energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
-3.33466733,3.67425194,0.00155960,0.07908036,1.13202911,0.84022091,0.46160322,2.36054908,0.03080745,0.30000062
-3.32866433,3.70076532,0.00150426,0.07699808,1.12352644,0.86098922,0.45981266,2.36875286,0.03084288,0.30434442
-3.32266133,3.72346549,0.00144998,0.07477320,1.11400400,0.88137510,0.45768163,2.37364344,0.03081390,0.30911280
-3.31665833,3.74209368,0.00139755,0.07241932,1.10355863,0.90106682,0.45517730,2.37521722,0.03072696,0.31433426
-3.31065533,3.75648484,0.00134783,0.06995328,1.09229576,0.91976453,0.45227607,2.37355140,0.03058840,0.32002941
-3.30465233,3.76655809,0.00130174,0.06739448,1.08032263,0.93718447,0.44896244,2.36879414,0.03040427,0.32620727
-3.29864932,3.77230649,0.00126022,0.06476405,1.06774216,0.95306290,0.44522786,2.36115406,0.03018010,0.33286203
-3.29264632,3.77378709,0.00122423,0.06208408,1.05464777,0.96715996,0.44106961,2.35088949,0.02992084,0.33997060
-3.28664332,3.77111199,0.00119469,0.05937688,1.04111937,0.97926313,0.43648984,2.33829832,0.02963073,0.34749108
-3.28064032,3.76444070,0.00117247,0.05666427,1.02722085,0.98919058,0.43149486,2.32370845,0.02931329,0.35536226
-3.27463732,3.75397426,0.00115837,0.05396700,1.01299893,0.99679422,0.42609464,2.30746949,0.02897135,0.36350431
-3.26863432,3.73995110,0.00115309,0.05130425,0.99848362,1.00196237,0.42030256,2.28994547,0.02860712,0.37182051
-3.26263132,3.72264457,0.00115723,0.04869329,0.98368997,1.00462210,0.41413548,2.27150875,0.02822231,0.38020014
-3.25662831,3.70236171,0.00117127,0.04614922,0.96862111,1.00474115,0.40761394,2.25253492,0.02781822,0.38852225
-3.25062531,3.67944307,0.00119555,0.04368487,0.95327230,1.00232926,0.40076258,2.23339854,0.02739595,0.39666022
-3.24462231,3.65426295,0.00123026,0.04131077,0.93763574,0.99743896,0.39361051,2.21446940,0.02695656,0.40448688
-3.23861931,3.62722943,0.00127544,0.03903530,0.92170579,0.99016571,0.38619191,2.19610906,0.02650125,0.41187988
-3.23261631,3.59878387,0.00133100,0.03686480,0.90548444,0.98064726,0.37854631,2.17866737,0.02603154,0.41872713
-3.22661331,3.56939920,0.00139666,0.03480386,0.88898647,0.96906225,0.37071897,2.16247878,0.02554943,0.42493182
-3.22061031,3.53957650,0.00147200,0.03285559,0.87224428,0.95562798,0.36276089,2.14785813,0.02505756,0.43041699
-3.21460730,3.50983977,0.00155647,0.03102190,0.85531183,0.94059724,0.35472873,2.13509596,0.02455931,0.43512919
-3.20860430,3.48072834,0.00164933,0.02930380,0.83826761,0.92425432,0.34668431,2.12445307,0.02405889,0.43904106
-3.20260130,3.45278715,0.00174974,0.02770172,0.82121638,0.90691006,0.33869400,2.11615456,0.02356136,0.44215279
-3.19659830,3.42655467,0.00185671,0.02621567,0.80428945,0.88889606,0.33082767,2.11038338,0.02307266,0.44449208
-3.19059530,3.40254894,0.00196914,0.02484552,0.78764348,0.87055811,0.32315747,2.10727350,0.02259952,0.44611283
-3.18459230,3.38125195,0.00208584,0.02359105,0.77145770,0.85224894,0.31575634,2.10690314,0.02214935,0.44709245
-3.17858929,3.36309283,0.00220553,0.02245208,0.75592963,0.83432037,0.30869634,2.10928819,0.02173010,0.44752790
-3.17258629,3.34843070,0.00232688,0.02142845,0.74126937,0.81711514,0.30204687,2.11437634,0.02135003,0.44753065
-3.16658329,3.33753759,0.00244853,0.02051996,0.72769269,0.80095848,0.29587280,2.12204211,0.02101748,0.44722086
-3.16058029,3.33058252,0.00256911,0.01972625,0.71541309,0.78614982,0.29023263,2.13208336,0.02074061,0.44672091
-3.15457729,3.32761736,0.00268725,0.01904666,0.70463325,0.77295477,0.28517672,2.14421949,0.02052702,0.44614875
-3.14857429,3.32856530,0.00280165,0.01848004,0.69553616,0.76159766,0.28074573,2.15809172,0.02038353,0.44561128
-3.14257129,3.33321279,0.00291106,0.01802452,0.68827632,0.75225490,0.27696924,2.17326568,0.02031577,0.44519823
-3.13656828,3.34120549,0.00301432,0.01767733,0.68297151,0.74504953,0.27386469,2.18923654,0.02032795,0.44497672
-3.13056528,3.35204884,0.00311040,0.01743459,0.67969545,0.74004694,0.27143671,2.20543673,0.02042251,0.44498691
-3.12456228,3.36511365,0.00319836,0.01729114,0.67847176,0.73725227,0.26967675,2.22124631,0.02059996,0.44523887
-3.11855928,3.37964679,0.00327746,0.01724045,0.67926965,0.73660938,0.26856326,2.23600581,0.02085865,0.44571097
-3.11255628,3.39478713,0.00334706,0.01727456,0.68200149,0.73800169,0.26806219,2.24903142,0.02119464,0.44634980
-3.10655328,3.40958636,0.00340672,0.01738407,0.68652258,0.74125477,0.26812796,2.25963214,0.02160172,0.44707168
-3.10055028,3.42303430,0.00345616,0.01755823,0.69263316,0.74614084,0.26870483,2.26712845,0.02207139,0.44776570
-3.09454727,3.43408799,0.00349526,0.01778514,0.70008273,0.75238494,0.26972863,2.27087206,0.02259302,0.44829827
-3.08854427,3.44170379,0.00352408,0.01805189,0.70857655,0.75967269,0.27112879,2.27026602,0.02315407,0.44851881
-3.08254127,3.44487134,0.00354285,0.01834494,0.71778412,0.76765941,0.27283066,2.26478467,0.02374032,0.44826646
-3.07653827,3.44264820,0.00355194,0.01865040,0.72734939,0.77598038,0.27475798,2.25399262,0.02433631,0.44737743
-3.07053527,3.43419414,0.00355190,0.01895446,0.73690232,0.78426179,0.27683551,2.23756206,0.02492570,0.44569277
-3.06453227,3.41880347,0.00354342,0.01924373,0.74607130,0.79213218,0.27899163,2.21528785,0.02549179,0.44306605
-3.05852926,3.39593439,0.00352736,0.01950573,0.75449600,0.79923393,0.28116104,2.18709956,0.02601798,0.43937079
-3.05252626,3.36523416,0.00350468,0.01972919,0.76184016,0.80523429,0.28328718,2.15307010,0.02648832,0.43450710
-3.04652326,3.32655890,0.00347652,0.01990449,0.76780365,0.80983585,0.28532471,2.11342036,0.02688798,0.42840752
-3.04052026,3.27998735,0.00344412,0.02002394,0.77213360,0.81278578,0.28724162,2.06851968,0.02720377,0.42104156
-3.03451726,3.22582789,0.00340886,0.02008200,0.77463385,0.81388372,0.28902110,2.01888188,0.02742456,0.41241894
-3.02851426,3.16461842,0.00337224,0.02007552,0.77517260,0.81298801,0.29066320,1.96515708,0.02754163,0.40259134
-3.02251126,3.09711918,0.00333590,0.02000380,0.77368777,0.81001998,0.29218601,1.90811924,0.02754904,0.39165264
-3.01650825,3.02429852,0.00330156,0.01986860,0.77019009,0.80496625,0.29362658,1.84865000,0.02744377,0.37973771
-3.01050525,2.94731228,0.00327107,0.01967411,0.76476356,0.79787895,0.29504129,1.78771925,0.02722588,0.36701980
-3.00450225,2.86747737,0.00324635,0.01942680,0.75756355,0.78887383,0.29650592,1.72636302,0.02689854,0.35370665
-2.99849925,2.78624047,0.00322943,0.01913519,0.74881244,0.77812648,0.29811506,1.66565944,0.02646794,0.34003559
-2.99249625,2.70514303,0.00322237,0.01880960,0.73879304,0.76586661,0.29998113,1.60670353,0.02594314,0.32626779
-2.98649325,2.62578352,0.00322730,0.01846185,0.72784013,0.75237085,0.30223276,1.55058165,0.02533581,0.31268185
-2.98049025,2.54977826,0.00324634,0.01810489,0.71633028,0.73795418,0.30501262,1.49834624,0.02465992,0.29956701
-2.97448724,2.47872182,0.00328157,0.01775246,0.70467040,0.72296033,0.30847455,1.45099167,0.02393132,0.28721623
-2.96848424,2.41414820,0.00333503,0.01741868,0.69328534,0.70775148,0.31278014,1.40943166,0.02316733,0.27591924
-2.96248124,2.35749360,0.00340860,0.01711770,0.68260495,0.69269768,0.31809459,1.37447892,0.02238625,0.26595576
-2.95647824,2.31006165,0.00350402,0.01686333,0.67305097,0.67816611,0.32458203,1.34682721,0.02160687,0.25758910
-2.95047524,2.27299173,0.00362275,0.01666873,0.66502404,0.66451070,0.33240019,1.32703622,0.02084795,0.25106012
-2.94447224,2.24723091,0.00376596,0.01654601,0.65889127,0.65206231,0.34169467,1.31551925,0.02012774,0.24658167
-2.93846923,2.23350984,0.00393443,0.01650603,0.65497460,0.64111964,0.35259274,1.31253388,0.01946348,0.24433361
-2.93246623,2.23232290,0.00412847,0.01655805,0.65354025,0.63194124,0.36519709,1.31817555,0.01887097,0.24445836
-2.92646323,2.24391293,0.00434788,0.01670957,0.65478949,0.62473865,0.37957943,1.33237405,0.01836411,0.24705698
-2.92046023,2.26826046,0.00459187,0.01696606,0.65885108,0.61967092,0.39577443,1.35489272,0.01795461,0.25218599
-2.91445723,2.30507798,0.00485901,0.01733081,0.66577534,0.61684057,0.41377411,1.38533059,0.01765158,0.25985463
-2.90845423,2.35380908,0.00514721,0.01780478,0.67553033,0.61629094,0.43352307,1.42312714,0.01746135,0.27002299
-2.90245123,2.41363297,0.00545367,0.01838651,0.68800000,0.61800526,0.45491473,1.46756993,0.01738726,0.28260075
-2.89644822,2.48347438,0.00577496,0.01907200,0.70298473,0.62190713,0.47778904,1.51780508,0.01742953,0.29744676
-2.89044522,2.56201922,0.00610695,0.01985471,0.72020406,0.62786259,0.50193167,1.57285065,0.01758524,0.31436962
-2.88444222,2.64773607,0.00644499,0.02072555,0.73930185,0.63568374,0.52707520,1.63161305,0.01784837,0.33312917
-2.87843922,2.73890361,0.00678393,0.02167299,0.75985380,0.64513373,0.55290215,1.69290639,0.01820991,0.35343917
-2.87243622,2.83364388,0.00711826,0.02268313,0.78137722,0.65593314,0.57905014,1.75547492,0.01865806,0.37497113
-2.86643322,2.92996117,0.00744228,0.02373995,0.80334296,0.66776758,0.60511905,1.81801814,0.01917854,0.39735944
-2.86043022,3.02578604,0.00775029,0.02482554,0.82518919,0.68029639,0.63068012,1.87921852,0.01975495,0.42020772
-2.85442721,3.11902356,0.00803673,0.02592042,0.84633681,0.69316224,0.65528673,1.93777111,0.02036918,0.44309645
-2.84842421,3.20760486,0.00829644,0.02700401,0.86620603,0.70600135,0.67848652,1.99241461,0.02100197,0.46559168
-2.84242121,3.28954062,0.00852485,0.02805500,0.88423365,0.71845423,0.69983455,2.04196292,0.02163339,0.48725478
-2.83641821,3.36297479,0.00871819,0.02905195,0.89989051,0.73017650,0.71890683,2.08533626,0.02224351,0.50765280
-2.83041521,3.42623691,0.00887366,0.02997379,0.91269864,0.74084962,0.73531393,2.12159077,0.02281295,0.52636941
-2.82441221,3.47789109,0.00898965,0.03080044,0.92224727,0.75019109,0.74871389,2.14994545,0.02332354,0.54301584
-2.81840920,3.51677965,0.00906582,0.03151337,0.92820735,0.75796392,0.75882400,2.16980525,0.02375888,0.55724154
-2.81240620,3.54205978,0.00910320,0.03209614,0.93034396,0.76398495,0.76543091,2.18077939,0.02410490,0.56874415
-2.80640320,3.55323144,0.00910428,0.03253498,0.92852597,0.76813180,0.76839863,2.18269381,0.02435034,0.57727840
-2.80040020,3.55015518,0.00907301,0.03281917,0.92273275,0.77034815,0.76767402,2.17559723,0.02448719,0.58266348
-2.79439720,3.53305910,0.00901471,0.03294146,0.91305753,0.77064718,0.76328951,2.15976025,0.02451093,0.58478861
-2.78839420,3.50253431,0.00893599,0.03289833,0.89970721,0.76911293,0.75536300,2.13566748,0.02442077,0.58361655
-2.78239120,3.45951894,0.00884464,0.03269011,0.88299869,0.76589960,0.74409485,2.10400282,0.02421970,0.57918485
-2.77638819,3.40527127,0.00874940,0.03232103,0.86335177,0.76122871,0.72976213,2.06562845,0.02391444,0.57160472
-2.77038519,3.34133301,0.00865972,0.03179910,0.84127880,0.75538421,0.71271044,2.02155833,0.02351527,0.56105758
-2.76438219,3.26948408,0.00858556,0.03113594,0.81737168,0.74870566,0.69334355,1.97292731,0.02303573,0.54778944
-2.75837919,3.19169070,0.00853706,0.03034634,0.79228635,0.74157964,0.67211147,1.92095713,0.02249222,0.53210320
-2.75237619,3.11004889,0.00852424,0.02944794,0.76672560,0.73442983,0.64949726,1.86692063,0.02190352,0.51434936
-2.74637319,3.02672551,0.00855676,0.02846062,0.74142068,0.72770577,0.62600332,1.81210569,0.02129027,0.49491531
-2.74037019,2.94389892,0.00864360,0.02740596,0.71711223,0.72187093,0.60213759,1.75778012,0.02067432,0.47421380
-2.73436718,2.86370157,0.00879279,0.02630659,0.69453138,0.71739029,0.57840014,1.70515899,0.02007814,0.45267094
-2.72836418,2.78816604,0.00901118,0.02518563,0.67438134,0.71471783,0.55527076,1.65537515,0.01952416,0.43071422
-2.72236118,2.71917650,0.00930422,0.02406594,0.65732017,0.71428427,0.53319770,1.60945407,0.01903419,0.40876093
-2.71635818,2.65842646,0.00967579,0.02296966,0.64394505,0.71648545,0.51258808,1.56829338,0.01862880,0.38720749
-2.71035518,2.60738389,0.01012810,0.02191756,0.63477854,0.72167154,0.49380008,1.53264736,0.01832683,0.36641993
-2.70435218,2.56726408,0.01066156,0.02092859,0.63025698,0.73013747,0.47713693,1.50311662,0.01814486,0.34672580
-2.69834917,2.53901032,0.01127475,0.02001950,0.63072127,0.74211469,0.46284283,1.48014243,0.01809684,0.32840779
-2.69234617,2.52328221,0.01196447,0.01920444,0.63641013,0.75776447,0.45110076,1.46400556,0.01819374,0.31169901
-2.68634317,2.52045114,0.01272574,0.01849480,0.64745585,0.77717284,0.44203183,1.45482890,0.01844330,0.29678018
-2.68034017,2.53060220,0.01355190,0.01789899,0.66388246,0.80034732,0.43569623,1.45258328,0.01884982,0.28377844
-2.67433717,2.55354179,0.01443476,0.01742238,0.68560629,0.82721530,0.43209546,1.45709575,0.01941409,0.27276791
-2.66833417,2.58881014,0.01536469,0.01706734,0.71243870,0.85762429,0.43117556,1.46805982,0.02013330,0.26377166
-2.66233117,2.63569787,0.01633086,0.01683327,0.74409082,0.89134378,0.43283122,1.48504692,0.02100110,0.25676501
-2.65632816,2.69326589,0.01732140,0.01671678,0.78018017,0.92806876,0.43691046,1.50751875,0.02200769,0.25167980
-2.65032516,2.76036798,0.01832361,0.01671187,0.82023882,0.96742473,0.44321981,1.53484011,0.02313998,0.24840956
-2.64432216,2.83567566,0.01932417,0.01681019,0.86372299,1.00897412,0.45152976,1.56629204,0.02438178,0.24681520
-2.63831916,2.91770470,0.02030936,0.01700131,0.91002374,1.05222387,0.46158031,1.60108519,0.02571413,0.24673099
-2.63231616,3.00484320,0.02126532,0.01727306,0.95847861,1.09663409,0.47308676,1.63837339,0.02711558,0.24797072
-2.62631316,3.09538085,0.02217821,0.01761190,1.00838383,1.14162752,0.48574534,1.67726754,0.02856263,0.25033368
-2.62031016,3.18753923,0.02303447,0.01800319,1.05900706,1.18659966,0.49923899,1.71684987,0.03003014,0.25361050
-2.61430715,3.27950280,0.02382104,0.01843168,1.10960017,1.23092929,0.51324297,1.75618870,0.03149185,0.25758850
-2.60830415,3.36945055,0.02452555,0.01888177,1.15941206,1.27398924,0.52743042,1.79435373,0.03292089,0.26205661
-2.60230115,3.45558774,0.02513656,0.01933796,1.20770110,1.31515715,0.54147781,1.83043181,0.03429035,0.26680969
-2.59629815,3.53617748,0.02564371,0.01978514,1.25374714,1.35382604,0.55507025,1.86354303,0.03557388,0.27165231
-2.59029515,3.60957165,0.02603797,0.02020896,1.29686279,1.38941448,0.56790648,1.89285702,0.03674625,0.27640183
-2.58429215,3.67424047,0.02631180,0.02059609,1.33640388,1.42137631,0.57970366,1.91760897,0.03778398,0.28089093
-2.57828914,3.72880032,0.02645930,0.02093455,1.37177888,1.44920960,0.59020173,1.93711500,0.03866582,0.28496958
-2.57228614,3.77203888,0.02647635,0.02121384,1.40245733,1.47246487,0.59916733,1.95078646,0.03937330,0.28850638
-2.56628314,3.80293722,0.02636075,0.02142520,1.42797700,1.49075233,0.60639717,1.95814258,0.03989117,0.29138950
-2.56028014,3.82068797,0.02611231,0.02156173,1.44794994,1.50374826,0.61172076,1.95882090,0.04020774,0.29352715
-2.55427714,3.82470923,0.02573283,0.02161840,1.46206722,1.51120021,0.61500251,1.95258523,0.04031513,0.29484769
-2.54827414,3.81465371,0.02522620,0.02159216,1.47010252,1.51293119,0.61614303,1.93933044,0.04020946,0.29529939
-2.54227114,3.79041280,0.02459826,0.02148186,1.47191448,1.50884266,0.61507972,1.91908405,0.03989086,0.29484997
-2.53626813,3.75211547,0.02385678,0.02128820,1.46744792,1.49891633,0.61178666,1.89200441,0.03936342,0.29348590
-2.53026513,3.70012205,0.02301128,0.02101359,1.45673387,1.48321479,0.60627374,1.85837536,0.03863498,0.29121150
-2.52426213,3.63501304,0.02207282,0.02066203,1.43988855,1.46188084,0.59858511,1.81859758,0.03771687,0.28804789
-2.51825913,3.55757330,0.02105379,0.02023887,1.41711124,1.43513555,0.58879713,1.77317699,0.03662353,0.28403181
-2.51225613,3.46877214,0.01996763,0.01975066,1.38868116,1.40327512,0.57701575,1.72271038,0.03537204,0.27921431
-2.50625313,3.36973987,0.01882853,0.01920485,1.35495333,1.36666640,0.56337350,1.66786900,0.03398162,0.27365929
-2.50025013,3.26174153,0.01765109,0.01860964,1.31635341,1.32574124,0.54802613,1.60938053,0.03247309,0.26744194
-2.49424712,3.14614855,0.01644998,0.01797366,1.27337166,1.28098968,0.53114913,1.54801014,0.03086831,0.26064704
-2.48824412,3.02440907,0.01523967,0.01730580,1.22655598,1.23295203,0.51293397,1.48454124,0.02918963,0.25336721
-2.48224112,2.89801783,0.01403406,0.01661496,1.17650418,1.18221013,0.49358436,1.41975653,0.02745939,0.24570093
-2.47623812,2.76848637,0.01284624,0.01590983,1.12385543,1.12937779,0.47331254,1.35441999,0.02569938,0.23775067
-2.47023512,2.63731422,0.01168822,0.01519877,1.06928121,1.07509071,0.45233555,1.28926036,0.02393047,0.22962078
-2.46423212,2.50596200,0.01057076,0.01448960,1.01347567,1.01999619,0.43087170,1.22495645,0.02217222,0.22141549
-2.45822911,2.37582687,0.00950321,0.01378948,0.95714574,0.96474269,0.40913715,1.16212484,0.02044260,0.21323692
-2.45222611,2.24822091,0.00849342,0.01310482,0.90100103,0.90996978,0.38734274,1.10131010,0.01875778,0.20518320
-2.44622311,2.12435307,0.00754772,0.01244120,0.84574379,0.85629853,0.36569107,1.04297777,0.01713198,0.19734665
-2.44022011,2.00531468,0.00667090,0.01180333,0.79205901,0.80432266,0.34437386,0.98751025,0.01557739,0.18981230
-2.43421711,1.89206911,0.00586630,0.01119502,0.74060493,0.75460072,0.32356964,0.93520545,0.01410417,0.18265652
-2.42821411,1.78544521,0.00513590,0.01061921,0.69200397,0.70764929,0.30344185,0.88627819,0.01272052,0.17594605
-2.42221111,1.68613482,0.00448049,0.01007796,0.64683433,0.66393752,0.28413726,0.84086415,0.01143272,0.16973729
-2.41620810,1.59469384,0.00389976,0.00957258,0.60562227,0.62388285,0.26578493,0.79902600,0.01024529,0.16407587
-2.41020510,1.51154652,0.00339256,0.00910362,0.56883508,0.58784791,0.24849549,0.76076148,0.00916118,0.15899664
-2.40420210,1.43699263,0.00295701,0.00867102,0.53687488,0.55613860,0.23236088,0.72601283,0.00818188,0.15452388
-2.39819910,1.37121660,0.00259074,0.00827419,0.51007315,0.52900310,0.21745458,0.69467732,0.00730766,0.15067171
-2.39219610,1.31429828,0.00229103,0.00791210,0.48868609,0.50663170,0.20383204,0.66661827,0.00653774,0.14744483
-2.38619310,1.26622435,0.00205498,0.00758344,0.47289069,0.48915714,0.19153167,0.64167601,0.00587049,0.14483924
-2.38019010,1.22689996,0.00187964,0.00728666,0.46278158,0.47665541,0.18057585,0.61967848,0.00530361,0.14284314
-2.37418709,1.19615974,0.00176214,0.00702013,0.45836879,0.46914679,0.17097238,0.60045087,0.00483432,0.14143778
-2.36818409,1.17377789,0.00169977,0.00678220,0.45957632,0.46659696,0.16271586,0.58382403,0.00445950,0.14059828
-2.36218109,1.15947687,0.00169007,0.00657129,0.46624177,0.46891821,0.15578927,0.56964126,0.00417586,0.14029436
-2.35617809,1.15293452,0.00173083,0.00638594,0.47811711,0.47597065,0.15016546,0.55776342,0.00398004,0.14049100
-2.35017509,1.15378957,0.00182013,0.00622487,0.49487079,0.48756369,0.14580866,0.54807212,0.00386878,0.14114890
-2.34417209,1.16164580,0.00195635,0.00608700,0.51609141,0.50345765,0.14267577,0.54047108,0.00383896,0.14222497
-2.33816908,1.17607490,0.00213813,0.00597145,0.54129309,0.52336598,0.14071769,0.53488576,0.00388771,0.14367262
-2.33216608,1.19661879,0.00236433,0.00587753,0.56992273,0.54695808,0.13988036,0.53126146,0.00401246,0.14544214
-2.32616308,1.22279161,0.00263400,0.00580474,0.60136923,0.57386310,0.14010575,0.52956020,0.00421096,0.14748106
-2.32016008,1.25408201,0.00294632,0.00575272,0.63497474,0.60367479,0.14133275,0.52975662,0.00448130,0.14973454
-2.31415708,1.28995632,0.00330053,0.00572118,0.67004791,0.63595765,0.14349788,0.53183339,0.00482193,0.15214602
-2.30815408,1.32986277,0.00369585,0.00570992,0.70587877,0.67025434,0.14653599,0.53577643,0.00523156,0.15465789
-2.30215108,1.37323728,0.00413144,0.00571870,0.74175514,0.70609436,0.15038093,0.54157020,0.00570915,0.15721244
-2.29614807,1.41951070,0.00460633,0.00574727,0.77697997,0.74300380,0.15496614,0.54919355,0.00625379,0.15975298
-2.29014507,1.46811751,0.00511935,0.00579528,0.81088914,0.78051600,0.16022524,0.55861612,0.00686459,0.16222509
-2.28414207,1.51850573,0.00566906,0.00586224,0.84286901,0.81818249,0.16609263,0.56979562,0.00754059,0.16457803
-2.27813907,1.57014740,0.00625373,0.00594753,0.87237304,0.85558401,0.17250407,0.58267600,0.00828052,0.16676618
-2.27213607,1.62254923,0.00687126,0.00605039,0.89893669,0.89234088,0.17939721,0.59718648,0.00908273,0.16875050
-2.26613307,1.67526259,0.00751916,0.00616986,0.92219003,0.92812222,0.18671206,0.61324138,0.00994497,0.17049985
-2.26013007,1.72789214,0.00819453,0.00630486,0.94186716,0.96265341,0.19439146,0.63074070,0.01086420,0.17199213
-2.25412706,1.78010247,0.00889404,0.00645416,0.95781223,0.99572143,0.20238140,0.64957115,0.01183649,0.17321512
-2.24812406,1.83162207,0.00961393,0.00661647,0.96998140,1.02717748,0.21063126,0.66960756,0.01285685,0.17416700
-2.24212106,1.88224432,0.01035001,0.00679040,0.97844073,1.05693688,0.21909400,0.69071446,0.01391913,0.17485646
-2.23611806,1.93182524,0.01109773,0.00697463,0.98336004,1.08497588,0.22772618,0.71274774,0.01501597,0.17530234
-2.23011506,1.98027799,0.01185221,0.00716787,0.98500284,1.11132578,0.23648801,0.73555615,0.01613877,0.17553289
-2.22411206,2.02756452,0.01260830,0.00736902,0.98371294,1.13606445,0.24534330,0.75898275,0.01727776,0.17558457
-2.21810905,2.07368486,0.01336072,0.00757717,0.97989835,1.15930579,0.25425947,0.78286621,0.01842211,0.17550054
-2.21210605,2.11866476,0.01410411,0.00779176,0.97401317,1.18118777,0.26320758,0.80704197,0.01956007,0.17532884
-2.20610305,2.16254261,0.01483323,0.00801262,0.96653850,1.20185984,0.27216249,0.83134343,0.02067926,0.17512042
-2.20010005,2.20535665,0.01554305,0.00824007,0.95796334,1.22147040,0.28110314,0.85560324,0.02176690,0.17492708
-2.19409705,2.24713347,0.01622895,0.00847499,0.94876626,1.24015528,0.29001299,0.87965470,0.02281022,0.17479945
-2.18809405,2.28787867,0.01688684,0.00871890,0.93939893,1.25802798,0.29888065,0.90333356,0.02379679,0.17478520
-2.18209105,2.32757056,0.01751336,0.00897400,0.93027216,1.27517231,0.30770066,0.92648009,0.02471493,0.17492736
-2.17608804,2.36615737,0.01810598,0.00924324,0.92174510,1.29163803,0.31647432,0.94894162,0.02555412,0.17526315
-2.17008504,2.40355839,0.01866313,0.00953025,0.91411798,1.30743975,0.32521064,0.97057534,0.02630538,0.17582306
-2.16408204,2.43966896,0.01918431,0.00983941,0.90762854,1.32255933,0.33392721,0.99125148,0.02696160,0.17663049
-2.15807904,2.47436907,0.01967013,0.01017575,0.90245224,1.33695151,0.34265089,1.01085647,0.02751785,0.17770168
-2.15207604,2.50753498,0.02012232,0.01054486,0.89870573,1.35055265,0.35141834,1.02929619,0.02797158,0.17904623
-2.14607304,2.53905312,0.02054366,0.01095281,0.89645342,1.36329184,0.36027603,1.04649871,0.02832279,0.18066787
-2.14007004,2.56883508,0.02093788,0.01140592,0.89571622,1.37510379,0.36927993,1.06241665,0.02857403,0.18256555
-2.13406703,2.59683294,0.02130955,0.01191066,0.89648199,1.38594272,0.37849449,1.07702868,0.02873036,0.18473490
-2.12806403,2.62305338,0.02166380,0.01247337,0.89871673,1.39579621,0.38799113,1.09033998,0.02879918,0.18716964
-2.12206103,2.64756987,0.02200610,0.01310009,0.90237569,1.40469824,0.39784603,1.10238164,0.02878997,0.18986328
-2.11605803,2.67053184,0.02234196,0.01379628,0.90741386,1.41274049,0.40813733,1.11320882,0.02871396,0.19281063
-2.11005503,2.69217007,0.02267663,0.01456659,0.91379489,1.42008114,0.41894182,1.12289764,0.02858370,0.19600940
-2.10405203,2.71279792,0.02301473,0.01541469,0.92149814,1.42695057,0.43033113,1.13154108,0.02841261,0.19946154
-2.09804902,2.73280812,0.02335997,0.01634302,0.93052338,1.43365353,0.44236780,1.13924389,0.02821446,0.20317447
-2.09204602,2.75266521,0.02371483,0.01735267,0.94089297,1.44056737,0.45510107,1.14611686,0.02800289,0.20716214
-2.08604302,2.77289394,0.02408035,0.01844327,0.95265157,1.44813657,0.46856298,1.15227086,0.02779092,0.21144579
-2.08004002,2.79406426,0.02445588,0.01961292,0.96586336,1.45686336,0.48276471,1.15781082,0.02759046,0.21605451
-2.07403702,2.81677353,0.02483902,0.02085821,0.98060734,1.46729504,0.49769341,1.16283020,0.02741196,0.22102559
-2.06803402,2.84162683,0.02522554,0.02217430,0.99697080,1.48000825,0.51330992,1.16740620,0.02726408,0.22640456
-2.06203102,2.86921630,0.02560945,0.02355501,1.01504174,1.49559099,0.52954721,1.17159606,0.02715343,0.23224505
-2.05602801,2.90010026,0.02598313,0.02499299,1.03490053,1.51462287,0.54630992,1.17543453,0.02708448,0.23860825
-2.05002501,2.93478312,0.02633757,0.02647996,1.05661153,1.53765444,0.56347494,1.17893285,0.02705946,0.24556223
-2.04402201,2.97369645,0.02666265,0.02800693,1.08021497,1.56518634,0.58089299,1.18207905,0.02707844,0.25318078
-2.03801901,3.01718215,0.02694754,0.02956446,1.10571976,1.59764902,0.59839133,1.18483962,0.02713948,0.26154198
-2.03201601,3.06547779,0.02718106,0.03114288,1.13309735,1.63538362,0.61577726,1.18716227,0.02723882,0.27072637
-2.02601301,3.11870458,0.02735218,0.03273257,1.16227706,1.67862484,0.63284247,1.18897965,0.02737116,0.28081464
-2.02001001,3.17685811,0.02745042,0.03432411,1.19314305,1.72748623,0.64936790,1.19021358,0.02752994,0.29188497
-2.01400700,3.23980178,0.02746630,0.03590844,1.22553285,1.78194849,0.66512906,1.19077951,0.02770775,0.30400996
-2.00800400,3.30726315,0.02739172,0.03747702,1.25923767,1.84185111,0.67990139,1.19059096,0.02789658,0.31725307
-2.00200100,3.37883297,0.02722031,0.03902177,1.29400425,1.90688773,0.69346572,1.18956348,0.02808822,0.33166496
-1.99599800,3.45396697,0.02694768,0.04053514,1.32953823,1.97660543,0.70561330,1.18761800,0.02827450,0.34727945
-1.98999500,3.53199039,0.02657161,0.04201004,1.36550875,2.05040809,0.71615062,1.18468340,0.02844762,0.36410956
-1.98399200,3.61210532,0.02609214,0.04343967,1.40155434,2.12756374,0.72490347,1.18069815,0.02860029,0.38214362
-1.97798899,3.69340080,0.02551159,0.04481745,1.43728968,2.20721604,0.73172058,1.17561108,0.02872597,0.40134177
-1.97198599,3.77486589,0.02483447,0.04613687,1.47231320,2.28839943,0.73647638,1.16938140,0.02881896,0.42163294
