energy_ev,total_up,N_s_up,N_p_up,S_s_up,S_p_up,V_p_up,V_d_up,Y_p_up,Y_d_up
-2.97448724,2.96249440,0.00545989,1.38950814,0.01460703,0.94012489,0.35426569,0.08941775,2.91435682,0.41402715
-2.96848424,3.00913507,0.00529309,1.46916590,0.01350575,0.89237900,0.33876483,0.08758178,3.07297260,0.42764600
-2.96248124,3.05797832,0.00515004,1.55011340,0.01250138,0.84545843,0.32361293,0.08584347,3.23341376,0.44134811
-2.95647824,3.10954245,0.00503073,1.63200461,0.01159994,0.80022407,0.30914980,0.08424745,3.39540466,0.45506947
-2.95047524,3.16432711,0.00493450,1.71450867,0.01080527,0.75750422,0.29570624,0.08283669,3.55873127,0.46874493
-2.94447224,3.22281187,0.00486008,1.79732081,0.01011928,0.71808018,0.28359673,0.08165202,3.72324434,0.48231172
-2.93846923,3.28545268,0.00480576,1.88017048,0.00954231,0.68267306,0.27311245,0.08073172,3.88885599,0.49571248
-2.93246623,3.35267489,0.00476947,1.96282552,0.00907340,0.65193187,0.26451489,0.08011120,4.05552842,0.50889773
-2.92646323,3.42486172,0.00474891,2.04509175,0.00871067,0.62642274,0.25802994,0.07982254,4.22325428,0.52182738
-2.92046023,3.50233758,0.00474164,2.12680743,0.00845153,0.60661936,0.25384256,0.07989404,4.39202845,0.53447107
-2.91445723,3.58534611,0.00474517,2.20783260,0.00829296,0.59289455,0.25209217,0.08034965,4.56181200,0.54680730
-2.90845423,3.67402324,0.00475701,2.28803362,0.00823169,0.58551305,0.25286870,0.08120828,4.73248956,0.55882135
-2.90245123,3.76836647,0.00477476,2.36726381,0.00826427,0.58462547,0.25620952,0.08248298,4.90382237,0.57050194
-2.89644822,3.86820191,0.00479612,2.44534123,0.00838721,0.59026361,0.26209715,0.08418008,5.07539958,0.58183701
-2.89044522,3.97315110,0.00481892,2.52202544,0.00859689,0.60233716,0.27045806,0.08629820,5.24659140,0.59280886
-2.88444222,4.08260037,0.00484112,2.59699477,0.00888959,0.62063209,0.28116250,0.08882731,5.41650742,0.60338889
-2.87843922,4.19567519,0.00486079,2.66982624,0.00926131,0.64481087,0.29402548,0.09174789,5.58396400,0.61353267
-2.87243622,4.31122244,0.00487617,2.73997999,0.00970771,0.67441476,0.30880905,0.09503015,5.74746420,0.62317540
-2.86643322,4.42780297,0.00488556,2.80678996,0.01022390,0.70886848,0.32522583,0.09863357,5.90519331,0.63222855
-2.86043022,4.54369677,0.00488740,2.86946230,0.01080434,0.74748742,0.34294392,0.10250667,6.05503219,0.64057776
-2.85442721,4.65692196,0.00488023,2.92708243,0.01144262,0.78948754,0.36159310,0.10658719,6.19458979,0.64808259
-2.84842421,4.76526858,0.00486268,2.97863133,0.01213141,0.83399814,0.38077234,0.11080275,6.32125498,0.65457798
-2.84242121,4.86634684,0.00483351,3.02301074,0.01286233,0.88007737,0.40005838,0.11507181,6.43226656,0.65987780
-2.83641821,4.95764878,0.00479160,3.05907664,0.01362591,0.92673044,0.41901540,0.11930528,6.52479913,0.66378019
-2.83041521,5.03662129,0.00473599,3.08567947,0.01441157,0.97293019,0.43720529,0.12340846,6.59606124,0.66607464
-2.82441221,5.10074763,0.00466594,3.10170936,0.01520776,1.01763963,0.45419853,0.12728337,6.64340146,0.66655029
-2.81840920,5.14763390,0.00458087,3.10614390,0.01600199,1.05983588,0.46958509,0.13083149,6.66441696,0.66500528
-2.81240620,5.17509647,0.00448050,3.09809588,0.01678107,1.09853484,0.48298517,0.13395659,6.65705920,0.66125636
-2.80640320,5.18124614,0.00436479,3.07685850,0.01753133,1.13281582,0.49405933,0.13656780,6.61973095,0.65514842
-2.80040020,5.16456475,0.00423404,3.04194522,0.01823892,1.16184528,0.50251768,0.13858256,6.55136930,0.64656328
-2.79439720,5.12397046,0.00408880,2.99312216,0.01889009,1.18489888,0.50812774,0.13992943,6.45151026,0.63542731
-2.78839420,5.05886829,0.00392999,2.93043096,0.01947156,1.20138089,0.51072075,0.14055066,6.32033088,0.62171729
-2.78239120,4.96918331,0.00375878,2.85420083,0.01997087,1.21084044,0.51019609,0.14040428,6.15866692,0.60546438
-2.77638819,4.85537496,0.00357666,2.76504902,0.02037675,1.21298367,0.50652374,0.13946582,5.96800461,0.58675576
-2.77038519,4.71843164,0.00338533,2.66386961,0.02067941,1.20768164,0.49974466,0.13772931,5.75044701,0.56573395
-2.76438219,4.55984624,0.00318671,2.55181114,0.02087087,1.19497345,0.48996915,0.13520776,5.50865678,0.54259392
-2.75837919,4.38157381,0.00298285,2.43024440,0.02094519,1.17506474,0.47737319,0.13193308,5.24577808,0.51757800
-2.75237619,4.18597371,0.00277590,2.30072185,0.02089871,1.14832146,0.46219316,0.12795527,4.96534181,0.49096895
-2.74637319,3.97573940,0.00256805,2.16493090,0.02073009,1.11525960,0.44471907,0.12334126,4.67115881,0.46308171
-2.74037019,3.75381933,0.00236143,2.02464339,0.02044046,1.07653118,0.42528661,0.11817313,4.36720631,0.43425395
-2.73436718,3.52333281,0.00215810,1.88166356,0.02003332,1.03290736,0.40426863,0.11254620,4.05751279,0.40483626
-2.72836418,3.28748492,0.00195997,1.73777706,0.01951447,0.98525943,0.38206623,0.10656676,3.74604658,0.37518217
-2.72236118,3.04948414,0.00176877,1.59470308,0.01889183,0.93453880,0.35909994,0.10034987,3.43661261,0.34563865
-2.71635818,2.81246623,0.00158599,1.45405158,0.01817521,0.88175658,0.33580151,0.09401711,3.13276142,0.31653734
-2.71035518,2.57942720,0.00141288,1.31728709,0.01737600,0.82796405,0.31260638,0.08769463,2.83771332,0.28818706
-2.70435218,2.35316762,0.00125044,1.18570017,0.01650685,0.77423447,0.28994742,0.08151147,2.55429990,0.26086754
-2.69834917,2.13624984,0.00109937,1.06038710,0.01558130,0.72164711,0.26824989,0.07559826,2.28492373,0.23482487
-2.69234617,1.93096861,0.00096013,0.94223800,0.01461336,0.67127393,0.24792783,0.07008637,2.03153648,0.21026846
-2.68634317,1.73933535,0.00083292,0.83193308,0.01361720,0.62416913,0.22938186,0.06510754,1.79563439,0.18736963
-2.68034017,1.56307495,0.00071772,0.72994625,0.01260671,0.58136174,0.21299839,0.06079394,1.57826961,0.16626169
-2.67433717,1.40363404,0.00061428,0.63655539,0.01159524,0.54385090,0.19914989,0.05727865,1.38007511,0.14704132
-2.66833417,1.26219856,0.00052220,0.55185788,0.01059523,0.51260372,0.18819611,0.05469643,1.20130051,0.12977104
-2.66233117,1.13971851,0.00044092,0.47579026,0.00961800,0.48855478,0.18048586,0.05318466,1.04185598,0.11448256
-2.65632816,1.03693737,0.00036979,0.40815070,0.00867353,0.47260690,0.17635897,0.05288440,0.90136130,0.10118059
-2.65032516,0.95442362,0.00030807,0.34862286,0.00777037,0.46563210,0.17614803,0.05394126,0.77919729,0.08984709
-2.64432216,0.89260179,0.00025496,0.29680022,0.00691549,0.46847184,0.18017949,0.05650601,0.67455707,0.08044539
-2.63831916,0.85178085,0.00020966,0.25220953,0.00611431,0.48193587,0.18877372,0.06073466,0.58649496,0.07292429
-2.63231616,0.83217770,0.00017136,0.21433286,0.00537072,0.50679845,0.20224363,0.06678800,0.51397124,0.06722163
-2.62631316,0.83393433,0.00013928,0.18262724,0.00468714,0.54379160,0.22089163,0.07483019,0.45589155,0.06326746
-2.62031016,0.85712729,0.00011267,0.15654186,0.00406464,0.59359445,0.24500469,0.08502651,0.41113990,0.06098646
-2.61430715,0.90176876,0.00009085,0.13553210,0.00350309,0.65681871,0.27484726,0.09754009,0.37860513,0.06029976
-2.60830415,0.96779912,0.00007320,0.11907078,0.00300134,0.73398974,0.31065231,0.11252747,0.35720057,0.06112605
-2.60230115,1.05507134,0.00005916,0.10665638,0.00255738,0.82552393,0.35261040,0.13013322,0.34587740,0.06338199
-2.59629815,1.16332791,0.00004826,0.09781855,0.00216855,0.93170244,0.40085711,0.15048355,0.34363236,0.06698209
-2.59029515,1.29217181,0.00004010,0.09212124,0.00183170,1.05264254,0.45545939,0.17367906,0.34951041,0.07183803
-2.58429215,1.44103325,0.00003436,0.08916384,0.00154340,1.18826743,0.51640113,0.19978694,0.36260366,0.07785771
-2.57828914,1.60913420,0.00003083,0.08858055,0.00130013,1.33827605,0.58356879,0.22883284,0.38204730,0.08494398
-2.57228614,1.79545319,0.00002936,0.09003870,0.00109838,1.50211463,0.65673775,0.26079274,0.40701385,0.09299338
-2.56628314,1.99869292,0.00002989,0.09323618,0.00093486,1.67895157,0.73556020,0.29558530,0.43670659,0.10189490
-2.56028014,2.21725326,0.00003248,0.09789846,0.00080659,1.86765766,0.81955550,0.33306501,0.47035327,0.11152902
-2.55427714,2.44921226,0.00003726,0.10377562,0.00071103,2.06679344,0.90810364,0.37301672,0.50720083,0.12176712
-2.54827414,2.69231740,0.00004447,0.11063954,0.00064617,2.27460542,1.00044278,0.41515183,0.54651193,0.13247127
-2.54227114,2.94398911,0.00005445,0.11828168,0.00061065,2.48903261,1.09567140,0.45910671,0.58756375,0.14349469
-2.53626813,3.20133817,0.00006769,0.12651148,0.00060376,2.70772440,1.19275561,0.50444354,0.62964949,0.15468280
-2.53026513,3.46119776,0.00008476,0.13515558,0.00062558,2.92807069,1.29054190,0.55065398,0.67208270,0.16587491
-2.52426213,3.72017066,0.00010639,0.14405794,0.00067697,3.14724408,1.38777544,0.59716567,0.71420451,0.17690652
-2.51825913,3.97469090,0.00013342,0.15308088,0.00075966,3.36225397,1.48312367,0.64335171,0.75539354,0.18761228
-2.51225613,4.22109874,0.00016687,0.16210689,0.00087619,3.57001122,1.57520482,0.68854291,0.79507810,0.19782939
-2.50625313,4.45572689,0.00020787,0.17104121,0.00103003,3.76740192,1.66262053,0.73204261,0.83275038,0.20740146
-2.50025013,4.67499529,0.00025770,0.17981504,0.00122547,3.95136776,1.74399153,0.77314358,0.86798171,0.21618256
-2.49424712,4.87551095,0.00031779,0.18838906,0.00146767,4.11899036,1.81799533,0.81114654,0.90043846,0.22404139
-2.48824412,5.05416899,0.00038966,0.19675714,0.00176255,4.26757627,1.88340425,0.84537954,0.92989751,0.23086537
-2.48224112,5.20825081,0.00047496,0.20494996,0.00211677,4.39473932,1.93912254,0.87521756,0.95626060,0.23656440
-2.47623812,5.33551480,0.00057541,0.21303812,0.00253761,4.49847667,1.98422081,0.90010146,0.97956654,0.24107415
-2.47023512,5.43427563,0.00069275,0.22113469,0.00303281,4.57723530,2.01796634,0.91955543,1.00000044,0.24435879
-2.46423212,5.50346795,0.00082872,0.22939663,0.00361048,4.62996573,2.03984790,0.93320237,1.01789921,0.24641278
-2.45822911,5.54269141,0.00098502,0.23802495,0.00427886,4.65616034,2.04959388,0.94077621,1.03375246,0.24726183
-2.45222611,5.55223413,0.00116321,0.24726333,0.00504609,4.65587437,2.04718271,0.94213092,1.04819833,0.24696282
-2.44622311,5.53307309,0.00136467,0.25739491,0.00592005,4.62972833,2.03284517,0.93724545,1.06201366,0.24560264
-2.44022011,5.48685075,0.00159053,0.26873719,0.00690802,4.57889133,2.00705821,0.92622468,1.07609842,0.24329596
-2.43421711,5.41582818,0.00184160,0.28163485,0.00801649,4.50504608,1.97053066,0.90929607,1.09145423,0.24018204
-2.42821411,5.32281640,0.00211831,0.29645048,0.00925085,4.41033667,1.92418113,0.88680227,1.10915722,0.23642053
-2.42221111,5.21108826,0.00242061,0.31355341,0.01061517,4.29730149,1.86910930,0.85919002,1.13032576,0.23218656
-2.41620810,5.08427435,0.00274800,0.33330670,0.01211194,4.16879403,1.80656171,0.82699576,1.15608372,0.22766516
-2.41020510,4.94624719,0.00309939,0.35605262,0.01374193,4.02789501,1.73789340,0.79082874,1.18752022,0.22304530
-2.40420210,4.80099812,0.00347316,0.38209711,0.01550398,3.87781956,1.66452734,0.75135214,1.22564717,0.21851374
-2.39819910,4.65251203,0.00386713,0.41169361,0.01739494,3.72182311,1.58791291,0.70926329,1.27135591,0.21424887
-2.39219610,4.50464478,0.00427858,0.44502689,0.01940962,3.56311002,1.50948553,0.66527352,1.32537461,0.21041491
-2.38619310,4.36100800,0.00470427,0.48219758,0.02154076,3.40474807,1.43062857,0.62008871,1.38822802,0.20715648
-2.38019010,4.22486553,0.00514055,0.52320815,0.02377917,3.24959202,1.35263918,0.57439106,1.46020141,0.20459398
-2.37418709,4.09904518,0.00558343,0.56795096,0.02611382,3.10021852,1.27669902,0.52882286,1.54131033,0.20281975
-2.36818409,3.98586847,0.00602864,0.61619926,0.02853198,2.95887398,1.20385056,0.48397266,1.63127770,0.20189521
-2.36218109,3.88710029,0.00647181,0.66760159,0.03101946,2.82743654,1.13497963,0.44036423,1.72951983,0.20184913
-2.35617809,3.80391953,0.00690856,0.72168046,0.03356081,2.70739205,1.07080420,0.39844861,1.83514231,0.20267700
-2.35017509,3.73691054,0.00733463,0.77783535,0.03613957,2.59982388,1.01186923,0.35859911,1.94694665,0.20434151
-2.34417209,3.68607465,0.00774598,0.83535060,0.03873843,2.50541532,0.95854730,0.32110938,2.06344802,0.20677414
-2.33816908,3.65086018,0.00813895,0.89340812,0.04133947,2.42446312,0.91104420,0.28619415,2.18290403,0.20987778
-2.33216608,3.63020862,0.00851028,0.95110468,0.04392432,2.35690044,0.86940884,0.25399247,2.30335395,0.21353021
-2.32616308,3.62261424,0.00885725,1.00747353,0.04647424,2.30232713,0.83354648,0.22457298,2.42266743,0.21758834
-2.32016008,3.62619429,0.00917765,1.06150951,0.04897026,2.26004548,0.80323457,0.19794077,2.53860107,0.22189303
-2.31415708,3.63876642,0.00946982,1.11219706,0.05139319,2.22909949,0.77814004,0.17404546,2.64886099,0.22627438
-2.30815408,3.65793034,0.00973263,1.15853983,0.05372363,2.20831611,0.75783762,0.15278991,2.75116920,0.23055709
-2.30215108,3.68115065,0.00996545,1.19959093,0.05594206,2.19634706,0.74182816,0.13403920,2.84333113,0.23456601
-2.29614807,3.70583825,0.01016802,1.23448255,0.05802874,2.19171016,0.72955671,0.11762963,2.92330179,0.23813140
-2.29014507,3.72942773,0.01034040,1.26245361,0.05996385,2.19282948,0.72042969,0.10337715,2.98924794,0.24109393
-2.28414207,3.74944896,0.01048288,1.28287430,0.06172752,2.19807384,0.71383119,0.09108524,3.03960366,0.24330918
-2.27813907,3.76359120,0.01059584,1.29526656,0.06329998,2.20579342,0.70913788,0.08055185,3.07311729,0.24465151
-2.27213607,3.76975849,0.01067967,1.29931933,0.06466178,2.21435442,0.70573280,0.07157546,3.08888764,0.24501727
-2.26613307,3.76611573,0.01073467,1.29489815,0.06579407,2.22217171,0.70301785,0.06396003,3.08638836,0.24432714
-2.26013007,3.75112473,0.01076100,1.28204862,0.06667899,2.22773948,0.70042494,0.05751899,3.06547945,0.24252774
-2.25412706,3.72357034,0.01075861,1.26099356,0.06730011,2.22965987,0.69742609,0.05207818,3.02640574,0.23959229
-2.24812406,3.68257666,0.01072726,1.23212422,0.06764295,2.22666924,0.69354221,0.04747799,2.96978270,0.23552055
-2.24212106,3.62761372,0.01066653,1.19598584,0.06769548,2.21766194,0.68835069,0.04357454,2.89657044,0.23033788
-2.23611806,3.55849511,0.01057582,1.15325834,0.06744874,2.20171102,0.68149183,0.04024032,2.80803736,0.22409363
-2.23011506,3.47536722,0.01045449,1.10473321,0.06689730,2.17808541,0.67267378,0.03736414,2.70571522,0.21685893
-2.22411206,3.37869100,0.01030191,1.05128741,0.06603979,2.14626294,0.66167618,0.03485067,2.59134774,0.20872388
-2.21810905,3.26921683,0.01011755,0.99385573,0.06487924,2.10593860,0.64835216,0.03261965,2.46683507,0.19979441
-2.21210605,3.14795382,0.00990114,0.93340262,0.06342339,2.05702764,0.63262872,0.03060476,2.33417644,0.19018883
-2.20610305,3.01613419,0.00965274,0.87089471,0.06168474,1.99966298,0.61450537,0.02875245,2.19541325,0.18003420
-2.20010005,2.87517415,0.00937284,0.80727506,0.05968057,1.93418689,0.59405103,0.02702053,2.05257485,0.16946275
-2.19409705,2.72663215,0.00906243,0.74343998,0.05743268,1.86113684,0.57139917,0.02537688,1.90762859,0.15860827
-2.18809405,2.57216581,0.00872309,0.68021928,0.05496701,1.78122603,0.54674142,0.02379802,1.76243588,0.14760286
-2.18209105,2.41348862,0.00835698,0.61836028,0.05231313,1.69531902,0.52031963,0.02226779,1.61871526,0.13657378
-2.17608804,2.25232758,0.00796683,0.55851592,0.04950352,1.60440332,0.49241685,0.02077616,1.47801317,0.12564084
-2.17008504,2.09038289,0.00755593,0.50123714,0.04657278,1.50955808,0.46334737,0.01931800,1.34168274,0.11491409
-2.16408204,1.92929060,0.00712804,0.44696925,0.04355679,1.41192089,0.43344627,0.01789204,1.21087059,0.10449207
-2.15807904,1.77058934,0.00668731,0.39605209,0.04049178,1.31265414,0.40305883,0.01649988,1.08651115,0.09446040
-2.15207604,1.61569157,0.00623818,0.34872356,0.03741347,1.21291201,0.37253014,0.01514518,0.96932794,0.08489103
-2.14607304,1.46586021,0.00578522,0.30512587,0.03435615,1.11380963,0.34219540,0.01383288,0.85984076,0.07584181
-2.14007004,1.32219089,0.00533303,0.26531411,0.03135194,1.01639506,0.31237110,0.01256858,0.75837808,0.06735654
-2.13406703,1.18559999,0.00488612,0.22926636,0.02843010,0.92162547,0.28334747,0.01135799,0.66509315,0.05946541
-2.12806403,1.05681848,0.00444875,0.19689479,0.02561649,0.83034784,0.25538231,0.01020654,0.57998320,0.05218574
-2.12206103,0.93639133,0.00402484,0.16805732,0.02293312,0.74328475,0.22869639,0.00911903,0.50291020,0.04552307
-2.11605803,0.82468205,0.00361787,0.14256907,0.02039795,0.66102544,0.20347054,0.00809937,0.43362263,0.03947231
-2.11005503,0.72188174,0.00323084,0.12021349,0.01802474,0.58402204,0.17984422,0.00715046,0.37177716,0.03401922
-2.10405203,0.62802207,0.00286616,0.10075258,0.01582311,0.51259054,0.15791566,0.00627410,0.31695961,0.02914177
-2.09804902,0.54299126,0.00252569,0.08393615,0.01379869,0.44691618,0.13774334,0.00547096,0.26870461,0.02481171
-2.09204602,0.46655234,0.00221068,0.06950982,0.01195340,0.38706250,0.11934858,0.00474060,0.22651350,0.02099595
-2.08604302,0.39836280,0.00192183,0.05722179,0.01028581,0.33298322,0.10271907,0.00408160,0.18987028,0.01765802
-2.08004002,0.33799485,0.00165931,0.04682827,0.00879155,0.28453637,0.08781314,0.00349160,0.15825531,0.01475927
-2.07403702,0.28495551,0.00142280,0.03809767,0.00746382,0.24149961,0.07456431,0.00296751,0.13115681,0.01226010
-2.06803402,0.23870591,0.00121157,0.03081372,0.00629382,0.20358617,0.06288616,0.00250558,0.10808014,0.01012088
-2.06203102,0.19867932,0.00102453,0.02477740,0.00527127,0.17046068,0.05267714,0.00210161,0.08855505,0.00830285
-2.05602801,0.16429728,0.00086033,0.01980809,0.00438485,0.14175418,0.04382519,0.00175108,0.07214089,0.00676878
-2.05002501,0.13498388,0.00071739,0.01574393,0.00362263,0.11707809,0.03621194,0.00144928,0.05843022,0.00548349
-2.04402201,0.11017764,0.00059399,0.01244154,0.00297247,0.09603653,0.02971658,0.00119144,0.04705083,0.00441426
-2.03801901,0.08934123,0.00048836,0.00977532,0.00242229,0.07823694,0.02421913,0.00097288,0.03766655,0.00353104
-2.03201601,0.07196887,0.00039868,0.00763640,0.00196039,0.06329886,0.01960309,0.00078903,0.02997692,0.00280660
-2.02601301,0.05759169,0.00032317,0.00593128,0.00157567,0.05086079,0.01575764,0.00063557,0.02371614,0.00221657
-2.02001001,0.04578107,0.00026010,0.00458050,0.00125772,0.04058525,0.01257920,0.00050846,0.01865131,0.00173939
-2.01400700,0.03615033,0.00020785,0.00351707,0.00099700,0.03216227,0.00997253,0.00040399,0.01458026,0.00135619
-2.00800400,0.02835492,0.00016492,0.00268503,0.00078487,0.02531127,0.00785134,0.00031877,0.01132903,0.00105060
-2.00200100,0.02209147,0.00012993,0.00203806,0.00061359,0.01978180,0.00613853,0.00024980,0.00874931,0.00080861
-1.99599800,0.01709588,0.00010163,0.00153807,0.00047637,0.01535318,0.00476609,0.00019440,0.00671567,0.00061833
-1.98999500,0.01314075,0.00007892,0.00115405,0.00036727,0.01183336,0.00367480,0.00015024,0.00512295,0.00046975
-1.98399200,0.01003234,0.00006086,0.00086089,0.00028119,0.00905715,0.00281369,0.00011531,0.00388372,0.00035455
-1.97798899,0.00760728,0.00004659,0.00063848,0.00021378,0.00688407,0.00213937,0.00008788,0.00292586,0.00026585
-1.97198599,0.00572921,0.00003541,0.00047076,0.00016141,0.00519596,0.00161532,0.00006651,0.00219038,0.00019804
-1.96598299,0.00428539,0.00002672,0.00034506,0.00012101,0.00389449,0.00121114,0.00004999,0.00162939,0.00014655
-1.95997999,0.00318353,0.00002002,0.00025144,0.00009009,0.00289866,0.00090175,0.00003730,0.00120436,0.00010774
-1.95397699,0.00234879,0.00001489,0.00018213,0.00006661,0.00214241,0.00066671,0.00002765,0.00088449,0.00007868
-1.94797399,0.00172105,0.00001100,0.00013115,0.00004890,0.00157240,0.00048948,0.00002035,0.00064539,0.00005708
-1.94197099,0.00125241,0.00000807,0.00009387,0.00003565,0.00114599,0.00035685,0.00001487,0.00046787,0.00004114
-1.93596798,0.00090511,0.00000587,0.00006678,0.00002580,0.00082937,0.00025834,0.00001080,0.00033697,0.00002945
-1.92996498,0.00064962,0.00000425,0.00004722,0.00001855,0.00059602,0.00018571,0.00000779,0.00024111,0.00002095
-1.92396198,0.00046305,0.00000305,0.00003319,0.00001324,0.00042533,0.00013256,0.00000559,0.00017140,0.00001481
-1.91795898,0.00032781,0.00000217,0.00002318,0.00000938,0.00030140,0.00009396,0.00000400,0.00012106,0.00001040
-1.91195598,0.00023052,0.00000154,0.00001609,0.00000660,0.00021208,0.00006613,0.00000287,0.00008496,0.00000728
-1.90595298,0.00016106,0.00000109,0.00001110,0.00000462,0.00014819,0.00004622,0.00000208,0.00005929,0.00000508
-1.89994997,0.00011188,0.00000076,0.00000761,0.00000320,0.00010283,0.00003208,0.00000156,0.00004118,0.00000356
-1.89394697,0.00007739,0.00000054,0.00000518,0.00000221,0.00007087,0.00002210,0.00000126,0.00002854,0.00000253
-1.88794397,0.00005348,0.00000038,0.00000351,0.00000151,0.00004852,0.00001512,0.00000114,0.00001985,0.00000187
-1.88194097,0.00003719,0.00000028,0.00000236,0.00000103,0.00003302,0.00001028,0.00000120,0.00001402,0.00000150
-1.87593797,0.00002643,0.00000023,0.00000158,0.00000069,0.00002237,0.00000693,0.00000146,0.00001031,0.00000137
-1.86993497,0.00001975,0.00000021,0.00000105,0.00000047,0.00001512,0.00000464,0.00000196,0.00000820,0.00000146
-1.86393197,0.00001623,0.00000022,0.00000069,0.00000031,0.00001027,0.00000309,0.00000278,0.00000740,0.00000179
-1.85792896,0.00001534,0.00000026,0.00000045,0.00000021,0.00000711,0.00000204,0.00000404,0.00000781,0.00000241
-1.85192596,0.00001692,0.00000034,0.00000029,0.00000014,0.00000514,0.00000134,0.00000592,0.00000945,0.00000340
-1.84592296,0.00002111,0.00000048,0.00000019,0.00000010,0.00000406,0.00000087,0.00000866,0.00001253,0.00000489
-1.83991996,0.00002839,0.00000069,0.00000012,0.00000007,0.00000366,0.00000056,0.00001262,0.00001741,0.00000708
-1.83391696,0.00003962,0.00000098,0.00000008,0.00000006,0.00000385,0.00000036,0.00001829,0.00002468,0.00001022
-1.82791396,0.00005605,0.00000141,0.00000005,0.00000006,0.00000461,0.00000023,0.00002633,0.00003518,0.00001469
-1.82191096,0.00007951,0.00000201,0.00000003,0.00000006,0.00000601,0.00000015,0.00003764,0.00005008,0.00002098
-1.81590795,0.00011248,0.00000285,0.00000002,0.00000008,0.00000816,0.00000009,0.00005342,0.00007094,0.00002977
-1.80990495,0.00015828,0.00000402,0.00000001,0.00000011,0.00001127,0.00000006,0.00007529,0.00009989,0.00004196
-1.80390195,0.00022131,0.00000562,0.00000001,0.00000014,0.00001563,0.00000004,0.00010535,0.00013971,0.00005870
-1.79789895,0.00030735,0.00000781,0.00000000,0.00000020,0.00002163,0.00000002,0.00014635,0.00019406,0.00008155
-1.79189595,0.00042385,0.00001076,0.00000000,0.00000027,0.00002977,0.00000001,0.00020184,0.00026762,0.00011247
-1.78589295,0.00058034,0.00001474,0.00000000,0.00000037,0.00004074,0.00000001,0.00027638,0.00036645,0.00015400
-1.77988994,0.00078894,0.00002004,0.00000000,0.00000050,0.00005536,0.00000001,0.00037574,0.00049817,0.00020936
-1.77388694,0.00106483,0.00002705,0.00000000,0.00000068,0.00007471,0.00000000,0.00050714,0.00067238,0.00028258
-1.76788394,0.00142689,0.00003624,0.00000000,0.00000091,0.00010011,0.00000000,0.00067957,0.00090100,0.00037866
-1.76188094,0.00189833,0.00004822,0.00000000,0.00000121,0.00013319,0.00000000,0.00090411,0.00119869,0.00050377
-1.75587794,0.00250740,0.00006369,0.00000000,0.00000159,0.00017592,0.00000001,0.00119418,0.00158329,0.00066540
-1.74987494,0.00328810,0.00008352,0.00000000,0.00000209,0.00023069,0.00000001,0.00156600,0.00207626,0.00087258
-1.74387194,0.00428092,0.00010873,0.00000000,0.00000272,0.00030035,0.00000001,0.00203885,0.00270317,0.00113605
-1.73786893,0.00553348,0.00014055,0.00000000,0.00000352,0.00038823,0.00000002,0.00263540,0.00349410,0.00146845
-1.73186593,0.00710118,0.00018037,0.00000000,0.00000451,0.00049823,0.00000002,0.00338203,0.00448401,0.00188448
-1.72586293,0.00904759,0.00022980,0.00000001,0.00000575,0.00063481,0.00000004,0.00430903,0.00571305,0.00240101
-1.71985993,0.01144472,0.00029069,0.00000001,0.00000728,0.00080302,0.00000005,0.00545068,0.00722669,0.00303714
-1.71385693,0.01437300,0.00036507,0.00000001,0.00000914,0.00100852,0.00000008,0.00684530,0.00907572,0.00381423
-1.70785393,0.01792091,0.00045518,0.00000001,0.00001139,0.00125753,0.00000013,0.00853501,0.01131599,0.00475574
-1.70185093,0.02218415,0.00056346,0.00000001,0.00001410,0.00155677,0.00000019,0.01056538,0.01400793,0.00588708
-1.69584792,0.02726441,0.00069249,0.00000002,0.00001733,0.00191342,0.00000030,0.01298484,0.01721573,0.00723521
-1.68984492,0.03326747,0.00084496,0.00000002,0.00002115,0.00233494,0.00000045,0.01584375,0.02100617,0.00882821
-1.68384192,0.04030085,0.00102359,0.00000003,0.00002562,0.00282893,0.00000069,0.01919328,0.02544709,0.01069459
-1.67783892,0.04847071,0.00123109,0.00000003,0.00003081,0.00340295,0.00000105,0.02308397,0.03060549,0.01286250
-1.67183592,0.05787828,0.00147001,0.00000004,0.00003679,0.00406422,0.00000158,0.02756396,0.03654523,0.01535879
-1.66583292,0.06861566,0.00174269,0.00000005,0.00004362,0.00481943,0.00000238,0.03267705,0.04332434,0.01820784
-1.65982991,0.08076118,0.00205113,0.00000007,0.00005134,0.00567435,0.00000356,0.03846041,0.05099213,0.02143038
-1.65382691,0.09437444,0.00239681,0.00000008,0.00005999,0.00663359,0.00000530,0.04494228,0.05958603,0.02504214
-1.64782391,0.10949116,0.00278064,0.00000010,0.00006960,0.00770025,0.00000784,0.05213942,0.06912829,0.02905248
-1.64182091,0.12611815,0.00320277,0.00000013,0.00008016,0.00887563,0.00001152,0.06005475,0.07962276,0.03346303
-1.63581791,0.14422847,0.00366249,0.00000016,0.00009167,0.01015900,0.00001682,0.06867499,0.09105185,0.03826638
-1.62981491,0.16375732,0.00415812,0.00000021,0.00010407,0.01154742,0.00002440,0.07796863,0.10337380,0.04344502
-1.62381191,0.18459867,0.00468693,0.00000027,0.00011731,0.01303561,0.00003516,0.08788432,0.11652053,0.04897033
-1.61780890,0.20660310,0.00524505,0.00000035,0.00013128,0.01461607,0.00005031,0.09834972,0.13039614,0.05480204
-1.61180590,0.22957705,0.00582747,0.00000046,0.00014586,0.01627918,0.00007149,0.10927107,0.14487637,0.06088794
