energy_ev,total_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,S_s_up,S_p_up
-0.06303152,2.25975729,0.52751445,0.71728417,0.00629912,0.09260786,0.12773560,0.83489265,0.00927062,0.51888529
-0.05702851,2.28244717,0.53641447,0.72002865,0.00618316,0.09345448,0.12870836,0.84254300,0.00896222,0.53107207
-0.05102551,2.30200916,0.54376728,0.72230894,0.00603144,0.09444796,0.12996429,0.84874578,0.00864457,0.54217627
-0.04502251,2.31809766,0.54953318,0.72415569,0.00584792,0.09557103,0.13145270,0.85331154,0.00832377,0.55202620
-0.03901951,2.33040454,0.55369360,0.72560060,0.00563727,0.09680032,0.13311489,0.85607310,0.00800662,0.56046420
-0.03301651,2.33866839,0.55625050,0.72667507,0.00540476,0.09810735,0.13488665,0.85689040,0.00770049,0.56735135
-0.02701351,2.34268381,0.55722576,0.72740940,0.00515606,0.09945983,0.13670112,0.85565490,0.00741313,0.57257194
-0.02101051,2.34231070,0.55666049,0.72783262,0.00489707,0.10082318,0.13849168,0.85229357,0.00715249,0.57603759
-0.01500750,2.33748296,0.55461432,0.72797301,0.00463379,0.10216205,0.14019486,0.84677227,0.00692654,0.57769092
-0.00900450,2.32821642,0.55116480,0.72785933,0.00437207,0.10344200,0.14175314,0.83909839,0.00674305,0.57750857
-0.00300150,2.31461536,0.54640669,0.72752249,0.00411754,0.10463108,0.14311751,0.82932253,0.00660943,0.57550334
0.00300150,2.29687719,0.54045132,0.72699771,0.00387542,0.10570127,0.14424965,0.81753926,0.00653248,0.57172544
0.00900450,2.27529469,0.53342571,0.72632678,0.00365038,0.10662974,0.14512371,0.80388659,0.00651824,0.56626258
0.01500750,2.25025535,0.52547154,0.72556023,0.00344651,0.10739996,0.14572747,0.78854429,0.00657180,0.55923888
0.02101051,2.22223738,0.51674373,0.72475921,0.00326717,0.10800230,0.14606303,0.77173076,0.00669713,0.55081259
0.02701351,2.19180212,0.50740864,0.72399660,0.00311497,0.10843451,0.14614676,0.75369867,0.00689696,0.54117255
0.03301651,2.15958265,0.49764172,0.72335732,0.00299177,0.10870168,0.14600877,0.73472916,0.00717261,0.53053346
0.03901951,2.12626866,0.48762462,0.72293750,0.00289862,0.10881589,0.14569156,0.71512498,0.00752394,0.51913012
0.04502251,2.09258795,0.47754175,0.72284237,0.00283581,0.10879553,0.14524834,0.69520249,0.00794925,0.50721083
0.05102551,2.05928485,0.46757632,0.72318291,0.00280287,0.10866429,0.14474062,0.67528296,0.00844527,0.49503000
0.05702851,2.02709640,0.45790591,0.72407126,0.00279868,0.10844986,0.14423555,0.65568330,0.00900713,0.48284053
0.06303152,1.99672717,0.44869781,0.72561499,0.00282146,0.10818241,0.14380289,0.63670668,0.00962842,0.47088593
0.06903452,1.96882356,0.44010417,0.72791057,0.00286888,0.10789300,0.14351177,0.61863332,0.01030128,0.45939275
0.07503752,1.94394895,0.43225727,0.73103626,0.00293814,0.10761185,0.14342745,0.60171189,0.01101649,0.44856344
0.08104052,1.92256059,0.42526502,0.73504494,0.00302603,0.10736668,0.14360815,0.58615176,0.01176369,0.43857007
0.08704352,1.90498956,0.41920703,0.73995720,0.00312907,0.10718117,0.14410212,0.57211657,0.01253153,0.42954905
0.09304652,1.89142464,0.41413140,0.74575524,0.00324355,0.10707353,0.14494501,0.55971929,0.01330801,0.42159713
0.09904952,1.88190121,0.41005240,0.75237796,0.00336565,0.10705540,0.14615781,0.54901903,0.01408071,0.41476890
0.10505253,1.87629556,0.40694926,0.75971769,0.00349155,0.10713099,0.14774528,0.54001971,0.01483715,0.40907566
0.11105553,1.87432532,0.40476609,0.76761888,0.00361747,0.10729662,0.14969508,0.53267071,0.01556517,0.40448608
0.11705853,1.87555606,0.40341310,0.77587902,0.00373984,0.10754059,0.15197765,0.52686935,0.01625330,0.40092815
0.12306153,1.87941393,0.40276898,0.78425184,0.00385529,0.10784344,0.15454674,0.52246529,0.01689119,0.39829269
0.12906453,1.88520409,0.40268453,0.79245290,0.00396081,0.10817858,0.15734075,0.51926641,0.01746997,0.39643814
0.13506753,1.89213412,0.40298728,0.80016745,0.00405376,0.10851325,0.16028474,0.51704614,0.01798269,0.39519632
0.14107054,1.89934165,0.40348704,0.80706023,0.00413199,0.10880979,0.16329305,0.51555190,0.01842468,0.39437903
0.14707354,1.90592515,0.40398214,0.81278691,0.00419382,0.10902713,0.16627251,0.51451415,0.01879388,0.39378527
0.15307654,1.91097659,0.40426612,0.81700673,0.00423817,0.10912247,0.16912598,0.51365597,0.01909116,0.39320863
0.15907954,1.91361476,0.40413461,0.81939578,0.00426451,0.10905306,0.17175625,0.51270255,0.01932055,0.39244466
0.16508254,1.91301785,0.40339214,0.81966034,0.00427292,0.10877798,0.17406993,0.51139043,0.01948937,0.39129797
0.17108554,1.90845414,0.40185864,0.81754963,0.00426408,0.10825987,0.17598141,0.50947603,0.01960836,0.38958882
0.17708854,1.89930936,0.39937531,0.81286744,0.00423927,0.10746660,0.17741647,0.50674330,0.01969167,0.38715883
0.18309155,1.88510996,0.39580979,0.80548211,0.00420034,0.10637264,0.17831559,0.50301020,0.01975670,0.38387587
0.18909455,1.86554109,0.39106027,0.79533423,0.00414966,0.10496031,0.17863664,0.49813369,0.01982393,0.37963783
0.19509755,1.84045893,0.38505851,0.78244187,0.00409009,0.10322063,0.17835696,0.49201344,0.01991661,0.37437521
0.20110055,1.80989669,0.37777169,0.76690289,0.00402489,0.10115399,0.17747464,0.48459377,0.02006028,0.36805259
0.20710355,1.77406436,0.36920298,0.74889440,0.00395766,0.09877036,0.17600896,0.47586412,0.02028228,0.36066888
0.21310655,1.73334211,0.35939087,0.72866914,0.00389224,0.09608928,0.17400006,0.46585797,0.02061108,0.35225642
0.21910955,1.68826787,0.34840736,0.70654914,0.00383263,0.09313948,0.17150759,0.45465034,0.02107556,0.34287918
0.22511256,1.63951950,0.33635504,0.68291678,0.00378286,0.08995826,0.16860876,0.44235394,0.02170422,0.33262988
0.23111556,1.58789254,0.32336327,0.65820375,0.00374686,0.08659057,0.16539556,0.42911431,0.02252425,0.32162649
0.23711856,1.53427434,0.30958363,0.63287836,0.00372841,0.08308794,0.16197148,0.41510399,0.02356073,0.31000811
0.24312156,1.47961574,0.29518473,0.60743174,0.00373094,0.07950718,0.15844769,0.40051607,0.02483560,0.29793041
0.24912456,1.42490135,0.28034683,0.58236355,0.00375746,0.07590898,0.15493914,0.38555737,0.02636681,0.28556082
0.25512756,1.37111973,0.26525615,0.55816782,0.00381042,0.07235650,0.15156041,0.37044140,0.02816749,0.27307373
0.26113057,1.31923450,0.25009946,0.53531960,0.00389166,0.06891382,0.14842180,0.35538150,0.03024513,0.26064566
0.26713357,1.27015748,0.23505878,0.51426273,0.00400224,0.06564451,0.14562567,0.34058428,0.03260093,0.24845078
0.27313657,1.22472480,0.22030663,0.49539946,0.00414243,0.06261014,0.14326322,0.32624361,0.03522933,0.23665670
0.27913957,1.18367678,0.20600185,0.47908216,0.00431162,0.05986895,0.14141191,0.31253540,0.03811767,0.22542071
0.28514257,1.14764207,0.19228611,0.46560735,0.00450831,0.05747454,0.14013356,0.29961318,0.04124604,0.21488664
0.29114557,1.11712661,0.17928121,0.45521229,0.00473010,0.05547472,0.13947325,0.28760477,0.04458743,0.20518216
0.29714857,1.09250743,0.16708724,0.44807403,0.00497370,0.05391046,0.13945899,0.27660994,0.04810808,0.19641680
0.30315158,1.07403129,0.15578151,0.44431084,0.00523502,0.05281492,0.14010225,0.26669927,0.05176804,0.18868047
0.30915458,1.06181790,0.14541831,0.44398582,0.00550922,0.05221274,0.14139917,0.25791395,0.05552201,0.18204271
0.31515758,1.05586735,0.13602943,0.44711227,0.00579084,0.05211936,0.14333249,0.25026672,0.05932038,0.17655231
0.32116058,1.05607095,0.12762530,0.45366048,0.00607394,0.05254053,0.14587388,0.24374364,0.06311045,0.17223762
0.32716358,1.06222500,0.12019672,0.46356546,0.00635227,0.05347201,0.14898683,0.23830673,0.06683780,0.16910720
0.33316658,1.07404645,0.11371705,0.47673499,0.00661943,0.05489946,0.15262954,0.23389723,0.07044780,0.16715088
0.33916958,1.09118975,0.10814473,0.49305772,0.00686910,0.05679841,0.15675793,0.23043925,0.07388707,0.16634117
0.34517259,1.11326388,0.10342595,0.51241053,0.00709520,0.05913457,0.16132849,0.22784387,0.07710504,0.16663489
0.35117559,1.13984884,0.09949752,0.53466505,0.00729211,0.06186430,0.16630073,0.22601319,0.08005539,0.16797497
0.35717859,1.17051088,0.09628968,0.55969266,0.00745485,0.06493523,0.17163917,0.22484445,0.08269737,0.17029241
0.36318159,1.20481562,0.09372873,0.58736794,0.00757925,0.06828723,0.17731470,0.22423381,0.08499694,0.17350823
0.36918459,1.24233893,0.09173959,0.61757029,0.00766207,0.07185351,0.18330529,0.22407991,0.08692774,0.17753552
0.37518759,1.28267488,0.09024805,0.65018368,0.00770119,0.07556195,0.18959591,0.22428683,0.08847175,0.18228132
0.38119060,1.32544088,0.08918269,0.68509462,0.00769559,0.07933667,0.19617772,0.22476655,0.08961972,0.18764854
0.38719360,1.37027989,0.08847650,0.72218857,0.00764550,0.08309967,0.20304665,0.22544086,0.09037130,0.19353768
0.39319660,1.41685999,0.08806818,0.76134499,0.00755235,0.08677270,0.21020128,0.22624257,0.09073493,0.19984848
0.39919960,1.46487163,0.08790303,0.80243152,0.00741875,0.09027908,0.21764040,0.22711613,0.09072739,0.20648133
0.40520260,1.51402296,0.08793355,0.84529769,0.00724846,0.09354564,0.22536021,0.22801773,0.09037323,0.21333865
0.41120560,1.56403408,0.08811977,0.88976865,0.00704630,0.09650455,0.23335145,0.22891483,0.08970385,0.22032593
0.41720860,1.61463058,0.08842924,0.93563956,0.00681803,0.09909506,0.24159668,0.22978531,0.08875659,0.22735277
0.42321161,1.66553727,0.08883682,0.98267105,0.00657022,0.10126506,0.25006786,0.23061629,0.08757352,0.23433365
0.42921461,1.71647269,0.08932432,1.03058628,0.00631012,0.10297242,0.25872446,0.23140266,0.08620032,0.24118865
0.43521761,1.76714497,0.08987999,1.07907006,0.00604553,0.10418601,0.26751224,0.23214559,0.08468502,0.24784394
0.44122061,1.81724974,0.09049786,1.12777025,0.00578463,0.10488648,0.27636290,0.23285094,0.08307687,0.25423227
0.44722361,1.86647022,0.09117709,1.17630171,0.00553585,0.10506660,0.28519458,0.23352780,0.08142511,0.26029330
0.45322661,1.91448002,0.09192130,1.22425288,0.00530772,0.10473131,0.29391329,0.23418709,0.07977801,0.26597397
0.45922961,1.96094840,0.09273786,1.27119472,0.00510876,0.10389740,0.30241534,0.23484050,0.07818189,0.27122871
0.46523262,2.00554810,0.09363725,1.31669194,0.00494736,0.10259288,0.31059050,0.23549959,0.07668032,0.27601972
0.47123562,2.04796522,0.09463248,1.36031596,0.00483164,0.10085606,0.31832586,0.23617516,0.07531348,0.28031721
0.47723862,2.08791071,0.09573847,1.40165904,0.00476939,0.09873432,0.32551029,0.23687697,0.07411759,0.28409960
0.48324162,2.12513281,0.09697158,1.44034893,0.00476792,0.09628285,0.33203898,0.23761363,0.07312456,0.28735374
0.48924462,2.15942952,0.09834912,1.47606334,0.00483398,0.09356307,0.33781819,0.23839276,0.07236169,0.29007505
0.49524762,2.19066034,0.09988882,1.50854318,0.00497368,0.09064110,0.34276957,0.23922124,0.07185155,0.29226761
0.50125063,2.21875638,0.10160843,1.53760405,0.00519232,0.08758621,0.34683406,0.24010561,0.07161183,0.29394408
0.50725363,2.24372782,0.10352518,1.56314507,0.00549430,0.08446929,0.34997495,0.24105244,0.07165541,0.29512556
0.51325663,2.26566828,0.10565521,1.58515447,0.00588301,0.08136138,0.35218000,0.24206867,0.07199034,0.29584117
0.51925963,2.28475515,0.10801306,1.60371143,0.00636068,0.07833238,0.35346237,0.24316179,0.07261996,0.29612744
0.52526263,2.30124589,0.11061096,1.61898397,0.00692824,0.07544985,0.35386043,0.24433988,0.07354291,0.29602746
0.53126563,2.31546994,0.11345815,1.63122274,0.00758523,0.07277801,0.35343614,0.24561141,0.07475333,0.29558970
0.53726863,2.32781655,0.11656019,1.64075108,0.00832965,0.07037682,0.35227247,0.24698480,0.07624085,0.29486661
0.54327164,2.33871904,0.11991819,1.64795152,0.00915786,0.06830134,0.35046954,0.24846785,0.07799075,0.29391303
0.54927464,2.34863616,0.12352815,1.65324971,0.01006457,0.06660104,0.34814007,0.25006682,0.07998410,0.29278434
0.55527764,2.35803171,0.12738032,1.65709631,0.01104276,0.06531944,0.34540415,0.25178558,0.08219782,0.29153458
0.56128064,2.36735337,0.13145877,1.65994813,0.01208375,0.06449367,0.34238367,0.25362456,0.08460498,0.29021451
0.56728364,2.37701228,0.13574105,1.66224942,0.01317724,0.06415419,0.33919686,0.25557979,0.08717496,0.28886987
0.57328664,2.38736454,0.14019818,1.66441444,0.01431149,0.06432460,0.33595303,0.25764213,0.08987380,0.28753970
0.57928964,2.39869586,0.14479487,1.66681238,0.01547353,0.06502143,0.33274804,0.25979668,0.09266467,0.28625518
0.58529265,2.41121050,0.14949011,1.66975552,0.01664940,0.06625402,0.32966058,0.26202247,0.09550834,0.28503875
0.59129565,2.42502523,0.15423802,1.67349136,0.01782449,0.06802441,0.32674959,0.26429264,0.09836382,0.28390381
0.59729865,2.44016899,0.15898912,1.67819913,0.01898394,0.07032729,0.32405282,0.26657497,0.10118914,0.28285499
0.60330165,2.45658815,0.16369177,1.68399098,0.02011301,0.07314997,0.32158679,0.26883283,0.10394213,0.28188900
0.60930465,2.47415737,0.16829403,1.69091758,0.02119752,0.07647238,0.31934785,0.27102658,0.10658132,0.28099599
0.61530765,2.49269531,0.17274552,1.69897796,0.02222426,0.08026722,0.31731450,0.27311533,0.10906689,0.28016151
0.62131066,2.51198425,0.17699948,1.70813267,0.02318138,0.08450004,0.31545060,0.27505888,0.11136154,0.27936879
0.62731366,2.53179249,0.18101480,1.71831957,0.02405873,0.08912951,0.31370938,0.27681988,0.11343143,0.27860130
0.63331666,2.55189789,0.18475786,1.72947106,0.02484818,0.09410775,0.31203785,0.27836599,0.11524691,0.27784549
0.63931966,2.57211122,0.18820420,1.74153168,0.02554374,0.09938072,0.31038142,0.27967187,0.11678317,0.27709338
0.64532266,2.59229759,0.19133983,1.75447473,0.02614173,0.10488878,0.30868841,0.28072093,0.11802077,0.27634500
0.65132566,2.61239460,0.19416204,1.76831692,0.02664076,0.11056733,0.30691410,0.28150667,0.11894587,0.27561039
0.65732866,2.63242593,0.19667985,1.78312998,0.02704157,0.11634751,0.30502421,0.28203354,0.11955036,0.27491098
0.66333167,2.65250929,0.19891378,1.79904825,0.02734690,0.12215713,0.30299749,0.28231716,0.11983166,0.27428044
0.66933467,2.67285824,0.20089511,1.81627176,0.02756114,0.12792157,0.30082736,0.28238402,0.11979243,0.27376456
0.67533767,2.69377741,0.20266468,1.83506446,0.02769000,0.13356489,0.29852258,0.28227043,0.11944001,0.27342052
0.68134067,2.71565137,0.20427109,1.85574731,0.02774006,0.13901097,0.29610679,0.28202099,0.11878574,0.27331517
0.68734367,2.73892758,0.20576853,1.87868670,0.02771835,0.14418473,0.29361720,0.28168653,0.11784422,0.27352263
0.69334667,2.76409416,0.20721440,1.90427842,0.02763191,0.14901346,0.29110234,0.28132160,0.11663247,0.27412123
0.69934967,2.79165376,0.20866656,1.93292807,0.02748738,0.15342815,0.28861923,0.28098177,0.11516914,0.27518981
0.70535268,2.82209461,0.21018071,1.96502869,0.02729068,0.15736481,0.28622997,0.28072073,0.11347371,0.27680374
0.71135568,2.85586051,0.21180771,2.00093670,0.02704669,0.16076589,0.28399815,0.28058749,0.11156591,0.27903066
0.71735868,2.89332094,0.21359116,2.04094733,0.02675912,0.16358155,0.28198511,0.28062370,0.10946516,0.28192625
0.72336168,2.93474314,0.21556533,2.08527070,0.02643040,0.16577092,0.28024642,0.28086133,0.10719025,0.28553026
0.72936468,2.98026732,0.21775344,2.13400979,0.02606173,0.16730318,0.27882862,0.28132077,0.10475919,0.28986287
0.73536768,3.02988638,0.22016647,2.18714136,0.02565321,0.16815857,0.27776649,0.28200950,0.10218921,0.29492174
0.74137069,3.08343120,0.22280257,2.24450098,0.02520408,0.16832911,0.27708090,0.28292129,0.09949692,0.30067977
0.74737369,3.14056229,0.22564700,2.30577293,0.02471299,0.16781916,0.27677729,0.28403615,0.09669861,0.30708381
0.75337669,3.20076840,0.22867262,2.37048579,0.02417837,0.16664560,0.27684498,0.28532073,0.09381059,0.31405438
0.75937969,3.26337223,0.23184102,2.43801409,0.02359880,0.16483779,0.27725712,0.28672957,0.09084962,0.32148645
0.76538269,3.32754338,0.23510406,2.50758637,0.02297341,0.16243713,0.27797135,0.28820667,0.08783328,0.32925131
0.77138569,3.39231803,0.23840593,2.57829964,0.02230221,0.15949630,0.27893119,0.28968771,0.08478028,0.33719952
0.77738869,3.45662485,0.24168544,2.64913984,0.02158641,0.15607815,0.28006795,0.29110256,0.08171063,0.34516479
0.78339170,3.51931621,0.24487861,2.71900791,0.02082865,0.15225425,0.28130315,0.29237806,0.07864580,0.35296872
0.78939470,3.57920357,0.24792141,2.78675047,0.02003318,0.14810313,0.28255128,0.29344099,0.07560851,0.36042626
0.79539770,3.63509572,0.25075240,2.85119420,0.01920590,0.14370829,0.28372293,0.29422101,0.07262251,0.36735160
0.80140070,3.68583837,0.25331532,2.91118251,0.01835433,0.13915602,0.28472793,0.29465351,0.06971216,0.37356431
0.80740370,3.73035348,0.25556145,2.96561306,0.01748752,0.13453303,0.28547860,0.29468224,0.06690179,0.37889545
0.81340670,3.76767673,0.25745164,3.01347463,0.01661578,0.12992418,0.28589285,0.29426154,0.06421502,0.38319345
0.81940970,3.79699136,0.25895783,3.05388161,0.01575044,0.12541014,0.28589706,0.29335825,0.06167398,0.38632942
0.82541271,3.81765705,0.26006417,3.08610463,0.01490350,0.12106523,0.28542862,0.29195291,0.05929852,0.38820172
0.83141571,3.82923227,0.26076751,3.10959579,0.01408722,0.11695552,0.28443804,0.29004054,0.05710538,0.38873947
0.83741871,3.83148911,0.26107738,3.12400728,0.01331374,0.11313718,0.28289051,0.28763070,0.05510754,0.38790498
0.84342171,3.82441981,0.26101525,3.12920238,0.01259468,0.10965525,0.28076692,0.28474695,0.05331362,0.38569492
0.84942471,3.80823455,0.26061339,3.12525823,0.01194072,0.10654281,0.27806418,0.28142566,0.05172745,0.38214004
0.85542771,3.78335042,0.25991307,3.11246013,0.01136128,0.10382058,0.27479498,0.27771434,0.05034786,0.37730375
0.86143072,3.75037230,0.25896242,3.09128760,0.01086421,0.10149700,0.27098688,0.27366940,0.04916870,0.37127926
0.86743372,3.71006619,0.25781390,3.06239278,0.01045553,0.09956883,0.26668090,0.26935358,0.04817906,0.36418578
0.87343672,3.66332662,0.25652162,3.02657222,0.01013926,0.09802202,0.26192949,0.26483312,0.04736366,0.35616366
0.87943972,3.61113949,0.25513858,2.98473352,0.00991733,0.09683311,0.25679429,0.26017485,0.04670359,0.34736901
0.88544272,3.55454238,0.25371388,2.93785840,0.00978956,0.09597084,0.25134350,0.25544329,0.04617704,0.33796781
0.89144572,3.49458439,0.25229036,2.88696418,0.00975366,0.09539804,0.24564918,0.25069800,0.04576028,0.32812994
0.89744872,3.43228744,0.25090235,2.83306550,0.00980540,0.09507367,0.23978463,0.24599124,0.04542872,0.31802352
0.90345173,3.36861105,0.24957413,2.77713831,0.00993876,0.09495485,0.23382186,0.24136620,0.04515793,0.30780956
0.90945473,3.30442241,0.24831877,2.72008772,0.01014614,0.09499892,0.22782944,0.23685566,0.04492475,0.29763747
0.91545773,3.24047309,0.24713771,2.66272142,0.01041868,0.09516535,0.22187073,0.23248146,0.04470823,0.28764147
0.92146073,3.17738332,0.24602099,2.60572960,0.01074652,0.09541745,0.21600268,0.22825457,0.04449055,0.27793797
0.92746373,3.11563456,0.24494811,2.54967220,0.01111915,0.09572376,0.21027503,0.22417581,0.04425771,0.26862426
0.93346673,3.05557015,0.24388950,2.49497383,0.01152573,0.09605920,0.20473025,0.22023725,0.04400011,0.25977818
0.93946973,2.99740371,0.24280854,2.44192601,0.01195539,0.09640572,0.19940383,0.21642410,0.04371283,0.25145896
0.94547274,2.94123426,0.24166397,2.39069627,0.01239760,0.09675269,0.19432509,0.21271698,0.04339578,0.24370897
0.95147574,2.88706671,0.24041253,2.34134302,0.01284235,0.09709680,0.18951837,0.20909449,0.04305361,0.23655624
0.95747874,2.83483617,0.23901181,2.29383495,0.01328049,0.09744158,0.18500435,0.20553579,0.04269534,0.23001754
0.96348174,2.78443409,0.23742295,2.24807340,0.01370385,0.09779660,0.18080152,0.20202318,0.04233391,0.22410170
0.96948474,2.73573451,0.23561314,2.20391613,0.01410538,0.09817629,0.17692754,0.19854433,0.04198547,0.21881302
0.97548774,2.68861856,0.23355783,2.16120084,0.01447928,0.09859855,0.17340041,0.19509415,0.04166861,0.21415442
0.98149075,2.64299556,0.23124235,2.11976702,0.01482101,0.09908316,0.17023932,0.19167614,0.04140346,0.21013015
0.98749375,2.59881942,0.22866302,2.07947472,0.01512724,0.09965000,0.16746511,0.18830307,0.04121076,0.20674787
0.99349675,2.55609941,0.22582761,2.04021937,0.01539582,0.10031730,0.16510015,0.18499706,0.04111091,0.20401992
0.99949975,2.51490478,0.22275505,2.00194185,0.01562564,0.10109995,0.16316787,0.18178890,0.04112310,0.20196376
1.00550275,2.47536309,0.21947461,1.96463353,0.01581655,0.10200784,0.16169166,0.17871679,0.04126440,0.20060148
1.01150575,2.43765264,0.21602443,1.92833632,0.01596910,0.10304454,0.16069344,0.17582447,0.04154909,0.19995847
1.01750875,2.40198975,0.21244952,1.89313800,0.01608446,0.10420613,0.16019187,0.17315895,0.04198802,0.20006132
1.02351176,2.36861191,0.20879945,1.85916369,0.01616423,0.10548050,0.16020032,0.17076777,0.04258813,0.20093508
1.02951476,2.33775817,0.20512574,1.82656410,0.01621024,0.10684692,0.16072475,0.16869628,0.04335211,0.20260014
1.03551776,2.30964817,0.20147918,1.79550170,0.01622447,0.10827615,0.16176172,0.16698470,0.04427829,0.20506880
1.04152076,2.28446142,0.19790718,1.76613605,0.01620888,0.10973089,0.16329652,0.16566552,0.04536057,0.20834196
1.04752376,2.26231817,0.19445138,1.73860919,0.01616537,0.11116673,0.16530174,0.16476101,0.04658851,0.21240595
1.05352676,2.24326328,0.19114553,1.71303234,0.01609573,0.11253348,0.16773630,0.16428128,0.04794765,0.21722991
1.05952976,2.22725412,0.18801384,1.68947471,0.01600158,0.11377685,0.17054497,0.16422285,0.04941978,0.22276382
1.06553277,2.21415347,0.18506984,1.66795524,0.01588441,0.11484038,0.17365870,0.16456777,0.05098340,0.22893733
1.07153577,2.20372778,0.18231581,1.64843778,0.01574563,0.11566770,0.17699540,0.16528348,0.05261420,0.23565960
1.07753877,2.19565103,0.17974284,1.63082993,0.01558659,0.11620472,0.18046158,0.16632327,0.05428563,0.24282013
1.08354177,2.18951411,0.17733134,1.61498579,0.01540869,0.11640201,0.18395446,0.16762740,0.05596945,0.25029060
1.08954477,2.18483922,0.17505225,1.60071217,0.01521345,0.11621688,0.18736471,0.16912486,0.05763637,0.25792775
1.09554777,2.18109852,0.17286858,1.58777812,0.01500255,0.11561549,0.19057952,0.17073556,0.05925662,0.26557708
1.10155078,2.17773618,0.17073738,1.57592707,0.01477799,0.11457441,0.19348610,0.17237301,0.06080060,0.27307737
1.10755378,2.17419268,0.16861198,1.56489091,0.01454210,0.11308200,0.19597522,0.17394724,0.06223948,0.28026565
1.11355678,2.16993003,0.16644436,1.55440526,0.01429758,0.11113923,0.19794480,0.17536791,0.06354585,0.28698255
1.11955978,2.16445684,0.16418763,1.54422496,0.01404763,0.10876005,0.19930336,0.17654745,0.06469427,0.29307774
1.12556278,2.15735184,0.16179841,1.53413898,0.01379587,0.10597128,0.19997316,0.17740410,0.06566194,0.29841509
1.13156578,2.14828469,0.15923903,1.52398391,0.01354643,0.10281195,0.19989293,0.17786472,0.06642923,0.30287755
1.13756878,2.13703307,0.15647952,1.51365521,0.01330389,0.09933224,0.19902006,0.17786730,0.06698027,0.30637123
1.14357179,2.12349522,0.15349930,1.50311559,0.01307328,0.09559197,0.19733223,0.17736299,0.06730349,0.30882868
1.14957479,2.10769722,0.15028843,1.49240002,0.01285998,0.09165880,0.19482829,0.17631766,0.06739205,0.31021118
1.15557779,2.08979462,0.14684856,1.48161697,0.01266974,0.08760616,0.19152859,0.17471289,0.06724434,0.31050984
1.16158079,2.07006838,0.14319339,1.47094574,0.01250849,0.08351104,0.18747452,0.17254642,0.06686425,0.30974554
1.16758379,2.04891526,0.13934879,1.46063004,0.01238231,0.07945182,0.18272750,0.16983193,0.06626148,0.30796769
1.17358679,2.02683302,0.13535249,1.45096786,0.01229730,0.07550604,0.17736741,0.16659837,0.06545167,0.30525188
1.17958979,2.00440137,0.13125352,1.44229840,0.01225940,0.07174848,0.17149054,0.16288871,0.06445643,0.30169656
1.18559280,1.98225948,0.12711131,1.43498648,0.01227432,0.06824942,0.16520717,0.15875826,0.06330327,0.29741889
1.19159580,1.96108124,0.12299466,1.42940541,0.01234733,0.06507323,0.15863894,0.15427266,0.06202538,0.29254999
1.19759880,1.94154970,0.11898043,1.42591920,0.01248311,0.06227740,0.15191610,0.14950562,0.06066131,0.28722986
1.20360180,1.92433196,0.11515235,1.42486524,0.01268565,0.05991191,0.14517475,0.14453651,0.05925455,0.28160221
1.20960480,1.91005596,0.11159968,1.42653839,0.01295807,0.05801904,0.13855423,0.13944791,0.05785300,0.27580946
1.21560780,1.89929046,0.10841595,1.43117758,0.01330255,0.05663364,0.13219468,0.13432327,0.05650837,0.26998816
1.22161081,1.89252930,0.10569785,1.43895566,0.01372022,0.05578371,0.12623492,0.12924473,0.05527557,0.26426506
1.22761381,1.89018078,0.10354412,1.44997336,0.01421113,0.05549128,0.12081064,0.12429120,0.05421194,0.25875400
1.23361681,1.89256272,0.10205464,1.46425765,0.01477428,0.05577357,0.11605297,0.11953680,0.05337666,0.25355371
1.23961981,1.89990330,0.10132963,1.48176470,0.01540765,0.05664424,0.11208734,0.11504960,0.05282991,0.24874666
1.24562281,1.91234741,0.10146881,1.50238730,0.01610833,0.05811470,0.10903269,0.11089079,0.05263222,0.24439884
1.25162581,1.92996776,0.10257065,1.52596613,0.01687268,0.06019535,0.10700087,0.10711428,0.05284369,0.24056053
1.25762881,1.95277977,0.10473154,1.55230418,0.01769656,0.06289661,0.10609619,0.10376648,0.05352323,0.23726777
1.26363182,1.98075870,0.10804480,1.58118317,0.01857552,0.06622968,0.10641499,0.10088653,0.05472771,0.23454461
1.26963482,2.01385744,0.11259941,1.61238063,0.01950513,0.07020693,0.10804519,0.09850664,0.05651111,0.23240556
1.27563782,2.05202322,0.11847852,1.64568638,0.02048121,0.07484186,0.11106555,0.09665262,0.05892345,0.23085840
1.28164082,2.09521132,0.12575750,1.68091680,0.02150007,0.08014851,0.11554476,0.09534439,0.06200974,0.22990675
1.28764382,2.14339443,0.13450160,1.71792570,0.02255875,0.08614042,0.12154009,0.09459647,0.06580870,0.22955250
1.29364682,2.19656608,0.14476323,1.75661062,0.02365517,0.09282908,0.12909568,0.09441841,0.07035132,0.22979757
1.29964982,2.25473739,0.15657877,1.79691371,0.02478819,0.10022186,0.13824044,0.09481496,0.07565937,0.23064515
1.30565283,2.31792678,0.16996515,1.83881681,0.02595757,0.10831974,0.14898558,0.09578605,0.08174372,0.23210011
1.31165583,2.38614272,0.18491618,1.88233077,0.02716393,0.11711461,0.16132194,0.09732663,0.08860264,0.23416866
1.31765883,2.45936047,0.20139889,1.92747934,0.02840844,0.12658664,0.17521710,0.09942616,0.09622013,0.23685726
1.32366183,2.53749415,0.21935013,1.97427877,0.02969256,0.13670161,0.19061269,0.10206811,0.10456429,0.24017088
