energy_ev,total_up,N_s_up,N_p_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
0.29114557,2.39384768,0.03757922,0.28281670,0.26248050,1.40147930,0.08943291,0.34219036,0.44628739,0.00180754
0.29714857,2.44436922,0.03807188,0.29054687,0.26532558,1.42756073,0.09215414,0.34716356,0.45765240,0.00185073
0.30315158,2.48531280,0.03840605,0.29726995,0.26752117,1.44753315,0.09451172,0.35080056,0.46781119,0.00188919
0.30915458,2.51584515,0.03858143,0.30288850,0.26897777,1.46086121,0.09646009,0.35297973,0.47661588,0.00192246
0.31515758,2.53538766,0.03860350,0.30732548,0.26964125,1.46715815,0.09795897,0.35362520,0.48397098,0.00195021
0.32116058,2.54363742,0.03848358,0.31052624,0.26949475,1.46619854,0.09897440,0.35271009,0.48983826,0.00197236
0.32716358,2.54057927,0.03823863,0.31246001,0.26855928,1.45792564,0.09947979,0.35025781,0.49423983,0.00198904
0.33316658,2.52648800,0.03789091,0.31312085,0.26689277,1.44245316,0.09945677,0.34634156,0.49725904,0.00200062
0.33916958,2.50192058,0.03746722,0.31252800,0.26458770,1.42006127,0.09889586,0.34108191,0.49903907,0.00200768
0.34517259,2.46769839,0.03699811,0.31072545,0.26176732,1.39118713,0.09779693,0.33464253,0.49977930,0.00201102
0.35117559,2.42488018,0.03651672,0.30778097,0.25858064,1.35641017,0.09616942,0.32722437,0.49972920,0.00201159
0.35717859,2.37472666,0.03605756,0.30378430,0.25519632,1.31643297,0.09403226,0.31905836,0.49918022,0.00201054
0.36318159,2.31865803,0.03565523,0.29884470,0.25179571,1.27205830,0.09141352,0.31039709,0.49845555,0.00200908
0.36918459,2.25820602,0.03534299,0.29308790,0.24856542,1.22416343,0.08834980,0.30150560,0.49789830,0.00200851
0.37518759,2.19496245,0.03515143,0.28665248,0.24568954,1.17367264,0.08488530,0.29265188,0.49785847,0.00201013
0.38119060,2.13052619,0.03510712,0.27968582,0.24334205,1.12152914,0.08107076,0.28409728,0.49867908,0.00201520
0.38719360,2.06645065,0.03523149,0.27233980,0.24167952,1.06866737,0.07696209,0.27608725,0.50068209,0.00202487
0.39319660,2.00419393,0.03553979,0.26476635,0.24083466,1.01598676,0.07261898,0.26884281,0.50415472,0.00204016
0.39919960,1.94507347,0.03604031,0.25711309,0.24091081,0.96432797,0.06810334,0.26255295,0.50933661,0.00206189
0.40520260,1.89022715,0.03673385,0.24951917,0.24197766,0.91445233,0.06347774,0.25736841,0.51640850,0.00209065
0.41120560,1.84058218,0.03761349,0.24211159,0.24406856,0.86702519,0.05880396,0.25339688,0.52548305,0.00212676
0.41720860,1.79683305,0.03866460,0.23500204,0.24717935,0.82260367,0.05414154,0.25069985,0.53659802,0.00217027
0.42321161,1.75942929,0.03986520,0.22828454,0.25126886,0.78162908,0.04954653,0.24929124,0.54971249,0.00222095
0.42921461,1.72857344,0.04118664,0.22203379,0.25626118,0.74442399,0.04507042,0.24913778,0.56470618,0.00227828
0.43521761,1.70422912,0.04259446,0.21630458,0.26204944,0.71119401,0.04075927,0.25016106,0.58138216,0.00234149
0.44122061,1.68613869,0.04404954,0.21113192,0.26850114,0.68203384,0.03665314,0.25224132,0.59947283,0.00240958
0.44722361,1.67384962,0.04550952,0.20653224,0.27546465,0.65693707,0.03278565,0.25522252,0.61864919,0.00248136
0.45322661,1.66674823,0.04693022,0.20250523,0.28277672,0.63580925,0.02918388,0.25891880,0.63853293,0.00255553
0.45922961,1.66409907,0.04826727,0.19903647,0.29027056,0.61848343,0.02586843,0.26312182,0.65871107,0.00263068
0.46523262,1.66508838,0.04947774,0.19610056,0.29778429,0.60473729,0.02285368,0.26760880,0.67875249,0.00270545
0.47123562,1.66886917,0.05052169,0.19366454,0.30516911,0.59431116,0.02014822,0.27215096,0.69822575,0.00277849
0.47723862,1.67460625,0.05136366,0.19169149,0.31229713,0.58692592,0.01775542,0.27652192,0.71671742,0.00284860
0.48324162,1.68151884,0.05197401,0.19014399,0.31906817,0.58230013,0.01567399,0.28050590,0.73385016,0.00291476
0.48924462,1.68891904,0.05233003,0.18898732,0.32541548,0.58016551,0.01389872,0.28390529,0.74929981,0.00297620
0.49524762,1.69624429,0.05241679,0.18819215,0.33130983,0.58028023,0.01242109,0.28654735,0.76281059,0.00303242
0.50125063,1.70308266,0.05222772,0.18773664,0.33676198,0.58243943,0.01122998,0.28828982,0.77420788,0.00308324
0.50725363,1.70918969,0.05176488,0.18760772,0.34182329,0.58648265,0.01031223,0.28902519,0.78340793,0.00312878
0.51325663,1.71449634,0.05103889,0.18780157,0.34658436,0.59229797,0.00965316,0.28868359,0.79042388,0.00316953
0.51925963,1.71910790,0.05006859,0.18832331,0.35117188,0.59982279,0.00923705,0.28723418,0.79536808,0.00320625
0.52526263,1.72329392,0.04888039,0.18918584,0.35574372,0.60904139,0.00904748,0.28468494,0.79845020,0.00324001
0.53126563,1.72747016,0.04750735,0.19040800,0.36048242,0.61997952,0.00906757,0.28108111,0.79997144,0.00327211
0.53726863,1.73217328,0.04598803,0.19201211,0.36558745,0.63269653,0.00928022,0.27650225,0.80031481,0.00330402
0.54327164,1.73802985,0.04436522,0.19402121,0.37126654,0.64727531,0.00966820,0.27105810,0.79993196,0.00333736
0.54927464,1.74572116,0.04268445,0.19645592,0.37772633,0.66381089,0.01021419,0.26488354,0.79932689,0.00337376
0.55527764,1.75594552,0.04099253,0.19933140,0.38516288,0.68239816,0.01090084,0.25813278,0.79903734,0.00341484
0.56128064,1.76937982,0.03933599,0.20265448,0.39375230,0.70311937,0.01171074,0.25097315,0.79961427,0.00346213
0.56728364,1.78664216,0.03775961,0.20642112,0.40364193,0.72603202,0.01262641,0.24357865,0.80160047,0.00351697
0.57328664,1.80825699,0.03630502,0.21061445,0.41494237,0.75115784,0.01363028,0.23612365,0.80550884,0.00358045
0.57928964,1.83462427,0.03500939,0.21520343,0.42772069,0.77847307,0.01470474,0.22877689,0.81180127,0.00365339
0.58529265,1.86599389,0.03390433,0.22014233,0.44199504,0.80790073,0.01583213,0.22169605,0.82086880,0.00373624
0.59129565,1.90244607,0.03301499,0.22537094,0.45773085,0.83930506,0.01699484,0.21502300,0.83301380,0.00382909
0.59729865,1.94387858,0.03235927,0.23081564,0.47483875,0.87248827,0.01817540,0.20888006,0.84843483,0.00393160
0.60330165,1.99000094,0.03194746,0.23639116,0.49317431,0.90718980,0.01935665,0.20336709,0.86721474,0.00404304
0.60930465,2.04033581,0.03178188,0.24200304,0.51253957,0.94308806,0.02052190,0.19855974,0.88931241,0.00416227
0.61530765,2.09422718,0.03185698,0.24755059,0.53268636,0.97980454,0.02165510,0.19450866,0.91455859,0.00428776
0.62131066,2.15085517,0.03215951,0.25293030,0.55332130,1.01691010,0.02274113,0.19123973,0.94265600,0.00441763
0.62731366,2.20925658,0.03266903,0.25803937,0.57411232,1.05393332,0.02376597,0.18875530,0.97318381,0.00454970
0.63331666,2.26835066,0.03335860,0.26277940,0.59469661,1.09037048,0.02471694,0.18703618,1.00560646,0.00468153
0.63931966,2.32696901,0.03419562,0.26705984,0.61468968,1.12569705,0.02558296,0.18604443,1.03928665,0.00481048
0.64532266,2.38388871,0.03514289,0.27080125,0.63369539,1.15938017,0.02635465,0.18572666,1.07350224,0.00493383
0.65132566,2.43786759,0.03615979,0.27393803,0.65131655,1.19089184,0.02702459,0.18601779,1.10746650,0.00504878
0.65732866,2.48768055,0.03720353,0.27642065,0.66716591,1.21972247,0.02758738,0.18684507,1.14035115,0.00515260
0.66333167,2.53215572,0.03823051,0.27821717,0.68087713,1.24539428,0.02803971,0.18813215,1.17131154,0.00524268
0.66933467,2.57020930,0.03919763,0.27931408,0.69211539,1.26747429,0.02838041,0.18980312,1.19951303,0.00531659
0.67533767,2.60087808,0.04006363,0.27971634,0.70058739,1.28558631,0.02861039,0.19178628,1.22415765,0.00537219
0.68134067,2.62334831,0.04079035,0.27944666,0.70605021,1.29942169,0.02873254,0.19401754,1.24451020,0.00540767
0.68734367,2.63698009,0.04134380,0.27854406,0.70831890,1.30874833,0.02875159,0.19644325,1.25992261,0.00542164
0.69334667,2.64132626,0.04169522,0.27706179,0.70727237,1.31341763,0.02867389,0.19902248,1.26985575,0.00541312
0.69934967,2.63614510,0.04182177,0.27506460,0.70285737,1.31336899,0.02850715,0.20172844,1.27389763,0.00538163
0.70535268,2.62140627,0.04170718,0.27262564,0.69509042,1.30863171,0.02826017,0.20454920,1.27177744,0.00532720
0.71135568,2.59728962,0.04134203,0.26982297,0.68405748,1.29932410,0.02794245,0.20748747,1.26337452,0.00525034
0.71735868,2.56417693,0.04072388,0.26673597,0.66991144,1.28564963,0.02756393,0.21055959,1.24872212,0.00515205
0.72336168,2.52263672,0.03985710,0.26344170,0.65286736,1.26789030,0.02713456,0.21379366,1.22800556,0.00503379
0.72936468,2.47340277,0.03875247,0.26001148,0.63319582,1.24639742,0.02666400,0.21722688,1.20155493,0.00489745
0.73536768,2.41734706,0.03742665,0.25650776,0.61121441,1.22157994,0.02616129,0.22090232,1.16983261,0.00474524
0.74137069,2.35544847,0.03590133,0.25298155,0.58727783,1.19389107,0.02563455,0.22486505,1.13341617,0.00457970
0.74737369,2.28875830,0.03420242,0.24947047,0.56176698,1.16381336,0.02509079,0.22915805,1.09297742,0.00440353
0.75337669,2.21836428,0.03235898,0.24599747,0.53507745,1.13184322,0.02453568,0.23381787,1.04925840,0.00421958
0.75937969,2.14535468,0.03040217,0.24257053,0.50760788,1.09847533,0.02397352,0.23887043,1.00304566,0.00403072
0.76538269,2.07078390,0.02836425,0.23918307,0.47974872,1.06418772,0.02340714,0.24432705,0.95514373,0.00383976
0.77138569,1.99564134,0.02627746,0.23581532,0.45187181,1.02942820,0.02283804,0.25018102,0.90634896,0.00364937
0.77738869,1.92082465,0.02417318,0.23243648,0.42432104,0.99460273,0.02226647,0.25640490,0.85742505,0.00346204
0.78339170,1.84711859,0.02208101,0.22900760,0.39740477,0.96006630,0.02169164,0.26294871,0.80908102,0.00327993
0.78939470,1.77518036,0.02002813,0.22548507,0.37138980,0.92611661,0.02111205,0.26973914,0.76195264,0.00310492
0.79539770,1.70553172,0.01803871,0.22182453,0.34649746,0.89299086,0.02052574,0.27667995,0.71658800,0.00293851
0.80140070,1.63855820,0.01613357,0.21798506,0.32290158,0.86086580,0.01993068,0.28365354,0.67343758,0.00278182
0.80740370,1.57451507,0.01432993,0.21393338,0.30072850,0.82986076,0.01932519,0.29052374,0.63284912,0.00263558
0.81340670,1.51353943,0.01264136,0.20964789,0.28005883,0.80004358,0.01870825,0.29713964,0.59506729,0.00250017
0.81940970,1.45566776,0.01107789,0.20512234,0.26093084,0.77143898,0.01807995,0.30334051,0.56023778,0.00237561
0.82541271,1.40085760,0.00964616,0.20036896,0.24334522,0.74403887,0.01744182,0.30896141,0.52841564,0.00226161
0.83141571,1.34901218,0.00834980,0.19542086,0.22727081,0.71781405,0.01679708,0.31383946,0.49957695,0.00215765
0.83741871,1.30000666,0.00718978,0.19033355,0.21265104,0.69272651,0.01615100,0.31782039,0.47363332,0.00206298
0.84342171,1.25371448,0.00616490,0.18518557,0.19941066,0.66874189,0.01551101,0.32076501,0.45044829,0.00197675
0.84942471,1.21003254,0.00527221,0.18007815,0.18746246,0.64584123,0.01488687,0.32255553,0.42985478,0.00189802
0.85542771,1.16890394,0.00450756,0.17513380,0.17671373,0.62403157,0.01429076,0.32310122,0.41167276,0.00182582
0.86143072,1.13033716,0.00386605,0.17049405,0.16707199,0.60335482,0.01373724,0.32234318,0.39572618,0.00175924
0.86743372,1.09442090,0.00334248,0.16631629,0.15845007,0.58389443,0.01324318,0.32025809,0.38185860,0.00169748
0.87343672,1.06133376,0.00293175,0.16276976,0.15077010,0.56577960,0.01282767,0.31686064,0.36994674,0.00163985
0.87943972,1.03134865,0.00262923,0.16003100,0.14396648,0.54918687,0.01251176,0.31220455,0.35991139,0.00158582
0.88544272,1.00483137,0.00243099,0.15827879,0.13798769,0.53433892,0.01231822,0.30638213,0.35172538,0.00153508
0.89144572,0.98223391,0.00233409,0.15768866,0.13279709,0.52150070,0.01227124,0.29952238,0.34541832,0.00148746
0.89744872,0.96408235,0.00233665,0.15842734,0.12837256,0.51097295,0.01239595,0.29178762,0.34107795,0.00144304
0.90345173,0.95096024,0.00243796,0.16064713,0.12470530,0.50308354,0.01271802,0.28336899,0.33884814,0.00140203
0.90945473,0.94348779,0.00263846,0.16448042,0.12179776,0.49817674,0.01326310,0.27448073,0.33892377,0.00136483
0.91545773,0.94229799,0.00293967,0.17003455,0.11966102,0.49660096,0.01405618,0.26535377,0.34154259,0.00133194
0.92146073,0.94801032,0.00334404,0.17738704,0.11831164,0.49869540,0.01512097,0.25622862,0.34697460,0.00130398
0.92746373,0.96120325,0.00385476,0.18658142,0.11776826,0.50477610,0.01647905,0.24734808,0.35550928,0.00128161
0.93346673,0.98238638,0.00447551,0.19762381,0.11804817,0.51512180,0.01814917,0.23894996,0.36744114,0.00126550
0.93946973,1.01197339,0.00521015,0.21048022,0.11916392,0.52996032,0.02014628,0.23126007,0.38305437,0.00125629
0.94547274,1.05025681,0.00606246,0.22507479,0.12112020,0.54945581,0.02248075,0.22448583,0.40260686,0.00125456
0.95147574,1.09738552,0.00703574,0.24128902,0.12391114,0.57369746,0.02515740,0.21881068,0.42631455,0.00126078
0.95747874,1.15334605,0.00813255,0.25896207,0.12751811,0.60269006,0.02817474,0.21438950,0.45433642,0.00127529
0.96348174,1.21794837,0.00935434,0.27789209,0.13190817,0.63634691,0.03152413,0.21134521,0.48676094,0.00129827
0.96948474,1.29081692,0.01070126,0.29783878,0.13703312,0.67448526,0.03518918,0.20976656,0.52359445,0.00132972
0.97548774,1.37138749,0.01217188,0.31852699,0.14282936,0.71682481,0.03914527,0.20970730,0.56475194,0.00136945
0.98149075,1.45891022,0.01376309,0.33965147,0.14921841,0.76298917,0.04335929,0.21118654,0.61005077,0.00141710
0.98749375,1.55245897,0.01547004,0.36088259,0.15610813,0.81251053,0.04778964,0.21419038,0.65920757,0.00147211
0.99349675,1.65094694,0.01728621,0.38187305,0.16339456,0.86483746,0.05238656,0.21867460,0.71183868,0.00153375
0.99949975,1.75314824,0.01920350,0.40226534,0.17096437,0.91934563,0.05709269,0.22456827,0.76746404,0.00160117
1.00550275,1.85772490,0.02121258,0.42169980,0.17869771,0.97535117,0.06184407,0.23177813,0.82551467,0.00167336
1.01150575,1.96325837,0.02330315,0.43982308,0.18647143,1.03212638,0.06657143,0.24019340,0.88534350,0.00174926
1.01750875,2.06828466,0.02546443,0.45629676,0.19416246,1.08891702,0.07120171,0.24969095,0.94623910,0.00182773
1.02351176,2.17133167,0.02768564,0.47080590,0.20165129,1.14496078,0.07565998,0.26014037,1.00744205,0.00190762
1.02951476,2.27095737,0.02995651,0.48306708,0.20882527,1.19950613,0.07987142,0.27140886,1.06816311,0.00198781
1.03551776,2.36578737,0.03226782,0.49283595,0.21558174,1.25183077,0.08376354,0.28336560,1.12760265,0.00206721
1.04152076,2.45455025,0.03461185,0.49991366,0.22183069,1.30125908,0.08726835,0.29588541,1.18497047,0.00214484
1.04752376,2.53610912,0.03698282,0.50415223,0.22749695,1.34717762,0.09032451,0.30885154,1.23950532,0.00221981
1.05352676,2.60948816,0.03937709,0.50545846,0.23252175,1.38904829,0.09287934,0.32215743,1.29049312,0.00229137
1.05952976,2.67389291,0.04179333,0.50379631,0.23686358,1.42641841,0.09489054,0.33570742,1.33728338,0.00235892
1.06553277,2.72872339,0.04423242,0.49918758,0.24049833,1.45892743,0.09632756,0.34941628,1.37930306,0.00242199
1.07153577,2.77357962,0.04669719,0.49171088,0.24341871,1.48631009,0.09717259,0.36320777,1.41606738,0.00248028
1.07753877,2.80825944,0.04919191,0.48149892,0.24563293,1.50839590,0.09742103,0.37701223,1.44718721,0.00253360
1.08354177,2.83274878,0.05172165,0.46873419,0.24716281,1.52510518,0.09708154,0.39076345,1.47237307,0.00258189
1.08954477,2.84720519,0.05429135,0.45364324,0.24804135,1.53644207,0.09617551,0.40439499,1.49143553,0.00262518
1.09554777,2.85193565,0.05690492,0.43648968,0.24830991,1.54248492,0.09473607,0.41783633,1.50428244,0.00266357
1.10155078,2.84737004,0.05956411,0.41756638,0.24801525,1.54337478,0.09280672,0.43100908,1.51091324,0.00269720
1.10755378,2.83403184,0.06226743,0.39718687,0.24720640,1.53930280,0.09043952,0.44382357,1.51141098,0.00272621
1.11355678,2.81250779,0.06500915,0.37567661,0.24593180,1.53049728,0.08769310,0.45617620,1.50593261,0.00275071
1.11955978,2.78341835,0.06777839,0.35336423,0.24423667,1.51721106,0.08463041,0.46794773,1.49469819,0.00277077
1.12556278,2.74739044,0.07055841,0.33057318,0.24216086,1.49971026,0.08131650,0.47900281,1.47797973,0.00278639
1.13156578,2.70503410,0.07332624,0.30761398,0.23973728,1.47826463,0.07781629,0.48919088,1.45609025,0.00279750
1.13756878,2.65692410,0.07605254,0.28477752,0.23699103,1.45314026,0.07419252,0.49834850,1.42937364,0.00280394
1.14357179,2.60358741,0.07870190,0.26232941,0.23393925,1.42459485,0.07050392,0.50630312,1.39819574,0.00280548
1.14957479,2.54549692,0.08123347,0.24050562,0.23059166,1.39287555,0.06680374,0.51287816,1.36293688,0.00280181
1.15557779,2.48307132,0.08360200,0.21950952,0.22695189,1.35821945,0.06313865,0.51789918,1.32398611,0.00279261
1.16158079,2.41668080,0.08575921,0.19951021,0.22301930,1.32085632,0.05954793,0.52120097,1.28173711,0.00277752
1.16758379,2.34665784,0.08765541,0.18064220,0.21879135,1.28101328,0.05606324,0.52263504,1.23658564,0.00275624
1.17358679,2.27331180,0.08924143,0.16300635,0.21426637,1.23892080,0.05270862,0.52207726,1.18892833,0.00272852
1.17958979,2.19694622,0.09047060,0.14667173,0.20944632,1.19481943,0.04950098,0.51943516,1.13916246,0.00269420
1.18559280,2.11787726,0.09130079,0.13167842,0.20433974,1.14896663,0.04645076,0.51465451,1.08768648,0.00265330
1.19159580,2.03645189,0.09169643,0.11804095,0.19896436,1.10164315,0.04356291,0.50772483,1.03490085,0.00260599
1.19759880,1.95306445,0.09163027,0.10575214,0.19334935,1.05315821,0.04083806,0.49868338,0.98120875,0.00255269
1.20360180,1.86817030,0.09108497,0.09478712,0.18753718,1.00385323,0.03827369,0.48761754,0.92701664,0.00249402
1.20960480,1.78229565,0.09005430,0.08510737,0.18158467,0.95410368,0.03586542,0.47466522,0.87273410,0.00243087
1.21560780,1.69604291,0.08854397,0.07666455,0.17556347,0.90431874,0.03360820,0.46001346,0.81877306,0.00236438
1.22161081,1.61009101,0.08657196,0.06940400,0.16955967,0.85493887,0.03149741,0.44389498,0.76554623,0.00229594
1.22761381,1.52519077,0.08416852,0.06326778,0.16367279,0.80643132,0.02952984,0.42658297,0.71346467,0.00222715
1.23361681,1.44215560,0.08137561,0.05819717,0.15801385,0.75928373,0.02770449,0.40838433,0.66293476,0.00215982
1.23961981,1.36184782,0.07824598,0.05413459,0.15270303,0.71399618,0.02602315,0.38963156,0.61435451,0.00209595
1.24562281,1.28516165,0.07484191,0.05102494,0.14786655,0.67107208,0.02449078,0.37067374,0.56810946,0.00203762
1.25162581,1.21300350,0.07123362,0.04881645,0.14363331,0.63100834,0.02311572,0.35186682,0.52456843,0.00198701
1.25762881,1.14627064,0.06749749,0.04746093,0.14013117,0.59428525,0.02190965,0.33356387,0.48407917,0.00194630
1.26363182,1.08582942,0.06371409,0.04691375,0.13748314,0.56135659,0.02088741,0.31610539,0.44696414,0.00191765
1.26963482,1.03249374,0.05996625,0.04713342,0.13580358,0.53264024,0.02006662,0.29981031,0.41351665,0.00190312
1.27563782,0.98700496,0.05633701,0.04808096,0.13519456,0.50850980,0.01946721,0.28496777,0.38399731,0.00190463
1.28164082,0.95001384,0.05290771,0.04971923,0.13574257,0.48928741,0.01911075,0.27183016,0.35863096,0.00192389
1.28764382,0.92206516,0.04975624,0.05201220,0.13751561,0.47523800,0.01901980,0.26060746,0.33760406,0.00196238
1.29364682,0.90358556,0.04695535,0.05492430,0.14056077,0.46656501,0.01921704,0.25146317,0.32106254,0.00202133
1.29964982,0.89487466,0.04457121,0.05841997,0.14490238,0.46340773,0.01972444,0.24451174,0.30911000,0.00210162
1.30565283,0.89609968,0.04266211,0.06246333,0.15054080,0.46584012,0.02056236,0.23981770,0.30180630,0.00220382
1.31165583,0.90729337,0.04127741,0.06701818,0.15745176,0.47387093,0.02174862,0.23739624,0.29916632,0.00232815
1.31765883,0.92835512,0.04045659,0.07204808,0.16558634,0.48744516,0.02329759,0.23721528,0.30115903,0.00247447
1.32366183,0.95905471,0.04022851,0.07751682,0.17487156,0.50644641,0.02521925,0.23919880,0.30770655,0.00264226
1.32966483,0.99903850,0.04061084,0.08338888,0.18521144,0.53070002,0.02751836,0.24323127,0.31868346,0.00283068
1.33566783,1.04783746,0.04160960,0.08963009,0.19648859,0.55997681,0.03019364,0.24916290,0.33391621,0.00303849
1.34167084,1.10487659,0.04321888,0.09620829,0.20856619,0.59399702,0.03323708,0.25681557,0.35318274,0.00326414
1.34767384,1.16948524,0.04542067,0.10309390,0.22129032,0.63243446,0.03663336,0.26598915,0.37621243,0.00350576
1.35367684,1.24090805,0.04818491,0.11026038,0.23449265,0.67492057,0.04035944,0.27646790,0.40268643,0.00376119
1.35967984,1.31831596,0.05146966,0.11768446,0.24799322,0.72104829,0.04438432,0.28802688,0.43223871,0.00402798
1.36568284,1.40081722,0.05522151,0.12534603,0.26160355,0.77037575,0.04866906,0.30043799,0.46445775,0.00430348
1.37168584,1.48746809,0.05937626,0.13322771,0.27512976,0.82242967,0.05316700,0.31347556,0.49888922,0.00458480
1.37768884,1.57728319,0.06385973,0.14131414,0.28837581,0.87670852,0.05782420,0.32692127,0.53503980,0.00486891
1.38369185,1.66924551,0.06858899,0.14959075,0.30114682,0.93268565,0.06258027,0.34056836,0.57238204,0.00515265
1.38969485,1.76231608,0.07347377,0.15804237,0.31325237,0.98981224,0.06736931,0.35422493,0.61036066,0.00543278
1.39569785,1.85544351,0.07841820,0.16665153,0.32450978,1.04752054,0.07212116,0.36771632,0.64839995,0.00570602
1.40170085,1.94757346,0.08332278,0.17539660,0.33474736,1.10522729,0.07676288,0.38088672,0.68591249,0.00596912
1.40770385,2.03765836,0.08808659,0.18424995,0.34380755,1.16233766,0.08122037,0.39359972,0.72230887,0.00621888
1.41370685,2.12466733,0.09260967,0.19317621,0.35154998,1.21824981,0.08542011,0.40573825,0.75700825,0.00645224
1.41970985,2.20759675,0.09679548,0.20213080,0.35785426,1.27236014,0.08929100,0.41720367,0.78944956,0.00666628
1.42571286,2.28548121,0.10055342,0.21105885,0.36262263,1.32406942,0.09276616,0.42791440,0.81910291,0.00685833
1.43171586,2.35740519,0.10380125,0.21989469,0.36578225,1.37278980,0.09578466,0.43780408,0.84548096,0.00702600
1.43771886,2.42251529,0.10646738,0.22856192,0.36728711,1.41795258,0.09829318,0.44681946,0.86814973,0.00716720
1.44372186,2.48003278,0.10849285,0.23697423,0.36711955,1.45901688,0.10024738,0.45491817,0.88673863,0.00728022
1.44972486,2.52926645,0.10983306,0.24503694,0.36529126,1.49547876,0.10161311,0.46206658,0.90094918,0.00736376
1.45572786,2.56962528,0.11045899,0.25264919,0.36184366,1.52688083,0.10236723,0.46823778,0.91056224,0.00741695
1.46173087,2.60063069,0.11035804,0.25970686,0.35684778,1.55282194,0.10249823,0.47340985,0.91544338,0.00743937
1.46773387,2.62192786,0.10953428,0.26610593,0.35040341,1.57296663,0.10200634,0.47756454,0.91554627,0.00743109
1.47373687,2.63329564,0.10800830,0.27174625,0.34263773,1.58705401,0.10090347,0.48068631,0.91091382,0.00739262
1.47973987,2.63465470,0.10581638,0.27653553,0.33370318,1.59490571,0.09921268,0.48276183,0.90167726,0.00732496
1.48574287,2.62607332,0.10300939,0.28039321,0.32377486,1.59643247,0.09696741,0.48377999,0.88805295,0.00722954
1.49174587,2.60777047,0.09965111,0.28325420,0.31304741,1.59163913,0.09421044,0.48373218,0.87033726,0.00710823
1.49774887,2.58011591,0.09581628,0.28507218,0.30173134,1.58062748,0.09099258,0.48261298,0.84889952,0.00696324
1.50375188,2.54362684,0.09158837,0.28582220,0.29004915,1.56359710,0.08737123,0.48042111,0.82417341,0.00679715
1.50975488,2.49896120,0.08705720,0.28550258,0.27823110,1.54084358,0.08340883,0.47716050,0.79664703,0.00661279
1.51575788,2.44690745,0.08231641,0.28413591,0.26651090,1.51275433,0.07917125,0.47284142,0.76685195,0.00641323
1.52176088,2.38837087,0.07746102,0.28176907,0.25512128,1.47980195,0.07472613,0.46748165,0.73535159,0.00620170
1.52776388,2.32435678,0.07258504,0.27847231,0.24428967,1.44253507,0.07014141,0.46110742,0.70272926,0.00598152
1.53376688,2.25595085,0.06777928,0.27433736,0.23423394,1.40156713,0.06548383,0.45375422,0.66957613,0.00575605
1.53976988,2.18429705,0.06312929,0.26947473,0.22515840,1.35756313,0.06081764,0.44546736,0.63647940,0.00552861
1.54577289,2.11057375,0.05871370,0.26401029,0.21724991,1.31122490,0.05620345,0.43630220,0.60401103,0.00530246
1.55177589,2.03596863,0.05460271,0.25808120,0.21067442,1.26327525,0.05169736,0.42632407,0.57271711,0.00508070
1.55777889,1.96165294,0.05085699,0.25183160,0.20557366,1.21444141,0.04735016,0.41560784,0.54310812,0.00486624
1.56378189,1.88875607,0.04752680,0.24540799,0.20206225,1.16543841,0.04320683,0.40423724,0.51565023,0.00466179
1.56978489,1.81834078,0.04465145,0.23895466,0.20022510,1.11695272,0.03930625,0.39230379,0.49075767,0.00446975
1.57578789,1.75138014,0.04225901,0.23260931,0.20011522,1.06962686,0.03568101,0.37990557,0.46878637,0.00429225
1.58179090,1.68873653,0.04036624,0.22649900,0.20175193,1.02404523,0.03235748,0.36714570,0.45002883,0.00413108
1.58779390,1.63114347,0.03897878,0.22073667,0.20511949,0.98072175,0.02935597,0.35413068,0.43471028,0.00398768
1.59379690,1.57919070,0.03809151,0.21541814,0.21016631,0.94008961,0.02669100,0.34096863,0.42298618,0.00386316
1.59979990,1.53331297,0.03768909,0.21061991,0.21680475,0.90249337,0.02437170,0.32776739,0.41494102,0.00375825
1.60580290,1.49378293,0.03774666,0.20639763,0.22491156,0.86818372,0.02240223,0.31463269,0.41058847,0.00367331
1.61180590,1.46070816,0.03823068,0.20278538,0.23432913,0.83731493,0.02078221,0.30166628,0.40987285,0.00360835
1.61780890,1.43403265,0.03909986,0.19979564,0.24486755,0.80994513,0.01950723,0.28896413,0.41267182,0.00356304
1.62381191,1.41354261,0.04030627,0.19741999,0.25630766,0.78603928,0.01856928,0.27661478,0.41880041,0.00353671
1.62981491,1.39887650,0.04179649,0.19563047,0.26840490,0.76547478,0.01795715,0.26469783,0.42801618,0.00352835
1.63581791,1.38953898,0.04351290,0.19438148,0.28089429,0.74804943,0.01765681,0.25328258,0.44002552,0.00353671
1.64182091,1.38491852,0.04539502,0.19361229,0.29349615,0.73349159,0.01765173,0.24242698,0.45449099,0.00356024
1.64782391,1.38430810,0.04738095,0.19324976,0.30592274,0.72147205,0.01792316,0.23217676,0.47103951,0.00359717
1.65382691,1.38692844,0.04940880,0.19321160,0.31788557,0.71161739,0.01845034,0.22256491,0.48927139,0.00364557
1.65982991,1.39195318,0.05141817,0.19340966,0.32910310,0.70352418,0.01921068,0.21361144,0.50876992,0.00370333
1.66583292,1.39853512,0.05335164,0.19375342,0.33930883,0.69677386,0.02017998,0.20532349,0.52911137,0.00376826
1.67183592,1.40583297,0.05515612,0.19415346,0.34825927,0.69094759,0.02133253,0.19769579,0.54987524,0.00383810
1.67783892,1.41303769,0.05678418,0.19452488,0.35574161,0.68564071,0.02264133,0.19071144,0.57065447,0.00391062
