energy_ev,total_up,C_s_up,C_p_up,Hf_p_up,Hf_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-3.52076038,0.49452004,0.00003396,0.22982162,0.30820007,0.18372858,0.00168073,0.05747376,0.03024359,0.04632254
-3.51475738,0.46100592,0.00003161,0.21588056,0.29958231,0.17121661,0.00139078,0.05134387,0.02744927,0.04150761
-3.50875438,0.43628713,0.00003022,0.20616336,0.29802611,0.16200677,0.00114425,0.04599376,0.02521672,0.03722321
-3.50275138,0.42066342,0.00002973,0.20083648,0.30383128,0.15619917,0.00093654,0.04144220,0.02355306,0.03348694
-3.49674837,0.41440815,0.00003013,0.20005529,0.31729582,0.15388580,0.00076319,0.03770446,0.02246458,0.03031049
-3.49074537,0.41776872,0.00003136,0.20396356,0.33871045,0.15515046,0.00062001,0.03479367,0.02195731,0.02770040
-3.48474237,0.43096496,0.00003340,0.21269194,0.36835076,0.16006780,0.00050306,0.03272208,0.02203750,0.02565891
-3.47873937,0.45418531,0.00003620,0.22635522,0.40646697,0.16870159,0.00040877,0.03150215,0.02271188,0.02418475
-3.47273637,0.48758049,0.00003971,0.24504840,0.45327154,0.18110218,0.00033390,0.03114744,0.02398772,0.02327387
-3.46673337,0.53125499,0.00004391,0.26884166,0.50892486,0.19730303,0.00027558,0.03167319,0.02587274,0.02292003
-3.46073037,0.58525641,0.00004872,0.29777422,0.57351957,0.21731664,0.00023130,0.03309655,0.02837468,0.02311530
-3.45472736,0.64956312,0.00005411,0.33184750,0.64706411,0.24112987,0.00019886,0.03543651,0.03150079,0.02385034
-3.44872436,0.72407084,0.00006000,0.37101768,0.72946613,0.26869887,0.00017640,0.03871333,0.03525709,0.02511460
-3.44272136,0.80857869,0.00006633,0.41518821,0.82051671,0.29994398,0.00016231,0.04294766,0.03964743,0.02689631
-3.43671836,0.90277566,0.00007303,0.46420251,0.91987620,0.33474480,0.00015524,0.04815924,0.04467245,0.02918231
-3.43071536,1.00622811,0.00008001,0.51783734,1.02706252,0.37293565,0.00015407,0.05436522,0.05032850,0.03195781
-3.42471236,1.11836940,0.00008719,0.57579740,1.14144281,0.41430205,0.00015783,0.06157825,0.05660647,0.03520603
-3.41870935,1.23849224,0.00009447,0.63771142,1.26222923,0.45857805,0.00016572,0.06980428,0.06349062,0.03890769
-3.41270635,1.36574476,0.00010177,0.70313028,1.38847947,0.50544517,0.00017704,0.07904021,0.07095758,0.04304065
-3.40670335,1.49913062,0.00010900,0.77152734,1.51910246,0.55453274,0.00019122,0.08927154,0.07897536,0.04757932
-3.40070035,1.63751399,0.00011605,0.84230136,1.65286952,0.60542011,0.00020770,0.10047008,0.08750266,0.05249434
-3.39469735,1.77962928,0.00012286,0.91478210,1.78843098,0.65764062,0.00022603,0.11259184,0.09648829,0.05775215
-3.38869435,1.92409602,0.00012935,0.98823854,1.92433790,0.71068739,0.00024575,0.12557525,0.10587101,0.06331482
-3.38269135,2.06943836,0.00013546,1.06188966,2.05906851,0.76402088,0.00026647,0.13933988,0.11557956,0.06913989
-3.37668834,2.21410904,0.00014113,1.13491767,2.19105847,0.81707788,0.00028776,0.15378558,0.12553309,0.07518045
-3.37068534,2.35651692,0.00014633,1.20648303,2.31873402,0.86928181,0.00030925,0.16879245,0.13564191,0.08138535
-3.36468234,2.49505730,0.00015105,1.27574106,2.44054682,0.92005392,0.00033056,0.18422137,0.14580861,0.08769957
-3.35867934,2.62814399,0.00015529,1.34185950,2.55500921,0.96882497,0.00035133,0.19991539,0.15592948,0.09406478
-3.35267634,2.75424192,0.00015907,1.40403626,2.66072843,1.01504696,0.00037119,0.21570185,0.16589621,0.10042005
-3.34667334,2.87189906,0.00016243,1.46151687,2.75643859,1.05820447,0.00038982,0.23139525,0.17559787,0.10670266
-3.34067034,2.97977652,0.00016541,1.51361095,2.84102899,1.09782512,0.00040692,0.24680076,0.18492301,0.11284905
-3.33466733,3.07667557,0.00016807,1.55970693,2.91356782,1.13348878,0.00042220,0.26171837,0.19376196,0.11879580
-3.32866433,3.16156069,0.00017048,1.59928463,2.97332018,1.16483522,0.00043541,0.27594739,0.20200909,0.12448068
-3.32266133,3.23357775,0.00017272,1.63192523,3.01975995,1.19156978,0.00044637,0.28929129,0.20956506,0.12984371
-3.31665833,3.29206682,0.00017485,1.65731815,3.05257511,1.21346707,0.00045491,0.30156261,0.21633896,0.13482813
-3.31065533,3.33656927,0.00017695,1.67526488,3.07166653,1.23037255,0.00046092,0.31258776,0.22225025,0.13938139
-3.30465233,3.36682924,0.00017906,1.68567959,3.07714056,1.24220201,0.00046436,0.32221164,0.22723048,0.14345599
-3.29864932,3.38278954,0.00018124,1.68858664,3.06929605,1.24893918,0.00046521,0.33030166,0.23122468,0.14701024
-3.29264632,3.38458281,0.00018349,1.68411529,3.04860658,1.25063165,0.00046352,0.33675133,0.23419243,0.15000888
-3.28664332,3.37251843,0.00018585,1.67249204,3.01569913,1.24738545,0.00045937,0.34148297,0.23610857,0.15242362
-3.28064032,3.34706613,0.00018828,1.65403095,2.97133017,1.23935865,0.00045289,0.34444972,0.23696360,0.15423355
-3.27463732,3.30883748,0.00019075,1.62912258,2.91636055,1.22675444,0.00044425,0.34563662,0.23676362,0.15542535
-3.26863432,3.25856592,0.00019321,1.59822204,2.85173031,1.20981399,0.00043363,0.34506077,0.23553007,0.15599350
-3.26263132,3.19708669,0.00019558,1.56183669,2.77843451,1.18880948,0.00042125,0.34277069,0.23329904,0.15594034
-3.25662831,3.12531719,0.00019777,1.52051412,2.69750098,1.16403767,0.00040733,0.33884481,0.23012043,0.15527602
-3.25062531,3.04423860,0.00019968,1.47483056,2.60997063,1.13581412,0.00039212,0.33338921,0.22605675,0.15401838
-3.24462231,2.95487921,0.00020121,1.42538032,2.51688093,1.10446839,0.00037585,0.32653475,0.22118188,0.15219274
-3.23861931,2.85829975,0.00020223,1.37276625,2.41925250,1.07033998,0.00035874,0.31843363,0.21557953,0.14983164
-3.23261631,2.75558065,0.00020265,1.31759147,2.31807886,1.03377526,0.00034102,0.30925560,0.20934166,0.14697437
-3.22661331,2.64781113,0.00020236,1.26045228,2.21431912,0.99512505,0.00032290,0.29918380,0.20256675,0.14366658
-3.22061031,2.53607979,0.00020128,1.20193211,2.10889293,0.95474282,0.00030456,0.28841048,0.19535808,0.13995957
-3.21460730,2.42146629,0.00019933,1.14259648,2.00267734,0.91298312,0.00028618,0.27713266,0.18782182,0.13590961
-3.20860430,2.30503350,0.00019648,1.08298862,1.89650481,0.87020015,0.00026791,0.26554780,0.18006520,0.13157706
-3.20260130,2.18781981,0.00019269,1.02362563,1.79116170,0.82674617,0.00024988,0.25384962,0.17219462,0.12702536
-3.19659830,2.07083108,0.00018796,0.96499488,1.68738686,0.78296951,0.00023221,0.24222411,0.16431373,0.12231986
-3.19059530,1.95503203,0.00018233,0.90755060,1.58586973,0.73921218,0.00021500,0.23084582,0.15652156,0.11752660
-3.18459230,1.84133684,0.00017584,0.85171051,1.48724771,0.69580683,0.00019832,0.21987451,0.14891076,0.11271094
-3.17858929,1.73059909,0.00016855,0.79785239,1.39210279,0.65307325,0.00018225,0.20945220,0.14156580,0.10793612
-3.17258629,1.62360128,0.00016057,0.74631074,1.30095734,0.61131434,0.00016684,0.19970062,0.13456147,0.10326186
-3.16658329,1.52104416,0.00015200,0.69737360,1.21426938,0.57081183,0.00015213,0.19071926,0.12796146,0.09874292
-3.16058029,1.42353658,0.00014295,0.65127959,1.13242768,0.53182183,0.00013815,0.18258390,0.12181717,0.09442783
-3.15457729,1.33158622,0.00013356,0.60821558,1.05574702,0.49457060,0.00012493,0.17534573,0.11616690,0.09035770
-3.14857429,1.24559200,0.00012396,0.56831494,0.98446420,0.45925065,0.00011249,0.16903112,0.11103528,0.08656530
-3.14257129,1.16583855,0.00011426,0.53165675,0.91873508,0.42601752,0.00010084,0.16364200,0.10643305,0.08307430
-3.13656828,1.09249335,0.00010461,0.49826614,0.85863325,0.39498745,0.00008997,0.15915683,0.10235736,0.07989891
-3.13056528,1.02560686,0.00009512,0.46811571,0.80415043,0.36623604,0.00007990,0.15553223,0.09879226,0.07704374
-3.12456228,0.96511579,0.00008589,0.44112824,0.75519888,0.33979812,0.00007060,0.15270512,0.09570979,0.07450410
-3.11855928,0.91084954,0.00007701,0.41718062,0.71161583,0.31566874,0.00006206,0.15059536,0.09307124,0.07226650
-3.11255628,0.86253960,0.00006857,0.39610889,0.67316990,0.29380542,0.00005427,0.14910886,0.09082886,0.07030951
-3.10655328,0.81983164,0.00006063,0.37771417,0.63956905,0.27413135,0.00004720,0.14814090,0.08892771,0.06860493
-3.10055028,0.78229961,0.00005323,0.36176939,0.61047011,0.25653960,0.00004083,0.14757971,0.08730780,0.06711905
-3.09454727,0.74946145,0.00004640,0.34802643,0.58548904,0.24089794,0.00003511,0.14731007,0.08590624,0.06581419
-3.08854427,0.72079548,0.00004016,0.33622340,0.56421184,0.22705417,0.00003002,0.14721688,0.08465938,0.06465019
-3.08254127,0.69575702,0.00003451,0.32609188,0.54620538,0.21484167,0.00002552,0.14718849,0.08350497,0.06358600
-3.07653827,0.67379435,0.00002945,0.31736367,0.53102790,0.20408490,0.00002156,0.14711974,0.08238405,0.06258121
-3.07053527,0.65436346,0.00002495,0.30977697,0.51823867,0.19460466,0.00001810,0.14691461,0.08124263,0.06159736
-3.06453227,0.63694125,0.00002099,0.30308173,0.50740666,0.18622289,0.00001511,0.14648830,0.08003312,0.06059919
-3.05852926,0.62103648,0.00001753,0.29704408,0.49811784,0.17876692,0.00001252,0.14576889,0.07871536,0.05955557
-3.05252626,0.60619862,0.00001453,0.29144970,0.48998122,0.17207296,0.00001032,0.14469830,0.07725734,0.05844030
-3.04652326,0.59202419,0.00001196,0.28610627,0.48263343,0.16598896,0.00000844,0.14323285,0.07563553,0.05723255
-3.04052026,0.57816085,0.00000978,0.28084486,0.47574210,0.16037656,0.00000687,0.14134314,0.07383485,0.05591705
-3.03451726,0.56430936,0.00000794,0.27552060,0.46900805,0.15511250,0.00000555,0.13901355,0.07184840,0.05448416
-3.02851426,0.55022358,0.00000639,0.27001247,0.46216651,0.15008924,0.00000445,0.13624133,0.06967680,0.05292955
-3.02251126,0.53570897,0.00000511,0.26422265,0.45498760,0.14521510,0.00000355,0.13303535,0.06732742,0.05125386
-3.01650825,0.52061986,0.00000406,0.25807534,0.44727633,0.14041391,0.00000281,0.12941466,0.06481339,0.04946212
-3.01050525,0.50485581,0.00000320,0.25151538,0.43887210,0.13562436,0.00000221,0.12540685,0.06215255,0.04756312
-3.00450225,0.48835753,0.00000251,0.24450667,0.42964805,0.13079902,0.00000172,0.12104648,0.05936633,0.04556870
-2.99849925,0.47110244,0.00000195,0.23703058,0.41951026,0.12590332,0.00000134,0.11637343,0.05647868,0.04349306
-2.99249625,0.45310030,0.00000150,0.22908429,0.40839681,0.12091431,0.00000103,0.11143138,0.05351502,0.04135204
-2.98649325,0.43438890,0.00000115,0.22067935,0.39627676,0.11581956,0.00000079,0.10626643,0.05050135,0.03916251
-2.98049025,0.41503001,0.00000088,0.21184013,0.38314901,0.11061590,0.00000060,0.10092584,0.04746342,0.03694177
-2.97448724,0.39510563,0.00000066,0.20260247,0.36904091,0.10530836,0.00000045,0.09545705,0.04442606,0.03470702
-2.96848424,0.37471450,0.00000050,0.19301232,0.35400656,0.09990900,0.00000034,0.08990672,0.04141265,0.03247500
-2.96248124,0.35396878,0.00000037,0.18312436,0.33812483,0.09443593,0.00000025,0.08432006,0.03844475,0.03026161
-2.95647824,0.33299101,0.00000027,0.17300064,0.32149688,0.08891225,0.00000019,0.07874027,0.03554181,0.02808168
-2.95047524,0.31191115,0.00000020,0.16270910,0.30424324,0.08336507,0.00000014,0.07320807,0.03272103,0.02594880
-2.94447224,0.29086367,0.00000015,0.15232208,0.28650050,0.07782452,0.00000010,0.06776138,0.02999729,0.02387516
-2.93846923,0.26998475,0.00000011,0.14191471,0.26841755,0.07232281,0.00000008,0.06243501,0.02738315,0.02187152
-2.93246623,0.24940950,0.00000008,0.13156323,0.25015151,0.06689328,0.00000006,0.05726053,0.02488895,0.01994718
-2.92646323,0.22926927,0.00000006,0.12134328,0.23186350,0.06156947,0.00000005,0.05226601,0.02252289,0.01810997
-2.92046023,0.20968900,0.00000004,0.11132824,0.21371434,0.05638429,0.00000004,0.04747596,0.02029117,0.01636626
-2.91445723,0.19078491,0.00000003,0.10158759,0.19586030,0.05136921,0.00000004,0.04291124,0.01819817,0.01472105
-2.90845423,0.17266227,0.00000002,0.09218540,0.17844922,0.04655351,0.00000005,0.03858895,0.01624656,0.01317802
-2.90245123,0.15541364,0.00000002,0.08317898,0.16161692,0.04196378,0.00000006,0.03452248,0.01443754,0.01173957
-2.89644822,0.13911749,0.00000002,0.07461782,0.14548422,0.03762344,0.00000009,0.03072149,0.01277098,0.01040694
-2.89044522,0.12383725,0.00000002,0.06654271,0.13015459,0.03355246,0.00000012,0.02719203,0.01124561,0.00918030
-2.88444222,0.10962100,0.00000002,0.05898521,0.11571251,0.02976730,0.00000016,0.02393665,0.00985923,0.00805888
-2.87843922,0.09650162,0.00000003,0.05196746,0.10222255,0.02628104,0.00000023,0.02095462,0.00860895,0.00704111
-2.87243622,0.08449757,0.00000004,0.04550221,0.08972920,0.02310366,0.00000031,0.01824220,0.00749137,0.00612472
-2.86643322,0.07361414,0.00000005,0.03959323,0.07825739,0.02024255,0.00000043,0.01579294,0.00650285,0.00530697
-2.86043022,0.06384528,0.00000007,0.03423591,0.06781362,0.01770324,0.00000059,0.01359804,0.00563980,0.00458482
-2.85442721,0.05517579,0.00000009,0.02941813,0.05838759,0.01549023,0.00000080,0.01164680,0.00489893,0.00395511
-2.84842421,0.04758391,0.00000012,0.02512127,0.04995432,0.01360804,0.00000108,0.00992705,0.00427757,0.00341481
-2.84242121,0.04104414,0.00000016,0.02132133,0.04247642,0.01206230,0.00000145,0.00842557,0.00377397,0.00296122
-2.83641821,0.03553025,0.00000022,0.01799018,0.03590669,0.01086098,0.00000193,0.00712860,0.00338762,0.00259223
-2.83041521,0.03101832,0.00000028,0.01509668,0.03019062,0.01001567,0.00000255,0.00602228,0.00311961,0.00230653
-2.82441221,0.02748979,0.00000037,0.01260793,0.02526892,0.00954283,0.00000334,0.00509305,0.00297287,0.00210388
-2.81840920,0.02493431,0.00000048,0.01049036,0.02107990,0.00946501,0.00000435,0.00432808,0.00295251,0.00198531
-2.81240620,0.02335239,0.00000062,0.00871066,0.01756161,0.00981204,0.00000563,0.00371560,0.00306605,0.00195333
-2.80640320,0.02275764,0.00000079,0.00723674,0.01465371,0.01062196,0.00000723,0.00324518,0.00332364,0.00201212
-2.80040020,0.02317868,0.00000100,0.00603834,0.01229907,0.01194185,0.00000922,0.00290796,0.00373815,0.00216768
-2.79439720,0.02466036,0.00000126,0.00508769,0.01044498,0.01382829,0.00001167,0.00269686,0.00432530,0.00242791
-2.78839420,0.02726448,0.00000157,0.00435985,0.00904407,0.01634758,0.00001466,0.00260659,0.00510355,0.00280268
-2.78239120,0.03106970,0.00000196,0.00383298,0.00805493,0.01957548,0.00001829,0.00263375,0.00609395,0.00330376
-2.77638819,0.03617067,0.00000241,0.00348848,0.00744236,0.02359647,0.00002266,0.00277670,0.00731981,0.00394478
-2.77038519,0.04267629,0.00000295,0.00331093,0.00717734,0.02850250,0.00002788,0.00303550,0.00880627,0.00474098
-2.76438219,0.05070699,0.00000359,0.00328797,0.00723682,0.03439115,0.00003404,0.00341165,0.01057965,0.00570892
-2.75837919,0.06039107,0.00000433,0.00341004,0.00760316,0.04136314,0.00004128,0.00390785,0.01266667,0.00686609
-2.75237619,0.07186008,0.00000519,0.00367009,0.00826348,0.04951921,0.00004969,0.00452762,0.01509349,0.00823039
-2.74637319,0.08524321,0.00000617,0.00406309,0.00920875,0.05895641,0.00005939,0.00527495,0.01788458,0.00981947
-2.74037019,0.10066086,0.00000729,0.00458561,0.01043284,0.06976374,0.00007048,0.00615382,0.02106152,0.01165005
-2.73436718,0.11821751,0.00000855,0.00523529,0.01193137,0.08201743,0.00008304,0.00716769,0.02464161,0.01373705
-2.72836418,0.13799403,0.00000995,0.00601027,0.01370060,0.09577575,0.00009715,0.00831900,0.02863655,0.01609276
-2.72236118,0.16003976,0.00001151,0.00690867,0.01573623,0.11107372,0.00011284,0.00960865,0.03305101,0.01872585
-2.71635818,0.18436465,0.00001321,0.00792798,0.01803224,0.12791783,0.00013013,0.01103546,0.03788137,0.02164050
-2.71035518,0.21093180,0.00001507,0.00906455,0.02057976,0.14628102,0.00014899,0.01259570,0.04311455,0.02483550
-2.70435218,0.23965081,0.00001706,0.01031311,0.02336611,0.16609828,0.00016938,0.01428266,0.04872710,0.02830346
-2.69834917,0.27037236,0.00001918,0.01166633,0.02637390,0.18726300,0.00019118,0.01608628,0.05468464,0.03203018
-2.69234617,0.30288449,0.00002142,0.01311445,0.02958040,0.20962450,0.00021425,0.01799293,0.06094160,0.03599420
-2.68634317,0.33691087,0.00002376,0.01464505,0.03295705,0.23298694,0.00023839,0.01998528,0.06744154,0.04016664
-2.68034017,0.37211144,0.00002618,0.01624294,0.03646931,0.25710981,0.00026337,0.02204232,0.07411793,0.04451128
-2.67433717,0.40808576,0.00002865,0.01789009,0.04007674,0.28171021,0.00028890,0.02413954,0.08089546,0.04898506
-2.66833417,0.44437910,0.00003115,0.01956584,0.04373345,0.30646701,0.00031466,0.02624932,0.08769202,0.05353884
-2.66233117,0.48049133,0.00003366,0.02124708,0.04738873,0.33102688,0.00034029,0.02834135,0.09442114,0.05811866
-2.65632816,0.51588858,0.00003615,0.02290875,0.05098816,0.35501215,0.00036540,0.03038339,0.10099502,0.06266722
-2.65032516,0.55001724,0.00003859,0.02452432,0.05447482,0.37803023,0.00038961,0.03234202,0.10732798,0.06712581
-2.64432216,0.58232014,0.00004097,0.02606646,0.05779084,0.39968439,0.00041251,0.03418359,0.11334024,0.07143644
-2.63831916,0.61225404,0.00004327,0.02750776,0.06087909,0.41958555,0.00043372,0.03587519,0.11896201,0.07554427
-2.63231616,0.63930808,0.00004547,0.02882155,0.06368502,0.43736445,0.00045287,0.03738573,0.12413750,0.07940005
-2.62631316,0.66302225,0.00004758,0.02998270,0.06615851,0.45268401,0.00046963,0.03868693,0.12882901,0.08296272
-2.62031016,0.68300512,0.00004959,0.03096847,0.06825567,0.46525101,0.00048371,0.03975438,0.13302065,0.08620178
-2.61430715,0.69895006,0.00005153,0.03175924,0.06994063,0.47482686,0.00049491,0.04056838,0.13672163,0.08909957
-2.60830415,0.71064921,0.00005341,0.03233924,0.07118698,0.48123675,0.00050309,0.04111478,0.13996901,0.09165315
-2.60230115,0.71800434,0.00005528,0.03269708,0.07197908,0.48437691,0.00050817,0.04138550,0.14282959,0.09387577
-2.59629815,0.72103429,0.00005716,0.03282624,0.07231295,0.48421949,0.00051020,0.04137901,0.14540104,0.09579781
-2.59029515,0.71987833,0.00005913,0.03272527,0.07219685,0.48081490,0.00050929,0.04110046,0.14781191,0.09746708
-2.58429215,0.71479534,0.00006123,0.03239791,0.07165145,0.47429146,0.00050567,0.04056167,0.15022072,0.09894851
-2.57828914,0.70615874,0.00006355,0.03185302,0.07070953,0.46485235,0.00049965,0.03978084,0.15281382,0.10032304
-2.57228614,0.69444726,0.00006614,0.03110424,0.06941540,0.45277004,0.00049164,0.03878206,0.15580235,0.10168596
-2.56628314,0.68023197,0.00006908,0.03016961,0.06782384,0.43837827,0.00048211,0.03759465,0.15941804,0.10314450
-2.56028014,0.66415999,0.00007246,0.02907097,0.06599875,0.42206219,0.00047163,0.03625233,0.16390822,0.10481482
-2.55427714,0.64693564,0.00007633,0.02783323,0.06401160,0.40424681,0.00046082,0.03479223,0.16952999,0.10681868
-2.54827414,0.62929964,0.00008076,0.02648363,0.06193957,0.38538445,0.00045035,0.03325390,0.17654388,0.10927954
-2.54227114,0.61200732,0.00008579,0.02505088,0.05986372,0.36594147,0.00044094,0.03167820,0.18520703,0.11231867
-2.53626813,0.59580669,0.00009146,0.02356434,0.05786698,0.34638503,0.00043330,0.03010629,0.19576637,0.11605113
-2.53026513,0.58141709,0.00009778,0.02205317,0.05603234,0.32717018,0.00042818,0.02857859,0.20845184,0.12058195
-2.52426213,0.56950942,0.00010476,0.02054562,0.05444105,0.30872768,0.00042632,0.02713390,0.22347006,0.12600264
-2.51825913,0.56068852,0.00011236,0.01906832,0.05317107,0.29145319,0.00042841,0.02580861,0.24099867,0.13238825
-2.51225613,0.55547835,0.00012053,0.01764573,0.05229575,0.27569774,0.00043516,0.02463608,0.26118159,0.13979512
-2.50625313,0.55431056,0.00012919,0.01629970,0.05188284,0.26176009,0.00044722,0.02364613,0.28412557,0.14825940
-2.50025013,0.55751661,0.00013826,0.01504918,0.05199376,0.24988080,0.00046517,0.02286479,0.30989797,0.15779660
-2.49424712,0.56532378,0.00014760,0.01391003,0.05268321,0.24023836,0.00048959,0.02231413,0.33852626,0.16840205
-2.48824412,0.57785499,0.00015707,0.01289501,0.05399917,0.23294708,0.00052096,0.02201234,0.36999901,0.18005235
-2.48224112,0.59513240,0.00016651,0.01201383,0.05598310,0.22805706,0.00055976,0.02197384,0.40426859,0.19270787
-2.47623812,0.61708435,0.00017576,0.01127335,0.05867047,0.22555571,0.00060639,0.02220961,0.44125545,0.20631598
-2.47023512,0.64355541,0.00018463,0.01067788,0.06209148,0.22537109,0.00066120,0.02272757,0.48085372,0.22081510
-2.46423212,0.67431889,0.00019295,0.01022947,0.06627194,0.22737649,0.00072454,0.02353303,0.52293796,0.23613920
-2.45822911,0.70909109,0.00020054,0.00992835,0.07123419,0.23139646,0.00079671,0.02462913,0.56737070,0.25222255
-2.45222611,0.74754683,0.00020723,0.00977330,0.07699807,0.23721369,0.00087799,0.02601735,0.61401029,0.26900446
-2.44622311,0.78933515,0.00021287,0.00976209,0.08358180,0.24457679,0.00096868,0.02769791,0.66271853,0.28643371
-2.44022011,0.83409476,0.00021734,0.00989184,0.09100266,0.25320861,0.00106904,0.02967013,0.71336775,0.30447234
-2.43421711,0.88146818,0.00022053,0.01015939,0.09927747,0.26281480,0.00117938,0.03193273,0.76584653,0.32309854
-2.42821411,0.93111416,0.00022238,0.01056162,0.10842283,0.27309258,0.00130002,0.03448396,0.82006392,0.34230848
-2.42221111,0.98271752,0.00022285,0.01109569,0.11845493,0.28373919,0.00143129,0.03732163,0.87595143,0.36211666
-2.41620810,1.03599623,0.00022193,0.01175926,0.12938909,0.29446002,0.00157357,0.04044304,0.93346273,0.38255498
-2.41020510,1.09070524,0.00021968,0.01255055,0.14123886,0.30497607,0.00172725,0.04384477,0.99257087,0.40367029
-2.40420210,1.14663702,0.00021618,0.01346845,0.15401490,0.31503063,0.00189274,0.04752231,1.05326292,0.42552047
-2.39819910,1.20361900,0.00021153,0.01451248,0.16772342,0.32439490,0.00207048,0.05146969,1.11553245,0.44816943
-2.39219610,1.26150805,0.00020590,0.01568276,0.18236455,0.33287254,0.00226091,0.05567899,1.17936998,0.47168099
-2.38619310,1.32018263,0.00019948,0.01697981,0.19793049,0.34030297,0.00246445,0.06013985,1.24475223,0.49611219
-2.38019010,1.37953322,0.00019249,0.01840447,0.21440371,0.34656339,0.00268154,0.06483897,1.31163061,0.52150630
-2.37418709,1.43945169,0.00018519,0.01995761,0.23175520,0.35156956,0.00291254,0.06975973,1.37991992,0.54788604
-2.36818409,1.49982060,0.00017785,0.02163997,0.24994307,0.35527541,0.00315778,0.07488183,1.44948799,0.57524741
-2.36218109,1.56050324,0.00017078,0.02345186,0.26891134,0.35767147,0.00341754,0.08018112,1.52014713,0.60355447
-2.35617809,1.62133507,0.00016431,0.02539292,0.28858933,0.35878237,0.00369200,0.08562957,1.59164813,0.63273565
-2.35017509,1.68211748,0.00015878,0.02746184,0.30889145,0.35866355,0.00398125,0.09119546,1.66367734,0.66268161
-2.34417209,1.74261420,0.00015456,0.02965611,0.32971769,0.35739734,0.00428530,0.09684373,1.73585733,0.69324507
-2.33816908,1.80255071,0.00015203,0.03197173,0.35095461,0.35508866,0.00460403,0.10253651,1.80775133,0.72424246
-2.33216608,1.86161691,0.00015159,0.03440299,0.37247686,0.35186038,0.00493721,0.10823387,1.87887120,0.75545760
-2.32616308,1.91947263,0.00015364,0.03694226,0.39414933,0.34784876,0.00528449,0.11389464,1.94868891,0.78664695
-2.32016008,1.97575583,0.00015862,0.03957976,0.41582957,0.34319893,0.00564540,0.11947742,2.01665068,0.81754637
-2.31415708,2.03009280,0.00016696,0.04230338,0.43737056,0.33806052,0.00601933,0.12494154,2.08219326,0.84787889
-2.30815408,2.08210968,0.00017913,0.04509859,0.45862367,0.33258368,0.00640552,0.13024809,2.14476129,0.87736309
-2.30215108,2.13144441,0.00019557,0.04794831,0.47944157,0.32691545,0.00680309,0.13536084,2.20382484,0.90572165
-2.29614807,2.17775845,0.00021679,0.05083291,0.49968107,0.32119639,0.00721097,0.14024707,2.25889621,0.93268953
-2.29014507,2.22074728,0.00024325,0.05373022,0.51920575,0.31555780,0.00762794,0.14487824,2.30954488,0.95802142
-2.28414207,2.26014908,0.00027544,0.05661568,0.53788820,0.31011908,0.00805259,0.14923047,2.35541004,0.98149811
-2.27813907,2.29575113,0.00031385,0.05946249,0.55561200,0.30498564,0.00848330,0.15328479,2.39620996,1.00293138
-2.27213607,2.32739352,0.00035895,0.06224195,0.57227309,0.30024701,0.00891825,0.15702719,2.43174793,1.02216743
-2.26613307,2.35497015,0.00041121,0.06492385,0.58778097,0.29597533,0.00935538,0.16044850,2.46191451,1.03908862
-2.26013007,2.37842707,0.00047105,0.06747695,0.60205929,0.29222415,0.00979239,0.16354399,2.48668635,1.05361375
-2.25412706,2.39775853,0.00053888,0.06986955,0.61504628,0.28902754,0.01022673,0.16631293,2.50612180,1.06569689
-2.24812406,2.41300133,0.00061507,0.07207023,0.62669479,0.28639963,0.01065564,0.16875799,2.52035390,1.07532504
-2.24212106,2.42422783,0.00069991,0.07404853,0.63697226,0.28433449,0.01107612,0.17088460,2.52958130,1.08251500
-2.23611806,2.43153854,0.00079367,0.07577578,0.64586040,0.28280649,0.01148497,0.17270031,2.53405792,1.08730965
-2.23011506,2.43505474,0.00089653,0.07722587,0.65335497,0.28177115,0.01187885,0.17421421,2.53408192,1.08977402
-2.22411206,2.43491184,0.00100859,0.07837609,0.65946532,0.28116651,0.01225431,0.17543638,2.52998472,1.08999137
-2.21810905,2.43125381,0.00112987,0.07920783,0.66421406,0.28091503,0.01260784,0.17637750,2.52212059,1.08805966
-2.21210605,2.42422913,0.00126031,0.07970723,0.66763646,0.28092607,0.01293600,0.17704852,2.51085714,1.08408840
-2.20610305,2.41398821,0.00139976,0.07986575,0.66977991,0.28109877,0.01323544,0.17746052,2.49656692,1.07819605
-2.20010005,2.40068241,0.00154795,0.07968054,0.67070310,0.28132546,0.01350299,0.17762460,2.47962035,1.07050797
-2.19409705,2.38446421,0.00170452,0.07915462,0.67047492,0.28149529,0.01373580,0.17755190,2.46037968,1.06115496
-2.18809405,2.36548848,0.00186899,0.07829696,0.66917315,0.28149810,0.01393134,0.17725368,2.43919386,1.05027201
-2.18209105,2.34391413,0.00204079,0.07712223,0.66688270,0.28122835,0.01408754,0.17674133,2.41639412,1.03799745
-2.17608804,2.31990581,0.00221921,0.07565052,0.66369346,0.28058893,0.01420284,0.17602645,2.39228981,1.02447204
-2.17008504,2.29363518,0.00240342,0.07390671,0.65969782,0.27949460,0.01427617,0.17512086,2.36716427,1.00983799
-2.16408204,2.26528134,0.00259247,0.07191983,0.65498777,0.27787512,0.01430709,0.17403647,2.34127059,0.99423782
-2.15807904,2.23503021,0.00278524,0.06972221,0.64965178,0.27567777,0.01429569,0.17278512,2.31482696,0.97781278
