energy_ev,total_up,C_s_up,C_p_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-3.00450225,4.77610977,0.00600596,0.45283311,1.00184002,2.82930210,0.02622718,0.75772277,0.70974482,0.65675378
-2.99849925,4.83825891,0.00593885,0.46579127,1.02196862,2.86600514,0.02551959,0.76256423,0.71948123,0.66876707
-2.99249625,4.89135265,0.00587549,0.47738980,1.03968507,2.89721362,0.02483788,0.76664746,0.72826389,0.67913286
-2.98649325,4.93482584,0.00581356,0.48751088,1.05483053,2.92270231,0.02417968,0.76980169,0.73608766,0.68778051
-2.98049025,4.96831937,0.00575090,0.49606862,1.06730347,2.94236842,0.02354295,0.77188257,0.74296293,0.69466868
-2.97448724,4.99168658,0.00568565,0.50301040,1.07706071,2.95623084,0.02292625,0.77277826,0.74891385,0.69978500
-2.96848424,5.00499308,0.00561628,0.50831698,1.08411612,2.96442642,0.02232888,0.77241383,0.75397608,0.70314511
-2.96248124,5.00851059,0.00554175,0.51200134,1.08853719,2.96720387,0.02175100,0.77075372,0.75819429,0.70479116
-2.95647824,5.00270564,0.00546148,0.51410637,1.09043968,2.96491563,0.02119365,0.76780251,0.76161957,0.70478983
-2.95047524,4.98822421,0.00537541,0.51470169,1.08998088,2.95800861,0.02065876,0.76360394,0.76430694,0.70323028
-2.94447224,4.96587336,0.00528402,0.51387967,1.08735190,2.94701412,0.02014898,0.75823845,0.76631330,0.70022182
-2.93846923,4.93660107,0.00518832,0.51175117,1.08276956,2.93253749,0.01966763,0.75181951,0.76769578,0.69589173
-2.93246623,4.90147520,0.00508979,0.50844107,1.07646833,2.91524792,0.01921847,0.74448902,0.76851080,0.69038322
-2.92646323,4.86166244,0.00499033,0.50408387,1.06869287,2.89586858,0.01880551,0.73641211,0.76881388,0.68385350
-2.92046023,4.81840788,0.00489227,0.49881973,1.05969154,2.87516709,0.01843283,0.72777168,0.76866015,0.67647211
-2.91445723,4.77301536,0.00479819,0.49279100,1.04971105,2.85394635,0.01810431,0.71876282,0.76810560,0.66841942
-2.90845423,4.72682878,0.00471096,0.48613937,1.03899257,2.83303529,0.01782350,0.70958754,0.76720885,0.65988514
-2.90245123,4.68121398,0.00463356,0.47900372,1.02776923,2.81327944,0.01759337,0.70044972,0.76603339,0.65106694
-2.89644822,4.63754094,0.00456905,0.47151869,1.01626481,2.79553067,0.01741621,0.69155065,0.76464988,0.64216874
-2.89044522,4.59716547,0.00452048,0.46381380,1.00469358,2.78063582,0.01729347,0.68308493,0.76313842,0.63339887
-2.88444222,4.56140995,0.00449081,0.45601307,0.99326081,2.76942382,0.01722567,0.67523688,0.76159041,0.62496765
-2.87843922,4.53154255,0.00448280,0.44823495,0.98216361,2.76269092,0.01721236,0.66817742,0.76010976,0.61708453
-2.87243622,4.50875442,0.00449900,0.44059239,0.97159180,2.76118410,0.01725207,0.66206111,0.75881320,0.60995450
-2.86643322,4.49413470,0.00454159,0.43319282,0.96172834,2.76558255,0.01734235,0.65702364,0.75782953,0.60377390
-2.86043022,4.48864361,0.00461239,0.42613804,0.95274895,2.77647756,0.01747975,0.65317925,0.75729771,0.59872568
-2.85442721,4.49308381,0.00471276,0.41952364,0.94482090,2.79435149,0.01765992,0.65061846,0.75736371,0.59497402
-2.84842421,4.50807118,0.00484355,0.41343809,0.93810062,2.81955633,0.01787770,0.64940568,0.75817621,0.59265875
-2.84242121,4.53400584,0.00500503,0.40796142,0.93273019,2.85229293,0.01812719,0.64957708,0.75988131,0.59188962
-2.83641821,4.57104509,0.00519689,0.40316339,0.92883292,2.89259196,0.01840188,0.65113852,0.76261644,0.59274079
-2.83041521,4.61907966,0.00541815,0.39910146,0.92650812,2.94029774,0.01869480,0.65406377,0.76650375,0.59524583
-2.82441221,4.67771506,0.00566718,0.39581846,0.92582541,2.99505600,0.01899864,0.65829317,0.77164342,0.59939359
-2.81840920,4.74625962,0.00594166,0.39334027,0.92681907,3.05630679,0.01930592,0.66373277,0.77810704,0.60512517
-2.81240620,4.82372066,0.00623860,0.39167368,0.92948271,3.12328340,0.01960911,0.67025429,0.78593168,0.61233246
-2.80640320,4.90880995,0.00655434,0.39080456,0.93376476,3.19501790,0.01990083,0.67769581,0.79511478,0.62085831
-2.80040020,4.99995926,0.00688462,0.39069652,0.93956524,3.27035382,0.02017396,0.68586358,0.80561027,0.63049849
-2.79439720,5.09534631,0.00722459,0.39129037,0.94673409,3.34796599,0.02042180,0.69453479,0.81732607,0.64100565
-2.78839420,5.19293079,0.00756894,0.39250420,0.95507134,3.42638719,0.02063819,0.70346151,0.83012326,0.65209511
-2.78239120,5.29049979,0.00791195,0.39423453,0.96432928,3.50404109,0.02081766,0.71237569,0.84381683,0.66345232
-2.77638819,5.38572133,0.00824765,0.39635820,0.97421673,3.57928034,0.02095547,0.72099508,0.85817818,0.67474185
-2.77038519,5.47620418,0.00856993,0.39873522,0.98440525,3.65042872,0.02104774,0.72903009,0.87293916,0.68561752
-2.76438219,5.55956196,0.00887272,0.40121238,0.99453721,3.71582563,0.02109148,0.73619119,0.88779755,0.69573321
-2.75837919,5.63347900,0.00915009,0.40362748,1.00423534,3.77387145,0.02108464,0.74219675,0.90242385,0.70475400
-2.75237619,5.69577564,0.00939648,0.40581412,1.01311349,3.82307201,0.02102608,0.74678093,0.91646898,0.71236712
-2.74637319,5.74447028,0.00960686,0.40760677,1.02078814,3.86208034,0.02091560,0.74970148,0.92957278,0.71829213
-2.74037019,5.77783593,0.00977684,0.40884588,1.02689019,3.88973433,0.02075387,0.75074694,0.94137296,0.72229015
-2.73436718,5.79444912,0.00990287,0.40938299,1.03107664,3.90508878,0.02054237,0.74974320,0.95151418,0.72417141
-2.72836418,5.79322952,0.00998233,0.40908540,1.03304162,3.90744079,0.02028335,0.74655895,0.95965712,0.72380115
-2.72236118,5.77346884,0.01001367,0.40784045,1.03252644,3.89634762,0.01997971,0.74110997,0.96548712,0.72110340
-2.71635818,5.73484839,0.00999648,0.40555903,1.02932818,3.87163663,0.01963492,0.73336207,0.96872238,0.71606273
-2.71035518,5.67744502,0.00993150,0.40217845,1.02330675,3.83340728,0.01925296,0.72333253,0.96912137,0.70872379
-2.70435218,5.60172559,0.00982070,0.39766423,1.01438987,3.78202520,0.01883817,0.71109004,0.96648929,0.69918890
-2.69834917,5.50853084,0.00966719,0.39201116,1.00257615,3.71810924,0.01839523,0.69675322,0.96068361,0.68761386
-2.69234617,5.39904972,0.00947524,0.38524330,0.98793600,3.64251203,0.01792903,0.68048771,0.95161836,0.67420215
-2.68634317,5.27478560,0.00925013,0.37741306,0.97061036,3.55629536,0.01744467,0.66250201,0.93926723,0.65919803
-2.68034017,5.13751610,0.00899811,0.36859948,0.95080756,3.46070141,0.01694735,0.64304230,0.92366534,0.64287879
-2.67433717,4.98924823,0.00872622,0.35890566,0.92879812,3.35712116,0.01644236,0.62238629,0.90490969,0.62554654
-2.66833417,4.83217066,0.00844217,0.34845557,0.90490794,3.24706129,0.01593507,0.60083652,0.88315820,0.60752003
-2.66233117,4.66860485,0.00815419,0.33739023,0.87951000,3.13211061,0.01543088,0.57871317,0.85862737,0.58912671
-2.65632816,4.50095648,0.00787083,0.32586362,0.85301484,3.01390724,0.01493525,0.55634675,0.83158858,0.57069535
-2.65032516,4.33166852,0.00760084,0.31403820,0.82586013,2.89410729,0.01445366,0.53407074,0.80236308,0.55254949
-2.64432216,4.16317694,0.00735297,0.30208039,0.79849965,2.77435575,0.01399162,0.51221449,0.77131578,0.53500183
-2.63831916,3.99786976,0.00713585,0.29015605,0.77139196,2.65626009,0.01355465,0.49109653,0.73884791,0.51834955
-2.63231616,3.83804985,0.00695776,0.27842617,0.74498906,2.54136660,0.01314825,0.47101835,0.70538870,0.50287076
-2.62631316,3.68590166,0.00682657,0.26704285,0.71972543,2.43113983,0.01277789,0.45225885,0.67138640,0.48882169
-2.62031016,3.54346177,0.00674952,0.25614566,0.69600760,2.32694466,0.01244893,0.43506941,0.63729862,0.47643480
-2.61430715,3.41259306,0.00673314,0.24585856,0.67420461,2.23003100,0.01216656,0.41966982,0.60358249,0.46591740
-2.60830415,3.29496213,0.00678308,0.23628742,0.65463962,2.14152059,0.01193571,0.40624479,0.57068478,0.45745068
-2.60230115,3.19201963,0.00690400,0.22751810,0.63758271,2.06239584,0.01176095,0.39494140,0.53903214,0.45118899
-2.59629815,3.10498318,0.00709945,0.21961529,0.62324530,1.99349003,0.01164633,0.38586710,0.50902207,0.44725911
-2.59029515,3.03482268,0.00737176,0.21262204,0.61177602,1.93547907,0.01159530,0.37908854,0.48101449,0.44575946
-2.58429215,2.98224790,0.00772192,0.20655984,0.60325835,1.88887437,0.01161051,0.37463097,0.45532448,0.44675903
-2.57828914,2.94769842,0.00814949,0.20142953,0.59770993,1.85401697,0.01169371,0.37247836,0.43221617,0.45029617
-2.57228614,2.93133632,0.00865253,0.19721263,0.59508356,1.83107312,0.01184556,0.37257407,0.41189814,0.45637717
-2.56628314,2.93304187,0.00922755,0.19387324,0.59526988,1.82003154,0.01206555,0.37482216,0.39452030,0.46497471
-2.56028014,2.95241294,0.00986944,0.19136041,0.59810157,1.82070267,0.01235190,0.37908925,0.38017245,0.47602636
-2.55427714,2.98876861,0.01057152,0.18961074,0.60335894,1.83272047,0.01270142,0.38520701,0.36888441,0.48943343
-2.54827414,3.04115769,0.01132557,0.18855129,0.61077679,1.85554712,0.01310958,0.39297512,0.36062787,0.50506012
-2.54227114,3.10837270,0.01212186,0.18810253,0.62005221,1.88848104,0.01357043,0.40216497,0.35531957,0.52273348
-2.53626813,3.18896964,0.01294938,0.18818134,0.63085331,1.93066854,0.01407674,0.41252370,0.35282603,0.54224420
-2.53026513,3.28129378,0.01379593,0.18870389,0.64282834,1.98111929,0.01462004,0.42377900,0.35296933,0.56334845
-2.52426213,3.38351142,0.01464838,0.18958829,0.65561519,2.03872551,0.01519084,0.43564420,0.35553388,0.58577090
-2.51825913,3.49364714,0.01549295,0.19075702,0.66885085,2.10228476,0.01577885,0.44782398,0.36027385,0.60920893
-2.51225613,3.60962596,0.01631552,0.19213892,0.68218070,2.17052585,0.01637318,0.46002026,0.36692112,0.63333809
-2.50625313,3.72931920,0.01710191,0.19367088,0.69526725,2.24213722,0.01696269,0.47193849,0.37519327,0.65781855
-2.50025013,3.85059303,0.01783834,0.19529904,0.70779819,2.31579697,0.01753630,0.48329392,0.38480159,0.68230247
-2.49424712,3.97135799,0.01851168,0.19697948,0.71949356,2.39020374,0.01808328,0.49381797,0.39545867,0.70644205
-2.48824412,4.08961803,0.01910989,0.19867863,0.73011180,2.46410715,0.01859363,0.50326431,0.40688546,0.72989790
-2.48224112,4.20351736,0.01962230,0.20037311,0.73945470,2.53633711,0.01905837,0.51141459,0.41881766,0.75234739
-2.47623812,4.31138361,0.02003997,0.20204932,0.74737095,2.60583074,0.01946985,0.51808369,0.43101114,0.77349272
-2.47023512,4.41176584,0.02035585,0.20370262,0.75375854,2.67165615,0.01982194,0.52312421,0.44324651,0.79306828
-2.46423212,4.50346619,0.02056508,0.20533641,0.75856571,2.73303239,0.02011031,0.52643015,0.45533260,0.81084709
-2.45822911,4.58556438,0.02066506,0.20696091,0.76179077,2.78934495,0.02033248,0.52793962,0.46710904,0.82664595
-2.45222611,4.65743444,0.02065552,0.20859198,0.76348071,2.84015668,0.02048798,0.52763649,0.47844772,0.84032927
-2.44622311,4.71875349,0.02053855,0.21024989,0.76372880,2.88521380,0.02057828,0.52555092,0.48925350,0.85181131
-2.44022011,4.76950269,0.02031849,0.21195821,0.76267129,2.92444741,0.02060677,0.52175882,0.49946396,0.86105688
-2.43421711,4.80996082,0.02000180,0.21374277,0.76048340,2.95797057,0.02057867,0.51638017,0.50904846,0.86808050
-2.42821411,4.84069110,0.01959690,0.21563090,0.75737475,2.98607152,0.02050080,0.50957627,0.51800658,0.87294416
-2.42221111,4.86252209,0.01911388,0.21765081,0.75358436,3.00920345,0.02038142,0.50154614,0.52636601,0.87575379
-2.41620810,4.87652365,0.01856429,0.21983122,0.74937549,3.02797149,0.02022995,0.49252198,0.53417998,0.87665465
-2.41020510,4.88397880,0.01796078,0.22220119,0.74503027,3.04311728,0.02005673,0.48276405,0.54152437,0.87582591
-2.40420210,4.88635246,0.01731683,0.22479007,0.74084436,3.05550178,0.01987273,0.47255488,0.54849446,0.87347463
-2.39819910,4.88525775,0.01664643,0.22762766,0.73712173,3.06608644,0.01968928,0.46219324,0.55520148,0.86982935
-2.39219610,4.88242063,0.01596376,0.23074428,0.73416942,3.07591322,0.01951781,0.45198776,0.56176892,0.86513358
-2.38619310,4.87964318,0.01528294,0.23417093,0.73229257,3.08608348,0.01936963,0.44225049,0.56832871,0.85963932
-2.38019010,4.87876614,0.01461772,0.23793922,0.73178948,3.09773582,0.01925569,0.43329056,0.57501726,0.85360086
-2.37418709,4.88163075,0.01398129,0.24208118,0.73294682,3.11202291,0.01918639,0.42540788,0.58197141,0.84726886
-2.36818409,4.89004020,0.01338604,0.24662883,0.73603487,3.13008731,0.01917147,0.41888723,0.58932430,0.84088496
-2.36218109,4.90572078,0.01284337,0.25161335,0.74130289,3.15303616,0.01921983,0.41399257,0.59720142,0.83467689
-2.35617809,4.93028315,0.01236358,0.25706404,0.74897442,3.18191506,0.01933948,0.41096182,0.60571656,0.82885412
-2.35017509,4.96518386,0.01195569,0.26300690,0.75924267,3.21768116,0.01953742,0.41000213,0.61496815,0.82360413
-2.34417209,5.01168773,0.01162739,0.26946289,0.77226588,3.26117589,0.01981963,0.41128565,0.62503581,0.81908929
-2.33816908,5.07083178,0.01138490,0.27644606,0.78816291,3.31309796,0.02019095,0.41494589,0.63597728,0.81544425
-2.33216608,5.14339148,0.01123292,0.28396144,0.80700883,3.37397720,0.02065511,0.42107472,0.64782600,0.81277402
-2.32616308,5.22985043,0.01117460,0.29200292,0.82883088,3.44415029,0.02121465,0.42972003,0.66058913,0.81115260
-2.32016008,5.33037467,0.01121144,0.30055128,0.85360489,3.52373924,0.02187087,0.44088420,0.67424643,0.81062218
-2.31415708,5.44479266,0.01134329,0.30957238,0.88125218,3.61263391,0.02262380,0.45452324,0.68874977,0.81119302
-2.30815408,5.57258252,0.01156833,0.31901574,0.91163729,3.71047951,0.02347219,0.47054690,0.70402351,0.81284383
-2.30215108,5.71286734,0.01188303,0.32881360,0.94456658,3.81667021,0.02441340,0.48881951,0.71996560,0.81552291
-2.29614807,5.86441980,0.01228219,0.33888056,0.97978803,3.93034976,0.02544341,0.50916189,0.73644952,0.81914978
-2.29014507,6.02567666,0.01275896,0.34911394,1.01699215,4.05041983,0.02655678,0.53135404,0.75332676,0.82361756
-2.28414207,6.19476354,0.01330489,0.35939484,1.05581445,4.17555634,0.02774665,0.55513877,0.77043001,0.82879580
-2.27813907,6.36952987,0.01391002,0.36958993,1.09583925,4.30423396,0.02900472,0.58022627,0.78757673,0.83453399
-2.27213607,6.54759346,0.01456300,0.37955397,1.13660507,4.43475830,0.03032134,0.60629935,0.80457309,0.84066549
-2.26613307,6.72639379,0.01525128,0.38913303,1.17761148,4.56530505,0.03168554,0.63301949,0.82121803,0.84701186
-2.26013007,6.90325237,0.01596125,0.39816822,1.21832744,4.69396501,0.03308515,0.66003343,0.83730742,0.85338750
-2.25412706,7.07543839,0.01667851,0.40649988,1.25820082,4.81879331,0.03450697,0.68698013,0.85263804,0.85960448
-2.24812406,7.24023750,0.01738818,0.41397206,1.29666916,4.93786121,0.03593690,0.71349805,0.86701147,0.86547734
-2.24212106,7.39502114,0.01807512,0.42043708,1.33317115,5.04930848,0.03736017,0.73923238,0.88023751,0.87082786
-2.23611806,7.53731408,0.01872434,0.42576004,1.36715874,5.15139411,0.03876160,0.76384227,0.89213739,0.87548954
-2.23011506,7.66485757,0.01932130,0.42982307,1.39810950,5.24254367,0.04012584,0.78700753,0.90254649,0.87931166
-2.22411206,7.77566594,0.01985230,0.43252921,1.42553889,5.32139106,0.04143762,0.80843497,0.91131670,0.88216296
-2.21810905,7.86807453,0.02030478,0.43380565,1.44901194,5.38681333,0.04268205,0.82786396,0.91831831,0.88393465
-2.21210605,7.94077758,0.02066767,0.43360631,1.46815431,5.43795714,0.04384487,0.84507119,0.92344169,0.88454286
-2.20610305,7.99285490,0.02093171,0.43191370,1.48266206,5.47425614,0.04491272,0.85987456,0.92659851,0.88393041
-2.20010005,8.02378687,0.02108963,0.42873985,1.49231001,5.49543876,0.04587335,0.87213604,0.92772282,0.88206797
-2.19409705,8.03345782,0.02113641,0.42412644,1.49695838,5.50152673,0.04671583,0.88176351,0.92677185,0.87895461
-2.18809405,8.02214839,0.02106939,0.41814408,1.49655751,5.49282470,0.04743072,0.88871170,0.92372672,0.87461787
-2.18209105,7.99051785,0.02088831,0.41089083,1.49115049,5.46990204,0.04801018,0.89298207,0.91859298,0.86911328
-2.17608804,7.93957781,0.02059532,0.40248991,1.48087358,5.43356812,0.04844810,0.89462183,0.91140101,0.86252366
-2.17008504,7.87065898,0.02019488,0.39308693,1.46595445,5.38484245,0.04874013,0.89372215,0.90220633,0.85495802
-2.16408204,7.78537262,0.01969363,0.38284652,1.44670824,5.32492150,0.04888370,0.89041563,0.89108968,0.84655035
-2.15807904,7.68556862,0.01910017,0.37194862,1.42353148,5.25514362,0.04887805,0.88487308,0.87815694,0.83745815
-2.15207604,7.57329168,0.01842475,0.36058452,1.39689408,5.17695361,0.04872413,0.87729977,0.86353873,0.82786092
-2.14607304,7.45073702,0.01767903,0.34895279,1.36732966,5.09186831,0.04842464,0.86793115,0.84738964,0.81795847
-2.14007004,7.32020677,0.01687569,0.33725518,1.33542423,5.00144408,0.04798383,0.85702816,0.82988704,0.80796901
-2.13406703,7.18406792,0.01602808,0.32569259,1.30180376,4.90724707,0.04740752,0.84487209,0.81122938,0.79812708
-2.12806403,7.04471210,0.01514990,0.31446127,1.26712081,4.81082649,0.04670294,0.83175914,0.79163396,0.78868111
-2.12206103,6.90451761,0.01425483,0.30374917,1.23204057,4.71369111,0.04587861,0.81799472,0.77133405,0.77989057
-2.11605803,6.76581358,0.01335618,0.29373273,1.19722667,4.61728883,0.04494427,0.80388742,0.75057548,0.77202270
-2.11005503,6.63084599,0.01246666,0.28457381,1.16332708,4.52298883,0.04391067,0.78974288,0.72961260,0.76534860
-2.10405203,6.50174547,0.01159808,0.27641716,1.13096052,4.43206613,0.04278948,0.77585758,0.70870379,0.76013878
-2.09804902,6.38049649,0.01076119,0.26938819,1.10070361,4.34568767,0.04159312,0.76251259,0.68810649,0.75665806
-2.09204602,6.26890788,0.00996548,0.26359110,1.07307910,4.26489984,0.04033456,0.74996753,0.66807200,0.75515998
-2.08604302,6.16858468,0.00921910,0.25910747,1.04854548,4.19061684,0.03902719,0.73845487,0.64884011,0.75588061
-2.08004002,6.08090157,0.00852878,0.25599523,1.02748823,4.12360979,0.03768461,0.72817462,0.63063373,0.75903207
-2.07403702,6.00697822,0.00789983,0.25428805,1.01021283,4.06449651,0.03632041,0.71928978,0.61365386,0.76479589
-2.06803402,5.94765731,0.00733614,0.25399509,0.99693971,4.01373214,0.03494797,0.71192259,0.59807484,0.77331629
-2.06203102,5.90348581,0.00684027,0.25510124,0.98780132,3.97160100,0.03358028,0.70615185,0.58404024,0.78469387
-2.05602801,5.87470061,0.00641345,0.25756774,0.98284118,3.93821002,0.03222966,0.70201134,0.57165961,0.79897971
-2.05002501,5.86121916,0.00605577,0.26133317,0.98201509,3.91348441,0.03090765,0.69948955,0.56100594,0.81617032
-2.04402201,5.86263612,0.00576622,0.26631489,0.98519420,3.89716610,0.02962471,0.69853072,0.55211432,0.83620359
-2.03801901,5.87822665,0.00554284,0.27241084,0.99217005,3.88881547,0.02839016,0.69903716,0.54498159,0.85895606
-2.03201601,5.90695682,0.00538280,0.27950167,1.00266122,3.88781697,0.02721192,0.70087288,0.53956703,0.88424158
-2.02601301,5.94750141,0.00528257,0.28745320,1.01632139,3.89338877,0.02609650,0.70386832,0.53579428,0.91181161
-2.02001001,5.99826899,0.00523800,0.29611907,1.03274866,3.90459675,0.02504882,0.70782599,0.53355410,0.94135723
-2.01400700,6.05743404,0.00524442,0.30534371,1.05149568,3.92037269,0.02407225,0.71252686,0.53270813,0.97251283
-2.00800400,6.12297518,0.00529674,0.31496526,1.07208049,3.93953645,0.02316855,0.71773718,0.53309338,1.00486154
-2.00200100,6.19271889,0.00538957,0.32481872,1.09399753,3.96082163,0.02233792,0.72321553,0.53452723,1.03794218
-1.99599800,6.26438722,0.00551726,0.33473889,1.11672875,3.98290412,0.02157910,0.72871965,0.53681286,1.07125774
-1.98999500,6.33564835,0.00567401,0.34456337,1.13975440,4.00443264,0.02088943,0.73401300,0.53974487,1.10428503
-1.98399200,6.40416837,0.00585393,0.35413524,1.16256327,4.02406045,0.02026505,0.73887065,0.54311478,1.13648532
-1.97798899,6.46766287,0.00605110,0.36330559,1.18466220,4.04047717,0.01970108,0.74308445,0.54671638,1.16731564
-1.97198599,6.52394675,0.00625968,0.37193574,1.20558462,4.05243970,0.01919174,0.74646716,0.55035064,1.19624047
-1.96598299,6.57098088,0.00647393,0.37989907,1.22489803,4.05880132,0.01873065,0.74885569,0.55383011,1.22274338
-1.95997999,6.60691436,0.00668828,0.38708257,1.24221029,4.05853792,0.01831101,0.75011324,0.55698255,1.24633838
-1.95397699,6.63012120,0.00689745,0.39338798,1.25717468,4.05077073,0.01792581,0.75013055,0.55965396,1.26658062
-1.94797399,6.63923061,0.00709643,0.39873259,1.26949371,4.03478474,0.01756807,0.74882612,0.56171067,1.28307602
-1.94197099,6.63315032,0.00728064,0.40304964,1.27892170,4.01004238,0.01723102,0.74614582,0.56304077,1.29548976
-1.93596798,6.61108232,0.00744592,0.40628848,1.28526623,3.97619208,0.01690831,0.74206170,0.56355466,1.30355314
-1.92996498,6.57253111,0.00758860,0.40841438,1.28838845,3.93307165,0.01659415,0.73657043,0.56318492,1.30706878
-1.92396198,6.51730437,0.00770558,0.40940808,1.28820244,3.88070647,0.01628345,0.72969135,0.56188556,1.30591407
-1.91795898,6.44550631,0.00779437,0.40926520,1.28467364,3.81930269,0.01597189,0.72146429,0.55963071,1.30004252
-1.91195598,6.35752429,0.00785308,0.40799535,1.27781653,3.74923586,0.01565606,0.71194732,0.55641282,1.28948338
-1.90595298,6.25400925,0.00788051,0.40562121,1.26769166,3.67103542,0.01533340,0.70121447,0.55224063,1.27433924
-1.89994997,6.13585063,0.00787609,0.40217735,1.25440205,3.58536584,0.01500231,0.68935342,0.54713681,1.25478195
-1.89394697,6.00414689,0.00783993,0.39770904,1.23808921,3.49300487,0.01466200,0.67646336,0.54113551,1.23104686
-1.88794397,5.86017230,0.00777277,0.39227093,1.21892872,3.39481988,0.01431257,0.66265278,0.53427994,1.20342573
-1.88194097,5.70534128,0.00767598,0.38592567,1.19712562,3.29174301,0.01395480,0.64803747,0.52661992,1.17225848
-1.87593797,5.54117116,0.00755146,0.37874244,1.17290955,3.18474596,0.01359018,0.63273841,0.51820959,1.13792404
-1.86993497,5.36924461,0.00740163,0.37079547,1.14652990,3.07481514,0.01322069,0.61687987,0.50910532,1.10083069
-1.86393197,5.19117268,0.00722935,0.36216253,1.11825098,2.96292813,0.01284878,0.60058748,0.49936384,1.06140610
-1.85792896,5.00855963,0.00703783,0.35292343,1.08834723,2.85003192,0.01247718,0.58398642,0.48904065,1.02008753
-1.85192596,4.82297050,0.00683058,0.34315855,1.05709887,2.73702370,0.01210885,0.56719971,0.47818875,0.97731229
-1.84592296,4.63590232,0.00661131,0.33294748,1.02478773,2.62473468,0.01174685,0.55034673,0.46685767,0.93350890
-1.83991996,4.44875985,0.00638385,0.32236774,0.99169370,2.51391737,0.01139426,0.53354191,0.45509291,0.88908917
-1.83391696,4.26283645,0.00615211,0.31149372,0.95809167,2.40523660,0.01105410,0.51689387,0.44293572,0.84444137
-1.82791396,4.07930053,0.00592000,0.30039576,0.92424918,2.29926439,0.01072930,0.50050479,0.43042320,0.79992462
-1.82191096,3.89918793,0.00569140,0.28913954,0.89042466,2.19647878,0.01042268,0.48447037,0.41758882,0.75586479
-1.81590795,3.72340025,0.00547008,0.27778573,0.85686649,2.09726641,0.01013691,0.46888016,0.40446323,0.71255174
-1.80990495,3.55270882,0.00525973,0.26638985,0.82381267,2.00192857,0.00987454,0.45381841,0.39107539,0.67023808
-1.80390195,3.38776391,0.00506395,0.25500247,0.79149103,1.91069035,0.00963800,0.43936533,0.37745393,0.62913932
-1.79789895,3.22910849,0.00488621,0.24366967,0.76011994,1.82371225,0.00942965,0.42559874,0.36362870,0.58943529
-1.79189595,3.07719551,0.00472989,0.23243371,0.72990929,1.74110368,0.00925179,0.41259583,0.34963250,0.55127275
-1.78589295,2.93240759,0.00459828,0.22133378,0.70106150,1.66293756,0.00910671,0.40043516,0.33550268,0.51476894
-1.77988994,2.79507792,0.00449463,0.21040699,0.67377243,1.58926526,0.00899667,0.38919841,0.32128287,0.48001582
-1.77388694,2.66551101,0.00442214,0.19968928,0.64823184,1.52013101,0.00892394,0.37897192,0.30702443,0.44708484
-1.76788394,2.54400199,0.00438396,0.18921632,0.62462335,1.45558511,0.00889076,0.36984768,0.29278768,0.41603192
-1.76188094,2.43085321,0.00438319,0.17902423,0.60312353,1.39569521,0.00889932,0.36192368,0.27864281,0.38690235
-1.75587794,2.32638719,0.00442288,0.16915018,0.58390025,1.34055493,0.00895172,0.35530341,0.26467041,0.35973553
-1.74987494,2.23095493,0.00450599,0.15963267,0.56710993,1.29028962,0.00904984,0.35009454,0.25096155,0.33456910
-1.74387194,2.14493922,0.00463530,0.15051156,0.55289410,1.24505873,0.00919531,0.34640650,0.23761738,0.31144245
-1.73786893,2.06875262,0.00481336,0.14182779,0.54137502,1.20505485,0.00938938,0.34434724,0.22474825,0.29039947
-1.73186593,2.00283022,0.00504240,0.13362281,0.53265085,1.17049947,0.00963279,0.34401913,0.21247247,0.27149028
-1.72586293,1.94761766,0.00532421,0.12593771,0.52679050,1.14163570,0.00992574,0.34551416,0.20091454,0.25477206
-1.71985993,1.90355525,0.00566000,0.11881218,0.52382849,1.11871849,0.01026771,0.34890870,0.19020319,0.24030896
-1.71385693,1.87105899,0.00605030,0.11228328,0.52376040,1.10200286,0.01065747,0.35425814,0.18046907,0.22817102
-1.70785393,1.85049990,0.00649484,0.10638413,0.52653896,1.09173091,0.01109302,0.36159155,0.17184234,0.21843232
-1.70185093,1.84218287,0.00699239,0.10114265,0.53207146,1.08811831,0.01157161,0.37090689,0.16445027,0.21116839
-1.69584792,1.84632638,0.00754070,0.09658035,0.54021873,1.09134113,0.01208978,0.38216698,0.15841477,0.20645318
-1.68984492,1.86304448,0.00813640,0.09271125,0.55079578,1.10152368,0.01264348,0.39529650,0.15385020,0.20435556
-1.68384192,1.89233208,0.00877498,0.08954118,0.56357455,1.11872811,0.01322818,0.41018039,0.15086133,0.20493574
-1.67783892,1.93405468,0.00945074,0.08706721,0.57828859,1.14294633,0.01383915,0.42666372,0.14954167,0.20824176
-1.67183592,1.98794307,0.01015689,0.08527753,0.59463971,1.17409466,0.01447158,0.44455322,0.14997206,0.21430616
-1.66583292,2.05359366,0.01088558,0.08415163,0.61230640,1.21201149,0.01512092,0.46362046,0.15221971,0.22314317
-1.65982991,2.13047432,0.01162806,0.08366088,0.63095366,1.25645810,0.01578312,0.48360663,0.15633758,0.23474645
-1.65382691,2.21793567,0.01237484,0.08376935,0.65024385,1.30712254,0.01645490,0.50422881,0.16236412,0.24908766
-1.64782391,2.31522730,0.01311591,0.08443501,0.66984816,1.36362639,0.01713398,0.52518742,0.17032331,0.26611581
-1.64182091,2.42151801,0.01384096,0.08561107,0.68945787,1.42553391,0.01781931,0.54617460,0.18022498,0.28575760
