energy_ev,total_up,total_down,Ga_p_up,Ga_p_down,Ga_d_up,Ga_d_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-3.14857429,1.04835333,-1.04835329,0.01931899,-0.01931899,0.00000000,-0.00000000,0.15004163,-0.15004163,0.41195286,-0.41195284,0.02190814,-0.02190814,0.66374329,-0.66374326
-3.14257129,0.96127119,-0.96127114,0.01700176,-0.01700176,0.00000000,-0.00000000,0.13576877,-0.13576876,0.37914208,-0.37914206,0.02032658,-0.02032658,0.60988679,-0.60988676
-3.13656828,0.87606559,-0.87606554,0.01486785,-0.01486785,0.00000000,-0.00000000,0.12213139,-0.12213138,0.34677873,-0.34677871,0.01873448,-0.01873448,0.55694609,-0.55694607
-3.13056528,0.79351456,-0.79351451,0.01291976,-0.01291976,0.00000000,-0.00000000,0.10921587,-0.10921586,0.31518974,-0.31518972,0.01715217,-0.01715217,0.50543780,-0.50543777
-3.12456228,0.71429400,-0.71429396,0.01115630,-0.01115630,0.00000000,-0.00000000,0.09708812,-0.09708811,0.28466611,-0.28466609,0.01559840,-0.01559840,0.45581632,-0.45581629
-3.11855928,0.63896966,-0.63896962,0.00957315,-0.00957315,0.00000000,-0.00000000,0.08579428,-0.08579427,0.25545833,-0.25545831,0.01408993,-0.01408993,0.40846771,-0.40846768
-3.11255628,0.56799293,-0.56799289,0.00816332,-0.00816332,0.00000000,-0.00000000,0.07536188,-0.07536187,0.22777340,-0.22777339,0.01264128,-0.01264128,0.36370602,-0.36370600
-3.10655328,0.50170032,-0.50170028,0.00691776,-0.00691776,0.00000000,-0.00000000,0.06580133,-0.06580133,0.20177346,-0.20177345,0.01126456,-0.01126456,0.32177211,-0.32177208
-3.10055028,0.44031635,-0.44031632,0.00582588,-0.00582588,0.00000000,-0.00000000,0.05710775,-0.05710775,0.17757586,-0.17757585,0.00996932,-0.00996932,0.28283467,-0.28283465
-3.09454727,0.38395946,-0.38395943,0.00487601,-0.00487601,0.00000000,-0.00000000,0.04926289,-0.04926289,0.15525465,-0.15525464,0.00876263,-0.00876262,0.24699342,-0.24699340
-3.08854427,0.33265040,-0.33265037,0.00405589,-0.00405589,0.00000000,-0.00000000,0.04223727,-0.04223726,0.13484325,-0.13484324,0.00764909,-0.00764909,0.21428397,-0.21428395
-3.08254127,0.28632264,-0.28632262,0.00335301,-0.00335301,0.00000000,-0.00000000,0.03599223,-0.03599223,0.11633807,-0.11633806,0.00663106,-0.00663106,0.18468406,-0.18468405
-3.07653827,0.24483411,-0.24483409,0.00275500,-0.00275500,0.00000000,-0.00000000,0.03048208,-0.03048207,0.09970288,-0.09970287,0.00570880,-0.00570880,0.15812092,-0.15812091
-3.07053527,0.20797981,-0.20797979,0.00224986,-0.00224986,0.00000000,-0.00000000,0.02565596,-0.02565596,0.08487364,-0.08487363,0.00488076,-0.00488076,0.13447915,-0.13447914
-3.06453227,0.17550463,-0.17550462,0.00182620,-0.00182620,0.00000000,-0.00000000,0.02145977,-0.02145977,0.07176358,-0.07176358,0.00414383,-0.00414383,0.11360894,-0.11360893
-3.05852926,0.14711605,-0.14711604,0.00147335,-0.00147335,0.00000000,-0.00000000,0.01783773,-0.01783773,0.06026835,-0.06026834,0.00349368,-0.00349368,0.09533426,-0.09533425
-3.05252626,0.12249608,-0.12249607,0.00118151,-0.00118151,0.00000000,-0.00000000,0.01473387,-0.01473387,0.05027093,-0.05027092,0.00292498,-0.00292498,0.07946065,-0.07946064
-3.04652326,0.10131231,-0.10131230,0.00094179,-0.00094179,0.00000000,-0.00000000,0.01209321,-0.01209321,0.04164626,-0.04164626,0.00243174,-0.00243174,0.06578246,-0.06578246
-3.04052026,0.08322773,-0.08322772,0.00074621,-0.00074621,0.00000000,-0.00000000,0.00986275,-0.00986275,0.03426547,-0.03426546,0.00200751,-0.00200751,0.05408938,-0.05408938
-3.03451726,0.06790913,-0.06790912,0.00058771,-0.00058771,0.00000000,-0.00000000,0.00799229,-0.00799229,0.02799943,-0.02799942,0.00164567,-0.00164567,0.04417203,-0.04417203
-3.02851426,0.05503409,-0.05503408,0.00046011,-0.00046011,0.00000000,-0.00000000,0.00643497,-0.00643497,0.02272190,-0.02272190,0.00133956,-0.00133956,0.03582666,-0.03582665
-3.02251126,0.04429641,-0.04429640,0.00035807,-0.00035807,0.00000000,-0.00000000,0.00514764,-0.00514764,0.01831195,-0.01831195,0.00108272,-0.00108272,0.02885888,-0.02885888
-3.01650825,0.03541022,-0.03541021,0.00027701,-0.00027701,0.00000000,-0.00000000,0.00409113,-0.00409113,0.01465587,-0.01465586,0.00086896,-0.00086896,0.02308650,-0.02308650
-3.01050525,0.02811272,-0.02811272,0.00021302,-0.00021302,0.00000000,-0.00000000,0.00323025,-0.00323025,0.01164843,-0.01164843,0.00069248,-0.00069248,0.01834146,-0.01834146
-3.00450225,0.02216576,-0.02216576,0.00016284,-0.00016284,0.00000000,-0.00000000,0.00253380,-0.00253380,0.00919382,-0.00919382,0.00054795,-0.00054795,0.01447102,-0.01447102
-2.99849925,0.01735640,-0.01735640,0.00012374,-0.00012374,0.00000000,-0.00000000,0.00197442,-0.00197442,0.00720594,-0.00720594,0.00043051,-0.00043051,0.01133826,-0.01133825
-2.99249625,0.01349666,-0.01349666,0.00009346,-0.00009346,0.00000000,-0.00000000,0.00152836,-0.00152836,0.00560848,-0.00560848,0.00033585,-0.00033585,0.00882203,-0.00882203
-2.98649325,0.01042258,-0.01042258,0.00007018,-0.00007018,0.00000000,-0.00000000,0.00117521,-0.00117521,0.00433464,-0.00433464,0.00026015,-0.00026015,0.00681647,-0.00681647
-2.98049025,0.00799282,-0.00799281,0.00005238,-0.00005238,0.00000000,-0.00000000,0.00089764,-0.00089764,0.00332668,-0.00332668,0.00020008,-0.00020008,0.00523014,-0.00523014
-2.97448724,0.00608687,-0.00608687,0.00003886,-0.00003886,0.00000000,-0.00000000,0.00068104,-0.00068104,0.00253520,-0.00253520,0.00015279,-0.00015279,0.00398497,-0.00398497
-2.96848424,0.00460313,-0.00460313,0.00002866,-0.00002866,0.00000000,-0.00000000,0.00051324,-0.00051324,0.00191847,-0.00191847,0.00011585,-0.00011585,0.00301502,-0.00301502
-2.96248124,0.00345680,-0.00345680,0.00002101,-0.00002101,0.00000000,-0.00000000,0.00038418,-0.00038418,0.00144156,-0.00144156,0.00008721,-0.00008721,0.00226519,-0.00226519
-2.95647824,0.00257784,-0.00257784,0.00001531,-0.00001531,0.00000000,-0.00000000,0.00028566,-0.00028566,0.00107559,-0.00107559,0.00006519,-0.00006519,0.00168995,-0.00168994
-2.95047524,0.00190900,-0.00190900,0.00001109,-0.00001109,0.00000000,-0.00000000,0.00021099,-0.00021099,0.00079689,-0.00079689,0.00004838,-0.00004838,0.00125198,-0.00125198
-2.94447224,0.00140391,-0.00140391,0.00000798,-0.00000798,0.00000000,-0.00000000,0.00015483,-0.00015483,0.00058626,-0.00058626,0.00003566,-0.00003566,0.00092109,-0.00092109
-2.93846923,0.00102543,-0.00102543,0.00000571,-0.00000571,0.00000000,-0.00000000,0.00011293,-0.00011293,0.00042830,-0.00042830,0.00002609,-0.00002609,0.00067302,-0.00067302
-2.93246623,0.00074405,-0.00074405,0.00000406,-0.00000406,0.00000000,-0.00000000,0.00008194,-0.00008194,0.00031074,-0.00031074,0.00001896,-0.00001896,0.00048851,-0.00048851
-2.92646323,0.00053658,-0.00053658,0.00000287,-0.00000287,0.00000000,-0.00000000,0.00005924,-0.00005924,0.00022396,-0.00022396,0.00001369,-0.00001369,0.00035243,-0.00035243
-2.92046023,0.00038500,-0.00038500,0.00000201,-0.00000201,0.00000000,-0.00000000,0.00004283,-0.00004283,0.00016041,-0.00016041,0.00000982,-0.00000982,0.00025296,-0.00025296
-2.91445723,0.00027543,-0.00027543,0.00000141,-0.00000141,0.00000000,-0.00000000,0.00003120,-0.00003120,0.00011429,-0.00011429,0.00000702,-0.00000702,0.00018104,-0.00018104
-2.90845423,0.00019733,-0.00019733,0.00000097,-0.00000097,0.00000000,-0.00000000,0.00002322,-0.00002322,0.00008118,-0.00008118,0.00000500,-0.00000500,0.00012977,-0.00012977
-2.90245123,0.00014283,-0.00014283,0.00000067,-0.00000067,0.00000000,-0.00000000,0.00001809,-0.00001809,0.00005771,-0.00005771,0.00000357,-0.00000357,0.00009400,-0.00009400
-2.89644822,0.00010618,-0.00010618,0.00000046,-0.00000046,0.00000000,-0.00000000,0.00001527,-0.00001527,0.00004142,-0.00004142,0.00000259,-0.00000259,0.00006996,-0.00006996
-2.89044522,0.00008332,-0.00008332,0.00000031,-0.00000031,0.00000000,-0.00000000,0.00001447,-0.00001447,0.00003048,-0.00003048,0.00000193,-0.00000193,0.00005499,-0.00005499
-2.88444222,0.00007157,-0.00007157,0.00000021,-0.00000021,0.00000000,-0.00000000,0.00001558,-0.00001558,0.00002362,-0.00002362,0.00000154,-0.00000154,0.00004735,-0.00004735
-2.87843922,0.00006941,-0.00006941,0.00000014,-0.00000014,0.00000000,-0.00000000,0.00001871,-0.00001871,0.00001999,-0.00001999,0.00000135,-0.00000135,0.00004604,-0.00004604
-2.87243622,0.00007630,-0.00007630,0.00000010,-0.00000010,0.00000000,-0.00000000,0.00002416,-0.00002416,0.00001906,-0.00001906,0.00000134,-0.00000134,0.00005073,-0.00005073
-2.86643322,0.00009263,-0.00009263,0.00000006,-0.00000006,0.00000000,-0.00000000,0.00003243,-0.00003243,0.00002063,-0.00002063,0.00000150,-0.00000150,0.00006169,-0.00006170
-2.86043022,0.00011969,-0.00011969,0.00000004,-0.00000004,0.00000000,-0.00000000,0.00004431,-0.00004431,0.00002471,-0.00002471,0.00000184,-0.00000184,0.00007980,-0.00007980
-2.85442721,0.00015971,-0.00015971,0.00000003,-0.00000003,0.00000000,-0.00000000,0.00006085,-0.00006085,0.00003157,-0.00003157,0.00000239,-0.00000239,0.00010653,-0.00010653
-2.84842421,0.00021597,-0.00021597,0.00000002,-0.00000002,0.00000000,-0.00000000,0.00008346,-0.00008346,0.00004174,-0.00004174,0.00000318,-0.00000318,0.00014410,-0.00014410
-2.84242121,0.00029293,-0.00029293,0.00000001,-0.00000001,0.00000000,-0.00000000,0.00011397,-0.00011397,0.00005598,-0.00005599,0.00000428,-0.00000428,0.00019547,-0.00019547
-2.83641821,0.00039641,-0.00039641,0.00000001,-0.00000001,0.00000000,-0.00000000,0.00015475,-0.00015475,0.00007535,-0.00007535,0.00000577,-0.00000577,0.00026453,-0.00026453
-2.83041521,0.00053387,-0.00053387,0.00000001,-0.00000001,0.00000000,-0.00000000,0.00020873,-0.00020873,0.00010121,-0.00010121,0.00000776,-0.00000776,0.00035627,-0.00035627
-2.82441221,0.00071464,-0.00071464,0.00000001,-0.00000001,0.00000000,-0.00000000,0.00027962,-0.00027962,0.00013531,-0.00013531,0.00001038,-0.00001038,0.00047691,-0.00047691
-2.81840920,0.00095027,-0.00095027,0.00000001,-0.00000001,0.00000000,-0.00000000,0.00037195,-0.00037195,0.00017982,-0.00017982,0.00001380,-0.00001380,0.00063416,-0.00063416
-2.81240620,0.00125485,-0.00125485,0.00000002,-0.00000002,0.00000000,-0.00000000,0.00049125,-0.00049125,0.00023739,-0.00023739,0.00001822,-0.00001822,0.00083742,-0.00083742
-2.80640320,0.00164535,-0.00164535,0.00000003,-0.00000003,0.00000000,-0.00000000,0.00064418,-0.00064418,0.00031123,-0.00031123,0.00002389,-0.00002389,0.00109801,-0.00109801
-2.80040020,0.00214201,-0.00214201,0.00000004,-0.00000004,0.00000000,-0.00000000,0.00083865,-0.00083865,0.00040515,-0.00040515,0.00003109,-0.00003109,0.00142945,-0.00142945
-2.79439720,0.00276865,-0.00276865,0.00000007,-0.00000007,0.00000000,-0.00000000,0.00108401,-0.00108401,0.00052366,-0.00052366,0.00004019,-0.00004019,0.00184761,-0.00184761
-2.78839420,0.00355297,-0.00355297,0.00000011,-0.00000011,0.00000000,-0.00000000,0.00139109,-0.00139109,0.00067201,-0.00067201,0.00005157,-0.00005157,0.00237099,-0.00237099
-2.78239120,0.00452677,-0.00452677,0.00000017,-0.00000017,0.00000000,-0.00000000,0.00177235,-0.00177235,0.00085620,-0.00085620,0.00006571,-0.00006571,0.00302079,-0.00302079
-2.77638819,0.00572608,-0.00572608,0.00000026,-0.00000026,0.00000000,-0.00000000,0.00224188,-0.00224188,0.00108306,-0.00108306,0.00008311,-0.00008311,0.00382105,-0.00382105
-2.77038519,0.00719116,-0.00719116,0.00000040,-0.00000040,0.00000000,-0.00000000,0.00281545,-0.00281545,0.00136021,-0.00136021,0.00010438,-0.00010438,0.00479862,-0.00479862
-2.76438219,0.00896628,-0.00896629,0.00000061,-0.00000061,0.00000000,-0.00000000,0.00351036,-0.00351036,0.00169602,-0.00169602,0.00013014,-0.00013014,0.00598302,-0.00598302
-2.75837919,0.01109938,-0.01109938,0.00000093,-0.00000093,0.00000000,-0.00000000,0.00434537,-0.00434537,0.00209959,-0.00209959,0.00016110,-0.00016110,0.00740618,-0.00740618
-2.75237619,0.01364135,-0.01364135,0.00000139,-0.00000139,0.00000000,-0.00000000,0.00534037,-0.00534037,0.00258056,-0.00258056,0.00019799,-0.00019799,0.00910203,-0.00910203
-2.74637319,0.01664523,-0.01664523,0.00000209,-0.00000209,0.00000000,-0.00000000,0.00651608,-0.00651608,0.00314899,-0.00314899,0.00024158,-0.00024158,0.01110587,-0.01110587
-2.74037019,0.02016493,-0.02016493,0.00000310,-0.00000310,0.00000000,-0.00000000,0.00789354,-0.00789354,0.00381514,-0.00381514,0.00029265,-0.00029265,0.01345355,-0.01345355
-2.73436718,0.02425374,-0.02425374,0.00000456,-0.00000456,0.00000000,-0.00000000,0.00949353,-0.00949353,0.00458914,-0.00458914,0.00035197,-0.00035197,0.01618048,-0.01618049
-2.72836418,0.02896258,-0.02896258,0.00000667,-0.00000667,0.00000000,-0.00000000,0.01133586,-0.01133586,0.00548071,-0.00548071,0.00042027,-0.00042027,0.01932041,-0.01932041
-2.72236118,0.03433790,-0.03433790,0.00000970,-0.00000970,0.00000000,-0.00000000,0.01343852,-0.01343853,0.00649878,-0.00649878,0.00049823,-0.00049823,0.02290402,-0.02290402
-2.71635818,0.04041941,-0.04041941,0.00001398,-0.00001398,0.00000000,-0.00000000,0.01581684,-0.01581684,0.00765104,-0.00765104,0.00058641,-0.00058641,0.02695736,-0.02695736
-2.71035518,0.04723765,-0.04723765,0.00002003,-0.00002003,0.00000000,-0.00000000,0.01848243,-0.01848243,0.00894350,-0.00894350,0.00068525,-0.00068525,0.03150022,-0.03150022
-2.70435218,0.05481146,-0.05481147,0.00002847,-0.00002847,0.00000000,-0.00000000,0.02144222,-0.02144222,0.01038007,-0.01038007,0.00079500,-0.00079500,0.03654436,-0.03654436
-2.69834917,0.06314554,-0.06314554,0.00004019,-0.00004019,0.00000000,-0.00000000,0.02469744,-0.02469745,0.01196206,-0.01196206,0.00091571,-0.00091571,0.04209185,-0.04209185
-2.69234617,0.07222811,-0.07222812,0.00005632,-0.00005632,0.00000000,-0.00000000,0.02824272,-0.02824272,0.01368786,-0.01368786,0.00104718,-0.00104718,0.04813342,-0.04813342
-2.68634317,0.08202897,-0.08202898,0.00007836,-0.00007836,0.00000000,-0.00000000,0.03206516,-0.03206516,0.01555253,-0.01555253,0.00118894,-0.00118894,0.05464704,-0.05464704
-2.68034017,0.09249793,-0.09249793,0.00010826,-0.00010826,0.00000000,-0.00000000,0.03614379,-0.03614379,0.01754761,-0.01754761,0.00134022,-0.00134022,0.06159679,-0.06159679
-2.67433717,0.10356384,-0.10356384,0.00014849,-0.00014849,0.00000000,-0.00000000,0.04044900,-0.04044900,0.01966096,-0.01966096,0.00149992,-0.00149992,0.06893208,-0.06893208
-2.66833417,0.11513441,-0.11513442,0.00020221,-0.00020221,0.00000000,-0.00000000,0.04494245,-0.04494245,0.02187685,-0.02187685,0.00166662,-0.00166662,0.07658735,-0.07658735
-2.66233117,0.12709683,-0.12709684,0.00027341,-0.00027341,0.00000000,-0.00000000,0.04957716,-0.04957716,0.02417611,-0.02417612,0.00183861,-0.00183861,0.08448227,-0.08448227
-2.65632816,0.13931927,-0.13931927,0.00036703,-0.00036703,0.00000000,-0.00000000,0.05429802,-0.05429802,0.02653660,-0.02653660,0.00201383,-0.00201383,0.09252256,-0.09252256
-2.65032516,0.15165338,-0.15165338,0.00048921,-0.00048921,0.00000000,-0.00000000,0.05904260,-0.05904260,0.02893370,-0.02893370,0.00219000,-0.00219000,0.10060141,-0.10060141
-2.64432216,0.16393779,-0.16393779,0.00064740,-0.00064740,0.00000000,-0.00000000,0.06374237,-0.06374237,0.03134122,-0.03134122,0.00236458,-0.00236458,0.10860151,-0.10860151
-2.63831916,0.17600243,-0.17600243,0.00085065,-0.00085065,0.00000000,-0.00000000,0.06832424,-0.06832424,0.03373230,-0.03373230,0.00253488,-0.00253488,0.11639767,-0.11639767
-2.63231616,0.18767369,-0.18767370,0.00110975,-0.00110975,0.00000000,-0.00000000,0.07271243,-0.07271243,0.03608060,-0.03608060,0.00269812,-0.00269812,0.12385994,-0.12385994
-2.62631316,0.19878022,-0.19878023,0.00143746,-0.00143746,0.00000000,-0.00000000,0.07683052,-0.07683052,0.03836156,-0.03836156,0.00285149,-0.00285149,0.13085716,-0.13085716
-2.62031016,0.20915912,-0.20915912,0.00184871,-0.00184871,0.00000000,-0.00000000,0.08060373,-0.08060373,0.04055380,-0.04055380,0.00299224,-0.00299224,0.13726079,-0.13726080
-2.61430715,0.21866233,-0.21866233,0.00236073,-0.00236073,0.00000000,-0.00000000,0.08396129,-0.08396129,0.04264053,-0.04264053,0.00311777,-0.00311777,0.14294890,-0.14294890
-2.60830415,0.22716290,-0.22716291,0.00299316,-0.00299316,0.00000000,-0.00000000,0.08683870,-0.08683870,0.04461094,-0.04461094,0.00322574,-0.00322574,0.14781005,-0.14781005
-2.60230115,0.23456092,-0.23456092,0.00376810,-0.00376810,0.00000000,-0.00000000,0.08917998,-0.08917998,0.04646151,-0.04646151,0.00331409,-0.00331409,0.15174709,-0.15174710
-2.59629815,0.24078863,-0.24078864,0.00471006,-0.00471006,0.00000000,-0.00000000,0.09093965,-0.09093965,0.04819723,-0.04819723,0.00338119,-0.00338119,0.15468047,-0.15468048
-2.59029515,0.24581472,-0.24581473,0.00584582,-0.00584582,0.00000000,-0.00000000,0.09208435,-0.09208435,0.04983249,-0.04983249,0.00342582,-0.00342582,0.15655107,-0.15655107
-2.58429215,0.24964728,-0.24964728,0.00720415,-0.00720416,0.00000000,-0.00000000,0.09259412,-0.09259412,0.05139184,-0.05139184,0.00344730,-0.00344730,0.15732232,-0.15732232
-2.57828914,0.25233543,-0.25233543,0.00881542,-0.00881542,0.00000000,-0.00000000,0.09246319,-0.09246319,0.05291034,-0.05291034,0.00344542,-0.00344542,0.15698160,-0.15698160
-2.57228614,0.25396935,-0.25396935,0.01071097,-0.01071097,0.00000000,-0.00000000,0.09170027,-0.09170027,0.05443357,-0.05443358,0.00342055,-0.00342055,0.15554067,-0.15554067
-2.56628314,0.25467873,-0.25467873,0.01292245,-0.01292246,0.00000000,-0.00000000,0.09032834,-0.09032834,0.05601729,-0.05601729,0.00337356,-0.00337356,0.15303538,-0.15303538
-2.56028014,0.25462955,-0.25462956,0.01548091,-0.01548091,0.00000000,-0.00000000,0.08838386,-0.08838386,0.05772663,-0.05772663,0.00330580,-0.00330579,0.14952436,-0.14952436
-2.55427714,0.25401943,-0.25401943,0.01841569,-0.01841569,0.00000000,-0.00000000,0.08591557,-0.08591556,0.05963495,-0.05963495,0.00321906,-0.00321906,0.14508703,-0.14508703
-2.54827414,0.25307145,-0.25307145,0.02175329,-0.02175329,0.00000000,-0.00000000,0.08298283,-0.08298283,0.06182227,-0.06182228,0.00311554,-0.00311554,0.13982080,-0.13982080
-2.54227114,0.25202698,-0.25202699,0.02551603,-0.02551603,0.00000000,-0.00000000,0.07965365,-0.07965365,0.06437338,-0.06437339,0.00299770,-0.00299770,0.13383780,-0.13383779
-2.53626813,0.25113752,-0.25113753,0.02972067,-0.02972068,0.00000000,-0.00000000,0.07600242,-0.07600242,0.06737560,-0.06737561,0.00286823,-0.00286823,0.12726111,-0.12726111
-2.53026513,0.25065599,-0.25065600,0.03437702,-0.03437703,0.00000000,-0.00000000,0.07210753,-0.07210753,0.07091633,-0.07091634,0.00272994,-0.00272994,0.12022081,-0.12022081
-2.52426213,0.25082781,-0.25082782,0.03948655,-0.03948656,0.00000000,-0.00000000,0.06804891,-0.06804891,0.07508039,-0.07508039,0.00258566,-0.00258566,0.11284987,-0.11284987
-2.51825913,0.25188211,-0.25188213,0.04504112,-0.04504113,0.00000000,-0.00000000,0.06390564,-0.06390564,0.07994723,-0.07994724,0.00243817,-0.00243817,0.10528026,-0.10528026
-2.51225613,0.25402338,-0.25402340,0.05102188,-0.05102189,0.00000000,-0.00000000,0.05975371,-0.05975371,0.08558818,-0.08558818,0.00229010,-0.00229010,0.09763924,-0.09763923
-2.50625313,0.25742392,-0.25742393,0.05739842,-0.05739843,0.00000000,-0.00000000,0.05566402,-0.05566402,0.09206362,-0.09206363,0.00214386,-0.00214386,0.09004605,-0.09004604
-2.50025013,0.26221732,-0.26221734,0.06412822,-0.06412823,0.00000000,-0.00000000,0.05170063,-0.05170063,0.09942041,-0.09942042,0.00200158,-0.00200158,0.08260915,-0.08260915
-2.49424712,0.26849332,-0.26849334,0.07115646,-0.07115647,0.00000000,-0.00000000,0.04791944,-0.04791944,0.10768940,-0.10768941,0.00186508,-0.00186508,0.07542405,-0.07542404
-2.48824412,0.27629403,-0.27629405,0.07841632,-0.07841632,0.00000000,-0.00000000,0.04436715,-0.04436715,0.11688329,-0.11688330,0.00173580,-0.00173580,0.06857164,-0.06857164
-2.48224112,0.28561180,-0.28561181,0.08582960,-0.08582961,0.00000000,-0.00000000,0.04108068,-0.04108068,0.12699481,-0.12699482,0.00161483,-0.00161483,0.06211737,-0.06211737
-2.47623812,0.29638867,-0.29638869,0.09330799,-0.09330800,0.00000000,-0.00000000,0.03808692,-0.03808692,0.13799530,-0.13799531,0.00150288,-0.00150288,0.05611084,-0.05611084
-2.47023512,0.30851750,-0.30851752,0.10075463,-0.10075464,0.00000000,-0.00000000,0.03540280,-0.03540280,0.14983375,-0.14983376,0.00140030,-0.00140030,0.05058610,-0.05058610
-2.46423212,0.32184454,-0.32184456,0.10806617,-0.10806618,0.00000000,-0.00000000,0.03303579,-0.03303579,0.16243632,-0.16243633,0.00130713,-0.00130713,0.04556236,-0.04556236
-2.45822911,0.33617348,-0.33617350,0.11513523,-0.11513524,0.00000000,-0.00000000,0.03098450,-0.03098450,0.17570647,-0.17570648,0.00122310,-0.00122310,0.04104516,-0.04104516
-2.45222611,0.35127066,-0.35127068,0.12185307,-0.12185307,0.00000000,-0.00000000,0.02923964,-0.02923964,0.18952553,-0.18952554,0.00114770,-0.00114770,0.03702789,-0.03702789
-2.44622311,0.36687138,-0.36687140,0.12811246,-0.12811247,0.00000000,-0.00000000,0.02778505,-0.02778505,0.20375398,-0.20375400,0.00108022,-0.00108022,0.03349345,-0.03349345
-2.44022011,0.38268694,-0.38268696,0.13381075,-0.13381075,0.00000000,-0.00000000,0.02659884,-0.02659884,0.21823323,-0.21823325,0.00101982,-0.00101982,0.03041610,-0.03041610
-2.43421711,0.39841226,-0.39841228,0.13885268,-0.13885268,0.00000000,-0.00000000,0.02565462,-0.02565462,0.23278796,-0.23278798,0.00096555,-0.00096555,0.02776336,-0.02776336
-2.42821411,0.41373380,-0.41373382,0.14315322,-0.14315322,0.00000000,-0.00000000,0.02492271,-0.02492271,0.24722909,-0.24722910,0.00091643,-0.00091643,0.02549783,-0.02549783
-2.42221111,0.42833753,-0.42833755,0.14664002,-0.14664002,0.00000000,-0.00000000,0.02437126,-0.02437126,0.26135715,-0.26135716,0.00087148,-0.00087148,0.02357895,-0.02357895
-2.41620810,0.44191675,-0.44191677,0.14925552,-0.14925553,0.00000000,-0.00000000,0.02396743,-0.02396743,0.27496619,-0.27496620,0.00082977,-0.00082977,0.02196460,-0.02196460
-2.41020510,0.45417953,-0.45417954,0.15095854,-0.15095854,0.00000000,-0.00000000,0.02367833,-0.02367833,0.28784799,-0.28784800,0.00079045,-0.00079045,0.02061248,-0.02061248
-2.40420210,0.46485559,-0.46485560,0.15172534,-0.15172534,0.00000000,-0.00000000,0.02347194,-0.02347194,0.29979662,-0.29979663,0.00075276,-0.00075276,0.01948133,-0.01948133
-2.39819910,0.47370249,-0.47370249,0.15155017,-0.15155016,0.00000000,-0.00000000,0.02331786,-0.02331786,0.31061310,-0.31061311,0.00071609,-0.00071609,0.01853191,-0.01853191
-2.39219610,0.48051093,-0.48051094,0.15044508,-0.15044508,0.00000000,-0.00000000,0.02318799,-0.02318799,0.32011016,-0.32011017,0.00067993,-0.00067993,0.01772773,-0.01772773
-2.38619310,0.48510920,-0.48510921,0.14843932,-0.14843932,0.00000000,-0.00000000,0.02305696,-0.02305696,0.32811692,-0.32811692,0.00064393,-0.00064393,0.01703565,-0.01703565
-2.38019010,0.48736650,-0.48736650,0.14557811,-0.14557810,0.00000000,-0.00000000,0.02290260,-0.02290260,0.33448327,-0.33448327,0.00060785,-0.00060785,0.01642621,-0.01642621
-2.37418709,0.48719529,-0.48719529,0.14192093,-0.14192093,0.00000000,-0.00000000,0.02270611,-0.02270611,0.33908395,-0.33908395,0.00057159,-0.00057159,0.01587383,-0.01587383
-2.36818409,0.48455254,-0.48455253,0.13753954,-0.13753953,0.00000000,-0.00000000,0.02245228,-0.02245228,0.34182205,-0.34182205,0.00053515,-0.00053515,0.01535686,-0.01535686
-2.36218109,0.47943988,-0.47943987,0.13251559,-0.13251558,0.00000000,-0.00000000,0.02212947,-0.02212947,0.34263187,-0.34263187,0.00049862,-0.00049862,0.01485751,-0.01485751
-2.35617809,0.47190275,-0.47190274,0.12693815,-0.12693815,0.00000000,-0.00000000,0.02172960,-0.02172960,0.34148100,-0.34148100,0.00046216,-0.00046216,0.01436169,-0.01436169
-2.35017509,0.46202850,-0.46202848,0.12090113,-0.12090112,0.00000000,-0.00000000,0.02124799,-0.02124799,0.33837147,-0.33837147,0.00042600,-0.00042600,0.01385873,-0.01385873
-2.34417209,0.44994357,-0.44994355,0.11450071,-0.11450070,0.00000000,-0.00000000,0.02068317,-0.02068317,0.33334005,-0.33334004,0.00039038,-0.00039038,0.01334113,-0.01334113
-2.33816908,0.43580987,-0.43580985,0.10783298,-0.10783297,0.00000000,-0.00000000,0.02003658,-0.02003658,0.32645747,-0.32645746,0.00035558,-0.00035558,0.01280418,-0.01280418
-2.33216608,0.41982035,-0.41982034,0.10099166,-0.10099165,0.00000000,-0.00000000,0.01931231,-0.01931230,0.31782673,-0.31782672,0.00032185,-0.00032185,0.01224565,-0.01224565
-2.32616308,0.40219404,-0.40219402,0.09406620,-0.09406619,0.00000000,-0.00000000,0.01851668,-0.01851668,0.30758047,-0.30758046,0.00028945,-0.00028945,0.01166541,-0.01166541
-2.32016008,0.38317052,-0.38317050,0.08714008,-0.08714008,0.00000000,-0.00000000,0.01765792,-0.01765791,0.29587746,-0.29587745,0.00025861,-0.00025861,0.01106504,-0.01106504
-2.31415708,0.36300417,-0.36300415,0.08028957,-0.08028957,0.00000000,-0.00000000,0.01674572,-0.01674572,0.28289845,-0.28289844,0.00022952,-0.00022952,0.01044754,-0.01044754
-2.30815408,0.34195822,-0.34195820,0.07358269,-0.07358268,0.00000000,-0.00000000,0.01579089,-0.01579089,0.26884134,-0.26884132,0.00020232,-0.00020232,0.00981697,-0.00981697
