energy_ev,total_up,In_p_up,In_d_up,Mo_p_up,Mo_d_up,Te_p_up,Te_d_up
-4.30115058,7.75238921,1.53949727,0.02072315,5.56445053,3.76415464,4.03221466,0.00000000
-4.29514757,7.72018445,1.53246405,0.02064863,5.63308976,3.72817280,4.02290901,0.00000000
-4.28914457,7.69772518,1.52785024,0.02056931,5.70653315,3.69732564,4.01813519,0.00000000
-4.28314157,7.68642922,1.52561635,0.02048596,5.78372988,3.67298713,4.01875915,0.00000000
-4.27713857,7.68727222,1.52562859,0.02039891,5.86340406,3.65629398,4.02543408,0.00000000
-4.27113557,7.70077037,1.52767079,0.02030810,5.94409979,3.64811801,4.03858239,0.00000000
-4.26513257,7.72698081,1.53146006,0.02021316,6.02423251,3.64904931,4.05838640,0.00000000
-4.25912956,7.76551979,1.53666551,0.02011341,6.10214448,3.65939102,4.08478798,0.00000000
-4.25312656,7.81559762,1.54292906,0.02000803,6.17616209,3.67916582,4.11749750,0.00000000
-4.24712356,7.87606942,1.54988738,0.01989604,6.24465290,3.70813393,4.15601190,0.00000000
-4.24112056,7.94549974,1.55719382,0.01977646,6.30608038,3.74582190,4.19964144,0.00000000
-4.23511756,8.02223884,1.56453950,0.01964838,6.35905457,3.79156112,4.24754446,0.00000000
-4.22911456,8.10450797,1.57167235,0.01951102,6.40237732,3.84453445,4.29876898,0.00000000
-4.22311156,8.19049063,1.57841351,0.01936389,6.43508084,3.90382908,4.35229980,0.00000000
-4.21710855,8.27842631,1.58467013,0.01920682,6.45645875,3.96849339,4.40710944,0.00000000
-4.21110555,8.36670340,1.59044404,0.01904006,6.46608920,4.03759530,4.46221094,0.00000000
-4.20510255,8.45394725,1.59583597,0.01886437,6.46384968,4.11027955,4.51671040,0.00000000
-4.19909955,8.53909991,1.60104505,0.01868105,6.44992351,4.18582107,4.56985708,0.00000000
-4.19309655,8.62148788,1.60636352,0.01849204,6.42479809,4.26367203,4.62108861,0.00000000
-4.18709355,8.70087450,1.61216688,0.01829990,6.38925518,4.34349994,4.67006925,0.00000000
-4.18109055,8.77749419,1.61889990,0.01810785,6.34435342,4.42521475,4.71671895,0.00000000
-4.17508754,8.85206610,1.62705880,0.01791976,6.29140363,4.50898330,4.76123160,0.00000000
-4.16908454,8.92578550,1.63717057,0.01774009,6.23193705,4.59522977,4.80408081,0.00000000
-4.16308154,9.00029225,1.64976994,0.01757386,6.16766728,4.68462171,4.84601251,0.00000000
-4.15707854,9.07761629,1.66537505,0.01742650,6.10044622,4.77804168,4.88802376,0.00000000
-4.15107554,9.16010122,1.68446271,0.01730378,6.03221489,4.87654514,4.93132812,0.00000000
-4.14507254,9.25030823,1.70744416,0.01721160,5.96494984,4.98130622,4.97730830,0.00000000
-4.13906953,9.35090316,1.73464234,0.01715587,5.90060609,5.09355323,5.02745766,0.00000000
-4.13306653,9.46453081,1.76627149,0.01714224,5.84105804,5.21449663,5.08331254,0.00000000
-4.12706353,9.59368105,1.80241992,0.01717591,5.78803953,5.34525247,5.14637799,0.00000000
-4.12106053,9.74055210,1.84303662,0.01726140,5.74308480,5.48676454,5.21804998,0.00000000
-4.11505753,9.90691647,1.88792223,0.01740229,5.70747228,5.63972891,5.29953721,0.00000000
-4.10905453,10.09399560,1.93672487,0.01760104,5.68217300,5.80452413,5.39178619,0.00000000
-4.10305153,10.30234856,1.98894094,0.01785868,5.66780578,5.98115049,5.49541271,0.00000000
-4.09704852,10.53178037,2.04392097,0.01817475,5.66460124,6.16918135,5.61064320,0.00000000
-4.09104552,10.78127456,2.10088052,0.01854703,5.67237638,6.36772893,5.73726867,0.00000000
-4.08504252,11.04895377,2.15891559,0.01897153,5.69052154,6.57542670,5.87461385,0.00000000
-4.07903952,11.33207129,2.21702247,0.01944237,5.71800089,6.79042942,6.02152316,0.00000000
-4.07303652,11.62703507,2.27412106,0.01995186,5.75336746,7.01043153,6.17636475,0.00000000
-4.06703352,11.92946466,2.32908125,0.02049053,5.79479285,7.23270371,6.33705297,0.00000000
-4.06103052,12.23427994,2.38075149,0.02104731,5.84011142,7.45414661,6.50108883,0.00000000
-4.05502751,12.53581932,2.42798867,0.02160976,5.88687803,7.67136019,6.66561725,0.00000000
-4.04902451,12.82798389,2.46968836,0.02216431,5.93243776,7.88072647,6.82749928,0.00000000
-4.04302151,13.10440267,2.50481473,0.02269667,5.97400534,8.07850284,6.98339668,0.00000000
-4.03701851,13.35861328,2.53242890,0.02319215,6.00875182,8.26092284,7.12986577,0.00000000
-4.03101551,13.58425163,2.55171518,0.02363616,6.03389509,8.42430088,7.26345721,0.00000000
-4.02501251,13.77524382,2.56200419,0.02401462,6.04679108,8.56513728,7.38081791,0.00000000
-4.01900950,13.92599300,2.56279231,0.02431440,6.04502202,8.68021999,7.47879127,0.00000000
-4.01300650,14.03155445,2.55375664,0.02452382,6.02647815,8.76671954,7.55451223,0.00000000
-4.00700350,14.08779222,2.53476530,0.02463299,5.98942987,8.82227374,7.60549350,0.00000000
-4.00100050,14.09151166,2.50588245,0.02463420,5.93258711,8.84505963,7.62969999,0.00000000
-3.99499750,14.04056286,2.46736811,0.02452221,5.85514376,8.83384978,7.62560899,0.00000000
-3.98899450,13.93391138,2.41967263,0.02429444,5.75680538,8.78805165,7.59225398,0.00000000
-3.98299150,13.77167389,2.36342603,0.02395114,5.63779908,8.70772828,7.52925087,0.00000000
-3.97698849,13.55511767,2.29942262,0.02349538,5.49886552,8.59360015,7.43680623,0.00000000
-3.97098549,13.28662452,2.22860121,0.02293296,5.34123337,8.44702820,7.31570742,0.00000000
-3.96498249,12.96962083,2.15202176,0.02227230,5.16657782,8.26997872,7.16729563,0.00000000
-3.95897949,12.60847701,2.07083902,0.02152417,4.97696481,8.06497172,6.99342317,0.00000000
-3.95297649,12.20838030,1.98627405,0.02070131,4.77478374,7.83501446,6.79639696,0.00000000
-3.94697349,11.77518636,1.89958454,0.01981811,4.56267151,7.58352289,6.57891076,0.00000000
-3.94097049,11.31525516,1.81203473,0.01889012,4.34343105,7.31423343,6.34396862,0.00000000
-3.93496748,10.83527743,1.72486589,0.01793361,4.11994774,7.03110846,6.09480271,0.00000000
-3.92896448,10.34209797,1.63926823,0.01696509,3.89510691,6.73823836,5.83478825,0.00000000
-3.92296148,9.84254176,1.55635491,0.01600080,3.67171537,6.43974352,5.56735867,0.00000000
-3.91695848,9.34324880,1.47713896,0.01505633,3.45242984,6.13967921,5.29592357,0.00000000
-3.91095548,8.85052252,1.40251359,0.01414619,3.23969423,5.84194620,5.02379209,0.00000000
-3.90495248,8.37019625,1.33323639,0.01328347,3.03568772,5.55020961,4.75410366,0.00000000
-3.89894947,7.90752090,1.26991776,0.01247956,2.84228466,5.26782815,4.48976809,0.00000000
-3.89294647,7.46707647,1.21301359,0.01174394,2.66102687,4.99779535,4.23341598,0.00000000
-3.88694347,7.05270850,1.16282242,0.01108404,2.49310845,4.74269387,3.98736052,0.00000000
-3.88094047,6.66748986,1.11948682,0.01050520,2.33937242,4.50466374,3.75357092,0.00000000
-3.87493747,6.31370731,1.08299882,0.01001066,2.20031853,4.28538432,3.53365727,0.00000000
-3.86893447,5.99287129,1.05320904,0.00960160,2.07612072,4.08606990,3.32886653,0.00000000
-3.86293147,5.70574676,1.02983910,0.00927733,1.96665289,3.90747798,3.14008867,0.00000000
-3.85692846,5.45240226,1.01249674,0.00903540,1.87152112,3.74992903,2.96787181,0.00000000
-3.85092546,5.23227418,1.00069315,0.00887185,1.79010073,3.61333634,2.81244501,0.00000000
-3.84492246,5.04424264,0.99386183,0.00878140,1.72157626,3.49724409,2.67374731,0.00000000
-3.83891946,4.88671563,0.99137847,0.00875773,1.66498287,3.40087203,2.55146136,0.00000000
-3.83291646,4.75771798,0.99258109,0.00879372,1.61924762,3.32316461,2.44505008,0.00000000
-3.82691346,4.65498201,0.99679005,0.00888172,1.58322925,3.26284306,2.35379508,0.00000000
-3.82091046,4.57603692,1.00332725,0.00901375,1.55575559,3.21845842,2.27683531,0.00000000
-3.81490745,4.51829470,1.01153418,0.00918177,1.53565774,3.18844426,2.21320492,0.00000000
-3.80890445,4.47913038,1.02078834,0.00937788,1.52180038,3.17116754,2.16186942,0.00000000
-3.80290145,4.45595519,1.03051781,0.00959449,1.51310810,3.16497678,2.12175937,0.00000000
-3.79689845,4.44628172,1.04021378,0.00982450,1.50858753,3.16824653,2.09180110,0.00000000
-3.79089545,4.44778024,1.04944082,0.01006143,1.50734536,3.17941771,2.07094424,0.00000000
-3.78489245,4.45832612,1.05784491,0.01029953,1.50860246,3.19703326,2.05818572,0.00000000
-3.77888944,4.47603818,1.06515932,0.01053387,1.51170441,3.21976896,2.05259045,0.00000000
-3.77288644,4.49930836,1.07120817,0.01076040,1.51612858,3.24645931,2.05330843,0.00000000
-3.76688344,4.52682285,1.07590814,0.01097594,1.52148833,3.27611822,2.05958863,0.00000000
-3.76088044,4.55757516,1.07926804,0.01117826,1.52753426,3.30795469,2.07078947,0.00000000
-3.75487744,4.59087136,1.08138677,0.01136603,1.53415301,3.34138326,2.08638612,0.00000000
-3.74887444,4.62632796,1.08244947,0.01153875,1.54136347,3.37602914,2.10597447,0.00000000
-3.74287144,4.66386242,1.08272218,0.01169675,1.54931076,3.41172807,2.12927188,0.00000000
-3.73686843,4.70367679,1.08254503,0.01184106,1.55825767,3.44852062,2.15611441,0.00000000
-3.73086543,4.74623436,1.08232398,0.01197337,1.56857386,3.48664102,2.18645075,0.00000000
-3.72486243,4.79222986,1.08252135,0.01209584,1.58072258,3.52650029,2.22033253,0.00000000
-3.71885943,4.84255322,1.08364493,0.01221108,1.59524506,3.56866402,2.25790119,0.00000000
-3.71285643,4.89824764,1.08623606,0.01232192,1.61274268,3.61382484,2.29937147,0.00000000
-3.70685343,4.96046239,1.09085643,0.01243135,1.63385688,3.66277001,2.34501187,0.00000000
-3.70085043,5.03040139,1.09807397,0.01254234,1.65924737,3.71634488,2.39512229,0.00000000
-3.69484742,5.10926857,1.10844782,0.01265775,1.68956886,3.77541295,2.45000968,0.00000000
-3.68884442,5.19821148,1.12251266,0.01278018,1.72544676,3.84081365,2.50996222,0.00000000
-3.68284142,5.29826455,1.14076259,0.01291188,1.76745273,3.91331905,2.57522303,0.00000000
-3.67683842,5.41029388,1.16363500,0.01305465,1.81608038,3.99359094,2.64596435,0.00000000
-3.67083542,5.53494523,1.19149461,0.01320980,1.87172230,4.08213976,2.72226318,0.00000000
-3.66483242,5.67259716,1.22461829,0.01337806,1.93464886,4.17928692,2.80407947,0.00000000
-3.65882941,5.82332086,1.26318105,0.01355959,2.00498977,4.28513199,2.89123783,0.00000000
-3.65282641,5.98684853,1.30724373,0.01375399,2.08271899,4.39952617,2.98341362,0.00000000
-3.64682341,6.16255148,1.35674289,0.01396029,2.16764377,4.52205324,3.08012417,0.00000000
-3.64082041,6.34942915,1.41148351,0.01417701,2.25939818,4.65201905,3.18072566,0.00000000
-3.63481741,6.54610976,1.47113478,0.01440223,2.35744172,4.78845019,3.28441585,0.00000000
-3.62881441,6.75086296,1.53522970,0.01463368,2.46106307,4.93010228,3.39024296,0.00000000
-3.62281141,6.96162456,1.60316852,0.01486877,2.56938922,5.07547799,3.49712026,0.00000000
-3.61680840,7.17603283,1.67422651,0.01510473,2.68139969,5.22285447,3.60384617,0.00000000
-3.61080540,7.39147565,1.74756589,0.01533871,2.79594585,5.37031962,3.70912911,0.00000000
-3.60480240,7.60514739,1.82225208,0.01556782,2.91177462,5.51581626,3.81161652,0.00000000
-3.59879940,7.81411408,1.89727382,0.01578927,3.02755621,5.65719301,3.90992692,0.00000000
-3.59279640,8.01538502,1.97156681,0.01600044,3.14191509,5.79226035,4.00268421,0.00000000
-3.58679340,8.20598907,2.04404019,0.01619893,3.25346343,5.91885028,4.08855311,0.00000000
-3.58079040,8.38305325,2.11360518,0.01638262,3.36083608,6.03487760,4.16627456,0.00000000
-3.57478739,8.54388151,2.17920478,0.01654976,3.46272607,6.13840104,4.23470031,0.00000000
-3.56878439,8.68603128,2.23984361,0.01669899,3.55791973,6.22768207,4.29282540,0.00000000
-3.56278139,8.80738535,2.29461677,0.01682937,3.64533019,6.30123958,4.33981783,0.00000000
-3.55677839,8.90621692,2.34273652,0.01694039,3.72402838,6.35789851,4.37504441,0.00000000
-3.55077539,8.98124543,2.38355578,0.01703202,3.79327027,6.39683059,4.39809213,0.00000000
-3.54477239,9.03168132,2.41658747,0.01710471,3.85251958,6.41758591,4.40878432,0.00000000
-3.53876938,9.05725778,2.44151872,0.01715937,3.90146477,6.42011370,4.40719096,0.00000000
-3.53276638,9.05824808,2.45821945,0.01719739,3.94002978,6.40477170,4.39363281,0.00000000
-3.52676338,9.03546738,2.46674480,0.01722063,3.96837755,6.37232325,4.36867889,0.00000000
-3.52076038,8.99025825,2.46733119,0.01723138,3.98690608,6.32392193,4.33313716,0.00000000
-3.51475738,8.92445975,2.46038625,0.01723233,3.99623655,6.26108382,4.28803826,0.00000000
-3.50875438,8.84036032,2.44647270,0.01722653,3.99719364,6.18564799,4.23461249,0.00000000
-3.50275138,8.74063522,2.42628707,0.01721737,3.99077816,6.09972593,4.17426017,0.00000000
-3.49674837,8.62826999,2.40063374,0.01720843,3.97813270,6.00564146,4.10851605,0.00000000
-3.49074537,8.50647174,2.37039554,0.01720346,3.96050103,5.90586241,4.03900829,0.00000000
-3.48474237,8.37857070,2.33650188,0.01720625,3.93918253,5.80292632,3.96741305,0.00000000
-3.47873937,8.24791490,2.29989569,0.01722048,3.91548313,5.69936208,3.89540580,0.00000000
-3.47273637,8.11776135,2.26150033,0.01724964,3.89066445,5.59761016,3.82461075,0.00000000
-3.46673337,7.99116719,2.22218787,0.01729683,3.86589310,5.49994376,3.75654999,0.00000000
-3.46073037,7.87088476,2.18274977,0.01736465,3.84219224,5.40839371,3.69259393,0.00000000
-3.45472736,7.75926437,2.14387104,0.01745500,3.82039746,5.32467967,3.63391500,0.00000000
-3.44872436,7.65816871,2.10610902,0.01756895,3.80111899,5.25015012,3.58144633,0.00000000
-3.44272136,7.56890235,2.06987719,0.01770663,3.78471223,5.18573355,3.53584716,0.00000000
-3.43671836,7.49215960,2.03543499,0.01786704,3.77125804,5.13190299,3.49747668,0.00000000
-3.43071536,7.42799336,2.00288355,0.01804804,3.76055407,5.08865539,3.46637753,0.00000000
-3.42471236,7.37580670,1.97216783,0.01824626,3.75211787,5.05550715,3.44227011,0.00000000
-3.41870935,7.33436847,1.94308470,0.01845709,3.74520202,5.03150655,3.42455829,0.00000000
-3.41270635,7.30185272,1.91529683,0.01867475,3.73882084,5.01526285,3.41234672,0.00000000
-3.40670335,7.27590134,1.88835162,0.01889233,3.73178781,5.00499178,3.40446943,0.00000000
-3.40070035,7.25370767,1.86170454,0.01910202,3.72276232,4.99857577,3.39952885,0.00000000
-3.39469735,7.23211842,1.83474570,0.01929521,3.71030358,4.99363719,3.39594401,0.00000000
-3.38869435,7.20774991,1.80682869,0.01946282,3.69292963,4.98762201,3.39200618,0.00000000
-3.38269135,7.17711433,1.77730050,0.01959550,3.66917862,4.97789063,3.38593967,0.00000000
-3.37668834,7.13675065,1.74553120,0.01968401,3.63766975,4.96181269,3.37596563,0.00000000
-3.37068534,7.08335525,1.71094211,0.01971948,3.59716114,4.93686187,3.36036604,0.00000000
-3.36468234,7.01390642,1.67303155,0.01969378,3.54660201,4.90070710,3.33754546,0.00000000
-3.35867934,6.92577798,1.63139679,0.01959979,3.48517698,4.85129642,3.30608796,0.00000000
-3.35267634,6.81683705,1.58575164,0.01943170,3.41234055,4.78693007,3.26480690,0.00000000
-3.34667334,6.68552225,1.53593889,0.01918524,3.32784051,4.70631997,3.21278570,0.00000000
-3.34067034,6.53089911,1.48193715,0.01885787,3.23172940,4.60863327,3.14940801,0.00000000
-3.33466733,6.35269095,1.42386210,0.01844893,3.12436397,4.49351832,3.07437620,0.00000000
-3.32866433,6.15128432,1.36196214,0.01795964,3.00639283,4.36111245,2.98771778,0.00000000
-3.32266133,5.92770950,1.29660885,0.01739312,2.87873350,4.21203148,2.88977986,0.00000000
-3.31665833,5.68359760,1.22828290,0.01675429,2.74253994,4.04734199,2.78121206,0.00000000
-3.31065533,5.42111672,1.15755612,0.01604974,2.59916268,3.86851797,2.66293922,0.00000000
-3.30465233,5.14289089,1.08507082,0.01528748,2.45010332,3.67738423,2.53612524,0.00000000
-3.29864932,4.85190562,1.01151714,0.01447673,2.29696568,3.47604934,2.40213006,0.00000000
-3.29264632,4.55140473,0.93760981,0.01362757,2.14140589,3.26683150,2.26246170,0.00000000
-3.28664332,4.24478315,0.86406503,0.01275068,1.98508328,3.05218050,2.11872563,0.00000000
-3.28064032,3.93548021,0.79157872,0.01185696,1.82961433,2.83459930,1.97257360,0.00000000
-3.27463732,3.62687788,0.72080676,0.01095726,1.67653092,2.61656846,1.82565403,0.00000000
-3.26863432,3.32220750,0.65234799,0.01006207,1.52724455,2.40047615,1.67956567,0.00000000
-3.26263132,3.02446843,0.58673056,0.00918121,1.38301716,2.18855632,1.53581634,0.00000000
-3.25662831,2.73636066,0.52440168,0.00832368,1.24493932,1.98283672,1.39578768,0.00000000
-3.25062531,2.46023306,0.46572119,0.00749741,1.11391580,1.78509823,1.26070701,0.00000000
-3.24462231,2.19804798,0.41095865,0.00670915,0.99065851,1.59684594,1.13162664,0.00000000
-3.23861931,1.95136184,0.36029382,0.00596440,0.87568613,1.41929221,1.00941077,0.00000000
-3.23261631,1.72132117,0.31382013,0.00526737,0.76932995,1.25335107,0.89472976,0.00000000
-3.22661331,1.50867244,0.27155068,0.00462099,0.67174490,1.09964308,0.78806117,0.00000000
-3.22061031,1.31378389,0.23342630,0.00402697,0.58292472,0.95850934,0.68969695,0.00000000
-3.21460730,1.13667710,0.19932500,0.00348588,0.50272031,0.83003300,0.59975564,0.00000000
-3.20860430,0.97706596,0.16907236,0.00299729,0.43086017,0.71406661,0.51819867,0.00000000
-3.20260130,0.83440059,0.14245226,0.00255987,0.36697189,0.61026349,0.44484964,0.00000000
-3.19659830,0.70791392,0.11921751,0.00217157,0.31060375,0.51811137,0.37941537,0.00000000
-3.19059530,0.59666880,0.09910006,0.00182974,0.26124577,0.43696681,0.32150791,0.00000000
-3.18459230,0.49960384,0.08182027,0.00153129,0.21834936,0.36608889,0.27066637,0.00000000
-3.17858929,0.41557637,0.06709527,0.00127284,0.18134531,0.30467100,0.22637794,0.00000000
-3.17258629,0.34340144,0.05464599,0.00105083,0.14965947,0.25186997,0.18809739,0.00000000
-3.16658329,0.28188605,0.04420307,0.00086165,0.12272625,0.20683167,0.15526455,0.00000000
-3.16058029,0.22985804,0.03551132,0.00070172,0.09999960,0.16871284,0.12731958,0.00000000
-3.15457729,0.18618957,0.02833316,0.00056759,0.08096157,0.13669895,0.10371562,0.00000000
-3.14857429,0.14981523,0.02245074,0.00045596,0.06512870,0.11001810,0.08392911,0.00000000
-3.14257129,0.11974511,0.01766724,0.00036379,0.05205619,0.08795114,0.06746748,0.00000000
-3.13656828,0.09507323,0.01380716,0.00028827,0.04134037,0.06983845,0.05387472,0.00000000
-3.13056528,0.07498200,0.01071605,0.00022686,0.03261947,0.05508359,0.04273477,0.00000000
-3.12456228,0.05874320,0.00825959,0.00017732,0.02557319,0.04315446,0.03367320,0.00000000
-3.11855928,0.04571630,0.00632238,0.00013765,0.01992116,0.03358233,0.02635735,0.00000000
-3.11255628,0.03534456,0.00480630,0.00010612,0.01542073,0.02595925,0.02049527,0.00000000
-3.10655328,0.02714963,0.00362894,0.00008126,0.01186416,0.01993428,0.01583378,0.00000000
-3.10055028,0.02072519,0.00272172,0.00006180,0.00907556,0.01520893,0.01215585,0.00000000
-3.09454727,0.01572994,0.00202824,0.00004669,0.00690763,0.01153211,0.00927753,0.00000000
-3.08854427,0.01188052,0.00150260,0.00003504,0.00523853,0.00869496,0.00704476,0.00000000
-3.08254127,0.00894450,0.00110783,0.00002613,0.00396872,0.00652571,0.00533008,0.00000000
-3.07653827,0.00673381,0.00081450,0.00001938,0.00301819,0.00488478,0.00402942,0.00000000
-3.07053527,0.00509867,0.00059950,0.00001430,0.00232385,0.00366028,0.00305915,0.00000000
-3.06453227,0.00392214,0.00044493,0.00001053,0.00183732,0.00276391,0.00235336,0.00000000
-3.05852926,0.00311555,0.00033719,0.00000776,0.00152304,0.00212740,0.00186150,0.00000000
-3.05252626,0.00261448,0.00026624,0.00000576,0.00135677,0.00169941,0.00154632,0.00000000
-3.04652326,0.00237566,0.00022496,0.00000436,0.00132439,0.00144303,0.00138224,0.00000000
-3.04052026,0.00237452,0.00020868,0.00000343,0.00142116,0.00133369,0.00135403,0.00000000
-3.03451726,0.00260340,0.00021479,0.00000287,0.00165119,0.00135757,0.00145588,0.00000000
-3.02851426,0.00307052,0.00024253,0.00000261,0.00202727,0.00151047,0.00169075,0.00000000
-3.02251126,0.00379934,0.00029277,0.00000263,0.00257103,0.00179695,0.00207009,0.00000000
-3.01650825,0.00482855,0.00036794,0.00000289,0.00331322,0.00222991,0.00261372,0.00000000
-3.01050525,0.00621242,0.00047203,0.00000340,0.00429427,0.00283040,0.00334999,0.00000000
-3.00450225,0.00802145,0.00061062,0.00000417,0.00556496,0.00362760,0.00431617,0.00000000
-2.99849925,0.01034325,0.00079098,0.00000523,0.00718716,0.00465904,0.00555877,0.00000000
-2.99249625,0.01328354,0.00102221,0.00000662,0.00923456,0.00597083,0.00713416,0.00000000
-2.98649325,0.01696706,0.00131543,0.00000840,0.01179334,0.00761802,0.00910896,0.00000000
-2.98049025,0.02153845,0.00168397,0.00001064,0.01496270,0.00966481,0.01156047,0.00000000
-2.97448724,0.02716263,0.00214360,0.00001342,0.01885499,0.01218474,0.01457692,0.00000000
-2.96848424,0.03402496,0.00271282,0.00001683,0.02359566,0.01526068,0.01825741,0.00000000
-2.96248124,0.04233060,0.00341304,0.00002099,0.02932253,0.01898452,0.02271164,0.00000000
-2.95647824,0.05230330,0.00426892,0.00002600,0.03618462,0.02345667,0.02805908,0.00000000
-2.95047524,0.06418320,0.00530858,0.00003201,0.04434022,0.02878505,0.03442782,0.00000000
-2.94447224,0.07822376,0.00656387,0.00003917,0.05395430,0.03508383,0.04195279,0.00000000
-2.93846923,0.09468767,0.00807064,0.00004761,0.06519500,0.04247161,0.05077341,0.00000000
-2.93246623,0.11384167,0.00986891,0.00005752,0.07822947,0.05106928,0.06103073,0.00000000
-2.92646323,0.13595048,0.01200310,0.00006905,0.09321886,0.06099742,0.07286390,0.00000000
-2.92046023,0.16126978,0.01452219,0.00008240,0.11031258,0.07237340,0.08640618,0.00000000
-2.91445723,0.19003851,0.01747987,0.00009775,0.12964212,0.08530822,0.10178047,0.00000000
-2.90845423,0.22247080,0.02093460,0.00011528,0.15131442,0.09990324,0.11909460,0.00000000
-2.90245123,0.25874766,0.02494967,0.00013518,0.17540514,0.11624694,0.13843636,0.00000000
-2.89644822,0.29900897,0.02959312,0.00015764,0.20195204,0.13441189,0.15986862,0.00000000
-2.89044522,0.34334614,0.03493770,0.00018287,0.23094895,0.15445215,0.18342468,0.00000000
-2.88444222,0.39179583,0.04106059,0.00021104,0.26234040,0.17640127,0.20910406,0.00000000
-2.87843922,0.44433518,0.04804307,0.00024235,0.29601753,0.20027112,0.23686902,0.00000000
-2.87243622,0.50087896,0.05597009,0.00027701,0.33181540,0.22605170,0.26664195,0.00000000
-2.86643322,0.56127896,0.06492955,0.00031521,0.36951213,0.25371208,0.29830385,0.00000000
-2.86043022,0.62532585,0.07501147,0.00035717,0.40882997,0.28320260,0.33169408,0.00000000
-2.85442721,0.69275368,0.08630695,0.00040313,0.44943857,0.31445825,0.36661145,0.00000000
-2.84842421,0.76324689,0.09890675,0.00045334,0.49096039,0.34740330,0.40281663,0.00000000
-2.84242121,0.83644983,0.11289977,0.00050808,0.53297826,0.38195695,0.44003604,0.00000000
-2.83641821,0.91197830,0.12837110,0.00056767,0.57504497,0.41803988,0.47796685,0.00000000
-2.83041521,0.98943280,0.14539989,0.00063247,0.61669447,0.45558122,0.51628324,0.00000000
-2.82441221,1.06841278,0.16405690,0.00070288,0.65745448,0.49452576,0.55464349,0.00000000
-2.81840920,1.14853122,0.18440182,0.00077934,0.69685999,0.53484086,0.59269773,0.00000000
-2.81240620,1.22942890,0.20648045,0.00086235,0.73446716,0.57652254,0.63009613,0.00000000
-2.80640320,1.31078740,0.23032166,0.00095244,0.76986706,0.61960044,0.66649715,0.00000000
-2.80040020,1.39234026,0.25593438,0.00105018,0.80269883,0.66414098,0.70157571,0.00000000
-2.79439720,1.47388163,0.28330466,0.00115617,0.83266164,0.71024844,0.73503089,0.00000000
-2.78839420,1.55527173,0.31239284,0.00127101,0.85952520,0.75806368,0.76659309,0.00000000
-2.78239120,1.63643898,0.34313108,0.00139528,0.88313820,0.80776014,0.79603040,0.00000000
-2.77638819,1.71737850,0.37542119,0.00152954,0.90343475,0.85953714,0.82315416,0.00000000
-2.77038519,1.79814705,0.40913318,0.00167427,0.92043842,0.91361068,0.84782356,0.00000000
-2.76438219,1.87885463,0.44410429,0.00182983,0.93426399,0.97020166,0.86994934,0.00000000
-2.75837919,1.95965336,0.48013891,0.00199648,0.94511681,1.02952239,0.88949658,0.00000000
-2.75237619,2.04072402,0.51700930,0.00217426,0.95329010,1.09176154,0.90648665,0.00000000
-2.74637319,2.12226123,0.55445732,0.00236304,0.95916016,1.15706852,0.92099824,0.00000000
-2.74037019,2.20445808,0.59219704,0.00256242,0.96317983,1.22553797,0.93316763,0.00000000
-2.73436718,2.28749101,0.62991845,0.00277174,0.96587035,1.29719527,0.94318811,0.00000000
-2.72836418,2.37150593,0.66729219,0.00299004,0.96781189,1.37198391,0.95130848,0.00000000
-2.72236118,2.45660634,0.70397520,0.00321606,0.96963285,1.44975563,0.95783068,0.00000000
-2.71635818,2.54284402,0.73961725,0.00344824,0.97199812,1.53026398,0.96310621,0.00000000
-2.71035518,2.63021296,0.77386843,0.00368472,0.97559635,1.61316198,0.96753149,0.00000000
-2.70435218,2.71864666,0.80638709,0.00392338,0.98112638,1.69800424,0.97154176,0.00000000
-2.69834917,2.80801884,0.83684843,0.00416187,0.98928280,1.78425371,0.97560357,0.00000000
-2.69234617,2.89814758,0.86495329,0.00439764,1.00074073,1.87129301,0.98020576,0.00000000
-2.68634317,2.98880231,0.89043697,0.00462807,1.01613997,1.95843996,0.98584884,0.00000000
-2.68034017,3.07971314,0.91307780,0.00485045,1.03606858,2.04496669,0.99303300,0.00000000
-2.67433717,3.17058187,0.93270516,0.00506216,1.06104625,2.13012156,1.00224469,0.00000000
-2.66833417,3.26109385,0.94920656,0.00526068,1.09150767,2.21315277,1.01394245,0.00000000
-2.66233117,3.35092980,0.96253352,0.00544372,1.12778648,2.29333259,1.02854199,0.00000000
-2.65632816,3.43977685,0.97270592,0.00560929,1.17010027,2.36998092,1.04640130,0.00000000
-2.65032516,3.52733802,0.97981442,0.00575578,1.21853732,2.44248697,1.06780642,0.00000000
-2.64432216,3.61333966,0.98402085,0.00588203,1.27304574,2.51032797,1.09295832,0.00000000
-2.63831916,3.69753641,0.98555629,0.00598737,1.33342583,2.57308391,1.12196178,0.00000000
-2.63231616,3.77971347,0.98471670,0.00607165,1.39932638,2.63044767,1.15481692,0.00000000
-2.62631316,3.85968640,0.98185619,0.00613530,1.47024541,2.68222989,1.19141382,0.00000000
-2.62031016,3.93729869,0.97737799,0.00617925,1.54553607,2.72835871,1.23153103,0.00000000
-2.61430715,4.01241751,0.97172337,0.00620495,1.62441797,2.76887439,1.27483801,0.00000000
-2.60830415,4.08492851,0.96535882,0.00621433,1.70599388,2.80391926,1.32090192,0.00000000
-2.60230115,4.15473029,0.95876202,0.00620972,1.78927198,2.83372402,1.36919859,0.00000000
