energy_ev,total_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,Na_s_up,Se_s_up,Se_p_up
3.11855928,1.83020095,0.29140832,0.63251908,0.00319585,0.48638933,0.17813060,0.03834895,0.53307146
3.12456228,1.79552705,0.28847788,0.62563772,0.00346756,0.48158266,0.16616509,0.04103224,0.52182230
3.13056528,1.76700092,0.28594456,0.62095540,0.00379932,0.47748598,0.15634877,0.04427697,0.51171311
3.13656828,1.74455237,0.28375070,0.61845498,0.00418542,0.47410053,0.14866098,0.04806641,0.50272876
3.14257129,1.72792723,0.28182526,0.61805084,0.00461976,0.47139197,0.14303459,0.05237248,0.49481091
3.14857429,1.71669960,0.28008577,0.61959186,0.00509581,0.46929254,0.13936023,0.05715541,0.48786203
3.15457729,1.71028882,0.27844069,0.62286610,0.00560641,0.46770442,0.13749108,0.06236362,0.48175055
3.16058029,1.70798028,0.27679209,0.62760727,0.00614381,0.46650393,0.13724824,0.06793397,0.47631694
3.16658329,1.70894933,0.27503859,0.63350260,0.00669956,0.46554652,0.13842635,0.07379236,0.47138049
3.17258629,1.71228760,0.27307835,0.64020205,0.00726464,0.46467222,0.14079948,0.07985473,0.46674643
3.17858929,1.71703093,0.27081219,0.64732832,0.00782947,0.46371148,0.14412715,0.08602844,0.46221327
3.18459230,1.72218801,0.26814651,0.65448776,0.00838411,0.46249108,0.14816042,0.09221408,0.45757991
3.19059530,1.72676907,0.26499612,0.66128144,0.00891840,0.46083999,0.15264780,0.09830752,0.45265251
3.19659830,1.72981378,0.26128677,0.66731648,0.00942219,0.45859496,0.15734119,0.10420235,0.44725076
3.20260130,1.73041765,0.25695740,0.67221697,0.00988561,0.45560569,0.16200143,0.10979247,0.44121347
3.20860430,1.72775624,0.25196191,0.67563436,0.01029928,0.45173937,0.16640363,0.11497482,0.43440331
3.21460730,1.72110647,0.24627057,0.67725696,0.01065463,0.44688458,0.17034190,0.11965209,0.42671052
3.22061031,1.70986462,0.23987089,0.67681817,0.01094413,0.44095436,0.17363366,0.12373543,0.41805570
3.22661331,1.69356039,0.23276796,0.67410341,0.01116152,0.43388842,0.17612318,0.12714686,0.40839148
3.23261631,1.67186679,0.22498434,0.66895521,0.01130203,0.42565444,0.17768437,0.12982143,0.39770309
3.23861931,1.64460557,0.21655937,0.66127665,0.01136253,0.41624853,0.17822270,0.13170895,0.38600795
3.24462231,1.61174820,0.20754802,0.65103282,0.01134160,0.40569474,0.17767623,0.13277531,0.37335428
3.25062531,1.57341241,0.19801930,0.63825039,0.01123961,0.39404380,0.17601561,0.13300321,0.35981880
3.25662831,1.52985452,0.18805426,0.62301537,0.01105870,0.38137119,0.17324324,0.13239238,0.34550372
3.26263132,1.48145804,0.17774374,0.60546911,0.01080267,0.36777450,0.16939141,0.13095927,0.33053305
3.26863432,1.42871896,0.16718586,0.58580279,0.01047685,0.35337038,0.16451972,0.12873611,0.31504855
3.27463732,1.37222834,0.15648333,0.56425064,0.01008795,0.33829109,0.15871166,0.12576964,0.29920521
3.28064032,1.31265296,0.14574085,0.54108216,0.00964376,0.32268083,0.15207075,0.12211932,0.28316675
3.28664332,1.25071474,0.13506249,0.51659370,0.00915295,0.30669204,0.14471614,0.11785524,0.26710102
3.29264632,1.18716958,0.12454918,0.49109966,0.00862476,0.29048167,0.13677809,0.11305586,0.25117559
3.29864932,1.12278653,0.11429654,0.46492369,0.00806869,0.27420763,0.12839332,0.10780551,0.23555360
3.30465233,1.05832770,0.10439291,0.43839017,0.00749428,0.25802548,0.11970055,0.10219198,0.22039001
3.31065533,0.99452973,0.09491777,0.41181620,0.00691077,0.24208544,0.11083626,0.09630413,0.20582829
3.31665833,0.93208712,0.08594050,0.38550440,0.00632694,0.22652975,0.10193096,0.09022961,0.19199766
3.32266133,0.87163788,0.07751955,0.35973660,0.00575084,0.21149041,0.09310594,0.08405287,0.17901086
3.32866433,0.81375173,0.06970197,0.33476863,0.00518966,0.19708733,0.08447063,0.07785342,0.16696246
3.33466733,0.75892095,0.06252328,0.31082621,0.00464961,0.18342690,0.07612073,0.07170439,0.15592783
3.34067034,0.70755397,0.05600771,0.28810200,0.00413584,0.17060088,0.06813683,0.06567144,0.14596250
3.34667334,0.65997157,0.05016865,0.26675374,0.00365242,0.15868568,0.06058386,0.05981201,0.13710212
3.35267634,0.61640566,0.04500934,0.24690354,0.00320235,0.14774196,0.05351106,0.05417482,0.12936283
3.35867934,0.57700032,0.04052377,0.22863802,0.00278757,0.13781443,0.04695246,0.04879981,0.12274206
3.36468234,0.54181490,0.03669762,0.21200941,0.00240909,0.12893206,0.04092786,0.04371821,0.11721957
3.37068534,0.51082897,0.03350932,0.19703736,0.00206705,0.12110833,0.03544412,0.03895289,0.11275894
3.37668834,0.48394872,0.03093105,0.18371134,0.00176083,0.11434180,0.03049677,0.03451891,0.10930914
3.38269135,0.46101462,0.02892981,0.17199358,0.00148921,0.10861679,0.02607164,0.03042416,0.10680637
3.38869435,0.44180996,0.02746833,0.16182228,0.00125044,0.10390426,0.02214673,0.02667019,0.10517600
3.39469735,0.42607005,0.02650601,0.15311514,0.00104242,0.10016280,0.01869390,0.02325296,0.10433457
3.40070035,0.41349170,0.02599971,0.14577299,0.00086276,0.09733975,0.01568058,0.02016374,0.10419191
3.40670335,0.40374292,0.02590445,0.13968336,0.00070893,0.09537247,0.01307135,0.01738993,0.10465314
3.41270635,0.39647230,0.02617408,0.13472414,0.00057835,0.09418967,0.01082927,0.01491589,0.10562068
3.41870935,0.39131819,0.02676180,0.13076695,0.00046844,0.09371280,0.00891709,0.01272371,0.10699621
3.42471236,0.38791710,0.02762069,0.12768037,0.00037668,0.09385762,0.00729823,0.01079387,0.10868241
3.43071536,0.38591154,0.02870412,0.12533283,0.00030073,0.09453563,0.00593754,0.00910591,0.11058460
3.43671836,0.38495684,0.02996616,0.12359530,0.00023836,0.09565568,0.00480194,0.00763895,0.11261221
3.44272136,0.38472697,0.03136194,0.12234348,0.00018758,0.09712543,0.00386076,0.00637220,0.11467999
3.44872436,0.38491934,0.03284797,0.12145969,0.00014655,0.09885286,0.00308602,0.00528529,0.11670900
3.45472736,0.38525843,0.03438251,0.12083444,0.00011367,0.10074764,0.00245255,0.00435862,0.11862738
3.46073037,0.38549833,0.03592583,0.12036746,0.00008754,0.10272241,0.00193800,0.00357361,0.12037089
3.46673337,0.38542418,0.03744052,0.11996854,0.00006693,0.10469400,0.00152275,0.00291285,0.12188321
3.47273637,0.38485274,0.03889178,0.11955794,0.00005081,0.10658442,0.00118977,0.00236025,0.12311603
3.47873937,0.38363192,0.04024766,0.11906646,0.00003829,0.10832176,0.00092443,0.00190108,0.12402896
3.48474237,0.38163977,0.04147931,0.11843541,0.00002865,0.10984095,0.00071430,0.00152203,0.12458933
3.49074537,0.37878275,0.04256120,0.11761619,0.00002128,0.11108429,0.00054890,0.00121115,0.12477178
3.49674837,0.37499366,0.04347124,0.11656981,0.00001570,0.11200195,0.00041951,0.00095785,0.12455789
3.50275138,0.37022935,0.04419102,0.11526633,0.00001149,0.11255220,0.00031888,0.00075284,0.12393569
3.50875438,0.36446824,0.04470581,0.11368414,0.00000836,0.11270164,0.00024108,0.00058802,0.12289919
3.51475738,0.35770797,0.04500471,0.11180929,0.00000603,0.11242523,0.00018130,0.00045639,0.12144790
3.52076038,0.34996311,0.04508059,0.10963481,0.00000433,0.11170624,0.00013564,0.00035197,0.11958647
3.52676338,0.34126313,0.04493013,0.10716004,0.00000309,0.11053612,0.00010098,0.00026971,0.11732427
3.53276638,0.33165056,0.04455368,0.10439009,0.00000219,0.10891430,0.00007485,0.00020534,0.11467511
3.53876938,0.32117944,0.04395518,0.10133522,0.00000156,0.10684785,0.00005531,0.00015532,0.11165693
3.54477239,0.30991401,0.04314200,0.09801038,0.00000111,0.10435112,0.00004085,0.00011673,0.10829162
3.55077539,0.29792755,0.04212468,0.09443477,0.00000081,0.10144526,0.00003031,0.00008715,0.10460476
3.55677839,0.28530136,0.04091669,0.09063136,0.00000063,0.09815772,0.00002283,0.00006465,0.10062538
3.56278139,0.27212383,0.03953413,0.08662649,0.00000054,0.09452157,0.00001780,0.00004765,0.09638575
3.56878439,0.25848949,0.03799538,0.08244941,0.00000053,0.09057485,0.00001481,0.00003492,0.09192102
3.57478739,0.24449795,0.03632074,0.07813183,0.00000060,0.08635975,0.00001367,0.00002545,0.08726886
3.58079040,0.23025277,0.03453198,0.07370740,0.00000077,0.08192177,0.00001436,0.00001849,0.08246901
3.58679340,0.21586020,0.03265196,0.06921117,0.00000105,0.07730879,0.00001706,0.00001344,0.07756271
3.59279640,0.20142773,0.03070418,0.06467896,0.00000150,0.07257014,0.00002221,0.00000984,0.07259211
3.59879940,0.18706253,0.02871235,0.06014676,0.00000215,0.06775558,0.00003050,0.00000736,0.06759959
3.60480240,0.17286983,0.02669999,0.05565009,0.00000311,0.06291434,0.00004299,0.00000577,0.06262700
3.61080540,0.15895121,0.02469003,0.05122329,0.00000447,0.05809413,0.00006119,0.00000491,0.05771494
3.61680840,0.14540299,0.02270453,0.04689890,0.00000639,0.05334030,0.00008720,0.00000469,0.05290201
3.62281141,0.13231469,0.02076437,0.04270709,0.00000909,0.04869494,0.00012388,0.00000510,0.04822412
3.62881441,0.11976772,0.01888910,0.03867507,0.00001283,0.04419627,0.00017507,0.00000619,0.04371383
3.63481741,0.10783433,0.01709684,0.03482668,0.00001798,0.03987801,0.00024591,0.00000809,0.03939985
3.64082041,0.09657694,0.01540430,0.03118204,0.00002503,0.03576899,0.00034311,0.00001098,0.03530661
3.64682341,0.08604776,0.01382691,0.02775730,0.00003459,0.03189287,0.00047546,0.00001518,0.03145400
3.65282641,0.07628902,0.01237906,0.02456457,0.00004746,0.02826810,0.00065427,0.00002108,0.02785723
3.65882941,0.06733346,0.01107452,0.02161194,0.00006466,0.02490796,0.00089402,0.00002926,0.02452686
3.66483242,0.05920539,0.00992685,0.01890362,0.00008745,0.02182082,0.00121305,0.00004046,0.02146897
3.67083542,0.05192215,0.00895009,0.01644021,0.00011743,0.01901049,0.00163435,0.00005564,0.01868546
3.67683842,0.04549587,0.00815943,0.01421909,0.00015656,0.01647672,0.00218650,0.00007604,0.01617449
3.68284142,0.03993567,0.00757203,0.01223480,0.00020724,0.01421580,0.00290462,0.00010325,0.01393097
3.68884442,0.03525000,0.00720792,0.01047962,0.00027236,0.01222119,0.00383151,0.00013927,0.01194719
3.69484742,0.03144919,0.00709087,0.00894408,0.00035537,0.01048420,0.00501871,0.00018661,0.01021346
3.70085043,0.02854812,0.00724941,0.00761749,0.00046038,0.00899472,0.00652768,0.00024836,0.00871874
3.70685343,0.02656876,0.00771770,0.00648856,0.00059215,0.00774188,0.00843088,0.00032832,0.00745138
3.71285643,0.02554264,0.00853641,0.00554588,0.00075619,0.00671469,0.01081278,0.00043110,0.00639972
3.71885943,0.02551314,0.00975350,0.00477847,0.00095878,0.00590264,0.01377068,0.00056223,0.00555273
3.72486243,0.02653731,0.01142479,0.00417620,0.00120695,0.00529618,0.01741524,0.00072829,0.00490059
3.73086543,0.02868737,0.01361431,0.00373021,0.00150852,0.00488715,0.02187076,0.00093702,0.00443518
3.73686843,0.03205163,0.01639445,0.00343324,0.00187197,0.00466907,0.02727479,0.00119744,0.00415055
3.74287144,0.03673470,0.01984566,0.00327989,0.00230641,0.00463736,0.03377740,0.00151989,0.00404327
3.74887444,0.04285711,0.02405579,0.00326687,0.00282141,0.00478943,0.04153956,0.00191613,0.00411274
3.75487744,0.05055402,0.02911899,0.00339310,0.00342679,0.00512466,0.05073090,0.00239932,0.00436143
3.76088044,0.05997313,0.03513406,0.00365982,0.00413242,0.00564430,0.06152654,0.00298405,0.00479505
3.76688344,0.07127170,0.04220232,0.00407061,0.00494787,0.00635121,0.07410304,0.00368616,0.00542261
3.77288644,0.08461274,0.05042491,0.00463140,0.00588206,0.00724962,0.08863350,0.00452267,0.00625650
3.77888944,0.10016025,0.05989954,0.00535038,0.00694293,0.00834471,0.10528175,0.00551147,0.00731240
3.78489245,0.11807381,0.07071682,0.00623788,0.00813691,0.00964223,0.12419580,0.00667101,0.00860922
3.79089545,0.13850247,0.08295614,0.00730629,0.00946855,0.01114796,0.14550063,0.00801987,0.01016894
3.79689845,0.16157814,0.09668127,0.00856981,0.01094005,0.01286730,0.16929067,0.00957627,0.01201635
3.80290145,0.18740877,0.11193582,0.01004427,0.01255078,0.01480472,0.19562204,0.01135739,0.01417877
3.80890445,0.21607143,0.12873870,0.01174692,0.01429695,0.01696330,0.22450500,0.01337877,0.01668565
3.81490745,0.24760574,0.14707992,0.01369606,0.01617127,0.01934434,0.25589702,0.01565347,0.01956811
3.82091046,0.28200778,0.16691671,0.01591080,0.01816271,0.02194694,0.28969672,0.01819133,0.02285837
3.82691346,0.31922495,0.18817051,0.01841066,0.02025639,0.02476770,0.32573913,0.02099814,0.02658908
3.83291646,0.35915204,0.21072474,0.02121518,0.02243366,0.02780056,0.36379281,0.02407485,0.03079256
3.83891946,0.40162874,0.23442393,0.02434346,0.02467225,0.03103668,0.40355892,0.02741683,0.03549991
3.84492246,0.44643898,0.25907406,0.02781366,0.02694665,0.03446442,0.44467279,0.03101329,0.04074001
3.85092546,0.49331215,0.28444453,0.03164249,0.02922867,0.03806944,0.48670799,0.03484676,0.04653846
3.85692846,0.54192654,0.31027170,0.03584459,0.03148814,0.04183497,0.52918315,0.03889280,0.05291640
3.86293147,0.59191473,0.33626416,0.04043194,0.03369379,0.04574206,0.57157144,0.04311997,0.05988926
3.86893447,0.64287125,0.36210952,0.04541324,0.03581427,0.04976999,0.61331257,0.04749000,0.06746555
3.87493747,0.69436209,0.38748277,0.05079328,0.03781924,0.05389672,0.65382696,0.05195831,0.07564558
3.88094047,0.74593591,0.41205582,0.05657235,0.03968058,0.05809941,0.69253176,0.05647470,0.08442030
3.88694347,0.79713668,0.43550804,0.06274569,0.04137357,0.06235493,0.72885813,0.06098448,0.09377030
3.89294647,0.84751717,0.45753744,0.06930307,0.04287806,0.06664042,0.76226898,0.06542977,0.10366492
3.89894947,0.89665298,0.47787190,0.07622842,0.04417950,0.07093381,0.79227677,0.06975102,0.11406166
3.90495248,0.94415641,0.49628017,0.08349971,0.04526992,0.07521432,0.81846028,0.07388877,0.12490595
3.91095548,0.98968972,0.51258204,0.09108891,0.04614865,0.07946294,0.84047979,0.07778551,0.13613121
3.91695848,1.03297709,0.52665710,0.09896224,0.04682281,0.08366283,0.85808990,0.08138752,0.14765943
3.92296148,1.07381478,0.53845188,0.10708056,0.04730752,0.08779966,0.87114938,0.08464674,0.15940212
3.92896448,1.11207899,0.54798467,0.11540005,0.04762584,0.09186190,0.87962746,0.08752249,0.17126174
3.93496748,1.14773086,0.55534778,0.12387305,0.04780838,0.09584099,0.88360620,0.08998294,0.18313358
3.94097049,1.18081836,0.56070717,0.13244903,0.04789255,0.09973146,0.88327886,0.09200634,0.19490797
3.94697349,1.21147468,0.56429899,0.14107574,0.04792157,0.10353093,0.87894399,0.09358181,0.20647290
3.95297649,1.23991316,0.56642335,0.14970044,0.04794317,0.10724003,0.87099562,0.09470982,0.21771669
3.95897949,1.26641852,0.56743524,0.15827099,0.04800803,0.11086221,0.85990976,0.09540210,0.22853092
3.96498249,1.29133482,0.56773301,0.16673706,0.04816804,0.11440340,0.84622778,0.09568117,0.23881320
3.97098549,1.31505022,0.56774468,0.17505098,0.04847446,0.11787162,0.83053723,0.09557941,0.24846975
3.97698849,1.33797919,0.56791274,0.18316850,0.04897596,0.12127639,0.81345095,0.09513768,0.25741777
3.98299150,1.36054271,0.56867785,0.19104920,0.04971670,0.12462815,0.79558529,0.09440359,0.26558716
3.98899450,1.38314715,0.57046230,0.19865658,0.05073450,0.12793744,0.77753827,0.09342953,0.27292193
3.99499750,1.40616287,0.57365381,0.20595787,0.05205914,0.13121407,0.75986861,0.09227048,0.27938075
4.00100050,1.42990332,0.57859040,0.21292346,0.05371093,0.13446630,0.74307650,0.09098170,0.28493704
4.00700350,1.45460570,0.58554705,0.21952603,0.05569955,0.13769986,0.72758682,0.08961651,0.28957832
4.01300650,1.48041414,0.59472468,0.22573960,0.05802325,0.14091714,0.71373556,0.08822417,0.29330497
4.01900950,1.50736632,0.60624198,0.23153828,0.06066843,0.14411634,0.70175984,0.08684798,0.29612853
4.02501251,1.53538440,0.62013056,0.23689519,0.06360970,0.14729087,0.69179212,0.08552371,0.29806966
4.03101551,1.56427077,0.63633342,0.24178135,0.06681029,0.15042882,0.68385849,0.08427844,0.29915577
4.03701851,1.59370917,0.65470703,0.24616488,0.07022297,0.15351272,0.67788134,0.08312978,0.29941870
4.04302151,1.62327131,0.67502677,0.25001052,0.07379132,0.15651954,0.67368609,0.08208566,0.29889250
4.04902451,1.65242884,0.69699539,0.25327954,0.07745138,0.15942100,0.67101158,0.08114446,0.29761142
4.05502751,1.68057038,0.72025420,0.25593012,0.08113363,0.16218411,0.66952380,0.08029569,0.29560830
4.06103052,1.70702279,0.74439627,0.25791828,0.08476512,0.16477204,0.66883211,0.07952104,0.29291350
4.06703352,1.73107590,0.76898101,0.25919920,0.08827178,0.16714520,0.66850735,0.07879571,0.28955430
4.07303652,1.75200932,0.79354940,0.25972899,0.09158079,0.16926255,0.66810095,0.07809007,0.28555489
4.07903952,1.76912033,0.81763911,0.25946679,0.09462282,0.17108296,0.66716421,0.07737141,0.28093682
4.08504252,1.78175123,0.84079876,0.25837701,0.09733418,0.17256670,0.66526692,0.07660581,0.27571992
4.09104552,1.78931485,0.86260077,0.25643168,0.09965868,0.17367686,0.66201459,0.07575993,0.26992357
4.09704852,1.79131717,0.88265212,0.25361260,0.10154919,0.17438067,0.65706352,0.07480269,0.26356806
4.10305153,1.78737556,0.90060284,0.24991335,0.10296882,0.17465061,0.65013315,0.07370678,0.25667611
4.10905453,1.77723228,0.91615178,0.24534074,0.10389161,0.17446533,0.64101540,0.07244983,0.24927424
4.11505753,1.76076231,0.92904987,0.23991590,0.10430294,0.17381025,0.62958063,0.07101535,0.24139396
4.12106053,1.73797561,0.93910085,0.23367464,0.10419930,0.17267784,0.61578019,0.06939329,0.23307260
4.12706353,1.70901370,0.94615974,0.22666730,0.10358784,0.17106766,0.59964573,0.06758025,0.22435373
4.13306653,1.67414122,0.95012966,0.21895784,0.10248544,0.16898606,0.58128541,0.06557945,0.21528724
4.13906953,1.63373309,0.95095726,0.21062247,0.10091755,0.16644567,0.56087758,0.06340028,0.20592887
4.14507254,1.58825827,0.94862749,0.20174763,0.09891681,0.16346474,0.53866236,0.06105770,0.19633942
4.15107554,1.53826116,0.94315818,0.19242772,0.09652150,0.16006629,0.51493163,0.05857145,0.18658358
4.15707854,1.48434190,0.93459490,0.18276243,0.09377399,0.15627729,0.49001823,0.05596508,0.17672852
4.16308154,1.42713655,0.92300660,0.17285403,0.09071919,0.15212784,0.46428485,0.05326493,0.16684232
4.16908454,1.36729842,0.90848222,0.16280469,0.08740311,0.14765042,0.43811320,0.05049917,0.15699237
4.17508754,1.30548114,0.89112857,0.15271388,0.08387157,0.14287928,0.41189402,0.04769683,0.14724382
4.18109055,1.24232439,0.87106930,0.14267611,0.08016912,0.13784997,0.38601818,0.04488691,0.13765818
4.18709355,1.17844253,0.84844504,0.13277901,0.07633817,0.13259907,0.36086933,0.04209770,0.12829213
4.19309655,1.11441636,0.82341441,0.12310186,0.07241840,0.12716401,0.33681802,0.03935621,0.11919660
4.19909955,1.05078801,0.79615548,0.11371453,0.06844631,0.12158311,0.31421746,0.03668773,0.11041615
4.20510255,0.98805850,0.76686750,0.10467691,0.06445503,0.11589561,0.29340072,0.03411559,0.10198868
4.21110555,0.92668771,0.73577228,0.09603880,0.06047431,0.11014185,0.27467912,0.03166109,0.09394536
4.21710855,0.86709600,0.70311506,0.08784011,0.05653062,0.10436337,0.25834158,0.02934348,0.08631085
4.22311156,0.80966707,0.66916440,0.08011146,0.05264732,0.09860303,0.24465448,0.02718011,0.07910373
4.22911456,0.75475116,0.63421088,0.07287496,0.04884500,0.09290492,0.23386170,0.02518660,0.07233698
4.23511756,0.70266825,0.59856456,0.06614516,0.04514165,0.08731428,0.22618442,0.02337708,0.06601865
4.24112056,0.65371058,0.56255101,0.05993012,0.04155301,0.08187718,0.22182034,0.02176435,0.06015251
4.24712356,0.60814414,0.52650619,0.05423243,0.03809276,0.07663999,0.22094207,0.02036015,0.05473862
4.25312656,0.56620897,0.49077017,0.04905022,0.03477273,0.07164883,0.22369446,0.01917525,0.04977393
4.25912956,0.52811804,0.45568014,0.04437802,0.03160302,0.06694872,0.23019083,0.01821949,0.04525273
4.26513257,0.49405483,0.42156281,0.04020754,0.02859209,0.06258268,0.24050806,0.01750180,0.04116700
4.27113557,0.46416970,0.38872690,0.03652820,0.02574678,0.05859077,0.25468091,0.01703006,0.03750669
4.27713857,0.43857543,0.35745570,0.03332762,0.02307237,0.05500904,0.27269547,0.01681089,0.03425984
4.28314157,0.41734217,0.32800037,0.03059183,0.02057250,0.05186849,0.29448264,0.01684935,0.03141272
4.28914457,0.40049231,0.30057414,0.02830537,0.01824922,0.04919408,0.31991159,0.01714857,0.02894977
4.29514757,0.38799555,0.27534770,0.02645136,0.01610293,0.04700388,0.34878423,0.01770931,0.02685366
4.30115058,0.37976485,0.25244597,0.02501132,0.01413248,0.04530831,0.38083092,0.01852954,0.02510529
4.30715358,0.37565343,0.23194641,0.02396511,0.01233514,0.04410954,0.41570813,0.01960392,0.02368379
4.31315658,0.37545336,0.21387877,0.02329067,0.01070677,0.04340118,0.45299868,0.02092341,0.02256661
4.31915958,0.37889588,0.19822651,0.02296397,0.00924191,0.04316811,0.49221479,0.02247487,0.02172976
4.32516258,0.38565384,0.18492945,0.02295880,0.00793397,0.04338662,0.53280454,0.02424076,0.02114799
4.33116558,0.39534630,0.17388791,0.02324681,0.00677544,0.04402478,0.57416166,0.02619893,0.02079523
4.33716858,0.40754529,0.16496774,0.02379758,0.00575810,0.04504308,0.61563893,0.02832265,0.02064505
4.34317159,0.42178478,0.15800641,0.02457872,0.00487331,0.04639535,0.65656476,0.03058067,0.02067123
4.34917459,0.43757155,0.15281965,0.02555628,0.00411227,0.04802986,0.69626275,0.03293754,0.02084847
4.35517759,0.45439780,0.14920857,0.02669511,0.00346624,0.04989072,0.73407356,0.03535411,0.02115311
4.36118059,0.47175511,0.14696698,0.02795949,0.00292682,0.05191939,0.76937829,0.03778817,0.02156395
4.36718359,0.48914925,0.14588867,0.02931374,0.00248620,0.05405640,0.80162262,0.04019536,0.02206306
4.37318659,0.50611535,0.14577440,0.03072309,0.00213735,0.05624311,0.83034048,0.04253007,0.02263660
4.37918959,0.52223297,0.14643851,0.03215445,0.00187416,0.05842356,0.85517630,0.04474665,0.02327554
4.38519260,0.53714019,0.14771483,0.03357737,0.00169168,0.06054628,0.87590467,0.04680057,0.02397638
4.39119560,0.55054649,0.14946179,0.03496488,0.00158611,0.06256600,0.89244637,0.04864967,0.02474164
4.39719860,0.56224342,0.15156658,0.03629434,0.00155492,0.06444519,0.90487982,0.05025541,0.02558029
4.40320160,0.57211285,0.15394816,0.03754822,0.00159688,0.06615542,0.91344709,0.05158403,0.02650786
4.40920460,0.58013215,0.15655907,0.03871469,0.00171196,0.06767838,0.91855394,0.05260758,0.02754640
4.41520760,0.58637585,0.15938596,0.03978807,0.00190131,0.06900654,0.92076337,0.05330484,0.02872415
4.42121061,0.59101376,0.16244874,0.04076905,0.00216710,0.07014344,0.92078275,0.05366199,0.03007494
4.42721361,0.59430522,0.16579841,0.04166466,0.00251235,0.07110349,0.91944445,0.05367303,0.03163721
4.43321661,0.59658954,0.16951346,0.04248798,0.00294072,0.07191139,0.91768061,0.05333993,0.03345288
4.43921961,0.59827293,0.17369509,0.04325755,0.00345622,0.07260101,0.91649257,0.05267256,0.03556579
4.44522261,0.59981216,0.17846130,0.04399657,0.00406291,0.07321389,0.91691602,0.05168829,0.03801999
4.45122561,0.60169558,0.18393991,0.04473174,0.00476459,0.07379729,0.91998292,0.05041131,0.04085776
4.45722861,0.60442200,0.19026092,0.04549201,0.00556439,0.07440202,0.92668156,0.04887181,0.04411745
4.46323162,0.60847840,0.19754842,0.04630705,0.00646444,0.07507990,0.93791629,0.04710486,0.04783129
4.46923462,0.61431722,0.20591222,0.04720566,0.00746546,0.07588116,0.95446823,0.04514925,0.05202313
4.47523762,0.62233414,0.21543976,0.04821417,0.00856639,0.07685177,0.97695883,0.04304618,0.05670628
4.48124062,0.63284749,0.22618853,0.04935477,0.00976411,0.07803087,1.00581755,0.04083796,0.06188156
4.48724362,0.64608002,0.23817938,0.05064406,0.01105308,0.07944839,1.04125520,0.03856671,0.06753558
4.49324662,0.66214409,0.25139112,0.05209174,0.01242518,0.08112304,1.08324428,0.03627318,0.07363946
4.49924962,0.68103090,0.26575664,0.05369956,0.01386954,0.08306065,1.13150726,0.03399571,0.08014802
4.50525263,0.70260454,0.28116097,0.05546062,0.01537253,0.08525311,1.18551372,0.03176930,0.08699951
4.51125563,0.72660120,0.29744131,0.05735900,0.01691781,0.08767788,1.24448687,0.02962501,0.09411601
4.51725863,0.75263380,0.31438932,0.05936986,0.01848655,0.09029809,1.30741942,0.02758947,0.10140444
4.52326163,0.78020209,0.33175554,0.06145992,0.02005772,0.09306338,1.37309881,0.02568468,0.10875834
4.52926463,0.80870787,0.34925601,0.06358835,0.02160856,0.09591126,1.44014100,0.02392807,0.11606019
4.53526763,0.83747490,0.36658072,0.06570808,0.02311510,0.09876918,1.50703187,0.02233268,0.12318443
4.54127064,0.86577276,0.38340381,0.06776742,0.02455280,0.10155700,1.57217482,0.02090766,0.13000093
4.54727364,0.89284369,0.39939491,0.06971194,0.02589730,0.10418997,1.63394288,0.01965878,0.13637887
4.55327664,0.91793135,0.41423133,0.07148657,0.02712512,0.10658188,1.69073340,0.01858922,0.14219083
4.55927964,0.94031023,0.42761043,0.07303778,0.02821447,0.10864844,1.74102307,0.01770029,0.14731699
4.56528264,0.95931450,0.43926167,0.07431573,0.02914602,0.11031061,1.78342117,0.01699227,0.15164922
4.57128564,0.97436491,0.44895775,0.07527637,0.02990353,0.11149783,1.81671874,0.01646524,0.15509483
4.57728864,0.98499266,0.45652434,0.07588325,0.03047453,0.11215082,1.83993173,0.01611982,0.15757988
4.58329165,0.99085915,0.46184783,0.07610912,0.03085076,0.11222412,1.85233617,0.01595783,0.15905190
4.58929465,0.99177069,0.46488075,0.07593713,0.03102854,0.11168800,1.85349406,0.01598292,0.15948181
4.59529765,0.98768753,0.46564462,0.07536164,0.03100896,0.11052976,1.84326872,0.01620092,0.15886501
4.60130065,0.97872696,0.46422998,0.07438853,0.03079786,0.10875442,1.82182926,0.01662017,0.15722158
4.60730365,0.96516029,0.46079361,0.07303511,0.03040573,0.10638471,1.78964389,0.01725159,0.15459554
4.61330665,0.94740394,0.45555316,0.07132955,0.02984732,0.10346040,1.74746270,0.01810864,0.15105332
4.61930965,0.92600526,0.44877928,0.06930993,0.02914124,0.10003702,1.69629064,0.01920704,0.14668131
4.62531266,0.90162354,0.44078569,0.06702291,0.02830927,0.09618408,1.63735223,0.02056447,0.14158286
4.63131566,0.87500744,0.43191778,0.06452211,0.02737575,0.09198278,1.57204949,0.02219995,0.13587468
4.63731866,0.84696962,0.42254006,0.06186631,0.02636673,0.08752347,1.50191515,0.02413320,0.12968290
4.64332166,0.81835981,0.41302319,0.05911747,0.02530924,0.08290279,1.42856301,0.02638390,0.12313897
4.64932466,0.79003748,0.40373116,0.05633878,0.02423046,0.07822081,1.35363760,0.02897079,0.11637551
4.65532766,0.76284511,0.39500908,0.05359267,0.02315696,0.07357811,1.27876502,0.03191077,0.10952244
4.66133067,0.73758299,0.38717218,0.05093904,0.02211400,0.06907298,1.20550674,0.03521791,0.10270328
