energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-3.13056528,1.54210820,0.44420983,0.03579154,0.11133888,0.08029159,0.82769621,0.38395661,0.08075959
-3.12456228,1.61607292,0.46766766,0.03797850,0.11913899,0.08262688,0.86402253,0.40547430,0.08492236
-3.11855928,1.68590063,0.48947960,0.04002611,0.12686485,0.08463729,0.89805503,0.42659074,0.08884386
-3.11255628,1.75072760,0.50928106,0.04189815,0.13442470,0.08629554,0.92940109,0.44709325,0.09246825
-3.10655328,1.80973642,0.52673145,0.04356025,0.14172389,0.08757927,0.95769533,0.46676071,0.09574228
-3.10055028,1.86217499,0.54152368,0.04498101,0.14866682,0.08847138,0.98260742,0.48536667,0.09861667
-3.09454727,1.90737575,0.55339292,0.04613295,0.15515923,0.08896038,1.00384989,0.50268347,0.10104744
-3.08854427,1.94477424,0.56212446,0.04699348,0.16111049,0.08904057,1.02118574,0.51848691,0.10299719
-3.08254127,1.97392661,0.56756021,0.04754561,0.16643616,0.08871220,1.03443555,0.53256169,0.10443628
-3.07653827,1.99452513,0.56960356,0.04777859,0.17106032,0.08798146,1.04348395,0.54470724,0.10534382
-3.07053527,2.00641113,0.56822246,0.04768827,0.17491799,0.08686047,1.04828498,0.55474381,0.10570848
-3.06453227,2.00958453,0.56345044,0.04727726,0.17795724,0.08536703,1.04886614,0.56251856,0.10552895
-3.05852926,2.00420957,0.55538567,0.04655490,0.18014097,0.08352434,1.04533078,0.56791138,0.10481429
-3.05252626,1.99061605,0.54418798,0.04553694,0.18144839,0.08136060,1.03785875,0.57084004,0.10358377
-3.04652326,1.96929572,0.53007408,0.04424504,0.18187593,0.07890846,1.02670475,0.57126448,0.10186661
-3.04052026,1.94089372,0.51331110,0.04270610,0.18143770,0.07620440,1.01219468,0.56918998,0.09970122
-3.03451726,1.90619504,0.49420885,0.04095140,0.18016527,0.07328797,0.99471951,0.56466888,0.09713431
-3.02851426,1.86610612,0.47311100,0.03901563,0.17810701,0.07020104,0.97472708,0.55780072,0.09421962
-3.02251126,1.82163203,0.45038564,0.03693588,0.17532669,0.06698687,0.95271158,0.54873075,0.09101654
-3.01650825,1.77384987,0.42641559,0.03475055,0.17190167,0.06368924,0.92920125,0.53764675,0.08758848
-3.01050525,1.72387925,0.40158877,0.03249828,0.16792053,0.06035153,0.90474446,0.52477422,0.08400115
-3.00450225,1.67285061,0.37628908,0.03021701,0.16348035,0.05701577,0.87989466,0.51037008,0.08032083
-2.99849925,1.62187275,0.35088793,0.02794300,0.15868370,0.05372185,0.85519464,0.49471522,0.07661258
-2.99249625,1.57200055,0.32573684,0.02571008,0.15363545,0.05050663,0.83116071,0.47810609,0.07293861
-2.98649325,1.52420422,0.30116111,0.02354901,0.14843963,0.04740330,0.80826739,0.46084568,0.06935667
-2.98049025,1.47934124,0.27745486,0.02148692,0.14319630,0.04444078,0.78693326,0.44323449,0.06591878
-2.97448724,1.43813225,0.25487729,0.01954704,0.13799879,0.04164321,0.76750850,0.42556160,0.06266999
-2.96848424,1.40114173,0.23365033,0.01774844,0.13293120,0.03902972,0.75026465,0.40809649,0.05964760
-2.96248124,1.36876447,0.21395751,0.01610605,0.12806648,0.03661422,0.73538724,0.39108184,0.05688052
-2.95647824,1.34121836,0.19594395,0.01463070,0.12346504,0.03440545,0.72297142,0.37472775,0.05438901
-2.95047524,1.31854396,0.17971730,0.01332931,0.11917396,0.03240711,0.71302100,0.35920741,0.05218467
-2.94447224,1.30061083,0.16534961,0.01220522,0.11522690,0.03061824,0.70545099,0.34465466,0.05027075
-2.93846923,1.28713036,0.15287974,0.01125848,0.11164462,0.02903364,0.70009348,0.33116328,0.04864272
-2.93246623,1.27767478,0.14231632,0.01048631,0.10843610,0.02764443,0.69670676,0.31878809,0.04728906
-2.92646323,1.27170129,0.13364097,0.00988345,0.10560023,0.02643875,0.69498732,0.30754772,0.04619223
-2.92046023,1.26858052,0.12681168,0.00944266,0.10312785,0.02540247,0.69458418,0.29742882,0.04532984
-2.91445723,1.26762788,0.12176629,0.00915509,0.10100415,0.02451994,0.69511498,0.28839149,0.04467589
-2.90845423,1.26813651,0.11842575,0.00901070,0.09921120,0.02377476,0.69618318,0.28037549,0.04420204
-2.90245123,1.26941051,0.11669735,0.00899863,0.09773053,0.02315049,0.69739562,0.27330697,0.04387888
-2.89644822,1.27079668,0.11647759,0.00910756,0.09654547,0.02263133,0.69837960,0.26710527,0.04367720
-2.89044522,1.27171383,0.11765487,0.00932598,0.09564330,0.02220272,0.69879902,0.26168947,0.04356908
-2.88444222,1.27167797,0.12011182,0.00964249,0.09501696,0.02185173,0.69836858,0.25698421,0.04352893
-2.87843922,1.27032276,0.12372731,0.01004601,0.09466623,0.02156749,0.69686576,0.25292472,0.04353426
-2.87243622,1.26741412,0.12837821,0.01052598,0.09459829,0.02134135,0.69414000,0.24946058,0.04356640
-2.86643322,1.26285862,0.13394076,0.01107254,0.09482772,0.02116691,0.69011871,0.24655818,0.04361087
-2.86043022,1.25670540,0.14029171,0.01167663,0.09537579,0.02104002,0.68481006,0.24420179,0.04365764
-2.85442721,1.24914174,0.14730921,0.01233012,0.09626922,0.02095851,0.67830241,0.24239321,0.04370113
-2.84842421,1.24048252,0.15487338,0.01302586,0.09753833,0.02092190,0.67076052,0.24115006,0.04374007
-2.84242121,1.23115429,0.16286678,0.01375770,0.09921481,0.02093098,0.66241879,0.24050296,0.04377710
-2.83641821,1.22167468,0.17117465,0.01452053,0.10132917,0.02098735,0.65357177,0.24049165,0.04381831
-2.83041521,1.21262821,0.17968502,0.01531020,0.10390804,0.02109290,0.64456246,0.24116045,0.04387262
-2.82441221,1.20463950,0.18828873,0.01612349,0.10697145,0.02124931,0.63576883,0.24255329,0.04395100
-2.81840920,1.19834507,0.19687943,0.01695798,0.11053027,0.02145752,0.62758904,0.24470856,0.04406576
-2.81240620,1.19436489,0.20535354,0.01781194,0.11458400,0.02171735,0.62042598,0.24765419,0.04422969
-2.80640320,1.19327477,0.21361028,0.01868412,0.11911898,0.02202710,0.61467159,0.25140313,0.04445530
-2.80040020,1.19558064,0.22155180,0.01957362,0.12410715,0.02238328,0.61069154,0.25594953,0.04475404
-2.79439720,1.20169560,0.22908343,0.02047963,0.12950550,0.02278048,0.60881073,0.26126579,0.04513557
-2.78839420,1.21192054,0.23611410,0.02140120,0.13525623,0.02321134,0.60930007,0.26730071,0.04560722
-2.78239120,1.22642896,0.24255701,0.02233707,0.14128757,0.02366660,0.61236500,0.27397870,0.04617340
-2.77638819,1.24525653,0.24833041,0.02328543,0.14751537,0.02413538,0.61813606,0.28120023,0.04683531
-2.77038519,1.26829546,0.25335866,0.02424371,0.15384526,0.02460542,0.62666185,0.28884339,0.04759064
-2.76438219,1.29529421,0.25757347,0.02520850,0.16017539,0.02506354,0.63790465,0.29676649,0.04843354
-2.75837919,1.32586204,0.26091519,0.02617537,0.16639958,0.02549605,0.65173888,0.30481172,0.04935459
-2.75237619,1.35947870,0.26333435,0.02713887,0.17241074,0.02588934,0.66795247,0.31280945,0.05034110
-2.74637319,1.39550851,0.26479299,0.02809254,0.17810442,0.02623032,0.68625122,0.32058324,0.05137737
-2.74037019,1.43321871,0.26526610,0.02902896,0.18338234,0.02650702,0.70626606,0.32795519,0.05244519
-2.73436718,1.47180124,0.26474283,0.02993995,0.18815564,0.02670897,0.72756303,0.33475140,0.05352439
-2.72836418,1.51039729,0.26322738,0.03081671,0.19234794,0.02682771,0.74965575,0.34080747,0.05459352
-2.72236118,1.54812390,0.26073968,0.03165012,0.19589777,0.02685706,0.77202003,0.34597361,0.05563054
-2.71635818,1.58410151,0.25731555,0.03243103,0.19876053,0.02679337,0.79411002,0.35011938,0.05661354
-2.71035518,1.61748171,0.25300647,0.03315055,0.20090974,0.02663562,0.81537555,0.35313771,0.05752154
-2.70435218,1.64747403,0.24787883,0.03380042,0.20233768,0.02638551,0.83527980,0.35494824,0.05833518
-2.69834917,1.67337081,0.24201266,0.03437328,0.20305522,0.02604725,0.85331693,0.35549967,0.05903737
-2.69234617,1.69456937,0.23549997,0.03486298,0.20309107,0.02562747,0.86902862,0.35477127,0.05961385
-2.68634317,1.71059044,0.22844259,0.03526483,0.20249033,0.02513484,0.88201920,0.35277338,0.06005370
-2.68034017,1.72109237,0.22094969,0.03557576,0.20131254,0.02457977,0.89196848,0.34954696,0.06034959
-2.67433717,1.72588036,0.21313506,0.03579442,0.19962927,0.02397394,0.89864201,0.34516222,0.06049804
-2.66833417,1.72491069,0.20511421,0.03592124,0.19752138,0.02332988,0.90189812,0.33971647,0.06049942
-2.66233117,1.71828962,0.19700154,0.03595838,0.19507609,0.02266048,0.90169165,0.33333127,0.06035784
-2.65632816,1.70626726,0.18890754,0.03590959,0.19238398,0.02197853,0.89807420,0.32614892,0.06008090
-2.65032516,1.68922682,0.18093624,0.03578004,0.18953606,0.02129629,0.89119102,0.31832869,0.05967935
-2.64432216,1.66766981,0.17318299,0.03557610,0.18662105,0.02062515,0.88127470,0.31004265,0.05916656
-2.63831916,1.64219794,0.16573276,0.03530501,0.18372298,0.01997522,0.86863614,0.30147154,0.05855805
-2.63231616,1.61349290,0.15865880,0.03497466,0.18091915,0.01935517,0.85365325,0.29280065,0.05787088
-2.62631316,1.58229465,0.15202198,0.03459321,0.17827863,0.01877202,0.83675795,0.28421602,0.05712306
-2.62031016,1.54937967,0.14587065,0.03416888,0.17586123,0.01823106,0.81842230,0.27590095,0.05633299
-2.61430715,1.51553980,0.14024104,0.03370964,0.17371708,0.01773585,0.79914417,0.26803300,0.05551894
-2.60830415,1.48156281,0.13515822,0.03322304,0.17188665,0.01728825,0.77943329,0.26078157,0.05469863
-2.60230115,1.44821521,0.13063753,0.03271600,0.17040139,0.01688864,0.75979819,0.25430600,0.05388885
-2.59629815,1.41622794,0.12668627,0.03219477,0.16928470,0.01653601,0.74073434,0.24875433,0.05310522
-2.59029515,1.38628509,0.12330578,0.03166483,0.16855330,0.01622825,0.72271412,0.24426251,0.05236203
-2.58429215,1.35901583,0.12049357,0.03113090,0.16821883,0.01596241,0.70617847,0.24095412,0.05167214
-2.57828914,1.33498912,0.11824544,0.03059698,0.16828953,0.01573488,0.69153053,0.23894035,0.05104704
-2.57228614,1.31471112,0.11655754,0.03006644,0.16877194,0.01554177,0.67913102,0.23832027,0.05049686
-2.56628314,1.29862435,0.11542809,0.02954206,0.16967246,0.01537904,0.66929529,0.23918111,0.05003051
-2.56028014,1.28710831,0.11485878,0.02902620,0.17099857,0.01524276,0.66229154,0.24159842,0.04965575
-2.55427714,1.28048054,0.11485567,0.02852084,0.17275975,0.01512924,0.65834018,0.24563602,0.04937930
-2.54827414,1.27899764,0.11542956,0.02802765,0.17496785,0.01503519,0.65761361,0.25134560,0.04920692
-2.54227114,1.28285551,0.11659578,0.02754812,0.17763701,0.01495774,0.66023633,0.25876580,0.04914336
-2.53626813,1.29218843,0.11837335,0.02708350,0.18078298,0.01489448,0.66628494,0.26792090,0.04919233
-2.53026513,1.30706654,0.12078352,0.02663488,0.18442188,0.01484340,0.67578787,0.27881893,0.04935637
-2.52426213,1.32749186,0.12384789,0.02620313,0.18856855,0.01480283,0.68872460,0.29144935,0.04963664
-2.51825913,1.35339278,0.12758596,0.02578887,0.19323438,0.01477136,0.70502448,0.30578047,0.05003268
-2.51225613,1.38461740,0.13201236,0.02539241,0.19842499,0.01474764,0.72456509,0.32175663,0.05054210
-2.50625313,1.42092645,0.13713397,0.02501371,0.20413764,0.01473029,0.74717044,0.33929545,0.05116031
-2.50025013,1.46198616,0.14294687,0.02465230,0.21035878,0.01471777,0.77260918,0.35828531,0.05188019
-2.49424712,1.50736227,0.14943353,0.02430721,0.21706176,0.01470820,0.80059324,0.37858341,0.05269185
-2.48824412,1.55651567,0.15656024,0.02397698,0.22420496,0.01469933,0.83077722,0.40001453,0.05358244
-2.48224112,1.60880074,0.16427502,0.02365958,0.23173037,0.01468841,0.86275900,0.42237078,0.05453608
-2.47623812,1.66346715,0.17250619,0.02335246,0.23956305,0.01467224,0.89608184,0.44541266,0.05553384
-2.47023512,1.71966549,0.18116169,0.02305256,0.24761120,0.01464710,0.93023830,0.46887125,0.05655392
-2.46423212,1.77645750,0.19012923,0.02275635,0.25576720,0.01460892,0.96467636,0.49245201,0.05757193
-2.45822911,1.83283074,0.19927742,0.02245992,0.26390950,0.01455330,0.99880761,0.51583985,0.05856136
-2.45222611,1.88771789,0.20845783,0.02215905,0.27190535,0.01447573,1.03201769,0.53870556,0.05949409
-2.44622311,1.94002007,0.21750796,0.02184935,0.27961432,0.01437174,1.06367888,0.56071341,0.06034113
-2.44022011,1.98863379,0.22625506,0.02152635,0.28689239,0.01423712,1.09316432,0.58152962,0.06107340
-2.43421711,2.03248046,0.23452072,0.02118565,0.29359654,0.01406812,1.11986380,0.60083142,0.06166258
-2.42821411,2.07053748,0.24212599,0.02082304,0.29958952,0.01386171,1.14320040,0.61831633,0.06208197
-2.42221111,2.10186976,0.24889694,0.02043464,0.30474474,0.01361572,1.16264734,0.63371127,0.06230744
-2.41620810,2.12566017,0.25467026,0.02001702,0.30895085,0.01332911,1.17774467,0.64678108,0.06231824
-2.41020510,2.14123787,0.25929897,0.01956730,0.31211592,0.01300204,1.18811479,0.65733608,0.06209777
-2.40420210,2.14810304,0.26265767,0.01908330,0.31417096,0.01263605,1.19347640,0.66523829,0.06163426
-2.39819910,2.14594712,0.26464730,0.01856360,0.31507272,0.01223411,1.19365610,0.67040607,0.06092127
-2.39219610,2.13466749,0.26519924,0.01800764,0.31480544,0.01180062,1.18859730,0.67281696,0.05995805
-2.38619310,2.11437602,0.26427836,0.01741575,0.31338170,0.01134143,1.17836578,0.67250860,0.05874972
-2.38019010,2.08540104,0.26188514,0.01678923,0.31084218,0.01086374,1.16315190,0.66957772,0.05730727
-2.37418709,2.04828277,0.25805663,0.01613029,0.30725447,0.01037602,1.14326913,0.66417722,0.05564732
-2.36818409,2.00376220,0.25286616,0.01544214,0.30271097,0.00988785,1.11914901,0.65651167,0.05379178
-2.36218109,1.95276417,0.24642200,0.01472887,0.29732602,0.00940974,1.09133265,0.64683129,0.05176730
-2.35617809,1.89637504,0.23886488,0.01399540,0.29123235,0.00895294,1.06045918,0.63542476,0.04960460
-2.35017509,1.83581621,0.23036451,0.01324744,0.28457717,0.00852925,1.02725144,0.62261130,0.04733765
-2.34417209,1.77241415,0.22111522,0.01249134,0.27751788,0.00815077,0.99249946,0.60873219,0.04500284
-2.33816908,1.70756829,0.21133100,0.01173396,0.27021781,0.00782969,0.95704230,0.59414223,0.04263806
-2.33216608,1.64271772,0.20123992,0.01098256,0.26284198,0.00757805,0.92174880,0.57920124,0.04028175
-2.32616308,1.57930783,0.19107834,0.01024460,0.25555305,0.00740752,0.88749773,0.56426611,0.03797199
-2.32016008,1.51875761,0.18108490,0.00952760,0.24850771,0.00732920,0.85515809,0.54968334,0.03574565
-2.31415708,1.46242879,0.17149460,0.00883900,0.24185336,0.00735336,0.82556976,0.53578238,0.03363758
-2.30815408,1.41159700,0.16253304,0.00818597,0.23572536,0.00748928,0.79952511,0.52286968,0.03167989
-2.30215108,1.36742581,0.15441102,0.00757525,0.23024467,0.00774498,0.77775191,0.51122368,0.02990134
-2.29614807,1.33094376,0.14731955,0.00701307,0.22551603,0.00812705,0.76089769,0.50109043,0.02832683
-2.29014507,1.30302467,0.14142541,0.00650497,0.22162653,0.00864046,0.74951582,0.49268003,0.02697701
-2.28414207,1.28437129,0.13686728,0.00605576,0.21864460,0.00928833,0.74405360,0.48616363,0.02586800
-2.27813907,1.27550229,0.13375253,0.00566937,0.21661932,0.01007179,0.74484223,0.48167099,0.02501118
-2.27213607,1.27674266,0.13215471,0.00534888,0.21558006,0.01098978,0.75208896,0.47928863,0.02441317
-2.26613307,1.28821735,0.13211171,0.00509638,0.21553637,0.01203892,0.76587142,0.47905832,0.02407577
-2.26013007,1.30984830,0.13362470,0.00491305,0.21647812,0.01321341,0.78613427,0.48097611,0.02399609
-2.25412706,1.34135471,0.13665780,0.00479909,0.21837585,0.01450494,0.81268816,0.48499193,0.02416674
-2.24812406,1.38225674,0.14113860,0.00475373,0.22118133,0.01590268,0.84521120,0.49100970,0.02457601
-2.24212106,1.43188262,0.14695938,0.00477530,0.22482842,0.01739332,0.88325298,0.49888817,0.02520819
-2.23611806,1.48937927,0.15397929,0.00486121,0.22923411,0.01896115,0.92624121,0.50844264,0.02604389
-2.23011506,1.55372646,0.16202717,0.00500803,0.23429990,0.02058828,0.97349105,0.51944749,0.02706045
-2.22411206,1.62375464,0.17090535,0.00521149,0.23991345,0.02225484,1.02421711,0.53163983,0.02823236
-2.21810905,1.69816617,0.18039411,0.00546656,0.24595054,0.02393935,1.07754799,0.54472420,0.02953172
-2.21210605,1.77555999,0.19025688,0.00576752,0.25227736,0.02561911,1.13254332,0.55837831,0.03092875
-2.20610305,1.85445928,0.20024607,0.00610801,0.25875313,0.02727065,1.18821292,0.57225997,0.03239232
-2.20010005,1.93334174,0.21010930,0.00648111,0.26523291,0.02887028,1.24353784,0.58601476,0.03389050
-2.19409705,2.01067189,0.21959609,0.00687941,0.27157074,0.03039465,1.29749270,0.59928462,0.03539117
-2.18809405,2.08493459,0.22846448,0.00729516,0.27762285,0.03182130,1.34906888,0.61171692,0.03686259
-2.18209105,2.15466909,0.23648777,0.00772032,0.28325098,0.03312931,1.39729782,0.62297371,0.03827395
-2.17608804,2.21850241,0.24346075,0.00814676,0.28832572,0.03429982,1.44127385,0.63274098,0.03959604
-2.17008504,2.27518129,0.24920551,0.00856634,0.29272962,0.03531657,1.48017572,0.64073742,0.04080172
-2.16408204,2.32360149,0.25357633,0.00897111,0.29636024,0.03616638,1.51328617,0.64672241,0.04186652
-2.15807904,2.36283360,0.25646373,0.00935347,0.29913271,0.03683953,1.54000881,0.65050295,0.04276903
-2.15207604,2.39214434,0.25779724,0.00970636,0.30098204,0.03733003,1.55988175,0.65193916,0.04349141
-2.14607304,2.41101270,0.25754695,0.01002344,0.30186476,0.03763580,1.57258744,0.65094817,0.04401963
-2.14007004,2.41914020,0.25572368,0.01029925,0.30176018,0.03775875,1.57795833,0.64750622,0.04434381
-2.13406703,2.41645505,0.25237784,0.01052944,0.30067093,0.03770470,1.57597820,0.64164889,0.04445832
-2.12806403,2.40310989,0.24759697,0.01071093,0.29862293,0.03748318,1.56677896,0.63346944,0.04436185
-2.12206103,2.37947325,0.24150211,0.01084202,0.29566475,0.03710717,1.55063329,0.62311539,0.04405737
-2.11605803,2.34611524,0.23424314,0.01092255,0.29186635,0.03659271,1.52794318,0.61078341,0.04355197
-2.11005503,2.30378769,0.22599336,0.01095396,0.28731730,0.03595843,1.49922497,0.59671289,0.04285662
-2.10405203,2.25339990,0.21694355,0.01093937,0.28212451,0.03522502,1.46509153,0.58117830,0.04198581
-2.09804902,2.19599068,0.20729570,0.01088356,0.27640961,0.03441468,1.42623211,0.56448088,0.04095715
-2.09204602,2.13269782,0.19725672,0.01079292,0.27030593,0.03355056,1.38339093,0.54693979,0.03979082
-2.08604302,2.06472619,0.18703252,0.01067538,0.26395544,0.03265616,1.33734511,0.52888329,0.03850910
-2.08004002,1.99331563,0.17682236,0.01054024,0.25750545,0.03175485,1.28888293,0.51064008,0.03713572
-2.07403702,1.91970971,0.16681409,0.01039796,0.25110541,0.03086938,1.23878322,0.49253138,0.03569530
-2.06803402,1.84512641,0.15717999,0.01025994,0.24490380,0.03002142,1.18779646,0.47486370,0.03421275
-2.06203102,1.77073177,0.14807364,0.01013821,0.23904523,0.02923128,1.13662845,0.45792278,0.03271267
-2.05602801,1.69761702,0.13962772,0.01004508,0.23366776,0.02851762,1.08592679,0.44196868,0.03121885
-2.05002501,1.62677988,0.13195262,0.00999280,0.22890056,0.02789722,1.03627067,0.42723222,0.02975374
-2.04402201,1.55911035,0.12513608,0.00999319,0.22486191,0.02738493,0.98816396,0.41391259,0.02833806
-2.03801901,1.49538094,0.11924344,0.01005722,0.22165754,0.02699358,0.94203179,0.40217631,0.02699044
-2.03201601,1.43624133,0.11431862,0.01019460,0.21937929,0.02673397,0.89822015,0.39215718,0.02572711
-2.02601301,1.38221707,0.11038556,0.01041346,0.21810415,0.02661488,0.85699852,0.38395729,0.02456174
-2.02001001,1.33371186,0.10745001,0.01071995,0.21789352,0.02664313,0.81856476,0.37764864,0.02350533
-2.01400700,1.29101283,0.10550147,0.01111791,0.21879277,0.02682361,0.78305198,0.37327541,0.02256609
-2.00800400,1.25429805,0.10451522,0.01160869,0.22083095,0.02715929,0.75053669,0.37085651,0.02174957
-2.00200100,1.22364569,0.10445432,0.01219085,0.22402073,0.02765120,0.72104766,0.37038820,0.02105863
-1.99599800,1.19904412,0.10527139,0.01286014,0.22835841,0.02829846,0.69457491,0.37184669,0.02049365
-1.98999500,1.18040229,0.10691022,0.01360937,0.23382412,0.02909812,0.67107839,0.37519056,0.02005271
-1.98399200,1.16756000,0.10930718,0.01442857,0.24038208,0.03004513,0.65049579,0.38036275,0.01973176
-1.97798899,1.16029756,0.11239242,0.01530503,0.24798099,0.03113219,0.63274928,0.38729233,0.01952488
-1.97198599,1.15834473,0.11609075,0.01622364,0.25655456,0.03234966,0.61775097,0.39589577,0.01942458
-1.96598299,1.16138868,0.12032258,0.01716718,0.26602226,0.03368541,0.60540686,0.40607789,0.01942203
-1.95997999,1.16908108,0.12500457,0.01811676,0.27629012,0.03512479,0.59561944,0.41773256,0.01950736
-1.95397699,1.18104442,0.13005041,0.01905233,0.28725193,0.03665057,0.58828906,0.43074312,0.01966996
-1.94797399,1.19687765,0.13537155,0.01995319,0.29879061,0.03824306,0.58331419,0.44498282,0.01989874
-1.94197099,1.21616144,0.14087804,0.02079866,0.31077983,0.03988018,0.58059078,0.46031514,0.02018242
-1.93596798,1.23846323,0.14647952,0.02156862,0.32308600,0.04153780,0.58001122,0.47659439,0.02050982
-1.92996498,1.26334222,0.15208632,0.02224416,0.33557046,0.04319004,0.58146287,0.49366648,0.02087004
-1.92396198,1.29035450,0.15761070,0.02280817,0.34809190,0.04480977,0.58482671,0.51136997,0.02125279
-1.91795898,1.31905832,0.16296823,0.02324583,0.36050910,0.04636920,0.58997608,0.52953758,0.02164847
-1.91195598,1.34901949,0.16807914,0.02354509,0.37268359,0.04784050,0.59677588,0.54799801,0.02204845
-1.90595298,1.37981688,0.17286977,0.02369703,0.38448256,0.04919657,0.60508217,0.56657813,0.02244514
-1.89994997,1.41104769,0.17727386,0.02369611,0.39578158,0.05041173,0.61474232,0.58510556,0.02283210
-1.89394697,1.44233251,0.18123373,0.02354029,0.40646724,0.05146249,0.62559562,0.60341144,0.02320409
-1.88794397,1.47331968,0.18470115,0.02323109,0.41643954,0.05232826,0.63747432,0.62133337,0.02355706
-1.88194097,1.50368891,0.18763803,0.02277344,0.42561390,0.05299194,0.65020498,0.63871839,0.02388815
-1.87593797,1.53315378,0.19001665,0.02217545,0.43392277,0.05344049,0.66360999,0.65542579,0.02419555
-1.86993497,1.56146304,0.19181959,0.02144814,0.44131672,0.05366526,0.67750923,0.67132971,0.02447842
-1.86393197,1.58840059,0.19303926,0.02060498,0.44776496,0.05366224,0.69172159,0.68632133,0.02473670
-1.85792896,1.61378409,0.19367706,0.01966142,0.45325527,0.05343211,0.70606639,0.70031046,0.02497096
-1.85192596,1.63746222,0.19374228,0.01863438,0.45779330,0.05298014,0.72036463,0.71322653,0.02518216
-1.84592296,1.65931090,0.19325076,0.01754169,0.46140128,0.05231588,0.73443995,0.72501881,0.02537147
-1.83991996,1.67922857,0.19222339,0.01640154,0.46411617,0.05145276,0.74811949,0.73565575,0.02554009
-1.83391696,1.69713078,0.19068459,0.01523198,0.46598726,0.05040754,0.76123450,0.74512358,0.02568900
-1.82791396,1.71294469,0.18866082,0.01405041,0.46707342,0.04919964,0.77362091,0.75342405,0.02581886
-1.82191096,1.72660352,0.18617925,0.01287319,0.46743994,0.04785048,0.78511998,0.76057138,0.02592988
-1.81590795,1.73804160,0.18326667,0.01171526,0.46715527,0.04638270,0.79557894,0.76658874,0.02602167
-1.80990495,1.74719011,0.17994869,0.01058986,0.46628758,0.04481950,0.80485187,0.77150410,0.02609331
-1.80390195,1.75397396,0.17624924,0.00950838,0.46490150,0.04318393,0.81280088,0.77534597,0.02614324
-1.79789895,1.75830999,0.17219045,0.00848019,0.46305503,0.04149830,0.81929750,0.77813909,0.02616940
-1.79189595,1.76010644,0.16779286,0.00751265,0.46079675,0.03978370,0.82422433,0.77990034,0.02616926
-1.78589295,1.75926399,0.16307582,0.00661111,0.45816362,0.03805954,0.82747697,0.78063518,0.02613996
-1.77988994,1.75567800,0.15805830,0.00577903,0.45517927,0.03634333,0.82896604,0.78033479,0.02607846
-1.77388694,1.74924206,0.15275960,0.00501812,0.45185303,0.03465045,0.82861926,0.77897428,0.02598170
-1.76788394,1.73985239,0.14720034,0.00432850,0.44817966,0.03299408,0.82638334,0.77651188,0.02584676
-1.76188094,1.72741294,0.14140328,0.00370895,0.44413986,0.03138523,0.82222573,0.77288947,0.02567101
-1.75587794,1.71184083,0.13539401,0.00315709,0.43970147,0.02983279,0.81613583,0.76803434,0.02545226
-1.74987494,1.69307173,0.12920157,0.00266964,0.43482149,0.02834369,0.80812572,0.76186225,0.02518888
-1.74387194,1.67106493,0.12285865,0.00224262,0.42944854,0.02692306,0.79823031,0.75428151,0.02487988
-1.73786893,1.64580774,0.11640164,0.00187155,0.42352600,0.02557439,0.78650666,0.74519811,0.02452498
-1.73186593,1.61731908,0.10987034,0.00155168,0.41699535,0.02429973,0.77303274,0.73452149,0.02412460
-1.72586293,1.58565191,0.10330734,0.00127812,0.40979981,0.02309986,0.75790539,0.72217064,0.02367986
-1.71985993,1.55089463,0.09675727,0.00104601,0.40188798,0.02197443,0.74123781,0.70808038,0.02319252
-1.71385693,1.51317125,0.09026572,0.00085059,0.39321728,0.02092210,0.72315649,0.69220720,0.02266494
-1.70785393,1.47264048,0.08387814,0.00068737,0.38375718,0.01994068,0.70379795,0.67453454,0.02209994
-1.70185093,1.42949384,0.07763868,0.00055213,0.37349192,0.01902718,0.68330532,0.65507719,0.02150073
-1.69584792,1.38395305,0.07158898,0.00044102,0.36242264,0.01817795,0.66182506,0.63388440,0.02087079
-1.68984492,1.33626679,0.06576715,0.00035055,0.35056890,0.01738876,0.63950391,0.61104172,0.02021377
-1.68384192,1.28670718,0.06020689,0.00027762,0.33796952,0.01665489,0.61648639,0.58667134,0.01953341
-1.67783892,1.23556629,0.05493679,0.00021954,0.32468264,0.01597126,0.59291287,0.56093099,0.01883348
-1.67183592,1.18315273,0.04997998,0.00017400,0.31078521,0.01533258,0.56891832,0.53401143,0.01811770
-1.66583292,1.12978866,0.04535394,0.00013908,0.29637176,0.01473353,0.54463186,0.50613264,0.01738976
-1.65982991,1.07580741,0.04107068,0.00011320,0.28155276,0.01416889,0.52017704,0.47753907,0.01665330
-1.65382691,1.02155167,0.03713714,0.00009514,0.26645251,0.01363384,0.49567283,0.44849405,0.01591195
-1.64782391,0.96737248,0.03355585,0.00008402,0.25120684,0.01312410,0.47123528,0.41927374,0.01516935
-1.64182091,0.91362880,0.03032576,0.00007924,0.23596064,0.01263625,0.44697954,0.39016095,0.01442928
-1.63581791,0.86068787,0.02744327,0.00008053,0.22086537,0.01216791,0.42302231,0.36143911,0.01369565
-1.62981491,0.80892590,0.02490328,0.00008789,0.20607676,0.01171801,0.39948443,0.33338661,0.01297263
-1.62381191,0.75872929,0.02270037,0.00010161,0.19175266,0.01128697,0.37649336,0.30627185,0.01226474
-1.61780890,0.71049591,0.02082987,0.00012228,0.17805115,0.01087692,0.35418555,0.28034906,0.01157685
