energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,Te_p_up,Te_d_up
-2.91445723,1.52416952,0.37168029,0.33979055,0.00179102,0.05801134,0.16635257,0.82525226,0.20530804,0.00000000
-2.90845423,1.56510076,0.38287017,0.35176914,0.00189728,0.05789528,0.16990133,0.84469130,0.21177764,0.00000000
-2.90245123,1.60363220,0.39286149,0.36281461,0.00200594,0.05782367,0.17376603,0.86336397,0.21797344,0.00000000
-2.89644822,1.63895002,0.40153387,0.37271515,0.00211896,0.05777922,0.17782894,0.88082594,0.22378344,0.00000000
-2.89044522,1.67036123,0.40881390,0.38129798,0.00223901,0.05774645,0.18198832,0.89667398,0.22911844,0.00000000
-2.88444222,1.69732073,0.41467927,0.38843564,0.00236957,0.05771249,0.18616141,0.91056135,0.23391560,0.00000000
-2.87843922,1.71945463,0.41916124,0.39405081,0.00251496,0.05766772,0.19028688,0.92221244,0.23814141,0.00000000
-2.87243622,1.73657834,0.42234529,0.39811932,0.00268039,0.05760640,0.19432664,0.93143573,0.24179357,0.00000000
-2.86643322,1.74870848,0.42436976,0.40067117,0.00287194,0.05752707,0.19826687,0.93813446,0.24490187,0.00000000
-2.86043022,1.75606751,0.42542236,0.40178940,0.00309651,0.05743282,0.20211810,0.94231425,0.24752777,0.00000000
-2.85442721,1.75908041,0.42573460,0.40160680,0.00336178,0.05733136,0.20591427,0.94408720,0.24976271,0.00000000
-2.84842421,1.75836321,0.42557418,0.40030052,0.00367609,0.05723485,0.20971081,0.94367198,0.25172511,0.00000000
-2.84242121,1.75470339,0.42523568,0.39808470,0.00404824,0.05715948,0.21358165,0.94138965,0.25355617,0.00000000
-2.83641821,1.74903253,0.42502979,0.39520148,0.00448735,0.05712484,0.21761529,0.93765519,0.25541442,0.00000000
-2.83041521,1.74239217,0.42527142,0.39191071,0.00500257,0.05715306,0.22191016,0.93296482,0.25746942,0.00000000
-2.82441221,1.73589412,0.42626737,0.38847883,0.00560280,0.05726774,0.22656917,0.92787960,0.25989468,0.00000000
-2.81840920,1.73067670,0.42830376,0.38516730,0.00629640,0.05749279,0.23169401,0.92300572,0.26286012,0.00000000
-2.81240620,1.72785878,0.43163410,0.38222133,0.00709078,0.05785110,0.23737921,0.91897235,0.26652439,0.00000000
-2.80640320,1.72849341,0.43646827,0.37985910,0.00799206,0.05836322,0.24370642,0.91640791,0.27102740,0.00000000
-2.80040020,1.73352336,0.44296292,0.37826227,0.00900471,0.05904606,0.25073894,0.91591570,0.27648335,0.00000000
-2.79439720,1.74374010,0.45121396,0.37756800,0.01013113,0.05991166,0.25851712,0.91804997,0.28297455,0.00000000
-2.78839420,1.75974842,0.46125111,0.37786295,0.01137133,0.06096616,0.26705453,0.92329336,0.29054639,0.00000000
-2.78239120,1.78193801,0.47303511,0.37917945,0.01272262,0.06220897,0.27633534,0.93203689,0.29920367,0.00000000
-2.77638819,1.81046332,0.48645750,0.38149405,0.01417934,0.06363221,0.28631287,0.94456295,0.30890840,0.00000000
-2.77038519,1.84523258,0.50134305,0.38472852,0.01573268,0.06522045,0.29690960,0.96103245,0.31957935,0.00000000
-2.76438219,1.88590635,0.51745475,0.38875311,0.01737061,0.06695077,0.30801842,0.98147626,0.33109313,0.00000000
-2.75837919,1.93190569,0.53450115,0.39339202,0.01907789,0.06879323,0.31950527,1.00579142,0.34328710,0.00000000
-2.75237619,1.98242944,0.55214566,0.39843073,0.02083617,0.07071149,0.33121286,1.03374231,0.35596363,0.00000000
-2.74637319,2.03647982,0.57001748,0.40362483,0.02262427,0.07266394,0.34296551,1.06496641,0.36889593,0.00000000
-2.74037019,2.09289522,0.58772366,0.40870998,0.02441854,0.07460487,0.35457464,1.09898469,0.38183481,0.00000000
-2.73436718,2.15038874,0.60486178,0.41341243,0.02619334,0.07648596,0.36584488,1.13521590,0.39451648,0.00000000
-2.72836418,2.20759076,0.62103277,0.41745972,0.02792162,0.07825787,0.37658039,1.17299436,0.40667072,0.00000000
-2.72236118,2.26309405,0.63585336,0.42059113,0.02957560,0.07987188,0.38659115,1.21159049,0.41802943,0.00000000
-2.71635818,2.31549936,0.64896762,0.42256721,0.03112751,0.08128151,0.39569898,1.25023327,0.42833493,0.00000000
-2.71035518,2.36346010,0.66005739,0.42317837,0.03255038,0.08244405,0.40374303,1.28813405,0.43734792,0.00000000
-2.70435218,2.40572438,0.66885098,0.42225188,0.03381880,0.08332200,0.41058460,1.32451069,0.44485466,0.00000000
-2.69834917,2.44117307,0.67513018,0.41965728,0.03490970,0.08388428,0.41611106,1.35861139,0.45067325,0.00000000
-2.69234617,2.46885283,0.67873522,0.41530996,0.03580308,0.08410714,0.42023883,1.38973754,0.45465869,0.00000000
-2.68634317,2.48800317,0.67956771,0.40917286,0.03648262,0.08397497,0.42291533,1.41726484,0.45670669,0.00000000
-2.68034017,2.49807686,0.67759162,0.40125638,0.03693619,0.08348061,0.42411992,1.44066217,0.45675602,0.00000000
-2.67433717,2.49875353,0.67283221,0.39161665,0.03715630,0.08262555,0.42386384,1.45950763,0.45478950,0.00000000
-2.66833417,2.48994621,0.66537331,0.38035213,0.03714026,0.08141976,0.42218924,1.47350145,0.45083361,0.00000000
-2.66233117,2.47180092,0.65535303,0.36759915,0.03689032,0.07988127,0.41916738,1.48247527,0.44495671,0.00000000
-2.65632816,2.44468980,0.64295814,0.35352632,0.03641358,0.07803556,0.41489609,1.48639765,0.43726619,0.00000000
-2.65032516,2.40919806,0.62841745,0.33832828,0.03572175,0.07591468,0.40949672,1.48537559,0.42790451,0.00000000
-2.64432216,2.36610552,0.61199440,0.32221911,0.03483077,0.07355630,0.40311056,1.47965193,0.41704446,0.00000000
-2.63831916,2.31636336,0.59397926,0.30542558,0.03376034,0.07100256,0.39589495,1.46959876,0.40488378,0.00000000
-2.63231616,2.26106696,0.57468102,0.28818064,0.03253328,0.06829892,0.38801926,1.45570696,0.39163937,0.00000000
-2.62631316,2.20142566,0.55441942,0.27071720,0.03117485,0.06549289,0.37966078,1.43857199,0.37754136,0.00000000
-2.62031016,2.13873037,0.53351715,0.25326266,0.02971205,0.06263288,0.37100061,1.41887652,0.36282711,0.00000000
-2.61430715,2.07431993,0.51229256,0.23603400,0.02817283,0.05976694,0.36221984,1.39737020,0.34773561,0.00000000
-2.60830415,2.00954724,0.49105302,0.21923384,0.02658540,0.05694171,0.35349590,1.37484738,0.33250209,0.00000000
-2.60230115,1.94574607,0.47008896,0.20304726,0.02497749,0.05420138,0.34499941,1.35212328,0.31735333,0.00000000
-2.59629815,1.88419955,0.44966891,0.18763963,0.02337573,0.05158676,0.33689136,1.33000969,0.30250361,0.00000000
-2.59029515,1.82611110,0.43003540,0.17315516,0.02180507,0.04913458,0.32932095,1.30929088,0.28815145,0.00000000
-2.58429215,1.77257884,0.41140191,0.15971635,0.02028836,0.04687679,0.32242396,1.29070069,0.27447713,0.00000000
-2.57828914,1.72457397,0.39395091,0.14742410,0.01884592,0.04484016,0.31632176,1.27490170,0.26164111,0.00000000
-2.57228614,1.68292397,0.37783281,0.13635841,0.01749536,0.04304597,0.31112096,1.26246731,0.24978327,0.00000000
-2.56628314,1.64830079,0.36316605,0.12657959,0.01625136,0.04150985,0.30691369,1.25386740,0.23902285,0.00000000
-2.56028014,1.62121451,0.35003793,0.11812982,0.01512567,0.04024187,0.30377833,1.24945823,0.22945915,0.00000000
-2.55427714,1.60201233,0.33850639,0.11103492,0.01412715,0.03924668,0.30178086,1.24947685,0.22117272,0.00000000
-2.54827414,1.59088279,0.32860232,0.10530623,0.01326185,0.03852388,0.30097639,1.25404026,0.21422695,0.00000000
-2.54227114,1.58786473,0.32033249,0.10094254,0.01253326,0.03806849,0.30141097,1.26314928,0.20866995,0.00000000
-2.53626813,1.59286037,0.31368276,0.09793181,0.01194249,0.03787151,0.30312333,1.27669666,0.20453643,0.00000000
-2.53026513,1.60565164,0.30862135,0.09625280,0.01148857,0.03792061,0.30614653,1.29447914,0.20184953,0.00000000
-2.52426213,1.62591882,0.30510221,0.09587629,0.01116870,0.03820086,0.31050916,1.31621251,0.20062241,0.00000000
-2.51825913,1.65326039,0.30306803,0.09676615,0.01097855,0.03869547,0.31623611,1.34154888,0.20085936,0.00000000
-2.51225613,1.68721296,0.30245301,0.09887988,0.01091249,0.03938652,0.32334860,1.37009525,0.20255652,0.00000000
-2.50625313,1.72727025,0.30318498,0.10216890,0.01096384,0.04025574,0.33186350,1.40143219,0.20570202,0.00000000
-2.50025013,1.77290016,0.30518718,0.10657848,0.01112510,0.04128513,0.34179182,1.43513174,0.21027550,0.00000000
-2.49424712,1.82355918,0.30837927,0.11204733,0.01138803,0.04245752,0.35313651,1.47077362,0.21624722,0.00000000
-2.48824412,1.87870347,0.31267794,0.11850705,0.01174382,0.04375710,0.36588949,1.50795894,0.22357658,0.00000000
-2.48224112,1.93779662,0.31799701,0.12588138,0.01218316,0.04516970,0.38002822,1.54632084,0.23221052,0.00000000
-2.47623812,2.00031375,0.32424720,0.13408546,0.01269625,0.04668306,0.39551194,1.58553173,0.24208163,0.00000000
-2.47023512,2.06574258,0.33133585,0.14302519,0.01327286,0.04828693,0.41227794,1.62530709,0.25310646,0.00000000
-2.46423212,2.13358183,0.33916653,0.15259682,0.01390226,0.04997306,0.43023805,1.66540584,0.26518405,0.00000000
-2.45822911,2.20333773,0.34763906,0.16268691,0.01457328,0.05173507,0.44927574,1.70562777,0.27819509,0.00000000
-2.45222611,2.27451971,0.35664981,0.17317270,0.01527425,0.05356826,0.46924424,1.74580851,0.29200167,0.00000000
-2.44622311,2.34663603,0.36609271,0.18392309,0.01599304,0.05546939,0.48996567,1.78581274,0.30644807,0.00000000
-2.44022011,2.41919038,0.37586088,0.19480022,0.01671712,0.05743635,0.51123179,1.82552635,0.32136253,0.00000000
-2.43421711,2.49168031,0.38584906,0.20566162,0.01743363,0.05946787,0.53280620,1.86484840,0.33656002,0.00000000
-2.42821411,2.56359801,0.39595667,0.21636306,0.01812950,0.06156322,0.55442823,1.90368346,0.35184622,0.00000000
-2.42221111,2.63443382,0.40609160,0.22676183,0.01879166,0.06372192,0.57581836,1.94193500,0.36702234,0.00000000
-2.41620810,2.70368259,0.41617432,0.23672053,0.01940720,0.06594348,0.59668516,1.97950019,0.38189080,0.00000000
-2.41020510,2.77085251,0.42614219,0.24611102,0.01996370,0.06822719,0.61673334,2.01626644,0.39626144,0.00000000
-2.40420210,2.83547594,0.43595371,0.25481857,0.02044947,0.07057188,0.63567260,2.05210964,0.40995796,0.00000000
-2.39819910,2.89712133,0.44559221,0.26274569,0.02085385,0.07297576,0.65322692,2.08689399,0.42282423,0.00000000
-2.39219610,2.95540528,0.45506876,0.26981574,0.02116755,0.07543622,0.66914376,2.12047321,0.43473015,0.00000000
-2.38619310,3.01000354,0.46442393,0.27597580,0.02138289,0.07794963,0.68320265,2.15269256,0.44557658,0.00000000
-2.38019010,3.06065994,0.47372804,0.28119881,0.02149410,0.08051114,0.69522272,2.18339133,0.45529911,0.00000000
-2.37418709,3.10719209,0.48307985,0.28548465,0.02149748,0.08311443,0.70506878,2.21240531,0.46387029,0.00000000
-2.36818409,3.14949320,0.49260338,0.28886016,0.02139158,0.08575145,0.71265546,2.23956870,0.47130017,0.00000000
-2.36218109,3.18752939,0.50244291,0.29137789,0.02117725,0.08841208,0.71794928,2.26471537,0.47763497,0.00000000
-2.35617809,3.22133240,0.51275637,0.29311369,0.02085764,0.09108388,0.72096847,2.28767904,0.48295385,0.00000000
-2.35017509,3.25098787,0.52370715,0.29416320,0.02043809,0.09375173,0.72178044,2.30829255,0.48736398,0.00000000
-2.34417209,3.27661989,0.53545484,0.29463724,0.01992599,0.09639761,0.72049719,2.32638632,0.49099403,0.00000000
-2.33816908,3.29837272,0.54814528,0.29465649,0.01933053,0.09900038,0.71726881,2.34178638,0.49398635,0.00000000
-2.33216608,3.31639099,0.56190041,0.29434557,0.01866240,0.10153570,0.71227542,2.35431226,0.49648841,0.00000000
-2.32616308,3.33079983,0.57680847,0.29382688,0.01793343,0.10397610,0.70571813,2.36377558,0.49864377,0.00000000
-2.32016008,3.34168651,0.59291521,0.29321447,0.01715625,0.10629120,0.69780939,2.36997956,0.50058321,0.00000000
-2.31415708,3.34908509,0.61021651,0.29260835,0.01634391,0.10844812,0.68876337,2.37272024,0.50241649,0.00000000
-2.30815408,3.35296548,0.62865304,0.29208943,0.01550947,0.11041219,0.67878690,2.37178970,0.50422523,0.00000000
-2.30215108,3.35322793,0.64810714,0.29171546,0.01466574,0.11214769,0.66807136,2.36698167,0.50605734,0.00000000
-2.29614807,3.34970388,0.66840240,0.29151815,0.01382488,0.11361897,0.65678617,2.35809942,0.50792330,0.00000000
-2.29014507,3.34216322,0.68930590,0.29150166,0.01299827,0.11479163,0.64507387,2.34496611,0.50979473,0.00000000
-2.28414207,3.33032806,0.71053316,0.29164251,0.01219624,0.11563380,0.63304737,2.32743689,0.51160499,0.00000000
-2.27813907,3.31389222,0.73175553,0.29189097,0.01142799,0.11611753,0.62078904,2.30541253,0.51325226,0.00000000
-2.27213607,3.29254542,0.75260983,0.29217382,0.01070158,0.11622010,0.60835203,2.27885345,0.51460459,0.00000000
-2.26613307,3.26600078,0.77270971,0.29239831,0.01002389,0.11592534,0.59576321,2.24779367,0.51550685,0.00000000
-2.26013007,3.23402389,0.79165816,0.29245723,0.00940074,0.11522466,0.58302777,2.21235331,0.51578911,0.00000000
-2.25412706,3.19646164,0.80906070,0.29223457,0.00883697,0.11411795,0.57013496,2.17274904,0.51527609,0.00000000
-2.24812406,3.15326881,0.82453849,0.29161180,0.00833666,0.11261411,0.55706462,2.12930127,0.51379709,0.00000000
-2.24212106,3.10453073,0.83774090,0.29047405,0.00790320,0.11073137,0.54379394,2.08243754,0.51119581,0.00000000
-2.23611806,3.05048037,0.84835681,0.28871626,0.00753956,0.10849705,0.53030413,2.03269147,0.50733965,0.00000000
-2.23011506,2.99150860,0.85612434,0.28624865,0.00724842,0.10594716,0.51658650,1.98069689,0.50212792,0.00000000
-2.22411206,2.92816681,0.86083847,0.28300139,0.00703230,0.10312545,0.50264758,1.92717718,0.49549848,0.00000000
-2.21810905,2.86116136,0.86235641,0.27892833,0.00689371,0.10008228,0.48851309,1.87293006,0.48743254,0.00000000
-2.21210605,2.79134017,0.86060058,0.27400936,0.00683519,0.09687313,0.47423041,1.81880828,0.47795740,0.00000000
-2.20610305,2.71967182,0.85555906,0.26825163,0.00685938,0.09355690,0.45986961,1.76569699,0.46714690,0.00000000
-2.20010005,2.64721820,0.84728388,0.26168936,0.00696894,0.09019410,0.44552295,1.71448886,0.45511972,0.00000000
-2.19409705,2.57510224,0.83588718,0.25438243,0.00716655,0.08684498,0.43130300,1.66605786,0.44203563,0.00000000
-2.18809405,2.50447207,0.82153558,0.24641379,0.00745474,0.08356770,0.41733953,1.62123311,0.42808986,0.00000000
-2.18209105,2.43646367,0.80444318,0.23788602,0.00783577,0.08041661,0.40377547,1.58077385,0.41350602,0.00000000
-2.17608804,2.37216377,0.78486363,0.22891697,0.00831143,0.07744071,0.39076217,1.54534673,0.39852790,0.00000000
-2.17008504,2.31257481,0.76308148,0.21963510,0.00888281,0.07468241,0.37845433,1.51550644,0.38341060,0.00000000
-2.16408204,2.25858360,0.73940342,0.21017442,0.00955012,0.07217657,0.36700490,1.49168052,0.36841149,0.00000000
-2.15807904,2.21093505,0.71414963,0.20066957,0.01031244,0.06994984,0.35656015,1.47415890,0.35378131,0.00000000
-2.15207604,2.17021217,0.68764559,0.19125108,0.01116750,0.06802042,0.34725536,1.46308858,0.33975603,0.00000000
-2.14607304,2.13682275,0.66021451,0.18204116,0.01211153,0.06639807,0.33921104,1.45847351,0.32654956,0.00000000
-2.14007004,2.11099333,0.63217065,0.17315007,0.01313911,0.06508454,0.33253009,1.46017955,0.31434776,0.00000000
-2.13406703,2.09277011,0.60381358,0.16467328,0.01424304,0.06407414,0.32729573,1.46794393,0.30330389,0.00000000
-2.12806403,2.08202653,0.57542346,0.15668943,0.01541437,0.06335468,0.32357028,1.48138883,0.29353551,0.00000000
-2.12206103,2.07847657,0.54725725,0.14925916,0.01664238,0.06290842,0.32139474,1.50003806,0.28512302,0.00000000
-2.11605803,2.08169297,0.51954596,0.14242471,0.01791469,0.06271325,0.32078902,1.52333607,0.27810955,0.00000000
-2.11005503,2.09112895,0.49249277,0.13621031,0.01921747,0.06274381,0.32175256,1.55066830,0.27250228,0.00000000
-2.10405203,2.10614237,0.46627198,0.13062319,0.02053568,0.06297260,0.32426539,1.58138192,0.26827483,0.00000000
-2.09804902,2.12602086,0.44102866,0.12565517,0.02185336,0.06337105,0.32828925,1.61480600,0.26537063,0.00000000
-2.09204602,2.15000691,0.41687903,0.12128454,0.02315405,0.06391036,0.33376864,1.65027039,0.26370689,0.00000000
-2.08604302,2.17732164,0.39391129,0.11747835,0.02442117,0.06456233,0.34063186,1.68712258,0.26317911,0.00000000
-2.08004002,2.20718648,0.37218708,0.11419465,0.02563851,0.06529987,0.34879165,1.72474203,0.26366563,0.00000000
-2.07403702,2.23884216,0.35174330,0.11138486,0.02679068,0.06609739,0.35814569,1.76255172,0.26503236,0.00000000
-2.06803402,2.27156438,0.33259431,0.10899598,0.02786357,0.06693101,0.36857680,1.80002669,0.26713713,0.00000000
-2.06203102,2.30467617,0.31473451,0.10697264,0.02884479,0.06777864,0.37995297,1.83669964,0.26983387,0.00000000
-2.05602801,2.33755694,0.29814118,0.10525891,0.02972403,0.06861987,0.39212740,1.87216387,0.27297631,0.00000000
-2.05002501,2.36964838,0.28277754,0.10379982,0.03049346,0.06943580,0.40493854,1.90607378,0.27642118,0.00000000
-2.04402201,2.40045783,0.26859602,0.10254263,0.03114786,0.07020889,0.41821050,1.93814347,0.28003100,0.00000000
-2.03801901,2.42955940,0.25554163,0.10143780,0.03168487,0.07092263,0.43175386,1.96814386,0.28367636,0.00000000
-2.03201601,2.45659367,0.24355543,0.10043974,0.03210497,0.07156141,0.44536705,1.99589906,0.28723773,0.00000000
-2.02601301,2.48126644,0.23257790,0.09950731,0.03241143,0.07211033,0.45883857,2.02128226,0.29060701,0.00000000
-2.02001001,2.50334719,0.22255231,0.09860416,0.03261013,0.07255514,0.47194986,2.04421193,0.29368861,0.00000000
-2.01400700,2.52266770,0.21342784,0.09769893,0.03270929,0.07288224,0.48447912,2.06464850,0.29640038,0.00000000
-2.00800400,2.53912133,0.20516246,0.09676539,0.03271909,0.07307884,0.49620585,2.08259209,0.29867430,0.00000000
-2.00200100,2.55266303,0.19772543,0.09578241,0.03265123,0.07313312,0.50691603,2.09808123,0.30045696,0.00000000
-1.99599800,2.56331039,0.19109943,0.09473403,0.03251843,0.07303458,0.51640783,2.11119294,0.30170994,0.00000000
-1.98999500,2.57114545,0.18528204,0.09360938,0.03233388,0.07277437,0.52449751,2.12204385,0.30240998,0.00000000
-1.98399200,2.57631726,0.18028678,0.09240262,0.03211068,0.07234569,0.53102531,2.13079232,0.30254909,0.00000000
-1.97798899,2.57904454,0.17614340,0.09111290,0.03186136,0.07174422,0.53586104,2.13764124,0.30213437,0.00000000
-1.97198599,2.57961825,0.17289752,0.08974419,0.03159731,0.07096843,0.53890889,2.14284096,0.30118764,0.00000000
-1.96598299,2.57840324,0.17060951,0.08830509,0.03132836,0.07001996,0.54011144,2.14669200,0.29974488,0.00000000
-1.95997999,2.57583851,0.16935262,0.08680861,0.03106246,0.06890380,0.53945236,2.14954691,0.29785530,0.00000000
-1.95397699,2.57243537,0.16921042,0.08527180,0.03080534,0.06762842,0.53695772,2.15181073,0.29558009,0.00000000
-1.94797399,2.56877297,0.17027348,0.08371522,0.03056039,0.06620575,0.53269580,2.15393941,0.29299085,0.00000000
-1.94197099,2.56549063,0.17263540,0.08216243,0.03032859,0.06465104,0.52677524,2.15643586,0.29016770,0.00000000
-1.93596798,2.56327674,0.17638823,0.08063919,0.03010853,0.06298253,0.51934161,2.15984309,0.28719696,0.00000000
-1.92996498,2.56285385,0.18161752,0.07917264,0.02989660,0.06122111,0.51057255,2.16473425,0.28416859,0.00000000
-1.92396198,2.56496022,0.18839689,0.07779033,0.02968721,0.05938970,0.50067167,2.17169942,0.28117341,0.00000000
-1.91795898,2.57032779,0.19678258,0.07651919,0.02947314,0.05751266,0.48986136,2.18132923,0.27830009,0.00000000
-1.91195598,2.57965732,0.20680791,0.07538443,0.02924590,0.05561511,0.47837498,2.19419569,0.27563207,0.00000000
-1.90595298,2.59359114,0.21847808,0.07440844,0.02899621,0.05372216,0.46644873,2.21083055,0.27324456,0.00000000
-1.89994997,2.61268473,0.23176542,0.07360973,0.02871445,0.05185819,0.45431346,2.23170208,0.27120161,0.00000000
-1.89394697,2.63737797,0.24660531,0.07300198,0.02839112,0.05004616,0.44218697,2.25719097,0.26955349,0.00000000
-1.88794397,2.66796752,0.26289317,0.07259316,0.02801731,0.04830693,0.43026695,2.28756659,0.26833442,0.00000000
-1.88194097,2.70458159,0.28048253,0.07238494,0.02758512,0.04665871,0.41872500,2.32296446,0.26756076,0.00000000
-1.87593797,2.74715848,0.29918451,0.07237223,0.02708799,0.04511656,0.40770187,2.36336651,0.26722980,0.00000000
-1.86993497,2.79543017,0.31876886,0.07254300,0.02652106,0.04369211,0.39730409,2.40858494,0.26731919,0.00000000
-1.86393197,2.84891227,0.33896655,0.07287840,0.02588133,0.04239328,0.38760219,2.45825106,0.26778701,0.00000000
-1.85792896,2.90690111,0.35947403,0.07335315,0.02516785,0.04122427,0.37863034,2.51181000,0.26857261,0.00000000
-1.85192596,2.96847891,0.37995912,0.07393615,0.02438173,0.04018553,0.37038755,2.56852198,0.26959813,0.00000000
-1.84592296,3.03252713,0.40006829,0.07459140,0.02352611,0.03927401,0.36284020,2.62747074,0.27077065,0.00000000
-1.83991996,3.09774827,0.41943530,0.07527913,0.02260606,0.03848341,0.35592568,2.68757915,0.27198504,0.00000000
-1.83391696,3.16269541,0.43769070,0.07595706,0.02162838,0.03780455,0.34955706,2.74763202,0.27312717,0.00000000
-1.82791396,3.22580893,0.45447207,0.07658183,0.02060133,0.03722581,0.34362839,2.80630524,0.27407766,0.00000000
-1.82191096,3.28545894,0.46943448,0.07711044,0.01953437,0.03673366,0.33802042,2.86220068,0.27471575,0.00000000
-1.81590795,3.33999214,0.48226067,0.07750170,0.01843781,0.03631311,0.33260651,2.91388539,0.27492337,0.00000000
-1.80990495,3.38778099,0.49267076,0.07771764,0.01732249,0.03594831,0.32725834,2.95993361,0.27458909,0.00000000
-1.80390195,3.42727349,0.50043083,0.07772471,0.01619938,0.03562302,0.32185128,2.99896999,0.27361188,0.00000000
-1.79789895,3.45704125,0.50536008,0.07749487,0.01507933,0.03532107,0.31626926,3.02971220,0.27190451,0.00000000
-1.79189595,3.47582400,0.50733632,0.07700641,0.01397270,0.03502682,0.31040883,3.05101097,0.26939642,0.00000000
-1.78589295,3.48256851,0.50629942,0.07624455,0.01288913,0.03472555,0.30418241,3.06188604,0.26603600,0.00000000
-1.77988994,3.47646042,0.50225270,0.07520171,0.01183731,0.03440372,0.29752063,3.06155637,0.26179219,0.00000000
-1.77388694,3.45694764,0.49526207,0.07387753,0.01082484,0.03404926,0.29037377,3.04946339,0.25665528,0.00000000
-1.76788394,3.42375443,0.48545316,0.07227864,0.00985804,0.03365176,0.28271228,3.02528639,0.25063699,0.00000000
-1.76188094,3.37688589,0.47300642,0.07041817,0.00894199,0.03320256,0.27452654,2.98894958,0.24376975,0.00000000
-1.75587794,3.31662274,0.45815059,0.06831501,0.00808043,0.03269486,0.26582582,2.94062060,0.23610534,0.00000000
-1.74987494,3.24350717,0.44115476,0.06599296,0.00727585,0.03212371,0.25663673,2.88070103,0.22771287,0.00000000
-1.74387194,3.15832049,0.42231942,0.06347973,0.00652954,0.03148605,0.24700126,2.80980941,0.21867624,0.00000000
-1.73786893,3.06205408,0.40196699,0.06080589,0.00584167,0.03078062,0.23697441,2.72875790,0.20909125,0.00000000
-1.73186593,2.95587506,0.38043208,0.05800380,0.00521150,0.03000791,0.22662181,2.63852390,0.19906248,0.00000000
-1.72586293,2.84108849,0.35805215,0.05510653,0.00463741,0.02917011,0.21601724,2.54021796,0.18869999,0.00000000
-1.71985993,2.71909791,0.33515856,0.05214694,0.00411717,0.02827100,0.20524026,2.43504977,0.17811617,0.00000000
-1.71385693,2.59136575,0.31206876,0.04915679,0.00364801,0.02731588,0.19437412,2.32429350,0.16742269,0.00000000
-1.70785393,2.45937551,0.28907948,0.04616600,0.00322682,0.02631145,0.18350376,2.20925406,0.15672771,0.00000000
-1.70185093,2.32459671,0.26646131,0.04320214,0.00285026,0.02526573,0.17271427,2.09123552,0.14613355,0.00000000
-1.69584792,2.18845401,0.24445475,0.04028995,0.00251493,0.02418796,0.16208952,1.97151265,0.13573469,0.00000000
-1.68984492,2.05230097,0.22326760,0.03745112,0.00221744,0.02308846,0.15171119,1.85130643,0.12561628,0.00000000
-1.68384192,1.91739909,0.20307381,0.03470417,0.00195454,0.02197853,0.14165794,1.73176388,0.11585316,0.00000000
-1.67783892,1.78490216,0.18401359,0.03206446,0.00172319,0.02087030,0.13200493,1.61394251,0.10650923,0.00000000
-1.67183592,1.65584569,0.16619454,0.02954433,0.00152065,0.01977657,0.12282338,1.49879926,0.09763741,0.00000000
-1.66583292,1.53114119,0.14969379,0.02715329,0.00134448,0.01871061,0.11418028,1.38718368,0.08927977,0.00000000
-1.65982991,1.41157446,0.13456072,0.02489829,0.00119262,0.01768601,0.10613820,1.27983489,0.08146813,0.00000000
-1.65382691,1.29780745,0.12082025,0.02278406,0.00106344,0.01671643,0.09875504,1.17738173,0.07422477,0.00000000
-1.64782391,1.19038275,0.10847626,0.02081337,0.00095569,0.01581535,0.09208375,1.08034550,0.06756339,0.00000000
-1.64182091,1.08973002,0.09751519,0.01898740,0.00086858,0.01499587,0.08617201,0.98914463,0.06149010,0.00000000
-1.63581791,0.99617368,0.08790944,0.01730598,0.00080173,0.01427043,0.08106188,0.90410067,0.05600442,0.00000000
-1.62981491,0.90994124,0.07962060,0.01576788,0.00075523,0.01365060,0.07678929,0.82544507,0.05110033,0.00000000
-1.62381191,0.83117180,0.07260231,0.01437104,0.00072960,0.01314681,0.07338359,0.75332626,0.04676718,0.00000000
-1.61780890,0.75992435,0.06680275,0.01311276,0.00072576,0.01276818,0.07086700,0.68781686,0.04299055,0.00000000
-1.61180590,0.69618572,0.06216672,0.01198985,0.00074506,0.01252236,0.06925416,0.62892055,0.03975303,0.00000000
-1.60580290,0.63987800,0.05863728,0.01099874,0.00078926,0.01241536,0.06855173,0.57657870,0.03703485,0.00000000
-1.59979990,0.59086558,0.05615707,0.01013564,0.00086044,0.01245155,0.06875807,0.53067670,0.03481450,0.00000000
-1.59379690,0.54896181,0.05466924,0.00939655,0.00096101,0.01263360,0.06986322,0.49105000,0.03306919,0.00000000
-1.58779390,0.51393551,0.05411815,0.00877743,0.00109365,0.01296259,0.07184901,0.45748999,0.03177539,0.00000000
-1.58179090,0.48551749,0.05444988,0.00827424,0.00126121,0.01343813,0.07468947,0.42974991,0.03090926,0.00000000
-1.57578789,0.46340723,0.05561255,0.00788306,0.00146667,0.01405857,0.07835161,0.40755087,0.03044713,0.00000000
-1.56978489,0.44727991,0.05755661,0.00760020,0.00171296,0.01482132,0.08279642,0.39058809,0.03036600,0.00000000
-1.56378189,0.43679388,0.06023515,0.00742237,0.00200293,0.01572317,0.08798027,0.37853750,0.03064412,0.00000000
-1.55777889,0.43159850,0.06360409,0.00734680,0.00233914,0.01676068,0.09385654,0.37106263,0.03126157,0.00000000
-1.55177589,0.43134238,0.06762257,0.00737144,0.00272375,0.01793063,0.10037749,0.36782177,0.03220092,0.00000000
