energy_ev,total_up,C_s_up,C_p_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-3.17258629,5.89728583,0.00546588,0.26777169,0.79960203,4.45241752,0.03062212,0.72126873,0.28310107,0.56730921
-3.16658329,5.94446896,0.00541759,0.26776546,0.79706852,4.50838189,0.03103114,0.71675264,0.28369128,0.56778367
-3.16058029,5.99882470,0.00539736,0.26775839,0.79443410,4.57020352,0.03141394,0.71313638,0.28484349,0.56890544
-3.15457729,6.05940399,0.00540691,0.26767033,0.79142819,4.63711727,0.03176149,0.71035825,0.28656610,0.57067663
-3.14857429,6.12528080,0.00544831,0.26742714,0.78780520,4.70835105,0.03206658,0.70836125,0.28886673,0.57311562
-3.14257129,6.19559321,0.00552399,0.26696359,0.78335405,4.78315800,0.03232405,0.70709731,0.29175281,0.57625740
-3.13656828,6.26957925,0.00563674,0.26622590,0.77790629,4.86084582,0.03253100,0.70653071,0.29523177,0.58015291
-3.13056528,6.34660580,0.00578967,0.26517389,0.77134260,4.94080176,0.03268684,0.70664028,0.29931087,0.58486720
-3.12456228,6.42618870,0.00598617,0.26378236,0.76359712,5.02251201,0.03279332,0.70742052,0.30399671,0.59047663
-3.11855928,6.50800336,0.00622979,0.26204197,0.75465977,5.10557442,0.03285441,0.70888141,0.30929425,0.59706499
-3.11255628,6.59188518,0.00652420,0.25995930,0.74457617,5.18970402,0.03287613,0.71104704,0.31520568,0.60471896
-3.10655328,6.67781997,0.00687304,0.25755626,0.73344545,5.27473128,0.03286631,0.71395306,0.32172886,0.61352293
-3.10055028,6.76592518,0.00727978,0.25486874,0.72141580,5.36059322,0.03283424,0.71764322,0.32885584,0.62355349
-3.09454727,6.85642309,0.00774758,0.25194480,0.70867829,5.44731828,0.03279033,0.72216511,0.33657119,0.63487405
-3.08854427,6.94960780,0.00827916,0.24884220,0.69545904,5.53500590,0.03274571,0.72756540,0.34485056,0.64752957
-3.08254127,7.04580810,0.00887662,0.24562563,0.68201019,5.62380225,0.03271184,0.73388495,0.35365948,0.66154208
-3.07653827,7.14534853,0.00954128,0.24236375,0.66860013,5.71387374,0.03270009,0.74115393,0.36295254,0.67690705
-3.07053527,7.24851105,0.01027356,0.23912611,0.65550335,5.80537990,0.03272144,0.74938742,0.37267303,0.69359080
-3.06453227,7.35549970,0.01107286,0.23598009,0.64299050,5.89844745,0.03278611,0.75858165,0.38275319,0.71152938
-3.05852926,7.46641022,0.01193741,0.23298821,0.63131885,5.99314706,0.03290333,0.76871120,0.39311507,0.73062882
-3.05252626,7.58120640,0.01286422,0.23020566,0.62072373,6.08947407,0.03308115,0.77972730,0.40367193,0.75076680
-3.04652326,7.69970450,0.01384905,0.22767831,0.61141114,6.18733442,0.03332631,0.79155728,0.41433024,0.77179577
-3.04052026,7.82156619,0.01488633,0.22544132,0.60355184,6.28653621,0.03364417,0.80410535,0.42499219,0.79354732
-3.03451726,7.94630046,0.01596928,0.22351817,0.59727692,6.38678739,0.03403870,0.81725452,0.43555844,0.81583753
-3.02851426,8.07327370,0.01708987,0.22192038,0.59267510,6.48769929,0.03451255,0.83086966,0.44593112,0.83847310
-3.02251126,8.20172730,0.01823903,0.22064773,0.58979162,6.58879569,0.03506709,0.84480139,0.45601684,0.86125784
-3.01650825,8.33080117,0.01940671,0.21968894,0.58862863,6.68952633,0.03570257,0.85889070,0.46572952,0.88399918
-3.01050525,8.45956158,0.02058213,0.21902280,0.58914700,6.78928412,0.03641818,0.87297398,0.47499285,0.90651436
-3.00450225,8.58703148,0.02175394,0.21861962,0.59126925,6.88742457,0.03721221,0.88688811,0.48374229,0.92863593
-2.99849925,8.71222133,0.02291050,0.21844288,0.59488341,6.98328631,0.03808215,0.90047545,0.49192640,0.95021629
-2.99249625,8.83415873,0.02404014,0.21845106,0.59984768,7.07621136,0.03902476,0.91358844,0.49950756,0.97113097
-2.98649325,8.95191524,0.02513141,0.21859942,0.60599542,7.16556410,0.04003614,0.92609346,0.50646186,0.99128064
-2.98049025,9.06462925,0.02617336,0.21884178,0.61314046,7.25074801,0.04111182,0.93787411,0.51277835,1.01059166
-2.97448724,9.17152402,0.02715582,0.21913215,0.62108246,7.33121942,0.04224674,0.94883340,0.51845764,1.02901534
-2.96848424,9.27192049,0.02806962,0.21942616,0.62961209,7.40649800,0.04343532,0.95889519,0.52350998,1.04652587
-2.96248124,9.36524495,0.02890686,0.21968234,0.63851610,7.47617381,0.04467141,0.96800463,0.52795297,1.06311735
-2.95647824,9.45103195,0.02966102,0.21986305,0.64758190,7.53991107,0.04594839,0.97612788,0.53180908,1.07879995
-2.95047524,9.52892304,0.03032718,0.21993527,0.65660197,7.59744901,0.04725914,0.98325110,0.53510316,1.09359571
-2.94447224,9.59866244,0.03090208,0.21987116,0.66537768,7.64860040,0.04859612,0.98937886,0.53786008,1.10753410
-2.93846923,9.66009045,0.03138418,0.21964835,0.67372284,7.69324825,0.04995145,0.99453222,0.54010279,1.12064786
-2.93246623,9.71313576,0.03177367,0.21925013,0.68146680,7.73134146,0.05131699,0.99874659,0.54185073,1.13296913
-2.92646323,9.75780734,0.03207239,0.21866545,0.68845717,7.76288993,0.05268450,1.00206945,0.54311883,1.14452632
-2.92046023,9.79418686,0.03228376,0.21788887,0.69456213,7.78795960,0.05404572,1.00455809,0.54391709,1.15534172
-2.91445723,9.82242182,0.03241266,0.21692034,0.69967242,7.80666784,0.05539260,1.00627756,0.54425078,1.16542998
-2.90845423,9.84271971,0.03246518,0.21576498,0.70370282,7.81917916,0.05671737,1.00729856,0.54412109,1.17479739
-2.90245123,9.85534311,0.03244850,0.21443277,0.70659334,7.82570148,0.05801272,1.00769572,0.54352628,1.18344201
-2.89644822,9.86060531,0.03237059,0.21293818,0.70830981,7.82648258,0.05927188,1.00754576,0.54246313,1.19135439
-2.89044522,9.85886600,0.03223997,0.21129982,0.70884410,7.82180646,0.06048870,1.00692598,0.54092854,1.19851876
-2.88444222,9.85052645,0.03206549,0.20953993,0.70821371,7.81198932,0.06165765,1.00591260,0.53892118,1.20491449
-2.87843922,9.83602366,0.03185603,0.20768391,0.70646089,7.79737475,0.06277383,1.00457920,0.53644300,1.21051769
-2.87243622,9.81582281,0.03162028,0.20575976,0.70365114,7.77832781,0.06383285,1.00299514,0.53350050,1.21530264
-2.86643322,9.79040802,0.03136647,0.20379740,0.69987115,7.75522773,0.06483072,1.00122393,0.53010565,1.21924307
-2.86043022,9.76027104,0.03110217,0.20182802,0.69522628,7.72845937,0.06576370,0.99932158,0.52627639,1.22231312
-2.85442721,9.72589835,0.03083412,0.19988335,0.68983746,7.69840337,0.06662813,0.99733506,0.52203665,1.22448799
-2.84842421,9.68775712,0.03056802,0.19799486,0.68383789,7.66542551,0.06742023,0.99530086,0.51741606,1.22574428
-2.84242121,9.64628078,0.03030848,0.19619302,0.67736926,7.62986574,0.06813593,0.99324385,0.51244910,1.22606016
-2.83641821,9.60185528,0.03005886,0.19450650,0.67057803,7.59202764,0.06877082,0.99117649,0.50717415,1.22541547
-2.83041521,9.55480711,0.02982127,0.19296145,0.66361156,7.55216912,0.06931998,0.98909854,0.50163216,1.22379189
-2.82441221,9.50539436,0.02959657,0.19158089,0.65661445,7.51049512,0.06977807,0.98699738,0.49586535,1.22117334
-2.81840920,9.45380176,0.02938438,0.19038413,0.64972515,7.46715328,0.07013938,0.98484903,0.48991594,1.21754676
-2.81240620,9.40014068,0.02918320,0.18938637,0.64307291,7.42223310,0.07039799,0.98261991,0.48382491,1.21290340
-2.80640320,9.34445467,0.02899053,0.18859844,0.63677527,7.37576924,0.07054804,0.98026925,0.47763116,1.20724052
-2.80040020,9.28673070,0.02880302,0.18802666,0.63093600,7.32774912,0.07058404,0.97775225,0.47137081,1.20056378
-2.79439720,9.22691599,0.02861666,0.18767292,0.62564370,7.27812468,0.07050126,0.97502372,0.46507694,1.19288989
-2.78839420,9.16493957,0.02842704,0.18753483,0.62097091,7.22682809,0.07029611,0.97204211,0.45877958,1.18424965
-2.78239120,9.10073781,0.02822954,0.18760610,0.61697379,7.17379060,0.06996659,0.96877371,0.45250611,1.17469101
-2.77638819,9.03428213,0.02801965,0.18787698,0.61369220,7.11896355,0.06951267,0.96519679,0.44628181,1.16428198
-2.77038519,8.96560743,0.02779318,0.18833474,0.61115028,7.06234031,0.06893666,0.96130541,0.44013069,1.15311311
-2.76438219,8.89483930,0.02754654,0.18896433,0.60935721,7.00397794,0.06824345,0.95711267,0.43407634,1.14129916
-2.75837919,8.82221806,0.02727701,0.18974892,0.60830828,6.94401697,0.06744077,0.95265322,0.42814285,1.12897991
-2.75237619,8.74811800,0.02698291,0.19067052,0.60798595,6.88269808,0.06653923,0.94798478,0.42235558,1.11631968
-2.74637319,8.67306017,0.02666385,0.19171053,0.60836110,6.82037434,0.06555231,0.94318863,0.41674180,1.10350561
-2.74037019,8.59771770,0.02632082,0.19285025,0.60939414,6.75751816,0.06449622,0.93836891,0.41133107,1.09074451
-2.73436718,8.52291279,0.02595636,0.19407127,0.61103610,6.69472207,0.06338964,0.93365086,0.40615538,1.07825841
-2.72836418,8.44960539,0.02557456,0.19535583,0.61322974,6.63269324,0.06225341,0.92917794,0.40124896,1.06627890
-2.72236118,8.37887367,0.02518112,0.19668711,0.61591052,6.57224147,0.06111005,0.92510809,0.39664782,1.05504054
-2.71635818,8.31188726,0.02478322,0.19804934,0.61900760,6.51426134,0.05998336,0.92160925,0.39238908,1.04477357
-2.71035518,8.24987447,0.02438948,0.19942800,0.62244488,6.45970909,0.05889781,0.91885430,0.38851000,1.03569637
-2.70435218,8.19408507,0.02400975,0.20080984,0.62614209,6.40957536,0.05787810,0.91701588,0.38504702,1.02800798
-2.69834917,8.14575048,0.02365490,0.20218291,0.63001605,6.36485500,0.05694861,0.91626103,0.38203461,1.02188118
-2.69234617,8.10604327,0.02333655,0.20353661,0.63398197,6.32651529,0.05613292,0.91674620,0.37950426,1.01745647
-2.68634317,8.07603789,0.02306679,0.20486166,0.63795506,6.29546416,0.05545339,0.91861255,0.37748343,1.01483726
-2.68034017,8.05667438,0.02285778,0.20615009,0.64185210,6.27251953,0.05493076,0.92198190,0.37599481,1.01408655
-2.67433717,8.04872647,0.02272145,0.20739527,0.64559330,6.25838123,0.05458386,0.92695337,0.37505562,1.01522530
-2.66833417,8.05277533,0.02266910,0.20859188,0.64910405,6.25360639,0.05442933,0.93360077,0.37467727,1.01823246
-2.66233117,8.06918959,0.02271098,0.20973589,0.65231675,6.25858927,0.05448143,0.94197067,0.37486514,1.02304676
-2.65632816,8.09811211,0.02285597,0.21082454,0.65517241,6.27354587,0.05475189,0.95208133,0.37561861,1.02956994
-2.65032516,8.13945344,0.02311116,0.21185626,0.65762210,6.29850376,0.05524979,0.96392216,0.37693127,1.03767125
-2.64432216,8.19289159,0.02348157,0.21283056,0.65962800,6.33329715,0.05598152,0.97745375,0.37879125,1.04719302
-2.63831916,8.25787753,0.02396981,0.21374789,0.66116411,6.37756683,0.05695064,0.99260842,0.38118157,1.05795667
-2.63231616,8.33364566,0.02457588,0.21460938,0.66221640,6.43076496,0.05815791,1.00929098,0.38408057,1.06976904
-2.62631316,8.41922827,0.02529693,0.21541664,0.66278251,6.49216389,0.05960123,1.02737986,0.38746226,1.08242854
-2.62031016,8.51347321,0.02612721,0.21617133,0.66287089,6.56086870,0.06127558,1.04672837,0.39129655,1.09573074
-2.61430715,8.61506386,0.02705797,0.21687488,0.66249949,6.63583281,0.06317302,1.06716607,0.39554941,1.10947328
-2.60830415,8.72254079,0.02807755,0.21752807,0.66169404,6.71587610,0.06528270,1.08850044,0.40018286,1.12345968
-2.60230115,8.83432448,0.02917150,0.21813063,0.66048595,6.79970511,0.06759082,1.11051857,0.40515485,1.13750218
-2.59629815,8.94873880,0.03032280,0.21868090,0.65891014,6.88593479,0.07008070,1.13298921,0.41041905,1.15142338
-2.59029515,9.06403497,0.03151220,0.21917550,0.65700265,6.97311145,0.07273285,1.15566507,0.41592456,1.16505690
-2.58429215,9.17841594,0.03271855,0.21960910,0.65479851,7.05973656,0.07552509,1.17828550,0.42161566,1.17824713
-2.57828914,9.29006114,0.03391934,0.21997433,0.65232971,7.14429105,0.07843271,1.20057962,0.42743159,1.19084836
-2.57228614,9.39715164,0.03509118,0.22026172,0.64962361,7.22525993,0.08142873,1.22226989,0.43330655,1.20272338
-2.56628314,9.49789564,0.03621041,0.22045985,0.64670167,7.30115676,0.08448416,1.24307617,0.43916979,1.21374208
-2.56028014,9.59055430,0.03725368,0.22055561,0.64357889,7.37054772,0.08756838,1.26272023,0.44494603,1.22378000
-2.55427714,9.67346756,0.03819859,0.22053455,0.64026360,7.43207501,0.09064953,1.28093057,0.45055620,1.23271734
-2.54827414,9.74507992,0.03902424,0.22038145,0.63675794,7.48447903,0.09369497,1.29744750,0.45591841,1.24043840
-2.54227114,9.80396546,0.03971189,0.22008084,0.63305878,7.52661914,0.09667177,1.31202833,0.46094931,1.24683169
-2.53626813,9.84885181,0.04024538,0.21961771,0.62915912,7.55749239,0.09954721,1.32445244,0.46556562,1.25179074
-2.53026513,9.87864250,0.04061164,0.21897822,0.62504983,7.57625001,0.10228935,1.33452605,0.46968600,1.25521555
-2.52426213,9.89243687,0.04080098,0.21815041,0.62072162,7.58221124,0.10486749,1.34208651,0.47323300,1.25701464
-2.51825913,9.88954732,0.04080740,0.21712489,0.61616716,7.57487424,0.10725274,1.34700601,0.47613507,1.25710763
-2.51225613,9.86951305,0.04062866,0.21589549,0.61138321,7.55392383,0.10941852,1.34919439,0.47832859,1.25542802
-2.50625313,9.83211012,0.04026634,0.21445985,0.60637256,7.51923608,0.11134094,1.34860106,0.47975976,1.25192616
-2.50025013,9.77735741,0.03972577,0.21281985,0.60114592,7.47087956,0.11299932,1.34521598,0.48038622,1.24657213
-2.49424712,9.70551841,0.03901575,0.21098200,0.59572335,7.40911350,0.11437650,1.33906958,0.48017850,1.23935830
-2.48824412,9.61709877,0.03814832,0.20895764,0.59013546,7.33438294,0.11545918,1.33023183,0.47912095,1.23030150
-2.48224112,9.51283985,0.03713837,0.20676307,0.58442415,7.24731111,0.11623823,1.31881028,0.47721239,1.21944465
-2.47623812,9.39370833,0.03600318,0.20441946,0.57864298,7.14868927,0.11670886,1.30494753,0.47446626,1.20685767
-2.47023512,9.26088239,0.03476194,0.20195276,0.57285713,7.03946436,0.11687083,1.28881791,0.47091035,1.19263773
-2.46423212,9.11573470,0.03343523,0.19939336,0.56714292,6.92072473,0.11672853,1.27062388,0.46658610,1.17690878
-2.45822911,8.95981255,0.03204455,0.19677573,0.56158705,6.79368407,0.11629104,1.25059203,0.46154754,1.15982037
-2.45222611,8.79481566,0.03061173,0.19413793,0.55628541,6.65966401,0.11557214,1.22896899,0.45585990,1.14154578
-2.44622311,8.62257185,0.02915855,0.19152102,0.55134170,6.52007533,0.11459017,1.20601734,0.44959793,1.12227964
-2.44022011,8.44501090,0.02770626,0.18896843,0.54686569,6.37639814,0.11336792,1.18201164,0.44284411,1.10223492
-2.43421711,8.26413694,0.02627524,0.18652522,0.54297133,6.23016104,0.11193237,1.15723454,0.43568666,1.08163961
-2.42821411,8.08199952,0.02488465,0.18423734,0.53977466,6.08291942,0.11031436,1.13197318,0.42821762,1.06073289
-2.42221111,7.90066369,0.02355223,0.18215078,0.53739150,5.93623320,0.10854818,1.10651574,0.42053089,1.03976115
-2.41620810,7.72217924,0.02229407,0.18031072,0.53593507,5.79164400,0.10667109,1.08114817,0.41272040,1.01897368
-2.41020510,7.54854953,0.02112453,0.17876067,0.53551343,5.65065212,0.10472272,1.05615101,0.40487845,0.99861823
-2.40420210,7.38170010,0.02005612,0.17754153,0.53622683,5.51469364,0.10274437,1.03179628,0.39709421,0.97893648
-2.39819910,7.22344771,0.01909949,0.17669067,0.53816502,5.38511799,0.10077830,1.00834445,0.38945239,0.96015941
-2.39219610,7.07547014,0.01826342,0.17624101,0.54140449,5.26316648,0.09886689,0.98604127,0.38203224,0.94250273
-2.38619310,6.93927747,0.01755488,0.17622014,0.54600573,5.14995226,0.09705181,0.96511461,0.37490661,0.92616236
-2.38019010,6.81618544,0.01697903,0.17664937,0.55201054,5.04644226,0.09537303,0.94577117,0.36814132,0.91131014
-2.37418709,6.70729169,0.01653929,0.17754295,0.55943951,4.95344172,0.09386802,0.92819326,0.36179466,0.89808977
-2.36818409,6.61345547,0.01623738,0.17890728,0.56828966,4.87158166,0.09257074,0.91253553,0.35591708,0.88661313
-2.36218109,6.53528166,0.01607339,0.18074026,0.57853243,4.80130991,0.09151083,0.89892182,0.35055101,0.87695715
-2.35617809,6.47310962,0.01604579,0.18303074,0.59011205,4.74288599,0.09071277,0.88744228,0.34573072,0.86916133
-2.35017509,6.42700740,0.01615148,0.18575809,0.60294441,4.69638004,0.09019514,0.87815086,0.34148238,0.86322592
-2.34417209,6.39677172,0.01638581,0.18889208,0.61691653,4.66167591,0.08997001,0.87106328,0.33782413,0.85911111
-2.33816908,6.38193394,0.01674262,0.19239280,0.63188672,4.63847846,0.09004247,0.86615567,0.33476621,0.85673710
-2.33216608,6.38177195,0.01721428,0.19621092,0.64768553,4.62632468,0.09041024,0.86336403,0.33231120,0.85598530
-2.32616308,6.39532791,0.01779172,0.20028819,0.66411743,4.62459844,0.09106355,0.86258458,0.33045424,0.85670053
-2.32016008,6.42143138,0.01846451,0.20455821,0.68096349,4.63254831,0.09198514,0.86367512,0.32918342,0.85869444
-2.31415708,6.45872744,0.01922096,0.20894738,0.69798474,4.64930791,0.09315052,0.86645740,0.32848017,0.86174993
-2.30815408,6.50570897,0.02004822,0.21337627,0.71492649,4.67391820,0.09452832,0.87072067,0.32831982,0.86562661
-2.30215108,6.56075237,0.02093244,0.21776111,0.73152331,4.70535097,0.09608099,0.87622617,0.32867221,0.87006713
-2.29614807,6.62215586,0.02185901,0.22201553,0.74750467,4.74253293,0.09776557,0.88271263,0.32950248,0.87480429
-2.29014507,6.68817926,0.02281273,0.22605254,0.76260115,4.78436985,0.09953472,0.88990259,0.33077198,0.87956862
-2.28414207,6.75708448,0.02377817,0.22978655,0.77655095,4.82976997,0.10133787,0.89750948,0.33243927,0.88409638
-2.27813907,6.82717551,0.02473988,0.23313555,0.78910650,4.87766650,0.10312250,0.90524507,0.33446134,0.88813752
-2.27213607,6.89683704,0.02568282,0.23602319,0.80004113,4.92703843,0.10483559,0.91282723,0.33679486,0.89146356
-2.26613307,6.96457075,0.02659263,0.23838096,0.80915537,4.97692958,0.10642501,0.91998766,0.33939754,0.89387494
-2.26013007,7.02902828,0.02745601,0.24015002,0.81628273,5.02646544,0.10784099,0.92647936,0.34222956,0.89520757
-2.25412706,7.08904002,0.02826107,0.24128302,0.82129486,5.07486754,0.10903759,0.93208351,0.34525486,0.89533852
-2.24812406,7.14363886,0.02899763,0.24174552,0.82410562,5.12146516,0.10997399,0.93661551,0.34844253,0.89419024
-2.24212106,7.19207822,0.02965747,0.24151706,0.82467413,5.16570415,0.11061570,0.93993001,0.35176791,0.89173348
-2.23611806,7.23384348,0.03023458,0.24059194,0.82300659,5.20715254,0.11093555,0.94192456,0.35521347,0.88798848
-2.23011506,7.26865655,0.03072533,0.23897946,0.81915657,5.24550297,0.11091448,0.94254190,0.35876951,0.88302435
-2.22411206,7.29647283,0.03112847,0.23670377,0.81322408,5.28057141,0.11054205,0.94177057,0.36243439,0.87695670
-2.21810905,7.31747068,0.03144520,0.23380324,0.80535306,5.31229233,0.10981663,0.93964401,0.36621441,0.86994344
-2.21210605,7.33203318,0.03167905,0.23032941,0.79572755,5.34071005,0.10874532,0.93623788,0.37012329,0.86217879
-2.20610305,7.34072268,0.03183569,0.22634552,0.78456656,5.36596637,0.10734358,0.93166602,0.37418116,0.85388585
-2.20010005,7.34424859,0.03192269,0.22192471,0.77211792,5.38828460,0.10563451,0.92607491,0.37841319,0.84530778
-2.19409705,7.34342953,0.03194920,0.21714785,0.75865114,5.40795038,0.10364795,0.91963706,0.38284783,0.83669810
-2.18809405,7.33915107,0.03192558,0.21210130,0.74444968,5.42528977,0.10141929,0.91254343,0.38751475,0.82831035
-2.18209105,7.33232066,0.03186295,0.20687443,0.72980290,5.44064536,0.09898814,0.90499546,0.39244265,0.82038763
-2.17608804,7.32382166,0.03177281,0.20155717,0.71499790,5.45435134,0.09639692,0.89719679,0.39765690,0.81315248
-2.17008504,7.31446848,0.03166657,0.19623766,0.70031174,5.46670866,0.09368939,0.88934521,0.40317729,0.80679757
-2.16408204,7.30496513,0.03155518,0.19099998,0.68600411,5.47796148,0.09090917,0.88162529,0.40901593,0.80147766
-2.15807904,7.29586920,0.03144874,0.18592224,0.67231101,5.48827621,0.08809839,0.87420177,0.41517548,0.79730319
-2.15207604,7.28756335,0.03135623,0.18107491,0.65943939,5.49772445,0.08529652,0.86721426,0.42164778,0.79433604
-2.14607304,7.28023600,0.03128526,0.17651960,0.64756324,5.50627099,0.08253934,0.86077341,0.42841296,0.79258740
-2.14007004,7.27387262,0.03124199,0.17230815,0.63682104,5.51376783,0.07985819,0.85495870,0.43543916,0.79201824
-2.13406703,7.26825836,0.03123104,0.16848232,0.62731471,5.51995499,0.07727948,0.84981785,0.44268286,0.79254220
-2.12806403,7.26299222,0.03125557,0.16507374,0.61911012,5.52446835,0.07482449,0.84536807,0.45008971,0.79403079
-2.12206103,7.25751253,0.03131743,0.16210436,0.61223903,5.52685460,0.07250943,0.84159875,0.45759603,0.79632087
-2.11605803,7.25113234,0.03141735,0.15958730,0.60670223,5.52659270,0.07034580,0.83847565,0.46513073,0.79922384
-2.11005503,7.24308338,0.03155526,0.15752789,0.60247392,5.52312105,0.06834091,0.83594622,0.47261756,0.80253619
-2.10405203,7.23256611,0.03173058,0.15592501,0.59950674,5.51586895,0.06649864,0.83394567,0.47997774,0.80605091
-2.09804902,7.21880330,0.03194257,0.15477261,0.59773746,5.50429083,0.06482029,0.83240356,0.48713258,0.80956916
-2.09204602,7.20109411,0.03219067,0.15406119,0.59709285,5.48790134,0.06330556,0.83125047,0.49400619,0.81291152
-2.08604302,7.17886579,0.03247478,0.15377935,0.59749544,5.46630918,0.06195347,0.83042435,0.50052800,0.81592833
-2.08004002,7.15171976,0.03279552,0.15391517,0.59886887,5.43924791,0.06076328,0.82987623,0.50663505,0.81850854
-2.07403702,7.11946946,0.03315442,0.15445745,0.60114261,5.40660154,0.05973529,0.82957499,0.51227393,0.82058653
-2.06803402,7.08216761,0.03355398,0.15539667,0.60425567,5.36842344,0.05887154,0.82951086,0.51740227,0.82214659
-2.06203102,7.04012109,0.03399765,0.15672573,0.60815933,5.32494720,0.05817619,0.82969766,0.52198984,0.82322483
-2.05602801,6.99389229,0.03448973,0.15844029,0.61281857,5.27658849,0.05765587,0.83017341,0.52601915,0.82390825
-2.05002501,6.94428668,0.03503510,0.16053891,0.61821230,5.22393767,0.05731964,0.83099954,0.52948556,0.82433120
-2.04402201,6.89232679,0.03563895,0.16302277,0.62433237,5.16774310,0.05717877,0.83225864,0.53239701,0.82466923
-2.03801901,6.83921407,0.03630631,0.16589523,0.63118141,5.10888609,0.05724637,0.83405092,0.53477343,0.82513071
-2.03201601,6.78628028,0.03704165,0.16916107,0.63876978,5.04834841,0.05753668,0.83648962,0.53664577,0.82594659
-2.02601301,6.73493093,0.03784831,0.17282566,0.64711170,4.98717410,0.05806432,0.83969562,0.53805491,0.82735892
-2.02001001,6.68658377,0.03872807,0.17689395,0.65622094,4.92642757,0.05884337,0.84379149,0.53905039,0.82960849
-2.01400700,6.64260554,0.03968060,0.18136949,0.66610628,4.86714998,0.05988632,0.84889552,0.53968915,0.83292254
-2.00800400,6.60425019,0.04070309,0.18625352,0.67676712,4.81031645,0.06120310,0.85511575,0.54003418,0.83750281
-2.00200100,6.57260212,0.04178988,0.19154411,0.68818934,4.75679612,0.06280009,0.86254461,0.54015342,0.84351483
-1.99599800,6.54852712,0.04293228,0.19723561,0.70034201,4.70731727,0.06467917,0.87125433,0.54011862,0.85107881
-1.98999500,6.53263391,0.04411844,0.20331820,0.71317478,4.66243936,0.06683703,0.88129329,0.54000443,0.86026266
-1.98399200,6.52524793,0.04533347,0.20977783,0.72661650,4.62253330,0.06926450,0.89268365,0.53988765,0.87107746
-1.97798899,6.52639909,0.04655961,0.21659641,0.74057493,4.58777104,0.07194622,0.90542024,0.53984659,0.88347558
-1.97198599,6.53582356,0.04777665,0.22375224,0.75493773,4.55812480,0.07486048,0.91947076,0.53996054,0.89735155
-1.96598299,6.55297970,0.04896240,0.23122075,0.76957462,4.53337594,0.07797931,0.93477732,0.54030928,0.91254558
-1.95997999,6.57707680,0.05009341,0.23897543,0.78434072,4.51313277,0.08126886,0.95125901,0.54097265,0.92884949
-1.95397699,6.60711499,0.05114566,0.24698888,0.79908077,4.49685607,0.08468998,0.96881550,0.54202999,0.94601480
-1.94797399,6.64193387,0.05209537,0.25523393,0.81363407,4.48389090,0.08819898,0.98733125,0.54355943,0.96376239
-1.94197099,6.68026693,0.05291989,0.26368478,0.82783997,4.47350269,0.09174870,1.00668006,0.54563700,0.98179336
-1.93596798,6.72079881,0.05359846,0.27231791,0.84154336,4.46491546,0.09528955,1.02672973,0.54833542,0.99980035
-1.92996498,6.76222186,0.05411306,0.28111287,0.85460013,4.45735012,0.09877082,1.04734636,0.55172264,1.01747889
-1.92396198,6.80328914,0.05444904,0.29005279,0.86688210,4.45006059,0.10214188,1.06839811,0.55585993,1.03453811
-1.91795898,6.84286091,0.05459572,0.29912444,0.87828120,4.44236586,0.10535349,1.08975807,0.56079978,1.05071032
-1.91195598,6.87994235,0.05454677,0.30831799,0.88871272,4.43367636,0.10835900,1.11130614,0.56658344,1.06575907
-1.90595298,6.91371073,0.05430048,0.31762634,0.89811739,4.42351347,0.11111546,1.13292982,0.57323825,1.07948534
-1.89994997,6.94353114,0.05385981,0.32704405,0.90646219,4.41152132,0.11358459,1.15452382,0.58077503,1.09173165
-1.89394697,6.96896057,0.05323227,0.33656594,0.91373994,4.39747076,0.11573359,1.17598866,0.58918539,1.10238410
-1.88794397,6.98974085,0.05242963,0.34618542,0.91996761,4.38125583,0.11753575,1.19722847,0.59843942,1.11137234
-1.88194097,7.00578184,0.05146746,0.35589268,0.92518362,4.36288325,0.11897088,1.21814815,0.60848377,1.11866767
-1.87593797,7.01713669,0.05036454,0.36567282,0.92944415,4.34245648,0.12002551,1.23865030,0.61924042,1.12427960
-1.86993497,7.02397142,0.04914221,0.37550407,0.93281887,4.32015546,0.12069293,1.25863225,0.63060618,1.12825118
-1.86393197,7.02653162,0.04782361,0.38535629,0.93538626,4.29621400,0.12097300,1.27798354,0.64245321,1.13065355
-1.85792896,7.02510869,0.04643290,0.39518975,0.93722883,4.27089642,0.12087190,1.29658423,0.65463062,1.13158014
-1.85192596,7.02000840,0.04499449,0.40495449,0.93842859,4.24447515,0.12040166,1.31430425,0.66696708,1.13114086
-1.84592296,7.01152369,0.04353235,0.41459015,0.93906292,4.21721094,0.11957966,1.33100402,0.67927458,1.12945675
-1.83991996,6.99991387,0.04206936,0.42402652,0.93920117,4.18933677,0.11842804,1.34653652,0.69135317,1.12665528
-1.83391696,6.98539094,0.04062673,0.43318465,0.93890203,4.16104644,0.11697306,1.36075060,0.70299643,1.12286653
-1.82791396,6.96811399,0.03922357,0.44197863,0.93821196,4.13248831,0.11524447,1.37349561,0.71399768,1.11822041
-1.82191096,6.94819117,0.03787660,0.45031794,0.93716446,4.10376427,0.11327489,1.38462693,0.72415638,1.11284489
-1.81590795,6.92568878,0.03659990,0.45811022,0.93578034,4.07493359,0.11109919,1.39401214,0.73328455,1.10686503
-1.80990495,6.90064589,0.03540489,0.46526440,0.93406889,4.04602084,0.10875389,1.40153744,0.74121294,1.10040294
