energy_ev,total_up,C_s_up,C_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up,Zn_p_up,Zn_d_up
-3.49074537,10.68350395,0.01643459,2.28416244,0.05885829,4.55301388,3.85289536,2.78617969,1.27960709,0.04582858
-3.48474237,10.74819671,0.01699606,2.30637606,0.06065786,4.57559477,3.84260747,2.81905664,1.27523703,0.04575581
-3.47873937,10.78694093,0.01751331,2.32396889,0.06250647,4.58573840,3.82367599,2.84521549,1.26627564,0.04561574
-3.47273637,10.80038613,0.01797350,2.33701119,0.06438100,4.58373027,3.79647659,2.86473545,1.25277713,0.04541722
-3.46673337,10.78983097,0.01836508,2.34566242,0.06625922,4.57021463,3.76156740,2.87784149,1.23490622,0.04517170
-3.46073037,10.75717825,0.01867815,2.35016416,0.06812021,4.54617465,3.71968279,2.88489154,1.21293539,0.04489279
-3.45472736,10.70486978,0.01890485,2.35083123,0.06994479,4.51289970,3.67172319,2.88635963,1.18723847,0.04459574
-3.44872436,10.63580449,0.01903970,2.34804149,0.07171576,4.47194128,3.61874150,2.88281603,1.15828085,0.04429682
-3.44272136,10.55324368,0.01907967,2.34222528,0.07341816,4.42505940,3.56192638,2.87490559,1.12660679,0.04401270
-3.43671836,10.46070771,0.01902440,2.33385468,0.07503937,4.37416187,3.50258312,2.86332547,1.09282424,0.04375972
-3.43071536,10.36186858,0.01887607,2.32343337,0.07656908,4.32123889,3.44211237,2.84880323,1.05758791,0.04355319
-3.42471236,10.26044262,0.01863935,2.31148746,0.07799926,4.26829559,3.38198720,2.83207649,1.02158096,0.04340677
-3.41870935,10.16008722,0.01832110,2.29855737,0.07932392,4.21728507,3.32372914,2.81387484,0.98549622,0.04333185
-3.41270635,10.06430498,0.01793013,2.28519121,0.08053891,4.17004443,3.26888319,2.79490460,0.95001727,0.04333702
-3.40670335,9.97635819,0.01747678,2.27193936,0.08164155,4.12823589,3.21899259,2.77583682,0.91580011,0.04342771
-3.40070035,9.89919557,0.01697248,2.25935035,0.08263036,4.09329498,3.17557337,2.75729866,0.88345590,0.04360591
-3.39469735,9.83539272,0.01642931,2.24796761,0.08350460,4.06638730,3.14008909,2.73986792,0.85353525,0.04387006
-3.38869435,9.78710702,0.01585953,2.23832695,0.08426401,4.04837503,3.11392620,2.72407053,0.82651439,0.04421503
-3.38269135,9.75604678,0.01527509,2.23095412,0.08490841,4.03979394,3.09837017,2.71038030,0.80278370,0.04463234
-3.37668834,9.74345430,0.01468726,2.22636233,0.08543745,4.04084119,3.09458269,2.69922054,0.78263862,0.04511044
-3.37068534,9.75010169,0.01410625,2.22504900,0.08585041,4.05137412,3.10358045,2.69096662,0.76627346,0.04563512
-3.36468234,9.77629812,0.01354091,2.22749168,0.08614600,4.07091951,3.12621561,2.68594891,0.75377788,0.04619003
-3.35867934,9.82190703,0.01299851,2.23414254,0.08632234,4.09869273,3.16315830,2.68445544,0.74513638,0.04675729
-3.35267634,9.88637135,0.01248463,2.24542148,0.08637694,4.13362592,3.21488165,2.68673355,0.74023065,0.04731811
-3.34667334,9.96874536,0.01200308,2.26170764,0.08630679,4.17440414,3.28164936,2.69299029,0.73884463,0.04785347
-3.34067034,10.06773130,0.01155594,2.28332940,0.08610846,4.21950805,3.36350633,2.70339109,0.74067232,0.04834476
-3.33466733,10.18171945,0.01114367,2.31055311,0.08577838,4.26726188,3.46027250,2.71805676,0.74532794,0.04877441
-3.32866433,10.30883029,0.01076530,2.34357084,0.08531295,4.31588511,3.57154005,2.73705874,0.75235821,0.04912641
-3.32266133,10.44695784,0.01041859,2.38248771,0.08470891,4.36354635,3.69667435,2.76041292,0.76125642,0.04938684
-3.31665833,10.59381317,0.01010034,2.42730928,0.08396346,4.40841776,3.83481851,2.78807249,0.77147787,0.04954422
-3.31065533,10.74696769,0.00980666,2.47792975,0.08307463,4.44872852,3.98490182,2.81992024,0.78245616,0.04958978
-3.30465233,10.90389557,0.00953320,2.53412172,0.08204139,4.48281583,4.14565194,2.85576102,0.79361994,0.04951767
-3.29864932,11.06201525,0.00927551,2.59552811,0.08086392,4.50917189,4.31561089,2.89531505,0.80440951,0.04932501
-3.29264632,11.21872958,0.00902921,2.66165710,0.07954371,4.52648567,4.49315450,2.93821274,0.81429277,0.04901183
-3.28664332,11.37146471,0.00879030,2.73188070,0.07808370,4.53367810,4.67651523,2.98399163,0.82278003,0.04858097
-3.28064032,11.51770733,0.00855528,2.80543731,0.07648834,4.52992987,4.86380792,3.03209613,0.82943722,0.04803788
-3.27463732,11.65504025,0.00832138,2.88143884,0.07476363,4.51470079,5.05305801,3.08188034,0.83389697,0.04739029
-3.26863432,11.78117587,0.00808660,2.95888241,0.07291708,4.48774032,5.24223175,3.13261437,0.83586732,0.04664795
-3.26263132,11.89398745,0.00784979,3.03666664,0.07095773,4.44908892,5.42926771,3.18349411,0.83513779,0.04582222
-3.25662831,11.99153745,0.00761073,3.11361231,0.06889606,4.39907020,5.61210885,3.23365451,0.83158256,0.04492572
-3.25062531,12.07210276,0.00737003,3.18848686,0.06674387,4.33827415,5.78873459,3.28218598,0.82516078,0.04397190
-3.24462231,12.13419610,0.00712914,3.26003205,0.06451425,4.26753218,5.95719191,3.32815348,0.81591403,0.04297464
-3.23861931,12.17658330,0.00689024,3.32699398,0.06222137,4.18788476,6.11562494,3.37061768,0.80396121,0.04194794
-3.23261631,12.19829597,0.00665614,3.38815444,0.05988043,4.10054293,6.26230232,3.40865755,0.78949091,0.04090548
-3.22661331,12.19863932,0.00643017,3.44236251,0.05750746,4.00684517,6.39564171,3.44139341,0.77275190,0.03986031
-3.22061031,12.17719509,0.00621605,3.48856538,0.05511919,3.90821125,6.51423112,3.46800980,0.75404196,0.03882457
-3.21460730,12.13381963,0.00601771,3.52583708,0.05273288,3.80609482,6.61684666,3.48777714,0.73369569,0.03780921
-3.20860430,12.06863747,0.00583923,3.55340439,0.05036621,3.70193673,6.70246671,3.50007160,0.71207171,0.03682375
-3.20260130,11.98203092,0.00568463,3.57066875,0.04803706,3.59712072,6.77028235,3.50439232,0.68953990,0.03587614
-3.19659830,11.87462635,0.00555778,3.57722357,0.04576342,3.49293342,6.81970433,3.50037556,0.66646907,0.03497260
-3.19059530,11.74727800,0.00546231,3.57286631,0.04356324,3.39053013,6.85036675,3.48780521,0.64321565,0.03411756
-3.18459230,11.60105017,0.00540147,3.55760500,0.04145433,3.29090760,6.86212779,3.46661952,0.62011361,0.03331365
-3.17858929,11.43719862,0.00537809,3.53165904,0.03945425,3.19488493,6.85506789,3.43691378,0.59746622,0.03256172
-3.17258629,11.25715198,0.00539452,3.49545422,0.03758027,3.10309302,6.82948552,3.39893909,0.57553959,0.03186094
-3.16658329,11.06249369,0.00545258,3.44961239,0.03584934,3.01597286,6.78589096,3.35309723,0.55455829,0.03120896
-3.16058029,10.85494486,0.00555360,3.39493602,0.03427811,2.93378228,6.72499814,3.29993193,0.53470304,0.03060210
-3.15457729,10.63634809,0.00569837,3.33238817,0.03288288,2.85661056,6.64771466,3.24011689,0.51611037,0.03003562
-3.14857429,10.40865214,0.00588722,3.26306871,0.03167972,2.78439988,6.55512975,3.17444086,0.49887412,0.02950397
-3.14257129,10.17389675,0.00612007,3.18818716,0.03068446,2.71697212,6.44850020,3.10379020,0.48304852,0.02900116
-3.13656828,9.93419726,0.00639649,3.10903334,0.02991271,2.65405949,6.32923390,3.02912952,0.46865254,0.02852102
-3.13056528,9.69172783,0.00671579,3.02694619,0.02937990,2.59533720,6.19887068,2.95148057,0.45567523,0.02805758
-3.12456228,9.44870271,0.00707709,2.94328195,0.02910122,2.54045624,6.05906039,2.87190018,0.44408153,0.02760534
-3.11855928,9.20735449,0.00747943,2.85938224,0.02909149,2.48907465,5.91153802,2.79145740,0.43381842,0.02715959
-3.11255628,8.96990885,0.00792183,2.77654290,0.02936502,2.44088538,5.75809576,2.71121062,0.42482080,0.02671663
-3.10655328,8.73855528,0.00840335,2.69598441,0.02993531,2.39563957,5.60055259,2.63218490,0.41701702,0.02627395
-3.10055028,8.51541386,0.00892315,2.61882452,0.03081469,2.35316389,5.44072144,2.55535010,0.41033360,0.02583034
-3.09454727,8.30249845,0.00948050,2.54605385,0.03201388,2.31337132,5.28037496,2.48160034,0.40469912,0.02538597
-3.08854427,8.10167691,0.01007477,2.47851497,0.03354143,2.27626493,5.12121069,2.41173521,0.40004702,0.02494234
-3.08254127,7.91462988,0.01070538,2.41688566,0.03540311,2.24193466,4.96481675,2.34644323,0.39631733,0.02450217
-3.07653827,7.74280932,0.01137176,2.36166666,0.03760127,2.21054755,4.81263933,2.28628805,0.39345734,0.02406929
-3.07053527,7.58739883,0.01207317,2.31317434,0.04013415,2.18233218,4.66595325,2.23169774,0.39142122,0.02364837
-3.06453227,7.44927776,0.01280869,2.27153846,0.04299524,2.15755842,4.52583686,2.18295757,0.39016888,0.02324468
-3.05852926,7.32899091,0.01357696,2.23670517,0.04617273,2.13651369,4.39315244,2.14020658,0.38966414,0.02286378
-3.05252626,7.22672594,0.01437612,2.20844505,0.04964899,2.11947743,4.26853304,2.10343798,0.38987240,0.02251121
-3.04652326,7.14229998,0.01520362,2.18636598,0.05340034,2.10669509,4.15237633,2.07250355,0.39075817,0.02219218
-3.04052026,7.07515685,0.01605611,2.16993049,0.05739686,2.09835341,4.04484602,2.04712187,0.39228260,0.02191123
-3.03451726,7.02437566,0.01692936,2.15847681,0.06160258,2.09455827,3.94588058,2.02689018,0.39440123,0.02167202
-3.02851426,6.98869127,0.01781818,2.15124317,0.06597577,2.09531659,3.85520907,2.01129956,0.39706219,0.02147705
-3.02251126,6.96652627,0.01871642,2.14739430,0.07046965,2.10052315,3.77237340,1.99975275,0.40020497,0.02132750
-3.01650825,6.95603384,0.01961706,2.14604925,0.07503321,2.10995337,3.69675590,1.99158435,0.40375991,0.02122309
-3.01050525,6.95515024,0.02051228,2.14630974,0.07961243,2.12326237,3.62761117,1.98608240,0.40764839,0.02116206
-3.00450225,6.96165534,0.02139369,2.14728791,0.08415153,2.13999042,3.56410078,1.98251084,0.41178383,0.02114118
-2.99849925,6.97323890,0.02225255,2.14813268,0.08859459,2.15957484,3.50532935,1.98013207,0.41607340,0.02115581
-2.99249625,6.98757063,0.02308007,2.14805389,0.09288707,2.18136753,3.45038076,1.97822884,0.42042031,0.02120008
-2.98649325,7.00237124,0.02386774,2.14634352,0.09697753,2.20465758,3.39835296,1.97612481,0.42472669,0.02126707
-2.98049025,7.01548209,0.02460768,2.14239341,0.10081923,2.22869762,3.34839034,1.97320322,0.42889670,0.02134910
-2.97448724,7.02493093,0.02529301,2.13570913,0.10437161,2.25273294,3.29971258,1.96892302,0.43283985,0.02143797
-2.96848424,7.02899120,0.02591819,2.12591967,0.10760159,2.27603155,3.25163910,1.96283221,0.43647433,0.02152531
-2.96248124,7.02623293,0.02647931,2.11278296,0.11048463,2.29791409,3.20360862,1.95457780,0.43973002,0.02160288
-2.95647824,7.01556320,0.02697435,2.09618720,0.11300542,2.31778171,3.15519341,1.94391253,0.44255114,0.02166290
-2.95047524,6.99625481,0.02740332,2.07614820,0.11515821,2.33514065,3.10610802,1.93069794,0.44489829,0.02169836
-2.94447224,6.96796203,0.02776838,2.05280314,0.11694678,2.34962233,3.05621264,1.91490402,0.44674986,0.02170327
-2.93846923,6.93072290,0.02807375,2.02640099,0.11838398,2.36099762,3.00551111,1.89660551,0.44810253,0.02167287
-2.93246623,6.88494815,0.02832565,1.99729020,0.11949088,2.36918477,2.95414417,1.87597509,0.44897105,0.02160383
-2.92646323,6.83139700,0.02853197,1.96590418,0.12029557,2.37425046,2.90237829,1.85327388,0.44938704,0.02149435
-2.92046023,6.77114129,0.02870203,1.93274511,0.12083166,2.37640392,2.85059076,1.82883952,0.44939710,0.02134417
-2.91445723,6.70551913,0.02884608,1.89836675,0.12113658,2.37598435,2.79925178,1.80307255,0.44906017,0.02115459
-2.90845423,6.63608052,0.02897483,1.86335689,0.12124972,2.37344255,2.74890433,1.77642154,0.44844433,0.02092833
-2.90245123,6.56452706,0.02909893,1.82831991,0.12121045,2.36931747,2.70014272,1.74936756,0.44762317,0.02066943
-2.89644822,6.49264885,0.02922839,1.79386032,0.12105633,2.36420927,2.65359074,1.72240873,0.44667204,0.02038303
-2.89044522,6.42226123,0.02937208,1.76056754,0.12082131,2.35875020,2.60988022,1.69604540,0.44566425,0.02007512
-2.88444222,6.35514444,0.02953716,1.72900263,0.12053422,2.35357499,2.56963113,1.67076656,0.44466749,0.01975229
-2.87843922,6.29298883,0.02972871,1.69968725,0.12021758,2.34929244,2.53343365,1.64703805,0.44374077,0.01942145
-2.87243622,6.23734817,0.02994935,1.67309519,0.11988670,2.34645956,2.50183319,1.62529284,0.44293184,0.01908956
-2.86643322,6.18960269,0.03019900,1.64964661,0.11954921,2.34555987,2.47531876,1.60592388,0.44227547,0.01876337
-2.86043022,6.15093338,0.03047482,1.62970498,0.11920500,2.34698667,2.45431491,1.58927937,0.44179247,0.01844920
-2.85442721,6.12230773,0.03077119,1.61357654,0.11884655,2.35103212,2.43917731,1.57566062,0.44148965,0.01815272
-2.84842421,6.10447671,0.03107989,1.60151201,0.11845965,2.35788234,2.43019179,1.56532207,0.44136057,0.01787883
-2.84242121,6.09798182,0.03139044,1.59371003,0.11802447,2.36761853,2.42757622,1.55847324,0.44138706,0.01763159
-2.83641821,6.10317026,0.03169046,1.59032162,0.11751683,2.38022342,2.43148467,1.55528186,0.44154143,0.01741407
-2.83041521,6.12021580,0.03196619,1.59145516,0.11690977,2.39559223,2.44201272,1.55587767,0.44178901,0.01722848
-2.82441221,6.14914233,0.03220311,1.59718095,0.11617514,2.41354703,2.45920298,1.56035604,0.44209108,0.01707608
-2.81840920,6.18984715,0.03238653,1.60753463,0.11528527,2.43385299,2.48304983,1.56878080,0.44240767,0.01695733
-2.81240620,6.24212094,0.03250226,1.62251898,0.11421452,2.45623516,2.51350206,1.58118554,0.44270026,0.01687194
-2.80640320,6.30566182,0.03253720,1.64210325,0.11294074,2.48039442,2.55046294,1.59757292,0.44293409,0.01681898
-2.80040020,6.38008149,0.03247991,1.66622011,0.11144649,2.50602125,2.59378683,1.61791159,0.44307978,0.01679699
-2.79439720,6.46490243,0.03232112,1.69475978,0.10971995,2.53280652,2.64327222,1.64213080,0.44311443,0.01680403
-2.78839420,6.55954583,0.03205408,1.72756182,0.10775559,2.56044852,2.69865138,1.67011264,0.44302188,0.01683783
-2.78239120,6.66331139,0.03167485,1.76440500,0.10555444,2.58865618,2.75957714,1.70168270,0.44279227,0.01689578
-2.77638819,6.77535080,0.03118244,1.80499601,0.10312410,2.61714860,2.82560788,1.73659959,0.44242104,0.01697504
-2.77038519,6.89463795,0.03057880,1.84895810,0.10047833,2.64565155,2.89619211,1.77454450,0.44190728,0.01707252
-2.76438219,7.01993941,0.02986867,1.89582082,0.09763651,2.67389178,2.97065425,1.81511181,0.44125196,0.01718489
-2.75837919,7.14978938,0.02905939,1.94501214,0.09462272,2.70159052,3.04818339,1.85780206,0.44045587,0.01730862
-2.75237619,7.28247314,0.02816054,1.99585429,0.09146475,2.72845728,3.12782706,1.90201830,0.43951786,0.01743994
-2.74637319,7.41602307,0.02718351,2.04756434,0.08819301,2.75418546,3.20849136,1.94706707,0.43843336,0.01757486
-2.74037019,7.54823038,0.02614104,2.09926064,0.08483932,2.77845074,3.28894903,1.99216473,0.43719352,0.01770919
-2.73436718,7.67667479,0.02504674,2.14997552,0.08143582,2.80091331,3.36785631,2.03644969,0.43578505,0.01783857
-2.72836418,7.79877326,0.02391455,2.19867468,0.07801391,2.82122452,3.44377886,2.07900068,0.43419083,0.01795856
-2.72236118,7.91184723,0.02275834,2.24428286,0.07460338,2.83903786,3.51522640,2.11886084,0.43239146,0.01806465
-2.71635818,8.01320644,0.02159143,2.28571515,0.07123165,2.85402414,3.58069523,2.15506680,0.43036743,0.01815247
-2.71035518,8.10024592,0.02042623,2.32191284,0.06792323,2.86588988,3.63871671,2.18668173,0.42810197,0.01821782
-2.70435218,8.17055144,0.01927400,2.35188222,0.06469941,2.87439783,3.68790982,2.21283075,0.42558437,0.01825687
-2.69834917,8.22200781,0.01814459,2.37473455,0.06157808,2.87938785,3.72703482,2.23273709,0.42281330,0.01826630
-2.69234617,8.25290360,0.01704633,2.38972507,0.05857379,2.88079674,3.75504542,2.24575691,0.41980012,0.01824340
-2.68634317,8.26202611,0.01598600,2.39628903,0.05569788,2.87867486,3.77113626,2.25141101,0.41657162,0.01818624
-2.68034017,8.24874012,0.01496879,2.39407273,0.05295883,2.87319814,3.77478298,2.24941139,0.41317208,0.01809374
-2.67433717,8.21304534,0.01399848,2.38295773,0.05036257,2.86467396,3.76577241,2.23968116,0.40966428,0.01796578
-2.66833417,8.15560810,0.01307744,2.36307668,0.04791288,2.85353984,3.74422080,2.22236644,0.40612926,0.01780315
-2.66233117,8.07776463,0.01220691,2.33481983,0.04561183,2.84035438,3.71057901,2.19783947,0.40266488,0.01760763
-2.65632816,7.98149493,0.01138707,2.29883159,0.04346011,2.82578053,3.66562383,2.16669244,0.39938292,0.01738184
-2.65032516,7.86936765,0.01061730,2.25599712,0.04145737,2.81056167,3.61043593,2.12972227,0.39640491,0.01712922
-2.64432216,7.74445868,0.00989632,2.20741945,0.03960249,2.79549164,3.54636530,2.08790697,0.39385696,0.01685383
-2.63831916,7.61024717,0.00922236,2.15438798,0.03789372,2.78138041,3.47498589,2.04237461,0.39186357,0.01656023
-2.63231616,7.47049429,0.00859333,2.09833999,0.03632885,2.76901712,3.39804178,1.99436645,0.39054108,0.01625326
-2.62631316,7.32911070,0.00800694,2.04081651,0.03490522,2.75913290,3.31738750,1.94519590,0.38999084,0.01593788
-2.62031016,7.19001949,0.00746079,1.98341476,0.03361974,2.75236553,3.23492533,1.89620523,0.39029270,0.01561897
-2.61430715,7.05702095,0.00695247,1.92773891,0.03246886,2.74922826,3.15254258,1.84872203,0.39149915,0.01530116
-2.60830415,6.93366569,0.00647962,1.87535117,0.03144849,2.75008463,3.07205163,1.80401722,0.39363047,0.01498867
-2.60230115,6.82314139,0.00603999,1.82772514,0.03055401,2.75513077,2.99513504,1.76326626,0.39667129,0.01468523
-2.59629815,6.72817780,0.00563144,1.78620286,0.02978018,2.76438645,2.92329796,1.72751516,0.40056874,0.01439392
-2.59029515,6.65097335,0.00525201,1.75195699,0.02912115,2.77769527,2.85782919,1.69765223,0.40523237,0.01411722
-2.58429215,6.59314498,0.00489991,1.72595922,0.02857048,2.79473400,2.79977201,1.67438636,0.41053596,0.01385691
-2.57828914,6.55570225,0.00457352,1.70895544,0.02812118,2.81503048,2.74990505,1.65823230,0.41632111,0.01361417
-2.57228614,6.53904471,0.00427145,1.70144832,0.02776582,2.83798906,2.70873325,1.64950298,0.42240248,0.01338956
-2.56628314,6.54298101,0.00399250,1.70368726,0.02749659,2.86292196,2.67648829,1.64830848,0.42857447,0.01318318
-2.56028014,6.56676716,0.00373569,1.71566563,0.02730550,2.88908474,2.65313769,1.65456138,0.43461896,0.01299467
-2.55427714,6.60916069,0.00350025,1.73712512,0.02718447,2.91571395,2.63840144,1.66798764,0.44031381,0.01282337
-2.54827414,6.66848704,0.00328566,1.76756656,0.02712548,2.94206472,2.63177480,1.68814215,0.44544154,0.01266842
-2.54227114,6.74271470,0.00309158,1.80626681,0.02712075,2.96744633,2.63255621,1.71442823,0.44979795,0.01252881
-2.53626813,6.82953523,0.00291792,1.85230093,0.02716278,2.99125386,2.63987860,1.74611997,0.45320008,0.01240350
-2.53026513,6.92644490,0.00276476,1.90456896,0.02724454,3.01299434,2.65274332,1.78238658,0.45549317,0.01229149
-2.52426213,7.03082486,0.00263236,1.96182658,0.02735950,3.03230609,2.67005512,1.82231792,0.45655639,0.01219185
-2.51825913,7.14001743,0.00252111,2.02271873,0.02750170,3.04897059,2.69065754,1.86495040,0.45630681,0.01210378
-2.51225613,7.25139616,0.00243150,2.08581542,0.02766577,3.06291617,2.71336754,1.90929251,0.45470172,0.01202662
-2.50625313,7.36242837,0.00236408,2.14964876,0.02784695,3.07421386,2.73700877,1.95434935,0.45173909,0.01195985
-2.50025013,7.47072887,0.00231939,2.21275029,0.02804110,3.08306560,2.76044275,1.99914575,0.44745616,0.01190309
-2.49424712,7.57410406,0.00229790,2.27368761,0.02824465,3.08978579,2.78259730,2.04274724,0.44192634,0.01185609
-2.48824412,7.67058640,0.00229997,2.33109936,0.02845456,3.09477728,2.80249176,2.08427874,0.43525469,0.01181869
-2.48224112,7.75845881,0.00232575,2.38372753,0.02866830,3.09850317,2.81925850,2.12294045,0.42757207,0.01179076
-2.47623812,7.83626965,0.00237517,2.43044620,0.02888378,3.10145602,2.83216033,2.15802085,0.41902851,0.01177224
-2.47023512,7.90283859,0.00244786,2.47028580,0.02909927,3.10412616,2.84060343,2.18890646,0.40978607,0.01176302
-2.46423212,7.95725420,0.00254310,2.50245232,0.02931339,3.10697082,2.84414570,2.21508841,0.40001159,0.01176297
-2.45822911,7.99886424,0.00265982,2.52634075,0.02952497,3.11038558,2.84250022,2.23616585,0.38986975,0.01177186
-2.45222611,8.02725966,0.00279654,2.54154251,0.02973301,3.11467975,2.83553409,2.25184620,0.37951668,0.01178934
-2.44622311,8.04225378,0.00295139,2.54784682,0.02993657,3.12005682,2.82326259,2.26194251,0.36909459,0.01181492
-2.44022011,8.04385778,0.00312215,2.54523591,0.03013470,3.12660098,2.80583913,2.26636828,0.35872754,0.01184794
-2.43421711,8.03225411,0.00330622,2.53387477,0.03032632,3.13427042,2.78354152,2.26513006,0.34851848,0.01188754
-2.42821411,8.00776908,0.00350073,2.51409576,0.03051015,3.14289755,2.75675496,2.25831833,0.33854772,0.01193266
-2.42221111,7.97084603,0.00370256,2.48637899,0.03068457,3.15219621,2.72595279,2.24609717,0.32887278,0.01198203
-2.41620810,7.92202028,0.00390846,2.45132948,0.03084759,3.16177533,2.69167559,2.22869316,0.31952948,0.01203415
-2.41020510,7.86189665,0.00411511,2.40965193,0.03099670,3.17115824,2.65450950,2.20638413,0.31053420,0.01208734
-2.40420210,7.79113054,0.00431922,2.36212447,0.03112888,3.17980661,2.61506475,2.17948813,0.30188700,0.01213974
-2.39819910,7.71041268,0.00451765,2.30957215,0.03124050,3.18714765,2.57395501,2.14835312,0.29357537,0.01218931
-2.39219610,7.62045782,0.00470749,2.25284137,0.03132738,3.19260303,2.53177832,2.11334754,0.28557835,0.01223392
-2.38619310,7.52199707,0.00488616,2.19277608,0.03138474,3.19561806,2.48910016,2.07485213,0.27787070,0.01227136
-2.38019010,7.41577345,0.00505146,2.13019632,0.03140733,3.19568950,2.44643913,2.03325308,0.27042685,0.01229941
-2.37418709,7.30253985,0.00520169,2.06587987,0.03138948,3.19239055,2.40425535,1.98893640,0.26322436,0.01231586
-2.36818409,7.18305866,0.00533564,2.00054719,0.03132523,3.18539183,2.36294189,1.94228365,0.25624676,0.01231863
-2.36218109,7.05810219,0.00545261,1.93484986,0.03120851,3.17447725,2.32281911,1.89366869,0.24948561,0.01230578
-2.35617809,6.92845287,0.00555244,1.86936254,0.03103333,3.15955420,2.28413166,1.84345540,0.24294162,0.01227559
-2.35017509,6.79490269,0.00563545,1.80457829,0.03079394,3.14065759,2.24704817,1.79199603,0.23662493,0.01222662
-2.34417209,6.65825114,0.00570236,1.74090693,0.03048512,3.11794795,2.21166313,1.73963010,0.23055453,0.01215770
-2.33816908,6.51930140,0.00575428,1.67867620,0.03010232,3.09170376,2.17800060,1.68668351,0.22475695,0.01206805
-2.33216608,6.37885470,0.00579255,1.61813514,0.02964192,3.06230890,2.14601970,1.63346785,0.21926434,0.01195723
-2.32616308,6.23770290,0.00581867,1.55945946,0.02910137,3.03023597,2.11562122,1.58027956,0.21411209,0.01182521
-2.32016008,6.09661977,0.00583418,1.50275822,0.02847942,2.99602669,2.08665529,1.52739914,0.20933636,0.01167231
-2.31415708,5.95635141,0.00584056,1.44808163,0.02777616,2.96027058,2.05892973,1.47509022,0.20497139,0.01149925
-2.30815408,5.81760646,0.00583912,1.39542945,0.02699317,2.92358302,2.03221894,1.42359845,0.20104712,0.01130706
-2.30215108,5.68104669,0.00583090,1.34475972,0.02613351,2.88658391,2.00627303,1.37315048,0.19758707,0.01109712
-2.29614807,5.54727872,0.00581662,1.29599747,0.02520173,2.84987788,1.98082707,1.32395287,0.19460665,0.01087106
-2.29014507,5.41684710,0.00579665,1.24904321,0.02420378,2.81403678,1.95561023,1.27619113,0.19211208,0.01063075
-2.28414207,5.29022928,0.00577094,1.20378103,0.02314694,2.77958500,1.93035469,1.23002895,0.19009976,0.01037822
-2.27813907,5.16783261,0.00573907,1.16008603,0.02203962,2.74698784,1.90480407,1.18560756,0.18855638,0.01011562
-2.27213607,5.04999313,0.00570028,1.11783110,0.02089121,2.71664310,1.87872127,1.14304546,0.18745948,0.00984517
-2.26613307,4.93697617,0.00565350,1.07689285,0.01971182,2.68887551,1.85189541,1.10243829,0.18677844,0.00956911
-2.26013007,4.82897827,0.00559747,1.03715671,0.01851208,2.66393382,1.82414787,1.06385903,0.18647593,0.00928961
-2.25412706,4.72613005,0.00553078,0.99852101,0.01730288,2.64198999,1.79533706,1.02735834,0.18650953,0.00900879
-2.24812406,4.62849962,0.00545203,0.96090026,0.01609513,2.62314012,1.76536200,0.99296513,0.18683343,0.00872861
-2.24212106,4.53609604,0.00535989,0.92422738,0.01489951,2.60740647,1.73416447,0.96068722,0.18740024,0.00845087
-2.23611806,4.44887265,0.00525323,0.88845514,0.01372629,2.59474033,1.70172989,0.93051215,0.18816247,0.00817716
-2.23011506,4.36673011,0.00513121,0.85355676,0.01258509,2.58502540,1.66808682,0.90240802,0.18907401,0.00790887
-2.22411206,4.28951913,0.00499333,0.81952574,0.01148477,2.57808153,1.63330533,0.87632443,0.19009111,0.00764712
-2.21810905,4.21704302,0.00483954,0.78637512,0.01043330,2.57366890,1.59749437,0.85219353,0.19117317,0.00739279
-2.21210605,4.14906059,0.00467024,0.75413625,0.00943766,2.57149262,1.56079849,0.82993125,0.19228315,0.00714652
-2.20610305,4.08528960,0.00448630,0.72285711,0.00850383,2.57120817,1.52339403,0.80943861,0.19338760,0.00690868
-2.20010005,4.02541130,0.00428907,0.69260050,0.00763674,2.57242782,1.48548517,0.79060340,0.19445653,0.00667944
-2.19409705,3.96907658,0.00408034,0.66344207,0.00684034,2.57472830,1.44730011,0.77330213,0.19546296,0.00645875
-2.18809405,3.91591388,0.00386228,0.63546826,0.00611764,2.57766007,1.40908756,0.75740224,0.19638237,0.00624637
-2.18209105,3.86553913,0.00363737,0.60877443,0.00547079,2.58075806,1.37111364,0.74276478,0.19719210,0.00604195
-2.17608804,3.81756765,0.00340836,0.58346290,0.00490115,2.58355406,1.33365931,0.72924734,0.19787075,0.00584502
-2.17008504,3.77162766,0.00317813,0.55964119,0.00440942,2.58559032,1.29701823,0.71670724,0.19839766,0.00565508
-2.16408204,3.72737479,0.00294962,0.53742026,0.00399572,2.58643408,1.26149500,0.70500498,0.19875254,0.00547159
-2.15807904,3.68450698,0.00272575,0.51691268,0.00365967,2.58569234,1.22740332,0.69400762,0.19891525,0.00529409
-2.15207604,3.64277853,0.00250932,0.49823075,0.00340050,2.58302626,1.19506404,0.68359210,0.19886576,0.00512217
-2.14607304,3.60201260,0.00230294,0.48148432,0.00321707,2.57816424,1.16480262,0.67364829,0.19858438,0.00495554
-2.14007004,3.56211068,0.00210894,0.46677840,0.00310793,2.57091293,1.13694567,0.66408146,0.19805205,0.00479405
-2.13406703,3.52305849,0.00192937,0.45421027,0.00307135,2.56116546,1.11181640,0.65481423,0.19725082,0.00463771
-2.12806403,3.48492711,0.00176588,0.44386627,0.00310526,2.54890609,1.08972867,0.64578765,0.19616446,0.00448670
