energy_ev,total_up,Ca_p_up,Ca_d_up,N_s_up,N_p_up,Os_p_up,Os_d_up,Te_p_up,Te_d_up
-2.91445723,0.47657616,0.00101714,0.00000000,0.00000000,0.00641420,0.31351335,0.30275839,0.22690681,0.00000000
-2.90845423,0.47210466,0.00097174,0.00000000,0.00000000,0.00621554,0.31396809,0.29877757,0.22680591,0.00000000
-2.90245123,0.46697248,0.00092664,0.00000000,0.00000000,0.00609243,0.31332247,0.29428490,0.22620519,0.00000000
-2.89644822,0.46116680,0.00088192,0.00000000,0.00000000,0.00604650,0.31157206,0.28924152,0.22512296,0.00000000
-2.89044522,0.45471364,0.00083770,0.00000000,0.00000000,0.00608032,0.30873870,0.28363058,0.22359812,0.00000000
-2.88444222,0.44767888,0.00079414,0.00000000,0.00000000,0.00619742,0.30487075,0.27745830,0.22169021,0.00000000
-2.87843922,0.44016778,0.00075144,0.00000000,0.00000000,0.00640227,0.30004262,0.27075411,0.21947877,0.00000000
-2.87243622,0.43232282,0.00070985,0.00000000,0.00000000,0.00670022,0.29435332,0.26356994,0.21706179,0.00000000
-2.86643322,0.42431985,0.00066961,0.00000000,0.00000000,0.00709728,0.28792425,0.25597861,0.21455339,0.00000000
-2.86043022,0.41636273,0.00063101,0.00000000,0.00000000,0.00759991,0.28089603,0.24807144,0.21208067,0.00000000
-2.85442721,0.40867643,0.00059433,0.00000000,0.00000000,0.00821467,0.27342467,0.23995508,0.20977978,0.00000000
-2.84842421,0.40149884,0.00055983,0.00000000,0.00000000,0.00894786,0.26567705,0.23174774,0.20779139,0.00000000
-2.84242121,0.39507167,0.00052778,0.00000000,0.00000000,0.00980510,0.25782573,0.22357487,0.20625557,0.00000000
-2.83641821,0.38963047,0.00049840,0.00000000,0.00000000,0.01079076,0.25004359,0.21556455,0.20530632,0.00000000
-2.83041521,0.38539435,0.00047189,0.00000000,0.00000000,0.01190757,0.24249808,0.20784260,0.20506587,0.00000000
-2.82441221,0.38255576,0.00044839,0.00000000,0.00000000,0.01315604,0.23534555,0.20052778,0.20563905,0.00000000
-2.81840920,0.38127061,0.00042801,0.00000000,0.00000000,0.01453398,0.22872583,0.19372710,0.20710790,0.00000000
-2.81240620,0.38164940,0.00041077,0.00000000,0.00000000,0.01603611,0.22275720,0.18753159,0.20952677,0.00000000
-2.80640320,0.38374957,0.00039667,0.00000000,0.00000000,0.01765367,0.21753205,0.18201249,0.21291821,0.00000000
-2.80040020,0.38756963,0.00038560,0.00000000,0.00000000,0.01937420,0.21311340,0.17721830,0.21726983,0.00000000
-2.79439720,0.39304534,0.00037744,0.00000000,0.00000000,0.02118136,0.20953246,0.17317262,0.22253229,0.00000000
-2.78839420,0.40004822,0.00037197,0.00000000,0.00000000,0.02305500,0.20678730,0.16987293,0.22861873,0.00000000
-2.78239120,0.40838661,0.00036892,0.00000000,0.00000000,0.02497134,0.20484288,0.16729045,0.23540560,0.00000000
-2.77638819,0.41780933,0.00036799,0.00000000,0.00000000,0.02690325,0.20363224,0.16537102,0.24273497,0.00000000
-2.77038519,0.42801195,0.00036881,0.00000000,0.00000000,0.02882086,0.20305904,0.16403698,0.25041842,0.00000000
-2.76438219,0.43864535,0.00037100,0.00000000,0.00000000,0.03069214,0.20300122,0.16319010,0.25824219,0.00000000
-2.75837919,0.44932651,0.00037414,0.00000000,0.00000000,0.03248375,0.20331574,0.16271522,0.26597369,0.00000000
-2.75237619,0.45965091,0.00037782,0.00000000,0.00000000,0.03416196,0.20384408,0.16248467,0.27336887,0.00000000
-2.74637319,0.46920622,0.00038160,0.00000000,0.00000000,0.03569361,0.20441847,0.16236311,0.28018037,0.00000000
-2.74037019,0.47758654,0.00038507,0.00000000,0.00000000,0.03704716,0.20486831,0.16221271,0.28616599,0.00000000
-2.73436718,0.48440670,0.00038786,0.00000000,0.00000000,0.03819372,0.20502680,0.16189836,0.29109719,0.00000000
-2.72836418,0.48931595,0.00038960,0.00000000,0.00000000,0.03910801,0.20473719,0.16129261,0.29476715,0.00000000
-2.72236118,0.49201043,0.00038999,0.00000000,0.00000000,0.03976920,0.20385864,0.16028041,0.29699816,0.00000000
-2.71635818,0.49224383,0.00038879,0.00000000,0.00000000,0.04016171,0.20227130,0.15876305,0.29764791,0.00000000
-2.71035518,0.48983588,0.00038579,0.00000000,0.00000000,0.04027568,0.19988038,0.15666144,0.29661443,0.00000000
-2.70435218,0.48467819,0.00038086,0.00000000,0.00000000,0.04010740,0.19661920,0.15391856,0.29383951,0.00000000
-2.69834917,0.47673729,0.00037393,0.00000000,0.00000000,0.03965944,0.19245095,0.15050083,0.28931041,0.00000000
-2.69234617,0.46605486,0.00036501,0.00000000,0.00000000,0.03894051,0.18736924,0.14639858,0.28305987,0.00000000
-2.68634317,0.45274501,0.00035416,0.00000000,0.00000000,0.03796523,0.18139744,0.14162554,0.27516436,0.00000000
-2.68034017,0.43698903,0.00034148,0.00000000,0.00000001,0.03675358,0.17458683,0.13621739,0.26574086,0.00000000
-2.67433717,0.41902785,0.00032714,0.00000000,0.00000001,0.03533026,0.16701383,0.13022957,0.25494222,0.00000000
-2.66833417,0.39915258,0.00031135,0.00000000,0.00000001,0.03372384,0.15877635,0.12373440,0.24295136,0.00000000
-2.66233117,0.37769375,0.00029435,0.00000000,0.00000002,0.03196586,0.14998956,0.11681779,0.22997478,0.00000000
-2.65632816,0.35500972,0.00027641,0.00000000,0.00000003,0.03008983,0.14078125,0.10957549,0.21623546,0.00000000
-2.65032516,0.33147480,0.00025779,0.00000000,0.00000004,0.02813028,0.13128711,0.10210942,0.20196571,0.00000000
-2.64432216,0.30746765,0.00023877,0.00000000,0.00000007,0.02612176,0.12164598,0.09452391,0.18740009,0.00000000
-2.63831916,0.28336047,0.00021965,0.00000000,0.00000010,0.02409797,0.11199543,0.08692221,0.17276888,0.00000000
-2.63231616,0.25950927,0.00020067,0.00000000,0.00000014,0.02209094,0.10246780,0.07940335,0.15829220,0.00000000
-2.62631316,0.23624566,0.00018209,0.00000000,0.00000021,0.02013038,0.09318672,0.07205945,0.14417496,0.00000000
-2.62031016,0.21387028,0.00016413,0.00000000,0.00000030,0.01824314,0.08426442,0.06497358,0.13060295,0.00000000
-2.61430715,0.19264807,0.00014698,0.00000000,0.00000043,0.01645284,0.07579963,0.05821822,0.11773983,0.00000000
-2.60830415,0.17280528,0.00013081,0.00000000,0.00000061,0.01477960,0.06787625,0.05185426,0.10572532,0.00000000
-2.60230115,0.15452823,0.00011577,0.00000000,0.00000086,0.01323999,0.06056269,0.04593061,0.09467432,0.00000000
-2.59629815,0.13796358,0.00010198,0.00000000,0.00000120,0.01184700,0.05391184,0.04048441,0.08467693,0.00000000
-2.59029515,0.12321997,0.00008953,0.00000000,0.00000168,0.01061021,0.04796155,0.03554156,0.07579926,0.00000000
-2.58429215,0.11037072,0.00007849,0.00000000,0.00000233,0.00953600,0.04273555,0.03111787,0.06808485,0.00000000
-2.57828914,0.09945739,0.00006896,0.00000000,0.00000322,0.00862779,0.03824471,0.02722035,0.06155642,0.00000000
-2.57228614,0.09049385,0.00006098,0.00000000,0.00000441,0.00788638,0.03448845,0.02384889,0.05621805,0.00000000
-2.56628314,0.08347071,0.00005464,0.00000000,0.00000601,0.00731024,0.03145635,0.02099807,0.05205730,0.00000000
-2.56028014,0.07835985,0.00005002,0.00000000,0.00000813,0.00689586,0.02912977,0.01865912,0.04904744,0.00000000
-2.55427714,0.07511896,0.00004724,0.00000000,0.00001094,0.00663804,0.02748334,0.01682196,0.04714950,0.00000000
-2.54827414,0.07369597,0.00004644,0.00000000,0.00001462,0.00653017,0.02648656,0.01547724,0.04631417,0.00000000
-2.54227114,0.07403329,0.00004783,0.00000000,0.00001943,0.00656451,0.02610510,0.01461853,0.04648347,0.00000000
-2.53626813,0.07607196,0.00005166,0.00000000,0.00002566,0.00673241,0.02630213,0.01424438,0.04759231,0.00000000
-2.53026513,0.07975569,0.00005825,0.00000000,0.00003369,0.00702454,0.02703956,0.01436051,0.04956976,0.00000000
-2.52426213,0.08503497,0.00006799,0.00000000,0.00004397,0.00743109,0.02827913,0.01498203,0.05234037,0.00000000
-2.51825913,0.09187125,0.00008140,0.00000000,0.00005703,0.00794203,0.02998363,0.01613565,0.05582536,0.00000000
-2.51225613,0.10024140,0.00009906,0.00000000,0.00007354,0.00854734,0.03211806,0.01786207,0.05994395,0.00000000
-2.50625313,0.11014248,0.00012168,0.00000000,0.00009427,0.00923725,0.03465091,0.02021835,0.06461481,0.00000000
-2.50025013,0.12159693,0.00015011,0.00000000,0.00012013,0.01000263,0.03755555,0.02328038,0.06975772,0.00000000
-2.49424712,0.13465825,0.00018533,0.00000000,0.00015217,0.01083528,0.04081177,0.02714544,0.07529554,0.00000000
-2.48824412,0.14941688,0.00022844,0.00000000,0.00019164,0.01172840,0.04440747,0.03193472,0.08115644,0.00000000
-2.48224112,0.16600655,0.00028072,0.00000000,0.00023992,0.01267703,0.04834042,0.03779576,0.08727640,0.00000000
-2.47623812,0.18461052,0.00034359,0.00000000,0.00029861,0.01367857,0.05262019,0.04490474,0.09360197,0.00000000
-2.47023512,0.20546765,0.00041864,0.00000000,0.00036949,0.01473329,0.05727002,0.05346844,0.10009315,0.00000000
-2.46423212,0.22887783,0.00050760,0.00000000,0.00045451,0.01584485,0.06232862,0.06372574,0.10672629,0.00000000
-2.45822911,0.25520634,0.00061237,0.00000000,0.00055584,0.01702081,0.06785174,0.07594835,0.11349683,0.00000000
-2.45222611,0.28488667,0.00073497,0.00000000,0.00067577,0.01827304,0.07391340,0.09044072,0.12042174,0.00000000
-2.44622311,0.31842116,0.00087757,0.00000000,0.00081677,0.01961803,0.08060663,0.10753876,0.12754142,0.00000000
-2.44022011,0.35637899,0.00104244,0.00000000,0.00098139,0.02107712,0.08804347,0.12760710,0.13492087,0.00000000
-2.43421711,0.39939087,0.00123193,0.00000000,0.00117226,0.02267646,0.09635422,0.15103476,0.14264990,0.00000000
-2.42821411,0.44814008,0.00144841,0.00000000,0.00139200,0.02444681,0.10568566,0.17822893,0.15084228,0.00000000
-2.42221111,0.50334934,0.00169428,0.00000000,0.00164315,0.02642310,0.11619825,0.20960670,0.15963363,0.00000000
-2.41620810,0.56576332,0.00197188,0.00000000,0.00192810,0.02864368,0.12806208,0.24558462,0.16917793,0.00000000
-2.41020510,0.63612673,0.00228341,0.00000000,0.00224900,0.03114933,0.14145174,0.28656614,0.17964270,0.00000000
-2.40420210,0.71515812,0.00263092,0.00000000,0.00260762,0.03398197,0.15654000,0.33292690,0.19120286,0.00000000
-2.39819910,0.80351974,0.00301615,0.00000000,0.00300529,0.03718316,0.17349043,0.38499822,0.20403334,0.00000000
-2.39219610,0.90178430,0.00344052,0.00000000,0.00344271,0.04079228,0.19244916,0.44304904,0.21830070,0.00000000
-2.38619310,1.01039936,0.00390498,0.00000000,0.00391993,0.04484465,0.21353605,0.50726684,0.23415397,0.00000000
-2.38019010,1.12965076,0.00440995,0.00000000,0.00443615,0.04936945,0.23683554,0.57773827,0.25171518,0.00000000
-2.37418709,1.25962649,0.00495519,0.00000000,0.00498968,0.05438767,0.26238756,0.65443014,0.27106979,0.00000000
-2.36818409,1.40018270,0.00553974,0.00000000,0.00557785,0.05991008,0.29017894,0.73717179,0.29225765,0.00000000
-2.36218109,1.55091366,0.00616181,0.00000000,0.00619692,0.06593540,0.32013588,0.82563976,0.31526488,0.00000000
-2.35617809,1.71112755,0.00681869,0.00000000,0.00684209,0.07244873,0.35211773,0.91934579,0.34001716,0.00000000
-2.35017509,1.87983002,0.00750673,0.00000000,0.00750748,0.07942036,0.38591275,1.01762919,0.36637485,0.00000000
-2.34417209,2.05571700,0.00822128,0.00000000,0.00818619,0.08680499,0.42123617,1.11965441,0.39413044,0.00000000
-2.33816908,2.23717839,0.00895669,0.00000000,0.00887036,0.09454157,0.45773081,1.22441464,0.42300847,0.00000000
-2.33216608,2.42231353,0.00970635,0.00000000,0.00955134,0.10255372,0.49497069,1.33074206,0.45266831,0.00000000
-2.32616308,2.60895908,0.01046273,0.00000000,0.01021978,0.11075073,0.53246752,1.43732494,0.48270977,0.00000000
-2.32016008,2.79472919,0.01121750,0.00000000,0.01086593,0.11902929,0.56968028,1.54273157,0.51268157,0.00000000
-2.31415708,2.97706740,0.01196165,0.00000000,0.01147979,0.12727579,0.60602743,1.64544082,0.54209237,0.00000000
-2.30815408,3.15330894,0.01268570,0.00000000,0.01205141,0.13536912,0.64090172,1.74387832,0.57042417,0.00000000
-2.30215108,3.32075142,0.01337992,0.00000000,0.01257119,0.14318404,0.67368689,1.83645745,0.59714745,0.00000000
-2.29614807,3.47673149,0.01403452,0.00000000,0.01303010,0.15059475,0.70377577,1.92162356,0.62173757,0.00000000
-2.29014507,3.61870437,0.01463998,0.00000000,0.01342002,0.15747876,0.73058900,1.99789970,0.64369171,0.00000000
-2.28414207,3.74432306,0.01518729,0.00000000,0.01373397,0.16372066,0.75359365,2.06393226,0.66254560,0.00000000
-2.27813907,3.85151357,0.01566826,0.00000000,0.01396632,0.16921587,0.77232084,2.11853414,0.67788935,0.00000000
-2.27213607,3.93854278,0.01607573,0.00000000,0.01411304,0.17387390,0.78638166,2.16072389,0.68938160,0.00000000
-2.26613307,4.00407581,0.01640387,0.00000000,0.01417177,0.17762130,0.79548059,2.18975873,0.69676137,0.00000000
-2.26013007,4.04721985,0.01664836,0.00000000,0.01414194,0.18040387,0.79942575,2.20515998,0.69985702,0.00000000
-2.25412706,4.06755250,0.01680657,0.00000000,0.01402482,0.18218818,0.79813562,2.20672958,0.69859198,0.00000000
-2.24812406,4.06513303,0.01687761,0.00000000,0.01382344,0.18296230,0.79164175,2.19455686,0.69298687,0.00000000
-2.24212106,4.04049600,0.01686245,0.00000000,0.01354252,0.18273571,0.78008749,2.16901526,0.68315815,0.00000000
-2.23611806,3.99462755,0.01676382,0.00000000,0.01318831,0.18153840,0.76372265,2.13074899,0.66931313,0.00000000
-2.23011506,3.92892563,0.01658619,0.00000000,0.01276839,0.17941923,0.74289452,2.08065036,0.65174185,0.00000000
-2.22411206,3.84514599,0.01633556,0.00000000,0.01229146,0.17644363,0.71803559,2.01982884,0.63080614,0.00000000
-2.21810905,3.74533691,0.01601928,0.00000000,0.01176705,0.17269075,0.68964860,1.94957333,0.60692647,0.00000000
-2.21210605,3.63176568,0.01564583,0.00000000,0.01120524,0.16825036,0.65828967,1.87130934,0.58056722,0.00000000
-2.20610305,3.50684057,0.01522448,0.00000000,0.01061639,0.16321937,0.62455020,1.78655328,0.55222110,0.00000000
-2.20010005,3.37303185,0.01476502,0.00000000,0.01001086,0.15769848,0.58903849,1.69686565,0.52239334,0.00000000
-2.19409705,3.23279565,0.01427743,0.00000000,0.00939873,0.15178887,0.55236174,1.60380546,0.49158655,0.00000000
-2.18809405,3.08850368,0.01377158,0.00000000,0.00878963,0.14558922,0.51510923,1.50888753,0.46028660,0.00000000
-2.18209105,2.94238176,0.01325697,0.00000000,0.00819246,0.13919305,0.47783732,1.41354438,0.42895022,0.00000000
-2.17608804,2.79645936,0.01274245,0.00000000,0.00761530,0.13268667,0.44105669,1.31909413,0.39799475,0.00000000
-2.17008504,2.65253134,0.01223600,0.00000000,0.00706524,0.12614756,0.40522231,1.22671510,0.36779007,0.00000000
-2.16408204,2.51213286,0.01174460,0.00000000,0.00654835,0.11964338,0.37072617,1.13742787,0.33865319,0.00000000
-2.15807904,2.37652714,0.01127409,0.00000000,0.00606959,0.11323150,0.33789299,1.05208471,0.31084513,0.00000000
-2.15207604,2.24670539,0.01082913,0.00000000,0.00563283,0.10695904,0.30697868,0.97136615,0.28457025,0.00000000
-2.14607304,2.12339768,0.01041318,0.00000000,0.00524087,0.10086336,0.27817137,0.89578424,0.25997766,0.00000000
-2.14007004,2.00709274,0.01002850,0.00000000,0.00489545,0.09497289,0.25159478,0.82569127,0.23716438,0.00000000
-2.13406703,1.89806482,0.00967630,0.00000000,0.00459738,0.08930822,0.22731335,0.76129326,0.21617999,0.00000000
-2.12806403,1.79640523,0.00935678,0.00000000,0.00434655,0.08388328,0.20533889,0.70266677,0.19703229,0.00000000
-2.12206103,1.70205659,0.00906928,0.00000000,0.00414204,0.07870672,0.18563820,0.64977796,0.17969361,0.00000000
-2.11605803,1.61484753,0.00881246,0.00000000,0.00398221,0.07378309,0.16814117,0.60250269,0.16410743,0.00000000
-2.11005503,1.53452632,0.00858441,0.00000000,0.00386476,0.06911404,0.15274920,0.56064666,0.15019494,0.00000000
-2.10405203,1.46079183,0.00838286,0.00000000,0.00378685,0.06469932,0.13934328,0.52396468,0.13786132,0.00000000
-2.09804902,1.39332100,0.00820529,0.00000000,0.00374516,0.06053759,0.12779167,0.49217836,0.12700140,0.00000000
-2.09204602,1.33179213,0.00804916,0.00000000,0.00373595,0.05662710,0.11795689,0.46499178,0.11750478,0.00000000
-2.08604302,1.27590371,0.00791198,0.00000000,0.00375520,0.05296606,0.10970189,0.44210489,0.10926009,0.00000000
-2.08004002,1.22538900,0.00779148,0.00000000,0.00379863,0.04955291,0.10289529,0.42322439,0.10215850,0.00000000
-2.07403702,1.18002673,0.00768572,0.00000000,0.00386180,0.04638650,0.09741565,0.40807237,0.09609646,0.00000000
-2.06803402,1.13964821,0.00759324,0.00000000,0.00394020,0.04346598,0.09315486,0.39639271,0.09097771,0.00000000
-2.06203102,1.10414180,0.00751307,0.00000000,0.00402936,0.04079087,0.09002060,0.38795559,0.08671466,0.00000000
-2.05602801,1.07345501,0.00744486,0.00000000,0.00412486,0.03836087,0.08793802,0.38256041,0.08322925,0.00000000
-2.05002501,1.04759494,0.00738896,0.00000000,0.00422252,0.03617582,0.08685062,0.38003740,0.08045330,0.00000000
-2.04402201,1.02662738,0.00734637,0.00000000,0.00431840,0.03423569,0.08672047,0.38024815,0.07832858,0.00000000
-2.03801901,1.01067477,0.00731884,0.00000000,0.00440893,0.03254053,0.08752786,0.38308534,0.07680653,0.00000000
-2.03201601,0.99991311,0.00730883,0.00000000,0.00449099,0.03109060,0.08927028,0.38847178,0.07584779,0.00000000
-2.02601301,0.99456764,0.00731946,0.00000000,0.00456195,0.02988649,0.09196100,0.39635870,0.07542161,0.00000000
-2.02001001,0.99490704,0.00735446,0.00000000,0.00461975,0.02892933,0.09562702,0.40672356,0.07550499,0.00000000
-2.01400700,1.00123584,0.00741807,0.00000000,0.00466292,0.02822102,0.10030662,0.41956694,0.07608180,0.00000000
-2.00800400,1.01388461,0.00751491,0.00000000,0.00469058,0.02776451,0.10604642,0.43490874,0.07714172,0.00000000
-2.00200100,1.03319760,0.00764981,0.00000000,0.00470247,0.02756399,0.11289795,0.45278342,0.07867905,0.00000000
-1.99599800,1.05951773,0.00782762,0.00000000,0.00469889,0.02762514,0.12091390,0.47323415,0.08069140,0.00000000
-1.98999500,1.09316863,0.00805300,0.00000000,0.00468068,0.02795524,0.13014390,0.49630601,0.08317823,0.00000000
-1.98399200,1.13443424,0.00833017,0.00000000,0.00464908,0.02856315,0.14063013,0.52203811,0.08613927,0.00000000
-1.97798899,1.18353602,0.00866266,0.00000000,0.00460574,0.02945930,0.15240268,0.55045488,0.08957288,0.00000000
-1.97198599,1.24060881,0.00905305,0.00000000,0.00455252,0.03065535,0.16547495,0.58155669,0.09347432,0.00000000
-1.96598299,1.30567597,0.00950272,0.00000000,0.00449146,0.03216388,0.17983913,0.61531015,0.09783400,0.00000000
-1.95997999,1.37862515,0.01001166,0.00000000,0.00442461,0.03399783,0.19546208,0.65163860,0.10263588,0.00000000
-1.95397699,1.45918593,0.01057819,0.00000000,0.00435394,0.03616979,0.21228168,0.69041311,0.10785590,0.00000000
-1.94797399,1.54691070,0.01119891,0.00000000,0.00428125,0.03869120,0.23020394,0.73144473,0.11346075,0.00000000
-1.94197099,1.64116018,0.01186854,0.00000000,0.00420807,0.04157143,0.24910108,0.77447837,0.11940685,0.00000000
-1.93596798,1.74109496,0.01257989,0.00000000,0.00413559,0.04481674,0.26881073,0.81918894,0.12563978,0.00000000
-1.92996498,1.84567396,0.01332396,0.00000000,0.00406462,0.04842926,0.28913634,0.86518012,0.13209409,0.00000000
-1.92396198,1.95366088,0.01409000,0.00000000,0.00399558,0.05240592,0.30984901,0.91198610,0.13869370,0.00000000
-1.91795898,2.06363888,0.01486572,0.00000000,0.00392846,0.05673740,0.33069072,0.95907651,0.14535267,0.00000000
-1.91195598,2.17403371,0.01563760,0.00000000,0.00386290,0.06140725,0.35137890,1.00586458,0.15197665,0.00000000
-1.90595298,2.28314476,0.01639119,0.00000000,0.00379820,0.06639109,0.37161229,1.05171837,0.15846464,0.00000000
-1.89994997,2.38918333,0.01711149,0.00000000,0.00373338,0.07165600,0.39107794,1.09597468,0.16471132,0.00000000
-1.89394697,2.49031681,0.01778342,0.00000000,0.00366729,0.07716017,0.40945903,1.13795539,0.17060962,0.00000000
-1.88794397,2.58471719,0.01839226,0.00000000,0.00359866,0.08285279,0.42644343,1.17698534,0.17605362,0.00000000
-1.88194097,2.67061203,0.01892412,0.00000000,0.00352623,0.08867429,0.44173236,1.21241125,0.18094148,0.00000000
-1.87593797,2.74633582,0.01936634,0.00000000,0.00344879,0.09455688,0.45504917,1.24362085,0.18517846,0.00000000
-1.86993497,2.81037967,0.01970799,0.00000000,0.00336531,0.10042544,0.46614761,1.27006138,0.18867979,0.00000000
-1.86393197,2.86143720,0.01994014,0.00000000,0.00327498,0.10619872,0.47481935,1.29125673,0.19137329,0.00000000
-1.85792896,2.89844479,0.02005622,0.00000000,0.00317730,0.11179095,0.48090048,1.30682262,0.19320163,0.00000000
-1.85192596,2.92061450,0.02005220,0.00000000,0.00307206,0.11711365,0.48427669,1.31647910,0.19412419,0.00000000
-1.84592296,2.92745843,0.01992675,0.00000000,0.00295945,0.12207774,0.48488687,1.32005997,0.19411839,0.00000000
-1.83991996,2.91880364,0.01968123,0.00000000,0.00283999,0.12659579,0.48272515,1.31751893,0.19318049,0.00000000
-1.83391696,2.89479715,0.01931963,0.00000000,0.00271459,0.13058448,0.47784110,1.30893207,0.19132584,0.00000000
-1.82791396,2.85590110,0.01884848,0.00000000,0.00258446,0.13396690,0.47033842,1.29449703,0.18858854,0.00000000
-1.82191096,2.80287845,0.01827655,0.00000000,0.00245111,0.13667502,0.46037183,1.27452872,0.18502059,0.00000000
-1.81590795,2.73677006,0.01761460,0.00000000,0.00231630,0.13865178,0.44814266,1.24945193,0.18069067,0.00000000
-1.80990495,2.65886428,0.01687499,0.00000000,0.00218197,0.13985306,0.43389316,1.21979130,0.17568238,0.00000000
-1.80390195,2.57066031,0.01607130,0.00000000,0.00205020,0.14024928,0.41789982,1.18615881,0.17009224,0.00000000
-1.79789895,2.47382704,0.01521796,0.00000000,0.00192314,0.13982653,0.40046596,1.14923956,0.16402745,0.00000000
-1.79189595,2.37015859,0.01432976,0.00000000,0.00180295,0.13858731,0.38191393,1.10977591,0.15760347,0.00000000
-1.78589295,2.26152844,0.01342149,0.00000000,0.00169172,0.13655068,0.36257709,1.06855072,0.15094150,0.00000000
-1.77988994,2.14984337,0.01250755,0.00000000,0.00159148,0.13375192,0.34279197,1.02636996,0.14416599,0.00000000
-1.77388694,2.03699853,0.01160163,0.00000000,0.00150410,0.13024167,0.32289070,0.98404500,0.13740215,0.00000000
-1.76788394,1.92483498,0.01071636,0.00000000,0.00143126,0.12608453,0.30319401,0.94237503,0.13077356,0.00000000
-1.76188094,1.81510035,0.00986311,0.00000000,0.00137445,0.12135725,0.28400486,0.90212985,0.12439993,0.00000000
-1.75587794,1.70941363,0.00905180,0.00000000,0.00133489,0.11614655,0.26560300,0.86403337,0.11839498,0.00000000
-1.74987494,1.60923456,0.00829075,0.00000000,0.00131356,0.11054667,0.24824026,0.82874792,0.11286455,0.00000000
-1.74387194,1.51583800,0.00758663,0.00000000,0.00131114,0.10465667,0.23213687,0.79686000,0.10790485,0.00000000
-1.73786893,1.43029364,0.00694441,0.00000000,0.00132806,0.09857775,0.21747865,0.76886732,0.10360093,0.00000000
-1.73186593,1.35345109,0.00636741,0.00000000,0.00136442,0.09241049,0.20441517,0.74516780,0.10002541,0.00000000
-1.72586293,1.28593059,0.00585736,0.00000000,0.00142003,0.08625237,0.19305875,0.72605064,0.09723735,0.00000000
-1.71985993,1.22811920,0.00541450,0.00000000,0.00149442,0.08019532,0.18348430,0.71168985,0.09528145,0.00000000
-1.71385693,1.18017243,0.00503771,0.00000000,0.00158683,0.07432376,0.17572991,0.70214052,0.09418741,0.00000000
-1.70785393,1.14202129,0.00472467,0.00000000,0.00169622,0.06871283,0.16979818,0.69733809,0.09396962,0.00000000
-1.70185093,1.11338452,0.00447202,0.00000000,0.00182131,0.06342717,0.16565818,0.69710095,0.09462709,0.00000000
-1.69584792,1.09378564,0.00427557,0.00000000,0.00196058,0.05852000,0.16324793,0.70113631,0.09614370,0.00000000
-1.68984492,1.08257475,0.00413044,0.00000000,0.00211230,0.05403271,0.16247748,0.70904960,0.09848871,0.00000000
-1.68384192,1.07895433,0.00403129,0.00000000,0.00227463,0.04999480,0.16323233,0.72035713,0.10161761,0.00000000
-1.67783892,1.08200864,0.00397252,0.00000000,0.00244556,0.04642423,0.16537729,0.73450194,0.10547326,0.00000000
-1.67183592,1.09073606,0.00394841,0.00000000,0.00262307,0.04332806,0.16876062,0.75087232,0.10998737,0.00000000
-1.66583292,1.10408337,0.00395332,0.00000000,0.00280512,0.04070344,0.17321835,0.76882265,0.11508219,0.00000000
-1.65982991,1.12098115,0.00398186,0.00000000,0.00298975,0.03853876,0.17857882,0.78769571,0.12067253,0.00000000
-1.65382691,1.14037929,0.00402902,0.00000000,0.00317515,0.03681494,0.18466717,0.80684586,0.12666792,0.00000000
-1.64782391,1.16128129,0.00409031,0.00000000,0.00335970,0.03550688,0.19130987,0.82566211,0.13297498,0.00000000
-1.64182091,1.18277645,0.00416186,0.00000000,0.00354209,0.03458489,0.19833903,0.84359026,0.13949986,0.00000000
-1.63581791,1.20406861,0.00424052,0.00000000,0.00372137,0.03401614,0.20559654,0.86015314,0.14615071,0.00000000
-1.62981491,1.22450045,0.00432389,0.00000000,0.00389702,0.03376600,0.21293775,0.87496808,0.15284012,0.00000000
-1.62381191,1.24357250,0.00441036,0.00000000,0.00406900,0.03379934,0.22023477,0.88776090,0.15948736,0.00000000
-1.61780890,1.26095588,0.00449909,0.00000000,0.00423781,0.03408164,0.22737922,0.89837566,0.16602051,0.00000000
-1.61180590,1.27649841,0.00459002,0.00000000,0.00440456,0.03457997,0.23428425,0.90677976,0.17237818,0.00000000
-1.60580290,1.29022376,0.00468373,0.00000000,0.00457095,0.03526382,0.24088601,0.91306411,0.17851093,0.00000000
-1.59979990,1.30232351,0.00478142,0.00000000,0.00473932,0.03610569,0.24714426,0.91743824,0.18438229,0.00000000
-1.59379690,1.31314262,0.00488473,0.00000000,0.00491262,0.03708158,0.25304225,0.92022053,0.18996921,0.00000000
-1.58779390,1.32315865,0.00499564,0.00000000,0.00509442,0.03817125,0.25858588,0.92182403,0.19526212,0.00000000
-1.58179090,1.33295572,0.00511632,0.00000000,0.00528887,0.03935837,0.26380205,0.92273826,0.20026444,0.00000000
-1.57578789,1.34319429,0.00524891,0.00000000,0.00550061,0.04063044,0.26873644,0.92350791,0.20499154,0.00000000
-1.56978489,1.35457784,0.00539541,0.00000000,0.00573477,0.04197869,0.27345061,0.92470927,0.20946933,0.00000000
-1.56378189,1.36781810,0.00555751,0.00000000,0.00599678,0.04339777,0.27801869,0.92692539,0.21373243,0.00000000
-1.55777889,1.38360010,0.00573639,0.00000000,0.00629235,0.04488540,0.28252367,0.93072102,0.21782192,0.00000000
-1.55177589,1.40254851,0.00593266,0.00000000,0.00662730,0.04644191,0.28705345,0.93661832,0.22178301,0.00000000
