energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,Ti_p_up,Ti_p_down,Ti_d_up,Ti_d_down
1.08354177,3.09335947,-3.81026199,0.08566349,-0.08452465,0.47599556,-0.61335276,0.45152065,-0.49696207,0.29914107,-0.36581000,0.02515379,-0.04582878,0.51074509,-0.62587389,0.91715797,-1.26385393,1.54837296,-1.87042032
1.08954477,3.02073997,-3.78191959,0.08398955,-0.08681560,0.46607818,-0.61167785,0.44958413,-0.49458164,0.29473480,-0.36412943,0.02398672,-0.04366727,0.49678327,-0.62151091,0.88916921,-1.23789622,1.50625374,-1.85614566
1.09554777,2.94893007,-3.74933989,0.08207161,-0.08884859,0.45685254,-0.60865191,0.44699138,-0.49274068,0.29053398,-0.36194165,0.02301194,-0.04154095,0.48297387,-0.61619648,0.86182142,-1.21130568,1.46355482,-1.84009083
1.10155078,2.87856532,-3.71214542,0.07994188,-0.09057376,0.44843799,-0.60428766,0.44357914,-0.49137896,0.28655758,-0.35925012,0.02223385,-0.03946124,0.46949545,-0.60984420,0.83533858,-1.18399125,1.42068597,-1.82196138
1.10755378,2.81032166,-3.66996784,0.07763408,-0.09194901,0.44094312,-0.59860614,0.43921392,-0.49039226,0.28281970,-0.35605968,0.02165539,-0.03743787,0.45653307,-0.60238131,0.80997827,-1.15586430,1.37811096,-1.80145748
1.11355678,2.74489925,-3.62248536,0.07518228,-0.09294123,0.43446450,-0.59164020,0.43379753,-0.48963846,0.27932935,-0.35237836,0.02127785,-0.03547927,0.44427321,-0.59375483,0.78602327,-1.12685041,1.33633597,-1.77829757
1.11955978,2.68300439,-3.56945888,0.07261997,-0.09352712,0.42908565,-0.58343787,0.42727111,-0.48894525,0.27609036,-0.34821918,0.02110077,-0.03359290,0.43289845,-0.58393704,0.76377165,-1.09690061,1.29589583,-1.75224146
1.12556278,2.62533040,-3.51076463,0.06997915,-0.09369368,0.42487619,-0.57406550,0.41961766,-0.48811908,0.27310141,-0.34360182,0.02112168,-0.03178566,0.42258213,-0.57293003,0.74352608,-1.06600129,1.25733863,-1.72311173
1.13156578,2.57253815,-3.44642148,0.06728976,-0.09343824,0.42189103,-0.56361042,0.41086281,-0.48695496,0.27035628,-0.33855379,0.02133603,-0.03006425,0.41348326,-0.56076907,0.72558269,-1.03418243,1.22120947,-1.69081212
1.13756878,2.52523717,-3.37661151,0.06457914,-0.09276806,0.42016986,-0.55218273,0.40107418,-0.48524655,0.26784422,-0.33311136,0.02173698,-0.02843543,0.40574175,-0.54752456,0.71021998,-1.00152371,1.18803393,-1.65534208
1.14357179,2.48396771,-3.30169264,0.06187174,-0.09169964,0.41973663,-0.53991636,0.39035911,-0.48279621,0.26555051,-0.32731982,0.02231537,-0.02690626,0.39947415,-0.53330255,0.69768820,-0.96815809,1.15830187,-1.61680669
1.14957479,2.44918455,-3.22220283,0.05918901,-0.09025762,0.42059925,-0.52696898,0.37886116,-0.47942441,0.26345710,-0.32123334,0.02305958,-0.02548429,0.39477005,-0.51824376,0.68819953,-0.93427287,1.13245214,-1.57542156
1.15557779,2.42124276,-3.13885577,0.05654942,-0.08847350,0.42274928,-0.51352098,0.36675541,-0.47497829,0.26154339,-0.31491425,0.02395561,-0.02417754,0.39168913,-0.50252116,0.68191946,-0.90010806,1.11085878,-1.53151258
1.16158079,2.40038601,-3.05252850,0.05396855,-0.08638415,0.42616183,-0.49977339,0.35424289,-0.46933885,0.25978695,-0.30843180,0.02498709,-0.02299453,0.39025913,-0.48633624,0.67895957,-0.86595235,1.09381892,-1.48551064
1.16758379,2.38673747,-2.96424171,0.05145934,-0.08403025,0.43079547,-0.48594478,0.34154438,-0.46242660,0.25816429,-0.30186065,0.02613544,-0.02194414,0.39047449,-0.46991413,0.67937194,-0.83213672,1.08154303,-1.43794177
1.17358679,2.38029369,-2.87513390,0.04903239,-0.08145466,0.43659230,-0.47226741,0.32889381,-0.45420554,0.25665166,-0.29527894,0.02738003,-0.02103538,0.39229605,-0.45349792,0.68314535,-0.79902622,1.07414750,-1.38941327
1.17958979,2.38092159,-2.78643082,0.04669623,-0.07870098,0.44347815,-0.45898266,0.31653146,-0.44468521,0.25522561,-0.28876619,0.02869851,-0.02027719,0.39565149,-0.43734225,0.69020341,-0.76701026,1.07165011,-1.34059670
1.18559280,2.38835870,-2.69941171,0.04445765,-0.07581207,0.45136300,-0.44633583,0.30469740,-0.43392097,0.25386361,-0.28240122,0.03006706,-0.01967811,0.40043678,-0.42170660,0.70040469,-0.73649182,1.07396818,-1.29220846
1.19159580,2.40221670,-2.61537386,0.04232203,-0.07282895,0.46014152,-0.43457078,0.29362505,-0.42201250,0.25254449,-0.27625994,0.03146090,-0.01924591,0.40651849,-0.40684849,0.71354478,-0.70787617,1.08091980,-1.24498907
1.19759880,2.42198835,-2.53559706,0.04029358,-0.06978975,0.46969398,-0.42392426,0.28353532,-0.40910063,0.25124876,-0.27041345,0.03285463,-0.01898728,0.41373690,-0.39301678,0.72936050,-0.68155949,1.09222791,-1.19968190
1.20360180,2.44705774,-2.46130918,0.03837560,-0.06672906,0.47988737,-0.41462036,0.27463127,-0.39536289,0.24995893,-0.26492623,0.03422287,-0.01890748,0.42191004,-0.38044536,0.74753589,-0.65791776,1.10752731,-1.15701234
1.20960480,2.47671372,-2.39365417,0.03657073,-0.06367744,0.49057680,-0.40686510,0.26709347,-0.38100778,0.24865959,-0.25985469,0.03554071,-0.01900994,0.43083834,-0.36934738,0.76771009,-0.63729641,1.12637434,-1.11766795
1.21560780,2.51016631,-2.33366333,0.03488104,-0.06066124,0.50160732,-0.40084143,0.26107604,-0.36626829,0.24733758,-0.25524601,0.03678438,-0.01929602,0.44030998,-0.35991007,0.78948677,-0.62000097,1.14825901,-1.08228047
1.22161081,2.54656570,-2.28223050,0.03330824,-0.05770258,0.51281590,-0.39670462,0.25670345,-0.35139485,0.24598200,-0.25113727,0.03793177,-0.01976470,0.45010673,-0.35229044,0.81244498,-0.60628885,1.17261926,-1.05140990
1.22761381,2.58502329,-2.24009173,0.03185380,-0.05481963,0.52403380,-0.39457826,0.25406799,-0.33664799,0.24458422,-0.24755504,0.03896310,-0.02041235,0.46001005,-0.34661169,0.83615097,-0.59636261,1.19885685,-1.02553117
1.23361681,2.62463434,-2.20780951,0.03051899,-0.05202690,0.53508909,-0.39455100,0.25322799,-0.32229110,0.24313791,-0.24451512,0.03986139,-0.02123259,0.46980742,-0.34296056,0.86017065,-0.59036468,1.22635440,-1.00502351
1.23961981,2.66450119,-2.18576177,0.02930502,-0.04933576,0.54580942,-0.39667386,0.25420665,-0.30858341,0.24163903,-0.24202272,0.04061302,-0.02221618,0.47929847,-0.34138549,0.88408229,-0.58837364,1.25449289,-0.99016265
1.24562281,2.70375642,-2.17413542,0.02821305,-0.04675493,0.55602484,-0.40095845,0.25699154,-0.29577354,0.24008577,-0.24007275,0.04120817,-0.02335101,0.48830085,-0.34189571,0.90748882,-0.59040202,1.28266911,-0.98111581
1.25162581,2.74158498,-2.17292446,0.02724428,-0.04429106,0.56557061,-0.40737594,0.26153470,-0.28409356,0.23847853,-0.23865039,0.04164112,-0.02462213,0.49665552,-0.34446116,0.93002934,-0.59639576,1.31031220,-0.97793950
1.25762881,2.77724433,-2.18193224,0.02639996,-0.04194921,0.57429002,-0.41585686,0.26775328,-0.27375399,0.23681985,-0.23773181,0.04191049,-0.02601192,0.50423114,-0.34901333,0.95138932,-0.60623512,1.33689870,-0.98057987
1.26363182,2.81008178,-2.20077769,0.02568137,-0.03973332,0.58203706,-0.42629172,0.27553084,-0.26493943,0.23511429,-0.23728497,0.04201931,-0.02750030,0.51092758,-0.35544684,0.97130885,-0.61973712,1.36196551,-0.98887563
1.26963482,2.83954813,-2.22890536,0.02508982,-0.03764662,0.58867878,-0.43853250,0.28471922,-0.25780515,0.23336824,-0.23727061,0.04197500,-0.02906506,0.51667805,-0.36362199,0.98958869,-0.63665949,1.38512010,-1.00256322
1.27563782,2.86520716,-2.26559880,0.02462655,-0.03569194,0.59409749,-0.45239486,0.29514097,-0.25247440,0.23158971,-0.23764321,0.04178910,-0.03068226,0.52145002,-0.37336797,1.00609369,-0.65670595,1.40604762,-1.02128418
1.28164082,2.88674040,-2.30999722,0.02429265,-0.03387194,0.59819254,-0.46766123,0.30659247,-0.24903656,0.22978793,-0.23835208,0.04147695,-0.03232668,0.52524462,-0.38448695,1.02075332,-0.67953283,1.42451465,-1.04459449
1.28764382,2.90394707,-2.36111486,0.02408884,-0.03218920,0.60088183,-0.48408451,0.31884765,-0.24754592,0.22797301,-0.23934247,0.04105716,-0.03397243,0.52809471,-0.39675880,1.03355929,-0.70475686,1.44036939,-1.07197559
1.29364682,2.91673926,-2.41786303,0.02401532,-0.03064633,0.60210283,-0.50139254,0.33166232,-0.24802110,0.22615536,-0.24055673,0.04055098,-0.03559351,0.53006157,-0.40994648,1.04456038,-0.73196411,1.45353850,-1.10284703
1.29964982,2.92513284,-2.47907410,0.02407146,-0.02924597,0.60181337,-0.51929303,0.34477906,-0.25044509,0.22434519,-0.24193548,0.03998157,-0.03716449,0.53123040,-0.42380184,1.05385461,-0.76071959,1.46402073,-1.13658023
1.30565283,2.92923451,-2.54352719,0.02425561,-0.02799071,0.59999197,-0.53747910,0.35793278,-0.25476573,0.22255190,-0.24341877,0.03937314,-0.03866119,0.53170488,-0.43807190,1.06157914,-0.79057762,1.47187791,-1.17251327
1.31165583,2.92922607,-2.60997476,0.02456469,-0.02688302,0.59663794,-0.55563508,0.37085655,-0.26089669,0.22078344,-0.24494735,0.03875012,-0.04006134,0.53160106,-0.45250519,1.06789863,-0.82109237,1.47722386,-1.20996616
1.31765883,2.92534687,-2.67716968,0.02499401,-0.02592512,0.59177114,-0.57344265,0.38328787,-0.26871894,0.21904584,-0.24646375,0.03813627,-0.04134524,0.53104088,-0.46685809,1.07299243,-0.85182841,1.48021188,-1.24825639
1.32366183,2.91787554,-2.74389179,0.02553693,-0.02511892,0.58543159,-0.59058701,0.39497511,-0.27808260,0.21734269,-0.24791342,0.03755384,-0.04249632,0.53014569,-0.48090096,1.07704153,-0.88237077,1.48102174,-1.28671401
1.32966483,2.90711232,-2.80897340,0.02618470,-0.02446581,0.57767883,-0.60676306,0.40568393,-0.28880935,0.21567481,-0.24924580,0.03702282,-0.04350167,0.52903023,-0.49442367,1.08021601,-0.91233417,1.47984685,-1.32469613
1.33566783,2.89336296,-2.87132275,0.02692629,-0.02396658,0.56859120,-0.62168139,0.41520349,-0.30069525,0.21404015,-0.25041517,0.03656028,-0.04435240,0.52779716,-0.50724048,1.08266358,-0.94137099,1.47688244,-1.36160014
1.34167084,2.87692538,-2.92994487,0.02774840,-0.02362128,0.55826499,-0.63507399,0.42335225,-0.31351414,0.21243377,-0.25138148,0.03617984,-0.04504391,0.52653284,-0.51919395,1.08450015,-0.96917775,1.47231551,-1.39687523
1.34767384,2.85807975,-2.98395892,0.02863546,-0.02342905,0.54681349,-0.64669939,0.42998318,-0.32702153,0.21084822,-0.25211090,0.03589136,-0.04557597,0.52530414,-0.53015772,1.08580274,-0.99549953,1.46631695,-1.43003199
1.35367684,2.83708264,-3.03261174,0.02956994,-0.02338800,0.53436604,-0.65634736,0.43498813,-0.34095906,0.20927401,-0.25257626,0.03570073,-0.04595268,0.52415689,-0.54003814,1.08660539,-1.02013240,1.45903639,-1.46064958
1.35967984,2.81416542,-3.07528701,0.03053261,-0.02349507,0.52106695,-0.66384279,0.43830111,-0.35505940,0.20770037,-0.25275718,0.03560992,-0.04618220,0.52311574,-0.54877444,1.08689818,-1.04292360,1.45059980,-1.48838042
1.36568284,2.78953692,-3.11150999,0.03150306,-0.02374583,0.50707437,-0.66904891,0.43990052,-0.36905169,0.20611624,-0.25264006,0.03561720,-0.04627641,0.52218552,-0.55633776,1.08662946,-1.06376951,1.44111000,-1.51295228
1.37168584,2.76338979,-3.14094777,0.03246027,-0.02413438,0.49255904,-0.67186959,0.43981005,-0.38266728,0.20451136,-0.25221783,0.03571749,-0.04625030,0.52135404,-0.56272886,1.08571110,-1.08261151,1.43064969,-1.53416782
1.37768884,2.73591003,-3.16340540,0.03338332,-0.02465316,0.47770287,-0.67225077,0.43809819,-0.39564571,0.20287746,-0.25148949,0.03590295,-0.04612139,0.52059601,-0.56797480,1.08402656,-1.09943013,1.41928667,-1.55190174
1.38369185,2.70728858,-3.17881833,0.03425213,-0.02529282,0.46269746,-0.67018106,0.43487643,-0.40774087,0.20120950,-0.25045955,0.03616352,-0.04590890,0.51987790,-0.57212476,1.08144096,-1.11423771,1.40708076,-1.56609590
1.38969485,2.67773395,-3.18724181,0.03504826,-0.02604216,0.44774221,-0.66569141,0.43029609,-0.41872691,0.19950681,-0.24913730,0.03648776,-0.04563298,0.51916333,-0.57524525,1.07781280,-1.12707017,1.39409151,-1.57675288
1.39569785,2.64748457,-3.18883811,0.03575571,-0.02688800,0.43304232,-0.65885390,0.42454396,-0.42840406,0.19777405,-0.24753607,0.03686351,-0.04531390,0.51841860,-0.57741497,1.07300636,-1.13797840,1.38038631,-1.58392827
1.40170085,2.61681963,-3.18386234,0.03636163,-0.02781527,0.41880643,-0.64977990,0.41783669,-0.43660378,0.19602203,-0.24567240,0.03727869,-0.04497121,0.51761803,-0.57871983,1.06690404,-1.14701981,1.36604774,-1.58772251
1.40770385,2.58606723,-3.17264786,0.03685697,-0.02880703,0.40524396,-0.63861729,0.41041434,-0.44319337,0.19426807,-0.24356537,0.03772197,-0.04462307,0.51674864,-0.57924810,1.05941774,-1.15425068,1.35117994,-1.58827247
1.41370685,2.55560881,-3.15559206,0.03723698,-0.02984469,0.39256205,-0.62554731,0.40253311,-0.44807959,0.19253613,-0.24123594,0.03818339,-0.04428557,0.51581390,-0.57908629,1.05049871,-1.15971972,1.33591293,-1.58574363
1.41970985,2.52587916,-3.13314333,0.03750152,-0.03090824,0.38096228,-0.61078067,0.39445755,-0.45121131,0.19085643,-0.23870644,0.03865479,-0.04397229,0.51483621,-0.57831580,1.04014500,-1.16346341,1.32040484,-1.58032299
1.42571286,2.49736152,-3.10578966,0.03765524,-0.03197671,0.37063699,-0.59455337,0.38645248,-0.45258096,0.18926462,-0.23600020,0.03913018,-0.04369395,0.51385795,-0.57701057,1.02840622,-1.16550327,1.30484155,-1.57221319
1.43171586,2.47057759,-3.07404941,0.03770743,-0.03302858,0.36176544,-0.57712220,0.37877492,-0.45222478,0.18780064,-0.23314142,0.03960587,-0.04345827,0.51294093,-0.57523584,1.01538509,-1.16584535,1.28943373,-1.56162796
1.43771886,2.44607284,-3.03846418,0.03767175,-0.03404241,0.35450966,-0.55876000,0.37166614,-0.45022170,0.18650706,-0.23015510,0.04008048,-0.04326996,0.51216433,-0.57304798,1.00123595,-1.16448181,1.27441141,-1.54878899
1.44372186,2.42439766,-2.99959400,0.03756568,-0.03499745,0.34901037,-0.53975080,0.36534431,-0.44669101,0.18542711,-0.22706719,0.04055473,-0.04313093,0.51162114,-0.57049537,0.98615996,-1.16139462,1.26001640,-1.53392419
1.44972486,2.40608518,-2.95801411,0.03740976,-0.03587441,0.34538281,-0.52038501,0.35999776,-0.44178883,0.18460258,-0.22390479,0.04103113,-0.04304059,0.51141332,-0.56762012,0.97039768,-1.15656082,1.24649305,-1.51726703
1.45572786,2.39162710,-2.91431333,0.03722670,-0.03665611,0.34371278,-0.50095460,0.35577917,-0.43570343,0.18407141,-0.22069644,0.04151356,-0.04299631,0.51164601,-0.56446046,0.95421908,-1.14995916,1.23407782,-1.49905678
1.46173087,2.38144877,-2.86909292,0.03704034,-0.03732821,0.34405299,-0.48174845,0.35280089,-0.42864963,0.18386539,-0.21747238,0.04200665,-0.04299395,0.51242100,-0.56105357,0.93791195,-1.14157739,1.22298853,-1.47953913
1.46773387,2.37588496,-2.82296566,0.03687449,-0.03787985,0.34641991,-0.46304789,0.35113153,-0.42086239,0.18400791,-0.21426475,0.04251528,-0.04302840,0.51383005,-0.55743847,0.92176908,-1.13141969,1.21341378,-1.45896704
1.47373687,2.37515784,-2.77655413,0.03675177,-0.03830423,0.35079119,-0.44512244,0.35079386,-0.41258990,0.18451195,-0.21110765,0.04304391,-0.04309417,0.51594822,-0.55365876,0.90607516,-1.11951373,1.20550339,-1.43760109
1.47973987,2.37935841,-2.73048772,0.03669245,-0.03859894,0.35710391,-0.42822581,0.35176424,-0.40408625,0.18537844,-0.20803706,0.04359599,-0.04318593,0.51882782,-0.54976483,0.89109407,-1.10591653,1.19936025,-1.41570932
1.48574287,2.38843269,-2.68539792,0.03671342,-0.03876628,0.36525378,-0.41259224,0.35397349,-0.39560405,0.18659505,-0.20509045,0.04417348,-0.04329898,0.52249324,-0.54581550,0.87705716,-1.09071896,1.19503425,-1.39356597
1.49174587,2.40217342,-2.64191132,0.03682721,-0.03881331,0.37509538,-0.39843313,0.35730925,-0.38738714,0.18813554,-0.20230625,0.04477640,-0.04342961,0.52693695,-0.54187865,0.86415332,-1.07404822,1.19251854,-1.37144926
1.49774887,2.42021798,-2.60064051,0.03704129,-0.03875163,0.38644351,-0.38593396,0.36161979,-0.37966363,0.18995972,-0.19972299,0.04540249,-0.04357534,0.53211698,-0.53803099,0.85252109,-1.05606822,1.19174828,-1.34963786
1.50375188,2.44205289,-2.56217274,0.03735749,-0.03859709,0.39907580,-0.37525161,0.36671903,-0.37263952,0.19201402,-0.19737820,0.04604713,-0.04373505,0.53795608,-0.53435670,0.84224337,-1.03697770,1.19260190,-1.32840638
1.50975488,2.46702453,-2.52705689,0.03777177,-0.03836919,0.41273649,-0.36651208,0.37239286,-0.36649303,0.19423269,-0.19530720,0.04670322,-0.04390897,0.54434247,-0.53094516,0.83334476,-1.01700617,1.19490483,-1.30801986
1.51575788,2.49435610,-2.49578916,0.03827418,-0.03809031,0.42714145,-0.35980852,0.37840628,-0.36136982,0.19653958,-0.19354160,0.04736141,-0.04409855,0.55113232,-0.52788788,0.82579170,-0.99640791,1.19843520,-1.28872772
1.52176088,2.52316969,-2.46879821,0.03884914,-0.03778480,0.44198424,-0.35519978,0.38451135,-0.35737924,0.19885047,-0.19210788,0.04801033,-0.04430617,0.55815382,-0.52527472,0.81949524,-0.97545432,1.20293144,-1.27075740
1.52776388,2.55251290,-2.44643070,0.03947596,-0.03747793,0.45694312,-0.35270937,0.39045553,-0.35459174,0.20107578,-0.19102587,0.04863699,-0.04453484,0.56521260,-0.52318966,0.81431612,-0.95442518,1.20810107,-1.25430812
1.53376688,2.58138854,-2.42893793,0.04012961,-0.03719478,0.47168896,-0.35232497,0.39599027,-0.35303738,0.20312366,-0.19030741,0.04922733,-0.04478781,0.57209835,-0.52170654,0.81007207,-0.93359920,1.21363029,-1.23954519
1.53976988,2.60878640,-2.41646449,0.04078165,-0.03695908,0.48589352,-0.35399839,0.40087937,-0.35270567,0.20490320,-0.18995511,0.04976677,-0.04506815,0.57859218,-0.52088484,0.80654663,-0.91324451,1.21919400,-1.22659519
1.54577289,2.63371565,-2.40903976,0.04140141,-0.03679211,0.49923816,-0.35764620,0.40490695,-0.35354659,0.20632774,-0.18996151,0.05024089,-0.04537830,0.58447465,-0.52076586,0.80349919,-0.89360954,1.22446564,-1.21554229
1.55177589,2.65523652,-2.40657270,0.04195716,-0.03671165,0.51142250,-0.36315093,0.40788467,-0.35547272,0.20731803,-0.19030846,0.05063605,-0.04571975,0.58953379,-0.52136963,0.80067568,-0.87491487,1.22912658,-1.20642600
1.55777889,2.67249026,-2.40885048,0.04241741,-0.03673111,0.52217271,-0.37036281,0.40965798,-0.35836262,0.20780518,-0.19096703,0.05094001,-0.04609270,0.59357307,-0.52269256,0.79781948,-0.85734635,1.23287480,-1.19924037
1.56378189,2.68472592,-2.41554120,0.04275216,-0.03685874,0.53124925,-0.37910231,0.41011105,-0.36206507,0.20773321,-0.19189771,0.05114256,-0.04649577,0.59641878,-0.52470614,0.79468196,-0.84104985,1.23543249,-1.19393471
1.56978489,2.69132335,-2.42620050,0.04293412,-0.03709723,0.53845368,-0.38916311,0.40917038,-0.36640427,0.20706121,-0.19305122,0.05123593,-0.04692597,0.59792656,-0.52735670,0.79103234,-0.82612782,1.23655264,-1.19041558
1.57578789,2.69181141,-2.44028205,0.04293971,-0.03744333,0.54363418,-0.40031587,0.40680674,-0.37118569,0.20576477,-0.19436960,0.05121525,-0.04737856,0.59798687,-0.53056625,0.78666641,-0.81263770,1.23602439,-1.18855014
1.58179090,2.68588099,-2.45715140,0.04275003,-0.03788792,0.54668970,-0.41231238,0.40303558,-0.37620245,0.20383698,-0.19578782,0.05107879,-0.04784716,0.59652912,-0.53423441,0.78141385,-0.80059222,1.23367721,-1.18817032
1.58779390,2.67339237,-2.47610266,0.04235151,-0.03841623,0.54757251,-0.42489032,0.39791566,-0.38124204,0.20128857,-0.19723565,0.05082805,-0.04832396,0.59352433,-0.53824121,0.77514383,-0.78996134,1.22938407,-1.18907771
1.59379690,2.65437697,-2.49637732,0.04173635,-0.03900836,0.54628894,-0.43777843,0.39154627,-0.38609304,0.19814754,-0.19863982,0.05046779,-0.04879989,0.58898622,-0.54245076,0.76776887,-0.78067571,1.22306334,-1.19104891
1.59979990,2.62903335,-2.51718450,0.04090278,-0.03963997,0.54289830,-0.45070192,0.38406282,-0.39055189,0.19445803,-0.19992637,0.05000581,-0.04926503,0.58297066,-0.54671558,0.75924670,-0.77263129,1.21467986,-1.19384096
1.60580290,2.59771787,-2.53772192,0.03985499,-0.04028324,0.53751013,-0.46338817,0.37563128,-0.39442914,0.19027867,-0.20102305,0.04945268,-0.04970895,0.57557360,-0.55088131,0.74958031,-0.76569493,1.20424496,-1.19719684
1.61180590,2.56093042,-2.55719680,0.03860286,-0.04090793,0.53027966,-0.47557245,0.36644156,-0.39755528,0.18568038,-0.20186170,0.04882130,-0.05012114,0.56692747,-0.55479169,0.73881607,-0.75971047,1.19181558,-1.20085068
1.61780890,2.51929569,-2.57484616,0.03716150,-0.04148252,0.52140181,-0.48700351,0.35670006,-0.39978583,0.18074375,-0.20238052,0.04812637,-0.05049141,0.55719628,-0.55829360,0.72704022,-0.75450522,1.17749246,-1.20453284
1.62381191,2.47354087,-2.58995578,0.03555053,-0.04197551,0.51110390,-0.49744905,0.34662192,-0.40100548,0.17555614,-0.20252609,0.04738379,-0.05081034,0.54656955,-0.56124187,0.71437382,-0.74989636,1.16141740,-1.20797469
1.62981491,2.42447037,-2.60187753,0.03379335,-0.04235656,0.49963739,-0.50670071,0.33642298,-0.40113123,0.17020857,-0.20225514,0.04661001,-0.05106960,0.53525544,-0.56350388,0.70096651,-0.74569720,1.14376963,-1.21091320
1.63581791,2.37293869,-2.61004452,0.03191617,-0.04259770,0.48726898,-0.51457856,0.32631210,-0.40011446,0.16479258,-0.20153590,0.04582132,-0.05126232,0.52347318,-0.56496359,0.68698932,-0.74172299,1.12476117,-1.21309536
1.64182091,2.31982221,-2.61398382,0.02994708,-0.04267436,0.47427144,-0.52093492,0.31648387,-0.39794173,0.15939718,-0.20034905,0.04503321,-0.05138331,0.51144529,-0.56552500,0.67262693,-0.73779623,1.10463128,-1.21428261
1.64782391,2.26599085,-2.61332660,0.02791505,-0.04256626,0.46091446,-0.52565734,0.30711214,-0.39463441,0.15410593,-0.19868822,0.04425978,-0.05142929,0.49938977,-0.56511490,0.65806963,-0.73375128,1.08364006,-1.21425522
1.65382691,2.21228077,-2.60781535,0.02584904,-0.04225813,0.44745600,-0.52867067,0.29834464,-0.39024713,0.14899443,-0.19656004,0.04351313,-0.05139890,0.48751261,-0.56368490,0.64350552,-0.72943830,1.06206124,-1.21281667
1.65982991,2.15946880,-2.59730824,0.02377710,-0.04174021,0.43413442,-0.52993821,0.29029866,-0.38486511,0.14412812,-0.19398367,0.04280295,-0.05129279,0.47600098,-0.56121257,0.62911307,-0.72472639,1.04017428,-1.20979808
1.66583292,2.10824960,-2.58178037,0.02172561,-0.04100850,0.42116166,-0.52946164,0.28305821,-0.37860046,0.13956054,-0.19098996,0.04213617,-0.05111349,0.46501723,-0.55770178,0.61505462,-0.71950609,1.01825620,-1.20506246
1.67183592,2.05921632,-2.56132207,0.01971866,-0.04006478,0.40871768,-0.52728006,0.27667248,-0.37158764,0.13533218,-0.18762018,0.04151674,-0.05086524,0.45469405,-0.55318221,0.60147081,-0.71369095,0.99657319,-1.19850866
1.67783892,2.01284530,-2.53613400,0.01777753,-0.03891647,0.39694642,-0.52346785,0.27115576,-0.36397822,0.13146978,-0.18392441,0.04094556,-0.05055378,0.44513086,-0.54770799,0.58847633,-0.70721850,0.97537237,-1.19007490
1.68384192,1.96948545,-2.50651941,0.01592037,-0.03757616,0.38595325,-0.51813157,0.26648864,-0.35593512,0.12798621,-0.17995966,0.04042053,-0.05018603,0.43639166,-0.54135563,0.57615710,-0.70005044,0.95487426,-1.17974140
1.68984492,1.92935250,-2.47287347,0.01416198,-0.03606113,0.37580408,-0.51140600,0.26262048,-0.34762661,0.12488083,-0.17578779,0.03993676,-0.04976974,0.42850429,-0.53422119,0.56456889,-0.69217215,0.93526605,-1.16753208
1.69584792,1.89252834,-2.43566992,0.01251372,-0.03439252,0.36652589,-0.50344931,0.25947294,-0.33922028,0.12214031,-0.17147332,0.03948683,-0.04931311,0.42146111,-0.52641691,0.55373737,-0.68359161,0.91669622,-1.15351491
1.70185093,1.85896543,-2.39544552,0.01098361,-0.03259459,0.35810877,-0.49443771,0.25694432,-0.33087712,0.11973992,-0.16708123,0.03906120,-0.04882441,0.41522107,-0.51806721,0.54365951,-0.67433762,0.89927075,-1.13780080
1.70785393,1.82849586,-2.35278249,0.00957649,-0.03069379,0.35050908,-0.48455965,0.25491470,-0.32274612,0.11764503,-0.16267476,0.03864870,-0.04831155,0.40971300,-0.50930448,0.53430617,-0.66445769,0.88305128,-1.12054089
1.71385693,1.80084493,-2.30828964,0.00829427,-0.02871786,0.34365374,-0.47400977,0.25325128,-0.31495936,0.11581300,-0.15831345,0.03823705,-0.04778175,0.40483998,-0.50026452,0.52562560,-0.65401532,0.86805522,-1.10192214
1.71985993,1.77564830,-2.26258273,0.00713622,-0.02669488,0.33744525,-0.46298287,0.25181410,-0.30762798,0.11419511,-0.15405124,0.03781339,-0.04724120,0.40048446,-0.49108196,0.51754774,-0.64308706,0.85425811,-1.08216146
1.72586293,1.75247231,-2.21626482,0.00609942,-0.02465250,0.33176719,-0.45166812,0.25046158,-0.30083899,0.11273864,-0.14993500,0.03736483,-0.04669477,0.39651411,-0.48188583,0.50998877,-0.63175934,0.84159797,-1.06149844
1.73186593,1.73083641,-2.16990734,0.00517906,-0.02261710,0.32649004,-0.44024365,0.24905590,-0.29465316,0.11138895,-0.14600326,0.03687898,-0.04614584,0.39278782,-0.47279536,0.50285597,-0.62012524,0.82998167,-1.04018710
1.73786893,1.71023682,-2.12403268,0.00436888,-0.02061319,0.32147701,-0.42887173,0.24746783,-0.28910393,0.11009146,-0.14228536,0.03634443,-0.04559614,0.38916190,-0.46391627,0.49605235,-0.60828121,0.81929292,-1.01848698
1.74387194,1.69017053,-2.07909901,0.00366154,-0.01866280,0.31658957,-0.41769476,0.24558108,-0.28419746,0.10879349,-0.13880095,0.03575116,-0.04504569,0.38549604,-0.45533759,0.48948092,-0.59632408,0.80940150,-0.99665418
1.74987494,1.67015852,-2.03548809,0.00304899,-0.01678517,0.31169269,-0.40683211,0.24329589,-0.27991366,0.10744594,-0.13555987,0.03509087,-0.04449290,0.38165878,-0.44712927,0.48304850,-0.58434827,0.80017343,-0.97493275
