energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-2.95047524,11.10624669,0.00696049,0.10694176,0.51396404,7.87817395,0.04041526,1.04582175,1.05224922,2.07198472
-2.94447224,10.86447778,0.00665814,0.09962801,0.48841026,7.82082426,0.03694006,0.95438970,0.98513307,1.97581307
-2.93846923,10.61666490,0.00637601,0.09308521,0.46324686,7.74849993,0.03377820,0.86983610,0.92164717,1.88221209
-2.93246623,10.36308617,0.00611467,0.08728502,0.43852914,7.66113756,0.03093183,0.79210751,0.86176971,1.79166366
-2.92646323,10.10415739,0.00587438,0.08219306,0.41431492,7.55892156,0.02839894,0.72108052,0.80544348,1.70459209
-2.92046023,9.84047142,0.00565511,0.07777017,0.39066491,7.44230921,0.02617373,0.65657410,0.75258533,1.62136545
-2.91445723,9.57282860,0.00545668,0.07397363,0.36764244,7.31204760,0.02424704,0.59836182,0.70309474,1.54229657
-2.90845423,9.30225613,0.00527883,0.07075835,0.34531272,7.16918112,0.02260673,0.54618361,0.65686102,1.46764342
-2.90245123,9.03001463,0.00512131,0.06807789,0.32374168,7.01504834,0.02123809,0.49975661,0.61376906,1.39760871
-2.89644822,8.75759122,0.00498391,0.06588536,0.30299430,6.85126766,0.02012423,0.45878475,0.57370365,1.33233871
-2.89044522,8.48667900,0.00486656,0.06413424,0.28313279,6.67971187,0.01924641,0.42296689,0.53655218,1.27192146
-2.88444222,8.21914378,0.00476935,0.06277892,0.26421449,6.50247201,0.01858448,0.39200341,0.50220604,1.21638466
-2.87843922,7.95697949,0.00469251,0.06177519,0.24628982,6.32181183,0.01811711,0.36560113,0.47056081,1.16569365
-2.87243622,7.70225451,0.00463642,0.06108055,0.22940041,6.14011422,0.01782215,0.34347659,0.44151548,1.11974981
-2.86643322,7.45705159,0.00460156,0.06065447,0.21357734,5.95982194,0.01767693,0.32535788,0.41497097,1.07839010
-2.86043022,7.22340430,0.00458845,0.06045845,0.19883988,5.78337476,0.01765851,0.31098514,0.39082828,1.04138788
-2.85442721,7.00323332,0.00459759,0.06045617,0.18519462,5.61314560,0.01774404,0.30010984,0.36898647,1.00845566
-2.84842421,6.79828551,0.00462935,0.06061351,0.17263514,5.45137834,0.01791100,0.29249329,0.34934078,0.97924986
-2.84242121,6.61007896,0.00468388,0.06089858,0.16114218,5.30012963,0.01813754,0.28790451,0.33178105,0.95337786
-2.83641821,6.43985628,0.00476102,0.06128183,0.15068434,5.16121707,0.01840279,0.28611776,0.31619077,0.93040712
-2.83041521,6.28854848,0.00486022,0.06173614,0.14121935,5.03617568,0.01868720,0.28691001,0.30244662,0.90987649
-2.82441221,6.15675064,0.00498044,0.06223697,0.13269563,4.92622416,0.01897285,0.29005866,0.29041885,0.89130911
-2.81840920,6.04471052,0.00512011,0.06276254,0.12505429,4.83224210,0.01924378,0.29533962,0.27997232,0.87422661
-2.81240620,5.95233010,0.00527713,0.06329412,0.11823133,4.75475864,0.01948633,0.30252603,0.27096833,0.85816399
-2.80640320,5.87917978,0.00544882,0.06381626,0.11215997,4.69395276,0.01968938,0.31138776,0.26326701,0.84268459
-2.80040020,5.82452431,0.00563197,0.06431713,0.10677298,4.64966481,0.01984464,0.32169173,0.25673027,0.82739441
-2.79439720,5.78735921,0.00582292,0.06478880,0.10200496,4.62141861,0.01994685,0.33320318,0.25122519,0.81195533
-2.78839420,5.76645587,0.00601763,0.06522755,0.09779435,4.60845307,0.01999390,0.34568781,0.24662761,0.79609642
-2.78239120,5.76041356,0.00621182,0.06563415,0.09408529,4.60976186,0.01998692,0.35891478,0.24282589,0.77962305
-2.77638819,5.76771636,0.00640107,0.06601411,0.09082909,4.62413990,0.01993028,0.37266049,0.23972453,0.76242333
-2.77038519,5.78679293,0.00658102,0.06637785,0.08798534,4.65023474,0.01983149,0.38671300,0.23724765,0.74447162
-2.76438219,5.81607717,0.00674751,0.06674086,0.08552267,4.68660139,0.01970106,0.40087682,0.23534205,0.72582915
-2.75837919,5.85406786,0.00689678,0.06712371,0.08341913,4.73175874,0.01955226,0.41497803,0.23397987,0.70664160
-2.75237619,5.89938544,0.00702557,0.06755208,0.08166219,4.78424583,0.01940081,0.42886934,0.23316051,0.68713403
-2.74637319,5.95082428,0.00713131,0.06805662,0.08024847,4.84267638,0.01926444,0.44243492,0.23291195,0.66760320
-2.74037019,6.00739872,0.00721224,0.06867273,0.07918307,4.90578971,0.01916251,0.45559475,0.23329116,0.64840791
-2.73436718,6.06838137,0.00726745,0.06944025,0.07847877,4.97249654,0.01911546,0.46830818,0.23438370,0.62995742
-2.72836418,6.13333226,0.00729703,0.07040297,0.07815494,5.04191794,0.01914428,0.48057651,0.23630229,0.61269877
-2.72236118,6.20211734,0.00730197,0.07160805,0.07823632,5.11341585,0.01926990,0.49244432,0.23918438,0.59710303
-2.71635818,6.27491502,0.00728425,0.07310522,0.07875164,5.18661381,0.01951256,0.50399936,0.24318874,0.58365118
-2.71035518,6.35220982,0.00724670,0.07494580,0.07973216,5.26140646,0.01989124,0.51537086,0.24849092,0.57281980
-2.70435218,6.43477193,0.00719295,0.07718157,0.08121004,5.33795688,0.02042291,0.52672615,0.25527768,0.56506693
-2.69834917,6.52362255,0.00712727,0.07986335,0.08321679,5.41668088,0.02112201,0.53826548,0.26374051,0.56081837
-2.69234617,6.61998453,0.00705442,0.08303944,0.08578148,5.49821809,0.02199974,0.55021516,0.27406815,0.56045464
-2.68634317,6.72521927,0.00697947,0.08675383,0.08892905,5.58338999,0.02306351,0.56281911,0.28643844,0.56429874
-2.68034017,6.84075082,0.00690758,0.09104426,0.09267853,5.67314573,0.02431646,0.57632887,0.30100955,0.57260507
-2.67433717,6.96797926,0.00684384,0.09594018,0.09704128,5.76849721,0.02575691,0.59099250,0.31791088,0.58554943
-2.66833417,7.10818629,0.00679302,0.10146062,0.10201928,5.87044581,0.02737811,0.60704267,0.33723398,0.60322056
-2.66233117,7.26243657,0.00675941,0.10761218,0.10760350,5.97990337,0.02916791,0.62468431,0.35902368,0.62561334
-2.65632816,7.43147909,0.00674662,0.11438705,0.11377245,6.09761128,0.03110872,0.64408242,0.38326998,0.65262388
-2.65032516,7.61565350,0.00675746,0.12176140,0.12049092,6.22406132,0.03317755,0.66535048,0.40990101,0.68404682
-2.64432216,7.81480661,0.00679379,0.12969405,0.12770903,6.35942277,0.03534626,0.68854011,0.43877754,0.71957515
-2.63831916,8.02822426,0.00685647,0.13812566,0.13536172,6.50348007,0.03758195,0.71363256,0.46968932,0.75880279
-2.63231616,8.25458355,0.00694528,0.14697851,0.14336858,6.65558516,0.03984764,0.74053248,0.50235382,0.80123007
-2.62631316,8.49192979,0.00705895,0.15615696,0.15163433,6.81462823,0.04210303,0.76906460,0.53641748,0.84627241
-2.62031016,8.73768164,0.00719515,0.16554864,0.16004982,6.97902986,0.04430549,0.79897359,0.57145981,0.89327217
-2.61430715,8.98866649,0.00735063,0.17502641,0.16849363,7.14675666,0.04641122,0.82992743,0.60700042,0.94151349
-2.60830415,9.24118695,0.00752127,0.18445107,0.17683435,7.31536101,0.04837652,0.86152435,0.64250887,0.99024010
-2.60230115,9.49111738,0.00770225,0.19367478,0.18493333,7.48204480,0.05015907,0.89330343,0.67741740,1.03867551
-2.59629815,9.73402782,0.00788820,0.20254507,0.19264808,7.64374520,0.05171938,0.92475837,0.71113589,1.08604502
-2.59029515,9.96533116,0.00807339,0.21090934,0.19983599,7.79723940,0.05302210,0.95535427,0.74306900,1.13159905
-2.58429215,10.18044761,0.00825193,0.21861966,0.20635843,7.93926423,0.05403733,0.98454670,0.77263452,1.17463661
-2.57828914,10.37497979,0.00841794,0.22553763,0.21208497,8.06664541,0.05474173,1.01180230,0.79928260,1.21452827
-2.57228614,10.54489036,0.00856578,0.23153924,0.21689755,8.17643054,0.05511957,1.03662017,0.82251478,1.25073752
-2.56628314,10.68667431,0.00869019,0.23651927,0.22069452,8.26601968,0.05516342,1.05855296,0.84190235,1.28283956
-2.56028014,10.79751763,0.00878647,0.24039530,0.22339430,8.33328736,0.05487467,1.07722689,0.85710296,1.31053674
-2.55427714,10.87543480,0.00885063,0.24311093,0.22493848,8.37669008,0.05426381,1.09235960,0.86787494,1.33366969
-2.54827414,10.91937859,0.00887949,0.24463819,0.22529426,8.39535421,0.05335028,1.10377506,0.87408858,1.35222381
-2.54227114,10.92931680,0.00887078,0.24497894,0.22445613,8.38914010,0.05216221,1.11141485,0.87573391,1.36633059
-2.53626813,10.90627224,0.00882317,0.24416531,0.22244665,8.35867941,0.05073577,1.11534511,0.87292447,1.37626362
-2.53026513,10.85232428,0.00873632,0.24225903,0.21931635,8.30538398,0.04911430,1.11575893,0.86589705,1.38242953
-2.52426213,10.77057163,0.00861087,0.23934982,0.21514270,8.23142599,0.04734732,1.11297392,0.85500720,1.38535421
-2.51825913,10.66505853,0.00844840,0.23555287,0.21002829,8.13969032,0.04548922,1.10742517,0.84072083,1.38566485
-2.51225613,10.54066732,0.00825142,0.23100551,0.20409812,8.03370156,0.04359799,1.09965372,0.82360201,1.38406862
-2.50625313,10.40298256,0.00802326,0.22586328,0.19749638,7.91752889,0.04173374,1.09029119,0.80429774,1.38132898
-2.50025013,10.25813228,0.00776799,0.22029557,0.19038254,7.79567287,0.03995734,1.08004109,0.78351995,1.37824057
-2.49424712,10.11261299,0.00749038,0.21448098,0.18292724,7.67293897,0.03832893,1.06965778,0.76202573,1.37560366
-2.48824412,9.97310535,0.00719574,0.20860257,0.17530781,7.55430275,0.03690657,1.05992370,0.74059624,1.37419930
-2.48224112,9.84628720,0.00688988,0.20284329,0.16770383,7.44477162,0.03574498,1.05162603,0.72001528,1.37476594
-2.47623812,9.73865053,0.00657897,0.19738154,0.16029279,7.34924815,0.03489431,1.04553353,0.70104807,1.37797823
-2.47023512,9.65632824,0.00626949,0.19238712,0.15324591,7.27239920,0.03439915,1.04237441,0.68442099,1.38442884
-2.46423212,9.60493566,0.00596814,0.18801762,0.14672434,7.21853494,0.03429753,1.04281601,0.67080296,1.39461335
-2.45822911,9.58943109,0.00568175,0.18441525,0.14087580,7.19150082,0.03462020,1.04744693,0.66078873,1.40891871
-2.45222611,9.61399838,0.00541723,0.18170423,0.13583164,7.19458548,0.03538998,1.05676205,0.65488489,1.42761517
-2.44622311,9.68195397,0.00518153,0.17998859,0.13170445,7.23044612,0.03662127,1.07115084,0.65349847,1.45085158
-2.44022011,9.79567941,0.00498155,0.17935054,0.12858619,7.30105306,0.03831972,1.09088903,0.65692872,1.47865392
-2.43421711,9.95658017,0.00482417,0.17984923,0.12654690,7.40765391,0.04048207,1.11613383,0.66536192,1.51092657
-2.42821411,10.16507037,0.00471616,0.18151997,0.12563377,7.55075776,0.04309610,1.14692254,0.67886948,1.54745622
-2.42221111,10.42058282,0.00466418,0.18437379,0.12587085,7.73013894,0.04614080,1.18317437,0.69740908,1.58791784
-2.41620810,10.72160308,0.00467474,0.18839740,0.12725910,7.94485977,0.04958670,1.22469520,0.72082881,1.63188261
-2.41020510,11.06572606,0.00475422,0.19355351,0.12977690,8.19331126,0.05339636,1.27118501,0.74887416,1.67882735
-2.40420210,11.44973322,0.00490880,0.19978151,0.13338087,8.47327022,0.05752507,1.32224757,0.78119758,1.72814545
-2.39819910,11.86968818,0.00514447,0.20699855,0.13800715,8.78197115,0.06192170,1.37740199,0.81737028,1.77915895
-2.39219610,12.32104823,0.00546697,0.21510097,0.14357287,9.11619081,0.06652978,1.43609581,0.85689592,1.83113194
-2.38619310,12.79878896,0.00588178,0.22396629,0.14997809,9.47234311,0.07128872,1.49771927,0.89922584,1.88328489
-2.38019010,13.29753895,0.00639407,0.23345552,0.15710789,9.84658166,0.07613516,1.56162027,0.94377531,1.93481023
-2.37418709,13.81172096,0.00700863,0.24341605,0.16483478,10.23490686,0.08100452,1.62711986,0.98994029,1.98488874
-2.36818409,14.33569586,0.00772981,0.25368494,0.17302142,10.63327454,0.08583255,1.69352772,1.03711433,2.03270690
-2.36218109,14.86390531,0.00856142,0.26409273,0.18152349,11.03770251,0.09055696,1.76015746,1.08470479,2.07747480
-2.35617809,15.39100881,0.00950663,0.27446748,0.19019275,11.44437158,0.09511904,1.82634135,1.13214817,2.11844439
-2.35017509,15.91201077,0.01056784,0.28463926,0.19888032,11.84971757,0.09946519,1.89144405,1.17892376,2.15492763
-2.34417209,16.42237321,0.01174655,0.29444470,0.20743988,12.25051085,0.10354838,1.95487527,1.22456528,2.18631414
-2.33816908,16.91811019,0.01304319,0.30373156,0.21573098,12.64392045,0.10732932,2.01610070,1.26867003,2.21208756
-2.33216608,17.39586003,0.01445690,0.31236322,0.22362225,13.02756010,0.11077747,2.07465125,1.31090537,2.23184036
-2.32616308,17.85293265,0.01598542,0.32022277,0.23099429,13.39951422,0.11387177,2.13013008,1.35101207,2.24528609
-2.32016008,18.28732978,0.01762482,0.32721666,0.23774244,13.75834277,0.11660103,2.18221729,1.38880476,2.25226877
-2.31415708,18.69773705,0.01936934,0.33327765,0.24377900,14.10306457,0.11896399,2.23067212,1.42416931,2.25276879
-2.30815408,19.08348819,0.02121120,0.33836693,0.24903503,14.43311985,0.12096905,2.27533259,1.45705748,2.24690492
-2.30215108,19.44450269,0.02314042,0.34247534,0.25346163,14.74831367,0.12263371,2.31611250,1.48747911,2.23493215
-2.29614807,19.78119968,0.02514473,0.34562355,0.25703046,15.04874278,0.12398367,2.35299596,1.51549231,2.21723531
-2.29014507,20.09439195,0.02720944,0.34786115,0.25973375,15.33470952,0.12505173,2.38602975,1.54119227,2.19431861
-2.28414207,20.38516497,0.02931747,0.34926475,0.26158356,15.60662679,0.12587648,2.41531365,1.56469923,2.16679128
-2.27813907,20.65474663,0.03144938,0.34993506,0.26261043,15.86491904,0.12650087,2.44098928,1.58614622,2.13534983
-2.27213607,20.90437398,0.03358353,0.34999302,0.26286139,16.10992393,0.12697072,2.46322796,1.60566730,2.10075759
-2.26613307,21.13516341,0.03569629,0.34957520,0.26239757,16.34180005,0.12733323,2.48221796,1.62338684,2.06382220
-2.26013007,21.34799041,0.03776240,0.34882863,0.26129128,16.56044513,0.12763557,2.49815191,1.63941024,2.02537182
-2.25412706,21.54338485,0.03975535,0.34790519,0.25962286,16.76542916,0.12792354,2.51121473,1.65381665,1.98623106
-2.24812406,21.72144658,0.04164796,0.34695572,0.25747741,16.95594595,0.12824047,2.52157264,1.66665381,1.94719738
-2.24212106,21.88178546,0.04341292,0.34612431,0.25494138,17.13078558,0.12862621,2.52936381,1.67793521,1.90901869
-2.23611806,22.02348824,0.04502347,0.34554262,0.25209943,17.28832953,0.12911637,2.53469075,1.68763952,1.87237307
-2.23011506,22.14511385,0.04645408,0.34532474,0.24903135,17.42656870,0.12974169,2.53761494,1.69571212,1.83785102
-2.22411206,22.24471685,0.04768118,0.34556255,0.24580948,17.54314379,0.13052763,2.53815366,1.70206856,1.80594088
-2.21810905,22.31989774,0.04868382,0.34632193,0.24249641,17.63540621,0.13149406,2.53627919,1.70659949,1.77701766
-2.21210605,22.36787743,0.04944435,0.34763973,0.23914334,17.70049700,0.13265504,2.53192016,1.70917675,1.75133556
-2.20610305,22.38559234,0.04994899,0.34952182,0.23578879,17.73544001,0.13401874,2.52496505,1.70966022,1.72902433
-2.20010005,22.36980564,0.05018827,0.35194217,0.23245806,17.73724557,0.13558728,2.51526752,1.70790483,1.71008922
-2.19409705,22.31722967,0.05015741,0.35484299,0.22916305,17.70302005,0.13735671,2.50265334,1.70376764,1.69441466
-2.18809405,22.22465433,0.04985651,0.35813602,0.22590281,17.63007666,0.13931690,2.48692857,1.69711437,1.68177118
-2.18209105,22.08907616,0.04929057,0.36170485,0.22266438,17.51604314,0.14145146,2.46788871,1.68782530,1.67182548
-2.17608804,21.90782289,0.04846940,0.36540827,0.21942420,17.35896183,0.14373767,2.44532849,1.67580029,1.66415304
-2.17008504,21.67866904,0.04740733,0.36908455,0.21614981,17.15737835,0.14614644,2.41905184,1.66096286,1.65825311
-2.16408204,21.39993810,0.04612278,0.37255649,0.21280184,16.91041555,0.14864232,2.38888201,1.64326315,1.65356535
-2.15807904,21.07058806,0.04463775,0.37563705,0.20933621,16.61783010,0.15118366,2.35467113,1.62267999,1.64948782
-2.15207604,20.69027741,0.04297710,0.37813555,0.20570643,16.28004977,0.15372289,2.31630933,1.59922200,1.64539564
-2.14607304,20.25940976,0.04116788,0.37986395,0.20186590,15.89819029,0.15620699,2.27373280,1.57292790,1.64065991
-2.14007004,19.77915588,0.03923851,0.38064324,0.19777022,15.47405155,0.15857822,2.22693073,1.54386606,1.63466626
-2.13406703,19.25145296,0.03721807,0.38030962,0.19337929,15.01009342,0.16077510,2.17595087,1.51213360,1.62683249
-2.12806403,18.67898149,0.03513545,0.37872016,0.18865925,14.50939247,0.16273357,2.12090335,1.47785496,1.61662488
-2.12206103,18.06512103,0.03301872,0.37575790,0.18358410,13.97558140,0.16438855,2.06196284,1.44118021,1.60357258
-2.11605803,17.41388673,0.03089447,0.37133594,0.17813705,13.41277359,0.16567553,1.99936877,1.40228309,1.58727976
-2.11005503,16.72984923,0.02878730,0.36540069,0.17231145,12.82547551,0.16653246,1.93342354,1.36135897,1.56743523
-2.10405203,16.01804074,0.02671937,0.35793383,0.16611134,12.21849039,0.16690172,1.86448894,1.31862272,1.54381913
-2.09804902,15.28385094,0.02471017,0.34895311,0.15955165,11.59681646,0.16673201,1.79298067,1.27430658,1.51630683
-2.09204602,14.53291621,0.02277631,0.33851193,0.15265787,10.96554317,0.16598031,1.71936130,1.22865810,1.48486970
-2.08604302,13.77100615,0.02093149,0.32669762,0.14546548,10.32974906,0.16461358,1.64413186,1.18193811,1.44957324
-2.08004002,13.00391102,0.01918659,0.31362868,0.13801892,9.69440436,0.16261025,1.56782250,1.13441883,1.41057248
-2.07403702,12.23733394,0.01754981,0.29945100,0.13037033,9.06428123,0.15996142,1.49098251,1.08638211,1.36810507
-2.06803402,11.47679095,0.01602697,0.28433326,0.12257804,8.44387434,0.15667163,1.41417013,1.03811779,1.32248261
-2.06203102,10.72752203,0.01462182,0.26846171,0.11470485,7.83733358,0.15275925,1.33794275,0.98992217,1.27408038
-2.05602801,9.99441516,0.01333640,0.25203462,0.10681628,7.24841033,0.14825640,1.26284759,0.94209659,1.22332620
-2.05002501,9.28194524,0.01217146,0.23525653,0.09897875,6.68041829,0.14320847,1.18941354,0.89494607,1.17068884
-2.04402201,8.59412881,0.01112689,0.21833264,0.09125788,6.13620879,0.13767319,1.11814421,0.84877786,1.11666637
-2.03801901,7.93449467,0.01020211,0.20146351,0.08371687,5.61816031,0.13171934,1.04951246,0.80390001,1.06177493
-2.03201601,7.30607016,0.00939643,0.18484029,0.07641508,5.12818132,0.12542518,0.98395650,0.76061963,1.00653827
-2.02601301,6.71138174,0.00870946,0.16864055,0.06940689,4.66772487,0.11887663,0.92187753,0.71924096,0.95147823
-2.02001001,6.15246855,0.00814136,0.15302499,0.06274084,4.23781336,0.11216529,0.86363872,0.68006299,0.89710655
-2.01400700,5.63090668,0.00769311,0.13813496,0.05645899,3.83907141,0.10538645,0.80956551,0.64337666,0.84391778
-2.00800400,5.14784193,0.00736665,0.12409088,0.05059674,3.47176474,0.09863705,0.75994674,0.60946152,0.79238368
-2.00200100,4.70402867,0.00716504,0.11099158,0.04518282,3.13584288,0.09201379,0.71503651,0.57858198,0.74294873
-1.99599800,4.29987236,0.00709247,0.09891442,0.04023969,2.83098379,0.08561140,0.67505626,0.55098294,0.69602688
-1.98999500,3.93547352,0.00715421,0.08791620,0.03578409,2.55663841,0.07952106,0.64019701,0.52688518,0.65199932
-1.98399200,3.61067102,0.00735653,0.07803477,0.03182790,2.31207366,0.07382912,0.61062124,0.50648047,0.61121317
-1.97798899,3.32508334,0.00770649,0.06929104,0.02837919,2.09641245,0.06861609,0.58646449,0.48992664,0.57398086
-1.97198599,3.07814618,0.00821171,0.06169149,0.02544330,1.90866991,0.06395579,0.56783632,0.47734295,0.54058018
-1.96598299,2.86914591,0.00888005,0.05523089,0.02302414,1.74778505,0.05991488,0.55482077,0.46880596,0.51125488
-1.95997999,2.69724812,0.00971923,0.04989508,0.02112542,1.61264750,0.05655248,0.54747626,0.46434616,0.48621564
-1.95397699,2.56152135,0.01073648,0.04566384,0.01975188,1.50211939,0.05392005,0.54583503,0.46394580,0.46564142
-1.94797399,2.46095608,0.01193804,0.04251352,0.01891048,1.41505234,0.05206135,0.54990230,0.46753805,0.44968117
-1.94197099,2.39447927,0.01332873,0.04041945,0.01861142,1.35030000,0.05101252,0.55965527,0.47500775,0.43845576
-1.93596798,2.36096508,0.01491146,0.03935800,0.01886902,1.30672651,0.05080222,0.57504221,0.48619385,0.43206020
-1.92996498,2.35924208,0.01668685,0.03930830,0.01970235,1.28321128,0.05145165,0.59598160,0.50089368,0.43056601
-1.92396198,2.38809755,0.01865271,0.04025337,0.02113564,1.27865074,0.05297468,0.62236173,0.51886882,0.43402365
-1.91795898,2.44627918,0.02080376,0.04218085,0.02319838,1.29195736,0.05537782,0.65404048,0.53985251,0.44246504
-1.91195598,2.53249441,0.02313124,0.04508314,0.02592506,1.32205639,0.05866006,0.69084553,0.56355831,0.45590583
-1.90595298,2.64540767,0.02562273,0.04895702,0.02935465,1.36788072,0.06281275,0.73257487,0.58968946,0.47434742
-1.89994997,2.78363534,0.02826202,0.05380280,0.03352958,1.42836421,0.06781920,0.77899737,0.61794871,0.49777846
-1.89394697,2.94573859,0.03102904,0.05962293,0.03849448,1.50243357,0.07365437,0.82985353,0.64804777,0.52617570
-1.88794397,3.13021411,0.03389999,0.06642021,0.04429449,1.58899938,0.08028438,0.88485591,0.67971613,0.55950389
-1.88194097,3.33548259,0.03684756,0.07419566,0.05097318,1.68694624,0.08766606,0.94368945,0.71270843,0.59771469
-1.87593797,3.55987541,0.03984120,0.08294609,0.05857031,1.79512264,0.09574650,1.00601122,0.74681008,0.64074441
-1.86993497,3.80161978,0.04284766,0.09266155,0.06711920,1.91233085,0.10446271,1.07144981,0.78184058,0.68851050
-1.86393197,4.05882306,0.04583152,0.10332267,0.07664403,2.03731742,0.11374139,1.13960422,0.81765438,0.74090694
-1.85792896,4.32945724,0.04875583,0.11489817,0.08715707,2.16876486,0.12349885,1.21004243,0.85413900,0.79779845
-1.85192596,4.61134474,0.05158291,0.12734249,0.09865596,2.30528528,0.13364123,1.28229980,0.89121066,0.85901392
-1.84592296,4.90214705,0.05427513,0.14059386,0.11112113,2.44541664,0.14406500,1.35587767,0.92880745,0.92433933
-1.83991996,5.19935774,0.05679575,0.15457280,0.12451366,2.58762249,0.15465771,1.43024245,0.96688055,0.99351053
-1.83391696,5.50030158,0.05910979,0.16918126,0.13877351,2.73029592,0.16529921,1.50482562,1.00538408,1.06620643
-1.82791396,5.80214148,0.06118486,0.18430240,0.15381842,2.87176829,0.17586313,1.57902507,1.04426419,1.14204308
-1.82191096,6.10189449,0.06299196,0.19980120,0.16954356,3.01032336,0.18621882,1.65220827,1.08344824,1.22056930
-1.81590795,6.39645811,0.06450621,0.21552585,0.18582200,3.14421697,0.19623354,1.72371746,1.12283486,1.30126434
-1.80990495,6.68264758,0.06570748,0.23131001,0.20250611,3.27170227,0.20577506,1.79287719,1.16228570,1.38353808
-1.80390195,6.95724419,0.06658088,0.24697577,0.21942997,3.39106024,0.21471440,1.85900435,1.20161964,1.46673424
-1.79789895,7.21705397,0.06711721,0.26233741,0.23641271,3.50063477,0.22292887,1.92142057,1.24061001,1.55013682
-1.79189595,7.45897569,0.06731311,0.27720572,0.25326270,3.59887133,0.23030509,1.97946687,1.27898536,1.63297994
-1.78589295,7.68007611,0.06717126,0.29139275,0.26978267,3.68435785,0.23674208,2.03252006,1.31643386,1.71446113
-1.77988994,7.87766994,0.06670025,0.30471697,0.28577534,3.75586633,0.24215419,2.08001042,1.35261158,1.79375763
-1.77388694,8.04940146,0.06591438,0.31700833,0.30104956,3.81239330,0.24647386,2.12143996,1.38715420,1.87004557
-1.76788394,8.19332419,0.06483333,0.32811335,0.31542666,3.85319726,0.24965398,2.15640044,1.41969172,1.94252112
-1.76188094,8.30797508,0.06348167,0.33789982,0.32874668,3.87783126,0.25166984,2.18459024,1.44986559,2.01042309
-1.75587794,8.39243916,0.06188830,0.34626097,0.34087427,3.88616862,0.25252060,2.20582934,1.47734725,2.07305598
-1.74987494,8.44640139,0.06008569,0.35311891,0.35170401,3.87842043,0.25223005,2.22007135,1.50185713,2.12981247
-1.74387194,8.47018222,0.05810920,0.35842720,0.36116468,3.85514315,0.25084682,2.22741200,1.52318304,2.18019435
-1.73786893,8.46475427,0.05599620,0.36217242,0.36922252,3.81723567,0.24844376,2.22809335,1.54119673,2.22383094
-1.73186593,8.43173829,0.05378528,0.36437461,0.37588303,3.76592508,0.24511673,2.22250323,1.55586771,2.26049382
-1.72586293,8.37337705,0.05151533,0.36508666,0.38119131,3.70274111,0.24098254,2.21116974,1.56727326,2.29010738
-1.71985993,8.29248729,0.04922474,0.36439250,0.38523082,3.62947985,0.23617636,2.19475056,1.57560389,2.31275416
-1.71385693,8.19239026,0.04695056,0.36240426,0.38812050,3.54815740,0.23084840,2.17401744,1.58116368,2.32867477
-1.70785393,8.07682283,0.04472773,0.35925850,0.39001046,3.46095508,0.22516012,2.14983611,1.58436523,2.33826206
-1.70185093,7.94983171,0.04258839,0.35511156,0.39107618,3.37015783,0.21927998,2.12314221,1.58571915,2.34204965
-1.69584792,7.81565439,0.04056121,0.35013431,0.39151165,3.27808793,0.21337891,2.09491412,1.58581839,2.34069505
-1.68984492,7.67859094,0.03867089,0.34450641,0.39152156,3.18703642,0.20762557,2.06614360,1.58531794,2.33495812
-1.68384192,7.54287132,0.03693770,0.33841044,0.39131292,3.09919467,0.20218165,2.03780519,1.58491078,2.32567549
-1.67783892,7.41252331,0.03537717,0.33202595,0.39108651,3.01658861,0.19719717,2.01082571,1.58530105,2.31373228
-1.67183592,7.29124614,0.03399984,0.32552377,0.39102847,2.94101810,0.19280617,1.98605487,1.58717571,2.30003199
-1.66583292,7.18229482,0.03281120,0.31906084,0.39130238,2.87400362,0.18912276,1.96423831,1.59117600,2.28546629
-1.65982991,7.08837989,0.03181173,0.31277564,0.39204229,2.81674249,0.18623767,1.94599401,1.59787013,2.27088579
-1.65382691,7.01158679,0.03099705,0.30678450,0.39334692,2.77007602,0.18421554,1.93179318,1.60772850,2.25707327
-1.64782391,6.95331819,0.03035819,0.30117887,0.39527532,2.73446910,0.18309297,1.92194652,1.62110277,2.24472066
-1.64182091,6.91426195,0.02988201,0.29602367,0.39784420,2.71000279,0.18287734,1.91659629,1.63820993,2.23441087
-1.63581791,6.89438622,0.02955174,0.29135681,0.40102708,2.69638040,0.18354663,1.91571492,1.65912216,2.22660531
-1.62981491,6.89296202,0.02934750,0.28718978,0.40475521,2.69294662,0.18505009,1.91911005,1.68376319,2.22163773
-1.62381191,6.90861275,0.02924709,0.28350936,0.40892037,2.69871918,0.18730988,1.92643606,1.71191148,2.21971462
-1.61780890,6.93938856,0.02922664,0.28028038,0.41337933,2.71243165,0.19022352,1.93721173,1.74321007,2.22092221
-1.61180590,6.98286283,0.02926145,0.27744926,0.41795977,2.73258579,0.19366721,1.95084327,1.77718285,2.22523949
-1.60580290,7.03624655,0.02932675,0.27494829,0.42246748,2.75751145,0.19749983,1.96665188,1.81325653,2.23255656
-1.59979990,7.09651606,0.02939849,0.27270043,0.42669448,2.78543168,0.20156750,1.98390478,1.85078725,2.24269728
-1.59379690,7.16054852,0.02945404,0.27062429,0.43042766,2.81453047,0.20570858,2.00184829,1.88909056,2.25544479
-1.58779390,7.22525939,0.02947288,0.26863923,0.43345768,2.84302070,0.20975894,2.01974153,1.92747333,2.27056844
