energy_ev,total_up,Ag_p_up,Ag_d_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.55677839,1.42612258,0.25820854,0.91530290,0.25487526,0.00000000,0.00483597,0.06727788,0.03542170,0.30211460
-3.55077539,1.36535561,0.24875878,0.86761187,0.23937517,0.00000000,0.00444926,0.06541677,0.03536786,0.29771966
-3.54477239,1.30713116,0.23902831,0.82121257,0.22432850,0.00000000,0.00409281,0.06354562,0.03556269,0.29395449
-3.53876938,1.25177472,0.22909114,0.77634529,0.20981821,0.00000000,0.00376777,0.06168332,0.03599488,0.29087063
-3.53276638,1.19954797,0.21902239,0.73322646,0.19591617,0.00000000,0.00347469,0.05984671,0.03664750,0.28849539
-3.52676338,1.15064107,0.20889687,0.69204312,0.18268255,0.00000000,0.00321353,0.05805022,0.03749815,0.28683005
-3.52076038,1.10516926,0.19878799,0.65294951,0.17016569,0.00000000,0.00298363,0.05630566,0.03851937,0.28584940
-3.51475738,1.06317366,0.18876687,0.61606579,0.15840240,0.00000000,0.00278385,0.05462219,0.03967916,0.28550290
-3.50875438,1.02462611,0.17890182,0.58147862,0.14741874,0.00000000,0.00261256,0.05300647,0.04094185,0.28571709
-3.50275138,0.98943742,0.16925784,0.54924347,0.13723119,0.00000000,0.00246783,0.05146286,0.04226901,0.28639937
-3.49674837,0.95746857,0.15989646,0.51938825,0.12784805,0.00000000,0.00234745,0.04999383,0.04362065,0.28744284
-3.49074537,0.92854402,0.15087551,0.49191792,0.11927118,0.00000000,0.00224911,0.04860039,0.04495648,0.28873190
-3.48474237,0.90246638,0.14224909,0.46681968,0.11149779,0.00000000,0.00217048,0.04728257,0.04623720,0.29014846
-3.47873937,0.87903148,0.13406747,0.44406849,0.10452242,0.00000000,0.00210936,0.04603997,0.04742587,0.29157830
-3.47273637,0.85804313,0.12637701,0.42363229,0.09833880,0.00000000,0.00206379,0.04487219,0.04848922,0.29291735
-3.46673337,0.83932682,0.11922006,0.40547690,0.09294175,0.00000000,0.00203220,0.04377934,0.04939879,0.29407744
-3.46073037,0.82274142,0.11263474,0.38957017,0.08832893,0.00000000,0.00201346,0.04276237,0.05013199,0.29499142
-3.45472736,0.80818870,0.10665477,0.37588522,0.08450243,0.00000000,0.00200702,0.04182335,0.05067294,0.29561717
-3.44872436,0.79561993,0.10130914,0.36440270,0.08147018,0.00000000,0.00201296,0.04096565,0.05101299,0.29594044
-3.44272136,0.78503942,0.09662180,0.35511189,0.07924717,0.00000000,0.00203208,0.04019399,0.05115103,0.29597627
-3.43671836,0.77650494,0.09261128,0.34801079,0.07785638,0.00000000,0.00206592,0.03951430,0.05109352,0.29576907
-3.43071536,0.77012503,0.08929033,0.34310522,0.07732961,0.00000000,0.00211677,0.03893359,0.05085411,0.29539113
-3.42471236,0.76605350,0.08666555,0.34040695,0.07770796,0.00000000,0.00218767,0.03845956,0.05045311,0.29493985
-3.41870935,0.76448133,0.08473702,0.33993131,0.07904210,0.00000000,0.00228238,0.03810024,0.04991658,0.29453371
-3.41270635,0.76562670,0.08349810,0.34169407,0.08139233,0.00000000,0.00240531,0.03786353,0.04927525,0.29430723
-3.40670335,0.76972343,0.08293521,0.34570827,0.08482835,0.00000000,0.00256144,0.03775661,0.04856328,0.29440513
-3.40070035,0.77700863,0.08302778,0.35198080,0.08942869,0.00000000,0.00275617,0.03778549,0.04781680,0.29497603
-3.39469735,0.78771009,0.08374834,0.36050922,0.09527994,0.00000000,0.00299522,0.03795447,0.04707248,0.29616590
-3.38869435,0.80203398,0.08506275,0.37127888,0.10247547,0.00000000,0.00328442,0.03826571,0.04636607,0.29811170
-3.38269135,0.82015339,0.08693062,0.38426042,0.11111383,0.00000000,0.00362952,0.03871883,0.04573097,0.30093528
-3.37668834,0.84219820,0.08930591,0.39940794,0.12129668,0.00000000,0.00403602,0.03931067,0.04519697,0.30473802
-3.37068534,0.86824650,0.09213761,0.41665766,0.13312615,0.00000000,0.00450884,0.04003516,0.04478910,0.30959626
-3.36468234,0.89831789,0.09537073,0.43592721,0.14670173,0.00000000,0.00505218,0.04088327,0.04452673,0.31555771
-3.35867934,0.93236868,0.09894723,0.45711546,0.16211652,0.00000000,0.00566922,0.04184320,0.04442294,0.32263896
-3.35267634,0.97028902,0.10280722,0.48010281,0.17945299,0.00000000,0.00636188,0.04290061,0.04448410,0.33082418
-3.34667334,1.01190190,0.10689010,0.50475182,0.19877813,0.00000000,0.00713064,0.04403903,0.04470976,0.34006489
-3.34067034,1.05696371,0.11113577,0.53090805,0.22013823,0.00000000,0.00797429,0.04524037,0.04509284,0.35028082
-3.33466733,1.10516642,0.11548578,0.55840107,0.24355335,0.00000000,0.00888982,0.04648552,0.04562001,0.36136182
-3.32866433,1.15614086,0.11988445,0.58704541,0.26901164,0.00000000,0.00987227,0.04775496,0.04627235,0.37317054
-3.32266133,1.20946111,0.12427985,0.61664149,0.29646377,0.00000000,0.01091470,0.04902950,0.04702628,0.38554591
-3.31665833,1.26464968,0.12862460,0.64697646,0.32581775,0.00000000,0.01200818,0.05029087,0.04785447,0.39830719
-3.31065533,1.32118346,0.13287656,0.67782490,0.35693444,0.00000000,0.01314190,0.05152241,0.04872706,0.41125840
-3.30465233,1.37850022,0.13699928,0.70894958,0.38962407,0.00000000,0.01430326,0.05270960,0.04961282,0.42419308
-3.29864932,1.43600573,0.14096226,0.74010220,0.42364414,0.00000000,0.01547815,0.05384050,0.05048037,0.43689918
-3.29264632,1.49308143,0.14474101,0.77102432,0.45869894,0.00000000,0.01665122,0.05490612,0.05129931,0.44916401
-3.28664332,1.54909274,0.14831689,0.80144863,0.49444108,0.00000000,0.01780623,0.05590060,0.05204136,0.46077910
-3.28064032,1.60339795,0.15167687,0.83110060,0.53047507,0.00000000,0.01892643,0.05682126,0.05268123,0.47154491
-3.27463732,1.65535781,0.15481309,0.85970079,0.56636323,0.00000000,0.01999503,0.05766849,0.05319744,0.48127535
-3.26863432,1.70434575,0.15772230,0.88696772,0.60163383,0.00000000,0.02099562,0.05844551,0.05357287,0.48980195
-3.26263132,1.74975865,0.16040531,0.91262146,0.63579144,0.00000000,0.02191266,0.05915801,0.05379513,0.49697777
-3.25662831,1.79102811,0.16286639,0.93638792,0.66832911,0.00000000,0.02273187,0.05981359,0.05385667,0.50268081
-3.25062531,1.82763182,0.16511264,0.95800374,0.69874219,0.00000000,0.02344067,0.06042126,0.05375471,0.50681703
-3.24462231,1.85910501,0.16715352,0.97722166,0.72654322,0.00000000,0.02402848,0.06099074,0.05349098,0.50932291
-3.23861931,1.88505144,0.16900038,0.99381613,0.75127729,0.00000000,0.02448704,0.06153184,0.05307117,0.51016732
-3.23261631,1.90515359,0.17066614,1.00758911,0.77253728,0.00000000,0.02481057,0.06205383,0.05250437,0.50935293
-3.22661331,1.91918176,0.17216507,1.01837560,0.78997834,0.00000000,0.02499589,0.06256481,0.05180234,0.50691689
-3.22061031,1.92700152,0.17351274,1.02604868,0.80333080,0.00000000,0.02504242,0.06307131,0.05097869,0.50293082
-3.21460730,1.92857920,0.17472610,1.03052399,0.81241102,0.00000000,0.02495213,0.06357782,0.05004813,0.49750014
-3.20860430,1.92398524,0.17582362,1.03176310,0.81712953,0.00000000,0.02472939,0.06408667,0.04902565,0.49076264
-3.20260130,1.91339493,0.17682565,1.02977591,0.81749602,0.00000000,0.02438073,0.06459791,0.04792584,0.48288631
-3.19659830,1.89708669,0.17775471,1.02462168,0.81362095,0.00000000,0.02391457,0.06510944,0.04676234,0.47406654
-3.19059530,1.87543767,0.17863592,1.01640881,0.80571359,0.00000000,0.02334089,0.06561731,0.04554735,0.46452265
-3.18459230,1.84891690,0.17949741,1.00529325,0.79407649,0.00000000,0.02267091,0.06611613,0.04429136,0.45449382
-3.17858929,1.81807618,0.18037064,0.99147570,0.77909666,0.00000000,0.02191670,0.06659963,0.04300304,0.44423465
-3.17258629,1.78353902,0.18129066,0.97519765,0.76123384,0.00000000,0.02109086,0.06706135,0.04168931,0.43401026
-3.16658329,1.74598802,0.18229624,0.95673648,0.74100629,0.00000000,0.02020621,0.06749534,0.04035545,0.42409130
-3.16058029,1.70615121,0.18342981,0.93639981,0.71897478,0.00000000,0.01927545,0.06789687,0.03900554,0.41474880
-3.15457729,1.66478770,0.18473724,0.91451937,0.69572550,0.00000000,0.01831097,0.06826319,0.03764278,0.40624911
-3.14857429,1.62267329,0.18626739,0.89144457,0.67185257,0.00000000,0.01732462,0.06859409,0.03627006,0.39884914
-3.14257129,1.58058633,0.18807141,0.86753603,0.64794087,0.00000000,0.01632756,0.06889247,0.03489045,0.39279192
-3.13656828,1.53929440,0.19020190,0.84315930,0.62455003,0.00000000,0.01533016,0.06916470,0.03350768,0.38830261
-3.13056528,1.49954194,0.19271183,0.81867887,0.60219987,0.00000000,0.01434195,0.06942076,0.03212667,0.38558518
-3.12456228,1.46203927,0.19565331,0.79445263,0.58135810,0.00000000,0.01337157,0.06967429,0.03075386,0.38481968
-3.11855928,1.42745300,0.19907629,0.77082688,0.56243046,0.00000000,0.01242682,0.06994235,0.02939753,0.38616019
-3.11255628,1.39639794,0.20302710,0.74813186,0.54575354,0.00000000,0.01151466,0.07024504,0.02806797,0.38973345
-3.10655328,1.36943045,0.20754707,0.72667784,0.53159037,0.00000000,0.01064129,0.07060492,0.02677748,0.39563812
-3.10055028,1.34704305,0.21267110,0.70675174,0.52012874,0.00000000,0.00981219,0.07104622,0.02554035,0.40394456
-3.09454727,1.32966019,0.21842634,0.68861409,0.51148196,0.00000000,0.00903219,0.07159403,0.02437257,0.41469502
-3.08854427,1.31763478,0.22483096,0.67249640,0.50569185,0.00000000,0.00830553,0.07227328,0.02329154,0.42790417
-3.08254127,1.31124542,0.23189301,0.65859875,0.50273355,0.00000000,0.00763595,0.07310771,0.02231558,0.44355967
-3.07653827,1.31069384,0.23960951,0.64708751,0.50252168,0.00000000,0.00702672,0.07411880,0.02146347,0.46162278
-3.07053527,1.31610250,0.24796557,0.63809323,0.50491747,0.00000000,0.00648069,0.07532475,0.02075381,0.48202878
-3.06453227,1.32751217,0.25693372,0.63170850,0.50973639,0.00000000,0.00600034,0.07673946,0.02020446,0.50468711
-3.05852926,1.34487929,0.26647339,0.62798600,0.51675586,0.00000000,0.00558783,0.07837160,0.01983186,0.52948111
-3.05252626,1.36807333,0.27653043,0.62693660,0.52572273,0.00000000,0.00524502,0.08022387,0.01965044,0.55626745
-3.04652326,1.39687413,0.28703689,0.62852773,0.53636030,0.00000000,0.00497351,0.08229229,0.01967206,0.58487509
-3.04052026,1.43096957,0.29791085,0.63268209,0.54837467,0.00000000,0.00477464,0.08456572,0.01990543,0.61510413
-3.03451726,1.46995389,0.30905644,0.63927689,0.56146028,0.00000000,0.00464955,0.08702563,0.02035567,0.64672443
-3.02851426,1.51332714,0.32036409,0.64814387,0.57530480,0.00000000,0.00459918,0.08964591,0.02102392,0.67947449
-3.02251126,1.56049621,0.33171104,0.65907014,0.58959332,0.00000000,0.00462428,0.09239313,0.02190706,0.71306068
-3.01650825,1.61077801,0.34296213,0.67180018,0.60401207,0.00000000,0.00472538,0.09522680,0.02299752,0.74715715
-3.01050525,1.66340528,0.35397104,0.68603918,0.61825178,0.00000000,0.00490286,0.09810009,0.02428322,0.78140686
-3.00450225,1.71753550,0.36458194,0.70145767,0.63201096,0.00000000,0.00515685,0.10096058,0.02574759,0.81542380
-2.99849925,1.77226304,0.37463162,0.71769764,0.64499921,0.00000000,0.00548723,0.10375146,0.02736976,0.84879683
-2.99249625,1.82663496,0.38395226,0.73438017,0.65694083,0.00000000,0.00589355,0.10641271,0.02912485,0.88109525
-2.98649325,1.87967012,0.39237464,0.75111427,0.66757874,0.00000000,0.00637499,0.10888269,0.03098438,0.91187610
-2.98049025,1.93038156,0.39973189,0.76750699,0.67667882,0.00000000,0.00693024,0.11109970,0.03291682,0.94069327
-2.97448724,1.97780147,0.40586370,0.78317430,0.68403462,0.00000000,0.00755740,0.11300376,0.03488819,0.96710820
-2.96848424,2.02100800,0.41062085,0.79775256,0.68947233,0.00000000,0.00825387,0.11453837,0.03686287,0.99070187
-2.96248124,2.05915318,0.41386991,0.81090998,0.69285587,0.00000000,0.00901623,0.11565230,0.03880439,1.01108771
-2.95647824,2.09149048,0.41549789,0.82235776,0.69409170,0.00000000,0.00984008,0.11630129,0.04067632,1.02792481
-2.95047524,2.11740112,0.41541670,0.83186025,0.69313333,0.00000000,0.01072000,0.11644951,0.04244322,1.04093096
-2.94447224,2.13641757,0.41356716,0.83924372,0.68998488,0.00000000,0.01164939,0.11607099,0.04407160,1.04989480
-2.93846923,2.14824323,0.40992231,0.84440328,0.68470362,0.00000000,0.01262043,0.11515054,0.04553080,1.05468632
-2.93246623,2.15276690,0.40448982,0.84730743,0.67740106,0.00000000,0.01362407,0.11368454,0.04679393,1.05526534
-2.92646323,2.15007123,0.39731339,0.84800006,0.66824232,0.00000000,0.01465005,0.11168118,0.04783860,1.05168699
-2.92046023,2.14043433,0.38847291,0.84659952,0.65744371,0.00000000,0.01568694,0.10916047,0.04864762,1.04410418
-2.91445723,2.12432407,0.37808337,0.84329475,0.64526830,0.00000000,0.01672232,0.10615372,0.04920954,1.03276631
-2.90845423,2.10238499,0.36629251,0.83833853,0.63201950,0.00000000,0.01774290,0.10270270,0.04951894,1.01801444
-2.90245123,2.07541803,0.35327723,0.83203792,0.61803285,0.00000000,0.01873485,0.09885840,0.04957664,1.00027258
-2.89644822,2.04435365,0.33923891,0.82474230,0.60366618,0.00000000,0.01968400,0.09467952,0.04938961,0.98003564
-2.89044522,2.01021933,0.32439776,0.81682936,0.58928838,0.00000000,0.02057623,0.09023072,0.04897068,0.95785415
-2.88444222,1.97410261,0.30898653,0.80868971,0.57526741,0.00000000,0.02139780,0.08558064,0.04833810,0.93431658
-2.87843922,1.93711118,0.29324375,0.80071054,0.56195774,0.00000000,0.02213574,0.08079989,0.04751485,0.91002971
-2.87243622,1.90033172,0.27740681,0.79325925,0.54968801,0.00000000,0.02277817,0.07595899,0.04652776,0.88559805
-2.86643322,1.86478919,0.26170521,0.78666756,0.53874926,0.00000000,0.02331471,0.07112645,0.04540661,0.86160314
-2.86043022,1.83140842,0.24635419,0.78121699,0.52938439,0.00000000,0.02373674,0.06636691,0.04418296,0.83858358
-2.85442721,1.80097978,0.23154910,0.77712625,0.52177921,0.00000000,0.02403768,0.06173955,0.04288913,0.81701681
-2.84842421,1.77413029,0.21746061,0.77454125,0.51605575,0.00000000,0.02421320,0.05729684,0.04155696,0.79730334
-2.84242121,1.75130186,0.20423102,0.77352813,0.51226784,0.00000000,0.02426133,0.05308347,0.04021685,0.77975421
-2.83641821,1.73273737,0.19197177,0.77406981,0.51039957,0.00000000,0.02418254,0.04913574,0.03889667,0.76458226
-2.83041521,1.71847554,0.18076220,0.77606620,0.51036646,0.00000000,0.02397968,0.04548123,0.03762100,0.75189758
-2.82441221,1.70835471,0.17064960,0.77933817,0.51201951,0.00000000,0.02365795,0.04213888,0.03641041,0.74170732
-2.81840920,1.70202552,0.16165040,0.78363515,0.51515187,0.00000000,0.02322470,0.03911934,0.03528104,0.73391992
-2.81240620,1.69897189,0.15375252,0.78864611,0.51950795,0.00000000,0.02268924,0.03642566,0.03424433,0.72835347
-2.80640320,1.69853941,0.14691866,0.79401345,0.52479451,0.00000000,0.02206259,0.03405419,0.03330704,0.72474779
-2.80040020,1.69996968,0.14109037,0.79934918,0.53069329,0.00000000,0.02135719,0.03199574,0.03247144,0.72277974
-2.79439720,1.70243926,0.13619268,0.80425272,0.53687452,0.00000000,0.02058667,0.03023682,0.03173579,0.72208082
-2.78839420,1.70510111,0.13213906,0.80832945,0.54301078,0.00000000,0.01976550,0.02876103,0.03109488,0.72225637
-2.78239120,1.70712678,0.12883654,0.81120925,0.54879050,0.00000000,0.01890874,0.02755042,0.03054088,0.72290540
-2.77638819,1.70774717,0.12619064,0.81256398,0.55393047,0.00000000,0.01803179,0.02658689,0.03006412,0.72364000
-2.77038519,1.70629006,0.12411013,0.81212323,0.55818678,0.00000000,0.01715019,0.02585342,0.02965412,0.72410365
-2.76438219,1.70221253,0.12251111,0.80968752,0.56136377,0.00000000,0.01627937,0.02533526,0.02930043,0.72398729
-2.75837919,1.69512684,0.12132060,0.80513829,0.56332036,0.00000000,0.01543453,0.02502089,0.02899359,0.72304269
-2.75237619,1.68481851,0.12047926,0.79844422,0.56397379,0.00000000,0.01463048,0.02490277,0.02872592,0.72109239
-2.74637319,1.67125589,0.11994331,0.78966356,0.56330042,0.00000000,0.01388151,0.02497787,0.02849215,0.71803594
-2.74037019,1.65459087,0.11968549,0.77894239,0.56133375,0.00000000,0.01320130,0.02524792,0.02829002,0.71385219
-2.73436718,1.63515076,0.11969516,0.76650891,0.55815984,0.00000000,0.01260280,0.02571945,0.02812047,0.70859764
-2.72836418,1.61342202,0.11997752,0.75266395,0.55391035,0.00000000,0.01209813,0.02640349,0.02798784,0.70240125
-2.72236118,1.59002666,0.12055203,0.73776835,0.54875380,0.00000000,0.01169843,0.02731505,0.02789968,0.69545581
-2.71635818,1.56569272,0.12145010,0.72222770,0.54288549,0.00000000,0.01141375,0.02847239,0.02786643,0.68800680
-2.71035518,1.54122029,0.12271227,0.70647521,0.53651673,0.00000000,0.01125284,0.02989598,0.02790090,0.68033913
-2.70435218,1.51744495,0.12438492,0.69095357,0.52986393,0.00000000,0.01122302,0.03160741,0.02801752,0.67276267
-2.69834917,1.49520033,0.12651672,0.67609664,0.52313829,0.00000000,0.01132995,0.03362807,0.02823155,0.66559730
-2.69234617,1.47528167,0.12915502,0.66231181,0.51653645,0.00000000,0.01157742,0.03597776,0.02855809,0.65915834
-2.68634317,1.45841213,0.13234234,0.64996382,0.51023277,0.00000000,0.01196715,0.03867332,0.02901116,0.65374293
-2.68034017,1.44521330,0.13611298,0.63936076,0.50437340,0.00000000,0.01249862,0.04172722,0.02960265,0.64961811
-2.67433717,1.43618128,0.14049022,0.63074289,0.49907257,0.00000000,0.01316888,0.04514627,0.03034147,0.64701108
-2.66833417,1.43166916,0.14548386,0.62427465,0.49441098,0.00000000,0.01397248,0.04893050,0.03123271,0.64610194
-2.66233117,1.43187665,0.15108848,0.62004019,0.49043644,0.00000000,0.01490141,0.05307221,0.03227704,0.64701918
-2.65632816,1.43684708,0.15728241,0.61804253,0.48716639,0.00000000,0.01594520,0.05755527,0.03347021,0.64983791
-2.65032516,1.44647166,0.16402747,0.61820640,0.48459221,0.00000000,0.01709101,0.06235480,0.03480293,0.65458084
-2.64432216,1.46050062,0.17126941,0.62038438,0.48268483,0.00000000,0.01832396,0.06743711,0.03626085,0.66122162
-2.63831916,1.47856063,0.17893923,0.62436631,0.48140123,0.00000000,0.01962747,0.07276003,0.03782490,0.66969037
-2.63231616,1.50017729,0.18695512,0.62989111,0.48069139,0.00000000,0.02098379,0.07827363,0.03947189,0.67988095
-2.62631316,1.52480195,0.19522512,0.63666088,0.48050527,0.00000000,0.02237456,0.08392127,0.04117535,0.69165938
-2.62031016,1.55184115,0.20365021,0.64435636,0.48079944,0.00000000,0.02378157,0.08964100,0.04290654,0.70487313
-2.61430715,1.58068768,0.21212790,0.65265312,0.48154278,0.00000000,0.02518746,0.09536725,0.04463571,0.71936064
-2.60830415,1.61075161,0.22055605,0.66123790,0.48272132,0.00000000,0.02657656,0.10103274,0.04633344,0.73496067
-2.60230115,1.64149011,0.22883667,0.66982425,0.48434171,0.00000000,0.02793568,0.10657058,0.04797201,0.75152102
-2.59629815,1.67243462,0.23687982,0.67816686,0.48643332,0.00000000,0.02925487,0.11191636,0.04952684,0.76890631
-2.59029515,1.70321428,0.24460705,0.68607390,0.48904896,0.00000000,0.03052810,0.11701034,0.05097774,0.78700452
-2.58429215,1.73357455,0.25195453,0.69341695,0.49226426,0.00000000,0.03175380,0.12179941,0.05231009,0.80573192
-2.57828914,1.76339016,0.25887560,0.70013784,0.49617569,0.00000000,0.03293523,0.12623889,0.05351573,0.82503640
-2.57228614,1.79267180,0.26534245,0.70625225,0.50089757,0.00000000,0.03408067,0.13029401,0.05459360,0.84489902
-2.56628314,1.82156610,0.27134717,0.71184977,0.50655810,0.00000000,0.03520333,0.13394102,0.05555006,0.86533368
-2.56028014,1.85034880,0.27690177,0.71709029,0.51329466,0.00000000,0.03632103,0.13716786,0.05639875,0.88638499
-2.55427714,1.87941116,0.28203728,0.72219693,0.52124860,0.00000000,0.03745558,0.13997431,0.05716018,0.90812442
-2.54827414,1.90924010,0.28680195,0.72744558,0.53055968,0.00000000,0.03863195,0.14237169,0.05786089,0.93064476
-2.54227114,1.94039265,0.29125855,0.73315148,0.54136035,0.00000000,0.03987717,0.14438200,0.05853224,0.95405319
-2.53626813,1.97346563,0.29548091,0.73965343,0.55377005,0.00000000,0.04121899,0.14603665,0.05920888,0.97846301
-2.53026513,2.00906178,0.29954978,0.74729614,0.56788962,0.00000000,0.04268448,0.14737471,0.05992705,1.00398448
-2.52426213,2.04775358,0.30354825,0.75641151,0.58379600,0.00000000,0.04429837,0.14844086,0.06072262,1.03071487
-2.51825913,2.09004642,0.30755686,0.76729974,0.60153730,0.00000000,0.04608155,0.14928311,0.06162907,1.05872833
-2.51225613,2.13634263,0.31164871,0.78021094,0.62112835,0.00000000,0.04804947,0.14995033,0.06267553,1.08806570
-2.50625313,2.18690808,0.31588472,0.79532840,0.64254689,0.00000000,0.05021074,0.15048980,0.06388492,1.11872494
-2.50025013,2.24184305,0.32030933,0.81275395,0.66573046,0.00000000,0.05256594,0.15094489,0.06527229,1.15065243
-2.49424712,2.30105879,0.32494685,0.83249662,0.69057404,0.00000000,0.05510667,0.15135286,0.06684350,1.18373566
-2.48824412,2.36426125,0.32979867,0.85446484,0.71692878,0.00000000,0.05781499,0.15174317,0.06859429,1.21779783
-2.48224112,2.43094297,0.33484152,0.87846292,0.74460167,0.00000000,0.06066325,0.15213604,0.07050983,1.25259456
-2.47623812,2.50038397,0.34002679,0.90419199,0.77335636,0.00000000,0.06361432,0.15254163,0.07256471,1.28781315
-2.47023512,2.57166192,0.34528120,0.93125560,0.80291531,0.00000000,0.06662229,0.15295978,0.07472347,1.32307467
-2.46423212,2.64367175,0.35050854,0.95916970,0.83296308,0.00000000,0.06963363,0.15338026,0.07694166,1.35793889
-2.45822911,2.71515387,0.35559278,0.98737687,0.86315101,0.00000000,0.07258868,0.15378363,0.07916735,1.39191206
-2.45222611,2.78473049,0.36040209,1.01526409,0.89310303,0.00000000,0.07542357,0.15414268,0.08134297,1.42445754
-2.44622311,2.85094832,0.36479382,1.04218346,0.92242270,0.00000000,0.07807236,0.15442422,0.08340758,1.45500881
-2.44022011,2.91232627,0.36862026,1.06747488,0.95070118,0.00000000,0.08046943,0.15459140,0.08529930,1.48298465
-2.43421711,2.96740606,0.37173466,1.09048984,0.97752604,0.00000000,0.08255190,0.15460612,0.08695782,1.50780578
-2.42821411,3.01480363,0.37399758,1.11061519,1.00249063,0.00000000,0.08426209,0.15443168,0.08832695,1.52891251
-2.42221111,3.05325920,0.37528299,1.12729594,1.02520370,0.00000000,0.08554982,0.15403538,0.08935697,1.54578255
-2.41620810,3.08168386,0.37548401,1.14005606,1.04529909,0.00000000,0.08637452,0.15339097,0.09000679,1.55794852
-2.41020510,3.09920065,0.37451792,1.14851647,1.06244507,0.00000000,0.08670698,0.15248074,0.09024566,1.56501413
-2.40420210,3.10517855,0.37233026,1.15240939,1.07635320,0.00000000,0.08653076,0.15129734,0.09005456,1.56666874
-2.39819910,3.09925788,0.36889787,1.15158866,1.08678625,0.00000000,0.08584308,0.14984491,0.08942702,1.56269940
-2.39219610,3.08136632,0.36423060,1.14603552,1.09356511,0.00000000,0.08465529,0.14813979,0.08836939,1.55300019
-2.38619310,3.05172496,0.35837183,1.13585991,1.09657444,0.00000000,0.08299280,0.14621047,0.08690065,1.53757834
-2.38019010,3.01084441,0.35139760,1.12129718,1.09576685,0.00000000,0.08089452,0.14409701,0.08505164,1.51655703
-2.37418709,2.95951139,0.34341456,1.10270064,1.09116565,0.00000000,0.07841184,0.14184976,0.08286384,1.49017479
-2.36818409,2.89876657,0.33455678,1.08053037,1.08286585,0.00000000,0.07560721,0.13952757,0.08038773,1.45878158
-2.36218109,2.82987478,0.32498160,1.05533877,1.07103370,0.00000000,0.07255237,0.13719559,0.07768091,1.42283186
-2.35617809,2.75428902,0.31486480,1.02775361,1.05590446,0.00000000,0.06932630,0.13492260,0.07480589,1.38287483
-2.35017509,2.67360966,0.30439511,0.99845932,1.03777867,0.00000000,0.06601299,0.13277821,0.07182785,1.33954224
-2.34417209,2.58954062,0.29376860,0.96817714,1.01701684,0.00000000,0.06269913,0.13082995,0.06881236,1.29353438
-2.33816908,2.50384377,0.28318291,0.93764485,0.99403264,0.00000000,0.05947172,0.12914037,0.06582317,1.24560440
-2.33216608,2.41829326,0.27283167,0.90759679,0.96928477,0.00000000,0.05641576,0.12776436,0.06292023,1.19654178
-2.32616308,2.33463094,0.26289926,0.87874461,0.94326756,0.00000000,0.05361205,0.12674677,0.06015789,1.14715501
-2.32016008,2.25452402,0.25355610,0.85175924,0.91650045,0.00000000,0.05113515,0.12612041,0.05758347,1.09825428
-2.31415708,2.17952581,0.24495452,0.82725447,0.88951653,0.00000000,0.04905151,0.12590453,0.05523609,1.05063416
-2.30815408,2.11104035,0.23722537,0.80577236,0.86285040,0.00000000,0.04741789,0.12610386,0.05314594,1.00505694
-2.30215108,2.05029139,0.23047535,0.78777064,0.83702548,0.00000000,0.04627995,0.12670820,0.05133383,0.96223669
-2.29614807,1.99829604,0.22478505,0.77361238,0.81254123,0.00000000,0.04567119,0.12769254,0.04981116,0.92282447
-2.29014507,1.95584359,0.22020783,0.76355782,0.78986038,0.00000000,0.04561212,0.12901772,0.04858010,0.88739478
-2.28414207,1.92347932,0.21676927,0.75775849,0.76939677,0.00000000,0.04610969,0.13063166,0.04763414,0.85643362
-2.27813907,1.90149386,0.21446737,0.75625380,0.75150397,0.00000000,0.04715709,0.13247090,0.04695881,0.83032828
-2.27213607,1.88991787,0.21327332,0.75896993,0.73646519,0.00000000,0.04873374,0.13446261,0.04653257,0.80935910
-2.26613307,1.88852236,0.21313277,0.76572118,0.72448482,0.00000000,0.05080562,0.13652680,0.04632786,0.79369343
-2.26013007,1.89682460,0.21396767,0.77621387,0.71568194,0.00000000,0.05332596,0.13857879,0.04631222,0.78338191
-2.25412706,1.91409980,0.21567849,0.79005267,0.71008619,0.00000000,0.05623608,0.14053173,0.04644949,0.77835727
-2.24812406,1.93939831,0.21814692,0.80674952,0.70763608,0.00000000,0.05946673,0.14229922,0.04670094,0.77843574
-2.24212106,1.97156851,0.22123888,0.82573490,0.70818011,0.00000000,0.06293953,0.14379784,0.04702644,0.78332124
-2.23611806,2.00928489,0.22480795,0.84637155,0.71148059,0.00000000,0.06656882,0.14494960,0.04738561,0.79261219
-2.23011506,2.05108104,0.22869902,0.86797024,0.71722024,0.00000000,0.07026374,0.14568419,0.04773885,0.80581102
-2.22411206,2.09538697,0.23275230,0.88980742,0.72501133,0.00000000,0.07393042,0.14594106,0.04804830,0.82233622
-2.21810905,2.14056982,0.23680746,0.91114430,0.73440716,0.00000000,0.07747449,0.14567119,0.04827880,0.84153662
-2.21210605,2.18497728,0.24070802,0.93124692,0.74491555,0.00000000,0.08080354,0.14483859,0.04839861,0.86270769
-2.20610305,2.22698217,0.24430571,0.94940658,0.75601377,0.00000000,0.08382970,0.14342149,0.04838014,0.88510935
-2.20010005,2.26502733,0.24746492,0.96496005,0.76716461,0.00000000,0.08647208,0.14141319,0.04820054,0.90798490
-2.19409705,2.29766905,0.25006694,0.97730886,0.77783276,0.00000000,0.08865909,0.13882255,0.04784212,0.93058060
