energy_ev,total_up,N_s_up,N_p_up,S_s_up,S_p_up,W_p_up,W_d_up,Zn_p_up,Zn_d_up
-2.95047524,0.83350762,0.00358002,0.02882618,0.01743293,0.26753789,0.05689762,0.38490997,0.11713390,0.00279270
-2.94447224,0.80437875,0.00341490,0.02949629,0.01700788,0.25896664,0.05917811,0.36242770,0.11287381,0.00276245
-2.93846923,0.78355424,0.00326780,0.03098569,0.01676126,0.25337446,0.06310908,0.34204188,0.10988491,0.00276422
-2.93246623,0.77172150,0.00314338,0.03327860,0.01671040,0.25095379,0.06866693,0.32413620,0.10824335,0.00280112
-2.92646323,0.76947120,0.00304583,0.03635873,0.01687048,0.25187029,0.07582761,0.30904985,0.10801020,0.00287587
-2.92046023,0.77727176,0.00297877,0.04020743,0.01725392,0.25625379,0.08456236,0.29706960,0.10922806,0.00299073
-2.91445723,0.79544554,0.00294516,0.04480174,0.01786984,0.26418970,0.09483331,0.28842353,0.11191783,0.00314734
-2.90845423,0.82414747,0.00294729,0.05011231,0.01872346,0.27571111,0.10658882,0.28327636,0.11607580,0.00334666
-2.90245123,0.86334697,0.00298666,0.05610149,0.01981569,0.29079193,0.11975925,0.28172654,0.12167110,0.00358887
-2.89644822,0.91281393,0.00306403,0.06272145,0.02114272,0.30934126,0.13425309,0.28380503,0.12864371,0.00387332
-2.89044522,0.97210956,0.00317935,0.06991273,0.02269577,0.33119952,0.14995385,0.28947587,0.13690322,0.00419840
-2.88444222,1.04058266,0.00333180,0.07760319,0.02446092,0.35613625,0.16671803,0.29863835,0.14632834,0.00456162
-2.87843922,1.11737219,0.00351978,0.08570746,0.02641910,0.38385018,0.18437426,0.31113095,0.15676736,0.00495949
-2.87243622,1.20141635,0.00374093,0.09412707,0.02854620,0.41397149,0.20272391,0.32673686,0.16803960,0.00538761
-2.86643322,1.29146864,0.00399220,0.10275123,0.03081334,0.44606651,0.22154323,0.34519107,0.17993790,0.00584067
-2.86043022,1.38612099,0.00426989,0.11145836,0.03318731,0.47964484,0.24058715,0.36618906,0.19223224,0.00631255
-2.85442721,1.48383377,0.00456972,0.12011834,0.03563111,0.51416892,0.25959472,0.38939688,0.20467422,0.00679640
-2.84842421,1.58297216,0.00488690,0.12859540,0.03810473,0.54906584,0.27829605,0.41446261,0.21700266,0.00728480
-2.84242121,1.68184816,0.00521619,0.13675169,0.04056594,0.58374106,0.29642067,0.44102889,0.22894984,0.00776989
-2.83641821,1.77876724,0.00555207,0.14445126,0.04297127,0.61759389,0.31370690,0.46874652,0.24024841,0.00824358
-2.83041521,1.87207798,0.00588878,0.15156440,0.04527702,0.65003396,0.32991205,0.49728863,0.25063863,0.00869769
-2.82441221,1.96022329,0.00622046,0.15797216,0.04744039,0.68049836,0.34482297,0.52636518,0.25987576,0.00912420
-2.81840920,2.04179124,0.00654125,0.16357074,0.04942048,0.70846872,0.35826643,0.55573736,0.26773719,0.00951546
-2.81240620,2.11556353,0.00684544,0.16827575,0.05117942,0.73348755,0.37011895,0.58523133,0.27402915,0.00986436
-2.80640320,2.18055958,0.00712753,0.17202588,0.05268331,0.75517323,0.38031553,0.61475088,0.27859256,0.01016452
-2.80040020,2.23607426,0.00738241,0.17478597,0.05390311,0.77323294,0.38885681,0.64428826,0.28130793,0.01041051
-2.79439720,2.28170746,0.00760542,0.17654927,0.05481535,0.78747294,0.39581418,0.67393275,0.28209894,0.01059791
-2.78839420,2.31738402,0.00779247,0.17733861,0.05540276,0.79780579,0.40133263,0.70387615,0.28093463,0.01072350
-2.78239120,2.34336267,0.00794009,0.17720664,0.05565457,0.80425402,0.40563082,0.73441489,0.27783003,0.01078529
-2.77638819,2.36023333,0.00804556,0.17623482,0.05556673,0.80695010,0.40899846,0.76594796,0.27284527,0.01078259
-2.77038519,2.36890238,0.00810691,0.17453133,0.05514190,0.80613251,0.41179068,0.79897047,0.26608325,0.01071597
-2.76438219,2.37056601,0.00812299,0.17222788,0.05438916,0.80213822,0.41441981,0.83406253,0.25768580,0.01058723
-2.75837919,2.36667246,0.00809347,0.16947558,0.05332368,0.79539151,0.41734437,0.87187328,0.24782885,0.01039936
-2.75237619,2.35887425,0.00801886,0.16643991,0.05196609,0.78638980,0.42105598,0.91310028,0.23671652,0.01015637
-2.74637319,2.34897191,0.00790048,0.16329507,0.05034181,0.77568689,0.42606439,0.95846457,0.22457467,0.00986321
-2.74037019,2.33885147,0.00774042,0.16021797,0.04848022,0.76387424,0.43288132,1.00868198,0.21164402,0.00952558
-2.73436718,2.33041775,0.00754151,0.15738191,0.04641381,0.75156106,0.44200368,1.06443159,0.19817338,0.00914977
-2.72836418,2.32552635,0.00730724,0.15495037,0.04417725,0.73935403,0.45389692,1.12632245,0.18441297,0.00874248
-2.72236118,2.32591675,0.00704168,0.15307118,0.04180651,0.72783732,0.46897917,1.19485977,0.17060847,0.00831065
-2.71635818,2.33314946,0.00674941,0.15187114,0.03933797,0.71755388,0.48760703,1.27041232,0.15699567,0.00786127
-2.71035518,2.34854981,0.00643541,0.15145144,0.03680768,0.70898863,0.51006348,1.35318244,0.14379612,0.00740123
-2.70435218,2.37316088,0.00610500,0.15188407,0.03425054,0.70255425,0.53654885,1.44318056,0.13121380,0.00693716
-2.69834917,2.40770764,0.00576368,0.15320932,0.03169982,0.69858015,0.56717513,1.54020576,0.11943281,0.00647533
-2.69234617,2.45257424,0.00541709,0.15543456,0.02918656,0.69730514,0.60196415,1.64383394,0.10861613,0.00602153
-2.68634317,2.50779548,0.00507091,0.15853421,0.02673928,0.69887396,0.64084987,1.75341489,0.09890530,0.00558096
-2.68034017,2.57306329,0.00473075,0.16245116,0.02438371,0.70333792,0.68368486,1.86807923,0.09042097,0.00515826
-2.67433717,2.64774819,0.00440211,0.16709940,0.02214268,0.71065957,0.73025077,1.98675569,0.08326401,0.00475739
-2.66833417,2.73093510,0.00409027,0.17236783,0.02003612,0.72072124,0.78027261,2.10819871,0.07751716,0.00438167
-2.66233117,2.82147218,0.00380028,0.17812518,0.01808116,0.73333697,0.83343613,2.23102601,0.07324685,0.00403380
-2.65632816,2.91803076,0.00353690,0.18422581,0.01629234,0.74826746,0.88940776,2.35376474,0.07050517,0.00371587
-2.65032516,3.01917376,0.00330456,0.19051617,0.01468183,0.76523713,0.94785608,2.47490481,0.06933159,0.00342943
-2.64432216,3.12342974,0.00310731,0.19684170,0.01325977,0.78395284,1.00847389,2.59295707,0.06975441,0.00317554
-2.63831916,3.22936897,0.00294885,0.20305386,0.01203462,0.80412305,1.07099978,2.70651393,0.07179188,0.00295483
-2.63231616,3.33567828,0.00283251,0.20901709,0.01101352,0.82547683,1.13523811,2.81430951,0.07545264,0.00276762
-2.62631316,3.44123079,0.00276120,0.21461539,0.01020262,0.84778168,1.20107622,2.91527640,0.08073581,0.00261394
-2.62031016,3.54514743,0.00273744,0.21975812,0.00960744,0.87085936,1.26849802,3.00859616,0.08763038,0.00249363
-2.61430715,3.64684702,0.00276336,0.22438507,0.00923311,0.89459900,1.33759301,3.09374079,0.09611430,0.00240643
-2.60830415,3.74608240,0.00284066,0.22847029,0.00908468,0.91896690,1.40856019,3.17050297,0.10615302,0.00235200
-2.60230115,3.84296081,0.00297065,0.23202467,0.00916719,0.94401247,1.48170639,3.23901317,0.11769797,0.00233001
-2.59629815,3.93794733,0.00315418,0.23509716,0.00948579,0.96987022,1.55743895,3.29974248,0.13068481,0.00234016
-2.59029515,4.03185109,0.00339165,0.23777446,0.01004568,0.99675751,1.63625288,3.35349079,0.14503187,0.00238220
-2.58429215,4.12579477,0.00368299,0.24017930,0.01085204,1.02496832,1.71871294,3.40136041,0.16063880,0.00245595
-2.57828914,4.22116867,0.00402763,0.24246725,0.01190975,1.05486326,1.80543135,3.44471623,0.17738560,0.00256130
-2.57228614,4.31957131,0.00442446,0.24482227,0.01322307,1.08685632,1.89704186,3.48513404,0.19513232,0.00269818
-2.56628314,4.42273925,0.00487178,0.24745102,0.01479527,1.12139890,1.99417140,3.52433913,0.21371931,0.00286655
-2.56028014,4.53246890,0.00536733,0.25057624,0.01662805,1.15896175,2.09741035,3.56413778,0.23296828,0.00306633
-2.55427714,4.65053385,0.00590818,0.25442941,0.01872108,1.20001567,2.20728250,3.60634458,0.25268408,0.00329735
-2.54827414,4.77860090,0.00649079,0.25924287,0.02107129,1.24501166,2.32421605,3.65270848,0.27265724,0.00355929
-2.54227114,4.91814811,0.00711093,0.26524176,0.02367235,1.29436121,2.44851647,3.70484054,0.29266719,0.00385163
-2.53626813,5.07038807,0.00776370,0.27263599,0.02651400,1.34841751,2.58034241,3.76414627,0.31248602,0.00417351
-2.53026513,5.23619912,0.00844356,0.28161256,0.02958154,1.40745818,2.71968521,3.83176486,0.33188266,0.00452374
-2.52426213,5.41606690,0.00914432,0.29232849,0.03285535,1.47167006,2.86635288,3.90851757,0.35062739,0.00490066
-2.51825913,5.61003831,0.00985921,0.30490459,0.03631054,1.54113659,3.01995887,3.99486695,0.36849630,0.00530214
-2.51225613,5.81768923,0.01058091,0.31942022,0.03991677,1.61582804,3.17991603,4.09088802,0.38527575,0.00572546
-2.50625313,6.03810721,0.01130166,0.33590949,0.04363823,1.69559506,3.34543594,4.19625232,0.40076654,0.00616732
-2.50025013,6.26988962,0.01201334,0.35435863,0.04743385,1.78016552,3.51553364,4.31022512,0.41478759,0.00662382
-2.49424712,6.51115750,0.01270757,0.37470513,0.05125769,1.86914503,3.68903772,4.43167568,0.42717913,0.00709045
-2.48824412,6.75958480,0.01337585,0.39683825,0.05505959,1.96202094,3.86460578,4.55910030,0.43780531,0.00756213
-2.48224112,7.01244263,0.01400970,0.42060127,0.05878604,2.05816999,4.04074487,4.69065723,0.44655603,0.00803323
-2.47623812,7.26665730,0.01460082,0.44579522,0.06238126,2.15686930,4.21583672,4.82421266,0.45334822,0.00849771
-2.47023512,7.51888103,0.01514120,0.47218405,0.06578841,2.25731071,4.38816745,4.95739634,0.45812643,0.00894918
-2.46423212,7.76557350,0.01562333,0.49950111,0.06895100,2.35861787,4.55596118,5.08766551,0.46086284,0.00938104
-2.45822911,8.00309232,0.01604035,0.52745660,0.07181440,2.45986598,4.71741692,5.21237534,0.46155686,0.00978665
-2.45222611,8.22778980,0.01638615,0.55574594,0.07432727,2.56010330,4.87074805,5.32885401,0.46023424,0.01015944
-2.44622311,8.43611344,0.01665560,0.58405839,0.07644315,2.65837409,5.01422336,5.43448045,0.45694601,0.01049317
-2.44022011,8.62470681,0.01684457,0.61208598,0.07812180,2.75374189,5.14620861,5.52676229,0.45176708,0.01078203
-2.43421711,8.79050760,0.01695012,0.63953198,0.07933046,2.84531256,5.26520724,5.60341191,0.44479488,0.01102085
-2.42821411,8.93083933,0.01697055,0.66611884,0.08004495,2.93225590,5.36989890,5.66241792,0.43614780,0.01120529
-2.42221111,9.04349310,0.01690546,0.69159510,0.08025042,3.01382515,5.45917422,5.70210974,0.42596359,0.01133192
-2.41620810,9.12679606,0.01675579,0.71574090,0.07994189,3.08937324,5.53216441,5.72121292,0.41439782,0.01139842
-2.41020510,9.17966350,0.01652381,0.73837202,0.07912442,3.15836505,5.58826417,5.71889289,0.40162217,0.01140362
-2.40420210,9.20163205,0.01621311,0.75934206,0.07781304,3.22038509,5.62714660,5.69478547,0.38782263,0.01134755
-2.39819910,9.19287194,0.01582852,0.77854280,0.07603224,3.27513998,5.64876928,5.64901248,0.37319760,0.01123147
-2.39219610,9.15417748,0.01537604,0.79590272,0.07381523,3.32245564,5.65337065,5.58218149,0.35795571,0.01105787
-2.38619310,9.08693537,0.01486271,0.81138375,0.07120298,3.36226922,5.64145667,5.49536950,0.34231342,0.01083034
-2.38019010,8.99307208,0.01429651,0.82497652,0.06824293,3.39461619,5.61377789,5.39009065,0.32649232,0.01055352
-2.37418709,8.87498186,0.01368616,0.83669444,0.06498759,3.41961334,5.57129782,5.26824897,0.31071603,0.01023293
-2.36818409,8.73543852,0.01304097,0.84656691,0.06149306,3.43743860,5.51515390,5.13207786,0.29520691,0.00987480
-2.36218109,8.57749464,0.01237065,0.85463220,0.05781745,3.44830900,5.44661265,4.98406838,0.28018229,0.00948590
-2.35617809,8.40437252,0.01168513,0.86093042,0.05401935,3.45245810,5.36702136,4.82688920,0.26585064,0.00907333
-2.35017509,8.21935174,0.01099438,0.86549706,0.05015635,3.45011437,5.27775843,4.66330133,0.25240743,0.00864431
-2.34417209,8.02565831,0.01030819,0.86835754,0.04628375,3.44148197,5.18018494,4.49607096,0.24003100,0.00820598
-2.33816908,7.82636022,0.00963604,0.86952314,0.04245332,3.42672518,5.07559980,4.32788376,0.22887845,0.00776519
-2.33216608,7.62427391,0.00898692,0.86898859,0.03871240,3.40595766,4.96520069,4.16126428,0.21908180,0.00732836
-2.32616308,7.42188555,0.00836916,0.86673155,0.03510310,3.37923722,4.85005265,3.99850312,0.21074445,0.00690131
-2.32016008,7.22129005,0.00779038,0.86271389,0.03166184,3.34656660,4.73106569,3.84159495,0.20393816,0.00648913
-2.31415708,7.02414999,0.00725732,0.85688495,0.02841903,3.30790016,4.60898226,3.69218918,0.19870065,0.00609613
-2.30815408,6.83167536,0.00677581,0.84918628,0.02539898,3.26315624,4.48437477,3.55155514,0.19503410,0.00572576
-2.30215108,6.64462411,0.00635070,0.83955787,0.02262008,3.21223423,4.35765288,3.42056238,0.19290444,0.00538060
-2.29614807,6.46332243,0.00598582,0.82794522,0.02009503,3.15503537,4.22907954,3.29967642,0.19224165,0.00506235
-2.29014507,6.28770265,0.00568402,0.81430705,0.01783133,3.09148588,4.09879441,3.18896949,0.19294123,0.00477193
-2.28414207,6.11735624,0.00544711,0.79862294,0.01583173,3.02156082,3.96684280,3.08814518,0.19486662,0.00450946
-2.27813907,5.95159839,0.00527594,0.78090055,0.01409491,2.94530728,3.83320820,2.99657543,0.19785275,0.00427444
-2.27213607,5.78954069,0.00517043,0.76118204,0.01261604,2.86286518,3.69784616,2.91334787,0.20171060,0.00406578
-2.26613307,5.63016811,0.00512960,0.73954907,0.01138746,2.77448453,3.56071746,2.83732117,0.20623265,0.00388194
-2.26013007,5.47241655,0.00515163,0.71612634,0.01039926,2.68053787,3.42181868,2.76718596,0.21119911,0.00372105
-2.25412706,5.31524758,0.00523394,0.69108323,0.00963986,2.58152721,3.28120847,2.70152877,0.21638467,0.00358103
-2.24812406,5.15771732,0.00537321,0.66463360,0.00909652,2.47808495,3.13902832,2.63889629,0.22156569,0.00345967
-2.24212106,4.99903683,0.00556550,0.63703364,0.00875578,2.37096879,2.99551700,2.57785771,0.22652738,0.00335478
-2.23611806,4.83862219,0.00580624,0.60857785,0.00860382,2.26105076,2.85101811,2.51706285,0.23107094,0.00326425
-2.23011506,4.67613268,0.00609035,0.57959348,0.00862672,2.14930106,2.70598101,2.45529412,0.23502017,0.00318612
-2.22411206,4.51149645,0.00641228,0.55043345,0.00881075,2.03676750,2.56095524,2.39151080,0.23822746,0.00311871
-2.21810905,4.34492333,0.00676608,0.52146823,0.00914244,1.92455151,2.41657944,2.32488432,0.24057874,0.00306057
-2.21210605,4.17690500,0.00714544,0.49307695,0.00960870,1.81378202,2.27356540,2.25482376,0.24199736,0.00301062
-2.20610305,4.00820331,0.00754381,0.46563800,0.01019687,1.70558802,2.13267868,2.18099117,0.24244661,0.00296809
-2.20010005,3.83982772,0.00795445,0.43951957,0.01089473,1.60107136,1.99471676,2.10330654,0.24193072,0.00293256
-2.19409705,3.67300322,0.00837050,0.41507040,0.01169043,1.50128040,1.86048592,2.02194291,0.24049445,0.00290394
-2.18809405,3.50913018,0.00878511,0.39261092,0.01257248,1.40718568,1.73077811,1.93731214,0.23822108,0.00288245
-2.18209105,3.34973799,0.00919153,0.37242517,0.01352967,1.31965813,1.60634868,1.85004245,0.23522897,0.00286861
-2.17608804,3.19643402,0.00958318,0.35475361,0.01455101,1.23945049,1.48789575,1.76094881,0.23166686,0.00286317
-2.17008504,3.05084988,0.00995382,0.33978695,0.01562565,1.16718216,1.37604207,1.67099774,0.22770798,0.00286705
-2.16408204,2.91458670,0.01029760,0.32766126,0.01674284,1.10332771,1.27131973,1.58126788,0.22354326,0.00288134
-2.15807904,2.78916113,0.01060921,0.31845430,0.01789183,1.04820917,1.17415798,1.49290816,0.21937394,0.00290716
-2.15207604,2.67595380,0.01088396,0.31218330,0.01906188,1.00199192,1.08487453,1.40709491,0.21540384,0.00294568
-2.14607304,2.57616167,0.01111784,0.30880408,0.02024215,0.96468405,1.00367010,1.32498975,0.21183158,0.00299797
-2.14007004,2.49075581,0.01130764,0.30821164,0.02142177,0.93613908,0.93062634,1.24769945,0.20884303,0.00306501
-2.13406703,2.42044576,0.01145097,0.31024225,0.02258973,0.91606176,0.86570680,1.17623924,0.20660442,0.00314756
-2.12806403,2.36565154,0.01154631,0.31467696,0.02373497,0.90401663,0.80876091,1.11150058,0.20525608,0.00324616
-2.12206103,2.32648430,0.01159297,0.32124644,0.02484638,0.89943928,0.75953047,1.05422428,0.20490736,0.00336100
-2.11605803,2.30273601,0.01159112,0.32963726,0.02591287,0.90164994,0.71765854,1.00497977,0.20563263,0.00349194
-2.11005503,2.29387891,0.01154172,0.33949930,0.02692342,0.90986922,0.68270030,0.96415082,0.20746870,0.00363845
-2.10405203,2.29907456,0.01144645,0.35045425,0.02786719,0.92323570,0.65413565,0.93192799,0.21041352,0.00379955
-2.09804902,2.31719263,0.01130765,0.36210501,0.02873370,0.94082517,0.63138313,0.90830787,0.21442643,0.00397384
-2.09204602,2.34683886,0.01112820,0.37404565,0.02951289,0.96167121,0.61381488,0.89309887,0.21942969,0.00415946
-2.08604302,2.38639168,0.01091141,0.38587187,0.03019539,0.98478663,0.60077231,0.88593318,0.22531147,0.00435415
-2.08004002,2.43404637,0.01066092,0.39719137,0.03077264,1.00918560,0.59158212,0.88628439,0.23192986,0.00455524
-2.07403702,2.48786572,0.01038059,0.40763411,0.03123718,1.03390578,0.58557235,0.89349006,0.23911813,0.00475974
-2.06803402,2.54583563,0.01007438,0.41686185,0.03158276,1.05803010,0.58208802,0.90677841,0.24669067,0.00496437
-2.06203102,2.60592392,0.00974627,0.42457684,0.03180465,1.08070758,0.58050627,0.92529815,0.25444966,0.00516565
-2.05602801,2.66614057,0.00940020,0.43052928,0.03189977,1.10117258,0.58025030,0.94815046,0.26219210,0.00536004
-2.05002501,2.72459725,0.00903994,0.43452327,0.03186691,1.11876201,0.58080218,0.97442191,0.26971693,0.00554397
-2.04402201,2.77956411,0.00866913,0.43642100,0.03170683,1.13292982,0.58171384,1.00321721,0.27683205,0.00571399
-2.03801901,2.82952167,0.00829118,0.43614516,0.03142237,1.14325831,0.58261636,1.03369048,0.28336094,0.00586690
-2.03201601,2.87320573,0.00790931,0.43367931,0.03101851,1.14946582,0.58322695,1.06507395,0.28914856,0.00599981
-2.02601301,2.90964361,0.00752653,0.42906630,0.03050231,1.15141043,0.58335367,1.09670288,0.29406638,0.00611028
-2.02001001,2.93817983,0.00714564,0.42240483,0.02988285,1.14908945,0.58289767,1.12803566,0.29801638,0.00619637
-2.01400700,2.95849017,0.00676928,0.41384426,0.02917109,1.14263465,0.58185285,1.15866825,0.30093368,0.00625674
-2.00800400,2.97058326,0.00639997,0.40357788,0.02837962,1.13230331,0.58030292,1.18834226,0.30278790,0.00629070
-2.00200100,2.97478927,0.00604007,0.39183491,0.02752244,1.11846524,0.57841596,1.21694619,0.30358301,0.00629819
-1.99599800,2.97173606,0.00569187,0.37887166,0.02661457,1.10158635,0.57643653,1.24450988,0.30335584,0.00627981
-1.98999500,2.96231347,0.00535761,0.36496202,0.02567177,1.08220912,0.57467557,1.27119205,0.30217321,0.00623678
-1.98399200,2.94762719,0.00503944,0.35038788,0.02471009,1.06093085,0.57349831,1.29726173,0.30012782,0.00617091
-1.97798899,2.92894408,0.00473948,0.33542955,0.02374554,1.03838038,0.57331056,1.32307421,0.29733316,0.00608445
-1.97198599,2.90763125,0.00445978,0.32035691,0.02279370,1.01519412,0.57454355,1.34904273,0.29391762,0.00598009
-1.96598299,2.88509169,0.00420229,0.30542121,0.02186935,0.99199255,0.57763807,1.37560716,0.29001815,0.00586075
-1.95997999,2.86269919,0.00396890,0.29084813,0.02098625,0.96935775,0.58302788,1.40320129,0.28577363,0.00572952
-1.95397699,2.84173570,0.00376132,0.27683211,0.02015683,0.94781316,0.59112331,1.43222037,0.28131855,0.00558954
-1.94797399,2.82333400,0.00358110,0.26353218,0.01939211,0.92780621,0.60229505,1.46299043,0.27677695,0.00544380
-1.94197099,2.80842828,0.00342954,0.25106945,0.01870158,0.90969445,0.61685895,1.49574106,0.27225726,0.00529514
-1.93596798,2.79771489,0.00330766,0.23952612,0.01809327,0.89373584,0.63506193,1.53058302,0.26784801,0.00514607
-1.92996498,2.79162518,0.00321614,0.22894614,0.01757385,0.88008336,0.65706969,1.56749182,0.26361482,0.00499872
-1.92396198,2.79031132,0.00315530,0.21933733,0.01714881,0.86878422,0.68295632,1.60629807,0.25959860,0.00485477
-1.91795898,2.79364573,0.00312499,0.21067475,0.01682277,0.85978346,0.71269633,1.64668512,0.25581520,0.00471547
-1.91195598,2.80123382,0.00312461,0.20290528,0.01659980,0.85293173,0.74615923,1.68819408,0.25225632,0.00458157
-1.90595298,2.81243904,0.00315306,0.19595290,0.01648376,0.84799680,0.78310696,1.73023587,0.24889172,0.00445337
-1.89994997,2.82641881,0.00320873,0.18972473,0.01647873,0.84467805,0.82319434,1.77210970,0.24567250,0.00433077
-1.89394697,2.84216907,0.00328947,0.18411714,0.01658929,0.84262334,0.86597256,1.81302691,0.24253522,0.00421333
-1.88794397,2.85857513,0.00339264,0.17902205,0.01682091,0.84144732,0.91089579,1.85213909,0.23940661,0.00410032
-1.88194097,2.87446601,0.00351510,0.17433284,0.01718013,0.84075027,0.95733089,1.88856885,0.23620870,0.00399083
-1.87593797,2.88866945,0.00365327,0.16994976,0.01767472,0.84013675,1.00457000,1.92144193,0.23286382,0.00388385
-1.86993497,2.90006487,0.00380320,0.16578458,0.01831364,0.83923299,1.05184583,1.94991908,0.22929948,0.00377835
-1.86393197,2.90763177,0.00396062,0.16176433,0.01910696,0.83770251,1.09834934,1.97322618,0.22545267,0.00367337
-1.85792896,2.91049138,0.00412103,0.15783402,0.02006551,0.83525925,1.14324939,1.99068149,0.22127344,0.00356810
-1.85192596,2.90793989,0.00427983,0.15395822,0.02120042,0.83167778,1.18571380,2.00171881,0.21672759,0.00346191
-1.84592296,2.89947206,0.00443239,0.15012150,0.02252257,0.82680028,1.22493126,2.00590578,0.21179843,0.00335441
-1.83991996,2.88479465,0.00457419,0.14632793,0.02404178,0.82054024,1.26013346,2.00295676,0.20648742,0.00324548
-1.83391696,2.86382956,0.00470094,0.14259944,0.02576600,0.81288281,1.29061663,1.99274009,0.20081384,0.00313526
-1.82791396,2.83670719,0.00480866,0.13897348,0.02770039,0.80388216,1.31576177,1.97527958,0.19481356,0.00302416
-1.82191096,2.80375110,0.00489385,0.13549995,0.02984641,0.79365606,1.33505286,1.95075067,0.18853691,0.00291280
-1.81590795,2.76545509,0.00495351,0.13223769,0.03220084,0.78237822,1.34809226,1.91947161,0.18204604,0.00280204
-1.80990495,2.72245447,0.00498531,0.12925076,0.03475504,0.77026871,1.35461277,1.88189034,0.17541169,0.00269286
-1.80390195,2.67549335,0.00498758,0.12660457,0.03749423,0.75758336,1.35448566,1.83856783,0.16870978,0.00258637
-1.79789895,2.62538963,0.00495940,0.12436223,0.04039698,0.74460227,1.34772445,1.79015877,0.16201794,0.00248372
-1.79189595,2.57299962,0.00490060,0.12258120,0.04343500,0.73161827,1.33448414,1.73739035,0.15541218,0.00238606
-1.78589295,2.51918393,0.00481177,0.12131037,0.04657319,0.71892567,1.31505588,1.68104018,0.14896381,0.00229448
-1.77988994,2.46477603,0.00469423,0.12058777,0.04976993,0.70680976,1.28985724,1.62191397,0.14273684,0.00220999
-1.77388694,2.41055471,0.00454998,0.12043879,0.05297776,0.69553729,1.25941839,1.56082391,0.13678594,0.00213346
-1.76788394,2.35722119,0.00438165,0.12087515,0.05614440,0.68534829,1.22436492,1.49856817,0.13115494,0.00206558
-1.76188094,2.30538149,0.00419241,0.12189450,0.05921398,0.67644934,1.18539775,1.43591226,0.12587598,0.00200689
-1.75587794,2.25553436,0.00398587,0.12348058,0.06212856,0.66900825,1.14327110,1.37357253,0.12096926,0.00195771
-1.74987494,2.20806446,0.00376602,0.12560394,0.06482986,0.66315034,1.09876943,1.31220221,0.11644337,0.00191815
-1.74387194,2.16324071,0.00353708,0.12822309,0.06726113,0.65895612,1.05268410,1.25238011,0.11229608,0.00188814
-1.73786893,2.12121916,0.00330344,0.13128596,0.06936901,0.65646032,1.00579095,1.19460210,0.10851555,0.00186743
-1.73186593,2.08204973,0.00306957,0.13473168,0.07110542,0.65565218,0.95882934,1.13927543,0.10508186,0.00185557
-1.72586293,2.04568614,0.00283992,0.13849239,0.07242928,0.65647684,0.91248366,1.08671569,0.10196869,0.00185199
-1.71985993,2.01199818,0.00261889,0.14249518,0.07330811,0.65883776,0.86736778,1.03714640,0.09914515,0.00185596
-1.71385693,1.98078560,0.00241076,0.14666394,0.07371919,0.66260000,0.82401294,0.99070100,0.09657753,0.00186666
-1.70785393,1.95179298,0.00221967,0.15092120,0.07365058,0.66759431,0.78285938,0.94742690,0.09423105,0.00188317
-1.70185093,1.92472485,0.00204958,0.15518983,0.07310160,0.67362200,0.74425181,0.90729155,0.09207139,0.00190452
-1.69584792,1.89926073,0.00190431,0.15939455,0.07208299,0.68046040,0.70843863,0.87019008,0.09006606,0.00192972
-1.68984492,1.87506950,0.00178750,0.16346341,0.07061659,0.68786890,0.67557473,0.83595429,0.08818550,0.00195776
-1.68384192,1.85182292,0.00170266,0.16732902,0.06873469,0.69559557,0.64572737,0.80436268,0.08640394,0.00198762
-1.67783892,1.82920800,0.00165314,0.17092975,0.06647893,0.70338408,0.61888479,0.77515128,0.08469999,0.00201836
-1.67183592,1.80693803,0.00164219,0.17421073,0.06389897,0.71098092,0.59496687,0.74802492,0.08305703,0.00204906
-1.66583292,1.78476215,0.00167292,0.17712481,0.06105081,0.71814265,0.57383727,0.72266863,0.08146328,0.00207889
-1.65982991,1.76247325,0.00174832,0.17963331,0.05799503,0.72464303,0.55531629,0.69875898,0.07991174,0.00210711
-1.65382691,1.73991409,0.00187119,0.18170673,0.05479487,0.73027972,0.53919389,0.67597492,0.07839992,0.00213309
-1.64782391,1.71698146,0.00204415,0.18332519,0.05151428,0.73488026,0.52524228,0.65400802,0.07692940,0.00215632
-1.64182091,1.69362820,0.00226951,0.18447877,0.04821607,0.73830712,0.51322731,0.63257168,0.07550532,0.00217642
-1.63581791,1.66986299,0.00254921,0.18516759,0.04496017,0.74046139,0.50291852,0.61140915,0.07413567,0.00219311
-1.62981491,1.64574768,0.00288473,0.18540156,0.04180205,0.74128503,0.49409726,0.59030015,0.07283061,0.00220629
-1.62381191,1.62139228,0.00327690,0.18519993,0.03879141,0.74076129,0.48656266,0.56906592,0.07160166,0.00221594
-1.61780890,1.59694746,0.00372583,0.18459046,0.03597113,0.73891343,0.48013553,0.54757259,0.07046092,0.00222217
-1.61180590,1.57259494,0.00423070,0.18360832,0.03337650,0.73580148,0.47465993,0.52573273,0.06942020,0.00222519
-1.60580290,1.54853597,0.00478969,0.18229467,0.03103472,0.73151735,0.47000289,0.50350525,0.06849027,0.00222528
-1.59979990,1.52497841,0.00539978,0.18069500,0.02896478,0.72617841,0.46605219,0.48089354,0.06768008,0.00222276
-1.59379690,1.50212302,0.00605672,0.17885737,0.02717751,0.71991983,0.46271286,0.45794220,0.06699608,0.00221800
-1.58779390,1.48014982,0.00675490,0.17683048,0.02567595,0.71288631,0.45990269,0.43473235,0.06644165,0.00221135
