energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-2.99249625,3.70131342,0.00000225,0.20877581,1.54956668,0.63856856,0.52548964,0.30156041,0.00276805,2.64534842
-2.98649325,3.72842970,0.00000156,0.23115438,1.52644508,0.64797297,0.56865115,0.30874958,0.00310088,2.61237910
-2.98049025,3.74337858,0.00000108,0.25467159,1.49728448,0.65355995,0.61360561,0.31558433,0.00344935,2.56796237
-2.97448724,3.74581874,0.00000076,0.27911805,1.46219957,0.65528311,0.65993936,0.32198914,0.00380996,2.51228446
-2.96848424,3.73557902,0.00000055,0.30423939,1.42141024,0.65317041,0.70715677,0.32788463,0.00417860,2.44574056
-2.96248124,3.71265880,0.00000042,0.32973858,1.37524106,0.64732173,0.75468551,0.33318799,0.00455056,2.36893179
-2.95647824,3.67722284,0.00000037,0.35528023,1.32411678,0.63790403,0.80188529,0.33781385,0.00492065,2.28265458
-2.95047524,3.62959133,0.00000037,0.38049676,1.26855380,0.62514443,0.84805997,0.34167527,0.00528327,2.18788246
-2.94447224,3.57022603,0.00000043,0.40499638,1.20914818,0.60932161,0.89247288,0.34468525,0.00563257,2.08574135
-2.93846923,3.49971365,0.00000056,0.42837275,1.14656054,0.59075593,0.93436517,0.34675850,0.00596260,1.97747935
-2.93246623,3.41874765,0.00000077,0.45021594,1.08149871,0.56979874,0.97297643,0.34781369,0.00626746,1.86443244
-2.92646323,3.32810973,0.00000109,0.47012449,1.01469892,0.54682151,1.00756715,0.34777593,0.00654151,1.74798777
-2.92046023,3.22865201,0.00000155,0.48771796,0.94690637,0.52220504,1.03744207,0.34657964,0.00677952,1.62954613
-2.91445723,3.12128086,0.00000221,0.50264962,0.87885606,0.49632949,1.06197368,0.34417155,0.00697686,1.51048525
-2.90845423,3.00694309,0.00000314,0.51461869,0.81125477,0.46956529,1.08062474,0.34051372,0.00712968,1.39212558
-2.90245123,2.88661489,0.00000444,0.52338165,0.74476478,0.44226553,1.09296915,0.33558660,0.00723503,1.27569969
-2.89644822,2.76129365,0.00000624,0.52876215,0.67999012,0.41475983,1.09871008,0.32939179,0.00729100,1.16232662
-2.89044522,2.63199273,0.00000871,0.53065918,0.61746557,0.38734986,1.09769482,0.32195449,0.00729678,1.05299163
-2.88444222,2.49973864,0.00001207,0.52905301,0.55764876,0.36030659,1.08992563,0.31332548,0.00725277,0.94853208
-2.87843922,2.36557047,0.00001660,0.52400894,0.50091552,0.33386910,1.07556631,0.30358251,0.00716055,0.84962933
-2.87243622,2.23054091,0.00002269,0.51567860,0.44755824,0.30824490,1.05494430,0.29283112,0.00702292,0.75680662
-2.86643322,2.09571836,0.00003079,0.50429891,0.39778723,0.28361154,1.02854838,0.28120474,0.00684379,0.67043230
-2.86043022,1.96218970,0.00004149,0.49018890,0.35173451,0.26011927,0.99702242,0.26886420,0.00662819,0.59072788
-2.85442721,1.83106326,0.00005553,0.47374456,0.30945980,0.23789455,0.96115541,0.25599664,0.00638212,0.51778007
-2.84842421,1.70347171,0.00007380,0.45543226,0.27095817,0.21704413,0.92186878,0.24281396,0.00611243,0.45155575
-2.84242121,1.58057469,0.00009740,0.43578092,0.23616878,0.19765947,0.88020148,0.22955081,0.00582675,0.39191910
-2.83641821,1.46356107,0.00012765,0.41537361,0.20498437,0.17982131,0.83729377,0.21646245,0.00553332,0.33864978
-2.83041521,1.35365077,0.00016615,0.39483872,0.17726098,0.16360419,0.79437055,0.20382234,0.00524088,0.29146156
-2.82441221,1.25209614,0.00021476,0.37484136,0.15282737,0.14908070,0.75272467,0.19191979,0.00495853,0.25002032
-2.81840920,1.16018284,0.00027569,0.35607499,0.13149407,0.13632547,0.71370101,0.18105760,0.00469564,0.21396105
-2.81240620,1.07923000,0.00035146,0.33925372,0.11306155,0.12541861,0.67868149,0.17154984,0.00446174,0.18290331
-2.80640320,1.01058948,0.00044499,0.32510506,0.09732739,0.11644860,0.64907118,0.16371965,0.00426646,0.15646463
-2.80040020,0.95564365,0.00055953,0.31436331,0.08409235,0.10951457,0.62628518,0.15789708,0.00411939,0.13427188
-2.79439720,0.91580131,0.00069875,0.30776317,0.07316522,0.10472779,0.61173619,0.15441682,0.00403009,0.11597033
-2.78839420,0.89249073,0.00086664,0.30603339,0.06436652,0.10221243,0.60682181,0.15361569,0.00400794,0.10123044
-2.78239120,0.88714918,0.00106755,0.30989001,0.05753094,0.10210534,0.61291109,0.15582970,0.00406215,0.08975257
-2.77638819,0.90120800,0.00130610,0.32002885,0.05250869,0.10455501,0.63132935,0.16139044,0.00420160,0.08126956
-2.77038519,0.93607230,0.00158712,0.33711656,0.04916593,0.10971949,0.66334049,0.17062066,0.00443479,0.07554759
-2.76438219,0.99309469,0.00191558,0.36178021,0.04738415,0.11776325,0.71012604,0.18382885,0.00476974,0.07238543
-2.75837919,1.07354257,0.00229645,0.39459484,0.04705896,0.12885311,0.77276044,0.20130271,0.00521377,0.07161237
-2.75237619,1.17855880,0.00273460,0.43606884,0.04809814,0.14315310,0.85218224,0.22330141,0.00577340,0.07308502
-2.74637319,1.30911635,0.00323461,0.48662740,0.05041930,0.16081851,0.94916135,0.25004677,0.00645414,0.07668338
-2.74037019,1.46596755,0.00380063,0.54659407,0.05394718,0.18198912,1.06426289,0.28171345,0.00726025,0.08230633
-2.73436718,1.64958963,0.00443623,0.61617092,0.05861092,0.20678189,1.19780853,0.31841846,0.00819451,0.08986682
-2.72836418,1.86012849,0.00514414,0.69541822,0.06434114,0.23528344,1.34983688,0.36021029,0.00925798,0.09928709
-2.72236118,2.09734333,0.00592617,0.78423427,0.07106742,0.26754255,1.52006458,0.40705828,0.01044979,0.11049402
-2.71635818,2.36055512,0.00678298,0.88233672,0.07871588,0.30356316,1.70785055,0.45884268,0.01176687,0.12341504
-2.71035518,2.64860228,0.00771397,0.98924659,0.08720734,0.34329816,1.91216556,0.51534612,0.01320380,0.13797463
-2.70435218,2.95980707,0.00871717,1.10427617,0.09645600,0.38664470,2.13156991,0.57624712,0.01475267,0.15409170
-2.69834917,3.29195600,0.00978917,1.22652221,0.10636873,0.43344104,2.36420153,0.64111635,0.01640299,0.17167808
-2.69234617,3.64229743,0.01092511,1.35486555,0.11684520,0.48346580,2.60777688,0.70941609,0.01814173,0.19063803
-2.68634317,4.00755882,0.01211870,1.48797811,0.12777868,0.53643950,2.85960649,0.78050360,0.01995340,0.21086912
-2.68034017,4.38398535,0.01336233,1.62433792,0.13905764,0.59202895,3.11662633,0.85363850,0.02182024,0.23226426
-2.67433717,4.76740072,0.01464723,1.76225256,0.15056807,0.64985437,3.37544568,0.92799449,0.02372253,0.25471494
-2.66833417,5.15328952,0.01596365,1.89989083,0.16219645,0.70949932,3.63241113,1.00267520,0.02563896,0.27811554
-2.66233117,5.53689971,0.01730115,2.03532210,0.17383322,0.77052303,3.88368551,1.07673389,0.02754712,0.30236847
-2.65632816,5.91336206,0.01864889,2.16656219,0.18537654,0.83247490,4.12533969,1.14919655,0.02942403,0.32738989
-2.65032516,6.27782247,0.01999594,2.29162447,0.19673630,0.89491047,4.35345418,1.21908733,0.03124675,0.35311563
-2.64432216,6.62558188,0.02133166,2.40857406,0.20783789,0.95740805,4.56422688,1.28545566,0.03299298,0.37950691
-2.63831916,6.95223783,0.02264595,2.51558312,0.21862575,1.01958538,4.75408259,1.34740364,0.03464171,0.40655543
-2.63231616,7.25382092,0.02392964,2.61098475,0.22906628,1.08111506,4.91977973,1.40411260,0.03617378,0.43428737
-2.62631316,7.52691967,0.02517470,2.69332309,0.23914993,1.14173804,5.05850933,1.45486756,0.03757244,0.46276582
-2.62031016,7.76878717,0.02637444,2.76139723,0.24889231,1.20127403,5.16798183,1.49907832,0.03882378,0.49209122
-2.61430715,7.97742379,0.02752365,2.81429685,0.25833407,1.25962811,5.24649750,1.53629615,0.03991705,0.52239959
-2.60830415,8.15163118,0.02861864,2.85142788,0.26753951,1.31679277,5.29299705,1.56622528,0.04084492,0.55385813
-2.60230115,8.29103423,0.02965717,2.87252669,0.27659388,1.37284495,5.30708997,1.58872837,0.04160350,0.58665825
-2.59629815,8.39606921,0.03063832,2.87766234,0.28559932,1.42793779,5.28905913,1.60382586,0.04219229,0.62100593
-2.59029515,8.46793822,0.03156229,2.86722670,0.29466964,1.48228735,5.23984154,1.61168909,0.04261400,0.65710969
-2.58429215,8.50853179,0.03243004,2.84191294,0.30392410,1.53615450,5.16098628,1.61262761,0.04287416,0.69516655
-2.57828914,8.52032351,0.03324302,2.80268358,0.31348036,1.58982284,5.05459173,1.60707139,0.04298073,0.73534637
-2.57228614,8.50624175,0.03400274,2.75072982,0.32344699,1.64357365,4.92322532,1.59554880,0.04294358,0.77777546
-2.56628314,8.46952541,0.03471037,2.68742424,0.33391596,1.69765906,4.76983001,1.57866164,0.04277390,0.82251998
-2.56028014,8.41357091,0.03536642,2.61426925,0.34495522,1.75227505,4.59762180,1.55705863,0.04248365,0.86957023
-2.55427714,8.34177879,0.03597034,2.53284396,0.35660214,1.80753566,4.40998365,1.53140854,0.04208498,0.91882658
-2.54827414,8.25740761,0.03652033,2.44475197,0.36885780,1.86345020,4.21036027,1.50237469,0.04158973,0.97008804
-2.54227114,8.16344309,0.03701311,2.35157257,0.38168281,1.91990481,4.00215882,1.47059185,0.04100900,1.02304416
-2.53626813,8.06248876,0.03744391,2.25481748,0.39499461,1.97664988,3.78865945,1.43664679,0.04035278,1.07727120
-2.53026513,7.95668383,0.03780646,2.15589471,0.40866678,2.03329432,3.57293907,1.40106335,0.03962980,1.13223279
-2.52426213,7.84765166,0.03809321,2.05608105,0.42253024,2.08930752,3.35781080,1.36429254,0.03884738,1.18728579
-2.51825913,7.73648110,0.03829556,1.95650362,0.43637646,2.14402931,3.14578061,1.32670806,0.03801148,1.24169116
-2.51225613,7.62374045,0.03840426,1.85813073,0.44996263,2.19668799,2.93902157,1.28860697,0.03712686,1.29462978
-2.50625313,7.50952244,0.03840985,1.76177161,0.46301856,2.24642574,2.73936503,1.25021541,0.03619731,1.34522290
-2.50025013,7.39351659,0.03830321,1.66808422,0.47525509,2.29233068,2.54830755,1.21169846,0.03522600,1.39255640
-2.49424712,7.27510399,0.03807604,1.57758974,0.48637365,2.33347411,2.36703123,1.17317341,0.03421586,1.43570806
-2.48824412,7.15346846,0.03772147,1.49069225,0.49607653,2.36895135,2.19643482,1.13472533,0.03316997,1.47377671
-2.48224112,7.02771701,0.03723452,1.40770191,0.50407754,2.39792414,2.03717257,1.09642388,0.03209202,1.50591209
-2.47623812,6.89700268,0.03661257,1.32885966,0.51011236,2.41966280,1.88969770,1.05834011,0.03098663,1.53134413
-2.47023512,6.76064230,0.03585572,1.25436191,0.51394844,2.43358570,1.75430729,1.02056221,0.02985971,1.54941034
-2.46423212,6.61822273,0.03496708,1.18438350,0.51539373,2.43929426,1.63118577,0.98320915,0.02871871,1.55958009
-2.45822911,6.46968951,0.03395286,1.11909747,0.51430401,2.43660156,1.52044454,0.94644148,0.02757274,1.56147470
-2.45222611,6.31541337,0.03282242,1.05869073,0.51058848,2.42555291,1.42215562,0.91046850,0.02643264,1.55488240
-2.44622311,6.15623096,0.03158812,1.00337478,0.50421347,2.40643722,1.33637793,0.87555149,0.02531092,1.53976759
-2.44022011,5.99345796,0.03026512,0.95339099,0.49520391,2.37978844,1.26317535,0.84200290,0.02422157,1.51627387
-2.43421711,5.82887400,0.02887098,0.90901058,0.48364285,2.34637668,1.20262609,0.81018130,0.02317981,1.48472079
-2.42821411,5.66468040,0.02742523,0.87052931,0.46966882,2.30718920,1.15482377,0.78048272,0.02220171,1.44559453
-2.42221111,5.50343312,0.02594882,0.83825757,0.45347135,2.26340199,1.11987081,0.75332857,0.02130375,1.39953295
-2.41620810,5.34795434,0.02446359,0.81250655,0.43528489,2.21634306,1.09786516,0.72915089,0.02050235,1.34730575
-2.41020510,5.20122729,0.02299159,0.79357146,0.41538131,2.16744883,1.08888188,0.70837571,0.01981332,1.28979056
-2.40420210,5.06627946,0.02155456,0.78171280,0.39406145,2.11821561,1.09295104,0.69140527,0.01925135,1.22794621
-2.39819910,4.94605997,0.02017328,0.77713693,0.37164615,2.07014808,1.11003369,0.67860003,0.01882942,1.16278415
-2.39219610,4.84331672,0.01886705,0.77997681,0.34846688,2.02470706,1.13999763,0.67026131,0.01855838,1.09533937
-2.38619310,4.76047926,0.01765322,0.79027422,0.32485673,1.98325871,1.18259457,0.66661538,0.01844643,1.02664191
-2.38019010,4.69955250,0.01654681,0.80796438,0.30114169,1.94702734,1.23744028,0.66779967,0.01849878,0.95769008
-2.37418709,4.66202610,0.01556014,0.83286366,0.27763290,1.91705372,1.30399885,0.67385196,0.01871735,0.88942621
-2.36818409,4.64880345,0.01470269,0.86466131,0.25461975,1.89416069,1.38157241,0.68470275,0.01910054,0.82271598
-2.36218109,4.66015316,0.01398092,0.90291557,0.23236434,1.87892734,1.46929667,0.70017140,0.01964315,0.75833153
-2.35617809,4.69568505,0.01339829,0.94705442,0.21109705,1.87167274,1.56614305,0.71996621,0.02033642,0.69693899
-2.35017509,4.75435143,0.01295528,0.99638122,0.19101362,1.87244979,1.67092727,0.74368839,0.02116812,0.63909046
-2.34417209,4.83447328,0.01264962,1.05008502,0.17227344,1.88104927,1.78232430,0.77083988,0.02212281,0.58522032
-2.33816908,4.93379008,0.01247645,1.10725518,0.15499908,1.89701369,1.89888901,0.80083480,0.02318219,0.53564573
-2.33216608,5.04953073,0.01242866,1.16689991,0.13927695,1.91966019,2.01908175,0.83301393,0.02432555,0.49057082
-2.32616308,5.17850238,0.01249726,1.22796802,0.12515891,1.94811128,2.14129784,0.86666190,0.02553029,0.45009405
-2.32016008,5.31719326,0.01267170,1.28937296,0.11266464,1.98133202,2.26389963,0.90102631,0.02677252,0.41421811
-2.31415708,5.46188477,0.01294037,1.35001843,0.10178460,2.01817175,2.38524993,0.93533805,0.02802771,0.38286177
-2.30815408,5.60876839,0.01329098,1.40882452,0.09248344,2.05740863,2.50374521,0.96883225,0.02927135,0.35587288
-2.30215108,5.75406230,0.01371100,1.46475336,0.08470356,2.09779489,2.61784752,1.00076874,0.03047964,0.33304190
-2.29614807,5.89412311,0.01418808,1.51683342,0.07836880,2.13810088,2.72611369,1.03045170,0.03163011,0.31411541
-2.29014507,6.02554846,0.01471042,1.56418161,0.07338807,2.17715612,2.82722081,1.05724745,0.03270224,0.29880900
-2.28414207,6.14526668,0.01526706,1.60602240,0.06965876,2.21388571,2.91998721,1.08059996,0.03367796,0.28681914
-2.27813907,6.25061061,0.01584823,1.64170336,0.06706998,2.24734073,3.00338849,1.10004361,0.03454211,0.27783360
-2.27213607,6.33937337,0.01644548,1.67070678,0.06550540,2.27672163,3.07656809,1.11521269,0.03528275,0.27154033
-2.26613307,6.40984505,0.01705186,1.69265710,0.06484589,2.30139405,3.13884276,1.12584762,0.03589136,0.26763460
-2.26013007,6.46083000,0.01766194,1.70732415,0.06497169,2.32089685,3.18970304,1.13179769,0.03636294,0.26582429
-2.25412706,6.49164545,0.01827177,1.71462223,0.06576433,2.33494249,3.22880940,1.13302049,0.03669595,0.26583363
-2.24812406,6.50210305,0.01887882,1.71460559,0.06710824,2.34341029,3.25598477,1.12957814,0.03689215,0.26740527
-2.24212106,6.49247550,0.01948173,1.70746049,0.06889205,2.34633366,3.27120431,1.12163085,0.03695636,0.27030107
-2.23611806,6.46345119,0.02008012,1.69349458,0.07100970,2.34388214,3.27458344,1.10942805,0.03689607,0.27430184
-2.23011506,6.41607976,0.02067429,1.67312409,0.07336127,2.33633979,3.26636483,1.09329765,0.03672104,0.27920619
-2.22411206,6.35171212,0.02126486,1.64685956,0.07585372,2.32408134,3.24690544,1.07363401,0.03644287,0.28482898
-2.21810905,6.27193783,0.02185249,1.61529065,0.07840149,2.30754731,3.21666410,1.05088506,0.03607447,0.29099951
-2.21210605,6.17852312,0.02243753,1.57907064,0.08092690,2.28721971,3.17619022,1.02553918,0.03562962,0.29755975
-2.20610305,6.07335191,0.02301973,1.53890110,0.08336057,2.26359922,3.12611400,0.99811219,0.03512258,0.30436287
-2.20010005,5.95837192,0.02359799,1.49551713,0.08564171,2.23718503,3.06713809,0.96913490,0.03456761,0.31127217
-2.19409705,5.83554748,0.02417019,1.44967348,0.08771836,2.20845793,3.00003082,0.93914157,0.03397874,0.31816067
-2.18809405,5.70681979,0.02473308,1.40213175,0.08954756,2.17786702,2.92562050,0.90865942,0.03336951,0.32491128
-2.18209105,5.57407498,0.02528224,1.35364871,0.09109548,2.14582041,2.84479066,0.87819944,0.03275277,0.33141758
-2.17608804,5.43911977,0.02581219,1.30496592,0.09233752,2.11267957,2.75847539,0.84824849,0.03214063,0.33758524
-2.17008504,5.30366405,0.02631652,1.25680037,0.09325821,2.07875721,2.66765470,0.81926269,0.03154444,0.34333389
-2.16408204,5.16930940,0.02678814,1.20983629,0.09385123,2.04431818,2.57334890,0.79166215,0.03097480,0.34859919
-2.15807904,5.03754236,0.02721956,1.16471782,0.09411915,2.00958280,2.47661196,0.76582680,0.03044169,0.35333514
-2.15207604,4.90973132,0.02760327,1.12204259,0.09407318,1.97473209,2.37852326,0.74209328,0.02995453,0.35751618
-2.14607304,4.78712561,0.02793212,1.08235598,0.09373275,1.93991416,2.28017752,0.72075280,0.02952229,0.36113896
-2.14007004,4.67085596,0.02819968,1.04614603,0.09312498,1.90525143,2.18267296,0.70204967,0.02915362,0.36422354
-2.13406703,4.56193517,0.02840062,1.01383896,0.09228400,1.87084795,2.08709765,0.68618062,0.02885687,0.36681387
-2.12806403,4.46125863,0.02853105,0.98579525,0.09125007,1.83679662,1.99451422,0.67329453,0.02864013,0.36897731
-2.12206103,4.36960401,0.02858875,0.96230630,0.09006862,1.80318600,1.90594345,0.66349271,0.02851118,0.37080313
-2.11605803,4.28763018,0.02857340,0.94359170,0.08878909,1.77010645,1.82234705,0.65682954,0.02847745,0.37239997
-2.11005503,4.21587525,0.02848662,0.92979718,0.08746360,1.73765562,1.74461018,0.65331338,0.02854579,0.37389219
-2.10405203,4.15475402,0.02833200,0.92099330,0.08614553,1.70594304,1.67352441,0.65290788,0.02872234,0.37541520
-2.09804902,4.10455514,0.02811497,0.91717499,0.08488798,1.67509405,1.60977152,0.65553344,0.02901223,0.37711002
-2.09204602,4.06543842,0.02784257,0.91826188,0.08374217,1.64525277,1.55390898,0.66106909,0.02941934,0.37911706
-2.08604302,4.03743259,0.02752320,0.92409970,0.08275577,1.61658431,1.50635745,0.66935453,0.02994599,0.38156958
-2.08004002,4.02043414,0.02716619,0.93446266,0.08197135,1.58927598,1.46739093,0.68019253,0.03059265,0.38458698
-2.07403702,4.01420739,0.02678141,0.94905688,0.08142480,1.56353752,1.43712998,0.69335170,0.03135765,0.38826825
-2.06803402,4.01838630,0.02637880,0.96752497,0.08114404,1.53960026,1.41553831,0.70856957,0.03223698,0.39268600
-2.06203102,4.03247820,0.02596790,0.98945176,0.08114782,1.51771500,1.40242308,0.72555615,0.03322409,0.39788121
-2.05602801,4.05586970,0.02555740,1.01437115,0.08144487,1.49814858,1.39743904,0.74399794,0.03430979,0.40385921
-2.05002501,4.08783494,0.02515471,1.04177414,0.08203339,1.48117915,1.40009648,0.76356244,0.03548226,0.41058696
-2.04402201,4.12754631,0.02476565,1.07111803,0.08290085,1.46708991,1.40977316,0.78390331,0.03672710,0.41799194
-2.03801901,4.17408766,0.02439417,1.10183658,0.08402432,1.45616167,1.42572982,0.80466597,0.03802757,0.42596276
-2.03201601,4.22647003,0.02404218,1.13335130,0.08537110,1.44866409,1.44712919,0.82549395,0.03936483,0.43435156
-2.02601301,4.28364974,0.02370947,1.16508337,0.08689990,1.44484613,1.47305807,0.84603565,0.04071836,0.44297813
-2.02001001,4.34454873,0.02339377,1.19646636,0.08856235,1.44492576,1.50255180,0.86595165,0.04206644,0.45163572
-2.01400700,4.40807682,0.02309092,1.22695918,0.09030487,1.44907961,1.53462087,0.88492240,0.04338672,0.46009831
-2.00800400,4.47315549,0.02279506,1.25605912,0.09207092,1.45743289,1.56827858,0.90265596,0.04465682,0.46812904
-2.00200100,4.53874262,0.02249901,1.28331459,0.09380338,1.47005013,1.60256922,0.91889581,0.04585498,0.47548951
-1.99599800,4.60385767,0.02219465,1.30833698,0.09544711,1.48692737,1.63659573,0.93342831,0.04696071,0.48194955
-1.98999500,4.66760643,0.02187334,1.33081143,0.09695153,1.50798628,1.66954607,0.94608945,0.04795546,0.48729704
-1.98399200,4.72920461,0.02152640,1.35050584,0.09827311,1.53307076,1.70071737,0.95677078,0.04882312,0.49134727
-1.97798899,4.78799956,0.02114557,1.36727787,0.09937769,1.56194641,1.72953697,0.96542400,0.04955060,0.49395159
-1.97198599,4.84348921,0.02072341,1.38107940,0.10024248,1.59430324,1.75557968,0.97206393,0.05012819,0.49500473
-1.96598299,4.89533764,0.02025373,1.39195828,0.10085771,1.62976181,1.77858065,0.97676983,0.05054982,0.49445059
-1.95997999,4.94338667,0.01973186,1.40005709,0.10122786,1.66788289,1.79844328,0.97968453,0.05081326,0.49228621
-1.95397699,4.98766316,0.01915492,1.40560898,0.10137232,1.70818049,1.81524208,0.98101166,0.05092006,0.48856365
-1.94797399,5.02838169,0.01852195,1.40893054,0.10132555,1.75013805,1.82922037,0.98101067,0.05087542,0.48338982
-1.94197099,5.06594275,0.01783398,1.41041209,0.10113677,1.79322727,1.84078304,0.97998997,0.05068794,0.47692409
-1.93596798,5.10092660,0.01709395,1.41050568,0.10086896,1.83692899,1.85048465,0.97829828,0.05036916,0.46937398
-1.92996498,5.13408301,0.01630663,1.40971133,0.10059756,1.88075537,1.85901368,0.97631459,0.04993315,0.46098895
-1.92396198,5.16631761,0.01547841,1.40856208,0.10040858,1.92427241,1.86717333,0.97443711,0.04939588,0.45205270
-1.91795898,5.19867510,0.01461699,1.40760867,0.10039644,1.96712176,1.87585989,0.97307158,0.04877465,0.44287426
-1.91195598,5.23232001,0.01373112,1.40740417,0.10066143,2.00904088,1.88603949,0.97261958,0.04808746,0.43377822
-1.90595298,5.26851555,0.01283024,1.40848963,0.10130705,2.04988028,1.89872383,0.97346716,0.04735246,0.42509466
-1.89994997,5.30860082,0.01192412,1.41138093,0.10243719,2.08961697,1.91494596,0.97597440,0.04658741,0.41714894
-1.89394697,5.35396688,0.01102254,1.41655758,0.10415324,2.12836310,1.93573642,0.98046618,0.04580921,0.41025202
-1.88794397,5.40603179,0.01013494,1.42445359,0.10655134,2.16636906,1.96210048,0.98722454,0.04503360,0.40469147
-1.88194097,5.46621481,0.00927017,1.43545084,0.10971968,2.20402054,1.99499670,0.99648293,0.04427489,0.40072352
-1.87593797,5.53590995,0.00843625,1.44987470,0.11373602,2.24182924,2.03531712,1.00842231,0.04354583,0.39856646
-1.86993497,5.61645889,0.00764018,1.46799214,0.11866552,2.28041740,2.08386914,1.02316940,0.04285765,0.39839545
-1.86393197,5.70912338,0.00688780,1.49001179,0.12455879,2.32049648,2.14135910,1.04079678,0.04222012,0.40033897
-1.85792896,5.81505769,0.00618380,1.51608593,0.13145036,2.36284074,2.20837765,1.06132485,0.04164176,0.40447678
-1.85192596,5.93528122,0.00553160,1.54631389,0.13935747,2.40825680,2.28538677,1.08472539,0.04113009,0.41083954
-1.84592296,6.07065209,0.00493350,1.58074646,0.14827940,2.45755054,2.37270864,1.11092652,0.04069189,0.41940982
-1.83991996,6.22184255,0.00439067,1.61939101,0.15819702,2.51149275,2.47051626,1.13981870,0.04033361,0.43012452
-1.83391696,6.38931702,0.00390334,1.66221697,0.16907294,2.57078536,2.57882618,1.17126153,0.04006156,0.44287840
-1.82791396,6.57331395,0.00347089,1.70916120,0.18085203,2.63602983,2.69749362,1.20509100,0.03988227,0.45752859
-1.82191096,6.77383259,0.00309202,1.76013328,0.19346229,2.70769935,2.82621024,1.24112701,0.03980268,0.47389984
-1.81590795,6.99062568,0.00276490,1.81502033,0.20681621,2.78611637,2.96450503,1.27918078,0.03983023,0.49179029
-1.80990495,7.22319890,0.00248733,1.87369138,0.22081240,2.87143652,3.11174879,1.31906194,0.03997297,0.51097751
-1.80390195,7.47081784,0.00225689,1.93600122,0.23533755,2.96363998,3.26716244,1.36058511,0.04023946,0.53122469
-1.79789895,7.73252259,0.00207104,2.00179374,0.25026867,3.06253060,3.42982954,1.40357588,0.04063864,0.55228663
-1.79189595,8.00714998,0.00192727,2.07090478,0.26547552,3.16774286,3.59871301,1.44787576,0.04117952,0.57391550
-1.78589295,8.29336278,0.00182313,2.14316459,0.28082313,3.27875631,3.77267596,1.49334635,0.04187088,0.59586615
-1.77988994,8.58968500,0.00175633,2.21839985,0.29617441,3.39491658,3.95050641,1.53987230,0.04272076,0.61790088
-1.77388694,8.89454170,0.00172474,2.29643542,0.31139277,3.51546194,4.13094513,1.58736319,0.04373604,0.63979355
-1.76788394,9.20630179,0.00172645,2.37709562,0.32634460,3.63955373,4.31271591,1.63575427,0.04492181,0.66133298
-1.76188094,9.52332168,0.00175968,2.46020537,0.34090164,3.76630913,4.49455717,1.68500596,0.04628087,0.68232563
-1.75587794,9.84398774,0.00182281,2.54559077,0.35494314,3.89483441,4.67525373,1.73510227,0.04781315,0.70259753
-1.74987494,10.16675557,0.00191433,2.63307943,0.36835781,4.02425685,4.85366749,1.78604811,0.04951517,0.72199558
-1.74387194,10.49018400,0.00203275,2.72250028,0.38104539,4.15375377,5.02876553,1.83786573,0.05137968,0.74038810
-1.73786893,10.81296222,0.00217657,2.81368300,0.39291801,4.28257690,5.19964464,1.89059022,0.05339522,0.75766484
-1.73186593,11.13392867,0.00234418,2.90645685,0.40390116,4.41007115,5.36555070,1.94426449,0.05554594,0.77373655
-1.72586293,11.45208072,0.00253383,3.00064906,0.41393440,4.53568667,5.52589236,1.99893373,0.05781150,0.78853409
-1.71985993,11.76657473,0.00274354,3.09608269,0.42297166,4.65898387,5.68024791,2.05463958,0.06016713,0.80200720
-1.71385693,12.07671645,0.00297108,3.19257400,0.43098135,4.77963096,5.82836514,2.11141433,0.06258389,0.81412315
-1.70785393,12.38194228,0.00321391,3.28992926,0.43794607,4.89739469,5.97015388,2.16927517,0.06502904,0.82486510
-1.70185093,12.68179222,0.00346918,3.38794128,0.44386212,5.01212446,6.10567146,2.22821866,0.06746664,0.83423052
-1.69584792,12.97587575,0.00373370,3.48638544,0.44873870,5.12373111,6.23510152,2.28821570,0.06985824,0.84222944
-1.68984492,13.26383237,0.00400397,3.58501543,0.45259694,5.23216133,6.35872703,2.34920687,0.07216373,0.84888279
-1.68384192,13.54528827,0.00427624,3.68355874,0.45546865,5.33736930,6.47689841,2.41109833,0.07434233,0.85422062
-1.67783892,13.81981143,0.00454650,3.78171199,0.45739492,5.43928693,6.58999809,2.47375826,0.07635360,0.85828049
-1.67183592,14.08686686,0.00481063,3.87913624,0.45842450,5.53779451,6.69840283,2.53701379,0.07815848,0.86110566
-1.66583292,14.34577428,0.00506442,3.97545230,0.45861204,5.63269323,6.80244545,2.60064851,0.07972038,0.86274345
-1.65982991,14.59567011,0.00530368,4.07023637,0.45801622,5.72368115,6.90237730,2.66440047,0.08100620,0.86324344
-1.65382691,14.83547579,0.00552440,4.16301618,0.45669779,5.81033407,6.99833338,2.72796074,0.08198727,0.86265575
-1.64782391,15.06387420,0.00572275,4.25326789,0.45471755,5.89209239,7.09030129,2.79097261,0.08264015,0.86102930
-1.64182091,15.27929584,0.00589530,4.34041400,0.45213441,5.96825499,7.17809569,2.85303145,0.08294733,0.85841014
-1.63581791,15.47991615,0.00603903,4.42382285,0.44900340,6.03798070,7.26133950,2.91368552,0.08289772,0.85483985
-1.62981491,15.66366497,0.00615148,4.50280986,0.44537405,6.10029782,7.33945282,2.97243783,0.08248696,0.85035419
