energy_ev,total_up,C_s_up,C_p_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-3.45472736,7.43092706,0.02239719,0.15305725,1.18783539,4.75854751,0.07040918,2.19492630,0.41481569,0.07709583
-3.44872436,7.50635571,0.02318286,0.16397187,1.22478877,4.71779671,0.07503674,2.27420268,0.42344164,0.08151499
-3.44272136,7.58704889,0.02392862,0.17523176,1.26020578,4.68314299,0.07967886,2.35342745,0.43199622,0.08592241
-3.43671836,7.67272345,0.02462870,0.18672785,1.29375239,4.65513883,0.08429961,2.43211131,0.44046043,0.09027714
-3.43071536,7.76271671,0.02527883,0.19833906,1.32512699,4.63395857,0.08886124,2.50973983,0.44883453,0.09453598
-3.42471236,7.85597056,0.02587606,0.20993301,1.35405816,4.61939217,0.09332436,2.58576362,0.45713293,0.09865371
-3.41870935,7.95103132,0.02641851,0.22136740,1.38030187,4.61085292,0.09764825,2.65959063,0.46537847,0.10258352
-3.41270635,8.04606639,0.02690505,0.23249196,1.40363824,4.60739907,0.10179122,2.73058156,0.47359657,0.10627754
-3.40670335,8.13889775,0.02733500,0.24315089,1.42386842,4.60776844,0.10571111,2.79804909,0.48180940,0.10968754
-3.40070035,8.22705176,0.02770784,0.25318598,1.44081185,4.61042507,0.10936588,2.86126121,0.49003034,0.11276586
-3.39469735,8.30782414,0.02802287,0.26244010,1.45430428,4.61361597,0.11271437,2.91944909,0.49825907,0.11546634
-3.38869435,8.37835803,0.02827901,0.27076106,1.46419678,4.61543614,0.11571711,2.97181941,0.50647749,0.11774553
-3.38269135,8.43573253,0.02847463,0.27800566,1.47035603,4.61389931,0.11833720,3.01757072,0.51464659,0.11956384
-3.37668834,8.47705837,0.02860744,0.28404380,1.47266585,4.60701179,0.12054134,3.05591337,0.52270469,0.12088675
-3.37068534,8.49957719,0.02867454,0.28876246,1.47103003,4.59284663,0.12230075,3.08609223,0.53056681,0.12168602
-3.36468234,8.50076019,0.02867250,0.29206937,1.46537626,4.56961516,0.12359222,3.10741104,0.53812558,0.12194080
-3.35867934,8.47840230,0.02859752,0.29389616,1.45566111,4.53573321,0.12439902,3.11925744,0.54525340,0.12163857
-3.35267634,8.43070777,0.02844576,0.29420089,1.44187544,4.48987952,0.12471175,3.12112728,0.55180592,0.12077594
-3.34667334,8.35636366,0.02821361,0.29296991,1.42405022,4.43104406,0.12452911,3.11264723,0.55762670,0.11935915
-3.34067034,8.25459815,0.02789809,0.29021871,1.40226214,4.35856461,0.12385847,3.09359448,0.56255280,0.11740433
-3.33466733,8.12522133,0.02749723,0.28599203,1.37663865,4.27215036,0.12271626,3.06391254,0.56642109,0.11493752
-3.32866433,7.96864681,0.02701042,0.28036295,1.34736210,4.17189200,0.12112818,3.02372244,0.56907505,0.11199427
-3.32266133,7.78589366,0.02643873,0.27343118,1.31467260,4.05825813,0.11912921,2.97332883,0.57037173,0.10861906
-3.31665833,7.57856866,0.02578522,0.26532050,1.27886934,3.93207884,0.11676328,2.91322054,0.57018849,0.10486440
-3.31065533,7.34883008,0.02505511,0.25617556,1.24031011,3.79451732,0.11408287,2.84406579,0.56842939,0.10078968
-3.30465233,7.09933474,0.02425583,0.24615805,1.19940905,3.64703123,0.11114822,2.76670194,0.56503072,0.09645984
-3.29864932,6.83317058,0.02339708,0.23544251,1.15663239,3.49132569,0.10802637,2.68212053,0.55996556,0.09194389
-3.29264632,6.55377774,0.02249068,0.22421186,1.11249240,3.32930013,0.10479005,2.59144780,0.55324710,0.08731333
-3.28664332,6.26486120,0.02155032,0.21265286,1.06753954,3.16299111,0.10151630,2.49592171,0.54493047,0.08264051
-3.28064032,5.97029809,0.02059132,0.20095158,1.02235309,2.99451356,0.09828490,2.39686591,0.53511302,0.07799706
-3.27463732,5.67404289,0.01963017,0.18928913,0.97753043,2.82600241,0.09517677,2.29566173,0.52393303,0.07345229
-3.26863432,5.38003342,0.01868412,0.17783765,0.93367523,2.65955667,0.09227217,2.19371883,0.51156672,0.06907180
-3.26263132,5.09210037,0.01777065,0.16675672,0.89138498,2.49718746,0.08964887,2.09244536,0.49822376,0.06491610
-3.25662831,4.81388254,0.01690703,0.15619030,0.85123802,2.34077149,0.08738030,1.99321838,0.48414143,0.06103955
-3.25062531,4.54874983,0.01610973,0.14626414,0.81378055,2.19201088,0.08553371,1.89735525,0.46957743,0.05748933
-3.24462231,4.29973555,0.01539401,0.13708384,0.77951397,2.05240000,0.08416846,1.80608663,0.45480200,0.05430475
-3.23861931,4.06947906,0.01477343,0.12873340,0.74888279,1.92319974,0.08333438,1.72053169,0.44008920,0.05151666
-3.23261631,3.86017975,0.01425952,0.12127443,0.72226360,1.80541923,0.08307035,1.64167607,0.42570811,0.04914713
-3.22661331,3.67356281,0.01386142,0.11474590,0.69995545,1.69980502,0.08340310,1.57035306,0.41191397,0.04720933
-3.22061031,3.51085703,0.01358570,0.10916439,0.68217178,1.60683717,0.08434637,1.50722845,0.39893992,0.04570757
-3.21460730,3.37278471,0.01343619,0.10452490,0.66903441,1.52673213,0.08590029,1.45278936,0.38698949,0.04463760
-3.20860430,3.25956356,0.01341392,0.10080207,0.66056975,1.45945155,0.08805119,1.40733738,0.37623018,0.04398699
-3.20260130,3.17092005,0.01351714,0.09795192,0.65670735,1.40471662,0.09077178,1.37098615,0.36678858,0.04373572
-3.19659830,3.10611386,0.01374144,0.09591382,0.65728109,1.36202726,0.09402175,1.34366359,0.35874696,0.04385698
-3.19059530,3.06397250,0.01407988,0.09461291,0.66203294,1.33068538,0.09774868,1.32511851,0.35214170,0.04431791
-3.18459230,3.04293517,0.01452324,0.09396272,0.67061934,1.30982160,0.10188936,1.31493176,0.34696350,0.04508067
-3.17858929,3.04110468,0.01506030,0.09386799,0.68262003,1.29842461,0.10637143,1.31253136,0.34315936,0.04610338
-3.17258629,3.05630604,0.01567814,0.09422764,0.69754920,1.29537253,0.11111523,1.31721131,0.34063623,0.04734125
-3.16658329,3.08615005,0.01636251,0.09493778,0.71486863,1.29946526,0.11603591,1.32815357,0.33926616,0.04874768
-3.16058029,3.12810024,0.01709815,0.09589468,0.73400245,1.30945731,0.12104565,1.34445239,0.33889259,0.05027536
-3.15457729,3.17954119,0.01786919,0.09699768,0.75435308,1.32409003,0.12605586,1.36514042,0.33933763,0.05187734
-3.14857429,3.23784632,0.01865954,0.09815183,0.77531783,1.34212263,0.13097942,1.38921557,0.34040989,0.05350810
-3.14257129,3.30044332,0.01945320,0.09927035,0.79630566,1.36236112,0.13573278,1.41566809,0.34191239,0.05512441
-3.13656828,3.36487519,0.02023464,0.10027671,0.81675355,1.38368450,0.14023792,1.44350663,0.34365043,0.05668626
-3.13056528,3.42885544,0.02098911,0.10110629,0.83614181,1.40506760,0.14442397,1.47178289,0.34543881,0.05815754
-3.12456228,3.49031592,0.02170296,0.10170763,0.85400801,1.42560004,0.14822871,1.49961389,0.34710827,0.05950662
-3.11855928,3.54744614,0.02236387,0.10204316,0.86995888,1.44450093,0.15159966,1.52620137,0.34851078,0.06070687
-3.11255628,3.59872341,0.02296115,0.10208950,0.88367992,1.46112914,0.15449492,1.55084790,0.34952355,0.06173693
-3.10655328,3.64293330,0.02348590,0.10183717,0.89494231,1.47498906,0.15688362,1.57296925,0.35005163,0.06258089
-3.10055028,3.67918050,0.02393118,0.10128993,0.90360702,1.48573209,0.15874621,1.59210303,0.35002904,0.06322838
-3.09454727,3.70689038,0.02429219,0.10046368,0.90962594,1.49315395,0.16007437,1.60791341,0.34941848,0.06367448
-3.08854427,3.72580198,0.02456633,0.09938491,0.91304007,1.49718857,0.16087072,1.62019222,0.34820979,0.06391952
-3.08254127,3.73595335,0.02475323,0.09808905,0.91397496,1.49789876,0.16114835,1.62885658,0.34641728,0.06396882
-3.07653827,3.73766049,0.02485482,0.09661839,0.91263349,1.49546473,0.16093012,1.63394331,0.34407616,0.06383232
-3.07053527,3.73149108,0.02487527,0.09502014,0.90928645,1.49017086,0.16024790,1.63560077,0.34123846,0.06352414
-3.06453227,3.71823445,0.02482087,0.09334425,0.90426119,1.48239154,0.15914160,1.63407839,0.33796854,0.06306205
-3.05852926,3.69886920,0.02469995,0.09164146,0.89792883,1.47257691,0.15765813,1.62971441,0.33433870,0.06246695
-3.05252626,3.67452951,0.02452265,0.08996144,0.89069055,1.46123893,0.15585033,1.62292237,0.33042496,0.06176225
-3.04652326,3.64647161,0.02430073,0.08835121,0.88296333,1.44893839,0.15377572,1.61417675,0.32630343,0.06097319
-3.04052026,3.61604104,0.02404721,0.08685374,0.87516581,1.43627335,0.15149522,1.60399820,0.32204732,0.06012621
-3.03451726,3.58464171,0.02377609,0.08550705,0.86770465,1.42386903,0.14907186,1.59293876,0.31772483,0.05924823
-3.02851426,3.55370722,0.02350196,0.08434351,0.86096181,1.41236952,0.14656931,1.58156739,0.31339785,0.05836593
-3.02251126,3.52467474,0.02323954,0.08338960,0.85528329,1.40243105,0.14405051,1.57045608,0.30912166,0.05750504
-3.01650825,3.49896177,0.02300328,0.08266600,0.85096958,1.39471672,0.14157618,1.56016682,0.30494536,0.05668964
-3.01050525,3.47794563,0.02280690,0.08218805,0.84826812,1.38989240,0.13920343,1.55123963,0.30091304,0.05594152
-3.00450225,3.46294565,0.02266292,0.08196644,0.84736803,1.38862327,0.13698436,1.54418183,0.29706542,0.05527950
-2.99849925,3.45520777,0.02258223,0.08200818,0.84839719,1.39157069,0.13496486,1.53945858,0.29344187,0.05471897
-2.99249625,3.45589132,0.02257368,0.08231783,0.85142181,1.39938889,0.13318344,1.53748494,0.29008240,0.05427141
-2.98649325,3.46605762,0.02264375,0.08289872,0.85644827,1.41272081,0.13167042,1.53861941,0.28702963,0.05394409
-2.98049025,3.48666002,0.02279625,0.08375430,0.86342732,1.43219300,0.13044729,1.54315902,0.28433029,0.05373988
-2.97448724,3.51853507,0.02303213,0.08488945,0.87226031,1.45840887,0.12952636,1.55133603,0.28203623,0.05365726
-2.96848424,3.56239462,0.02334937,0.08631163,0.88280717,1.49194035,0.12891076,1.56331602,0.28020476,0.05369044
-2.96248124,3.61881837,0.02374298,0.08803190,0.89489572,1.53331762,0.12859484,1.57919760,0.27889818,0.05382967
-2.95647824,3.68824684,0.02420509,0.09006567,0.90833199,1.58301706,0.12856475,1.59901329,0.27818254,0.05406172
-2.95047524,3.77097444,0.02472518,0.09243305,0.92291097,1.64144750,0.12879945,1.62273168,0.27812566,0.05437049
-2.94447224,3.86714269,0.02529040,0.09515894,0.93842724,1.70893515,0.12927192,1.65026054,0.27879436,0.05473771
-2.93846923,3.97673334,0.02588592,0.09827261,0.95468506,1.78570755,0.12995059,1.68145069,0.28025131,0.05514376
-2.93246623,4.09956153,0.02649547,0.10180691,0.97150728,1.87187718,0.13080082,1.71610039,0.28255134,0.05556851
-2.92646323,4.23526903,0.02710180,0.10579691,0.98874262,1.96742522,0.13178653,1.75395997,0.28573767,0.05599220
-2.92046023,4.38331771,0.02768733,0.11027830,1.00627097,2.07218635,0.13287161,1.79473650,0.28983813,0.05639621
-2.91445723,4.54298345,0.02823464,0.11528523,1.02400627,2.18583508,0.13402135,1.83809825,0.29486173,0.05676380
-2.90845423,4.71335089,0.02872711,0.12084790,1.04189685,2.30787449,0.13520354,1.88367870,0.30079560,0.05708076
-2.90245123,4.89330934,0.02914940,0.12698997,1.05992317,2.43762797,0.13638935,1.93108008,0.30760267,0.05733578
-2.89644822,5.08155044,0.02948792,0.13372581,1.07809304,2.57423462,0.13755381,1.97987629,0.31522016,0.05752080
-2.89044522,5.27656809,0.02973124,0.14105773,1.09643443,2.71664880,0.13867607,2.02961529,0.32355902,0.05763108
-2.88444222,5.47666132,0.02987039,0.14897352,1.11498657,2.86364425,0.13973921,2.07982097,0.33250437,0.05766508
-2.87843922,5.67994077,0.02989903,0.15744416,1.13378952,3.01382305,0.14072979,2.12999481,0.34191705,0.05762421
-2.87243622,5.88433952,0.02981354,0.16642213,1.15287310,3.16562957,0.14163714,2.17961747,0.35163615,0.05751238
-2.86643322,6.08762874,0.02961306,0.17584032,1.17224582,3.31736937,0.14245249,2.22815067,0.36148254,0.05733547
-2.86043022,6.28743897,0.02929930,0.18561165,1.19188455,3.46723285,0.14316797,2.27503973,0.37126326,0.05710064
-2.85442721,6.48128722,0.02887637,0.19562961,1.21172569,3.61332337,0.14377560,2.31971699,0.38077665,0.05681567
-2.84842421,6.66661023,0.02835051,0.20576963,1.23165854,3.75368934,0.14426636,2.36160662,0.38981794,0.05648827
-2.84242121,6.84080373,0.02772975,0.21589143,1.25152146,3.88635963,0.14462953,2.40013086,0.39818528,0.05612545
-2.83641821,7.00126764,0.02702352,0.22584223,1.27110119,4.00938159,0.14485209,2.43471804,0.40568581,0.05573292
-2.83041521,7.14545613,0.02624231,0.23546071,1.29013570,4.12086077,0.14491862,2.46481232,0.41214161,0.05531472
-2.82441221,7.27093203,0.02539724,0.24458168,1.30832045,4.21900145,0.14481142,2.48988509,0.41739531,0.05487290
-2.81840920,7.37542390,0.02449973,0.25304119,1.32531802,4.30214689,0.14451096,2.50944786,0.42131507,0.05440743
-2.81240620,7.45688424,0.02356119,0.26068187,1.34077064,4.36881821,0.14399678,2.52306617,0.42379885,0.05391626
-2.80640320,7.51354703,0.02259273,0.26735832,1.35431502,4.41775089,0.14324853,2.53037410,0.42477759,0.05339550
-2.80040020,7.54398232,0.02160496,0.27294219,1.36559876,4.44792768,0.14224732,2.53108870,0.42421736,0.05283989
-2.79439720,7.54714583,0.02060784,0.27732681,1.37429737,4.45860692,0.14097715,2.52502363,0.42212021,0.05224317
-2.78839420,7.52242132,0.01961061,0.28043109,1.38013106,4.44934533,0.13942645,2.51210131,0.41852385,0.05159880
-2.78239120,7.46965362,0.01862176,0.28220240,1.38288017,4.42001448,0.13758946,2.49236275,0.41349995,0.05090049
-2.77638819,7.38917064,0.01764906,0.28261851,1.38239849,4.37081011,0.13546754,2.46597452,0.40715130,0.05014290
-2.77038519,7.28179285,0.01669963,0.28168823,1.37862349,4.30225401,0.13307014,2.43323209,0.39960792,0.04932222
-2.76438219,7.14882936,0.01578008,0.27945087,1.37158300,4.21518817,0.13041555,2.39455927,0.39102220,0.04843673
-2.75837919,6.99206015,0.01489662,0.27597462,1.36139773,4.11076123,0.12753113,2.35050347,0.38156342,0.04748717
-2.75237619,6.81370480,0.01405523,0.27135372,1.34827958,3.99040752,0.12445322,2.30172679,0.37141183,0.04647709
-2.74637319,6.61637858,0.01326177,0.26570479,1.33252573,3.85581940,0.12122660,2.24899311,0.36075266,0.04541292
-2.74037019,6.40303741,0.01252218,0.25916248,1.31450880,3.70891368,0.11790350,2.19315168,0.34977021,0.04430398
-2.73436718,6.17691382,0.01184254,0.25187459,1.29466382,3.55179328,0.11454228,2.13511799,0.33864251,0.04316223
-2.72836418,5.94144644,0.01122920,0.24399699,1.27347242,3.38670544,0.11120582,2.07585249,0.32753666,0.04200199
-2.72236118,5.70020593,0.01068886,0.23568866,1.25144553,3.21599798,0.10795969,2.01633848,0.31660516,0.04083940
-2.71635818,5.45682035,0.01022856,0.22710696,1.22910530,3.04207512,0.10487018,1.95755996,0.30598335,0.03969191
-2.71035518,5.21490317,0.00985574,0.21840348,1.20696741,2.86735440,0.10200235,1.90048059,0.29578819,0.03857760
-2.70435218,4.97798652,0.00957815,0.20972057,1.18552474,2.69422621,0.09941815,1.84602475,0.28611822,0.03751452
-2.69834917,4.74946248,0.00940380,0.20118876,1.16523317,2.52501712,0.09717472,1.79506141,0.27705484,0.03652006
-2.69234617,4.53253413,0.00934087,0.19292506,1.14650045,2.36195815,0.09532294,1.74839167,0.26866477,0.03561035
-2.68634317,4.33017777,0.00939757,0.18503215,1.12967841,2.20715870,0.09390632,1.70674007,0.26100329,0.03479968
-2.68034017,4.14511686,0.00958194,0.17759856,1.11505895,2.06258649,0.09296024,1.67075001,0.25411842,0.03410014
-2.67433717,3.97980751,0.00990170,0.17069951,1.10287372,1.93005365,0.09251154,1.64098294,0.24805524,0.03352128
-2.66833417,3.83643443,0.01036401,0.16439842,1.09329731,1.81120840,0.09257848,1.61792100,0.24286046,0.03306994
-2.66233117,3.71691581,0.01097524,0.15874891,1.08645345,1.70753191,0.09317106,1.60197217,0.23858665,0.03275025
-2.65632816,3.62291475,0.01174070,0.15379700,1.08242352,1.62033902,0.09429153,1.59347729,0.23529579,0.03256363
-2.65032516,3.55585457,0.01266436,0.14958331,1.08125652,1.55078178,0.09593513,1.59271769,0.23306201,0.03250906
-2.64432216,3.51693517,0.01374863,0.14614516,1.08297959,1.49985432,0.09809100,1.59992235,0.23197303,0.03258328
-2.63831916,3.50714730,0.01499398,0.14351819,1.08760818,1.46839754,0.10074304,1.61527361,0.23213027,0.03278114
-2.63231616,3.52728224,0.01639880,0.14173761,1.09515475,1.45710233,0.10387071,1.63891038,0.23364740,0.03309597
-2.62631316,3.57793438,0.01795901,0.14083859,1.10563542,1.46650990,0.10744981,1.67092812,0.23664734,0.03351986
-2.62031016,3.65949507,0.01966797,0.14085615,1.11907372,1.49700843,0.11145295,1.71137500,0.24125770,0.03404406
-2.61430715,3.77213680,0.02151619,0.14182413,1.13550110,1.54882515,0.11584985,1.76024424,0.24760488,0.03465917
-2.60830415,3.91578768,0.02349128,0.14377357,1.15495400,1.62201388,0.12060745,1.81746262,0.25580696,0.03535541
-2.60230115,4.09009701,0.02557783,0.14673041,1.17746742,1.71643806,0.12568973,1.88287581,0.26596580,0.03612270
-2.59629815,4.29439398,0.02775745,0.15071274,1.20306556,1.83175021,0.13105740,1.95623130,0.27815853,0.03695072
-2.59029515,4.52764197,0.03000887,0.15572772,1.23174985,1.96736878,0.13666740,2.03716026,0.29242911,0.03782895
-2.58429215,4.78839201,0.03230806,0.16176839,1.26348535,2.12245423,0.14247244,2.12515956,0.30878017,0.03874650
-2.57828914,5.07473943,0.03462861,0.16881063,1.29818651,2.29588613,0.14842050,2.21957574,0.32716579,0.03969210
-2.57228614,5.38428777,0.03694201,0.17681047,1.33570319,2.48624358,0.15445450,2.31959229,0.34748553,0.04065392
-2.56628314,5.71412456,0.03921815,0.18570198,1.37580832,2.69179117,0.16051222,2.42422217,0.36958023,0.04161947
-2.56028014,6.06081272,0.04142589,0.19539598,1.41818806,2.91047276,0.16652647,2.53230656,0.39322984,0.04257553
-2.55427714,6.42040123,0.04353364,0.20577969,1.46243567,3.13991507,0.17242568,2.64252128,0.41815376,0.04350816
-2.54827414,6.78845774,0.04551004,0.21671755,1.50804969,3.37744274,0.17813488,2.75339153,0.44401357,0.04440269
-2.54227114,7.16012450,0.04732470,0.22805320,1.55443726,3.62010616,0.18357709,2.86331523,0.47041852,0.04524395
-2.53626813,7.53019819,0.04894891,0.23961259,1.60092267,3.86472234,0.18867514,2.97059475,0.49693348,0.04601645
-2.53026513,7.89323229,0.05035633,0.25120837,1.64676124,4.10792888,0.19335379,3.07347646,0.52308938,0.04670470
-2.52426213,8.24365968,0.05152371,0.26264518,1.69115828,4.34625002,0.19754212,3.17019673,0.54839562,0.04729370
-2.51825913,8.57593162,0.05243149,0.27372585,1.73329228,4.57617295,0.20117609,3.25903277,0.57235420,0.04776931
-2.51225613,8.88466797,0.05306436,0.28425812,1.77234159,4.79423215,0.20420108,3.33835621,0.59447486,0.04811883
-2.50625313,9.16481261,0.05341163,0.29406170,1.80751337,4.99709851,0.20657432,3.40668712,0.61429079,0.04833149
-2.50025013,9.41178738,0.05346763,0.30297528,1.83807332,5.18166982,0.20826699,3.46274579,0.63137415,0.04839897
-2.49424712,9.62163750,0.05323178,0.31086310,1.86337493,5.34515877,0.20926597,3.50549985,0.64535069,0.04831583
-2.48824412,9.79116128,0.05270871,0.31762084,1.88288645,5.48517449,0.20957495,3.53420428,0.65591290,0.04807988
-2.48224112,9.91801789,0.05190805,0.32318040,1.89621450,5.59979387,0.20921495,3.54843195,0.66283100,0.04769244
-2.47623812,10.00080721,0.05084422,0.32751342,1.90312262,5.68761919,0.20822407,3.54809311,0.66596129,0.04715847
-2.47023512,10.03911751,0.04953600,0.33063307,1.90354394,5.74781913,0.20665652,3.53344250,0.66525140,0.04648653
-2.46423212,10.03353793,0.04800599,0.33259430,1.89758705,5.78015109,0.20458083,3.50507322,0.66074222,0.04568863
-2.45822911,9.98563443,0.04627998,0.33349213,1.88553458,5.78496347,0.20207746,3.46389758,0.65256641,0.04477990
-2.45222611,9.89788977,0.04438627,0.33345826,1.86783439,5.76317757,0.19923574,3.41111530,0.64094341,0.04377808
-2.44622311,9.77360990,0.04235483,0.33265598,1.84508373,5.71624992,0.19615034,3.34817050,0.62617137,0.04270301
-2.44022011,9.61680067,0.04021660,0.33127358,1.81800679,5.64611646,0.19291746,3.27669915,0.60861618,0.04157589
-2.43421711,9.43202034,0.03800262,0.32951657,1.78742685,5.55512128,0.18963085,3.19846944,0.58869818,0.04041853
-2.42821411,9.22421461,0.03574330,0.32759908,1.75423414,5.44593307,0.18637794,3.11531759,0.56687722,0.03925260
-2.42221111,8.99854155,0.03346773,0.32573473,1.71935091,5.32145299,0.18323614,3.02908212,0.54363651,0.03809881
-2.41620810,8.76019433,0.03120305,0.32412743,1.68369537,5.18471822,0.18026968,2.94153943,0.51946628,0.03697619
-2.41020510,8.51422956,0.02897392,0.32296257,1.64814614,5.03880529,0.17752698,2.85434368,0.49484774,0.03590142
-2.40420210,8.26540863,0.02680210,0.32239895,1.61350891,4.88673731,0.17503873,2.76897345,0.47023806,0.03488827
-2.39819910,8.01805867,0.02470617,0.32256183,1.58048673,4.73139884,0.17281687,2.68668754,0.44605700,0.03394719
-2.39219610,7.77595845,0.02270138,0.32353742,1.54965541,4.57546171,0.17085439,2.60849163,0.42267575,0.03308496
-2.38619310,7.54225331,0.02079953,0.32536902,1.52144498,4.42132411,0.16912600,2.53511707,0.40040819,0.03230465
-2.38019010,7.31940163,0.01900913,0.32805509,1.49612813,4.27106502,0.16758967,2.46701226,0.37950500,0.03160561
-2.37418709,7.10915356,0.01733545,0.33154912,1.47381582,4.12641464,0.16618895,2.40434673,0.36015066,0.03098366
-2.36818409,6.91256130,0.01578089,0.33576149,1.45446034,3.98874113,0.16485588,2.34702716,0.34246328,0.03043145
-2.36218109,6.73001876,0.01434520,0.34056314,1.43786545,3.85905284,0.16351443,2.29472427,0.32649717,0.02993893
-2.35617809,6.56132692,0.01302588,0.34579083,1.42370292,3.73801473,0.16208422,2.24690876,0.31224780,0.02949387
-2.35017509,6.40578023,0.01181861,0.35125380,1.41153454,3.62597699,0.16048445,2.20289433,0.29965885,0.02908257
-2.34417209,6.26226891,0.01071759,0.35674149,1.40083856,3.52301341,0.15863765,2.16188554,0.28863089,0.02869050
-2.33816908,6.12939106,0.00971600,0.36203206,1.39103904,3.42896693,0.15647337,2.12302786,0.27903110,0.02830299
-2.33216608,6.00556865,0.00880635,0.36690116,1.38153672,3.34349944,0.15393128,2.08545774,0.27070371,0.02790595
-2.32616308,5.88916176,0.00798082,0.37113076,1.37173996,3.26614306,0.15096391,2.04835014,0.26348044,0.02748644
-2.32016008,5.77857552,0.00723156,0.37451760,1.36109419,3.19635042,0.14753865,2.01096148,0.25719060,0.02703327
-2.31415708,5.67235510,0.00655097,0.37688087,1.34910861,3.13354136,0.14363908,1.97266629,0.25167033,0.02653741
-2.30815408,5.56926506,0.00593187,0.37806890,1.33537892,3.07714430,0.13926557,1.93298602,0.24677065,0.02599236
-2.30215108,5.46835013,0.00536763,0.37796458,1.31960514,3.02663062,0.13443508,1.89160907,0.24236398,0.02539438
-2.29614807,5.36897564,0.00485230,0.37648925,1.30160384,2.98154102,0.12918037,1.84840163,0.23834895,0.02474255
-2.29014507,5.27084702,0.00438062,0.37360511,1.28131429,2.94150336,0.12354851,1.80340906,0.23465338,0.02403874
-2.28414207,5.17400869,0.00394806,0.36931590,1.25879866,2.90624174,0.11759887,1.75684832,0.23123537,0.02328746
-2.27813907,5.07882358,0.00355076,0.36366601,1.23423609,2.87557728,0.11140072,1.70909228,0.22808257,0.02249562
-2.27213607,4.98593561,0.00318551,0.35673801,1.20791152,2.84942129,0.10503056,1.66064680,0.22520976,0.02167211
-2.26613307,4.89621785,0.00284963,0.34864881,1.18019964,2.82776190,0.09856929,1.61212225,0.22265503,0.02082744
-2.26013007,4.81070981,0.00254096,0.33954464,1.15154505,2.81064543,0.09209933,1.56420078,0.22047465,0.01997321
-2.25412706,4.73054753,0.00225772,0.32959503,1.12243971,2.79815417,0.08570190,1.51760128,0.21873715,0.01912164
-2.24812406,4.65689057,0.00199846,0.31898613,1.09339873,2.79038190,0.07945450,1.47304356,0.21751679,0.01828502
-2.24212106,4.59084950,0.00176195,0.30791366,1.06493581,2.78740920,0.07342867,1.43121361,0.21688688,0.01747522
-2.23611806,4.53341790,0.00154716,0.29657577,1.03753950,2.78927981,0.06768818,1.39273140,0.21691325,0.01670325
-2.23011506,4.48541209,0.00135318,0.28516611,1.01165135,2.79597980,0.06228763,1.35812269,0.21764823,0.01597883
-2.22411206,4.44742168,0.00117920,0.27386738,0.98764700,2.80742078,0.05727145,1.32779600,0.21912541,0.01531004
-2.21810905,4.41977320,0.00102446,0.26284569,0.96582106,2.82342828,0.05267350,1.30202572,0.22135552,0.01470312
-2.21210605,4.40250856,0.00088825,0.25224576,0.94637630,2.84373620,0.04851695,1.28094189,0.22432354,0.01416222
-2.20610305,4.39537947,0.00076993,0.24218741,0.92941780,2.86798775,0.04481474,1.26452705,0.22798721,0.01368938
-2.20010005,4.39785787,0.00066892,0.23276310,0.91495197,2.89574318,0.04157030,1.25262009,0.23227710,0.01328454
-2.19409705,4.40916205,0.00058471,0.22403691,0.90289062,2.92649405,0.03877865,1.24492690,0.23709810,0.01294563
-2.18809405,4.42829707,0.00051692,0.21604474,0.89305967,2.95968353,0.03642776,1.24103708,0.24233230,0.01266874
-2.18209105,4.45410768,0.00046528,0.20879566,0.88521196,2.99473189,0.03450005,1.24044604,0.24784324,0.01244841
-2.17608804,4.48534105,0.00042970,0.20227452,0.87904370,3.03106600,0.03297402,1.24258124,0.25348114,0.01227792
-2.17008504,4.52071637,0.00041027,0.19644531,0.87421335,3.06815132,0.03182598,1.24683151,0.25908895,0.01214967
-2.16408204,4.55899787,0.00040731,0.19125538,0.87036238,3.10552492,0.03103160,1.25257789,0.26450897,0.01205550
-2.15807904,4.59906754,0.00042137,0.18664011,0.86713647,3.14282751,0.03056755,1.25922471,0.26958956,0.01198715
-2.15207604,4.63999390,0.00045323,0.18252782,0.86420642,3.17983289,0.03041279,1.26622942,0.27419178,0.01193660
-2.14607304,4.68109313,0.00050396,0.17884467,0.86128758,3.21647288,0.03054979,1.27312968,0.27819551,0.01189645
-2.14007004,4.72197924,0.00057485,0.17551935,0.85815680,3.25285612,0.03096535,1.27956668,0.28150474,0.01186019
-2.13406703,4.76260044,0.00066743,0.17248723,0.85466625,3.28927939,0.03165125,1.28530335,0.28405181,0.01182253
-2.12806403,4.80325924,0.00078343,0.16969394,0.85075315,3.32623015,0.03260444,1.29023673,0.28580040,0.01177955
-2.12206103,4.84461485,0.00092478,0.16709799,0.84644524,3.36437974,0.03382697,1.29440389,0.28674697,0.01172884
-2.11605803,4.88766703,0.00109348,0.16467266,0.84186146,3.40456676,0.03532557,1.29798100,0.28692072,0.01166956
-2.11005503,4.93372141,0.00129163,0.16240676,0.83720788,3.44777080,0.03711084,1.30127572,0.28638201,0.01160244
-2.10405203,4.98433748,0.00152129,0.16030448,0.83276917,3.49507725,0.03919620,1.30471302,0.28521925,0.01152963
-2.09804902,5.04126081,0.00178444,0.15838437,0.82889586,3.54763404,0.04159652,1.30881522,0.28354449,0.01145458
-2.09204602,5.10634238,0.00208287,0.15667739,0.82598805,3.60660204,0.04432664,1.31417703,0.28148791,0.01138183
