energy_ev,total_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,Te_p_up,Te_d_up
-4.30115058,2.22252907,0.00386046,0.09587805,0.46094579,1.20040634,0.93349772,0.00000000
-4.29514757,2.18800093,0.00385707,0.09500001,0.45770752,1.17852865,0.92259109,0.00000000
-4.28914457,2.14984938,0.00383714,0.09387127,0.45331191,1.15570281,0.90915650,0.00000000
-4.28314157,2.10873576,0.00380123,0.09251663,0.44782518,1.13237160,0.89338354,0.00000000
-4.27713857,2.06535772,0.00375020,0.09096333,0.44133441,1.10898040,0.87549345,0.00000000
-4.27113557,2.02043581,0.00368519,0.08924048,0.43394631,1.08596810,0.85573540,0.00000000
-4.26513257,1.97470021,0.00360763,0.08737843,0.42578566,1.06375841,0.83438241,0.00000000
-4.25912956,1.92887799,0.00351922,0.08540820,0.41699344,1.04275213,0.81172686,0.00000000
-4.25312656,1.88368139,0.00342193,0.08336084,0.40772482,1.02332034,0.78807593,0.00000000
-4.24712356,1.83979731,0.00331790,0.08126687,0.39814686,1.00579898,0.76374699,0.00000000
-4.24112056,1.79787835,0.00320950,0.07915572,0.38843620,0.99048472,0.73906304,0.00000000
-4.23511756,1.75853550,0.00309924,0.07705527,0.37877670,0.97763227,0.71434836,0.00000000
-4.22911456,1.72233258,0.00298972,0.07499142,0.36935703,0.96745312,0.68992441,0.00000000
-4.22311156,1.68978237,0.00288362,0.07298776,0.36036827,0.96011554,0.66610607,0.00000000
-4.21710855,1.66134430,0.00278363,0.07106535,0.35200155,0.95574574,0.64319833,0.00000000
-4.21110555,1.63742338,0.00269240,0.06924252,0.34444573,0.95442990,0.62149328,0.00000000
-4.20510255,1.61837013,0.00261251,0.06753482,0.33788496,0.95621679,0.60126747,0.00000000
-4.19909955,1.60448099,0.00254642,0.06595504,0.33249635,0.96112064,0.58277964,0.00000000
-4.19309655,1.59599882,0.00249638,0.06451324,0.32844736,0.96912394,0.56626855,0.00000000
-4.18709355,1.59311297,0.00246444,0.06321695,0.32589317,0.98017974,0.55195094,0.00000000
-4.18109055,1.59595842,0.00245239,0.06207122,0.32497376,0.99421325,0.54001941,0.00000000
-4.17508754,1.60461373,0.00246168,0.06107885,0.32581077,1.01112246,0.53064019,0.00000000
-4.16908454,1.61909749,0.00249345,0.06024052,0.32850414,1.03077756,0.52395057,0.00000000
-4.16308154,1.63936305,0.00254840,0.05955489,0.33312848,1.05301923,0.52005603,0.00000000
-4.15707854,1.66529184,0.00262685,0.05901868,0.33972937,1.07765581,0.51902700,0.00000000
-4.15107554,1.69668540,0.00272864,0.05862672,0.34831950,1.10445957,0.52089536,0.00000000
-4.14507254,1.73325666,0.00285317,0.05837189,0.35887506,1.13316253,0.52565067,0.00000000
-4.13906953,1.77462115,0.00299932,0.05824507,0.37133235,1.16345205,0.53323653,0.00000000
-4.13306653,1.82028908,0.00316547,0.05823507,0.38558496,1.19496710,0.54354706,0.00000000
-4.12706353,1.86965901,0.00334952,0.05832850,0.40148183,1.22729538,0.55642401,0.00000000
-4.12106053,1.92201429,0.00354891,0.05850970,0.41882622,1.25997222,0.57165473,0.00000000
-4.11505753,1.97652309,0.00376058,0.05876070,0.43737612,1.29248161,0.58897129,0.00000000
-4.10905453,2.03224290,0.00398112,0.05906127,0.45684598,1.32425990,0.60805124,0.00000000
-4.10305153,2.08812999,0.00420673,0.05938902,0.47691024,1.35470240,0.62852000,0.00000000
-4.09704852,2.14305436,0.00443337,0.05971966,0.49720842,1.38317314,0.64995542,0.00000000
-4.09104552,2.19582005,0.00465681,0.06002737,0.51735196,1.40901762,0.67189424,0.00000000
-4.08504252,2.24519064,0.00487273,0.06028526,0.53693258,1.43157824,0.69384077,0.00000000
-4.07903952,2.28991923,0.00507685,0.06046600,0.55553204,1.45021214,0.71527739,0.00000000
-4.07303652,2.32878197,0.00526505,0.06054251,0.57273293,1.46431053,0.73567676,0.00000000
-4.06703352,2.36061381,0.00543347,0.06048874,0.58813017,1.47331886,0.75451537,0.00000000
-4.06103052,2.38434514,0.00557866,0.06028047,0.60134271,1.47675690,0.77128785,0.00000000
-4.05502751,2.39903762,0.00569768,0.05989614,0.61202507,1.47423765,0.78552160,0.00000000
-4.04902451,2.40391760,0.00578818,0.05931761,0.61987813,1.46548428,0.79679111,0.00000000
-4.04302151,2.39840554,0.00584853,0.05853083,0.62465870,1.45034419,0.80473129,0.00000000
-4.03701851,2.38214005,0.00587786,0.05752643,0.62618761,1.42879933,0.80904937,0.00000000
-4.03101551,2.35499533,0.00587613,0.05630012,0.62435570,1.40097232,0.80953475,0.00000000
-4.02501251,2.31709116,0.00584409,0.05485289,0.61912766,1.36712806,0.80606628,0.00000000
-4.01900950,2.26879490,0.00578334,0.05319112,0.61054350,1.32767048,0.79861681,0.00000000
-4.01300650,2.21071540,0.00569622,0.05132635,0.59871749,1.28313480,0.78725468,0.00000000
-4.00700350,2.14368903,0.00558580,0.04927500,0.58383488,1.23417538,0.77214204,0.00000000
-4.00100050,2.06875847,0.00545577,0.04705783,0.56614628,1.18154986,0.75353030,0.00000000
-3.99499750,1.98714514,0.00531028,0.04469928,0.54596023,1.12610015,0.73175258,0.00000000
-3.98899450,1.90021655,0.00515390,0.04222671,0.52363419,1.06873114,0.70721382,0.00000000
-3.98299150,1.80944974,0.00499136,0.03966956,0.49956434,1.01038794,0.68037875,0.00000000
-3.97698849,1.71639249,0.00482750,0.03705848,0.47417479,0.95203253,0.65175835,0.00000000
-3.97098549,1.62262368,0.00466704,0.03442443,0.44790651,0.89462070,0.62189540,0.00000000
-3.96498249,1.52971424,0.00451446,0.03179788,0.42120648,0.83908002,0.59134950,0.00000000
-3.95897949,1.43919005,0.00437383,0.02920802,0.39451750,0.78628947,0.56068242,0.00000000
-3.95297649,1.35249795,0.00424872,0.02668213,0.36826904,0.73706137,0.53044412,0.00000000
-3.94697349,1.27097586,0.00414204,0.02424503,0.34286932,0.69212590,0.50115997,0.00000000
-3.94097049,1.19582754,0.00405601,0.02191867,0.31869895,0.65211852,0.47331967,0.00000000
-3.93496748,1.12810279,0.00399201,0.01972191,0.29610615,0.61757038,0.44736801,0.00000000
-3.92896448,1.06868300,0.00395065,0.01767033,0.27540361,0.58890181,0.42369793,0.00000000
-3.92296148,1.01827227,0.00393170,0.01577630,0.25686709,0.56641859,0.40264569,0.00000000
-3.91695848,0.97739384,0.00393410,0.01404907,0.24073532,0.55031107,0.38448843,0.00000000
-3.91095548,0.94639150,0.00395608,0.01249498,0.22721134,0.54065570,0.36944386,0.00000000
-3.90495248,0.92543538,0.00399519,0.01111782,0.21646482,0.53741888,0.35767195,0.00000000
-3.89894947,0.91453173,0.00404841,0.00991912,0.20863516,0.54046259,0.34927829,0.00000000
-3.89294647,0.91353577,0.00411230,0.00889864,0.20383510,0.54955191,0.34431892,0.00000000
-3.88694347,0.92216706,0.00418313,0.00805471,0.20215436,0.56436368,0.34280612,0.00000000
-3.88094047,0.94002662,0.00425700,0.00738472,0.20366323,0.58449647,0.34471482,0.00000000
-3.87493747,0.96661499,0.00433005,0.00688545,0.20841567,0.60948138,0.34998924,0.00000000
-3.86893447,1.00135077,0.00439860,0.00655352,0.21645166,0.63879338,0.35854934,0.00000000
-3.86293147,1.04358867,0.00445929,0.00638564,0.22779867,0.67186328,0.37029667,0.00000000
-3.85692846,1.09263686,0.00450920,0.00637891,0.24247216,0.70808967,0.38511940,0.00000000
-3.85092546,1.14777282,0.00454605,0.00653101,0.26047473,0.74685109,0.40289621,0.00000000
-3.84492246,1.20825750,0.00456820,0.00684032,0.28179438,0.78751779,0.42349886,0.00000000
-3.83891946,1.27334737,0.00457482,0.00730600,0.30640147,0.82946318,0.44679337,0.00000000
-3.83291646,1.34230426,0.00456588,0.00792792,0.33424481,0.87207462,0.47263980,0.00000000
-3.82691346,1.41440287,0.00454215,0.00870660,0.36524710,0.91476338,0.50089072,0.00000000
-3.82091046,1.48893599,0.00450526,0.00964305,0.39929974,0.95697362,0.53138852,0.00000000
-3.81490745,1.56521772,0.00445759,0.01073847,0.43625762,0.99819029,0.56396186,0.00000000
-3.80890445,1.64258479,0.00440221,0.01199403,0.47593411,1.03794574,0.59842160,0.00000000
-3.80290145,1.72039662,0.00434279,0.01341047,0.51809666,1.07582511,0.63455648,0.00000000
-3.79689845,1.79803430,0.00428345,0.01498771,0.56246340,1.11147046,0.67212908,0.00000000
-3.79089545,1.87489934,0.00422863,0.01672447,0.60870117,1.14458361,0.71087245,0.00000000
-3.78489245,1.95041245,0.00418295,0.01861781,0.65642519,1.17492794,0.75048773,0.00000000
-3.77888944,2.02401319,0.00415098,0.02066271,0.70520079,1.20232919,0.79064323,0.00000000
-3.77288644,2.09516069,0.00413711,0.02285173,0.75454729,1.22667546,0.83097521,0.00000000
-3.76688344,2.16333624,0.00414540,0.02517461,0.80394413,1.24791666,0.87109055,0.00000000
-3.76088044,2.22804771,0.00417937,0.02761806,0.85283932,1.26606349,0.91057155,0.00000000
-3.75487744,2.28883627,0.00424189,0.03016556,0.90065992,1.28118632,0.94898263,0.00000000
-3.74887444,2.34528516,0.00433505,0.03279731,0.94682456,1.29341385,0.98587913,0.00000000
-3.74287144,2.39703068,0.00446005,0.03549032,0.99075730,1.30293195,1.02081769,0.00000000
-3.73686843,2.44377468,0.00461718,0.03821859,1.03190276,1.30998242,1.05336809,0.00000000
-3.73086543,2.48529839,0.00480575,0.04095353,1.06974169,1.31486196,1.08312603,0.00000000
-3.72486243,2.52147666,0.00502413,0.04366441,1.10380662,1.31792084,1.10972638,0.00000000
-3.71885943,2.55229210,0.00526976,0.04631909,1.13369676,1.31956157,1.13285642,0.00000000
-3.71285643,2.57784802,0.00553931,0.04888475,1.15909183,1.32023699,1.15226834,0.00000000
-3.70685343,2.59837951,0.00582872,0.05132882,1.17976400,1.32044769,1.16779071,0.00000000
-3.70085043,2.61426166,0.00613343,0.05361998,1.19558749,1.32073847,1.17933809,0.00000000
-3.69484742,2.62601422,0.00644853,0.05572916,1.20654553,1.32169362,1.18691860,0.00000000
-3.68884442,2.63430194,0.00676899,0.05763058,1.21273407,1.32393067,1.19063882,0.00000000
-3.68284142,2.63993012,0.00708988,0.05930279,1.21436234,1.32809253,1.19070580,0.00000000
-3.67683842,2.64383503,0.00740658,0.06072956,1.21174986,1.33483791,1.18742610,0.00000000
-3.67083542,2.64706899,0.00771504,0.06190071,1.20532010,1.34482990,1.18120151,0.00000000
-3.66483242,2.65078027,0.00801195,0.06281276,1.19559093,1.35872297,1.17252174,0.00000000
-3.65882941,2.65618806,0.00829494,0.06346935,1.18316198,1.37714833,1.16195400,0.00000000
-3.65282641,2.66455309,0.00856271,0.06388148,1.16869941,1.40069814,1.15012985,0.00000000
-3.64682341,2.67714452,0.00881515,0.06406749,1.15291852,1.42990886,1.13772954,0.00000000
-3.64082041,2.69520411,0.00905337,0.06405275,1.13656451,1.46524418,1.12546432,0.00000000
-3.63481741,2.71990852,0.00927968,0.06386910,1.12039224,1.50707805,1.11405718,0.00000000
-3.62881441,2.75233102,0.00949757,0.06355406,1.10514532,1.55567849,1.10422246,0.00000000
-3.62281141,2.79340375,0.00971151,0.06314975,1.09153530,1.61119249,1.09664504,0.00000000
-3.61680840,2.84388169,0.00992686,0.06270169,1.08022135,1.67363290,1.09195963,0.00000000
-3.61080540,2.90430956,0.01014955,0.06225732,1.07179129,1.74286760,1.09073075,0.00000000
-3.60480240,2.97499284,0.01038590,0.06186448,1.06674419,1.81861152,1.09343398,0.00000000
-3.59879940,3.05597395,0.01064229,0.06156975,1.06547525,1.90042196,1.10043920,0.00000000
-3.59279640,3.14701449,0.01092483,0.06141687,1.06826333,1.98769755,1.11199619,0.00000000
-3.58679340,3.24758438,0.01123911,0.06144504,1.07526147,2.07968102,1.12822318,0.00000000
-3.58079040,3.35685859,0.01158984,0.06168747,1.08649080,2.17546599,1.14909889,0.00000000
-3.57478739,3.47372181,0.01198064,0.06217002,1.10183795,2.27400786,1.17445819,0.00000000
-3.56878439,3.59678138,0.01241377,0.06290996,1.12105617,2.37413857,1.20399190,0.00000000
-3.56278139,3.72438842,0.01288995,0.06391515,1.14377016,2.47458527,1.23725071,0.00000000
-3.55677839,3.85466708,0.01340825,0.06518335,1.16948462,2.57399243,1.27365337,0.00000000
-3.55077539,3.98555122,0.01396602,0.06670196,1.19759623,2.67094704,1.31249905,0.00000000
-3.54477239,4.11482805,0.01455889,0.06844803,1.22740893,2.76400649,1.35298353,0.00000000
-3.53876938,4.24018753,0.01518086,0.07038869,1.25815203,2.85172845,1.39421904,0.00000000
-3.53276638,4.35927651,0.01582440,0.07248187,1.28900073,2.93270196,1.43525707,0.00000000
-3.52676338,4.46975601,0.01648067,0.07467739,1.31909847,3.00557917,1.47511360,0.00000000
-3.52076038,4.56936010,0.01713973,0.07691839,1.34758041,3.06910667,1.51279598,0.00000000
-3.51475738,4.65595460,0.01779087,0.07914294,1.37359742,3.12215563,1.54733060,0.00000000
-3.50875438,4.72759373,0.01842286,0.08128594,1.39633979,3.16374965,1.57779044,0.00000000
-3.50275138,4.78257273,0.01902432,0.08328116,1.41505992,3.19308967,1.60332162,0.00000000
-3.49674837,4.81947478,0.01958401,0.08506334,1.42909317,3.20957472,1.62316789,0.00000000
-3.49074537,4.83721033,0.02009119,0.08657030,1.43787632,3.21281798,1.63669239,0.00000000
-3.48474237,4.83504748,0.02053588,0.08774498,1.44096283,3.20265726,1.64339568,0.00000000
-3.47873937,4.81263210,0.02090914,0.08853730,1.43803461,3.17915964,1.64292951,0.00000000
-3.47273637,4.76999703,0.02120331,0.08890586,1.42890966,3.14261968,1.63510590,0.00000000
-3.46673337,4.70755985,0.02141216,0.08881922,1.41354565,3.09355144,1.61990103,0.00000000
-3.46073037,4.62610923,0.02153107,0.08825700,1.39203905,3.03267421,1.59745408,0.00000000
-3.45472736,4.52678067,0.02155706,0.08721042,1.36462021,2.96089273,1.56806096,0.00000000
-3.44872436,4.41102229,0.02148885,0.08568257,1.33164450,2.87927235,1.53216342,0.00000000
-3.44272136,4.28055243,0.02132681,0.08368823,1.29357996,2.78901017,1.49033392,0.00000000
-3.43671836,4.13731057,0.02107291,0.08125322,1.25099210,2.69140337,1.44325708,0.00000000
-3.43071536,3.98340373,0.02073062,0.07841352,1.20452634,2.58781574,1.39170847,0.00000000
-3.42471236,3.82105058,0.02030474,0.07521398,1.15488907,2.47964405,1.33653158,0.00000000
-3.41870935,3.65252529,0.01980124,0.07170681,1.10282783,2.36828517,1.27861412,0.00000000
-3.41270635,3.48010345,0.01922708,0.06794989,1.04911154,2.25510556,1.21886425,0.00000000
-3.40670335,3.30601179,0.01859000,0.06400497,0.99451137,2.14141386,1.15818795,0.00000000
-3.40070035,3.13238346,0.01789833,0.05993583,0.93978289,2.02843761,1.09746803,0.00000000
-3.39469735,2.96122000,0.01716080,0.05580648,0.88565007,1.91730476,1.03754552,0.00000000
-3.38869435,2.79436089,0.01638630,0.05167950,0.83279136,1.80903018,0.97920382,0.00000000
-3.38269135,2.63346099,0.01558378,0.04761451,0.78182821,1.70450725,0.92315602,0.00000000
-3.37668834,2.47997576,0.01476203,0.04366685,0.73331611,1.60450448,0.87003529,0.00000000
-3.37068534,2.33515391,0.01392959,0.03988654,0.68773807,1.50966642,0.82038846,0.00000000
-3.36468234,2.20003650,0.01309458,0.03631743,0.64550039,1.42051854,0.77467245,0.00000000
-3.35867934,2.07546149,0.01226463,0.03299667,0.60693060,1.33747492,0.73325327,0.00000000
-3.35267634,1.96207256,0.01144682,0.02995439,0.57227713,1.26084820,0.69640715,0.00000000
-3.34667334,1.86033086,0.01064757,0.02721365,0.54171049,1.19086068,0.66432336,0.00000000
-3.34067034,1.77052838,0.00987264,0.02479051,0.51532565,1.12765575,0.63710826,0.00000000
-3.33466733,1.69280191,0.00912709,0.02269436,0.49314521,1.07130894,0.61479008,0.00000000
-3.32866433,1.62714660,0.00841523,0.02092832,0.47512323,1.02183786,0.59732411,0.00000000
-3.32266133,1.57342842,0.00774068,0.01948974,0.46114949,0.97921067,0.58459803,0.00000000
-3.31665833,1.53139503,0.00710633,0.01837078,0.45105400,0.94335267,0.57643707,0.00000000
-3.31065533,1.50068499,0.00651436,0.01755902,0.44461180,0.91415098,0.57260899,0.00000000
-3.30465233,1.48083532,0.00596628,0.01703800,0.44154796,0.89145738,0.57282891,0.00000000
-3.29864932,1.47128777,0.00546294,0.01678787,0.44154293,0.87508938,0.57676390,0.00000000
-3.29264632,1.47139413,0.00500460,0.01678588,0.44423818,0.86483008,0.58403765,0.00000000
-3.28664332,1.48042133,0.00459094,0.01700694,0.44924240,0.86042698,0.59423538,0.00000000
-3.28064032,1.49755680,0.00422112,0.01742412,0.45613818,0.86159032,0.60690901,0.00000000
-3.27463732,1.52191470,0.00389381,0.01800906,0.46448932,0.86799140,0.62158309,0.00000000
-3.26863432,1.55254359,0.00360731,0.01873243,0.47384874,0.87926128,0.63776127,0.00000000
-3.26263132,1.58843584,0.00335950,0.01956436,0.48376695,0.89499021,0.65493377,0.00000000
-3.25662831,1.62853909,0.00314799,0.02047486,0.49380097,0.91472818,0.67258550,0.00000000
-3.25062531,1.67176975,0.00297014,0.02143421,0.50352355,0.93798673,0.69020510,0.00000000
-3.24462231,1.71702846,0.00282310,0.02241342,0.51253236,0.96424223,0.70729451,0.00000000
-3.23861931,1.76321728,0.00270389,0.02338464,0.52045909,0.99294057,0.72337888,0.00000000
-3.23261631,1.80925813,0.00260945,0.02432161,0.52697785,1.02350332,0.73801667,0.00000000
-3.22661331,1.85411189,0.00253666,0.02520014,0.53181286,1.05533527,0.75080941,0.00000000
-3.22061031,1.89679771,0.00248241,0.02599846,0.53474489,1.08783302,0.76141082,0.00000000
-3.21460730,1.93641180,0.00244366,0.02669771,0.53561630,1.12039461,0.76953494,0.00000000
-3.20860430,1.97214499,0.00241742,0.02728228,0.53433442,1.15242981,0.77496290,0.00000000
-3.20260130,2.00329861,0.00240086,0.02774011,0.53087305,1.18337085,0.77754797,0.00000000
-3.19659830,2.02929801,0.00239128,0.02806298,0.52527201,1.21268328,0.77721870,0.00000000
-3.19059530,2.04970337,0.00238618,0.02824660,0.51763478,1.23987671,0.77397988,0.00000000
-3.18459230,2.06421738,0.00238329,0.02829073,0.50812418,1.26451509,0.76791140,0.00000000
-3.17858929,2.07268961,0.00238056,0.02819909,0.49695630,1.28622628,0.75916485,0.00000000
-3.17258629,2.07511739,0.00237625,0.02797918,0.48439292,1.30471058,0.74795797,0.00000000
-3.16658329,2.07164320,0.00236890,0.02764200,0.47073255,1.31974796,0.73456733,0.00000000
-3.16058029,2.06254870,0.00235735,0.02720167,0.45630064,1.33120373,0.71931916,0.00000000
-3.15457729,2.04824543,0.00234081,0.02667487,0.44143904,1.33903240,0.70257907,0.00000000
-3.14857429,2.02926255,0.00231880,0.02608029,0.42649526,1.34327942,0.68474061,0.00000000
-3.14257129,2.00623187,0.00229123,0.02543798,0.41181184,1.34408077,0.66621339,0.00000000
-3.13656828,1.97987044,0.00225833,0.02476865,0.39771616,1.34166005,0.64741101,0.00000000
-3.13056528,1.95096130,0.00222069,0.02409295,0.38451097,1.33632310,0.62873924,0.00000000
-3.12456228,1.92033256,0.00217924,0.02343077,0.37246606,1.32845018,0.61058481,0.00000000
-3.11855928,1.88883552,0.00213523,0.02280066,0.36181106,1.31848558,0.59330525,0.00000000
-3.11255628,1.85732213,0.00209019,0.02221916,0.35272991,1.30692498,0.57721985,0.00000000
-3.10655328,1.82662249,0.00204588,0.02170037,0.34535670,1.29430078,0.56260228,0.00000000
-3.10055028,1.79752271,0.00200431,0.02125556,0.33977334,1.28116564,0.54967477,0.00000000
-3.09454727,1.77074390,0.00196762,0.02089289,0.33600880,1.26807490,0.53860409,0.00000000
-3.08854427,1.74692259,0.00193806,0.02061734,0.33404009,1.25556813,0.52949940,0.00000000
-3.08254127,1.72659334,0.00191793,0.02043071,0.33379470,1.24415064,0.52241181,0.00000000
-3.07653827,1.71017391,0.00190952,0.02033174,0.33515452,1.23427555,0.51733573,0.00000000
-3.07053527,1.69795338,0.00191502,0.02031643,0.33796093,1.22632703,0.51421169,0.00000000
-3.06453227,1.69008388,0.00193647,0.02037838,0.34202102,1.22060548,0.51293059,0.00000000
-3.05852926,1.68657590,0.00197571,0.02050930,0.34711449,1.21731528,0.51333914,0.00000000
-3.05252626,1.68729777,0.00203427,0.02069956,0.35300114,1.21655562,0.51524613,0.00000000
-3.04652326,1.69197917,0.00211334,0.02093875,0.35942861,1.21831509,0.51842940,0.00000000
-3.04052026,1.70021886,0.00221369,0.02121635,0.36614016,1.22247011,0.52264320,0.00000000
-3.03451726,1.71149639,0.00233564,0.02152236,0.37288211,1.22878766,0.52762569,0.00000000
-3.02851426,1.72518766,0.00247899,0.02184790,0.37941095,1.23693228,0.53310638,0.00000000
-3.02251126,1.74058397,0.00264301,0.02218584,0.38549965,1.24647712,0.53881326,0.00000000
-3.01650825,1.75691401,0.00282638,0.02253133,0.39094329,1.25691892,0.54447956,0.00000000
-3.01050525,1.77336824,0.00302723,0.02288232,0.39556361,1.26769628,0.54984987,0.00000000
-3.00450225,1.78912497,0.00324310,0.02323999,0.39921270,1.27821062,0.55468573,0.00000000
-2.99849925,1.80337749,0.00347101,0.02360916,0.40177560,1.28784920,0.55877046,0.00000000
-2.99249625,1.81536113,0.00370748,0.02399856,0.40317188,1.29600904,0.56191340,0.00000000
-2.98649325,1.82437979,0.00394857,0.02442111,0.40335636,1.30212111,0.56395336,0.00000000
-2.98049025,1.82983063,0.00419002,0.02489410,0.40231890,1.30567362,0.56476154,0.00000000
-2.97448724,1.83122649,0.00442731,0.02543919,0.40008341,1.30623340,0.56424371,0.00000000
-2.96848424,1.82821481,0.00465576,0.02608250,0.39670626,1.30346470,0.56234191,0.00000000
-2.96248124,1.82059261,0.00487069,0.02685442,0.39227403,1.29714431,0.55903545,0.00000000
-2.95647824,1.80831667,0.00506752,0.02778942,0.38690088,1.28717252,0.55434135,0.00000000
-2.95047524,1.79150851,0.00524192,0.02892564,0.38072544,1.27357928,0.54831411,0.00000000
-2.94447224,1.77045370,0.00538994,0.03030434,0.37390733,1.25652533,0.54104483,0.00000000
-2.93846923,1.74559533,0.00550813,0.03196919,0.36662338,1.23629806,0.53265946,0.00000000
-2.93246623,1.71752158,0.00559363,0.03396532,0.35906356,1.21330232,0.52331632,0.00000000
-2.92646323,1.68694774,0.00564429,0.03633819,0.35142653,1.18804633,0.51320259,0.00000000
-2.92046023,1.65469283,0.00565870,0.03913220,0.34391493,1.16112337,0.50252992,0.00000000
-2.91445723,1.62165174,0.00563628,0.04238914,0.33673035,1.13318974,0.49152905,0.00000000
-2.90845423,1.58876349,0.00557724,0.04614640,0.33006813,1.10494004,0.48044342,0.00000000
-2.90245123,1.55697675,0.00548260,0.05043503,0.32411179,1.07708049,0.46952204,0.00000000
-2.89644822,1.52721389,0.00535413,0.05527779,0.31902759,1.05030160,0.45901155,0.00000000
-2.89044522,1.50033469,0.00519431,0.06068705,0.31495894,1.02525108,0.44914786,0.00000000
-2.88444222,1.47710124,0.00500618,0.06666284,0.31202111,1.00250812,0.44014757,0.00000000
-2.87843922,1.45814547,0.00479330,0.07319105,0.31029637,0.98256017,0.43219955,0.00000000
-2.87243622,1.44394062,0.00455957,0.08024187,0.30982970,0.96578306,0.42545693,0.00000000
-2.86643322,1.43477803,0.00430917,0.08776866,0.31062542,0.95242532,0.42003010,0.00000000
-2.86043022,1.43075025,0.00404636,0.09570731,0.31264496,0.94259742,0.41598080,0.00000000
-2.85442721,1.43174157,0.00377539,0.10397609,0.31580588,0.93626633,0.41331797,0.00000000
-2.84842421,1.43742646,0.00350038,0.11247633,0.31998241,0.93325567,0.41199544,0.00000000
-2.84242121,1.44727622,0.00322523,0.12109364,0.32500757,0.93325150,0.41191168,0.00000000
-2.83641821,1.46057394,0.00295351,0.12969995,0.33067694,0.93581359,0.41291189,0.00000000
-2.83041521,1.47643721,0.00268840,0.13815621,0.33675401,0.94039160,0.41479230,0.00000000
-2.82441221,1.49384790,0.00243266,0.14631576,0.34297699,0.94634578,0.41730662,0.00000000
-2.81840920,1.51168789,0.00218858,0.15402821,0.34906687,0.95297105,0.42017442,0.00000000
-2.81240620,1.52877930,0.00195796,0.16114372,0.35473644,0.95952379,0.42309118,0.00000000
-2.80640320,1.54392769,0.00174217,0.16751759,0.35969996,0.96525006,0.42573949,0.00000000
-2.80040020,1.55596632,0.00154212,0.17301478,0.36368297,0.96941413,0.42780101,0.00000000
-2.79439720,1.56379966,0.00135832,0.17751443,0.36643196,0.97132627,0.42896853,0.00000000
-2.78839420,1.56644435,0.00119093,0.18091387,0.36772333,0.97036848,0.42895780,0.00000000
-2.78239120,1.56306575,0.00103979,0.18313224,0.36737132,0.96601740,0.42751831,0.00000000
-2.77638819,1.55300879,0.00090452,0.18411329,0.36523456,0.95786326,0.42444282,0.00000000
-2.77038519,1.53582157,0.00078452,0.18382740,0.36122090,0.94562432,0.41957498,0.00000000
-2.76438219,1.51127109,0.00067907,0.18227261,0.35529030,0.92915637,0.41281488,0.00000000
-2.75837919,1.47935051,0.00058735,0.17947467,0.34745582,0.90845681,0.40412228,0.00000000
-2.75237619,1.44027776,0.00050851,0.17548611,0.33778248,0.88366362,0.39351737,0.00000000
-2.74637319,1.39448590,0.00044172,0.17038433,0.32638425,0.85504915,0.38107918,0.00000000
-2.74037019,1.34260587,0.00038615,0.16426888,0.31341930,0.82300932,0.36694172,0.00000000
-2.73436718,1.28544261,0.00034108,0.15725801,0.29908381,0.78804886,0.35128820,0.00000000
-2.72836418,1.22394581,0.00030585,0.14948464,0.28360458,0.75076325,0.33434348,0.00000000
-2.72236118,1.15917670,0.00027990,0.14109204,0.26723091,0.71181825,0.31636545,0.00000000
-2.71635818,1.09227236,0.00026280,0.13222928,0.25022609,0.67192793,0.29763543,0.00000000
-2.71035518,1.02440919,0.00025422,0.12304679,0.23285889,0.63183212,0.27844835,0.00000000
-2.70435218,0.95676685,0.00025391,0.11369206,0.21539537,0.59227394,0.25910295,0.00000000
-2.69834917,0.89049402,0.00026176,0.10430585,0.19809142,0.55397850,0.23989247,0.00000000
-2.69234617,0.82667715,0.00027770,0.09501877,0.18118620,0.51763301,0.22109616,0.00000000
-2.68634317,0.76631302,0.00030175,0.08594864,0.16489669,0.48386917,0.20297194,0.00000000
-2.68034017,0.71028576,0.00033394,0.07719840,0.14941351,0.45324797,0.18575033,0.00000000
-2.67433717,0.65934874,0.00037435,0.06885485,0.13489810,0.42624729,0.16962984,0.00000000
-2.66833417,0.61411155,0.00042300,0.06098799,0.12148106,0.40325237,0.15477383,0.00000000
-2.66233117,0.57503185,0.00047990,0.05365110,0.10926192,0.38454912,0.14130889,0.00000000
-2.65632816,0.54241214,0.00054497,0.04688134,0.09830992,0.37032033,0.12932461,0.00000000
-2.65032516,0.51640097,0.00061802,0.04070091,0.08866580,0.36064458,0.11887461,0.00000000
-2.64432216,0.49699825,0.00069875,0.03511863,0.08034450,0.35549767,0.10997874,0.00000000
-2.63831916,0.48406419,0.00078670,0.03013170,0.07333847,0.35475650,0.10262628,0.00000000
-2.63231616,0.47733145,0.00088121,0.02572783,0.06762154,0.35820516,0.09677987,0.00000000
-2.62631316,0.47642003,0.00098148,0.02188729,0.06315305,0.36554312,0.09238011,0.00000000
-2.62031016,0.48085455,0.00108649,0.01858510,0.05988232,0.37639521,0.08935059,0.00000000
-2.61430715,0.49008327,0.00119504,0.01579301,0.05775310,0.39032346,0.08760316,0.00000000
-2.60830415,0.50349881,0.00130573,0.01348149,0.05670798,0.40684035,0.08704340,0.00000000
-2.60230115,0.52045976,0.00141704,0.01162135,0.05669269,0.42542351,0.08757601,0.00000000
