energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Hg_p_up,Hg_d_up,Se_s_up,Se_p_up
-0.02701351,6.20888157,0.07253880,1.53043526,1.71671826,3.02349716,1.49681273,0.13197826,0.13140836,1.44606313
-0.02101051,6.32421138,0.07136332,1.53941602,1.77544538,3.08894088,1.52660874,0.13524108,0.13590683,1.47519634
-0.01500750,6.44092091,0.07053824,1.54742130,1.83322312,3.15583463,1.55631523,0.13859836,0.14042076,1.50417271
-0.00900450,6.55711058,0.07003249,1.55442408,1.88949949,3.22271350,1.58569355,0.14202059,0.14493138,1.53261362
-0.00300150,6.67090289,0.06981234,1.56041263,1.94370734,3.28813448,1.61448556,0.14547649,0.14941843,1.56014648
0.00300150,6.78046167,0.06984160,1.56539162,1.99527660,3.35069132,1.64241817,0.14893318,0.15385951,1.58640813
0.00900450,6.88401847,0.07008193,1.56938348,2.04364874,3.40903424,1.66921002,0.15235654,0.15822975,1.61104927
0.01500750,6.97990590,0.07049326,1.57243026,2.08829345,3.46189416,1.69457987,0.15571169,0.16250168,1.63374017
0.02101051,7.06659725,0.07103428,1.57459537,2.12872661,3.50811078,1.71825654,0.15896364,0.16664541,1.65417760
0.02701351,7.14275040,0.07166309,1.57596530,2.16452917,3.54666341,1.73998966,0.16207809,0.17062920,1.67209288
0.03301651,7.20725391,0.07233804,1.57665070,2.19536595,3.57670281,1.75956080,0.16502233,0.17442029,1.68726074
0.03901951,7.25927207,0.07301859,1.57678658,2.22100341,3.59758230,1.77679398,0.16776619,0.17798602,1.69950852
0.04502251,7.29828583,0.07366635,1.57653125,2.24132560,3.60888590,1.79156506,0.17028299,0.18129512,1.70872521
0.05102551,7.32412629,0.07424614,1.57606363,2.25634710,3.61045177,1.80380911,0.17255046,0.18431902,1.71486960
0.05702851,7.33699753,0.07472705,1.57557869,2.26622232,3.60238881,1.81352513,0.17455144,0.18703323,1.71797699
0.06303152,7.33748630,0.07508342,1.57528088,2.27125028,3.58508504,1.82077764,0.17627448,0.18941845,1.71816370
0.06903452,7.32655653,0.07529573,1.57537559,2.27187437,3.55920659,1.82569477,0.17771411,0.19146153,1.71562886
0.07503752,7.30552768,0.07535127,1.57605875,2.26867665,3.52568675,1.82846274,0.17887091,0.19315599,1.71065306
0.08104052,7.27603686,0.07524465,1.57750501,2.26236687,3.48570504,1.82931684,0.17975111,0.19450217,1.70359346
0.08704352,7.23998566,0.07497796,1.57985497,2.25376603,3.44065687,1.82852935,0.18036611,0.19550690,1.69487541
0.09304652,7.19947397,0.07456077,1.58320208,2.24378531,3.39211494,1.82639491,0.18073149,0.19618277,1.68498063
0.09904952,7.15672340,0.07400972,1.58758009,2.23340073,3.34178396,1.82321423,0.18086595,0.19654696,1.67443216
0.10505253,7.11399436,0.07334796,1.59295190,2.22362479,3.29145065,1.81927707,0.18079003,0.19661974,1.66377694
0.11105553,7.07350059,0.07260423,1.59920063,2.21547595,3.24293121,1.81484552,0.18052470,0.19642277,1.65356635
0.11705853,7.03732591,0.07181188,1.60612376,2.20994719,3.19801854,1.81013873,0.18009005,0.19597733,1.64433590
0.12306153,7.00734719,0.07100754,1.61343108,2.20797510,3.15843142,1.80531997,0.17950402,0.19530256,1.63658477
0.12906453,6.98516760,0.07022990,1.62074702,2.21041038,3.12576751,1.80048705,0.17878130,0.19441389,1.63075634
0.13506753,6.97206323,0.06951825,1.62761756,2.21799125,3.10146203,1.79566664,0.17793258,0.19332181,1.62722059
0.14107054,6.96894569,0.06891118,1.63352194,2.23132044,3.08675311,1.79081296,0.17696403,0.19203109,1.62625917
0.14707354,6.97634164,0.06844522,1.63788881,2.25084681,3.08265470,1.78581106,0.17587720,0.19054039,1.62805400
0.15307654,6.99438990,0.06815368,1.64011629,2.27685187,3.08993730,1.78048431,0.17466924,0.18884256,1.63267984
0.15907954,7.02285492,0.06806549,1.63959521,2.30944183,3.10911619,1.77460578,0.17333352,0.18692531,1.64010116
0.16508254,7.06115506,0.06820434,1.63573446,2.34854484,3.14044675,1.76791278,0.17186053,0.18477253,1.65017342
0.17108554,7.10840287,0.06858788,1.62798710,2.39391361,3.18392594,1.76012351,0.17023902,0.18236588,1.66264866
0.17708854,7.16345431,0.06922715,1.61587611,2.44513270,3.23929890,1.75095476,0.16845729,0.17968680,1.67718504
0.18309155,7.22496331,0.07012615,1.59901821,2.50163016,3.30606956,1.74013961,0.16650459,0.17671862,1.69335976
0.18909455,7.29143832,0.07128164,1.57714462,2.56269273,3.38351447,1.72744390,0.16437243,0.17344870,1.71068478
0.19509755,7.36129744,0.07268309,1.55011745,2.62748394,3.47069864,1.71268040,0.16205582,0.16987053,1.72862444
0.20110055,7.43291956,0.07431274,1.51794091,2.69506438,3.56649325,1.69572007,0.15955424,0.16598545,1.74661429
0.20710355,7.50468933,0.07614592,1.48076663,2.76441351,3.66959451,1.67649950,0.15687242,0.16180412,1.76408020
0.21310655,7.57503466,0.07815149,1.43889273,2.83445227,3.77854392,1.65502438,0.15402074,0.15734750,1.78045702
0.21910955,7.64245639,0.08029240,1.39275666,2.90406611,3.89175002,1.63136902,0.15101530,0.15264723,1.79520607
0.22511256,7.70555025,0.08252649,1.34292228,2.97212796,4.00751208,1.60567182,0.14787767,0.14774561,1.80783086
0.23111556,7.76302206,0.08480736,1.29006157,3.03752070,4.12404607,1.57812760,0.14463430,0.14269493,1.81789058
0.23711856,7.81369760,0.08708546,1.23493219,3.09915905,4.23951349,1.54897713,0.14131568,0.13755636,1.82501106
0.24312156,7.85652868,0.08930923,1.17835183,3.15601041,4.35205319,1.51849482,0.13795529,0.13239845,1.82889294
0.24912456,7.89059707,0.09142646,1.12117067,3.20711457,4.45981623,1.48697545,0.13458836,0.12729516,1.82931707
0.25512756,7.91511782,0.09338559,1.06424325,3.25160207,4.56100351,1.45472081,0.13125065,0.12232382,1.82614708
0.26113057,7.92944302,0.09513719,1.00840110,3.28871082,4.65390534,1.42202710,0.12797715,0.11756282,1.81932933
0.26713357,7.93306662,0.09663537,0.95442722,3.31780075,4.73694188,1.38917376,0.12480089,0.11308930,1.80889038
0.27313657,7.92563041,0.09783911,0.90303354,3.33836612,4.80870308,1.35641433,0.12175189,0.10897687,1.79493226
0.27913957,7.90693065,0.09871353,0.85484212,3.35004506,4.86798614,1.32396959,0.11885620,0.10529354,1.77762579
0.28514257,7.87692441,0.09923098,0.81037079,3.35262598,4.91382885,1.29202328,0.11613531,0.10209967,1.75720222
0.29114557,7.83573430,0.09937187,0.77002335,3.34605047,4.94553660,1.26072027,0.11360556,0.09944633,1.73394350
0.29714857,7.78365005,0.09912528,0.73408475,3.33041234,4.96270141,1.23016700,0.11127796,0.09737379,1.70817156
0.30315158,7.72112554,0.09848921,0.70272074,3.30595262,4.96521146,1.20043388,0.10915809,0.09591037,1.68023679
0.30915458,7.64876988,0.09747053,0.67598195,3.27305048,4.95324990,1.17155918,0.10724624,0.09507152,1.65050607
0.31515758,7.56733178,0.09608461,0.65381161,3.23221015,4.92728261,1.14355404,0.10553770,0.09485923,1.61935072
0.32116058,7.47767673,0.09435460,0.63605646,3.18404417,4.88803483,1.11640790,0.10402318,0.09526166,1.58713470
0.32716358,7.38075737,0.09231038,0.62248001,3.12925350,4.83645756,1.09009416,0.10268934,0.09625315,1.55420334
0.33316658,7.27757785,0.08998738,0.61277734,3.06860509,4.77368518,1.06457548,0.10151931,0.09779441,1.52087300
0.33916958,7.16915394,0.08742506,0.60659077,3.00290792,4.70098616,1.03980844,0.10049338,0.09983303,1.48742200
0.34517259,7.05647069,0.08466545,0.60352560,2.93298838,4.61970954,1.01574743,0.09958962,0.10230433,1.45408313
0.35117559,6.94044036,0.08175149,0.60316520,2.85966607,4.53122974,0.99234753,0.09878446,0.10513240,1.42103806
0.35717859,6.82186316,0.07872551,0.60508509,2.78373101,4.43689285,0.96956649,0.09805337,0.10823156,1.38841384
0.36318159,6.70139336,0.07562785,0.60886532,2.70592335,4.33796708,0.94736569,0.09737141,0.11150800,1.35628170
0.36918459,6.57951340,0.07249555,0.61410102,2.62691642,4.23560004,0.92571036,0.09671382,0.11486184,1.32465829
0.37518759,6.45651780,0.06936145,0.62041088,2.54730368,4.13078504,0.90456918,0.09605648,0.11818931,1.29350921
0.38119060,6.33250835,0.06625340,0.62744344,2.46759032,4.02433794,0.88391346,0.09537646,0.12138528,1.26275489
0.38719360,6.20740127,0.06319387,0.63488142,2.38818947,3.91688565,0.86371604,0.09465242,0.12434589,1.23227848
0.39319660,6.08094642,0.06019988,0.64244407,2.30942327,3.80886638,0.84395030,0.09386502,0.12697134,1.20193550
0.39919960,5.95275752,0.05728311,0.64988803,2.23152833,3.70054122,0.82458925,0.09299730,0.12916866,1.17156483
0.40520260,5.82235217,0.05445039,0.65700685,2.15466534,3.59201603,0.80560508,0.09203499,0.13085440,1.14100057
0.41120560,5.68919938,0.05170433,0.66362967,2.07893202,3.48327176,0.78696914,0.09096683,0.13195718,1.11008429
0.41720860,5.55277223,0.04904410,0.66961947,2.00437865,3.37420127,0.76865249,0.08978481,0.13241994,1.07867710
0.42321161,5.41260277,0.04646636,0.67487125,1.93102543,3.26465017,0.75062714,0.08848441,0.13220178,1.04667110
0.42921461,5.26833642,0.04396618,0.67931044,1.85888062,3.15445913,0.73286790,0.08706479,0.13127940,1.01399964
0.43521761,5.11978297,0.04153797,0.68289204,1.78795865,3.04350533,0.71535484,0.08552895,0.12964795,0.98064610
0.44122061,4.96696177,0.03917632,0.68560047,1.71829731,2.93174059,0.69807626,0.08388386,0.12732127,0.94665068
0.44722361,4.81013888,0.03687673,0.68745039,1.64997339,2.81922436,0.68103215,0.08214055,0.12433165,0.91211525
0.45322661,4.64985466,0.03463619,0.68848845,1.58311600,2.70615003,0.66423788,0.08031417,0.12072883,0.87720573
0.45922961,4.48694047,0.03245358,0.68879583,1.51791720,2.59286325,0.64772793,0.07842398,0.11657855,0.84215242
0.46523262,4.32252409,0.03032993,0.68849140,1.45463949,2.47987205,0.63155955,0.07649331,0.11196057,0.80724783
0.47123562,4.15802358,0.02826850,0.68773508,1.39362000,2.36784822,0.61581605,0.07454945,0.10696619,0.77284266
0.47723862,3.99513018,0.02627463,0.68673106,1.33527128,2.25762054,0.60060942,0.07262349,0.10169556,0.73933962
0.48324162,3.83578082,0.02435558,0.68573046,1.28007869,2.15016044,0.58608213,0.07075000,0.09625472,0.70718578
0.48924462,3.68212146,0.02252017,0.68503274,1.22859439,2.04656103,0.57240785,0.06896668,0.09075248,0.67686337
0.49524762,3.53646249,0.02077836,0.68498573,1.18142834,1.94801069,0.55979078,0.06731391,0.08529742,0.64887952
0.50125063,3.40122769,0.01914085,0.68598351,1.13923639,1.85576251,0.54846366,0.06583408,0.07999490,0.62375515
0.50725363,3.27889834,0.01761855,0.68846205,1.10270579,1.77110094,0.53868407,0.06457093,0.07494440,0.60201335
0.51325663,3.17195392,0.01622221,0.69289242,1.07253858,1.69530685,0.53072922,0.06356863,0.07023706,0.58416738
0.51925963,3.08281116,0.01496197,0.69977133,1.04943328,1.62962235,0.52488919,0.06287086,0.06595360,0.57070871
0.52526263,3.01376286,0.01384705,0.70960927,1.03406524,1.57521639,0.52145876,0.06251973,0.06216266,0.56209526
0.53126563,2.96691816,0.01288548,0.72291647,1.02706634,1.53315224,0.52072808,0.06255462,0.05891959,0.55874003
0.53726863,2.94414554,0.01208392,0.74018713,1.02900459,1.50435756,0.52297246,0.06301103,0.05626561,0.56100043
0.54327164,2.94702030,0.01144755,0.76188249,1.04036416,1.48959789,0.52844175,0.06391936,0.05422744,0.56916849
0.54927464,2.97677765,0.01098006,0.78841336,1.06152659,1.48945411,0.53734969,0.06530380,0.05281736,0.58346214
0.55527764,3.03427278,0.01068373,0.82012299,1.09275382,1.50430426,0.54986366,0.06718129,0.05203361,0.60401781
0.56128064,3.11994918,0.01055952,0.85727105,1.13417366,1.53431015,0.56609541,0.06956062,0.05186118,0.63088461
0.56728364,3.23381613,0.01060723,0.90001933,1.18576835,1.57940894,0.58609324,0.07244174,0.05227285,0.66402008
0.57328664,3.37543609,0.01082573,0.94842014,1.24736661,1.63930976,0.60983585,0.07581529,0.05323050,0.70328796
0.57928964,3.54392269,0.01121317,1.00240775,1.31863979,1.71349545,0.63722844,0.07966241,0.05468671,0.74845782
0.58529265,3.73794925,0.01176719,1.06179343,1.39910221,1.80122920,0.66810114,0.08395488,0.05658635,0.79920680
0.59129565,3.95576788,0.01248514,1.12626435,1.48811590,1.90156592,0.70220985,0.08865547,0.05886845,0.85512345
0.59729865,4.19523840,0.01336429,1.19538633,1.58489963,2.01336788,0.73923962,0.09371867,0.06146799,0.91571350
0.60330165,4.45386625,0.01440191,1.26861032,1.68854198,2.13532423,0.77881024,0.09909161,0.06431776,0.98040756
0.60930465,4.72884800,0.01559541,1.34528235,1.79801803,2.26597371,0.82048397,0.10471529,0.06735013,1.04857049
0.61530765,5.01712294,0.01694235,1.42465636,1.91220895,2.40372993,0.86377484,0.11052595,0.07049872,1.11951217
0.62131066,5.31542877,0.01844040,1.50590934,2.02992395,2.54690843,0.90815926,0.11645649,0.07369994,1.19249934
0.62731366,5.62035968,0.02008720,1.58815805,2.14992354,2.69375477,0.95308734,0.12243809,0.07689430,1.26676820
0.63331666,5.92842457,0.02188023,1.67047670,2.27094330,2.84247287,0.99799449,0.12840165,0.08002748,1.34153727
0.63931966,6.23610395,0.02381646,1.75191476,2.39171733,2.99125286,1.04231273,0.13427930,0.08305114,1.41602030
0.64532266,6.53990351,0.02589214,1.83151431,2.51100039,3.13829787,1.08548139,0.14000564,0.08592350,1.48943871
0.65132566,6.83640341,0.02810231,1.90832652,2.62758815,3.28184906,1.12695678,0.14551887,0.08860952,1.56103325
0.65732866,7.12230210,0.03044047,1.98142667,2.74033482,3.42020866,1.16622061,0.15076171,0.09108088,1.63007474
0.66333167,7.39445431,0.03289814,2.04992765,2.84816780,3.55176065,1.20278700,0.15568199,0.09331570,1.69587346
0.66933467,7.64990304,0.03546442,2.11299184,2.95009902,3.67498883,1.23620811,0.16023312,0.09529795,1.75778722
0.67533767,7.88590576,0.03812563,2.16984122,3.04523302,3.78849252,1.26607836,0.16437423,0.09701677,1.81522794
0.68134067,8.09995545,0.04086497,2.21976620,3.13277172,3.89099967,1.29203744,0.16807018,0.09846559,1.86766674
0.68734367,8.28979720,0.04366230,2.26213303,3.21201624,3.98137770,1.31377239,0.17129135,0.09964122,1.91463761
0.69334667,8.45344120,0.04649401,2.29639031,3.28236618,4.05864226,1.33101888,0.17401335,0.10054292,1.95573974
0.69934967,8.58917309,0.04933301,2.32207470,3.34331678,4.12196395,1.34356195,0.17621665,0.10117148,1.99063860
0.70535268,8.69556236,0.05214891,2.33881600,3.39445451,4.17067334,1.35123657,0.17788617,0.10152850,2.01906594
0.71135568,8.77146942,0.05490837,2.34634184,3.43545168,4.20426435,1.35392796,0.17901088,0.10161572,2.04081896
0.71735868,8.81605173,0.05757551,2.34448175,3.46606063,4.22239606,1.35157196,0.17958350,0.10143459,2.05575867
0.72336168,8.82876906,0.06011266,2.33317072,3.48610791,4.22489302,1.34415543,0.17960022,0.10098603,2.06380767
0.72936468,8.80938774,0.06248110,2.31245194,3.49548895,4.21174400,1.33171659,0.17906054,0.10027040,2.06494754
0.73536768,8.75798351,0.06464198,2.28247843,3.49416355,4.18309920,1.31434520,0.17796719,0.09928766,2.05921595
0.74137069,8.67494245,0.06655737,2.24351329,3.48215237,4.13926574,1.29218252,0.17632619,0.09803771,2.04670358
0.74737369,8.56095931,0.06819133,2.19592829,3.45953469,4.08070150,1.26542076,0.17414690,0.09652086,2.02755098
0.75337669,8.41703262,0.06951098,2.14020033,3.42644727,4.00800720,1.23430181,0.17144215,0.09473837,2.00194557
0.75937969,8.24445592,0.07048758,2.07690583,3.38308449,3.92191672,1.19911517,0.16822846,0.09269309,1.97011860
0.76538269,8.04480478,0.07109747,2.00671266,3.32969943,3.82328582,1.16019494,0.16452616,0.09039001,1.93234242
0.77138569,7.81991916,0.07132298,1.93036990,3.26660576,3.71307929,1.11791567,0.16035950,0.08783684,1.88892786
0.77738869,7.57188122,0.07115305,1.84869538,3.19418018,3.59235677,1.07268719,0.15575677,0.08504439,1.84022183
0.78339170,7.30298872,0.07058379,1.76256150,3.11286493,3.46225750,1.02494852,0.15075024,0.08202691,1.78660512
0.78939470,7.01572444,0.06961866,1.67287963,3.02317024,3.32398426,0.97516084,0.14537612,0.07880220,1.72849026
0.79539770,6.71272225,0.06826855,1.58058370,2.92567602,3.17878676,0.92379990,0.13967430,0.07539157,1.66631955
0.80140070,6.39673067,0.06655153,1.48661362,2.82103275,3.02794497,0.87134805,0.13368811,0.07181967,1.60056296
0.80740370,6.07057484,0.06449242,1.39189914,2.70996094,2.87275239,0.81828616,0.12746391,0.06811408,1.53171590
0.81340670,5.73711792,0.06212206,1.29734476,2.59324901,2.71449993,0.76508580,0.12105062,0.06430480,1.46029684
0.81940970,5.39922286,0.05947648,1.20381634,2.47174936,2.55446028,0.71220192,0.11449920,0.06042364,1.38684448
0.82541271,5.05971564,0.05659587,1.11212993,2.34637236,2.39387327,0.66006632,0.10786207,0.05650346,1.31191457
0.83141571,4.72135080,0.05352345,1.02304307,2.21807845,2.23393226,0.60908213,0.10119246,0.05257746,1.23607625
0.83741871,4.38678009,0.05030427,0.93724903,2.08786817,2.07577173,0.55961948,0.09454384,0.04867837,1.15990791
0.84342171,4.05852491,0.04698403,0.85537386,1.95677056,1.92045624,0.51201241,0.08796929,0.04483773,1.08399257
0.84942471,3.73895306,0.04360789,0.77797646,1.82583004,1.76897082,0.46655717,0.08152093,0.04108515,1.00891293
0.85542771,3.43026018,0.04021937,0.70555126,1.69609233,1.62221291,0.42351176,0.07524942,0.03744775,0.93524609
0.86143072,3.13445598,0.03685938,0.63853332,1.56858982,1.48098584,0.38309669,0.06920349,0.03394966,0.86355821
0.86743372,2.85335534,0.03356539,0.57730544,1.44432680,1.34599404,0.34549686,0.06342957,0.03061158,0.79439911
0.87343672,2.58857408,0.03037075,0.52220662,1.32426538,1.21783988,0.31086426,0.05797149,0.02745057,0.72829721
0.87943972,2.34152904,0.02730423,0.47354143,1.20931223,1.09702221,0.27932136,0.05287025,0.02447991,0.66575465
0.88544272,2.11344191,0.02438966,0.43158950,1.10030691,0.98393665,0.25096493,0.04816389,0.02170906,0.60724303
0.89144572,1.90534621,0.02164586,0.39661459,0.99801180,0.87887739,0.22587006,0.04388741,0.01914379,0.55319958
0.89744872,1.71809645,0.01908663,0.36887243,0.90310425,0.78204066,0.20409402,0.04007273,0.01678635,0.50402400
0.90345173,1.55237866,0.01672100,0.34861677,0.81617057,0.69352948,0.18567986,0.03674864,0.01463578,0.46007573
0.90945473,1.40872109,0.01455349,0.33610308,0.73770228,0.61335966,0.17065937,0.03394086,0.01268822,0.42167173
0.91545773,1.28750420,0.01258456,0.33158930,0.66809402,0.54146672,0.15905532,0.03167195,0.01093730,0.38908444
0.92146073,1.18896879,0.01081108,0.33533323,0.60764310,0.47771356,0.15088273,0.02996122,0.00937458,0.36253993
0.92746373,1.11322132,0.00922689,0.34758641,0.55655023,0.42189846,0.14614908,0.02882459,0.00798993,0.34221580
0.93346673,1.06023570,0.00782333,0.36858428,0.51492094,0.37376319,0.14485335,0.02827431,0.00677195,0.32823886
0.93946973,1.02985103,0.00658981,0.39853267,0.48276741,0.33300093,0.14698393,0.02831859,0.00570841,0.32068220
0.94547274,1.02176496,0.00551436,0.43759106,0.46001018,0.29926371,0.15251538,0.02896110,0.00478653,0.31956175
0.95147574,1.03552282,0.00458410,0.48585291,0.44647958,0.27216916,0.16140428,0.03020038,0.00399339,0.32483214
0.95747874,1.07050306,0.00378570,0.54332396,0.44191662,0.25130642,0.17358415,0.03202917,0.00331615,0.33638202
0.96348174,1.12589985,0.00310576,0.60989933,0.44597329,0.23624119,0.18895997,0.03443362,0.00274232,0.35402899
0.96948474,1.20070412,0.00253113,0.68534063,0.45821246,0.22651972,0.20740234,0.03739255,0.00225994,0.37751450
0.97548774,1.29368464,0.00204919,0.76925427,0.47810760,0.22167212,0.22874188,0.04087671,0.00185774,0.40649904
0.98149075,1.40337105,0.00164805,0.86107251,0.50504265,0.22121481,0.25276414,0.04484812,0.00152522,0.44055818
0.98749375,1.52804080,0.00131665,0.96003848,0.53831273,0.22465259,0.27920543,0.04925958,0.00125272,0.47917999
0.99349675,1.66571216,0.00104493,1.06519672,0.57712603,0.23148040,0.30775014,0.05405443,0.00103149,0.52176439
0.99949975,1.81414508,0.00082377,1.17539042,0.62060763,0.24118511,0.33802965,0.05916654,0.00085365,0.56762498
1.00550275,1.97085176,0.00064511,1.28926631,0.66780578,0.25324769,0.36962350,0.06452064,0.00071219,0.61599380
1.01150575,2.13311807,0.00050184,1.40528807,0.71770096,0.26714577,0.40206271,0.07003310,0.00060093,0.66602943
1.01750875,2.29803659,0.00038779,1.52175846,0.76921821,0.28235708,0.43483564,0.07561302,0.00051447,0.71682854
1.02351176,2.46255144,0.00029767,1.63685022,0.82124266,0.29836372,0.46739624,0.08116375,0.00044816,0.76744094
1.02951476,2.62351415,0.00022696,1.74864493,0.87263836,0.31465727,0.49917465,0.08658481,0.00039797,0.81688795
1.03551776,2.77774939,0.00017190,1.85517908,0.92226983,0.33074492,0.52958978,0.09177408,0.00036051,0.86418352
1.04152076,2.92212842,0.00012932,1.95449555,0.96902598,0.34615621,0.55806356,0.09663034,0.00033290,0.90835771
1.04752376,3.05364761,0.00009664,2.04469879,1.01184544,0.36045040,0.58403631,0.10105590,0.00031274,0.94848138
1.05352676,3.16950900,0.00007174,2.12401141,1.04974252,0.37322403,0.60698255,0.10495936,0.00029805,0.98369145
1.05952976,3.26719924,0.00005289,2.19082966,1.08183253,0.38411838,0.62642664,0.10825828,0.00028720,1.01321537
1.06553277,3.34456341,0.00003874,2.24377553,1.10735541,0.39282646,0.64195749,0.11088170,0.00027889,1.03639385
1.07153577,3.39987022,0.00002818,2.28174277,1.12569659,0.39909913,0.65324173,0.11277235,0.00027207,1.05270077
1.07753877,3.43186521,0.00002037,2.30393486,1.13640391,0.40275000,0.66003450,0.11388854,0.00026594,1.06175925
1.08354177,3.43980939,0.00001462,2.30989294,1.13919983,0.40365880,0.66218765,0.11420546,0.00025990,1.06335300
1.08954477,3.42350112,0.00001043,2.29951231,1.13398816,0.40177290,0.65965453,0.11371599,0.00025349,1.05743253
1.09554777,3.38328005,0.00000739,2.27304670,1.12085496,0.39710702,0.65249148,0.11243089,0.00024644,1.04411566
1.10155078,3.32001282,0.00000521,2.23110005,1.10006340,0.38974082,0.64085568,0.11037840,0.00023855,1.02368244
1.10755378,3.23506086,0.00000365,2.17460616,1.07204287,0.37981459,0.62499958,0.10760319,0.00022975,0.99656451
1.11355678,3.13023201,0.00000255,2.10479715,1.03737266,0.36752315,0.60526203,0.10416483,0.00022003,0.96332954
1.11955978,3.00771797,0.00000179,2.02316230,0.99676107,0.35310816,0.58205680,0.10013572,0.00020947,0.92466138
1.12556278,2.87002044,0.00000127,1.93139905,0.95102077,0.33684919,0.55585861,0.09559872,0.00019817,0.88133683
1.13156578,2.71986945,0.00000093,1.83135856,0.90104165,0.31905400,0.52718774,0.09064438,0.00018629,0.83420017
1.13756878,2.56013730,0.00000073,1.72498816,0.84776216,0.30004826,0.49659361,0.08536815,0.00017400,0.78413641
1.14357179,2.39375178,0.00000065,1.61427307,0.79214052,0.28016533,0.46463813,0.07986747,0.00016149,0.73204458
1.14957479,2.22361232,0.00000067,1.50117989,0.73512694,0.25973640,0.43187956,0.07423898,0.00014898,0.67881205
1.15557779,2.05251202,0.00000080,1.38760393,0.67763777,0.23908134,0.39885740,0.06857593,0.00013669,0.62529078
1.16158079,1.88306839,0.00000105,1.27532216,0.62053269,0.21850071,0.36607893,0.06296581,0.00012483,0.57227647
1.16758379,1.71766491,0.00000147,1.16595319,0.56459540,0.19826896,0.33400777,0.05748845,0.00011365,0.52049113
1.17358679,1.55840467,0.00000209,1.06092544,0.51051856,0.17862922,0.30305473,0.05221437,0.00010340,0.47056948
1.17958979,1.40707709,0.00000302,0.96145369,0.45889293,0.15978957,0.27357120,0.04720369,0.00009437,0.42304943
1.18559280,1.26513759,0.00000434,0.86852454,0.41020095,0.14192096,0.24584508,0.04250537,0.00008688,0.37836660
1.19159580,1.13369991,0.00000623,0.78289009,0.36481455,0.12515651,0.22009903,0.03815699,0.00008132,0.33685273
1.19759880,1.01353998,0.00000889,0.70506947,0.32299675,0.10959232,0.19649120,0.03418475,0.00007820,0.29873756
1.20360180,0.90510997,0.00001259,0.63535730,0.28490662,0.09528942,0.17511776,0.03060396,0.00007813,0.26415386
1.20960480,0.80856099,0.00001773,0.57383794,0.25060711,0.08227664,0.15601729,0.02741977,0.00008192,0.23314485
1.21560780,0.72377254,0.00002478,0.52040445,0.22007496,0.07055436,0.13917646,0.02462806,0.00009061,0.20567374
1.22161081,0.65038688,0.00003439,0.47478107,0.19321218,0.06009868,0.12453677,0.02221662,0.00010554,0.18163445
1.22761381,0.58784674,0.00004739,0.43654804,0.16985850,0.05086595,0.11200190,0.02016633,0.00012847,0.16086326
1.23361681,0.53543454,0.00006485,0.40516777,0.14980410,0.04279741,0.10144550,0.01845251,0.00016161,0.14315067
1.23961981,0.49231181,0.00008811,0.38001132,0.13280224,0.03582366,0.09271905,0.01704612,0.00020780,0.12825318
1.24562281,0.45755771,0.00011888,0.36038448,0.11858142,0.02986901,0.08565952,0.01591511,0.00027059,0.11590448
1.25162581,0.43020540,0.00015927,0.34555277,0.10685658,0.02485543,0.08009675,0.01502557,0.00035443,0.10582589
1.25762881,0.40927595,0.00021189,0.33476481,0.09733926,0.02070612,0.07586031,0.01434287,0.00046477,0.09773577
1.26363182,0.39380881,0.00027990,0.32727368,0.08974655,0.01734858,0.07278580,0.01383263,0.00060830,0.09135783
1.26963482,0.38288892,0.00036716,0.32235610,0.08380868,0.01471722,0.07072042,0.01346164,0.00079307,0.08642821
1.27563782,0.37566994,0.00047826,0.31932904,0.07927530,0.01275550,0.06952793,0.01319859,0.00102870,0.08270134
1.28164082,0.37139372,0.00061863,0.31756386,0.07592038,0.01141760,0.06909272,0.01301472,0.00132655,0.07995460
1.28764382,0.36940580,0.00079461,0.31649778,0.07354591,0.01066961,0.06932325,0.01288432,0.00169987,0.07799183
1.29364682,0.36916720,0.00101356,0.31564277,0.07198437,0.01049033,0.07015462,0.01278510,0.00216394,0.07664579
1.29964982,0.37026240,0.00128387,0.31459180,0.07110005,0.01087172,0.07155041,0.01269847,0.00273617,0.07577948
1.30565283,0.37240362,0.00161500,0.31302252,0.07078941,0.01181897,0.07350366,0.01260964,0.00343611,0.07528670
1.31165583,0.37543158,0.00201750,0.31069856,0.07098043,0.01335015,0.07603713,0.01250768,0.00428545,0.07509159
1.31765883,0.37931276,0.00250293,0.30746838,0.07163112,0.01549571,0.07920264,0.01238545,0.00530787,0.07514748
1.32366183,0.38413341,0.00308381,0.30326204,0.07272726,0.01829746,0.08307965,0.01223939,0.00652884,0.07543500
1.32966483,0.39009039,0.00377344,0.29808589,0.07427943,0.02180739,0.08777301,0.01206935,0.00797530,0.07595953
1.33566783,0.39747905,0.00458573,0.29201551,0.07631940,0.02608609,0.09340986,0.01187815,0.00967518,0.07674816
1.34167084,0.40667859,0.00553488,0.28518720,0.07889600,0.03120090,0.10013578,0.01167131,0.01165683,0.07784612
1.34767384,0.41813503,0.00663511,0.27778817,0.08207061,0.03722375,0.10811021,0.01145650,0.01394833,0.07931279
1.35367684,0.43234224,0.00790020,0.27004591,0.08591220,0.04422875,0.11750118,0.01124314,0.01657666,0.08121754
1.35967984,0.44982166,0.00934308,0.26221702,0.09049231,0.05228953,0.12847954,0.01104187,0.01956679,0.08363520
