energy_ev,total_up,C_s_up,C_p_up,S_s_up,S_p_up,V_p_up,V_d_up,Y_p_up,Y_d_up
-3.43671836,0.01632734,0.00035955,0.00052527,0.00006519,0.01251169,0.00499799,0.00047804,0.00411473,0.00233188
-3.43071536,0.01281837,0.00028084,0.00041321,0.00005092,0.00982723,0.00391048,0.00038480,0.00321394,0.00183134
-3.42471236,0.01006419,0.00021780,0.00032477,0.00003949,0.00772628,0.00305808,0.00031749,0.00249639,0.00143668
-3.41870935,0.00794513,0.00016770,0.00025627,0.00003040,0.00611715,0.00240187,0.00027346,0.00193052,0.00113111
-3.41270635,0.00636429,0.00012820,0.00020470,0.00002324,0.00492628,0.00191037,0.00025123,0.00148951,0.00090085
-3.40670335,0.00524661,0.00009730,0.00016770,0.00001764,0.00409749,0.00155901,0.00025058,0.00115099,0.00073503
-3.40070035,0.00453808,0.00007332,0.00014351,0.00001329,0.00359147,0.00132977,0.00027261,0.00089666,0.00062558
-3.39469735,0.00420527,0.00005486,0.00013100,0.00000995,0.00338546,0.00121087,0.00031985,0.00071190,0.00056717
-3.38869435,0.00423518,0.00004075,0.00012962,0.00000739,0.00347327,0.00119659,0.00039647,0.00058544,0.00055714
-3.38269135,0.00463546,0.00003005,0.00013947,0.00000545,0.00386563,0.00128723,0.00050845,0.00050906,0.00059556
-3.37668834,0.00543508,0.00002200,0.00016127,0.00000399,0.00459087,0.00148920,0.00066388,0.00047733,0.00068522
-3.37068534,0.00668545,0.00001600,0.00019638,0.00000290,0.00569603,0.00181520,0.00087328,0.00048738,0.00083180
-3.36468234,0.00846192,0.00001154,0.00024689,0.00000209,0.00724827,0.00228462,0.00114989,0.00053879,0.00104399
-3.35867934,0.01086566,0.00000827,0.00031562,0.00000150,0.00933660,0.00292393,0.00151017,0.00063342,0.00133372
-3.35267634,0.01402587,0.00000589,0.00040618,0.00000107,0.01207386,0.00376729,0.00197412,0.00077539,0.00171638
-3.34667334,0.01810207,0.00000416,0.00052305,0.00000075,0.01559879,0.00485708,0.00256574,0.00097105,0.00221109
-3.34067034,0.02328651,0.00000291,0.00067164,0.00000053,0.02007819,0.00624456,0.00331349,0.00122900,0.00284098
-3.33466733,0.02980630,0.00000203,0.00085830,0.00000037,0.02570880,0.00799040,0.00425060,0.00156006,0.00363339
-3.32866433,0.03792522,0.00000140,0.00109039,0.00000025,0.03271898,0.01016516,0.00541542,0.00197737,0.00462009
-3.32266133,0.04794482,0.00000096,0.00137629,0.00000017,0.04136965,0.01284960,0.00685164,0.00249634,0.00583738
-3.31665833,0.06020461,0.00000066,0.00172535,0.00000012,0.05195457,0.01613467,0.00860831,0.00313464,0.00732607
-3.31065533,0.07508100,0.00000044,0.00214790,0.00000008,0.06479944,0.02012130,0.01073981,0.00391214,0.00913132
-3.30465233,0.09298468,0.00000030,0.00265505,0.00000005,0.08025973,0.02491967,0.01330546,0.00485077,0.01130226
-3.29864932,0.11435624,0.00000020,0.00325863,0.00000004,0.09871696,0.03064803,0.01636894,0.00597426,0.01389144
-3.29264632,0.13965969,0.00000013,0.00397087,0.00000002,0.12057316,0.03743104,0.01999742,0.00730784,0.01695395
-3.28664332,0.16937374,0.00000009,0.00480419,0.00000002,0.14624342,0.04539739,0.02426032,0.00887780,0.02054632
-3.28064032,0.20398077,0.00000006,0.00577076,0.00000001,0.17614647,0.05467692,0.02922782,0.01071091,0.02472511
-3.27463732,0.24395343,0.00000004,0.00688214,0.00000001,0.21069314,0.06539703,0.03496892,0.01283373,0.02954522
-3.26863432,0.28973910,0.00000002,0.00814873,0.00000000,0.25027305,0.07767855,0.04154932,0.01527184,0.03505791
-3.26263132,0.34174233,0.00000002,0.00957928,0.00000000,0.29523954,0.09163111,0.04902888,0.01804890,0.04130863
-3.25662831,0.40030592,0.00000001,0.01118023,0.00000000,0.34589339,0.10734803,0.05745900,0.02118565,0.04833467
-3.25062531,0.46569100,0.00000001,0.01295521,0.00000000,0.40246561,0.12490107,0.06687972,0.02469887,0.05616264
-3.24462231,0.53805695,0.00000000,0.01490436,0.00000000,0.46510023,0.14433506,0.07731695,0.02860029,0.06480607
-3.23861931,0.61744201,0.00000000,0.01702384,0.00000000,0.53383748,0.16566271,0.08877962,0.03289554,0.07426302
-3.23261631,0.70374545,0.00000000,0.01930534,0.00000000,0.60859841,0.18885985,0.10125714,0.03758313,0.08451394
-3.22661331,0.79671233,0.00000000,0.02173567,0.00000000,0.68917163,0.21386135,0.11471718,0.04265359,0.09551993
-3.22061031,0.89592179,0.00000000,0.02429653,0.00000000,0.77520310,0.24055791,0.12910395,0.04808874,0.10722135
-3.21460730,1.00077983,0.00000000,0.02696443,0.00000000,0.86618968,0.26879413,0.14433706,0.05386122,0.11953718
-3.20860430,1.11051722,0.00000000,0.02971078,0.00000000,0.96147715,0.29836786,0.16031110,0.05993422,0.13236492
-3.20260130,1.22419330,0.00000000,0.03250223,0.00000000,1.06026314,0.32903111,0.17689609,0.06626154,0.14558136
-3.19659830,1.34070588,0.00000000,0.03530111,0.00000000,1.16160539,0.36049257,0.19393869,0.07278793,0.15904407
-3.19059530,1.45880743,0.00000000,0.03806624,0.00000000,1.26443527,0.39242183,0.21126434,0.07944984,0.17259373
-3.18459230,1.57712721,0.00000000,0.04075381,0.00000000,1.36757654,0.42445514,0.22868025,0.08617632,0.18605721
-3.17858929,1.69419891,0.00000000,0.04331848,0.00000000,1.46976865,0.45620258,0.24597908,0.09289040,0.19925137
-3.17258629,1.80849290,0.00000000,0.04571464,0.00000000,1.56969419,0.48725657,0.26294339,0.09951060,0.21198738
-3.16658329,1.91845197,0.00000000,0.04789769,0.00000000,1.66600929,0.51720119,0.27935049,0.10595270,0.22407552
-3.16058029,2.02252939,0.00000000,0.04982547,0.00000000,1.75737599,0.54562221,0.29497773,0.11213162,0.23533016
-3.15457729,2.11922764,0.00000000,0.05145955,0.00000000,1.84249538,0.57211725,0.30960782,0.11796345,0.24557483
-3.14857429,2.20713644,0.00000000,0.05276655,0.00000000,1.92014010,0.59630589,0.32303417,0.12336741,0.25464710
-3.14257129,2.28496859,0.00000000,0.05371925,0.00000000,1.98918514,0.61783907,0.33506594,0.12826777,0.26240309
-3.13656828,2.35159208,0.00000000,0.05429753,0.00000000,2.04863555,0.63640772,0.34553258,0.13259564,0.26872141
-3.13056528,2.40605757,0.00000000,0.05448907,0.00000000,2.09765015,0.65175005,0.35428785,0.13629054,0.27350643
-3.12456228,2.44761993,0.00000000,0.05428983,0.00000000,2.13556054,0.66365741,0.36121303,0.13930174,0.27669066
-3.11855928,2.47575347,0.00000000,0.05370414,0.00000000,2.16188456,0.67197851,0.36621925,0.14158931,0.27823621
-3.11255628,2.49016038,0.00000000,0.05274458,0.00000000,2.17633419,0.67662186,0.36924904,0.14312483,0.27813526
-3.10655328,2.49077235,0.00000000,0.05143152,0.00000000,2.17881769,0.67755650,0.37027686,0.14389181,0.27640966
-3.10055028,2.47774570,0.00000000,0.04979237,0.00000000,2.16943626,0.67481098,0.36930886,0.14388577,0.27310947
-3.09454727,2.45145063,0.00000000,0.04786070,0.00000000,2.14847562,0.66847090,0.36638176,0.14311403,0.26831085
-3.08854427,2.41245511,0.00000000,0.04567503,0.00000000,2.11639324,0.65867496,0.36156103,0.14159525,0.26211314
-3.08254127,2.36150468,0.00000000,0.04327759,0.00000000,2.07380182,0.64561001,0.35493852,0.13935863,0.25463547
-3.07653827,2.29949884,0.00000000,0.04071295,0.00000000,2.02144999,0.62950513,0.34662953,0.13644307,0.24601297
-3.07053527,2.22746531,0.00000000,0.03802669,0.00000000,1.96020091,0.61062512,0.33676959,0.13289601,0.23639277
-3.06453227,2.14653296,0.00000000,0.03526405,0.00000000,1.89100983,0.58926362,0.32551098,0.12877224,0.22592997
-3.05852926,2.05790446,0.00000000,0.03246868,0.00000000,1.81490109,0.56573613,0.31301911,0.12413263,0.21478368
-3.05252626,1.96282949,0.00000000,0.02968162,0.00000000,1.73294546,0.54037299,0.29946896,0.11904277,0.20311335
-3.04652326,1.86257901,0.00000000,0.02694032,0.00000000,1.64623821,0.51351270,0.28504149,0.11357163,0.19107535
-3.04052026,1.75842126,0.00000000,0.02427795,0.00000000,1.55587845,0.48549550,0.26992024,0.10779020,0.17882003
-3.03451726,1.65159985,0.00000000,0.02172291,0.00000000,1.46295004,0.45665751,0.25428812,0.10177025,0.16648922
-3.02851426,1.54331421,0.00000000,0.01929852,0.00000000,1.36850432,0.42732535,0.23832440,0.09558302,0.15421417
-3.02251126,1.43470250,0.00000000,0.01702292,0.00000000,1.27354477,0.39781133,0.22220202,0.08929812,0.14211404
-3.01650825,1.32682711,0.00000000,0.01490919,0.00000000,1.17901379,0.36840932,0.20608513,0.08298239,0.13029481
-3.01050525,1.22066277,0.00000000,0.01296559,0.00000000,1.08578150,0.33939119,0.19012695,0.07669899,0.11884864
-3.00450225,1.11708720,0.00000000,0.01119597,0.00000000,0.99463675,0.31100396,0.17446800,0.07050651,0.10785363
-2.99849925,1.01687422,0.00000000,0.00960022,0.00000000,0.90628018,0.28346753,0.15923458,0.06445828,0.09737394
-2.99249625,0.92068933,0.00000000,0.00817488,0.00000000,0.82131937,0.25697305,0.14453768,0.05860174,0.08746012
-2.98649325,0.82908757,0.00000000,0.00691373,0.00000000,0.74026602,0.23168200,0.13047217,0.05297805,0.07814984
-2.98049025,0.74251359,0.00000000,0.00580836,0.00000000,0.66353520,0.20772579,0.11711639,0.04762176,0.06946867
-2.97448724,0.66130384,0.00000000,0.00484883,0.00000000,0.59144636,0.18520604,0.10453205,0.04256072,0.06143110
-2.96848424,0.58569064,0.00000000,0.00402418,0.00000000,0.52422631,0.16419535,0.09276448,0.03781606,0.05404164
-2.96248124,0.51580807,0.00000000,0.00332298,0.00000000,0.46201371,0.14473868,0.08184322,0.03340237,0.04729606
-2.95647824,0.45169938,0.00000000,0.00273379,0.00000000,0.40486521,0.12685512,0.07178284,0.02932800,0.04118259
-2.95047524,0.39332571,0.00000000,0.00224555,0.00000000,0.35276274,0.11054016,0.06258412,0.02559547,0.03568324
-2.94447224,0.34057593,0.00000000,0.00184790,0.00000000,0.30562198,0.09576825,0.05423534,0.02220198,0.03077505
-2.93846923,0.29327720,0.00000000,0.00153147,0.00000000,0.26330152,0.08249561,0.04671377,0.01914004,0.02643136
-2.93246623,0.25120600,0.00000000,0.00128810,0.00000000,0.22561264,0.07066324,0.03998735,0.01639809,0.02262303
-2.92646323,0.21409933,0.00000000,0.00111097,0.00000000,0.19232920,0.06019996,0.03401629,0.01396123,0.01931960
-2.92046023,0.18166576,0.00000000,0.00099470,0.00000000,0.16319754,0.05102553,0.02875482,0.01181189,0.01649033
-2.91445723,0.15359601,0.00000000,0.00093546,0.00000000,0.13794602,0.04305356,0.02415281,0.00993054,0.01410522
-2.90845423,0.12957285,0.00000000,0.00093097,0.00000001,0.11629396,0.03619430,0.02015735,0.00829636,0.01213588
-2.90245123,0.10928004,0.00000000,0.00098048,0.00000001,0.09795977,0.03035721,0.01671416,0.00688783,0.01055626
-2.89644822,0.09241016,0.00000000,0.00108475,0.00000002,0.08266808,0.02545315,0.01376891,0.00568329,0.00934322
-2.89044522,0.07867112,0.00000000,0.00124599,0.00000003,0.07015578,0.02139633,0.01126832,0.00466141,0.00847706
-2.88444222,0.06779136,0.00000000,0.00146776,0.00000004,0.06017683,0.01810580,0.00916108,0.00380163,0.00794174
-2.87843922,0.05952357,0.00000001,0.00175484,0.00000007,0.05250573,0.01550664,0.00739862,0.00308442,0.00772502
-2.87243622,0.05364700,0.00000001,0.00211304,0.00000010,0.04693981,0.01353070,0.00593560,0.00249157,0.00781842
-2.86643322,0.04996839,0.00000002,0.00254909,0.00000015,0.04330021,0.01211701,0.00473039,0.00200638,0.00821699
-2.86043022,0.04832159,0.00000002,0.00307032,0.00000022,0.04143173,0.01121187,0.00374520,0.00161373,0.00891892
-2.85442721,0.04856589,0.00000004,0.00368446,0.00000033,0.04120153,0.01076856,0.00294623,0.00130013,0.00992494
-2.84842421,0.05058345,0.00000005,0.00439932,0.00000048,0.04249692,0.01074684,0.00230362,0.00105379,0.01123766
-2.84242121,0.05427565,0.00000008,0.00522245,0.00000069,0.04522233,0.01111217,0.00179134,0.00086454,0.01286072
-2.83641821,0.05955884,0.00000011,0.00616085,0.00000100,0.04929556,0.01183479,0.00138701,0.00072380,0.01479781
-2.83041521,0.06635959,0.00000016,0.00722057,0.00000143,0.05464366,0.01288861,0.00107167,0.00062454,0.01705173
-2.82441221,0.07460965,0.00000023,0.00840639,0.00000202,0.06119841,0.01425009,0.00082956,0.00056120,0.01962326
-2.81840920,0.08424086,0.00000032,0.00972150,0.00000285,0.06889180,0.01589704,0.00064781,0.00052964,0.02251025
-2.81240620,0.09518038,0.00000046,0.01116721,0.00000399,0.07765152,0.01780745,0.00051627,0.00052715,0.02570657
-2.80640320,0.10734628,0.00000064,0.01274280,0.00000555,0.08739690,0.01995839,0.00042721,0.00055240,0.02920137
-2.80040020,0.12064397,0.00000088,0.01444537,0.00000765,0.09803526,0.02232508,0.00037520,0.00060552,0.03297841
-2.79439720,0.13496354,0.00000121,0.01626992,0.00001047,0.10945898,0.02488010,0.00035695,0.00068813,0.03701572
-2.78839420,0.15017826,0.00000165,0.01820949,0.00001424,0.12154348,0.02759277,0.00037118,0.00080352,0.04128548
-2.78239120,0.16614445,0.00000224,0.02025548,0.00001922,0.13414616,0.03042883,0.00041862,0.00095676,0.04575432
-2.77638819,0.18270283,0.00000303,0.02239824,0.00002576,0.14710647,0.03335035,0.00050198,0.00115495,0.05038392
-2.77038519,0.19968136,0.00000405,0.02462775,0.00003427,0.16024716,0.03631597,0.00062599,0.00140747,0.05513212
-2.76438219,0.21689960,0.00000539,0.02693447,0.00004527,0.17337665,0.03928131,0.00079753,0.00172631,0.05995429
-2.75837919,0.23417458,0.00000713,0.02931046,0.00005938,0.18629263,0.04219979,0.00102569,0.00212638,0.06480514
-2.75237619,0.25132782,0.00000938,0.03175057,0.00007733,0.19878661,0.04502354,0.00132198,0.00262592,0.06964086
-2.74637319,0.26819348,0.00001225,0.03425369,0.00009998,0.21064942,0.04770468,0.00170046,0.00324683,0.07442150
-2.74037019,0.28462718,0.00001590,0.03682413,0.00012835,0.22167730,0.05019664,0.00217791,0.00401508,0.07911347
-2.73436718,0.30051508,0.00002052,0.03947296,0.00016361,0.23167857,0.05245562,0.00277396,0.00496103,0.08369217
-2.72836418,0.31578290,0.00002632,0.04221916,0.00020706,0.24048029,0.05444214,0.00351124,0.00611974,0.08814448
-2.72236118,0.33040428,0.00003357,0.04509075,0.00026020,0.24793497,0.05612247,0.00441537,0.00753117,0.09247106
-2.71635818,0.34440812,0.00004257,0.04812554,0.00032465,0.25392671,0.05747010,0.00551502,0.00924026,0.09668831
-2.71035518,0.35788432,0.00005369,0.05137160,0.00040221,0.25837670,0.05846690,0.00684170,0.01129696,0.10082980
-2.70435218,0.37098757,0.00006734,0.05488731,0.00049479,0.26124785,0.05910423,0.00842959,0.01375595,0.10494720
-2.69834917,0.38393884,0.00008402,0.05874095,0.00060438,0.26254810,0.05938366,0.01031515,0.01667635,0.10911034
-2.69234617,0.39702432,0.00010428,0.06300974,0.00073305,0.26233257,0.05931745,0.01253659,0.02012104,0.11340666
-2.68634317,0.41059158,0.00012878,0.06777837,0.00088289,0.26070422,0.05892876,0.01513324,0.02415595,0.11793973
-2.68034017,0.42504308,0.00015825,0.07313701,0.00105592,0.25781315,0.05825146,0.01814472,0.02884901,0.12282701
-2.67433717,0.44082702,0.00019353,0.07917879,0.00125406,0.25385442,0.05732963,0.02160996,0.03426891,0.12819679
-2.66833417,0.45842585,0.00023557,0.08599683,0.00147904,0.24906464,0.05621685,0.02556619,0.04048378,0.13418446
-2.66233117,0.47834275,0.00028542,0.09368098,0.00173231,0.24371735,0.05497515,0.03004768,0.04755960,0.14092825
-2.65632816,0.50108667,0.00034426,0.10231422,0.00201496,0.23811742,0.05367372,0.03508458,0.05555856,0.14856445
-2.65032516,0.52715631,0.00041341,0.11196909,0.00232767,0.23259458,0.05238751,0.04070167,0.06453741,0.15722251
-2.64432216,0.55702386,0.00049429,0.12270406,0.00267056,0.22749648,0.05119560,0.04691712,0.07454577,0.16702002
-2.63831916,0.59111892,0.00058847,0.13456023,0.00304319,0.22318114,0.05017958,0.05374140,0.08562453,0.17805795
-2.63231616,0.62981341,0.00069762,0.14755832,0.00344445,0.22000932,0.04942172,0.06117634,0.09780440,0.19041625
-2.62631316,0.67340787,0.00082352,0.16169630,0.00387254,0.21833671,0.04900330,0.06921433,0.11110465,0.20414995
-2.62031016,0.72211971,0.00096807,0.17694758,0.00432494,0.21850611,0.04900274,0.07783780,0.12553204,0.21928618
-2.61430715,0.77607379,0.00113318,0.19326012,0.00479842,0.22083976,0.04949390,0.08701899,0.14108007,0.23582187
-2.60830415,0.83529548,0.00132082,0.21055625,0.00528906,0.22563180,0.05054434,0.09671998,0.15772849,0.25372253
-2.60230115,0.89970640,0.00153292,0.22873345,0.00579229,0.23314094,0.05221361,0.10689306,0.17544301,0.27292193
-2.59629815,0.96912272,0.00177133,0.24766595,0.00630301,0.24358336,0.05455167,0.11748129,0.19417532,0.29332285
-2.59029515,1.04325597,0.00203776,0.26720709,0.00681565,0.25712593,0.05759723,0.12841949,0.21386328,0.31479861
-2.58429215,1.12171595,0.00233368,0.28719246,0.00732432,0.27387977,0.06137635,0.13963520,0.23443121,0.33719546
-2.57828914,1.20401564,0.00266023,0.30744339,0.00782295,0.29389431,0.06590101,0.15105005,0.25579035,0.36033562
-2.57228614,1.28957750,0.00301817,0.32777102,0.00830544,0.31715193,0.07116788,0.16258096,0.27783924,0.38402078
-2.56628314,1.37774106,0.00340771,0.34798036,0.00876583,0.34356351,0.07715733,0.17414162,0.30046425,0.40803592
-2.56028014,1.46777138,0.00382847,0.36787455,0.00919846,0.37296492,0.08383257,0.18564369,0.32353996,0.43215330
-2.55427714,1.55886818,0.00427937,0.38725875,0.00959808,0.40511494,0.09113925,0.19699810,0.34692964,0.45613642
-2.54827414,1.65017562,0.00475852,0.40594397,0.00996007,0.43969475,0.09900532,0.20811614,0.37048571,0.47974390
-2.54227114,1.74079262,0.00526320,0.42375031,0.01028048,0.47630934,0.10734146,0.21891044,0.39405044,0.50273317
-2.53626813,1.82978399,0.00578977,0.44050988,0.01055615,0.51449111,0.11604192,0.22929580,0.41745687,0.52486398
-2.53026513,1.91619250,0.00633369,0.45606925,0.01078481,0.55370588,0.12498598,0.23918997,0.44053007,0.54590164
-2.52426213,1.99905216,0.00688952,0.47029142,0.01096508,0.59336132,0.13404000,0.24851432,0.46308915,0.56562025
-2.51825913,2.07740306,0.00745095,0.48305759,0.01109650,0.63281803,0.14306009,0.25719458,0.48494980,0.58380572
-2.51225613,2.15030807,0.00801092,0.49426856,0.01117953,0.67140298,0.15189528,0.26516160,0.50592789,0.60025897
-2.50625313,2.21687136,0.00856176,0.50384614,0.01121552,0.70842514,0.16039126,0.27235226,0.52584394,0.61479920
-2.50025013,2.27625897,0.00909533,0.51173450,0.01120667,0.74319293,0.16839455,0.27871058,0.54452864,0.62726733
-2.49424712,2.32772112,0.00960322,0.51790167,0.01115594,0.77503290,0.17575693,0.28418906,0.56182944,0.63752976
-2.48824412,2.37061580,0.01007700,0.52234119,0.01106704,0.80330904,0.18234002,0.28875019,0.57761790,0.64548233
-2.48224112,2.40443294,0.01050846,0.52507391,0.01094430,0.82744200,0.18801983,0.29236820,0.59179782,0.65105444
-2.47623812,2.42881842,0.01088988,0.52614999,0.01079266,0.84692733,0.19269111,0.29503094,0.60431369,0.65421317
-2.47023512,2.44359647,0.01121426,0.52565083,0.01061754,0.86135209,0.19627124,0.29674173,0.61515908,0.65496725
-2.46423212,2.44878948,0.01147561,0.52369094,0.01042481,0.87040888,0.19870355,0.29752116,0.62438450,0.65337060
-2.45822911,2.44463358,0.01166912,0.52041937,0.01022074,0.87390677,0.19995986,0.29740862,0.63210425,0.64952514
-2.45222611,2.43158891,0.01179138,0.51602057,0.01001188,0.87177841,0.20004210,0.29646340,0.63850164,0.64358251
-2.44622311,2.41034302,0.01184049,0.51071433,0.00980501,0.86408307,0.19898291,0.29476517,0.64383200,0.63574459
-2.44022011,2.38180666,0.01181618,0.50475462,0.00960709,0.85100526,0.19684519,0.29241377,0.64842310,0.62626222
-2.43421711,2.34710102,0.01171980,0.49842696,0.00942511,0.83284900,0.19372051,0.28952815,0.65267239,0.61543230
-2.42821411,2.30753612,0.01155430,0.49204430,0.00926605,0.81002802,0.18972648,0.28624430,0.65704102,0.60359271
-2.42221111,2.26458053,0.01132412,0.48594123,0.00913669,0.78305202,0.18500319,0.28271233,0.66204409,0.59111545
-2.41620810,2.21982280,0.01103505,0.48046651,0.00904353,0.75250999,0.17970875,0.27909253,0.66823765,0.57839771
-2.41020510,2.17492583,0.01069402,0.47597400,0.00899259,0.71905089,0.17401417,0.27555072,0.67620217,0.56585130
-2.40420210,2.13157550,0.01030884,0.47281231,0.00898926,0.68336281,0.16809777,0.27225290,0.68652331,0.55389063
-2.39819910,2.09142560,0.00988796,0.47131334,0.00903810,0.64615143,0.16213933,0.26935943,0.69977028,0.54291974
-2.39219610,2.05604104,0.00944014,0.47178023,0.00914268,0.60811853,0.15631417,0.26701916,0.71647280,0.53331883
-2.38619310,2.02684194,0.00897421,0.47447517,0.00930537,0.56994162,0.15078749,0.26536362,0.73709733,0.52543090
-2.38019010,2.00505092,0.00849872,0.47960767,0.00952721,0.53225531,0.14570903,0.26450165,0.76202389,0.51954905
-2.37418709,1.99164615,0.00802174,0.48732376,0.00980773,0.49563513,0.14120840,0.26451485,0.79152431,0.51590510
-2.36818409,1.98732220,0.00755060,0.49769689,0.01014488,0.46058432,0.13739112,0.26545400,0.82574312,0.51466008
-2.36218109,1.99246095,0.00709174,0.51072091,0.01053493,0.42752389,0.13433567,0.26733673,0.86468216,0.51589710
-2.35617809,2.00711382,0.00665052,0.52630563,0.01097250,0.39678619,0.13209141,0.27014665,0.90818972,0.51961697
-2.35017509,2.03099660,0.00623120,0.54427541,0.01145058,0.36861205,0.13067770,0.27383400,0.95595519,0.52573693
-2.34417209,2.06349714,0.00583686,0.56437096,0.01196067,0.34315114,0.13008401,0.27831774,1.00750956,0.53409260
-2.33816908,2.10369609,0.00546943,0.58625448,0.01249291,0.32046564,0.13027111,0.28348920,1.06223231,0.54444315
-2.33216608,2.15039966,0.00512976,0.60951804,0.01303638,0.30053650,0.13117331,0.28921690,1.11936456,0.55647948
-2.32616308,2.20218336,0.00481771,0.63369503,0.01357932,0.28327201,0.13270153,0.29535251,1.17802822,0.56983525
-2.32016008,2.25744477,0.00453230,0.65827428,0.01410955,0.26851821,0.13474717,0.30173743,1.23725069,0.58410012
-2.31415708,2.31446311,0.00427183,0.68271628,0.01461475,0.25607040,0.13718658,0.30820984,1.29599408,0.59883479
-2.30815408,2.37146312,0.00403411,0.70647095,0.01508291,0.24568543,0.13988601,0.31461168,1.35318796,0.61358710
-2.30215108,2.42668034,0.00381654,0.72899615,0.01550272,0.23709411,0.14270670,0.32079532,1.40776426,0.62790854
-2.29614807,2.47842511,0.00361637,0.74977622,0.01586391,0.23001331,0.14551016,0.32662944,1.45869291,0.64137047
-2.29014507,2.52514250,0.00343080,0.76833963,0.01615766,0.22415733,0.14816315,0.33200390,1.50501665,0.65357920
-2.28414207,2.56546569,0.00325715,0.78427524,0.01637685,0.21924823,0.15054244,0.33683330,1.54588362,0.66418955
-2.27813907,2.59826072,0.00309294,0.79724618,0.01651634,0.21502473,0.15253907,0.34105910,1.58057628,0.67291612
-2.27213607,2.62266099,0.00293602,0.80700112,0.01657316,0.21124967,0.15406184,0.34465024,1.60853548,0.67954198
-2.26613307,2.63809044,0.00278461,0.81338224,0.01654660,0.20771577,0.15504026,0.34760221,1.62937880,0.68392446
-2.26013007,2.64427507,0.00263735,0.81632990,0.01643820,0.20424978,0.15542645,0.34993485,1.64291255,0.68599801
-2.25412706,2.64124290,0.00249331,0.81588380,0.01625179,0.20071492,0.15519638,0.35168887,1.64913713,0.68577407
-2.24812406,2.62931335,0.00235199,0.81218089,0.01599326,0.19701190,0.15435007,0.35292171,1.64824589,0.68333825
-2.24212106,2.60907728,0.00221327,0.80545020,0.01567043,0.19307854,0.15291113,0.35370267,1.64061801,0.67884523
-2.23611806,2.58136964,0.00207739,0.79600529,0.01529279,0.18888829,0.15092541,0.35410809,1.62680618,0.67251166
-2.23011506,2.54723676,0.00194490,0.78423460,0.01487116,0.18444776,0.14845910,0.35421670,1.60752007,0.66460785
-2.22411206,2.50790080,0.00181658,0.77059060,0.01441742,0.17979369,0.14559633,0.35410559,1.58360696,0.65544871
-2.21810905,2.46472339,0.00169338,0.75557836,0.01394412,0.17498945,0.14243630,0.35384714,1.55603079,0.64538456
-2.21210605,2.41917104,0.00157639,0.73974415,0.01346416,0.17012132,0.13909030,0.35350710,1.52585104,0.63479235
-2.20610305,2.37278390,0.00146675,0.72366475,0.01299042,0.16529488,0.13567858,0.35314400,1.49420272,0.62406791
-2.20010005,2.32714951,0.00136561,0.70793802,0.01253549,0.16063158,0.13232733,0.35280994,1.46227846,0.61361938
-2.19409705,2.28388260,0.00127409,0.69317496,0.01211133,0.15626560,0.12916577,0.35255269,1.43131362,0.60386229
-2.18809405,2.24461119,0.00119325,0.67999364,0.01172906,0.15234113,0.12632356,0.35241894,1.40257491,0.59521622
-2.18209105,2.21096892,0.00112403,0.66901496,0.01139875,0.14901020,0.12392854,0.35245849,1.37735252,0.58810310
-2.17608804,2.18459283,0.00106730,0.66086002,0.01112923,0.14643074,0.12210476,0.35272894,1.35695573,0.58294685
-2.17008504,2.16712537,0.00102377,0.65614904,0.01092798,0.14476517,0.12097098,0.35330060,1.34271128,0.58017412
-2.16408204,2.16021885,0.00099403,0.65550108,0.01080108,0.14417913,0.12063939,0.35426106,1.33596357,0.58021560
-2.15807904,2.16554051,0.00097856,0.65953429,0.01075311,0.14484028,0.12121477,0.35571912,1.33807555,0.58350744
-2.15207604,2.18477586,0.00097770,0.66886582,0.01078720,0.14691711,0.12279367,0.35780757,1.35042893,0.59049223
-2.14607304,2.21962823,0.00099168,0.68411086,0.01090499,0.15057743,0.12546397,0.36068446,1.37442218,0.60161884
-2.14007004,2.27181247,0.00102059,0.70588018,0.01110673,0.15598647,0.12930426,0.36453265,1.41146489,0.61734086
-2.13406703,2.34304099,0.00106445,0.73477538,0.01139131,0.16330441,0.13438335,0.36955740,1.46296705,0.63811289
-2.12806403,2.43500081,0.00112315,0.77138160,0.01175634,0.17268323,0.14075959,0.37598188,1.53032223,0.66438449
-2.12206103,2.54932075,0.00119649,0.81625719,0.01219823,0.18426280,0.14848003,0.38404078,1.61488357,0.69659160
-2.11605803,2.68752855,0.00128415,0.86992008,0.01271235,0.19816626,0.15757931,0.39397207,1.71793235,0.73514520
-2.11005503,2.85099835,0.00138575,0.93283113,0.01329307,0.21449459,0.16807833,0.40600722,1.84063894,0.78041757
-2.10405203,3.04088964,0.00150076,1.00537440,0.01393388,0.23332072,0.17998262,0.42036033,1.98401677,0.83272609
-2.09804902,3.25807952,0.00162858,1.08783511,0.01462755,0.25468313,0.19328053,0.43721660,2.14887025,0.89231546
-2.09204602,3.50309067,0.00176847,1.18037566,0.01536621,0.27857938,0.20794117,0.45672069,2.33573840,0.95933856
-2.08604302,3.77601820,0.00191959,1.28301102,0.01614149,0.30495974,0.22391231,0.47896551,2.54483611,1.03383702
-2.08004002,4.07645865,0.00208099,1.39558425,0.01694462,0.33372142,0.24111830,0.50398218,2.77599579,1.11572219
-2.07403702,4.40344521,0.00225159,1.51774366,0.01776654,0.36470365,0.25945814,0.53173144,3.02861227,1.20475771
