energy_ev,total_up,Re_p_up,Re_d_up,S_s_up,S_p_up,Si_p_up,Si_d_up
-4.30115058,5.29544345,1.96188165,3.00759558,0.00817258,1.19556058,1.56009216,0.00000000
-4.29514757,5.43222642,2.03731266,3.10959050,0.00867752,1.17804594,1.64490471,0.00000000
-4.28914457,5.57144917,2.11726704,3.21213412,0.00916427,1.16047046,1.73102257,0.00000000
-4.28314157,5.71132531,2.20090277,3.31397056,0.00962411,1.14286893,1.81757585,0.00000000
-4.27713857,5.84973433,2.28715040,3.41367344,0.01004871,1.12522519,1.90357139,0.00000000
-4.27113557,5.98428512,2.37473758,3.50968431,0.01043033,1.10748419,1.98791130,0.00000000
-4.26513257,6.11239356,2.46222261,3.60035839,0.01076200,1.08956600,2.06941684,0.00000000
-4.25912956,6.23137100,2.54803621,3.68401618,0.01103773,1.07138097,2.14685722,0.00000000
-4.25312656,6.33852010,2.63052983,3.75899866,0.01125269,1.05284491,2.21898245,0.00000000
-4.24712356,6.43123382,2.70802877,3.82372397,0.01140331,1.03389361,2.28455895,0.00000000
-4.24112056,6.50709339,2.77888816,3.87674321,0.01148743,1.01449546,2.34240688,0.00000000
-4.23511756,6.56396108,2.84154924,3.91679283,0.01150434,0.99466179,2.39143755,0.00000000
-4.22911456,6.60006367,2.89459396,3.94284172,0.01145480,0.97445407,2.43068963,0.00000000
-4.22311156,6.61406303,2.93679524,3.95413060,0.01134100,0.95398762,2.45936239,0.00000000
-4.21710855,6.60511078,2.96716098,3.95020231,0.01116650,0.93343176,2.47684480,0.00000000
-4.21110555,6.57288466,2.98496966,3.93092146,0.01093609,0.91300617,2.48273904,0.00000000
-4.20510255,6.51760510,2.98979624,3.89648281,0.01065565,0.89297395,2.47687744,0.00000000
-4.19909955,6.44003137,2.98152696,3.84740782,0.01033198,0.87363146,2.45933192,0.00000000
-4.19309655,6.34143757,2.96036260,3.78452968,0.00997257,0.85529587,2.43041563,0.00000000
-4.18709355,6.22356984,2.92681014,3.70896753,0.00958541,0.83829079,2.39067656,0.00000000
-4.18109055,6.08858672,2.88166325,3.62209096,0.00917872,0.82293096,2.34088335,0.00000000
-4.17508754,5.93898551,2.82597256,3.52547640,0.00876081,0.80950673,2.28200394,0.00000000
-4.16908454,5.77751827,2.76100740,3.42085750,0.00833979,0.79826924,2.21517795,0.00000000
-4.16308154,5.60710097,2.68821074,3.31007147,0.00792343,0.78941699,2.14168399,0.00000000
-4.15707854,5.43072024,2.60914942,3.19500385,0.00751901,0.78308459,2.06290320,0.00000000
-4.15107554,5.25134149,2.52546224,3.07753405,0.00713311,0.77933424,1.98028074,0.00000000
-4.14507254,5.07182250,2.43880793,2.95948374,0.00677158,0.77815039,1.89528656,0.00000000
-4.13906953,4.89483573,2.35081549,2.84257020,0.00643943,0.77943784,1.80937702,0.00000000
-4.13306653,4.72280238,2.26303870,2.72836628,0.00614074,0.78302342,1.72395891,0.00000000
-4.12706353,4.55784015,2.17691659,2.61826810,0.00587872,0.78866109,1.64035682,0.00000000
-4.12106053,4.40172614,2.09374106,2.51347139,0.00565562,0.79604033,1.55978493,0.00000000
-4.11505753,4.25587521,2.01463237,2.41495673,0.00547281,0.80479719,1.48332394,0.00000000
-4.10905453,4.12133346,1.94052295,2.32348344,0.00533082,0.81452765,1.41190332,0.00000000
-4.10305153,3.99878565,1.87214923,2.23959169,0.00522934,0.82480254,1.34628913,0.00000000
-4.09704852,3.88857468,1.81005100,2.16361154,0.00516733,0.83518319,1.28707718,0.00000000
-4.09104552,3.79073089,1.75457731,2.09567803,0.00514305,0.84523726,1.23469109,0.00000000
-4.08504252,3.70500848,1.70589793,2.03575044,0.00515417,0.85455374,1.18938470,0.00000000
-4.07903952,3.63092643,1.66401879,1.98363466,0.00519778,0.86275664,1.15124821,0.00000000
-4.07303652,3.56781111,1.62880031,1.93900678,0.00527049,0.86951663,1.12021736,0.00000000
-4.06703352,3.51483835,1.59997728,1.90143687,0.00536851,0.87456022,1.09608490,0.00000000
-4.06103052,3.47107298,1.57717903,1.87041168,0.00548766,0.87767604,1.07851379,0.00000000
-4.05502751,3.43550418,1.55994917,1.84535552,0.00562350,0.87871817,1.06705158,0.00000000
-4.04902451,3.40707605,1.54776407,1.82564866,0.00577132,0.87760640,1.06114569,0.00000000
-4.04302151,3.38471274,1.54004976,1.81064323,0.00592628,0.87432363,1.06015911,0.00000000
-4.03701851,3.36733852,1.53619706,1.79967648,0.00608342,0.86891075,1.06338651,0.00000000
-4.03101551,3.35389335,1.53557498,1.79208188,0.00623776,0.86145931,1.07007063,0.00000000
-4.02501251,3.34334486,1.53754261,1.78719845,0.00638441,0.85210261,1.07941886,0.00000000
-4.01900950,3.33469787,1.54145993,1.78437886,0.00651857,0.84100582,1.09062001,0.00000000
-4.01300650,3.32700263,1.54669767,1.78299697,0.00663570,0.82835562,1.10286120,0.00000000
-4.00700350,3.31936279,1.55264678,1.78245526,0.00673160,0.81435001,1.11534477,0.00000000
-4.00100050,3.31094393,1.55872757,1.78219249,0.00680244,0.79918895,1.12730496,0.00000000
-3.99499750,3.30098312,1.56439877,1.78169188,0.00684494,0.78306606,1.13802406,0.00000000
-3.98899450,3.28879977,1.56916628,1.78048967,0.00685638,0.76616196,1.14684776,0.00000000
-3.98299150,3.27380733,1.57259168,1.77818394,0.00683470,0.74863930,1.15319907,0.00000000
-3.97698849,3.25552542,1.57429991,1.77444316,0.00677856,0.73063979,1.15659048,0.00000000
-3.97098549,3.23359139,1.57398590,1.76901392,0.00668737,0.71228292,1.15663374,0.00000000
-3.96498249,3.20777028,1.57141958,1.76172726,0.00656130,0.69366656,1.15304691,0.00000000
-3.95897949,3.17796202,1.56644881,1.75250264,0.00640129,0.67486890,1.14565813,0.00000000
-3.95297649,3.14420478,1.55899984,1.74134924,0.00620903,0.65595160,1.13440612,0.00000000
-3.94697349,3.10667344,1.54907503,1.72836382,0.00598688,0.63696372,1.11933697,0.00000000
-3.94097049,3.06567269,1.53674758,1.71372483,0.00573780,0.61794599,1.10059753,0.00000000
-3.93496748,3.02162427,1.52215353,1.69768278,0.00546528,0.59893514,1.07842560,0.00000000
-3.92896448,2.97504868,1.50548103,1.68054703,0.00517321,0.57996786,1.05313718,0.00000000
-3.92296148,2.92654172,1.48695748,1.66266927,0.00486577,0.56108413,1.02511160,0.00000000
-3.91695848,2.87674703,1.46683516,1.64442470,0.00454731,0.54232971,0.99477500,0.00000000
-3.91095548,2.82632581,1.44537598,1.62619156,0.00422220,0.52375768,0.96258301,0.00000000
-3.90495248,2.77592550,1.42283627,1.60833036,0.00389475,0.50542892,0.92900350,0.00000000
-3.89894947,2.72614903,1.39945249,1.59116382,0.00356904,0.48741170,0.89450001,0.00000000
-3.89294647,2.67752660,1.37542857,1.57495882,0.00324890,0.46978034,0.85951675,0.00000000
-3.88694347,2.63049161,1.35092571,1.55991152,0.00293775,0.45261331,0.82446562,0.00000000
-3.88094047,2.58536233,1.32605519,1.54613652,0.00263859,0.43599079,0.78971583,0.00000000
-3.87493747,2.54233039,1.30087459,1.53366087,0.00235393,0.41999212,0.75558627,0.00000000
-3.86893447,2.50145687,1.27538750,1.52242337,0.00208578,0.40469322,0.72234094,0.00000000
-3.86293147,2.46267623,1.24954697,1.51227929,0.00183564,0.39016439,0.69018719,0.00000000
-3.85692846,2.42580788,1.22326202,1.50301018,0.00160450,0.37646842,0.65927670,0.00000000
-3.85092546,2.39057457,1.19640715,1.49433837,0.00139291,0.36365938,0.62970873,0.00000000
-3.84492246,2.35662652,1.16883393,1.48594518,0.00120097,0.35178199,0.60153541,0.00000000
-3.83891946,2.32356963,1.14038414,1.47749175,0.00102840,0.34087170,0.57476825,0.00000000
-3.83291646,2.29099604,1.11090343,1.46864130,0.00087461,0.33095529,0.54938561,0.00000000
-3.82691346,2.25851513,1.08025488,1.45908128,0.00073875,0.32205200,0.52534049,0.00000000
-3.82091046,2.22578290,1.04833142,1.44854424,0.00061976,0.31417497,0.50256809,0.00000000
-3.81490745,2.19252802,1.01506667,1.43682601,0.00051642,0.30733280,0.48099291,0.00000000
-3.80890445,2.15857287,0.98044327,1.42380011,0.00042745,0.30153114,0.46053482,0.00000000
-3.80290145,2.12384844,0.94449864,1.40942756,0.00035151,0.29677398,0.44111418,0.00000000
-3.79689845,2.08840214,0.90732757,1.39376160,0.00028725,0.29306462,0.42265557,0.00000000
-3.79089545,2.05239828,0.86908185,1.37694688,0.00023337,0.29040616,0.40509042,0.00000000
-3.78489245,2.01611129,0.82996686,1.35921351,0.00018864,0.28880133,0.38835840,0.00000000
-3.77888944,1.97991225,0.79023554,1.34086615,0.00015192,0.28825188,0.37240781,0.00000000
-3.77288644,1.94424977,0.75018010,1.32226916,0.00012216,0.28875734,0.35719523,0.00000000
-3.76688344,1.90962655,0.71012201,1.30382846,0.00009845,0.29031331,0.34268455,0.00000000
-3.76088044,1.87657322,0.67040097,1.28597159,0.00008000,0.29290956,0.32884572,0.00000000
-3.75487744,1.84562117,0.63136337,1.26912701,0.00006614,0.29652788,0.31565344,0.00000000
-3.74887444,1.81727615,0.59335098,1.25370401,0.00005637,0.30114013,0.30308597,0.00000000
-3.74287144,1.79199442,0.55669044,1.24007450,0.00005029,0.30670646,0.29112433,0.00000000
-3.73686843,1.77016277,0.52168408,1.22855769,0.00004767,0.31317418,0.27975184,0.00000000
-3.73086543,1.75208387,0.48860243,1.21940869,0.00004839,0.32047716,0.26895425,0.00000000
-3.72486243,1.73796771,0.45767880,1.21281159,0.00005249,0.32853623,0.25872031,0.00000000
-3.71885943,1.72792973,0.42910601,1.20887756,0.00006012,0.33726041,0.24904291,0.00000000
-3.71285643,1.72199569,0.40303532,1.20764782,0.00007159,0.34654916,0.23992043,0.00000000
-3.70685343,1.72011293,0.37957756,1.20910154,0.00008733,0.35629559,0.23135854,0.00000000
-3.70085043,1.72216741,0.35880600,1.21316796,0.00010791,0.36639047,0.22337186,0.00000000
-3.69484742,1.72800523,0.34076091,1.21974205,0.00013403,0.37672700,0.21598574,0.00000000
-3.68884442,1.73745747,0.32545521,1.22870260,0.00016650,0.38720598,0.20923764,0.00000000
-3.68284142,1.75036641,0.31288083,1.23993169,0.00020625,0.39774109,0.20317816,0.00000000
-3.67683842,1.76661159,0.30301533,1.25333416,0.00025434,0.40826407,0.19787145,0.00000000
-3.67083542,1.78613366,0.29582822,1.26885567,0.00031189,0.41872928,0.19339498,0.00000000
-3.66483242,1.80895432,0.29128654,1.28649822,0.00038010,0.42911744,0.18983843,0.00000000
-3.65882941,1.83519065,0.28935931,1.30633165,0.00046020,0.43943803,0.18730184,0.00000000
-3.65282641,1.86506234,0.29002058,1.32850032,0.00055342,0.44973020,0.18589281,0.00000000
-3.64682341,1.89889094,0.29325066,1.35322400,0.00066098,0.46006192,0.18572289,0.00000000
-3.64082041,1.93709024,0.29903553,1.38079250,0.00078400,0.47052714,0.18690328,0.00000000
-3.63481741,1.98014782,0.30736442,1.41155393,0.00092346,0.48124106,0.18953974,0.00000000
-3.62881441,2.02859812,0.31822555,1.44589677,0.00108018,0.49233352,0.19372711,0.00000000
-3.62281141,2.08298778,0.33160029,1.48422625,0.00125470,0.50394065,0.19954350,0.00000000
-3.61680840,2.14383498,0.34745615,1.52693622,0.00144730,0.51619529,0.20704434,0.00000000
-3.61080540,2.21158443,0.36573887,1.57437767,0.00165786,0.52921650,0.21625668,0.00000000
-3.60480240,2.28656057,0.38636421,1.62682556,0.00188588,0.54309864,0.22717383,0.00000000
-3.59879940,2.36892139,0.40921004,1.68444582,0.00213040,0.55790086,0.23975079,0.00000000
-3.59279640,2.45861590,0.43410909,1.74726439,0.00238998,0.57363738,0.25390056,0.00000000
-3.58679340,2.55534770,0.46084324,1.81514035,0.00266269,0.59026941,0.26949180,0.00000000
-3.58079040,2.65854762,0.48913956,1.88774498,0.00294610,0.60769919,0.28634780,0.00000000
-3.57478739,2.76735737,0.51866883,1.96454832,0.00323729,0.62576670,0.30424720,0.00000000
-3.56878439,2.88062626,0.54904657,2.04481460,0.00353293,0.64424943,0.32292638,0.00000000
-3.56278139,2.99692198,0.57983716,2.12760749,0.00382929,0.66286548,0.34208366,0.00000000
-3.55677839,3.11455594,0.61056071,2.21180536,0.00412236,0.68127996,0.36138529,0.00000000
-3.55077539,3.23162278,0.64070286,2.29612664,0.00440794,0.69911464,0.38047299,0.00000000
-3.54477239,3.34605295,0.66972710,2.37916435,0.00468172,0.71596044,0.39897304,0.00000000
-3.53876938,3.45567635,0.69708916,2.45942863,0.00493948,0.73139241,0.41650641,0.00000000
-3.53276638,3.55829436,0.72225295,2.53539549,0.00517717,0.74498623,0.43269975,0.00000000
-3.52676338,3.65175713,0.74470736,2.60555963,0.00539106,0.75633581,0.44719673,0.00000000
-3.52076038,3.73404254,0.76398307,2.66848884,0.00557790,0.76507082,0.45966929,0.00000000
-3.51475738,3.80333290,0.77966867,2.72287740,0.00573500,0.77087343,0.46982833,0.00000000
-3.50875438,3.85808576,0.79142532,2.76759584,0.00586041,0.77349328,0.47743347,0.00000000
-3.50275138,3.89709522,0.79899909,2.80173459,0.00595294,0.77276007,0.48230129,0.00000000
-3.49674837,3.91954066,0.80223052,2.82463937,0.00601229,0.76859277,0.48431182,0.00000000
-3.49074537,3.92502039,0.80106087,2.83593639,0.00603903,0.76100540,0.48341294,0.00000000
-3.48474237,3.91356856,0.79553464,2.83554634,0.00603464,0.75010864,0.47962249,0.00000000
-3.47873937,3.88565449,0.78579839,2.82368628,0.00600148,0.73610750,0.47302800,0.00000000
-3.47273637,3.84216441,0.77209584,2.80085946,0.00594268,0.71929501,0.46378410,0.00000000
-3.46673337,3.78436675,0.75475943,2.76783369,0.00586213,0.70004224,0.45210767,0.00000000
-3.46073037,3.71386257,0.73419894,2.72560931,0.00576427,0.67878536,0.43827099,0.00000000
-3.45472736,3.63252379,0.71088751,2.67537851,0.00565400,0.65601007,0.42259324,0.00000000
-3.44872436,3.54242224,0.68534589,2.61847797,0.00553647,0.63223452,0.40543062,0.00000000
-3.44272136,3.44575291,0.65812561,2.55633723,0.00541693,0.60799130,0.38716561,0.00000000
-3.43671836,3.34475515,0.62979176,2.49042522,0.00530054,0.58380942,0.36819572,0.00000000
-3.43071536,3.24163524,0.60090618,2.42219746,0.00519218,0.56019711,0.34892225,0.00000000
-3.42471236,3.13849381,0.57201177,2.35304625,0.00509625,0.53762612,0.32973938,0.00000000
-3.41870935,3.03726099,0.54361840,2.28425591,0.00501656,0.51651819,0.31102402,0.00000000
-3.41270635,2.93964184,0.51619098,2.21696492,0.00495615,0.49723409,0.29312666,0.00000000
-3.40670335,2.84707368,0.49013995,2.15213618,0.00491722,0.48006559,0.27636359,0.00000000
-3.40070035,2.76069670,0.46581449,2.09053616,0.00490103,0.46523055,0.26101043,0.00000000
-3.39469735,2.68133799,0.44349825,2.03272358,0.00490787,0.45287099,0.24729734,0.00000000
-3.38869435,2.60950899,0.42340784,1.97904717,0.00493707,0.44305411,0.23540573,0.00000000
-3.38269135,2.54541543,0.40569356,1.92965221,0.00498705,0.43577598,0.22546658,0.00000000
-3.37668834,2.48897832,0.39044226,1.88449496,0.00505536,0.43096737,0.21756016,0.00000000
-3.37068534,2.43986444,0.37768196,1.84336361,0.00513886,0.42850145,0.21171724,0.00000000
-3.36468234,2.39752421,0.36738767,1.80590464,0.00523384,0.42820274,0.20792139,0.00000000
-3.35867934,2.36123477,0.35948825,1.77165284,0.00533618,0.42985690,0.20611251,0.00000000
-3.35267634,2.33014623,0.35387376,1.74006373,0.00544160,0.43322079,0.20619120,0.00000000
-3.34667334,2.30332897,0.35040295,1.71054670,0.00554581,0.43803247,0.20802389,0.00000000
-3.34067034,2.27982002,0.34891068,1.68249762,0.00564476,0.44402075,0.21144863,0.00000000
-3.33466733,2.25866708,0.34921503,1.65532970,0.00573488,0.45091393,0.21628132,0.00000000
-3.32866433,2.23896865,0.35112386,1.62850167,0.00581321,0.45844757,0.22232222,0.00000000
-3.32266133,2.21990927,0.35444079,1.60154232,0.00587764,0.46637126,0.22936267,0.00000000
-3.31665833,2.20078918,0.35897053,1.57407096,0.00592703,0.47445412,0.23719177,0.00000000
-3.31065533,2.18104785,0.36452355,1.54581337,0.00596133,0.48248921,0.24560293,0.00000000
-3.30465233,2.16028118,0.37092014,1.51661301,0.00598165,0.49029684,0.25440013,0.00000000
-3.29864932,2.13825228,0.37799382,1.48643743,0.00599030,0.49772686,0.26340367,0.00000000
-3.29264632,2.11489606,0.38559424,1.45537995,0.00599075,0.50466002,0.27245525,0.00000000
-3.28664332,2.09031770,0.39358950,1.42365679,0.00598756,0.51100845,0.28142232,0.00000000
-3.28064032,2.06478540,0.40186789,1.39159991,0.00598627,0.51671548,0.29020128,0.00000000
-3.27463732,2.03871782,0.41033907,1.35964584,0.00599324,0.52175461,0.29871964,0.00000000
-3.26863432,2.01266641,0.41893456,1.32832082,0.00601541,0.52612795,0.30693686,0.00000000
-3.26263132,1.98729334,0.42760757,1.29822274,0.00606011,0.52986388,0.31484379,0.00000000
-3.25662831,1.96334526,0.43633199,1.27000032,0.00613473,0.53301413,0.32246071,0.00000000
-3.25062531,1.94162374,0.44510046,1.24432989,0.00624644,0.53565014,0.32983395,0.00000000
-3.24462231,1.92295271,0.45392164,1.22189063,0.00640193,0.53785877,0.33703116,0.00000000
-3.23861931,1.90814401,0.46281644,1.20333856,0.00660705,0.53973738,0.34413540,0.00000000
-3.23261631,1.89796169,0.47181343,1.18928025,0.00686655,0.54138835,0.35123823,0.00000000
-3.22661331,1.89308620,0.48094351,1.18024690,0.00718377,0.54291312,0.35843214,0.00000000
-3.22061031,1.89407966,0.49023397,1.17666964,0.00756046,0.54440599,0.36580260,0.00000000
-3.21460730,1.90135338,0.49970223,1.17885689,0.00799655,0.54594779,0.37342013,0.00000000
-3.20860430,1.91513901,0.50934956,1.18697475,0.00848999,0.54759986,0.38133286,0.00000000
-3.20260130,1.93546459,0.51915522,1.20103113,0.00903671,0.54939846,0.38955983,0.00000000
-3.19659830,1.96213691,0.52907124,1.22086457,0.00963060,0.55135004,0.39808570,0.00000000
-3.19059530,1.99473118,0.53901835,1.24613834,0.01026356,0.55342770,0.40685692,0.00000000
-3.18459230,2.03258894,0.54888341,1.27634042,0.01092564,0.55556911,0.41577978,0.00000000
-3.17858929,2.07482503,0.55851852,1.31078957,0.01160528,0.55767613,0.42472068,0.00000000
-3.17258629,2.12034358,0.56774217,1.34864780,0.01228954,0.55961624,0.43350834,0.00000000
-3.16658329,2.16786323,0.57634237,1.38893895,0.01296449,0.56122598,0.44193832,0.00000000
-3.16058029,2.21595076,0.58408192,1.43057290,0.01361561,0.56231630,0.44977945,0.00000000
-3.15457729,2.26306222,0.59070550,1.47237492,0.01422817,0.56267950,0.45678196,0.00000000
-3.14857429,2.30759017,0.59594839,1.51311899,0.01478774,0.56209781,0.46268705,0.00000000
-3.14257129,2.34791516,0.59954645,1.55156400,0.01528062,0.56035295,0.46723729,0.00000000
-3.13656828,2.38245945,0.60124681,1.58649155,0.01569428,0.55723631,0.47018742,0.00000000
-3.13056528,2.40974073,0.60081879,1.61674371,0.01601781,0.55255932,0.47131507,0.00000000
-3.12456228,2.42842341,0.59806444,1.64125947,0.01624221,0.54616328,0.47043072,0.00000000
-3.11855928,2.43736548,0.59282812,1.65910813,0.01636076,0.53792834,0.46738650,0.00000000
-3.11255628,2.43565861,0.58500467,1.66951856,0.01636918,0.52778093,0.46208331,0.00000000
-3.10655328,2.42265987,0.57454563,1.67190285,0.01626578,0.51569940,0.45447598,0.00000000
-3.10055028,2.39801373,0.56146322,1.66587370,0.01605150,0.50171743,0.44457617,0.00000000
-3.09454727,2.36166337,0.54583191,1.65125462,0.01572980,0.48592512,0.43245292,0.00000000
-3.08854427,2.31385095,0.52778739,1.62808277,0.01530657,0.46846757,0.41823077,0.00000000
-3.08254127,2.25510703,0.50752317,1.59660441,0.01478988,0.44954123,0.40208579,0.00000000
-3.07653827,2.18622974,0.48528491,1.55726320,0.01418964,0.42938793,0.38423952,0.00000000
-3.07053527,2.10825487,0.46136281,1.51068211,0.01351729,0.40828725,0.36495129,0.00000000
-3.06453227,2.02241838,0.43608250,1.45763967,0.01278538,0.38654727,0.34450940,0.00000000
-3.05852926,1.93011318,0.40979500,1.39904186,0.01200718,0.36449448,0.32322146,0.00000000
-3.05252626,1.83284209,0.38286609,1.33589069,0.01119623,0.34246317,0.30140450,0.00000000
-3.04652326,1.73216926,0.35566577,1.26925104,0.01036599,0.32078483,0.27937524,0.00000000
-3.04052026,1.62967184,0.32855821,1.20021695,0.00952946,0.29977815,0.25744101,0.00000000
-3.03451726,1.52689411,0.30189270,1.12987874,0.00869885,0.27973987,0.23589167,0.00000000
-3.02851426,1.42530561,0.27599586,1.05929229,0.00788537,0.26093701,0.21499275,0.00000000
-3.02251126,1.32626475,0.25116542,0.98945129,0.00709899,0.24360069,0.19498017,0.00000000
-3.01650825,1.23098904,0.22766579,0.92126367,0.00634835,0.22792171,0.17605650,0.00000000
-3.01050525,1.14053255,0.20572533,0.85553250,0.00564070,0.21404797,0.15838894,0.00000000
-3.00450225,1.05577118,0.18553539,0.79294212,0.00498192,0.20208379,0.14210878,0.00000000
-2.99849925,0.97739545,0.16725095,0.73404938,0.00437657,0.19209100,0.12731246,0.00000000
-2.99249625,0.90591073,0.15099260,0.67928017,0.00382803,0.18409148,0.11406378,0.00000000
-2.98649325,0.84164417,0.13684973,0.62893085,0.00333869,0.17807125,0.10239721,0.00000000
-2.98049025,0.78475742,0.12488441,0.58317421,0.00291011,0.17398541,0.09232198,0.00000000
-2.97448724,0.73526418,0.11513582,0.54206930,0.00254329,0.17176394,0.08382668,0.00000000
-2.96848424,0.69305135,0.10762485,0.50557444,0.00223887,0.17131785,0.07688411,0.00000000
-2.96248124,0.65790253,0.10235853,0.47356272,0.00199739,0.17254535,0.07145611,0.00000000
-2.95647824,0.62952260,0.09933399,0.44583888,0.00181951,0.17533782,0.06749814,0.00000000
-2.95047524,0.60756217,0.09854182,0.42215710,0.00170621,0.17958517,0.06496343,0.00000000
-2.94447224,0.59164083,0.09996853,0.40223856,0.00165901,0.18518041,0.06380651,0.00000000
-2.93846923,0.58136813,0.10359808,0.38578819,0.00168004,0.19202317,0.06398602,0.00000000
-2.93246623,0.57636148,0.10941233,0.37250989,0.00177223,0.20002209,0.06546663,0.00000000
-2.92646323,0.57626037,0.11739047,0.36211969,0.00193931,0.20909597,0.06822018,0.00000000
-2.92046023,0.58073651,0.12750746,0.35435636,0.00218582,0.21917363,0.07222585,0.00000000
-2.91445723,0.58949955,0.13973160,0.34898925,0.00251704,0.23019268,0.07746953,0.00000000
-2.90845423,0.60229860,0.15402139,0.34582313,0.00293890,0.24209710,0.08394231,0.00000000
-2.90245123,0.61891957,0.17032183,0.34470008,0.00345777,0.25483404,0.09163830,0.00000000
-2.89644822,0.63917893,0.18856051,0.34549856,0.00408022,0.26834991,0.10055183,0.00000000
-2.89044522,0.66291428,0.20864358,0.34812983,0.00481271,0.28258613,0.11067416,0.00000000
-2.88444222,0.68997270,0.23045204,0.35253220,0.00566124,0.29747482,0.12198982,0.00000000
-2.87843922,0.72019748,0.25383841,0.35866352,0.00663095,0.31293466,0.13447288,0.00000000
-2.87243622,0.75341430,0.27862416,0.36649242,0.00772567,0.32886731,0.14808317,0.00000000
-2.86643322,0.78941774,0.30459811,0.37598893,0.00894751,0.34515469,0.16276270,0.00000000
-2.86043022,0.82795892,0.33151593,0.38711506,0.01029635,0.36165716,0.17843253,0.00000000
-2.85442721,0.86873532,0.35910081,0.39981591,0.01176948,0.37821301,0.19499015,0.00000000
-2.84842421,0.91138334,0.38704559,0.41401187,0.01336116,0.39463927,0.21230762,0.00000000
-2.84242121,0.95547425,0.41501619,0.42959248,0.01506237,0.41073384,0.23023067,0.00000000
-2.83641821,1.00051409,0.44265633,0.44641227,0.01686054,0.42627900,0.24857867,0.00000000
-2.83041521,1.04594757,0.46959355,0.46428892,0.01873950,0.44104609,0.26714588,0.00000000
-2.82441221,1.09116618,0.49544630,0.48300402,0.02067944,0.45480132,0.28570374,0.00000000
-2.81840920,1.13552026,0.51983191,0.50230635,0.02265716,0.46731233,0.30400435,0.00000000
-2.81240620,1.17833471,0.54237517,0.52191767,0.02464632,0.47835530,0.32178504,0.00000000
-2.80640320,1.21892773,0.56271731,0.54154089,0.02661798,0.48772237,0.33877401,0.00000000
-2.80040020,1.25663179,0.58052504,0.56087011,0.02854121,0.49522880,0.35469673,0.00000000
-2.79439720,1.29081610,0.59549922,0.57960218,0.03038381,0.50071983,0.36928305,0.00000000
-2.78839420,1.32090938,0.60738308,0.59744921,0.03211321,0.50407675,0.38227464,0.00000000
-2.78239120,1.34642199,0.61596942,0.61415126,0.03369740,0.50522192,0.39343261,0.00000000
-2.77638819,1.36696619,0.62110664,0.62948870,0.03510586,0.50412254,0.40254486,0.00000000
-2.77038519,1.38227367,0.62270339,0.64329341,0.03631059,0.50079296,0.40943295,0.00000000
-2.76438219,1.39220912,0.62073151,0.65545811,0.03728698,0.49529539,0.41395813,0.00000000
-2.75837919,1.39677919,0.61522726,0.66594334,0.03801467,0.48773901,0.41602626,0.00000000
-2.75237619,1.39613612,0.60629065,0.67478142,0.03847825,0.47827742,0.41559141,0.00000000
-2.74637319,1.39057559,0.59408294,0.68207709,0.03866780,0.46710455,0.41265788,0.00000000
-2.74037019,1.38052866,0.57882235,0.68800458,0.03857924,0.45444910,0.40728054,0.00000000
-2.73436718,1.36654794,0.56077812,0.69280102,0.03821447,0.44056785,0.39956353,0.00000000
-2.72836418,1.34928835,0.54026314,0.69675649,0.03758132,0.42573794,0.38965727,0.00000000
-2.72236118,1.32948315,0.51762535,0.70020089,0.03669325,0.41024845,0.37775380,0.00000000
-2.71635818,1.30791638,0.49323832,0.70348831,0.03556889,0.39439163,0.36408096,0.00000000
-2.71035518,1.28539255,0.46749127,0.70697954,0.03423138,0.37845412,0.34889522,0.00000000
-2.70435218,1.26270532,0.44077893,0.71102359,0.03270759,0.36270837,0.33247391,0.00000000
-2.69834917,1.24060629,0.41349161,0.71593926,0.03102722,0.34740479,0.31510678,0.00000000
-2.69234617,1.21977559,0.38600578,0.72199750,0.02922182,0.33276471,0.29708762,0.00000000
-2.68634317,1.20079558,0.35867555,0.72940584,0.02732385,0.31897465,0.27870599,0.00000000
-2.68034017,1.18412912,0.33182534,0.73829558,0.02536570,0.30618187,0.26023956,0.00000000
-2.67433717,1.17010327,0.30574385,0.74871256,0.02337880,0.29449157,0.24194732,0.00000000
-2.66833417,1.15889949,0.28067964,0.76061218,0.02139285,0.28396577,0.22406380,0.00000000
-2.66233117,1.15055072,0.25683826,0.77385899,0.01943508,0.27462379,0.20679465,0.00000000
-2.65632816,1.14494550,0.23438109,0.78823093,0.01752977,0.26644453,0.19031351,0.00000000
-2.65032516,1.14183894,0.21342575,0.80342827,0.01569782,0.25937011,0.17476026,0.00000000
-2.64432216,1.14086996,0.19404791,0.81908661,0.01395652,0.25331099,0.16024064,0.00000000
-2.63831916,1.14158387,0.17628452,0.83479352,0.01231948,0.24815213,0.14682716,0.00000000
-2.63231616,1.14345903,0.16013801,0.85010787,0.01079665,0.24375998,0.13456096,0.00000000
-2.62631316,1.14593630,0.14558139,0.86458075,0.00939448,0.23998996,0.12345472,0.00000000
-2.62031016,1.14844952,0.13256383,0.87777708,0.00811619,0.23669407,0.11349614,0.00000000
-2.61430715,1.15045562,0.12101662,0.88929653,0.00696212,0.23372830,0.10465191,0.00000000
-2.60830415,1.15146258,0.11085904,0.89879264,0.00593010,0.23095952,0.09687191,0.00000000
-2.60230115,1.15105401,0.10200412,0.90598929,0.00501584,0.22827152,0.09009335,0.00000000
