energy_ev,total_up,Cd_p_up,Cd_d_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-0.23111556,2.26974678,0.15216515,0.03008025,0.56280597,1.41155945,0.00325336,0.22528456,0.45041117,0.00000000
-0.22511256,2.29836415,0.15466513,0.02953857,0.57809145,1.44648107,0.00298797,0.21565765,0.44789122,0.00000000
-0.21910955,2.32564052,0.15706898,0.02899076,0.59422075,1.47983133,0.00275786,0.20604719,0.44557613,0.00000000
-0.21310655,2.35052741,0.15928733,0.02844070,0.61095028,1.51066960,0.00255881,0.19652506,0.44341197,0.00000000
-0.20710355,2.37207613,0.16123763,0.02789269,0.62804253,1.53814597,0.00238670,0.18715834,0.44134780,0.00000000
-0.20110055,2.38946502,0.16284645,0.02735135,0.64527217,1.56152350,0.00223756,0.17800886,0.43933828,0.00000000
-0.19509755,2.40202168,0.16405138,0.02682154,0.66243116,1.58019647,0.00210769,0.16913299,0.43734571,0.00000000
-0.18909455,2.40923921,0.16480259,0.02630819,0.67933297,1.59370384,0.00199370,0.16058135,0.43534155,0.00000000
-0.18309155,2.41078587,0.16506389,0.02581618,0.69581547,1.60173740,0.00189256,0.15239874,0.43330721,0.00000000
-0.17708854,2.40650779,0.16481328,0.02535015,0.71174268,1.60414437,0.00180167,0.14462401,0.43123425,0.00000000
-0.17108554,2.39642482,0.16404305,0.02491436,0.72700520,1.60092437,0.00171886,0.13729010,0.42912388,0.00000000
-0.16508254,2.38071990,0.16275929,0.02451249,0.74151954,1.59222108,0.00164239,0.13042409,0.42698593,0.00000000
-0.15907954,2.35972279,0.16098103,0.02414753,0.75522644,1.57830920,0.00157101,0.12404743,0.42483736,0.00000000
-0.15307654,2.33388904,0.15873896,0.02382164,0.76808844,1.55957731,0.00150390,0.11817615,0.42270045,0.00000000
-0.14707354,2.30377576,0.15607381,0.02353603,0.78008706,1.53650780,0.00144066,0.11282127,0.42060090,0.00000000
-0.14107054,2.27001528,0.15303460,0.02329096,0.79121979,1.50965487,0.00138129,0.10798919,0.41856590,0.00000000
-0.13506753,2.23328854,0.14967665,0.02308567,0.80149716,1.47962171,0.00132618,0.10368229,0.41662248,0.00000000
-0.12906453,2.19429941,0.14605970,0.02291842,0.81094033,1.44703814,0.00127602,0.09989951,0.41479608,0.00000000
-0.12306153,2.15375125,0.14224601,0.02278659,0.81957922,1.41253969,0.00123181,0.09663700,0.41310967,0.00000000
-0.11705853,2.11232692,0.13829863,0.02268678,0.82745136,1.37674895,0.00119476,0.09388885,0.41158331,0.00000000
-0.11105553,2.07067275,0.13427996,0.02261499,0.83460157,1.34026004,0.00116631,0.09164776,0.41023422,0.00000000
-0.10505253,2.02938709,0.13025043,0.02256680,0.84108231,1.30362651,0.00114805,0.08990569,0.40907737,0.00000000
-0.09904952,1.98901323,0.12626753,0.02253756,0.84695449,1.26735288,0.00114167,0.08865446,0.40812643,0.00000000
-0.09304652,1.95003662,0.12238513,0.02252266,0.85228871,1.23188978,0.00114893,0.08788616,0.40739487,0.00000000
-0.08704352,1.91288554,0.11865297,0.02251772,0.85716627,1.19763226,0.00117160,0.08759351,0.40689731,0.00000000
-0.08104052,1.87793444,0.11511635,0.02251879,0.86167994,1.16492083,0.00121143,0.08776989,0.40665058,0.00000000
-0.07503752,1.84550884,0.11181606,0.02252253,0.86593391,1.13404449,0.00127008,0.08840928,0.40667458,0.00000000
-0.06903452,1.81589078,0.10878827,0.02252635,0.87004263,1.10524494,0.00134907,0.08950589,0.40699261,0.00000000
-0.06303152,1.78932364,0.10606455,0.02252847,0.87412839,1.07872139,0.00144977,0.09105357,0.40763112,0.00000000
-0.05702851,1.76601550,0.10367180,0.02252793,0.87831745,1.05463492,0.00157325,0.09304498,0.40861875,0.00000000
-0.05102551,1.74614028,0.10163217,0.02252461,0.88273461,1.03311215,0.00172032,0.09547064,0.40998462,0.00000000
-0.04502251,1.72983623,0.09996285,0.02251907,0.88749650,1.01424745,0.00189142,0.09831775,0.41175598,0.00000000
-0.03901951,1.71720179,0.09867581,0.02251245,0.89270377,0.99810365,0.00208655,0.10156903,0.41395526,0.00000000
-0.03301651,1.70828893,0.09777739,0.02250626,0.89843266,0.98471116,0.00230524,0.10520152,0.41659671,0.00000000
-0.02701351,1.70309461,0.09726787,0.02250218,0.90472634,0.97406560,0.00254651,0.10918545,0.41968292,0.00000000
-0.02101051,1.70155113,0.09714103,0.02250180,0.91158684,0.96612440,0.00280879,0.11348336,0.42320139,0.00000000
-0.01500750,1.70351643,0.09738372,0.02250644,0.91896799,0.96080280,0.00308995,0.11804947,0.42712147,0.00000000
-0.00900450,1.70876543,0.09797552,0.02251687,0.92677014,0.95796986,0.00338724,0.12282932,0.43139199,0.00000000
-0.00300150,1.71698347,0.09888860,0.02253321,0.93483717,0.95744514,0.00369733,0.12775996,0.43593975,0.00000000
0.00300150,1.72776291,0.10008773,0.02255472,0.94295621,0.95899663,0.00401635,0.13277043,0.44066908,0.00000000
0.00900450,1.74060373,0.10153059,0.02257977,0.95086041,0.96234053,0.00433991,0.13778280,0.44546266,0.00000000
0.01500750,1.75491866,0.10316840,0.02260582,0.95823483,0.96714320,0.00466324,0.14271360,0.45018353,0.00000000
0.02101051,1.77004300,0.10494675,0.02262940,0.96472536,0.97302559,0.00498123,0.14747567,0.45467844,0.00000000
0.02701351,1.78524923,0.10680684,0.02264630,0.96995038,0.97957028,0.00528860,0.15198027,0.45878212,0.00000000
0.03301651,1.79976571,0.10868698,0.02265164,0.97351462,0.98633081,0.00558008,0.15613953,0.46232264,0.00000000
0.03901951,1.81279897,0.11052425,0.02264009,0.97502468,0.99284321,0.00585047,0.15986891,0.46512722,0.00000000
0.04502251,1.82355834,0.11225642,0.02260610,0.97410521,0.99863910,0.00609494,0.16308972,0.46702848,0.00000000
0.05102551,1.83128192,0.11382391,0.02254411,0.97041518,1.00325982,0.00630912,0.16573146,0.46787060,0.00000000
0.05702851,1.83526248,0.11517183,0.02244878,0.96366320,1.00627095,0.00648930,0.16773400,0.46751519,0.00000000
0.06303152,1.83487204,0.11625188,0.02231521,0.95362103,1.00727639,0.00663262,0.16904934,0.46584640,0.00000000
0.06903452,1.82958392,0.11702416,0.02213913,0.94013481,1.00593152,0.00673720,0.16964296,0.46277522,0.00000000
0.07503752,1.81899123,0.11745874,0.02191705,0.92313314,1.00195461,0.00680226,0.16949469,0.45824260,0.00000000
0.08104052,1.80282090,0.11753695,0.02164639,0.90263182,0.99513606,0.00682825,0.16859906,0.45222133,0.00000000
0.08704352,1.78094282,0.11725234,0.02132553,0.87873496,0.98534514,0.00681690,0.16696517,0.44471665,0.00000000
0.09304652,1.75337379,0.11661124,0.02095384,0.85163251,0.97253384,0.00677126,0.16461598,0.43576556,0.00000000
0.09904952,1.72027618,0.11563296,0.02053168,0.82159444,0.95673789,0.00669573,0.16158728,0.42543504,0.00000000
0.10505253,1.68195185,0.11434960,0.02006035,0.78896184,0.93807497,0.00659599,0.15792622,0.41381926,0.00000000
0.11105553,1.63883158,0.11280550,0.01954202,0.75413566,0.91674027,0.00647895,0.15368957,0.40103598,0.00000000
0.11705853,1.59146084,0.11105625,0.01897963,0.71756356,0.89299973,0.00635267,0.14894190,0.38722245,0.00000000
0.12306153,1.54048271,0.10916752,0.01837679,0.67972557,0.86718134,0.00622619,0.14375350,0.37253098,0.00000000
0.12906453,1.48661866,0.10721347,0.01773767,0.64111943,0.83966492,0.00610942,0.13819848,0.35712446,0.00000000
0.13506753,1.43064821,0.10527508,0.01706692,0.60224604,0.81087083,0.00601293,0.13235284,0.34117197,0.00000000
0.14107054,1.37338806,0.10343812,0.01636953,0.56359578,0.78124804,0.00594780,0.12629275,0.32484474,0.00000000
0.14707354,1.31567155,0.10179119,0.01565079,0.52563618,0.75126196,0.00592534,0.12009296,0.30831252,0.00000000
0.15307654,1.25832895,0.10042349,0.01491615,0.48880132,0.72138244,0.00595693,0.11382551,0.29174044,0.00000000
0.15907954,1.20216902,0.09942269,0.01417122,0.45348313,0.69207222,0.00605374,0.10755861,0.27528648,0.00000000
0.16508254,1.14796230,0.09887275,0.01342165,0.42002498,0.66377607,0.00622653,0.10135578,0.25909941,0.00000000
0.17108554,1.09642618,0.09885178,0.01267311,0.38871722,0.63691088,0.00648535,0.09527524,0.24331732,0.00000000
0.17708854,1.04821211,0.09943011,0.01193120,0.35979501,0.61185694,0.00683934,0.08936943,0.22806659,0.00000000
0.18309155,1.00389490,0.10066835,0.01120144,0.33343786,0.58895030,0.00729644,0.08368478,0.21346123,0.00000000
0.18909455,0.96396416,0.10261583,0.01048918,0.30977102,0.56847666,0.00786318,0.07826155,0.19960259,0.00000000
0.19509755,0.92881801,0.10530915,0.00979956,0.28886821,0.55066655,0.00854439,0.07313384,0.18657932,0.00000000
0.20110055,0.89875889,0.10877106,0.00913742,0.27075555,0.53569207,0.00934302,0.06832971,0.17446749,0.00000000
0.20710355,0.87399157,0.11300971,0.00850730,0.25541635,0.52366518,0.01025994,0.06387128,0.16333093,0.00000000
0.21310655,0.85462340,0.11801824,0.00791330,0.24279655,0.51463747,0.01129373,0.05977504,0.15322162,0.00000000
0.21910955,0.84066656,0.12377470,0.00735905,0.23281048,0.50860154,0.01244058,0.05605209,0.14418024,0.00000000
0.22511256,0.83204252,0.13024248,0.00684770,0.22534684,0.50549386,0.01369420,0.05270846,0.13623676,0.00000000
0.23111556,0.82858835,0.13737109,0.00638179,0.22027456,0.50519906,0.01504578,0.04974553,0.12941115,0.00000000
0.23711856,0.83006496,0.14509728,0.00596328,0.21744864,0.50755550,0.01648407,0.04716044,0.12371412,0.00000000
0.24312156,0.83616695,0.15334664,0.00559350,0.21671548,0.51236196,0.01799548,0.04494654,0.11914805,0.00000000
0.24912456,0.84653375,0.16203541,0.00527316,0.21791800,0.51938531,0.01956424,0.04309388,0.11570784,0.00000000
0.25512756,0.86076197,0.17107255,0.00500237,0.22090009,0.52836876,0.02117275,0.04158980,0.11338197,0.00000000
0.26113057,0.87841820,0.18036209,0.00478063,0.22551067,0.53904049,0.02280187,0.04041940,0.11215354,0.00000000
0.26713357,0.89905227,0.18980541,0.00460692,0.23160696,0.55112234,0.02443137,0.03956619,0.11200131,0.00000000
0.27313657,0.92221010,0.19930369,0.00447975,0.23905727,0.56433827,0.02604041,0.03901259,0.11290080,0.00000000
0.27913957,0.94744613,0.20876014,0.00439724,0.24774298,0.57842214,0.02760806,0.03874053,0.11482526,0.00000000
0.28514257,0.97433445,0.21808214,0.00435716,0.25755993,0.59312474,0.02911386,0.03873198,0.11774669,0.00000000
0.29114557,1.00247870,0.22718314,0.00435710,0.26841911,0.60821960,0.03053835,0.03896939,0.12163654,0.00000000
0.29714857,1.03152003,0.23598417,0.00439449,0.28024664,0.62350759,0.03186361,0.03943620,0.12646647,0.00000000
0.30315158,1.06114313,0.24441508,0.00446672,0.29298314,0.63882003,0.03307374,0.04011716,0.13220881,0.00000000
0.30915458,1.09108016,0.25241537,0.00457120,0.30658258,0.65402031,0.03415526,0.04099866,0.13883678,0.00000000
0.31515758,1.12111233,0.25993458,0.00470547,0.32101047,0.66900400,0.03509746,0.04206891,0.14632460,0.00000000
0.32116058,1.15106938,0.26693238,0.00486722,0.33624171,0.68369761,0.03589254,0.04331809,0.15464730,0.00000000
0.32716358,1.18082704,0.27337826,0.00505437,0.35225796,0.69805600,0.03653580,0.04473836,0.16378028,0.00000000
0.33316658,1.21030251,0.27925087,0.00526506,0.36904478,0.71205870,0.03702553,0.04632380,0.17369875,0.00000000
0.33916958,1.23944847,0.28453725,0.00549766,0.38658850,0.72570533,0.03736291,0.04807017,0.18437680,0.00000000
0.34517259,1.26824572,0.28923170,0.00575081,0.40487297,0.73901042,0.03755174,0.04997467,0.19578652,0.00000000
0.35117559,1.29669487,0.29333470,0.00602330,0.42387627,0.75199782,0.03759806,0.05203547,0.20789675,0.00000000
0.35717859,1.32480756,0.29685171,0.00631411,0.44356747,0.76469491,0.03750979,0.05425126,0.22067191,0.00000000
0.36318159,1.35259732,0.29979198,0.00662227,0.46390354,0.77712702,0.03729617,0.05662059,0.23407070,0.00000000
0.36918459,1.38007076,0.30216754,0.00694685,0.48482645,0.78931215,0.03696735,0.05914119,0.24804479,0.00000000
0.37518759,1.40721921,0.30399228,0.00728682,0.50626064,0.80125618,0.03653386,0.06180925,0.26253771,0.00000000
0.38119060,1.43401122,0.30528119,0.00764101,0.52811091,0.81294890,0.03600619,0.06461857,0.27748374,0.00000000
0.38719360,1.46038638,0.30604987,0.00800797,0.55026086,0.82436084,0.03539438,0.06755986,0.29280711,0.00000000
0.39319660,1.48625048,0.30631422,0.00838595,0.57257191,0.83544111,0.03470778,0.07061995,0.30842154,0.00000000
0.39919960,1.51147249,0.30609039,0.00877280,0.59488318,0.84611633,0.03395479,0.07378117,0.32423009,0.00000000
0.40520260,1.53588348,0.30539488,0.00916591,0.61701212,0.85629070,0.03314278,0.07702084,0.34012549,0.00000000
0.41120560,1.55927756,0.30424485,0.00956222,0.63875613,0.86584720,0.03227809,0.08031093,0.35599100,0.00000000
0.41720860,1.58141496,0.30265858,0.00995820,0.65989516,0.87464999,0.03136610,0.08361803,0.37170176,0.00000000
0.42321161,1.60202731,0.30065597,0.01034989,0.68019540,0.88254784,0.03041141,0.08690347,0.38712673,0.00000000
0.42921461,1.62082478,0.29825911,0.01073292,0.69941387,0.88937858,0.02941807,0.09012385,0.40213119,0.00000000
0.43521761,1.63750520,0.29549283,0.01110265,0.71730414,0.89497450,0.02838980,0.09323180,0.41657966,0.00000000
0.44122061,1.65176459,0.29238512,0.01145426,0.73362272,0.89916829,0.02733028,0.09617705,0.43033932,0.00000000
0.44722361,1.66330882,0.28896745,0.01178289,0.74813630,0.90179965,0.02624341,0.09890780,0.44328363,0.00000000
0.45322661,1.67186592,0.28527493,0.01208378,0.76062928,0.90272193,0.02513350,0.10137232,0.45529615,0.00000000
0.45922961,1.67719847,0.28134613,0.01235246,0.77091158,0.90180892,0.02400546,0.10352066,0.46627434,0.00000000
0.46523262,1.67911543,0.27722281,0.01258491,0.77882617,0.89896117,0.02286488,0.10530654,0.47613309,0.00000000
0.47123562,1.67748297,0.27294922,0.01277771,0.78425617,0.89411170,0.02171805,0.10668917,0.48480793,0.00000000
0.47723862,1.67223342,0.26857127,0.01292820,0.78713097,0.88723083,0.02057194,0.10763501,0.49225761,0.00000000
0.48324162,1.66337218,0.26413539,0.01303459,0.78743120,0.87832979,0.01943404,0.10811934,0.49846588,0.00000000
0.48924462,1.65098183,0.25968721,0.01309609,0.78519206,0.86746295,0.01831220,0.10812756,0.50344254,0.00000000
0.49524762,1.63522338,0.25527015,0.01311293,0.78050489,0.85472849,0.01721443,0.10765615,0.50722332,0.00000000
0.50125063,1.61633441,0.25092390,0.01308639,0.77351665,0.84026752,0.01614859,0.10671315,0.50986894,0.00000000
0.50725363,1.59462406,0.24668302,0.01301880,0.76442744,0.82426144,0.01512219,0.10531831,0.51146309,0.00000000
0.51325663,1.57046529,0.24257556,0.01291346,0.75348579,0.80692797,0.01414207,0.10350262,0.51210955,0.00000000
0.51925963,1.54428449,0.23862204,0.01277454,0.74098206,0.78851566,0.01321424,0.10130756,0.51192852,0.00000000
0.52526263,1.51654925,0.23483468,0.01260697,0.72724006,0.76929738,0.01234368,0.09878374,0.51105239,0.00000000
0.53126563,1.48775469,0.23121708,0.01241625,0.71260731,0.74956304,0.01153419,0.09598934,0.50962121,0.00000000
0.53726863,1.45840925,0.22776432,0.01220828,0.69744416,0.72961180,0.01078837,0.09298816,0.50777794,0.00000000
0.54327164,1.42902056,0.22446368,0.01198921,0.68211244,0.70974432,0.01010761,0.08984753,0.50566397,0.00000000
0.54927464,1.40008225,0.22129582,0.01176521,0.66696397,0.69025528,0.00949218,0.08663606,0.50341496,0.00000000
0.55527764,1.37206229,0.21823643,0.01154228,0.65232958,0.67142660,0.00894139,0.08342148,0.50115732,0.00000000
0.56128064,1.34539338,0.21525845,0.01132617,0.63850891,0.65352159,0.00845379,0.08026853,0.49900547,0.00000000
0.56728364,1.32046600,0.21233459,0.01112216,0.62576171,0.63678042,0.00802741,0.07723704,0.49706001,0.00000000
0.57328664,1.29762410,0.20944008,0.01093498,0.61430068,0.62141687,0.00766005,0.07438036,0.49540685,0.00000000
0.57928964,1.27716367,0.20655562,0.01076876,0.60428644,0.60761655,0.00734961,0.07174396,0.49411733,0.00000000
0.58529265,1.25933391,0.20367018,0.01062699,0.59582452,0.59553650,0.00709435,0.06936458,0.49324915,0.00000000
0.59129565,1.24434083,0.20078373,0.01051245,0.58896468,0.58530609,0.00689322,0.06726967,0.49284812,0.00000000
0.59729865,1.23235252,0.19790947,0.01042735,0.58370226,0.57702897,0.00674606,0.06547719,0.49295041,0.00000000
0.60330165,1.22350578,0.19507559,0.01037326,0.57998165,0.57078577,0.00665389,0.06399581,0.49358514,0.00000000
0.60930465,1.21791317,0.19232635,0.01035128,0.57770142,0.56663725,0.00661898,0.06282546,0.49477703,0.00000000
0.61530765,1.21566980,0.18972239,0.01036205,0.57672089,0.56462765,0.00664501,0.06195804,0.49654887,0.00000000
0.62131066,1.21685919,0.18734017,0.01040587,0.57686774,0.56478761,0.00673700,0.06137849,0.49892345,0.00000000
0.62731366,1.22155748,0.18527049,0.01048278,0.57794624,0.56713664,0.00690132,0.06106582,0.50192497,0.00000000
0.63331666,1.22983541,0.18361611,0.01059261,0.57974558,0.57168463,0.00714547,0.06099439,0.50557946,0.00000000
0.63931966,1.24175771,0.18248859,0.01073503,0.58204806,0.57843228,0.00747786,0.06113505,0.50991427,0.00000000
0.64532266,1.25737968,0.18200423,0.01090963,0.58463659,0.58737025,0.00790750,0.06145632,0.51495657,0.00000000
0.65132566,1.27674091,0.18227951,0.01111583,0.58730128,0.59847710,0.00844362,0.06192548,0.52073082,0.00000000
0.65732866,1.29985634,0.18342593,0.01135293,0.58984484,0.61171596,0.00909518,0.06250940,0.52725530,0.00000000
0.66333167,1.32670514,0.18554468,0.01162002,0.59208666,0.62703012,0.00987044,0.06317541,0.53453799,0.00000000
0.66933467,1.35721791,0.18872115,0.01191591,0.59386549,0.64433789,0.01077634,0.06389182,0.54257194,0.00000000
0.67533767,1.39126312,0.19301969,0.01223905,0.59504073,0.66352701,0.01181805,0.06462842,0.55133037,0.00000000
0.68134067,1.42863352,0.19847867,0.01258739,0.59549244,0.68444898,0.01299838,0.06535670,0.56076207,0.00000000
0.68734367,1.46903375,0.20510628,0.01295832,0.59512036,0.70691393,0.01431728,0.06605000,0.57078714,0.00000000
0.69334667,1.51206990,0.21287709,0.01334852,0.59384201,0.73068629,0.01577143,0.06668361,0.58129369,0.00000000
0.69934967,1.55724226,0.22172974,0.01375393,0.59159028,0.75548193,0.01735383,0.06723468,0.59213568,0.00000000
0.70535268,1.60394189,0.23156570,0.01416965,0.58831083,0.78096703,0.01905359,0.06768221,0.60313218,0.00000000
0.71135568,1.65145198,0.24224950,0.01458993,0.58395941,0.80675914,0.02085571,0.06800693,0.61406840,0.00000000
0.71735868,1.69895424,0.25361028,0.01500821,0.57849963,0.83243059,0.02274119,0.06819130,0.62469838,0.00000000
0.72336168,1.74554078,0.26544470,0.01541715,0.57190118,0.85751439,0.02468707,0.06821949,0.63474963,0.00000000
0.72936468,1.79023132,0.27752132,0.01580878,0.56413874,0.88151267,0.02666685,0.06807743,0.64392943,0.00000000
0.73536768,1.83199537,0.28958615,0.01617463,0.55519169,0.90390741,0.02865090,0.06775298,0.65193279,0.00000000
0.74137069,1.86977876,0.30136932,0.01650595,0.54504457,0.92417319,0.03060712,0.06723605,0.65845157,0.00000000
0.74737369,1.90253360,0.31259265,0.01679395,0.53368826,0.94179158,0.03250172,0.06651891,0.66318462,0.00000000
0.75337669,1.92925048,0.32297782,0.01703004,0.52112177,0.95626647,0.03430009,0.06559641,0.66584835,0.00000000
0.75937969,1.94899154,0.33225480,0.01720615,0.50735439,0.96713990,0.03596778,0.06446632,0.66618733,0.00000000
0.76538269,1.96092303,0.34017035,0.01731500,0.49240807,0.97400755,0.03747153,0.06312955,0.66398430,0.00000000
0.77138569,1.96434574,0.34649608,0.01735035,0.47631967,0.97653321,0.03878027,0.06159045,0.65906930,0.00000000
0.77738869,1.95872209,0.35103587,0.01730730,0.45914307,0.97446168,0.03986618,0.05985693,0.65132725,0.00000000
0.78339170,1.94369834,0.35363231,0.01718245,0.44095060,0.96762920,0.04070555,0.05794060,0.64070381,0.00000000
0.78939470,1.91912106,0.35417184,0.01697410,0.42183398,0.95597126,0.04127960,0.05585672,0.62720901,0.00000000
0.79539770,1.88504686,0.35258845,0.01668234,0.40190431,0.93952704,0.04157516,0.05362410,0.61091872,0.00000000
0.80140070,1.84174509,0.34886575,0.01630912,0.38129130,0.91844052,0.04158510,0.05126484,0.59197364,0.00000000
0.80740370,1.78969314,0.34303736,0.01585820,0.36014162,0.89295799,0.04130859,0.04880400,0.57057606,0.00000000
0.81340670,1.72956477,0.33518559,0.01533509,0.33861640,0.86342221,0.04075118,0.04626911,0.54698448,0.00000000
0.81940970,1.66221181,0.32543854,0.01474690,0.31688808,0.83026331,0.03992457,0.04368964,0.52150628,0.00000000
0.82541271,1.58864024,0.31396571,0.01410212,0.29513668,0.79398694,0.03884628,0.04109634,0.49448896,0.00000000
0.83141571,1.50998153,0.30097238,0.01341042,0.27354575,0.75516018,0.03753904,0.03852062,0.46631022,0.00000000
0.83741871,1.42746068,0.28669303,0.01268233,0.25229812,0.71439573,0.03603005,0.03599377,0.43736740,0.00000000
0.84342171,1.34236216,0.27138403,0.01192897,0.23157173,0.67233508,0.03435016,0.03354634,0.40806668,0.00000000
0.84942471,1.25599524,0.25531601,0.01116171,0.21153566,0.62963136,0.03253286,0.03120740,0.37881250,0.00000000
0.85542771,1.16965996,0.23876618,0.01039191,0.19234664,0.58693244,0.03061335,0.02900391,0.34999764,0.00000000
0.86143072,1.08461498,0.22201080,0.00963058,0.17414599,0.54486493,0.02862746,0.02696017,0.32199414,0.00000000
0.86743372,1.00204835,0.20531832,0.00888813,0.15705728,0.50401963,0.02661076,0.02509733,0.29514554,0.00000000
0.87343672,0.92305204,0.18894311,0.00817416,0.14118462,0.46493873,0.02459762,0.02343295,0.26976043,0.00000000
0.87943972,0.84860089,0.17312015,0.00749722,0.12661172,0.42810520,0.02262045,0.02198071,0.24610747,0.00000000
0.88544272,0.77953616,0.15806079,0.00686471,0.11340152,0.39393449,0.02070901,0.02075027,0.22441196,0.00000000
0.89144572,0.71655405,0.14394950,0.00628272,0.10159648,0.36276866,0.01888991,0.01974709,0.20485376,0.00000000
0.89744872,0.66019895,0.13094176,0.00575601,0.09121943,0.33487287,0.01718620,0.01897255,0.18756662,0.00000000
0.90345173,0.61086120,0.11916300,0.00528796,0.08227479,0.31043424,0.01561715,0.01842404,0.17263867,0.00000000
0.90945473,0.56877903,0.10870846,0.00488059,0.07475013,0.28956273,0.01419818,0.01809522,0.16011390,0.00000000
0.91545773,0.53404412,0.09964392,0.00453463,0.06861796,0.27229398,0.01294085,0.01797635,0.14999443,0.00000000
0.92146073,0.50661035,0.09200719,0.00424957,0.06383763,0.25859378,0.01185306,0.01805477,0.14224349,0.00000000
0.92746373,0.48630509,0.08581012,0.00402377,0.06035728,0.24836392,0.01093926,0.01831543,0.13678882,0.00000000
0.93346673,0.47284256,0.08104112,0.00385463,0.05811580,0.24144914,0.01020075,0.01874150,0.13352643,0.00000000
0.93946973,0.46583885,0.07766794,0.00373863,0.05704464,0.23764498,0.00963609,0.01931506,0.13232457,0.00000000
0.94547274,0.46482801,0.07564073,0.00367157,0.05706962,0.23670625,0.00924150,0.02001783,0.13302789,0.00000000
0.95147574,0.46927900,0.07489512,0.00364865,0.05811264,0.23835594,0.00901124,0.02083201,0.13546168,0.00000000
0.95747874,0.47861312,0.07535542,0.00366468,0.06009320,0.24229446,0.00893805,0.02174099,0.13943622,0.00000000
0.96348174,0.49222161,0.07693770,0.00371419,0.06292995,0.24820890,0.00901359,0.02273021,0.14475120,0.00000000
0.96948474,0.50948325,0.07955280,0.00379159,0.06654212,0.25578232,0.00922877,0.02378788,0.15120020,0.00000000
0.97548774,0.52978167,0.08310921,0.00389137,0.07085083,0.26470277,0.00957412,0.02490568,0.15857526,0.00000000
0.98149075,0.55252205,0.08751576,0.00400816,0.07578045,0.27467212,0.01004009,0.02607937,0.16667154,0.00000000
0.98749375,0.57714709,0.09268406,0.00413695,0.08125978,0.28541421,0.01061731,0.02730927,0.17529187,0.00000000
0.99349675,0.60315171,0.09853068,0.00427316,0.08722318,0.29668250,0.01129677,0.02860058,0.18425139,0.00000000
0.99949975,0.63009636,0.10497904,0.00441280,0.09361157,0.30826676,0.01206995,0.02996352,0.19338193,0.00000000
1.00550275,0.65761829,0.11196092,0.00455253,0.10037322,0.31999881,0.01292894,0.03141331,0.20253612,0.00000000
1.01150575,0.68544062,0.11941751,0.00468979,0.10746436,0.33175689,0.01386638,0.03296987,0.21159113,0.00000000
1.01750875,0.71337856,0.12730004,0.00482285,0.11484941,0.34346873,0.01487546,0.03465735,0.22045174,0.00000000
1.02351176,0.74134261,0.13556991,0.00495086,0.12250099,0.35511290,0.01594981,0.03650338,0.22905271,0.00000000
1.02951476,0.76933825,0.14419821,0.00507383,0.13039939,0.36671838,0.01708326,0.03853816,0.23736016,0.00000000
1.03551776,0.79746194,0.15316477,0.00519269,0.13853180,0.37836228,0.01826971,0.04079329,0.24537193,0.00000000
1.04152076,0.82589339,0.16245662,0.00530917,0.14689098,0.39016561,0.01950283,0.04330043,0.25311669,0.00000000
1.04752376,0.85488393,0.17206594,0.00542579,0.15547360,0.40228708,0.02077579,0.04608988,0.26065186,0.00000000
1.05352676,0.88474144,0.18198759,0.00554573,0.16427823,0.41491509,0.02208098,0.04918900,0.26806017,0.00000000
1.05952976,0.91581189,0.19221635,0.00567265,0.17330300,0.42825809,0.02340979,0.05262061,0.27544507,0.00000000
1.06553277,0.94845837,0.20274384,0.00581061,0.18254320,0.44253345,0.02475231,0.05640143,0.28292493,0.00000000
1.07153577,0.98303803,0.21355543,0.00596381,0.19198869,0.45795536,0.02609726,0.06054057,0.29062638,0.00000000
1.07753877,1.01987799,0.22462730,0.00613639,0.20162149,0.47472204,0.02743182,0.06503817,0.29867689,0.00000000
1.08354177,1.05925110,0.23592365,0.00633226,0.21141358,0.49300283,0.02874168,0.06988429,0.30719691,0.00000000
1.08954477,1.10135265,0.24739442,0.00655481,0.22132506,0.51292563,0.03001113,0.07505798,0.31629198,0.00000000
1.09554777,1.14627906,0.25897359,0.00680673,0.23130281,0.53456525,0.03122329,0.08052677,0.32604504,0.00000000
1.10155078,1.19400972,0.27057816,0.00708982,0.24127980,0.55793327,0.03236045,0.08624645,0.33650941,0.00000000
1.10755378,1.24439281,0.28210800,0.00740476,0.25117503,0.58296987,0.03340448,0.09216128,0.34770275,0.00000000
1.11355678,1.29713613,0.29344655,0.00775104,0.26089428,0.60953812,0.03433740,0.09820458,0.35960230,0.00000000
1.11955978,1.35180347,0.30446238,0.00812678,0.27033155,0.63742113,0.03514194,0.10429979,0.37214181,0.00000000
1.12556278,1.40781711,0.31501171,0.00852874,0.27937124,0.66632237,0.03580218,0.11036189,0.38521018,0.00000000
1.13156578,1.46446645,0.32494167,0.00895228,0.28789100,0.69586926,0.03630422,0.11629923,0.39865210,0.00000000
1.13756878,1.52092297,0.33409419,0.00939145,0.29576506,0.72562010,0.03663677,0.12201565,0.41227074,0.00000000
1.14357179,1.57626084,0.34231049,0.00983911,0.30286799,0.75507426,0.03679171,0.12741290,0.42583239,0.00000000
1.14957479,1.62948277,0.34943591,0.01028707,0.30907869,0.78368521,0.03676458,0.13239330,0.43907288,0.00000000
