energy_ev,total_up,In_p_up,In_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-4.30115058,2.15808483,0.01855930,0.00040101,0.00722191,1.80946891,1.98057921,0.79198264
-4.29514757,2.25769288,0.01847516,0.00041752,0.00750526,1.89366300,2.07729037,0.82788492
-4.28914457,2.35254431,0.01850732,0.00043341,0.00777391,1.97343305,2.17166602,0.86142432
-4.28314157,2.44114891,0.01863246,0.00044823,0.00802381,2.04759888,2.26236388,0.89213523
-4.27713857,2.52218485,0.01883006,0.00046155,0.00825171,2.11512299,2.34815909,0.91961985
-4.27113557,2.59452849,0.01908281,0.00047300,0.00845531,2.17513391,2.42796668,0.94355719
-4.26513257,2.65727677,0.01937696,0.00048225,0.00863325,2.22694321,2.50085810,0.96370911
-4.25912956,2.70976140,0.01970242,0.00048906,0.00878517,2.27005574,2.56607123,0.97992326
-4.25312656,2.75155462,0.02005285,0.00049326,0.00891166,2.30417261,2.62301399,0.99213284
-4.24712356,2.78246647,0.02042553,0.00049474,0.00901421,2.32918723,2.67126185,1.00035327
-4.24112056,2.80253429,0.02082123,0.00049349,0.00909510,2.34517479,2.71054986,1.00467598
-4.23511756,2.81200507,0.02124388,0.00048957,0.00915728,2.35237605,2.74076017,1.00525988
-4.22911456,2.81131219,0.02170031,0.00048311,0.00920421,2.35117649,2.76190618,1.00232083
-4.22311156,2.80104785,0.02219983,0.00047432,0.00923968,2.34208229,2.77411457,0.99611998
-4.21710855,2.78193293,0.02275385,0.00046347,0.00926764,2.32569441,2.77760667,0.98695145
-4.21110555,2.75478600,0.02337548,0.00045089,0.00929208,2.30268230,2.77268023,0.97513021
-4.20510255,2.72049297,0.02407914,0.00043695,0.00931677,2.27375878,2.75969297,0.96098057
-4.19909955,2.67997907,0.02488023,0.00042205,0.00934524,2.23965705,2.73904865,0.94482609
-4.19309655,2.63418397,0.02579476,0.00040662,0.00938060,2.20111100,2.71118622,0.92698113
-4.18709355,2.58404113,0.02683911,0.00039112,0.00942552,2.15883936,2.67657256,0.90774435
-4.18109055,2.53046164,0.02802979,0.00037599,0.00948217,2.11353407,2.63569844,0.88739436
-4.17508754,2.47432253,0.02938321,0.00036166,0.00955227,2.06585276,2.58907746,0.86618737
-4.16908454,2.41645924,0.03091553,0.00034857,0.00963712,2.01641493,2.53724724,0.84435665
-4.16308154,2.35766160,0.03264247,0.00033711,0.00973772,1.96580127,2.48077198,0.82211355
-4.15707854,2.29867222,0.03457919,0.00032763,0.00985480,1.91455520,2.42024521,0.79964954
-4.15107554,2.24018649,0.03674003,0.00032046,0.00998904,1.86318565,2.35629196,0.77713886
-4.14507254,2.18285282,0.03913833,0.00031586,0.01014112,1.81217008,2.28956904,0.75474134
-4.13906953,2.12727249,0.04178614,0.00031405,0.01031186,1.76195687,2.22076291,0.73260490
-4.13306653,2.07399791,0.04469388,0.00031518,0.01050233,1.71296625,2.15058432,0.71086730
-4.12706353,2.02352907,0.04786994,0.00031935,0.01071384,1.66558927,2.07975968,0.68965706
-4.12106053,1.97630782,0.05132021,0.00032656,0.01094805,1.62018456,2.00901906,0.66909319
-4.11505753,1.93271005,0.05504765,0.00033679,0.01120684,1.57707289,1.93908129,0.64928391
-4.10905453,1.89303627,0.05905167,0.00034992,0.01149228,1.53652987,1.87063681,0.63032430
-4.10305153,1.85750126,0.06332768,0.00036577,0.01180647,1.49877730,1.80432928,0.61229336
-4.09704852,1.82622373,0.06786657,0.00038408,0.01215137,1.46397405,1.74073690,0.59525049
-4.09104552,1.79921703,0.07265429,0.00040455,0.01252858,1.43220722,1.68035484,0.57923208
-4.08504252,1.77638196,0.07767150,0.00042680,0.01293909,1.40348467,1.62357973,0.56424840
-4.07903952,1.75750277,0.08289337,0.00045041,0.01338303,1.37772960,1.57069748,0.55028126
-4.07303652,1.74224709,0.08828951,0.00047492,0.01385944,1.35477827,1.52187509,0.53728276
-4.06703352,1.73017044,0.09382406,0.00049983,0.01436606,1.33438105,1.47715736,0.52517537
-4.06103052,1.72072573,0.09945599,0.00052459,0.01489914,1.31620751,1.43646847,0.51385359
-4.05502751,1.71327742,0.10513953,0.00054869,0.01545335,1.29985539,1.39961885,0.50318701
-4.04902451,1.70712039,0.11082477,0.00057158,0.01602172,1.28486329,1.36631670,0.49302497
-4.04302151,1.70150241,0.11645845,0.00059273,0.01659570,1.27072673,1.33618372,0.48320239
-4.03701851,1.69564959,0.12198482,0.00061165,0.01716530,1.25691665,1.30877428,0.47354661
-4.03101551,1.68879344,0.12734658,0.00062789,0.01771927,1.24289974,1.28359689,0.46388493
-4.02501251,1.68019836,0.13248590,0.00064105,0.01824542,1.22815937,1.26013697,0.45405225
-4.01900950,1.66918821,0.13734547,0.00065078,0.01873098,1.21221617,1.23787968,0.44389865
-4.01300650,1.65517065,0.14186944,0.00065682,0.01916301,1.19464730,1.21633184,0.43329627
-4.00700350,1.63765821,0.14600440,0.00065898,0.01952885,1.17510332,1.19504180,0.42214530
-4.00100050,1.61628506,0.14970026,0.00065716,0.01981659,1.15332199,1.17361655,0.41037866
-3.99499750,1.59081879,0.15291102,0.00065135,0.02001550,1.12913835,1.15173534,0.39796523
-3.98899450,1.56116688,0.15559544,0.00064160,0.02011649,1.10249065,1.12915942,0.38491144
-3.98299150,1.52737755,0.15771766,0.00062808,0.02011244,1.07342195,1.10573776,0.37126116
-3.97698849,1.48963543,0.15924764,0.00061101,0.01999853,1.04207762,1.08140860,0.35709406
-3.97098549,1.44825211,0.16016162,0.00059068,0.01977239,1.00869864,1.05619728,0.34252238
-3.96498249,1.40365251,0.16044239,0.00056744,0.01943428,0.97361150,1.03021042,0.32768644
-3.95897949,1.35635764,0.16007959,0.00054170,0.01898704,0.93721503,1.00362722,0.31274917
-3.95297649,1.30696473,0.15906991,0.00051389,0.01843604,0.89996496,0.97668819,0.29788973
-3.94697349,1.25612569,0.15741723,0.00048446,0.01778895,0.86235685,0.94968214,0.28329679
-3.94097049,1.20452479,0.15513274,0.00045388,0.01705553,0.82490822,0.92293181,0.26916152
-3.93496748,1.15285649,0.15223500,0.00042262,0.01624723,0.78814058,0.89677898,0.25567077
-3.92896448,1.10180421,0.14874993,0.00039113,0.01537683,0.75256201,0.87156947,0.24300053
-3.92296148,1.05202088,0.14471067,0.00035982,0.01445803,0.71865095,0.84763853,0.23131006
-3.91695848,1.00411164,0.14015744,0.00032912,0.01350500,0.68684181,0.82529727,0.22073670
-3.91095548,0.95861939,0.13513724,0.00029936,0.01253196,0.65751257,0.80482023,0.21139167
-3.90495248,0.91601340,0.12970342,0.00027088,0.01155278,0.63097510,0.78643478,0.20335684
-3.89894947,0.87668119,0.12391513,0.00024396,0.01058065,0.60746810,0.77031235,0.19668265
-3.89294647,0.84092384,0.11783664,0.00021883,0.00962774,0.58715295,0.75656192,0.19138712
-3.88694347,0.80895477,0.11153656,0.00019568,0.00870500,0.57011261,0.74522596,0.18745602
-3.88094047,0.78090171,0.10508690,0.00017468,0.00782197,0.55635329,0.73627881,0.18484413
-3.87493747,0.75681189,0.09856206,0.00015594,0.00698669,0.54580907,0.72962781,0.18347753
-3.86893447,0.73666003,0.09203778,0.00013957,0.00620564,0.53834894,0.72511702,0.18325695
-3.86293147,0.72035884,0.08559001,0.00012563,0.00548381,0.53378635,0.72253355,0.18406181
-3.85692846,0.70777152,0.07929383,0.00011419,0.00482471,0.53189047,0.72161626,0.18575514
-3.85092546,0.69872587,0.07322236,0.00010530,0.00423056,0.53239914,0.72206675,0.18818898
-3.84492246,0.69302931,0.06744578,0.00009900,0.00370237,0.53503272,0.72356203,0.19121014
-3.83891946,0.69048419,0.06203039,0.00009534,0.00324016,0.53950842,0.72576861,0.19466619
-3.83291646,0.69090276,0.05703782,0.00009439,0.00284310,0.54555445,0.72835742,0.19841136
-3.82691346,0.69412111,0.05252433,0.00009621,0.00250972,0.55292347,0.73101888,0.20231224
-3.82091046,0.70001126,0.04854024,0.00010088,0.00223803,0.56140469,0.73347750,0.20625293
-3.81490745,0.70849089,0.04512948,0.00010849,0.00202572,0.57083396,0.73550533,0.21013956
-3.80890445,0.71953019,0.04232917,0.00011916,0.00187026,0.58110162,0.73693369,0.21390396
-3.80290145,0.73315515,0.04016941,0.00013300,0.00176900,0.59215747,0.73766246,0.21750622
-3.79689845,0.74944738,0.03867296,0.00015012,0.00171923,0.60401270,0.73766652,0.22093626
-3.79089545,0.76853995,0.03785511,0.00017063,0.00171826,0.61673869,0.73699908,0.22421410
-3.78489245,0.79060979,0.03772349,0.00019466,0.00176343,0.63046273,0.73579156,0.22738901
-3.77888944,0.81586662,0.03827789,0.00022228,0.00185210,0.64536081,0.73425016,0.23053749
-3.77288644,0.84453918,0.03951012,0.00025357,0.00198161,0.66164798,0.73264923,0.23376031
-3.76688344,0.87685944,0.04140390,0.00028854,0.00214929,0.67956671,0.73132177,0.23717857
-3.76088044,0.91304562,0.04393472,0.00032720,0.00235240,0.69937399,0.73064760,0.24092924
-3.75487744,0.95328506,0.04706980,0.00036948,0.00258807,0.72132778,0.73103984,0.24516016
-3.74887444,0.99771798,0.05076813,0.00041525,0.00285329,0.74567372,0.73293024,0.25002495
-3.74287144,1.04642312,0.05498061,0.00046435,0.00314485,0.77263266,0.73675427,0.25567788
-3.73686843,1.09940615,0.05965033,0.00051653,0.00345934,0.80238986,0.74293648,0.26226910
-3.73086543,1.15659161,0.06471308,0.00057150,0.00379313,0.83508622,0.75187689,0.26994029
-3.72486243,1.21781895,0.07009796,0.00062888,0.00414240,0.87081211,0.76393877,0.27882086
-3.71885943,1.28284288,0.07572832,0.00068827,0.00450317,0.90960381,0.77943833,0.28902487
-3.71285643,1.35133800,0.08152286,0.00074920,0.00487132,0.95144277,0.79863650,0.30064865
-3.70685343,1.42290739,0.08739695,0.00081118,0.00524272,0.99625729,0.82173267,0.31376906
-3.70085043,1.49709468,0.09326415,0.00087368,0.00561325,1.04392637,0.84886066,0.32844228
-3.69484742,1.57339852,0.09903786,0.00093618,0.00597891,1.09428519,0.88008625,0.34470314
-3.68884442,1.65128866,0.10463310,0.00099814,0.00633593,1.14713145,0.91540635,0.36256467
-3.68284142,1.73022241,0.10996831,0.00105906,0.00668086,1.20223202,0.95474915,0.38201781
-3.67683842,1.80966035,0.11496717,0.00111846,0.00701065,1.25932919,0.99797500,0.40303116
-3.67083542,1.88908024,0.11956026,0.00117589,0.00732273,1.31814583,1.04487761,0.42555047
-3.66483242,1.96798812,0.12368663,0.00123099,0.00761506,1.37838906,1.09518535,0.44949810
-3.65882941,2.04592608,0.12729513,0.00128341,0.00788619,1.43975199,1.14856242,0.47477211
-3.65282641,2.12247601,0.13034546,0.00133291,0.00813528,1.50191361,1.20460989,0.50124526
-3.64682341,2.19725942,0.13280890,0.00137929,0.00836207,1.56453671,1.26286669,0.52876386
-3.64082041,2.26993353,0.13466871,0.00142242,0.00856684,1.62726418,1.32281079,0.55714675
-3.63481741,2.34018394,0.13592016,0.00146222,0.00875036,1.68971438,1.38386083,0.58618448
-3.62881441,2.40771492,0.13657026,0.00149869,0.00891383,1.75147587,1.44537872,0.61563904
-3.62281141,2.47223814,0.13663701,0.00153182,0.00905873,1.81210259,1.50667350,0.64524430
-3.61680840,2.53346092,0.13614850,0.00156168,0.00918674,1.87110999,1.56700698,0.67470739
-3.61080540,2.59107529,0.13514163,0.00158832,0.00929962,1.92797304,1.62560144,0.70371118
-3.60480240,2.64474884,0.13366067,0.00161183,0.00939905,1.98212659,1.68164963,0.73191801
-3.59879940,2.69411831,0.13175557,0.00163226,0.00948656,2.03296873,1.73432722,0.75897470
-3.59279640,2.73878674,0.12948033,0.00164966,0.00956338,2.07986735,1.78280750,0.78451881
-3.58679340,2.77832461,0.12689111,0.00166408,0.00963039,2.12216993,1.82627813,0.80818600
-3.58079040,2.81227516,0.12404457,0.00167550,0.00968803,2.15921653,1.86395952,0.82961830
-3.57478739,2.84016382,0.12099618,0.00168391,0.00973626,2.19035533,1.89512411,0.84847297
-3.56878439,2.86151122,0.11779865,0.00168925,0.00977454,2.21496040,1.91911596,0.86443169
-3.56278139,2.87584927,0.11450065,0.00169145,0.00980187,2.23245062,1.93536971,0.87720951
-3.55677839,2.88273920,0.11114564,0.00169043,0.00981681,2.24230907,1.94342812,0.88656341
-3.55077539,2.88179077,0.10777100,0.00168610,0.00981756,2.24410186,1.94295729,0.89229986
-3.54477239,2.87268136,0.10440748,0.00167835,0.00980204,2.23749543,1.93375891,0.89428110
-3.53876938,2.85517398,0.10107889,0.00166714,0.00976800,2.22227152,1.91577889,0.89242996
-3.53276638,2.82913316,0.09780208,0.00165240,0.00971315,2.19833904,1.88911177,0.88673277
-3.52676338,2.79453777,0.09458720,0.00163413,0.00963529,2.16574225,1.85400089,0.87724046
-3.52076038,2.75149031,0.09143829,0.00161237,0.00953242,2.12466491,1.81083414,0.86406765
-3.51475738,2.70022201,0.08835397,0.00158720,0.00940286,2.07543027,1.76013538,0.84738991
-3.50875438,2.64109366,0.08532846,0.00155877,0.00924541,2.01849683,1.70255218,0.82743927
-3.50275138,2.57459224,0.08235266,0.00152729,0.00905937,1.95445031,1.63884006,0.80449823
-3.49674837,2.50132350,0.07941534,0.00149300,0.00884467,1.88399216,1.56984427,0.77889253
-3.49074537,2.42200111,0.07650439,0.00145620,0.00860193,1.80792512,1.49647964,0.75098313
-3.48474237,2.33743281,0.07360809,0.00141726,0.00833245,1.72713668,1.41970946,0.72115755
-3.47873937,2.24850451,0.07071620,0.00137653,0.00803824,1.64258104,1.34052421,0.68982116
-3.47273637,2.15616284,0.06782106,0.00133444,0.00772203,1.55526028,1.25992092,0.65738854
-3.46673337,2.06139725,0.06491847,0.00129140,0.00738719,1.46620557,1.17888382,0.62427539
-3.46073037,1.96522203,0.06200839,0.00124781,0.00703770,1.37645889,1.09836701,0.59089109
-3.45472736,1.86865926,0.05909540,0.00120409,0.00667805,1.28705595,1.01927940,0.55763224
-3.44872436,1.77272293,0.05618895,0.00116062,0.00631323,1.19901061,0.94247235,0.52487715
-3.44272136,1.67840481,0.05330339,0.00111776,0.00594852,1.11330113,0.86873005,0.49298157
-3.43671836,1.58666213,0.05045770,0.00107584,0.00558952,1.03085837,0.79876270,0.46227535
-3.43071536,1.49840737,0.04767508,0.00103515,0.00524196,0.95255602,0.73320216,0.43306026
-3.42471236,1.41449986,0.04498229,0.00099594,0.00491162,0.87920266,0.67259993,0.40560863
-3.41870935,1.33573910,0.04240886,0.00095844,0.00460428,0.81153555,0.61742695,0.38016280
-3.41270635,1.26285954,0.03998614,0.00092283,0.00432558,0.75021582,0.56807487,0.35693515
-3.40670335,1.19652631,0.03774629,0.00088925,0.00408095,0.69582475,0.52485820,0.33610850
-3.40070035,1.13733155,0.03572119,0.00085785,0.00387550,0.64886081,0.48801699,0.31783666
-3.39469735,1.08579102,0.03394132,0.00082872,0.00371399,0.60973712,0.45771953,0.30224502
-3.38869435,1.04234043,0.03243468,0.00080196,0.00360072,0.57877909,0.43406480,0.28943105
-3.38269135,1.00733139,0.03122578,0.00077763,0.00353945,0.55622201,0.41708433,0.27946441
-3.37668834,0.98102674,0.03033465,0.00075582,0.00353333,0.54220840,0.40674345,0.27238683
-3.37068534,0.96359522,0.02977598,0.00073657,0.00358483,0.53678526,0.40294176,0.26821162
-3.36468234,0.95510565,0.02955844,0.00071993,0.00369565,0.53990113,0.40551315,0.26692286
-3.35867934,0.95552083,0.02968409,0.00070592,0.00386668,0.55140335,0.41422538,0.26847434
-3.35267634,0.96469172,0.03014800,0.00069457,0.00409787,0.57103575,0.42877970,0.27278852
-3.34667334,0.98235227,0.03093804,0.00068587,0.00438825,0.59843715,0.44881088,0.27975545
-3.34067034,1.00811573,0.03203488,0.00067979,0.00473581,0.63314123,0.47388810,0.28923214
-3.33466733,1.04147300,0.03341221,0.00067626,0.00513750,0.67457812,0.50351712,0.30104231
-3.32866433,1.08179365,0.03503717,0.00067518,0.00558920,0.72207838,0.53714429,0.31497701
-3.32266133,1.12833043,0.03687099,0.00067641,0.00608575,0.77487955,0.57416254,0.33079605
-3.31665833,1.18022746,0.03886983,0.00067976,0.00662095,0.83213574,0.61391981,0.34823055
-3.31065533,1.23653261,0.04098587,0.00068502,0.00718768,0.89293037,0.65572992,0.36698669
-3.30465233,1.29621411,0.04316850,0.00069191,0.00777795,0.95629207,0.69888574,0.38675060
-3.29864932,1.35818110,0.04536570,0.00070011,0.00838310,1.02121346,0.74267468,0.40719437
-3.29264632,1.42130781,0.04752551,0.00070930,0.00899390,1.08667256,0.78639571,0.42798311
-3.28664332,1.48446066,0.04959759,0.00071910,0.00960082,1.15165605,0.82937768,0.44878277
-3.28064032,1.54652719,0.05153473,0.00072913,0.01019421,1.21518369,0.87099798,0.46926850
-3.27463732,1.60644590,0.05329436,0.00073901,0.01076455,1.27633298,0.91070078,0.48913309
-3.26863432,1.66323556,0.05483997,0.00074838,0.01130270,1.33426291,0.94801403,0.50809528
-3.26263132,1.71602277,0.05614231,0.00075687,0.01180014,1.38823600,0.98256416,0.52590743
-3.25662831,1.76406637,0.05718047,0.00076417,0.01224923,1.43763722,1.01408787,0.54236217
-3.25062531,1.80677755,0.05794261,0.00077001,0.01264338,1.48198926,1.04243998,0.55729777
-3.24462231,1.84373467,0.05842649,0.00077418,0.01297722,1.52096299,1.06759714,0.57060179
-3.23861931,1.87469191,0.05863965,0.00077650,0.01324679,1.55438281,1.08965673,0.58221297
-3.23261631,1.89958137,0.05859930,0.00077690,0.01344956,1.58222648,1.10883096,0.59212102
-3.22661331,1.91850847,0.05833187,0.00077534,0.01358448,1.60461926,1.12543639,0.60036459
-3.22061031,1.93174087,0.05787235,0.00077188,0.01365199,1.62182288,1.13987909,0.60702719
-3.21460730,1.93969150,0.05726328,0.00076661,0.01365389,1.63421962,1.15263626,0.61223150
-3.20860430,1.94289660,0.05655360,0.00075970,0.01359328,1.64229243,1.16423504,0.61613226
-3.20260130,1.94198980,0.05579734,0.00075135,0.01347433,1.64660200,1.17522958,0.61890808
-3.19659830,1.93767376,0.05505220,0.00074181,0.01330213,1.64776199,1.18617746,0.62075271
-3.19059530,1.93069054,0.05437803,0.00073137,0.01308246,1.64641355,1.19761669,0.62186604
-3.18459230,1.92179243,0.05383541,0.00072030,0.01282156,1.64320044,1.21004422,0.62244547
-3.17858929,1.91171424,0.05348419,0.00070891,0.01252587,1.63874571,1.22389726,0.62267792
-3.17258629,1.90114865,0.05338213,0.00069750,0.01220188,1.63363124,1.23953798,0.62273294
-3.16658329,1.89072520,0.05358371,0.00068632,0.01185586,1.62838060,1.25724232,0.62275717
-3.16058029,1.88099389,0.05413894,0.00067564,0.01149371,1.62344605,1.27719339,0.62287041
-3.15457729,1.87241361,0.05509236,0.00066568,0.01112086,1.61919982,1.29947928,0.62316323
-3.14857429,1.86534550,0.05648217,0.00065661,0.01074211,1.61592974,1.32409533,0.62369638
-3.14257129,1.86005101,0.05833941,0.00064860,0.01036162,1.61383886,1.35095019,0.62450163
-3.13656828,1.85669400,0.06068719,0.00064174,0.00998285,1.61304875,1.37987513,0.62558398
-3.13056528,1.85534631,0.06354010,0.00063611,0.00960857,1.61360553,1.41063554,0.62692487
-3.12456228,1.85599574,0.06690352,0.00063171,0.00924094,1.61548803,1.44294388,0.62848616
-3.11855928,1.85855559,0.07077310,0.00062856,0.00888149,1.61861707,1.47647275,0.63021443
-3.11255628,1.86287467,0.07513422,0.00062659,0.00853128,1.62286501,1.51086739,0.63204524
-3.10655328,1.86874707,0.07996152,0.00062572,0.00819092,1.62806484,1.54575658,0.63390708
-3.10055028,1.87592082,0.08521858,0.00062585,0.00786069,1.63401797,1.58076135,0.63572470
-3.09454727,1.88410509,0.09085764,0.00062683,0.00754059,1.64050056,1.61550104,0.63742160
-3.08854427,1.89297558,0.09681963,0.00062851,0.00723046,1.64726785,1.64959655,0.63892158
-3.08254127,1.90217811,0.10303433,0.00063069,0.00693001,1.65405668,1.68267091,0.64014936
-3.07653827,1.91133073,0.10942092,0.00063319,0.00663887,1.66058633,1.71434764,0.64103032
-3.07053527,1.92002484,0.11588882,0.00063577,0.00635665,1.66655815,1.74424737,0.64148949
-3.06453227,1.92782576,0.12233894,0.00063821,0.00608294,1.67165458,1.77198367,0.64145013
-3.05852926,1.93427377,0.12866532,0.00064027,0.00581735,1.67553817,1.79715890,0.64083210
-3.05252626,1.93888607,0.13475723,0.00064170,0.00555948,1.67785139,1.81936115,0.63955031
-3.04652326,1.94116057,0.14050160,0.00064226,0.00530896,1.67821780,1.83816292,0.63751364
-3.04052026,1.94058183,0.14578580,0.00064171,0.00506541,1.67624523,1.85312253,0.63462454
-3.03451726,1.93662964,0.15050069,0.00063981,0.00482848,1.67153130,1.86378849,0.63077954
-3.02851426,1.92879032,0.15454382,0.00063635,0.00459778,1.66367139,1.86970735,0.62587071
-3.02251126,1.91657043,0.15782265,0.00063114,0.00437296,1.65226910,1.87043471,0.61978833
-3.01650825,1.89951254,0.16025768,0.00062401,0.00415367,1.63694881,1.86554924,0.61242443
-3.01050525,1.87721245,0.16178535,0.00061483,0.00393956,1.61736979,1.85466884,0.60367726
-3.00450225,1.84933673,0.16236057,0.00060350,0.00373035,1.59324112,1.83746830,0.59345633
-2.99849925,1.81563982,0.16195877,0.00058999,0.00352576,1.56433661,1.81369717,0.58168778
-2.99249625,1.77597953,0.16057730,0.00057430,0.00332561,1.53050869,1.78319673,0.56831971
-2.98649325,1.73032980,0.15823629,0.00055646,0.00312981,1.49170043,1.74591500,0.55332706
-2.98049025,1.67879002,0.15497868,0.00053660,0.00293836,1.44795477,1.70191858,0.53671578
-2.97448724,1.62158997,0.15086960,0.00051484,0.00275136,1.39942021,1.65140041,0.51852591
-2.96848424,1.55908996,0.14599513,0.00049138,0.00256906,1.34635255,1.59468284,0.49883336
-2.96248124,1.49177602,0.14046029,0.00046645,0.00239180,1.28911238,1.53221550,0.47775021
-2.95647824,1.42025015,0.13438669,0.00044032,0.00222008,1.22815820,1.46456805,0.45542344
-2.95047524,1.34521593,0.12790962,0.00041326,0.00205448,1.16403556,1.39241778,0.43203218
-2.94447224,1.26746034,0.12117488,0.00038559,0.00189568,1.09736261,1.31653294,0.40778351
-2.93846923,1.18783239,0.11433552,0.00035760,0.00174446,1.02881278,1.23775223,0.38290709
-2.93246623,1.10721974,0.10754839,0.00032962,0.00160164,0.95909545,1.15696175,0.35764886
-2.92646323,1.02652423,0.10097085,0.00030193,0.00146807,0.88893548,1.07507031,0.33226410
-2.92046023,0.94663761,0.09475761,0.00027481,0.00134462,0.81905269,0.99298439,0.30701023
-2.91445723,0.86841829,0.08905776,0.00024853,0.00123212,0.75014205,0.91158385,0.28213967
-2.90845423,0.79267021,0.08401201,0.00022329,0.00113136,0.68285564,0.83169949,0.25789306
-2.90245123,0.72012437,0.07975033,0.00019931,0.00104309,0.61778693,0.75409330,0.23449319
-2.89644822,0.65142387,0.07638969,0.00017672,0.00096791,0.55545798,0.67944218,0.21213978
-2.89044522,0.58711247,0.07403217,0.00015564,0.00090637,0.49630996,0.60832557,0.19100532
-2.88444222,0.52762705,0.07276318,0.00013615,0.00085885,0.44069713,0.54121725,0.17123206
-2.87843922,0.47329378,0.07264997,0.00011830,0.00082559,0.38888422,0.47848134,0.15293022
-2.87243622,0.42432775,0.07374018,0.00010209,0.00080668,0.34104706,0.42037226,0.13617725
-2.86643322,0.38083577,0.07606060,0.00008749,0.00080204,0.29727611,0.36703842,0.12101826
-2.86043022,0.34282182,0.07961604,0.00007447,0.00081139,0.25758252,0.31852887,0.10746733
-2.85442721,0.31019461,0.08438836,0.00006294,0.00083429,0.22190603,0.27480260,0.09550963
-2.84842421,0.28277679,0.09033574,0.00005283,0.00087008,0.19012438,0.23573966,0.08510413
-2.84242121,0.26031522,0.09739216,0.00004404,0.00091790,0.16206352,0.20115341,0.07618681
-2.83641821,0.24249200,0.10546733,0.00003645,0.00097671,0.13750823,0.17080344,0.06867405
-2.83041521,0.22893560,0.11444695,0.00002996,0.00104527,0.11621259,0.14440837,0.06246627
-2.82441221,0.21923212,0.12419365,0.00002445,0.00112214,0.09790992,0.12165821,0.05745146
-2.81840920,0.21293615,0.13454840,0.00001982,0.00120573,0.08232203,0.10222582,0.05350871
-2.81240620,0.20958130,0.14533276,0.00001595,0.00129428,0.06916731,0.08577712,0.05051144
-2.80640320,0.20869007,0.15635177,0.00001274,0.00138592,0.05816778,0.07197997,0.04833049
-2.80040020,0.20978326,0.16739757,0.00001011,0.00147866,0.04905478,0.06051154,0.04683689
-2.79439720,0.21238863,0.17825378,0.00000797,0.00157048,0.04157355,0.05106418,0.04590428
-2.78839420,0.21604905,0.18870038,0.00000623,0.00165934,0.03548660,0.04334988,0.04541116
-2.78239120,0.22032985,0.19851915,0.00000484,0.00174321,0.03057596,0.03710333,0.04524270
-2.77638819,0.22482553,0.20749936,0.00000373,0.00182017,0.02664457,0.03208384,0.04529236
-2.77038519,0.22916577,0.21544355,0.00000286,0.00188840,0.02351675,0.02807620,0.04546315
-2.76438219,0.23302054,0.22217319,0.00000217,0.00194629,0.02103809,0.02489069,0.04566869
-2.75837919,0.23610432,0.22753390,0.00000164,0.00199242,0.01907480,0.02236242,0.04583389
-2.75237619,0.23817936,0.23140014,0.00000123,0.00202566,0.01751256,0.02035009,0.04589551
-2.74637319,0.23905785,0.23367896,0.00000092,0.00204515,0.01625523,0.01873448,0.04580232
-2.74037019,0.23860288,0.23431280,0.00000068,0.00205036,0.01522330,0.01741655,0.04551512
-2.73436718,0.23672825,0.23328107,0.00000050,0.00204108,0.01435220,0.01631555,0.04500639
-2.72836418,0.23339704,0.23060050,0.00000036,0.00201745,0.01359066,0.01536692,0.04425983
-2.72236118,0.22861898,0.22632423,0.00000026,0.00197991,0.01289904,0.01452034,0.04326959
-2.71635818,0.22244673,0.22053961,0.00000019,0.00192921,0.01224774,0.01373775,0.04203932
-2.71035518,0.21497111,0.21336491,0.00000013,0.00186638,0.01161564,0.01299147,0.04058111
-2.70435218,0.20631560,0.20494500,0.00000009,0.00179268,0.01098869,0.01226253,0.03891416
-2.69834917,0.19663009,0.19544632,0.00000007,0.00170957,0.01035864,0.01153906,0.03706353
-2.69234617,0.18608436,0.18505122,0.00000005,0.00161862,0.00972180,0.01081483,0.03505870
-2.68634317,0.17486133,0.17395205,0.00000003,0.00152152,0.00907801,0.01008801,0.03293215
-2.68034017,0.16315042,0.16234519,0.00000002,0.00141999,0.00842972,0.00935999,0.03071806
-2.67433717,0.15114123,0.15042533,0.00000002,0.00131572,0.00778114,0.00863446,0.02845098
-2.66833417,0.13901783,0.13838014,0.00000001,0.00121036,0.00713756,0.00791654,0.02616470
-2.66233117,0.12695363,0.12638555,0.00000001,0.00110544,0.00650480,0.00721211,0.02389121
-2.65632816,0.11510722,0.11460187,0.00000000,0.00100237,0.00588872,0.00652723,0.02165988
-2.65032516,0.10361905,0.10317072,0.00000000,0.00090239,0.00529483,0.00586772,0.01949680
-2.64432216,0.09260913,0.09221287,0.00000000,0.00080654,0.00472809,0.00523882,0.01742428
-2.63831916,0.08217571,0.08182704,0.00000000,0.00071570,0.00419264,0.00464497,0.01546064
-2.63231616,0.07239475,0.07208955,0.00000000,0.00063053,0.00369178,0.00408969,0.01362003
-2.62631316,0.06332042,0.06305476,0.00000000,0.00055151,0.00322782,0.00357548,0.01191256
-2.62031016,0.05498607,0.05475622,0.00000000,0.00047893,0.00280218,0.00310383,0.01034443
-2.61430715,0.04740600,0.04720838,0.00000000,0.00041291,0.00241537,0.00267528,0.00891829
-2.60830415,0.04057749,0.04040869,0.00000000,0.00035344,0.00206712,0.00228948,0.00763360
-2.60230115,0.03448324,0.03434001,0.00000000,0.00030036,0.00175646,0.00194535,0.00648708
