energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Re_p_up,Re_d_up,S_s_up,S_p_up
0.20710355,4.16630477,0.75296955,0.07514539,0.03549151,0.23827386,0.77009659,2.91723743,0.06359110,0.39425093
0.21310655,4.23639229,0.76109869,0.07734430,0.03713754,0.24512837,0.78797079,2.96627411,0.06502684,0.40398555
0.21910955,4.31771026,0.77161046,0.07978531,0.03882292,0.25317526,0.80902446,3.02204138,0.06657168,0.41553654
0.22511256,4.40857174,0.78425777,0.08243145,0.04052471,0.26226465,0.83284727,3.08342199,0.06819308,0.42866686
0.23111556,4.50706332,0.79873669,0.08524227,0.04221903,0.27222445,0.85898294,3.14915584,0.06985599,0.44311739
0.23711856,4.61111126,0.81469881,0.08817512,0.04388171,0.28286514,0.88694315,3.21788439,0.07152414,0.45861431
0.24312156,4.71855143,0.83176462,0.09118649,0.04548899,0.29398512,0.91622189,3.28819764,0.07316137,0.47487666
0.24912456,4.82719977,0.84953730,0.09423328,0.04701816,0.30537634,0.94630971,3.35868111,0.07473289,0.49162360
0.25512756,4.93491981,0.86761625,0.09727399,0.04844822,0.31683009,0.97670717,3.42796078,0.07620656,0.50858127
0.26113057,5.03968418,0.88560955,0.10026982,0.04976044,0.32814257,1.00693709,3.49474356,0.07755390,0.52548880
0.26713357,5.13962737,0.90314505,0.10318550,0.05093878,0.33912020,1.03655484,3.55785170,0.07875099,0.54210342
0.27313657,5.23308762,0.91987938,0.10598992,0.05197024,0.34958426,1.06515660,3.61624947,0.07977911,0.55820431
0.27913957,5.31863636,0.93550480,0.10865649,0.05284506,0.35937492,1.09238501,3.66906128,0.08062507,0.57359534
0.28514257,5.39509454,0.94975347,0.11116324,0.05355677,0.36835428,1.11793230,3.71558077,0.08128134,0.58810636
0.29114557,5.46153589,0.96239951,0.11349263,0.05410208,0.37640847,1.14154086,3.75527097,0.08174583,0.60159333
0.29714857,5.51727790,0.97325853,0.11563114,0.05448074,0.38344874,1.16300136,3.78775620,0.08202141,0.61393715
0.30315158,5.56186206,0.98218542,0.11756869,0.05469515,0.38941141,1.18214878,3.81280685,0.08211527,0.62504161
0.30915458,5.59502553,0.98907036,0.11929783,0.05474996,0.39425697,1.19885676,3.83031854,0.08203804,0.63483044
0.31515758,5.61666674,0.99383382,0.12081294,0.05465165,0.39796824,1.21303078,3.84028751,0.08180277,0.64324387
0.32116058,5.62680783,0.99642095,0.12210929,0.05440797,0.40054773,1.22460070,3.84278433,0.08142394,0.65023495
0.32716358,5.62555674,0.99679593,0.12318229,0.05402750,0.40201460,1.23351338,3.83792771,0.08091637,0.65576590
0.33316658,5.61307198,0.99493668,0.12402671,0.05351915,0.40240114,1.23972574,3.82586063,0.08029426,0.65980477
0.33916958,5.58953220,0.99083054,0.12463614,0.05289179,0.40174924,1.24319904,3.80673022,0.07957036,0.66232275
0.34517259,5.55511303,0.98447107,0.12500262,0.05215390,0.40010687,1.24389454,3.78067286,0.07875525,0.66329215
0.35117559,5.50997217,0.97585630,0.12511654,0.05131338,0.39752498,1.24177113,3.74780538,0.07785689,0.66268543
0.35717859,5.45424384,0.96498844,0.12496677,0.05037741,0.39405470,1.23678485,3.70822269,0.07688038,0.66047515
0.36318159,5.38804238,0.95187517,0.12454100,0.04935246,0.38974537,1.22889051,3.66200187,0.07582798,0.65663495
0.36918459,5.31147443,0.93653210,0.12382635,0.04824433,0.38464310,1.21804513,3.60921204,0.07469930,0.65114145
0.37518759,5.22465836,0.91898637,0.12281013,0.04705839,0.37879018,1.20421315,3.54992909,0.07349180,0.64397691
0.38119060,5.12774917,0.89928094,0.12148078,0.04579978,0.37222515,1.18737270,3.48425383,0.07220137,0.63513252
0.38719360,5.02096661,0.87747914,0.11982882,0.04447370,0.36498365,1.16752286,3.41233199,0.07082310,0.62461195
0.39319660,4.90462408,0.85366915,0.11784786,0.04308573,0.35709972,1.14469093,3.33437442,0.06935214,0.61243507
0.39919960,4.77915597,0.82796795,0.11553556,0.04164211,0.34860763,1.11893961,3.25067568,0.06778455,0.59864139
0.40520260,4.64514113,0.80052437,0.11289445,0.04015005,0.33954388,1.09037317,3.16162944,0.06611814,0.58329305
0.41120560,4.50332035,0.77152095,0.10993260,0.03861789,0.32994944,1.05914240,3.06773946,0.06435331,0.56647713
0.41720860,4.35460649,0.74117440,0.10666409,0.03705530,0.31987174,1.02544781,2.96962499,0.06249364,0.54830710
0.42321161,4.20008605,0.70973455,0.10310923,0.03547330,0.30936652,0.98954086,2.86802007,0.06054646,0.52892319
0.42921461,4.04101191,0.67748169,0.09929451,0.03388430,0.29849925,0.95172309,2.76376647,0.05852316,0.50849178
0.43521761,3.87878718,0.64472250,0.09525229,0.03230191,0.28734607,0.91234306,2.65780049,0.05643938,0.48720360
0.44122061,3.71494109,0.61178467,0.09102030,0.03074082,0.27599415,0.87179128,2.55113431,0.05431490,0.46527100
0.44722361,3.55109794,0.57901041,0.08664085,0.02921647,0.26454140,0.83049335,2.44483277,0.05217349,0.44292424
0.45322661,3.38894068,0.54674923,0.08215991,0.02774476,0.25309561,0.78890158,2.33998676,0.05004245,0.42040711
0.45922961,3.23017115,0.51535024,0.07762599,0.02634168,0.24177301,0.74748556,2.23768473,0.04795209,0.39797195
0.46523262,3.07646873,0.48515433,0.07308905,0.02502287,0.23069630,0.70672205,2.13898370,0.04593505,0.37587431
0.47123562,2.92944941,0.45648657,0.06859920,0.02380330,0.21999235,0.66708467,2.04488108,0.04402559,0.35436754
0.47723862,2.79062729,0.42964907,0.06420560,0.02269679,0.20978947,0.62903381,1.95628893,0.04225874,0.33369746
0.48324162,2.66137984,0.40491459,0.05995530,0.02171577,0.20021467,0.59300715,1.87401139,0.04066949,0.31409726
0.48924462,2.54291842,0.38252111,0.05589218,0.02087089,0.19139076,0.55941107,1.79872645,0.03929199,0.29578296
0.49524762,2.43626491,0.36266741,0.05205614,0.02017082,0.18343353,0.52861322,1.73097255,0.03815876,0.27894926
0.50125063,2.34223487,0.34550992,0.04848228,0.01962206,0.17644916,0.50093649,1.67114019,0.03729999,0.26376625
0.50725363,2.26142752,0.33116068,0.04520040,0.01922884,0.17053179,0.47665424,1.61946876,0.03674284,0.25037665
0.51325663,2.19422220,0.31968649,0.04223457,0.01899307,0.16576147,0.45598704,1.57604807,0.03651091,0.23889392
0.51925963,2.14078081,0.31110925,0.03960294,0.01891436,0.16220245,0.43910064,1.54082431,0.03662377,0.22940097
0.52526263,2.10105542,0.30540728,0.03731768,0.01899014,0.15990185,0.42610520,1.51360960,0.03709652,0.22194961
0.53126563,2.07480022,0.30251761,0.03538506,0.01921576,0.15888869,0.41705547,1.49409443,0.03793949,0.21656063
0.53726863,2.06158677,0.30233921,0.03380570,0.01958468,0.15917336,0.41195195,1.48186215,0.03915806,0.21322435
0.54327164,2.06082153,0.30473679,0.03257487,0.02008870,0.16074736,0.41074268,1.47640474,0.04075244,0.21190179
0.54927464,2.07176489,0.30954538,0.03168289,0.02071817,0.16358345,0.41332558,1.47713899,0.04271763,0.21252617
0.55527764,2.09355087,0.31657539,0.03111563,0.02146223,0.16763610,0.41955127,1.48342265,0.04504342,0.21500492
0.56128064,2.12520691,0.32561803,0.03085504,0.02230907,0.17284216,0.42922628,1.49456989,0.04771444,0.21922192
0.56728364,2.16567348,0.33645119,0.03087961,0.02324615,0.17912190,0.44211655,1.50986579,0.05071028,0.22504019
0.57328664,2.21382318,0.34884537,0.03116505,0.02426046,0.18638023,0.45795136,1.52857973,0.05400574,0.23230482
0.57928964,2.26847948,0.36256990,0.03168476,0.02533870,0.19450825,0.47642754,1.54997756,0.05757112,0.24084627
0.58529265,2.32843511,0.37739899,0.03241046,0.02646751,0.20338496,0.49721432,1.57333278,0.06137263,0.25048392
0.59129565,2.39247049,0.39311776,0.03331274,0.02763364,0.21287937,0.51995854,1.59793668,0.06537286,0.26102995
0.59729865,2.45937223,0.40952791,0.03436164,0.02882416,0.22285274,0.54429061,1.62310800,0.06953147,0.27229347
0.60330165,2.52795224,0.42645297,0.03552722,0.03002658,0.23316117,0.56983107,1.64820200,0.07380586,0.28408482
0.60930465,2.59706730,0.44374291,0.03678015,0.03122906,0.24365844,0.59619775,1.67261949,0.07815207,0.29622005
0.61530765,2.66563931,0.46127794,0.03809224,0.03242055,0.25419898,0.62301365,1.69581570,0.08252574,0.30852550
0.62131066,2.73267605,0.47897136,0.03943702,0.03359096,0.26464113,0.64991522,1.71730924,0.08688320,0.32084217
0.62731366,2.79729201,0.49677126,0.04079028,0.03473131,0.27485046,0.67656097,1.73669094,0.09118258,0.33303002
0.63331666,2.85872873,0.51466095,0.04213060,0.03583391,0.28470308,0.70264019,1.75363255,0.09538507,0.34497182
0.63931966,2.91637412,0.53265797,0.04343978,0.03689252,0.29408897,0.72788140,1.76789478,0.09945609,0.35657643
0.64532266,2.96977964,0.55081180,0.04470328,0.03790248,0.30291501,0.75206024,1.77933459,0.10336646,0.36778144
0.65132566,3.01867444,0.56919995,0.04591056,0.03886090,0.31110775,0.77500638,1.78791092,0.10709350,0.37855481
0.65732866,3.06297553,0.58792288,0.04705528,0.03976672,0.31861570,0.79660916,1.79368858,0.11062191,0.38889557
0.66333167,3.10279295,0.60709758,0.04813547,0.04062084,0.32541109,0.81682144,1.79683974,0.11394452,0.39883336
0.66933467,3.13842904,0.62685013,0.04915346,0.04142614,0.33149083,0.83566153,1.79764251,0.11706272,0.40842670
0.67533767,3.17037132,0.64730754,0.05011572,0.04218751,0.33687683,0.85321276,1.79647629,0.11998656,0.41776012
0.68134067,3.19927849,0.66858905,0.05103255,0.04291175,0.34161531,0.86962077,1.79381368,0.12273459,0.42694006
0.68734367,3.22595953,0.69079737,0.05191757,0.04360748,0.34577535,0.88508819,1.79020883,0.12533319,0.43608979
0.69334667,3.25134630,0.71401020,0.05278711,0.04428492,0.34944659,0.89986703,1.78628242,0.12781562,0.44534335
0.69934967,3.27646019,0.73827231,0.05365937,0.04495566,0.35273602,0.91424887,1.78270356,0.13022062,0.45483886
0.70535268,3.30237401,0.76358873,0.05455357,0.04563230,0.35576417,0.92855317,1.78016917,0.13259076,0.46471146
0.71135568,3.33017048,0.78991923,0.05548895,0.04632812,0.35866075,0.94311418,1.77938146,0.13497038,0.47508616
0.71735868,3.36089883,0.81717443,0.05648372,0.04705664,0.36155981,0.95826693,1.78102444,0.13740347,0.48607083
0.72336168,3.39553149,0.84521380,0.05755407,0.04783114,0.36459478,0.97433294,1.78574031,0.13993128,0.49774993
0.72936468,3.43492270,0.87384564,0.05871311,0.04866426,0.36789355,0.99160622,1.79410682,0.14259005,0.51017886
0.73536768,3.47977084,0.90282909,0.05997004,0.04956751,0.37157371,1.01034022,1.80661641,0.14540872,0.52337961
0.74137069,3.53058625,0.93187817,0.06132937,0.05055083,0.37573826,1.03073622,1.82365812,0.14840698,0.53733764
0.74737369,3.58766606,0.96066775,0.06279031,0.05162225,0.38047194,1.05293384,1.84550309,0.15159352,0.55200027
0.75337669,3.65107701,0.98884114,0.06434644,0.05278749,0.38583825,1.07700383,1.87229405,0.15496481,0.56727655
0.75937969,3.72064712,1.01601913,0.06598557,0.05404978,0.39187736,1.10294363,1.90403934,0.15850427,0.58303881
0.76538269,3.79596642,1.04181017,0.06768986,0.05540961,0.39860492,1.13067573,1.94061155,0.16218216,0.59912547
0.77138569,3.87639657,1.06582113,0.06943622,0.05686465,0.40601174,1.16004877,1.98175059,0.16595588,0.61534535
0.77738869,3.96108870,1.08766849,0.07119693,0.05840972,0.41406439,1.19084142,2.02707108,0.16977103,0.63148289
0.78339170,4.04900860,1.10698939,0.07294046,0.06003688,0.42270660,1.22276855,2.07607328,0.17356291,0.64730439
0.78939470,4.13896769,1.12345222,0.07463253,0.06173546,0.43186123,1.25548948,2.12815716,0.17725861,0.66256463
0.79539770,4.22965853,1.13676635,0.07623721,0.06349234,0.44143296,1.28861778,2.18263863,0.18077946,0.67701387
0.80140070,4.31969293,1.14669086,0.07771825,0.06529209,0.45131127,1.32173221,2.23876731,0.18404383,0.69040471
0.80740370,4.40764126,1.15304175,0.07904028,0.06711727,0.46137371,1.35438833,2.29574489,0.18697012,0.70249882
0.81340670,4.49207129,1.15569773,0.08017012,0.06894872,0.47148925,1.38613016,2.35274361,0.18947973,0.71307293
0.81940970,4.57158521,1.15460430,0.08107791,0.07076583,0.48152176,1.41650185,2.40892398,0.19150007,0.72192435
0.82541271,4.64485385,1.14977618,0.08173817,0.07254690,0.49133323,1.44505858,2.46345164,0.19296724,0.72887555
0.83141571,4.71064719,1.14129804,0.08213068,0.07426945,0.50078695,1.47137694,2.51551282,0.19382849,0.73377794
0.83741871,4.76786089,1.12932372,0.08224113,0.07591060,0.50975041,1.49506422,2.56432838,0.19404416,0.73651470
0.84342171,4.81553843,1.11407387,0.08206162,0.07744738,0.51809801,1.51576681,2.60916659,0.19358923,0.73700288
0.84942471,4.85288909,1.09583246,0.08159084,0.07885718,0.52571352,1.53317768,2.64935454,0.19245422,0.73519465
0.85542771,4.87930206,1.07494202,0.08083414,0.08011814,0.53249231,1.54704280,2.68428856,0.19064567,0.73107787
0.86143072,4.89435688,1.05179800,0.07980326,0.08120957,0.53834336,1.55716680,2.71344379,0.18818591,0.72467619
0.86743372,4.89783080,1.02684231,0.07851598,0.08211244,0.54319107,1.56341779,2.73638303,0.18511249,0.71604850
0.87343672,4.88970327,1.00055629,0.07699558,0.08280987,0.54697689,1.56573140,2.75276501,0.18147699,0.70528818
0.87943972,4.87015788,0.97345306,0.07527010,0.08328761,0.54966069,1.56411404,2.76235205,0.17734357,0.69252194
0.88544272,4.83958188,0.94606953,0.07337166,0.08353453,0.55122196,1.55864533,2.76501691,0.17278712,0.67790834
0.89144572,4.79856312,0.91895797,0.07133555,0.08354311,0.55166064,1.54947965,2.76074857,0.16789124,0.66163613
0.89744872,4.74788442,0.89267737,0.06919940,0.08330985,0.55099774,1.53684648,2.74965660,0.16274605,0.64392225
0.90345173,4.68851478,0.86778433,0.06700234,0.08283566,0.54927554,1.52104968,2.73197364,0.15744598,0.62500956
0.90945473,4.62159739,0.84482385,0.06478416,0.08212608,0.54655738,1.50246512,2.70805541,0.15208752,0.60516422
0.91545773,4.54843378,0.82431970,0.06258450,0.08119150,0.54292699,1.48153693,2.67837800,0.14676710,0.58467260
0.92146073,4.47046409,0.80676475,0.06044218,0.08004712,0.53848734,1.45877182,2.64353181,0.14157907,0.56383791
0.92746373,4.38924313,0.79261104,0.05839447,0.07871291,0.53335901,1.43473179,2.60421214,0.13661384,0.54297622
0.93346673,4.30641244,0.78226004,0.05647654,0.07721325,0.52767806,1.41002496,2.56120616,0.13195620,0.52241215
0.93946973,4.22366861,0.77605297,0.05472096,0.07557658,0.52159346,1.38529477,2.51537653,0.12768387,0.50247405
0.94547274,4.14272841,0.77426168,0.05315717,0.07383482,0.51526412,1.36120774,2.46764197,0.12386619,0.48348886
0.95147574,4.06529166,0.77708022,0.05181120,0.07202265,0.50885562,1.33844004,2.41895535,0.12056310,0.46577663
0.95747874,3.99300280,0.78461747,0.05070528,0.07017674,0.50253674,1.31766327,2.37028001,0.11782421,0.44964486
0.96348174,3.92741244,0.79689118,0.04985759,0.06833491,0.49647580,1.29952987,2.32256520,0.11568816,0.43538281
0.96948474,3.86994021,0.81382375,0.04928208,0.06653513,0.49083711,1.28465859,2.27672168,0.11418208,0.42325581
0.97548774,3.82184023,0.83524010,0.04898832,0.06481469,0.48577734,1.27362058,2.23359836,0.11332130,0.41349984
0.98149075,3.78417046,0.86086781,0.04898137,0.06320924,0.48144225,1.26692638,2.19396091,0.11310916,0.40631644
0.98749375,3.75776721,0.89033992,0.04926177,0.06175194,0.47796357,1.26501436,2.15847342,0.11353706,0.40186811
0.99349675,3.74322548,0.92320032,0.04982558,0.06047271,0.47545625,1.26824093,2.12768345,0.11458466,0.40027437
0.99949975,3.74088610,0.95891180,0.05066439,0.05939757,0.47401607,1.27687262,2.10201131,0.11622023,0.40160853
1.00550275,3.75082974,0.99686673,0.05176551,0.05854804,0.47371776,1.29108045,2.08174364,0.11840126,0.40589529
1.01150575,3.77287816,1.03640004,0.05311215,0.05794081,0.47461342,1.31093646,2.06703150,0.12107520,0.41310930
1.01750875,3.80660223,1.07680414,0.05468366,0.05758738,0.47673155,1.33641247,2.05789271,0.12418038,0.42317466
1.02351176,3.85133635,1.11734547,0.05645587,0.05749400,0.48007646,1.36738108,2.05421814,0.12764716,0.43596545
1.02951476,3.90619859,1.15728199,0.05840147,0.05766160,0.48462817,1.40361858,2.05578147,0.13139921,0.45130728
1.03551776,3.97011557,1.19588105,0.06049044,0.05808596,0.49034277,1.44480981,2.06225173,0.13535501,0.46897992
1.04152076,4.04185115,1.23243716,0.06269054,0.05875794,0.49715326,1.49055457,2.07320798,0.13942939,0.48872089
1.04752376,4.12003791,1.26628881,0.06496791,0.05966381,0.50497084,1.54037543,2.08815529,0.14353534,0.51023004
1.05352676,4.20321026,1.29683397,0.06728756,0.06078564,0.51368657,1.59372672,2.10654147,0.14758570,0.53317507
1.05952976,4.28983821,1.32354362,0.06961408,0.06210186,0.52317359,1.65000439,2.12777365,0.15149510,0.55719773
1.06553277,4.37836089,1.34597292,0.07191224,0.06358772,0.53328959,1.70855650,2.15123434,0.15518171,0.58192087
1.07153577,4.46721884,1.36376974,0.07414762,0.06521593,0.54387973,1.76869419,2.17629632,0.15856907,0.60695585
1.07753877,4.55488445,1.37668025,0.07628726,0.06695719,0.55477982,1.82970280,2.20233611,0.16158773,0.63191036
1.08354177,4.63988979,1.38455165,0.07830029,0.06878082,0.56581971,1.89085300,2.22874562,0.16417682,0.65639640
1.08954477,4.72085141,1.38733194,0.08015847,0.07065532,0.57682689,1.95141167,2.25494192,0.16628530,0.68003814
1.09554777,4.79649165,1.38506693,0.08183669,0.07254892,0.58763010,2.01065239,2.28037512,0.16787309,0.70247948
1.10155078,4.86565624,1.37789484,0.08331345,0.07443011,0.59806288,2.06786533,2.30453432,0.16891180,0.72339102
1.10755378,4.92732799,1.36603877,0.08457115,0.07626805,0.60796696,2.12236639,2.32695181,0.16938522,0.74247634
1.11355678,4.98063658,1.34979738,0.08559637,0.07803305,0.61719543,2.17350554,2.34720573,0.16928945,0.75947727
1.11955978,5.02486454,1.32953438,0.08637999,0.07969689,0.62561550,2.22067416,2.36492136,0.16863265,0.77417803
1.12556278,5.05944959,1.30566708,0.08691722,0.08123310,0.63311082,2.26331144,2.37977144,0.16743452,0.78640813
1.13156578,5.08398373,1.27865468,0.08720750,0.08261724,0.63958335,2.30090986,2.39147571,0.16572538,0.79604399
1.13756878,5.09820950,1.24898644,0.08725429,0.08382709,0.64495467,2.33301969,2.39980004,0.16354504,0.80300924
1.14357179,5.10201395,1.21717034,0.08706483,0.08484276,0.64916680,2.35925280,2.40455536,0.16094137,0.80727376
1.14957479,5.09542085,1.18372240,0.08664968,0.08564688,0.65218253,2.37928570,2.40559679,0.15796873,0.80885162
1.15557779,5.07858192,1.14915692,0.08602235,0.08622465,0.65398530,2.39286218,2.40282310,0.15468620,0.80779800
1.16158079,5.05176752,1.11397780,0.08519881,0.08656399,0.65457877,2.39979550,2.39617665,0.15115591,0.80420539
1.16758379,5.01535750,1.07867116,0.08419697,0.08665559,0.65398609,2.39997039,2.38564402,0.14744120,0.79819920
1.17358679,4.96983260,1.04369903,0.08303620,0.08649307,0.65224903,2.39334497,2.37125723,0.14360503,0.78993310
1.17958979,4.91576674,1.00949433,0.08173684,0.08607305,0.64942697,2.37995240,2.35309553,0.13970844,0.77958423
1.18559280,4.85382037,0.97645683,0.08031983,0.08539530,0.64559585,2.35990255,2.33128759,0.13580927,0.76734854
1.19159580,4.78473479,0.94495019,0.07880624,0.08446285,0.64084724,2.33338325,2.30601383,0.13196113,0.75343641
1.19759880,4.70932725,0.91529959,0.07721704,0.08328215,0.63528722,2.30066108,2.27750850,0.12821258,0.73806864
1.20360180,4.62848636,0.88779006,0.07557280,0.08186313,0.62903546,2.26208138,2.24606123,0.12460670,0.72147284
1.20960480,4.54316717,0.86266519,0.07389351,0.08021924,0.62222413,2.21806714,2.21201753,0.12118083,0.70388039
1.21560780,4.45438552,0.84012604,0.07219845,0.07836750,0.61499670,2.16911650,2.17577778,0.11796666,0.68552368
1.22161081,4.36321059,0.82033022,0.07050608,0.07632836,0.60750659,2.11579841,2.13779452,0.11499046,0.66663381
1.22761381,4.27075536,0.80339097,0.06883396,0.07412554,0.59991546,2.05874628,2.09856754,0.11227354,0.64743845
1.23361681,4.17816429,0.78937625,0.06719869,0.07178576,0.59239122,1.99864941,2.05863661,0.10983284,0.62815983
1.23961981,4.08659795,0.77830790,0.06561586,0.06933827,0.58510558,1.93624221,2.01857202,0.10768150,0.60901278
1.24562281,3.99721466,0.77016098,0.06409996,0.06681437,0.57823118,1.87229108,1.97896268,0.10582957,0.59020269
1.25162581,3.91114919,0.76486341,0.06266425,0.06424678,0.57193832,1.80757954,1.94040241,0.10428456,0.57192333
1.25762881,3.82948935,0.76229620,0.06132067,0.06166885,0.56639132,1.74289169,1.90347474,0.10305198,0.55435449
1.26363182,3.75325108,0.76229438,0.06007966,0.05911380,0.56174468,1.67899484,1.86873674,0.10213572,0.53765959
1.26963482,3.68335332,0.76464912,0.05895002,0.05661384,0.55813911,1.61662173,1.83670283,0.10153837,0.52198316
1.27563782,3.62059389,0.76911099,0.05793872,0.05419932,0.55569762,1.55645334,1.80782916,0.10126132,0.50744850
1.28164082,3.56562776,0.77539486,0.05705074,0.05189791,0.55452189,1.49910290,1.78249950,0.10130485,0.49415550
1.28764382,3.51894913,0.78318635,0.05628899,0.04973378,0.55468910,1.44510199,1.76101346,0.10166798,0.48217888
1.29364682,3.48087857,0.79215003,0.05565422,0.04772700,0.55624939,1.39488937,1.74357765,0.10234843,0.47156703
1.29964982,3.45155627,0.80193933,0.05514502,0.04589299,0.55922405,1.34880318,1.73030040,0.10334241,0.46234152
1.30565283,3.43094212,0.81220785,0.05475793,0.04424217,0.56360477,1.30707686,1.72119054,0.10464453,0.45449756
1.31165583,3.41882310,0.82262206,0.05448760,0.04277977,0.56935366,1.26983904,1.71616017,0.10624770,0.44800531
1.31765883,3.41482777,0.83287469,0.05432711,0.04150592,0.57640446,1.23711745,1.71503163,0.10814321,0.44281214
1.32366183,3.41844746,0.84269854,0.05426831,0.04041583,0.58466460,1.20884653,1.71754820,0.11032077,0.43884591
1.32966483,3.42906322,0.85188004,0.05430230,0.03950023,0.59401812,1.18487841,1.72338807,0.11276887,0.43601894
1.33566783,3.44597727,0.86027186,0.05441996,0.03874601,0.60432935,1.16499659,1.73218092,0.11547514,0.43423271
1.34167084,3.46844723,0.86780399,0.05461245,0.03813689,0.61544714,1.14893155,1.74352615,0.11842681,0.43338293
1.34767384,3.49572143,0.87449255,0.05487187,0.03765433,0.62720938,1.13637754,1.75701193,0.12161131,0.43336482
1.35367684,3.52707329,0.88044579,0.05519167,0.03727844,0.63944769,1.12700945,1.77223388,0.12501689,0.43407815
1.35967984,3.56183291,0.88586664,0.05556721,0.03698888,0.65199203,1.12049903,1.78881252,0.12863315,0.43543200
1.36568284,3.59941398,0.89105149,0.05599610,0.03676586,0.66467491,1.11652955,1.80640851,0.13245152,0.43734869
1.37168584,3.63933452,0.89638491,0.05647842,0.03659091,0.67733528,1.11480814,1.82473480,0.13646567,0.43976678
1.37768884,3.68123012,0.90233016,0.05701679,0.03644768,0.68982165,1.11507519,1.84356503,0.14067159,0.44264288
1.38369185,3.72485886,0.90941573,0.05761634,0.03632249,0.70199456,1.11711055,1.86273783,0.14506752,0.44595223
1.38969485,3.77009753,0.91821799,0.05828437,0.03620483,0.71372823,1.12073614,1.88215667,0.14965355,0.44968778
1.39569785,3.81692918,0.92934063,0.05902997,0.03608752,0.72491139,1.12581506,1.90178517,0.15443098,0.45385802
1.40170085,3.86542256,0.94339153,0.05986334,0.03596680,0.73544725,1.13224732,1.92163840,0.15940131,0.45848354
1.40770385,3.91570454,0.96095768,0.06079510,0.03584215,0.74525287,1.13996276,1.94177031,0.16456504,0.46359250
1.41370685,3.96792690,0.98257943,0.06183539,0.03571601,0.75425768,1.14891140,1.96225813,0.16992026,0.46921532
1.41970985,4.02222938,1.00872490,0.06299296,0.03559322,0.76240171,1.15905224,1.98318462,0.17546105,0.47537881
1.42571286,4.07870091,1.03976569,0.06427425,0.03548043,0.76963327,1.17034101,2.00461905,0.18117587,0.48210021
1.43171586,4.13734159,1.07595508,0.06568244,0.03538541,0.77590657,1.18271786,2.02659813,0.18704602,0.48938143
1.43771886,4.19802735,1.11740972,0.06721668,0.03531627,0.78117921,1.19609580,2.04910785,0.19304423,0.49720381
1.44372186,4.26047992,1.16409577,0.06887140,0.03528071,0.78540999,1.21035061,2.07206761,0.19913359,0.50552395
1.44972486,4.32424401,1.21582034,0.07063580,0.03528531,0.78855696,1.22531300,2.09531742,0.20526684,0.51427064
1.45572786,4.38867356,1.27222881,0.07249365,0.03533490,0.79057600,1.24076365,2.11860928,0.21138612,0.52334339
1.46173087,4.45292846,1.33280843,0.07442324,0.03543204,0.79142017,1.25643151,2.14160348,0.21742334,0.53261259
1.46773387,4.51598273,1.39689824,0.07639770,0.03557669,0.79103968,1.27199571,2.16387020,0.22330114,0.54192140
1.47373687,4.57664439,1.46370528,0.07838556,0.03576601,0.78938282,1.28709110,2.18489693,0.22893449,0.55108944
1.47973987,4.63358689,1.53232635,0.08035159,0.03599439,0.78639771,1.30131737,2.20410143,0.23423282,0.55991805
1.48574287,4.68539110,1.60177481,0.08225789,0.03625366,0.78203487,1.31425146,2.22085006,0.23910284,0.56819710
1.49174587,4.73059651,1.67101120,0.08406519,0.03653346,0.77625056,1.32546274,2.23448082,0.24345170,0.57571285
1.49774887,4.76775936,1.73897650,0.08573430,0.03682180,0.76901074,1.33453032,2.24433016,0.24719053,0.58225670
1.50375188,4.79551544,1.80462662,0.08722767,0.03710579,0.76029541,1.34106176,2.24976246,0.25023820,0.58763439
1.50975488,4.81264446,1.86696655,0.08851096,0.03737239,0.75010313,1.34471228,2.25020073,0.25252504,0.59167511
1.51575788,4.81813291,1.92508269,0.08955458,0.03760932,0.73845549,1.34520356,2.24515721,0.25399641,0.59424015
1.52176088,4.81123244,1.97817191,0.09033504,0.03780595,0.72540116,1.34234127,2.23426224,0.25461593,0.59523073
1.52776388,4.79151042,2.02556603,0.09083624,0.03795416,0.71101930,1.33603037,2.21728990,0.25436817,0.59459443
1.53376688,4.75889019,2.06675051,0.09105034,0.03804914,0.69542206,1.32628741,2.19417911,0.25326063,0.59233004
1.53976988,4.71367855,2.10137685,0.09097844,0.03809010,0.67875581,1.31324925,2.16504889,0.25132496,0.58849046
1.54577289,4.65657872,2.12926786,0.09063084,0.03808080,0.66120119,1.29717749,2.13020700,0.24861719,0.58318351
1.55177589,4.58868780,2.15041602,0.09002698,0.03802994,0.64297147,1.27845853,2.09015118,0.24521709,0.57657050
1.55777889,4.51147827,2.16497501,0.08919498,0.03795130,0.62430958,1.25759886,2.04556276,0.24122648,0.56886269
1.56378189,4.42676409,2.17324511,0.08817078,0.03786370,0.60548352,1.23521587,1.99729283,0.23676663,0.56031561
1.56978489,4.33665240,2.17565327,0.08699704,0.03779070,0.58678043,1.21202419,1.94634121,0.23197483,0.55122156
1.57578789,4.24348274,2.17272917,0.08572163,0.03776012,0.56849950,1.18881821,1.89382918,0.22700021,0.54190044
1.58179090,4.14975610,2.16507845,0.08439602,0.03780332,0.55094388,1.16645111,1.84096696,0.22199901,0.53268951
1.58779390,4.05805675,2.15335451,0.08307342,0.03795425,0.53441201,1.14581135,1.78901722,0.21712942,0.52393212
1.59379690,3.97096977,2.13823050,0.08180685,0.03824843,0.51918867,1.12779716,1.73925606,0.21254632,0.51596629
