energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-0.08104052,11.80636069,1.63402672,7.11570996,0.02972995,0.16176741,0.08696507,2.82127339,2.88055316,2.42868381
-0.07503752,11.66452181,1.63871540,6.99353309,0.02857555,0.15917442,0.08710704,2.84745264,2.82606723,2.39646266
-0.06903452,11.49316155,1.63978289,6.84809894,0.02745258,0.15624017,0.08696561,2.86994834,2.76863714,2.36114627
-0.06303152,11.29503248,1.63727141,6.68166672,0.02636895,0.15301649,0.08655716,2.88835726,2.70922904,2.32348212
-0.05702851,11.07328683,1.63125213,6.49678868,0.02533359,0.14956125,0.08590095,2.90227652,2.64893554,2.28431374
-0.05102551,10.83136147,1.62181667,6.29621740,0.02435648,0.14593675,0.08501828,2.91130415,2.58895361,2.24455824
-0.04502251,10.57286103,1.60906903,6.08281333,0.02344847,0.14220798,0.08393172,2.91504100,2.53055743,2.20518096
-0.03901951,10.30144434,1.59311862,5.85945659,0.02262115,0.13844078,0.08266436,2.91309461,2.47506724,2.16716865
-0.03301651,10.02071967,1.57407478,5.62896644,0.02188662,0.13470009,0.08123910,2.90508542,2.42381557,2.13150206
-0.02701351,9.73415243,1.55204340,5.39403147,0.02125713,0.13104823,0.07967814,2.89065556,2.37811185,2.09912914
-0.02101051,9.44498883,1.52712567,5.15715256,0.02074476,0.12754340,0.07800246,2.86948017,2.33920672,2.07093966
-0.01500750,9.15619692,1.49941911,4.92059976,0.02036098,0.12423832,0.07623158,2.84128099,2.30825700,2.04774198
-0.00900450,8.87042569,1.46902058,4.68638370,0.02011621,0.12117920,0.07438336,2.80584153,2.28629225,2.03024229
-0.00300150,8.58998141,1.43603105,4.45624069,0.02001942,0.11840492,0.07247392,2.76302302,2.27418353,2.01902673
0.00300150,8.31681942,1.40056146,4.23163060,0.02007759,0.11594641,0.07051775,2.71278022,2.27261515,2.01454626
0.00900450,8.05254858,1.36273920,4.01374547,0.02029535,0.11382633,0.06852782,2.65517581,2.28205958,2.01710432
0.01500750,7.79844554,1.32271448,3.80352674,0.02067454,0.11205895,0.06651578,2.59039236,2.30275618,2.02684715
0.02101051,7.55547515,1.28066585,3.60168844,0.02121384,0.11065015,0.06449215,2.51874072,2.33469402,2.04375651
0.02701351,7.32431406,1.23680445,3.40874407,0.02190850,0.10959761,0.06246659,2.44066387,2.37759912,2.06764485
0.03301651,7.10537465,1.19137627,3.22503460,0.02275011,0.10889108,0.06044802,2.35673567,2.43092672,2.09815294
0.03901951,6.89882716,1.14466220,3.05075568,0.02372650,0.10851273,0.05844479,2.26765402,2.49385912,2.13475021
0.04502251,6.70461867,1.09697568,2.88598236,0.02482170,0.10843756,0.05646474,2.17422842,2.56530946,2.17673795
0.05102551,6.52248850,1.04865786,2.73069019,0.02601611,0.10863391,0.05451519,2.07736217,2.64393231,2.22325603
0.05702851,6.35198026,1.00007057,2.58477219,0.02728669,0.10906400,0.05260293,1.97803002,2.72814134,2.27329353
0.06303152,6.19245167,0.95158743,2.44805135,0.02860735,0.10968453,0.05073403,1.87725196,2.81613471,2.32570376
0.06903452,6.04308358,0.90358350,2.32028927,0.02994948,0.11044739,0.04891378,1.77606458,2.90592803,2.37922417
0.07503752,5.90289005,0.85642419,2.20119137,0.03128257,0.11130049,0.04714644,1.67549117,2.99539507,2.43250124
0.08104052,5.77073138,0.81045404,2.09040972,0.03257490,0.11218865,0.04543512,1.57651206,3.08231547,2.48412053
0.08704352,5.64533179,0.76598594,1.98754454,0.03379446,0.11305469,0.04378159,1.48003662,3.16442850,2.53264130
0.09304652,5.52530284,0.72329156,1.89214542,0.03490972,0.11384052,0.04218622,1.38687821,3.23949174,2.57663524
0.09904952,5.40917352,0.68259339,1.80371318,0.03589062,0.11448847,0.04064791,1.29773323,3.30534252,2.61472811
0.10505253,5.29542682,0.64405890,1.72170329,0.03670944,0.11494260,0.03916413,1.21316514,3.35996026,2.64564298
0.11105553,5.18254218,0.60779704,1.64553130,0.03734165,0.11515009,0.03773098,1.13359406,3.40152723,2.66824331
0.11705853,5.06904234,0.57385730,1.57458063,0.03776670,0.11506260,0.03634338,1.05929233,3.42848510,2.68157410
0.12306153,4.95354273,0.54223127,1.50821268,0.03796865,0.11463762,0.03499532,0.99038585,3.43958501,2.68489913
0.12906453,4.83480097,0.51285655,1.44577906,0.03793670,0.11383967,0.03368013,0.92686107,3.43392854,2.67773226
0.13506753,4.71176370,0.48562270,1.38663540,0.03766549,0.11264130,0.03239079,0.86857683,3.41099783,2.65986120
0.14107054,4.58360840,0.46037895,1.33015611,0.03715525,0.11102397,0.03112031,0.81528050,3.37067315,2.63136213
0.14707354,4.44977729,0.43694311,1.27574934,0.03641178,0.10897855,0.02986204,0.76662720,3.31323702,2.59260413
0.15307654,4.31000158,0.41511122,1.22287135,0.03544615,0.10650562,0.02861003,0.72220125,3.23936454,2.54424279
0.15907954,4.16431418,0.39466746,1.17103944,0.03427429,0.10361542,0.02735926,0.68153856,3.15010014,2.48720284
0.16508254,4.01305003,0.37539384,1.11984288,0.03291641,0.10032747,0.02610595,0.64414909,3.04682200,2.42265026
0.17108554,3.85683383,0.35707919,1.06895119,0.03139625,0.09666999,0.02484768,0.60953818,2.93119544,2.35195488
0.17708854,3.69655547,0.33952707,1.01811937,0.02974030,0.09267891,0.02358348,0.57722608,2.80511757,2.27664472
0.18309155,3.53333449,0.32256244,0.96718994,0.02797686,0.08839679,0.02231393,0.54676483,2.67065563,2.19835412
0.18909455,3.36847516,0.30603671,0.91609178,0.02613521,0.08387149,0.02104104,0.51775210,2.52998170,2.11876768
0.19509755,3.20341448,0.28983118,0.86483578,0.02424464,0.07915476,0.01976820,0.48984154,2.38530660,2.03956244
0.20110055,3.03966573,0.27385889,0.81350788,0.02233372,0.07430071,0.01850001,0.46274968,2.23881580,1.96235063
0.20710355,2.87876019,0.25806485,0.76225965,0.02042946,0.06936441,0.01724209,0.43625931,2.09260978,1.88862558
0.21310655,2.72219000,0.24242490,0.71129727,0.01855676,0.06440041,0.01600084,0.41021960,1.94865115,1.81971286
0.21910955,2.57135477,0.22694329,0.66086923,0.01673785,0.05946148,0.01478322,0.38454341,1.80872025,1.75672889
0.22511256,2.42751442,0.21164940,0.61125360,0.01499194,0.05459744,0.01359650,0.35920214,1.67438072,1.70054848
0.23111556,2.29175028,0.19659370,0.56274534,0.01333502,0.04985424,0.01244806,0.33421869,1.54695570,1.65178280
0.23711856,2.16493616,0.18184333,0.51564425,0.01177973,0.04527317,0.01134517,0.30965920,1.42751512,1.61076850
0.24312156,2.04772044,0.16747757,0.47024412,0.01033545,0.04089039,0.01029484,0.28562397,1.31687379,1.57756842
0.24912456,1.94051970,0.15358338,0.42682334,0.00900842,0.03673659,0.00930371,0.26223823,1.21559978,1.55198376
0.25512756,1.84352392,0.14025135,0.38563736,0.00780199,0.03283694,0.00837795,0.23964325,1.12403199,1.53357706
0.26113057,1.75671273,0.12757205,0.34691311,0.00671698,0.02921120,0.00752327,0.21798804,1.04230561,1.52170508
0.26713357,1.67988149,0.11563316,0.31084555,0.00575199,0.02587397,0.00674494,0.19742217,0.97038393,1.51555995
0.27313657,1.61267583,0.10451712,0.27759608,0.00490384,0.02283516,0.00604781,0.17808981,0.90809466,1.51421701
0.27913957,1.55463270,0.09429972,0.24729297,0.00416798,0.02010053,0.00543647,0.16012508,0.85516911,1.51668707
0.28514257,1.50522563,0.08504918,0.22003323,0.00353887,0.01767229,0.00491535,0.14364882,0.81128210,1.52197090
0.29114557,1.46391210,0.07682604,0.19588597,0.00301036,0.01554975,0.00448886,0.12876667,0.77609102,1.52911360
0.29714857,1.43018022,0.06968345,0.17489665,0.00257605,0.01373003,0.00416156,0.11556833,0.74927219,1.53725639
0.30315158,1.40359261,0.06366791,0.15709190,0.00222952,0.01220864,0.00393829,0.10412777,0.73055295,1.54568348
0.30915458,1.38382493,0.05882030,0.14248461,0.00196464,0.01098009,0.00382431,0.09450425,0.71973808,1.55386203
0.31515758,1.37069709,0.05517685,0.13107886,0.00177571,0.01003843,0.00382539,0.08674374,0.71672934,1.56147314
0.32116058,1.36419541,0.05277026,0.12287425,0.00165757,0.00937758,0.00394784,0.08088065,0.72153738,1.56843253
0.32716358,1.36448433,0.05163038,0.11786949,0.00160570,0.00899169,0.00419853,0.07693946,0.73428515,1.57489977
0.33316658,1.37190678,0.05178472,0.11606479,0.00161621,0.00887530,0.00458480,0.07493613,0.75520267,1.58127552
0.33916958,1.38697292,0.05325851,0.11746310,0.00168582,0.00902333,0.00511433,0.07487912,0.78461324,1.58818660
0.34517259,1.41033744,0.05607416,0.12206984,0.00181176,0.00943108,0.00579488,0.07676976,0.82291136,1.59645964
0.35117559,1.44276612,0.06025036,0.12989130,0.00199170,0.01009398,0.00663405,0.08060204,0.87053312,1.60708400
0.35717859,1.48509310,0.06580056,0.14093161,0.00222355,0.01100731,0.00763886,0.08636181,0.92792035,1.62116579
0.36318159,1.53817054,0.07273112,0.15518856,0.00250538,0.01216587,0.00881533,0.09402525,0.99547973,1.63987473
0.36918459,1.60281310,0.08103900,0.17264841,0.00283516,0.01356350,0.01016798,0.10355698,1.07353888,1.66438628
0.37518759,1.67973968,0.09070938,0.19328000,0.00321066,0.01519270,0.01169934,0.11490779,1.16230114,1.69582173
0.38119060,1.76951545,0.10171314,0.21702860,0.00362925,0.01704414,0.01340939,0.12801219,1.26180157,1.73518875
0.38719360,1.87249705,0.11400447,0.24380979,0.00408775,0.01910630,0.01529506,0.14278613,1.37186623,1.78332544
0.39319660,1.98878394,0.12751887,0.27350391,0.00458233,0.02136515,0.01734973,0.15912501,1.49207706,1.84085038
0.39919960,2.11817857,0.14217162,0.30595139,0.00510837,0.02380394,0.01956288,0.17690217,1.62174474,1.90812115
0.40520260,2.26015791,0.15785687,0.34094956,0.00566044,0.02640308,0.02191975,0.19596826,1.75989121,1.98520341
0.41120560,2.41385821,0.17444764,0.37825101,0.00623226,0.02914024,0.02440125,0.21615144,1.90524366,2.07185198
0.41720860,2.57807421,0.19179671,0.41756403,0.00681676,0.03199057,0.02698388,0.23725870,2.05624106,2.16750514
0.42321161,2.75127359,0.20973840,0.45855515,0.00740612,0.03492701,0.02963998,0.25907822,2.21105379,2.27129228
0.42921461,2.93162629,0.22809145,0.50085384,0.00799191,0.03792092,0.03233807,0.28138282,2.36761634,2.38205479
0.43521761,3.11704786,0.24666263,0.54405935,0.00856524,0.04094263,0.03504345,0.30393446,2.52367242,2.49837907
0.44122061,3.30525498,0.26525128,0.58774937,0.00911700,0.04396230,0.03771892,0.32648951,2.67683102,2.61864022
0.44722361,3.49383075,0.28365427,0.63149023,0.00963805,0.04695067,0.04032573,0.34880454,2.82463142,2.74105412
0.45322661,3.68029662,0.30167137,0.67484819,0.01011949,0.04987991,0.04282463,0.37064255,2.96461459,2.86373543
0.45922961,3.86218754,0.31911069,0.71740109,0.01055290,0.05272450,0.04517709,0.39177905,3.09439794,2.98475867
0.46523262,4.03712656,0.33579389,0.75875007,0.01093064,0.05546190,0.04734646,0.41200779,3.21175023,3.10221929
0.47123562,4.20289525,0.35156080,0.79853033,0.01124603,0.05807319,0.04929930,0.43114585,3.31466304,3.21429190
0.47723862,4.35749640,0.36627338,0.83642074,0.01149362,0.06054358,0.05100650,0.44903761,3.40141568,3.31928290
0.48324162,4.49920604,0.37981859,0.87215136,0.01166932,0.06286259,0.05244444,0.46555763,3.47063048,3.41567524
0.48924462,4.62661240,0.39211011,0.90550883,0.01177057,0.06502419,0.05359589,0.48061197,3.52131574,3.50216343
0.49524762,4.73864020,0.40308879,0.93633903,0.01179637,0.06702658,0.05445079,0.49413820,3.55289463,3.57767781
0.50125063,4.83455980,0.41272188,0.96454708,0.01174734,0.06887185,0.05500675,0.50610379,3.56521856,3.64139741
0.50725363,4.91398133,0.42100094,0.99009468,0.01162565,0.07056541,0.05526926,0.51650337,3.55856482,3.69275195
0.51325663,4.97683520,0.42793886,1.01299502,0.01143495,0.07211528,0.05525171,0.52535475,3.53361869,3.73141362
0.51925963,5.02334093,0.43356603,1.03330568,0.01118022,0.07353129,0.05497502,0.53269427,3.49144136,3.75728043
0.52526263,5.05396710,0.43792594,1.05111998,0.01086758,0.07482421,0.05446707,0.53857167,3.43342536,3.77045291
0.53126563,5.06938564,0.44107068,1.06655750,0.01050407,0.07600487,0.05376183,0.54304495,3.36124009,3.77120663
0.53726863,5.07042368,0.44305662,1.07975437,0.01009742,0.07708339,0.05289834,0.54617563,3.27677019,3.75996283
0.54327164,5.05801652,0.44394045,1.09085386,0.00965580,0.07806847,0.05191945,0.54802474,3.18204974,3.73725960
0.54927464,5.03316464,0.44377616,1.09999821,0.00918759,0.07896687,0.05087047,0.54864983,3.07919556,3.70372565
0.55527764,4.99689732,0.44261292,1.10732178,0.00870110,0.07978309,0.04979775,0.54810332,2.97034234,3.66005837
0.56128064,4.95024484,0.44049413,1.11294618,0.00820444,0.08051916,0.04874725,0.54643219,2.85758229,3.60700754
0.56728364,4.89422023,0.43745769,1.11697749,0.00770527,0.08117481,0.04776316,0.54367918,2.74291153,3.54536504
0.57328664,4.82981081,0.43353746,1.11950560,0.00721072,0.08174762,0.04688655,0.53988521,2.62818476,3.47596080
0.57928964,4.75797902,0.42876569,1.12060548,0.00672725,0.08223354,0.04615425,0.53509303,2.51507937,3.39966432
0.58529265,4.67967108,0.42317638,1.12034022,0.00626060,0.08262740,0.04559783,0.52935161,2.40506940,3.31739060
0.59129565,4.59583163,0.41680904,1.11876537,0.00581579,0.08292355,0.04524278,0.52272105,2.29940937,3.23010912
0.59729865,4.50742193,0.40971278,1.11593402,0.00539710,0.08311657,0.04510797,0.51527751,2.19912736,3.13885395
0.60330165,4.41543910,0.40195019,1.11190225,0.00500812,0.08320191,0.04520527,0.50711775,2.10502649,3.04473320
0.60930465,4.32093371,0.39360073,1.10673429,0.00465184,0.08317647,0.04553944,0.49836293,2.01769355,2.94893592
0.61530765,4.22502345,0.38476327,1.10050692,0.00433066,0.08303913,0.04610821,0.48916116,1.93751339,2.85273477
0.62131066,4.12890072,0.37555765,1.09331279,0.00404652,0.08279108,0.04690265,0.47968870,1.86468767,2.75748308
0.62731366,4.03383277,0.36612476,1.08526226,0.00380094,0.08243601,0.04790762,0.47014936,1.79925652,2.66460539
0.63331666,3.94115323,0.35662539,1.07648361,0.00359512,0.08198017,0.04910250,0.46077221,1.74112172,2.57558088
0.63931966,3.85224497,0.34723749,1.06712157,0.00342995,0.08143216,0.05046192,0.45180742,1.69007030,2.49191972
0.64532266,3.76851447,0.33815209,1.05733420,0.00330608,0.08080271,0.05195676,0.44352040,1.64579753,2.41513282
0.65132566,3.69135863,0.32956799,1.04728835,0.00322389,0.08010419,0.05355504,0.43618443,1.60792846,2.34669584
0.65732866,3.62212546,0.32168541,1.03715391,0.00318354,0.07935011,0.05522296,0.43007205,1.57603748,2.28800890
0.66333167,3.56207050,0.31469885,1.02709720,0.00318486,0.07855448,0.05692585,0.42544560,1.54966544,2.24035337
0.66933467,3.51231101,0.30878963,1.01727388,0.00322738,0.07773117,0.05862915,0.42254719,1.52833416,2.20484784
0.67533767,3.47378022,0.30411837,1.00782180,0.00331024,0.07689327,0.06029926,0.42158870,1.51155820,2.18240497
0.68134067,3.44718397,0.30081768,0.99885413,0.00343211,0.07605246,0.06190428,0.42274217,1.49885391,2.17369144
0.68734367,3.43296190,0.29898573,0.99045322,0.00359118,0.07521846,0.06341471,0.42613103,1.48974604,2.17909266
0.69334667,3.43125543,0.29868067,0.98266554,0.00378503,0.07439854,0.06480392,0.43182255,1.48377211,2.19868421
0.69934967,3.44188413,0.29991646,0.97549786,0.00401067,0.07359723,0.06604860,0.43982194,1.48048477,2.23221150
0.70535268,3.46433224,0.30266022,0.96891515,0.00426443,0.07281603,0.06712897,0.45006842,1.47945276,2.27907885
0.71135568,3.49774628,0.30683125,0.96284025,0.00454203,0.07205339,0.06802898,0.46243339,1.48026079,2.33834906
0.71735868,3.54094467,0.31230197,0.95715540,0.00483859,0.07130475,0.06873635,0.47672101,1.48250880,2.40875388
0.72336168,3.59243953,0.31890051,0.95170582,0.00514867,0.07056280,0.06924261,0.49267111,1.48581121,2.48871575
0.72936468,3.65047053,0.32641527,0.94630526,0.00546638,0.06981782,0.06954303,0.50996451,1.48979654,2.57638039
0.73536768,3.71305016,0.33460092,0.94074335,0.00578552,0.06905821,0.06963658,0.52823068,1.49410792,2.66965966
0.74137069,3.77801931,0.34318591,0.93479475,0.00609971,0.06827114,0.06952592,0.54705737,1.49840484,2.76628359
0.74737369,3.84311156,0.35188112,0.92822970,0.00640259,0.06744328,0.06921739,0.56600202,1.50236640,2.86386007
0.75337669,3.90602420,0.36038926,0.92082569,0.00668801,0.06656161,0.06872104,0.58460469,1.50569623,2.95994049
0.75937969,3.96449359,0.36841476,0.91237985,0.00695023,0.06561432,0.06805080,0.60240177,1.50812908,3.05208903
0.76538269,4.01637226,0.37567370,0.90272156,0.00718414,0.06459168,0.06722457,0.61894036,1.50943892,3.13795338
0.77138569,4.05970476,0.38190340,0.89172477,0.00738544,0.06348690,0.06626445,0.63379247,1.50944816,3.21533443
0.77738869,4.09279945,0.38687130,0.87931944,0.00755086,0.06229693,0.06519691,0.64656873,1.50803757,3.28225226
0.78339170,4.11429312,0.39038267,0.86550161,0.00767828,0.06102316,0.06405301,0.65693096,1.50515612,3.33700610
0.78939470,4.12320578,0.39228701,0.85034139,0.00776685,0.05967197,0.06286846,0.66460323,1.50083017,3.37822594
0.79539770,4.11898310,0.39248277,0.83398854,0.00781709,0.05825511,0.06168366,0.66938083,1.49517096,3.40491367
0.80140070,4.10152435,0.39092017,0.81667509,0.00783090,0.05678986,0.06054356,0.67113693,1.48837970,3.41647231
0.80740370,4.07119445,0.38760210,0.79871472,0.00781156,0.05529897,0.05949733,0.66982663,1.48074949,3.41272195
0.81340670,4.02881900,0.38258314,0.78049867,0.00776360,0.05381033,0.05859783,0.66548813,1.47266322,3.39390186
0.81940970,3.97566229,0.37596653,0.76248814,0.00769273,0.05235644,0.05790082,0.65824121,1.46458711,3.36065854
0.82541271,3.91338861,0.36789951,0.74520329,0.00760562,0.05097358,0.05746393,0.64828280,1.45705945,3.31402023
0.83141571,3.84400806,0.35856710,0.72920909,0.00750969,0.04970076,0.05734541,0.63588008,1.45067459,3.25535890
0.83741871,3.76980884,0.34818462,0.71509835,0.00741288,0.04857853,0.05760258,0.62136121,1.44606236,3.18634103
0.84342171,3.69327845,0.33698940,0.70347265,0.00732330,0.04764754,0.05829019,0.60510424,1.44386349,3.10886937
0.84942471,3.61701671,0.32523182,0.69492171,0.00724901,0.04694709,0.05945857,0.58752443,1.44470196,3.02501770
0.85542771,3.54364406,0.31316633,0.69000201,0.00719764,0.04651353,0.06115173,0.56906070,1.44915514,2.93696130
0.86143072,3.47570870,0.30104267,0.68921556,0.00717612,0.04637873,0.06340545,0.55016161,1.45772334,2.84690561
0.86743372,3.41559619,0.28909759,0.69298959,0.00719042,0.04656863,0.06624553,0.53127144,1.47080007,2.75701594
0.87343672,3.36544516,0.27754763,0.70165812,0.00724524,0.04710188,0.06968614,0.51281687,1.48864455,2.66935054
0.87943972,3.32707236,0.26658289,0.71544618,0.00734386,0.04798867,0.07372853,0.49519485,1.51135822,2.58579970
0.88544272,3.30191011,0.25636235,0.73445739,0.00748790,0.04922991,0.07836001,0.47876182,1.53886644,2.50803254
0.89144572,3.29095848,0.24701052,0.75866560,0.00767729,0.05081660,0.08355347,0.46382494,1.57090689,2.43745353
0.89744872,3.29475397,0.23861583,0.78791092,0.00791016,0.05272959,0.08926735,0.45063532,1.60702547,2.37516975
0.90345173,3.31335583,0.23123040,0.82190051,0.00818288,0.05493972,0.09544615,0.43938358,1.64658045,2.32196962
0.90945473,3.34635024,0.22487143,0.86021426,0.00849015,0.05740831,0.10202149,0.43019764,1.68875513,2.27831350
0.91545773,3.39287194,0.21952376,0.90231502,0.00882511,0.06008801,0.10891373,0.42314288,1.73257862,2.24433583
0.92146073,3.45164203,0.21514365,0.94756324,0.00917960,0.06292404,0.11603409,0.41822431,1.77695433,2.21985811
0.92746373,3.52102009,0.21166336,0.99523543,0.00954437,0.06585570,0.12328717,0.41539076,1.82069489,2.20441171
0.93346673,3.59906798,0.20899634,1.04454558,0.00990940,0.06881813,0.13057384,0.41454057,1.86256208,2.19726908
0.93946973,3.68362244,0.20704268,1.09466876,0.01026426,0.07174431,0.13779427,0.41552863,1.90131007,2.19748157
0.94547274,3.77237308,0.20569462,1.14476596,0.01059844,0.07456713,0.14485115,0.41817428,1.93572982,2.20392225
0.95147574,3.86294227,0.20484172,1.19400889,0.01090172,0.07722147,0.15165270,0.42226969,1.96469267,2.21533151
0.95747874,3.95296352,0.20437558,1.24160392,0.01116455,0.07964629,0.15811558,0.42758840,1.98719091,2.23036386
0.96348174,4.04015507,0.20419379,1.28681390,0.01137834,0.08178651,0.16416733,0.43389352,2.00237352,2.24763384
0.96948474,4.12238575,0.20420304,1.32897721,0.01153583,0.08359465,0.16974847,0.44094551,2.00957522,2.26575958
0.97548774,4.19773073,0.20432128,1.36752302,0.01163130,0.08503228,0.17481386,0.44850899,2.00833769,2.28340266
0.98149075,4.26451553,0.20447890,1.40198240,0.01166078,0.08607099,0.17933356,0.45635868,1.99842183,2.29930304
0.98749375,4.32134707,0.20461889,1.43199496,0.01162219,0.08669304,0.18329297,0.46428413,1.97981086,2.31230831
0.99349675,4.36713157,0.20469626,1.45731085,0.01151540,0.08689160,0.18669227,0.47209334,1.95270427,2.32139702
0.99949975,4.40107972,0.20467660,1.47778848,0.01134223,0.08667055,0.18954533,0.47961523,1.91750319,2.32569557
1.00550275,4.42270010,0.20453417,1.49338823,0.01110638,0.08604393,0.19187810,0.48670113,1.87478824,2.32448926
1.01150575,4.43178268,0.20424965,1.50416299,0.01081330,0.08503501,0.19372650,0.49322528,1.82529131,2.31722753
1.01750875,4.42837421,0.20380774,1.51024613,0.01046995,0.08367508,0.19513417,0.49908476,1.76986294,2.30352431
1.02351176,4.41274800,0.20319481,1.51183789,0.01008463,0.08200203,0.19614996,0.50419876,1.70943712,2.28315400
1.02951476,4.38537053,0.20239691,1.50919111,0.00966662,0.08005878,0.19682558,0.50850766,1.64499550,2.25604412
1.03551776,4.34686697,0.20139813,1.50259719,0.00922591,0.07789160,0.19721322,0.51197188,1.57753269,2.22226537
1.04152076,4.29798798,0.20017963,1.49237293,0.00877290,0.07554848,0.19736363,0.51457074,1.50802446,2.18201996
1.04752376,4.23957934,0.19871917,1.47884911,0.00831804,0.07307756,0.19732438,0.51630146,1.43740009,2.13562901
1.05352676,4.17255565,0.19699146,1.46236109,0.00787152,0.07052565,0.19713859,0.51717827,1.36651985,2.08351951
1.05952976,4.09787895,0.19496900,1.44324174,0.00744301,0.06793705,0.19684414,0.51723176,1.29615844,2.02621151
1.06553277,4.01654233,0.19262358,1.42181672,0.00704137,0.06535241,0.19647315,0.51650822,1.22699439,1.96430574
1.07153577,3.92955841,0.18992813,1.39840197,0.00667447,0.06280796,0.19605195,0.51506922,1.15960540,1.89847177
1.07753877,3.83795182,0.18685889,1.37330306,0.00634892,0.06033495,0.19560130,0.51299095,1.09446918,1.82943693
1.08354177,3.74275481,0.18339771,1.34681594,0.00607001,0.05795925,0.19513680,0.51036352,1.03196893,1.75797574
1.08954477,3.64500485,0.17953422,1.31922865,0.00584159,0.05570124,0.19466953,0.50728996,0.97240248,1.68489965
1.09554777,3.54574274,0.17526786,1.29082330,0.00566599,0.05357584,0.19420665,0.50388477,0.91599411,1.61104704
1.10155078,3.44601034,0.17060941,1.26187799,0.00554405,0.05159275,0.19375201,0.50027213,0.86290776,1.53727292
1.10755378,3.34684672,0.16558210,1.23266805,0.00547514,0.04975670,0.19330674,0.49658361,0.81326074,1.46443841
1.11355678,3.24928209,0.16022207,1.20346651,0.00545722,0.04806796,0.19286966,0.49295535,0.76713666,1.39339955
1.11955978,3.15432910,0.15457824,1.17454334,0.00548697,0.04652279,0.19243763,0.48952492,0.72459709,1.32499551
1.12556278,3.06297141,0.14871150,1.14616371,0.00555990,0.04511402,0.19200582,0.48642788,0.68569103,1.26003598
1.13156578,2.97614989,0.14269332,1.11858513,0.00567052,0.04383159,0.19156785,0.48379413,0.65046202,1.19928813
1.13756878,2.89474700,0.13660383,1.09205386,0.00581254,0.04266319,0.19111597,0.48174427,0.61895258,1.14346296
1.14357179,2.81957014,0.13052948,1.06680075,0.00597906,0.04159490,0.19064122,0.48038612,0.59120605,1.09320175
1.14957479,2.75133510,0.12456050,1.04303702,0.00616277,0.04061176,0.19013377,0.47981163,0.56726608,1.04906267
1.15557779,2.69065060,0.11878810,1.02095020,0.00635618,0.03969847,0.18958324,0.48009418,0.54717419,1.01150832
1.16158079,2.63800501,0.11330182,1.00070081,0.00655182,0.03884001,0.18897927,0.48128667,0.53096589,0.98089453
1.16758379,2.59375632,0.10818697,0.98241983,0.00674248,0.03802231,0.18831226,0.48342021,0.51866579,0.95746120
1.17358679,2.55812606,0.10352237,0.96620748,0.00692137,0.03723287,0.18757423,0.48650375,0.51028269,0.94132553
1.17958979,2.53119813,0.09937858,0.95213327,0.00708233,0.03646143,0.18675982,0.49052447,0.50580476,0.93247834
1.18559280,2.51292251,0.09581649,0.94023754,0.00721996,0.03570056,0.18586740,0.49544915,0.50519585,0.93078393
1.19159580,2.50312451,0.09288663,0.93053439,0.00732978,0.03494627,0.18490021,0.50122623,0.50839301,0.93598364
1.19759880,2.50151902,0.09062890,0.92301592,0.00740831,0.03419851,0.18386745,0.50778870,0.51530585,0.94770362
1.20360180,2.50772982,0.08907300,0.91765763,0.00745312,0.03346164,0.18278535,0.51505765,0.52581789,0.96546660
1.20960480,2.52131309,0.08823929,0.91442479,0.00746290,0.03274482,0.18167803,0.52294629,0.53979004,0.98870764
1.21560780,2.54178449,0.08814014,0.91327947,0.00743740,0.03206228,0.18057818,0.53136444,0.55706603,1.01679351
1.22161081,2.56864881,0.08878168,0.91418795,0.00737744,0.03143344,0.17952751,0.54022320,0.57747993,1.04904512
1.22761381,2.60143109,0.09016579,0.91712827,0.00728480,0.03088297,0.17857695,0.54943973,0.60086503,1.08476224
1.23361681,2.63970790,0.09229211,0.92209756,0.00716216,0.03044067,0.17778657,0.55894193,0.62706395,1.12324960
1.23961981,2.68313741,0.09516019,0.92911886,0.00701295,0.03014115,0.17722518,0.56867279,0.65593918,1.16384323
1.24562281,2.73148694,0.09877133,0.93824717,0.00684125,0.03002344,0.17696978,0.57859430,0.68738354,1.20593592
1.25162581,2.78465628,0.10313015,0.94957425,0.00665162,0.03013042,0.17710464,0.58869063,0.72132971,1.24900046
1.25762881,2.84269558,0.10824575,0.96323211,0.00644896,0.03050804,0.17772023,0.59897044,0.75775812,1.29260937
1.26363182,2.90581631,0.11413226,0.97939473,0.00623840,0.03120446,0.17891190,0.60946814,0.79670257,1.33645009
1.26963482,2.97439407,0.12080873,0.99827770,0.00602512,0.03226905,0.18077835,0.62024389,0.83825263,1.38033450
1.27563782,3.04896240,0.12829836,1.02013567,0.00581424,0.03375123,0.18341992,0.63138223,0.88255263,1.42420195
1.28164082,3.13019685,0.13662694,1.04525731,0.00561071,0.03569919,0.18693666,0.64298931,0.92979645,1.46811538
1.28764382,3.21888907,0.14582061,1.07395770,0.00541923,0.03815859,0.19142620,0.65518860,0.98021818,1.51225036
1.29364682,3.31591113,0.15590294,1.10656805,0.00524410,0.04117114,0.19698144,0.66811522,1.03407852,1.55687713
1.29964982,3.42217092,0.16689152,1.14342303,0.00508925,0.04477313,0.20368797,0.68190901,1.09164721,1.60233645
1.30565283,3.53855979,0.17879412,1.18484566,0.00495807,0.04899403,0.21162142,0.69670647,1.15318208,1.64901016
