energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up
-0.06903452,1.07814760,0.01109946,0.06996318,0.05769947,0.19362674,0.11353944,0.63346678,0.05981585,0.12397000
-0.06303152,1.02489198,0.01184995,0.06861892,0.05699540,0.17958809,0.10507913,0.60464308,0.05886512,0.11260142
-0.05702851,0.98285296,0.01272508,0.06796591,0.05723109,0.16814435,0.09786489,0.58139899,0.05847588,0.10273055
-0.05102551,0.95199852,0.01372949,0.06796422,0.05848350,0.15928892,0.09196727,0.56370259,0.05861040,0.09441353
-0.04502251,0.93221886,0.01486863,0.06856986,0.06083169,0.15300182,0.08744756,0.55147104,0.05922709,0.08769402
-0.03901951,0.92334987,0.01614891,0.06973698,0.06435683,0.14925414,0.08435890,0.54458383,0.06028255,0.08260540
-0.03301651,0.92519428,0.01757776,0.07141979,0.06914185,0.14801180,0.08274719,0.54289546,0.06173345,0.07917286
-0.02701351,0.93753910,0.01916355,0.07357420,0.07527034,0.14923824,0.08265171,0.54624680,0.06353813,0.07741507
-0.02101051,0.96016821,0.02091545,0.07615905,0.08282497,0.15289596,0.08410532,0.55447451,0.06565785,0.07734521
-0.01500750,0.99286929,0.02284316,0.07913693,0.09188502,0.15894677,0.08713409,0.56741786,0.06805769,0.07897153
-0.00900450,1.03543439,0.02495643,0.08247445,0.10252333,0.16735069,0.09175649,0.58492249,0.07070696,0.08229704
-0.00300150,1.08765418,0.02726455,0.08614218,0.11480253,0.17806365,0.09798183,0.60684102,0.07357930,0.08731858
0.00300150,1.14930595,0.02977565,0.09011402,0.12877063,0.19103391,0.10580824,0.63303027,0.07665223,0.09402513
0.00900450,1.22013608,0.03249594,0.09436622,0.14445631,0.20619763,0.11522019,0.66334546,0.07990642,0.10239550
0.01500750,1.29983803,0.03542886,0.09887611,0.16186385,0.22347371,0.12618559,0.69763158,0.08332460,0.11239555
0.02101051,1.38802720,0.03857419,0.10362053,0.18096809,0.24275827,0.13865274,0.73571268,0.08689024,0.12397506
0.02701351,1.48421446,0.04192725,0.10857421,0.20170970,0.26391915,0.15254736,0.77737976,0.09058604,0.13706445
0.03301651,1.58778016,0.04547800,0.11370812,0.22399099,0.28679091,0.16776972,0.82237809,0.09439243,0.15157167
0.03901951,1.69795077,0.04921045,0.11898797,0.24767255,0.31117055,0.18419244,0.87039512,0.09828612,0.16737937
0.04502251,1.81378008,0.05310210,0.12437302,0.27257115,0.33681461,0.20165885,0.92104978,0.10223882,0.18434274
0.05102551,1.93413695,0.05712363,0.12981520,0.29845901,0.36343778,0.21998239,0.97388431,0.10621625,0.20228816
0.05702851,2.05770124,0.06123888,0.13525882,0.32506474,0.39071343,0.23894705,1.02835943,0.11017756,0.22101290
0.06303152,2.18296914,0.06540509,0.14064075,0.35207608,0.41827619,0.25830919,1.08385354,0.11407514,0.24028608
0.06903452,2.30826883,0.06957345,0.14589129,0.37914452,0.44572678,0.27780054,1.13966663,0.11785497,0.25985091
0.07503752,2.43178657,0.07368993,0.15093559,0.40589181,0.47263894,0.29713269,1.19502902,0.12145746,0.27942838
0.08104052,2.55160298,0.07769652,0.15569574,0.43191821,0.49856840,0.31600278,1.24911500,0.12481875,0.29872227
0.08704352,2.66573857,0.08153259,0.16009328,0.45681217,0.52306353,0.33410033,1.30106108,0.12787253,0.31742541
0.09304652,2.77220678,0.08513657,0.16405224,0.48016136,0.54567745,0.35111502,1.34998825,0.13055218,0.33522705
0.09904952,2.86907275,0.08844777,0.16750234,0.50156438,0.56598084,0.36674506,1.39502745,0.13279311,0.35182100
0.10505253,2.95451498,0.09140827,0.17038246,0.52064293,0.58357524,0.38070590,1.43534711,0.13453540,0.36691435
0.11105553,3.02688739,0.09396482,0.17264391,0.53705369,0.59810585,0.39273891,1.47018155,0.13572630,0.38023628
0.11705853,3.08477862,0.09607073,0.17425359,0.55049961,0.60927360,0.40261947,1.49885895,0.13632265,0.39154666
0.12306153,3.12706569,0.09768745,0.17519668,0.56073995,0.61684556,0.41016443,1.52082741,0.13629310,0.40064402
0.12906453,3.15295934,0.09878606,0.17547877,0.56759867,0.62066346,0.41523821,1.53567775,0.13561979,0.40737244
0.13506753,3.16203855,0.09934836,0.17512734,0.57097069,0.62064961,0.41775754,1.54316198,0.13429973,0.41162721
0.14107054,3.15427240,0.09936760,0.17419234,0.57082579,0.61681014,0.41769440,1.54320626,0.13234544,0.41335867
0.14707354,3.13002789,0.09884881,0.17274594,0.56720993,0.60923516,0.41507713,1.53591756,0.12978505,0.41257430
0.15307654,3.09006307,0.09780871,0.17088135,0.56024381,0.59809600,0.40998956,1.52158370,0.12666183,0.40933874
0.15907954,3.03550558,0.09627513,0.16871074,0.55011886,0.58363948,0.40256816,1.50066637,0.12303295,0.40377182
0.16508254,2.96781734,0.09428609,0.16636232,0.53709072,0.56617958,0.39299750,1.47378754,0.11896788,0.39604454
0.17108554,2.88874688,0.09188848,0.16397661,0.52147058,0.54608678,0.38150393,1.44170953,0.11454611,0.38637330
0.17708854,2.80027122,0.08913641,0.16170220,0.50361465,0.52377569,0.36834804,1.40530980,0.10985466,0.37501255
0.18309155,2.70453000,0.08608937,0.15969094,0.48391242,0.49969137,0.35381602,1.36555119,0.10498521,0.36224611
0.18909455,2.60375447,0.08281016,0.15809290,0.46277396,0.47429513,0.33821043,1.32344929,0.10003118,0.34837773
0.19509755,2.50019462,0.07936284,0.15705123,0.44061706,0.44805021,0.32184070,1.28003790,0.09508474,0.33372103
0.20110055,2.39604732,0.07581065,0.15669714,0.41785460,0.42140809,0.30501376,1.23633451,0.09023400,0.31858958
0.20710355,2.29338852,0.07221407,0.15714524,0.39488266,0.39479598,0.28802520,1.19330683,0.08556045,0.30328715
0.21310655,2.19411223,0.06862902,0.15848927,0.37206992,0.36860574,0.27115127,1.15184214,0.08113665,0.28809887
0.21910955,2.09987853,0.06510542,0.16079864,0.34974858,0.34318487,0.25464200,1.11272049,0.07702447,0.27328346
0.22511256,2.01207248,0.06168597,0.16411571,0.32820724,0.31882966,0.23871570,1.07659285,0.07327375,0.25906679
0.23111556,1.93177521,0.05840535,0.16845398,0.30768579,0.29578066,0.22355495,1.04396505,0.06992143,0.24563712
0.23711856,1.85974794,0.05528970,0.17379739,0.28837248,0.27422052,0.20930413,1.01518804,0.06699126,0.23314199
0.24312156,1.79642900,0.05235660,0.18010057,0.27040313,0.25427413,0.19606855,0.99045463,0.06449405,0.22168691
0.24912456,1.74194342,0.04961527,0.18729018,0.25386234,0.23601081,0.18391516,0.96980275,0.06242824,0.21133582
0.25512756,1.69612416,0.04706720,0.19526724,0.23878655,0.21944845,0.17287448,0.95312478,0.06078106,0.20211313
0.26113057,1.65854341,0.04470696,0.20391045,0.22516864,0.20455907,0.16294394,0.94018247,0.05952991,0.19400722
0.26713357,1.62855245,0.04252329,0.21308019,0.21296383,0.19127562,0.15409206,0.93062647,0.05864404,0.18697521
0.27313657,1.60532762,0.04050033,0.22262325,0.20209644,0.17949955,0.14626343,0.92401957,0.05808645,0.18094861
0.27913957,1.58792060,0.03861889,0.23237803,0.19246731,0.16910884,0.13938421,0.91986251,0.05781579,0.17583974
0.28514257,1.57531035,0.03685783,0.24217991,0.18396131,0.15996603,0.13336784,0.91762110,0.05778839,0.17154841
0.29114557,1.56645472,0.03519530,0.25186677,0.17645487,0.15192607,0.12812073,0.91675351,0.05796006,0.16796868
0.29714857,1.56033948,0.03360992,0.26128420,0.16982300,0.14484351,0.12354771,0.91673651,0.05828793,0.16499545
0.30315158,1.55602304,0.03208186,0.27029047,0.16394576,0.13857900,0.11955706,0.91708960,0.05873191,0.16253041
0.30915458,1.55267508,0.03059366,0.27876071,0.15871377,0.13300480,0.11606492,0.91739613,0.05925606,0.16048739
0.31515758,1.54960798,0.02913088,0.28659047,0.15403282,0.12800920,0.11299890,0.91732057,0.05982951,0.15879676
0.32116058,1.54630017,0.02768255,0.29369830,0.14982728,0.12349981,0.11030097,0.91662143,0.06042726,0.15740870
0.32716358,1.54241074,0.02624136,0.30002732,0.14604244,0.11940568,0.10792940,0.91515944,0.06103053,0.15629545
0.33316658,1.53778549,0.02480370,0.30554575,0.14264571,0.11567837,0.10585980,0.91290081,0.06162692,0.15545233
0.33916958,1.53245433,0.02336945,0.31024635,0.13962669,0.11229191,0.10408532,0.90991574,0.06221021,0.15489760
0.34517259,1.52662089,0.02194169,0.31414489,0.13699622,0.10924187,0.10261607,0.90637234,0.06278000,0.15467128
0.35117559,1.52064508,0.02052620,0.31727765,0.13478458,0.10654368,0.10147773,0.90252643,0.06334110,0.15483288
0.35717859,1.51501972,0.01913092,0.31969824,0.13303879,0.10423026,0.10070962,0.89870788,0.06390281,0.15545843
0.36318159,1.51034246,0.01776539,0.32147374,0.13181937,0.10234916,0.10036221,0.89530402,0.06447805,0.15663668
0.36918459,1.50728446,0.01644007,0.32268048,0.13119649,0.10095937,0.10049428,0.89274103,0.06508246,0.15846492
0.37518759,1.50655714,0.01516579,0.32339972,0.13124581,0.10012798,0.10116977,0.89146407,0.06573350,0.16104441
0.38119060,1.50887845,0.01395317,0.32371331,0.13204404,0.09992670,0.10245460,0.89191696,0.06644954,0.16447578
0.38719360,1.51493998,0.01281212,0.32369961,0.13366445,0.10042852,0.10441335,0.89452218,0.06724909,0.16885445
0.39319660,1.52537605,0.01175140,0.32342997,0.13617242,0.10170445,0.10710621,0.89966203,0.06815007,0.17426637
0.39919960,1.54073592,0.01077835,0.32296573,0.13962118,0.10382057,0.11058595,0.90766143,0.06916918,0.18078414
0.40520260,1.56145990,0.00989858,0.32235600,0.14404784,0.10683531,0.11489537,0.91877315,0.07032146,0.18846374
0.41120560,1.58786006,0.00911588,0.32163630,0.14946986,0.11079709,0.12006492,0.93316573,0.07161989,0.19734177
0.41720860,1.62010597,0.00843213,0.32082797,0.15588215,0.11574237,0.12611092,0.95091456,0.07307517,0.20743357
0.42321161,1.65821568,0.00784736,0.31993847,0.16325472,0.12169395,0.13303406,0.97199630,0.07469557,0.21873194
0.42921461,1.70205199,0.00735978,0.31896238,0.17153117,0.12865981,0.14081850,0.99628674,0.07648686,0.23120664
0.43521761,1.75132387,0.00696600,0.31788313,0.18062808,0.13663213,0.14943139,1.02356207,0.07845226,0.24480455
0.44122061,1.80559267,0.00666117,0.31667519,0.19043520,0.14558676,0.15882284,1.05350351,0.08059251,0.25945046
0.44722361,1.86428260,0.00643924,0.31530659,0.20081672,0.15548299,0.16892645,1.08570494,0.08290589,0.27504834
0.45322661,1.92669501,0.00629317,0.31374174,0.21161346,0.16626354,0.17966013,1.11968334,0.08538819,0.29148308
0.45922961,1.99202576,0.00621522,0.31194418,0.22264599,0.17785491,0.19092741,1.15489153,0.08803278,0.30862242
0.46523262,2.05938493,0.00619719,0.30987921,0.23371872,0.19016790,0.20261900,1.19073284,0.09083057,0.32631919
0.47123562,2.12781819,0.00623069,0.30751630,0.24462472,0.20309838,0.21461468,1.22657718,0.09376997,0.34441350
0.47723862,2.19632916,0.00630738,0.30483107,0.25515117,0.21652826,0.22678544,1.26177790,0.09683685,0.36273497
0.48324162,2.26390197,0.00641918,0.30180687,0.26508536,0.23032668,0.23899566,1.29568902,0.10001450,0.38110489
0.48924462,2.32952360,0.00655853,0.29843579,0.27422083,0.24435140,0.25110554,1.32768218,0.10328364,0.39933824
0.49524762,2.39220526,0.00671852,0.29471926,0.28236368,0.25845041,0.26297347,1.35716288,0.10662248,0.41724560
0.50125063,2.45100252,0.00689308,0.29066814,0.28933857,0.27246372,0.27445843,1.38358552,0.11000685,0.43463497
0.50725363,2.50503386,0.00707715,0.28630232,0.29499424,0.28622544,0.28542232,1.40646678,0.11341047,0.45131351
0.51325663,2.55349723,0.00726671,0.28165011,0.29920841,0.29956607,0.29573225,1.42539703,0.11680530,0.46708935
0.51925963,2.59568459,0.00745894,0.27674720,0.30189173,0.31231500,0.30526264,1.44004959,0.12016212,0.48177349
0.52526263,2.63099422,0.00765221,0.27163560,0.30299061,0.32430325,0.31389726,1.45018741,0.12345110,0.49518180
0.53126563,2.65894080,0.00784613,0.26636239,0.30248889,0.33536648,0.32153100,1.45566738,0.12664268,0.50713739
0.53726863,2.67916309,0.00804146,0.26097843,0.30040823,0.34534806,0.32807158,1.45644193,0.12970836,0.51747314
0.54327164,2.69142933,0.00824012,0.25553725,0.29680715,0.35410232,0.33344097,1.45255810,0.13262170,0.52603462
0.54927464,2.69564019,0.00844503,0.25009383,0.29177880,0.36149784,0.33757671,1.44415430,0.13535926,0.53268321
0.55527764,2.69182927,0.00865999,0.24470366,0.28544765,0.36742061,0.34043291,1.43145459,0.13790146,0.53729947
0.56128064,2.68016104,0.00888951,0.23942179,0.27796510,0.37177705,0.34198112,1.41476101,0.14023343,0.53978654
0.56728364,2.66092624,0.00913858,0.23430198,0.26950425,0.37449677,0.34221081,1.39444404,0.14234556,0.54007355
0.57328664,2.63453460,0.00941247,0.22939599,0.26025412,0.37553482,0.34112971,1.37093145,0.14423393,0.53811877
0.57928964,2.60150488,0.00971643,0.22475276,0.25041353,0.37487348,0.33876372,1.34469596,0.14590036,0.53391227
0.58529265,2.56245232,0.01005545,0.22041771,0.24018480,0.37252329,0.33515655,1.31624194,0.14735220,0.52747806
0.59129565,2.51807360,0.01043398,0.21643193,0.22976769,0.36852344,0.33036897,1.28609153,0.14860183,0.51887534
0.59729865,2.46912953,0.01085566,0.21283138,0.21935365,0.36294128,0.32447768,1.25477062,0.14966572,0.50819885
0.60330165,2.41642599,0.01132313,0.20964602,0.20912066,0.35587098,0.31757383,1.22279502,0.15056335,0.49557814
0.60930465,2.36079341,0.01183777,0.20689888,0.19922885,0.34743143,0.30976120,1.19065727,0.15131583,0.48117567
0.61530765,2.30306572,0.01239958,0.20460526,0.18981699,0.33776338,0.30115398,1.15881444,0.15194433,0.46518390
0.62131066,2.24405930,0.01300709,0.20277190,0.18099993,0.32702580,0.29187440,1.12767748,0.15246861,0.44782130
0.62731366,2.18455293,0.01365739,0.20139636,0.17286706,0.31539192,0.28205005,1.09760230,0.15290540,0.42932740
0.63331666,2.12526954,0.01434612,0.20046653,0.16548180,0.30304470,0.27181120,1.06888304,0.15326713,0.40995722
0.63931966,2.06686061,0.01506772,0.19996053,0.15888205,0.29017229,0.26128803,1.04174784,0.15356079,0.38997518
0.64532266,2.00989405,0.01581564,0.19984687,0.15308154,0.27696340,0.25060801,1.01635712,0.15378722,0.36964879
0.65132566,1.95484604,0.01658272,0.20008498,0.14807193,0.26360297,0.23989349,0.99280471,0.15394079,0.34924239
0.65732866,1.90209739,0.01736158,0.20062620,0.14382561,0.25026816,0.22925953,0.97112151,0.15400955,0.32901121
0.66333167,1.85193443,0.01814513,0.20141510,0.14029897,0.23712491,0.21881217,0.95128177,0.15397591,0.30919598
0.66933467,1.80455442,0.01892711,0.20239119,0.13743600,0.22432516,0.20864714,0.93321153,0.15381763,0.29001826
0.67533767,1.76007510,0.01970267,0.20349090,0.13517203,0.21200477,0.19884897,0.91679884,0.15350943,0.27167677
0.68134067,1.71854758,0.02046888,0.20464977,0.13343752,0.20028223,0.18949068,0.90190532,0.15302470,0.25434455
0.68734367,1.67997191,0.02122530,0.20580473,0.13216163,0.18925802,0.18063381,0.88837836,0.15233753,0.23816736
0.69334667,1.64431408,0.02197439,0.20689634,0.13127546,0.17901476,0.17232897,0.87606331,0.15142479,0.22326291
0.69934967,1.61152344,0.02272186,0.20787098,0.13071494,0.16961787,0.16461662,0.86481511,0.15026813,0.20972111
0.70535268,1.58154936,0.02347689,0.20868266,0.13042309,0.16111666,0.15752815,0.85450864,0.14885579,0.19760517
0.71135568,1.55435589,0.02425217,0.20929463,0.13035172,0.15354586,0.15108708,0.84504728,0.14718402,0.18695329
0.71735868,1.52993370,0.02506373,0.20968052,0.13046250,0.14692715,0.14531029,0.83636919,0.14525819,0.17778091
0.72336168,1.50830834,0.02593064,0.20982505,0.13072739,0.14127095,0.14020925,0.82845112,0.14309325,0.17008329
0.72936468,1.48954439,0.02687445,0.20972436,0.13112840,0.13657788,0.13579098,0.82130945,0.14071369,0.16383824
0.73536768,1.47374536,0.02791839,0.20938583,0.13165683,0.13284026,0.13205895,0.81499862,0.13815295,0.15900884
0.74137069,1.46104939,0.02908655,0.20882766,0.13231206,0.13004315,0.12901362,0.80960695,0.13545220,0.15554610
0.74737369,1.45162111,0.03040269,0.20807811,0.13309988,0.12816518,0.12665269,0.80525048,0.13265881,0.15339133
0.75337669,1.44564037,0.03188909,0.20717456,0.13403065,0.12717906,0.12497117,0.80206493,0.12982420,0.15247829
0.75937969,1.44328871,0.03356530,0.20616254,0.13511729,0.12705169,0.12396107,0.80019658,0.12700169,0.15273495
0.76538269,1.44473449,0.03544679,0.20509470,0.13637329,0.12774411,0.12361096,0.79979261,0.12424398,0.15408496
0.77138569,1.45011781,0.03754378,0.20402995,0.13781083,0.12921117,0.12390535,0.80099151,0.12160085,0.15644875
0.77738869,1.45953625,0.03986011,0.20303262,0.13943918,0.13140115,0.12482402,0.80391408,0.11911686,0.15974440
0.78339170,1.47303252,0.04239228,0.20217193,0.14126340,0.13425530,0.12634127,0.80865573,0.11682947,0.16388820
0.78939470,1.49058470,0.04512878,0.20152154,0.14328347,0.13770754,0.12842537,0.81528033,0.11476744,0.16879512
0.79539770,1.51209990,0.04804969,0.20115920,0.14549392,0.14168423,0.13103806,0.82381604,0.11294980,0.17437910
0.80140070,1.53741172,0.05112660,0.20116658,0.14788386,0.14610432,0.13413434,0.83425324,0.11138530,0.18055332
0.80740370,1.56628162,0.05432298,0.20162889,0.15043760,0.15087973,0.13766246,0.84654461,0.11007246,0.18723048
0.81340670,1.59840430,0.05759482,0.20263458,0.15313565,0.15591617,0.14156428,0.86060732,0.10900015,0.19432313
0.81940970,1.63341658,0.06089177,0.20427458,0.15595611,0.16111432,0.14577590,0.87632695,0.10814863,0.20174412
0.82541271,1.67090949,0.06415852,0.20664138,0.15887642,0.16637144,0.15022867,0.89356306,0.10749110,0.20940714
0.83141571,1.71044260,0.06733662,0.20982759,0.16187531,0.17158335,0.15485042,0.91215565,0.10699548,0.21722746
0.83741871,1.75156003,0.07036644,0.21392399,0.16493488,0.17664671,0.15956701,0.93193244,0.10662651,0.22512274
0.84342171,1.79380701,0.07318939,0.21901712,0.16804266,0.18146160,0.16430409,0.95271616,0.10634785,0.23301403
0.84942471,1.83674619,0.07575015,0.22518639,0.17119361,0.18593422,0.16898893,0.97433155,0.10612421,0.24082684
0.85542771,1.87997276,0.07799900,0.23250063,0.17439187,0.18997960,0.17355245,0.99661163,0.10592335,0.24849230
0.86143072,1.92312756,0.07989394,0.24101449,0.17765223,0.19352436,0.17793107,1.01940283,0.10571772,0.25594829
0.86743372,1.96590755,0.08140266,0.25076448,0.18100119,0.19650908,0.18206859,1.04256877,0.10548587,0.26314061
0.87343672,2.00807312,0.08250418,0.26176513,0.18447760,0.19889054,0.18591786,1.06599250,0.10521339,0.27002399
0.87943972,2.04945194,0.08319017,0.27400532,0.18813272,0.20064341,0.18944215,1.08957715,0.10489341,0.27656305
0.88544272,2.08993919,0.08346571,0.28744500,0.19202985,0.20176139,0.19261625,1.11324510,0.10452659,0.28273293
0.89144572,2.12949436,0.08334973,0.30201259,0.19624336,0.20225782,0.19542721,1.13693579,0.10412075,0.28851979
0.89744872,2.16813498,0.08287478,0.31760328,0.20085718,0.20216554,0.19787464,1.16060245,0.10368994,0.29392095
0.90345173,2.20592751,0.08208643,0.33407831,0.20596292,0.20153608,0.19997063,1.18420811,0.10325331,0.29894468
0.90945473,2.24297626,0.08104204,0.35126548,0.21165742,0.20043816,0.20173920,1.20772114,0.10283353,0.30360977
0.91545773,2.27941088,0.07980924,0.36896095,0.21804002,0.19895551,0.20321542,1.23111088,0.10245514,0.30794454
0.92146073,2.31537308,0.07846390,0.38693232,0.22520950,0.19718409,0.20444404,1.25434350,0.10214276,0.31198570
0.92746373,2.35100353,0.07708787,0.40492307,0.23326080,0.19522886,0.20547792,1.27737855,0.10191930,0.31577678
0.93346673,2.38642923,0.07576644,0.42265806,0.24228164,0.19320007,0.20637608,1.30016640,0.10180425,0.31936626
0.93946973,2.42175223,0.07458574,0.43985020,0.25234904,0.19120942,0.20720159,1.32264658,0.10181218,0.32280556
0.94547274,2.45703994,0.07363000,0.45620777,0.26352592,0.18936598,0.20801927,1.34474728,0.10195152,0.32614674
0.95147574,2.49231729,0.07297897,0.47144234,0.27585783,0.18777224,0.20889337,1.36638573,0.10222358,0.32944019
0.95747874,2.52756101,0.07270535,0.48527684,0.28936984,0.18652038,0.20988517,1.38746941,0.10262203,0.33273225
0.96348174,2.56269595,0.07287255,0.49745350,0.30406381,0.18568880,0.21105071,1.40789788,0.10313265,0.33606294
0.96948474,2.59759323,0.07353258,0.50774133,0.31991600,0.18533920,0.21243855,1.42756485,0.10373355,0.33946380
0.97548774,2.63207025,0.07472441,0.51594280,0.33687515,0.18551419,0.21408782,1.44636032,0.10439573,0.34295602
0.98149075,2.66589206,0.07647255,0.52189939,0.35486117,0.18623564,0.21602641,1.46417235,0.10508393,0.34654891
0.98749375,2.69877410,0.07878609,0.52549590,0.37376448,0.18750370,0.21826952,1.48088839,0.10575781,0.35023879
0.99349675,2.73038580,0.08165814,0.52666322,0.39344609,0.18929663,0.22081847,1.49639584,0.10637339,0.35400833
0.99949975,2.76035514,0.08506567,0.52537948,0.41373847,0.19157141,0.22365990,1.51058193,0.10688458,0.35782653
1.00550275,2.78827387,0.08896973,0.52166967,0.43444740,0.19426505,0.22676548,1.52333285,0.10724487,0.36164916
1.01150575,2.81370345,0.09331615,0.51560359,0.45535467,0.19729666,0.23009186,1.53453223,0.10740907,0.36541997
1.01750875,2.83618174,0.09803654,0.50729246,0.47622174,0.20057010,0.23358126,1.54405938,0.10733491,0.36907233
1.02351176,2.85523049,0.10304975,0.49688423,0.49679433,0.20397715,0.23716240,1.55178743,0.10698465,0.37253152
1.02951476,2.87036381,0.10826359,0.48455795,0.51680784,0.20740107,0.24075197,1.55758184,0.10632649,0.37571748
1.03551776,2.88109762,0.11357690,0.47051742,0.53599351,0.21072048,0.24425650,1.56129955,0.10533571,0.37854796
1.04152076,2.88696020,0.11888194,0.45498436,0.55408516,0.21381328,0.24757468,1.56278918,0.10399563,0.38094190
1.04752376,2.88750373,0.12406688,0.43819165,0.57082626,0.21656064,0.25060001,1.56189255,0.10229824,0.38282295
1.05352676,2.88231673,0.12901857,0.42037654,0.58597709,0.21885073,0.25322377,1.55844764,0.10024452,0.38412290
1.05952976,2.87103706,0.13362533,0.40177452,0.59932178,0.22058229,0.25533821,1.55229303,0.09784445,0.38478494
1.06553277,2.85336505,0.13777984,0.38261369,0.61067477,0.22166765,0.25683981,1.54327380,0.09511674,0.38476639
1.07153577,2.82907631,0.14138194,0.36311009,0.61988650,0.22203529,0.25763261,1.53124853,0.09208818,0.38404099
1.07753877,2.79803352,0.14434126,0.34346384,0.62684804,0.22163183,0.25763130,1.51609721,0.08879277,0.38260035
1.08354177,2.76019657,0.14657973,0.32385640,0.63149433,0.22042330,0.25676422,1.49772940,0.08527067,0.38045464
1.08954477,2.71563036,0.14803370,0.30444875,0.63380588,0.21839576,0.25497583,1.47609224,0.08156684,0.37763231
1.09554777,2.66450966,0.14865573,0.28538048,0.63380882,0.21555517,0.25222882,1.45117767,0.07772967,0.37417900
1.10155078,2.60712064,0.14841594,0.26676977,0.63157321,0.21192670,0.24850558,1.42302847,0.07380948,0.37015542
1.10755378,2.54385853,0.14730285,0.24871407,0.62720968,0.20755330,0.24380911,1.39174237,0.06985703,0.36563454
1.11355678,2.47522153,0.14532370,0.23129135,0.62086458,0.20249382,0.23816318,1.35747420,0.06592207,0.36069809
1.11955978,2.40180095,0.14250423,0.21456176,0.61271378,0.19682067,0.23161183,1.32043556,0.06205202,0.35543261
1.12556278,2.32426796,0.13888791,0.19856957,0.60295560,0.19061715,0.22421823,1.28089213,0.05829085,0.34992524
1.13156578,2.24335749,0.13453468,0.18334523,0.59180302,0.18397461,0.21606289,1.23915868,0.05467807,0.34425958
1.13756878,2.15985021,0.12951920,0.16890747,0.57947578,0.17698950,0.20724140,1.19559198,0.05124811,0.33851172
1.14357179,2.07455322,0.12392876,0.15526527,0.56619270,0.16976054,0.19786165,1.15058206,0.04802983,0.33274691
1.14957479,1.98828071,0.11786084,0.14241968,0.55216460,0.16238603,0.18804089,1.10454238,0.04504642,0.32701685
1.15557779,1.90183543,0.11142048,0.13036547,0.53758832,0.15496147,0.17790250,1.05789934,0.04231544,0.32135797
1.16158079,1.81599194,0.10471755,0.11909249,0.52264192,0.14757757,0.16757287,1.01108197,0.03984927,0.31579074
1.16758379,1.73148248,0.09786397,0.10858688,0.50748151,0.14031861,0.15717822,0.96451208,0.03765561,0.31032000
1.17358679,1.64898598,0.09097111,0.09883195,0.49223966,0.13326137,0.14684184,0.91859561,0.03573824,0.30493650
1.17958979,1.56912073,0.08414729,0.08980901,0.47702543,0.12647448,0.13668155,0.87371549,0.03409792,0.29961936
1.18559280,1.49244060,0.07749552,0.08149796,0.46192592,0.12001818,0.12680755,0.83022624,0.03273326,0.29433939
1.19159580,1.41943491,0.07111165,0.07387778,0.44700925,0.11394457,0.11732089,0.78845050,0.03164168,0.28906312
1.19759880,1.35053139,0.06508273,0.06692700,0.43232840,0.10829811,0.10831220,0.74867737,0.03082023,0.28375721
1.20360180,1.28610163,0.05948580,0.06062409,0.41792596,0.10311640,0.09986117,0.71116248,0.03026641,0.27839299
1.20960480,1.22646837,0.05438705,0.05494785,0.40383904,0.09843116,0.09203624,0.67612940,0.02997866,0.27295086
1.21560780,1.17191363,0.04984124,0.04987783,0.39010419,0.09426918,0.08489494,0.64377210,0.02995687,0.26742428
1.22161081,1.12268698,0.04589151,0.04539480,0.37676195,0.09065334,0.07848441,0.61425800,0.03020242,0.26182309
1.22761381,1.07901302,0.04256936,0.04148117,0.36386055,0.08760341,0.07284235,0.58773119,0.03071825,0.25617592
1.23361681,1.04109743,0.03989495,0.03812162,0.35145873,0.08513679,0.06799807,0.56431543,0.03150847,0.25053166
1.23961981,1.00913115,0.03787749,0.03530357,0.33962730,0.08326889,0.06397378,0.54411663,0.03257790,0.24495970
1.24562281,0.98329226,0.03651576,0.03301783,0.32844959,0.08201339,0.06078591,0.52722457,0.03393143,0.23954916
1.25162581,0.96374567,0.03579879,0.03125921,0.31802055,0.08138214,0.05844643,0.51371376,0.03557315,0.23440694
1.25762881,0.95064060,0.03570654,0.03002714,0.30844484,0.08138487,0.05696417,0.50364343,0.03750553,0.22965489
1.26363182,0.94410642,0.03621066,0.02932626,0.29983395,0.08202874,0.05634604,0.49705676,0.03972848,0.22542604
1.26963482,0.94424726,0.03727525,0.02916704,0.29230256,0.08331765,0.05659812,0.49397961,0.04223854,0.22186032
1.27563782,0.95113601,0.03885776,0.02956626,0.28596461,0.08525160,0.05772663,0.49441898,0.04502811,0.21909981
1.28164082,0.96480851,0.04090977,0.03054744,0.28092903,0.08782596,0.05973875,0.49836142,0.04808490,0.21728383
1.28764382,0.98525845,0.04337806,0.03214116,0.27729583,0.09103082,0.06264320,0.50577191,0.05139156,0.21654407
1.29364682,1.01243364,0.04620549,0.03438515,0.27515237,0.09485051,0.06645071,0.51659328,0.05492556,0.21700000
1.29964982,1.04623402,0.04933221,0.03732424,0.27457032,0.09926324,0.07117414,0.53074638,0.05865935,0.21875462
1.30565283,1.08651151,0.05269674,0.04100998,0.27560331,0.10424095,0.07682845,0.54813120,0.06256079,0.22189087
1.31165583,1.13307194,0.05623726,0.04549996,0.27828536,0.10974943,0.08343037,0.56862883,0.06659382,0.22646858
1.31765883,1.18567860,0.05989291,0.05085673,0.28263011,0.11574862,0.09099773,0.59210420,0.07071935,0.23252220
