energy_ev,total_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-0.21910955,1.69210158,0.24012805,0.85224957,0.00030000,0.03744606,0.02116037,0.06842866,0.31983775,0.77501108
-0.21310655,1.72284412,0.23871985,0.86914031,0.00034689,0.03715930,0.02136261,0.06953930,0.32133171,0.79164008
-0.20710355,1.75457860,0.23717250,0.88593288,0.00040224,0.03692003,0.02151733,0.07092412,0.32361969,0.80931002
-0.20110055,1.78772382,0.23556912,0.90275014,0.00046674,0.03673881,0.02163147,0.07260191,0.32682334,0.82824713
-0.19509755,1.82278215,0.23400906,0.91978160,0.00054119,0.03663143,0.02171411,0.07459593,0.33106043,0.84868291
-0.18909455,1.86031239,0.23260399,0.93726965,0.00062657,0.03661837,0.02177606,0.07693257,0.33644018,0.87084158
-0.18309155,1.90089914,0.23147351,0.95549319,0.00072402,0.03672408,0.02182930,0.07963980,0.34305881,0.89492711
-0.17708854,1.94512001,0.23074050,0.97474949,0.00083485,0.03697617,0.02188650,0.08274565,0.35099535,0.92111003
-0.17108554,1.99351215,0.23052640,0.99533508,0.00096057,0.03740455,0.02196043,0.08627653,0.36030798,0.94951487
-0.16508254,2.04653967,0.23094657,1.01752667,0.00110287,0.03804053,0.02206341,0.09025574,0.37103106,0.98020860
-0.15907954,2.10456333,0.23210605,1.04156299,0.00126362,0.03891592,0.02220683,0.09470198,0.38317284,1.01319084
-0.15307654,2.16781407,0.23409568,1.06762833,0.00144492,0.04006218,0.02240063,0.09962805,0.39671407,1.04838608
-0.14707354,2.23637140,0.23698894,1.09583865,0.00164901,0.04150961,0.02265292,0.10503973,0.41160742,1.08563867
-0.14107054,2.31014763,0.24083941,1.12623065,0.00187830,0.04328665,0.02296964,0.11093485,0.42777781,1.12471060
-0.13506753,2.38887865,0.24567905,1.15875449,0.00213534,0.04541919,0.02335435,0.11730263,0.44512350,1.16528246
-0.12906453,2.47212142,0.25151729,1.19327013,0.00242274,0.04792999,0.02380805,0.12412324,0.46351785,1.20695743
-0.12306153,2.55925836,0.25834089,1.22954760,0.00274311,0.05083822,0.02432916,0.13136760,0.48281170,1.24926842
-0.11705853,2.64950817,0.26611450,1.26727088,0.00309900,0.05415895,0.02491353,0.13899737,0.50283613,1.29168790
-0.11105553,2.74194259,0.27478193,1.30604529,0.00349277,0.05790277,0.02555461,0.14696525,0.52340555,1.33364013
-0.10505253,2.83550824,0.28426793,1.34540792,0.00392653,0.06207534,0.02624362,0.15521536,0.54432087,1.37451546
-0.09904952,2.92905262,0.29448034,1.38484046,0.00440195,0.06667707,0.02696986,0.16368393,0.56537266,1.41368584
-0.09304652,3.02135305,0.30531265,1.42378408,0.00492018,0.07170265,0.02772100,0.17230005,0.58634427,1.45052134
-0.08704352,3.11114762,0.31664665,1.46165546,0.00548170,0.07714071,0.02848348,0.18098664,0.60701472,1.48440674
-0.08104052,3.19716668,0.32835509,1.49786349,0.00608620,0.08297335,0.02924289,0.18966149,0.62716135,1.51475784
-0.07503752,3.27816409,0.34030435,1.53182588,0.00673241,0.08917575,0.02998438,0.19823846,0.64656239,1.54103678
-0.06903452,3.35294697,0.35235690,1.56298516,0.00741805,0.09571574,0.03069312,0.20662876,0.66499915,1.56276594
-0.06303152,3.42040317,0.36437357,1.59082339,0.00813971,0.10255351,0.03135464,0.21474231,0.68225824,1.57953995
-0.05702851,3.47952559,0.37621554,1.61487525,0.00889281,0.10964126,0.03195524,0.22248915,0.69813361,1.59103557
-0.05102551,3.52943290,0.38774605,1.63473903,0.00967156,0.11692312,0.03248238,0.22978088,0.71242868,1.59701895
-0.04502251,3.56938599,0.39883183,1.65008520,0.01046901,0.12433512,0.03292495,0.23653215,0.72495838,1.59735030
-0.03901951,3.59880010,0.40934428,1.66066248,0.01127707,0.13180541,0.03327352,0.24266207,0.73555150,1.59198589
-0.03301651,3.61725229,0.41916044,1.66630120,0.01208663,0.13925477,0.03352060,0.24809567,0.74405291,1.58097716
-0.02701351,3.62448438,0.42816384,1.66691407,0.01288773,0.14659731,0.03366073,0.25276514,0.75032613,1.56446740
-0.02101051,3.62040161,0.43624517,1.66249443,0.01366972,0.15374156,0.03369059,0.25661112,0.75425576,1.54268581
-0.01500750,3.60506714,0.44330301,1.65311216,0.01442152,0.16059179,0.03360897,0.25958371,0.75575009,1.51593948
-0.00900450,3.57869301,0.44924453,1.63890760,0.01513182,0.16704972,0.03341675,0.26164340,0.75474342,1.48460347
-0.00300150,3.54162795,0.45398624,1.62008386,0.01578943,0.17301644,0.03311678,0.26276176,0.75119835,1.44910944
0.00300150,3.49434286,0.45745489,1.59689777,0.01638353,0.17839459,0.03271365,0.26292194,0.74510761,1.40993323
0.00900450,3.43741438,0.45958840,1.56965016,0.01690396,0.18309071,0.03221350,0.26211890,0.73649546,1.36758184
0.01500750,3.37150749,0.46033697,1.53867572,0.01734154,0.18701774,0.03162374,0.26035950,0.72541851,1.32258035
0.02101051,3.29735782,0.45966419,1.50433301,0.01768830,0.19009741,0.03095275,0.25766229,0.71196592,1.27545923
0.02701351,3.21575423,0.45754825,1.46699496,0.01793771,0.19226270,0.03020957,0.25405710,0.69625876,1.22674248
0.03301651,3.12752247,0.45398307,1.42704029,0.01808493,0.19345997,0.02940359,0.24958452,0.67844875,1.17693701
0.03901951,3.03351040,0.44897934,1.38484617,0.01812687,0.19365088,0.02854424,0.24429510,0.65871612,1.12652370
0.04502251,2.93457517,0.44256543,1.34078218,0.01806238,0.19281395,0.02764075,0.23824854,0.63726686,1.07595028
0.05102551,2.83157272,0.43478799,1.29520599,0.01789223,0.19094557,0.02670191,0.23151266,0.61432931,1.02562632
0.05702851,2.72534975,0.42571232,1.24846051,0.01761909,0.18806059,0.02573588,0.22416243,0.59015023,0.97592045
0.06303152,2.61673818,0.41542230,1.20087261,0.01724750,0.18419229,0.02475010,0.21627882,0.56499051,0.92715958
0.06903452,2.50655191,0.40401993,1.15275324,0.01678370,0.17939181,0.02375114,0.20794778,0.53912072,0.87963029
0.07503752,2.39558573,0.39162446,1.10439877,0.01623548,0.17372699,0.02274480,0.19925913,0.51281646,0.83358195
0.08104052,2.28461587,0.37837107,1.05609315,0.01561197,0.16728074,0.02173603,0.19030553,0.48635398,0.78923135
0.08704352,2.17440186,0.36440915,1.00811076,0.01492335,0.16014889,0.02072909,0.18118145,0.46000581,0.74676843
0.09304652,2.06568900,0.34990014,0.96071942,0.01418064,0.15243771,0.01972762,0.17198222,0.43403693,0.70636277
0.09904952,1.95921111,0.33501513,0.91418340,0.01339539,0.14426114,0.01873478,0.16280309,0.40870119,0.66817030
0.10505253,1.85569279,0.31993218,0.86876598,0.01257940,0.13573783,0.01775343,0.15373839,0.38423826,0.63233977
0.11105553,1.75585084,0.30483340,0.82473139,0.01174443,0.12698816,0.01678621,0.14488062,0.36087111,0.59901865
0.11705853,1.66039427,0.28990201,0.78234574,0.01090197,0.11813129,0.01583574,0.13631968,0.33880386,0.56835799
0.12306153,1.57002271,0.27531931,0.74187701,0.01006299,0.10928244,0.01490466,0.12814203,0.31822012,0.54051594
0.12906453,1.48542275,0.26126178,0.70359378,0.00923774,0.10055032,0.01399579,0.12042988,0.29928168,0.51565963
0.13506753,1.40726225,0.24789819,0.66776280,0.00843558,0.09203502,0.01311211,0.11326042,0.28212748,0.49396531
0.14107054,1.33618257,0.23538696,0.63464542,0.00766486,0.08382619,0.01225682,0.10670498,0.26687278,0.47561668
0.14707354,1.27278880,0.22387374,0.60449300,0.00693280,0.07600176,0.01143326,0.10082824,0.25360851,0.46080132
0.15307654,1.21763831,0.21348916,0.57754146,0.00624552,0.06862702,0.01064495,0.09568742,0.24240063,0.44970546
0.15907954,1.17122789,0.20434692,0.55400521,0.00560796,0.06175419,0.00989540,0.09133151,0.23328955,0.44250723
0.16508254,1.13398009,0.19654217,0.53407077,0.00502394,0.05542238,0.00918808,0.08780050,0.22628965,0.43936875
0.17108554,1.10622914,0.19015010,0.51789022,0.00449625,0.04965797,0.00852629,0.08512469,0.22138870,0.44042722
0.17708854,1.08820719,0.18522491,0.50557506,0.00402670,0.04447532,0.00791305,0.08332407,0.21854749,0.44578571
0.18309155,1.08003144,0.18179905,0.49719048,0.00361626,0.03987770,0.00735096,0.08240779,0.21769959,0.45550382
0.18909455,1.08169292,0.17988274,0.49275054,0.00326520,0.03585846,0.00684214,0.08237379,0.21875134,0.46958886
0.19509755,1.09304744,0.17946381,0.49221447,0.00297323,0.03240238,0.00638816,0.08320855,0.22158228,0.48798789
0.20110055,1.11380943,0.18050787,0.49548432,0.00273965,0.02948705,0.00598995,0.08488708,0.22604593,0.51058122
0.20710355,1.14354919,0.18295878,0.50240409,0.00256348,0.02708429,0.00564783,0.08737307,0.23197133,0.53717763
0.21310655,1.18169395,0.18673943,0.51276062,0.00244366,0.02516158,0.00536150,0.09061932,0.23916509,0.56751182
0.21910955,1.22753306,0.19175297,0.52628614,0.00237911,0.02368335,0.00513011,0.09456837,0.24741428,0.60124420
0.22511256,1.28022764,0.19788426,0.54266263,0.00236890,0.02261229,0.00495230,0.09915343,0.25648997,0.63796348
0.23111556,1.33882441,0.20500178,0.56152786,0.00241231,0.02191041,0.00482636,0.10429949,0.26615160,0.67719190
0.23711856,1.40227387,0.21295987,0.58248305,0.00250893,0.02154007,0.00475030,0.10992473,0.27615186,0.71839325
0.24312156,1.46945219,0.22160132,0.60510185,0.00265867,0.02146478,0.00472205,0.11594206,0.28624227,0.76098351
0.24912456,1.53918652,0.23076031,0.62894061,0.00286177,0.02164991,0.00473956,0.12226090,0.29617895,0.80434381
0.25512756,1.61028278,0.24026560,0.65354938,0.00311879,0.02206319,0.00480096,0.12878901,0.30572870,0.84783541
0.26113057,1.68155533,0.24994400,0.67848356,0.00343057,0.02267512,0.00490471,0.13543444,0.31467488,0.89081616
0.26713357,1.75185726,0.25962402,0.70331555,0.00379810,0.02345920,0.00504968,0.14210745,0.32282310,0.93265785
0.27313657,1.82011043,0.26913954,0.72764631,0.00422240,0.02439204,0.00523525,0.14872235,0.33000628,0.97276391
0.27913957,1.88533401,0.27833359,0.75111609,0.00470445,0.02545334,0.00546138,0.15519928,0.33608895,1.01058658
0.28514257,1.94667046,0.28706191,0.77341425,0.00524492,0.02662575,0.00572859,0.16146571,0.34097054,1.04564297
0.29114557,2.00340783,0.29519636,0.79428748,0.00584407,0.02789467,0.00603795,0.16745770,0.34458753,1.07752935
0.29714857,2.05499740,0.30262796,0.81354637,0.00650153,0.02924794,0.00639096,0.17312093,0.34691435,1.10593279
0.30315158,2.10106596,0.30926947,0.83106980,0.00721614,0.03067543,0.00678951,0.17841129,0.34796294,1.13063993
0.30915458,2.14142204,0.31505748,0.84680709,0.00798578,0.03216866,0.00723564,0.18329518,0.34778101,1.15154216
0.31515758,2.17605572,0.31995383,0.86077775,0.00880720,0.03372031,0.00773140,0.18774942,0.34644911,1.16863708
0.32116058,2.20513212,0.32394634,0.87306876,0.00967600,0.03532378,0.00827864,0.19176080,0.34407657,1.18202604
0.32716358,2.22897856,0.32704879,0.88382943,0.01058648,0.03697274,0.00887877,0.19532534,0.34079653,1.19190788
0.33316658,2.24806613,0.32930025,0.89326410,0.01153171,0.03866073,0.00953256,0.19844728,0.33676038,1.19856903
0.33916958,2.26298619,0.33076360,0.90162286,0.01250354,0.04038081,0.01023994,0.20113786,0.33213166,1.20237050
0.34517259,2.27442307,0.33152340,0.90919062,0.01349274,0.04212529,0.01099984,0.20341394,0.32707989,1.20373211
0.35117559,2.28312396,0.33168329,0.91627512,0.01448921,0.04388556,0.01181005,0.20529661,0.32177453,1.20311494
0.35717859,2.28986742,0.33136275,0.92319411,0.01548215,0.04565207,0.01266716,0.20680978,0.31637926,1.20100254
0.36318159,2.29543180,0.33069366,0.93026249,0.01646040,0.04741434,0.01356657,0.20797886,0.31104686,1.19788186
0.36918459,2.30056506,0.32981656,0.93777975,0.01741275,0.04916115,0.01450256,0.20882964,0.30591492,1.19422468
0.37518759,2.30595721,0.32887687,0.94601830,0.01832829,0.05088085,0.01546841,0.20938729,0.30110241,1.19047044
0.38119060,2.31221637,0.32802117,0.95521320,0.01919677,0.05256170,0.01645664,0.20967566,0.29670722,1.18701109
0.38719360,2.31984968,0.32739364,0.96555366,0.02000894,0.05419233,0.01745929,0.20971681,0.29280478,1.18417865
0.39319660,2.32924939,0.32713284,0.97717662,0.02075688,0.05576222,0.01846824,0.20953075,0.28944763,1.18223590
0.39919960,2.34068479,0.32736877,0.99016273,0.02143427,0.05726220,0.01947556,0.20913548,0.28666593,1.18137056
0.40520260,2.35429981,0.32822043,1.00453471,0.02203664,0.05868491,0.02047392,0.20854715,0.28446882,1.18169296
0.41120560,2.37011639,0.32979376,1.02025827,0.02256147,0.06002520,0.02145697,0.20778038,0.28284639,1.18323726
0.41720860,2.38804278,0.33218002,1.03724526,0.02300831,0.06128044,0.02241965,0.20684872,0.28177225,1.18596592
0.42321161,2.40788636,0.33545457,1.05535897,0.02337874,0.06245067,0.02335851,0.20576513,0.28120642,1.18977703
0.42921461,2.42936992,0.33967605,1.07442127,0.02367630,0.06353865,0.02427194,0.20454236,0.28109845,1.19451395
0.43521761,2.45215028,0.34488570,1.09422099,0.02390630,0.06454969,0.02516026,0.20319339,0.28139052,1.19997677
0.44122061,2.47583838,0.35110709,1.11452340,0.02407560,0.06549136,0.02602575,0.20173171,0.28202045,1.20593475
0.44722361,2.50001945,0.35834583,1.13507991,0.02419228,0.06637302,0.02687257,0.20017145,0.28292459,1.21213917
0.45322661,2.52427244,0.36658947,1.15563791,0.02426537,0.06720519,0.02770648,0.19852740,0.28404022,1.21833591
0.45922961,2.54818756,0.37580746,1.17594990,0.02430441,0.06799891,0.02853458,0.19681489,0.28530770,1.22427714
0.46523262,2.57138137,0.38595105,1.19578175,0.02431912,0.06876492,0.02936479,0.19504955,0.28667218,1.22973157
0.47123562,2.59350869,0.39695340,1.21491963,0.02431904,0.06951291,0.03020538,0.19324694,0.28808486,1.23449292
0.47723862,2.61427114,0.40872962,1.23317537,0.02431313,0.07025083,0.03106436,0.19142219,0.28950384,1.23838632
0.48324162,2.63342208,0.42117704,1.25039007,0.02430955,0.07098421,0.03194887,0.18958955,0.29089462,1.24127247
0.48924462,2.65076825,0.43417569,1.26643600,0.02431533,0.07171574,0.03286456,0.18776205,0.29223027,1.24304960
0.49524762,2.66616832,0.44758904,1.28121676,0.02433617,0.07244497,0.03381507,0.18595115,0.29349131,1.24365343
0.50125063,2.67952910,0.46126522,1.29466597,0.02437634,0.07316831,0.03480148,0.18416663,0.29466548,1.24305526
0.50725363,2.69079990,0.47503868,1.30674467,0.02443857,0.07387925,0.03582193,0.18241650,0.29574732,1.24125868
0.51325663,2.69996599,0.48873245,1.31743785,0.02452403,0.07456886,0.03687142,0.18070721,0.29673772,1.23829525
0.51925963,2.70704180,0.50216108,1.32675043,0.02463239,0.07522653,0.03794164,0.17904392,0.29764356,1.23421960
0.52526263,2.71206484,0.51513412,1.33470318,0.02476193,0.07584100,0.03902108,0.17743110,0.29847733,1.22910453
0.53126563,2.71509081,0.52746035,1.34132877,0.02490970,0.07640151,0.04009527,0.17587315,0.29925687,1.22303631
0.53726863,2.71619055,0.53895250,1.34666857,0.02507170,0.07689913,0.04114719,0.17437524,0.30000527,1.21611084
0.54327164,2.71544901,0.54943242,1.35077020,0.02524317,0.07732810,0.04215781,0.17294417,0.30075082,1.20843060
0.54927464,2.71296655,0.55873655,1.35368611,0.02541880,0.07768722,0.04310679,0.17158935,0.30152707,1.20010295
0.55527764,2.70886214,0.56672149,1.35547325,0.02559308,0.07798108,0.04397328,0.17032357,0.30237287,1.19123941
0.56128064,2.70327829,0.57326931,1.35619369,0.02576052,0.07822115,0.04473677,0.16916385,0.30333240,1.18195615
0.56728364,2.69638691,0.57829251,1.35591612,0.02591599,0.07842651,0.04537795,0.16813194,0.30445506,1.17237531
0.57328664,2.68839552,0.58173825,1.35471779,0.02605498,0.07862438,0.04587955,0.16725466,0.30579514,1.16262694
0.57928964,2.67955265,0.58359159,1.35268674,0.02617381,0.07885015,0.04622717,0.16656388,0.30741118,1.15285107
0.58529265,2.67015179,0.58387751,1.34992367,0.02626986,0.07914703,0.04640990,0.16609615,0.30936495,1.14319957
0.59129565,2.66053270,0.58266159,1.34654330,0.02634168,0.07956520,0.04642092,0.16589198,0.31172001,1.13383731
0.59729865,2.65107956,0.58004901,1.34267465,0.02638914,0.08016060,0.04625788,0.16599461,0.31453973,1.12494222
0.60330165,2.64221525,0.57618207,1.33846006,0.02641340,0.08099316,0.04592307,0.16644855,0.31788489,1.11670396
0.60930465,2.63439144,0.57123599,1.33405266,0.02641687,0.08212486,0.04542346,0.16729765,0.32181081,1.10932082
0.61530765,2.62807461,0.56541326,1.32961230,0.02640314,0.08361725,0.04477052,0.16858300,0.32636413,1.10299492
0.62131066,2.62372829,0.55893662,1.32529997,0.02637675,0.08552897,0.04397987,0.17034052,0.33157932,1.09792565
0.62731366,2.62179212,0.55204097,1.32127091,0.02634299,0.08791305,0.04307079,0.17259859,0.33747511,1.09430158
0.63331666,2.62265888,0.54496454,1.31766679,0.02630760,0.09081424,0.04206552,0.17537565,0.34405108,1.09229118
0.63931966,2.62665063,0.53793963,1.31460748,0.02627643,0.09426648,0.04098858,0.17867797,0.35128452,1.09203285
0.64532266,2.63399544,0.53118347,1.31218283,0.02625510,0.09829068,0.03986594,0.18249777,0.35912780,1.09362491
0.65132566,2.64480624,0.52488949,1.31044521,0.02624866,0.10289272,0.03872421,0.18681170,0.36750660,1.09711604
0.65732866,2.65906319,0.51921946,1.30940329,0.02626126,0.10806214,0.03758982,0.19157987,0.37631899,1.10249708
0.66333167,2.67660116,0.51429691,1.30901767,0.02629581,0.11377120,0.03648827,0.19674560,0.38543567,1.10969469
0.66933467,2.69710331,0.51020215,1.30919872,0.02635378,0.11997471,0.03544346,0.20223571,0.39470141,1.11856748
0.67533767,2.72010170,0.50696910,1.30980711,0.02643497,0.12661045,0.03447710,0.20796166,0.40393779,1.12890517
0.68134067,2.74498546,0.50458418,1.31065709,0.02653745,0.13360029,0.03360829,0.21382134,0.41294717,1.14043098
0.68734367,2.77101650,0.50298723,1.31152248,0.02665751,0.14085205,0.03285319,0.21970160,0.42151781,1.15280747
0.69334667,2.79735258,0.50207452,1.31214539,0.02678976,0.14826185,0.03222486,0.22548133,0.42943003,1.16564573
0.69934967,2.82307670,0.50170377,1.31224719,0.02692731,0.15571714,0.03173323,0.23103510,0.43646313,1.17851774
0.70535268,2.84723199,0.50170074,1.31154123,0.02706204,0.16310002,0.03138516,0.23623714,0.44240286,1.19097134
0.71135568,2.86886037,0.50186746,1.30974697,0.02718490,0.17029099,0.03118466,0.24096553,0.44704905,1.20254742
0.71735868,2.88704356,0.50199136,1.30660463,0.02728639,0.17717282,0.03113320,0.24510647,0.45022315,1.21279837
0.72336168,2.90094439,0.50185519,1.30188977,0.02735698,0.18363440,0.03123000,0.24855840,0.45177526,1.22130723
0.72936468,2.90984684,0.50124720,1.29542727,0.02738759,0.18957453,0.03147252,0.25123584,0.45159047,1.22770649
0.73536768,2.91319287,0.49997108,1.28710385,0.02737011,0.19490534,0.03185684,0.25307274,0.44959404,1.23169588
0.74137069,2.91061453,0.49785540,1.27687884,0.02729788,0.19955538,0.03237815,0.25402534,0.44575536,1.23305820
0.74737369,2.90196006,0.49476209,1.26479258,0.02716610,0.20347202,0.03303117,0.25407416,0.44009041,1.23167266
0.75337669,2.88731281,0.49059356,1.25097225,0.02697220,0.20662343,0.03381057,0.25322537,0.43266265,1.22752504
0.75937969,2.86700227,0.48529842,1.23563491,0.02671618,0.20899963,0.03471138,0.25151118,0.42358236,1.22071423
0.76538269,2.84160698,0.47887531,1.21908758,0.02640073,0.21061297,0.03572933,0.24898945,0.41300443,1.21145502
0.77138569,2.81194901,0.47137499,1.20172460,0.02603137,0.21149776,0.03686118,0.24574246,0.40112465,1.20007680
0.77738869,2.77908049,0.46290050,1.18402213,0.02561640,0.21170926,0.03810490,0.24187479,0.38817483,1.18701848
0.78339170,2.74426257,0.45360543,1.16653023,0.02516671,0.21132193,0.03945997,0.23751062,0.37441687,1.17281959
0.78939470,2.70893760,0.44369039,1.14986260,0.02469556,0.21042710,0.04092740,0.23279028,0.36013596,1.15810799
0.79539770,2.67469545,0.43339795,1.13468432,0.02421815,0.20913015,0.04250988,0.22786642,0.34563334,1.14358460
0.80140070,2.64323493,0.42300605,1.12169787,0.02375116,0.20754724,0.04421171,0.22289969,0.33121876,1.13000558
0.80740370,2.61632150,0.41282028,1.11162773,0.02331221,0.20580182,0.04603873,0.21805432,0.31720292,1.11816265
0.81340670,2.59574222,0.40316521,1.10520381,0.02291920,0.20402087,0.04799811,0.21349354,0.30389017,1.10886187
0.81940970,2.58325924,0.39437505,1.10314405,0.02258969,0.20233116,0.05009813,0.20937506,0.29157161,1.10290182
0.82541271,2.58056271,0.38678403,1.10613636,0.02234023,0.20085552,0.05234774,0.20584680,0.28051874,1.10105147
0.83141571,2.58922430,0.38071656,1.11482029,0.02218571,0.19970926,0.05475614,0.20304287,0.27097792,1.10402841
0.83741871,2.61065230,0.37647775,1.12976862,0.02213877,0.19899687,0.05733219,0.20108001,0.26316546,1.11247812
0.84342171,2.64604913,0.37434421,1.15146918,0.02220925,0.19880902,0.06008377,0.20005455,0.25726372,1.12695454
0.84942471,2.69637239,0.37455566,1.18030743,0.02240374,0.19922002,0.06301709,0.20003992,0.25341789,1.14790263
0.85542771,2.76230021,0.37730742,1.21654985,0.02272525,0.20028569,0.06613588,0.20108483,0.25173372,1.17564319
0.86143072,2.84420176,0.38274393,1.26032895,0.02317300,0.20204180,0.06944065,0.20321215,0.25227604,1.21036051
0.86743372,2.94211383,0.39095360,1.31163008,0.02374235,0.20450306,0.07292787,0.20641837,0.25506798,1.25209292
0.87343672,3.05572407,0.40196499,1.37028075,0.02442479,0.20766265,0.07658928,0.21067388,0.26009101,1.30072676
0.87943972,3.18436184,0.41574451,1.43594287,0.02520822,0.21149239,0.08041121,0.21592382,0.26728560,1.35599378
0.88544272,3.32699695,0.43219558,1.50810848,0.02607720,0.21594347,0.08437408,0.22208956,0.27655252,1.41747223
0.89144572,3.48224699,0.45115944,1.58609946,0.02701343,0.22094772,0.08845203,0.22907070,0.28775477,1.48459159
0.89744872,3.64839329,0.47241744,1.66907156,0.02799625,0.22641943,0.09261277,0.23674766,0.30072003,1.55664100
0.90345173,3.82340575,0.49569491,1.75602319,0.02900332,0.23225762,0.09681763,0.24498455,0.31524368,1.63278107
0.90945473,4.00497620,0.52066634,1.84580890,0.03001124,0.23834872,0.10102186,0.25363246,0.33109230,1.71205911
0.91545773,4.19055984,0.54696192,1.93715784,0.03099626,0.24456953,0.10517524,0.26253288,0.34800767,1.79342715
0.92146073,4.37742408,0.57417521,2.02869671,0.03193501,0.25079046,0.10922280,0.27152131,0.36571111,1.87576256
0.92746373,4.56270354,0.60187172,2.11897703,0.03280519,0.25687882,0.11310595,0.28043088,0.38390837,1.95789068
0.93346673,4.74346015,0.62959816,2.20650595,0.03358615,0.26270221,0.11676372,0.28909589,0.40229467,2.03860878
0.93946973,4.91674655,0.65689228,2.28977990,0.03425949,0.26813178,0.12013419,0.29735525,0.42056007,2.11671099
0.94547274,5.07967112,0.68329278,2.36732003,0.03480947,0.27304527,0.12315606,0.30505563,0.43839501,2.19101315
0.95147574,5.22946281,0.70834925,2.43770834,0.03522344,0.27732984,0.12577033,0.31205440,0.45549592,2.26037733
0.95747874,5.36353375,0.73163172,2.49962335,0.03549199,0.28088449,0.12792199,0.31822214,0.47157066,2.32373498
0.96348174,5.47953769,0.75273968,2.55187394,0.03560912,0.28362213,0.12956161,0.32344484,0.48634401,2.38010830
0.96948474,5.57542255,0.77131020,2.59343022,0.03557220,0.28547109,0.13064694,0.32762562,0.49956259,2.42862927
0.97548774,5.64947531,0.78702507,2.62345031,0.03538189,0.28637620,0.13114429,0.33068606,0.51099961,2.46855566
0.98149075,5.70035806,0.79961669,2.64130189,0.03504188,0.28629940,0.13102970,0.33256707,0.52045886,2.49928390
0.98749375,5.72713391,0.80887256,2.64657797,0.03455865,0.28521984,0.13028990,0.33322937,0.52777821,2.52035836
0.99349675,5.72928234,0.81463842,2.63910606,0.03394107,0.28313348,0.12892293,0.33265347,0.53283225,2.53147695
0.99949975,5.70670361,0.81681984,2.61895061,0.03320000,0.28005240,0.12693851,0.33083935,0.53553419,2.53249309
1.00550275,5.65971236,0.81538235,2.58640871,0.03234788,0.27600369,0.12435805,0.32780576,0.53583683,2.52341408
1.01150575,5.58902108,0.81035020,2.54199927,0.03139832,0.27102806,0.12121430,0.32358922,0.53373270,2.50439617
1.01750875,5.49571429,0.80180376,2.48644631,0.03036565,0.26517828,0.11755083,0.31824269,0.52925331,2.47573665
1.02351176,5.38121469,0.78987584,2.42065711,0.02926459,0.25851748,0.11342102,0.31183413,0.52246756,2.43786336
1.02951476,5.24724284,0.77474701,2.34569617,0.02810988,0.25111729,0.10888696,0.30444478,0.51347944,2.39132219
1.03551776,5.09577195,0.75664012,2.26275618,0.02691603,0.24305614,0.10401804,0.29616739,0.50242496,2.33676291
1.04152076,4.92897948,0.73581435,2.17312707,0.02569708,0.23441742,0.09888941,0.28710434,0.48946869,2.27492410
1.04752376,4.74919738,0.71255884,2.07816447,0.02446644,0.22528784,0.09358031,0.27736567,0.47479964,2.20661743
1.05352676,4.55886248,0.68718625,1.97925847,0.02323673,0.21575590,0.08817230,0.26706721,0.45862711,2.13271193
1.05952976,4.36046844,0.66002632,1.87780399,0.02201979,0.20591044,0.08274752,0.25632860,0.44117612,2.05411851
1.06553277,4.15652053,0.63141978,1.77517341,0.02082655,0.19583941,0.07738693,0.24527146,0.42268302,1.97177512
1.07153577,3.94949409,0.60171246,1.67269214,0.01966708,0.18562874,0.07216866,0.23401753,0.40339109,1.88663278
1.07753877,3.74179741,0.57125001,1.57161778,0.01855058,0.17536142,0.06716645,0.22268698,0.38354631,1.79964255
1.08354177,3.53573926,0.54037313,1.47312280,0.01748538,0.16511663,0.06244823,0.21139670,0.36339355,1.71174358
1.08954477,3.33350123,0.50941331,1.37828110,0.01647895,0.15496909,0.05807487,0.20025878,0.34317293,1.62385218
1.09554777,3.13711481,0.47868928,1.28805816,0.01553790,0.14498844,0.05409910,0.18937901,0.32311677,1.53685193
1.10155078,2.94844285,0.44850392,1.20330446,0.01466797,0.13523877,0.05056470,0.17885551,0.30344681,1.45158469
1.10755378,2.76916496,0.41914178,1.12475195,0.01387397,0.12577822,0.04750576,0.16877752,0.28437196,1.36884248
1.11355678,2.60076664,0.39086706,1.05301296,0.01315976,0.11665862,0.04494630,0.15922424,0.26608639,1.28936014
1.11955978,2.44453134,0.36392204,0.98858126,0.01252815,0.10792526,0.04289997,0.15026391,0.24876808,1.21380869
1.12556278,2.30153547,0.33852590,0.93183460,0.01198085,0.09961667,0.04137007,0.14195300,0.23257764,1.14278947
1.13156578,2.17264572,0.31487383,0.88303852,0.01151835,0.09176453,0.04034968,0.13433558,0.21765749,1.07682906
1.13756878,2.05851868,0.29313649,0.84235104,0.01113993,0.08439369,0.03982204,0.12744302,0.20413130,1.01637497
1.14357179,1.95960270,0.27345964,0.80982793,0.01084352,0.07752215,0.03976112,0.12129376,0.19210356,0.96179243
1.14957479,1.87614178,0.25596409,0.78542842,0.01062570,0.07116138,0.04013242,0.11589356,0.18165942,0.91336209
1.15557779,1.80818178,0.24074576,0.76902132,0.01048173,0.06531652,0.04089387,0.11123584,0.17286456,0.87127914
1.16158079,1.75557895,0.22787598,0.76039146,0.01040556,0.05998693,0.04199697,0.10730245,0.16576518,0.83565363
