energy_ev,total_up,P_s_up,P_p_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up
-4.30115058,3.74116400,0.00565171,0.06162342,0.58591773,3.38855730,0.00077587,0.14837035
-4.29514757,3.73465950,0.00567001,0.06058374,0.58267385,3.38525079,0.00075824,0.14550268
-4.28914457,3.71017461,0.00565038,0.05933745,0.57649700,3.36569086,0.00074060,0.14204826
-4.28314157,3.66823280,0.00559289,0.05788610,0.56745386,3.33035729,0.00072278,0.13803207
-4.27713857,3.60982236,0.00549849,0.05623963,0.55569717,3.28014630,0.00070481,0.13349826
-4.27113557,3.53637287,0.00536906,0.05441623,0.54146337,3.21634892,0.00068690,0.12850923
-4.26513257,3.44971833,0.00520723,0.05244202,0.52506742,3.14061766,0.00066946,0.12314416
-4.25912956,3.35204892,0.00501641,0.05035037,0.50689518,3.05492295,0.00065307,0.11749695
-4.25312656,3.24585320,0.00480057,0.04818104,0.48739381,2.96150122,0.00063852,0.11167378
-4.24712356,3.13385328,0.00456421,0.04597912,0.46706026,2.86279665,0.00062671,0.10579032
-4.24112056,3.01893504,0.00431217,0.04379381,0.44642870,2.76139863,0.00061870,0.09996882
-4.23511756,2.90407585,0.00404950,0.04167711,0.42605701,2.65997692,0.00061568,0.09433505
-4.22911456,2.79227180,0.00378135,0.03968242,0.40651292,2.56121647,0.00061892,0.08901526
-4.22311156,2.68646632,0.00351280,0.03786319,0.38836009,2.46775344,0.00062974,0.08413327
-4.21710855,2.58948183,0.00324877,0.03627147,0.37214457,2.38211386,0.00064953,0.07980768
-4.21110555,2.50395560,0.00299392,0.03495661,0.35838170,2.30665625,0.00067964,0.07614927
-4.20510255,2.43228091,0.00275257,0.03396396,0.34754392,2.24351880,0.00072141,0.07325863
-4.19909955,2.37655416,0.00252860,0.03333362,0.34004946,2.19457204,0.00077611,0.07122403
-4.19309655,2.33852859,0.00232544,0.03309939,0.33625206,2.16137742,0.00084489,0.07011952
-4.18709355,2.31957480,0.00214603,0.03328769,0.33643192,2.14515214,0.00092875,0.07000325
-4.18109055,2.32064863,0.00199279,0.03391670,0.34078777,2.14674054,0.00102850,0.07091599
-4.17508754,2.34226654,0.00186765,0.03499556,0.34943043,2.16659252,0.00114469,0.07287992
-4.16908454,2.38448895,0.00177202,0.03652380,0.36237770,2.20474899,0.00127762,0.07589763
-4.16308154,2.44691177,0.00170683,0.03849085,0.37955091,2.26083499,0.00142726,0.07995138
-4.15707854,2.52866681,0.00167253,0.04087582,0.40077321,2.33406072,0.00159322,0.08500260
-4.15107554,2.62843128,0.00166915,0.04364742,0.42576978,2.42323090,0.00177475,0.09099181
-4.14507254,2.74444701,0.00169623,0.04676424,0.45417023,2.52676283,0.00197067,0.09783881
-4.13906953,2.87454963,0.00175295,0.05017515,0.48551325,2.64271342,0.00217941,0.10544334
-4.13306653,3.01620800,0.00183805,0.05382009,0.51925367,2.76881523,0.00239898,0.11368627
-4.12706353,3.16657361,0.00194989,0.05763115,0.55477213,2.90252150,0.00262699,0.12243115
-4.12106053,3.32253974,0.00208643,0.06153383,0.59138711,3.04105960,0.00286067,0.13152646
-4.11505753,3.48080940,0.00224527,0.06544873,0.62836943,3.18149223,0.00309694,0.14080829
-4.10905453,3.63797074,0.00242365,0.06929336,0.66495883,3.32078500,0.00333243,0.15010358
-4.10305153,3.79057838,0.00261847,0.07298422,0.70038230,3.45587906,0.00356356,0.15923380
-4.09704852,3.93523825,0.00282628,0.07643895,0.73387370,3.58376653,0.00378664,0.16801903
-4.09104552,4.06869361,0.00304337,0.07957866,0.76469397,3.70156678,0.00399794,0.17628228
-4.08504252,4.18790929,0.00326579,0.08233014,0.79215142,3.80660077,0.00419378,0.18385402
-4.07903952,4.29015137,0.00348938,0.08462802,0.81562114,3.89646115,0.00437066,0.19057659
-4.07303652,4.37305921,0.00370987,0.08641674,0.83456293,3.96907532,0.00452532,0.19630850
-4.06703352,4.43470727,0.00392295,0.08765225,0.84853695,4.02275923,0.00465485,0.20092840
-4.06103052,4.47365410,0.00412435,0.08830336,0.85721645,4.05625976,0.00475679,0.20433849
-4.05502751,4.48897675,0.00430993,0.08835265,0.86039704,4.06878396,0.00482918,0.20646734
-4.04902451,4.48028911,0.00447579,0.08779702,0.85800208,4.06001421,0.00487065,0.20727188
-4.04302151,4.44774372,0.00461839,0.08664770,0.85008399,4.03010862,0.00488041,0.20673862
-4.03701851,4.39201687,0.00473458,0.08492978,0.83682140,3.97968681,0.00485832,0.20488391
-4.03101551,4.31427804,0.00482177,0.08268137,0.81851232,3.90980196,0.00480485,0.20175335
-4.02501251,4.21614500,0.00487792,0.07995225,0.79556366,3.82190034,0.00472113,0.19742022
-4.01900950,4.09962675,0.00490168,0.07680227,0.76847761,3.71777024,0.00460882,0.19198325
-4.01300650,3.96705663,0.00489237,0.07329945,0.73783540,3.59948252,0.00447012,0.18556355
-4.00700350,3.82101868,0.00485002,0.06951787,0.70427927,3.46932524,0.00430770,0.17830105
-4.00100050,3.66427002,0.00477537,0.06553552,0.66849335,3.32973513,0.00412460,0.17035047
-3.99499750,3.49966221,0.00466983,0.06143207,0.63118422,3.18322822,0.00392414,0.16187700
-3.98899450,3.33006454,0.00453543,0.05728683,0.59306184,3.03233240,0.00370985,0.15305194
-3.98299150,3.15829154,0.00437477,0.05317671,0.55482153,2.87952371,0.00348538,0.14404826
-3.97698849,2.98703683,0.00419091,0.04917455,0.51712756,2.72716845,0.00325438,0.13503648
-3.97098549,2.81881505,0.00398728,0.04534758,0.48059878,2.57747232,0.00302049,0.12618067
-3.96498249,2.65591290,0.00376756,0.04175620,0.44579644,2.43243772,0.00278719,0.11763502
-3.95897949,2.50034994,0.00353561,0.03845308,0.41321464,2.29382957,0.00255782,0.10954074
-3.95297649,2.35384944,0.00329530,0.03548249,0.38327315,2.16315008,0.00233547,0.10202347
-3.94697349,2.21781908,0.00305042,0.03287997,0.35631269,2.04162204,0.00212302,0.09519133
-3.94097049,2.09334103,0.00280461,0.03067215,0.33259256,1.93018053,0.00192309,0.08913335
-3.93496748,1.98117078,0.00256125,0.02887691,0.31229021,1.82947217,0.00173803,0.08391849
-3.92896448,1.88174380,0.00232339,0.02750361,0.29550271,1.73986145,0.00156997,0.07959517
-3.92296148,1.79518927,0.00209370,0.02655353,0.28224976,1.66144320,0.00142084,0.07619114
-3.91695848,1.72134983,0.00187446,0.02602038,0.27247791,1.59406055,0.00129235,0.07371390
-3.91095548,1.65980660,0.00166749,0.02589093,0.26606598,1.53732750,0.00118612,0.07215141
-3.90495248,1.60990849,0.00147418,0.02614568,0.26283120,1.49065547,0.00110364,0.07147313
-3.89894947,1.57080517,0.00129552,0.02675960,0.26253620,1.45328302,0.00104635,0.07163140
-3.89294647,1.54148269,0.00113210,0.02770282,0.26489643,1.42430820,0.00101566,0.07256312
-3.88694347,1.52080131,0.00098415,0.02894148,0.26958818,1.40272266,0.00101298,0.07419159
-3.88094047,1.50753442,0.00085161,0.03043845,0.27625696,1.38744690,0.00103975,0.07642866
-3.87493747,1.50040808,0.00073416,0.03215420,0.28452613,1.37736596,0.00109743,0.07917702
-3.86893447,1.49814012,0.00063129,0.03404754,0.29400587,1.37136463,0.00118751,0.08233265
-3.86293147,1.49947810,0.00054235,0.03607651,0.30430219,1.36836148,0.00131147,0.08578742
-3.85692846,1.50323503,0.00046661,0.03819917,0.31502605,1.36734074,0.00147076,0.08943171
-3.85092546,1.50832211,0.00040330,0.04037439,0.32580223,1.36738128,0.00166676,0.09315712
-3.84492246,1.51377756,0.00035167,0.04256270,0.33627801,1.36768174,0.00190072,0.09685905
-3.83891946,1.51879065,0.00031106,0.04472697,0.34613121,1.36758122,0.00217371,0.10043924
-3.83291646,1.52272037,0.00028085,0.04683318,0.35507764,1.36657475,0.00248654,0.10380811
-3.82691346,1.52510801,0.00026062,0.04885102,0.36287749,1.36432322,0.00283971,0.10688685
-3.82091046,1.52568363,0.00025003,0.05075444,0.36934070,1.36065742,0.00323338,0.10960920
-3.81490745,1.52436597,0.00024897,0.05252213,0.37433095,1.35557617,0.00366731,0.11192284
-3.80890445,1.52125627,0.00025747,0.05413788,0.37776823,1.34923876,0.00414083,0.11379046
-3.80290145,1.51662616,0.00027575,0.05559082,0.37962989,1.34195216,0.00465289,0.11519027
-3.79689845,1.51090046,0.00030422,0.05687561,0.37995017,1.33415356,0.00520205,0.11611615
-3.79089545,1.50463557,0.00034344,0.05799243,0.37881808,1.32638913,0.00578656,0.11657735
-3.78489245,1.49849451,0.00039413,0.05894701,0.37637406,1.31928990,0.00640443,0.11659772
-3.77888944,1.49321969,0.00045713,0.05975046,0.37280511,1.31354588,0.00705358,0.11621461
-3.77288644,1.48960450,0.00053341,0.06041910,0.36833897,1.30987935,0.00773194,0.11547744
-3.76688344,1.48846481,0.00062398,0.06097418,0.36323736,1.30901850,0.00843761,0.11444598
-3.76088044,1.49061146,0.00072988,0.06144157,0.35778855,1.31167220,0.00916904,0.11318847
-3.75487744,1.49682450,0.00085217,0.06185140,0.35229947,1.31850684,0.00992516,0.11177958
-3.74887444,1.50782995,0.00099183,0.06223755,0.34708770,1.33012586,0.01070555,0.11029829
-3.74287144,1.52427964,0.00114975,0.06263720,0.34247333,1.34705244,0.01151052,0.10882583
-3.73686843,1.54673440,0.00132667,0.06309017,0.33877113,1.36971559,0.01234120,0.10744354
-3.73086543,1.57565073,0.00152312,0.06363825,0.33628289,1.39843994,0.01319956,0.10623093
-3.72486243,1.61137096,0.00173944,0.06432430,0.33529026,1.43343899,0.01408834,0.10526374
-3.71885943,1.65411673,0.00197564,0.06519135,0.33604803,1.47481171,0.01501097,0.10461221
-3.71285643,1.70398552,0.00223144,0.06628143,0.33877800,1.52254233,0.01597135,0.10433940
-3.70685343,1.76094987,0.00250624,0.06763435,0.34366335,1.57650279,0.01697362,0.10449970
-3.70085043,1.82485902,0.00279907,0.06928631,0.35084373,1.63645761,0.01802180,0.10513748
-3.69484742,1.89544254,0.00310860,0.07126838,0.36041092,1.70207075,0.01911947,0.10628591
-3.68884442,1.97231573,0.00343316,0.07360500,0.37240528,1.77291400,0.02026927,0.10796591
-3.68284142,2.05498654,0.00377074,0.07631240,0.38681300,1.84847678,0.02147254,0.11018533
-3.67683842,2.14286376,0.00411901,0.07939713,0.40356417,1.92817676,0.02272887,0.11293832
-3.67083542,2.23526650,0.00447540,0.08285471,0.42253200,2.01137133,0.02403570,0.11620498
-3.66483242,2.33143475,0.00483710,0.08666854,0.44353307,2.09736949,0.02538796,0.11995125
-3.65882941,2.43054114,0.00520119,0.09080910,0.46632894,2.18544420,0.02677785,0.12412916
-3.65282641,2.53170370,0.00556460,0.09523357,0.49062909,2.27484482,0.02819471,0.12867740
-3.64682341,2.63399982,0.00592429,0.09988592,0.51609544,2.36480969,0.02962494,0.13352225
-3.64082041,2.73648108,0.00627724,0.10469748,0.54234825,2.45457857,0.03105216,0.13857899
-3.63481741,2.83818903,0.00662057,0.10958814,0.56897363,2.54340489,0.03245746,0.14375359
-3.62881441,2.93817159,0.00695156,0.11446797,0.59553244,2.63056756,0.03381984,0.14894481
-3.62281141,3.03549976,0.00726771,0.11923952,0.62157037,2.71538217,0.03511667,0.15404666
-3.61680840,3.12928439,0.00756683,0.12380040,0.64662909,2.79721135,0.03632444,0.15895106
-3.61080540,3.21869243,0.00784698,0.12804637,0.67025799,2.87547403,0.03741942,0.16355075
-3.60480240,3.30296225,0.00810658,0.13187461,0.69202621,2.94965343,0.03837853,0.16774223
-3.59879940,3.38141753,0.00834436,0.13518710,0.71153454,3.01930354,0.03918013,0.17142871
-3.59279640,3.45347916,0.00855933,0.13789405,0.72842658,3.08405376,0.03980485,0.17452295
-3.58679340,3.51867488,0.00875083,0.13991701,0.74239895,3.14361194,0.04023636,0.17694979
-3.58079040,3.57664612,0.00891842,0.14119182,0.75320982,3.19776530,0.04046204,0.17864838
-3.57478739,3.62715201,0.00906189,0.14167100,0.76068568,3.24637977,0.04047355,0.17957397
-3.56878439,3.67007045,0.00918121,0.14132558,0.76472581,3.28939746,0.04026728,0.17969912
-3.56278139,3.70539630,0.00927645,0.14014636,0.76530441,3.32683290,0.03984459,0.17901447
-3.55677839,3.73323714,0.00934782,0.13814436,0.76247029,3.35876818,0.03921193,0.17752881
-3.55077539,3.75380694,0.00939557,0.13535070,0.75634414,3.38534753,0.03838078,0.17526865
-3.54477239,3.76741823,0.00942000,0.13181571,0.74711359,3.40677187,0.03736742,0.17227727
-3.53876938,3.77447357,0.00942148,0.12760741,0.73502630,3.42329387,0.03619260,0.16861329
-3.53276638,3.77545706,0.00940040,0.12280955,0.72038147,3.43521406,0.03488104,0.16434886
-3.52676338,3.77092646,0.00935726,0.11751912,0.70352033,3.44287850,0.03346090,0.15956755
-3.52076038,3.76150682,0.00929266,0.11184362,0.68481582,3.44667835,0.03196316,0.15436212
-3.51475738,3.74788602,0.00920739,0.10589815,0.66466227,3.44705165,0.03042093,0.14883221
-3.50875438,3.73081252,0.00910246,0.09980246,0.64346531,3.44448734,0.02886889,0.14308203
-3.50275138,3.71109559,0.00897916,0.09367807,0.62163257,3.43953138,0.02734259,0.13721823
-3.49674837,3.68960765,0.00883918,0.08764560,0.59956535,3.43279455,0.02587794,0.13134792
-3.49074537,3.66728839,0.00868459,0.08182238,0.57765173,3.42496145,0.02451069,0.12557703
-3.48474237,3.64515002,0.00851796,0.07632032,0.55626098,3.41679973,0.02327595,0.12000882
-3.47873937,3.62428249,0.00834235,0.07124426,0.53573955,3.40916866,0.02220786,0.11474278
-3.47273637,3.60585775,0.00816138,0.06669056,0.51640832,3.40302586,0.02133926,0.10987374
-3.46673337,3.59113167,0.00797916,0.06274612,0.49856117,3.39943100,0.02070143,0.10549122
-3.46073037,3.58144229,0.00780033,0.05948768,0.48246440,3.39954532,0.02032381,0.10167893
-3.45472736,3.57820323,0.00762995,0.05698137,0.46835690,3.40462568,0.02023384,0.09851440
-3.44872436,3.58289110,0.00747346,0.05528243,0.45645060,3.41601246,0.02045665,0.09606861
-3.44272136,3.59702609,0.00733655,0.05443510,0.44693097,3.43511035,0.02101483,0.09440559
-3.43671836,3.62214508,0.00722505,0.05447256,0.43995727,3.46336182,0.02192813,0.09358199
-3.43071536,3.65976741,0.00714477,0.05541679,0.43566225,3.50221316,0.02321304,0.09364637
-3.42471236,3.71135334,0.00710135,0.05727855,0.43415127,3.55307359,0.02488237,0.09463847
-3.41870935,3.77825621,0.00710005,0.06005713,0.43550063,3.61726827,0.02694478,0.09658821
-3.41270635,3.86166959,0.00714565,0.06374016,0.43975523,3.69598653,0.02940419,0.09951450
-3.40670335,3.96257119,0.00724218,0.06830329,0.44692554,3.79022714,0.03225922,0.10342402
-3.40070035,4.08166566,0.00739281,0.07370987,0.45698422,3.90074255,0.03550261,0.10830981
-3.39469735,4.21932892,0.00759971,0.07991065,0.46986260,4.02798470,0.03912066,0.11414997
-3.38869435,4.37555677,0.00786387,0.08684356,0.48544720,4.17205494,0.04309272,0.12090637
-3.38269135,4.54992053,0.00818500,0.09443366,0.50357694,4.33266065,0.04739083,0.12852367
-3.37668834,4.74153268,0.00856151,0.10259332,0.52404112,4.50908133,0.05197949,0.13692854
-3.37068534,4.94902503,0.00899040,0.11122262,0.54657862,4.70014647,0.05681562,0.14602942
-3.36468234,5.17054165,0.00946733,0.12021021,0.57087878,4.90422741,0.06184877,0.15571674
-3.35867934,5.40374850,0.00998660,0.12943454,0.59658387,5.11924477,0.06702152,0.16586375
-3.35267634,5.64586071,0.01054130,0.13876543,0.62329368,5.34269246,0.07227028,0.17632803
-3.34667334,5.89368806,0.01112343,0.14806620,0.65057195,5.57167885,0.07752626,0.18695367
-3.34067034,6.14369813,0.01172406,0.15719615,0.67795483,5.80298442,0.08271674,0.19757413
-3.33466733,6.39209601,0.01233357,0.16601335,0.70496104,6.03313500,0.08776664,0.20801569
-3.32866433,6.63491828,0.01294188,0.17437778,0.73110351,6.25848852,0.09260020,0.21810151
-3.32266133,6.86813849,0.01353875,0.18215467,0.75590205,6.47533260,0.09714291,0.22765601
-3.31665833,7.08778048,0.01411409,0.18921779,0.77889663,6.67998973,0.10132343,0.23650959
-3.31065533,7.29003528,0.01465818,0.19545282,0.79966065,6.86892605,0.10507562,0.24450335
-3.30465233,7.47137727,0.01516207,0.20076040,0.81781363,7.03885977,0.10834035,0.25149376
-3.29864932,7.62867458,0.01561776,0.20505888,0.83303283,7.18686452,0.11106735,0.25735693
-3.29264632,7.75928930,0.01601849,0.20828662,0.84506309,7.31046369,0.11321659,0.26199241
-3.28664332,7.86116309,0.01635893,0.21040364,0.85372446,7.40771137,0.11475954,0.26532622
-3.28064032,7.93288422,0.01663534,0.21139267,0.85891727,7.47725649,0.11567994,0.26731311
-3.27463732,7.97373323,0.01684563,0.21125942,0.86062429,7.51838723,0.11597422,0.26793771
-3.26863432,7.98370472,0.01698938,0.21003214,0.85890990,7.53105348,0.11565145,0.26721478
-3.26263132,7.96350444,0.01706784,0.20776039,0.85391617,7.51586646,0.11473287,0.26518823
-3.25662831,7.91452150,0.01708378,0.20451319,0.84585617,7.47407508,0.11325100,0.26192926
-3.25062531,7.83877688,0.01704133,0.20037650,0.83500471,7.40752031,0.11124836,0.25753342
-3.24462231,7.73885054,0.01694575,0.19545024,0.82168694,7.31856930,0.10877592,0.25211692
-3.23861931,7.61779023,0.01680318,0.18984496,0.80626543,7.21003221,0.10589125,0.24581233
-3.23261631,7.47900613,0.01662036,0.18367829,0.78912635,7.08506533,0.10265657,0.23876371
-3.22661331,7.32615575,0.01640431,0.17707131,0.77066524,6.94706478,0.09913669,0.23112165
-3.22061031,7.16302428,0.01616202,0.17014508,0.75127329,6.79955528,0.09539703,0.22303826
-3.21460730,6.99340529,0.01590019,0.16301737,0.73132457,6.64607873,0.09150171,0.21466238
-3.20860430,6.82098664,0.01562500,0.15579975,0.71116477,6.49008710,0.08751186,0.20613522
-3.20260130,6.64924630,0.01534183,0.14859518,0.69110199,6.33484398,0.08348414,0.19758662
-3.19659830,6.48136166,0.01505518,0.14149613,0.67139990,6.18333829,0.07946963,0.18913200
-3.19059530,6.32013557,0.01476854,0.13458320,0.65227331,6.03821320,0.07551296,0.18087015
-3.18459230,6.16794115,0.01448433,0.12792446,0.63388642,5.90171236,0.07165188,0.17288191
-3.17858929,6.02668651,0.01420395,0.12157519,0.61635357,5.77564459,0.06791702,0.16522966
-3.17258629,5.89779964,0.01392784,0.11557823,0.59974215,5.66136730,0.06433207,0.15795765
-3.16658329,5.78223240,0.01365560,0.10996472,0.58407759,5.55978815,0.06091418,0.15109312
-3.16058029,5.68048232,0.01338613,0.10475514,0.56934984,5.47138330,0.05767451,0.14464793
-3.15457729,5.59262948,0.01311785,0.09996069,0.55552096,5.39623036,0.05461907,0.13862082
-3.14857429,5.51838588,0.01284885,0.09558469,0.54253333,5.33405325,0.05174952,0.13299991
-3.14257129,5.45715385,0.01257715,0.09162409,0.53031798,5.28427617,0.04906410,0.12776547
-3.13656828,5.40809020,0.01230084,0.08807095,0.51880264,5.24608326,0.04655853,0.12289275
-3.13056528,5.37017274,0.01201830,0.08491371,0.50791912,5.21848105,0.04422687,0.11835469
-3.12456228,5.34226605,0.01172835,0.08213838,0.49760958,5.20036061,0.04206226,0.11412453
-3.11855928,5.32318367,0.01143038,0.07972944,0.48783176,5.19055671,0.04005760,0.11017806
-3.11255628,5.31174437,0.01112445,0.07767056,0.47856265,5.18790174,0.03820605,0.10649562
-3.10655328,5.30682088,0.01081133,0.07594503,0.46980086,5.19127284,0.03650148,0.10306362
-3.10055028,5.30737975,0.01049258,0.07453602,0.46156759,5.19963066,0.03493869,0.09987577
-3.09454727,5.31251175,0.01017048,0.07342669,0.45390629,5.21204955,0.03351359,0.09693380
-3.08854427,5.32145286,0.00984808,0.07260004,0.44688124,5.22773868,0.03222327,0.09424782
-3.08254127,5.33359615,0.00952903,0.07203882,0.44057521,5.24605468,0.03106594,0.09183635
-3.07653827,5.34849546,0.00921762,0.07172531,0.43508642,5.26650634,0.03004088,0.08972594
-3.07053527,5.36586191,0.00891858,0.07164111,0.43052502,5.28875249,0.02914824,0.08795056
-3.06453227,5.38555449,0.00863704,0.07176706,0.42700940,5.31259424,0.02838897,0.08655071
-3.05852926,5.40756617,0.00837837,0.07208312,0.42466228,5.33796269,0.02776454,0.08557228
-3.05252626,5.43200667,0.00814808,0.07256848,0.42360708,5.36490360,0.02727680,0.08506530
-3.04652326,5.45908322,0.00795171,0.07320168,0.42396435,5.39355990,0.02692780,0.08508247
-3.04052026,5.48908015,0.00779469,0.07396094,0.42584853,5.42415314,0.02671957,0.08567757
-3.03451726,5.52233815,0.00768225,0.07482450,0.42936507,5.45696459,0.02665396,0.08690384
-3.02851426,5.55923381,0.00761935,0.07577109,0.43460782,5.49231656,0.02673239,0.08881224
-3.02251126,5.60015955,0.00761056,0.07678041,0.44165675,5.53055416,0.02695573,0.09144962
-3.01650825,5.64550435,0.00766001,0.07783365,0.45057593,5.57202774,0.02732400,0.09485701
-3.01050525,5.69563500,0.00777136,0.07891392,0.46141182,5.61707588,0.02783621,0.09906778
-3.00450225,5.75087805,0.00794774,0.08000670,0.47419172,5.66600901,0.02849005,0.10410600
-2.99849925,5.81150227,0.00819177,0.08110008,0.48892242,5.71909329,0.02928171,0.10998482
-2.99249625,5.87770157,0.00850554,0.08218500,0.50558919,5.77653502,0.03020556,0.11670511
-2.98649325,5.94957864,0.00889064,0.08325525,0.52415488,5.83846531,0.03125393,0.12425426
-2.98049025,6.02712936,0.00934822,0.08430743,0.54455948,5.90492541,0.03241693,0.13260529
-2.97448724,6.11022852,0.00987902,0.08534064,0.56671998,5.97585285,0.03368218,0.14171643
-2.96848424,6.19861734,0.01048344,0.08635623,0.59053076,6.05106898,0.03503479,0.15153093
-2.96248124,6.29189334,0.01116161,0.08735730,0.61586445,6.13026840,0.03645728,0.16197754
-2.95647824,6.38950350,0.01191348,0.08834819,0.64257351,6.21301103,0.03792962,0.17297129
-2.95047524,6.49074119,0.01273884,0.08933398,0.67049234,6.29871742,0.03942946,0.18441495
-2.94447224,6.59474760,0.01363744,0.09031992,0.69944008,6.38666799,0.04093237,0.19620083
-2.93846923,6.70051825,0.01460898,0.09131094,0.72922394,6.47600681,0.04241229,0.20821316
-2.93246623,6.80691465,0.01565318,0.09231118,0.75964307,6.56575014,0.04384205,0.22033074
-2.92646323,6.91268142,0.01676974,0.09332361,0.79049265,6.65479989,0.04519400,0.23242993
-2.92046023,7.01646830,0.01795833,0.09434978,0.82156816,6.74196202,0.04644074,0.24438786
-2.91445723,7.11685674,0.01921849,0.09538959,0.85266954,6.82596930,0.04755585,0.25608556
-2.90845423,7.21239001,0.02054956,0.09644122,0.88360487,6.90550778,0.04851476,0.26741114
-2.90245123,7.30160589,0.02195055,0.09750112,0.91419357,6.97924620,0.04929545,0.27826256
-2.89644822,7.38307049,0.02341993,0.09856404,0.94426864,7.04586699,0.04987919,0.28855013
-2.89044522,7.45541197,0.02495544,0.09962316,0.97367789,7.10409783,0.05025122,0.29819846
-2.88444222,7.51735262,0.02655391,0.10067024,1.00228400,7.15274235,0.05040116,0.30714775
-2.87843922,7.56773791,0.02821098,0.10169576,1.02996338,7.19070875,0.05032344,0.31535445
-2.87243622,7.60556152,0.02992091,0.10268903,1.05660382,7.21703510,0.05001739,0.32279118
-2.86643322,7.62998512,0.03167631,0.10363841,1.08210113,7.23091046,0.04948730,0.32944590
-2.86043022,7.64035244,0.03346801,0.10453137,1.10635495,7.23169097,0.04874214,0.33532045
-2.85442721,7.63619715,0.03528487,0.10535460,1.12926414,7.21891044,0.04779522,0.34042848
-2.84842421,7.61724460,0.03711367,0.10609412,1.15072197,7.19228533,0.04666359,0.34479300
-2.84242121,7.58340781,0.03893911,0.10673538,1.17061166,7.15171414,0.04536742,0.34844345
-2.83641821,7.53477826,0.04074388,0.10726338,1.18880272,7.09727175,0.04392920,0.35141285
-2.83041521,7.47161236,0.04250874,0.10766283,1.20514838,7.02919919,0.04237287,0.35373480
-2.82441221,7.39431474,0.04421279,0.10791834,1.21948465,6.94788979,0.04072305,0.35544086
-2.81840920,7.30341940,0.04583379,0.10801476,1.23163112,6.85387258,0.03900413,0.35655818
-2.81240620,7.19956996,0.04734858,0.10793753,1.24139384,6.74779388,0.03723960,0.35710779
-2.80640320,7.08349998,0.04873356,0.10767312,1.24857031,6.63039818,0.03545134,0.35710345
-2.80040020,6.95601434,0.04996529,0.10720962,1.25295631,6.50250893,0.03365912,0.35655121
-2.79439720,6.81797239,0.05102108,0.10653731,1.25435469,6.36501020,0.03188018,0.35544982
-2.78839420,6.67027328,0.05187965,0.10564938,1.25258539,6.21882957,0.03012903,0.35379173
-2.78239120,6.51384372,0.05252178,0.10454257,1.24749646,6.06492263,0.02841732,0.35156481
-2.77638819,6.34962810,0.05293096,0.10321791,1.23897539,5.90425934,0.02675390,0.34875466
-2.77038519,6.17858070,0.05309395,0.10168127,1.22696012,5.73781193,0.02514502,0.34534730
-2.76438219,6.00165951,0.05300134,0.09994396,1.21144904,5.56654454,0.02359453,0.34133206
-2.75837919,5.81982126,0.05264790,0.09802304,1.19250944,5.39140396,0.02210431,0.33670460
-2.75237619,5.63401677,0.05203289,0.09594161,1.17028363,5.21331142,0.02067461,0.33146975
-2.74637319,5.44518647,0.05116024,0.09372874,1.14499237,5.03315501,0.01930446,0.32564405
-2.74037019,5.25425524,0.05003852,0.09141925,1.11693519,4.85178253,0.01799209,0.31925776
-2.73436718,5.06212665,0.04868081,0.08905320,1.08648739,4.66999467,0.01673532,0.31235627
-2.72836418,4.86967617,0.04710441,0.08667514,1.05409368,4.48853858,0.01553183,0.30500072
-2.72236118,4.67774373,0.04533040,0.08433312,1.02025852,4.30810191,0.01437950,0.29726786
-2.71635818,4.48712580,0.04338307,0.08207744,0.98553362,4.12930764,0.01327655,0.28924901
-2.71035518,4.29856750,0.04128934,0.07995926,0.95050294,3.95271016,0.01222172,0.28104823
-2.70435218,4.11275533,0.03907795,0.07802906,0.91576583,3.77879298,0.01121431,0.27277980
-2.69834917,3.93031128,0.03677877,0.07633503,0.88191905,3.60796849,0.01025418,0.26456504
-2.69234617,3.75178886,0.03442199,0.07492141,0.84953851,3.44058029,0.00934175,0.25652867
-2.68634317,3.57767169,0.03203742,0.07382699,0.81916146,3.27690828,0.00847788,0.24879496
-2.68034017,3.40837521,0.02965375,0.07308366,0.79126999,3.11717662,0.00766377,0.24148372
-2.67433717,3.24425152,0.02729794,0.07271518,0.76627673,2.96156459,0.00690089,0.23470658
-2.66833417,3.08559774,0.02499472,0.07273632,0.74451323,2.81022003,0.00619082,0.22856349
-2.66233117,2.93266738,0.02276615,0.07315221,0.72622176,2.66327491,0.00553515,0.22313986
-2.65632816,2.78568448,0.02063133,0.07395817,0.71155089,2.52086224,0.00493542,0.21850444
-2.65032516,2.64485986,0.01860621,0.07513991,0.70055509,2.38313378,0.00439304,0.21470800
-2.64432216,2.51040853,0.01670357,0.07667415,0.69319844,2.25027728,0.00390923,0.21178299
-2.63831916,2.38256755,0.01493303,0.07852969,0.68936227,2.12253264,0.00348503,0.20974421
-2.63231616,2.26161314,0.01330121,0.08066888,0.68885648,2.00020574,0.00312129,0.20859031
-2.62631316,2.14787604,0.01181196,0.08304935,0.69143399,1.88367934,0.00281870,0.20830633
-2.62031016,2.04175433,0.01046661,0.08562609,0.69680765,1.77342008,0.00257781,0.20886681
-2.61430715,1.94372255,0.00926431,0.08835372,0.70466882,1.66998123,0.00239910,0.21023960
-2.60830415,1.85433662,0.00820238,0.09118875,0.71470676,1.57400056,0.00228300,0.21238983
-2.60230115,1.77423394,0.00727665,0.09409191,0.72662781,1.48619349,0.00222995,0.21528413
