energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Ge_p_up,Ge_p_down,Ge_d_up,Ge_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-3.86293147,3.56251359,-3.34941448,0.93635291,-0.90709510,2.03202770,-1.86259764,0.85338498,-0.79594173,0.00000000,-0.00000000,1.01584482,-0.98494795,0.00000000,-0.00000000
-3.85692846,3.61619240,-3.42350213,0.93922759,-0.91734260,2.07750817,-1.91650998,0.86695215,-0.81304223,0.00000000,-0.00000000,1.02362165,-1.00103513,0.00000000,-0.00000000
-3.85092546,3.66162509,-3.48963016,0.93945574,-0.92486033,2.11927343,-1.96682892,0.87922264,-0.82863941,0.00000000,-0.00000000,1.02809035,-1.01409755,0.00000000,-0.00000000
-3.84492246,3.69903980,-3.54757921,0.93721326,-0.92967578,2.15745210,-2.01345229,0.89039170,-0.84282395,0.00000000,-0.00000000,1.02922328,-1.02396347,0.00000000,-0.00000000
-3.83891946,3.72882982,-3.59728954,0.93272648,-0.93187182,2.19225494,-2.05636157,0.90068753,-0.85572851,0.00000000,-0.00000000,1.02705305,-1.03050945,0.00000000,-0.00000000
-3.83291646,3.75154762,-3.63886700,0.92626731,-0.93158515,2.22396979,-2.09562353,0.91036503,-0.86752425,0.00000000,-0.00000000,1.02167519,-1.03366683,0.00000000,-0.00000000
-3.82691346,3.76789425,-3.67258553,0.91814729,-0.92900360,2.25295418,-2.13138989,0.91969864,-0.87841636,0.00000000,-0.00000000,1.01324890,-1.03342718,0.00000000,-0.00000000
-3.82091046,3.77870379,-3.69888593,0.90871074,-0.92436251,2.27962528,-2.16389494,0.92897446,-0.88863879,0.00000000,-0.00000000,1.00199589,-1.02984642,0.00000000,-0.00000000
-3.81490745,3.78492260,-3.71836994,0.89832686,-0.91793994,2.30444733,-2.19345069,0.93848167,-0.89844804,0.00000000,-0.00000000,0.98819685,-1.02304717,0.00000000,-0.00000000
-3.80890445,3.78758332,-3.73178921,0.88738104,-0.91005085,2.32791637,-2.22043945,0.94850326,-0.90811622,0.00000000,-0.00000000,0.97218561,-1.01321895,0.00000000,-0.00000000
-3.80290145,3.78777383,-3.74002877,0.87626521,-0.90104020,2.35054257,-2.24530359,0.95930634,-0.91792326,0.00000000,-0.00000000,0.95434111,-1.00061611,0.00000000,-0.00000000
-3.79689845,3.78660175,-3.74408472,0.86536764,-0.89127500,2.37283032,-2.26853238,0.97113203,-0.92814852,0.00000000,-0.00000000,0.93507717,-0.98555315,0.00000000,-0.00000000
-3.79089545,3.78515530,-3.74503623,0.85506213,-0.88113527,2.39525659,-2.29064603,0.98418532,-0.93906173,0.00000000,-0.00000000,0.91483045,-0.96839758,0.00000000,-0.00000000
-3.78489245,3.78446164,-3.74401215,0.84569697,-0.87100424,2.41824821,-2.31217703,0.99862502,-0.95091342,0.00000000,-0.00000000,0.89404705,-0.94956035,0.00000000,-0.00000000
-3.77888944,3.78544407,-3.74215300,0.83758395,-0.86125770,2.44215877,-2.33364918,1.01455419,-0.96392514,0.00000000,-0.00000000,0.87316819,-0.92948415,0.00000000,-0.00000000
-3.77288644,3.78888002,-3.74056926,0.83098763,-0.85225294,2.46724623,-2.35555489,1.03201149,-0.97827950,0.00000000,-0.00000000,0.85261551,-0.90862985,0.00000000,-0.00000000
-3.76688344,3.79536152,-3.74029743,0.82611555,-0.84431741,2.49365214,-2.37833136,1.05096370,-0.99411051,0.00000000,-0.00000000,0.83277675,-0.88746175,0.00000000,-0.00000000
-3.76088044,3.80526017,-3.74225546,0.82310938,-0.83773756,2.52138369,-2.40233665,1.07130008,-1.01149444,0.00000000,-0.00000000,0.81399241,-0.86643208,0.00000000,-0.00000000
-3.75487744,3.81869866,-3.74719947,0.82203790,-0.83274824,2.55029979,-2.42782662,1.09282870,-1.03044164,0.00000000,-0.00000000,0.79654394,-0.84596549,0.00000000,-0.00000000
-3.74887444,3.83553072,-3.75568374,0.82289184,-0.82952306,2.58010203,-2.45493384,1.11527548,-1.05088979,0.00000000,-0.00000000,0.78064412,-0.82644424,0.00000000,-0.00000000
-3.74287144,3.85533096,-3.76802616,0.82558106,-0.82816613,2.61033166,-2.48364974,1.13828593,-1.07269886,0.00000000,-0.00000000,0.76643020,-0.80819472,0.00000000,-0.00000000
-3.73686843,3.87739595,-3.78428112,0.82993455,-0.82870578,2.64037328,-2.51381103,1.16143016,-1.09564837,0.00000000,-0.00000000,0.75396002,-0.79147602,0.00000000,-0.00000000
-3.73086543,3.90075734,-3.80422166,0.83570308,-0.83109043,2.66946556,-2.54509158,1.18421091,-1.11943720,0.00000000,-0.00000000,0.74321144,-0.77647108,0.00000000,-0.00000000
-3.72486243,3.92420711,-3.82733237,0.84256495,-0.83518705,2.69671920,-2.57700048,1.20607491,-1.14368629,0.00000000,-0.00000000,0.73408524,-0.76328090,0.00000000,-0.00000000
-3.71885943,3.94633467,-3.85281423,0.85013458,-0.84078259,2.72114190,-2.60888714,1.22642714,-1.16794445,0.00000000,-0.00000000,0.72641131,-0.75192225,0.00000000,-0.00000000
-3.71285643,3.96557469,-3.87960182,0.85797376,-0.84758821,2.74166956,-2.63995364,1.24464774,-1.19169721,0.00000000,-0.00000000,0.71995793,-0.74232883,0.00000000,-0.00000000
-3.70685343,3.98026409,-3.90639301,0.86560541,-0.85524661,2.75720282,-2.66927436,1.26011096,-1.21437884,0.00000000,-0.00000000,0.71444383,-0.73435617,0.00000000,-0.00000000
-3.70085043,3.98870604,-3.93169039,0.87252917,-0.86334216,2.76664749,-2.69582250,1.27220554,-1.23538703,0.00000000,-0.00000000,0.70955239,-0.72778985,0.00000000,-0.00000000
-3.69484742,3.98923818,-3.95385316,0.87823843,-0.87141362,2.76895728,-2.71850285,1.28035578,-1.25410012,0.00000000,-0.00000000,0.70494745,-0.72235692,0.00000000,-0.00000000
-3.68884442,3.98030225,-3.97115769,0.88223803,-0.87896905,2.76317685,-2.73618955,1.28404224,-1.26989607,0.00000000,-0.00000000,0.70028995,-0.71773982,0.00000000,-0.00000000
-3.68284142,3.96051186,-3.98186425,0.88406198,-0.88550232,2.74848335,-2.74776738,1.28282142,-1.28217262,0.00000000,-0.00000000,0.69525461,-0.71359236,0.00000000,-0.00000000
-3.67683842,3.92871535,-3.98428716,0.88329042,-0.89051064,2.72422439,-2.75217511,1.27634328,-1.29036787,0.00000000,-0.00000000,0.68954601,-0.70955690,0.00000000,-0.00000000
-3.67083542,3.88405062,-3.97686522,0.87956510,-0.89351247,2.68995061,-2.74844864,1.26436601,-1.29398033,0.00000000,-0.00000000,0.68291313,-0.70528205,0.00000000,-0.00000000
-3.66483242,3.82598934,-3.95822935,0.87260272,-0.89406490,2.64544119,-2.73576232,1.24676708,-1.29258768,0.00000000,-0.00000000,0.67516187,-0.70043994,0.00000000,-0.00000000
-3.65882941,3.75436840,-3.92726411,0.86220550,-0.89177996,2.59072098,-2.71346630,1.22355030,-1.28586330,0.00000000,-0.00000000,0.66616481,-0.69474234,0.00000000,-0.00000000
-3.65282641,3.66940691,-3.88316033,0.84826861,-0.88633897,2.52606839,-2.68111817,1.19484825,-1.27358992,0.00000000,-0.00000000,0.65586790,-0.68795485,0.00000000,-0.00000000
-3.64682341,3.57170800,-3.82545629,0.83078402,-0.87750451,2.45201344,-2.63850729,1.16092013,-1.25566960,0.00000000,-0.00000000,0.64429369,-0.67990853,0.00000000,-0.00000000
-3.64082041,3.46224523,-3.75406534,0.80984073,-0.86512928,2.36932615,-2.58567066,1.12214497,-1.23212961,0.00000000,-0.00000000,0.63154101,-0.67050834,0.00000000,-0.00000000
-3.63481741,3.34233430,-3.66928877,0.78562135,-0.84916162,2.27899557,-2.52289939,1.07901062,-1.20312401,0.00000000,-0.00000000,0.61778118,-0.65973818,0.00000000,-0.00000000
-3.62881441,3.21359126,-3.57181319,0.75839527,-0.82964740,2.18220060,-2.45073540,1.03209885,-1.16893056,0.00000000,-0.00000000,0.60325088,-0.64766210,0.00000000,-0.00000000
-3.62281141,3.07787943,-3.46269246,0.72850868,-0.80672829,2.08027383,-2.36995858,0.98206740,-1.12994339,0.00000000,-0.00000000,0.58824217,-0.63442189,0.00000000,-0.00000000
-3.61680840,2.93724736,-3.34331523,0.69637211,-0.78063642,1.97466003,-2.28156478,0.92962969,-1.08666146,0.00000000,-0.00000000,0.57308998,-0.62023099,0.00000000,-0.00000000
-3.61080540,2.79386074,-3.21535949,0.66244591,-0.75168584,1.86687133,-2.18673577,0.87553308,-1.03967352,0.00000000,-0.00000000,0.55815797,-0.60536524,0.00000000,-0.00000000
-3.60480240,2.64993147,-3.08073629,0.62722446,-0.72026110,1.75844093,-2.08680254,0.82053668,-0.98964014,0.00000000,-0.00000000,0.54382314,-0.59015079,0.00000000,-0.00000000
-3.59879940,2.50764691,-2.94152536,0.59121978,-0.68680363,1.65087747,-1.98320353,0.76538962,-0.93727361,0.00000000,-0.00000000,0.53046020,-0.57494994,0.00000000,-0.00000000
-3.59279640,2.36910253,-2.79990564,0.55494535,-0.65179645,1.54562194,-1.87743980,0.71081053,-0.88331660,0.00000000,-0.00000000,0.51842631,-0.56014553,0.00000000,-0.00000000
-3.58679340,2.23624061,-2.65808371,0.51890067,-0.61574794,1.44400876,-1.77102910,0.65746926,-0.82852046,0.00000000,-0.00000000,0.50804700,-0.54612460,0.00000000,-0.00000000
-3.58079040,2.11079746,-2.51822353,0.48355730,-0.57917550,1.34723264,-1.66546077,0.60597112,-0.77362410,0.00000000,-0.00000000,0.49960379,-0.53326237,0.00000000,-0.00000000
-3.57478739,1.99426112,-2.38238036,0.44934681,-0.54258965,1.25632223,-1.56215339,0.55684441,-0.71933415,0.00000000,-0.00000000,0.49332431,-0.52190697,0.00000000,-0.00000000
-3.56878439,1.88784072,-2.25244160,0.41665112,-0.50647930,1.17212118,-1.46241691,0.51053133,-0.66630729,0.00000000,-0.00000000,0.48937510,-0.51236595,0.00000000,-0.00000000
-3.56278139,1.79244831,-2.13007690,0.38579535,-0.47129872,1.09527716,-1.36742049,0.46738254,-0.61513523,0.00000000,-0.00000000,0.48785755,-0.50489501,0.00000000,-0.00000000
-3.55677839,1.70869320,-2.01669918,0.35704339,-0.43745675,1.02623861,-1.27816729,0.42765514,-0.56633280,0.00000000,-0.00000000,0.48880709,-0.49968955,0.00000000,-0.00000000
-3.55077539,1.63688820,-1.91343781,0.33059616,-0.40530837,0.96525883,-1.19547673,0.39151398,-0.52032939,0.00000000,-0.00000000,0.49219544,-0.49687937,0.00000000,-0.00000000
-3.54477239,1.57706681,-1.82112435,0.30659234,-0.37514904,0.91240663,-1.11997457,0.35903592,-0.47746396,0.00000000,-0.00000000,0.49793590,-0.49652663,0.00000000,-0.00000000
-3.53876938,1.52900958,-1.74029076,0.28511139,-0.34721166,0.86758265,-1.05209063,0.33021653,-0.43798336,0.00000000,-0.00000000,0.50589117,-0.49862720,0.00000000,-0.00000000
-3.53276638,1.49227783,-1.67117925,0.26617839,-0.32166617,0.83053991,-0.99206370,0.30497885,-0.40204387,0.00000000,-0.00000000,0.51588324,-0.50311511,0.00000000,-0.00000000
-3.52676338,1.46625255,-1.61376262,0.24977040,-0.29862155,0.80090748,-0.93995285,0.28318344,-0.36971561,0.00000000,-0.00000000,0.52770464,-0.50986980,0.00000000,-0.00000000
-3.52076038,1.45017597,-1.56777310,0.23582376,-0.27812984,0.77821576,-0.89565404,0.26463934,-0.34098924,0.00000000,-0.00000000,0.54113047,-0.51872572,0.00000000,-0.00000000
-3.51475738,1.44319361,-1.53273786,0.22424194,-0.26019180,0.76192204,-0.85892081,0.24911531,-0.31578465,0.00000000,-0.00000000,0.55593032,-0.52948349,0.00000000,-0.00000000
-3.50875438,1.44439450,-1.50801863,0.21490342,-0.24476388,0.75143517,-0.82938770,0.23635084,-0.29396094,0.00000000,-0.00000000,0.57187946,-0.54192210,0.00000000,-0.00000000
-3.50275138,1.45284769,-1.49285321,0.20766920,-0.23176580,0.74613806,-0.80659507,0.22606658,-0.27532710,0.00000000,-0.00000000,0.58876841,-0.55581123,0.00000000,-0.00000000
-3.49674837,1.46763314,-1.48639647,0.20238957,-0.22108845,0.74540741,-0.79001384,0.21797377,-0.25965305,0.00000000,-0.00000000,0.60641055,-0.57092303,0.00000000,-0.00000000
-3.49074537,1.48786613,-1.48775865,0.19890987,-0.21260160,0.74862980,-0.77906916,0.21178247,-0.24668034,0.00000000,-0.00000000,0.62464708,-0.58704246,0.00000000,-0.00000000
-3.48474237,1.51271407,-1.49603915,0.19707505,-0.20616101,0.75521379,-0.77316177,0.20720845,-0.23613234,0.00000000,-0.00000000,0.64334904,-0.60397575,0.00000000,-0.00000000
-3.47873937,1.54140572,-1.51035429,0.19673280,-0.20161462,0.76459811,-0.77168637,0.20397861,-0.22772334,0.00000000,-0.00000000,0.66241642,-0.62155630,0.00000000,-0.00000000
-3.47273637,1.57323290,-1.52985805,0.19773547,-0.19880765,0.77625582,-0.77404642,0.20183505,-0.22116653,0.00000000,-0.00000000,0.68177428,-0.63964766,0.00000000,-0.00000000
-3.46673337,1.60754548,-1.55375531,0.19994065,-0.19758633,0.78969506,-0.77966504,0.20053782,-0.21618071,0.00000000,-0.00000000,0.70136624,-0.65814352,0.00000000,-0.00000000
-3.46073037,1.64374084,-1.58130750,0.20321064,-0.19780036,0.80445681,-0.78799204,0.19986649,-0.21249548,0.00000000,-0.00000000,0.72114582,-0.67696467,0.00000000,-0.00000000
-3.45472736,1.68124912,-1.61183129,0.20741107,-0.19930406,0.82011046,-0.79850733,0.19962082,-0.20985529,0.00000000,-0.00000000,0.74106622,-0.69605309,0.00000000,-0.00000000
-3.44872436,1.71951615,-1.64469120,0.21240891,-0.20195630,0.83624807,-0.81072111,0.19962064,-0.20802206,0.00000000,-0.00000000,0.76106937,-0.71536380,0.00000000,-0.00000000
-3.44272136,1.75798575,-1.67928747,0.21807015,-0.20561951,0.85247796,-0.82417157,0.19970522,-0.20677691,0.00000000,-0.00000000,0.78107497,-0.73485485,0.00000000,-0.00000000
-3.43671836,1.79608327,-1.71504082,0.22425748,-0.21015795,0.86841882,-0.83842070,0.19973237,-0.20592084,0.00000000,-0.00000000,0.80097060,-0.75447634,0.00000000,-0.00000000
-3.43071536,1.83320206,-1.75137589,0.23082834,-0.21543562,0.88369469,-0.85304928,0.19957734,-0.20527485,0.00000000,-0.00000000,0.82060342,-0.77415928,0.00000000,-0.00000000
-3.42471236,1.86869428,-1.78770512,0.23763343,-0.22131393,0.89793176,-0.86765156,0.19913184,-0.20467952,0.00000000,-0.00000000,0.83977444,-0.79380505,0.00000000,-0.00000000
-3.41870935,1.90186723,-1.82341485,0.24451611,-0.22764970,0.91075732,-0.88183077,0.19830312,-0.20399433,0.00000000,-0.00000000,0.85823589,-0.81327646,0.00000000,-0.00000000
-3.41270635,1.93198580,-1.85785517,0.25131264,-0.23429355,0.92180104,-0.89519573,0.19701332,-0.20309684,0.00000000,-0.00000000,0.87569192,-0.83239110,0.00000000,-0.00000000
-3.40670335,1.95828128,-1.89033465,0.25785355,-0.24108901,0.93069882,-0.90735948,0.19519905,-0.20188193,0.00000000,-0.00000000,0.89180309,-0.85091757,0.00000000,-0.00000000
-3.40070035,1.97996647,-1.92012102,0.26396588,-0.24787250,0.93709895,-0.91793993,0.19281114,-0.20026113,0.00000000,-0.00000000,0.90619432,-0.86857510,0.00000000,-0.00000000
-3.39469735,1.99625612,-1.94644783,0.26947653,-0.25447432,0.94067016,-0.92656286,0.18981468,-0.19816205,0.00000000,-0.00000000,0.91846619,-0.88503690,0.00000000,-0.00000000
-3.38869435,2.00639179,-1.96852742,0.27421626,-0.26072064,0.94111131,-0.93286720,0.18618908,-0.19552805,0.00000000,-0.00000000,0.92820892,-0.89993700,0.00000000,-0.00000000
-3.38269135,2.00966976,-1.98556934,0.27802433,-0.26643644,0.93816186,-0.93651215,0.18192812,-0.19231805,0.00000000,-0.00000000,0.93501852,-0.91288057,0.00000000,-0.00000000
-3.37668834,2.00547014,-1.99680351,0.28075354,-0.27144931,0.93161248,-0.93718605,0.17704008,-0.18850632,0.00000000,-0.00000000,0.93851397,-0.92345726,0.00000000,-0.00000000
-3.37068534,1.99328565,-2.00150672,0.28227521,-0.27559390,0.92131522,-0.93461602,0.17154753,-0.18408244,0.00000000,-0.00000000,0.93835483,-0.93125669,0.00000000,-0.00000000
-3.36468234,1.97274811,-1.99903086,0.28248397,-0.27871675,0.90719237,-0.92857818,0.16548702,-0.17905108,0.00000000,-0.00000000,0.93425795,-0.93588555,0.00000000,-0.00000000
-3.35867934,1.94365124,-1.98883143,0.28130203,-0.28068138,0.88924351,-0.91890732,0.15890843,-0.17343171,0.00000000,-0.00000000,0.92601268,-0.93698515,0.00000000,-0.00000000
-3.35267634,1.90596813,-1.97049424,0.27868264,-0.28137305,0.86755019,-0.90550573,0.15187402,-0.16725810,0.00000000,-0.00000000,0.91349343,-0.93424869,0.00000000,-0.00000000
-3.34667334,1.85986248,-1.94375903,0.27461256,-0.28070327,0.84227798,-0.88835035,0.14445716,-0.16057752,0.00000000,-0.00000000,0.89666910,-0.92743698,0.00000000,-0.00000000
-3.34067034,1.80569278,-1.90853823,0.26911342,-0.27861350,0.81367556,-0.86749776,0.13674078,-0.15344973,0.00000000,-0.00000000,0.87560877,-0.91639207,0.00000000,-0.00000000
-3.33466733,1.74400925,-1.86492996,0.26224176,-0.27507795,0.78207100,-0.84308669,0.12881554,-0.14594564,0.00000000,-0.00000000,0.85048329,-0.90104775,0.00000000,-0.00000000
-3.32866433,1.67554360,-1.81322424,0.25408787,-0.27010532,0.74786531,-0.81533783,0.12077783,-0.13814572,0.00000000,-0.00000000,0.82156290,-0.88143657,0.00000000,-0.00000000
-3.32266133,1.60119208,-1.75390213,0.24477343,-0.26373928,0.71152354,-0.78455078,0.11272771,-0.13013819,0.00000000,-0.00000000,0.78921079,-0.85769278,0.00000000,-0.00000000
-3.31665833,1.52199291,-1.68762777,0.23444804,-0.25605772,0.67356399,-0.75109837,0.10476671,-0.12201702,0.00000000,-0.00000000,0.75387314,-0.83005132,0.00000000,-0.00000000
-3.31065533,1.43909906,-1.61523363,0.22328480,-0.24717080,0.63454597,-0.71541857,0.09699581,-0.11387986,0.00000000,-0.00000000,0.71606616,-0.79884265,0.00000000,-0.00000000
-3.30465233,1.35374780,-1.53769996,0.21147527,-0.23721787,0.59505671,-0.67800435,0.08951347,-0.10582598,0.00000000,-0.00000000,0.67636076,-0.76448400,0.00000000,-0.00000000
-3.29864932,1.26722861,-1.45612918,0.19922382,-0.22636334,0.55569810,-0.63939204,0.08241386,-0.09795420,0.00000000,-0.00000000,0.63536562,-0.72746732,0.00000000,-0.00000000
-3.29264632,1.18085072,-1.37171676,0.18674194,-0.21479190,0.51707377,-0.60014876,0.07578538,-0.09036099,0.00000000,-0.00000000,0.59370963,-0.68834467,0.00000000,-0.00000000
-3.28664332,1.09591197,-1.28572000,0.17424242,-0.20270306,0.47977708,-0.56085940,0.06970940,-0.08313879,0.00000000,-0.00000000,0.55202428,-0.64771186,0.00000000,-0.00000000
-3.28064032,1.01366999,-1.19942594,0.16193387,-0.19030548,0.44438047,-0.52211391,0.06425929,-0.07637455,0.00000000,-0.00000000,0.51092696,-0.60619097,0.00000000,-0.00000000
-3.27463732,0.93531690,-1.11412013,0.15001572,-0.17781120,0.41142655,-0.48449521,0.05949974,-0.07014848,0.00000000,-0.00000000,0.47100570,-0.56441275,0.00000000,-0.00000000
-3.26863432,0.86195831,-1.03105733,0.13867380,-0.16543008,0.38142104,-0.44856847,0.05548634,-0.06453316,0.00000000,-0.00000000,0.43280595,-0.52299959,0.00000000,-0.00000000
-3.26263132,0.79459708,-0.95143536,0.12807672,-0.15336460,0.35482784,-0.41487176,0.05226537,-0.05959288,0.00000000,-0.00000000,0.39681981,-0.48254975,0.00000000,-0.00000000
-3.25662831,0.73412208,-0.87637290,0.11837305,-0.14180531,0.33206609,-0.38390872,0.04987381,-0.05538321,0.00000000,-0.00000000,0.36347787,-0.44362344,0.00000000,-0.00000000
-3.25062531,0.68130194,-0.80689189,0.10968938,-0.13092685,0.31350915,-0.35614303,0.04833942,-0.05195084,0.00000000,-0.00000000,0.33314391,-0.40673121,0.00000000,-0.00000000
-3.24462231,0.63678348,-0.74390478,0.10212925,-0.12088495,0.29948533,-0.33199503,0.04768105,-0.04933359,0.00000000,-0.00000000,0.30611222,-0.37232496,0.00000000,-0.00000000
-3.23861931,0.60109434,-0.68820672,0.09577282,-0.11181415,0.29028006,-0.31184015,0.04790890,-0.04756045,0.00000000,-0.00000000,0.28260757,-0.34079162,0.00000000,-0.00000000
-3.23261631,0.57464915,-0.64047251,0.09067742,-0.10382643,0.28613911,-0.29600913,0.04902493,-0.04665193,0.00000000,-0.00000000,0.26278747,-0.31244961,0.00000000,-0.00000000
-3.22661331,0.55775853,-0.60125781,0.08687861,-0.09701063,0.28727268,-0.28478971,0.05102326,-0.04662024,0.00000000,-0.00000000,0.24674637,-0.28754793,0.00000000,-0.00000000
-3.22061031,0.55064016,-0.57100413,0.08439188,-0.09143268,0.29385974,-0.27842964,0.05389059,-0.04746970,0.00000000,-0.00000000,0.23452149,-0.26626761,0.00000000,-0.00000000
-3.21460730,0.55343095,-0.55004690,0.08321475,-0.08713652,0.30605253,-0.27714036,0.05760671,-0.04919706,0.00000000,-0.00000000,0.22609990,-0.24872525,0.00000000,-0.00000000
-3.20860430,0.56619977,-0.53862575,0.08332924,-0.08414548,0.32398063,-0.28110142,0.06214501,-0.05179186,0.00000000,-0.00000000,0.22142625,-0.23497827,0.00000000,-0.00000000
-3.20260130,0.58895984,-0.53689643,0.08470452,-0.08246433,0.34775450,-0.29046488,0.06747312,-0.05523686,0.00000000,-0.00000000,0.22041109,-0.22503148,0.00000000,-0.00000000
-3.19659830,0.62168013,-0.54494330,0.08729972,-0.08208154,0.37746804,-0.30535970,0.07355359,-0.05950846,0.00000000,-0.00000000,0.22293914,-0.21884461,0.00000000,-0.00000000
-3.19059530,0.66429545,-0.56279202,0.09106677,-0.08297188,0.41320017,-0.32589558,0.08034471,-0.06457721,0.00000000,-0.00000000,0.22887730,-0.21634037,0.00000000,-0.00000000
-3.18459230,0.71671451,-0.59042150,0.09595325,-0.08509915,0.45501505,-0.35216614,0.08780147,-0.07040839,0.00000000,-0.00000000,0.23808225,-0.21741267,0.00000000,-0.00000000
-3.17858929,0.77882585,-0.62777473,0.10190501,-0.08841902,0.50296105,-0.38425105,0.09587663,-0.07696273,0.00000000,-0.00000000,0.25040713,-0.22193475,0.00000000,-0.00000000
-3.17258629,0.85050134,-0.67476796,0.10886878,-0.09288186,0.55706830,-0.42221722,0.10452196,-0.08419724,0.00000000,-0.00000000,0.26570742,-0.22976686,0.00000000,-0.00000000
-3.16658329,0.93159715,-0.73129783,0.11679440,-0.09843546,0.61734489,-0.46611858,0.11368950,-0.09206618,0.00000000,-0.00000000,0.28384570,-0.24076332,0.00000000,-0.00000000
-3.16058029,1.02195224,-0.79724637,0.12563682,-0.10502762,0.68377187,-0.51599468,0.12333299,-0.10052218,0.00000000,-0.00000000,0.30469520,-0.25477872,0.00000000,-0.00000000
-3.15457729,1.12138457,-0.87248351,0.13535777,-0.11260854,0.75629712,-0.57186794,0.13340927,-0.10951748,0.00000000,-0.00000000,0.32814222,-0.27167315,0.00000000,-0.00000000
-3.14857429,1.22968498,-0.95686712,0.14592695,-0.12113292,0.83482845,-0.63373961,0.14387960,-0.11900531,0.00000000,-0.00000000,0.35408718,-0.29131629,0.00000000,-0.00000000
-3.14257129,1.34660943,-1.05024074,0.15732290,-0.13056174,0.91922601,-0.70158465,0.15471098,-0.12894124,0.00000000,-0.00000000,0.38244452,-0.31359036,0.00000000,-0.00000000
-3.13656828,1.47186974,-1.15242892,0.16953323,-0.14086364,1.00929461,-0.77534552,0.16587712,-0.13928457,0.00000000,-0.00000000,0.41314134,-0.33839184,0.00000000,-0.00000000
-3.13056528,1.60512338,-1.26323057,0.18255446,-0.15201591,1.10477615,-0.85492529,0.17735934,-0.14999968,0.00000000,-0.00000000,0.44611500,-0.36563193,0.00000000,-0.00000000
-3.12456228,1.74596289,-1.38241057,0.19639129,-0.16400493,1.20534262,-0.94018015,0.18914691,-0.16105719,0.00000000,-0.00000000,0.48130966,-0.39523581,0.00000000,-0.00000000
-3.11855928,1.89390560,-1.50968998,0.21105524,-0.17682613,1.31059022,-1.03091185,0.20123721,-0.17243486,0.00000000,-0.00000000,0.51867205,-0.42714077,0.00000000,-0.00000000
-3.11255628,2.04838417,-1.64473544,0.22656291,-0.19048342,1.42003489,-1.12686026,0.21363519,-0.18411827,0.00000000,-0.00000000,0.55814658,-0.46129324,0.00000000,-0.00000000
-3.10655328,2.20873859,-1.78714825,0.24293367,-0.20498800,1.53310974,-1.22769658,0.22635260,-0.19610103,0.00000000,-0.00000000,0.59966997,-0.49764490,0.00000000,-0.00000000
-3.10055028,2.37421042,-1.93645364,0.26018690,-0.22035673,1.64916480,-1.33301758,0.23940648,-0.20838462,0.00000000,-0.00000000,0.64316585,-0.53614804,0.00000000,-0.00000000
-3.09454727,2.54393966,-2.09209106,0.27833896,-0.23660983,1.76746926,-1.44234124,0.25281735,-0.22097771,0.00000000,-0.00000000,0.68853932,-0.57675031,0.00000000,-0.00000000
-3.08854427,2.71696479,-2.25340593,0.29739987,-0.25376828,1.88721650,-1.55510432,0.26660684,-0.23389503,0.00000000,-0.00000000,0.73567195,-0.61938914,0.00000000,-0.00000000
-3.08254127,2.89222641,-2.41964360,0.31736989,-0.27185070,2.00753201,-1.67066209,0.28079496,-0.24715571,0.00000000,-0.00000000,0.78441739,-0.66398613,0.00000000,-0.00000000
-3.07653827,3.06857452,-2.58994607,0.33823620,-0.29087008,2.12748408,-1.78829056,0.29539715,-0.26078114,0.00000000,-0.00000000,0.83459788,-0.71044156,0.00000000,-0.00000000
-3.07053527,3.24477970,-2.76335195,0.35996966,-0.31083024,2.24609708,-1.90719148,0.31042105,-0.27479249,0.00000000,-0.00000000,0.88600192,-0.75862943,0.00000000,-0.00000000
-3.06453227,3.41954790,-2.93880001,0.38252202,-0.33172238,2.36236718,-2.02650006,0.32586332,-0.28920784,0.00000000,-0.00000000,0.93838315,-0.80839327,0.00000000,-0.00000000
-3.05852926,3.59153858,-3.11513662,0.40582359,-0.35352176,2.47527983,-2.14529554,0.34170646,-0.30403910,0.00000000,-0.00000000,0.99146070,-0.85954289,0.00000000,-0.00000000
-3.05252626,3.75938575,-3.29112713,0.42978156,-0.37618467,2.58382860,-2.26261426,0.35791600,-0.31928882,0.00000000,-0.00000000,1.04492104,-0.91185244,0.00000000,-0.00000000
-3.04652326,3.92172115,-3.46547096,0.45427913,-0.39964597,2.68703474,-2.37746516,0.37443798,-0.33494708,0.00000000,-0.00000000,1.09842127,-0.96505981,0.00000000,-0.00000000
-3.04052026,4.07719891,-3.63682026,0.47917540,-0.42381713,2.78396663,-2.48884706,0.39119707,-0.35098848,0.00000000,-0.00000000,1.15159376,-1.01886763,0.00000000,-0.00000000
-3.03451726,4.22452071,-3.80380151,0.50430631,-0.44858520,2.87375860,-2.59576734,0.40809535,-0.36736954,0.00000000,-0.00000000,1.20405212,-1.07294571,0.00000000,-0.00000000
-3.02851426,4.36246059,-3.96503943,0.52948640,-0.47381252,2.95562821,-2.69726126,0.42501188,-0.38402652,0.00000000,-0.00000000,1.25539805,-1.12693506,0.00000000,-0.00000000
-3.02251126,4.48988842,-4.11918236,0.55451150,-0.49933742,3.02889151,-2.79241137,0.44180318,-0.40087390,0.00000000,-0.00000000,1.30522898,-1.18045330,0.00000000,-0.00000000
