energy_ev,total_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-3.55677839,5.10191140,0.64623461,0.00000000,0.01658393,1.18399991,3.16195344,0.89428225,0.05657997,2.69127412
-3.55077539,5.06603407,0.64534867,0.00000000,0.01640853,1.17658975,3.10944997,0.89326739,0.05733291,2.67120052
-3.54477239,5.03273855,0.64449346,0.00000000,0.01623692,1.16922036,3.05846911,0.89274096,0.05789077,2.65336634
-3.53876938,5.00260605,0.64362739,0.00000000,0.01607100,1.16203260,3.00949534,0.89277027,0.05824439,2.63813638
-3.53276638,4.97613977,0.64270931,0.00000000,0.01591284,1.15516572,2.96298049,0.89341049,0.05838908,2.62581029
-3.52676338,4.95374646,0.64170020,0.00000000,0.01576470,1.14875169,2.91932973,0.89470243,0.05832483,2.61661251
-3.52076038,4.93572071,0.64056477,0.00000000,0.01562902,1.14290978,2.87888868,0.89667056,0.05805639,2.61068427
-3.51475738,4.92223289,0.63927289,0.00000000,0.01550843,1.13774162,2.84193241,0.89932146,0.05759313,2.60807824
-3.50875438,4.91332175,0.63780090,0.00000000,0.01540574,1.13332711,2.80865698,0.90264272,0.05694878,2.60875619
-3.50275138,4.90889241,0.63613289,0.00000000,0.01532392,1.12972144,2.77917417,0.90660253,0.05614106,2.61259006
-3.49674837,4.90872010,0.63426175,0.00000000,0.01526614,1.12695327,2.75350963,0.91114990,0.05519109,2.61936658
-3.49074537,4.91245951,0.63219017,0.00000000,0.01523569,1.12502430,2.73160459,0.91621565,0.05412281,2.62879521
-3.48474237,4.91965956,0.62993142,0.00000000,0.01523602,1.12391007,2.71332091,0.92171406,0.05296228,2.64051938
-3.47873937,4.92978273,0.62750996,0.00000000,0.01527070,1.12356194,2.69844924,0.92754520,0.05173695,2.65413019
-3.47273637,4.94222789,0.62496170,0.00000000,0.01534338,1.12391015,2.68671954,0.93359778,0.05047489,2.66918232
-3.46673337,4.95635540,0.62233398,0.00000000,0.01545771,1.12486755,2.67781342,0.93975246,0.04920416,2.68521094
-3.46073037,4.97151297,0.61968506,0.00000000,0.01561734,1.12633383,2.67137738,0.94588536,0.04795204,2.70174898
-3.45472736,4.98706077,0.61708317,0.00000000,0.01582578,1.12820001,2.66703631,0.95187163,0.04674445,2.71834381
-3.44872436,5.00239439,0.61460500,0.00000000,0.01608632,1.13035274,2.66440630,0.95758896,0.04560540,2.73457232
-3.44272136,5.01696426,0.61233360,0.00000000,0.01640190,1.13267829,2.66310615,0.96292078,0.04455653,2.75005362
-3.43671836,5.03029047,0.61035575,0.00000000,0.01677496,1.13506595,2.66276705,0.96775902,0.04361668,2.76445879
-3.43071536,5.04197226,0.60875874,0.00000000,0.01720730,1.13741073,2.66304003,0.97200630,0.04280158,2.77751701
-3.42471236,5.05169177,0.60762677,0.00000000,0.01769989,1.13961516,2.66360086,0.97557747,0.04212366,2.78901798
-3.41870935,5.05921191,0.60703692,0.00000000,0.01825272,1.14159032,2.66415260,0.97840048,0.04159182,2.79881042
-3.41270635,5.06436889,0.60705502,0.00000000,0.01886459,1.14325596,2.66442567,0.98041652,0.04121135,2.80679698
-3.40670335,5.06705994,0.60773146,0.00000000,0.01953299,1.14453996,2.66417600,0.98157952,0.04098393,2.81292597
-3.40070035,5.06722742,0.60909720,0.00000000,0.02025395,1.14537720,2.66318156,0.98185503,0.04090762,2.81718052
-3.39469735,5.06484042,0.61116022,0.00000000,0.02102195,1.14570799,2.66123786,0.98121869,0.04097695,2.81956601
-3.38869435,5.05987543,0.61390265,0.00000000,0.02182983,1.14547629,2.65815289,0.97965439,0.04118310,2.82009676
-3.38269135,5.05229746,0.61727865,0.00000000,0.02266885,1.14462799,2.65374227,0.97715216,0.04151410,2.81878283
-3.37668834,5.04204321,0.62121341,0.00000000,0.02352866,1.14310931,2.64782506,0.97370626,0.04195511,2.81561812
-3.37068534,5.02900767,0.62560330,0.00000000,0.02439751,1.14086565,2.64022073,0.96931328,0.04248881,2.81057058
-3.36468234,5.01303516,0.63031734,0.00000000,0.02526237,1.13784086,2.63074777,0.96397070,0.04309581,2.80357540
-3.35867934,4.99391605,0.63519987,0.00000000,0.02610924,1.13397730,2.61922422,0.95767592,0.04375515,2.79453187
-3.35267634,4.97138948,0.64007465,0.00000000,0.02692342,1.12921648,2.60547025,0.95042590,0.04444488,2.78330437
-3.34667334,4.94515244,0.64475008,0.00000000,0.02768992,1.12350051,2.58931295,0.94221744,0.04514264,2.76972754
-3.34067034,4.91487510,0.64902548,0.00000000,0.02839385,1.11677427,2.57059305,0.93304824,0.04582638,2.75361589
-3.33466733,4.88022163,0.65269822,0.00000000,0.02902086,1.10898818,2.54917349,0.92291865,0.04647498,2.73477708
-3.32866433,4.84087591,0.65557139,0.00000000,0.02955761,1.10010152,2.52494933,0.91183401,0.04706895,2.71302873
-3.32266133,4.79657048,0.65746168,0.00000000,0.02999222,1.09008615,2.49785857,0.89980759,0.04759112,2.68821747
-3.31665833,4.74711754,0.65820728,0.00000000,0.03031466,1.07893032,2.46789329,0.88686385,0.04802716,2.66023959
-3.31065533,4.69243991,0.65767515,0.00000000,0.03051714,1.06664255,2.43511038,0.87304187,0.04836615,2.62906174
-3.30465233,4.63260030,0.65576768,0.00000000,0.03059445,1.05325516,2.39964119,0.85839882,0.04860098,2.59474060
-3.29864932,4.56782688,0.65242805,0.00000000,0.03054416,1.03882731,2.36169938,0.84301295,0.04872862,2.55744014
-3.29264632,4.49853320,0.64764425,0.00000000,0.03036679,1.02344728,2.32158623,0.82698621,0.04875027,2.51744512
-3.28664332,4.42533106,0.64145141,0.00000000,0.03006584,1.00723383,2.27969283,0.81044593,0.04867128,2.47516977
-3.28064032,4.34903463,0.63393230,0.00000000,0.02964778,0.99033637,2.23649861,0.79354556,0.04850101,2.43116062
-3.27463732,4.27065507,0.62521586,0.00000000,0.02912184,0.97293388,2.19256579,0.77646413,0.04825241,2.38609280
-3.26863432,4.19138497,0.61547378,0.00000000,0.02849981,0.95523250,2.14852965,0.75940448,0.04794157,2.34075945
-3.26263132,4.11257251,0.60491526,0.00000000,0.02779566,0.93746166,2.10508446,0.74258997,0.04758697,2.29605408
-3.25662831,4.03568592,0.59378001,0.00000000,0.02702513,0.91986895,2.06296550,0.72625990,0.04720877,2.25294642
-3.25062531,3.96226930,0.58232980,0.00000000,0.02620527,0.90271381,2.02292742,0.71066361,0.04682794,2.21245224
-3.24462231,3.89389112,0.57083891,0.00000000,0.02535388,0.88626012,1.98571981,0.69605345,0.04646534,2.17559843
-3.23861931,3.83208770,0.55958378,0.00000000,0.02448898,0.87076818,1.95206071,0.68267690,0.04614079,2.14338452
-3.23261631,3.77830392,0.54883240,0.00000000,0.02362828,0.85648614,1.92260929,0.67076813,0.04587220,2.11674256
-3.22661331,3.73383383,0.53883379,0.00000000,0.02278858,0.84364146,1.89793877,0.66053937,0.04567472,2.09649690
-3.22061031,3.69976405,0.52980807,0.00000000,0.02198537,0.83243269,1.87851092,0.65217258,0.04556002,2.08332616
-3.21460730,3.67692279,0.52193765,0.00000000,0.02123231,0.82302198,1.86465353,0.64581163,0.04553573,2.07772892
-3.20860430,3.66583711,0.51535979,0.00000000,0.02054090,0.81552873,1.85654184,0.64155569,0.04560499,2.07999543
-3.20260130,3.66670098,0.51016101,0.00000000,0.01992019,0.81002472,1.85418537,0.63945396,0.04576623,2.09018649
-3.19659830,3.67935585,0.50637356,0.00000000,0.01937662,0.80653103,1.85742077,0.63950223,0.04601311,2.10812121
-3.19059530,3.70328536,0.50397421,0.00000000,0.01891390,0.80501697,1.86591151,0.64164141,0.04633474,2.13337423
-3.18459230,3.73762482,0.50288524,0.00000000,0.01853303,0.80540110,1.87915466,0.64575828,0.04671601,2.16528313
-3.17858929,3.78118535,0.50297793,0.00000000,0.01823245,0.80755449,1.89649485,0.65168838,0.04713815,2.20296580
-3.17258629,3.83249221,0.50407801,0.00000000,0.01800820,0.81130596,1.91714485,0.65922116,0.04757947,2.24534735
-3.16658329,3.88983556,0.50597324,0.00000000,0.01785423,0.81644922,1.94021226,0.66810699,0.04801622,2.29119540
-3.16058029,3.95133163,0.50842239,0.00000000,0.01776277,0.82275160,1.96473100,0.67806590,0.04842352,2.33916242
-3.15457729,4.01499166,0.51116550,0.00000000,0.01772470,0.82996385,1.98969650,0.68879757,0.04877642,2.38783310
-3.14857429,4.07879521,0.51393480,0.00000000,0.01773002,0.83783068,2.01410279,0.69999225,0.04905090,2.43577473
-3.14257129,4.14076475,0.51646580,0.00000000,0.01776826,0.84610145,2.03697994,0.71134186,0.04922489,2.48158828
-3.13656828,4.19903778,0.51850809,0.00000000,0.01782898,0.85454040,2.05742999,0.72255103,0.04927918,2.52395780
-3.13056528,4.25193331,0.51983529,0.00000000,0.01790212,0.86293602,2.07465986,0.73334735,0.04919827,2.56169597
-3.12456228,4.29800958,0.52025376,0.00000000,0.01797841,0.87110893,2.08800952,0.74349044,0.04897098,2.59378385
-3.11855928,4.33611056,0.51960972,0.00000000,0.01804967,0.87891803,2.09697426,0.75277945,0.04859098,2.61940301
-3.11255628,4.36539923,0.51779443,0.00000000,0.01810906,0.88626437,2.10122008,0.76105865,0.04805705,2.63795902
-3.10655328,4.38537660,0.51474731,0.00000000,0.01815121,0.89309280,2.10059164,0.76822093,0.04737315,2.64909535
-3.10055028,4.39588604,0.51045693,0.00000000,0.01817233,0.89939120,2.09511254,0.77420909,0.04654835,2.65269758
-3.09454727,4.39710340,0.50495992,0.00000000,0.01817020,0.90518737,2.08497823,0.77901508,0.04559642,2.64888823
-3.08854427,4.38951405,0.49833797,0.00000000,0.01814407,0.91054391,2.07054209,0.78267719,0.04453542,2.63801281
-3.08254127,4.37387875,0.49071310,0.00000000,0.01809454,0.91555136,2.05229578,0.78527564,0.04338697,2.62061843
-3.07653827,4.35119062,0.48224162,0.00000000,0.01802332,0.92031998,2.03084498,0.78692678,0.04217554,2.59742647
-3.07053527,4.32262596,0.47310705,0.00000000,0.01793305,0.92497087,2.00688188,0.78777637,0.04092757,2.56930078
-3.06453227,4.28949172,0.46351248,0.00000000,0.01782695,0.92962675,1.98115620,0.78799241,0.03967063,2.53721350
-3.05852926,4.25317243,0.45367265,0.00000000,0.01770862,0.93440310,1.95444592,0.78775781,0.03843248,2.50221002
-3.05252626,4.21507912,0.44380628,0.00000000,0.01758171,0.93940013,1.92752929,0.78726351,0.03724023,2.46537475
-3.04652326,4.17660258,0.43412875,0.00000000,0.01744974,0.94469592,1.90115940,0.78670208,0.03611960,2.42779915
-3.04052026,4.13907247,0.42484563,0.00000000,0.01731584,0.95034125,1.87604208,0.78626240,0.03509417,2.39055295
-3.03451726,4.10372366,0.41614708,0.00000000,0.01718260,0.95635614,1.85281802,0.78612522,0.03418480,2.35465935
-3.02851426,4.07167017,0.40820329,0.00000000,0.01705199,0.96272837,1.83204930,0.78645992,0.03340922,2.32107464
-3.02251126,4.04388687,0.40116106,0.00000000,0.01692525,0.96941383,1.81421050,0.78742226,0.03278162,2.29067210
-3.01650825,4.02119831,0.39514142,0.00000000,0.01680291,0.97633861,1.79968411,0.78915308,0.03231250,2.26423011
-3.01050525,4.00427383,0.39023821,0.00000000,0.01668485,0.98340258,1.78875977,0.79177770,0.03200857,2.24242382
-3.00450225,3.99362773,0.38651764,0.00000000,0.01657034,0.99048416,1.78163665,0.79540581,0.03187276,2.22581984
-2.99849925,3.98962318,0.38401850,0.00000000,0.01645817,0.99744579,1.77842830,0.80013155,0.03190436,2.21487324
-2.99249625,3.99247842,0.38275302,0.00000000,0.01634681,1.00413994,1.77916906,0.80603360,0.03209920,2.20992609
-2.98649325,4.00227422,0.38270817,0.00000000,0.01623451,1.01041500,1.78382127,0.81317502,0.03244995,2.21120711
-2.98049025,4.01896136,0.38384725,0.00000000,0.01611947,1.01612098,1.79228275,0.82160261,0.03294641,2.21883177
-2.97448724,4.04236765,0.38611177,0.00000000,0.01599999,1.02111458,1.80439370,0.83134588,0.03357592,2.23280274
-2.96848424,4.07220397,0.38942344,0.00000000,0.01587456,1.02526343,1.81994293,0.84241539,0.03432369,2.25301053
-2.96248124,4.10806950,0.39368627,0.00000000,0.01574198,1.02844954,1.83867316,0.85480079,0.03517326,2.27923462
-2.95647824,4.14945634,0.39878879,0.00000000,0.01560142,1.03057173,1.86028529,0.86846843,0.03610691,2.31114507
-2.95047524,4.19575419,0.40460633,0.00000000,0.01545248,1.03154722,1.88444194,0.88335910,0.03710609,2.34830544
-2.94447224,4.24625581,0.41100353,0.00000000,0.01529519,1.03131246,1.91077054,0.89938577,0.03815187,2.39017721
-2.93846923,4.30016421,0.41783684,0.00000000,0.01513003,1.02982338,1.93886634,0.91643200,0.03922533,2.43612637
-2.93246623,4.35660228,0.42495733,0.00000000,0.01495787,1.02705521,1.96829581,0.93435112,0.04030805,2.48543259
-2.92646323,4.41462558,0.43221361,0.00000000,0.01478000,1.02300204,1.99860086,0.95296638,0.04138250,2.53730129
-2.92046023,4.47323885,0.43945493,0.00000000,0.01459801,1.01767644,2.02930430,0.97207256,0.04243245,2.59087879
-2.91445723,4.53141626,0.44653441,0.00000000,0.01441377,1.01110904,2.05991669,0.99143891,0.04344336,2.64527048
-2.90845423,4.58812534,0.45331229,0.00000000,0.01422941,1.00334838,2.08994479,1.01081361,0.04440278,2.69956171
-2.90245123,4.64235407,0.45965927,0.00000000,0.01404723,0.99446088,2.11890158,1.02992977,0.04530062,2.75284090
-2.89644822,4.69314014,0.46545957,0.00000000,0.01386972,0.98453099,2.14631755,1.04851263,0.04612952,2.80422421
-2.89044522,4.73960134,0.47061389,0.00000000,0.01369949,0.97366140,2.17175296,1.06628796,0.04688501,2.85288069
-2.88444222,4.78096563,0.47504187,0.00000000,0.01353931,0.96197311,2.19481042,1.08299112,0.04756575,2.89805712
-2.87843922,4.81659921,0.47868412,0.00000000,0.01339204,0.94960531,2.21514737,1.09837643,0.04817362,2.93910113
-2.87243622,4.84603125,0.48150364,0.00000000,0.01326070,0.93671465,2.23248739,1.11222647,0.04871370,2.97548178
-2.86643322,4.86897341,0.48348646,0.00000000,0.01314845,0.92347403,2.24663002,1.12436070,0.04919427,3.00680630
-2.86043022,4.88533309,0.48464153,0.00000000,0.01305860,0.91007042,2.25745804,1.13464295,0.04962662,3.03283222
-2.85442721,4.89521916,0.48499986,0.00000000,0.01299459,0.89670183,2.26494181,1.14298733,0.05002479,3.05347402
-2.84842421,4.89893935,0.48461277,0.00000000,0.01296000,0.88357336,2.26914025,1.14936229,0.05040519,3.06880400
-2.84242121,4.89698931,0.48354940,0.00000000,0.01295852,0.87089224,2.27019792,1.15379227,0.05078617,3.07904686
-2.83641821,4.89003306,0.48189356,0.00000000,0.01299388,0.85886211,2.26833852,1.15635706,0.05118743,3.08456842
-2.83041521,4.87887588,0.47974001,0.00000000,0.01306980,0.84767674,2.26385466,1.15718856,0.05162939,3.08585849
-2.82441221,4.86443037,0.47719038,0.00000000,0.01318991,0.83751338,2.25709445,1.15646525,0.05213247,3.08350892
-2.81840920,4.84767734,0.47434880,0.00000000,0.01335760,0.82852618,2.24844555,1.15440437,0.05271633,3.07818749
-2.81240620,4.82962341,0.47131755,0.00000000,0.01357591,0.82083996,2.23831736,1.15125231,0.05339908,3.07060892
-2.80640320,4.81125707,0.46819293,0.00000000,0.01384742,0.81454490,2.22712238,1.14727363,0.05419647,3.06150430
-2.80040020,4.79350580,0.46506139,0.00000000,0.01417400,0.80969229,2.21525767,1.14273913,0.05512113,3.05159034
-2.79439720,4.77719606,0.46199636,0.00000000,0.01455678,0.80629193,2.20308752,1.13791378,0.05618190,3.04153985
-2.78839420,4.76301841,0.45905572,0.00000000,0.01499590,0.80431129,2.19092827,1.13304494,0.05738322,3.03195480
-2.78239120,4.75149960,0.45628016,0.00000000,0.01549042,0.80367667,2.17903605,1.12835154,0.05872465,3.02334331
-2.77638819,4.74298303,0.45369251,0.00000000,0.01603823,0.80427651,2.16759838,1.12401483,0.06020057,3.01610157
-2.77038519,4.73761866,0.45129797,0.00000000,0.01663593,0.80596662,2.15672987,1.12017110,0.06180006,3.01050152
-2.76438219,4.73536308,0.44908546,0.00000000,0.01727883,0.80857741,2.14647244,1.11690680,0.06350698,3.00668481
-2.75837919,4.73598959,0.44702980,0.00000000,0.01796095,0.81192260,2.13679997,1.11425630,0.06530025,3.00466339
-2.75237619,4.73910792,0.44509475,0.00000000,0.01867504,0.81580915,2.12762714,1.11220235,0.06715438,3.00432648
-2.74637319,4.74419255,0.44323675,0.00000000,0.01941273,0.82004795,2.11882193,1.11067928,0.06904010,3.00545364
-2.74037019,4.75061828,0.44140915,0.00000000,0.02016465,0.82446459,2.11022102,1.10957867,0.07092528,3.00773311
-2.73436718,4.75770096,0.43956672,0.00000000,0.02092063,0.82890981,2.10164730,1.10875721,0.07277593,3.01078457
-2.72836418,4.76474163,0.43767024,0.00000000,0.02166993,0.83326893,2.09292821,1.10804634,0.07455726,3.01418507
-2.72236118,4.77107140,0.43569090,0.00000000,0.02240151,0.83746986,2.08391423,1.10726305,0.07623493,3.01749684
-2.71635818,4.77609503,0.43361429,0.00000000,0.02310427,0.84148910,2.07449596,1.10622138,0.07777615,3.02029546
-2.71035518,4.77933081,0.43144376,0.00000000,0.02376741,0.84535551,2.06461925,1.10474387,0.07915078,3.02219712
-2.70435218,4.78044467,0.42920297,0.00000000,0.02438064,0.84915149,2.05429707,1.10267253,0.08033241,3.02288353
-2.69834917,4.77927683,0.42693749,0.00000000,0.02493451,0.85301150,2.04361775,1.09987852,0.08129917,3.02212318
-2.69234617,4.77585954,0.42471523,0.00000000,0.02542065,0.85711801,2.03274874,1.09627037,0.08203441,3.01978801
-2.68634317,4.77042504,0.42262585,0.00000000,0.02583199,0.86169481,2.02193592,1.09179998,0.08252722,3.01586465
-2.68034017,4.76340328,0.42077893,0.00000000,0.02616291,0.86699827,2.01149813,1.08646646,0.08277258,3.01045964
-2.67433717,4.75540949,0.41930106,0.00000000,0.02640943,0.87330661,2.00181732,1.08031742,0.08277146,3.00379858
-2.66833417,4.74722231,0.41833196,0.00000000,0.02656926,0.88090788,1.99332466,1.07344783,0.08253054,2.99621911
-2.66233117,4.73975332,0.41801967,0.00000000,0.02664183,0.89008698,1.98648331,1.06599649,0.08206178,2.98815825
-2.65632816,4.73400971,0.41851512,0.00000000,0.02662828,0.90111241,1.98176849,1.05814048,0.08138187,2.98013481
-2.65032516,4.73105168,0.41996626,0.00000000,0.02653141,0.91422326,1.97964614,1.05008768,0.08051145,2.97272770
-2.64432216,4.73194677,0.42251190,0.00000000,0.02635551,0.92961686,1.98055078,1.04206815,0.07947427,2.96655134
-2.63831916,4.73772311,0.42627570,0.00000000,0.02610628,0.94743776,1.98486395,1.03432453,0.07829634,2.96222949
-2.63231616,4.74932401,0.43136036,0.00000000,0.02579059,0.96776834,1.99289410,1.02710222,0.07700504,2.96036863
-2.62631316,4.76756565,0.43784240,0.00000000,0.02541627,0.99062141,2.00485895,1.02063963,0.07562824,2.96153239
-2.62031016,4.79310008,0.44576770,0.00000000,0.02499194,1.01593512,2.02087110,1.01515924,0.07419352,2.96621813
-2.61430715,4.82638483,0.45514794,0.00000000,0.02452669,1.04357029,2.04092766,1.01085966,0.07272750,2.97483686
-2.60830415,4.86766059,0.46595825,0.00000000,0.02402992,1.07331021,2.06490424,1.00790922,0.07125525,2.98769713
-2.60230115,4.91693759,0.47813588,0.00000000,0.02351107,1.10486301,2.09255376,1.00644113,0.06979984,3.00499383
-2.59629815,4.97399106,0.49158034,0.00000000,0.02297938,1.13786634,2.12350985,1.00655060,0.06838202,3.02680195
-2.59029515,5.03836584,0.50615463,0.00000000,0.02244376,1.17189437,2.15729495,1.00829376,0.06701996,3.05307549
-2.58429215,5.10938932,0.52168775,0.00000000,0.02191255,1.20646661,2.19333243,1.01168831,0.06572919,3.08365130
-2.57828914,5.18619214,0.53797837,0.00000000,0.02139339,1.24105856,2.23096236,1.01671585,0.06452250,3.11825724
-2.57228614,5.26773518,0.55479941,0.00000000,0.02089308,1.27511362,2.26946012,1.02332549,0.06341001,3.15652413
-2.56628314,5.35284154,0.57190351,0.00000000,0.02041752,1.30805594,2.30805694,1.03143846,0.06239917,3.19800054
-2.56028014,5.44023190,0.58902911,0.00000000,0.01997159,1.33930395,2.34596163,1.04095344,0.06149487,3.24216953
-2.55427714,5.52856161,0.60590695,0.00000000,0.01955915,1.36828404,2.38238253,1.05175204,0.06069946,3.28846632
-2.54827414,5.61645807,0.62226684,0.00000000,0.01918299,1.39444407,2.41654879,1.06370436,0.06001287,3.33629601
-2.54227114,5.70255671,0.63784436,0.00000000,0.01884484,1.41726641,2.44773027,1.07667395,0.05943264,3.38505054
-2.53626813,5.78553469,0.65238743,0.00000000,0.01854543,1.43628009,2.47525541,1.09052219,0.05895392,3.43412413
-2.53026513,5.86414097,0.66566244,0.00000000,0.01828451,1.45107178,2.49852653,1.10511175,0.05856955,3.48292670
-2.52426213,5.93722228,0.67745991,0.00000000,0.01806091,1.46129547,2.51703222,1.12030893,0.05827013,3.53089497
-2.51825913,6.00374442,0.68759938,0.00000000,0.01787263,1.46668042,2.53035668,1.13598499,0.05804402,3.57750106
-2.51225613,6.06280868,0.69593353,0.00000000,0.01771695,1.46703737,2.53818588,1.15201638,0.05787753,3.62225864
-2.50625313,6.11366350,0.70235138,0.00000000,0.01759052,1.46226295,2.54031070,1.16828391,0.05775507,3.66472668
-2.50025013,6.15571151,0.70678052,0.00000000,0.01748947,1.45234195,2.53662728,1.18467122,0.05765938,3.70451132
-2.49424712,6.18851226,0.70918830,0.00000000,0.01740953,1.43734778,2.52713478,1.20106251,0.05757188,3.74126594
-2.48824412,6.21178118,0.70958200,0.00000000,0.01734618,1.41744084,2.51193095,1.21733996,0.05747307,3.77468992
-2.48224112,6.22538522,0.70800792,0.00000000,0.01729474,1.39286508,2.49120584,1.23338101,0.05734302,3.80452654
-2.47623812,6.22933553,0.70454950,0.00000000,0.01725052,1.36394273,2.46523408,1.24905576,0.05716189,3.83056017
-2.47023512,6.22377785,0.69932438,0.00000000,0.01720895,1.33106749,2.43436595,1.26422477,0.05691054,3.85261321
-2.46423212,6.20898099,0.69248063,0.00000000,0.01716565,1.29469615,2.39901769,1.27873747,0.05657115,3.87054292
-2.45822911,6.18532370,0.68419218,0.00000000,0.01711660,1.25533910,2.35966130,1.29243144,0.05612784,3.88423834
-2.45222611,6.15328059,0.67465350,0.00000000,0.01705817,1.21354987,2.31681391,1.30513258,0.05556722,3.89361745
-2.44622311,6.11340723,0.66407381,0.00000000,0.01698725,1.16991384,2.27102722,1.31665645,0.05487893,3.89862464
-2.44022011,6.06632510,0.65267091,0.00000000,0.01690127,1.12503669,2.22287692,1.32681068,0.05405606,3.89922861
-2.43421711,6.01270649,0.64066489,0.00000000,0.01679830,1.07953255,2.17295237,1.33539852,0.05309549,3.89542076
-2.42821411,5.95326010,0.62827184,0.00000000,0.01667703,1.03401235,2.12184665,1.34222351,0.05199804,3.88721420
-2.42221111,5.88871742,0.61569787,0.00000000,0.01653680,0.98907256,2.07014711,1.34709501,0.05076859,3.87464340
-2.41620810,5.81982053,0.60313365,0.00000000,0.01637759,0.94528453,2.01842646,1.34983454,0.04941595,3.85776468
-2.41020510,5.74731156,0.59074956,0.00000000,0.01620004,0.90318472,1.96723461,1.35028264,0.04795267,3.83665752
-2.40420210,5.67192408,0.57869184,0.00000000,0.01600532,0.86326592,1.91709122,1.34830593,0.04639470,3.81142680
-2.39819910,5.59437657,0.56707972,0.00000000,0.01579520,0.82596968,1.86847910,1.34380412,0.04476098,3.78220602
-2.39219610,5.51536813,0.55600370,0.00000000,0.01557188,0.79168004,1.82183852,1.33671657,0.04307293,3.74916117
-2.38619310,5.43557609,0.54552504,0.00000000,0.01533799,0.76071854,1.77756233,1.32702809,0.04135387,3.71249548
-2.38019010,5.35565548,0.53567642,0.00000000,0.01509650,0.73334067,1.73599208,1.31477356,0.03962842,3.67245431
-2.37418709,5.27623975,0.52646382,0.00000000,0.01485061,0.70973366,1.69741488,1.30004117,0.03792193,3.62933014
-2.36818409,5.19794229,0.51786928,0.00000000,0.01460370,0.69001560,1.66206126,1.28297382,0.03625987,3.58346695
-2.36218109,5.12135803,0.50985463,0.00000000,0.01435925,0.67423582,1.63010364,1.26376870,0.03466729,3.53526360
-2.35617809,5.04706443,0.50236578,0.00000000,0.01412070,0.66237651,1.60165562,1.24267472,0.03316831,3.48517545
-2.35017509,4.97562118,0.49533737,0.00000000,0.01389142,0.65435533,1.57677195,1.21998788,0.03178565,3.43371374
-2.34417209,4.90756792,0.48869759,0.00000000,0.01367462,0.65002917,1.55544903,1.19604455,0.03054022,3.38144223
-2.33816908,4.84341960,0.48237281,0.00000000,0.01347324,0.64919865,1.53762610,1.17121295,0.02945081,3.32897057
-2.33216608,4.78365903,0.47629181,0.00000000,0.01328989,0.65161345,1.52318695,1.14588295,0.02853372,3.27694429
-2.32616308,4.72872666,0.47038937,0.00000000,0.01312681,0.65697833,1.51196216,1.12045471,0.02780254,3.22603125
-2.32016008,4.67900769,0.46460916,0.00000000,0.01298576,0.66495964,1.50373208,1.09532644,0.02726792,3.17690481
-2.31415708,4.63481695,0.45890559,0.00000000,0.01286801,0.67519221,1.49823025,1.07088191,0.02693732,3.13022417
-2.30815408,4.59638237,0.45324480,0.00000000,0.01277424,0.68728657,1.49514760,1.04747812,0.02681491,3.08661248
-2.30215108,4.56382773,0.44760463,0.00000000,0.01270459,0.70083629,1.49413728,1.02543379,0.02690134,3.04663370
-2.29614807,4.53715610,0.44197375,0.00000000,0.01265854,0.71542528,1.49482023,1.00501906,0.02719365,3.01076932
-2.29014507,4.51623495,0.43634998,0.00000000,0.01263498,0.73063505,1.49679143,0.98644689,0.02768516,2.97939609
-2.28414207,4.50078426,0.43073812,0.00000000,0.01263217,0.74605156,1.49962676,0.96986662,0.02836543,2.95276619
-2.27813907,4.49036904,0.42514732,0.00000000,0.01264776,0.76127188,1.50289063,0.95535999,0.02922023,2.93099099
-2.27213607,4.48439704,0.41958840,0.00000000,0.01267884,0.77591022,1.50614398,0.94293966,0.03023160,2.91402966
-2.26613307,4.48212292,0.41407122,0.00000000,0.01272195,0.78960346,1.50895280,0.93255052,0.03137802,2.90168370
-2.26013007,4.48265925,0.40860244,0.00000000,0.01277319,0.80201605,1.51089687,0.92407366,0.03263459,2.89359809
-2.25412706,4.48499478,0.40318374,0.00000000,0.01282827,0.81284430,1.51157860,0.91733279,0.03397343,2.88926954
-2.24812406,4.48801986,0.39781084,0.00000000,0.01288257,0.82181995,1.51063182,0.91210286,0.03536406,2.88806199
-2.24212106,4.49055847,0.39247320,0.00000000,0.01293130,0.82871317,1.50773019,0.90812062,0.03677402,2.88922901
-2.23611806,4.49140614,0.38715464,0.00000000,0.01296958,0.83333489,1.50259517,0.90509645,0.03816946,2.89194252
-2.23011506,4.48937219,0.38183474,0.00000000,0.01299255,0.83553860,1.49500321,0.90272713,0.03951596,2.89532661
-2.22411206,4.48332493,0.37649102,0.00000000,0.01299552,0.83522162,1.48479195,0.90070886,0.04077931,2.89849518
-2.21810905,4.47223774,0.37110171,0.00000000,0.01297409,0.83232585,1.47186531,0.89875001,0.04192641,2.90059172
-2.21210605,4.45523389,0.36564893,0.00000000,0.01292429,0.82683805,1.45619712,0.89658305,0.04292618,2.90082916
-2.20610305,4.43162811,0.36012204,0.00000000,0.01284268,0.81878968,1.43783322,0.89397513,0.04375041,2.89852806
-2.20010005,4.40096238,0.35452100,0.00000000,0.01272648,0.80825614,1.41689180,0.89073681,0.04437462,2.89315089
-2.19409705,4.36303422,0.34885937,0.00000000,0.01257365,0.79535555,1.39356187,0.88672863,0.04477879,2.88433072
