energy_ev,total_up,C_s_up,C_p_up,Hg_p_up,Hg_d_up,Mn_p_up,Mn_d_up,S_s_up,S_p_up
-3.01650825,6.31029400,0.22066687,0.88979272,1.74503526,0.66632832,1.24367215,0.96511106,0.09448348,2.58151208
-3.01050525,6.27638870,0.21272237,0.88811967,1.73935749,0.66229902,1.22193319,0.96240479,0.09603362,2.57830825
-3.00450225,6.22862822,0.20459123,0.88433435,1.73026224,0.65680982,1.19747353,0.95752771,0.09728571,2.56941967
-2.99849925,6.16703566,0.19636147,0.87851325,1.71769930,0.64987976,1.17034877,0.95042993,0.09821803,2.55452635
-2.99249625,6.09174167,0.18810936,0.87073555,1.70161372,0.64152927,1.14066766,0.94108911,0.09881424,2.53340261
-2.98649325,6.00299903,0.17989908,0.86108246,1.68195535,0.63178283,1.10858931,0.92951470,0.09906406,2.50592832
-2.98049025,5.90119947,0.17178302,0.84963751,1.65868996,0.62067213,1.07431921,0.91575194,0.09896381,2.47209890
-2.97448724,5.78689128,0.16380260,0.83648788,1.63181116,0.60823957,1.03810437,0.89988547,0.09851689,2.43203340
-2.96848424,5.66079611,0.15598962,0.82172661,1.60135237,0.59454179,1.00022774,0.88204221,0.09773403,2.38598024
-2.96248124,5.52382311,0.14836785,0.80545532,1.56739796,0.57965299,0.96100196,0.86239323,0.09663329,2.33431977
-2.95647824,5.37707859,0.14095479,0.78778734,1.53009278,0.56366763,0.92076270,0.84115417,0.09523989,2.27756325
-2.95047524,5.22186958,0.13376355,0.76885076,1.48964943,0.54670236,0.87986168,0.81858427,0.09358572,2.21634778
-2.94447224,5.05969980,0.12680455,0.74879115,1.44635260,0.52889698,0.83865945,0.79498351,0.09170865,2.15142684
-2.93846923,4.89225702,0.12008703,0.72777367,1.40056012,0.51041422,0.79751815,0.77068805,0.08965155,2.08365647
-2.93246623,4.72139129,0.11362033,0.70598414,1.35270046,0.49143825,0.75679427,0.74606381,0.08746113,2.01397711
-2.92646323,4.54908395,0.10741482,0.68362898,1.30326654,0.47217198,0.71683153,0.72149838,0.08518656,1.94339146
-2.92046023,4.37740807,0.10148244,0.66093378,1.25280624,0.45283322,0.67795414,0.69739143,0.08287800,1.87293910
-2.91445723,4.20848124,0.09583699,0.63814049,1.20190966,0.43364973,0.64046040,0.67414402,0.08058499,1.80366842
-2.90845423,4.04441256,0.09049401,0.61550320,1.15119393,0.41485354,0.60461687,0.65214702,0.07835489,1.73660709
-2.90245123,3.88724571,0.08547047,0.59328263,1.10128596,0.39667468,0.57065332,0.63176928,0.07623136,1.67273200
-2.89644822,3.73890054,0.08078429,0.57173958,1.05280421,0.37933459,0.53875843,0.61334591,0.07425289,1.61293991
-2.89044522,3.60111576,0.07645375,0.55112759,1.00633993,0.36303965,0.50907663,0.59716717,0.07245160,1.55802013
-2.88444222,3.47539542,0.07249689,0.53168517,0.96243911,0.34797499,0.48170592,0.58346854,0.07085221,1.50863017
-2.87843922,3.36296159,0.06893098,0.51362800,0.92158564,0.33429906,0.45669708,0.57242237,0.06947130,1.46527567
-2.87243622,3.26471573,0.06577212,0.49714146,0.88418664,0.32213896,0.43405401,0.56413144,0.06831691,1.42829532
-2.86643322,3.18121065,0.06303511,0.48237395,0.85056051,0.31158711,0.41373553,0.55862495,0.06738839,1.39785155
-2.86043022,3.11263454,0.06073342,0.46943135,0.82092829,0.30269902,0.39565838,0.55585688,0.06667669,1.37392746
-2.85442721,3.05880816,0.05887952,0.45837296,0.79540862,0.29549264,0.37970142,0.55570711,0.06616489,1.35633011
-2.84842421,3.01919540,0.05748534,0.44920913,0.77401660,0.28994905,0.36571099,0.55798513,0.06582902,1.34470014
-2.84242121,2.99292713,0.05656300,0.44190079,0.75666646,0.28601462,0.35350710,0.56243631,0.06563924,1.33852728
-2.83641821,2.97883739,0.05612562,0.43636096,0.74317794,0.28360442,0.34289028,0.56875052,0.06556108,1.33717125
-2.83041521,2.97551045,0.05618821,0.43245814,0.73328608,0.28260680,0.33364889,0.57657276,0.06555697,1.33988706
-2.82441221,2.98133691,0.05676854,0.43002156,0.72665385,0.28288895,0.32556654,0.58551540,0.06558779,1.34585379
-2.81840920,2.99457630,0.05788785,0.42884799,0.72288714,0.28430300,0.31842937,0.59517159,0.06561444,1.35420557
-2.81240620,3.01342363,0.05957137,0.42870979,0.72155131,0.28669260,0.31203283,0.60512929,0.06559942,1.36406353
-2.80640320,3.03607683,0.06184851,0.42936388,0.72218863,0.28989953,0.30618785,0.61498535,0.06550827,1.37456747
-2.80040020,3.06080233,0.06475268,0.43056118,0.72433566,0.29376999,0.30072600,0.62435912,0.06531083,1.38490577
-2.79439720,3.08599568,0.06832056,0.43205609,0.72754004,0.29816039,0.29550352,0.63290498,0.06498239,1.39434250
-2.78839420,3.11023467,0.07259093,0.43361552,0.73137563,0.30294229,0.29040410,0.64032332,0.06450450,1.40224060
-2.78239120,3.13232262,0.07760296,0.43502706,0.73545567,0.30800623,0.28534032,0.64636955,0.06386555,1.40808013
-2.77638819,3.15131993,0.08339398,0.43610596,0.73944314,0.31326430,0.28025369,0.65086067,0.06306109,1.41147102
-2.77038519,3.16656265,0.08999677,0.43670053,0.74305808,0.31865134,0.27511339,0.65367929,0.06209380,1.41215979
-2.76438219,3.17766733,0.09743654,0.43669575,0.74608159,0.32412472,0.26991383,0.65477484,0.06097327,1.41003015
-2.75837919,3.18452222,0.10572759,0.43601498,0.74835647,0.32966263,0.26467112,0.65416194,0.05971545,1.40509750
-2.75237619,3.18726542,0.11486989,0.43461975,0.74978449,0.33526117,0.25941868,0.65191619,0.05834189,1.39749784
-2.74637319,3.18625145,0.12484582,0.43250762,0.75032082,0.34093026,0.25420238,0.64816737,0.05687883,1.38747169
-2.74037019,3.18200795,0.13561705,0.42970843,0.74996582,0.34668865,0.24907519,0.64309062,0.05535604,1.37534380
-2.73436718,3.17518512,0.14712201,0.42627900,0.74875495,0.35255839,0.24409191,0.63689590,0.05380569,1.36149999
-2.72836418,3.16650061,0.15927399,0.42229686,0.74674740,0.35855903,0.23930405,0.62981630,0.05226102,1.34636195
-2.72236118,3.15668273,0.17196012,0.41785321,0.74401420,0.36470188,0.23475526,0.62209573,0.05075513,1.33036166
-2.71635818,3.14641524,0.18504132,0.41304556,0.74062659,0.37098479,0.23047738,0.61397665,0.04931970,1.31391637
-2.71035518,3.13628646,0.19835341,0.40797058,0.73664534,0.37738763,0.22648745,0.60568833,0.04798388,1.29740561
-2.70435218,3.12674543,0.21170945,0.40271744,0.73211168,0.38386891,0.22278571,0.59743624,0.04677322,1.28115108
-2.69834917,3.11806729,0.22490314,0.39736204,0.72704045,0.39036362,0.21935471,0.58939301,0.04570882,1.26540062
-2.69234617,3.11032964,0.23771346,0.39196244,0.72141570,0.39678256,0.21615954,0.58169133,0.04480661,1.25031659
-2.68634317,3.10340078,0.24991023,0.38655566,0.71518914,0.40301316,0.21314913,0.57441916,0.04407684,1.23596948
-2.68034017,3.09694042,0.26126053,0.38115603,0.70828139,0.40892180,0.21025854,0.56761722,0.04352381,1.22233651
-2.67433717,3.09041231,0.27153563,0.37575504,0.70058579,0.41435749,0.20741210,0.56127898,0.04314574,1.20930541
-2.66833417,3.08310803,0.28051821,0.37032271,0.69197473,0.41915677,0.20452717,0.55535296,0.04293494,1.19668284
-2.66233117,3.07418041,0.28800947,0.36481030,0.68230772,0.42314959,0.20151844,0.54974716,0.04287810,1.18420694
-2.65632816,3.06268452,0.29383598,0.35915411,0.67144091,0.42616576,0.19830232,0.54433532,0.04295686,1.17156313
-2.65032516,3.04762415,0.29785573,0.35328017,0.65923729,0.42804175,0.19480145,0.53896472,0.04314846,1.15840243
-2.64432216,3.02800116,0.29996320,0.34710952,0.64557696,0.42862748,0.19094892,0.53346500,0.04342659,1.14436117
-2.63831916,3.00286540,0.30009322,0.34056371,0.63036683,0.42779270,0.18669212,0.52765766,0.04376235,1.12908116
-2.63231616,2.97136273,0.29822338,0.33357028,0.61354920,0.42543273,0.18199603,0.52136580,0.04412529,1.11222949
-2.62631316,2.93277914,0.29437491,0.32606795,0.59510870,0.42147323,0.17684580,0.51442365,0.04448452,1.09351701
-2.62031016,2.88657928,0.28861193,0.31801119,0.57507738,0.41587390,0.17124866,0.50668554,0.04480982,1.07271472
-2.61430715,2.83243783,0.28103924,0.30937418,0.55353749,0.40863089,0.16523496,0.49803404,0.04507279,1.04966779
-2.60830415,2.77026317,0.27179859,0.30015380,0.53062213,0.39977789,0.15885863,0.48838698,0.04524788,1.02430657
-2.60230115,2.70021261,0.26106378,0.29037176,0.50651374,0.38938594,0.15219684,0.47770325,0.04531341,0.99665446
-2.59629815,2.62269939,0.24903477,0.28007577,0.48144063,0.37756197,0.14534914,0.46598710,0.04525249,0.96683271
-2.59029515,2.53839167,0.23593104,0.26933982,0.45567180,0.36444628,0.13843619,0.45329116,0.04505370,0.93506215
-2.58429215,2.44820435,0.22198463,0.25826361,0.42951055,0.35020907,0.13159812,0.43971796,0.04471177,0.90166207
-2.57828914,2.35328444,0.20743301,0.24697126,0.40328719,0.33504619,0.12499272,0.42542011,0.04422796,0.86704664
-2.57228614,2.25499112,0.19251226,0.23560941,0.37735127,0.31917440,0.11879359,0.41059926,0.04361032,0.83171914
-2.56628314,2.15487153,0.17745072,0.22434486,0.35206380,0.30282627,0.11318826,0.39550387,0.04287367,0.79626434
-2.56028014,2.05463327,0.16246332,0.21336179,0.32778971,0.28624499,0.10837643,0.38042597,0.04203951,0.76133955
-2.55427714,1.95611459,0.14774688,0.20285871,0.30489090,0.26967919,0.10456829,0.36569700,0.04113554,0.72766438
-2.54827414,1.86125305,0.13347637,0.19304531,0.28371997,0.25337793,0.10198294,0.35168287,0.04019519,0.69600971
-2.54227114,1.77205316,0.11980231,0.18413908,0.26461491,0.23758603,0.10084683,0.33877826,0.03925679,0.66718585
-2.53626813,1.69055351,0.10684925,0.17636184,0.24789450,0.22253973,0.10139212,0.32740034,0.03836265,0.64203007
-2.53026513,1.61879353,0.09471516,0.16993619,0.23385463,0.20846282,0.10385491,0.31798182,0.03755803,0.62139361
-2.52426213,1.55877992,0.08347197,0.16508188,0.22276515,0.19556311,0.10847303,0.31096352,0.03688991,0.60612788
-2.51825913,1.51245280,0.07316670,0.16201194,0.21486727,0.18402941,0.11548349,0.30678632,0.03640567,0.59707011
-2.51225613,1.48165135,0.06382341,0.16092874,0.21037116,0.17402886,0.12511917,0.30588268,0.03615181,0.59502814
-2.50625313,1.46807881,0.05544553,0.16201974,0.20945369,0.16570460,0.13760489,0.30866757,0.03617247,0.60076432
-2.50025013,1.47326688,0.04801857,0.16545308,0.21225596,0.15917381,0.15315258,0.31552895,0.03650809,0.61497860
-2.49424712,1.49853947,0.04151294,0.17137297,0.21888058,0.15452597,0.17195556,0.32681788,0.03719403,0.63829069
-2.48824412,1.54497602,0.03588688,0.17989480,0.22938871,0.15182144,0.19418203,0.34283827,0.03825927,0.67122159
-2.48224112,1.61337494,0.03108921,0.19110025,0.24379654,0.15109025,0.21996776,0.36383645,0.03972521,0.71417457
-2.47623812,1.70421766,0.02706192,0.20503233,0.26207171,0.15233117,0.24940816,0.38999076,0.04160464,0.76741613
-2.47023512,1.81763453,0.02374248,0.22169062,0.28412937,0.15551104,0.28255000,0.42140142,0.04390082,0.83105731
-2.46423212,1.95337336,0.02106586,0.24102678,0.30982847,0.16056445,0.31938300,0.45808098,0.04660684,0.90503607
-2.45822911,2.11077252,0.01896623,0.26294072,0.33896830,0.16739380,0.35983176,0.49994560,0.04970512,0.98910148
-2.45222611,2.28873963,0.01737829,0.28727752,0.37128574,0.17586981,0.40374840,0.54680775,0.05316732,1.08280045
-2.44622311,2.48573803,0.01623834,0.31382544,0.40645354,0.18583256,0.45090623,0.59837060,0.05695436,1.18546800
-2.44022011,2.69978229,0.01548511,0.34231522,0.44407989,0.19709309,0.50099518,0.65422463,0.06101690,1.29622187
-2.43421711,2.92844456,0.01506024,0.37242098,0.48370981,0.20943571,0.55361909,0.71384674,0.06529604,1.41396236
-2.42821411,3.16887305,0.01490871,0.40376282,0.52482845,0.22262097,0.60829558,0.77660243,0.06972435,1.53737807
-2.42221111,3.41782360,0.01497906,0.43591130,0.56686654,0.23638937,0.66445860,0.84175121,0.07422725,1.66495816
-2.41620810,3.67170487,0.01522355,0.46839386,0.60920821,0.25046573,0.72146400,0.90845546,0.07872459,1.79501145
-2.41020510,3.92663731,0.01559824,0.50070318,0.65120108,0.26456431,0.77859821,0.97579298,0.08313252,1.92569253
-2.40420210,4.17852513,0.01606305,0.53230728,0.69216852,0.27839443,0.83509011,1.04277290,0.08736556,2.05503452
-2.39819910,4.42314017,0.01658187,0.56266129,0.73142389,0.29166660,0.89012577,1.10835506,0.09133874,2.18098817
-2.39219610,4.65621562,0.01712262,0.59122038,0.76828631,0.30409898,0.94286586,1.17147219,0.09496991,2.30146627
-2.38619310,4.87354721,0.01765738,0.61745369,0.80209756,0.31542395,0.99246530,1.23105459,0.09818195,2.41439221
-2.38019010,5.07109862,0.01816251,0.64085857,0.83223951,0.32539460,1.03809443,1.28605642,0.10090492,2.51775142
-2.37418709,5.24510777,0.01861883,0.66097477,0.85815144,0.33379099,1.07896110,1.33548289,0.10307807,2.60964366
-2.36818409,5.39219001,0.01901175,0.67739787,0.87934656,0.34042580,1.11433287,1.37841740,0.10465157,2.68833471
-2.36218109,5.50943439,0.01933141,0.68979162,0.89542712,0.34514939,1.14355835,1.41404763,0.10558796,2.75230511
-2.35617809,5.59448914,0.01957282,0.69789836,0.90609733,0.34785374,1.16608699,1.44168950,0.10586320,2.80029442
-2.35017509,5.64563279,0.01973590,0.70154736,0.91117369,0.34847550,1.18148637,1.46080822,0.10546733,2.83133879
-2.34417209,5.66182781,0.01982549,0.70066049,0.91059202,0.34699762,1.18945625,1.47103529,0.10440465,2.84480058
-2.33816908,5.64275432,0.01985123,0.69525500,0.90441108,0.34344975,1.18983878,1.47218091,0.10269356,2.84038841
-2.33216608,5.58882224,0.01982743,0.68544333,0.89281233,0.33790729,1.18262435,1.46424102,0.10036578,2.81816691
-2.32616308,5.50116101,0.01977275,0.67142981,0.87609593,0.33048903,1.16795282,1.44739875,0.09746538,2.77855550
-2.32016008,5.38158708,0.01970978,0.65350447,0.85467308,0.32135361,1.14610996,1.42202007,0.09404725,2.72231618
-2.31415708,5.23255036,0.01966459,0.63203418,0.82905484,0.31069472,1.11751930,1.38864363,0.09017537,2.65053074
-2.30815408,5.05706143,0.01966600,0.60745148,0.79983801,0.29873546,1.08272961,1.34796538,0.08592089,2.56456829
-2.30215108,4.85860251,0.01974496,0.58024161,0.76768852,0.28572178,1.04239858,1.30081825,0.08135993,2.46604423
-2.29614807,4.64102564,0.01993359,0.55092818,0.73332292,0.27191552,0.99727337,1.24814791,0.07657146,2.35677250
-2.29014507,4.40844185,0.02026433,0.52005827,0.69748878,0.25758705,0.94816880,1.19098534,0.07163507,2.23871285
-2.28414207,4.16510580,0.02076893,0.48818727,0.66094467,0.24300791,0.89594399,1.13041748,0.06662896,2.11391520
-2.27813907,3.91530005,0.02147734,0.45586438,0.62444047,0.22844371,0.84147860,1.06755678,0.06162797,1.98446330
-2.27213607,3.66322329,0.02241666,0.42361898,0.58869868,0.21414733,0.78564931,1.00351115,0.05670197,1.85241971
-2.26613307,3.41288628,0.02361008,0.39194859,0.55439741,0.20035295,0.72930761,0.93935511,0.05191440,1.71977404
-2.26013007,3.16801906,0.02507573,0.36130867,0.52215563,0.18727074,0.67325958,0.87610321,0.04732121,1.58839630
-2.25412706,2.93199220,0.02682579,0.33210461,0.49252101,0.17508261,0.61824833,0.81468676,0.04297004,1.45999668
-2.24812406,2.70775412,0.02886549,0.30468601,0.46596090,0.16393892,0.56493962,0.75593429,0.03889985,1.33609280
-2.24212106,2.49778595,0.03119242,0.27934336,0.44285636,0.15395642,0.51391094,0.70055651,0.03514067,1.21798544
-2.23611806,2.30407447,0.03379591,0.25630714,0.42349967,0.14521720,0.46564432,0.64913600,0.03171388,1.10674269
-2.23011506,2.12810290,0.03665670,0.23574900,0.40809493,0.13776882,0.42052269,0.60212165,0.02863252,1.00319279
-2.22411206,1.97085882,0.03974677,0.21778508,0.39676184,0.13162542,0.37882984,0.55982789,0.02590200,0.90792511
-2.21810905,1.83285764,0.04302956,0.20248089,0.38954229,0.12676990,0.34075353,0.52243842,0.02352086,0.82129869
-2.21210605,1.71417973,0.04646038,0.18985764,0.38640928,0.12315678,0.30639138,0.49001394,0.02148176,0.74345734
-2.20610305,1.61451872,0.04998726,0.17989949,0.38727783,0.12071597,0.27575913,0.46250335,0.01977247,0.67435018
-2.20010005,1.53323849,0.05355192,0.17256137,0.39201730,0.11935689,0.24880066,0.43975777,0.01837695,0.61375658
-2.19409705,1.46943585,0.05709125,0.16777701,0.40046446,0.11897315,0.22539916,0.42154666,0.01727640,0.56131388
-2.18809405,1.42200615,0.06053887,0.16546669,0.41243663,0.11944730,0.20538906,0.40757510,0.01645024,0.51654699
-2.18209105,1.38970893,0.06382701,0.16554447,0.42774442,0.12065575,0.18856799,0.39750172,0.01587708,0.47889834
-2.17608804,1.37123100,0.06688849,0.16792443,0.44620315,0.12247345,0.17470846,0.39095621,0.01553552,0.44775721
-2.17008504,1.36524453,0.06965885,0.17252581,0.46764257,0.12477828,0.16356864,0.38755592,0.01540483,0.42248735
-2.16408204,1.37045804,0.07207842,0.17927669,0.49191420,0.12745505,0.15490220,0.38692088,0.01546547,0.40245213
-2.15807904,1.38565861,0.07409440,0.18811613,0.51889590,0.13039884,0.14846655,0.38868660,0.01569953,0.38703642
-2.15207604,1.40974410,0.07566274,0.19899470,0.54849342,0.13351763,0.14402962,0.39251438,0.01609091,0.37566474
-2.14607304,1.44174455,0.07674981,0.21187340,0.58063861,0.13673424,0.14137497,0.39809880,0.01662539,0.36781539
-2.14007004,1.48083266,0.07733381,0.22672106,0.61528451,0.13998733,0.14030519,0.40517224,0.01729057,0.36303036
-2.13406703,1.52632352,0.07740583,0.24351035,0.65239741,0.14323171,0.14064363,0.41350650,0.01807565,0.36092099
-2.12806403,1.57766454,0.07697054,0.26221281,0.69194635,0.14643774,0.14223469,0.42291169,0.01897112,0.36116965
-2.12206103,1.63441671,0.07604651,0.28279301,0.73389066,0.14959008,0.14494274,0.43323261,0.01996833,0.36352762
-2.11605803,1.69622904,0.07466612,0.30520244,0.77816628,0.15268585,0.14864996,0.44434314,0.02105908,0.36780973
-2.11005503,1.76280822,0.07287516,0.32937335,0.82467174,0.15573228,0.15325335,0.45613910,0.02223510,0.37388612
-2.10405203,1.83388570,0.07073205,0.35521318,0.87325490,0.15874406,0.15866113,0.46853024,0.02348759,0.38167191
-2.09804902,1.90918468,0.06830687,0.38259995,0.92370132,0.16174067,0.16478894,0.48143183,0.02480682,0.39111524
-2.09204602,1.98838941,0.06568011,0.41137897,0.97572532,0.16474366,0.17155601,0.49475671,0.02618174,0.40218454
-2.08604302,2.07111905,0.06294134,0.44136132,1.02896460,0.16777424,0.17888160,0.50840817,0.02759973,0.41485565
-2.08004002,2.15690795,0.06018775,0.47232436,1.08297910,0.17085127,0.18668194,0.52227433,0.02904654,0.42909941
-2.07403702,2.24519414,0.05752274,0.50401441,1.13725463,0.17398977,0.19486793,0.53622439,0.03050620,0.44487047
-2.06803402,2.33531681,0.05505443,0.53615167,1.19121150,0.17720008,0.20334363,0.55010706,0.03196129,0.46209778
-2.06203102,2.42652349,0.05289438,0.56843732,1.24421796,0.18048763,0.21200571,0.56375127,0.03339317,0.48067722
-2.05602801,2.51798664,0.05115621,0.60056250,1.29560818,0.18385347,0.22074382,0.57696925,0.03478247,0.50046686
-2.05002501,2.60882882,0.04995444,0.63221888,1.34470404,0.18729533,0.22944201,0.58956171,0.03610964,0.52128487
-2.04402201,2.69815526,0.04940327,0.66311027,1.39083961,0.19080919,0.23798091,0.60132488,0.03735564,0.54291040
-2.03801901,2.78509173,0.04961546,0.69296479,1.43338729,0.19439129,0.24624068,0.61205892,0.03850264,0.56508716
-2.03201601,2.86882548,0.05070113,0.72154674,1.47178416,0.19804028,0.25410448,0.62157720,0.03953477,0.58752978
-2.02601301,2.94864674,0.05276654,0.74866777,1.50555708,0.20175937,0.26146237,0.62971583,0.04043886,0.60993243
-2.02001001,3.02398799,0.05591271,0.77419640,1.53434509,0.20555830,0.26821521,0.63634283,0.04120512,0.63197936
-2.01400700,3.09445853,0.06023395,0.79806544,1.55791783,0.20945500,0.27427855,0.64136627,0.04182772,0.65335687
-2.00800400,3.15987180,0.06581622,0.82027678,1.57618880,0.21347656,0.27958610,0.64474091,0.04230524,0.67376611
-2.00200100,3.22026359,0.07273523,0.84090297,1.58922257,0.21765968,0.28409271,0.64647282,0.04264095,0.69293602
-1.99599800,3.27589965,0.08105458,0.86008564,1.59723542,0.22205026,0.28777662,0.64662162,0.04284294,0.71063582
-1.98999500,3.32727178,0.09082361,0.87803043,1.60058911,0.22670226,0.29064082,0.64530015,0.04292401,0.72668644
-1.98399200,3.37508224,0.10207536,0.89499872,1.59977816,0.23167576,0.29271350,0.64267163,0.04290142,0.74097021
-1.97798899,3.42021710,0.11482455,0.91129648,1.59541094,0.23703434,0.29404753,0.63894417,0.04279641,0.75343844
-1.97198599,3.46370951,0.12906571,0.92726055,1.58818577,0.24284189,0.29471898,0.63436312,0.04263358,0.76411636
-1.96598299,3.50669491,0.14477168,0.94324326,1.57886283,0.24915908,0.29482472,0.62920157,0.04244004,0.77310521
-1.95997999,3.55036029,0.16189243,0.95959589,1.56823368,0.25603958,0.29447934,0.62374939,0.04224461,0.78058141
-1.95397699,3.59589012,0.18035448,0.97665194,1.55708960,0.26352638,0.29381138,0.61830156,0.04207673,0.78679258
-1.94797399,3.64441179,0.20006088,0.99471088,1.54619039,0.27164835,0.29295918,0.61314615,0.04196552,0.79205090
-1.94197099,3.69694342,0.22089194,1.01402339,1.53623527,0.28041730,0.29206654,0.60855286,0.04193871,0.79672376
-1.93596798,3.75434651,0.24270655,1.03477858,1.52783700,0.28982571,0.29127832,0.60476235,0.04202167,0.80122231
-1.92996498,3.81728598,0.26534437,1.05709400,1.52150056,0.29984526,0.29073629,0.60197713,0.04223649,0.80598841
-1.92396198,3.88619934,0.28862848,1.08100864,1.51760720,0.31042635,0.29057535,0.60035430,0.04260120,0.81148035
-1.91795898,3.96127642,0.31236873,1.10647950,1.51640434,0.32149856,0.29092032,0.60000044,0.04312911,0.81815828
-1.91195598,4.04245039,0.33636543,1.13338154,1.51800170,0.33297202,0.29188339,0.60096883,0.04382826,0.82646965
-1.90595298,4.12940019,0.36041336,1.16151107,1.52237337,0.34473981,0.29356234,0.60325915,0.04470116,0.83683551
-1.89994997,4.22156386,0.38430583,1.19059227,1.52936562,0.35668104,0.29603959,0.60681933,0.04574459,0.84963805
-1.89394697,4.31816182,0.40783867,1.22028640,1.53870954,0.36866455,0.29938199,0.61154972,0.04694966,0.86520998
-1.88794397,4.41822858,0.43081398,1.25020325,1.55003790,0.38055315,0.30364144,0.61730890,0.04830202,0.88382606
-1.88194097,4.52065108,0.45304344,1.27991419,1.56290495,0.39220795,0.30885610,0.62392111,0.04978227,0.90569700
-1.87593797,4.62421167,0.47435114,1.30896616,1.57680824,0.40349278,0.31505218,0.63118466,0.05136646,0.93096601
-1.86993497,4.72763359,0.49457581,1.33689608,1.59121128,0.41427846,0.32224607,0.63888101,0.05302686,0.95970788
-1.86393197,4.82962705,0.51357236,1.36324501,1.60556603,0.42444660,0.33044674,0.64678409,0.05473268,0.99193046
-1.85792896,4.92893379,0.53121294,1.38757168,1.61933425,0.43389298,0.33965817,0.65466935,0.05645109,1.02757848
-1.85192596,5.02436877,0.54738739,1.40946484,1.63200698,0.44253028,0.34988161,0.66232231,0.05814812,1.06653915
-1.84592296,5.11485743,0.56200325,1.42855424,1.64312151,0.45029010,0.36111763,0.66954623,0.05978972,1.10864939
-1.83991996,5.19946754,0.57498551,1.44452007,1.65227537,0.45712426,0.37336765,0.67616870,0.06134283,1.15370391
-1.83391696,5.27743505,0.58627612,1.45710064,1.65913725,0.46300546,0.38663500,0.68204690,0.06277642,1.20146400
-1.82791396,5.34818340,0.59583355,1.46609836,1.66345461,0.46792716,0.40092531,0.68707155,0.06406244,1.25166620
-1.82191096,5.41133620,0.60363229,1.47138409,1.66505820,0.47190297,0.41624624,0.69116944,0.06517681,1.30403059
-1.81590795,5.46672337,0.60966260,1.47289979,1.66386357,0.47496545,0.43260653,0.69430443,0.06610017,1.35826812
-1.80990495,5.51438084,0.61393038,1.47065974,1.65986991,0.47716449,0.45001441,0.69647731,0.06681858,1.41408674
-1.80390195,5.55454426,0.61645724,1.46475020,1.65315648,0.47856539,0.46847540,0.69772416,0.06732403,1.47119593
-1.79789895,5.58763684,0.61728067,1.45532771,1.64387701,0.47924663,0.48798973,0.69811376,0.06761475,1.52930955
-1.79189595,5.61425199,0.61645426,1.44261597,1.63225229,0.47929743,0.50854928,0.69774383,0.06769531,1.58814694
-1.78589295,5.63513089,0.61404780,1.42690136,1.61856138,0.47881520,0.53013446,0.69673648,0.06757649,1.64743230
-1.77988994,5.65113562,0.61014716,1.40852698,1.60313159,0.47790293,0.55271099,0.69523291,0.06727493,1.70689250
-1.77388694,5.66321826,0.60485380,1.38788531,1.58632753,0.47666634,0.57622691,0.69338753,0.06681254,1.76625375
-1.76788394,5.67238653,0.59828370,1.36540939,1.56853943,0.47521120,0.60060978,0.69136168,0.06621570,1.82523731
-1.76188094,5.67966661,0.59056580,1.34156266,1.55017089,0.47364046,0.62576453,0.68931713,0.06551423,1.88355477
-1.75587794,5.68606413,0.58183969,1.31682745,1.53162638,0.47205144,0.65157174,0.68740947,0.06474027,1.94090334
-1.74987494,5.69252399,0.57225265,1.29169234,1.51329858,0.47053305,0.67788679,0.68578176,0.06392700,1.99696166
-1.74387194,5.69989056,0.56195614,1.26663869,1.49555588,0.46916312,0.70453970,0.68455831,0.06310725,2.05138644
-1.73786893,5.70886907,0.55110172,1.24212664,1.47873030,0.46800579,0.73133588,0.68383922,0.06231222,2.10381053
-1.73186593,5.71999011,0.53983674,1.21858101,1.46310619,0.46710924,0.75805769,0.68369545,0.06157009,2.15384252
-1.72586293,5.73357820,0.52829983,1.19637762,1.44890990,0.46650360,0.78446682,0.68416496,0.06090489,2.20106824
-1.71985993,5.74972630,0.51661659,1.17583057,1.43630103,0.46619938,0.81030746,0.68524985,0.06033543,2.24505419
-1.71385693,5.76827739,0.50489561,1.15718103,1.42536537,0.46618627,0.83531014,0.68691485,0.05987449,2.28535285
-1.70785393,5.78881442,0.49322509,1.14058813,1.41611002,0.46643267,0.85919615,0.68908705,0.05952828,2.32150986
-1.70185093,5.81065961,0.48167037,1.12612235,1.40846091,0.46688571,0.88168241,0.69165720,0.05929613,2.35307272
-1.69584792,5.83288362,0.47027235,1.11376202,1.40226303,0.46747214,0.90248667,0.69448233,0.05917058,2.37960071
-1.68984492,5.85432498,0.45904717,1.10339294,1.39728344,0.46809991,0.92133288,0.69738981,0.05913764,2.40067566
-1.68384192,5.87361939,0.44798690,1.09481157,1.39321706,0.46866043,0.93795664,0.70018269,0.05917747,2.41591306
-1.67783892,5.88923830,0.43706157,1.08773163,1.38969531,0.46903164,0.95211056,0.70264612,0.05926524,2.42497312
-1.67183592,5.89953569,0.42622217,1.08179392,1.38629725,0.46908167,0.96356938,0.70455464,0.05937224,2.42757119
-1.66583292,5.90280131,0.41540460,1.07657922,1.38256286,0.46867294,0.97213476,0.70568009,0.05946711,2.42348728
-1.65982991,5.89731867,0.40453443,1.07162351,1.37800823,0.46766680,0.97763967,0.70579978,0.05951726,2.41257401
-1.65382691,5.88142541,0.39353207,1.06643523,1.37214183,0.46592822,0.97995217,0.70470468,0.05949024,2.39476304
