energy_ev,total_up,C_s_up,C_p_up,Hg_p_up,Hg_d_up,Mg_p_up,Mg_d_up,Se_s_up,Se_p_up
-2.86643322,3.84448964,0.20943162,0.45971660,0.96255961,0.35568702,1.36215742,0.00000000,0.13454497,2.11102694
-2.86043022,3.85030069,0.20361115,0.46396870,0.97400091,0.35087525,1.36189758,0.00000000,0.14116035,2.13164685
-2.85442721,3.87102564,0.19893147,0.47108421,0.99020117,0.34795979,1.36153831,0.00000000,0.14856132,2.15666893
-2.84842421,3.90747995,0.19546326,0.48109146,1.01128255,0.34700081,1.36176480,0.00000000,0.15679179,2.18673101
-2.84242121,3.96025385,0.19324714,0.49396995,1.03726546,0.34802066,1.36328430,0.00000000,0.16588312,2.22242928
-2.83641821,4.02966037,0.19229159,0.50964512,1.06805613,0.35100110,1.36679563,0.00000000,0.17585055,2.26428026
-2.83041521,4.11568805,0.19257182,0.52798434,1.10343755,0.35588163,1.37295849,0.00000000,0.18668959,2.31268332
-2.82441221,4.21796168,0.19402984,0.54879440,1.14306478,0.36255893,1.38236417,0.00000000,0.19837277,2.36788592
-2.81840920,4.33571424,0.19657559,0.57182114,1.18646530,0.37088773,1.39550892,0.00000000,0.21084691,2.42995372
-2.81240620,4.46777283,0.20008933,0.59675124,1.23304488,0.38068304,1.41277112,0.00000000,0.22403104,2.49874759
-2.80640320,4.61256052,0.20442506,0.62321662,1.28209922,0.39172390,1.43439338,0.00000000,0.23781528,2.57390893
-2.80040020,4.76811543,0.20941495,0.65080137,1.33283123,0.40375853,1.46047019,0.00000000,0.25206072,2.65485476
-2.79439720,4.93212720,0.21487463,0.67905121,1.38437351,0.41651075,1.49094161,0.00000000,0.26660051,2.74078292
-2.78839420,5.10199025,0.22060910,0.70748511,1.43581523,0.42968747,1.52559324,0.00000000,0.28124217,2.83068782
-2.78239120,5.27487222,0.22641901,0.73560899,1.48623253,0.44298697,1.56406214,0.00000000,0.29577111,2.92338600
-2.77638819,5.44779477,0.23210707,0.76293057,1.53472098,0.45610778,1.60584852,0.00000000,0.30995539,3.01755069
-2.77038519,5.61772373,0.23748436,0.78897518,1.58042877,0.46875749,1.65033232,0.00000000,0.32355149,3.11175382
-2.76438219,5.78166455,0.24237623,0.81330150,1.62258914,0.48066155,1.69679395,0.00000000,0.33631094,3.20451346
-2.75837919,5.93675863,0.24662747,0.83551682,1.66055040,0.49157123,1.74443814,0.00000000,0.34798756,3.29434468
-2.75237619,6.08037655,0.25010671,0.85529078,1.69380219,0.50127082,1.79241976,0.00000000,0.35834514,3.37981127
-2.74637319,6.21020349,0.25270972,0.87236722,1.72199662,0.50958344,1.83987054,0.00000000,0.36716498,3.45957606
-2.74037019,6.32431335,0.25436157,0.88657339,1.74496328,0.51637540,1.88592559,0.00000000,0.37425326,3.53244738
-2.73436718,6.42122811,0.25501755,0.89782615,1.76271741,0.52155896,1.92974875,0.00000000,0.37944773,3.59741964
-2.72836418,6.49995999,0.25466291,0.90613478,1.77546068,0.52509327,1.97055579,0.00000000,0.38262346,3.65370629
-2.72236118,6.56003481,0.25331144,0.91160032,1.78357465,0.52698367,2.00763499,0.00000000,0.38369741,3.70076381
-2.71635818,6.60149594,0.25100297,0.91441149,1.78760714,0.52727932,2.04036433,0.00000000,0.38263158,3.73830582
-2.71035518,6.62488913,0.24780010,0.91483726,1.78825209,0.52606945,2.06822526,0.00000000,0.37943467,3.76630711
-2.70435218,6.63122940,0.24378421,0.91321661,1.78632390,0.52347829,2.09081269,0.00000000,0.37416199,3.78499763
-2.69834917,6.62195220,0.23905110,0.90994570,1.78272729,0.51965915,2.10784142,0.00000000,0.36691386,3.79484713
-2.69234617,6.59885123,0.23370643,0.90546332,1.77842399,0.51478784,2.11914908,0.00000000,0.35783242,3.79654158
-2.68634317,6.56400627,0.22786123,0.90023496,1.77439769,0.50905575,2.12469600,0.00000000,0.34709704,3.79095257
-2.68034017,6.51970430,0.22162767,0.89473631,1.77161855,0.50266295,2.12456225,0.00000000,0.33491849,3.77910148
-2.67433717,6.46835730,0.21511530,0.88943683,1.77100865,0.49581150,2.11894229,0.00000000,0.32153230,3.76212009
-2.66833417,6.41242011,0.20842789,0.88478399,1.77340963,0.48869932,2.10813763,0.00000000,0.30719132,3.74120934
-2.66233117,6.35431134,0.20166095,0.88118861,1.77955355,0.48151468,2.09254774,0.00000000,0.29215806,3.71759799
-2.65632816,6.29633986,0.19489995,0.87901194,1.79003782,0.47443151,2.07265967,0.00000000,0.27669695,3.69250278
-2.65032516,6.24063916,0.18821937,0.87855463,1.80530498,0.46760560,2.04903637,0.00000000,0.26106693,3.66709122
-2.64432216,6.18911090,0.18168229,0.88004808,1.82562766,0.46117167,2.02230412,0.00000000,0.24551452,3.64244835
-2.63831916,6.14337894,0.17534070,0.88364804,1.85109908,0.45524140,1.99313897,0.00000000,0.23026774,3.61954804
-2.63231616,6.10475414,0.16923617,0.88943075,1.88162914,0.44990214,1.96225241,0.00000000,0.21553095,3.59922948
-2.62631316,6.07421021,0.16340097,0.89739151,1.91694590,0.44521644,1.93037633,0.00000000,0.20148083,3.58217904
-2.62031016,6.05237019,0.15785930,0.90744549,1.95660241,0.44122225,1.89824731,0.00000000,0.18826353,3.56891764
-2.61430715,6.03950305,0.15262864,0.91943086,1.99998829,0.43793357,1.86659053,0.00000000,0.17599296,3.55979336
-2.60830415,6.03552956,0.14772104,0.93311378,2.04634579,0.43534156,1.83610334,0.00000000,0.16475033,3.55497910
-2.60230115,6.04003668,0.14314424,0.94819522,2.09478973,0.43341602,1.80743901,0.00000000,0.15458471,3.55447477
-2.59629815,6.05229928,0.13890260,0.96431928,2.14433060,0.43210719,1.78119083,0.00000000,0.14551458,3.55811370
-2.59029515,6.07130851,0.13499771,0.98108277,2.19390044,0.43134764,1.75787723,0.00000000,0.13753022,3.56557268
-2.58429215,6.09580564,0.13142877,0.99804583,2.24238042,0.43105456,1.73792827,0.00000000,0.13059670,3.57638529
-2.57828914,6.12432049,0.12819266,1.01474316,2.28862981,0.43113199,1.72167416,0.00000000,0.12465743,3.58995784
-2.57228614,6.15521370,0.12528385,1.03069580,2.33151518,0.43147338,1.70933626,0.00000000,0.11963795,3.60558780
-2.56628314,6.18672178,0.12269405,1.04542304,2.36993941,0.43196421,1.70102117,0.00000000,0.11544987,3.62248401
-2.56028014,6.21700414,0.12041183,1.05845419,2.40286947,0.43248475,1.69671816,0.00000000,0.11199484,3.63978844
-2.55427714,6.24419130,0.11842225,1.06933998,2.42936242,0.43291291,1.69630039,0.00000000,0.10916832,3.65659916
-2.54827414,6.26643315,0.11670652,1.07766330,2.44858886,0.43312726,1.69952990,0.00000000,0.10686309,3.67199387
-2.54227114,6.28194652,0.11524176,1.08304902,2.45985309,0.43300999,1.70606634,0.00000000,0.10497246,3.68505384
-2.53626813,6.28906084,0.11400108,1.08517265,2.46260969,0.43244997,1.71547929,0.00000000,0.10339302,3.69488760
-2.53026513,6.28626112,0.11295377,1.08376769,2.45647577,0.43134564,1.72726356,0.00000000,0.10202702,3.70065393
-2.52426213,6.27222691,0.11206587,1.07863142,2.44123886,0.42960788,1.74085696,0.00000000,0.10078421,3.70158360
-2.51825913,6.24586646,0.11130089,1.06962909,2.41686008,0.42716258,1.75565976,0.00000000,0.09958332,3.69699938
-2.51225613,6.20634499,0.11062092,1.05669629,2.38347274,0.42395288,1.77105490,0.00000000,0.09835307,3.68633349
-2.50625313,6.15310617,0.10998780,1.03983971,2.34137633,0.41994114,1.78642809,0.00000000,0.09703282,3.66914220
-2.50025013,6.08588614,0.10936450,1.01913604,2.29102642,0.41511024,1.80118675,0.00000000,0.09557284,3.64511685
-2.49424712,6.00471946,0.10871660,0.99472927,2.23302064,0.40946449,1.81477706,0.00000000,0.09393433,3.61409091
-2.48824412,5.90993658,0.10801366,0.96682647,2.16808157,0.40302984,1.82669822,0.00000000,0.09208914,3.57604268
-2.48224112,5.80215280,0.10723058,0.93569216,2.09703682,0.39585338,1.83651329,0.00000000,0.09001931,3.53109343
-2.47623812,5.68224891,0.10634870,0.90164150,2.02079732,0.38800225,1.84385633,0.00000000,0.08771641,3.47950093
-2.47023512,5.55134388,0.10535666,0.86503262,1.94033426,0.37956180,1.84843553,0.00000000,0.08518082,3.42164847
-2.46423212,5.41076055,0.10425095,0.82625812,1.85665566,0.37063313,1.85003248,0.00000000,0.08242079,3.35802974
-2.45822911,5.26198523,0.10303601,0.78573623,1.77078299,0.36132999,1.84849781,0.00000000,0.07945155,3.28923011
-2.45222611,5.10662273,0.10172404,0.74390174,1.68372882,0.35177523,1.84374379,0.00000000,0.07629425,3.21590506
-2.44622311,4.94634837,0.10033429,0.70119699,1.59647587,0.34209686,1.83573461,0.00000000,0.07297497,3.13875658
-2.44022011,4.78285871,0.09889206,0.65806320,1.50995805,0.33242385,1.82447511,0.00000000,0.06952365,3.05850876
-2.43421711,4.61782300,0.09742732,0.61493235,1.42504410,0.32288187,1.80999893,0.00000000,0.06597299,2.97588345
-2.42821411,4.45283719,0.09597312,0.57221971,1.34252398,0.31358914,1.79235707,0.00000000,0.06235747,2.89157741
-2.42221111,4.28938245,0.09456379,0.53031741,1.26309844,0.30465250,1.77160759,0.00000000,0.05871227,2.80624177
-2.41620810,4.12878985,0.09323312,0.48958896,1.18737188,0.29616404,1.74780737,0.00000000,0.05507234,2.72046503
-2.41020510,3.97221271,0.09201252,0.45036500,1.11584864,0.28819826,1.72100634,0.00000000,0.05147152,2.63476021
-2.40420210,3.82060763,0.09092941,0.41294017,1.04893254,0.28081002,1.69124466,0.00000000,0.04794166,2.54955694
-2.39819910,3.67472510,0.09000576,0.37757135,0.98692981,0.27403340,1.65855302,0.00000000,0.04451200,2.46519861
-2.39219610,3.53510966,0.08925710,0.34447699,0.93005481,0.26788137,1.62295572,0.00000000,0.04120854,2.38194474
-2.38619310,3.40210961,0.08869174,0.31383766,0.87843857,0.26234660,1.58447646,0.00000000,0.03805361,2.29997825
-2.38019010,3.27589534,0.08831063,0.28579758,0.83213935,0.25740304,1.54314610,0.00000000,0.03506557,2.21941697
-2.37418709,3.15648508,0.08810752,0.26046708,0.79115500,0.25300843,1.49901178,0.00000000,0.03225866,2.14032869
-2.36818409,3.04377653,0.08806965,0.23792565,0.75543625,0.24910753,1.45214655,0.00000000,0.02964305,2.06274859
-2.36218109,2.93758235,0.08817873,0.21822550,0.72490038,0.24563589,1.40265870,0.00000000,0.02722494,1.98669795
-2.35617809,2.83766737,0.08841236,0.20139539,0.69944460,0.24252399,1.35070003,0.00000000,0.02500687,1.91220281
-2.35017509,2.74378524,0.08874558,0.18744425,0.67895831,0.23970151,1.29647221,0.00000000,0.02298813,1.83931141
-2.34417209,2.65571238,0.08915254,0.17636473,0.66333358,0.23710142,1.24023077,0.00000000,0.02116526,1.76810920
-2.33816908,2.57327714,0.08960824,0.16813609,0.65247342,0.23466388,1.18228633,0.00000000,0.01953260,1.69873051
-2.33216608,2.49638246,0.09009009,0.16272642,0.64629700,0.23233938,1.12300278,0.00000000,0.01808294,1.63136596
-2.32616308,2.42502068,0.09057925,0.16009404,0.64474181,0.23009127,1.06279243,0.00000000,0.01680813,1.56626539
-2.32016008,2.35927973,0.09106165,0.16018789,0.64776224,0.22789734,1.00210851,0.00000000,0.01569971,1.50373582
-2.31415708,2.29934033,0.09152867,0.16294703,0.65532488,0.22575042,0.94143521,0.00000000,0.01474955,1.44413483
-2.30815408,2.24546450,0.09197731,0.16829907,0.66740049,0.22365794,0.88127594,0.00000000,0.01395036,1.38785961
-2.30215108,2.19797625,0.09240994,0.17615792,0.68395329,0.22164055,0.82214039,0.00000000,0.01329623,1.33533242
-2.29614807,2.15723581,0.09283363,0.18642084,0.70492802,0.21972979,0.76453123,0.00000000,0.01278301,1.28698348
-2.29014507,2.12360898,0.09325905,0.19896513,0.73023575,0.21796511,0.70893093,0.00000000,0.01240871,1.24323216
-2.28414207,2.09743397,0.09369914,0.21364470,0.75973919,0.21639021,0.65578963,0.00000000,0.01217369,1.20446794
-2.27813907,2.07898776,0.09416746,0.23028699,0.79323876,0.21504919,0.60551446,0.00000000,0.01208089,1.17103198
-2.27213607,2.06845436,0.09467654,0.24869039,0.83046034,0.21398260,0.55846089,0.00000000,0.01213589,1.14320078
-2.26613307,2.06589728,0.09523619,0.26862266,0.87104570,0.21322364,0.51492638,0.00000000,0.01234690,1.12117270
-2.26013007,2.07123790,0.09585197,0.28982057,0.91454676,0.21279490,0.47514658,0.00000000,0.01272470,1.10505824
-2.25412706,2.08424161,0.09652394,0.31199101,0.96042410,0.21270571,0.43929400,0.00000000,0.01328245,1.09487465
-2.24812406,2.10451253,0.09724572,0.33481376,1.00805049,0.21295025,0.40747913,0.00000000,0.01403547,1.09054507
-2.24212106,2.13149744,0.09800399,0.35794593,1.05671957,0.21350680,0.37975372,0.00000000,0.01500083,1.09190238
-2.23611806,2.16449887,0.09877847,0.38102816,1.10565964,0.21433775,0.35611579,0.00000000,0.01619701,1.09869714
-2.23011506,2.20269640,0.09954234,0.40369225,1.15405202,0.21539085,0.33651602,0.00000000,0.01764329,1.11060931
-2.22411206,2.24517517,0.10026312,0.42557011,1.20105355,0.21660114,0.32086496,0.00000000,0.01935918,1.12726278
-2.21810905,2.29095971,0.10090399,0.44630358,1.24582188,0.21789389,0.30904063,0.00000000,0.02136367,1.14824170
-2.21210605,2.33905092,0.10142538,0.46555477,1.28754265,0.21918793,0.30089581,0.00000000,0.02367445,1.17310747
-2.20610305,2.38846395,0.10178678,0.48301632,1.32545697,0.22039949,0.29626493,0.00000000,0.02630699,1.20141538
-2.20010005,2.43826462,0.10194875,0.49842115,1.35888785,0.22144611,0.29496977,0.00000000,0.02927357,1.23272953
-2.19409705,2.48760195,0.10187480,0.51155118,1.38726412,0.22225043,0.29682403,0.00000000,0.03258234,1.26663537
-2.18809405,2.53573496,0.10153322,0.52224442,1.41014059,0.22274365,0.30163642,0.00000000,0.03623620,1.30274880
-2.18209105,2.58205201,0.10089866,0.53040027,1.42721316,0.22286842,0.30921222,0.00000000,0.04023192,1.34072147
-2.17608804,2.62608174,0.09995336,0.53598242,1.43832834,0.22258102,0.31935346,0.00000000,0.04455914,1.38024203
-2.17008504,2.66749500,0.09868807,0.53901944,1.44348632,0.22185267,0.33185775,0.00000000,0.04919964,1.42103345
-2.16408204,2.70609805,0.09710242,0.53960279,1.44283768,0.22067002,0.34651623,0.00000000,0.05412665,1.46284669
-2.15807904,2.74181774,0.09520493,0.53788242,1.43667388,0.21903473,0.36311068,0.00000000,0.05930455,1.50545158
-2.15207604,2.77467992,0.09301259,0.53406019,1.42541207,0.21696226,0.38141051,0.00000000,0.06468868,1.54862559
-2.14607304,2.80478289,0.09054999,0.52838125,1.40957507,0.21447995,0.40116981,0.00000000,0.07022555,1.59214180
-2.14007004,2.83226786,0.08784818,0.52112409,1.38976773,0.21162462,0.42212491,0.00000000,0.07585343,1.63575686
-2.13406703,2.85728862,0.08494325,0.51258945,1.36665083,0.20843977,0.44399293,0.00000000,0.08150316,1.67920037
-2.12806403,2.87998252,0.08187477,0.50308872,1.34091398,0.20497268,0.46647150,0.00000000,0.08709945,1.72216636
-2.12206103,2.90044472,0.07868411,0.49293251,1.31324885,0.20127151,0.48923989,0.00000000,0.09256244,1.76430787
-2.11605803,2.91870744,0.07541288,0.48241955,1.28432387,0.19738267,0.51196175,0.00000000,0.09780948,1.80523511
-2.11005503,2.93472520,0.07210138,0.47182675,1.25476174,0.19334854,0.53428931,0.00000000,0.10275730,1.84451745
-2.10405203,2.94836705,0.06878729,0.46140048,1.22512040,0.18920572,0.55586907,0.00000000,0.10732414,1.88168919
-2.09804902,2.95941574,0.06550455,0.45134968,1.19587819,0.18498378,0.57634870,0.00000000,0.11143206,1.91625885
-2.09204602,2.96757368,0.06228259,0.44184060,1.16742351,0.18070470,0.59538479,0.00000000,0.11500921,1.94772128
-2.08604302,2.97247485,0.05914574,0.43299375,1.14004912,0.17638280,0.61265112,0.00000000,0.11799190,1.97557192
-2.08004002,2.97370169,0.05611304,0.42488259,1.11395078,0.17202529,0.62784709,0.00000000,0.12032650,1.99932225
-2.07403702,2.97080547,0.05319827,0.41753425,1.08922999,0.16763320,0.64070570,0.00000000,0.12197107,2.01851543
-2.06803402,2.96332881,0.05041025,0.41093185,1.06590023,0.16320271,0.65100084,0.00000000,0.12289655,2.03274132
-2.06203102,2.95082895,0.04775336,0.40501845,1.04389612,0.15872671,0.65855349,0.00000000,0.12308756,2.04164994
-2.05602801,2.93290035,0.04522826,0.39970213,1.02308466,0.15419642,0.66323642,0.00000000,0.12254275,2.04496292
-2.05002501,2.90919560,0.04283265,0.39486216,1.00327810,0.14960314,0.66497738,0.00000000,0.12127468,2.04248235
-2.04402201,2.87944383,0.04056220,0.39035580,0.98424759,0.14493980,0.66376060,0.00000000,0.11930927,2.03409697
-2.03801901,2.84346618,0.03841149,0.38602552,0.96573718,0.14020242,0.65962656,0.00000000,0.11668481,2.01978571
-2.03201601,2.80118796,0.03637494,0.38170644,0.94747759,0.13539134,0.65267029,0.00000000,0.11345064,1.99961893
-2.02601301,2.75264782,0.03444766,0.37723359,0.92919948,0.13051224,0.64303830,0.00000000,0.10966552,1.97375774
-2.02001001,2.69800403,0.03262634,0.37244890,0.91064581,0.12557685,0.63092442,0.00000000,0.10539582,1.94245189
-2.01400700,2.63753855,0.03091001,0.36720777,0.89158324,0.12060353,0.61656489,0.00000000,0.10071352,1.90603701
-2.00800400,2.57165914,0.02930065,0.36138484,0.87181234,0.11561760,0.60023307,0.00000000,0.09569424,1.86493153
-2.00200100,2.50090028,0.02780380,0.35487911,0.85117656,0.11065147,0.58223394,0.00000000,0.09041525,1.81963389
-1.99599800,2.42592319,0.02642902,0.34761813,0.82956997,0.10574474,0.56289879,0.00000000,0.08495361,1.77072039
-1.98999500,2.34751523,0.02519024,0.33956125,0.80694360,0.10094412,0.54258029,0.00000000,0.07938444,1.71884368
-1.98399200,2.26658885,0.02410602,0.33070190,0.78331057,0.09630334,0.52164806,0.00000000,0.07377946,1.66473202
-1.97798899,2.18417998,0.02319966,0.32106884,0.75874966,0.09188300,0.50048480,0.00000000,0.06820574,1.60918897
-1.97198599,2.10144557,0.02249927,0.31072640,0.73340761,0.08775040,0.47948301,0.00000000,0.06272470,1.55309313
-1.96598299,2.01965980,0.02203763,0.29977384,0.70749982,0.08397926,0.45904214,0.00000000,0.05739141,1.49739742
-1.95997999,1.94020857,0.02185195,0.28834368,0.68130953,0.08064947,0.43956617,0.00000000,0.05225417,1.44312727
-1.95397699,1.86458144,0.02198350,0.27659932,0.65518538,0.07784661,0.42146124,0.00000000,0.04735428,1.39137702
-1.94797399,1.79436057,0.02247702,0.26473184,0.62953739,0.07566135,0.40513329,0.00000000,0.04272604,1.34330398
-1.94197099,1.73120604,0.02337995,0.25295619,0.60483122,0.07418871,0.39098540,0.00000000,0.03839704,1.30011954
-1.93596798,1.67683710,0.02474153,0.24150685,0.58158091,0.07352693,0.37941471,0.00000000,0.03438842,1.26307701
-1.92996498,1.63300913,0.02661154,0.23063315,0.56034003,0.07377614,0.37080874,0.00000000,0.03071543,1.23345589
-1.92396198,1.60148615,0.02903899,0.22059421,0.54169148,0.07503666,0.36554100,0.00000000,0.02738798,1.21254253
-1.91795898,1.58400918,0.03207044,0.21165379,0.52623594,0.07740689,0.36396595,0.00000000,0.02441121,1.20160748
-1.91195598,1.58226074,0.03574826,0.20407502,0.51457935,0.08098094,0.36641320,0.00000000,0.02178616,1.20187980
-1.90595298,1.59782633,0.04010859,0.19811518,0.50731951,0.08584586,0.37318129,0.00000000,0.01951039,1.21451905
-1.89994997,1.63215358,0.04517932,0.19402054,0.50503213,0.09207860,0.38453106,0.00000000,0.01757851,1.24058570
-1.89394697,1.68651038,0.05097789,0.19202141,0.50825661,0.09974280,0.40067889,0.00000000,0.01598277,1.28101094
-1.88794397,1.76194321,0.05750927,0.19232729,0.51748178,0.10888546,0.42179020,0.00000000,0.01471349,1.33656696
-1.88194097,1.85923708,0.06476390,0.19512238,0.53313204,0.11953365,0.44797342,0.00000000,0.01375946,1.40783880
-1.87593797,1.97887868,0.07271601,0.20056129,0.55555409,0.13169137,0.47927480,0.00000000,0.01310827,1.49519893
-1.86993497,2.12102406,0.08132219,0.20876506,0.58500468,0.14533678,0.51567437,0.00000000,0.01274650,1.59878557
-1.86393197,2.28547260,0.09052048,0.21981756,0.62163966,0.16041993,0.55708334,0.00000000,0.01265997,1.71848594
-1.85792896,2.47164829,0.10022996,0.23376227,0.66550458,0.17686107,0.60334305,0.00000000,0.01283375,1.85392501
-1.85192596,2.67858972,0.11035104,0.25059948,0.71652728,0.19454987,0.65422578,0.00000000,0.01325230,2.00446067
-1.84592296,2.90494946,0.12076641,0.27028406,0.77451264,0.21334542,0.70943728,0.00000000,0.01389940,2.16918557
-1.83991996,3.14900352,0.13134276,0.29272379,0.83913979,0.23307738,0.76862114,0.00000000,0.01475820,2.34693583
-1.83391696,3.40867100,0.14193324,0.31777845,0.90996191,0.25354803,0.83136475,0.00000000,0.01581113,2.53630659
-1.82791396,3.68154377,0.15238064,0.34525963,0.98640897,0.27453546,0.89720659,0.00000000,0.01703993,2.73567383
-1.82191096,3.96492549,0.16252114,0.37493146,1.06779316,0.29579766,0.96564460,0.00000000,0.01842554,2.94322205
-1.81590795,4.25587900,0.17218861,0.40651234,1.15331746,0.31707757,1.03614525,0.00000000,0.01994820,3.15697662
-1.80990495,4.55128065,0.18121923,0.43967773,1.24208679,0.33810879,1.10815277,0.00000000,0.02158739,3.37483993
-1.80390195,4.84787990,0.18945631,0.47406393,1.33312205,0.35862175,1.18109817,0.00000000,0.02332193,3.59462998
-1.79789895,5.14236228,0.19675505,0.50927315,1.42537641,0.37835033,1.25440769,0.00000000,0.02513005,3.81412013
-1.79189595,5.43141363,0.20298704,0.54487944,1.51775379,0.39703829,1.32751016,0.00000000,0.02698954,4.03107867
-1.78589295,5.71178358,0.20804435,0.58043583,1.60912895,0.41444567,1.39984309,0.00000000,0.02887787,4.24330698
-1.77988994,5.98034631,0.21184296,0.61548225,1.69836881,0.43035462,1.47085727,0.00000000,0.03077240,4.44867521
-1.77388694,6.23415680,0.21432547,0.64955422,1.78435441,0.44457447,1.54001981,0.00000000,0.03265060,4.64515449
-1.76788394,6.47050110,0.21546273,0.68219209,1.86600302,0.45694607,1.60681566,0.00000000,0.03449019,4.83084511
-1.76188094,6.68693951,0.21525475,0.71295061,1.94228983,0.46734493,1.67074783,0.00000000,0.03626944,5.00400025
-1.75587794,6.88134198,0.21373034,0.74140854,2.01226865,0.47568338,1.73133669,0.00000000,0.03796737,5.16304521
-1.74987494,7.05191542,0.21094598,0.76717806,2.07509113,0.48191152,1.78811862,0.00000000,0.03956394,5.30659232
-1.74387194,7.19722308,0.20698376,0.78991371,2.13002414,0.48601710,1.84064466,0.00000000,0.04104029,5.43345190
-1.73786893,7.31619649,0.20194848,0.80932058,2.17646465,0.48802437,1.88847959,0.00000000,0.04237894,5.54264002
-1.73186593,7.40814059,0.19596429,0.82516145,2.21395214,0.48799208,1.93120193,0.00000000,0.04356398,5.63338348
-1.72586293,7.47273314,0.18917082,0.83726271,2.24217791,0.48601074,1.96840546,0.00000000,0.04458125,5.70512305
-1.71985993,7.51001929,0.18171920,0.84551891,2.26099134,0.48219934,1.99970238,0.00000000,0.04541851,5.75751530
-1.71385693,7.52040220,0.17376798,0.84989559,2.27040286,0.47670179,2.02472856,0.00000000,0.04606564,5.79043382
-1.70785393,7.50463066,0.16547931,0.85043047,2.27058348,0.46968309,2.04315080,0.00000000,0.04651474,5.80396983
-1.70185093,7.46378408,0.15701543,0.84723285,2.26186104,0.46132559,2.05467603,0.00000000,0.04676033,5.79843252
-1.69584792,7.39925536,0.14853561,0.84048121,2.24471295,0.45182529,2.05906212,0.00000000,0.04679948,5.77434866
-1.68984492,7.31273140,0.14019367,0.83041894,2.21975569,0.44138837,2.05612982,0.00000000,0.04663191,5.73246117
-1.68384192,7.20617121,0.13213606,0.81734854,2.18773112,0.43022795,2.04577516,0.00000000,0.04626009,5.67372588
-1.67783892,7.08178098,0.12450058,0.80162411,2.14948971,0.41856110,2.02798173,0.00000000,0.04568930,5.59930572
-1.67183592,6.94198553,0.11741557,0.78364251,2.10597113,0.40660602,2.00283169,0.00000000,0.04492767,5.51056127
-1.66583292,6.78939549,0.11099961,0.76383334,2.05818232,0.39457948,1.97051505,0.00000000,0.04398612,5.40903701
-1.65982991,6.62676965,0.10536159,0.74264803,2.00717366,0.38269421,1.93133618,0.00000000,0.04287827,5.29644235
-1.65382691,6.45697211,0.10060095,0.72054828,1.95401361,0.37115651,1.88571694,0.00000000,0.04162027,5.17462695
-1.64782391,6.28292406,0.09680809,0.69799426,1.89976254,0.36016358,1.83419593,0.00000000,0.04023060,5.04555029
-1.64182091,6.10755068,0.09406462,0.67543283,1.84544636,0.34990101,1.77742344,0.00000000,0.03872971,4.91124536
-1.63581791,5.93372374,0.09244359,0.65328625,1.79203083,0.34053993,1.71615202,0.00000000,0.03713966,4.77377741
-1.62981491,5.76420125,0.09200927,0.63194155,1.74039724,0.33223426,1.65122271,0.00000000,0.03548369,4.63519848
-1.62381191,5.60156560,0.09281675,0.61174116,1.69132036,0.32511775,1.58354734,0.00000000,0.03378570,4.49749923
-1.61780890,5.44816235,0.09491097,0.59297491,1.64544958,0.31930110,1.51408745,0.00000000,0.03206971,4.36255978
-1.61180590,5.30604176,0.09832548,0.57587369,1.60329368,0.31486923,1.44383049,0.00000000,0.03035933,4.23210143
-1.60580290,5.17690553,0.10308071,0.56060519,1.56521027,0.31187865,1.37376431,0.00000000,0.02867720,4.10764132
-1.59979990,5.06206109,0.10918200,0.54727162,1.53140005,0.31035536,1.30485094,0.00000000,0.02704444,3.99045218
-1.59379690,4.96238573,0.11661737,0.53590970,1.50190643,0.31029314,1.23800059,0.00000000,0.02548020,3.88152885
-1.58779390,4.87830243,0.12535520,0.52649280,1.47662048,0.31165252,1.17404719,0.00000000,0.02400121,3.78156351
-1.58179090,4.80976915,0.13534206,0.51893532,1.45529124,0.31436052,1.11372614,0.00000000,0.02262147,3.69093072
-1.57578789,4.75628240,0.14650070,0.51309893,1.43754088,0.31831122,1.05765552,0.00000000,0.02135197,3.60968325
-1.56978489,4.71689586,0.15872859,0.50880079,1.42288433,0.32336732,1.00632126,0.00000000,0.02020062,3.53755914
-1.56378189,4.69025377,0.17189697,0.50582307,1.41075262,0.32936255,0.96006696,0.00000000,0.01917218,3.47399979
-1.55777889,4.67463851,0.18585077,0.50392391,1.40051894,0.33610517,0.91908880,0.00000000,0.01826840,3.41817859
-1.55177589,4.66803101,0.20040944,0.50284899,1.39152661,0.34338229,0.88343559,0.00000000,0.01748820,3.36903902
-1.54577289,4.66818234,0.21536880,0.50234367,1.38311783,0.35096509,0.85301407,0.00000000,0.01682799,3.32534078
-1.53976988,4.67269410,0.23050397,0.50216519,1.37466215,0.35861475,0.82759908,0.00000000,0.01628207,3.28571224
-1.53376688,4.67910505,0.24557345,0.50209448,1.36558369,0.36608888,0.80684823,0.00000000,0.01584311,3.24870722
-1.52776388,4.68498131,0.26032417,0.50194727,1.35538614,0.37314850,0.79032050,0.00000000,0.01550269,3.21286402
-1.52176088,4.68800678,0.27449753,0.50158417,1.34367476,0.37956501,0.77749794,0.00000000,0.01525181,3.17676457
-1.51575788,4.68607119,0.28783606,0.50091932,1.33017465,0.38512725,0.76780963,0.00000000,0.01508149,3.13909157
-1.50975488,4.67735233,0.30009077,0.49992740,1.31474474,0.38964823,0.76065697,0.00000000,0.01498331,3.09868182
-1.50375188,4.66039005,0.31102852,0.49864874,1.29738718,0.39297133,0.75543930,0.00000000,0.01494988,3.05457381
