energy_ev,total_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-4.30115058,6.36975223,2.47057722,3.45960598,0.01250239,0.14558089,2.56353594,0.00000000
-4.29514757,6.36895516,2.45480601,3.48330215,0.01285967,0.14054926,2.54434016,0.00000000
-4.28914457,6.36443003,2.43870456,3.50012560,0.01316537,0.13556734,2.52819430,0.00000000
-4.28314157,6.35453072,2.42182855,3.50913263,0.01341309,0.13066559,2.51442293,0.00000000
-4.27713857,6.33759921,2.40367459,3.50948778,0.01359747,0.12586986,2.50224444,0.00000000
-4.27113557,6.31203720,2.38370492,3.50049859,0.01371428,0.12120204,2.49080460,0.00000000
-4.26513257,6.27637234,2.36137245,3.48164424,0.01376062,0.11668078,2.47921038,0.00000000
-4.25912956,6.22931664,2.33614556,3.45259720,0.01373495,0.11232225,2.46656297,0.00000000
-4.25312656,6.16981556,2.30753134,3.41323719,0.01363719,0.10814086,2.45198909,0.00000000
-4.24712356,6.09708641,2.27509693,3.36365741,0.01346865,0.10414984,2.43466970,0.00000000
-4.24112056,6.01064560,2.23848795,3.30416311,0.01323199,0.10036177,2.41386546,0.00000000
-4.23511756,5.91032452,2.19744374,3.23526314,0.01293111,0.09678899,2.38893844,0.00000000
-4.22911456,5.79627447,2.15180895,3.15765516,0.01257104,0.09344373,2.35936969,0.00000000
-4.22311156,5.66896126,2.10154123,3.07220563,0.01215769,0.09033830,2.32477248,0.00000000
-4.21710855,5.52915059,2.04671496,2.97992568,0.01169773,0.08748491,2.28490097,0.00000000
-4.21110555,5.37788533,1.98752106,2.88194405,0.01119837,0.08489554,2.23965441,0.00000000
-4.20510255,5.21645613,1.92426317,2.77947843,0.01066713,0.08258158,2.18907698,0.00000000
-4.19909955,5.04636675,1.85735032,2.67380627,0.01011168,0.08055349,2.13335340,0.00000000
-4.19309655,4.86929574,1.78728660,2.56623623,0.00953961,0.07882030,2.07280065,0.00000000
-4.18709355,4.68705566,1.71465842,2.45808122,0.00895834,0.07738922,2.00785621,0.00000000
-4.18109055,4.50155157,1.64011972,2.35063387,0.00837493,0.07626521,1.93906330,0.00000000
-4.17508754,4.31473987,1.56437587,2.24514502,0.00779597,0.07545058,1.86705368,0.00000000
-4.16908454,4.12858890,1.48816687,2.14280579,0.00722757,0.07494477,1.79252867,0.00000000
-4.16308154,3.94504228,1.41225041,2.04473349,0.00667521,0.07474418,1.71623898,0.00000000
-4.15707854,3.76598606,1.33738546,1.95196159,0.00614381,0.07484219,1.63896423,0.00000000
-4.15107554,3.59322031,1.26431687,1.86543347,0.00563767,0.07522932,1.56149278,0.00000000
-4.14507254,3.42843582,1.19376147,1.78600010,0.00516054,0.07589352,1.48460255,0.00000000
-4.13906953,3.27319621,1.12639601,1.71442089,0.00471563,0.07682069,1.40904352,0.00000000
-4.13306653,3.12892539,1.06284722,1.65136749,0.00430566,0.07799530,1.33552246,0.00000000
-4.12706353,2.99690034,1.00368412,1.59742966,0.00393294,0.07940111,1.26469029,0.00000000
-4.12106053,2.87824854,0.94941256,1.55312257,0.00359942,0.08102196,1.19713235,0.00000000
-4.11505753,2.77394942,0.90047188,1.51889456,0.00330677,0.08284266,1.13336182,0.00000000
-4.10905453,2.68483877,0.85723347,1.49513452,0.00305643,0.08484972,1.07381615,0.00000000
-4.10305153,2.61161508,0.82000099,1.48217791,0.00284965,0.08703218,1.01885641,0.00000000
-4.09704852,2.55484645,0.78901171,1.48031065,0.00268757,0.08938209,0.96876924,0.00000000
-4.09104552,2.51497692,0.76443870,1.48977002,0.00257122,0.09189499,0.92377098,0.00000000
-4.08504252,2.49233108,0.74639338,1.51074201,0.00250155,0.09457004,0.88401346,0.00000000
-4.07903952,2.48711581,0.73492810,1.54335478,0.00247944,0.09740994,0.84959099,0.00000000
-4.07303652,2.49941870,0.73003831,1.58766818,0.00250567,0.10042056,0.82054790,0.00000000
-4.06703352,2.52920252,0.73166426,1.64365932,0.00258092,0.10361027,0.79688617,0.00000000
-4.06103052,2.57629600,0.73969186,1.71120501,0.00270570,0.10698909,0.77857270,0.00000000
-4.05502751,2.64038108,0.75395289,1.79006169,0.00288032,0.11056753,0.76554582,0.00000000
-4.04902451,2.72097779,0.77422456,1.87984410,0.00310483,0.11435533,0.75772073,0.00000000
-4.04302151,2.81742761,0.80022854,1.98000398,0.00337891,0.11836013,0.75499378,0.00000000
-4.03701851,2.92887719,0.83162995,2.08981048,0.00370182,0.12258606,0.75724551,0.00000000
-4.03101551,3.05426376,0.86803644,2.20833388,0.00407233,0.12703247,0.76434237,0.00000000
-4.02501251,3.19230427,0.90899800,2.33443420,0.00448863,0.13169282,0.77613745,0.00000000
-4.01900950,3.34148982,0.95400762,2.46675632,0.00494830,0.13655370,0.79247015,0.00000000
-4.01300650,3.50008691,1.00250341,2.60373286,0.00544819,0.14159431,0.81316512,0.00000000
-4.00700350,3.66614682,1.05387237,2.74359579,0.00598447,0.14678611,0.83803075,0.00000000
-4.00100050,3.83752372,1.10745598,2.88439731,0.00655256,0.15209298,0.86685720,0.00000000
-3.99499750,4.01190200,1.16255774,3.02404009,0.00714717,0.15747164,0.89941444,0.00000000
-3.98899450,4.18683238,1.21845276,3.16031641,0.00776232,0.16287249,0.93545023,0.00000000
-3.98299150,4.35977619,1.27439895,3.29095530,0.00839141,0.16824074,0.97468835,0.00000000
-3.97698849,4.52815623,1.32964980,3.41367603,0.00902732,0.17351778,1.01682710,0.00000000
-3.97098549,4.68941284,1.38346824,3.52624634,0.00966251,0.17864278,1.06153821,0.00000000
-3.96498249,4.84106267,1.43514114,3.62654292,0.01028913,0.18355434,1.10846632,0.00000000
-3.95897949,4.98075812,1.48399390,3.71261180,0.01089921,0.18819220,1.15722896,0.00000000
-3.95297649,5.10634499,1.52940465,3.78272614,0.01148481,0.19249890,1.20741739,0.00000000
-3.94697349,5.21591594,1.57081748,3.83543869,0.01203813,0.19642131,1.25859824,0.00000000
-3.94097049,5.30785776,1.60775428,3.86962693,0.01255176,0.19991196,1.31031623,0.00000000
-3.93496748,5.38089065,1.63982470,3.88452857,0.01301875,0.20293016,1.36209813,0.00000000
-3.92896448,5.43409806,1.66673403,3.87976600,0.01343282,0.20544292,1.41345803,0.00000000
-3.92296148,5.46694638,1.68828868,3.85535859,0.01378846,0.20742554,1.46390418,0.00000000
-3.91695848,5.47929391,1.70439925,3.81172242,0.01408105,0.20886198,1.51294747,0.00000000
-3.91095548,5.47138949,1.71508113,3.74965737,0.01430692,0.20974509,1.56011147,0.00000000
-3.90495248,5.44386104,1.72045274,3.67032244,0.01446345,0.21007651,1.60494404,0.00000000
-3.89894947,5.39769521,1.72073165,3.57520036,0.01454909,0.20986652,1.64703027,0.00000000
-3.89294647,5.33420925,1.71622864,3.46605320,0.01456341,0.20913370,1.68600631,0.00000000
-3.88694347,5.25501641,1.70734017,3.34487084,0.01450702,0.20790455,1.72157366,0.00000000
-3.88094047,5.16198639,1.69453935,3.21381462,0.01438165,0.20621303,1.75351331,0.00000000
-3.87493747,5.05720220,1.67836573,3.07515833,0.01419002,0.20409995,1.78169884,0.00000000
-3.86893447,4.94291462,1.65941421,2.93122879,0.01393583,0.20161243,1.80610777,0.00000000
-3.86293147,4.82149548,1.63832322,2.78434821,0.01362372,0.19880317,1.82683021,0.00000000
-3.85692846,4.69539049,1.61576230,2.63677994,0.01325912,0.19572972,1.84407408,0.00000000
-3.85092546,4.56707249,1.59241945,2.49067950,0.01284824,0.19245354,1.85816600,0.00000000
-3.84492246,4.43899535,1.56898821,2.34805169,0.01239794,0.18903902,1.86954744,0.00000000
-3.83891946,4.31354918,1.54615464,2.21071490,0.01191567,0.18555227,1.87876560,0.00000000
-3.83291646,4.19301691,1.52458452,2.08027285,0.01140933,0.18205975,1.88645902,0.00000000
-3.82691346,4.07953266,1.50491069,1.95809396,0.01088719,0.17862677,1.89333799,0.00000000
-3.82091046,3.97504212,1.48772099,1.84529811,0.01035777,0.17531586,1.90016031,0.00000000
-3.81490745,3.88126547,1.47354673,1.74275031,0.00982974,0.17218496,1.90770318,0.00000000
-3.80890445,3.79966329,1.46285211,1.65106078,0.00931176,0.16928568,1.91673222,0.00000000
-3.80290145,3.73140617,1.45602475,1.57059052,0.00881241,0.16666145,1.92796894,0.00000000
-3.79689845,3.67734885,1.45336748,1.50146177,0.00833999,0.16434595,1.94205808,0.00000000
-3.79089545,3.63800963,1.45509166,1.44357231,0.00790242,0.16236157,1.95953634,0.00000000
-3.78489245,3.61355609,1.46131218,1.39661310,0.00750708,0.16071826,1.98080393,0.00000000
-3.77888944,3.60379778,1.47204411,1.36008827,0.00716068,0.15941276,2.00610053,0.00000000
-3.77288644,3.60818675,1.48720127,1.33333698,0.00686911,0.15842817,2.03548668,0.00000000
-3.76688344,3.62582627,1.50659652,1.31555649,0.00663729,0.15773418,2.06883173,0.00000000
-3.76088044,3.65548814,1.52994381,1.30582597,0.00646905,0.15728767,2.10580904,0.00000000
-3.75487744,3.69563843,1.55686185,1.30313060,0.00636701,0.15703389,2.14589862,0.00000000
-3.74887444,3.74447133,1.58687935,1.30638566,0.00633247,0.15690817,2.18839743,0.00000000
-3.74287144,3.79995047,1.61944158,1.31446014,0.00636535,0.15683803,2.23243678,0.00000000
-3.73686843,3.85985659,1.65391833,1.32619979,0.00646411,0.15674562,2.27700621,0.00000000
-3.73086543,3.92184036,1.68961289,1.34044917,0.00662573,0.15655049,2.32098294,0.00000000
-3.72486243,3.98347890,1.72577232,1.35607260,0.00684577,0.15617244,2.36316560,0.00000000
-3.71885943,4.04233432,1.76159865,1.37197374,0.00711834,0.15553437,2.40231097,0.00000000
-3.71285643,4.09601260,1.79626130,1.38711365,0.00743626,0.15456508,2.43717225,0.00000000
-3.70685343,4.14222116,1.82891046,1.40052709,0.00779116,0.15320180,2.46653747,0.00000000
-3.70085043,4.17882354,1.85869165,1.41133701,0.00817365,0.15139232,2.48926657,0.00000000
-3.69484742,4.20388957,1.88476121,1.41876700,0.00857357,0.14909677,2.50432604,0.00000000
-3.68884442,4.21573991,1.90630278,1.42215170,0.00898020,0.14628890,2.51081973,0.00000000
-3.68284142,4.21298384,1.92254449,1.42094492,0.00938255,0.14295670,2.50801527,0.00000000
-3.67683842,4.19454930,1.93277651,1.41472565,0.00976968,0.13910266,2.49536500,0.00000000
-3.67083542,4.15970487,1.93636875,1.40320164,0.01013097,0.13474330,2.47252128,0.00000000
-3.66483242,4.10807304,1.93278789,1.38621080,0.01045647,0.12990836,2.43934565,0.00000000
-3.65882941,4.03963488,1.92161344,1.36372024,0.01073718,0.12463944,2.39591202,0.00000000
-3.65282641,3.95472604,1.90255193,1.33582306,0.01096535,0.11898837,2.34250383,0.00000000
-3.64682341,3.85402460,1.87544858,1.30273300,0.01113471,0.11301522,2.27960568,0.00000000
-3.64082041,3.73853095,1.84029592,1.26477690,0.01124067,0.10678624,2.20788976,0.00000000
-3.63481741,3.60954068,1.79723853,1.22238525,0.01128049,0.10037162,2.12819775,0.00000000
-3.62881441,3.46861111,1.74657359,1.17608091,0.01125335,0.09384336,2.04151893,0.00000000
-3.62281141,3.31752233,1.68874686,1.12646614,0.01116042,0.08727315,1.94896504,0.00000000
-3.61680840,3.15823407,1.62434409,1.07420837,0.01100473,0.08073053,1.85174294,0.00000000
-3.61080540,2.99283913,1.55407781,1.02002468,0.01079117,0.07428113,1.75112567,0.00000000
-3.60480240,2.82351495,1.47877004,0.96466566,0.01052625,0.06798535,1.64842291,0.00000000
-3.59879940,2.65247428,1.39933139,0.90889862,0.01021791,0.06189719,1.54495145,0.00000000
-3.59279640,2.48191628,1.31673741,0.85349090,0.00987522,0.05606350,1.44200655,0.00000000
-3.58679340,2.31397931,1.23200303,0.79919325,0.00950812,0.05052343,1.34083488,0.00000000
-3.58079040,2.15069651,1.14615621,0.74672413,0.00912705,0.04530825,1.24260960,0.00000000
-3.57478739,1.99395525,1.06021176,0.69675486,0.00874262,0.04044140,1.14840819,0.00000000
-3.56878439,1.84546149,0.97514648,0.64989642,0.00836527,0.03593875,1.05919350,0.00000000
-3.56278139,1.70670984,0.89187656,0.60668791,0.00800496,0.03180907,0.97579837,0.00000000
-3.55677839,1.57896008,0.81123802,0.56758721,0.00767084,0.02805470,0.89891404,0.00000000
-3.55077539,1.46322053,0.73397091,0.53296405,0.00737099,0.02467222,0.82908272,0.00000000
-3.54477239,1.36023882,0.66070774,0.50309568,0.00711220,0.02165333,0.76669406,0.00000000
-3.53876938,1.27049998,0.59196626,0.47816536,0.00689983,0.01898570,0.71198584,0.00000000
-3.53276638,1.19423214,0.52814682,0.45826380,0.00673762,0.01665388,0.66504856,0.00000000
-3.52676338,1.13141931,0.46953396,0.44339345,0.00662770,0.01464018,0.62583380,0.00000000
-3.52076038,1.08182106,0.41630191,0.43347576,0.00657056,0.01292557,0.59416597,0.00000000
-3.51475738,1.04499856,0.36852355,0.42836120,0.00656510,0.01149049,0.56975732,0.00000000
-3.50875438,1.02034604,0.32618216,0.42784184,0.00660875,0.01031571,0.55222548,0.00000000
-3.50275138,1.00712696,0.28918521,0.43166613,0.00669762,0.00938306,0.54111319,0.00000000
-3.49674837,1.00451374,0.25737961,0.43955557,0.00682673,0.00867617,0.53590967,0.00000000
-3.49074537,1.01162981,0.23056754,0.45122268,0.00699019,0.00818110,0.53607284,0.00000000
-3.48474237,1.02759257,0.20852219,0.46638968,0.00718150,0.00788697,0.54105187,0.00000000
-3.47873937,1.05155591,0.19100288,0.48480725,0.00739378,0.00778651,0.55030915,0.00000000
-3.47273637,1.08275050,0.17776882,0.50627249,0.00762010,0.00787650,0.56334106,0.00000000
-3.46673337,1.12052047,0.16859114,0.53064539,0.00785369,0.00815818,0.57969673,0.00000000
-3.46073037,1.16435465,0.16326280,0.55786286,0.00808822,0.00863755,0.59899393,0.00000000
-3.45472736,1.21391097,0.16160604,0.58794960,0.00831798,0.00932552,0.62093153,0.00000000
-3.44872436,1.26903264,0.16347720,0.62102488,0.00853811,0.01023799,0.64529786,0.00000000
-3.44272136,1.32975483,0.16876891,0.65730479,0.00874467,0.01139574,0.67197445,0.00000000
-3.43671836,1.39630122,0.17740953,0.69709921,0.00893476,0.01282410,0.70093480,0.00000000
-3.43071536,1.46906978,0.18936006,0.74080332,0.00910655,0.01455253,0.73223816,0.00000000
-3.42471236,1.54860802,0.20460862,0.78888352,0.00925923,0.01661390,0.76601820,0.00000000
-3.41870935,1.63557799,0.22316293,0.84185806,0.00939291,0.01904355,0.80246712,0.00000000
-3.41270635,1.73071247,0.24504096,0.90027266,0.00950853,0.02187818,0.84181562,0.00000000
-3.40670335,1.83476365,0.27026042,0.96467225,0.00960767,0.02515446,0.88430956,0.00000000
-3.40070035,1.94844670,0.29882743,1.03556972,0.00969236,0.02890747,0.93018449,0.00000000
-3.39469735,2.07238073,0.33072495,1.11341316,0.00976483,0.03316898,0.97963911,0.00000000
-3.38869435,2.20703014,0.36590169,1.19855319,0.00982734,0.03796558,1.03280915,0.00000000
-3.38269135,2.35264955,0.40426200,1.29121228,0.00988190,0.04331679,1.08974301,0.00000000
-3.37668834,2.50923550,0.44565737,1.39145769,0.00993014,0.04923314,1.15038070,0.00000000
-3.37068534,2.67648807,0.48988015,1.49918000,0.00997311,0.05571445,1.21453727,0.00000000
-3.36468234,2.85378521,0.53665990,1.61407888,0.01001116,0.06274815,1.28189212,0.00000000
-3.35867934,3.04017213,0.58566295,1.73565740,0.01004390,0.07030809,1.35198486,0.00000000
-3.35267634,3.23436735,0.63649522,1.86322609,0.01007016,0.07835354,1.42421859,0.00000000
-3.34667334,3.43478621,0.68870868,1.99591710,0.01008803,0.08682884,1.49787067,0.00000000
-3.34067034,3.63958186,0.74181114,2.13270868,0.01009496,0.09566346,1.57211098,0.00000000
-3.33466733,3.84670258,0.79527942,2.27245922,0.01008789,0.10477272,1.64602697,0.00000000
-3.32866433,4.05396333,0.84857526,2.41394985,0.01006345,0.11405909,1.71865476,0.00000000
-3.32266133,4.25912874,0.90116352,2.55593362,0.01001813,0.12341419,1.78901480,0.00000000
-3.31665833,4.46000356,0.95253181,2.69718910,0.00994852,0.13272120,1.85615059,0.00000000
-3.31065533,4.65452625,1.00221077,2.83657558,0.00985155,0.14185797,1.91916866,0.00000000
-3.30465233,4.84086095,1.04979394,2.97308685,0.00972465,0.15070036,1.97727779,0.00000000
-3.29864932,5.01748270,1.09495618,3.10590039,0.00956599,0.15912597,2.02982562,0.00000000
-3.29264632,5.18325126,1.13746974,3.23441891,0.00937461,0.16701796,2.07633068,0.00000000
-3.28664332,5.33746898,1.17721687,3.35830132,0.00915055,0.17426882,2.11650823,0.00000000
-3.28064032,5.47991915,1.21419827,3.47748083,0.00889489,0.18078396,2.15028846,0.00000000
-3.27463732,5.61088193,1.24853657,3.59216839,0.00860981,0.18648494,2.17782612,0.00000000
-3.26863432,5.73112641,1.28047461,3.70284046,0.00829850,0.19131217,2.19950082,0.00000000
-3.26263132,5.84187832,1.31036810,3.81021108,0.00796515,0.19522698,2.21590803,0.00000000
-3.25662831,5.94476447,1.33867280,3.91518907,0.00761476,0.19821302,2.22784090,0.00000000
-3.25062531,6.04173625,1.36592671,4.01882209,0.00725302,0.20027683,2.23626380,0.00000000
-3.24462231,6.13497555,1.39272759,4.12223030,0.00688613,0.20144764,2.24227867,0.00000000
-3.23861931,6.22678785,1.41970697,4.22653286,0.00652059,0.20177637,2.24708557,0.00000000
-3.23261631,6.31948758,1.44750150,4.33277134,0.00616298,0.20133405,2.25193936,0.00000000
-3.22661331,6.41528164,1.47672288,4.44183422,0.00581981,0.20020944,2.25810417,0.00000000
-3.22061031,6.51615705,1.50792781,4.55438680,0.00549727,0.19850632,2.26680772,0.00000000
-3.21460730,6.62377831,1.54158917,4.67081074,0.00520111,0.19634038,2.27919742,0.00000000
-3.20860430,6.73939987,1.57806971,4.79115684,0.00493646,0.19383583,2.29629985,0.00000000
-3.20260130,6.86379787,1.61759971,4.91511405,0.00470776,0.19112200,2.31898539,0.00000000
-3.19659830,6.99722463,1.66025930,5.04199690,0.00451863,0.18833002,2.34793903,0.00000000
-3.19059530,7.13938781,1.70596669,5.17075229,0.00437187,0.18558955,2.38363846,0.00000000
-3.18459230,7.28945491,1.75447257,5.29998557,0.00426940,0.18302583,2.42633988,0.00000000
-3.17858929,7.44608241,1.80536118,5.42800489,0.00421232,0.18075706,2.47607181,0.00000000
-3.17258629,7.60746743,1.85805808,5.55288134,0.00420090,0.17889202,2.53263663,0.00000000
-3.16658329,7.77141883,1.91184429,5.67252188,0.00423467,0.17752812,2.59561948,0.00000000
-3.16058029,7.93544332,1.96587615,5.78475103,0.00431247,0.17674974,2.66440355,0.00000000
-3.15457729,8.09684191,2.01921032,5.88739709,0.00443256,0.17662686,2.73819085,0.00000000
-3.14857429,8.25281136,2.07083268,5.97837814,0.00459266,0.17721399,2.81602726,0.00000000
-3.14257129,8.40054529,2.11968994,6.05578332,0.00479007,0.17854930,2.89683059,0.00000000
-3.13656828,8.53732994,2.16472277,6.11794537,0.00502172,0.18065394,2.97942019,0.00000000
-3.13056528,8.66063005,2.20489898,6.16350063,0.00528426,0.18353153,3.06254719,0.00000000
-3.12456228,8.76816125,2.23924544,6.19143397,0.00557406,0.18716785,3.14492394,0.00000000
-3.11855928,8.85794627,2.26687755,6.20110667,0.00588734,0.19153062,3.22525185,0.00000000
-3.11255628,8.92835341,2.28702503,6.19226669,0.00622009,0.19656954,3.30224693,0.00000000
-3.10655328,8.97811696,2.29905334,6.16504142,0.00656819,0.20221652,3.37466250,0.00000000
-3.10055028,9.00634034,2.30247976,6.11991452,0.00692732,0.20838625,3.44130877,0.00000000
-3.09454727,9.01248372,2.29698409,6.05768873,0.00729305,0.21497701,3.50106941,0.00000000
-3.08854427,8.99633885,2.28241352,5.97943792,0.00766075,0.22187201,3.55291526,0.00000000
-3.08254127,8.95799434,2.25878198,5.88645145,0.00802569,0.22894103,3.59591554,0.00000000
-3.07653827,8.89779492,2.22626433,5.78017473,0.00838297,0.23604260,3.62924700,0.00000000
-3.07053527,8.81629864,2.18518593,5.66214956,0.00872757,0.24302669,3.65220171,0.00000000
-3.06453227,8.71423517,2.13600841,5.53395766,0.00905441,0.24973778,3.66419370,0.00000000
-3.05852926,8.59246857,2.07931243,5.39717035,0.00935836,0.25601840,3.66476525,0.00000000
-3.05252626,8.45196668,2.01577847,5.25330681,0.00963436,0.26171297,3.65359274,0.00000000
-3.04652326,8.29377893,1.94616643,5.10380238,0.00987748,0.26667191,3.63049254,0.00000000
-3.04052026,8.11902312,1.87129505,4.94998782,0.01008303,0.27075576,3.59542666,0.00000000
-3.03451726,7.92888111,1.79202188,4.79307942,0.01024672,0.27383935,3.54850796,0.00000000
-3.02851426,7.72460232,1.70922436,4.63417932,0.01036472,0.27581564,3.49000458,0.00000000
-3.02251126,7.50751342,1.62378272,4.47428432,0.01043387,0.27659926,3.42034300,0.00000000
-3.01650825,7.27903188,1.53656490,4.31430161,0.01045173,0.27612945,3.34010909,0.00000000
-3.01050525,7.04068082,1.44841372,4.15506883,0.01041678,0.27437238,3.25004656,0.00000000
-3.00450225,6.79410261,1.36013639,3.99737613,0.01032845,0.27132261,3.15105225,0.00000000
-2.99849925,6.54106857,1.27249639,3.84198794,0.01018725,0.26700377,3.04416769,0.00000000
-2.99249625,6.28348277,1.18620743,3.68966209,0.00999477,0.26146825,2.93056688,0.00000000
-2.98649325,6.02337819,1.10192944,3.54116463,0.00975377,0.25479609,2.81154000,0.00000000
-2.98049025,5.76290431,1.02026625,3.39727897,0.00946808,0.24709293,2.68847343,0.00000000
-2.97448724,5.50430598,0.94176484,3.25880845,0.00914265,0.23848728,2.56282641,0.00000000
-2.96848424,5.24989393,0.86691582,3.12657243,0.00878339,0.22912711,2.43610518,0.00000000
-2.96248124,5.00200815,0.79615500,3.00139591,0.00839710,0.21917596,2.30983526,0.00000000
-2.95647824,4.76297588,0.72986581,2.88409388,0.00799136,0.20880873,2.18553309,0.00000000
-2.95047524,4.53506632,0.66838242,2.77545134,0.00757435,0.19820729,2.06467804,0.00000000
-2.94447224,4.32044449,0.61199338,2.67620088,0.00715468,0.18755621,1.94868588,0.00000000
-2.93846923,4.12112661,0.56094565,2.58699924,0.00674129,0.17703854,1.83888458,0.00000000
-2.93246623,3.93893922,0.51544879,2.50840472,0.00634317,0.16683197,1.73649358,0.00000000
-2.92646323,3.77548416,0.47567924,2.44085692,0.00596929,0.15710546,1.64260676,0.00000000
-2.92046023,3.63211056,0.44178431,2.38466025,0.00562837,0.14801623,1.55817973,0.00000000
-2.91445723,3.50989503,0.41388582,2.33997205,0.00532878,0.13970750,1.48402140,0.00000000
-2.90845423,3.40963010,0.39208309,2.30679606,0.00507833,0.13230651,1.42078964,0.00000000
-2.90245123,3.33182062,0.37645487,2.28498130,0.00488418,0.12592330,1.36899054,0.00000000
-2.89644822,3.27668725,0.36706023,2.27422616,0.00475270,0.12064978,1.32898056,0.00000000
-2.89044522,3.24417556,0.36393790,2.27408707,0.00468937,0.11655926,1.30097082,0.00000000
-2.88444222,3.23396925,0.36710415,2.28399079,0.00469864,0.11370625,1.28503247,0.00000000
-2.87843922,3.24550539,0.37654885,2.30324925,0.00478384,0.11212642,1.28110243,0.00000000
-2.87243622,3.27799019,0.39222992,2.33107568,0.00494710,0.11183679,1.28898848,0.00000000
-2.86643322,3.33041354,0.41406624,2.36660084,0.00518926,0.11283583,1.30837332,0.00000000
-2.86043022,3.40156124,0.44192913,2.40888828,0.00550979,0.11510362,1.33881694,0.00000000
-2.85442721,3.49002419,0.47563310,2.45694785,0.00590672,0.11860202,1.37975743,0.00000000
-2.84842421,3.59420449,0.51492603,2.50974678,0.00637662,0.12327472,1.43051032,0.00000000
-2.84242121,3.71231888,0.55947984,2.56621833,0.00691459,0.12904742,1.49026694,0.00000000
-2.83641821,3.84240081,0.60888195,2.62526803,0.00751422,0.13582796,1.55809269,0.00000000
-2.83041521,3.98230258,0.66262874,2.68577812,0.00816772,0.14350675,1.63292619,0.00000000
-2.82441221,4.12969965,0.72012152,2.74661094,0.00886595,0.15195735,1.71358036,0.00000000
-2.81840920,4.28209929,0.78066591,2.80661229,0.00959857,0.16103750,1.79874684,0.00000000
-2.81240620,4.43685578,0.84347519,2.86461597,0.01035426,0.17059054,1.88700471,0.00000000
-2.80640320,4.59119398,0.90767824,2.91945045,0.01112091,0.18044748,1.97683459,0.00000000
-2.80040020,4.74224304,0.97233212,2.96994877,0.01188596,0.19042959,2.06663873,0.00000000
-2.79439720,4.88708087,1.03643960,3.01496233,0.01263669,0.20035166,2.15476751,0.00000000
-2.78839420,5.02278957,1.09897113,3.05337911,0.01336061,0.21002591,2.23955222,0.00000000
-2.78239120,5.14652111,1.15889080,3.08414611,0.01404582,0.21926634,2.31934342,0.00000000
-2.77638819,5.25557144,1.21518556,3.10629572,0.01468147,0.22789363,2.39255407,0.00000000
-2.77038519,5.34746049,1.26689638,3.11897513,0.01525808,0.23574025,2.45770572,0.00000000
-2.76438219,5.42001477,1.31315024,3.12147732,0.01576801,0.24265566,2.51347589,0.00000000
-2.75837919,5.47144865,1.35319143,3.11327228,0.01620572,0.24851137,2.55874469,0.00000000
-2.75237619,5.50043993,1.38641058,3.09403628,0.01656811,0.25320560,2.59263798,0.00000000
-2.74637319,5.50619550,1.41237000,3.06367747,0.01685472,0.25666733,2.61456507,0.00000000
-2.74037019,5.48850275,1.43082388,3.02235578,0.01706787,0.25885948,2.62424852,0.00000000
-2.73436718,5.44776313,1.44173210,2.97049533,0.01721272,0.25978100,2.62174417,0.00000000
-2.72836418,5.38500492,1.44526670,2.90878800,0.01729719,0.25946780,2.60744977,0.00000000
-2.72236118,5.30187302,1.44181048,2.83818701,0.01733188,0.25799228,2.58210133,0.00000000
-2.71635818,5.20059517,1.43194726,2.75989013,0.01732975,0.25546150,2.54675656,0.00000000
-2.71035518,5.08392463,1.41644425,2.67531249,0.01730586,0.25201397,2.50276574,0.00000000
-2.70435218,4.95506102,1.39622673,2.58604960,0.01727693,0.24781520,2.45173074,0.00000000
-2.69834917,4.81755198,1.37234627,2.49383184,0.01726090,0.24305208,2.39545374,0.00000000
-2.69234617,4.67517933,1.34594353,2.40047210,0.01727638,0.23792635,2.33587746,0.00000000
-2.68634317,4.53183417,1.31820723,2.30780853,0.01734215,0.23264738,2.27501941,0.00000000
-2.68034017,4.39138627,1.29033104,2.21764491,0.01747658,0.22742464,2.21490276,0.00000000
-2.67433717,4.25755282,1.26347009,2.13169119,0.01769710,0.22245998,2.15748672,0.00000000
-2.66833417,4.13377222,1.23869902,2.05150655,0.01801970,0.21794030,2.10459917,0.00000000
-2.66233117,4.02308792,1.21697323,1.97844767,0.01845841,0.21403066,2.05787433,0.00000000
-2.65632816,3.92804702,1.19909492,1.91362419,0.01902492,0.21086826,2.01869790,0.00000000
-2.65032516,3.85061751,1.18568534,1.85786328,0.01972819,0.20855751,1.98816167,0.00000000
-2.64432216,3.79212720,1.17716416,1.81168477,0.02057417,0.20716635,1.96702924,0.00000000
-2.63831916,3.75322637,1.17373675,1.77528756,0.02156561,0.20672396,1.95571396,0.00000000
-2.63231616,3.73387506,1.17538978,1.74854793,0.02270185,0.20722000,1.95426960,0.00000000
-2.62631316,3.73335492,1.18189507,1.73102940,0.02397883,0.20860524,1.96239373,0.00000000
-2.62031016,3.75030452,1.19282130,1.72200364,0.02538900,0.21079377,1.97944344,0.00000000
-2.61430715,3.78277618,1.20755310,1.72048129,0.02692149,0.21366646,2.00446226,0.00000000
-2.60830415,3.82831138,1.22531636,1.72525119,0.02856214,0.21707557,2.03621701,0.00000000
-2.60230115,3.88403156,1.24520881,1.73492641,0.03029376,0.22085042,2.07324299,0.00000000
