energy_ev,total_up,C_s_up,C_p_up,Mg_p_up,Mg_d_up,Te_p_up,Te_d_up,Zr_p_up,Zr_d_up
-3.00450225,1.29829379,0.01267465,0.48970348,0.38628479,0.00000000,0.32039529,0.00000000,1.25071988,0.41949993
-2.99849925,1.23826406,0.01188818,0.46050406,0.37864928,0.00000000,0.32411972,0.00000000,1.17746742,0.39780541
-2.99249625,1.17918266,0.01109723,0.43073844,0.37142005,0.00000000,0.32886661,0.00000000,1.10316504,0.37683740
-2.98649325,1.12175169,0.01030912,0.40073175,0.36477725,0.00000000,0.33474746,0.00000000,1.02852460,0.35680652
-2.98049025,1.06660441,0.00953066,0.37079810,0.35887449,0.00000000,0.34183777,0.00000000,0.95424329,0.33789564
-2.97448724,1.01429079,0.00876810,0.34123419,0.35383348,0.00000000,0.35017190,0.00000000,0.88098849,0.32025663
-2.96848424,0.96526637,0.00802704,0.31231382,0.34973971,0.00000000,0.35973919,0.00000000,0.80938426,0.30400820
-2.96248124,0.91988481,0.00731243,0.28428361,0.34663949,0.00000000,0.37048169,0.00000000,0.74000007,0.28923513
-2.95647824,0.87839461,0.00662856,0.25735971,0.34453839,0.00000000,0.38229377,0.00000000,0.67334203,0.27598858
-2.95047524,0.84093985,0.00597903,0.23172589,0.34340144,0.00000000,0.39502374,0.00000000,0.60984676,0.26428787
-2.94447224,0.80756535,0.00536676,0.20753271,0.34315506,0.00000000,0.40847764,0.00000000,0.54987810,0.25412341
-2.93846923,0.77822572,0.00479405,0.18489785,0.34369071,0.00000000,0.42242515,0.00000000,0.49372656,0.24546080
-2.93246623,0.75279822,0.00426259,0.16390754,0.34487027,0.00000000,0.43660750,0.00000000,0.44161145,0.23824607
-2.92646323,0.73109883,0.00377348,0.14461880,0.34653286,0.00000000,0.45074713,0.00000000,0.39368545,0.23241168
-2.92046023,0.71290081,0.00332733,0.12706256,0.34850305,0.00000000,0.46455880,0.00000000,0.35004135,0.22788322
-2.91445723,0.69795512,0.00292428,0.11124739,0.35059989,0.00000000,0.47776157,0.00000000,0.31072057,0.22458647
-2.90845423,0.68601161,0.00256409,0.09716365,0.35264656,0.00000000,0.49009123,0.00000000,0.27572315,0.22245454
-2.90245123,0.67684020,0.00224620,0.08478798,0.35448009,0.00000000,0.50131242,0.00000000,0.24501870,0.22143469
-2.89644822,0.67025089,0.00196981,0.07408791,0.35596069,0.00000000,0.51122999,0.00000000,0.21855784,0.22149468
-2.89044522,0.66611174,0.00173391,0.06502645,0.35698034,0.00000000,0.51969873,0.00000000,0.19628388,0.22262810
-2.88444222,0.66436380,0.00153741,0.05756646,0.35746997,0.00000000,0.52663114,0.00000000,0.17814396,0.22485850
-2.87843922,0.66503231,0.00137913,0.05167482,0.35740501,0.00000000,0.53200254,0.00000000,0.16409957,0.22824201
-2.87243622,0.66823328,0.00125791,0.04732603,0.35680895,0.00000000,0.53585328,0.00000000,0.15413577,0.23286826
-2.86643322,0.67417525,0.00117261,0.04450530,0.35575460,0.00000000,0.53828775,0.00000000,0.14826899,0.23885937
-2.86043022,0.68315571,0.00112219,0.04321103,0.35436295,0.00000000,0.53947015,0.00000000,0.14655283,0.24636695
-2.85442721,0.69555228,0.00110566,0.04345646,0.35279972,0.00000000,0.53961715,0.00000000,0.14908176,0.25556724
-2.84842421,0.71180883,0.00112214,0.04527054,0.35126945,0.00000000,0.53898775,0.00000000,0.15599247,0.26665425
-2.84242121,0.73241692,0.00117083,0.04869795,0.35000761,0.00000000,0.53787073,0.00000000,0.16746261,0.27983130
-2.83641821,0.75789332,0.00125099,0.05379813,0.34927093,0.00000000,0.53657034,0.00000000,0.18370694,0.29530116
-2.83041521,0.78875448,0.00136192,0.06064347,0.34932629,0.00000000,0.53539104,0.00000000,0.20497077,0.31325518
-2.82441221,0.82548881,0.00150289,0.06931652,0.35043880,0.00000000,0.53462181,0.00000000,0.23152087,0.33386176
-2.81840920,0.86852826,0.00167315,0.07990637,0.35285948,0.00000000,0.53452117,0.00000000,0.26363396,0.35725479
-2.81240620,0.91822011,0.00187178,0.09250420,0.35681318,0.00000000,0.53530343,0.00000000,0.30158305,0.38352245
-2.80640320,0.97480047,0.00209774,0.10719814,0.36248721,0.00000000,0.53712708,0.00000000,0.34562207,0.41269703
-2.80040020,1.03837064,0.00234972,0.12406769,0.37002126,0.00000000,0.54008585,0.00000000,0.39596922,0.44474615
-2.79439720,1.10887749,0.00262616,0.14317764,0.37949908,0.00000000,0.54420295,0.00000000,0.45278976,0.47956597
-2.78839420,1.18609895,0.00292516,0.16457200,0.39094229,0.00000000,0.54942879,0.00000000,0.51617883,0.51697682
-2.78239120,1.26963528,0.00324445,0.18826799,0.40430661,0.00000000,0.55564236,0.00000000,0.58614506,0.55672142
-2.77638819,1.35890693,0.00358140,0.21425045,0.41948082,0.00000000,0.56265614,0.00000000,0.66259590,0.59846615
-2.77038519,1.45315922,0.00393297,0.24246696,0.43628836,0.00000000,0.57022432,0.00000000,0.74532539,0.64180524
-2.76438219,1.55147384,0.00429571,0.27282389,0.45449174,0.00000000,0.57805389,0.00000000,0.83400510,0.68626800
-2.75837919,1.65278714,0.00466584,0.30518372,0.47379938,0.00000000,0.58581811,0.00000000,0.92817915,0.73132883
-2.75237619,1.75591439,0.00503922,0.33936384,0.49387493,0.00000000,0.59317157,0.00000000,1.02726355,0.77641973
-2.74637319,1.85957952,0.00541145,0.37513689,0.51434834,0.00000000,0.59976616,0.00000000,1.13055060,0.82094483
-2.74037019,1.96244896,0.00577790,0.41223293,0.53482854,0.00000000,0.60526716,0.00000000,1.23721813,0.86429648
-2.73436718,2.06316864,0.00613383,0.45034337,0.55491713,0.00000000,0.60936874,0.00000000,1.34634395,0.90587213
-2.72836418,2.16040237,0.00647445,0.48912656,0.57422239,0.00000000,0.61180804,0.00000000,1.45692465,0.94509142
-2.72236118,2.25287045,0.00679504,0.52821496,0.59237331,0.00000000,0.61237736,0.00000000,1.56789866,0.98141274
-2.71635818,2.33938665,0.00709105,0.56722358,0.60903287,0.00000000,0.61093385,0.00000000,1.67817228,1.01434849
-2.71035518,2.41889233,0.00735817,0.60575947,0.62391010,0.00000000,0.60740648,0.00000000,1.78664787,1.04347858
-2.70435218,2.49048616,0.00759248,0.64343173,0.63677053,0.00000000,0.60179990,0.00000000,1.89225296,1.06846132
-2.69834917,2.55344832,0.00779051,0.67986171,0.64744457,0.00000000,0.59419540,0.00000000,1.99396883,1.08904160
-2.69234617,2.60725828,0.00794934,0.71469289,0.65583355,0.00000000,0.58474878,0.00000000,2.09085738,1.10505569
-2.68634317,2.65160550,0.00806664,0.74760007,0.66191327,0.00000000,0.57368566,0.00000000,2.18208505,1.11643290
-2.68034017,2.68639278,0.00814079,0.77829733,0.66573488,0.00000000,0.56129433,0.00000000,2.26694254,1.12319378
-2.67433717,2.71173217,0.00817085,0.80654454,0.66742333,0.00000000,0.54791666,0.00000000,2.34485959,1.12544527
-2.66833417,2.72793404,0.00815660,0.83215205,0.66717332,0.00000000,0.53393755,0.00000000,2.41541425,1.12337301
-2.66233117,2.73548976,0.00809857,0.85498346,0.66524313,0.00000000,0.51977337,0.00000000,2.47833615,1.11723140
-2.65632816,2.73504910,0.00799799,0.87495636,0.66194656,0.00000000,0.50585978,0.00000000,2.53350411,1.10733184
-2.65032516,2.72739346,0.00785677,0.89204114,0.65764345,0.00000000,0.49263952,0.00000000,2.58093817,1.09402988
-2.64432216,2.71340619,0.00767745,0.90625797,0.65272913,0.00000000,0.48055047,0.00000000,2.62078695,1.07771196
-2.63831916,2.69404152,0.00746312,0.91767227,0.64762318,0.00000000,0.47001416,0.00000000,2.65331108,1.05878232
-2.63231616,2.67029331,0.00721736,0.92638889,0.64275805,0.00000000,0.46142526,0.00000000,2.67886392,1.03765077
-2.62631316,2.64316503,0.00694414,0.93254549,0.63856778,0.00000000,0.45514190,0.00000000,2.69787061,1.01472176
-2.62031016,2.61364208,0.00664774,0.93630541,0.63547738,0.00000000,0.45147716,0.00000000,2.71080674,0.99038530
-2.61430715,2.58266734,0.00633264,0.93785051,0.63389290,0.00000000,0.45069168,0.00000000,2.71817768,0.96500987
-2.60830415,2.55112076,0.00600348,0.93737419,0.63419276,0.00000000,0.45298740,0.00000000,2.72049969,0.93893753
-2.60230115,2.51980335,0.00566488,0.93507508,0.63672019,0.00000000,0.45850251,0.00000000,2.71828339,0.91248127
-2.59629815,2.48942583,0.00532147,0.93115148,0.64177723,0.00000000,0.46730751,0.00000000,2.71202031,0.88592435
-2.59029515,2.46060178,0.00497773,0.92579678,0.64962005,0.00000000,0.47940247,0.00000000,2.70217277,0.85952157
-2.58429215,2.43384505,0.00463797,0.91919593,0.66045586,0.00000000,0.49471548,0.00000000,2.68916713,0.83350184
-2.57828914,2.40957105,0.00430631,0.91152295,0.67444120,0.00000000,0.51310233,0.00000000,2.67339026,0.80807194
-2.57228614,2.38810112,0.00398656,0.90293938,0.69168160,0.00000000,0.53434752,0.00000000,2.65518889,0.78342079
-2.56628314,2.36966941,0.00368230,0.89359366,0.71223247,0.00000000,0.55816667,0.00000000,2.63487129,0.75972384
-2.56028014,2.35443155,0.00339677,0.88362109,0.73610108,0.00000000,0.58421038,0.00000000,2.61271075,0.73714726
-2.55427714,2.34247424,0.00313295,0.87314441,0.76324953,0.00000000,0.61206964,0.00000000,2.58895020,0.71585130
-2.54827414,2.33382532,0.00289348,0.86227459,0.79359831,0.00000000,0.64128289,0.00000000,2.56380736,0.69599281
-2.54227114,2.32846339,0.00268075,0.85111190,0.82703049,0.00000000,0.67134459,0.00000000,2.53747988,0.67772649
-2.53626813,2.32632676,0.00249684,0.83974685,0.86339613,0.00000000,0.70171535,0.00000000,2.51014993,0.66120477
-2.53026513,2.32732121,0.00234356,0.82826103,0.90251672,0.00000000,0.73183334,0.00000000,2.48198800,0.64657648
-2.52426213,2.33132628,0.00222247,0.81672784,0.94418951,0.00000000,0.76112700,0.00000000,2.45315550,0.63398411
-2.51825913,2.33819998,0.00213486,0.80521277,0.98819133,0.00000000,0.78902840,0.00000000,2.42380611,0.62356010
-2.51225613,2.34778182,0.00208174,0.79377358,1.03428186,0.00000000,0.81498716,0.00000000,2.39408587,0.61542217
-2.50625313,2.35989436,0.00206388,0.78246014,1.08220611,0.00000000,0.83848435,0.00000000,2.36413202,0.60966812
-2.50025013,2.37434320,0.00208174,0.77131408,1.13169606,0.00000000,0.85904593,0.00000000,2.33407074,0.60637043
-2.49424712,2.39091595,0.00213546,0.76036830,1.18247129,0.00000000,0.87625521,0.00000000,2.30401409,0.60557090
-2.48824412,2.40938018,0.00222487,0.74964643,1.23423878,0.00000000,0.88976387,0.00000000,2.27405634,0.60727576
-2.48224112,2.42948094,0.00234942,0.73916228,1.28669193,0.00000000,0.89930110,0.00000000,2.24426993,0.61145158
-2.47623812,2.45093805,0.00250818,0.72891942,1.33950887,0.00000000,0.90468050,0.00000000,2.21470159,0.61802217
-2.47023512,2.47344366,0.00269977,0.71891095,1.39235052,0.00000000,0.90580444,0.00000000,2.18536864,0.62686688
-2.46423212,2.49666047,0.00292241,0.70911942,1.44485859,0.00000000,0.90266569,0.00000000,2.15625607,0.63782016
-2.45822911,2.52022089,0.00317382,0.69951719,1.49665387,0.00000000,0.89534636,0.00000000,2.12731449,0.65067287
-2.45222611,2.54372749,0.00345126,0.69006698,1.54733527,0.00000000,0.88401415,0.00000000,2.09845933,0.66517498
-2.44622311,2.56675505,0.00375152,0.68072279,1.59647994,0.00000000,0.86891614,0.00000000,2.06957142,0.68103982
-2.44022011,2.58885427,0.00407097,0.67143120,1.64364466,0.00000000,0.85037048,0.00000000,2.04049915,0.69794973
-2.43421711,2.60955721,0.00440555,0.66213292,1.68836905,0.00000000,0.82875623,0.00000000,2.01106230,0.71556282
-2.42821411,2.62838447,0.00475082,0.65276458,1.73018038,0.00000000,0.80450204,0.00000000,1.98105747,0.73352059
-2.42221111,2.64485391,0.00510208,0.64326082,1.76860027,0.00000000,0.77807393,0.00000000,1.95026512,0.75145626
-2.41620810,2.65849054,0.00545437,0.63355640,1.80315307,0.00000000,0.74996287,0.00000000,1.91845787,0.76900326
-2.41020510,2.66883744,0.00580261,0.62358843,1.83337572,0.00000000,0.72067254,0.00000000,1.88540995,0.78580374
-2.40420210,2.67546699,0.00614168,0.61329853,1.85882870,0.00000000,0.69070770,0.00000000,1.85090730,0.80151665
-2.39819910,2.67799218,0.00646652,0.60263489,1.87910766,0.00000000,0.66056366,0.00000000,1.81475799,0.81582517
-2.39219610,2.67607735,0.00677222,0.59155413,1.89385523,0.00000000,0.63071693,0.00000000,1.77680241,0.82844320
-2.38619310,2.66944793,0.00705416,0.58002284,1.90277228,0.00000000,0.60161751,0.00000000,1.73692280,0.83912070
-2.38019010,2.65789876,0.00730804,0.56801888,1.90562841,0.00000000,0.57368265,0.00000000,1.69505152,0.84764786
-2.37418709,2.64130065,0.00753003,0.55553224,1.90227070,0.00000000,0.54729227,0.00000000,1.65117790,0.85385787
-2.36818409,2.61960487,0.00771682,0.54256554,1.89263073,0.00000000,0.52278589,0.00000000,1.60535287,0.85762841
-2.36218109,2.59284551,0.00786565,0.52913415,1.87672914,0.00000000,0.50046093,0.00000000,1.55769157,0.85888192
-2.35617809,2.56113950,0.00797441,0.51526587,1.85467776,0.00000000,0.48057217,0.00000000,1.50837334,0.85758473
-2.35017509,2.52468461,0.00804164,0.50100038,1.82667906,0.00000000,0.46333209,0.00000000,1.45763936,0.85374519
-2.34417209,2.48375525,0.00806652,0.48638824,1.79302304,0.00000000,0.44891196,0.00000000,1.40578782,0.84741116
-2.33816908,2.43869647,0.00804893,0.47148973,1.75408167,0.00000000,0.43744320,0.00000000,1.35316683,0.83866667
-2.33216608,2.38991645,0.00798936,0.45637344,1.71030112,0.00000000,0.42901901,0.00000000,1.30016540,0.82762840
-2.32616308,2.33787748,0.00788896,0.44111468,1.66219217,0.00000000,0.42369587,0.00000000,1.24720284,0.81444175
-2.32016008,2.28308599,0.00774941,0.42579375,1.61031908,0.00000000,0.42149484,0.00000000,1.19471687,0.79927681
-2.31415708,2.22608168,0.00757295,0.41049420,1.55528745,0.00000000,0.42240252,0.00000000,1.14315111,0.78232431
-2.30815408,2.16742607,0.00736226,0.39530095,1.49773142,0.00000000,0.42637160,0.00000000,1.09294217,0.76379156
-2.30215108,2.10769056,0.00712044,0.38029843,1.43830050,0.00000000,0.43332102,0.00000000,1.04450704,0.74389842
-2.29614807,2.04744440,0.00685090,0.36556866,1.37764663,0.00000000,0.44313580,0.00000000,0.99823094,0.72287335
-2.29014507,1.98724252,0.00655734,0.35118946,1.31641146,0.00000000,0.45566661,0.00000000,0.95445630,0.70094944
-2.28414207,1.92761353,0.00624361,0.33723258,1.25521442,0.00000000,0.47072929,0.00000000,0.91347297,0.67836043
-2.27813907,1.86904813,0.00591369,0.32376199,1.19464157,0.00000000,0.48810444,0.00000000,0.87551007,0.65533684
-2.27213607,1.81198806,0.00557160,0.31083229,1.13523547,0.00000000,0.50753733,0.00000000,0.84072974,0.63210197
-2.26613307,1.75681603,0.00522133,0.29848724,1.07748635,0.00000000,0.52873839,0.00000000,0.80922279,0.60886809
-2.26013007,1.70384676,0.00486676,0.28675856,1.02182452,0.00000000,0.55138430,0.00000000,0.78100659,0.58583267
-2.25412706,1.65331966,0.00451163,0.27566499,0.96861418,0.00000000,0.57512017,0.00000000,0.75602508,0.56317488
-2.24812406,1.60539336,0.00415945,0.26521173,0.91814884,0.00000000,0.59956265,0.00000000,0.73415099,0.54105238
-2.24212106,1.56014253,0.00381347,0.25539022,0.87064836,0.00000000,0.62430431,0.00000000,0.71519014,0.51959871
-2.23611806,1.51755719,0.00347662,0.24617842,0.82625759,0.00000000,0.64891923,0.00000000,0.69888781,0.49892114
-2.23011506,1.47754486,0.00315151,0.23754151,0.78504687,0.00000000,0.67296980,0.00000000,0.68493692,0.47909940
-2.22411206,1.43993558,0.00284037,0.22943313,0.74701429,0.00000000,0.69601474,0.00000000,0.67298778,0.46018528
-2.21810905,1.40448980,0.00254504,0.22179701,0.71208963,0.00000000,0.71761800,0.00000000,0.66265924,0.44220305
-2.21210605,1.37090912,0.00226699,0.21456907,0.68014013,0.00000000,0.73735850,0.00000000,0.65355076,0.42515105
-2.20610305,1.33884948,0.00200728,0.20767984,0.65097778,0.00000000,0.75484040,0.00000000,0.64525508,0.40900406
-2.20010005,1.30793635,0.00176660,0.20105715,0.62436798,0.00000000,0.76970343,0.00000000,0.63737112,0.39371669
-2.19409705,1.27778149,0.00154531,0.19462899,0.60003947,0.00000000,0.78163306,0.00000000,0.62951658,0.37922748
-2.18809405,1.24800049,0.00134340,0.18832626,0.57769499,0.00000000,0.79037005,0.00000000,0.62133986,0.36546361
-2.18209105,1.21823033,0.00116061,0.18208561,0.55702250,0.00000000,0.79571889,0.00000000,0.61253085,0.35234595
-2.17608804,1.18814622,0.00099639,0.17585185,0.53770658,0.00000000,0.79755492,0.00000000,0.60283015,0.33979428
-2.17008504,1.15747691,0.00084998,0.16958008,0.51943937,0.00000000,0.79582953,0.00000000,0.59203646,0.32773236
-2.16408204,1.12601770,0.00072044,0.16323736,0.50193098,0.00000000,0.79057336,0.00000000,0.58001181,0.31609265
-2.15807904,1.09364046,0.00060671,0.15680381,0.48491862,0.00000000,0.78189705,0.00000000,0.56668433,0.30482031
-2.15207604,1.06030032,0.00050760,0.15027311,0.46817446,0.00000000,0.76998954,0.00000000,0.55204868,0.29387646
-2.14607304,1.02603837,0.00042190,0.14365244,0.45151159,0.00000000,0.75511379,0.00000000,0.53616397,0.28324037
-2.14007004,0.99098046,0.00034836,0.13696175,0.43478817,0.00000000,0.73759988,0.00000000,0.51914922,0.27291050
-2.13406703,0.95533195,0.00028573,0.13023250,0.41790943,0.00000000,0.71783588,0.00000000,0.50117679,0.26290443
-2.12806403,0.91936871,0.00023279,0.12350597,0.40082761,0.00000000,0.69625645,0.00000000,0.48246380,0.25325747
-2.12206103,0.88342469,0.00018838,0.11683108,0.38353993,0.00000000,0.67332974,0.00000000,0.46326206,0.24402032
-2.11605803,0.84787668,0.00015142,0.11026199,0.36608467,0.00000000,0.64954296,0.00000000,0.44384693,0.23525558
-2.11005503,0.81312695,0.00012088,0.10385552,0.34853570,0.00000000,0.62538711,0.00000000,0.42450550,0.22703358
-2.10405203,0.77958454,0.00009585,0.09766854,0.33099573,0.00000000,0.60134146,0.00000000,0.40552457,0.21942757
-2.09804902,0.74764619,0.00007548,0.09175536,0.31358864,0.00000000,0.57785839,0.00000000,0.38717909,0.21250856
-2.09204602,0.71767759,0.00005903,0.08616543,0.29645138,0.00000000,0.55534912,0.00000000,0.36972120,0.20634019
-2.08604302,0.68999604,0.00004584,0.08094123,0.27972572,0.00000000,0.53417092,0.00000000,0.35337066,0.20097371
-2.08004002,0.66485519,0.00003536,0.07611656,0.26355036,0.00000000,0.51461633,0.00000000,0.33830668,0.19644360
-2.07403702,0.64243260,0.00002708,0.07171522,0.24805365,0.00000000,0.49690482,0.00000000,0.32466176,0.19276377
-2.06803402,0.62282065,0.00002060,0.06775025,0.23334735,0.00000000,0.48117714,0.00000000,0.31251744,0.18992482
-2.06203102,0.60602134,0.00001556,0.06422347,0.21952158,0.00000000,0.46749275,0.00000000,0.30190232,0.18789234
-2.05602801,0.59194492,0.00001167,0.06112572,0.20664115,0.00000000,0.45583029,0.00000000,0.29279227,0.18660639
-2.05002501,0.58041270,0.00000869,0.05843731,0.19474340,0.00000000,0.44609107,0.00000000,0.28511269,0.18598230
-2.04402201,0.57116364,0.00000643,0.05612907,0.18383750,0.00000000,0.43810546,0.00000000,0.27874287,0.18591259
-2.03801901,0.56386448,0.00000472,0.05416362,0.17390519,0.00000000,0.43164191,0.00000000,0.27352190,0.18627007
-2.03201601,0.55812292,0.00000344,0.05249695,0.16490282,0.00000000,0.42641807,0.00000000,0.26925621,0.18691190
-2.02601301,0.55350314,0.00000249,0.05108025,0.15676446,0.00000000,0.42211365,0.00000000,0.26572802,0.18768447
-2.02001001,0.54954300,0.00000179,0.04986173,0.14940591,0.00000000,0.41838441,0.00000000,0.26270453,0.18842885
-2.01400700,0.54577203,0.00000128,0.04878858,0.14272928,0.00000000,0.41487658,0.00000000,0.25994743,0.18898645
-2.00800400,0.54172943,0.00000091,0.04780885,0.13662795,0.00000000,0.41124125,0.00000000,0.25722215,0.18920483
-2.00200100,0.53698132,0.00000064,0.04687318,0.13099155,0.00000000,0.40714796,0.00000000,0.25430674,0.18894317
-1.99599800,0.53113635,0.00000045,0.04593633,0.12571078,0.00000000,0.40229709,0.00000000,0.25099969,0.18807733
-1.98999500,0.52385917,0.00000031,0.04495851,0.12068183,0.00000000,0.39643040,0.00000000,0.24712674,0.18650407
-1.98399200,0.51488108,0.00000022,0.04390642,0.11581015,0.00000000,0.38933947,0.00000000,0.24254616,0.18414446
-1.97798899,0.50400768,0.00000015,0.04275391,0.11101356,0.00000000,0.38087170,0.00000000,0.23715248,0.18094624
-1.97198599,0.49112306,0.00000010,0.04148240,0.10622452,0.00000000,0.37093371,0.00000000,0.23087862,0.17688498
-1.96598299,0.47619074,0.00000008,0.04008096,0.10139149,0.00000000,0.35949222,0.00000000,0.22369627,0.17196416
-1.95997999,0.45925131,0.00000006,0.03854603,0.09647949,0.00000000,0.34657232,0.00000000,0.21561476,0.16621416
-1.95397699,0.44041707,0.00000005,0.03688098,0.09146986,0.00000000,0.33225356,0.00000000,0.20667846,0.15969022
-1.94797399,0.41986421,0.00000005,0.03509535,0.08635928,0.00000000,0.31666403,0.00000000,0.19696297,0.15246947
-1.94197099,0.39782287,0.00000006,0.03320397,0.08115820,0.00000000,0.29997287,0.00000000,0.18657032,0.14464737
-1.93596798,0.37456572,0.00000007,0.03122588,0.07588885,0.00000000,0.28238168,0.00000000,0.17562346,0.13633362
-1.92996498,0.35039576,0.00000010,0.02918329,0.07058287,0.00000000,0.26411519,0.00000000,0.16426037,0.12764770
-1.92396198,0.32563378,0.00000014,0.02710039,0.06527884,0.00000000,0.24541181,0.00000000,0.15262802,0.11871450
-1.91795898,0.30060620,0.00000020,0.02500232,0.06001974,0.00000000,0.22651436,0.00000000,0.14087655,0.10965997
-1.91195598,0.27563381,0.00000028,0.02291412,0.05485052,0.00000000,0.20766141,0.00000000,0.12915379,0.10060718
-1.90595298,0.25102168,0.00000040,0.02085988,0.04981592,0.00000000,0.18907961,0.00000000,0.11760040,0.09167278
-1.89994997,0.22705078,0.00000056,0.01886190,0.04495852,0.00000000,0.17097719,0.00000000,0.10634582,0.08296411
-1.89394697,0.20397142,0.00000079,0.01694018,0.04031722,0.00000000,0.15353883,0.00000000,0.09550499,0.07457702
-1.88794397,0.18199863,0.00000109,0.01511197,0.03592602,0.00000000,0.13692196,0.00000000,0.08517609,0.06659434
-1.88194097,0.16130953,0.00000151,0.01339147,0.03181331,0.00000000,0.12125454,0.00000000,0.07543908,0.05908511
-1.87593797,0.14204255,0.00000206,0.01178980,0.02800150,0.00000000,0.10663419,0.00000000,0.06635523,0.05210455
-1.86993497,0.12429843,0.00000280,0.01031502,0.02450697,0.00000000,0.09312862,0.00000000,0.05796734,0.04569461
-1.86393197,0.10814267,0.00000377,0.00897232,0.02134048,0.00000000,0.08077711,0.00000000,0.05030072,0.03988510
-1.85792896,0.09360919,0.00000504,0.00776432,0.01850767,0.00000000,0.06959289,0.00000000,0.04336466,0.03469528
-1.85192596,0.08070498,0.00000670,0.00669140,0.01600996,0.00000000,0.05956624,0.00000000,0.03715441,0.03013581
-1.84592296,0.06941531,0.00000884,0.00575218,0.01384546,0.00000000,0.05066791,0.00000000,0.03165336,0.02621090
-1.83991996,0.05970934,0.00001157,0.00494393,0.01201003,0.00000000,0.04285295,0.00000000,0.02683541,0.02292062
-1.83391696,0.05154568,0.00001504,0.00426303,0.01049836,0.00000000,0.03606443,0.00000000,0.02266736,0.02026321
-1.82791396,0.04487790,0.00001941,0.00370547,0.00930501,0.00000000,0.03023717,0.00000000,0.01911125,0.01823726
-1.82191096,0.03965944,0.00002488,0.00326716,0.00842542,0.00000000,0.02530112,0.00000000,0.01612650,0.01684376
-1.81590795,0.03584810,0.00003165,0.00294439,0.00785671,0.00000000,0.02118439,0.00000000,0.01367180,0.01608786
-1.80990495,0.03340962,0.00003998,0.00273407,0.00759843,0.00000000,0.01781595,0.00000000,0.01170683,0.01598022
-1.80390195,0.03232047,0.00005013,0.00263397,0.00765302,0.00000000,0.01512767,0.00000000,0.01019349,0.01653808
-1.79789895,0.03256971,0.00006242,0.00264290,0.00802617,0.00000000,0.01305606,0.00000000,0.00909698,0.01778575
-1.79189595,0.03415979,0.00007715,0.00276075,0.00872684,0.00000000,0.01154337,0.00000000,0.00838644,0.01975464
-1.78589295,0.03710637,0.00009469,0.00298848,0.00976709,0.00000000,0.01053828,0.00000000,0.00803530,0.02248278
-1.77988994,0.04143707,0.00011537,0.00332805,0.01116173,0.00000000,0.00999620,0.00000000,0.00802135,0.02601378
-1.77388694,0.04718932,0.00013956,0.00378221,0.01292756,0.00000000,0.00987910,0.00000000,0.00832652,0.03039521
-1.76788394,0.05440716,0.00016761,0.00435428,0.01508259,0.00000000,0.01015505,0.00000000,0.00893644,0.03567652
-1.76188094,0.06313735,0.00019986,0.00504781,0.01764485,0.00000000,0.01079753,0.00000000,0.00983975,0.04190642
-1.75587794,0.07342469,0.00023660,0.00586623,0.02063119,0.00000000,0.01178442,0.00000000,0.01102734,0.04912987
-1.74987494,0.08530678,0.00027809,0.00681240,0.02405579,0.00000000,0.01309696,0.00000000,0.01249136,0.05738474
-1.74387194,0.09880853,0.00032451,0.00788821,0.02792871,0.00000000,0.01471851,0.00000000,0.01422424,0.06669826
-1.73786893,0.11393650,0.00037597,0.00909409,0.03225432,0.00000000,0.01663331,0.00000000,0.01621763,0.07708340
-1.73186593,0.13067336,0.00043248,0.01042859,0.03702984,0.00000000,0.01882533,0.00000000,0.01846138,0.08853534
-1.72586293,0.14897290,0.00049392,0.01188797,0.04224397,0.00000000,0.02127708,0.00000000,0.02094258,0.10102828
-1.71985993,0.16875571,0.00056007,0.01346585,0.04787573,0.00000000,0.02396870,0.00000000,0.02364470,0.11451268
-1.71385693,0.18990591,0.00063054,0.01515298,0.05389366,0.00000000,0.02687706,0.00000000,0.02654695,0.12891322
-1.70785393,0.21226930,0.00070483,0.01693706,0.06025532,0.00000000,0.02997531,0.00000000,0.02962372,0.14412767
-1.70185093,0.23565303,0.00078227,0.01880275,0.06690729,0.00000000,0.03323248,0.00000000,0.03284441,0.16002679
-1.69584792,0.25982717,0.00086206,0.02073180,0.07378575,0.00000000,0.03661357,0.00000000,0.03617338,0.17645546
-1.68984492,0.28452822,0.00094326,0.02270330,0.08081746,0.00000000,0.04007981,0.00000000,0.03957029,0.19323511
-1.68384192,0.30946461,0.00102484,0.02469422,0.08792156,0.00000000,0.04358935,0.00000000,0.04299065,0.21016754
-1.67783892,0.33432425,0.00110566,0.02667995,0.09501171,0.00000000,0.04709822,0.00000000,0.04638674,0.22703995
-1.67183592,0.35878388,0.00118452,0.02863513,0.10199892,0.00000000,0.05056156,0.00000000,0.04970870,0.24363132
-1.66583292,0.38252002,0.00126019,0.03053452,0.10879479,0.00000000,0.05393515,0.00000000,0.05290588,0.25971975
-1.65982991,0.40522103,0.00133145,0.03235402,0.11531513,0.00000000,0.05717707,0.00000000,0.05592841,0.27509061
-1.65382691,0.42660010,0.00139712,0.03407175,0.12148372,0.00000000,0.06024957,0.00000000,0.05872877,0.28954518
-1.64782391,0.44640818,0.00145613,0.03566914,0.12723630,0.00000000,0.06312084,0.00000000,0.06126353,0.30290936
-1.64182091,0.46444666,0.00150752,0.03713197,0.13252428,0.00000000,0.06576690,0.00000000,0.06349491,0.31504209
