energy_ev,total_up,C_s_up,C_p_up,Na_s_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
0.12906453,3.05334812,0.00699448,1.23801137,0.03183095,0.01062967,1.67625881,2.94704558,0.74681455
0.13506753,3.11233948,0.00692815,1.22404982,0.03206752,0.01068972,1.76280032,2.93419564,0.75771680
0.14107054,3.17338298,0.00687170,1.21259811,0.03238416,0.01077453,1.84807641,2.92692166,0.76936630
0.14707354,3.23528596,0.00682498,1.20347377,0.03276717,0.01087973,1.93096999,2.92468871,0.78151302
0.15307654,3.29671669,0.00678775,1.19637622,0.03319957,0.01100005,2.01036359,2.92669035,0.79387076
0.15907954,3.35623864,0.00675969,1.19089707,0.03366167,0.01112949,2.08516422,2.93187566,0.80612475
0.16508254,3.41235030,0.00674041,1.18653484,0.03413164,0.01126143,2.15432868,2.93898680,0.81794073
0.17108554,3.46352902,0.00672952,1.18271373,0.03458626,0.01138888,2.21688843,2.94660554,0.82897493
0.17708854,3.50827747,0.00672662,1.17880564,0.03500173,0.01150467,2.27197294,2.95320724,0.83888473
0.18309155,3.54517055,0.00673137,1.17415461,0.03535444,0.01160169,2.31883077,2.95721974,0.84733952
0.18909455,3.57290110,0.00674347,1.16810263,0.03562189,0.01167310,2.35684744,2.95708485,0.85403142
0.19509755,3.59032231,0.00676270,1.16001571,0.03578341,0.01171259,2.38555933,2.95131958,0.85868529
0.20110055,3.59648498,0.00678895,1.14930911,0.03582095,0.01171452,2.40466308,2.93857449,0.86106774
0.20710355,3.59066824,0.00682214,1.13547043,0.03571975,0.01167420,2.41402023,2.91768647,0.86099459
0.21310655,3.57240206,0.00686228,1.11807982,0.03546881,0.01158797,2.41365666,2.88772360,0.85833672
0.21910955,3.54148091,0.00690941,1.09682607,0.03506135,0.01145336,2.40375721,2.84802010,0.85302377
0.22511256,3.49796787,0.00696356,1.07151822,0.03449499,0.01126918,2.38465550,2.79820005,0.84504576
0.23111556,3.44218923,0.00702470,1.04209200,0.03377184,0.01103553,2.35681956,2.73818888,0.83445261
0.23711856,3.37471989,0.00709269,1.00861109,0.03289840,0.01075386,2.32083394,2.66821248,0.82135144
0.24312156,3.29636053,0.00716724,0.97126311,0.03188533,0.01042685,2.27737904,2.58878437,0.80590205
0.24912456,3.20810771,0.00724783,0.93035086,0.03074703,0.01005835,2.22720865,2.50068195,0.78831073
0.25512756,3.11111851,0.00733371,0.88627925,0.02950118,0.00965331,2.17112665,2.40491324,0.76882278
0.26113057,3.00667140,0.00742380,0.83953876,0.02816811,0.00921752,2.10996386,2.30267629,0.74771415
0.26713357,2.89612529,0.00751674,0.79068623,0.02677015,0.00875753,2.04455596,2.19531322,0.72528255
0.27313657,2.78087865,0.00761088,0.74032416,0.02533095,0.00828041,1.97572334,2.08426153,0.70183861
0.27913957,2.66233038,0.00770425,0.68907931,0.02387475,0.00779354,1.90425364,1.97100474,0.67769724
0.28514257,2.54184410,0.00779469,0.63758172,0.02242574,0.00730442,1.83088742,1.85702492,0.65316982
0.29114557,2.42071710,0.00787982,0.58644506,0.02100741,0.00682047,1.75630745,1.74375875,0.62855720
0.29714857,2.30015481,0.00795721,0.53624892,0.01964193,0.00634884,1.68113164,1.63255887,0.60414395
0.30315158,2.18125149,0.00802441,0.48752383,0.01834975,0.00589624,1.60590971,1.52466178,0.58019376
0.30915458,2.06497721,0.00807909,0.44073931,0.01714908,0.00546879,1.53112321,1.42116278,0.55694617
0.31515758,1.95217093,0.00811910,0.39629519,0.01605564,0.00507190,1.45718858,1.32299853,0.53461441
0.32116058,1.84353929,0.00814261,0.35451633,0.01508235,0.00471018,1.38446271,1.23093686,0.51338436
0.32716358,1.73966021,0.00814820,0.31565055,0.01423925,0.00438736,1.31325025,1.14557359,0.49341431
0.33316658,1.64099045,0.00813488,0.27986955,0.01353334,0.00410624,1.24381216,1.06733544,0.47483547
0.33916958,1.54787609,0.00810218,0.24727244,0.01296859,0.00386867,1.17637457,0.99648814,0.45775290
0.34517259,1.46056480,0.00805019,0.21789147,0.01254600,0.00367558,1.11113741,0.93314879,0.44224666
0.35117559,1.37921897,0.00797952,0.19169948,0.01226365,0.00352696,1.04828224,0.87730128,0.42837318
0.35717859,1.30392879,0.00789128,0.16861853,0.01211687,0.00342192,0.98797856,0.82881386,0.41616650
0.36318159,1.23472458,0.00778706,0.14852928,0.01209841,0.00335876,0.93038850,0.78745794,0.40563952
0.36918459,1.17158780,0.00766885,0.13128071,0.01219862,0.00333501,0.87566951,0.75292735,0.39678515
0.37518759,1.11446052,0.00753894,0.11669977,0.01240573,0.00334755,0.82397491,0.72485748,0.38957737
0.38119060,1.06325315,0.00739986,0.10460058,0.01270611,0.00339270,0.77545264,0.70284394,0.38397246
0.38719360,1.01785062,0.00725428,0.09479311,0.01308457,0.00346630,0.73024212,0.68646034,0.37991022
0.39319660,0.97811716,0.00710492,0.08709096,0.01352471,0.00356386,0.68846976,0.67527516,0.37731556
0.39919960,0.94389998,0.00695447,0.08131821,0.01400927,0.00368064,0.65024356,0.66886748,0.37610039
0.40520260,0.91503237,0.00680557,0.07731533,0.01452055,0.00381182,0.61564716,0.66684160,0.37616599
0.41120560,0.89133640,0.00666073,0.07494395,0.01504078,0.00395261,0.58473397,0.66884042,0.37740580
0.41720860,0.87262576,0.00652233,0.07409056,0.01555260,0.00409836,0.55752190,0.67455752,0.37970868
0.42321161,0.85870876,0.00639264,0.07466919,0.01603943,0.00424470,0.53398911,0.68374757,0.38296252
0.42921461,0.84939196,0.00627380,0.07662297,0.01648595,0.00438766,0.51407123,0.69623516,0.38705813
0.43521761,0.84448407,0.00616791,0.07992465,0.01687845,0.00452375,0.49766037,0.71192127,0.39189312
0.44122061,0.84380033,0.00607700,0.08457606,0.01720519,0.00465005,0.48460607,0.73078739,0.39737572
0.44722361,0.84716698,0.00600315,0.09060654,0.01745677,0.00476430,0.47471830,0.75289666,0.40342808
0.45322661,0.85442561,0.00594848,0.09807027,0.01762631,0.00486493,0.46777244,0.77839167,0.40998911
0.45922961,0.86543690,0.00591518,0.10704271,0.01770967,0.00495108,0.46351603,0.80748872,0.41701631
0.46523262,0.88008348,0.00590555,0.11761590,0.01770554,0.00502260,0.46167701,0.84046822,0.42448672
0.47123562,0.89827145,0.00592195,0.12989301,0.01761544,0.00508003,0.46197299,0.87766118,0.43239667
0.47723862,0.91993026,0.00596678,0.14398194,0.01744367,0.00512455,0.46412113,0.91943209,0.44076038
0.48324162,0.94501070,0.00604242,0.15998832,0.01719715,0.00515788,0.46784803,0.96615834,0.44960744
0.48924462,0.97348085,0.00615113,0.17800799,0.01688520,0.00518225,0.47289913,1.01820702,0.45897927
0.49524762,1.00532014,0.00629492,0.19811920,0.01651927,0.00520022,0.47904703,1.07590975,0.46892473
0.50125063,1.04051148,0.00647544,0.22037476,0.01611263,0.00521464,0.48609830,1.13953659,0.47949522
0.50725363,1.07903192,0.00669382,0.24479455,0.01568000,0.00522852,0.49389828,1.20927033,0.49073950
0.51325663,1.12084230,0.00695055,0.27135857,0.01523718,0.00524488,0.50233374,1.28518224,0.50269861
0.51925963,1.16587632,0.00724527,0.30000100,0.01480073,0.00526673,0.51133294,1.36721076,0.51540125
0.52526263,1.21402977,0.00757671,0.33060544,0.01438760,0.00529693,0.52086336,1.45514423,0.52885983
0.53126563,1.26515052,0.00794257,0.36300177,0.01401483,0.00533815,0.53092697,1.54860886,0.54306763
0.53726863,1.31902996,0.00833943,0.39696486,0.01369926,0.00539279,0.54155334,1.64706277,0.55799714
0.54327164,1.37539648,0.00876272,0.43221523,0.01345729,0.00546300,0.55279106,1.74979682,0.57359975
0.54927464,1.43391151,0.00920677,0.46842181,0.01330473,0.00555065,0.56469779,1.85594240,0.58980686
0.55527764,1.49416848,0.00966485,0.50520692,0.01325653,0.00565733,0.57732963,1.96448623,0.60653221
0.56128064,1.55569495,0.01012928,0.54215319,0.01332676,0.00578438,0.59073034,2.07429163,0.62367547
0.56728364,1.61795794,0.01059162,0.57881241,0.01352837,0.00593293,0.60492114,2.18412558,0.64112660
0.57328664,1.68037237,0.01104284,0.61471594,0.01387315,0.00610392,0.61989159,2.29269033,0.65877097
0.57928964,1.74231231,0.01147360,0.64938627,0.01437155,0.00629813,0.63559214,2.39865833,0.67649458
0.58529265,1.80312454,0.01187450,0.68234942,0.01503257,0.00651622,0.65192899,2.50070882,0.69418926
0.59129565,1.86214405,0.01223637,0.71314761,0.01586359,0.00675875,0.66876128,2.59756458,0.71175742
0.59729865,1.91871053,0.01255057,0.74135164,0.01687019,0.00702615,0.68590117,2.68802716,0.72911606
0.60330165,1.97218555,0.01280928,0.76657272,0.01805592,0.00731876,0.70311671,2.77100909,0.74619975
0.60930465,2.02196936,0.01300576,0.78847293,0.01942212,0.00763675,0.72013742,2.84556193,0.76296258
0.61530765,2.06751695,0.01313459,0.80677434,0.02096771,0.00798014,0.73666237,2.91089896,0.77937881
0.62131066,2.10835268,0.01319184,0.82126605,0.02268894,0.00834872,0.75237042,2.96641194,0.79544244
0.62731366,2.14408296,0.01317527,0.83180927,0.02457927,0.00874199,0.76693209,3.01168167,0.81116571
0.63331666,2.17440671,0.01308438,0.83834012,0.02662922,0.00915915,0.78002247,3.04648218,0.82657676
0.63931966,2.19912318,0.01292044,0.84087019,0.02882638,0.00959903,0.79133455,3.07077905,0.84171675
0.64532266,2.21813721,0.01268650,0.83948501,0.03115538,0.01006007,0.80059228,3.08472247,0.85663658
0.65132566,2.23146160,0.01238724,0.83434040,0.03359811,0.01054029,0.80756272,3.08863564,0.87139363
0.65732866,2.23921686,0.01202890,0.82565723,0.03613395,0.01103734,0.81206662,3.08299968,0.88604871
0.66333167,2.24162827,0.01161901,0.81371460,0.03874010,0.01154845,0.81398689,3.06843590,0.90066336
0.66933467,2.23902044,0.01116626,0.79884192,0.04139210,0.01207056,0.81327462,3.04568622,0.91529770
0.67533767,2.23180942,0.01068013,0.78141008,0.04406434,0.01260033,0.80995215,3.01559282,0.93000879
0.68134067,2.22049268,0.01017070,0.76182219,0.04673069,0.01313426,0.80411313,2.97907737,0.94484957
0.68734367,2.20563687,0.00964831,0.74050396,0.04936513,0.01366872,0.79591956,2.93712050,0.95986802
0.69334667,2.18786383,0.00912329,0.71789413,0.05194236,0.01420013,0.78559583,2.89074172,0.97510665
0.69934967,2.16783473,0.00860568,0.69443505,0.05443845,0.01472495,0.77342011,2.84097992,0.99060182
0.70535268,2.14623283,0.00810496,0.67056369,0.05683133,0.01523983,0.75971343,2.78887446,1.00638289
0.71135568,2.12374502,0.00762983,0.64670303,0.05910122,0.01574161,0.74482700,2.73544671,1.02247077
0.71735868,2.10104260,0.00718801,0.62325415,0.06123091,0.01622739,0.72912826,2.68168211,1.03887599
0.72336168,2.07876166,0.00678606,0.60058893,0.06320592,0.01669450,0.71298641,2.62851251,1.05559602
0.72936468,2.05748381,0.00642931,0.57904354,0.06501449,0.01714050,0.69675810,2.57679909,1.07261198
0.73536768,2.03771773,0.00612169,0.55891273,0.06664745,0.01756312,0.68077374,2.52731583,1.08988496
0.74137069,2.01988244,0.00586580,0.54044505,0.06809794,0.01796020,0.66532536,2.48073408,1.10735215
0.74737369,2.00429298,0.00566281,0.52383901,0.06936100,0.01832959,0.65065631,2.43760861,1.12492313
0.75337669,1.99114927,0.00551258,0.50924035,0.07043320,0.01866909,0.63695341,2.39836573,1.14247688
0.75937969,1.98052888,0.00541367,0.49674040,0.07131213,0.01897637,0.62434182,2.36329431,1.15985984
0.76538269,1.97238433,0.00536349,0.48637566,0.07199597,0.01924891,0.61288282,2.33254015,1.17688554
0.77138569,1.96654528,0.00535841,0.47812862,0.07248310,0.01948394,0.60257467,2.30610444,1.19333610
0.77738869,1.96272586,0.00539391,0.47192985,0.07277185,0.01967846,0.59335625,2.28384681,1.20896603
0.78339170,1.96053708,0.00546476,0.46766134,0.07286026,0.01982930,0.58511344,2.26549313,1.22350820
0.78939470,1.95950394,0.00556518,0.46516103,0.07274613,0.01993313,0.57768779,2.25064815,1.23668217
0.79539770,1.95908661,0.00568903,0.46422835,0.07242714,0.01998664,0.57088696,2.23881265,1.24820459
0.80140070,1.95870492,0.00583003,0.46463076,0.07190107,0.01998665,0.56449644,2.22940467,1.25780107
0.80740370,1.95776483,0.00598188,0.46611098,0.07116623,0.01993029,0.55829188,2.22178390,1.26521931
0.81340670,1.95568586,0.00613849,0.46839465,0.07022197,0.01981520,0.55205149,2.21527824,1.27024242
0.81940970,1.95192801,0.00629411,0.47119835,0.06906915,0.01963968,0.54556771,2.20921140,1.27270192
0.82541271,1.94601677,0.00644348,0.47423745,0.06771077,0.01940294,0.53865780,2.20293019,1.27248947
0.83141571,1.93756518,0.00658196,0.47723381,0.06615244,0.01910520,0.53117272,2.19583033,1.26956675
0.83741871,1.92629162,0.00670565,0.47992287,0.06440286,0.01874780,0.52300396,2.18737958,1.26397251
0.84342171,1.91203268,0.00681145,0.48206009,0.06247415,0.01833336,0.51408803,2.17713720,1.25582668
0.84942471,1.89475043,0.00689712,0.48342639,0.06038204,0.01786570,0.50440867,2.16476902,1.24533084
0.85542771,1.87453402,0.00696131,0.48383274,0.05814594,0.01734991,0.49399645,2.15005755,1.23276517
0.86143072,1.85159557,0.00700362,0.48312348,0.05578878,0.01679218,0.48292633,2.13290697,1.21848186
0.86743372,1.82626089,0.00702450,0.48117871,0.05333672,0.01619973,0.47131310,2.11334320,1.20289539
0.87343672,1.79895572,0.00702532,0.47791546,0.05081876,0.01558059,0.45930525,2.09150915,1.18647009
0.87943972,1.77018845,0.00700823,0.47328790,0.04826612,0.01494343,0.44707775,2.06765602,1.16970579
0.88544272,1.74053035,0.00697617,0.46728663,0.04571159,0.01429727,0.43482396,2.04213122,1.15312222
0.89144572,1.71059462,0.00693273,0.45993707,0.04318880,0.01365130,0.42274754,2.01536374,1.13724308
0.89744872,1.68101522,0.00688211,0.45129719,0.04073150,0.01301455,0.41105443,1.98784797,1.12258062
0.90345173,1.65242679,0.00682898,0.44145460,0.03837276,0.01239577,0.39994565,1.96012675,1.10962144
0.90945473,1.62544643,0.00677841,0.43052317,0.03614429,0.01180314,0.38961106,1.93277442,1.09881425
0.91545773,1.60065822,0.00673572,0.41863930,0.03407578,0.01124412,0.38022443,1.90638046,1.09056019
0.92146073,1.57860088,0.00670639,0.40595783,0.03219435,0.01072535,0.37194002,1.88153436,1.08520581
0.92746373,1.55975892,0.00669592,0.39264778,0.03052402,0.01025253,0.36489058,1.85881195,1.08303922
0.93346673,1.54455728,0.00670972,0.37888799,0.02908543,0.00983038,0.35918696,1.83876339,1.08428909
0.93946973,1.53335927,0.00675299,0.36486264,0.02789547,0.00946263,0.35491897,1.82190286,1.08912642
0.94547274,1.52646738,0.00683056,0.35075683,0.02696716,0.00915205,0.35215741,1.80869998,1.09766873
0.95147574,1.52412643,0.00694682,0.33675219,0.02630951,0.00890050,0.35095702,1.79957275,1.10998604
0.95747874,1.52652849,0.00710558,0.32302270,0.02592757,0.00870899,0.35135993,1.79488185,1.12610827
0.96348174,1.53381871,0.00730998,0.30973072,0.02582240,0.00857781,0.35339929,1.79492619,1.14603317
0.96948474,1.54610159,0.00756238,0.29702336,0.02599123,0.00850655,0.35710285,1.79993946,1.16973439
0.97548774,1.56344684,0.00786432,0.28502923,0.02642762,0.00849425,0.36249606,1.81008776,1.19716892
0.98149075,1.58589446,0.00821647,0.27385583,0.02712168,0.00853943,0.36960446,1.82546803,1.22828348
0.98749375,1.61345856,0.00861861,0.26358738,0.02806030,0.00864017,0.37845514,1.84610749,1.26301941
0.99349675,1.64612956,0.00906963,0.25428347,0.02922752,0.00879417,0.38907714,1.87196401,1.30131577
0.99949975,1.68387490,0.00956759,0.24597839,0.03060485,0.00899874,0.40150065,1.90292757,1.34311057
1.00550275,1.72663797,0.01010984,0.23868124,0.03217174,0.00925085,0.41575514,1.93882281,1.38834004
1.01150575,1.77433567,0.01069305,0.23237684,0.03390605,0.00954709,0.43186638,1.97941283,1.43693607
1.01750875,1.82685479,0.01131345,0.22702742,0.03578456,0.00988370,0.44985262,2.02440416,1.48882224
1.02351176,1.88404761,0.01196696,0.22257497,0.03778357,0.01025653,0.46972006,2.07345287,1.54390848
1.02951476,1.94572706,0.01264939,0.21894422,0.03987954,0.01066101,0.49145800,2.12617178,1.60208513
1.03551776,2.01166208,0.01335664,0.21604610,0.04204966,0.01109216,0.51503390,2.18213844,1.66321659
1.04152076,2.08157335,0.01408491,0.21378152,0.04427252,0.01154461,0.54038869,2.24090358,1.72713510
1.04752376,2.15513004,0.01483089,0.21204536,0.04652869,0.01201258,0.56743267,2.30199978,1.79363521
1.05352676,2.23194780,0.01559193,0.21073042,0.04880125,0.01248995,0.59604232,2.36494985,1.86246913
1.05952976,2.31158814,0.01636612,0.20973115,0.05107624,0.01297029,0.62605825,2.42927454,1.93334348
1.06553277,2.39355961,0.01715243,0.20894716,0.05334296,0.01344697,0.65728449,2.49449920,2.00591752
1.07153577,2.47732057,0.01795068,0.20828610,0.05559417,0.01391325,0.68948924,2.56015907,2.07980317
1.07753877,2.56228372,0.01876152,0.20766606,0.05782609,0.01436240,0.72240717,2.62580301,2.15456666
1.08354177,2.64782213,0.01958633,0.20701721,0.06003822,0.01478782,0.75574323,2.69099548,2.22973208
1.08954477,2.73327676,0.02042702,0.20628282,0.06223307,0.01518319,0.78917782,2.75531704,2.30478636
1.09554777,2.81796509,0.02128585,0.20541952,0.06441558,0.01554263,0.82237314,2.81836333,2.37918591
1.10155078,2.90119072,0.02216515,0.20439689,0.06659254,0.01586080,0.85498056,2.87974319,2.45236428
1.10755378,2.98225370,0.02306702,0.20319656,0.06877182,0.01613307,0.88664860,2.93907615,2.52374104
1.11355678,3.06046123,0.02399304,0.20181074,0.07096153,0.01635560,0.91703123,2.99599007,2.59273126
1.11955978,3.13513867,0.02494397,0.20024051,0.07316918,0.01652546,0.94579620,3.05011944,2.65875557
1.12556278,3.20564046,0.02591951,0.19849388,0.07540090,0.01664067,0.97263303,3.10110492,2.72125049
1.13156578,3.27136100,0.02691806,0.19658382,0.07766063,0.01670028,0.99726031,3.14859478,2.77967875
1.13756878,3.33174505,0.02793655,0.19452637,0.07994954,0.01670436,1.01943217,3.19224833,2.83353950
1.14357179,3.38629772,0.02897042,0.19233901,0.08226558,0.01665397,1.03894350,3.23174179,2.88237809
1.14957479,3.43459360,0.03001361,0.19003927,0.08460323,0.01655117,1.05563403,3.26677634,2.92579528
1.15557779,3.47628520,0.03105862,0.18764370,0.08695340,0.01639887,1.06939091,3.29708813,2.96345562
1.16158079,3.51110998,0.03209678,0.18516733,0.08930370,0.01620081,1.08014989,3.32245964,2.99509486
1.16758379,3.53889620,0.03311844,0.18262333,0.09163873,0.01596142,1.08789512,3.34273170,3.02052595
1.17358679,3.55956692,0.03411333,0.18002319,0.09394071,0.01568567,1.09265765,3.35781504,3.03964367
1.17958979,3.57314202,0.03507096,0.17737700,0.09619015,0.01537899,1.09451255,3.36770060,3.05242730
1.18559280,3.57973793,0.03598094,0.17469401,0.09836669,0.01504707,1.09357514,3.37246719,3.05894135
1.19159580,3.57956471,0.03683343,0.17198325,0.10044991,0.01469574,1.08999615,3.37228586,3.05933396
1.19759880,3.57292038,0.03761950,0.16925413,0.10242023,0.01433083,1.08395617,3.36741983,3.05383286
1.20360180,3.56018232,0.03833139,0.16651693,0.10425965,0.01395801,1.07565956,3.35821964,3.04273886
1.20960480,3.54179582,0.03896280,0.16378310,0.10595243,0.01358272,1.06532790,3.34511318,3.02641673
1.21560780,3.51825998,0.03950901,0.16106534,0.10748564,0.01320999,1.05319336,3.32859066,3.00528387
1.22161081,3.49011124,0.03996698,0.15837745,0.10884949,0.01284437,1.03949196,3.30918512,2.97979690
1.22761381,3.45790533,0.04033528,0.15573384,0.11003751,0.01248988,1.02445714,3.28744944,2.95043665
1.23361681,3.42219818,0.04061398,0.15314892,0.11104656,0.01214990,1.00831356,3.26393083,2.91769225
1.23961981,3.38352675,0.04080450,0.15063621,0.11187666,0.01182717,0.99127165,3.23914470,2.88204499
1.24562281,3.34239087,0.04090928,0.14820744,0.11253074,0.01152375,0.97352281,3.21354918,2.84395279
1.25162581,3.29923710,0.04093156,0.14587156,0.11301421,0.01124103,0.95523558,3.18752238,2.80383607
1.25762881,3.25444550,0.04087508,0.14363393,0.11333462,0.01097978,0.93655291,3.16134380,2.76206602
1.26363182,3.20832045,0.04074373,0.14149556,0.11350122,0.01074016,0.91759063,3.13518148,2.71895589
1.26963482,3.16108607,0.04054140,0.13945267,0.11352460,0.01052181,0.89843726,3.10908589,2.67475597
1.27563782,3.11288678,0.04027172,0.13749657,0.11341642,0.01032394,0.87915513,3.08299142,2.62965267
1.28164082,3.06379309,0.03993799,0.13561382,0.11318925,0.01014539,0.85978281,3.05672549,2.58377182
1.28764382,3.01381253,0.03954311,0.13378674,0.11285644,0.00998477,0.84033875,3.03002504,2.53718616
1.29364682,2.96290504,0.03908969,0.13199432,0.11243225,0.00984058,0.82082598,3.00255954,2.48992652
1.29964982,2.91100192,0.03858007,0.13021333,0.11193189,0.00971125,0.80123758,2.97395908,2.44199594
1.30565283,2.85802724,0.03801661,0.12841967,0.11137171,0.00959533,0.78156273,2.94384585,2.39338595
1.31165583,2.80392014,0.03740185,0.12658986,0.11076937,0.00949153,0.76179277,2.91186700,2.34409370
1.31765883,2.74865649,0.03673876,0.12470252,0.11014398,0.00939879,0.74192721,2.87772654,2.29413886
1.32366183,2.69226847,0.03603100,0.12273978,0.10951613,0.00931637,0.72197902,2.84121432,2.24357887
1.32966483,2.63486029,0.03528311,0.12068853,0.10890778,0.00924386,0.70197901,2.80222990,2.19252140
1.33566783,2.57661913,0.03450066,0.11854136,0.10834199,0.00918116,0.68197893,2.76079973,2.14113314
1.34167084,2.51782002,0.03369032,0.11629724,0.10784247,0.00912851,0.66205304,2.71708640,2.08964383
1.34767384,2.45882435,0.03285990,0.11396172,0.10743290,0.00908639,0.64229808,2.67138915,2.03834538
1.35367684,2.40007178,0.03201816,0.11154686,0.10713609,0.00905549,0.62283142,2.62413564,1.98758580
1.35967984,2.34206588,0.03117469,0.10907062,0.10697301,0.00903659,0.60378770,2.57586549,1.93775822
1.36568284,2.28535447,0.03033961,0.10655605,0.10696168,0.00903047,0.58531393,2.52720651,1.88928574
1.37168584,2.23050569,0.02952319,0.10403011,0.10711607,0.00903781,0.56756343,2.47884534,1.84260298
1.37768884,2.17808144,0.02873551,0.10152227,0.10744504,0.00905905,0.55068904,2.43149435,1.79813554
1.38369185,2.12861001,0.02798599,0.09906303,0.10795136,0.00909433,0.53483586,2.38585696,1.75627884
1.38969485,2.08255948,0.02728305,0.09668245,0.10863104,0.00914338,0.52013415,2.34259375,1.71737774
1.39569785,2.04031397,0.02663363,0.09440863,0.10947283,0.00920548,0.50669274,2.30229139,1.68170832
1.40170085,2.00215413,0.02604299,0.09226654,0.11045810,0.00927941,0.49459344,2.26543638,1.64946320
1.40770385,1.96824322,0.02551435,0.09027690,0.11156110,0.00936345,0.48388677,2.23239518,1.62074130
1.41370685,1.93861979,0.02504885,0.08845551,0.11274959,0.00945543,0.47458928,2.20340183,1.59554282
1.41970985,1.91319721,0.02464545,0.08681280,0.11398582,0.00955276,0.46668270,2.17855349,1.57376982
1.42571286,1.89177027,0.02430104,0.08535378,0.11522789,0.00965255,0.46011482,2.15781394,1.55523226
1.43171586,1.87402816,0.02401058,0.08407825,0.11643129,0.00975170,0.45480217,2.14102456,1.53965918
1.43771886,1.85957298,0.02376738,0.08298139,0.11755077,0.00984704,0.45063421,2.12792145,1.52671414
1.44372186,1.84794249,0.02356347,0.08205444,0.11854215,0.00993545,0.44747882,2.11815754,1.51601402
1.44972486,1.83863557,0.02338998,0.08128567,0.11936424,0.01001403,0.44518864,2.11132777,1.50714973
1.45572786,1.83113869,0.02323756,0.08066140,0.11998058,0.01008018,0.44360788,2.10699558,1.49970765
1.46173087,1.82495173,0.02309683,0.08016700,0.12036097,0.01013176,0.44257927,2.10471888,1.49329035
1.46773387,1.81961160,0.02295883,0.07978788,0.12048280,0.01016715,0.44195049,2.10407384,1.48753539
1.47373687,1.81471228,0.02281535,0.07951038,0.12033187,0.01018532,0.44158004,2.10467508,1.48213104
1.47973987,1.80992037,0.02265927,0.07932245,0.11990295,0.01018586,0.44134189,2.10619134,1.47682829
1.48574287,1.80498527,0.02248487,0.07921423,0.11919989,0.01016900,0.44112894,2.10835601,1.47144841
1.49174587,1.79974406,0.02228795,0.07917832,0.11823528,0.01013556,0.44085516,2.11097228,1.46588619
1.49774887,1.79412099,0.02206595,0.07920991,0.11702984,0.01008690,0.44045614,2.11391346,1.46010873
1.50375188,1.78812220,0.02181803,0.07930681,0.11561142,0.01002487,0.43988855,2.11711885,1.45415055
1.50975488,1.78182663,0.02154496,0.07946915,0.11401381,0.00995170,0.43912826,2.12058629,1.44810544
1.51575788,1.77537392,0.02124910,0.07969913,0.11227539,0.00986991,0.43816768,2.12436261,1.44211622
1.52176088,1.76895080,0.02093423,0.08000065,0.11043770,0.00978223,0.43701247,2.12853291,1.43636323
1.52776388,1.76277698,0.02060541,0.08037888,0.10854402,0.00969150,0.43567798,2.13321025,1.43105260
1.53376688,1.75709182,0.02026882,0.08083989,0.10663801,0.00960058,0.43418571,2.13852649,1.42640528
1.53976988,1.75214272,0.01993156,0.08139031,0.10476251,0.00951232,0.43256022,2.14462522,1.42264768
1.54577289,1.74817606,0.01960155,0.08203707,0.10295851,0.00942949,0.43082655,2.15165742,1.42000445
1.55177589,1.74543117,0.01928732,0.08278721,0.10126428,0.00935479,0.42900853,2.15977982,1.41869376
1.55777889,1.74413752,0.01899796,0.08364775,0.09971472,0.00929080,0.42712799,2.16915617,1.41892547
1.56378189,1.74451517,0.01874295,0.08462573,0.09834094,0.00924002,0.42520498,2.17996082,1.42090169
1.56978489,1.74677790,0.01853214,0.08572817,0.09716989,0.00920488,0.42325897,2.19238401,1.42481978
1.57578789,1.75113869,0.01837567,0.08696225,0.09622427,0.00918779,0.42131080,2.20663825,1.43087701
1.58179090,1.75781664,0.01828385,0.08833528,0.09552244,0.00919117,0.41938545,2.22296464,1.43927630
1.58779390,1.76704440,0.01826716,0.08985492,0.09507839,0.00921746,0.41751513,2.24163839,1.45023231
1.59379690,1.77907540,0.01833613,0.09152909,0.09490185,0.00926919,0.41574259,2.26297261,1.46397706
1.59979990,1.79418975,0.01850121,0.09336607,0.09499825,0.00934898,0.41412442,2.28731960,1.48076426
1.60580290,1.81269806,0.01877268,0.09537431,0.09536888,0.00945954,0.41273381,2.31506917,1.50087181
1.61180590,1.83494261,0.01916041,0.09756234,0.09601083,0.00960369,0.41166280,2.34664340,1.52460173
1.61780890,1.86129504,0.01967369,0.09993838,0.09691714,0.00978432,0.41102356,2.38248783,1.55227719
1.62381191,1.89215051,0.02032099,0.10251005,0.09807676,0.01000436,0.41094860,2.42305909,1.58423636
1.62981491,1.92791800,0.02110958,0.10528385,0.09947474,0.01026674,0.41158972,2.46880903,1.62082306
1.63581791,1.96900690,0.02204533,0.10826461,0.10109227,0.01057428,0.41311566,2.52016600,1.66237425
1.64182091,2.01581018,0.02313226,0.11145487,0.10290694,0.01092967,0.41570839,2.57751366,1.70920476
1.64782391,2.06868467,0.02437227,0.11485422,0.10489295,0.01133534,0.41955817,2.64116805,1.76158969
1.65382691,2.12792905,0.02576474,0.11845862,0.10702152,0.01179336,0.42485737,2.71135375,1.81974524
1.65982991,2.19376061,0.02730623,0.12225967,0.10926128,0.01230537,0.43179343,2.78818002,1.88380868
1.66583292,2.26629164,0.02899023,0.12624403,0.11157879,0.01287243,0.44054106,2.87161785,1.95381841
1.67183592,2.34550668,0.03080685,0.13039278,0.11393911,0.01349493,0.45125413,2.96147895,2.02969518
