energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Ir_p_up,Ir_d_up,Te_p_up,Te_d_up
-5.21960980,1.33653383,0.03920135,0.08009823,0.01002533,0.00000000,0.39695551,0.55932178,0.61663354,0.00000000
-5.21360680,1.40726487,0.03970517,0.08881760,0.01016735,0.00000000,0.41749810,0.59789534,0.64534509,0.00000000
-5.20760380,1.48722339,0.04036455,0.09811544,0.01036638,0.00000000,0.44079450,0.64057500,0.67821448,0.00000000
-5.20160080,1.57569853,0.04116581,0.10792368,0.01062157,0.00000000,0.46668272,0.68697210,0.71496399,0.00000000
-5.19559780,1.67172654,0.04209026,0.11815687,0.01093040,0.00000000,0.49492023,0.73659025,0.75520210,0.00000000
-5.18959480,1.77410907,0.04311487,0.12871322,0.01128876,0.00000000,0.52518842,0.78883336,0.79843110,0.00000000
-5.18359180,1.88144020,0.04421320,0.13947619,0.01169103,0.00000000,0.55709994,0.84301757,0.84405858,0.00000000
-5.17758879,1.99214178,0.04535638,0.15031681,0.01213034,0.00000000,0.59020843,0.89838684,0.89141265,0.00000000
-5.17158579,2.10450578,0.04651424,0.16109653,0.01259870,0.00000000,0.62402067,0.95413166,0.93976033,0.00000000
-5.16558279,2.21674231,0.04765649,0.17167058,0.01308731,0.00000000,0.65801053,1.00941036,0.98832853,0.00000000
-5.15957979,2.32703168,0.04875388,0.18189168,0.01358684,0.00000000,0.69163433,1.06337216,1.03632683,0.00000000
-5.15357679,2.43357840,0.04977933,0.19161407,0.01408773,0.00000000,0.72434703,1.11518120,1.08297130,0.00000000
-5.14757379,2.53466517,0.05070893,0.20069759,0.01458047,0.00000000,0.75561869,1.16404063,1.12750821,0.00000000
-5.14157079,2.62870456,0.05152278,0.20901165,0.01505595,0.00000000,0.78495057,1.20921565,1.16923693,0.00000000
-5.13556778,2.71428635,0.05220570,0.21643901,0.01550572,0.00000000,0.81189017,1.25005469,1.20753088,0.00000000
-5.12956478,2.79021846,0.05274761,0.22287914,0.01592223,0.00000000,0.83604473,1.28600789,1.24185582,0.00000000
-5.12356178,2.85555995,0.05314375,0.22825099,0.01629905,0.00000000,0.85709263,1.31664188,1.27178454,0.00000000
-5.11755878,2.90964447,0.05339456,0.23249513,0.01663107,0.00000000,0.87479218,1.34165055,1.29700756,0.00000000
-5.11155578,2.95209345,0.05350538,0.23557515,0.01691453,0.00000000,0.88898765,1.36086118,1.31733925,0.00000000
-5.10555278,2.98281853,0.05348589,0.23747815,0.01714717,0.00000000,0.89961211,1.37423578,1.33271929,0.00000000
-5.09954977,3.00201315,0.05334928,0.23821451,0.01732813,0.00000000,0.90668723,1.38186771,1.34320945,0.00000000
-5.09354677,3.01013414,0.05311141,0.23781682,0.01745796,0.00000000,0.91032000,1.38397369,1.34898596,0.00000000
-5.08754377,3.00787408,0.05278969,0.23633810,0.01753847,0.00000000,0.91069667,1.38088181,1.35032789,0.00000000
-5.08154077,2.99612614,0.05240204,0.23384935,0.01757256,0.00000000,0.90807413,1.37301603,1.34760231,0.00000000
-5.07553777,2.97594299,0.05196581,0.23043669,0.01756408,0.00000000,0.90276930,1.36087795,1.34124688,0.00000000
-5.06953477,2.94849196,0.05149676,0.22619808,0.01751757,0.00000000,0.89514698,1.34502687,1.33175079,0.00000000
-5.06353177,2.91500853,0.05100819,0.22123987,0.01743803,0.00000000,0.88560667,1.32605882,1.31963507,0.00000000
-5.05752876,2.87675032,0.05051020,0.21567332,0.01733073,0.00000000,0.87456907,1.30458573,1.30543311,0.00000000
-5.05152576,2.83495351,0.05000925,0.20961128,0.01720094,0.00000000,0.86246267,1.28121544,1.28967222,0.00000000
-5.04552276,2.79079360,0.04950781,0.20316504,0.01705380,0.00000000,0.84971103,1.25653343,1.27285713,0.00000000
-5.03951976,2.74535189,0.04900437,0.19644162,0.01689408,0.00000000,0.83672116,1.23108687,1.25545584,0.00000000
-5.03351676,2.69958889,0.04849361,0.18954146,0.01672608,0.00000000,0.82387337,1.20537161,1.23788846,0.00000000
-5.02751376,2.65432510,0.04796684,0.18255663,0.01655355,0.00000000,0.81151281,1.17982225,1.22051909,0.00000000
-5.02151076,2.61022970,0.04741262,0.17556957,0.01637960,0.00000000,0.79994288,1.15480561,1.20365098,0.00000000
-5.01550775,2.56781667,0.04681748,0.16865224,0.01620672,0.00000000,0.78942053,1.13061753,1.18752470,0.00000000
-5.00950475,2.52744806,0.04616680,0.16186594,0.01603677,0.00000000,0.78015339,1.10748277,1.17231913,0.00000000
-5.00350175,2.48934322,0.04544572,0.15526131,0.01587102,0.00000000,0.77229868,1.08555773,1.15815487,0.00000000
-4.99749875,2.45359312,0.04464006,0.14887886,0.01571026,0.00000000,0.76596357,1.06493556,1.14509942,0.00000000
-4.99149575,2.42017835,0.04373719,0.14274969,0.01555485,0.00000000,0.76120684,1.04565319,1.13317386,0.00000000
-4.98549275,2.38898946,0.04272678,0.13689638,0.01540483,0.00000000,0.75804162,1.02769957,1.12236021,0.00000000
-4.97948974,2.35984826,0.04160147,0.13133402,0.01526001,0.00000000,0.75643887,1.01102484,1.11260905,0.00000000
-4.97348674,2.33252897,0.04035733,0.12607121,0.01512004,0.00000000,0.75633135,0.99554961,1.10384696,0.00000000
-4.96748374,2.30677797,0.03899414,0.12111111,0.01498451,0.00000000,0.75761798,0.98117404,1.09598338,0.00000000
-4.96148074,2.28233139,0.03751556,0.11645237,0.01485298,0.00000000,0.76016830,0.96778625,1.08891651,0.00000000
-4.95547774,2.25892982,0.03592900,0.11208991,0.01472503,0.00000000,0.76382690,0.95526972,1.08253824,0.00000000
-4.94947474,2.23632985,0.03424537,0.10801563,0.01460029,0.00000000,0.76841775,0.94350942,1.07673788,0.00000000
-4.94347174,2.21431213,0.03247873,0.10421900,0.01447841,0.00000000,0.77374847,0.93239657,1.07140477,0.00000000
-4.93746873,2.19268616,0.03064571,0.10068748,0.01435911,0.00000000,0.77961422,0.92183197,1.06642998,0.00000000
-4.93146573,2.17129194,0.02876494,0.09740687,0.01424206,0.00000000,0.78580155,0.91172781,1.06170695,0.00000000
-4.92546273,2.14999899,0.02685633,0.09436159,0.01412696,0.00000000,0.79209195,0.90200819,1.05713167,0.00000000
-4.91945973,2.12870303,0.02494039,0.09153486,0.01401342,0.00000000,0.79826527,0.89260849,1.05260218,0.00000000
-4.91345673,2.10732111,0.02303758,0.08890890,0.01390100,0.00000000,0.80410288,0.88347368,1.04801796,0.00000000
-4.90745373,2.08578554,0.02116758,0.08646509,0.01378912,0.00000000,0.80939072,0.87455588,1.04327906,0.00000000
-4.90145073,2.06403722,0.01934883,0.08418413,0.01367710,0.00000000,0.81392214,0.86581142,1.03828543,0.00000000
-4.89544772,2.04201892,0.01759792,0.08204626,0.01356411,0.00000000,0.81750049,0.85719757,1.03293625,0.00000000
-4.88944472,2.01966886,0.01592931,0.08003146,0.01344922,0.00000000,0.81994158,0.84866929,1.02712954,0.00000000
-4.88344172,1.99691500,0.01435498,0.07811965,0.01333135,0.00000000,0.82107582,0.84017614,1.02076208,0.00000000
-4.87743872,1.97367029,0.01288429,0.07629102,0.01320934,0.00000000,0.82075013,0.83165956,1.01372950,0.00000000
-4.87143572,1.94982917,0.01152393,0.07452620,0.01308195,0.00000000,0.81882959,0.82305077,1.00592670,0.00000000
-4.86543272,1.92526538,0.01027792,0.07280662,0.01294787,0.00000000,0.81519879,0.81426943,0.99724854,0.00000000
-4.85942971,1.89983131,0.00914780,0.07111469,0.01280580,0.00000000,0.80976294,0.80522301,0.98759071,0.00000000
-4.85342671,1.87335884,0.00813275,0.06943406,0.01265441,0.00000000,0.80244867,0.79580726,0.97685093,0.00000000
-4.84742371,1.84566166,0.00722988,0.06774986,0.01249242,0.00000000,0.79320466,0.78590745,0.96493030,0.00000000
-4.84142071,1.81653918,0.00643452,0.06604882,0.01231860,0.00000000,0.78200199,0.77540067,0.95173493,0.00000000
-4.83541771,1.78578172,0.00574053,0.06431946,0.01213178,0.00000000,0.76883439,0.76415894,0.93717778,0.00000000
-4.82941471,1.75317708,0.00514063,0.06255216,0.01193089,0.00000000,0.75371825,0.75205308,0.92118077,0.00000000
-4.82341171,1.71851809,0.00462670,0.06073928,0.01171496,0.00000000,0.73669260,0.73895722,0.90367709,0.00000000
-4.81740870,1.68161101,0.00419010,0.05887514,0.01148317,0.00000000,0.71781882,0.72475373,0.88461366,0.00000000
-4.81140570,1.64228449,0.00382199,0.05695611,0.01123481,0.00000000,0.69718036,0.70933842,0.86395387,0.00000000
-4.80540270,1.60039872,0.00351352,0.05498055,0.01096937,0.00000000,0.67488220,0.69262558,0.84168016,0.00000000
-4.79939970,1.55585434,0.00325609,0.05294883,0.01068654,0.00000000,0.65105017,0.67455294,0.81779678,0.00000000
-4.79339670,1.50860087,0.00304156,0.05086326,0.01038623,0.00000000,0.62583001,0.65508598,0.79233221,0.00000000
-4.78739370,1.45864407,0.00286238,0.04872808,0.01006862,0.00000000,0.59938626,0.63422160,0.76534138,0.00000000
-4.78139070,1.40605200,0.00271170,0.04654940,0.00973419,0.00000000,0.57190071,0.61199082,0.73690733,0.00000000
-4.77538769,1.35095933,0.00258351,0.04433511,0.00938376,0.00000000,0.54357066,0.58846047,0.70714234,0.00000000
-4.76938469,1.29356975,0.00247264,0.04209484,0.00901851,0.00000000,0.51460676,0.56373366,0.67618833,0.00000000
-4.76338169,1.23415613,0.00237483,0.03983981,0.00864001,0.00000000,0.48523057,0.53794908,0.64421630,0.00000000
-4.75737869,1.17305854,0.00228670,0.03758279,0.00825026,0.00000000,0.45567181,0.51127910,0.61142507,0.00000000
-4.75137569,1.11067993,0.00220578,0.03533793,0.00785165,0.00000000,0.42616534,0.48392681,0.57803892,0.00000000
-4.74537269,1.04747986,0.00213046,0.03312068,0.00744700,0.00000000,0.39694799,0.45612205,0.54430445,0.00000000
-4.73936968,0.98396622,0.00205989,0.03094757,0.00703951,0.00000000,0.36825529,0.42811669,0.51048659,0.00000000
-4.73336668,0.92068551,0.00199400,0.02883614,0.00663274,0.00000000,0.34031820,0.40017931,0.47686395,0.00000000
-4.72736368,0.85821199,0.00193337,0.02680472,0.00623056,0.00000000,0.31335996,0.37258960,0.44372360,0.00000000
-4.72136068,0.79713606,0.00187916,0.02487234,0.00583706,0.00000000,0.28759311,0.34563265,0.41135556,0.00000000
-4.71535768,0.73805246,0.00183301,0.02305853,0.00545654,0.00000000,0.26321680,0.31959335,0.38004709,0.00000000
-4.70935468,0.68154864,0.00179697,0.02138322,0.00509336,0.00000000,0.24041451,0.29475121,0.35007708,0.00000000
-4.70335168,0.62819367,0.00177339,0.01986659,0.00475190,0.00000000,0.21935209,0.27137559,0.32171065,0.00000000
-4.69734867,0.57852819,0.00176479,0.01852902,0.00443643,0.00000000,0.20017627,0.24972173,0.29519417,0.00000000
-4.69134567,0.53305544,0.00177380,0.01739097,0.00415104,0.00000000,0.18301361,0.23002739,0.27075086,0.00000000
-4.68534267,0.49223378,0.00180303,0.01647293,0.00389955,0.00000000,0.16796981,0.21251029,0.24857697,0.00000000
-4.67933967,0.45647050,0.00185495,0.01579536,0.00368542,0.00000000,0.15512936,0.19736629,0.22883872,0.00000000
-4.67333667,0.42611725,0.00193184,0.01537861,0.00351165,0.00000000,0.14455559,0.18476822,0.21166993,0.00000000
-4.66733367,0.40146664,0.00203564,0.01524291,0.00338074,0.00000000,0.13629078,0.17486532,0.19717045,0.00000000
-4.66133067,0.38275020,0.00216788,0.01540822,0.00329461,0.00000000,0.13035656,0.16778303,0.18540515,0.00000000
-4.65532766,0.37013727,0.00232958,0.01589417,0.00325454,0.00000000,0.12675433,0.16362315,0.17640371,0.00000000
-4.64932466,0.36373472,0.00252119,0.01671983,0.00326113,0.00000000,0.12546574,0.16246413,0.17016083,0.00000000
-4.64332166,0.36358733,0.00274248,0.01790352,0.00331429,0.00000000,0.12645309,0.16436128,0.16663705,0.00000000
