energy_ev,total_up,C_s_up,C_p_up,Na_s_up,S_s_up,S_p_up,V_p_up,V_d_up
0.03301651,8.03435838,0.00162909,0.28912699,0.03943924,0.01778879,0.84176246,0.48026428,7.24209278
0.03901951,8.25300337,0.00171513,0.29126160,0.04002688,0.01790286,0.84847559,0.48847995,7.46508181
0.04502251,8.45615831,0.00179707,0.29318795,0.04038238,0.01793770,0.85556433,0.49624827,7.67252019
0.05102551,8.63935241,0.00187369,0.29478533,0.04050265,0.01789305,0.86240446,0.50324846,7.86034209
0.05702851,8.79820240,0.00194382,0.29593120,0.04038894,0.01776973,0.86838302,0.50917175,8.02455503
0.06303152,8.92853872,0.00200630,0.29650474,0.04004678,0.01756962,0.87291536,0.51372991,8.16135469
0.06903452,9.02653261,0.00206006,0.29639061,0.03948572,0.01729562,0.87546084,0.51666316,8.26724175
0.07503752,9.08881933,0.00210412,0.29548260,0.03871899,0.01695159,0.87553715,0.51774720,8.33913636
0.08104052,9.11261308,0.00213763,0.29368725,0.03776306,0.01654224,0.87273255,0.51679920,8.37448577
0.08704352,9.09580868,0.00215989,0.29092719,0.03663709,0.01607304,0.86671601,0.51368261,8.37136065
0.09304652,9.03706578,0.00217039,0.28714405,0.03536237,0.01555013,0.85724478,0.50831059,8.32853561
0.09904952,8.93587152,0.00216883,0.28230091,0.03396170,0.01498015,0.84416931,0.50064797,8.24555020
0.10505253,8.79257850,0.00215511,0.27638405,0.03245878,0.01437020,0.82743536,0.49071174,8.12274706
0.11105553,8.60841591,0.00212937,0.26940401,0.03087762,0.01372760,0.80708324,0.47856995,7.96128505
0.11705853,8.38547245,0.00209197,0.26139586,0.02924192,0.01305989,0.78324431,0.46433919,7.76312603
0.12306153,8.12665140,0.00204348,0.25241857,0.02757459,0.01237462,0.75613482,0.44818064,7.53099515
0.12906453,7.83559880,0.00198469,0.24255364,0.02589728,0.01167928,0.72604741,0.43029489,7.26831583
0.13506753,7.51660754,0.00191659,0.23190295,0.02422997,0.01098117,0.69334045,0.41091568,6.97912159
0.14107054,7.17450062,0.00184030,0.22058586,0.02259067,0.01028733,0.65842590,0.39030292,6.66794786
0.14707354,6.81449820,0.00175711,0.20873578,0.02099520,0.00960443,0.62175586,0.36873499,6.33970805
0.15307654,6.44207338,0.00166840,0.19649630,0.01945700,0.00893868,0.58380854,0.34650089,5.99955854
0.15907954,6.06280235,0.00157560,0.18401704,0.01798708,0.00829579,0.54507400,0.32389233,5.65275769
0.16508254,5.68221441,0.00148019,0.17144938,0.01659402,0.00768089,0.50604030,0.30119608,5.30452429
0.17108554,5.30564724,0.00138362,0.15894224,0.01528403,0.00709847,0.46718048,0.27868687,4.95990048
0.17708854,4.93811264,0.00128732,0.14663814,0.01406104,0.00655237,0.42894068,0.25662099,4.62362408
0.18309155,4.58417699,0.00119261,0.13466957,0.01292693,0.00604575,0.39173002,0.23523088,4.30001435
0.18909455,4.24785999,0.00110074,0.12315585,0.01188170,0.00558105,0.35591214,0.21472070,3.99287492
0.19509755,3.93255450,0.00101278,0.11220061,0.01092374,0.00516001,0.32179894,0.19526312,3.70541619
0.20110055,3.64096904,0.00092970,0.10188991,0.01005007,0.00478366,0.28964630,0.17699721,3.44019928
0.20710355,3.37509376,0.00085226,0.09229100,0.00925666,0.00445234,0.25965192,0.16002753,3.19910196
0.21310655,3.13618966,0.00078108,0.08345181,0.00853869,0.00416574,0.23195516,0.14442434,2.98330689
0.21910955,2.92480006,0.00071659,0.07540106,0.00789080,0.00392291,0.20663873,0.13022479,2.79331088
0.22511256,2.74078256,0.00065903,0.06814901,0.00730746,0.00372233,0.18373189,0.11743500,2.62895408
0.23111556,2.58335924,0.00060850,0.06168869,0.00678312,0.00356194,0.16321512,0.10603283,2.48946667
0.23711856,2.45118239,0.00056494,0.05599763,0.00631251,0.00343925,0.14502568,0.09597132,2.37353079
0.24312156,2.34241279,0.00052812,0.05103987,0.00589086,0.00335132,0.12906410,0.08718245,2.27935472
0.24912456,2.25480734,0.00049772,0.04676835,0.00551407,0.00329495,0.11520098,0.07958117,2.20475662
0.25512756,2.18581297,0.00047331,0.04312726,0.00517889,0.00326667,0.10328408,0.07306957,2.14725452
0.26113057,2.13266376,0.00045436,0.04005469,0.00488309,0.00326291,0.09314528,0.06754099,2.10415988
0.26713357,2.09247818,0.00044030,0.03748503,0.00462556,0.00328003,0.08460737,0.06288391,2.07267165
0.27313657,2.06235392,0.00043052,0.03535141,0.00440647,0.00331450,0.07749033,0.05898570,2.04996829
0.27913957,2.03945763,0.00042438,0.03358797,0.00422734,0.00336294,0.07161700,0.05573596,2.03329517
0.28514257,2.02110763,0.00042126,0.03213184,0.00409111,0.00342229,0.06681820,0.05302945,2.02004535
0.29114557,2.00484752,0.00042058,0.03092498,0.00400227,0.00348989,0.06293693,0.05076866,2.00783158
0.29714857,1.98850927,0.00042178,0.02991562,0.00396689,0.00356362,0.05983200,0.04886584,1.99454830
0.30315158,1.97026482,0.00042438,0.02905957,0.00399269,0.00364196,0.05738068,0.04724462,1.97842219
0.30915458,1.94866513,0.00042796,0.02832108,0.00408909,0.00372418,0.05548070,0.04584114,1.95805065
0.31515758,1.92266666,0.00043222,0.02767354,0.00426724,0.00381033,0.05405148,0.04460472,1.93242769
0.32116058,1.89164508,0.00043692,0.02709988,0.00454001,0.00390138,0.05303470,0.04349815,1.90095736
0.32716358,1.85539684,0.00044193,0.02659271,0.00492202,0.00399926,0.05239415,0.04249755,1.86345503
0.33316658,1.81412928,0.00044724,0.02615424,0.00542954,0.00410691,0.05211511,0.04159189,1.82013736
0.33916958,1.76844039,0.00045291,0.02579611,0.00608044,0.00422826,0.05220315,0.04078221,1.77160206
0.34517259,1.71928978,0.00045910,0.02553893,0.00689401,0.00436827,0.05268258,0.04008055,1.71879892
0.35117559,1.66796223,0.00046607,0.02541181,0.00789083,0.00453284,0.05359442,0.03950869,1.66299355
0.35717859,1.61602576,0.00047411,0.02545174,0.00909245,0.00472880,0.05499417,0.03909672,1.60572589
0.36318159,1.56528583,0.00048360,0.02570300,0.01052112,0.00496377,0.05694933,0.03888147,1.54876490
0.36918459,1.51773742,0.00049492,0.02621636,0.01219943,0.00524609,0.05953678,0.03890490,1.49406150
0.37518759,1.47551664,0.00050850,0.02704843,0.01414981,0.00558465,0.06283998,0.03921243,1.44370115
0.38119060,1.44085301,0.00052471,0.02826088,0.01639410,0.00598875,0.06694631,0.03985133,1.39985741
0.38719360,1.41602363,0.00054393,0.02991964,0.01895303,0.00646791,0.07194425,0.04086914,1.36474763
0.39319660,1.40330988,0.00056647,0.03209413,0.02184560,0.00703170,0.07792076,0.04231217,1.34059135
0.39919960,1.40495688,0.00059258,0.03485628,0.02508854,0.00768954,0.08495872,0.04422411,1.32957178
0.40520260,1.42313594,0.00062240,0.03827968,0.02869572,0.00845049,0.09313458,0.04664485,1.33380026
0.41120560,1.45990943,0.00065598,0.04243839,0.03267758,0.00932301,0.10251609,0.04960929,1.35528345
0.41720860,1.51719761,0.00069328,0.04740577,0.03704061,0.01031481,0.11316037,0.05314650,1.39589246
0.42321161,1.59674670,0.00073409,0.05325307,0.04178683,0.01143258,0.12511208,0.05727885,1.45733326
0.42921461,1.70009727,0.00077813,0.06004778,0.04691340,0.01268185,0.13840187,0.06202143,1.54111739
0.43521761,1.82855235,0.00082497,0.06785190,0.05241227,0.01406671,0.15304505,0.06738154,1.64853234
0.44122061,1.98314458,0.00087410,0.07671984,0.05826990,0.01558971,0.16904049,0.07335832,1.78061074
0.44722361,2.16460215,0.00092491,0.08669627,0.06446710,0.01725159,0.18636968,0.07994252,1.93809828
0.45322661,2.37331368,0.00097670,0.09781372,0.07097897,0.01905121,0.20499606,0.08711636,2.12142031
0.45922961,2.60929267,0.00102874,0.11009021,0.07777493,0.02098532,0.22486457,0.09485351,2.33064764
0.46523262,2.87214249,0.00108027,0.12352673,0.08481882,0.02304850,0.24590136,0.10311911,2.56546272
0.47123562,3.16102361,0.00113051,0.13810497,0.09206919,0.02523305,0.26801374,0.11186997,2.82512761
0.47723862,3.47462509,0.00117872,0.15378518,0.09947959,0.02752891,0.29109048,0.12105476,3.10845575
0.48324162,3.81114270,0.00122420,0.17050441,0.10699901,0.02992370,0.31500221,0.13061440,3.41379007
0.48924462,4.16826629,0.00126633,0.18817531,0.11457244,0.03240270,0.33960229,0.14048248,3.73898968
0.49524762,4.54317906,0.00130459,0.20668548,0.12214150,0.03494900,0.36472798,0.15058584,4.08142795
0.50125063,4.93257110,0.00133855,0.22589764,0.12964517,0.03754360,0.39020192,0.16084536,4.43800438
0.50725363,5.33266930,0.00136793,0.24565060,0.13702063,0.04016570,0.41583413,0.17117676,4.80517214
0.51325663,5.73928506,0.00139259,0.26576124,0.14420422,0.04279290,0.44142437,0.18149173,5.17898281
0.51925963,6.14788031,0.00141253,0.28602729,0.15113240,0.04540166,0.46676497,0.19169912,5.55514886
0.52526263,6.55365149,0.00142787,0.30623121,0.15774290,0.04796761,0.49164402,0.20170633,5.92912358
0.53126563,6.95163002,0.00143891,0.32614471,0.16397583,0.05046609,0.51584892,0.21142087,6.29619702
0.53726863,7.33679664,0.00144607,0.34553415,0.16977488,0.05287262,0.53917030,0.22075204,6.65160542
0.54327164,7.70420604,0.00144988,0.36416634,0.17508849,0.05516340,0.56140595,0.22961262,6.99065082
0.54927464,8.04911708,0.00145100,0.38181474,0.17987098,0.05731585,0.58236497,0.23792074,7.30882613
0.55527764,8.36712349,0.00145018,0.39826565,0.18408361,0.05930911,0.60187173,0.24560154,7.60194096
0.56128064,8.65427920,0.00144826,0.41332420,0.18769556,0.06112450,0.61976959,0.25258892,7.86624230
0.56728364,8.90721255,0.00144612,0.42681987,0.19068464,0.06274588,0.63592423,0.25882698,8.09852474
0.57328664,9.12322386,0.00144470,0.43861122,0.19303794,0.06416001,0.65022649,0.26427133,8.29622471
0.57928964,9.30036133,0.00144497,0.44858967,0.19475206,0.06535674,0.66259441,0.26889013,8.45749393
0.58529265,9.43747144,0.00144793,0.45668213,0.19583330,0.06632913,0.67297465,0.27266475,8.58124835
0.59129565,9.53422096,0.00145453,0.46285230,0.19629735,0.06707346,0.68134297,0.27559008,8.66718972
0.59729865,9.59108942,0.00146575,0.46710071,0.19616884,0.06758911,0.68770393,0.27767458,8.71579861
0.60330165,9.60933211,0.00148251,0.46946332,0.19548057,0.06787842,0.69208978,0.27893979,8.72829901
0.60930465,9.59091552,0.00150570,0.47000902,0.19427248,0.06794634,0.69455850,0.27941966,8.70659617
0.61530765,9.53842836,0.00153614,0.46883590,0.19259049,0.06780013,0.69519135,0.27915942,8.65319083
0.62131066,9.45497266,0.00157457,0.46606673,0.19048503,0.06744892,0.69408973,0.27821428,8.57107403
0.62731366,9.34404038,0.00162167,0.46184373,0.18800960,0.06690336,0.69137176,0.27664789,8.46360785
0.63331666,9.20938151,0.00167799,0.45632299,0.18521923,0.06617514,0.68716861,0.27453056,8.33439771
0.63931966,9.05486995,0.00174399,0.44966879,0.18216891,0.06527665,0.68162071,0.27193754,8.18716260
0.64532266,8.88437332,0.00182000,0.44204803,0.17891210,0.06422058,0.67487412,0.26894705,8.02560887
0.65132566,8.70163222,0.00190619,0.43362510,0.17549943,0.06301964,0.66707693,0.26563853,7.85331331
0.65732866,8.51015385,0.00200261,0.42455737,0.17197743,0.06168634,0.65837608,0.26209073,7.67362005
0.66333167,8.31312353,0.00210911,0.41499131,0.16838757,0.06023281,0.64891434,0.25838003,7.48955500
0.66933467,8.11333688,0.00222539,0.40505963,0.16476545,0.05867067,0.63882781,0.25457880,7.30376041
0.67533767,7.91315373,0.00235094,0.39487915,0.16114025,0.05701106,0.62824367,0.25075390,7.11845066
0.68134067,7.71447379,0.00248505,0.38454962,0.15753446,0.05526459,0.61727836,0.24696529,6.93538952
0.68734367,7.51873316,0.00262683,0.37415338,0.15396375,0.05344142,0.60603604,0.24326486,6.75588767
0.69334667,7.32691931,0.00277516,0.36375567,0.15043718,0.05155138,0.59460742,0.23969535,6.58081864
0.69934967,7.13960212,0.00292873,0.35340562,0.14695757,0.04960399,0.58306885,0.23628948,6.41065033
0.70535268,6.95697749,0.00308602,0.34313765,0.14352202,0.04760863,0.57148171,0.23306929,6.24548905
0.71135568,6.77892020,0.00324532,0.33297321,0.14012262,0.04557462,0.55989204,0.23004571,6.08513257
0.71735868,6.60504268,0.00340476,0.32292275,0.13674733,0.04351123,0.54833053,0.22721830,5.92912897
0.72336168,6.43475650,0.00356231,0.31298767,0.13338091,0.04142781,0.53681271,0.22457540,5.77683797
0.72936468,6.26733394,0.00371582,0.30316233,0.13000586,0.03933372,0.52533957,0.22209442,5.62749218
0.73536768,6.10196739,0.00386305,0.29343587,0.12660351,0.03723837,0.51389854,0.21974259,5.48025589
0.74137069,5.93782501,0.00400171,0.28379398,0.12315503,0.03515113,0.50246484,0.21747798,5.33427983
0.74737369,5.77410161,0.00412952,0.27422038,0.11964240,0.03308133,0.49100331,0.21525089,5.18875086
0.75337669,5.61006422,0.00424425,0.26469817,0.11604935,0.03103807,0.47947067,0.21300551,5.04293583
0.75937969,5.44509221,0.00434375,0.25521097,0.11236220,0.02903021,0.46781817,0.21068201,4.89621972
0.76538269,5.27871219,0.00442605,0.24574396,0.10857057,0.02706622,0.45599469,0.20821874,4.74813816
0.77138569,5.11062815,0.00448938,0.23628469,0.10466799,0.02515413,0.44395009,0.20555474,4.59840472
0.77738869,4.94074715,0.00453225,0.22682385,0.10065232,0.02330136,0.43163882,0.20263232,4.44693366
0.78339170,4.76920118,0.00455348,0.21735594,0.09652607,0.02151473,0.41902363,0.19939961,4.29385845
0.78939470,4.59636537,0.00455225,0.20787980,0.09229650,0.01980040,0.40607918,0.19581316,4.13954675
0.79539770,4.42287266,0.00452817,0.19839911,0.08797562,0.01816378,0.39279553,0.19184021,3.98461179
0.80140070,4.24962497,0.00448127,0.18892282,0.08358001,0.01660964,0.37918121,0.18746079,3.82992053
0.80740370,4.07780049,0.00441205,0.17946540,0.07913054,0.01514205,0.36526577,0.18266933,3.67659821
0.81340670,3.90885665,0.00432150,0.17004705,0.07465197,0.01376454,0.35110176,0.17747592,3.52602915
0.81940970,3.74452823,0.00421108,0.16069370,0.07017244,0.01248010,0.33676583,0.17190694,3.37985322
0.82541271,3.58681994,0.00408275,0.15143694,0.06572295,0.01129139,0.32235911,0.16600523,3.23995745
0.83141571,3.43799278,0.00393891,0.14231366,0.06133677,0.01020086,0.30800655,0.15982961,3.10846226
0.83741871,3.30054372,0.00378242,0.13336558,0.05704886,0.00921090,0.29385549,0.15345389,2.98770171
0.84342171,3.17717818,0.00361657,0.12463861,0.05289533,0.00832409,0.28007322,0.14696539,2.88019730
0.84942471,3.07077507,0.00344502,0.11618202,0.04891291,0.00754340,0.26684388,0.14046296,2.78862517
0.85542771,2.98434438,0.00327182,0.10804740,0.04513855,0.00687238,0.25436449,0.13405473,2.71577643
0.86143072,2.92097756,0.00310130,0.10028766,0.04160899,0.00631545,0.24284050,0.12785554,2.66451088
0.86743372,2.88379108,0.00293812,0.09295579,0.03836059,0.00587810,0.23248091,0.12198427,2.63770445
0.87343672,2.87586406,0.00278721,0.08610372,0.03542906,0.00556711,0.22349304,0.11656114,2.63819098
0.87943972,2.90017081,0.00265371,0.07978113,0.03284944,0.00539076,0.21607732,0.11170511,2.66869927
0.88544272,2.95950974,0.00254301,0.07403430,0.03065605,0.00535906,0.21042202,0.10753143,2.73178647
0.89144572,3.05642983,0.00246069,0.06890517,0.02888258,0.00548380,0.20669837,0.10414951,2.82976920
0.89744872,3.19315667,0.00241252,0.06443038,0.02756222,0.00577873,0.20505591,0.10166111,2.96465403
0.90345173,3.37151966,0.00240442,0.06064065,0.02672780,0.00625956,0.20561847,0.10015893,3.13806900
0.90945473,3.59288250,0.00244247,0.05756015,0.02641194,0.00694394,0.20848074,0.09972559,3.35119814
0.91545773,3.85807916,0.00253282,0.05520619,0.02664724,0.00785132,0.21370562,0.10043305,3.60472110
0.92146073,4.16735733,0.00268171,0.05358907,0.02746640,0.00900276,0.22132229,0.10234246,3.89875992
0.92746373,4.52033168,0.00289533,0.05271200,0.02890231,0.01042064,0.23132526,0.10550433,4.23283514
0.93346673,4.91594893,0.00317982,0.05257132,0.03098805,0.01212824,0.24367421,0.10995901,4.60583324
0.93946973,5.35246684,0.00354108,0.05315667,0.03375686,0.01414923,0.25829480,0.11573751,5.01598742
0.94547274,5.82744858,0.00398470,0.05445144,0.03724196,0.01650709,0.27508032,0.12286242,5.46087336
0.95147574,6.33777411,0.00451575,0.05643311,0.04147635,0.01922439,0.29389422,0.13134897,5.93742122
0.95747874,6.87966920,0.00513864,0.05907377,0.04649242,0.02232207,0.31457341,0.14120618,6.44194486
0.96348174,7.44875268,0.00585693,0.06234056,0.05232155,0.02581858,0.33693226,0.15243791,6.97018862
0.96948474,8.04010141,0.00667304,0.06619617,0.05899347,0.02972907,0.36076718,0.16504388,7.51739118
0.97548774,8.64833207,0.00758811,0.07059933,0.06653566,0.03406449,0.38586161,0.17902051,8.07836587
0.98149075,9.26769808,0.00860174,0.07550522,0.07497252,0.03883081,0.41199139,0.19436153,8.64759532
0.98749375,9.89219913,0.00971177,0.08086589,0.08432451,0.04402824,0.43893009,0.21105841,9.21933843
0.99349675,10.51570007,0.01091413,0.08663071,0.09460709,0.04965051,0.46645439,0.22910039,9.78774626
0.99949975,11.13205570,0.01220264,0.09274672,0.10582967,0.05568437,0.49434904,0.24847434,10.34698347
1.00550275,11.73523699,0.01356896,0.09915902,0.11799437,0.06210913,0.52241139,0.26916413,10.89135101
1.01150575,12.31945443,0.01500252,0.10581118,0.13109469,0.06889643,0.55045519,0.29114982,11.41540587
1.01750875,12.87927394,0.01649055,0.11264564,0.14511418,0.07601019,0.57831356,0.31440638,11.91407340
1.02351176,13.40972101,0.01801816,0.11960413,0.16002500,0.08340672,0.60584092,0.33890219,12.38274804
1.02951476,13.90636901,0.01956859,0.12662812,0.17578648,0.09103506,0.63291380,0.36459720,12.81737846
1.03551776,14.36540852,0.02112336,0.13365932,0.19234372,0.09883750,0.65943059,0.39144085,13.21453407
1.04152076,14.78369504,0.02266270,0.14064017,0.20962634,0.10675025,0.68531007,0.41936988,13.57145034
1.04752376,15.15877363,0.02416592,0.14751432,0.22754729,0.11470433,0.71048895,0.44830596,13.88605148
1.05352676,15.48888023,0.02561187,0.15422715,0.24600199,0.12262656,0.73491849,0.47815343,14.15695011
1.05952976,15.77292030,0.02697944,0.16072629,0.26486784,0.13044060,0.75856041,0.50879709,14.38342474
1.06553277,16.01042688,0.02824812,0.16696201,0.28400402,0.13806822,0.78138246,0.54010035,14.56537675
1.07153577,16.20150103,0.02939851,0.17288768,0.30325199,0.14543046,0.80335369,0.57190376,14.70326988
1.07753877,16.34673864,0.03041287,0.17846009,0.32243645,0.15244893,0.82444015,0.60402415,14.79805593
1.08354177,16.44714811,0.03127559,0.18363974,0.34136705,0.15904706,0.84460093,0.63625455,14.85109102
1.08954477,16.50406410,0.03197361,0.18839108,0.35984077,0.16515136,0.86378523,0.66836493,14.86404730
1.09554777,16.51906235,0.03249683,0.19268264,0.37764506,0.17069266,0.88193046,0.70010404,14.83882508
1.10155078,16.49388057,0.03283836,0.19648715,0.39456162,0.17560721,0.89896187,0.73120237,14.77746996
1.10755378,16.43034989,0.03299466,0.19978162,0.41037087,0.17983786,0.91479365,0.76137622,14.68209959
1.11355678,16.33034042,0.03296569,0.20254743,0.42485698,0.18333505,0.92933175,0.79033300,14.55484338
1.11955978,16.19572359,0.03275480,0.20477039,0.43781322,0.18605779,0.94247822,0.81777759,14.39779796
1.12556278,16.02835275,0.03236865,0.20644088,0.44904761,0.18797448,0.95413715,0.84341967,14.21299992
1.13156578,15.83006200,0.03181695,0.20755399,0.45838856,0.18906369,0.96422174,0.86698182,14.00241625
1.13756878,15.60268235,0.03111217,0.20810983,0.46569027,0.18931476,0.97266240,0.88820807,13.76795150
1.14357179,15.34807254,0.03026911,0.20811377,0.47083779,0.18872829,0.97941525,0.90687264,13.51146988
1.14957479,15.06816123,0.02930452,0.20757684,0.47375129,0.18731640,0.98447070,0.92278838,13.23482915
1.15557779,14.76499622,0.02823661,0.20651620,0.47438955,0.18510290,0.98786150,0.93581467,12.93992265
1.16158079,14.44079581,0.02708454,0.20495549,0.47275233,0.18212318,0.98966984,0.94586413,12.62872502
1.16758379,14.09799722,0.02586797,0.20292532,0.46888157,0.17842384,0.99003280,0.95290796,12.30333716
1.17358679,13.73929715,0.02460658,0.20046361,0.46286126,0.17406219,0.98914598,0.95697941,11.96602586
1.17958979,13.36767986,0.02331965,0.19761579,0.45481600,0.16910537,0.98726465,0.95817512,11.61925393
1.18559280,12.98642904,0.02202565,0.19443488,0.44490826,0.16362934,0.98470240,0.95665411,11.26569734
1.19159580,12.59912078,0.02074191,0.19098136,0.43333435,0.15771749,0.98182699,0.95263436,10.90824676
1.19759880,12.20959591,0.01948436,0.18732272,0.42031934,0.15145918,0.97905342,0.94638692,10.54999180
1.20360180,11.82191170,0.01826727,0.18353278,0.40611107,0.14494798,0.97683447,0.93822775,10.19418766
1.20960480,11.44027381,0.01710312,0.17969068,0.39097342,0.13827982,0.97564877,0.92850754,9.84420473
1.21560780,11.06895093,0.01600248,0.17587957,0.37517918,0.13155096,0.97598704,0.91759987,9.50346311
1.22161081,10.71217558,0.01497395,0.17218503,0.35900272,0.12485602,0.97833678,0.90588823,9.17535484
1.22761381,10.37403540,0.01402415,0.16869324,0.34271272,0.11828597,0.98316615,0.89375243,8.86315748
1.23361681,10.05836001,0.01315776,0.16548889,0.32656526,0.11192613,0.99090760,0.88155503,8.56994319
1.23961981,9.76860862,0.01237758,0.16265306,0.31079746,0.10585441,1.00194188,0.86962835,8.29848792
1.24562281,9.50776376,0.01168462,0.16026095,0.29562193,0.10013968,1.01658320,0.85826275,8.05118504
1.25162581,9.27823616,0.01107820,0.15837969,0.28122210,0.09484039,1.03506591,0.84769664,7.82996786
1.25762881,9.08178501,0.01055610,0.15706617,0.26774867,0.09000345,1.05753343,0.83810867,7.63624467
1.26363182,8.91945739,0.01011471,0.15636520,0.25531719,0.08566348,1.08402977,0.82961261,7.47084934
1.26963482,8.79154925,0.00974917,0.15630772,0.24400683,0.08184235,1.11449394,0.82225484,7.33400979
1.27563782,8.69758960,0.00945354,0.15690956,0.23386031,0.07854912,1.14875740,0.81601485,7.22533551
1.28164082,8.63634814,0.00922098,0.15817042,0.22488505,0.07578031,1.18654480,0.81080839,7.14382448
1.28764382,8.60586584,0.00904394,0.16007331,0.21705528,0.07352050,1.22747770,0.80649330,7.08788893
1.29364682,8.60350675,0.00891430,0.16258452,0.21031518,0.07174330,1.27108137,0.80287750,7.05539854
1.29964982,8.62602870,0.00882363,0.16565397,0.20458275,0.07041257,1.31679420,0.79972885,7.04373900
1.30565283,8.66966990,0.00876333,0.16921607,0.19975442,0.06948392,1.36397958,0.79678625,7.04988329
1.31165583,8.73024793,0.00872483,0.17319099,0.19571004,0.06890641,1.41193973,0.79377156,7.07047297
1.31765883,8.80326780,0.00869978,0.17748647,0.19231821,0.06862438,1.45993116,0.79040163,7.10190621
1.32366183,8.88403515,0.00868026,0.18199984,0.18944166,0.06857936,1.50718127,0.78640007,7.14042960
1.32966483,8.96777144,0.00865891,0.18662057,0.18694251,0.06871202,1.55290573,0.78150809,7.18223099
1.33566783,9.04972778,0.00862915,0.19123291,0.18468731,0.06896407,1.59632608,0.77549413,7.22353053
1.34167084,9.12529454,0.00858528,0.19571893,0.18255152,0.06928007,1.63668723,0.76816185,7.26066768
1.34767384,9.19010448,0.00852261,0.19996149,0.18042347,0.06960901,1.67327450,0.75935635,7.29018242
1.35367684,9.24012710,0.00843760,0.20384745,0.17820751,0.06990574,1.70542967,0.74896838,7.30888876
1.35967984,9.27175263,0.00832790,0.20727072,0.17582639,0.07013211,1.73256578,0.73693660,7.31393967
1.36568284,9.28186432,0.00819244,0.21013523,0.17322274,0.07025784,1.75418041,0.72324797,7.30288218
1.37168584,9.26789795,0.00803140,0.21235771,0.17035960,0.07026099,1.76986691,0.70793630,7.27370222
1.37768884,9.22788759,0.00784624,0.21387017,0.16722016,0.07012829,1.77932349,0.69107937,7.22485851
1.38369185,9.16049730,0.00763968,0.21462198,0.16380659,0.06985493,1.78235984,0.67279470,7.15530540
1.38969485,9.06503806,0.00741558,0.21458160,0.16013824,0.06944429,1.77890102,0.65323437,7.06450436
1.39569785,8.94147005,0.00717890,0.21373772,0.15624913,0.06890722,1.76898855,0.63257910,6.95242414
1.40170085,8.79039011,0.00693559,0.21209993,0.15218510,0.06826128,1.75277845,0.61103201,6.81952990
1.40770385,8.61300499,0.00669250,0.20969888,0.14800061,0.06752969,1.73053649,0.58881214,6.66676141
1.41370685,8.41109076,0.00645718,0.20658577,0.14375549,0.06674025,1.70263038,0.56614817,6.49550110
1.41970985,8.18693970,0.00623782,0.20283145,0.13951173,0.06592422,1.66951936,0.54327234,6.30753250
1.42571286,7.94329577,0.00604310,0.19852486,0.13533045,0.06511522,1.63174135,0.52041490,6.10499034
1.43171586,7.68328059,0.00588204,0.19377121,0.13126937,0.06434811,1.58989806,0.49779911,5.89030338
1.43771886,7.41031192,0.00576388,0.18868957,0.12738058,0.06365813,1.54463847,0.47563685,5.66613158
1.44372186,7.12801705,0.00569798,0.18341036,0.12370899,0.06308005,1.49664144,0.45412500,5.43529942
1.44972486,6.84014357,0.00569371,0.17807248,0.12029132,0.06264755,1.44659773,0.43344248,5.20072714
1.45572786,6.55047036,0.00576029,0.17282037,0.11715563,0.06239276,1.39519245,0.41374802,4.96536196
1.46173087,6.26272126,0.00590676,0.16780106,0.11432150,0.06234592,1.34308814,0.39517857,4.73211125
1.46773387,5.98048410,0.00614184,0.16316122,0.11180056,0.06253528,1.29090950,0.37784837,4.50377953
1.47373687,5.70713719,0.00647383,0.15904430,0.10959752,0.06298695,1.23922994,0.36184858,4.28301100
1.47973987,5.44578528,0.00691053,0.15558792,0.10771138,0.06372504,1.18856063,0.34724742,4.07223908
1.48574287,5.19920630,0.00745909,0.15292136,0.10613688,0.06477164,1.13934223,0.33409072,3.87364406
1.49174587,4.96980983,0.00812591,0.15116337,0.10486586,0.06614689,1.09193954,0.32240290,3.68911954
1.49774887,4.75960774,0.00891651,0.15042015,0.10388863,0.06786901,1.04663917,0.31218821,3.52024813
1.50375188,4.57019675,0.00983535,0.15078366,0.10319512,0.06995421,1.00364996,0.30343221,3.36828623
1.50975488,4.40275242,0.01088569,0.15233011,0.10277570,0.07241649,0.96310628,0.29610342,3.23415765
1.51575788,4.25803348,0.01206940,0.15511866,0.10262177,0.07526728,0.92507347,0.29015510,3.11845525
1.52176088,4.13639537,0.01338678,0.15919043,0.10272593,0.07851507,0.88955544,0.28552703,3.02144987
1.52776388,4.03781143,0.01483640,0.16456760,0.10308184,0.08216472,0.85650362,0.28214735,2.94310531
1.53376688,3.96190030,0.01641487,0.17125285,0.10368375,0.08621684,0.82582705,0.27993438,2.88309843
1.53976988,3.90795808,0.01811671,0.17922892,0.10452581,0.09066699,0.79740289,0.27879836,2.84084331
1.54577289,3.87499398,0.01993423,0.18845848,0.10560110,0.09550494,0.77108707,0.27864313,2.81551836
1.55177589,3.86176833,0.02185739,0.19888423,0.10690069,0.10071386,0.74672460,0.27936783,2.80609572
1.55777889,3.86683210,0.02387378,0.21042938,0.10841261,0.10626972,0.72415920,0.28086841,2.81137219
1.56378189,3.88856745,0.02596862,0.22299846,0.11012092,0.11214077,0.70324199,0.28303925,2.83000126
1.56978489,3.92522876,0.02812481,0.23647847,0.11200496,0.11828723,0.68383911,0.28577473,2.86052594
1.57578789,3.97498420,0.03032312,0.25074059,0.11403886,0.12466132,0.66583818,0.28897077,2.90141219
