energy_ev,total_up,total_down,Ag_p_up,Ag_p_down,Ag_d_up,Ag_d_down,C_s_up,C_s_down,C_p_up,C_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-3.84492246,3.27320936,-3.27320938,0.24356059,-0.24356059,1.74517956,-1.74517956,0.01771763,-0.01771763,0.09609841,-0.09609841,0.27416150,-0.27416150,1.03453936,-1.03453938,0.03523425,-0.03523425,0.42433385,-0.42433385
-3.83891946,3.30203789,-3.30203791,0.24745856,-0.24745856,1.73227704,-1.73227704,0.01897544,-0.01897544,0.09777975,-0.09777975,0.27497400,-0.27497400,1.07561600,-1.07561602,0.03692705,-0.03692705,0.42632187,-0.42632187
-3.83291646,3.33927011,-3.33927013,0.25238106,-0.25238106,1.72323903,-1.72323903,0.02024365,-0.02024365,0.09955640,-0.09955640,0.27631447,-0.27631447,1.12049987,-1.12049989,0.03857896,-0.03857896,0.42966453,-0.42966453
-3.82691346,3.38339431,-3.38339433,0.25822942,-0.25822942,1.71716439,-1.71716439,0.02150370,-0.02150370,0.10138318,-0.10138318,0.27809764,-0.27809764,1.16877525,-1.16877527,0.04016258,-0.04016258,0.43420906,-0.43420906
-3.82091046,3.43281406,-3.43281408,0.26488488,-0.26488488,1.71313750,-1.71313750,0.02273589,-0.02273589,0.10321502,-0.10321502,0.28022836,-0.28022837,1.21997394,-1.21997395,0.04165141,-0.04165141,0.43977624,-0.43977624
-3.81490745,3.48590314,-3.48590316,0.27221198,-0.27221199,1.71026233,-1.71026233,0.02391986,-0.02391986,0.10500828,-0.10500828,0.28260615,-0.28260615,1.27358761,-1.27358763,0.04302065,-0.04302065,0.44616729,-0.44616729
-3.80890445,3.54105957,-3.54105960,0.28006233,-0.28006234,1.70769433,-1.70769433,0.02503511,-0.02503511,0.10672210,-0.10672210,0.28512986,-0.28512986,1.32908123,-1.32908124,0.04424798,-0.04424798,0.45317119,-0.45317119
-3.80290145,3.59675673,-3.59675675,0.28827876,-0.28827877,1.70466885,-1.70466886,0.02606154,-0.02606154,0.10831969,-0.10831969,0.28770240,-0.28770240,1.38590715,-1.38590717,0.04531418,-0.04531418,0.46057214,-0.46057215
-3.79689845,3.65158987,-3.65158990,0.29669968,-0.29669968,1.70052517,-1.70052518,0.02698002,-0.02698002,0.10976956,-0.10976956,0.29023525,-0.29023525,1.44351966,-1.44351968,0.04620381,-0.04620381,0.46815689,-0.46815689
-3.79089545,3.70431653,-3.70431656,0.30516348,-0.30516348,1.69472513,-1.69472514,0.02777295,-0.02777295,0.11104657,-0.11104657,0.29265253,-0.29265253,1.50138940,-1.50138942,0.04690561,-0.04690561,0.47572156,-0.47572157
-3.78489245,3.75388967,-3.75388970,0.31351300,-0.31351300,1.68686610,-1.68686611,0.02842475,-0.02842475,0.11213279,-0.11213279,0.29489452,-0.29489452,1.55901740,-1.55901742,0.04741286,-0.04741286,0.48307801,-0.48307802
-3.77888944,3.79948277,-3.79948279,0.32159979,-0.32159980,1.67668793,-1.67668793,0.02892234,-0.02892234,0.11301831,-0.11301831,0.29692047,-0.29692047,1.61594836,-1.61594838,0.04772357,-0.04772357,0.49005926,-0.49005927
-3.77288644,3.84050649,-3.84050652,0.32928817,-0.32928817,1.66407398,-1.66407399,0.02925555,-0.02925555,0.11370164,-0.11370164,0.29871050,-0.29871050,1.67178266,-1.67178268,0.04784048,-0.04784048,0.49652401,-0.49652401
-3.76688344,3.87661686,-3.87661689,0.33645891,-0.33645892,1.64904670,-1.64904670,0.02941745,-0.02941745,0.11419004,-0.11419004,0.30026670,-0.30026670,1.72618698,-1.72618700,0.04777094,-0.04777094,0.50236010,-0.50236010
-3.76088044,3.90771514,-3.90771517,0.34301258,-0.34301259,1.63175816,-1.63175817,0.02940452,-0.02940452,0.11449954,-0.11449955,0.30161321,-0.30161321,1.77890293,-1.77890295,0.04752662,-0.04752662,0.50748678,-0.50748678
-3.75487744,3.93394010,-3.93394012,0.34887222,-0.34887222,1.61247655,-1.61247655,0.02921682,-0.02921682,0.11465476,-0.11465476,0.30279537,-0.30279537,1.82975372,-1.82975374,0.04712313,-0.04712313,0.51185588,-0.51185588
-3.74887444,3.95565325,-3.95565327,0.35398545,-0.35398546,1.59156926,-1.59156927,0.02885797,-0.02885797,0.11468842,-0.11468842,0.30387799,-0.30387799,1.87864837,-1.87864839,0.04657947,-0.04657947,0.51545178,-0.51545178
-3.74287144,3.97341814,-3.97341816,0.35832596,-0.35832597,1.56948384,-1.56948385,0.02833504,-0.02833504,0.11464067,-0.11464067,0.30494277,-0.30494277,1.92558342,-1.92558344,0.04591747,-0.04591747,0.51829025,-0.51829025
-3.73686843,3.98797456,-3.98797458,0.36189406,-0.36189406,1.54672746,-1.54672746,0.02765836,-0.02765836,0.11455821,-0.11455821,0.30608495,-0.30608495,1.97064206,-1.97064207,0.04516105,-0.04516105,0.52041632,-0.52041632
-3.73086543,4.00020871,-4.00020873,0.36471651,-0.36471651,1.52384604,-1.52384604,0.02684121,-0.02684120,0.11449308,-0.11449308,0.30740942,-0.30740942,2.01399041,-2.01399043,0.04433559,-0.04433559,0.52190117,-0.52190117
-3.72486243,4.01112036,-4.01112038,0.36684544,-0.36684545,1.50140373,-1.50140374,0.02589941,-0.02589941,0.11450133,-0.11450133,0.30902626,-0.30902626,2.05587128,-2.05587129,0.04346716,-0.04346716,0.52283821,-0.52283821
-3.71885943,4.02178783,-4.02178786,0.36835644,-0.36835645,1.47996341,-1.47996342,0.02485091,-0.02485091,0.11464144,-0.11464144,0.31104604,-0.31104604,2.09659512,-2.09659513,0.04258184,-0.04258184,0.52333850,-0.52333850
-3.71285643,4.03333179,-4.03333181,0.36934568,-0.36934568,1.46006874,-1.46006875,0.02371521,-0.02371521,0.11497258,-0.11497258,0.31357485,-0.31357485,2.13652863,-2.13652865,0.04170498,-0.04170498,0.52352567,-0.52352567
-3.70685343,4.04687837,-4.04687839,0.36992628,-0.36992628,1.44222813,-1.44222814,0.02251285,-0.02251285,0.11555275,-0.11555275,0.31670944,-0.31670944,2.17608104,-2.17608106,0.04086064,-0.04086064,0.52353041,-0.52353041
-3.70085043,4.06352255,-4.06352257,0.37022396,-0.37022396,1.42690075,-1.42690076,0.02126485,-0.02126485,0.11643673,-0.11643673,0.32053243,-0.32053243,2.21568841,-2.21568842,0.04007093,-0.04007093,0.52348487,-0.52348487
-3.69484742,4.08429220,-4.08429222,0.37037202,-0.37037202,1.41448474,-1.41448475,0.01999218,-0.01999218,0.11767410,-0.11767410,0.32510787,-0.32510787,2.25579634,-2.25579635,0.03935555,-0.03935556,0.52351694,-0.52351694
-3.68884442,4.11011342,-4.11011344,0.37050587,-0.37050587,1.40530744,-1.40530745,0.01871517,-0.01871517,0.11930716,-0.11930716,0.33047728,-0.33047728,2.29684152,-2.29684153,0.03873133,-0.03873133,0.52374478,-0.52374478
-3.68284142,4.14177776,-4.14177778,0.37075733,-0.37075733,1.39961769,-1.39961770,0.01745307,-0.01745307,0.12136900,-0.12136900,0.33665634,-0.33665634,2.33923254,-2.33923255,0.03821183,-0.03821183,0.52427156,-0.52427156
-3.67683842,4.17991186,-4.17991188,0.37124881,-0.37124882,1.39757989,-1.39757990,0.01622360,-0.01622360,0.12388163,-0.12388163,0.34363228,-0.34363228,2.38333056,-2.38333058,0.03780715,-0.03780715,0.52518082,-0.52518082
-3.67083542,4.22495016,-4.22495018,0.37208769,-0.37208769,1.39926979,-1.39926980,0.01504259,-0.01504259,0.12685439,-0.12685440,0.35136215,-0.35136215,2.42943051,-2.42943053,0.03752364,-0.03752365,0.52653237,-0.52653237
-3.66483242,4.27711134,-4.27711136,0.37336108,-0.37336108,1.40467182,-1.40467183,0.01392369,-0.01392369,0.13028270,-0.13028270,0.35977213,-0.35977213,2.47774327,-2.47774328,0.03736388,-0.03736388,0.52835906,-0.52835906
-3.65882941,4.33637922,-4.33637924,0.37513126,-0.37513126,1.41367799,-1.41367799,0.01287814,-0.01287814,0.13414705,-0.13414705,0.36875774,-0.36875774,2.52837964,-2.52837966,0.03732660,-0.03732660,0.53066439,-0.53066439
-3.65282641,4.40248894,-4.40248896,0.37743194,-0.37743195,1.42608820,-1.42608821,0.01191465,-0.01191465,0.13841257,-0.13841258,0.37818520,-0.37818520,2.58133674,-2.58133675,0.03740675,-0.03740675,0.53342127,-0.53342127
-3.64682341,4.47491902,-4.47491905,0.38026561,-0.38026561,1.44161226,-1.44161227,0.01103935,-0.01103935,0.14302902,-0.14302902,0.38789384,-0.38789384,2.63648730,-2.63648731,0.03759569,-0.03759569,0.53657174,-0.53657173
-3.64082041,4.55289027,-4.55289029,0.38360202,-0.38360202,1.45987345,-1.45987346,0.01025581,-0.01025581,0.14793128,-0.14793128,0.39769955,-0.39769955,2.69357261,-2.69357262,0.03788137,-0.03788137,0.54002788,-0.54002788
-3.63481741,4.63537185,-4.63537187,0.38737805,-0.38737805,1.48041400,-1.48041400,0.00956513,-0.00956513,0.15304048,-0.15304048,0.40739912,-0.40739912,2.75219950,-2.75219952,0.03824866,-0.03824866,0.54367392,-0.54367392
-3.62881441,4.72109520,-4.72109522,0.39149888,-0.39149888,1.50270249,-1.50270250,0.00896612,-0.00896612,0.15826557,-0.15826557,0.41677549,-0.41677549,2.81184172,-2.81184174,0.03867977,-0.03867977,0.54736935,-0.54736935
-3.62281141,4.80857587,-4.80857589,0.39584049,-0.39584049,1.52614335,-1.52614335,0.00845547,-0.00845547,0.16350543,-0.16350543,0.42560365,-0.42560365,2.87184602,-2.87184604,0.03915462,-0.03915462,0.55095307,-0.55095307
-3.61680840,4.89614326,-4.89614328,0.40025347,-0.40025347,1.55008843,-1.55008844,0.00802804,-0.00802804,0.16865142,-0.16865142,0.43365703,-0.43365703,2.93144292,-2.93144294,0.03965146,-0.03965146,0.55424843,-0.55424842
-3.61080540,4.98197780,-4.98197782,0.40456791,-0.40456791,1.57385073,-1.57385073,0.00767713,-0.00767713,0.17359032,-0.17359032,0.44071419,-0.44071419,2.98976215,-2.98976217,0.04014735,-0.04014735,0.55706894,-0.55706894
-3.60480240,5.06415489,-5.06415491,0.40859923,-0.40859923,1.59671990,-1.59671991,0.00739481,-0.00739481,0.17820752,-0.17820752,0.44656547,-0.44656547,3.04585235,-3.04585236,0.04061881,-0.04061881,0.55922456,-0.55922456
-3.59879940,5.14069437,-5.14069438,0.41215476,-0.41215476,1.61797953,-1.61797954,0.00717220,-0.00717220,0.18239033,-0.18239033,0.45101954,-0.45101954,3.09870458,-3.09870460,0.04104246,-0.04104246,0.56052813,-0.56052812
-3.59279640,5.20961414,-5.20961415,0.41504065,-0.41504065,1.63692543,-1.63692543,0.00699984,-0.00699984,0.18603135,-0.18603135,0.45390938,-0.45390938,3.14727901,-3.14727902,0.04139563,-0.04139563,0.56080188,-0.56080188
-3.58679340,5.26898614,-5.26898616,0.41706907,-0.41706907,1.65288467,-1.65288468,0.00686801,-0.00686801,0.18903175,-0.18903175,0.45509761,-0.45509761,3.19053375,-3.19053376,0.04165701,-0.04165701,0.55988374,-0.55988374
-3.58079040,5.31699269,-5.31699270,0.41806508,-0.41806508,1.66523456,-1.66523456,0.00676700,-0.00676700,0.19130425,-0.19130425,0.45448093,-0.45448093,3.22745506,-3.22745507,0.04180722,-0.04180722,0.55763305,-0.55763305
-3.57478739,5.35198105,-5.35198105,0.41787316,-0.41787316,1.67342079,-1.67342079,0.00668740,-0.00668740,0.19277582,-0.19277582,0.45199339,-0.45199339,3.25708763,-3.25708764,0.04182938,-0.04182938,0.55393560,-0.55393560
-3.56878439,5.37251423,-5.37251424,0.41636297,-0.41636297,1.67697417,-1.67697417,0.00662039,-0.00662039,0.19338981,-0.19338981,0.44760856,-0.44760856,3.27856406,-3.27856407,0.04170959,-0.04170959,0.54870776,-0.54870776
-3.56278139,5.37741585,-5.37741585,0.41343419,-0.41343419,1.67552504,-1.67552504,0.00655793,-0.00655793,0.19310768,-0.19310768,0.44134029,-0.44134029,3.29113217,-3.29113217,0.04143731,-0.04143731,0.54189945,-0.54189944
-3.55677839,5.36580732,-5.36580732,0.40902019,-0.40902019,1.66881476,-1.66881476,0.00649294,-0.00649294,0.19190994,-0.19190994,0.43324225,-0.43324225,3.29417930,-3.29417930,0.04100563,-0.04100563,0.53349600,-0.53349600
-3.55077539,5.33713590,-5.33713590,0.40309045,-0.40309045,1.65670378,-1.65670378,0.00641947,-0.00641947,0.18979664,-0.18979664,0.42340619,-0.42340619,3.28725268,-3.28725268,0.04041150,-0.04041150,0.52351875,-0.52351874
-3.54477239,5.29119255,-5.29119254,0.39565162,-0.39565162,1.63917577,-1.63917577,0.00633275,-0.00633275,0.18678704,-0.18678704,0.41195900,-0.41195899,3.27007510,-3.27007509,0.03965575,-0.03965575,0.51202436,-0.51202435
-3.53876938,5.22811893,-5.22811891,0.38674729,-0.38674729,1.61633774,-1.61633774,0.00622932,-0.00622932,0.18291880,-0.18291880,0.39905876,-0.39905876,3.24255532,-3.24255532,0.03874307,-0.03874307,0.49910305,-0.49910305
-3.53276638,5.14840365,-5.14840363,0.37645648,-0.37645648,1.58841607,-1.58841606,0.00610697,-0.00610697,0.17824649,-0.17824649,0.38489004,-0.38489004,3.20479319,-3.20479318,0.03768179,-0.03768179,0.48487577,-0.48487576
-3.52676338,5.05286801,-5.05286800,0.36489090,-0.36489090,1.55574862,-1.55574862,0.00596478,-0.00596478,0.17283972,-0.17283972,0.36965851,-0.36965850,3.15707912,-3.15707911,0.03648366,-0.03648366,0.46949043,-0.46949043
-3.52076038,4.94264232,-4.94264229,0.35219132,-0.35219132,1.51877351,-1.51877351,0.00580299,-0.00580299,0.16678082,-0.16678082,0.35358521,-0.35358521,3.09988842,-3.09988840,0.03516345,-0.03516345,0.45311759,-0.45311759
-3.51475738,4.81913394,-4.81913392,0.33852304,-0.33852304,1.47801485,-1.47801484,0.00562299,-0.00562299,0.16016221,-0.16016221,0.33690078,-0.33690077,3.03387069,-3.03387068,0.03373848,-0.03373848,0.43594559,-0.43594558
-3.50875438,4.68398892,-4.68398889,0.32407090,-0.32407089,1.43406641,-1.43406641,0.00542709,-0.00542709,0.15308369,-0.15308369,0.31983971,-0.31983970,2.95983508,-2.95983506,0.03222815,-0.03222815,0.41817547,-0.41817547
-3.50275138,4.53904873,-4.53904870,0.30903383,-0.30903383,1.38757387,-1.38757387,0.00521849,-0.00521849,0.14564959,-0.14564959,0.30263499,-0.30263499,2.87873186,-2.87873184,0.03065336,-0.03065336,0.40001598,-0.40001598
-3.49674837,4.38630427,-4.38630424,0.29361946,-0.29361946,1.33921647,-1.33921646,0.00500102,-0.00500102,0.13796604,-0.13796604,0.28551324,-0.28551324,2.79163136,-2.79163134,0.02903596,-0.02903596,0.38167865,-0.38167865
-3.49074537,4.22784880,-4.22784877,0.27803868,-0.27803868,1.28968888,-1.28968887,0.00477903,-0.00477903,0.13013838,-0.13013837,0.26869050,-0.26869049,2.69970089,-2.69970086,0.02739817,-0.02739817,0.36337334,-0.36337334
-3.48474237,4.06583150,-4.06583147,0.26250064,-0.26250064,1.23968408,-1.23968407,0.00455718,-0.00455718,0.12226878,-0.12226878,0.25236867,-0.25236867,2.60418045,-2.60418043,0.02576207,-0.02576207,0.34530424,-0.34530423
-3.47873937,3.90241312,-3.90241309,0.24720820,-0.24720819,1.18987770,-1.18987769,0.00434027,-0.00434027,0.11445422,-0.11445422,0.23673289,-0.23673289,2.50635804,-2.50635801,0.02414910,-0.02414910,0.32766645,-0.32766645
-3.47273637,3.73972479,-3.73972475,0.23235388,-0.23235387,1.14091437,-1.14091436,0.00413308,-0.00413308,0.10678479,-0.10678479,0.22194946,-0.22194946,2.40754493,-2.40754491,0.02257960,-0.02257960,0.31064326,-0.31064325
-3.46673337,3.57983068,-3.57983065,0.21811663,-0.21811662,1.09339636,-1.09339635,0.00394021,-0.00394021,0.09934234,-0.09934234,0.20816463,-0.20816463,2.30905165,-2.30905162,0.02107248,-0.02107248,0.29440392,-0.29440391
-3.46073037,3.42469510,-3.42469507,0.20465916,-0.20465915,1.04787461,-1.04787460,0.00376592,-0.00376592,0.09219952,-0.09219952,0.19550394,-0.19550394,2.21216474,-2.21216472,0.01964487,-0.01964487,0.27910215,-0.27910215
-3.45472736,3.27615383,-3.27615380,0.19212602,-0.19212602,1.00484205,-1.00484204,0.00361401,-0.00361401,0.08541921,-0.08541921,0.18407210,-0.18407210,2.11812488,-2.11812486,0.01831194,-0.01831194,0.26487508,-0.26487507
-3.44872436,3.13588983,-3.13588980,0.18064237,-0.18064237,0.96472908,-0.96472907,0.00348774,-0.00348774,0.07905421,-0.07905420,0.17395320,-0.17395320,2.02810620,-2.02810617,0.01708672,-0.01708672,0.25184256,-0.25184255
-3.44272136,3.00541278,-3.00541274,0.17031323,-0.17031323,0.92790091,-0.92790091,0.00338972,-0.00338972,0.07314728,-0.07314728,0.16521127,-0.16521127,1.94319715,-1.94319713,0.01598004,-0.01598004,0.24010690,-0.24010690
-3.43671836,2.88604207,-2.88604204,0.16122333,-0.16122333,0.89465635,-0.89465634,0.00332187,-0.00332187,0.06773140,-0.06773140,0.15789089,-0.15789089,1.86438297,-1.86438295,0.01500053,-0.01500053,0.22975273,-0.22975272
-3.43071536,2.77889285,-2.77889283,0.15343728,-0.15343728,0.86522767,-0.86522767,0.00328540,-0.00328540,0.06283020,-0.06283020,0.15201793,-0.15201793,1.79252980,-1.79252978,0.01415464,-0.01415464,0.22084696,-0.22084696
-3.42471236,2.68486467,-2.68486465,0.14700016,-0.14700016,0.83978126,-0.83978126,0.00328077,-0.00328077,0.05845856,-0.05845856,0.14760018,-0.14760018,1.72837069,-1.72837067,0.01344674,-0.01344674,0.21343884,-0.21343883
-3.41870935,2.60463252,-2.60463250,0.14193818,-0.14193818,0.81841863,-0.81841863,0.00330775,-0.00330775,0.05462331,-0.05462331,0.14462797,-0.14462797,1.67249364,-1.67249362,0.01287925,-0.01287925,0.20755992,-0.20755992
-3.41270635,2.53864025,-2.53864023,0.13825958,-0.13825958,0.80117758,-0.80117758,0.00336545,-0.00336545,0.05132397,-0.05132397,0.14307461,-0.14307461,1.62533207,-1.62533206,0.01245281,-0.01245281,0.20322403,-0.20322403
-3.40670335,2.48709644,-2.48709643,0.13595559,-0.13595559,0.78803350,-0.78803350,0.00345237,-0.00345237,0.04855350,-0.04855350,0.14289686,-0.14289686,1.58715787,-1.58715786,0.01216647,-0.01216647,0.20042716,-0.20042716
-3.40070035,2.44997308,-2.44997307,0.13500140,-0.13500140,0.77890058,-0.77890058,0.00356651,-0.00356651,0.04629915,-0.04629915,0.14403525,-0.14403525,1.55807759,-1.55807758,0.01201783,-0.01201783,0.19914736,-0.19914736
-3.39469735,2.42700738,-2.42700738,0.13535717,-0.13535717,0.77363322,-0.77363322,0.00370549,-0.00370549,0.04454315,-0.04454315,0.14641452,-0.14641452,1.53803197,-1.53803196,0.01200329,-0.01200329,0.19934471,-0.19934471
-3.38869435,2.41770748,-2.41770748,0.13696899,-0.13696899,0.77202766,-0.77202766,0.00386662,-0.00386662,0.04326351,-0.04326351,0.14994415,-0.14994415,1.52679928,-1.52679928,0.01211823,-0.01211823,0.20096141,-0.20096140
-3.38269135,2.42136235,-2.42136235,0.13976995,-0.13976995,0.77382412,-0.77382412,0.00404708,-0.00404708,0.04243474,-0.04243474,0.15451905,-0.15451905,1.52400264,-1.52400264,0.01235721,-0.01235721,0.20392200,-0.20392200
-3.37668834,2.43705647,-2.43705647,0.14368115,-0.14368115,0.77870970,-0.77870970,0.00424403,-0.00424403,0.04202855,-0.04202855,0.16002057,-0.16002057,1.52912147,-1.52912148,0.01271413,-0.01271413,0.20813404,-0.20813404
-3.37068534,2.46368965,-2.46368966,0.14861285,-0.14861285,0.78632234,-0.78632234,0.00445478,-0.00445478,0.04201454,-0.04201454,0.16631785,-0.16631785,1.54150702,-1.54150702,0.01318243,-0.01318243,0.21348902,-0.21348902
-3.36468234,2.50000201,-2.50000202,0.15446572,-0.15446572,0.79625598,-0.79625598,0.00467688,-0.00467688,0.04236090,-0.04236090,0.17326958,-0.17326958,1.56040182,-1.56040183,0.01375524,-0.01375524,0.21986378,-0.21986378
-3.35867934,2.54460392,-2.54460393,0.16113219,-0.16113219,0.80806716,-0.80806717,0.00490829,-0.00490829,0.04303508,-0.04303508,0.18072618,-0.18072618,1.58496257,-1.58496258,0.01442551,-0.01442551,0.22712241,-0.22712241
-3.35267634,2.59601061,-2.59601062,0.16849803,-0.16849803,0.82128317,-0.82128318,0.00514745,-0.00514745,0.04400445,-0.04400445,0.18853241,-0.18853241,1.61428587,-1.61428588,0.01518617,-0.01518617,0.23511862,-0.23511863
-3.34667334,2.65268041,-2.65268042,0.17644408,-0.17644408,0.83541156,-0.83541156,0.00539337,-0.00539337,0.04523698,-0.04523698,0.19653038,-0.19653038,1.64743592,-1.64743593,0.01603022,-0.01603022,0.24369859,-0.24369859
-3.34067034,2.71305571,-2.71305573,0.18484820,-0.18484820,0.84995106,-0.84995106,0.00564571,-0.00564571,0.04670190,-0.04670190,0.20456287,-0.20456287,1.68347327,-1.68347328,0.01695081,-0.01695081,0.25270422,-0.25270422
-3.33466733,2.77560528,-2.77560530,0.19358740,-0.19358740,0.86440354,-0.86440354,0.00590475,-0.00590475,0.04837034,-0.04837034,0.21247684,-0.21247684,1.72148347,-1.72148348,0.01794136,-0.01794136,0.26197676,-0.26197677
-3.32866433,2.83886628,-2.83886630,0.20254017,-0.20254017,0.87828667,-0.87828667,0.00617142,-0.00617142,0.05021590,-0.05021590,0.22012714,-0.22012714,1.76060449,-1.76060451,0.01899560,-0.01899560,0.27136062,-0.27136062
-3.32266133,2.90148451,-2.90148453,0.21158890,-0.21158890,0.89114686,-0.89114686,0.00644719,-0.00644719,0.05221528,-0.05221528,0.22738002,-0.22738003,1.80005170,-1.80005172,0.02010758,-0.02010758,0.28070723,-0.28070723
-3.31665833,2.96225114,-2.96225116,0.22062246,-0.22062246,0.90257197,-0.90257197,0.00673402,-0.00673402,0.05434872,-0.05434872,0.23411664,-0.23411664,1.83913933,-1.83913934,0.02127173,-0.02127173,0.28987892,-0.28987893
-3.31065533,3.02013430,-3.02013431,0.22953875,-0.22953875,0.91220326,-0.91220326,0.00703421,-0.00703421,0.05660043,-0.05660043,0.24023605,-0.24023606,1.87729749,-1.87729750,0.02248285,-0.02248285,0.29875251,-0.29875251
-3.30465233,3.07430425,-3.07430426,0.23824725,-0.23824725,0.91974607,-0.91974607,0.00735021,-0.00735021,0.05895888,-0.05895888,0.24565783,-0.24565783,1.91408392,-1.91408393,0.02373612,-0.02373612,0.30722250,-0.30722250
-3.29864932,3.12415089,-3.12415091,0.24667140,-0.24667140,0.92497865,-0.92497865,0.00768448,-0.00768448,0.06141702,-0.06141702,0.25032404,-0.25032404,1.94918999,-1.94919000,0.02502704,-0.02502704,0.31520379,-0.31520379
-3.29264632,3.16929289,-3.16929291,0.25475086,-0.25475086,0.92775887,-0.92775887,0.00803924,-0.00803924,0.06397228,-0.06397228,0.25420049,-0.25420049,1.98244066,-1.98244067,0.02635140,-0.02635140,0.32263368,-0.32263368
-3.28664332,3.20957788,-3.20957789,0.26244347,-0.26244347,0.92802828,-0.92802828,0.00841628,-0.00841628,0.06662647,-0.06662647,0.25727724,-0.25727724,2.01378844,-2.01378845,0.02770524,-0.02770524,0.32947314,-0.32947314
-3.28064032,3.24507382,-3.24507382,0.26972684,-0.26972684,0.92581340,-0.92581340,0.00881676,-0.00881676,0.06938549,-0.06938549,0.25956825,-0.25956825,2.04330178,-2.04330179,0.02908478,-0.02908478,0.33570726,-0.33570726
-3.27463732,3.27605191,-3.27605192,0.27659964,-0.27659964,0.92122407,-0.92122407,0.00924104,-0.00924104,0.07225888,-0.07225888,0.26111027,-0.26111028,2.07114832,-2.07114833,0.03048636,-0.03048636,0.34134473,-0.34134473
-3.26863432,3.30296180,-3.30296181,0.28308235,-0.28308235,0.91444891,-0.91444890,0.00968850,-0.00968850,0.07525917,-0.07525917,0.26196091,-0.26196091,2.09757413,-2.09757414,0.03190632,-0.03190632,0.34641661,-0.34641661
-3.26263132,3.32640028,-3.32640028,0.28921763,-0.28921764,0.90574793,-0.90574792,0.01015746,-0.01015746,0.07840112,-0.07840112,0.26219604,-0.26219604,2.12287976,-2.12287977,0.03334100,-0.03334100,0.35097414,-0.35097414
-3.25662831,3.34707486,-3.34707487,0.29507023,-0.29507023,0.89544271,-0.89544271,0.01064514,-0.01064514,0.08170073,-0.08170073,0.26190659,-0.26190659,2.14739448,-2.14739449,0.03478660,-0.03478660,0.35508586,-0.35508586
-3.25062531,3.36576405,-3.36576406,0.30072635,-0.30072635,0.88390438,-0.88390438,0.01114762,-0.01114762,0.08517423,-0.08517423,0.26119492,-0.26119492,2.17144995,-2.17144996,0.03623912,-0.03623912,0.35883411,-0.35883411
-3.24462231,3.38327589,-3.38327589,0.30629270,-0.30629271,0.87153993,-0.87153993,0.01165996,-0.01165996,0.08883684,-0.08883684,0.26017083,-0.26017083,2.19535459,-2.19535460,0.03769435,-0.03769435,0.36231102,-0.36231102
-3.23861931,3.40040684,-3.40040685,0.31189509,-0.31189509,0.85877736,-0.85877736,0.01217628,-0.01217629,0.09270163,-0.09270164,0.25894751,-0.25894751,2.21936997,-2.21936998,0.03914777,-0.03914777,0.36561416,-0.36561416
-3.23261631,3.41790271,-3.41790272,0.31767668,-0.31767668,0.84605031,-0.84605030,0.01269001,-0.01269001,0.09677823,-0.09677823,0.25763737,-0.25763737,2.24369029,-2.24369030,0.04059456,-0.04059456,0.36884210,-0.36884210
-3.22661331,3.43642327,-3.43642328,0.32379598,-0.32379598,0.83378271,-0.83378271,0.01319408,-0.01319408,0.10107161,-0.10107162,0.25634821,-0.25634821,2.26842593,-2.26842594,0.04202956,-0.04202956,0.37208998,-0.37208998
-3.22061031,3.45651210,-3.45651211,0.33042459,-0.33042459,0.82237409,-0.82237409,0.01368121,-0.01368121,0.10558105,-0.10558105,0.25517960,-0.25517960,2.29359186,-2.29359187,0.04344734,-0.04344734,0.37544529,-0.37544529
-3.21460730,3.47857287,-3.47857287,0.33774471,-0.33774472,0.81218609,-0.81218609,0.01414425,-0.01414425,0.11029905,-0.11029905,0.25421974,-0.25421974,2.31910123,-2.31910124,0.04484222,-0.04484222,0.37898407,-0.37898407
-3.20860430,3.50285278,-3.50285279,0.34594655,-0.34594655,0.80353068,-0.80353068,0.01457646,-0.01457646,0.11521065,-0.11521065,0.25354287,-0.25354287,2.34476465,-2.34476466,0.04620832,-0.04620832,0.38276769,-0.38276769
-3.20260130,3.52943394,-3.52943395,0.35522545,-0.35522545,0.79666053,-0.79666052,0.01497186,-0.01497186,0.12029282,-0.12029282,0.25320734,-0.25320734,2.37029484,-2.37029484,0.04753969,-0.04753969,0.38684029,-0.38684029
-3.19659830,3.55823250,-3.55823251,0.36577896,-0.36577896,0.79176182,-0.79176182,0.01532548,-0.01532548,0.12551422,-0.12551422,0.25325433,-0.25325433,2.39531652,-2.39531653,0.04883041,-0.04883041,0.39122696,-0.39122696
-3.19059530,3.58900564,-3.58900565,0.37780356,-0.37780356,0.78894973,-0.78894973,0.01563362,-0.01563362,0.13083526,-0.13083526,0.25370721,-0.25370722,2.41938101,-2.41938101,0.05007472,-0.05007472,0.39593284,-0.39593285
-3.18459230,3.62136548,-3.62136549,0.39149123,-0.39149123,0.78826667,-0.78826667,0.01589404,-0.01589404,0.13620844,-0.13620844,0.25457170,-0.25457170,2.44198469,-2.44198469,0.05126714,-0.05126714,0.40094303,-0.40094303
