energy_ev,total_up,B_p_up,B_d_up,Os_p_up,Os_d_up,S_s_up,S_p_up
-4.30115058,4.98826446,0.66616970,0.00000000,2.05157717,2.21474881,0.14117501,1.85355640
-4.29514757,5.01215527,0.67296357,0.00000000,2.05087332,2.24063741,0.13864202,1.84720496
-4.28914457,5.03174681,0.67944354,0.00000000,2.04586532,2.26532460,0.13606936,1.84013138
-4.28314157,5.04787079,0.68578672,0.00000000,2.03683410,2.28914401,0.13351386,1.83275472
-4.27713857,5.06148784,0.69218954,0.00000000,2.02414941,2.31248246,0.13103307,1.82552188
-4.27113557,5.07365912,0.69886213,0.00000000,2.00826281,2.33576724,0.12868344,1.81889430
-4.26513257,5.08551394,0.70602203,0.00000000,1.98969834,2.35945157,0.12651861,1.81333410
-4.25912956,5.09821432,0.71388749,0.00000000,1.96904126,2.38399851,0.12458776,1.80928981
-4.25312656,5.11291761,0.72267057,0.00000000,1.94692506,2.40986411,0.12293410,1.80718230
-4.24712356,5.13073843,0.73257049,0.00000000,1.92401737,2.43748028,0.12159362,1.80739110
-4.24112056,5.15271139,0.74376727,0.00000000,1.90100505,2.46723814,0.12059400,1.81024184
-4.23511756,5.17975609,0.75641621,0.00000000,1.87857909,2.49947257,0.11995384,1.81599494
-4.22911456,5.21264573,0.77064322,0.00000000,1.85741974,2.53444869,0.11968215,1.82483627
-4.22311156,5.25198089,0.78654137,0.00000000,1.83818232,2.57235093,0.11977814,1.83687006
-4.21710855,5.29816956,0.80416870,0.00000000,1.82148420,2.61327510,0.12023133,1.85211439
-4.21110555,5.35141443,0.82354735,0.00000000,1.80789311,2.65722421,0.12102199,1.87049967
-4.20510255,5.41170801,0.84466406,0.00000000,1.79791728,2.70410781,0.12212185,1.89187009
-4.19909955,5.47883581,0.86747187,0.00000000,1.79199729,2.75374530,0.12349509,1.91598833
-4.19309655,5.55238741,0.89189294,0.00000000,1.79049982,2.80587276,0.12509962,1.94254314
-4.18709355,5.63177469,0.91782207,0.00000000,1.79371321,2.86015296,0.12688852,1.97115978
-4.18109055,5.71625627,0.94513091,0.00000000,1.80184461,2.91618810,0.12881165,2.00141273
-4.17508754,5.80496674,0.97367229,0.00000000,1.81501862,2.97353429,0.13081730,2.03284028
-4.16908454,5.89694900,1.00328454,0.00000000,1.83327701,3.03171724,0.13285399,2.06496027
-4.16308154,5.99118798,1.03379535,0.00000000,1.85657940,3.09024797,0.13487210,2.09728619
-4.15707854,6.08664393,1.06502504,0.00000000,1.88480454,3.14863795,0.13682541,2.12934308
-4.15107554,6.18228348,1.09678905,0.00000000,1.91775205,3.20641266,0.13867255,2.16068228
-4.14507254,6.27710708,1.12889943,0.00000000,1.95514446,3.26312305,0.14037811,2.19089445
-4.13906953,6.37017151,1.16116548,0.00000000,1.99662961,3.31835436,0.14191354,2.21962031
-4.13306653,6.46060676,1.19339347,0.00000000,2.04178324,3.37173198,0.14325767,2.24655853
-4.12706353,6.54762682,1.22538573,0.00000000,2.09011221,3.42292439,0.14439700,2.27147058
-4.12106053,6.63053448,1.25693932,0.00000000,2.14105828,3.47164315,0.14532557,2.29418247
-4.11505753,6.70872057,1.28784441,0.00000000,2.19400281,3.51764042,0.14604452,2.31458329
-4.10905453,6.78165848,1.31788301,0.00000000,2.24827276,3.56070441,0.14656144,2.33262106
-4.10305153,6.84889493,1.34682803,0.00000000,2.30314794,3.60065333,0.14688941,2.34829595
-4.09704852,6.91003839,1.37444313,0.00000000,2.35786993,3.63732849,0.14704585,2.36165170
-4.09104552,6.96474619,1.40048361,0.00000000,2.41165266,3.67058721,0.14705131,2.37276564
-4.08504252,7.01271181,1.42469832,0.00000000,2.46369454,3.70029606,0.14692820,2.38173792
-4.07903952,7.05365322,1.44683282,0.00000000,2.51319211,3.72632504,0.14669942,2.38868074
-4.07303652,7.08730329,1.46663366,0.00000000,2.55935479,3.74854290,0.14638723,2.39370797
-4.06703352,7.11340279,1.48385358,0.00000000,2.60142032,3.76681408,0.14601214,2.39692573
-4.06103052,7.13169639,1.49825750,0.00000000,2.63867048,3.78099718,0.14559201,2.39842451
-4.05502751,7.14193163,1.50962896,0.00000000,2.67044626,3.79094506,0.14514134,2.39827277
-4.04902451,7.14386081,1.51777653,0.00000000,2.69616221,3.79650641,0.14467082,2.39651262
-4.04302151,7.13724517,1.52254007,0.00000000,2.71531895,3.79752854,0.14418705,2.39315738
-4.03701851,7.12186116,1.52379612,0.00000000,2.72751374,3.79386119,0.14369259,2.38819108
-4.03101551,7.09750789,1.52146244,0.00000000,2.73244826,3.78536105,0.14318608,2.38156979
-4.02501251,7.06401533,1.51550120,0.00000000,2.72993368,3.77189664,0.14266265,2.37322466
-4.01900950,7.02125265,1.50592061,0.00000000,2.71989250,3.75335337,0.14211441,2.36306625
-4.01300650,6.96913624,1.49277515,0.00000000,2.70235749,3.72963856,0.14153111,2.35099008
-4.00700350,6.90763693,1.47616402,0.00000000,2.67746769,3.70068614,0.14090079,2.33688302
-4.00100050,6.83678633,1.45622824,0.00000000,2.64546180,3.66646106,0.14021049,2.32063019
-3.99499750,6.75668202,1.43314648,0.00000000,2.60666951,3.62696320,0.13944701,2.30212219
-3.98899450,6.66749161,1.40712971,0.00000000,2.56150107,3.58223082,0.13859751,2.28126220
-3.98299150,6.56945560,1.37841532,0.00000000,2.51043580,3.53234345,0.13765013,2.25797292
-3.97698849,6.46288927,1.34726073,0.00000000,2.45401000,3.47742432,0.13659453,2.23220286
-3.97098549,6.34818345,1.31393702,0.00000000,2.39280474,3.41764210,0.13542224,2.20393194
-3.96498249,6.22580429,1.27872281,0.00000000,2.32743400,3.35321211,0.13412699,2.17317609
-3.95897949,6.09629207,1.24189872,0.00000000,2.25853345,3.28439677,0.13270488,2.13999063
-3.95297649,5.96025880,1.20374256,0.00000000,2.18675021,3.21150532,0.13115447,2.10447238
-3.94697349,5.81838467,1.16452541,0.00000000,2.11273351,3.13489257,0.12947674,2.06676032
-3.94097049,5.67141308,1.12450872,0.00000000,2.03712646,3.05495672,0.12767495,2.02703466
-3.93496748,5.52014411,1.08394226,0.00000000,1.96055879,2.97213604,0.12575450,1.98551439
-3.92896448,5.36542628,1.04306303,0.00000000,1.88364044,2.88690439,0.12372259,1.94245321
-3.92296148,5.20814647,1.00209482,0.00000000,1.80695583,2.79976546,0.12158796,1.89813405
-3.91695848,5.04921812,0.96124831,0.00000000,1.73105866,2.71124595,0.11936050,1.85286227
-3.91095548,4.88956760,0.92072157,0.00000000,1.65646716,2.62188754,0.11705089,1.80695768
-3.90495248,4.73011927,0.88070069,0.00000000,1.58365952,2.53223797,0.11467021,1.76074593
-3.89894947,4.57177936,0.84136031,0.00000000,1.51306966,2.44284146,0.11222958,1.71454921
-3.89294647,4.41541939,0.80286408,0.00000000,1.44508317,2.35422872,0.10973980,1.66867712
-3.88694347,4.26185966,0.76536471,0.00000000,1.38003374,2.26690696,0.10721105,1.62341779
-3.88094047,4.11185363,0.72900378,0.00000000,1.31819991,2.18135025,0.10465264,1.57902980
-3.87493747,3.96607387,0.69391115,0.00000000,1.25980269,2.09799077,0.10207280,1.53573537
-3.86893447,3.82510049,0.66020412,0.00000000,1.20500392,2.01721122,0.09947862,1.49371522
-3.86293147,3.68941251,0.62798630,0.00000000,1.15390589,1.93933882,0.09687596,1.45310519
-3.85692846,3.55938309,0.59734658,0.00000000,1.10655213,1.86464122,0.09426957,1.41399526
-3.85092546,3.43527872,0.56835799,0.00000000,1.06292975,1.79332458,0.09166321,1.37643064
-3.84492246,3.31726275,0.54107687,0.00000000,1.02297322,1.72553385,0.08905994,1.34041529
-3.83891946,3.20540312,0.51554244,0.00000000,0.98656960,1.66135528,0.08646237,1.30591754
-3.83291646,3.09968414,0.49177671,0.00000000,0.95356528,1.60082111,0.08387311,1.27287761
-3.82691346,3.00002150,0.46978504,0.00000000,0.92377374,1.54391611,0.08129519,1.24121670
-3.82091046,2.90628012,0.44955723,0.00000000,0.89698426,1.49058567,0.07873250,1.21084703
-3.81490745,2.81829347,0.43106920,0.00000000,0.87297117,1.44074499,0.07619022,1.18168244
-3.80890445,2.73588358,0.41428511,0.00000000,0.85150318,1.39428882,0.07367530,1.15364882
-3.80290145,2.65888041,0.39915996,0.00000000,0.83235232,1.35110129,0.07119674,1.12669380
-3.79689845,2.58713952,0.38564240,0.00000000,0.81530222,1.31106521,0.06876588,1.10079508
-3.79089545,2.52055682,0.37367764,0.00000000,0.80015513,1.27407031,0.06639655,1.07596684
-3.78489245,2.45907968,0.36321037,0.00000000,0.78673747,1.24002009,0.06410504,1.05226386
-3.77888944,2.40271340,0.35418732,0.00000000,0.77490354,1.20883672,0.06190999,1.02978298
-3.77288644,2.35152293,0.34655947,0.00000000,0.76453736,1.18046391,0.05983203,1.00866168
-3.76688344,2.30562928,0.34028378,0.00000000,0.75555246,1.15486749,0.05789335,0.98907391
-3.76088044,2.26520108,0.33532413,0.00000000,0.74788978,1.13203381,0.05611707,0.97122314
-3.75487744,2.23044153,0.33165166,0.00000000,0.74151380,1.11196602,0.05452651,0.95533315
-3.74887444,2.20157148,0.32924430,0.00000000,0.73640720,1.09467854,0.05314437,0.94163675
-3.74287144,2.17880963,0.32808556,0.00000000,0.73256440,1.08019008,0.05199180,0.93036325
-3.73686843,2.16235086,0.32816272,0.00000000,0.72998446,1.06851561,0.05108751,0.92172517
-3.73086543,2.15234395,0.32946434,0.00000000,0.72866363,1.05965787,0.05044686,0.91590492
-3.72486243,2.14886987,0.33197736,0.00000000,0.72858815,1.05359881,0.05008105,0.91304213
-3.71885943,2.15192195,0.33568392,0.00000000,0.72972771,1.05029167,0.04999635,0.91322235
-3.71285643,2.16138880,0.34055798,0.00000000,0.73202983,1.04965389,0.05019353,0.91646760
-3.70685343,2.17704112,0.34656202,0.00000000,0.73541555,1.05156158,0.05066749,0.92272939
-3.70085043,2.19852297,0.35364392,0.00000000,0.73977666,1.05584555,0.05140695,0.93188447
-3.69484742,2.22534795,0.36173423,0.00000000,0.74497448,1.06228939,0.05239454,0.94373351
-3.68884442,2.25690064,0.37074392,0.00000000,0.75084042,1.07062957,0.05360694,0.95800285
-3.68284142,2.29244307,0.38056282,0.00000000,0.75717795,1.08055759,0.05501533,0.97434919
-3.67683842,2.33112609,0.39105887,0.00000000,0.76376618,1.09172413,0.05658598,0.99236696
-3.67083542,2.37200516,0.40207808,0.00000000,0.77036454,1.10374505,0.05828104,1.01159806
-3.66483242,2.41405978,0.41344554,0.00000000,0.77671852,1.11620893,0.06005947,1.03154354
-3.65882941,2.45621607,0.42496728,0.00000000,0.78256601,1.12868594,0.06187804,1.05167668
-3.65282641,2.49737145,0.43643302,0.00000000,0.78764415,1.14073767,0.06369244,1.07145691
-3.64682341,2.53642070,0.44761987,0.00000000,0.79169617,1.15192765,0.06545836,1.09034407
-3.64082041,2.57228260,0.45829673,0.00000000,0.79447817,1.16183215,0.06713263,1.10781253
-3.63481741,2.60392628,0.46822942,0.00000000,0.79576553,1.17005103,0.06867421,1.12336455
-3.62881441,2.63039670,0.47718638,0.00000000,0.79535872,1.17621831,0.07004518,1.13654263
-3.62281141,2.65083853,0.48494464,0.00000000,0.79308852,1.18001216,0.07121155,1.14694046
-3.61680840,2.66451803,0.49129613,0.00000000,0.78882039,1.18116422,0.07214400,1.15421224
-3.61080540,2.67084231,0.49605380,0.00000000,0.78245806,1.17946781,0.07281840,1.15808021
-3.60480240,2.66937579,0.49905763,0.00000000,0.77394631,1.17478511,0.07321623,1.15834035
-3.59879940,2.65985343,0.50018007,0.00000000,0.76327283,1.16705291,0.07332484,1.15486625
-3.59279640,2.64219050,0.49933087,0.00000000,0.75046934,1.15628692,0.07313751,1.14761110
-3.58679340,2.61648871,0.49646096,0.00000000,0.73561190,1.14258446,0.07265347,1.13660808
-3.58079040,2.58303851,0.49156534,0.00000000,0.71882048,1.12612541,0.07187766,1.12196908
-3.57478739,2.54231731,0.48468467,0.00000000,0.70025777,1.10717121,0.07082050,1.10388192
-3.56878439,2.49498370,0.47590564,0.00000000,0.68012734,1.08606196,0.06949750,1.08260628
-3.56278139,2.44186737,0.46535991,0.00000000,0.65867103,1.06321146,0.06792880,1.05846836
-3.55677839,2.38395488,0.45322176,0.00000000,0.63616580,1.03910009,0.06613867,1.03185430
-3.55077539,2.32237127,0.43970434,0.00000000,0.61291977,1.01426568,0.06415488,1.00320269
-3.54477239,2.25835765,0.42505479,0.00000000,0.58926774,0.98929229,0.06200818,0.97299592
-3.53876938,2.19324505,0.40954824,0.00000000,0.56556601,0.96479716,0.05973157,0.94175075
-3.53276638,2.12842492,0.39348100,0.00000000,0.54218661,0.94141593,0.05735970,0.91000801
-3.52676338,2.06531688,0.37716304,0.00000000,0.51951106,0.91978647,0.05492817,0.87832157
-3.52076038,2.00533418,0.36091013,0.00000000,0.49792353,0.90053172,0.05247283,0.84724678
-3.51475738,1.94984797,0.34503576,0.00000000,0.47780368,0.88424191,0.05002915,0.81732853
-3.50875438,1.90015106,0.32984322,0.00000000,0.45951917,0.87145676,0.04763151,0.78908909
-3.50275138,1.85742237,0.31561801,0.00000000,0.44341805,0.86264816,0.04531256,0.76301607
-3.49674837,1.82269298,0.30262080,0.00000000,0.42982105,0.85820396,0.04310262,0.73955074
-3.49074537,1.79681515,0.29108118,0.00000000,0.41901405,0.85841348,0.04102908,0.71907704
-3.48474237,1.78043519,0.28119235,0.00000000,0.41124089,0.86345532,0.03911589,0.70191167
-3.47873937,1.77397129,0.27310676,0.00000000,0.40669662,0.87338803,0.03738311,0.68829549
-3.47273637,1.77759729,0.26693307,0.00000000,0.40552152,0.88814410,0.03584649,0.67838665
-3.46673337,1.79123310,0.26273406,0.00000000,0.40779598,0.90752761,0.03451726,0.67225576
-3.46073037,1.81454237,0.26052599,0.00000000,0.41353650,0.93121589,0.03340187,0.66988321
-3.45472736,1.84693770,0.26027892,0.00000000,0.42269299,0.95876523,0.03250196,0.67115902
-3.44872436,1.88759359,0.26191836,0.00000000,0.43514757,0.98962057,0.03181442,0.67588515
-3.44272136,1.93546683,0.26532783,0.00000000,0.45071491,1.02312909,0.03133152,0.68378046
-3.43671836,1.98932400,0.27035258,0.00000000,0.46914450,1.05855733,0.03104120,0.69448809
-3.43071536,2.04777531,0.27680404,0.00000000,0.49012462,1.09511126,0.03092748,0.70758524
-3.42471236,2.10931390,0.28446522,0.00000000,0.51328827,1.13195885,0.03097100,0.72259514
-3.41870935,2.17235945,0.29309663,0.00000000,0.53822107,1.16825439,0.03114954,0.73900070
-3.41270635,2.23530486,0.30244288,0.00000000,0.56447083,1.20316364,0.03143876,0.75625969
-3.40670335,2.29656448,0.31223956,0.00000000,0.59155887,1.23588931,0.03181293,0.77382088
-3.40070035,2.35462255,0.32222050,0.00000000,0.61899282,1.26569569,0.03224569,0.79114061
-3.39469735,2.40808019,0.33212504,0.00000000,0.64628049,1.29193190,0.03271086,0.80769948
-3.38869435,2.45569969,0.34170534,0.00000000,0.67294449,1.31405286,0.03318321,0.82301837
-3.38269135,2.49644439,0.35073339,0.00000000,0.69853727,1.33163732,0.03363925,0.83667351
-3.37668834,2.52951323,0.35900765,0.00000000,0.72265590,1.34440245,0.03405791,0.84831000
-3.37068534,2.55436856,0.36635918,0.00000000,0.74495610,1.35221450,0.03442115,0.85765329
-3.36468234,2.57075652,0.37265696,0.00000000,0.76516508,1.35509509,0.03471455,0.86451838
-3.35867934,2.57871916,0.37781229,0.00000000,0.78309247,1.35322320,0.03492765,0.86881623
-3.35267634,2.57859798,0.38178221,0.00000000,0.79863894,1.34693258,0.03505429,0.87055729
-3.34667334,2.57102864,0.38457166,0.00000000,0.81180197,1.33670479,0.03509271,0.86985196
-3.34067034,2.55692700,0.38623441,0.00000000,0.82267858,1.32315811,0.03504557,0.86690783
-3.33466733,2.53746690,0.38687264,0.00000000,0.83146448,1.30703256,0.03491983,0.86202392
-3.32866433,2.51405016,0.38663517,0.00000000,0.83844989,1.28917169,0.03472637,0.85558201
-3.32266133,2.48826996,0.38571428,0.00000000,0.84401170,1.27050144,0.03447966,0.84803523
-3.31665833,2.46186833,0.38434142,0.00000000,0.84860253,1.25200687,0.03419711,0.83989446
-3.31065533,2.43668943,0.38278161,0.00000000,0.85273664,1.23470734,0.03389852,0.83171279
-3.30465233,2.41462960,0.38132690,0.00000000,0.85697352,1.21963082,0.03360526,0.82406871
-3.29864932,2.39758599,0.38028903,0.00000000,0.86189947,1.20778815,0.03333954,0.81754843
-3.29264632,2.38740513,0.37999141,0.00000000,0.86810802,1.20014775,0.03312358,0.81272804
-3.28664332,2.38583285,0.38076069,0.00000000,0.87617975,1.19761155,0.03297882,0.81015604
-3.28064032,2.39446717,0.38291817,0.00000000,0.88666245,1.20099275,0.03292509,0.81033676
-3.27463732,2.41471516,0.38677118,0.00000000,0.90005215,1.21099590,0.03297998,0.81371533
-3.26863432,2.44775511,0.39260469,0.00000000,0.91677578,1.22819966,0.03315813,0.82066443
-3.26263132,2.49450468,0.40067330,0.00000000,0.93717606,1.25304277,0.03347073,0.83147343
-3.25662831,2.55559593,0.41119376,0.00000000,0.96149901,1.28581338,0.03392513,0.84634000
-3.25062531,2.63135747,0.42433815,0.00000000,0.98988457,1.32664188,0.03452455,0.86536452
-3.24462231,2.72180406,0.44022794,0.00000000,1.02236040,1.37549736,0.03526795,0.88854724
-3.23861931,2.82663368,0.45892878,0.00000000,1.05883906,1.43218765,0.03615004,0.91578827
-3.23261631,2.94523178,0.48044646,0.00000000,1.09911858,1.49636283,0.03716142,0.94689017
-3.22661331,3.07668254,0.50472376,0.00000000,1.14288607,1.56752208,0.03828888,0.98156313
-3.22061031,3.21978650,0.53163859,0.00000000,1.18972447,1.64502367,0.03951578,1.01943225
-3.21460730,3.37308419,0.56100329,0.00000000,1.23912181,1.72809771,0.04082254,1.06004686
-3.20860430,3.53488502,0.59256530,0.00000000,1.29048293,1.81586154,0.04218722,1.10289138
-3.20260130,3.70330087,0.62600924,0.00000000,1.34314306,1.90733729,0.04358615,1.14739748
-3.19659830,3.87628360,0.66096050,0.00000000,1.39638297,2.00147133,0.04499461,1.19295716
-3.19059530,4.05166590,0.69699038,0.00000000,1.44944534,2.09715531,0.04638748,1.23893639
-3.18459230,4.22720465,0.73362285,0.00000000,1.50155184,2.19324815,0.04773997,1.28468912
-3.17858929,4.40062598,0.77034285,0.00000000,1.55192065,2.28859893,0.04902822,1.32957110
-3.17258629,4.56967132,0.80660615,0.00000000,1.59978402,2.38206990,0.05022993,1.37295352
-3.16658329,4.73214347,0.84185050,0.00000000,1.64440547,2.47255928,0.05132487,1.41423597
-3.16058029,4.88595174,0.87550803,0.00000000,1.68509627,2.55902341,0.05229538,1.45285854
-3.15457729,5.02915513,0.90701842,0.00000000,1.72123097,2.64049756,0.05312667,1.48831287
-3.14857429,5.16000246,0.93584261,0.00000000,1.75226137,2.71611497,0.05380713,1.52015178
-3.14257129,5.27696842,0.96147650,0.00000000,1.77772891,2.78512361,0.05432849,1.54799739
-3.13656828,5.37878435,0.98346430,0.00000000,1.79727481,2.84690008,0.05468586,1.57154747
-3.13056528,5.46446274,1.00141082,0.00000000,1.81064789,2.90096021,0.05487769,1.59057988
-3.12456228,5.53331466,1.01499247,0.00000000,1.81770976,2.94696600,0.05490561,1.60495492
-3.11855928,5.58495919,1.02396616,0.00000000,1.81843704,2.98472868,0.05477422,1.61461559
-3.11255628,5.61932458,1.02817601,0.00000000,1.81292066,3.01420757,0.05449075,1.61958572
-3.10655328,5.63664078,1.02755734,0.00000000,1.80136202,3.03550493,0.05406465,1.61996595
-3.10055028,5.63742359,1.02213776,0.00000000,1.78406627,3.04885676,0.05350724,1.61592782
-3.09454727,5.62245090,1.01203542,0.00000000,1.76143266,3.05462006,0.05283116,1.60770605
-3.08854427,5.59273172,0.99745429,0.00000000,1.73394245,3.05325682,0.05204996,1.59558943
-3.08254127,5.54946945,0.97867680,0.00000000,1.70214467,3.04531542,0.05117762,1.57991043
-3.07653827,5.49402042,0.95605415,0.00000000,1.66664022,3.03141024,0.05022809,1.56103428
-3.07053527,5.42784975,0.92999468,0.00000000,1.62806498,3.01220006,0.04921493,1.53934755
-3.06453227,5.35248590,0.90095091,0.00000000,1.58707244,2.98836632,0.04815098,1.51524699
-3.05852926,5.26947604,0.86940579,0.00000000,1.54431651,2.96059190,0.04704806,1.48912888
-3.05252626,5.18034367,0.83585870,0.00000000,1.50043522,2.92954129,0.04591682,1.46137935
-3.04652326,5.08655024,0.80081189,0.00000000,1.45603578,2.89584283,0.04476660,1.43236599
-3.04052026,4.98946200,0.76475783,0.00000000,1.41168158,2.86007368,0.04360544,1.40243094
-3.03451726,4.89032314,0.72816792,0.00000000,1.36788143,2.82274789,0.04244008,1.37188580
-3.02851426,4.79023585,0.69148289,0.00000000,1.32508144,2.78430791,0.04127609,1.34100821
-3.02251126,4.69014765,0.65510520,0.00000000,1.28365960,2.74511976,0.04011802,1.31004026
-3.01650825,4.59084587,0.61939346,0.00000000,1.24392307,2.70547170,0.03896961,1.27918855
-3.01050525,4.49295893,0.58465892,0.00000000,1.20610811,2.66557626,0.03783397,1.24862563
-3.00450225,4.39696372,0.55116392,0.00000000,1.17038237,2.62557541,0.03671381,1.21849278
-2.99849925,4.30319811,0.51912205,0.00000000,1.13684925,2.58554838,0.03561166,1.18890356
-2.99249625,4.21187759,0.48869989,0.00000000,1.10555392,2.54552154,0.03453000,1.15994809
-2.98649325,4.12311482,0.46001985,0.00000000,1.07649060,2.50547996,0.03347145,1.13169759
-2.98049025,4.03694096,0.43316392,0.00000000,1.04961067,2.46537992,0.03243885,1.10420894
-2.97448724,3.95332764,0.40817798,0.00000000,1.02483111,2.42516189,0.03143530,1.07752908
-2.96848424,3.87220862,0.38507642,0.00000000,1.00204309,2.38476338,0.03046416,1.05169899
-2.96248124,3.79350027,0.36384677,0.00000000,0.98112016,2.34413116,0.02952906,1.02675715
-2.95647824,3.71712032,0.34445420,0.00000000,0.96192597,2.30323252,0.02863377,1.00274247
-2.95047524,3.64300431,0.32684578,0.00000000,0.94432135,2.26206512,0.02778217,0.97969663
-2.94447224,3.57111958,0.31095436,0.00000000,0.92817055,2.22066521,0.02697808,0.95766588
-2.93846923,3.50147674,0.29670215,0.00000000,0.91334671,2.17911412,0.02622523,0.93670238
-2.93246623,3.43413856,0.28400385,0.00000000,0.89973659,2.13754277,0.02552713,0.91686529
-2.92646323,3.36922658,0.27276954,0.00000000,0.88724457,2.09613437,0.02488702,0.89822147
-2.92046023,3.30692552,0.26290728,0.00000000,0.87579602,2.05512525,0.02430781,0.88084618
-2.91445723,3.24748579,0.25432546,0.00000000,0.86534013,2.01480385,0.02379212,0.86482359
-2.90845423,3.19122423,0.24693505,0.00000000,0.85585228,1.97550816,0.02334227,0.85024732
-2.90245123,3.13852328,0.24065159,0.00000000,0.84733583,1.93762164,0.02296039,0.83722086
-2.89644822,3.08982859,0.23539710,0.00000000,0.83982350,1.90156773,0.02264845,0.82585788
-2.89044522,3.04564497,0.23110172,0.00000000,0.83337816,1.86780325,0.02240842,0.81628232
-2.88444222,3.00653075,0.22770521,0.00000000,0.82809289,1.83681066,0.02224232,0.80862810
-2.87843922,2.97309024,0.22515800,0.00000000,0.82409028,1.80908946,0.02215236,0.80303831
-2.87243622,2.94596414,0.22342199,0.00000000,0.82152075,1.78514673,0.02214099,0.79966372
-2.86643322,2.92581773,0.22247078,0.00000000,0.82055969,1.76548703,0.02221090,0.79866047
-2.86043022,2.91332678,0.22228946,0.00000000,0.82140345,1.75060170,0.02236506,0.80018683
-2.85442721,2.90916104,0.22287371,0.00000000,0.82426395,1.74095779,0.02260659,0.80439897
-2.84842421,2.91396554,0.22422847,0.00000000,0.82936193,1.73698674,0.02293868,0.81144577
-2.84242121,2.92834001,0.22636588,0.00000000,0.83691904,1.73907299,0.02336432,0.82146274
-2.83641821,2.95281677,0.22930286,0.00000000,0.84714873,1.74754286,0.02388616,0.83456531
-2.83041521,2.98783789,0.23305816,0.00000000,0.86024639,1.76265389,0.02450612,0.85084158
-2.82441221,3.03373247,0.23764922,0.00000000,0.87637893,1.78458504,0.02522514,0.87034507
-2.81840920,3.09069491,0.24308888,0.00000000,0.89567443,1.81342807,0.02604284,0.89308767
-2.81240620,3.15876542,0.24938209,0.00000000,0.91821208,1.84918053,0.02695717,0.91903337
-2.80640320,3.23781375,0.25652300,0.00000000,0.94401319,1.89174064,0.02796418,0.94809308
-2.80040020,3.32752731,0.26449233,0.00000000,0.97303368,1.94090461,0.02905773,0.98012099
-2.79439720,3.42740459,0.27325543,0.00000000,1.00515843,1.99636641,0.03022940,1.01491287
-2.78839420,3.53675475,0.28276104,0.00000000,1.04019821,2.05772054,0.03146834,1.05220651
-2.78239120,3.65470383,0.29294084,0.00000000,1.07788918,2.12446767,0.03276134,1.09168452
-2.77638819,3.78020777,0.30370993,0.00000000,1.11789538,2.19602330,0.03409300,1.13297958
-2.77038519,3.91207232,0.31496815,0.00000000,1.15981425,2.27172929,0.03544590,1.17568197
-2.76438219,4.04897918,0.32660227,0.00000000,1.20318499,2.35086798,0.03680104,1.21934926
-2.75837919,4.18951759,0.33848887,0.00000000,1.24749965,2.43267854,0.03813822,1.26351776
-2.75237619,4.33222033,0.35049784,0.00000000,1.29221645,2.51637491,0.03943661,1.30771531
-2.74637319,4.47560268,0.36249636,0.00000000,1.33677490,2.60116492,0.04067536,1.35147489
-2.74037019,4.61820272,0.37435297,0.00000000,1.38061203,2.68626965,0.04183417,1.39434838
-2.73436718,4.75862132,0.38594183,0.00000000,1.42317917,2.77094246,0.04289399,1.43591990
-2.72836418,4.89556011,0.39714671,0.00000000,1.46395841,2.85448682,0.04383759,1.47581815
-2.72236118,5.02785582,0.40786464,0.00000000,1.50247823,2.93627233,0.04465017,1.51372709
-2.71635818,5.15450946,0.41800899,0.00000000,1.53832747,3.01574816,0.04531987,1.54939455
-2.71035518,5.27470922,0.42751202,0.00000000,1.57116722,3.09245358,0.04583814,1.58263833
-2.70435218,5.38784621,0.43632648,0.00000000,1.60074010,3.16602495,0.04620012,1.61334963
-2.69834917,5.49352238,0.44442662,0.00000000,1.62687662,3.23619914,0.04640476,1.64149354
-2.69234617,5.59155065,0.45180826,0.00000000,1.64949844,3.30281324,0.04645490,1.66710680
-2.68634317,5.68194725,0.45848812,0.00000000,1.66861852,3.36580065,0.04635719,1.69029280
-2.68034017,5.76491702,0.46450248,0.00000000,1.68433818,3.42518381,0.04612191,1.71121423
-2.67433717,5.84083228,0.46990521,0.00000000,1.69684139,3.48106399,0.04576258,1.73008376
-2.66833417,5.91020656,0.47476528,0.00000000,1.70638647,3.53360867,0.04529561,1.74715303
-2.66233117,5.97366419,0.47916389,0.00000000,1.71329574,3.58303696,0.04473971,1.76270067
-2.65632816,6.03190715,0.48319140,0.00000000,1.71794340,3.62960380,0.04411535,1.77701968
-2.65032516,6.08568045,0.48694403,0.00000000,1.72074216,3.67358347,0.04344410,1.79040467
-2.64432216,6.13573719,0.49052051,0.00000000,1.72212909,3.71525297,0.04274794,1.80313955
-2.63831916,6.18280451,0.49401886,0.00000000,1.72255102,3.75487596,0.04204865,1.81548581
-2.63231616,6.22755134,0.49753311,0.00000000,1.72244995,3.79268745,0.04136711,1.82767194
-2.62631316,6.27055879,0.50115028,0.00000000,1.72224880,3.82887994,0.04072270,1.83988413
-2.62031016,6.31229384,0.50494752,0.00000000,1.72233774,3.86359113,0.04013277,1.85225845
-2.61430715,6.35308684,0.50898940,0.00000000,1.72306155,3.89689349,0.03961214,1.86487464
-2.60830415,6.39311331,0.51332548,0.00000000,1.72470804,3.92878601,0.03917270,1.87775162
-2.60230115,6.43238033,0.51798817,0.00000000,1.72749791,3.95918818,0.03882310,1.89084470
