energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-3.20860430,0.75892593,0.45439289,0.17180668,0.00074010,0.11942733,0.02568677,0.24976698,0.12923867,0.16456293
-3.20260130,0.78944396,0.47441778,0.17746805,0.00076041,0.12307447,0.02760034,0.26322364,0.13187619,0.16932606
-3.19659830,0.82980236,0.50116570,0.18566514,0.00080419,0.12793949,0.02976992,0.28008029,0.13662321,0.17586235
-3.19059530,0.88008101,0.53472490,0.19638836,0.00087199,0.13405355,0.03218723,0.30038989,0.14353373,0.18422137
-3.18459230,0.94024232,0.57510867,0.20960221,0.00096451,0.14142856,0.03483819,0.32416861,0.15264643,0.19442880
-3.17858929,1.01012903,0.62225351,0.22524445,0.00108259,0.15005714,0.03770302,0.35139516,0.16398362,0.20648627
-3.17258629,1.08946428,0.67601845,0.24322555,0.00122720,0.15991299,0.04075641,0.38201081,0.17755031,0.22037192
-3.16658329,1.17785396,0.73618573,0.26342855,0.00139939,0.17095175,0.04396788,0.41592009,0.19333334,0.23604151
-3.16058029,1.27479115,0.80246271,0.28570933,0.00160025,0.18311236,0.04730230,0.45299201,0.21130052,0.25343000
-3.15457729,1.37966263,0.87448505,0.30989734,0.00183089,0.19631865,0.05072051,0.49306173,0.23139992,0.27245358
-3.14857429,1.49175703,0.95182097,0.33579683,0.00209236,0.21048125,0.05418011,0.53593260,0.25355928,0.29301187
-3.14257129,1.61027450,1.03397661,0.36318852,0.00238563,0.22549967,0.05763635,0.58137848,0.27768551,0.31499027
-3.13656828,1.73433750,1.12040215,0.39183174,0.00271154,0.24126444,0.06104302,0.62914607,0.30366451,0.33826237
-3.13056528,1.86300249,1.21049873,0.42146709,0.00307077,0.25765931,0.06435349,0.67895745,0.33136114,0.36269213
-3.12456228,1.99527223,1.30362575,0.45181947,0.00346385,0.27456326,0.06752174,0.73051243,0.36061957,0.38813595
-3.11855928,2.13010836,1.39910862,0.48260150,0.00389107,0.29185250,0.07050338,0.78349090,0.39126391,0.41444438
-3.11255628,2.26644414,1.49624660,0.51351736,0.00435255,0.30940221,0.07325662,0.83755516,0.42309926,0.44146355
-3.10655328,2.40319706,1.59432070,0.54426682,0.00484821,0.32708804,0.07574325,0.89235205,0.45591316,0.46903614
-3.10055028,2.53928137,1.69260143,0.57454958,0.00537781,0.34478746,0.07792945,0.94751526,0.48947749,0.49700215
-3.09454727,2.67362023,1.79035646,0.60406969,0.00594096,0.36238072,0.07978654,1.00266753,0.52355080,0.52519926
-3.08854427,2.80515751,1.88685794,0.63254013,0.00653714,0.37975172,0.08129166,1.05742318,0.55788099,0.55346296
-3.08254127,2.93286921,1.98138957,0.65968729,0.00716578,0.39678857,0.08242816,1.11139087,0.59220843,0.58162662
-3.07653827,3.05577441,2.07325338,0.68525534,0.00782622,0.41338401,0.08318602,1.16417661,0.62626932,0.60952139
-3.07053527,3.17294567,2.16177614,0.70901038,0.00851777,0.42943568,0.08356195,1.21538735,0.65979927,0.63697628
-3.06453227,3.28351876,2.24631540,0.73074423,0.00923969,0.44484627,0.08355946,1.26463485,0.69253695,0.66381830
-3.05852926,3.38670169,2.32626512,0.75027775,0.00999118,0.45952365,0.08318862,1.31154006,0.72422773,0.68987290
-3.05252626,3.48178275,2.40106090,0.76746357,0.01077134,0.47338097,0.08246583,1.35573782,0.75462715,0.71496470
-3.04652326,3.56813747,2.47018458,0.78218816,0.01157909,0.48633674,0.08141327,1.39688173,0.78350405,0.73891865
-3.04052026,3.64523422,2.53316831,0.79437308,0.01241307,0.49831497,0.08005828,1.43464923,0.81064338,0.76156149
-3.03451726,3.71263834,2.58959790,0.80397541,0.01327157,0.50924541,0.07843265,1.46874640,0.83584841,0.78272365
-3.02851426,3.77001459,2.63911542,0.81098735,0.01415235,0.51906381,0.07657168,1.49891263,0.85894245,0.80224151
-3.02251126,3.81712782,2.68142098,0.81543490,0.01505250,0.52771225,0.07451328,1.52492461,0.87976993,0.81995985
-3.01650825,3.85384185,2.71627368,0.81737572,0.01596833,0.53513961,0.07229689,1.54659975,0.89819694,0.83573464
-3.01050525,3.88011663,2.74349185,0.81689631,0.01689522,0.54130202,0.06996246,1.56379875,0.91411119,0.84943577
-3.00450225,3.89600374,2.76295245,0.81410849,0.01782750,0.54616343,0.06754936,1.57642722,0.92742162,0.86094995
-2.99849925,3.90164061,2.77459005,0.80914547,0.01875841,0.54969616,0.06509537,1.58443630,0.93805766,0.87018332
-2.99249625,3.89724369,2.77839521,0.80215765,0.01968003,0.55188146,0.06263568,1.58782244,0.94596841,0.87706391
-2.98649325,3.88310092,2.77441284,0.79330823,0.02058337,0.55271005,0.06020208,1.58662615,0.95112172,0.88154375
-2.98049025,3.85956396,2.76274035,0.78276901,0.02145842,0.55218263,0.05782218,1.58093010,0.95350355,0.88360048
-2.97448724,3.82704054,2.74352604,0.77071643,0.02229432,0.55031029,0.05551888,1.57085653,0.95311754,0.88323851
-2.96848424,3.78598718,2.71696769,0.75732798,0.02307962,0.54711477,0.05330995,1.55656422,0.94998495,0.88048951
-2.96248124,3.73690258,2.68331155,0.74277917,0.02380256,0.54262862,0.05120786,1.53824518,0.94414503,0.87541227
-2.95647824,3.68032186,2.64285154,0.72724110,0.02445139,0.53689521,0.04921978,1.51612114,0.93565576,0.86809193
-2.95047524,3.61681157,2.59592874,0.71087861,0.02501479,0.52996843,0.04734782,1.49044005,0.92459486,0.85863852
-2.94447224,3.54696537,2.54293078,0.69384903,0.02548222,0.52191229,0.04558939,1.46147255,0.91106099,0.84718478
-2.93846923,3.47140028,2.48429116,0.67630143,0.02584437,0.51280024,0.04393778,1.42950853,0.89517493,0.83388346
-2.93246623,3.39075306,2.42048780,0.65837626,0.02609352,0.50271425,0.04238289,1.39485376,0.87708050,0.81890404
-2.92646323,3.30567659,2.35204091,0.64020531,0.02622384,0.49174371,0.04091203,1.35782654,0.85694505,0.80242901
-2.92046023,3.21683568,2.27950959,0.62191174,0.02623171,0.47998406,0.03951079,1.31875427,0.83495927,0.78464982
-2.91445723,3.12490229,2.20348706,0.60361019,0.02611590,0.46753536,0.03816393,1.27796999,0.81133611,0.76576263
-2.90845423,3.03054980,2.12459438,0.58540678,0.02587765,0.45450072,0.03685629,1.23580878,0.78630881,0.74596410
-2.90245123,2.93444639,2.04347255,0.56739895,0.02552068,0.44098462,0.03557361,1.19260399,0.76012773,0.72544722
-2.89644822,2.83724751,1.96077317,0.54967511,0.02505111,0.42709137,0.03430326,1.14868338,0.73305631,0.70439752
-2.89044522,2.73958778,1.87714797,0.53231412,0.02447727,0.41292356,0.03303483,1.10436519,0.70536598,0.68298968
-2.88444222,2.64207261,1.79323740,0.51538465,0.02380938,0.39858079,0.03176064,1.05995423,0.67733040,0.66138489
-2.87843922,2.54527001,1.70965903,0.49894443,0.02305924,0.38415854,0.03047605,1.01573828,0.64921913,0.63972880
-2.87243622,2.44970317,1.62699612,0.48303969,0.02223982,0.36974741,0.02917961,0.97198464,0.62129118,0.61815039
-2.86643322,2.35584433,1.54578698,0.46770472,0.02136479,0.35543263,0.02787309,0.92893743,0.59378870,0.59676176
-2.86043022,2.26411036,1.46651584,0.45296176,0.02044812,0.34129393,0.02656132,0.88681543,0.56693111,0.57565867
-2.85442721,2.17486060,1.38960555,0.43882128,0.01950362,0.32740578,0.02525196,0.84581081,0.54091014,0.55492204
-2.84842421,2.08839707,1.31541257,0.42528284,0.01854453,0.31383785,0.02395516,0.80608876,0.51588595,0.53462006
-2.84242121,2.00496711,1.24422453,0.41233639,0.01758320,0.30065576,0.02268305,0.76778802,0.49198455,0.51481092
-2.83641821,1.92476843,1.17626045,0.39996407,0.01663077,0.28792194,0.02144937,0.73102237,0.46929677,0.49554581
-2.83041521,1.84795606,1.11167340,0.38814249,0.01569697,0.27569656,0.02026886,0.69588282,0.44787862,0.47687216
-2.82441221,1.77465080,1.05055558,0.37684528,0.01478999,0.26403837,0.01915679,0.66244047,0.42775318,0.45883664
-2.81840920,1.70494839,0.99294507,0.36604579,0.01391644,0.25300537,0.01812844,0.63074969,0.40891379,0.44148788
-2.81240620,1.63892867,0.93883411,0.35571978,0.01308131,0.24265515,0.01719864,0.60085143,0.39132825,0.42487852
-2.80640320,1.57666387,0.88817801,0.34584786,0.01228815,0.23304492,0.01638130,0.57277634,0.37494385,0.40906652
-2.80040020,1.51822534,0.84090419,0.33641749,0.01153909,0.22423097,0.01568902,0.54654752,0.35969282,0.39411550
-2.79439720,1.46368793,0.79692076,0.32742437,0.01083512,0.21626779,0.01513277,0.52218246,0.34549787,0.38009411
-2.78839420,1.41313162,0.75612410,0.31887315,0.01017622,0.20920651,0.01472154,0.49969427,0.33227749,0.36707425
-2.78239120,1.36664007,0.71840496,0.31077718,0.00956163,0.20309303,0.01446207,0.47909185,0.31995077,0.35512843
-2.77638819,1.32429601,0.68365289,0.30315756,0.00899001,0.19796573,0.01435868,0.46037915,0.30844133,0.34432626
-2.77038519,1.28617386,0.65175878,0.29604122,0.00845968,0.19385286,0.01441305,0.44355339,0.29768042,0.33473021
-2.76438219,1.25232984,0.62261563,0.28945840,0.00796878,0.19076991,0.01462408,0.42860270,0.28760889,0.32639110
-2.75837919,1.22279053,0.59611762,0.28343954,0.00751540,0.18871695,0.01498780,0.41550302,0.27817814,0.31934343
-2.75237619,1.19754063,0.57215795,0.27801179,0.00709773,0.18767630,0.01549733,0.40421492,0.26935018,0.31360096
-2.74637319,1.17651101,0.55062568,0.27319545,0.00671415,0.18761056,0.01614288,0.39468036,0.26109674,0.30915285
-2.74037019,1.15956810,0.53140222,0.26900065,0.00636323,0.18846129,0.01691179,0.38682003,0.25339785,0.30596067
-2.73436718,1.14650571,0.51435784,0.26542433,0.00604383,0.19014849,0.01778873,0.38053128,0.24624004,0.30395653
-2.72836418,1.13704011,0.49934884,0.26244803,0.00575505,0.19257088,0.01875583,0.37568721,0.23961436,0.30304255
-2.72236118,1.13080914,0.48621557,0.26003643,0.00549629,0.19560726,0.01979302,0.37213696,0.23351449,0.30309179
-2.71635818,1.12737586,0.47478191,0.25813702,0.00526717,0.19911877,0.02087842,0.36970750,0.22793524,0.30395075
-2.71035518,1.12623685,0.46485623,0.25668081,0.00506755,0.20295212,0.02198876,0.36820676,0.22287147,0.30544327
-2.70435218,1.12683506,0.45623402,0.25558410,0.00489751,0.20694375,0.02309994,0.36742825,0.21831758,0.30737583
-2.69834917,1.12857672,0.44870201,0.25475141,0.00475734,0.21092459,0.02418763,0.36715690,0.21426766,0.30954393
-2.69234617,1.13085159,0.44204384,0.25407916,0.00464753,0.21472542,0.02522791,0.36717587,0.21071622,0.31173937
-2.68634317,1.13305546,0.43604664,0.25346010,0.00456875,0.21818249,0.02619796,0.36727405,0.20765938,0.31375792
-2.68034017,1.13461376,0.43050842,0.25278816,0.00452189,0.22114311,0.02707668,0.36725374,0.20509652,0.31540713
-2.67433717,1.13500495,0.42524567,0.25196339,0.00450802,0.22347105,0.02784541,0.36693828,0.20303193,0.31651380
-2.66833417,1.13378228,0.42010065,0.25089678,0.00452839,0.22505138,0.02848841,0.36617895,0.20147658,0.31693075
-2.66233117,1.13059274,0.41494796,0.24951459,0.00458444,0.22579448,0.02899344,0.36486102,0.20044952,0.31654250
-2.65632816,1.12519202,0.40970002,0.24776194,0.00467775,0.22563919,0.02935207,0.36290833,0.19997888,0.31526962
-2.65032516,1.11745451,0.40431084,0.24560548,0.00481000,0.22455467,0.02955993,0.36028632,0.20010229,0.31307141
-2.64432216,1.10737798,0.39877819,0.24303496,0.00498289,0.22254113,0.02961681,0.35700329,0.20086645,0.30994692
-2.63831916,1.09508228,0.39314371,0.24006356,0.00519810,0.21962921,0.02952653,0.35310967,0.20232605,0.30593413
-2.63231616,1.08080254,0.38749114,0.23672708,0.00545713,0.21587814,0.02929676,0.34869565,0.20454188,0.30110748
-2.62631316,1.06487704,0.38194267,0.23308196,0.00576120,0.21137275,0.02893859,0.34388702,0.20757823,0.29557380
-2.62031016,1.04773050,0.37665378,0.22920232,0.00611114,0.20621953,0.02846598,0.33883962,0.21149978,0.28946692
-2.61430715,1.02985399,0.37180673,0.22517621,0.00650724,0.20054192,0.02789518,0.33373274,0.21636821,0.28294137
-2.60830415,1.01178246,0.36760324,0.22110132,0.00694913,0.19447505,0.02724397,0.32876178,0.22223864,0.27616535
-2.60230115,0.99407125,0.36425668,0.21708041,0.00743563,0.18816033,0.02653094,0.32413068,0.22915629,0.26931355
-2.59629815,0.97727309,0.36198443,0.21321675,0.00796470,0.18174003,0.02577468,0.32004444,0.23715361,0.26256006
-2.59029515,0.96191663,0.36100045,0.20960983,0.00853337,0.17535222,0.02499312,0.31670219,0.24624804,0.25607182
-2.58429215,0.94848779,0.36150893,0.20635163,0.00913770,0.16912621,0.02420279,0.31429113,0.25644069,0.25000297
-2.57828914,0.93741484,0.36369880,0.20352359,0.00977282,0.16317887,0.02341833,0.31298160,0.26771602,0.24449022
-2.57228614,0.92905777,0.36773961,0.20119445,0.01043297,0.15761169,0.02265202,0.31292333,0.28004266,0.23964959
-2.56628314,0.92370226,0.37377873,0.19941898,0.01111165,0.15250902,0.02191346,0.31424318,0.29337525,0.23557449
-2.56028014,0.92155840,0.38193977,0.19823770,0.01180178,0.14793722,0.02120947,0.31704406,0.30765725,0.23233518
-2.55427714,0.92276352,0.39232209,0.19767744,0.01249587,0.14394479,0.02054406,0.32140502,0.32282462,0.22997954
-2.54827414,0.92738887,0.40500112,0.19775263,0.01318627,0.14056351,0.01991857,0.32738229,0.33880986,0.22853494
-2.54227114,0.93544900,0.42002921,0.19846721,0.01386539,0.13781020,0.01933198,0.33501095,0.35554642,0.22801105
-2.53626813,0.94691298,0.43743653,0.19981682,0.01452600,0.13568910,0.01878122,0.34430687,0.37297282,0.22840323
-2.53026513,0.96171634,0.45723180,0.20179124,0.01516140,0.13419465,0.01826167,0.35526874,0.39103636,0.22969619
-2.52426213,0.97977262,0.47940236,0.20437662,0.01576568,0.13331432,0.01776766,0.36787964,0.40969590,0.23186776
-2.51825913,1.00098344,0.50391348,0.20755751,0.01633387,0.13303144,0.01729297,0.38210818,0.42892356,0.23489224
-2.51225613,1.02524640,0.53070659,0.21131843,0.01686207,0.13332772,0.01683131,0.39790876,0.44870503,0.23874330
-2.50625313,1.05246011,0.55969661,0.21564482,0.01734750,0.13418531,0.01637685,0.41522113,0.46903835,0.24339607
-2.50025013,1.08252591,0.59076823,0.22052337,0.01778852,0.13558830,0.01592456,0.43396901,0.48993131,0.24882837
-2.49424712,1.11534638,0.62377163,0.22594168,0.01818458,0.13752355,0.01547055,0.45405811,0.51139726,0.25502102
-2.48824412,1.15082085,0.65851787,0.23188738,0.01853607,0.13998085,0.01501228,0.47537368,0.53344994,0.26195725
-2.48224112,1.18883830,0.69477448,0.23834667,0.01884419,0.14295233,0.01454871,0.49777782,0.55609729,0.26962120
-2.47623812,1.22926859,0.73226176,0.24530264,0.01911072,0.14643137,0.01408026,0.52110711,0.57933485,0.27799590
-2.47023512,1.27195277,0.77065045,0.25273329,0.01933782,0.15041090,0.01360881,0.54517078,0.60313921,0.28706074
-2.46423212,1.31669363,0.80956121,0.26060976,0.01952777,0.15488146,0.01313747,0.56974983,0.62746184,0.29678868
-2.45822911,1.36324735,0.84856652,0.26889463,0.01968278,0.15982900,0.01267041,0.59459747,0.65222400,0.30714365
-2.45222611,1.41131732,0.88719523,0.27754075,0.01980476,0.16523270,0.01221254,0.61944121,0.67731301,0.31807813
-2.44622311,1.46055086,0.92494010,0.28649060,0.01989518,0.17106301,0.01176922,0.64398655,0.70258023,0.32953139
-2.44022011,1.51053941,0.96126824,0.29567625,0.01995500,0.17728001,0.01134596,0.66792249,0.72784114,0.34142835
-2.43421711,1.56082250,0.99563433,0.30502007,0.01998453,0.18383228,0.01094809,0.69092872,0.75287747,0.35367940
-2.42821411,1.61089549,1.02749617,0.31443608,0.01998355,0.19065639,0.01058051,0.71268415,0.77744151,0.36618103
-2.42221111,1.66022089,1.05633204,0.32383194,0.01995126,0.19767704,0.01024744,0.73287650,0.80126231,0.37881741
-2.41620810,1.70824252,1.08165895,0.33311138,0.01988651,0.20480795,0.00995223,0.75121253,0.82405358,0.39146289
-2.41020510,1.75440190,1.10305115,0.34217701,0.01978783,0.21195342,0.00969730,0.76742818,0.84552284,0.40398503
-2.40420210,1.79815576,1.12015770,0.35093319,0.01965372,0.21901053,0.00948400,0.78129823,0.86538138,0.41624829
-2.39819910,1.83899372,1.13271829,0.35928889,0.01948275,0.22587179,0.00931269,0.79264488,0.88335437,0.42811793
-2.39219610,1.87645500,1.14057631,0.36716031,0.01927380,0.23242832,0.00918278,0.80134460,0.89919077,0.43946398
-2.38619310,1.91014315,1.14368851,0.37447302,0.01902620,0.23857312,0.00909282,0.80733299,0.91267229,0.45016509
-2.38019010,1.93973804,1.14213044,0.38116359,0.01873984,0.24420449,0.00904071,0.81060724,0.92362115,0.46011187
-2.37418709,1.96500422,1.13609738,0.38718054,0.01841531,0.24922930,0.00902381,0.81122600,0.93190602,0.46920972
-2.36818409,1.98579552,1.12590056,0.39248467,0.01805389,0.25356602,0.00903920,0.80930677,0.93744613,0.47738100
-2.36218109,2.00205555,1.11195862,0.39704868,0.01765756,0.25714731,0.00908380,0.80502078,0.94021321,0.48456626
-2.35617809,2.01381424,1.09478477,0.40085620,0.01722897,0.25992206,0.00915462,0.79858583,0.94023133,0.49072481
-2.35017509,2.02118090,1.07497002,0.40390043,0.01677131,0.26185691,0.00924884,0.79025730,0.93757477,0.49583438
-2.34417209,2.02433433,1.05316322,0.40618237,0.01628817,0.26293697,0.00936396,0.78031805,0.93236409,0.49989018
-2.33816908,2.02351063,1.03004888,0.40770894,0.01578343,0.26316596,0.00949789,0.76906757,0.92476070,0.50290330
-2.33216608,2.01898972,1.00632352,0.40849108,0.01526108,0.26256564,0.00964895,0.75681100,0.91496039,0.50489869
-2.32616308,2.01108125,0.98267167,0.40854211,0.01472504,0.26117462,0.00981588,0.74384868,0.90318604,0.50591290
-2.32016008,2.00011076,0.95974246,0.40787626,0.01417903,0.25904669,0.00999777,0.73046649,0.88968006,0.50599167
-2.31415708,1.98640689,0.93812774,0.40650772,0.01362646,0.25624862,0.01019396,0.71692759,0.87469683,0.50518751
-2.30815408,1.97028994,0.91834250,0.40445007,0.01307034,0.25285766,0.01040393,0.70346567,0.85849546,0.50355745
-2.30215108,1.95206246,0.90080839,0.40171618,0.01251319,0.24895886,0.01062714,0.69027997,0.84133313,0.50116100
-2.29614807,1.93200185,0.88584082,0.39831857,0.01195709,0.24464214,0.01086286,0.67753208,0.82345917,0.49805838
-2.29014507,1.91035514,0.87364003,0.39427004,0.01140363,0.23999950,0.01111004,0.66534445,0.80510999,0.49430899
-2.28414207,1.88733561,0.86428641,0.38958459,0.01085401,0.23512215,0.01136714,0.65380046,0.78650485,0.48997017
-2.27813907,1.86312136,0.85774007,0.38427842,0.01030909,0.23009793,0.01163201,0.64294581,0.76784252,0.48509626
-2.27213607,1.83785514,0.85384462,0.37837093,0.00976948,0.22500891,0.01190177,0.63279103,0.74929865,0.47973772
-2.26613307,1.81164536,0.85233493,0.37188554,0.00923567,0.21992922,0.01217282,0.62331468,0.73102394,0.47394050
-2.26013007,1.78456787,0.85284845,0.36485029,0.00870808,0.21492331,0.01244077,0.61446713,0.71314283,0.46774542
-2.25412706,1.75666825,0.85493969,0.35729812,0.00818719,0.21004455,0.01270053,0.60617463,0.69575282,0.46118774
-2.24812406,1.72796441,0.85809731,0.34926677,0.00767361,0.20533419,0.01294637,0.59834339,0.67892427,0.45429665
-2.24212106,1.69844945,0.86176321,0.34079839,0.00716811,0.20082074,0.01317206,0.59086374,0.66270063,0.44709494
-2.23611806,1.66809474,0.86535280,0.33193878,0.00667167,0.19651988,0.01337107,0.58361403,0.64709933,0.43959879
-2.23011506,1.63685328,0.86827608,0.32273638,0.00618550,0.19243460,0.01353680,0.57646453,0.63211310,0.43181767
-2.22411206,1.60466360,0.86995842,0.31324120,0.00571099,0.18855600,0.01366275,0.56928110,0.61771199,0.42375451
-2.21810905,1.57145415,0.86986064,0.30350366,0.00524971,0.18486430,0.01374287,0.56192886,0.60384613,0.41540620
-2.21210605,1.53714853,0.86749766,0.29357354,0.00480334,0.18133038,0.01377172,0.55427583,0.59044915,0.40676438
-2.20610305,1.50167159,0.86245499,0.28349911,0.00437362,0.17791757,0.01374478,0.54619665,0.57744252,0.39781668
-2.20010005,1.46495646,0.85440270,0.27332661,0.00396227,0.17458388,0.01365862,0.53757631,0.56474065,0.38854834
-2.19409705,1.42695241,0.84310641,0.26310004,0.00357093,0.17128429,0.01351111,0.52831406,0.55225674,0.37894428
-2.18809405,1.38763358,0.82843487,0.25286136,0.00320110,0.16797343,0.01330155,0.51832734,0.53990926,0.36899143
-2.18209105,1.34700809,0.81036415,0.24265107,0.00285405,0.16460815,0.01303077,0.50755571,0.52762890,0.35868144
-2.17608804,1.30512735,0.78897826,0.23250921,0.00253084,0.16115028,0.01270115,0.49596463,0.51536572,0.34801345
-2.17008504,1.26209508,0.76446637,0.22247654,0.00223225,0.15756910,0.01231660,0.48354904,0.50309630,0.33699701
-2.16408204,1.21807564,0.73711684,0.21259605,0.00195875,0.15384377,0.01188254,0.47033640,0.49083042,0.32565474
-2.15807904,1.17330104,0.70730842,0.20291442,0.00171055,0.14996540,0.01140570,0.45638922,0.47861705,0.31402486
-2.15207604,1.12807627,0.67549912,0.19348355,0.00148755,0.14593873,0.01089402,0.44180673,0.46654926,0.30216319
-2.14607304,1.08278243,0.64221315,0.18436184,0.00128945,0.14178338,0.01035645,0.42672561,0.45476771,0.29014467
-2.14007004,1.03787729,0.60802666,0.17561517,0.00111568,0.13753456,0.00980269,0.41131966,0.44346232,0.27806414
-2.13406703,0.99389301,0.57355270,0.16731755,0.00096553,0.13324321,0.00924302,0.39579820,0.43287210,0.26603643
-2.12806403,0.95143085,0.53942603,0.15955119,0.00083816,0.12897561,0.00868799,0.38040337,0.42328268,0.25419558
-2.12206103,0.91115270,0.50628832,0.15240606,0.00073263,0.12481233,0.00814826,0.36540604,0.41502162,0.24269324
-2.11605803,0.87376974,0.47477398,0.14597881,0.00064796,0.12084667,0.00763430,0.35110061,0.40845137,0.23169632
-2.11005503,0.84002803,0.44549723,0.14037116,0.00058316,0.11718254,0.00715624,0.33779866,0.40396009,0.22138378
-2.10405203,0.81069176,0.41904038,0.13568763,0.00053727,0.11393194,0.00672366,0.32582168,0.40195026,0.21194281
-2.09804902,0.78652416,0.39594361,0.13203280,0.00050939,0.11121192,0.00634542,0.31549293,0.40282563,0.20356447
-2.09204602,0.76826684,0.37669621,0.12950812,0.00049864,0.10914141,0.00602954,0.30712883,0.40697667,0.19643881
-2.08604302,0.75661795,0.36172924,0.12820838,0.00050423,0.10783766,0.00578307,0.30102987,0.41476497,0.19074977
-2.08004002,0.75220982,0.35140956,0.12821796,0.00052543,0.10741270,0.00561200,0.29747158,0.42650724,0.18666988
-2.07403702,0.75558685,0.34603498,0.12960700,0.00056153,0.10796971,0.00552119,0.29669554,0.44245936,0.18435498
-2.06803402,0.76718409,0.34583040,0.13242768,0.00061185,0.10959953,0.00551428,0.29890094,0.46280102,0.18393916
-2.06203102,0.78730752,0.35094485,0.13671068,0.00067573,0.11237731,0.00559370,0.30423683,0.48762191,0.18552990
-2.05602801,0.81611648,0.36144918,0.14246210,0.00075242,0.11635949,0.00576056,0.31279532,0.51690962,0.18920380
-2.05002501,0.85360911,0.37733444,0.14966082,0.00084115,0.12158109,0.00601468,0.32460604,0.55054034,0.19500276
-2.04402201,0.89961128,0.39851080,0.15825660,0.00094101,0.12805354,0.00635454,0.33963210,0.58827252,0.20293099
-2.03801901,0.95376972,0.42480720,0.16816897,0.00105097,0.13576299,0.00677725,0.35776756,0.62974428,0.21295274
-2.03201601,1.01554977,0.45597170,0.17928700,0.00116983,0.14466917,0.00727859,0.37883681,0.67447466,0.22499104
-2.02601301,1.08423802,0.49167270,0.19147002,0.00129624,0.15470502,0.00785297,0.40259582,0.72186914,0.23892736
-2.02001001,1.15895031,0.53150135,0.20454931,0.00142861,0.16577685,0.00849351,0.42873528,0.77122946,0.25460232
-2.01400700,1.23864481,0.57497515,0.21833081,0.00156521,0.17776538,0.00919204,0.45688573,0.82176746,0.27181750
-2.00800400,1.32214039,0.62154309,0.23259874,0.00170409,0.19052737,0.00993924,0.48662448,0.87262291,0.29033831
-2.00200100,1.40813965,0.67059246,0.24712005,0.00184315,0.20389804,0.01072467,0.51748428,0.92288466,0.30989790
-1.99599800,1.49525636,0.72145744,0.26164963,0.00198019,0.21769415,0.01153698,0.54896343,0.97161454,0.33020204
-1.98999500,1.58204639,0.77342951,0.27593600,0.00211288,0.23171775,0.01236407,0.58053708,1.01787312,0.35093497
-1.98399200,1.66704136,0.82576965,0.28972743,0.00223889,0.24576041,0.01319328,0.61166939,1.06074653,0.37176588
-1.97798899,1.74878394,0.87772215,0.30277812,0.00235590,0.25960799,0.01401167,0.64182616,1.09937321,0.39235612
-1.97198599,1.82586366,0.92852988,0.31485439,0.00246169,0.27304574,0.01480628,0.67048755,1.13296957,0.41236675
-1.96598299,1.89695200,0.97745047,0.32574048,0.00255416,0.28586353,0.01556445,0.69716037,1.16085353,0.43146628
-1.95997999,1.96083565,1.02377318,0.33524384,0.00263146,0.29786122,0.01627410,0.72138971,1.18246503,0.44933845
-1.95397699,2.01644660,1.06683567,0.34319974,0.00269201,0.30885383,0.01692409,0.74276930,1.19738255,0.46568963
-1.94797399,2.06288817,1.10604031,0.34947494,0.00273452,0.31867646,0.01750451,0.76095048,1.20533506,0.48025583
-1.94197099,2.09945589,1.14086921,0.35397040,0.00275811,0.32718865,0.01800695,0.77564938,1.20620886,0.49280884
-1.93596798,2.12565272,1.17089749,0.35662288,0.00276229,0.33427819,0.01842478,0.78665209,1.20004909,0.50316151
-1.92996498,2.14119783,1.19580406,0.35740546,0.00274696,0.33986406,0.01875334,0.79381785,1.18705589,0.51117184
-1.92396198,2.14602895,1.21537946,0.35632695,0.00271247,0.34389846,0.01899009,0.79708000,1.16757543,0.51674582
-1.91795898,2.14029812,1.22953034,0.35343030,0.00265955,0.34636776,0.01913468,0.79644498,1.14208629,0.51983888
-1.91195598,2.12436119,1.23828021,0.34879009,0.00258934,0.34729248,0.01918895,0.79198931,1.11118174,0.52045584
-1.90595298,2.09876158,1.24176636,0.34250924,0.00250328,0.34672598,0.01915682,0.78385485,1.07554888,0.51864957
-1.89994997,2.06420892,1.24023292,0.33471512,0.00240315,0.34475222,0.01904421,0.77224258,1.03594548,0.51451811
-1.89394697,2.02155359,1.23402030,0.32555525,0.00229093,0.34148242,0.01885870,0.75740512,0.99317546,0.50820067
-1.88794397,1.97175813,1.22355141,0.31519267,0.00216877,0.33705088,0.01860932,0.73963843,0.94806412,0.49987243
-1.88194097,1.91586669,1.20931506,0.30380135,0.00203895,0.33161003,0.01830612,0.71927290,0.90143414,0.48973848
-1.87593797,1.85497359,1.19184735,0.29156156,0.00190374,0.32532503,0.01795984,0.69666417,0.85408302,0.47802710
-1.86993497,1.79019239,1.17171190,0.27865561,0.00176543,0.31836807,0.01758145,0.67218413,0.80676312,0.46498267
-1.86393197,1.72262630,1.14947958,0.26526381,0.00162620,0.31091260,0.01718172,0.64621213,0.76016458,0.45085842
-1.85792896,1.65334124,1.12570895,0.25156101,0.00148808,0.30312790,0.01677085,0.61912695,0.71490192,0.43590938
-1.85192596,1.58334223,1.10092806,0.23771354,0.00135296,0.29517404,0.01635810,0.59129944,0.67150447,0.42038581
-1.84592296,1.51355404,1.07561864,0.22387685,0.00122248,0.28719765,0.01595142,0.56308628,0.63041082,0.40452733
