energy_ev,total_up,Ag_p_up,Ag_d_up,S_s_up,S_p_up,Sn_p_up,Sn_d_up
-4.30115058,4.86375669,1.06966523,3.09059317,0.22222204,0.35210285,0.52349921,0.00092804
-4.29514757,4.89907266,1.09626011,3.09233813,0.23085519,0.35545964,0.53337183,0.00094403
-4.28914457,4.92601279,1.11932202,3.09205167,0.23866366,0.35857736,0.54110068,0.00095620
-4.28314157,4.94352012,1.13863813,3.08903063,0.24554146,0.36139411,0.54660215,0.00096432
-4.27713857,4.95090443,1.15406209,3.08280534,0.25139818,0.36385965,0.54982915,0.00096826
-4.27113557,4.94783206,1.16551467,3.07312631,0.25616146,0.36593564,0.55077164,0.00096795
-4.26513257,4.93430294,1.17298237,3.05994246,0.25977913,0.36759520,0.54945599,0.00096338
-4.25912956,4.91061625,1.17651372,3.04337212,0.26222068,0.36882197,0.54594334,0.00095465
-4.25312656,4.87732654,1.17621394,3.02366840,0.26347818,0.36960876,0.54032685,0.00094191
-4.24712356,4.83519289,1.17223786,3.00118102,0.26356650,0.36995571,0.53272811,0.00092538
-4.24112056,4.78512355,1.16478175,2.97631648,0.26252288,0.36986838,0.52329285,0.00090535
-4.23511756,4.72811924,1.15407442,2.94949899,0.26040578,0.36935567,0.51218610,0.00088213
-4.22911456,4.66521788,1.14036797,2.92113409,0.25729315,0.36842783,0.49958698,0.00085611
-4.22311156,4.59744345,1.12392889,2.89157700,0.25328019,0.36709477,0.48568350,0.00082765
-4.21710855,4.52576171,1.10502965,2.86110726,0.24847654,0.36536467,0.47066744,0.00079717
-4.21110555,4.45104437,1.08394148,2.82991085,0.24300318,0.36324313,0.45472958,0.00076507
-4.20510255,4.37404353,1.06092846,2.79807071,0.23698919,0.36073286,0.43805547,0.00073176
-4.19909955,4.29537702,1.03624315,2.76556569,0.23056825,0.35783399,0.42082185,0.00069763
-4.19309655,4.21552469,1.01012400,2.73227781,0.22387529,0.35454500,0.40319391,0.00066304
-4.18709355,4.13483534,0.98279443,2.69800710,0.21704335,0.35086419,0.38532327,0.00062834
-4.18109055,4.05354310,0.95446345,2.66249270,0.21020062,0.34679165,0.36734691,0.00059384
-4.17508754,3.97179153,0.92532776,2.62543890,0.20346798,0.34233158,0.34938681,0.00055982
-4.16908454,3.88966357,0.89557482,2.58654419,0.19695694,0.33749486,0.33155033,0.00052653
-4.16308154,3.80721503,0.86538679,2.54553154,0.19076820,0.33230167,0.31393116,0.00049418
-4.15707854,3.72450918,0.83494472,2.50217800,0.18499075,0.32678403,0.29661076,0.00046296
-4.15107554,3.64165013,0.80443275,2.45634168,0.17970147,0.32098801,0.27966004,0.00043303
-4.14507254,3.55881285,0.77404191,2.40798480,0.17496537,0.31497563,0.26314121,0.00040452
-4.13906953,3.47626781,0.74397307,2.35719119,0.17083629,0.30882608,0.24710959,0.00037755
-4.13306653,3.39439891,0.71443894,2.30417746,0.16735791,0.30263634,0.23161529,0.00035221
-4.12706353,3.31371339,0.68566478,2.24929723,0.16456515,0.29652098,0.21670463,0.00032857
-4.12106053,3.23484332,0.65788773,2.19303816,0.16248566,0.29061122,0.20242119,0.00030671
-4.11505753,3.15853843,0.63135473,2.13601207,0.16114136,0.28505304,0.18880654,0.00028670
-4.10905453,3.08565064,0.60631910,2.07893864,0.16054985,0.28000456,0.17590046,0.00026856
-4.10305153,3.01711115,0.58303584,2.02262353,0.16072555,0.27563264,0.16374089,0.00025237
-4.09704852,2.95390111,0.56175598,1.96793206,0.16168053,0.27210867,0.15236347,0.00023813
-4.09104552,2.89701735,0.54272010,1.91575969,0.16342479,0.26960395,0.14180079,0.00022590
-4.08504252,2.84743484,0.52615139,1.86700062,0.16596609,0.26828446,0.13208153,0.00021567
-4.07903952,2.80606755,0.51224862,1.82251601,0.16930917,0.26830546,0.12322940,0.00020748
-4.07303652,2.77372966,0.50117930,1.78310305,0.17345445,0.26980592,0.11526214,0.00020130
-4.06703352,2.75109875,0.49307331,1.74946630,0.17839628,0.27290309,0.10819054,0.00019713
-4.06103052,2.73868275,0.48801749,1.72219232,0.18412076,0.27768735,0.10201772,0.00019493
-4.05502751,2.73679209,0.48605131,1.70172853,0.19060338,0.28421765,0.09673850,0.00019466
-4.04902451,2.74551839,0.48716385,1.68836723,0.19780657,0.29251755,0.09233923,0.00019625
-4.04302151,2.76472065,0.49129244,1.68223509,0.20567739,0.30257237,0.08879777,0.00019962
-4.03701851,2.79401963,0.49832283,1.68328854,0.21414562,0.31432728,0.08608390,0.00020467
-4.03101551,2.83280089,0.50809115,1.69131510,0.22312233,0.32768677,0.08416002,0.00021129
-4.02501251,2.88022641,0.52038746,1.70594055,0.23249924,0.34251544,0.08298214,0.00021933
-4.01900950,2.93525454,0.53496094,1.72664142,0.24214896,0.35864017,0.08250112,0.00022867
-4.01300650,2.99666756,0.55152641,1.75276244,0.25192627,0.37585375,0.08266412,0.00023913
-4.00700350,3.06310600,0.56977208,1.78353809,0.26167049,0.39391987,0.08341617,0.00025056
-4.00100050,3.13310831,0.58936814,1.81811741,0.27120887,0.41257930,0.08470176,0.00026280
-3.99499750,3.20515453,0.60997591,1.85559116,0.28036107,0.43155717,0.08646649,0.00027568
-3.98899450,3.27771217,0.63125720,1.89502023,0.28894447,0.45057100,0.08865857,0.00028903
-3.98299150,3.34928270,0.65288345,1.93546417,0.29678025,0.46933930,0.09123018,0.00030271
-3.97698849,3.41844664,0.67454441,1.97600896,0.30369989,0.48759031,0.09413864,0.00031658
-3.97098549,3.48390568,0.69595584,2.01579280,0.30955186,0.50507066,0.09734730,0.00033050
-3.96498249,3.54452016,0.71686616,2.05402918,0.31420828,0.52155351,0.10082614,0.00034438
-3.95897949,3.59934040,0.73706152,2.09002638,0.31757104,0.53684582,0.10455213,0.00035813
-3.95297649,3.64763090,0.75636945,2.12320270,0.31957739,0.55079462,0.10850919,0.00037167
-3.94697349,3.68888650,0.77466063,2.15309720,0.32020441,0.56329184,0.11268795,0.00038496
-3.94097049,3.72284002,0.79184911,2.17937550,0.31947242,0.57427760,0.11708525,0.00039798
-3.93496748,3.74946141,0.80789073,2.20183082,0.31744691,0.58374186,0.12170329,0.00041071
-3.92896448,3.76894855,0.82278017,2.22038035,0.31423911,0.59172441,0.12654879,0.00042317
-3.92296148,3.78171046,0.83654652,2.23505730,0.31000500,0.59831307,0.13163184,0.00043539
-3.91695848,3.78834384,0.84924789,2.24599932,0.30494279,0.60364044,0.13696478,0.00044739
-3.91095548,3.78960403,0.86096520,2.25343383,0.29928910,0.60787921,0.14256094,0.00045922
-3.90495248,3.78637182,0.87179548,2.25766105,0.29331377,0.61123629,0.14843347,0.00047093
-3.89894947,3.77961759,0.88184500,2.25903567,0.28731364,0.61394595,0.15459406,0.00048258
-3.89294647,3.77036410,0.89122251,2.25794777,0.28160548,0.61626241,0.16105186,0.00049420
-3.88694347,3.75964954,0.90003283,2.25480397,0.27651826,0.61845197,0.16781234,0.00050583
-3.88094047,3.74849199,0.90837109,2.25000945,0.27238506,0.62078503,0.17487626,0.00051751
-3.87493747,3.73785651,0.91631768,2.24395142,0.26953488,0.62352831,0.18223874,0.00052926
-3.86893447,3.72862582,0.92393414,2.23698469,0.26828453,0.62693739,0.18988838,0.00054107
-3.86293147,3.72157529,0.93126006,2.22941959,0.26893086,0.63124986,0.19780652,0.00055295
-3.85692846,3.71735275,0.93831100,2.22151259,0.27174352,0.63667921,0.20596656,0.00056485
-3.85092546,3.71646354,0.94507744,2.21345974,0.27695844,0.64340955,0.21433345,0.00057673
-3.84492246,3.71926078,0.95152481,2.20539298,0.28477213,0.65159130,0.22286325,0.00058854
-3.83891946,3.72594101,0.95759445,2.19737914,0.29533693,0.66133792,0.23150298,0.00060018
-3.83291646,3.73654478,0.96320553,2.18942171,0.30875740,0.67272360,0.24019065,0.00061156
-3.82691346,3.75096219,0.96825777,2.18146484,0.32508778,0.68578217,0.24885550,0.00062257
-3.82091046,3.76894272,0.97263493,2.17339959,0.34433064,0.70050686,0.25741863,0.00063308
-3.81490745,3.79010900,0.97620900,2.16507190,0.36643674,0.71685124,0.26579394,0.00064295
-3.80890445,3.81397399,0.97884487,2.15629200,0.39130615,0.73473103,0.27388942,0.00065205
-3.80290145,3.83996085,0.98040547,2.14684490,0.41879046,0.75402684,0.28160889,0.00066023
-3.79689845,3.86742496,0.98075718,2.13650147,0.44869624,0.77458766,0.28885401,0.00066735
-3.79089545,3.89567725,0.97977542,2.12502982,0.48078941,0.79623518,0.29552678,0.00067326
-3.78489245,3.92400823,0.97735023,2.11220648,0.51480064,0.81876849,0.30153217,0.00067783
-3.77888944,3.95171182,0.97339164,2.09782701,0.55043150,0.84196938,0.30678113,0.00068095
-3.77288644,3.97810820,0.96783471,2.08171565,0.58736120,0.86560778,0.31119361,0.00068251
-3.76688344,4.00256509,0.96064405,2.06373363,0.62525368,0.88944732,0.31470163,0.00068243
-3.76088044,4.02451641,0.95181759,2.04378594,0.66376492,0.91325084,0.31725223,0.00068068
-3.75487744,4.04347795,0.94138952,2.02182610,0.70255012,0.93678556,0.31881015,0.00067721
-3.74887444,4.05905942,0.92943223,1.99785896,0.74127049,0.95982784,0.31936012,0.00067204
-3.74287144,4.07097231,0.91605706,1.97194129,0.77959948,0.98216732,0.31890873,0.00066521
-3.73686843,4.07903356,0.90141395,1.94418023,0.81722820,1.00361034,0.31748552,0.00065679
-3.73086543,4.08316478,0.88568984,1.91472953,0.85386978,1.02398252,0.31514363,0.00064691
-3.72486243,4.08338713,0.86910586,1.88378401,0.88926258,1.04313043,0.31195946,0.00063569
-3.71885943,4.07981231,0.85191341,1.85157220,0.92317214,1.06092235,0.30803182,0.00062332
-3.71285643,4.07262998,0.83438916,1.81834773,0.95539180,1.07724814,0.30348020,0.00061000
-3.70685343,4.06209231,0.81682923,1.78437972,0.98574215,1.09201819,0.29844242,0.00059596
-3.70085043,4.04849643,0.79954256,1.74994270,1.01406917,1.10516174,0.29307169,0.00058144
-3.69484742,4.03216559,0.78284387,1.71530637,1.04024152,1.11662446,0.28753314,0.00056670
-3.68884442,4.01343002,0.76704620,1.68072592,1.06414695,1.12636569,0.28200004,0.00055201
-3.68284142,3.99260823,0.75245346,1.64643304,1.08568822,1.13435528,0.27664967,0.00053764
-3.67683842,3.96998981,0.73935300,1.61262821,1.10477886,1.14057045,0.27165925,0.00052384
-3.67083542,3.94582032,0.72800855,1.57947454,1.12133891,1.14499267,0.26720171,0.00051088
-3.66483242,3.92028908,0.71865366,1.54709342,1.13529120,1.14760488,0.26344176,0.00049898
-3.65882941,3.89352032,0.71148575,1.51556209,1.14655823,1.14838915,0.26053212,0.00048835
-3.65282641,3.86556802,0.70666097,1.48491330,1.15506001,1.14732494,0.25861019,0.00047916
-3.64682341,3.83641474,0.70428995,1.45513699,1.16071313,1.14438809,0.25779508,0.00047155
-3.64082041,3.80597420,0.70443452,1.42618378,1.16343098,1.13955061,0.25818511,0.00046564
-3.63481741,3.77409770,0.70710542,1.39797026,1.16312543,1.13278131,0.25985588,0.00046147
-3.62881441,3.74058382,0.71226116,1.37038568,1.15970974,1.12404722,0.26285877,0.00045908
-3.62281141,3.70519096,0.71980784,1.34329967,1.15310269,1.11331584,0.26722003,0.00045845
-3.61680840,3.66765209,0.72960013,1.31657070,1.14323372,1.10055802,0.27294032,0.00045950
-3.61080540,3.62769095,0.74144332,1.29005486,1.13004876,1.08575139,0.27999473,0.00046214
-3.60480240,3.58503896,0.75509636,1.26361445,1.11351653,1.06888407,0.28833327,0.00046623
-3.59879940,3.53945195,0.77027592,1.23712603,1.09363482,1.04995860,0.29788177,0.00047158
-3.59279640,3.49072599,0.78666145,1.21048765,1.07043646,1.02899573,0.30854316,0.00047800
-3.58679340,3.43871151,0.80390112,1.18362476,1.04399450,1.00603785,0.32019914,0.00048526
-3.58079040,3.38332519,0.82161855,1.15649463,1.01442640,0.98115199,0.33271215,0.00049310
-3.57478739,3.32455898,0.83942032,1.12908913,0.98189668,0.95443190,0.34592775,0.00050128
-3.56878439,3.26248598,0.85690412,1.10143576,0.94661803,0.92599935,0.35967723,0.00050954
-3.56278139,3.19726307,0.87366735,1.07359689,0.90885057,0.89600436,0.37378056,0.00051760
-3.55677839,3.12913016,0.88931609,1.04566738,0.86889925,0.86462432,0.38804966,0.00052523
-3.55077539,3.05840646,0.90347429,1.01777073,0.82710947,0.83206198,0.40229182,0.00053218
-3.54477239,2.98548391,0.91579280,0.99005404,0.78386093,0.79854250,0.41631347,0.00053826
-3.53876938,2.91081851,0.92595828,0.96268208,0.73956020,0.76430952,0.42992405,0.00054328
-3.53276638,2.83491994,0.93370149,0.93583088,0.69463201,0.72962045,0.44294004,0.00054710
-3.52676338,2.75834036,0.93880498,0.90968124,0.64950990,0.69474134,0.45518907,0.00054964
-3.52076038,2.68166279,0.94110960,0.88441246,0.60462649,0.65994136,0.46651393,0.00055083
-3.51475738,2.60549000,0.94051994,0.86019668,0.56040381,0.62548733,0.47677648,0.00055069
-3.50875438,2.53043421,0.93700818,0.83719425,0.51724421,0.59163838,0.48586133,0.00054926
-3.50275138,2.45710818,0.93061637,0.81555007,0.47552203,0.55864111,0.49367909,0.00054667
-3.49674837,2.38611791,0.92145686,0.79539139,0.43557653,0.52672543,0.50016911,0.00054307
-3.49074537,2.31805709,0.90971086,0.77682685,0.39770619,0.49610107,0.50530165,0.00053870
-3.48474237,2.25350323,0.89562504,0.75994687,0.36216465,0.46695513,0.50907916,0.00053381
-3.47873937,2.19301525,0.87950632,0.74482515,0.32915821,0.43945043,0.51153685,0.00052873
-3.47273637,2.13713228,0.86171477,0.73152120,0.29884509,0.41372493,0.51274216,0.00052382
-3.46673337,2.08637312,0.84265504,0.72008356,0.27133610,0.38989188,0.51279341,0.00051945
-3.46073037,2.04123595,0.82276637,0.71055332,0.24669679,0.36804086,0.51181729,0.00051603
-3.45472736,2.00219782,0.80251161,0.70296782,0.22495069,0.34823933,0.50996550,0.00051400
-3.44872436,1.96971339,0.78236553,0.69736401,0.20608345,0.33053475,0.50741047,0.00051376
-3.44272136,1.94421253,0.76280287,0.69378131,0.19004766,0.31495694,0.50434025,0.00051573
-3.43671836,1.92609660,0.74428647,0.69226362,0.17676788,0.30152051,0.50095284,0.00052031
-3.43071536,1.91573316,0.72725588,0.69286034,0.16614589,0.29022734,0.49745010,0.00052784
-3.42471236,1.91344908,0.71211687,0.69562640,0.15806565,0.28106881,0.49403138,0.00053864
-3.41870935,1.91952232,0.69923207,0.70062093,0.15239790,0.27402767,0.49088726,0.00055299
-3.41270635,1.93417252,0.68891308,0.70790505,0.14900427,0.26907960,0.48819348,0.00057107
-3.40670335,1.95755080,0.68141428,0.71753843,0.14774066,0.26619421,0.48610541,0.00059303
-3.40070035,1.98972929,0.67692835,0.72957515,0.14846002,0.26533563,0.48475324,0.00061893
-3.39469735,2.03069083,0.67558365,0.74405883,0.15101425,0.26646247,0.48423800,0.00064875
-3.38869435,2.08031947,0.67744339,0.76101738,0.15525559,0.26952751,0.48462867,0.00068240
-3.38269135,2.13839218,0.68250646,0.78045757,0.16103726,0.27447684,0.48596042,0.00071973
-3.37668834,2.20457235,0.69070983,0.80235972,0.16821365,0.28124875,0.48823403,0.00076050
-3.37068534,2.27840539,0.70193215,0.82667277,0.17664008,0.28977243,0.49141645,0.00080441
-3.36468234,2.35931689,0.71599854,0.85330989,0.18617238,0.29996650,0.49544250,0.00085109
-3.35867934,2.44661337,0.73268596,0.88214493,0.19666627,0.31173763,0.50021758,0.00090012
-3.35267634,2.53948591,0.75172929,0.91300982,0.20797681,0.32497921,0.50562119,0.00095104
-3.34667334,2.63701665,0.77282743,0.94569300,0.21995798,0.33957038,0.51151119,0.00100335
-3.34067034,2.73818792,0.79564961,0.97993918,0.23246254,0.35537529,0.51772851,0.00105652
-3.33466733,2.84189412,0.81984146,1.01545015,0.24534210,0.37224288,0.52410211,0.00111000
-3.32866433,2.94695587,0.84503076,1.05188708,0.25844770,0.39000715,0.53045410,0.00116322
-3.32266133,3.05213633,0.87083287,1.08887384,0.27163064,0.40848796,0.53660462,0.00121561
-3.31665833,3.15615919,0.89685582,1.12600172,0.28474373,0.42749248,0.54237661,0.00126662
-3.31065533,3.25772817,0.92270498,1.16283513,0.29764288,0.44681715,0.54760000,0.00131568
-3.30465233,3.35554746,0.94798751,1.19891840,0.31018884,0.46625024,0.55211556,0.00136225
-3.29864932,3.44834283,0.97231661,1.23378342,0.32224920,0.48557485,0.55577802,0.00140580
-3.29264632,3.53488294,0.99531576,1.26695800,0.33370039,0.50457242,0.55845872,0.00144583
-3.28664332,3.61400045,1.01662292,1.29797472,0.34442964,0.52302647,0.56004754,0.00148188
-3.28064032,3.68461254,1.03589495,1.32638013,0.35433682,0.54072659,0.56045432,0.00151350
-3.27463732,3.74574040,1.05281223,1.35174402,0.36333598,0.55747260,0.55960970,0.00154029
-3.26863432,3.79652738,1.06708348,1.37366851,0.37135667,0.57307859,0.55746550,0.00156190
-3.26263132,3.83625522,1.07845074,1.39179673,0.37834482,0.58737690,0.55399463,0.00157802
-3.25662831,3.86435836,1.08669453,1.40582087,0.38426335,0.60022189,0.54919072,0.00158841
-3.25062531,3.88043562,1.09163894,1.41548931,0.38909230,0.61149333,0.54306735,0.00159287
-3.24462231,3.88425935,1.09315655,1.42061268,0.39282871,0.62109948,0.53565711,0.00159129
-3.23861931,3.87578151,1.09117292,1.42106862,0.39548619,0.62897968,0.52701046,0.00158363
-3.23261631,3.85513677,1.08567045,1.41680511,0.39709424,0.63510641,0.51719434,0.00156991
-3.22661331,3.82264244,1.07669143,1.40784233,0.39769748,0.63948693,0.50629073,0.00155025
-3.22061031,3.77879512,1.06433992,1.39427284,0.39735475,0.64216428,0.49439509,0.00152486
-3.21460730,3.72426424,1.04878245,1.37626025,0.39613819,0.64321770,0.48161464,0.00149402
-3.20860430,3.65988244,1.03024718,1.35403634,0.39413236,0.64276250,0.46806660,0.00145810
-3.20260130,3.58663305,1.00902158,1.32789672,0.39143339,0.64094925,0.45387637,0.00141754
-3.19659830,3.50563471,0.98544854,1.29819518,0.38814811,0.63796232,0.43917560,0.00137288
-3.19059530,3.41812348,0.95992084,1.26533687,0.38439316,0.63401772,0.42410028,0.00132469
-3.18459230,3.32543266,0.93287414,1.22977053,0.38029408,0.62936017,0.40878877,0.00127361
-3.17858929,3.22897060,0.90477861,1.19198000,0.37598418,0.62425949,0.39337985,0.00122032
-3.17258629,3.13019687,0.87612939,1.15247516,0.37160317,0.61900607,0.37801076,0.00116553
-3.16658329,3.03059715,0.84743610,1.11178259,0.36729550,0.61390567,0.36281535,0.00110995
-3.16058029,2.93165732,0.81921171,1.07043615,0.36320828,0.60927344,0.34792224,0.00105431
-3.15457729,2.83483719,0.79196109,1.02896771,0.35948876,0.60542734,0.33345310,0.00099928
-3.14857429,2.74154440,0.76616956,0.98789826,0.35628141,0.60268096,0.31952113,0.00094553
-3.14257129,2.65310920,0.74229179,0.94772952,0.35372458,0.60133608,0.30622953,0.00089368
-3.13656828,2.57076055,0.72074143,0.90893641,0.35194682,0.60167505,0.29367034,0.00084428
-3.13056528,2.49560443,0.70188185,0.87196031,0.35106306,0.60395345,0.28192332,0.00079780
-3.12456228,2.42860493,0.68601813,0.83720348,0.35117069,0.60839305,0.27105520,0.00075467
-3.11855928,2.37056880,0.67339091,0.80502461,0.35234591,0.61517573,0.26111907,0.00071519
-3.11255628,2.32213411,0.66417199,0.77573571,0.35464032,0.62443837,0.25215413,0.00067961
-3.10655328,2.28376353,0.65846220,0.74960029,0.35807825,0.63626923,0.24418568,0.00064809
-3.10055028,2.25574258,0.65629137,0.72683289,0.36265476,0.65070590,0.23722550,0.00062069
-3.09454727,2.23818311,0.65762071,0.70759999,0.36833471,0.66773506,0.23127250,0.00059741
-3.08854427,2.23103189,0.66234733,0.69202207,0.37505276,0.68729415,0.22631370,0.00057818
-3.08254127,2.23408421,0.67031095,0.68017684,0.38271468,0.70927486,0.22232556,0.00056284
-3.07653827,2.24700177,0.68130242,0.67210331,0.39119973,0.73352835,0.21927558,0.00055123
-3.07053527,2.26933433,0.69507387,0.66780657,0.40036406,0.75987200,0.21712413,0.00054310
-3.06453227,2.30054400,0.71135000,0.66726295,0.41004518,0.78809730,0.21582656,0.00053820
-3.05852926,2.34003111,0.72984012,0.67042524,0.42006709,0.81797845,0.21533528,0.00053626
-3.05252626,2.38716036,0.75025033,0.67722770,0.43024598,0.84928131,0.21560206,0.00053700
-3.04652326,2.44128596,0.77229550,0.68759055,0.44039619,0.88177209,0.21658019,0.00054017
-3.04052026,2.50177459,0.79571027,0.70142364,0.45033612,0.91522540,0.21822649,0.00054552
-3.03451726,2.56802488,0.82025883,0.71862913,0.45989384,0.94943112,0.22050314,0.00055283
-3.02851426,2.63948267,0.84574284,0.73910290,0.46891224,0.98419984,0.22337919,0.00056192
-3.02251126,2.71565113,0.87200724,0.76273484,0.47725332,1.01936654,0.22683162,0.00057267
-3.01650825,2.79609565,0.89894374,0.78940776,0.48480160,1.05479230,0.23084607,0.00058497
-3.01050525,2.88044323,0.92649166,0.81899529,0.49146655,1.09036416,0.23541698,0.00059879
-3.00450225,2.96837677,0.95463644,0.85135875,0.49718390,1.12599316,0.24054734,0.00061413
-2.99849925,3.05962492,0.98340553,0.88634349,0.50191594,1.16161074,0.24624793,0.00063105
-2.99249625,3.15394833,1.01286230,0.92377483,0.50565083,1.19716397,0.25253612,0.00064961
-2.98649325,3.25112340,1.04309805,0.96345417,0.50840103,1.23260985,0.25943434,0.00066995
-2.98049025,3.35092486,1.07422260,1.00515552,0.51020105,1.26790930,0.26696828,0.00069221
-2.97448724,3.45310836,1.10635406,1.04862298,0.51110457,1.30302113,0.27516482,0.00071654
-2.96848424,3.55739446,1.13960818,1.09356937,0.51118128,1.33789663,0.28404996,0.00074310
-2.96248124,3.66345501,1.17408786,1.13967642,0.51051338,1.37247499,0.29364672,0.00077206
-2.95647824,3.77090300,1.20987341,1.18659661,0.50919210,1.40667999,0.30397311,0.00080355
-2.95047524,3.87928655,1.24701388,1.23395679,0.50731425,1.44041814,0.31504040,0.00083768
-2.94447224,3.98808749,1.28552002,1.28136354,0.50497891,1.47357837,0.32685157,0.00087453
-2.93846923,4.09672460,1.32535918,1.32841011,0.50228444,1.50603330,0.33940020,0.00091415
-2.93246623,4.20456153,1.36645227,1.37468470,0.49932575,1.53764198,0.35266969,0.00095652
-2.92646323,4.31091887,1.40867311,1.41977976,0.49619193,1.56825390,0.36663295,0.00100158
-2.92046023,4.41508981,1.45185012,1.46330185,0.49296435,1.59771400,0.38125252,0.00104922
-2.91445723,4.51635860,1.49577023,1.50488157,0.48971506,1.62586849,0.39648116,0.00109926
-2.90845423,4.61402084,1.54018503,1.54418323,0.48650576,1.65257086,0.41226283,0.00115150
-2.90245123,4.70740471,1.58481869,1.58091356,0.48338713,1.67768806,0.42853406,0.00120566
-2.89644822,4.79589197,1.62937749,1.61482920,0.48039867,1.70110624,0.44522565,0.00126145
-2.89044522,4.87893791,1.67356041,1.64574248,0.47756903,1.72273593,0.46226463,0.00131854
-2.88444222,4.95608922,1.71707037,1.67352527,0.47491677,1.74251632,0.47957639,0.00137658
-2.87843922,5.02699893,1.75962556,1.69811063,0.47245171,1.76041841,0.49708682,0.00143522
-2.87243622,5.09143785,1.80097021,1.71949214,0.47017656,1.77644699,0.51472446,0.00149411
-2.86643322,5.14930173,1.84088436,1.73772107,0.46808911,1.79064122,0.53242244,0.00155293
-2.86043022,5.20061388,1.87919193,1.75290124,0.46618458,1.80307392,0.55012013,0.00161138
-2.85442721,5.24552294,1.91576665,1.76518207,0.46445831,1.81384946,0.56776437,0.00166917
-2.84842421,5.28429560,1.95053533,1.77474982,0.46290843,1.82310039,0.58531019,0.00172610
-2.84242121,5.31730456,1.98347824,1.78181765,0.46153848,1.83098296,0.60272091,0.00178198
-2.83641821,5.34501178,2.01462621,1.78661479,0.46035978,1.83767148,0.61996752,0.00183669
-2.83041521,5.36794763,2.04405465,1.78937523,0.45939336,1.84335193,0.63702743,0.00189014
-2.82441221,5.38668651,2.07187440,1.79032653,0.45867131,1.84821484,0.65388249,0.00194227
-2.81840920,5.40181980,2.09821982,1.78967917,0.45823732,1.85244771,0.67051639,0.00199306
-2.81240620,5.41392703,2.12323469,1.78761683,0.45814639,1.85622722,0.68691161,0.00204250
-2.80640320,5.42354657,2.14705645,1.78428807,0.45846361,1.85971143,0.70304591,0.00209059
-2.80040020,5.43114686,2.16979978,1.77979981,0.45926186,1.86303232,0.71888878,0.00213728
-2.79439720,5.43709965,2.19154031,1.77421275,0.46061867,1.86628877,0.73439791,0.00218252
-2.78839420,5.44165642,2.21229942,1.76753912,0.46261209,1.86954041,0.74951604,0.00222620
-2.78239120,5.44492922,2.23203132,1.75974267,0.46531602,1.87280255,0.76416833,0.00226813
-2.77638819,5.44687705,2.25061303,1.75074110,0.46879486,1.87604230,0.77826067,0.00230808
-2.77038519,5.44729869,2.26783826,1.74041072,0.47309800,1.87917628,0.79167891,0.00234572
-2.76438219,5.44583257,2.28341574,1.72859320,0.47825439,1.88206989,0.80428938,0.00238064
-2.75837919,5.44196400,2.29697229,1.71510417,0.48426734,1.88453848,0.81594069,0.00241237
-2.75237619,5.43503989,2.30806087,1.69974318,0.49111003,1.88635022,0.82646689,0.00244036
-2.74637319,5.42429042,2.31617331,1.68230480,0.49872197,1.88723089,0.83569183,0.00246402
-2.74037019,5.40885701,2.32075740,1.66259017,0.50700666,1.88687036,0.84343476,0.00248272
-2.73436718,5.38782556,2.32123747,1.64041861,0.51583059,1.88493073,0.84951684,0.00249585
-2.72836418,5.36026366,2.31703761,1.61563875,0.52502386,1.88105583,0.85376828,0.00250279
-2.72236118,5.32526002,2.30760650,1.58813869,0.53438244,1.87488184,0.85603584,0.00250298
-2.71635818,5.28196472,2.29244239,1.55785470,0.54367206,1.86604871,0.85619030,0.00249595
-2.71035518,5.22962825,2.27111722,1.52477805,0.55263355,1.85421197,0.85413354,0.00248132
-2.70435218,5.16763781,2.24329858,1.48895980,0.56098975,1.83905462,0.84980481,0.00245885
-2.69834917,5.09554919,2.20876830,1.45051312,0.56845338,1.82029848,0.84318600,0.00242841
-2.69234617,5.01311289,2.16743699,1.40961329,0.57473590,1.79771489,0.83430542,0.00239008
-2.68634317,4.92029337,2.11935354,1.36649515,0.57955682,1.77113406,0.82324016,0.00234407
-2.68034017,4.81728064,2.06470947,1.32144835,0.58265311,1.74045290,0.81011662,0.00229078
-2.67433717,4.70449391,2.00383761,1.27481048,0.58378833,1.70564105,0.79510938,0.00223076
-2.66833417,4.58257702,1.93720567,1.22695847,0.58276119,1.66674470,0.77843844,0.00216472
-2.66233117,4.45238635,1.86540469,1.17829870,0.57941292,1.62388821,0.76036483,0.00209351
-2.65632816,4.31497160,1.78913338,1.12925615,0.57363341,1.57727341,0.74118504,0.00201809
-2.65032516,4.17155064,1.70917886,1.08026321,0.56536568,1.52717659,0.72122431,0.00193950
-2.64432216,4.02347955,1.62639501,1.03174860,0.55460854,1.47394327,0.70082930,0.00185888
-2.63831916,3.87221931,1.54167934,0.98412678,0.54141734,1.41798101,0.68036033,0.00177735
-2.63231616,3.71930062,1.45594947,0.93778842,0.52590279,1.35975051,0.66018366,0.00169610
-2.62631316,3.56628833,1.37012024,0.89309218,0.50822792,1.29975536,0.64066404,0.00161627
-2.62031016,3.41474689,1.28508228,0.85035817,0.48860325,1.23853080,0.62215785,0.00153895
-2.61430715,3.26620813,1.20168301,0.80986317,0.46728060,1.17663196,0.60500700,0.00146520
-2.60830415,3.12214248,1.12071039,0.77183791,0.44454553,1.11462203,0.58953386,0.00139599
-2.60230115,2.98393427,1.04288008,0.73646615,0.42070899,1.05306074,0.57603715,0.00133219
