energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up
-0.21910955,3.62432209,0.23521325,1.44336512,0.04604945,0.02632351,0.28281679,1.97171338,0.03979183,0.06390365
-0.21310655,3.67169034,0.23933912,1.44442214,0.04694086,0.02777946,0.28252441,2.01332343,0.04090083,0.06558749
-0.20710355,3.72649911,0.24419072,1.44785647,0.04778759,0.02959380,0.28245832,2.05942805,0.04199893,0.06759311
-0.20110055,3.78772144,0.24965502,1.45331195,0.04857192,0.03178642,0.28256336,2.10941148,0.04306351,0.06990764
-0.19509755,3.85410843,0.25560694,1.46035450,0.04927436,0.03437699,0.28277093,2.16251970,0.04407137,0.07251626
-0.18909455,3.92422833,0.26191376,1.46848999,0.04987439,0.03738428,0.28300176,2.21787921,0.04499953,0.07540289
-0.18309155,3.99651365,0.26843980,1.47718492,0.05035122,0.04082542,0.28316927,2.27452090,0.04582598,0.07855079
-0.17708854,4.06931482,0.27505112,1.48588913,0.05068469,0.04471515,0.28318354,2.33140828,0.04653058,0.08194332
-0.17108554,4.14095802,0.28162014,1.49405949,0.05085623,0.04906502,0.28295552,2.38746904,0.04709575,0.08556461
-0.16508254,4.20980472,0.28802979,1.50118338,0.05084972,0.05388255,0.28240134,2.44162868,0.04750724,0.08940025
-0.15907954,4.27431049,0.29417720,1.50680112,0.05065232,0.05917047,0.28144652,2.49284499,0.04775476,0.09343780
-0.15307654,4.33308035,0.29997661,1.51052611,0.05025519,0.06492595,0.28002979,2.54014178,0.04783240,0.09766722
-0.14707354,4.38491831,0.30536148,1.51206181,0.04965409,0.07113992,0.27810637,2.58264076,0.04773904,0.10208106
-0.14107054,4.42886886,0.31028577,1.51121476,0.04884969,0.07779647,0.27565051,2.61958983,0.04747841,0.10667447
-0.13506753,4.46424854,0.31472414,1.50790314,0.04784784,0.08487235,0.27265718,2.65038695,0.04705914,0.11144498
-0.12906453,4.49066633,0.31867143,1.50216025,0.04665947,0.09233667,0.26914280,2.67459836,0.04649450,0.11639200
-0.12306153,4.50803191,0.32214115,1.49413306,0.04530041,0.10015071,0.26514500,2.69197048,0.04580202,0.12151610
-0.11705853,4.51655159,0.32516329,1.48407565,0.04379093,0.10826795,0.26072145,2.70243500,0.04500293,0.12681810
-0.11105553,4.51671228,0.32778158,1.47233816,0.04215516,0.11663426,0.25594775,2.70610697,0.04412153,0.13229799
-0.10505253,4.50925429,0.33005028,1.45935151,0.04042037,0.12518830,0.25091469,2.70327611,0.04318435,0.13795369
-0.09904952,4.49513443,0.33203070,1.44560891,0.03861611,0.13386217,0.24572476,2.69439175,0.04221938,0.14377978
-0.09304652,4.47548127,0.33378776,1.43164490,0.03677336,0.14258218,0.24048834,2.68004213,0.04125516,0.14976629
-0.08704352,4.45154466,0.33538654,1.41801290,0.03492360,0.15126989,0.23531965,2.66092905,0.04031998,0.15589755
-0.08104052,4.42464202,0.33688926,1.40526251,0.03309796,0.15984323,0.23033267,2.63783906,0.03944109,0.16215120
-0.07503752,4.39610379,0.33835257,1.39391737,0.03132639,0.16821786,0.22563725,2.61161244,0.03864398,0.16849757
-0.06903452,4.36722071,0.33982551,1.38445478,0.02963694,0.17630862,0.22133556,2.58311139,0.03795180,0.17489925
-0.06303152,4.33919505,0.34134796,1.37728787,0.02805514,0.18403106,0.21751907,2.55318872,0.03738494,0.18131120
-0.05702851,4.31309808,0.34294993,1.37275114,0.02660356,0.19130311,0.21426612,2.52265841,0.03696066,0.18768120
-0.05102551,4.28983548,0.34465136,1.37108996,0.02530141,0.19804673,0.21164024,2.49226923,0.03669296,0.19395078
-0.04502251,4.27012196,0.34646277,1.37245439,0.02416438,0.20418966,0.20968910,2.46268227,0.03659257,0.20005664
-0.03901951,4.25446601,0.34838634,1.37689753,0.02320454,0.20966702,0.20844430,2.43445347,0.03666701,0.20593238
-0.03301651,4.24316502,0.35041759,1.38437834,0.02243040,0.21442302,0.20792180,2.40802130,0.03692088,0.21151079
-0.02701351,4.23631079,0.35254746,1.39476869,0.02184702,0.21841246,0.20812294,2.38370026,0.03735607,0.21672620
-0.02101051,4.23380450,0.35476462,1.40786416,0.02145626,0.22160220,0.20903600,2.36167991,0.03797225,0.22151719
-0.01500750,4.23538019,0.35705790,1.42339804,0.02125704,0.22397232,0.21063813,2.34202937,0.03876715,0.22582932
-0.00900450,4.24063532,0.35941874,1.44105762,0.02124568,0.22551726,0.21289754,2.32470672,0.03973711,0.22961772
-0.00300150,4.24906634,0.36184345,1.46050207,0.02141621,0.22624653,0.21577583,2.30957261,0.04087734,0.23284963
0.00300150,4.26010760,0.36433509,1.48138091,0.02176072,0.22618528,0.21923025,2.29640733,0.04218242,0.23550652
0.00900450,4.27317123,0.36690505,1.50335204,0.02226969,0.22537439,0.22321589,2.28493020,0.04364648,0.23758579
0.01500750,4.28768605,0.36957398,1.52609863,0.02293226,0.22387032,0.22768760,2.27482037,0.04526353,0.23910199
0.02101051,4.30313341,0.37237218,1.54934386,0.02373656,0.22174450,0.23260159,2.26573792,0.04702758,0.24008731
0.02701351,4.31907828,0.37533929,1.57286282,0.02466988,0.21908234,0.23791672,2.25734424,0.04893273,0.24059156
0.03301651,4.33519396,0.37852339,1.59649115,0.02571888,0.21598181,0.24359531,2.24932074,0.05097318,0.24068132
0.03901951,4.35127935,0.38197934,1.62012977,0.02686977,0.21255163,0.24960364,2.24138510,0.05314319,0.24043858
0.04502251,4.36726795,0.38576670,1.64374570,0.02810842,0.20890913,0.25591202,2.23330424,0.05543696,0.23995862
0.05102551,4.38322832,0.38994694,1.66736895,0.02942047,0.20517764,0.26249451,2.22490383,0.05784846,0.23934744
0.05702851,4.39935602,0.39458048,1.69108546,0.03079138,0.20148374,0.26932843,2.21607366,0.06037130,0.23871874
0.06303152,4.41595768,0.39972331,1.71502683,0.03220654,0.19795422,0.27639357,2.20676909,0.06299848,0.23819058
0.06903452,4.43342791,0.40542358,1.73935701,0.03365130,0.19471286,0.28367127,2.19700847,0.06572221,0.23788178
0.07503752,4.45222045,0.41171828,1.76425693,0.03511100,0.19187721,0.29114347,2.18686703,0.06853374,0.23790835
0.08104052,4.47281505,0.41863005,1.78990774,0.03657107,0.18955536,0.29879162,2.17646741,0.07142316,0.23837994
0.08704352,4.49568157,0.42616442,1.81647348,0.03801704,0.18784286,0.30659578,2.16596776,0.07437926,0.23939644
0.09304652,4.52124343,0.43430756,1.84408422,0.03943462,0.18681986,0.31453363,2.15554779,0.07738939,0.24104495
0.09904952,4.54984193,0.44302463,1.87282042,0.04080978,0.18654850,0.32257976,2.14539381,0.08043938,0.24339705
0.10505253,4.58170338,0.45225888,1.90269931,0.04212878,0.18707080,0.33070501,2.13568330,0.08351345,0.24650655
0.11105553,4.61691057,0.46193148,1.93366412,0.04337831,0.18840697,0.33887595,2.12657011,0.08659416,0.25040776
0.11705853,4.65538006,0.47194218,1.96557658,0.04454553,0.19055425,0.34705466,2.11817066,0.08966243,0.25511422
0.12306153,4.69684631,0.48217078,1.99821319,0.04561818,0.19348644,0.35519853,2.11055225,0.09269751,0.26061807
0.12906453,4.74085362,0.49247935,2.03126548,0.04658470,0.19715396,0.36326038,2.10372364,0.09567706,0.26688982
0.13506753,4.78675610,0.50271505,2.06434422,0.04743428,0.20148468,0.37118865,2.09762862,0.09857722,0.27387880
0.14107054,4.83372604,0.51271368,2.09698743,0.04815699,0.20638535,0.37892785,2.09214279,0.10137275,0.28151399
0.14707354,4.88077012,0.52230352,2.12867192,0.04874389,0.21174374,0.38641914,2.08707363,0.10403722,0.28970537
0.15307654,4.92675301,0.53130957,2.15882770,0.04918713,0.21743138,0.39360108,2.08216389,0.10654320,0.29834574
0.15907954,4.97042738,0.53955794,2.18685472,0.04948005,0.22330679,0.40041055,2.07709820,0.10886265,0.30731285
0.16508254,5.01046903,0.54688025,2.21214114,0.04961728,0.22921929,0.40678385,2.07151248,0.11096720,0.31647196
0.17108554,5.04551584,0.55311781,2.23408235,0.04959484,0.23501306,0.41265790,2.06500573,0.11282864,0.32567873
0.17708854,5.07420893,0.55812559,2.25209991,0.04941025,0.24053152,0.41797158,2.05715379,0.11441942,0.33478226
0.18309155,5.09523440,0.56177578,2.26565958,0.04906259,0.24562179,0.42266718,2.04752428,0.11571321,0.34362846
0.18909455,5.10736414,0.56396079,2.27428785,0.04855256,0.25013903,0.42669188,2.03569223,0.11668547,0.35206345
0.19509755,5.10949400,0.56459566,2.27758617,0.04788256,0.25395069,0.42999922,2.02125567,0.11731418,0.35993714
0.20110055,5.10067827,0.56361991,2.27524263,0.04705671,0.25694032,0.43255065,2.00385046,0.11758040,0.36710667
0.20710355,5.08015884,0.56099865,2.26704048,0.04608081,0.25901093,0.43431682,1.98316399,0.11746894,0.37343989
0.21310655,5.04738857,0.55672304,2.25286358,0.04496237,0.26008767,0.43527884,1.95894689,0.11696895,0.37881856
0.21910955,5.00204784,0.55081021,2.23269857,0.04371049,0.26011983,0.43542922,1.93102267,0.11607443,0.38314128
0.22511256,4.94405402,0.54330248,2.20663391,0.04233577,0.25908207,0.43477264,1.89929466,0.11478465,0.38632611
0.23111556,4.87356372,0.53426617,2.17485606,0.04085022,0.25697465,0.43332621,1.86375025,0.11310446,0.38831265
0.23711856,4.79096799,0.52378993,2.13764306,0.03926700,0.25382299,0.43111952,1.82446218,0.11104445,0.38906361
0.24312156,4.69688079,0.51198270,2.09535595,0.03760029,0.24967627,0.42819410,1.78158698,0.10862093,0.38856573
0.24912456,4.59212134,0.49897141,2.04842844,0.03586502,0.24460529,0.42460255,1.73536075,0.10585582,0.38683010
0.25512756,4.47769120,0.48489850,1.99735529,0.03407665,0.23869967,0.42040712,1.68609235,0.10277628,0.38389168
0.26113057,4.35474683,0.46991933,1.94267982,0.03225088,0.23206447,0.41567797,1.63415449,0.09941428,0.37980819
0.26713357,4.22456890,0.45419949,1.88498097,0.03040341,0.22481643,0.41049098,1.57997302,0.09580596,0.37465829
0.27313657,4.08852916,0.43791214,1.82486039,0.02854967,0.21707992,0.40492526,1.52401488,0.09199089,0.36853913
0.27913957,3.94805626,0.42123548,1.76292970,0.02670455,0.20898283,0.39906047,1.46677521,0.08801129,0.36156340
0.28514257,3.80460146,0.40435022,1.69979847,0.02488225,0.20065257,0.39297405,1.40876417,0.08391107,0.35385585
0.29114557,3.65960539,0.38743725,1.63606301,0.02309599,0.19221223,0.38673841,1.35049384,0.07973499,0.34554967
0.29714857,3.51446704,0.37067551,1.57229626,0.02135792,0.18377719,0.38041840,1.29246576,0.07552769,0.33678256
0.30315158,3.37051567,0.35424004,1.50903893,0.01967894,0.17545228,0.37406893,1.23515964,0.07133282,0.32769296
0.30915458,3.22898674,0.33830023,1.44679214,0.01806863,0.16732941,0.36773322,1.17902342,0.06719228,0.31841639
0.31515758,3.09100241,0.32301833,1.38601153,0.01653522,0.15948602,0.36144147,1.12446518,0.06314548,0.30908214
0.32116058,2.95755718,0.30854828,1.32710312,0.01508551,0.15198418,0.35521025,1.07184712,0.05922874,0.29981046
0.32716358,2.82950897,0.29503465,1.27042070,0.01372494,0.14487037,0.34904268,1.02148169,0.05547488,0.29071034
0.33316658,2.70757583,0.28261198,1.21626511,0.01245759,0.13817604,0.34292929,0.97363000,0.05191289,0.28187798
0.33916958,2.59233808,0.27140422,1.16488496,0.01128628,0.13191873,0.33684977,0.92850245,0.04856777,0.27339596
0.34517259,2.48424550,0.26152449,1.11647902,0.01021263,0.12610378,0.33077532,0.88626146,0.04546051,0.26533318
0.35117559,2.38362916,0.25307491,1.07119992,0.00923718,0.12072652,0.32467172,0.84702607,0.04260825,0.25774541
0.35717859,2.29071694,0.24614660,1.02915897,0.00835947,0.11577474,0.31850286,0.81087809,0.04002445,0.25067655
0.36318159,2.20565189,0.24081978,0.99043183,0.00757820,0.11123145,0.31223460,0.77786939,0.03771930,0.24416031
0.36918459,2.12851231,0.23716381,0.95506480,0.00689129,0.10707767,0.30583875,0.74803003,0.03570009,0.23822229
0.37518759,2.05933245,0.23523726,0.92308113,0.00629605,0.10329524,0.29929693,0.72137653,0.03397167,0.23288225
0.38119060,1.99812255,0.23508783,0.89448731,0.00578926,0.09986938,0.29260422,0.69792009,0.03253695,0.22815636
0.38719360,1.94488723,0.23675214,0.86927865,0.00536727,0.09679109,0.28577218,0.67767406,0.03139734,0.22405946
0.39319660,1.89964105,0.24025535,0.84744412,0.00502615,0.09405910,0.27883120,0.66066037,0.03055325,0.22060686
0.39919960,1.86242050,0.24561056,0.82896991,0.00476170,0.09168140,0.27183201,0.64691452,0.03000442,0.21781585
0.40520260,1.83329166,0.25281803,0.81384171,0.00456962,0.08967632,0.26484618,0.63648888,0.02975028,0.21570666
0.41120560,1.81235315,0.26186410,0.80204540,0.00444553,0.08807305,0.25796550,0.62945403,0.02979014,0.21430283
0.41720860,1.79973411,0.27272008,0.79356625,0.00438507,0.08691157,0.25130036,0.62589803,0.03012334,0.21363100
0.42321161,1.79558746,0.28534090,0.78838657,0.00438391,0.08624216,0.24497704,0.62592379,0.03074925,0.21372010
0.42921461,1.80007849,0.29966374,0.78648197,0.00443789,0.08612432,0.23913401,0.62964433,0.03166716,0.21459996
0.43521761,1.81336971,0.31560664,0.78781656,0.00454294,0.08662529,0.23391745,0.63717646,0.03287607,0.21629947
0.44122061,1.83560239,0.33306724,0.79233715,0.00469523,0.08781813,0.22947607,0.64863286,0.03437443,0.21884437
0.44722361,1.86687598,0.35192165,0.79996707,0.00489110,0.08977955,0.22595549,0.66411312,0.03615964,0.22225482
0.45322661,1.90722630,0.37202364,0.81059974,0.00512709,0.09258743,0.22349238,0.68369406,0.03822768,0.22654280
0.45922961,1.95660375,0.39320418,0.82409262,0.00539996,0.09631830,0.22220865,0.70741973,0.04057251,0.23170960
0.46523262,2.01485261,0.41527144,0.84026174,0.00570665,0.10104469,0.22220586,0.73529175,0.04318557,0.23774347
0.47123562,2.08169269,0.43801136,0.85887735,0.00604425,0.10683256,0.22356021,0.76726021,0.04605520,0.24461761
0.47723862,2.15670423,0.46118884,0.87966099,0.00640997,0.11373893,0.22631815,0.80321591,0.04916615,0.25228855
0.48324162,2.23931728,0.48454961,0.90228422,0.00680111,0.12180964,0.23049303,0.84298418,0.05249912,0.26069510
0.48924462,2.32880617,0.50782288,0.92636936,0.00721499,0.13107755,0.23606278,0.88632072,0.05603041,0.26975796
0.49524762,2.42428984,0.53072471,0.95149234,0.00764896,0.14156101,0.24296884,0.93290994,0.05973172,0.27937994
0.50125063,2.52473846,0.55296214,0.97718776,0.00810027,0.15326283,0.25111636,0.98236588,0.06357006,0.28944697
0.50725363,2.62898650,0.57423812,1.00295616,0.00856614,0.16616970,0.26037588,1.03423598,0.06750787,0.29982976
0.51325663,2.73575216,0.59425700,1.02827333,0.00904370,0.18025205,0.27058616,1.08800774,0.07150332,0.31038621
0.51925963,2.84366281,0.61273059,1.05260154,0.00953000,0.19546447,0.28155848,1.14311807,0.07551086,0.32096442
0.52526263,2.95128572,0.62938467,1.07540237,0.01002208,0.21174644,0.29308194,1.19896531,0.07948184,0.33140621
0.53126563,3.05716311,0.64396560,1.09615065,0.01051698,0.22902353,0.30492983,1.25492331,0.08336548,0.34155112
0.53726863,3.15985028,0.65624701,1.11434916,0.01101186,0.24720885,0.31686677,1.31035720,0.08710988,0.35124065
0.54327164,3.25795533,0.66603612,1.12954342,0.01150413,0.26620472,0.32865635,1.36464030,0.09066323,0.36032260
0.54927464,3.35017874,0.67317959,1.14133608,0.01199152,0.28590442,0.34006896,1.41717121,0.09397502,0.36865538
0.55527764,3.43535119,0.67756847,1.14940024,0.01247233,0.30619395,0.35088963,1.46739059,0.09699739,0.37611205
0.56128064,3.51246771,0.67914217,1.15349110,0.01294549,0.32695360,0.36092537,1.51479652,0.09968638,0.38258394
0.56728364,3.58071645,0.67789105,1.15345535,0.01341081,0.34805940,0.37001186,1.55895797,0.10200316,0.38798367
0.57328664,3.63950065,0.67385746,1.14923786,0.01386906,0.36938414,0.37801913,1.59952534,0.10391505,0.39224744
0.57928964,3.68845261,0.66713530,1.14088529,0.01432213,0.39079810,0.38485594,1.63623777,0.10539643,0.39533642
0.58529265,3.72743858,0.65786776,1.12854624,0.01477309,0.41216944,0.39047274,1.66892651,0.10642942,0.39723731
0.59129565,3.75655451,0.64624350,1.11246797,0.01522624,0.43336411,0.39486296,1.69751433,0.10700424,0.39796180
0.59729865,3.77611242,0.63249120,1.09298964,0.01568708,0.45424560,0.39806268,1.72201084,0.10711935,0.39754528
0.60330165,3.78661822,0.61687292,1.07053234,0.01616221,0.47467437,0.40014852,1.74250388,0.10678133,0.39604450
0.60930465,3.78874185,0.59967626,1.04558627,0.01665918,0.49450728,0.40123397,1.75914757,0.10600441,0.39353464
0.61530765,3.78328148,0.58120587,1.01869553,0.01718624,0.51359700,0.40146424,1.77214754,0.10480988,0.39010570
0.62131066,3.77112335,0.56177461,0.99044128,0.01775207,0.53179174,0.40100986,1.78174422,0.10322519,0.38585859
0.62731366,3.75319965,0.54169475,0.96142384,0.01836535,0.54893526,0.40005929,1.78819511,0.10128296,0.38090097
0.63331666,3.73044645,0.52126968,0.93224462,0.01903444,0.56486752,0.39881092,1.79175705,0.09901991,0.37534316
0.63931966,3.70376403,0.50078641,0.90348854,0.01976688,0.57942587,0.39746471,1.79266948,0.09647567,0.36929434
0.64532266,3.67398157,0.48050924,0.87570782,0.02056899,0.59244701,0.39621395,1.79113976,0.09369174,0.36285918
0.65132566,3.64182811,0.46067494,0.84940764,0.02144544,0.60376969,0.39523740,1.78733112,0.09071038,0.35613510
0.65732866,3.60791106,0.44148940,0.82503433,0.02239887,0.61323812,0.39469219,1.78135426,0.08757377,0.34921024
0.66333167,3.57270332,0.42312606,0.80296653,0.02342960,0.62070598,0.39470772,1.77326270,0.08432319,0.34216230
0.66933467,3.53653935,0.40572598,0.78350944,0.02453540,0.62604092,0.39538092,1.76305238,0.08099849,0.33505820
0.67533767,3.49962013,0.38939943,0.76689244,0.02571142,0.62912935,0.39677288,1.75066520,0.07763765,0.32795450
0.68134067,3.46202635,0.37422886,0.75326988,0.02695021,0.62988121,0.39890712,1.73599650,0.07427665,0.32089861
0.68734367,3.42373883,0.36027298,0.74272488,0.02824190,0.62823460,0.40176944,1.71890575,0.07094935,0.31393059
0.69334667,3.38466457,0.34757156,0.73527572,0.02957451,0.62415992,0.40530936,1.69922992,0.06768763,0.30708537
0.69934967,3.34466681,0.33615064,0.73088441,0.03093443,0.61766318,0.40944307,1.67679867,0.06452161,0.30039528
0.70535268,3.30359699,0.32602777,0.72946675,0.03230698,0.60878851,0.41405768,1.65145048,0.06147988,0.29389264
0.71135568,3.26132684,0.31721697,0.73090337,0.03367707,0.59761935,0.41901662,1.62304878,0.05858981,0.28761225
0.71735868,3.21777842,0.30973297,0.73505095,0.03502997,0.58427853,0.42416586,1.59149725,0.05587782,0.28159363
0.72336168,3.17295042,0.30359457,0.74175316,0.03635207,0.56892690,0.42934081,1.55675340,0.05336957,0.27588273
0.72936468,3.12693935,0.29882686,0.75085049,0.03763165,0.55176073,0.43437339,1.51883985,0.05109007,0.27053320
0.73536768,3.07995411,0.29546217,0.76218866,0.03885953,0.53300780,0.43909915,1.47785258,0.04906365,0.26560691
0.74137069,3.03232344,0.29353966,0.77562503,0.04002974,0.51292242,0.44336410,1.43396606,0.04731386,0.26117383
0.74737369,2.98449574,0.29310371,0.79103279,0.04113992,0.49177955,0.44703085,1.38743475,0.04586313,0.25731116
0.75337669,2.93703121,0.29420100,0.80830282,0.04219164,0.46986826,0.44998401,1.33859125,0.04473240,0.25410182
0.75937969,2.89058691,0.29687672,0.82734302,0.04319043,0.44748480,0.45213453,1.28784102,0.04394053,0.25163230
0.76538269,2.84589543,0.30116993,0.84807549,0.04414564,0.42492555,0.45342277,1.23565416,0.04350370,0.24998999
0.77138569,2.80373838,0.30710849,0.87043160,0.04507010,0.40248012,0.45382041,1.18255456,0.04343470,0.24926017
0.77738869,2.76491600,0.31470384,0.89434551,0.04597950,0.38042494,0.45333088,1.12910702,0.04374221,0.24952269
0.78339170,2.73021455,0.32394593,0.91974657,0.04689161,0.35901743,0.45198857,1.07590293,0.04443008,0.25084864
0.78939470,2.70037306,0.33479870,0.94655107,0.04782536,0.33849113,0.44985676,1.02354505,0.04549666,0.25329699
0.79539770,2.67605115,0.34719634,0.97465415,0.04879982,0.31905168,0.44702444,0.97263219,0.04693425,0.25691155
0.80140070,2.65779961,0.36104057,1.00392226,0.04983308,0.30087406,0.44360216,0.92374421,0.04872867,0.26171827
0.80740370,2.64603510,0.37619930,1.03418691,0.05094119,0.28410080,0.43971725,0.87742814,0.05085899,0.26772298
0.81340670,2.64102035,0.39250664,1.06524010,0.05213721,0.26884150,0.43550843,0.83418566,0.05329744,0.27490989
0.81940970,2.64285078,0.40976436,1.09683195,0.05343029,0.25517325,0.43112031,0.79446257,0.05600959,0.28324063
0.82541271,2.65144837,0.42774496,1.12867074,0.05482507,0.24314221,0.42669791,0.75864046,0.05895465,0.29265421
0.83141571,2.66656300,0.44619605,1.16042556,0.05632123,0.23276593,0.42238144,0.72703087,0.06208613,0.30306765
0.83741871,2.68778127,0.46484600,1.19173158,0.05791339,0.22403652,0.41830168,0.69987195,0.06535258,0.31437752
0.84342171,2.71454262,0.48341069,1.22219775,0.05959121,0.21692430,0.41457604,0.67732777,0.06869861,0.32646218
0.84942471,2.74616170,0.50160100,1.25141668,0.06133989,0.21138190,0.41130555,0.65949000,0.07206607,0.33918474
0.85542771,2.78185630,0.51913077,1.27897624,0.06314081,0.20734854,0.40857283,0.64638185,0.07539532,0.35239670
0.86143072,2.82077925,0.53572489,1.30447239,0.06497252,0.20475431,0.40644108,0.63796394,0.07862663,0.36594199
0.86743372,2.86205291,0.55112722,1.32752258,0.06681183,0.20352444,0.40495411,0.63414170,0.08170162,0.37966148
0.87343672,2.90480458,0.56510796,1.34777909,0.06863505,0.20358303,0.40413736,0.63477377,0.08456472,0.39339760
0.87943972,2.94820088,0.57747011,1.36494166,0.07041924,0.20485653,0.40399962,0.63968105,0.08716446,0.40699903
0.88544272,2.99147965,0.58805489,1.37876867,0.07214342,0.20727643,0.40453555,0.64865567,0.08945482,0.42032519
0.89144572,3.03397739,0.59674574,1.38908642,0.07378968,0.21078134,0.40572850,0.66146946,0.09139631,0.43325031
0.89744872,3.07515106,0.60347081,1.39579594,0.07534408,0.21531815,0.40755356,0.67788146,0.09295687,0.44566702
0.90345173,3.11459275,0.60820382,1.39887685,0.07679728,0.22084238,0.40998061,0.69764386,0.09411257,0.45748916
0.90945473,3.15203662,0.61096328,1.39838825,0.07814488,0.22731756,0.41297696,0.72050618,0.09484808,0.46865363
0.91545773,3.18735739,0.61181001,1.39446630,0.07938742,0.23471377,0.41650957,0.74621741,0.09515677,0.47912133
0.92146073,3.22056043,0.61084323,1.38731871,0.08053005,0.24300531,0.42054655,0.77452589,0.09504066,0.48887691
0.92746373,3.25176387,0.60819527,1.37721623,0.08158183,0.25216767,0.42505785,0.80517716,0.09451005,0.49792745
0.93346673,3.28117366,0.60402516,1.36448164,0.08255482,0.26217386,0.43001506,0.83790990,0.09358287,0.50630002
0.93946973,3.30905266,0.59851139,1.34947656,0.08346284,0.27299048,0.43539037,0.87245022,0.09228393,0.51403821
0.94547274,3.33568583,0.59184422,1.33258684,0.08432015,0.28457352,0.44115475,0.90850504,0.09064386,0.52119791
0.95147574,3.36134314,0.58421773,1.31420702,0.08513998,0.29686426,0.44727548,0.94575501,0.08869800,0.52784229
0.95747874,3.38624269,0.57582217,1.29472487,0.08593316,0.30978566,0.45371332,0.98384771,0.08648524,0.53403656
0.96348174,3.41051625,0.56683681,1.27450639,0.08670676,0.32323926,0.46041946,1.02239197,0.08404671,0.53984249
0.96948474,3.43417941,0.55742359,1.25388241,0.08746304,0.33710301,0.46733267,1.06095390,0.08142464,0.54531330
0.97548774,3.45710861,0.54772205,1.23313701,0.08819859,0.35123031,0.47437686,1.09905551,0.07866118,0.55048903
0.98149075,3.47902662,0.53784551,1.21249875,0.08890385,0.36545022,0.48145938,1.13617627,0.07579744,0.55539274
0.98749375,3.49949789,0.52787889,1.19213481,0.08956306,0.37956923,0.48847033,1.17175813,0.07287259,0.56002798
0.99349675,3.51793465,0.51787806,1.17214856,0.09015454,0.39337439,0.49528306,1.20521419,0.06992319,0.56437739
0.99949975,3.53361372,0.50787087,1.15258050,0.09065143,0.40663795,0.50175594,1.23594088,0.06698275,0.56840297
1.00550275,3.54570375,0.49785969,1.13341262,0.09102279,0.41912330,0.50773560,1.26333347,0.06408143,0.57204775
1.01150575,3.55330177,0.48782530,1.11457585,0.09123502,0.43059198,0.51306138,1.28680429,0.06124596,0.57523896
1.01750875,3.55547717,0.47773191,1.09596020,0.09125355,0.44081163,0.51757101,1.30580292,0.05849976,0.57789248
1.02351176,3.55132110,0.46753294,1.07742703,0.09104468,0.44956433,0.52110719,1.31983749,0.05586320,0.57991847
1.02951476,3.53999856,0.45717732,1.05882270,0.09057746,0.45665518,0.52352487,1.32849595,0.05335396,0.58122762
1.03551776,3.52080038,0.44661582,1.03999288,0.08982561,0.46192048,0.52469868,1.33146618,0.05098750,0.58173791
1.04152076,3.49319227,0.43580706,1.02079673,0.08876919,0.46523535,0.52453032,1.32855398,0.04877757,0.58138126
1.04752376,3.45685798,0.42472297,1.00112002,0.08739616,0.46652019,0.52295533,1.31969766,0.04673665,0.58010974
1.05352676,3.41173428,0.41335316,0.98088668,0.08570353,0.46574573,0.51994895,1.30497864,0.04487647,0.57790096
1.05952976,3.35803559,0.40170813,0.96006792,0.08369818,0.46293647,0.51553063,1.28462713,0.04320836,0.57476216
1.06553277,3.29626681,0.38982117,0.93868856,0.08139731,0.45817214,0.50976699,1.25902261,0.04174355,0.57073290
1.07153577,3.22722347,0.37774869,0.91683030,0.07882837,0.45158720,0.50277290,1.22868888,0.04049331,0.56588599
1.07753877,3.15197907,0.36556915,0.89463159,0.07602865,0.44336837,0.49471069,1.19428381,0.03946903,0.56032660
1.08354177,3.07186022,0.35338067,0.87228435,0.07304442,0.43375013,0.48578734,1.15658423,0.03868212,0.55418970
1.08954477,2.98841056,0.34129739,0.85002772,0.06992971,0.42300857,0.47624984,1.11646638,0.03814381,0.54763575
1.09554777,2.90334542,0.32944500,0.82813923,0.06674486,0.41145364,0.46637884,1.07488300,0.03786486,0.54084511
1.10155078,2.81849917,0.31795554,0.80692386,0.06355476,0.39942020,0.45648081,1.03283775,0.03785516,0.53401126
1.10755378,2.73576783,0.30696199,0.78670178,0.06042698,0.38725824,0.44687911,0.99135814,0.03812332,0.52733334
1.11355678,2.65704943,0.29659279,0.76779530,0.05742982,0.37532259,0.43790422,0.95146789,0.03867614,0.52100846
1.11955978,2.58418481,0.28696675,0.75051584,0.05463036,0.36396249,0.42988369,0.91415978,0.03951821,0.51522405
1.12556278,2.51890106,0.27818853,0.73515155,0.05209259,0.35351147,0.42313195,0.88036984,0.04065135,0.51015079
1.13156578,2.46275991,0.27034496,0.72195608,0.04987563,0.34427779,0.41794056,0.85095367,0.04207427,0.50593642
1.13756878,2.41711264,0.26350231,0.71113922,0.04803216,0.33653581,0.41456917,0.82666550,0.04378212,0.50270070
1.14357179,2.38306301,0.25770467,0.70285952,0.04660705,0.33051848,0.41323743,0.80814042,0.04576625,0.50053171
1.14957479,2.36143889,0.25297335,0.69721926,0.04563625,0.32641119,0.41411812,0.79588012,0.04801394,0.49948374
1.15557779,2.35277306,0.24930730,0.69426181,0.04514589,0.32434710,0.41733174,0.79024226,0.05050829,0.49957649
1.16158079,2.35729314,0.24668450,0.69397133,0.04515171,0.32440398,0.42294252,0.79143338,0.05322814,0.50079582
