energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,S_s_up,S_p_up,V_p_up,V_d_up
-3.40670335,2.86679995,0.67164647,0.75050259,0.00062807,0.07872387,0.01470487,1.80906334,0.28704982,0.18890284
-3.40070035,2.61465844,0.61008190,0.67439937,0.00061808,0.07610981,0.01340734,1.64384596,0.26902948,0.17961778
-3.39469735,2.38177025,0.55371681,0.60286587,0.00061192,0.07398195,0.01218020,1.49061645,0.25262779,0.17198928
-3.38869435,2.16936405,0.50278396,0.53625784,0.00060995,0.07238353,0.01103264,1.35016686,0.23800594,0.16605952
-3.38269135,1.97816035,0.45738606,0.47480911,0.00061238,0.07134166,0.00997151,1.22297100,0.22527409,0.16183199
-3.37668834,1.80839294,0.41750469,0.41863829,0.00061928,0.07086641,0.00900129,1.10919959,0.21449019,0.15927177
-3.37068534,1.65984116,0.38301147,0.36775807,0.00063057,0.07095044,0.00812423,1.00874206,0.20566046,0.15830677
-3.36468234,1.53187132,0.35368077,0.32208656,0.00064605,0.07156923,0.00734045,0.92123375,0.19874134,0.15882982
-3.35867934,1.42348550,0.32920374,0.28146000,0.00066534,0.07268176,0.00664817,0.84608735,0.19364290,0.16070153
-3.35267634,1.33337592,0.30920306,0.24564640,0.00068795,0.07423176,0.00604392,0.78252742,0.19023358,0.16375416
-3.34667334,1.25998324,0.29324802,0.21435945,0.00071326,0.07614945,0.00552278,0.72962690,0.18834608,0.16779614
-3.34067034,1.20155707,0.28086966,0.18727235,0.00074058,0.07835368,0.00507872,0.68634442,0.18778422,0.17261740
-3.33466733,1.15621725,0.27157557,0.16403101,0.00076910,0.08075448,0.00470481,0.65156159,0.18833065,0.17799528
-3.32866433,1.12201426,0.26486420,0.14426653,0.00079801,0.08325584,0.00439355,0.62411931,0.18975508,0.18370099
-3.32266133,1.09698768,0.26023828,0.12760639,0.00082644,0.08575875,0.00413714,0.60285241,0.19182285,0.18950635
-3.31665833,1.07922133,0.25721734,0.11368449,0.00085357,0.08816432,0.00392772,0.58662186,0.19430357,0.19519072
-3.31065533,1.06689409,0.25534899,0.10214965,0.00087858,0.09037684,0.00375765,0.57434412,0.19697958,0.20054790
-3.30465233,1.05832548,0.25421888,0.09267280,0.00090075,0.09230682,0.00361967,0.56501698,0.19965401,0.20539272
-3.29864932,1.05201502,0.25345920,0.08495262,0.00091946,0.09387374,0.00350710,0.55774172,0.20215814,0.20956720
-3.29264632,1.04667493,0.25275555,0.07871981,0.00093420,0.09500848,0.00341400,0.55174105,0.20435785,0.21294592
-3.28664332,1.04125535,0.25185217,0.07374005,0.00094461,0.09565538,0.00333529,0.54637290,0.20615897,0.21544058
-3.28064032,1.03496193,0.25055536,0.06981578,0.00095050,0.09577378,0.00326679,0.54113960,0.20751131,0.21700329
-3.27463732,1.02726544,0.24873514,0.06678682,0.00095185,0.09533903,0.00320532,0.53569274,0.20841124,0.21762875
-3.26863432,1.01790333,0.24632513,0.06453008,0.00094881,0.09434293,0.00314867,0.52983354,0.20890270,0.21735499
-3.26263132,1.00687351,0.24332063,0.06295847,0.00094170,0.09279359,0.00309559,0.52350897,0.20907652,0.21626257
-3.25662831,0.99442059,0.23977509,0.06201898,0.00093103,0.09071472,0.00304576,0.51680376,0.20906812,0.21447247
-3.25062531,0.98101514,0.23579499,0.06169034,0.00091744,0.08814443,0.00299971,0.50992880,0.20905354,0.21214240
-3.24462231,0.96732669,0.23153338,0.06198011,0.00090171,0.08513347,0.00295870,0.50320613,0.20924383,0.20946184
-3.23861931,0.95419136,0.22718227,0.06292154,0.00088474,0.08174323,0.00292464,0.49705112,0.20987808,0.20664584
-3.23261631,0.94257506,0.22296408,0.06457008,0.00086749,0.07804333,0.00289991,0.49195245,0.21121507,0.20392774
-3.22661331,0.93353358,0.21912241,0.06699994,0.00085097,0.07410907,0.00288728,0.48845031,0.21352385,0.20155116
-3.22061031,0.92817071,0.21591255,0.07030048,0.00083622,0.07001880,0.00288968,0.48711370,0.21707356,0.19976132
-3.21460730,0.92759563,0.21359182,0.07457283,0.00082424,0.06585132,0.00291011,0.48851742,0.22212262,0.19879613
-3.20860430,0.93288113,0.21241021,0.07992663,0.00081595,0.06168339,0.00295147,0.49321939,0.22890781,0.19887726
-3.20260130,0.94502377,0.21260160,0.08647711,0.00081223,0.05758746,0.00301640,0.50173918,0.23763348,0.20020150
-3.19659830,0.96490735,0.21437570,0.09434243,0.00081378,0.05362967,0.00310713,0.51453822,0.24846124,0.20293272
-3.19059530,0.99327094,0.21791114,0.10364157,0.00082118,0.04986825,0.00322542,0.53200251,0.26150067,0.20719471
-3.18459230,1.03068238,0.22334980,0.11449263,0.00083482,0.04635219,0.00337238,0.55442824,0.27680121,0.21306513
-3.17858929,1.07751837,0.23079266,0.12701157,0.00085491,0.04312048,0.00354847,0.58201095,0.29434579,0.22057095
-3.17258629,1.13395158,0.24029716,0.14131152,0.00088146,0.04020158,0.00375338,0.61483849,0.31404645,0.22968536
-3.16658329,1.19994545,0.25187630,0.15750244,0.00091424,0.03761341,0.00398603,0.65288806,0.33574219,0.24032659
-3.16058029,1.27525670,0.26549934,0.17569115,0.00095285,0.03536367,0.00424459,0.69602750,0.35919939,0.25235849
-3.15457729,1.35944553,0.28109416,0.19598151,0.00099669,0.03345047,0.00452648,0.74402061,0.38411483,0.26559315
-3.14857429,1.45189291,0.29855112,0.21847470,0.00104497,0.03186328,0.00482845,0.79653643,0.41012144,0.27979537
-3.14257129,1.55182437,0.31772819,0.24326927,0.00109675,0.03058411,0.00514668,0.85316193,0.43679669,0.29468903
-3.13656828,1.65833905,0.33845716,0.27046078,0.00115096,0.02958880,0.00547685,0.91341765,0.46367338,0.30996510
-3.13056528,1.77044275,0.36055071,0.30014083,0.00120646,0.02884856,0.00581434,0.97677544,0.49025268,0.32529120
-3.12456228,1.88708351,0.38380978,0.33239514,0.00126202,0.02833146,0.00615433,1.04267760,0.51601889,0.34032221
-3.11855928,2.00718773,0.40803121,0.36730067,0.00131644,0.02800397,0.00649195,1.11055635,0.54045547,0.35471183
-3.11255628,2.12969551,0.43301499,0.40492139,0.00136852,0.02783249,0.00682250,1.17985279,0.56306175,0.36812449
-3.10655328,2.25359307,0.45857100,0.44530281,0.00141713,0.02778478,0.00714155,1.25003441,0.58336961,0.38024719
-3.10055028,2.37794110,0.48452485,0.48846528,0.00146125,0.02783128,0.00744512,1.32061025,0.60095960,0.39080101
-3.09454727,2.50189742,0.51072255,0.53439607,0.00150001,0.02794629,0.00772979,1.39114313,0.61547566,0.39955163
-3.08854427,2.62473335,0.53703392,0.58304071,0.00153271,0.02810895,0.00799284,1.46125831,0.62663795,0.40631851
-3.08254127,2.74584298,0.56335457,0.63429381,0.00155883,0.02830411,0.00823231,1.53064851,0.63425313,0.41098248
-3.07653827,2.86474556,0.58960658,0.68798994,0.00157807,0.02852293,0.00844707,1.59907503,0.63822175,0.41349127
-3.07053527,2.98108128,0.61573779,0.74389523,0.00159037,0.02876326,0.00863683,1.66636548,0.63854237,0.41386289
-3.06453227,3.09460133,0.64172011,0.80170023,0.00159585,0.02902991,0.00880214,1.73240836,0.63531221,0.41218661
-3.05852926,3.20515362,0.66754689,0.86101492,0.00159490,0.02933458,0.00894439,1.79714537,0.62872442,0.40862166
-3.05252626,3.31266545,0.69322983,0.92136638,0.00158806,0.02969570,0.00906569,1.86056211,0.61906206,0.40339355
-3.04652326,3.41712489,0.71879549,0.98219974,0.00157608,0.03013797,0.00916885,1.92267815,0.60668898,0.39678821
-3.04052026,3.51856249,0.74428208,1.04288298,0.00155987,0.03069177,0.00925726,1.98353729,0.59203817,0.38914422
-3.03451726,3.61703478,0.76973633,1.10271572,0.00154043,0.03139241,0.00933478,2.04319879,0.57559801,0.38084326
-3.02851426,3.71261069,0.79521102,1.16094210,0.00151890,0.03227909,0.00940564,2.10173020,0.55789685,0.37229931
-3.02251126,3.80536168,0.82076310,1.21676758,0.00149644,0.03339381,0.00947431,2.15920216,0.53948680,0.36394671
-3.01650825,3.89535591,0.84645238,1.26937918,0.00147423,0.03478006,0.00954544,2.21568525,0.52092701,0.35622758
-3.01050525,3.98265624,0.87234086,1.31796842,0.00145345,0.03648141,0.00962368,2.27124881,0.50276728,0.34957900
-3.00450225,4.06732136,0.89849243,1.36175604,0.00143520,0.03853994,0.00971368,2.32596130,0.48553229,0.34442009
-2.99849925,4.14940915,0.92497278,1.40001745,0.00142051,0.04099461,0.00981995,2.37989162,0.46970707,0.34113952
-2.99249625,4.22898074,0.95184920,1.43210762,0.00141028,0.04387957,0.00994682,2.43311068,0.45572395,0.34008362
-2.98649325,4.30610421,0.97919016,1.45748414,0.00140527,0.04722238,0.01009841,2.48569243,0.44395141,0.34154541
-2.98049025,4.38085622,1.00706425,1.47572736,0.00140606,0.05104234,0.01027858,2.53771376,0.43468487,0.34575482
-2.97448724,4.45332078,1.03553855,1.48655642,0.00141307,0.05534885,0.01049095,2.58925256,0.42813971,0.35287029
-2.96848424,4.52358437,1.06467622,1.48984040,0.00142650,0.06013994,0.01073891,2.64038383,0.42444650,0.36297204
-2.96248124,4.59172710,1.09453344,1.48560392,0.00144634,0.06540095,0.01102566,2.69117365,0.42364850,0.37605711
-2.95647824,4.65781051,1.12515587,1.47402693,0.00147238,0.07110363,0.01135431,2.74167143,0.42570152,0.39203656
-2.95047524,4.72186270,1.15657487,1.45543880,0.00150420,0.07720547,0.01172796,2.79190106,0.43047582,0.41073479
-2.94447224,4.78386244,1.18880386,1.43030701,0.00154120,0.08364956,0.01214985,2.84185170,0.43776035,0.43189125
-2.93846923,4.84372394,1.22183529,1.39922113,0.00158258,0.09036488,0.01262358,2.89146948,0.44726896,0.45516460
-2.93246623,4.90128435,1.25563845,1.36287310,0.00162739,0.09726720,0.01315330,2.94065115,0.45864859,0.48013944
-2.92646323,4.95629607,1.29015868,1.32203483,0.00167455,0.10426048,0.01374397,2.98924072,0.47148923,0.50633542
-2.92046023,5.00842553,1.32531812,1.27753438,0.00172290,0.11123889,0.01440168,3.03703026,0.48533548,0.53321878
-2.91445723,5.05725990,1.36101808,1.23023202,0.00177120,0.11808932,0.01513396,3.08376522,0.49969948,0.56021598
-2.90845423,5.10232249,1.39714321,1.18099714,0.00181820,0.12469444,0.01595009,3.12915478,0.51407485,0.58672918
-2.90245123,5.14309664,1.43356696,1.13068729,0.00186267,0.13093606,0.01686143,3.17288689,0.52795131,0.61215304
-2.89644822,5.17905745,1.47015822,1.08012988,0.00190345,0.13669885,0.01788170,3.21464735,0.54082956,0.63589243
-2.89044522,5.20970959,1.50678837,1.03010734,0.00193951,0.14187419,0.01902720,3.25414186,0.55223597,0.65738028
-2.88444222,5.23462881,1.54333828,0.98134576,0.00196993,0.14636391,0.02031693,3.29111949,0.56173659,0.67609506
-2.87843922,5.25350417,1.57970443,0.93450723,0.00199401,0.15008401,0.02177264,3.32539566,0.56894995,0.69157708
-2.87243622,5.26617779,1.61580358,0.89018544,0.00201125,0.15296783,0.02341864,3.35687290,0.57355823,0.70344295
-2.86643322,5.27267873,1.65157527,0.84890414,0.00202138,0.15496889,0.02528149,3.38555732,0.57531628,0.71139761
-2.86043022,5.27324770,1.68698183,0.81111787,0.00202436,0.15606294,0.02738948,3.41156910,0.57405817,0.71524334
-2.85442721,5.26835024,1.72200565,0.77721410,0.00202043,0.15624926,0.02977187,3.43514569,0.56970104,0.71488529
-2.84842421,5.25867612,1.75664362,0.74751618,0.00201002,0.15555119,0.03245795,3.45663685,0.56224598,0.71033341
-2.84242121,5.24512419,1.79089915,0.72228633,0.00199379,0.15401562,0.03547581,3.47649130,0.55177598,0.70170052
-2.83641821,5.22877261,1.82477228,0.70172812,0.00197259,0.15171165,0.03885101,3.49523523,0.53845107,0.68919668
-2.83041521,5.21083563,1.85824867,0.68598801,0.00194741,0.14872839,0.04260504,3.51344396,0.52250082,0.67312016
-2.82441221,5.19260910,1.89128836,0.67515576,0.00191934,0.14517194,0.04675372,3.53170815,0.50421465,0.65384546
-2.81840920,5.17540785,1.92381543,0.66926356,0.00188952,0.14116175,0.05130550,3.55059685,0.48393032,0.63180881
-2.81240620,5.16049862,1.95570965,0.66828428,0.00185911,0.13682638,0.05625987,3.57061966,0.46202123,0.60749210
-2.80640320,5.14903278,1.98680099,0.67212898,0.00182922,0.13229902,0.06160593,3.59219090,0.43888304,0.58140577
-2.80040020,5.14198335,2.01686796,0.68064431,0.00180090,0.12771285,0.06732105,3.61559804,0.41492029,0.55407158
-2.79439720,5.14009022,2.04564023,0.69361031,0.00177506,0.12319631,0.07337000,3.64097698,0.39053353,0.52600596
-2.78839420,5.14381751,2.07280584,0.71073932,0.00175249,0.11886884,0.07970437,3.66829604,0.36610755,0.49770473
-2.78239120,5.15332585,2.09802291,0.73167644,0.00173382,0.11483678,0.08626254,3.69734991,0.34200118,0.46962969
-2.77638819,5.16846165,2.12093528,0.75600223,0.00171950,0.11119008,0.09297008,3.72776444,0.31853890,0.44219767
-2.77038519,5.18876412,2.14119140,0.78323779,0.00170987,0.10799949,0.09974084,3.75901208,0.29600467,0.41577224
-2.76438219,5.21348990,2.15846524,0.81285265,0.00170512,0.10531473,0.10647847,3.79043722,0.27463794,0.39065845
-2.75837919,5.24165366,2.17247795,0.84427517,0.00170537,0.10316340,0.11307856,3.82128992,0.25463199,0.36710039
-2.75237619,5.27208230,2.18301869,0.87690546,0.00171068,0.10155085,0.11943129,3.85076606,0.23613437,0.34528161
-2.74637319,5.30347935,2.18996317,0.91013014,0.00172114,0.10046084,0.12542442,3.87805118,0.21924924,0.32532802
-2.74037019,5.33449541,2.19328847,0.94333848,0.00173691,0.09985711,0.13094664,3.90236537,0.20404143,0.30731295
-2.73436718,5.36380045,2.19308275,0.97593904,0.00175829,0.09968558,0.13589105,3.92300619,0.19054166,0.29126394
-2.72836418,5.39015319,2.18954905,1.00737593,0.00178576,0.09987728,0.14015874,3.93938692,0.17875276,0.27717057
-2.72236118,5.41246355,2.18300236,1.03714387,0.00182008,0.10035170,0.14366211,3.95106746,0.16865625,0.26499309
-2.71635818,5.42984414,2.17385987,1.06480109,0.00186232,0.10102046,0.14632804,3.95777610,0.16021905,0.25467104
-2.71035518,5.44164793,2.16262457,1.08997940,0.00191388,0.10179123,0.14810058,3.95942042,0.15339988,0.24613156
-2.70435218,5.44748979,2.14986277,1.11239073,0.00197654,0.10257161,0.14894304,3.95608686,0.14815493,0.23929688
-2.69834917,5.44725096,2.13617679,1.13182989,0.00205244,0.10327278,0.14883948,3.94802878,0.14444270,0.23409067
-2.69234617,5.44106640,2.12217400,1.14817328,0.00214410,0.10381301,0.14779539,3.93564380,0.14222768,0.23044302
-2.68634317,5.42929618,2.10843402,1.16137371,0.00225432,0.10412056,0.14583770,3.91944195,0.14148271,0.22829375
-2.68034017,5.41248303,2.09547585,1.17145173,0.00238618,0.10413616,0.14301387,3.90000658,0.14219006,0.22759417
-2.67433717,5.39129911,2.08372684,1.17848407,0.00254291,0.10381472,0.13939034,3.87795060,0.14434116,0.22830725
-2.66833417,5.36648548,2.07349536,1.18258992,0.00272779,0.10312649,0.13505025,3.85387080,0.14793518,0.23040618
-2.66233117,5.33878858,2.06494868,1.18391603,0.00294402,0.10205742,0.13009063,3.82830337,0.15297638,0.23387178
-2.65632816,5.30889771,2.05809774,1.18262167,0.00319458,0.10060885,0.12461904,3.80168317,0.15947077,0.23868878
-2.65032516,5.27738764,2.05278950,1.17886435,0.00348206,0.09879662,0.11875008,3.77430974,0.16742207,0.24484145
-2.64432216,5.24467006,2.04870774,1.17278730,0.00380850,0.09664948,0.11260159,3.74632189,0.17682729,0.25230875
-2.63831916,5.21095688,2.04538232,1.16450950,0.00417520,0.09420721,0.10629097,3.71768274,0.18767243,0.26105954
-2.63231616,5.17623760,2.04220658,1.15411879,0.00458260,0.09151821,0.09993160,3.68817610,0.19992832,0.27104809
-2.62631316,5.14027217,2.03846212,1.14166849,0.00503011,0.08863705,0.09362965,3.65741434,0.21354711,0.28221016
-2.62031016,5.10259943,2.03334980,1.12717759,0.00551602,0.08562178,0.08748119,3.62485752,0.22845955,0.29446009
-2.61430715,5.06256066,2.02602523,1.11063442,0.00603736,0.08253138,0.08156993,3.58984234,0.24457330,0.30768900
-2.60830415,5.01933651,2.01563713,1.09200331,0.00658992,0.07942339,0.07596549,3.55161940,0.26177246,0.32176426
-2.60230115,4.97199477,2.00136656,1.07123380,0.00716821,0.07635172,0.07072227,3.50939630,0.27991833,0.33653039
-2.59629815,4.91954616,1.98246497,1.04827145,0.00776551,0.07336491,0.06587898,3.46238416,0.29885143,0.35181133
-2.59029515,4.86100437,1.95828912,1.02306955,0.00837397,0.07050475,0.06145878,3.40984481,0.31839470,0.36741397
-2.58429215,4.79544688,1.92833134,0.99560089,0.00898478,0.06780534,0.05746991,3.35113578,0.33835779,0.38313283
-2.57828914,4.72207282,1.89224345,0.96586847,0.00958834,0.06529258,0.05390689,3.28575070,0.35854204,0.39875557
-2.57228614,4.64025445,1.84985337,0.93391474,0.01017451,0.06298416,0.05075205,3.21335276,0.37874599,0.41406915
-2.56628314,4.54957955,1.80117378,0.89982846,0.01073292,0.06088979,0.04797747,3.13379955,0.39877111,0.42886612
-2.56028014,4.44988216,1.74640245,0.86374889,0.01125322,0.05901187,0.04554702,3.04715798,0.41842724,0.44295082
-2.55427714,4.34126039,1.68591463,0.82586700,0.01172542,0.05734632,0.04341860,2.95370873,0.43753757,0.45614507
-2.54827414,4.22408042,1.62024798,0.78642363,0.01214022,0.05588365,0.04154632,2.85394024,0.45594269,0.46829303
-2.54227114,4.09896681,1.55008103,0.74570492,0.01248928,0.05460998,0.03988269,2.74853269,0.47350354,0.47926489
-2.53626813,3.96678001,1.47620649,0.70403504,0.01276552,0.05350823,0.03838060,2.63833333,0.49010301,0.48895927
-2.53026513,3.82858263,1.39950087,0.66176701,0.01296330,0.05255912,0.03699505,2.52432445,0.50564608,0.49730406
-2.52426213,3.68559658,1.32089194,0.61927201,0.01307870,0.05174214,0.03568470,2.40758609,0.52005865,0.50425586
-2.51825913,3.53915366,1.24132574,0.57692786,0.01310951,0.05103629,0.03441303,2.28925548,0.53328487,0.50979786
-2.51225613,3.39064241,1.16173451,0.53510734,0.01305542,0.05042075,0.03314923,2.17048540,0.54528358,0.51393655
-2.50625313,3.24145414,1.08300718,0.49416693,0.01291790,0.04987528,0.03186870,2.05240344,0.55602374,0.51669731
-2.50025013,3.09293101,1.00596336,0.45443657,0.01270019,0.04938054,0.03055333,1.93607438,0.56547966,0.51811944
-2.49424712,2.94631857,0.93133186,0.41621093,0.01240714,0.04891819,0.02919140,1.82246704,0.57362602,0.51825068
-2.48824412,2.80272523,0.85973435,0.37974244,0.01204501,0.04847094,0.02777728,1.71242714,0.58043349,0.51714204
-2.48224112,2.66309020,0.79167448,0.34523634,0.01162127,0.04802251,0.02631085,1.60665698,0.58586505,0.51484287
-2.47623812,2.52816113,0.72753248,0.31284794,0.01114427,0.04755757,0.02479683,1.50570262,0.58987355,0.51139690
-2.47023512,2.39848218,0.66756503,0.28268189,0.01062305,0.04706166,0.02324393,1.40994847,0.59240067,0.50683930
-2.46423212,2.27439238,0.61190985,0.25479342,0.01006696,0.04652115,0.02166397,1.31961915,0.59337750,0.50119510
-2.45822911,2.15603382,0.56059448,0.22919139,0.00948542,0.04592326,0.02007094,1.23478798,0.59272677,0.49447893
-2.45222611,2.04336870,0.51354834,0.20584267,0.00888766,0.04525619,0.01848011,1.15539112,0.59036655,0.48669630
-2.44622311,1.93620365,0.47061727,0.18467773,0.00828249,0.04450924,0.01690721,1.08124627,0.58621541,0.47784609
-2.44022011,1.83421982,0.43157961,0.16559691,0.00767809,0.04367308,0.01536765,1.01207466,0.58019845,0.46792416
-2.43421711,1.73700655,0.39616297,0.14847716,0.00708184,0.04274000,0.01387589,0.94752505,0.57225414,0.45692789
-2.42821411,1.64409692,0.36406092,0.13317880,0.00650028,0.04170425,0.01244494,0.88719828,0.56234119,0.44486114
-2.42221111,1.55500297,0.33494880,0.11955213,0.00593898,0.04056237,0.01108596,0.83067132,0.55044523,0.43173942
-2.41620810,1.46924908,0.30849808,0.10744357,0.00540253,0.03931341,0.00980801,0.77751964,0.53658475,0.41759487
-2.41020510,1.38640179,0.28438899,0.09670109,0.00489460,0.03795929,0.00861793,0.72733698,0.52081590,0.40248071
-2.40420210,1.30609503,0.26232079,0.08717899,0.00441796,0.03650485,0.00752030,0.67975196,0.50323588,0.38647491
-2.39819910,1.22804979,0.24201987,0.07874171,0.00397456,0.03495802,0.00651757,0.63444096,0.48398463,0.36968281
-2.39219610,1.15208787,0.22324544,0.07126681,0.00356566,0.03332976,0.00561016,0.59113716,0.46324481,0.35223871
-2.38619310,1.07813962,0.20579294,0.06464711,0.00319190,0.03163396,0.00479674,0.54963580,0.44123997,0.33430616
-2.38019010,1.00624595,0.18949546,0.05879198,0.00285346,0.02988722,0.00407442,0.50979572,0.41823111,0.31607721
-2.37418709,0.93655514,0.17422325,0.05362790,0.00255017,0.02810853,0.00343911,0.47153787,0.39451189,0.29777059
-2.36818409,0.86931538,0.15988190,0.04909844,0.00228159,0.02631893,0.00288574,0.43484099,0.37040264,0.27962911
-2.36218109,0.80486381,0.14640923,0.04516364,0.00204718,0.02454111,0.00240859,0.39973530,0.34624369,0.26191640
-2.35617809,0.74361320,0.13377151,0.04179903,0.00184633,0.02279896,0.00200155,0.36629476,0.32238831,0.24491329
-2.35017509,0.68603734,0.12195916,0.03899430,0.00167847,0.02111710,0.00165831,0.33462852,0.29919567,0.22891411
-2.34417209,0.63265592,0.11098230,0.03675174,0.00154310,0.01952057,0.00137263,0.30487212,0.27702412,0.21422298
-2.33816908,0.58401988,0.10086639,0.03508452,0.00143987,0.01803435,0.00113845,0.27717905,0.25622515,0.20115054
-2.33216608,0.54069777,0.09164819,0.03401485,0.00136854,0.01668311,0.00095008,0.25171292,0.23713817,0.19001098
-2.32616308,0.50326357,0.08337205,0.03357207,0.00132903,0.01549090,0.00080223,0.22864068,0.22008636,0.18111970
-2.32016008,0.47228626,0.07608685,0.03379071,0.00132140,0.01448094,0.00069015,0.20812691,0.20537356,0.17479143
-2.31415708,0.44832113,0.06984336,0.03470854,0.00134577,0.01367547,0.00060961,0.19032931,0.19328219,0.17133899
-2.30815408,0.43190268,0.06469215,0.03636452,0.00140234,0.01309558,0.00055691,0.17539539,0.18407217,0.17107243
-2.30215108,0.42353900,0.06068199,0.03879680,0.00149126,0.01276108,0.00052893,0.16346003,0.17798066,0.17429863
-2.29614807,0.42370709,0.05785862,0.04204070,0.00161262,0.01269040,0.00052301,0.15464396,0.17522242,0.18132108
-2.29014507,0.43284893,0.05626379,0.04612670,0.00176632,0.01290043,0.00053702,0.14905272,0.17599063,0.19243992
-2.28414207,0.45136784,0.05593448,0.05107839,0.00195202,0.01340631,0.00056923,0.14677593,0.18045790,0.20795187
-2.27813907,0.47962499,0.05690223,0.05691064,0.00216905,0.01422124,0.00061831,0.14788674,0.18877741,0.22815020
-2.27213607,0.51793565,0.05919248,0.06362777,0.00241632,0.01535615,0.00068327,0.15244108,0.20108390,0.25332459
-2.26613307,0.56656537,0.06282383,0.07122197,0.00269225,0.01681936,0.00076344,0.16047676,0.21749444,0.28376075
-2.26013007,0.62572595,0.06780733,0.07967204,0.00299472,0.01861618,0.00085840,0.17201224,0.23810897,0.31973996
-2.25412706,0.69557157,0.07414558,0.08894245,0.00332100,0.02074847,0.00096798,0.18704521,0.26301052,0.36153854
-2.24812406,0.77619521,0.08183190,0.09898293,0.00366775,0.02321419,0.00109223,0.20555085,0.29226521,0.40942720
-2.24212106,0.86762591,0.09084946,0.10972853,0.00403099,0.02600695,0.00123141,0.22748017,0.32592204,0.46367048
-2.23611806,0.96982724,0.10117057,0.12110045,0.00440615,0.02911559,0.00138599,0.25275843,0.36401265,0.52452618
-2.23011506,1.08269731,0.11275610,0.13300741,0.00478808,0.03252391,0.00155664,0.28128393,0.40655103,0.59224508
-2.22411206,1.20607084,0.12555522,0.14534784,0.00517119,0.03621042,0.00174424,0.31292742,0.45353344,0.66707064
-2.21810905,1.33972332,0.13950550,0.15801272,0.00554947,0.04014827,0.00194990,0.34753226,0.50493856,0.74923895
-2.21210605,1.48337759,0.15453340,0.17088911,0.00591670,0.04430541,0.00217495,0.38491562,0.56072787,0.83897860
-2.20610305,1.63671244,0.17055524,0.18386419,0.00626655,0.04864484,0.00242098,0.42487067,0.62084639,0.93651049
-2.20010005,1.79937319,0.18747867,0.19682981,0.00659275,0.05312516,0.00268977,0.46716987,0.68522369,1.04204731
-2.19409705,1.97098345,0.20520450,0.20968716,0.00688927,0.05770122,0.00298333,0.51156929,0.75377507,1.15579237
-2.18809405,2.15115746,0.22362896,0.22235162,0.00715051,0.06232500,0.00330384,0.55781373,0.82640277,1.27793760
-2.18209105,2.33951205,0.24264613,0.23475726,0.00737147,0.06694670,0.00365359,0.60564242,0.90299707,1.40866027
-2.17608804,2.53567710,0.26215053,0.24686100,0.00754787,0.07151579,0.00403495,0.65479493,0.98343696,1.54811823
-2.17008504,2.73930348,0.28203960,0.25864599,0.00767633,0.07598229,0.00445022,0.70501690,1.06759024,1.69644325
-2.16408204,2.95006736,0.30221593,0.27012405,0.00775449,0.08029796,0.00490156,0.75606516,1.15531271,1.85373231
-2.15807904,3.16766994,0.32258908,0.28133698,0.00778105,0.08441744,0.00539085,0.80771181,1.24644627,2.02003667
-2.15207604,3.39183182,0.34307680,0.29235652,0.00775583,0.08829933,0.00591952,0.85974683,1.34081581,2.19534871
-2.14607304,3.62228162,0.36360548,0.30328286,0.00767981,0.09190709,0.00648842,0.91197906,1.43822464,2.37958658
-2.14007004,3.85873865,0.38410986,0.31424174,0.00755502,0.09520967,0.00709764,0.96423517,1.53844866,2.57257702
-2.13406703,4.10089000,0.40453186,0.32538009,0.00738454,0.09818201,0.00774638,1.01635669,1.64122922,2.77403673
-2.12806403,4.34836283,0.42481861,0.33686028,0.00717236,0.10080521,0.00843276,1.06819520,1.74626492,2.98355296
-2.12206103,4.60069297,0.44491984,0.34885340,0.00692324,0.10306642,0.00915378,1.11960586,1.85320283,3.20056405
-2.11605803,4.85729147,0.46478464,0.36153157,0.00664256,0.10495857,0.00990512,1.17043980,1.96162945,3.42434094
-2.11005503,5.11741117,0.48435803,0.37505975,0.00633614,0.10647977,0.01068121,1.22053591,2.07106213,3.65397060
-2.10405203,5.38011518,0.50357740,0.38958742,0.00601005,0.10763268,0.01147516,1.26971258,2.18094153,3.88834255
-2.09804902,5.64425002,0.52236933,0.40524052,0.00567046,0.10842360,0.01227880,1.31776032,2.29062590,4.12613976
-2.09204602,5.90842543,0.54064682,0.42211401,0.00532339,0.10886167,0.01308287,1.36443570,2.39938788,4.36583485
-2.08604302,6.17100324,0.55830752,0.44026553,0.00497463,0.10895793,0.01387709,1.40945761,2.50641451,4.60569281
-2.08004002,6.43009719,0.57523296,0.45971053,0.00462954,0.10872460,0.01465044,1.45250613,2.61081108,4.84378108
-2.07403702,6.68358521,0.59128905,0.48041907,0.00429296,0.10817436,0.01539141,1.49322466,2.71160928,5.07798778
-2.06803402,6.92913505,0.60632807,0.50231460,0.00396912,0.10731986,0.01608832,1.53122536,2.80777994,5.30604829
-2.06203102,7.16424368,0.62019192,0.52527498,0.00366159,0.10617347,0.01672961,1.56609815,2.89825050,5.52558062
-2.05602801,7.38629013,0.63271684,0.54913550,0.00337324,0.10474712,0.01730429,1.59742284,2.98192696,5.73412895
-2.05002501,7.59260045,0.64373926,0.57369414,0.00310627,0.10305252,0.01780221,1.62478413,3.05772005,5.92921503
-2.04402201,7.78052335,0.65310251,0.59871872,0.00286222,0.10110141,0.01821444,1.64778871,3.12457485,6.10839614
