energy_ev,total_up,N_s_up,N_p_up,Nb_p_up,Nb_d_up,S_s_up,S_p_up
-4.30115058,2.05753319,0.00604984,0.19941082,1.31619136,0.51637509,0.01451279,0.88740695
-4.29514757,2.07363326,0.00651928,0.19792976,1.29893971,0.52530002,0.01504890,0.89595495
-4.28914457,2.10199610,0.00705147,0.19799110,1.29004412,0.53695461,0.01561950,0.90997357
-4.28314157,2.14221443,0.00764518,0.19963226,1.28948078,0.55116665,0.01621602,0.92928836
-4.27713857,2.19355724,0.00829860,0.20284557,1.29698411,0.56768744,0.01682829,0.95358710
-4.27113557,2.25498611,0.00900930,0.20757847,1.31205658,0.58619658,0.01744487,0.98242642
-4.26513257,2.32518135,0.00977426,0.21373518,1.33398607,0.60630899,0.01805335,1.01524269
-4.25912956,2.40257736,0.01058985,0.22117969,1.36187024,0.62758406,0.01864072,1.05136675
-4.25312656,2.48540604,0.01145186,0.22974014,1.39464707,0.64953679,0.01919381,1.09004198
-4.24712356,2.57174689,0.01235552,0.23921429,1.43113023,0.67165051,0.01969974,1.13044534
-4.24112056,2.65958219,0.01329542,0.24937603,1.47004828,0.69339084,0.02014634,1.17171050
-4.23511756,2.74685547,0.01426560,0.25998257,1.51008600,0.71422047,0.02052260,1.21295239
-4.22911456,2.83153127,0.01525950,0.27078222,1.54992655,0.73361441,0.02081907,1.25329238
-4.22311156,2.91165417,0.01627000,0.28152239,1.58829291,0.75107504,0.02102821,1.29188319
-4.21710855,2.98540514,0.01728937,0.29195751,1.62398706,0.76614656,0.02114465,1.32793267
-4.21110555,3.05115318,0.01830937,0.30185669,1.65592571,0.77842840,0.02116546,1.36072568
-4.20510255,3.10750043,0.01932120,0.31101072,1.68317115,0.78758700,0.02109024,1.38964329
-4.19909955,3.15331934,0.02031562,0.31923824,1.70495648,0.79336559,0.02092112,1.41417861
-4.19309655,3.18778044,0.02128296,0.32639078,1.72070420,0.79559167,0.02066276,1.43394877
-4.18709355,3.21037002,0.02221325,0.33235663,1.73003799,0.79418178,0.02032214,1.44870263
-4.18109055,3.22089701,0.02309631,0.33706319,1.73278729,0.78914347,0.01990835,1.45832403
-4.17508754,3.21948932,0.02392194,0.34047795,1.72898492,0.78057447,0.01943221,1.46283057
-4.16908454,3.20657971,0.02468005,0.34260802,1.71885830,0.76865888,0.01890596,1.46236810
-4.16308154,3.18288230,0.02536090,0.34349824,1.70281475,0.75366081,0.01834271,1.45720116
-4.15707854,3.14936092,0.02595532,0.34322804,1.68142211,0.73591561,0.01775609,1.44770012
-4.15107554,3.10719065,0.02645496,0.34190728,1.65538553,0.71581908,0.01715966,1.43432540
-4.14507254,3.05771477,0.02685255,0.33967124,1.62552181,0.69381512,0.01656650,1.41760976
-4.13906953,3.00239870,0.02714215,0.33667504,1.59273253,0.67038246,0.01598873,1.39813935
-4.13306653,2.94278320,0.02731941,0.33308780,1.55797708,0.64602076,0.01543713,1.37653446
-4.12706353,2.88043875,0.02738179,0.32908680,1.52224680,0.62123693,0.01492079,1.35343069
-4.12106053,2.81692281,0.02732875,0.32485191,1.48654105,0.59653200,0.01444687,1.32946140
-4.11505753,2.75374160,0.02716187,0.32056052,1.45184598,0.57238901,0.01402041,1.30524209
-4.10905453,2.69231759,0.02688500,0.31638319,1.41911646,0.54926241,0.01364422,1.28135704
-4.10305153,2.63396341,0.02650422,0.31248004,1.38926124,0.52756923,0.01331896,1.25834883
-4.09704852,2.57986274,0.02602780,0.30899812,1.36313143,0.50768207,0.01304316,1.23671069
-4.09104552,2.53105806,0.02546612,0.30606963,1.34151195,0.48992421,0.01281344,1.21688179
-4.08504252,2.48844494,0.02483143,0.30381098,1.32511536,0.47456664,0.01262476,1.19924525
-4.07903952,2.45277207,0.02413762,0.30232258,1.31457766,0.46182691,0.01247072,1.18412865
-4.07303652,2.42464625,0.02339989,0.30168930,1.31045519,0.45186973,0.01234391,1.17180654
-4.06703352,2.40454088,0.02263438,0.30198126,1.31322212,0.44480879,0.01223631,1.16250445
-4.06103052,2.39280711,0.02185778,0.30325495,1.32326782,0.44070982,0.01213966,1.15640397
-4.05502751,2.38968613,0.02108690,0.30555439,1.34089368,0.43959430,0.01204586,1.15364826
-4.04902451,2.39532169,0.02033826,0.30891219,1.36630910,0.44144371,0.01194732,1.15434756
-4.04302151,2.40977177,0.01962764,0.31335043,1.39962660,0.44620397,0.01183731,1.15858419
-4.03701851,2.43301884,0.01896977,0.31888120,1.44085613,0.45378980,0.01171023,1.16641687
-4.03101551,2.46497812,0.01837790,0.32550686,1.48989899,0.46408900,0.01156183,1.17788386
-4.02501251,2.50550370,0.01786359,0.33321989,1.54654195,0.47696632,0.01138944,1.19300506
-4.01900950,2.55439253,0.01743644,0.34200248,1.61045222,0.49226700,0.01119200,1.21178295
-4.01300650,2.61138670,0.01710397,0.35182592,1.68117403,0.50981998,0.01097020,1.23420232
-4.00700350,2.67617418,0.01687155,0.36264980,1.75812782,0.52944071,0.01072646,1.26022928
-4.00100050,2.74838881,0.01674236,0.37442139,1.84061244,0.55093378,0.01046485,1.28980942
-3.99499750,2.82761004,0.01671753,0.38707500,1.92781139,0.57409531,0.01019107,1.32286566
-3.98899450,2.91336293,0.01679620,0.40053168,2.01880312,0.59871520,0.00991230,1.35929587
-3.98299150,3.00511902,0.01697577,0.41469928,2.11257589,0.62457939,0.00963708,1.39897072
-3.97698849,3.10229841,0.01725212,0.42947288,2.20804685,0.65147208,0.00937511,1.44173174
-3.97098549,3.20427316,0.01761986,0.44473576,2.30408499,0.67917795,0.00913716,1.48739000
-3.96498249,3.31037234,0.01807265,0.46036071,2.39953739,0.70748443,0.00893484,1.53572547
-3.95897949,3.41988836,0.01860344,0.47621183,2.49325754,0.73618381,0.00878044,1.58648709
-3.95297649,3.53208451,0.01920479,0.49214664,2.58413491,0.76507534,0.00868676,1.63939358
-3.94697349,3.64620332,0.01986909,0.50801842,2.67112417,0.79396708,0.00866692,1.69413504
-3.94097049,3.76147526,0.02058878,0.52367875,2.75327294,0.82267747,0.00873415,1.75037514
-3.93496748,3.87712734,0.02135653,0.53897995,2.82974656,0.85103651,0.00890162,1.80775390
-3.92896448,3.99239111,0.02216534,0.55377759,2.89984881,0.87888653,0.00918218,1.86589079
-3.92296148,4.10650969,0.02300862,0.56793269,2.96303739,0.90608237,0.00958812,1.92438816
-3.91695848,4.21874326,0.02388018,0.58131372,3.01893359,0.93249110,0.01013090,1.98283473
-3.91095548,4.32837301,0.02477419,0.59379826,3.06732529,0.95799109,0.01082081,2.04080902
-3.90495248,4.43470308,0.02568506,0.60527434,3.10816352,0.98247066,0.01166665,2.09788260
-3.89894947,4.53706076,0.02660736,0.61564134,3.14155241,1.00582615,0.01267535,2.15362305
-3.89294647,4.63479473,0.02753560,0.62481061,3.16773313,1.02795970,0.01385157,2.20759655
-3.88694347,4.72727178,0.02846408,0.63270572,3.18706264,1.04877670,0.01519729,2.25937003
-3.88094047,4.81387222,0.02938671,0.63926246,3.19998810,1.06818310,0.01671140,2.30851287
-3.87493747,4.89398448,0.03029684,0.64442854,3.20701836,1.08608279,0.01838934,2.35459826
-3.86893447,4.96699937,0.03118709,0.64816319,3.20869377,1.10237508,0.02022273,2.39720422
-3.86293147,5.03230470,0.03204929,0.65043654,3.20555574,1.11695258,0.02219915,2.43591445
-3.85692846,5.08928080,0.03287441,0.65122902,3.19811759,1.12969961,0.02430190,2.47031926
-3.85092546,5.13729769,0.03365257,0.65053063,3.18683801,1.14049119,0.02651001,2.50001666
-3.84492246,5.17571461,0.03437310,0.64834033,3.17209839,1.14919298,0.02879829,2.52461403
-3.83891946,5.20388230,0.03502468,0.64466541,3.15418512,1.15566202,0.03113757,2.54373047
-3.83291646,5.22114880,0.03559557,0.63952096,3.13327780,1.15974859,0.03349509,2.55700017
-3.82691346,5.22686888,0.03607387,0.63292956,3.10944379,1.16129905,0.03583509,2.56407695
-3.82091046,5.22041742,0.03644778,0.62492098,3.08263953,1.16015975,0.03811953,2.56464018
-3.81490745,5.20120657,0.03670605,0.61553213,3.05271860,1.15618192,0.04030895,2.55840200
-3.80890445,5.16870643,0.03683827,0.60480722,3.01944600,1.14922737,0.04236351,2.54511587
-3.80290145,5.12246857,0.03683532,0.59279799,2.98251829,1.13917489,0.04424403,2.52458634
-3.79689845,5.06215163,0.03668970,0.57956418,2.94158835,1.12592700,0.04591315,2.49667951
-3.79089545,4.98754782,0.03639589,0.56517415,2.89629373,1.10941684,0.04733645,2.46133394
-3.78489245,4.89860904,0.03595064,0.54970550,2.84628714,1.08961485,0.04848357,2.41857150
-3.77888944,4.79547130,0.03535321,0.53324581,2.79126752,1.06653486,0.04932917,2.36850729
-3.77288644,4.67847578,0.03460548,0.51589332,2.73101025,1.04023925,0.04985383,2.31135834
-3.76688344,4.54818532,0.03371207,0.49775748,2.66539468,1.01084291,0.05004465,2.24745018
-3.76088044,4.40539493,0.03268029,0.47895933,2.59442782,0.97851566,0.04989581,2.17722075
-3.75487744,4.25113532,0.03151998,0.45963156,2.51826271,0.94348285,0.04940870,2.10122129
-3.74887444,4.08666876,0.03024337,0.43991825,2.43721055,0.90602422,0.04859192,2.02011366
-3.74287144,3.91347681,0.02886472,0.41997420,2.35174589,0.86647070,0.04746105,1.93466399
-3.73686843,3.73324016,0.02740002,0.39996373,2.26250455,0.82519943,0.04603806,1.84573275
-3.73086543,3.54781093,0.02586653,0.38005909,2.17027418,0.78262704,0.04435065,1.75426127
-3.72486243,3.35917833,0.02428234,0.36043833,2.07597805,0.73920143,0.04243133,1.66125531
-3.71885943,3.16942910,0.02266593,0.34128279,1.98065264,0.69539249,0.04031639,1.56776603
-3.71285643,2.98070408,0.02103567,0.32277416,1.88542013,0.65168198,0.03804478,1.47486931
-3.70685343,2.79515277,0.01940938,0.30509132,1.79145709,0.60855320,0.03565699,1.38364405
-3.70085043,2.61488764,0.01780395,0.28840704,1.69996070,0.56648061,0.03319388,1.29515036
-3.69484742,2.44194009,0.01623497,0.27288453,1.61211416,0.52592014,0.03069564,1.21040851
-3.68884442,2.27821959,0.01471642,0.25867428,1.52905264,0.48730028,0.02820079,1.13037932
-3.68284142,2.12547755,0.01326044,0.24591092,1.45183125,0.45101447,0.02574537,1.05594687
-3.67683842,1.98527701,0.01187721,0.23471062,1.38139625,0.41741487,0.02336223,0.98790376
-3.67083542,1.85896892,0.01057486,0.22516881,1.31856059,0.38680783,0.02108056,0.92693958
-3.66483242,1.74767546,0.00935945,0.21735846,1.26398446,0.35945091,0.01892552,0.87363254
-3.65882941,1.65228028,0.00823502,0.21132897,1.21816127,0.33555159,0.01691813,0.82844441
-3.65282641,1.57342541,0.00720373,0.20710559,1.18140947,0.31526746,0.01507519,0.79171841
-3.64682341,1.51151404,0.00626600,0.20468942,1.15386977,0.29870763,0.01340952,0.76367998
-3.64082041,1.46671835,0.00542069,0.20405793,1.13550769,0.28593525,0.01193009,0.74443964
-3.63481741,1.43899115,0.00466536,0.20516592,1.12612075,0.27697067,0.01064244,0.73399779
-3.62881441,1.42808033,0.00399647,0.20794681,1.12534955,0.27179513,0.00954905,0.73225059
-3.62281141,1.43354468,0.00340961,0.21231423,1.13269206,0.27035446,0.00864971,0.73899659
-3.61680840,1.45477035,0.00289978,0.21816369,1.14752010,0.27256266,0.00794199,0.75394352
-3.61080540,1.49098670,0.00246154,0.22537438,1.16909736,0.27830514,0.00742161,0.77671493
-3.60480240,1.54128109,0.00208926,0.23381088,1.19659807,0.28744129,0.00708282,0.80685630
-3.59879940,1.60461213,0.00177727,0.24332488,1.22912576,0.29980649,0.00691868,0.84384056
-3.59279640,1.67982115,0.00152002,0.25375667,1.26573147,0.31521330,0.00692133,0.88707296
-3.58679340,1.76564216,0.00131219,0.26493664,1.30543122,0.33345214,0.00708218,0.93589543
-3.58079040,1.86071054,0.00114881,0.27668663,1.34722234,0.35429125,0.00739203,0.98959064
-3.57478739,1.96357115,0.00102528,0.28882122,1.39009868,0.37747639,0.00784119,1.04738607
-3.56878439,2.07268642,0.00093747,0.30114907,1.43306461,0.40273032,0.00841944,1.10845846
-3.56278139,2.18644524,0.00088166,0.31347440,1.47514808,0.42975232,0.00911611,1.17193910
-3.55677839,2.30317351,0.00085463,0.32559854,1.51541267,0.45821813,0.00992005,1.23692016
-3.55077539,2.42114682,0.00085356,0.33732180,1.55296893,0.48778032,0.01081954,1.30246250
-3.54477239,2.53860587,0.00087604,0.34844563,1.58698512,0.51806957,0.01180237,1.36760515
-3.53876938,2.65377504,0.00091999,0.35877510,1.61669732,0.54869680,0.01285575,1.43137648
-3.53276638,2.76488392,0.00098365,0.36812166,1.64141911,0.57925645,0.01396635,1.49280714
-3.52676338,2.87019184,0.00106544,0.37630628,1.66055053,0.60933086,0.01512035,1.55094442
-3.52076038,2.96801478,0.00116400,0.38316271,1.67358630,0.63849567,0.01630347,1.60486791
-3.51475738,3.05675399,0.00127800,0.38854096,1.68012310,0.66632635,0.01750111,1.65370582
-3.50875438,3.13492536,0.00140617,0.39231070,1.67986548,0.69240541,0.01869842,1.69665158
-3.50275138,3.20118849,0.00154719,0.39436457,1.67263030,0.71633032,0.01988048,1.73297998
-3.49674837,3.25437424,0.00169965,0.39462109,1.65834915,0.73772162,0.02103244,1.76206231
-3.49074537,3.29350975,0.00186200,0.39302725,1.63706878,0.75623112,0.02213974,1.78337982
-3.48474237,3.31783951,0.00203250,0.38956032,1.60894909,0.77154971,0.02318823,1.79653493
-3.47873937,3.32684186,0.00220919,0.38422905,1.57425861,0.78341452,0.02416441,1.80125968
-3.47273637,3.32023987,0.00238992,0.37707400,1.53336763,0.79161510,0.02505561,1.79742106
-3.46673337,3.29800616,0.00257230,0.36816695,1.48673881,0.79599842,0.02585013,1.78502300
-3.46073037,3.26036149,0.00275376,0.35760947,1.43491570,0.79647235,0.02653745,1.76420480
-3.45472736,3.20776687,0.00293154,0.34553056,1.37850942,0.79300768,0.02710833,1.73523623
-3.44872436,3.14090981,0.00310280,0.33208353,1.31818389,0.78563833,0.02755502,1.69850934
-3.44272136,3.06068499,0.00326459,0.31744219,1.25464015,0.77446006,0.02787130,1.65452744
-3.43671836,2.96817027,0.00341402,0.30179646,1.18860026,0.75962751,0.02805262,1.60389157
-3.43071536,2.86459889,0.00354825,0.28534764,1.12079135,0.74134980,0.02809615,1.54728508
-3.42471236,2.75132902,0.00366464,0.26830346,1.05193032,0.71988486,0.02800088,1.48545679
-3.41870935,2.62981155,0.00376077,0.25087317,0.98270965,0.69553280,0.02776758,1.41920350
-3.41270635,2.50155747,0.00383459,0.23326268,0.91378482,0.66862838,0.02739888,1.34935217
-3.40670335,2.36810573,0.00388440,0.21567019,0.84576349,0.63953312,0.02689917,1.27674258
-3.40070035,2.23099255,0.00390901,0.19828221,0.77919690,0.60862704,0.02627460,1.20221079
-3.39469735,2.09172304,0.00390771,0.18127016,0.71457338,0.57630062,0.02553299,1.12657392
-3.38869435,1.95174582,0.00388033,0.16478771,0.65231417,0.54294685,0.02468367,1.05061653
-3.38269135,1.81243098,0.00382724,0.14896880,0.59277141,0.50895401,0.02373735,0.97507890
-3.37668834,1.67505198,0.00374937,0.13392640,0.53622812,0.47469894,0.02270595,0.90064731
-3.37068534,1.54077143,0.00364813,0.11975202,0.48290008,0.44054135,0.02160235,0.82794646
-3.36468234,1.41063090,0.00352542,0.10651584,0.43293921,0.40681890,0.02044018,0.75753403
-3.35867934,1.28554462,0.00338354,0.09426751,0.38643835,0.37384350,0.01923354,0.68989728
-3.35267634,1.16629683,0.00322514,0.08303733,0.34343691,0.34189855,0.01799673,0.62545151
-3.34667334,1.05354259,0.00305310,0.07283799,0.30392732,0.31123729,0.01674395,0.56454047
-3.34067034,0.94781148,0.00287048,0.06366651,0.26786196,0.28208222,0.01548908,0.50743814
-3.33466733,0.84951408,0.00268041,0.05550633,0.23516017,0.25462551,0.01424538,0.45435199
-3.32866433,0.75895038,0.00248604,0.04832961,0.20571533,0.22903023,0.01302525,0.40542731
-3.32266133,0.67632007,0.00229039,0.04209939,0.17940174,0.20543251,0.01184006,0.36075242
-3.31665833,0.60173397,0.00209638,0.03677168,0.15608108,0.18394431,0.01069994,0.32036445
-3.31065533,0.53522617,0.00190665,0.03229746,0.13560844,0.16465668,0.00961371,0.28425560
-3.30465233,0.47676656,0.00172363,0.02862434,0.11783782,0.14764347,0.00858877,0.25237943
-3.29864932,0.42627316,0.00154942,0.02569802,0.10262690,0.13296522,0.00763107,0.22465723
-3.29264632,0.38362393,0.00138582,0.02346355,0.08984124,0.12067303,0.00674517,0.20098397
-3.28664332,0.34866767,0.00123431,0.02186617,0.07935766,0.11081233,0.00593424,0.18123396
-3.28064032,0.32123360,0.00109604,0.02085202,0.07106688,0.10342630,0.00520023,0.16526583
-3.27463732,0.30113945,0.00097188,0.02036853,0.06487548,0.09855870,0.00454394,0.15292684
-3.26863432,0.28819770,0.00086241,0.02036466,0.06070691,0.09625607,0.00396520,0.14405642
-3.26263132,0.28221986,0.00076796,0.02079090,0.05850182,0.09656909,0.00346305,0.13848878
-3.25662831,0.28301869,0.00068865,0.02159925,0.05821755,0.09955291,0.00303587,0.13605474
-3.25062531,0.29040817,0.00062441,0.02274302,0.05982681,0.10526651,0.00268160,0.13658262
-3.24462231,0.30420154,0.00057502,0.02417665,0.06331560,0.11377086,0.00239784,0.13989835
-3.23861931,0.32420726,0.00054016,0.02585555,0.06868041,0.12512602,0.00218206,0.14582484
-3.23261631,0.35022328,0.00051939,0.02773588,0.07592477,0.13938721,0.00203164,0.15418075
-3.22661331,0.38202994,0.00051219,0.02977451,0.08505519,0.15659985,0.00194402,0.16477877
-3.22061031,0.41938170,0.00051800,0.03192899,0.09607670,0.17679392,0.00191673,0.17742363
-3.21460730,0.46199849,0.00053618,0.03415764,0.10898807,0.19997772,0.00194743,0.19190997
-3.20860430,0.50955691,0.00056606,0.03641968,0.12377694,0.22613142,0.00203391,0.20802031
-3.20260130,0.56168203,0.00060691,0.03867554,0.14041503,0.25520069,0.00217405,0.22552333
-3.19659830,0.61794042,0.00065796,0.04088716,0.15885365,0.28709075,0.00236580,0.24417268
-3.19059530,0.67783484,0.00071837,0.04301842,0.17901984,0.32166140,0.00260711,0.26370638
-3.18459230,0.74080142,0.00078724,0.04503553,0.20081324,0.35872316,0.00289580,0.28384715
-3.17858929,0.80620958,0.00086360,0.04690750,0.22410408,0.39803513,0.00322956,0.30430370
-3.17258629,0.87336526,0.00094642,0.04860659,0.24873226,0.43930482,0.00360580,0.32477304
-3.16658329,0.94151767,0.00103457,0.05010874,0.27450805,0.48219016,0.00402161,0.34494387
-3.16058029,1.00986970,0.00112689,0.05139387,0.30121405,0.52630390,0.00447367,0.36450108
-3.15457729,1.07759191,0.00122213,0.05244625,0.32860892,0.57122056,0.00495827,0.38313117
-3.14857429,1.14383982,0.00131903,0.05325467,0.35643248,0.61648565,0.00547120,0.40052855
-3.14257129,1.20777407,0.00141628,0.05381260,0.38441226,0.66162713,0.00600785,0.41640240
-3.13656828,1.26858276,0.00151260,0.05411821,0.41227124,0.70616871,0.00656321,0.43048403
-3.13056528,1.32550515,0.00160671,0.05417431,0.43973650,0.74964450,0.00713195,0.44253421
-3.12456228,1.37785580,0.00169742,0.05398825,0.46654834,0.79161442,0.00770851,0.45235038
-3.11855928,1.42504799,0.00178363,0.05357163,0.49246962,0.83167970,0.00828722,0.45977333
-3.11255628,1.46661537,0.00186435,0.05294006,0.51729469,0.86949771,0.00886246,0.46469300
-3.10655328,1.50223083,0.00193877,0.05211277,0.54085748,0.90479537,0.00942878,0.46705320
-3.10055028,1.53172133,0.00200625,0.05111217,0.56303838,0.93738041,0.00998108,0.46685501
-3.09454727,1.55507819,0.00206637,0.04996343,0.58376936,0.96714979,0.01051472,0.46415856
-3.08854427,1.57246181,0.00211891,0.04869394,0.60303703,0.99409466,0.01102565,0.45908322
-3.08254127,1.58420067,0.00216390,0.04733282,0.62088340,1.01830170,0.01151053,0.45180610
-3.07653827,1.59078429,0.00220160,0.04591034,0.63740423,1.03995027,0.01196677,0.44255885
-3.07053527,1.59285033,0.00223248,0.04445745,0.65274480,1.05930571,0.01239257,0.43162298
-3.06453227,1.59116644,0.00225722,0.04300518,0.66709346,1.07670877,0.01278690,0.41932373
-3.05852926,1.58660722,0.00227666,0.04158418,0.68067308,1.09256172,0.01314945,0.40602281
-3.05252626,1.58012758,0.00229181,0.04022417,0.69373079,1.10731173,0.01348051,0.39211033
-3.04652326,1.57273342,0.00230379,0.03895353,0.70652664,1.12143233,0.01378088,0.37799596
-3.04052026,1.56545094,0.00231378,0.03779884,0.71932160,1.13540376,0.01405167,0.36409996
-3.03451726,1.55929575,0.00232297,0.03678450,0.73236560,1.14969336,0.01429415,0.35084396
-3.02851426,1.55524315,0.00233258,0.03593242,0.74588632,1.16473683,0.01450957,0.33864206
-3.02251126,1.55420059,0.00234373,0.03526173,0.76007908,1.18092126,0.01469896,0.32789220
-3.01650825,1.55698328,0.00235748,0.03478855,0.77509863,1.19857082,0.01486302,0.31896814
-3.01050525,1.56429372,0.00237473,0.03452584,0.79105306,1.21793573,0.01500198,0.31221191
-3.00450225,1.57670552,0.00239627,0.03448321,0.80800009,1.23918487,0.01511548,0.30792707
-2.99849925,1.59465183,0.00242269,0.03466694,0.82594600,1.26240221,0.01520259,0.30637257
-2.99249625,1.61841823,0.00245441,0.03507984,0.84484700,1.28758715,0.01526179,0.30775726
-2.98649325,1.64813989,0.00249165,0.03572130,0.86461292,1.31465837,0.01529103,0.31223507
-2.98049025,1.68380251,0.00253445,0.03658727,0.88511286,1.34346081,0.01528784,0.31990086
-2.97448724,1.72524642,0.00258266,0.03767028,0.90618237,1.37377504,0.01524946,0.33078690
-2.96848424,1.77217336,0.00263595,0.03895952,0.92763164,1.40532852,0.01517306,0.34486001
-2.96248124,1.82415516,0.00269384,0.04044087,0.94925406,1.43780770,0.01505587,0.36201950
-2.95647824,1.88064396,0.00275569,0.04209696,0.97083484,1.47087047,0.01489542,0.38209607
-2.95047524,1.94098337,0.00282073,0.04390726,0.99215884,1.50415807,0.01468974,0.40485171
-2.94447224,2.00442048,0.00288808,0.04584822,1.01301761,1.53730611,0.01443749,0.42998088
-2.93846923,2.07011847,0.00295678,0.04789341,1.03321500,1.56995409,0.01413815,0.45711321
-2.93246623,2.13716992,0.00302579,0.05001371,1.05257133,1.60175339,0.01379209,0.48581777
-2.92646323,2.20461102,0.00309400,0.05217762,1.07092613,1.63237354,0.01340065,0.51560925
-2.92046023,2.27143682,0.00316029,0.05435157,1.08813944,1.66150697,0.01296613,0.54595601
-2.91445723,2.33661783,0.00322352,0.05650038,1.10409184,1.68887241,0.01249179,0.57629002
-2.90845423,2.39911811,0.00328257,0.05858777,1.11868370,1.71421741,0.01198173,0.60601871
-2.90245123,2.45791498,0.00333636,0.06057697,1.13183371,1.73732015,0.01144080,0.63453836
-2.89644822,2.51202027,0.00338386,0.06243144,1.14347724,1.75799110,0.01087444,0.66124890
-2.89044522,2.56050271,0.00342417,0.06411558,1.15356479,1.77607474,0.01028853,0.68556949
-2.88444222,2.60251114,0.00345652,0.06559559,1.16206079,1.79145161,0.00968918,0.70695448
-2.87843922,2.63729763,0.00348028,0.06684025,1.16894299,1.80404070,0.00908258,0.72490903
-2.87243622,2.66423977,0.00349506,0.06782175,1.17420249,1.81380228,0.00847478,0.73900390
-2.86643322,2.68286102,0.00350071,0.06851645,1.17784459,1.82074086,0.00787160,0.74888852
-2.86043022,2.69284806,0.00349735,0.06890554,1.17989006,1.82490809,0.00727843,0.75430195
-2.85442721,2.69406408,0.00348544,0.06897561,1.18037705,1.82640515,0.00670017,0.75508106
-2.84842421,2.68655706,0.00346576,0.06871907,1.17936309,1.82538433,0.00614111,0.75116547
-2.84242121,2.67056226,0.00343947,0.06813438,1.17692702,1.82204918,0.00560490,0.74259910
-2.83641821,2.64649849,0.00340812,0.06722609,1.17317063,1.81665307,0.00509455,0.72952813
-2.83041521,2.61495780,0.00337365,0.06600475,1.16821961,1.80949575,0.00461237,0.71219541
-2.82441221,2.57668909,0.00333838,0.06448656,1.16222360,1.80091772,0.00416006,0.69093166
-2.81840920,2.53257571,0.00330500,0.06269287,1.15535525,1.79129250,0.00373873,0.66614377
-2.81240620,2.48360837,0.00327655,0.06064957,1.14780806,1.78101692,0.00334895,0.63830078
-2.80640320,2.43085416,0.00325634,0.05838629,1.13979313,1.77049973,0.00299082,0.60791828
-2.80040020,2.37542319,0.00324795,0.05593555,1.13153474,1.76014900,0.00266405,0.57554179
-2.79439720,2.31843447,0.00325511,0.05333188,1.12326512,1.75035896,0.00236803,0.54172996
-2.78839420,2.26098239,0.00328165,0.05061089,1.11521845,1.74149693,0.00210186,0.50703836
-2.78239120,2.20410550,0.00333139,0.04780835,1.10762460,1.73389114,0.00186448,0.47200445
-2.77638819,2.14875897,0.00340804,0.04495941,1.10070279,1.72782013,0.00165467,0.43713422
-2.77038519,2.09579188,0.00351512,0.04209782,1.09465563,1.72350438,0.00147114,0.40289125
-2.76438219,2.04593037,0.00365581,0.03925530,1.08966394,1.72110091,0.00131254,0.36968803
-2.75837919,1.99976714,0.00383288,0.03646102,1.08588256,1.72070114,0.00117753,0.33788019
-2.75237619,1.95775766,0.00404857,0.03374125,1.08343760,1.72233242,0.00106479,0.30776325
-2.74637319,1.92022305,0.00430450,0.03111907,1.08242521,1.72596321,0.00097306,0.27957199
-2.74037019,1.88735906,0.00460160,0.02861428,1.08291216,1.73151186,0.00090114,0.25348209
-2.73436718,1.85925057,0.00494001,0.02624333,1.08493817,1.73885863,0.00084795,0.22961380
-2.72836418,1.83589061,0.00531912,0.02401951,1.08851993,1.74786045,0.00081251,0.20803710
-2.72236118,1.81720262,0.00573747,0.02195299,1.09365674,1.75836758,0.00079398,0.18877806
-2.71635818,1.80306484,0.00619281,0.02005117,1.10033744,1.77024156,0.00079166,0.17182578
-2.71035518,1.79333519,0.00668215,0.01831884,1.10854825,1.78337320,0.00080503,0.15713970
-2.70435218,1.78787554,0.00720178,0.01675857,1.11828117,1.79769992,0.00083374,0.14465665
-2.69834917,1.78657383,0.00774742,0.01537089,1.12954231,1.81322114,0.00087761,0.13429751
-2.69234617,1.78936304,0.00831431,0.01415469,1.14235973,1.83001094,0.00093667,0.12597308
-2.68634317,1.79623586,0.00889736,0.01310737,1.15679013,1.84822706,0.00101115,0.11958901
-2.68034017,1.80725442,0.00949130,0.01222516,1.17292395,1.86811557,0.00110146,0.11504969
-2.67433717,1.82255442,0.01009081,0.01150325,1.19088828,1.89001066,0.00120817,0.11226102
-2.66833417,1.84234347,0.01069075,0.01093598,1.21084723,1.91432917,0.00133204,0.11113212
-2.66233117,1.86689366,0.01128621,0.01051697,1.23299944,1.94156001,0.00147393,0.11157598
-2.65632816,1.89652854,0.01187272,0.01023917,1.25757256,1.97224838,0.00163478,0.11350922
-2.65032516,1.93160520,0.01244631,0.01009495,1.28481467,2.00697546,0.00181556,0.11685112
-2.64432216,1.97249207,0.01300360,0.01007614,1.31498284,2.04633411,0.00201722,0.12152208
-2.63831916,2.01954357,0.01354184,0.01017403,1.34832911,2.09090153,0.00224056,0.12744159
-2.63231616,2.07307253,0.01405893,0.01037939,1.38508441,2.14120990,0.00248622,0.13452615
-2.62631316,2.13332194,0.01455337,0.01068248,1.42544119,2.19771624,0.00275456,0.14268696
-2.62031016,2.20043702,0.01502422,0.01107309,1.46953539,2.26077270,0.00304558,0.15182792
-2.61430715,2.27443916,0.01547100,0.01154050,1.51742886,2.33059870,0.00335883,0.16184383
-2.60830415,2.35520297,0.01589361,0.01207358,1.56909302,2.40725604,0.00369335,0.17261895
-2.60230115,2.44243759,0.01629217,0.01266081,1.62439492,2.49062841,0.00404759,0.18402626
