energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Li_s_up,Te_p_up,Te_d_up
-3.10055028,20.21070641,0.03564058,0.22088092,1.27264614,17.47148015,0.15668756,1.31134516,0.00000000
-3.09454727,20.06469646,0.03637815,0.21529750,1.26251352,17.32077639,0.16317356,1.31715350,0.00000000
-3.08854427,19.91707826,0.03712679,0.20940937,1.25187530,17.16786203,0.16950757,1.32412013,0.00000000
-3.08254127,19.76738673,0.03789371,0.20326212,1.24079479,17.01220690,0.17563034,1.33226059,0.00000000
-3.07653827,19.61516184,0.03868825,0.19691405,1.22937491,16.85325860,0.18148706,1.34159706,0.00000000
-3.07053527,19.46002869,0.03952207,0.19043551,1.21776461,16.69051231,0.18702828,1.35216585,0.00000000
-3.06453227,19.30176439,0.04040914,0.18390769,1.20616317,16.52357047,0.19221054,1.36402339,0.00000000
-3.05852926,19.14034868,0.04136565,0.17742102,1.19482190,16.35218977,0.19699661,1.37725016,0.00000000
-3.05252626,18.97599620,0.04240975,0.17107316,1.18404325,16.17631383,0.20135555,1.39195219,0.00000000
-3.04652326,18.80916972,0.04356123,0.16496656,1.17417687,15.99609084,0.20526247,1.40826007,0.00000000
-3.04052026,18.64057417,0.04484099,0.15920597,1.16561283,15.81187626,0.20869803,1.42632512,0.00000000
-3.03451726,18.47113265,0.04627038,0.15389559,1.15877202,15.62422145,0.21164789,1.44631299,0.00000000
-3.02851426,18.30194610,0.04787052,0.14913631,1.15409394,15.43384949,0.21410201,1.46839471,0.00000000
-3.02251126,18.13423904,0.04966139,0.14502280,1.15202213,15.24162003,0.21605396,1.49273554,0.00000000
-3.01650825,17.96929412,0.05166094,0.14164078,1.15298784,15.04848537,0.21750021,1.51948215,0.00000000
-3.01050525,17.80837878,0.05388415,0.13906442,1.15739232,14.85543995,0.21843956,1.54874850,0.00000000
-3.00450225,17.65266710,0.05634200,0.13735387,1.16558842,14.66346573,0.21887267,1.58060120,0.00000000
-2.99849925,17.50316045,0.05904062,0.13655319,1.17786220,14.47347575,0.21880174,1.61504499,0.00000000
-2.99249625,17.36061017,0.06198037,0.13668851,1.19441528,14.28625823,0.21823029,1.65200905,0.00000000
-2.98649325,17.22544570,0.06515509,0.13776664,1.21534870,14.10242349,0.21716320,1.69133494,0.00000000
-2.98049025,17.09771128,0.06855156,0.13977410,1.24064916,13.92235584,0.21560674,1.73276690,0.00000000
-2.97448724,16.97701429,0.07214905,0.14267663,1.27017812,13.74617244,0.21356890,1.77594508,0.00000000
-2.96848424,16.86248805,0.07591917,0.14641924,1.30366485,13.57369111,0.21105963,1.82040248,0.00000000
-2.96248124,16.75277138,0.07982592,0.15092682,1.34070357,13.40440883,0.20809126,1.86556584,0.00000000
-2.95647824,16.64600721,0.08382605,0.15610532,1.38075540,13.23749238,0.20467889,1.91076100,0.00000000
-2.95047524,16.53986149,0.08786966,0.16184346,1.42315532,13.07178251,0.20084078,1.95522280,0.00000000
-2.94447224,16.43156350,0.09190110,0.16801507,1.46712408,12.90581230,0.19659876,1.99810938,0.00000000
-2.93846923,16.31796742,0.09586013,0.17448191,1.51178510,12.73784030,0.19197853,2.03852085,0.00000000
-2.93246623,16.19563448,0.09968324,0.18109698,1.55618580,12.56589800,0.18700992,2.07552158,0.00000000
-2.92646323,16.06093390,0.10330530,0.18770815,1.59932289,12.38785103,0.18172709,2.10816578,0.00000000
-2.92046023,15.91015961,0.10666121,0.19416219,1.64017063,12.20147234,0.17616860,2.13552515,0.00000000
-2.91445723,15.73965922,0.10968772,0.20030879,1.67771123,12.00452504,0.17037749,2.15671792,0.00000000
-2.90845423,15.54597028,0.11232527,0.20600475,1.71096610,11.79485207,0.16440114,2.17093792,0.00000000
-2.90245123,15.32595839,0.11451974,0.21111796,1.73902671,11.57046895,0.15829112,2.17748262,0.00000000
-2.89644822,15.07695135,0.11622411,0.21553107,1.76108381,11.32965555,0.15210298,2.17577888,0.00000000
-2.89044522,14.79686281,0.11739993,0.21914481,1.77645372,11.07104267,0.14589578,2.16540527,0.00000000
-2.88444222,14.48429964,0.11801853,0.22188064,1.78460051,10.79368897,0.13973170,2.14610992,0.00000000
-2.87843922,14.13864721,0.11806192,0.22368282,1.78515312,10.49714419,0.13367541,2.11782301,0.00000000
-2.87243622,13.76012780,0.11752340,0.22451959,1.77791662,10.18149502,0.12779335,2.08066327,0.00000000
-2.86643322,13.34982857,0.11640773,0.22438363,1.76287707,9.84739079,0.12215289,2.03493816,0.00000000
-2.86043022,12.90969682,0.11473093,0.22329159,1.74019986,9.49604696,0.11682137,1.98113743,0.00000000
-2.85442721,12.44250196,0.11251979,0.22128286,1.71022160,9.12922573,0.11186498,1.91992057,0.00000000
-2.84842421,11.95176523,0.10981090,0.21841754,1.67343597,8.74919408,0.10734759,1.85209837,0.00000000
-2.84242121,11.44165990,0.10664953,0.21477373,1.63047436,8.35866074,0.10332940,1.77860953,0.00000000
-2.83641821,10.91688639,0.10308811,0.21044435,1.58208212,7.96069504,0.09986563,1.70049323,0.00000000
-2.83041521,10.38252760,0.09918467,0.20553346,1.52909178,7.55863104,0.09700504,1.61885891,0.00000000
-2.82441221,9.84389129,0.09500105,0.20015249,1.47239435,7.15596156,0.09478860,1.53485451,0.00000000
-2.81840920,9.30634653,0.09060123,0.19441631,1.41291024,6.75622700,0.09324809,1.44963455,0.00000000
-2.81240620,8.77516155,0.08604952,0.18843948,1.35156097,6.36290405,0.09240487,1.36432933,0.00000000
-2.80640320,8.25535033,0.08140910,0.18233279,1.28924308,5.97929940,0.09226880,1.28001653,0.00000000
-2.80040020,7.75153408,0.07674054,0.17620023,1.22680514,5.60845302,0.09283730,1.19769630,0.00000000
-2.79439720,7.26782359,0.07210072,0.17013640,1.16502890,5.25305503,0.09409477,1.11827070,0.00000000
-2.78839420,6.80772637,0.06754193,0.16422469,1.10461510,4.91537943,0.09601219,1.04252811,0.00000000
-2.78239120,6.37408177,0.06311133,0.15853601,1.04617433,4.59723669,0.09854710,0.97113311,0.00000000
-2.77638819,5.96902541,0.05885065,0.15312830,0.99022301,4.29994654,0.10164395,0.90462188,0.00000000
-2.77038519,5.59398280,0.05479625,0.14804657,0.93718434,4.02433089,0.10523475,0.84340296,0.00000000
-2.76438219,5.24969082,0.05097942,0.14332376,0.88739374,3.77072610,0.10924016,0.78776312,0.00000000
-2.75837919,4.93624421,0.04742686,0.13898198,0.84110829,3.53901276,0.11357082,0.73787766,0.00000000
-2.75237619,4.65316367,0.04416140,0.13503435,0.79851925,3.32866062,0.11812912,0.69382450,0.00000000
-2.74637319,4.39948093,0.04120280,0.13148709,0.75976697,3.13878547,0.12281120,0.65560110,0.00000000
-2.74037019,4.17383614,0.03856862,0.12834202,0.72495711,2.96821502,0.12750915,0.62314338,0.00000000
-2.73436718,3.97458249,0.03627511,0.12559904,0.69417743,2.81556000,0.13211347,0.59634561,0.00000000
-2.72836418,3.79989319,0.03433798,0.12325882,0.66751413,2.67928739,0.13651559,0.57508030,0.00000000
-2.72236118,3.64786612,0.03277310,0.12132527,0.64506700,2.55779255,0.14061046,0.55921725,0.00000000
-2.71635818,3.51662212,0.03159707,0.11980798,0.62696270,2.44946748,0.14429909,0.54864085,0.00000000
-2.71035518,3.40439324,0.03082753,0.11872429,0.61336547,2.35276286,0.14749098,0.54326496,0.00000000
-2.70435218,3.30959814,0.03048334,0.11810108,0.60448492,2.26624204,0.15010644,0.54304468,0.00000000
-2.69834917,3.23090253,0.03058439,0.11797615,0.60058044,2.18862552,0.15207855,0.54798468,0.00000000
-2.69234617,3.16726313,0.03115138,0.11839908,0.60196210,2.11882524,0.15335491,0.55814354,0.00000000
-2.68634317,3.11795438,0.03220516,0.11943156,0.60898782,2.05596805,0.15389898,0.57363415,0.00000000
-2.68034017,3.08257787,0.03376604,0.12114717,0.62205696,1.99940842,0.15369099,0.59461993,0.00000000
-2.67433717,3.06105479,0.03585279,0.12363049,0.64160022,1.94873092,0.15272848,0.62130714,0.00000000
-2.66833417,3.05360250,0.03848160,0.12697560,0.66806637,1.90374271,0.15102630,0.65393341,0.00000000
-2.66233117,3.06069638,0.04166485,0.13128389,0.70190585,1.86445736,0.14861620,0.69275292,0.00000000
-2.65632816,3.08301890,0.04540988,0.13666127,0.74355179,1.83107064,0.14554594,0.73801881,0.00000000
-2.65032516,3.12139798,0.04971775,0.14321479,0.79339902,1.80392977,0.14187798,0.78996333,0.00000000
-2.64432216,3.17673678,0.05458202,0.15104866,0.85178154,1.78349722,0.13768776,0.84877654,0.00000000
-2.63831916,3.24993774,0.05998767,0.16025992,0.91894939,1.77031051,0.13306168,0.91458439,0.00000000
-2.63231616,3.34182349,0.06591015,0.17093373,0.99504543,1.76493945,0.12809474,0.98742703,0.00000000
-2.62631316,3.45305749,0.07231463,0.18313848,1.08008321,1.76794217,0.12288799,1.06723825,0.00000000
-2.62031016,3.58406736,0.07915553,0.19692095,1.17392663,1.77982154,0.11754589,1.15382705,0.00000000
-2.61430715,3.73497385,0.08637630,0.21230165,1.27627236,1.80098333,0.11217353,1.24686209,0.00000000
-2.60830415,3.90552822,0.09390952,0.22927054,1.38663603,1.83169755,0.10687394,1.34586003,0.00000000
-2.60230115,4.09506068,0.10167739,0.24778344,1.50434294,1.87206441,0.10174546,1.45017832,0.00000000
-2.59629815,4.30244232,0.10959248,0.26775913,1.62852408,1.92198603,0.09687933,1.55901315,0.00000000
-2.59029515,4.52606244,0.11755892,0.28907766,1.75811803,1.98114504,0.09235747,1.67140284,0.00000000
-2.58429215,4.76382279,0.12547381,0.31157961,1.89187916,2.04899111,0.08825058,1.78623703,0.00000000
-2.57828914,5.01314970,0.13322907,0.33506682,2.02839234,2.12473581,0.08461663,1.90227149,0.00000000
-2.57228614,5.27102430,0.14071348,0.35930434,2.16609394,2.20735652,0.08149963,2.01814850,0.00000000
-2.56628314,5.53403050,0.14781492,0.38402379,2.30329896,2.29560927,0.07892890,2.13242207,0.00000000
-2.56028014,5.79841956,0.15442283,0.40892805,2.43823346,2.38805031,0.07691871,2.24358759,0.00000000
-2.55427714,6.06018949,0.16043076,0.43369713,2.56907151,2.48306593,0.07546832,2.35011471,0.00000000
-2.54827414,6.31517676,0.16573883,0.45799501,2.69397557,2.57890949,0.07456246,2.45048269,0.00000000
-2.54227114,6.55915729,0.17025629,0.48147739,2.81113886,2.67374458,0.07417216,2.54321671,0.00000000
-2.53626813,6.78795339,0.17390380,0.50379992,2.91882843,2.76569269,0.07425594,2.62692419,0.00000000
-2.53026513,6.99754263,0.17661554,0.52462667,3.01542734,2.85288380,0.07476134,2.70032965,0.00000000
-2.52426213,7.18416493,0.17834099,0.54363860,3.09947450,2.93350793,0.07562665,2.76230694,0.00000000
-2.51825913,7.34442388,0.17904638,0.56054165,3.16970075,3.00586585,0.07678299,2.81190781,0.00000000
-2.51225613,7.47537871,0.17871568,0.57507414,3.22505995,3.06841699,0.07815644,2.84838570,0.00000000
-2.50625313,7.57462343,0.17735112,0.58701331,3.26475389,3.11982274,0.07967040,2.87121413,0.00000000
-2.50025013,7.64035065,0.17497326,0.59618075,3.28825040,3.15898357,0.08124795,2.88009899,0.00000000
-2.49424712,7.67139773,0.17162053,0.60244644,3.29529400,3.18506868,0.08281433,2.87498464,0.00000000
-2.48824412,7.66727397,0.16734826,0.60573144,3.28590891,3.19753701,0.08429927,2.85605355,0.00000000
-2.48224112,7.62816837,0.16222736,0.60600912,3.26039448,3.19614916,0.08563935,2.82371985,0.00000000
-2.47623812,7.55493799,0.15634244,0.60330488,3.21931347,3.18096989,0.08678016,2.77861718,0.00000000
-2.47023512,7.44907802,0.14978976,0.59769453,3.16347380,3.15236127,0.08767829,2.72158143,0.00000000
-2.46423212,7.31267532,0.14267477,0.58930130,3.09390455,3.11096726,0.08830314,2.65362921,0.00000000
-2.45822911,7.14834746,0.13510960,0.57829182,3.01182730,3.05769039,0.08863839,2.57593290,0.00000000
-2.45222611,6.95917026,0.12721037,0.56487105,2.91862401,2.99366188,0.08868317,2.48979328,0.00000000
-2.44622311,6.74859671,0.11909456,0.54927655,2.81580248,2.92020649,0.08845290,2.39661070,0.00000000
-2.44022011,6.52037043,0.11087848,0.53177221,2.70496068,2.83880386,0.08797972,2.29785571,0.00000000
-2.43421711,6.27843690,0.10267489,0.51264169,2.58775115,2.75104768,0.08731250,2.19503999,0.00000000
-2.42821411,6.02685535,0.09459088,0.49218177,2.46584638,2.65860449,0.08651644,2.08968847,0.00000000
-2.42221111,5.76971385,0.08672605,0.47069585,2.34090622,2.56317339,0.08567215,1.98331300,0.00000000
-2.41620810,5.51105006,0.07917096,0.44848777,2.21454800,2.46644806,0.08487431,1.87738832,0.00000000
-2.41020510,5.25477896,0.07200608,0.42585603,2.08831995,2.37008198,0.08422986,1.77333035,0.00000000
-2.40420210,5.00462903,0.06530087,0.40308862,1.96367835,2.27565761,0.08385568,1.67247724,0.00000000
-2.39819910,4.76408719,0.05911342,0.38045854,1.84196857,2.18465996,0.08387587,1.57607286,0.00000000
-2.39219610,4.53635270,0.05349020,0.35821994,1.72441013,2.09845464,0.08441855,1.48525299,0.00000000
-2.38619310,4.32429953,0.04846620,0.33660509,1.61208550,2.01827027,0.08561236,1.40103360,0.00000000
-2.38019010,4.13044647,0.04406526,0.31582201,1.50593263,1.94518481,0.08758252,1.32430135,0.00000000
-2.37418709,3.95693397,0.04030053,0.29605284,1.40674067,1.88011540,0.09044674,1.25580575,0.00000000
-2.36818409,3.80550667,0.03717505,0.27745282,1.31514860,1.82381093,0.09431092,1.19615279,0.00000000
-2.36218109,3.67750042,0.03468250,0.26014985,1.23164630,1.77684692,0.09926475,1.14579992,0.00000000
-2.35617809,3.57383312,0.03280785,0.24424454,1.15657757,1.73962189,0.10537748,1.10505206,0.00000000
-2.35017509,3.49499853,0.03152813,0.22981069,1.09014488,1.71235511,0.11269380,1.07405874,0.00000000
-2.34417209,3.44106303,0.03081314,0.21689610,1.03241518,1.69508518,0.12123017,1.05281231,0.00000000
-2.33816908,3.41166515,0.03062615,0.20552365,0.98332682,1.68766961,0.13097166,1.04114740,0.00000000
-2.33216608,3.40601866,0.03092458,0.19569258,0.94269717,1.68978553,0.14186950,1.03874203,0.00000000
-2.32616308,3.42291987,0.03166079,0.18737993,0.91023085,1.70093187,0.15383950,1.04512039,0.00000000
-2.32016008,3.46076023,0.03278269,0.18054214,0.88552853,1.72043355,0.16676152,1.05965799,0.00000000
-2.31415708,3.51754558,0.03423460,0.17511666,0.86809640,1.74744845,0.18048008,1.08158935,0.00000000
-2.30815408,3.59092302,0.03595806,0.17102377,0.85735618,1.78097760,0.19480623,1.11001862,0.00000000
-2.30215108,3.67821658,0.03789274,0.16816844,0.85265598,1.81987937,0.20952064,1.14393339,0.00000000
-2.29614807,3.77647237,0.03997749,0.16644226,0.85328183,1.86288805,0.22437807,1.18222183,0.00000000
-2.29014507,3.88251324,0.04215143,0.16572553,0.85847021,1.90863703,0.23911295,1.22369306,0.00000000
-2.28414207,3.99300286,0.04435516,0.16588944,0.86742134,1.95568655,0.25344608,1.26710059,0.00000000
-2.27813907,4.10451802,0.04653209,0.16679837,0.87931327,2.00255564,0.26709222,1.31116841,0.00000000
-2.27213607,4.21362764,0.04862971,0.16831228,0.89331665,2.04775759,0.27976820,1.35461899,0.00000000
-2.26613307,4.31697612,0.05060093,0.17028921,0.90860991,2.08983782,0.29120154,1.39620265,0.00000000
-2.26013007,4.41136844,0.05240537,0.17258780,0.92439454,2.12741296,0.30113884,1.43472704,0.00000000
-2.25412706,4.49385369,0.05401048,0.17506986,0.93991016,2.15920953,0.30935401,1.46908597,0.00000000
-2.24812406,4.56180389,0.05539256,0.17760290,0.95444899,2.18410068,0.31565563,1.49828639,0.00000000
-2.24212106,4.61298462,0.05653751,0.18006255,0.96736917,2.20113927,0.31989336,1.52147246,0.00000000
-2.23611806,4.64561454,0.05744129,0.18233490,0.97810675,2.20958573,0.32196297,1.53794587,0.00000000
-2.23011506,4.65841089,0.05811007,0.18431852,0.98618573,2.20892945,0.32180988,1.54718147,0.00000000
-2.22411206,4.65061913,0.05856002,0.18592639,0.99122598,2.19890240,0.31943088,1.54883762,0.00000000
-2.21810905,4.62202519,0.05881673,0.18708734,0.99294876,2.17948450,0.31487410,1.54276098,0.00000000
-2.21210605,4.57294988,0.05891420,0.18774730,0.99117964,2.15090028,0.30823723,1.52898553,0.00000000
-2.20610305,4.50422569,0.05889354,0.18787006,0.98584888,2.11360695,0.29966403,1.50772594,0.00000000
-2.20010005,4.41715725,0.05880131,0.18743776,0.97698914,2.06827452,0.28933924,1.47936574,0.00000000
-2.19409705,4.31346722,0.05868760,0.18645085,0.96473086,2.01575877,0.27748240,1.44444092,0.00000000
-2.18809405,4.19523023,0.05860391,0.18492775,0.94929540,1.95706843,0.26434058,1.40361966,0.00000000
-2.18209105,4.06479786,0.05860090,0.18290410,0.93098623,1.89332805,0.25018055,1.35767922,0.00000000
-2.17608804,3.92471800,0.05872619,0.18043166,0.91017864,1.82573824,0.23528062,1.30748090,0.00000000
-2.17008504,3.77765193,0.05902212,0.17757688,0.88730815,1.75553499,0.21992268,1.25394411,0.00000000
-2.16408204,3.62629253,0.05952379,0.17441920,0.86285816,1.68394981,0.20438454,1.19802063,0.00000000
-2.15807904,3.47328675,0.06025727,0.17104909,0.83734705,1.61217233,0.18893297,1.14066974,0.00000000
-2.15207604,3.32116497,0.06123820,0.16756585,0.81131522,1.54131665,0.17381773,1.08283514,0.00000000
-2.14607304,3.17227945,0.06247082,0.16407528,0.78531224,1.47239275,0.15926655,1.02542432,0.00000000
-2.14007004,3.02875361,0.06394743,0.16068719,0.75988441,1.40628355,0.14548145,0.96929054,0.00000000
-2.13406703,2.89244304,0.06564833,0.15751286,0.73556298,1.34372851,0.13263611,0.91521813,0.00000000
-2.12806403,2.76490874,0.06754232,0.15466237,0.71285310,1.28531361,0.12087448,0.86391078,0.00000000
-2.12206103,2.64740239,0.06958768,0.15224199,0.69222368,1.23146787,0.11031051,0.81598308,0.00000000
-2.11605803,2.54086307,0.07173354,0.15035157,0.67409830,1.18246591,0.10102876,0.77195512,0.00000000
-2.11005503,2.44592426,0.07392176,0.14908197,0.65884708,1.13843598,0.09308586,0.73224975,0.00000000
-2.10405203,2.36292990,0.07608906,0.14851265,0.64677975,1.09937262,0.08651260,0.69719241,0.00000000
-2.09804902,2.29195778,0.07816941,0.14870942,0.63813984,1.06515307,0.08131639,0.66701307,0.00000000
-2.09204602,2.23284862,0.08009653,0.14972238,0.63310008,1.03555639,0.07748414,0.64184997,0.00000000
-2.08604302,2.18523925,0.08180649,0.15158418,0.63175915,1.01028430,0.07498509,0.62175493,0.00000000
-2.08004002,2.14859819,0.08324010,0.15430855,0.63413977,0.98898269,0.07377381,0.60669979,0.00000000
-2.07403702,2.12226214,0.08434526,0.15788937,0.64018827,0.97126295,0.07379297,0.59658394,0.00000000
-2.06803402,2.10547234,0.08507889,0.16230007,0.64977575,0.95672236,0.07497600,0.59124260,0.00000000
-2.06203102,2.09740953,0.08540860,0.16749365,0.66270092,0.94496272,0.07724953,0.59045575,0.00000000
-2.05602801,2.09722690,0.08531386,0.17340327,0.67869472,0.93560686,0.08053564,0.59395763,0.00000000
-2.05002501,2.10408034,0.08478678,0.17994343,0.69742667,0.92831265,0.08475376,0.60144651,0.00000000
-2.04402201,2.11715577,0.08383235,0.18701186,0.71851315,0.92278417,0.08982246,0.61259497,0.00000000
-2.03801901,2.13569300,0.08246826,0.19449198,0.74152729,0.91878015,0.09566098,0.62706005,0.00000000
-2.03201601,2.15900641,0.08072418,0.20225602,0.76601050,0.91611960,0.10219055,0.64449363,0.00000000
-2.02601301,2.18650191,0.07864079,0.21016868,0.79148529,0.91468470,0.10933550,0.66455233,0.00000000
-2.02001001,2.21769036,0.07626830,0.21809120,0.81746898,0.91442130,0.11702418,0.68690699,0.00000000
-2.01400700,2.25219730,0.07366487,0.22588581,0.84348807,0.91533710,0.12518964,0.71125131,0.00000000
-2.00800400,2.28976871,0.07089473,0.23342029,0.86909238,0.91749781,0.13377002,0.73730916,0.00000000
-2.00200100,2.33027265,0.06802625,0.24057259,0.89386871,0.92102148,0.14270872,0.76484047,0.00000000
-1.99599800,2.37369662,0.06513004,0.24723512,0.91745318,0.92607131,0.15195416,0.79364502,0.00000000
-1.98999500,2.42014031,0.06227699,0.25331877,0.93954171,0.93284701,0.16145923,0.82356415,0.00000000
-1.98399200,2.46980362,0.05953656,0.25875620,0.95989802,0.94157503,0.17118039,0.85447980,0.00000000
-1.97798899,2.52296997,0.05697513,0.26350440,0.97835878,0.95249779,0.18107632,0.88631115,0.00000000
-1.97198599,2.57998500,0.05465467,0.26754633,0.99483537,0.96586212,0.19110640,0.91900844,0.00000000
-1.96598299,2.64123095,0.05263154,0.27089146,1.00931226,0.98190718,0.20122872,0.95254455,0.00000000
-1.95997999,2.70709751,0.05095560,0.27357530,1.02184185,1.00085201,0.21139808,0.98690438,0.00000000
-1.95397699,2.77794995,0.04966949,0.27565769,1.03253618,1.02288318,0.22156386,1.02207267,0.00000000
-1.94797399,2.85409567,0.04880821,0.27722017,1.04155563,1.04814273,0.23166800,1.05802088,0.00000000
-1.94197099,2.93575063,0.04839882,0.27836231,1.04909555,1.07671689,0.24164319,1.09469391,0.00000000
-1.93596798,3.02300725,0.04846037,0.27919734,1.05537123,1.10862593,0.25141154,1.13199749,0.00000000
-1.92996498,3.11580534,0.04900392,0.27984705,1.06060240,1.14381557,0.26088377,1.16978710,0.00000000
-1.92396198,3.21390771,0.05003271,0.28043648,1.06499789,1.18215043,0.26995908,1.20785926,0.00000000
-1.91795898,3.31688206,0.05154237,0.28108841,1.06874157,1.22340969,0.27852589,1.24594592,0.00000000
-1.91195598,3.42409021,0.05352125,0.28191802,1.07198038,1.26728552,0.28646337,1.28371253,0.00000000
-1.90595298,3.53468581,0.05595073,0.28302792,1.07481508,1.31338421,0.29364386,1.32076020,0.00000000
-1.89994997,3.64762094,0.05880561,0.28450378,1.07729452,1.36123025,0.29993606,1.35663204,0.00000000
-1.89394697,3.76166172,0.06205449,0.28641084,1.07941352,1.41027332,0.30520895,1.39082362,0.00000000
-1.88794397,3.87541258,0.06566024,0.28879126,1.08111477,1.45989789,0.30933620,1.42279722,0.00000000
-1.88194097,3.98734847,0.06958044,0.29166258,1.08229452,1.50943535,0.31220089,1.45199925,0.00000000
-1.87593797,4.09585361,0.07376795,0.29501732,1.08281172,1.55817819,0.31370028,1.47788004,0.00000000
-1.86993497,4.19926559,0.07817154,0.29882366,1.08250024,1.60539568,0.31375042,1.49991512,0.00000000
-1.86393197,4.29592289,0.08273657,0.30302724,1.08118334,1.65035080,0.31229025,1.51762693,0.00000000
-1.85792896,4.38421409,0.08740582,0.30755391,1.07868976,1.69231760,0.30928504,1.53060587,0.00000000
-1.85192596,4.46262701,0.09212048,0.31231347,1.07487038,1.73059870,0.30472892,1.53852980,0.00000000
-1.84592296,4.52979586,0.09682120,0.31720404,1.06961472,1.76454228,0.29864630,1.54118088,0.00000000
-1.83991996,4.58454501,0.10144927,0.32211705,1.06286643,1.79355811,0.29109217,1.53845920,0.00000000
-1.83391696,4.62592779,0.10594798,0.32694263,1.05463685,1.81713232,0.28215121,1.53039231,0.00000000
-1.82791396,4.65325922,0.11026401,0.33157505,1.04501606,1.83484043,0.27193571,1.51714061,0.00000000
-1.82191096,4.66614183,0.11434887,0.33591822,1.03418085,1.84635843,0.26058249,1.49899807,0.00000000
-1.81590795,4.66448368,0.11816031,0.33989077,1.02239916,1.85147157,0.24824882,1.47638847,0.00000000
-1.80990495,4.64850820,0.12166373,0.34343074,1.01003071,1.85008082,0.23510780,1.44985739,0.00000000
-1.80390195,4.61875549,0.12483339,0.34649942,0.99752365,1.84220661,0.22134315,1.42006006,0.00000000
-1.79789895,4.57607498,0.12765341,0.34908435,0.98540729,1.82798985,0.20714385,1.38774583,0.00000000
-1.79189595,4.52160937,0.13011850,0.35120111,0.97428091,1.80769013,0.19269889,1.35373947,0.00000000
-1.78589295,4.45677003,0.13223434,0.35289394,0.96479898,1.78168098,0.17819216,1.31892021,0.00000000
-1.77988994,4.38320421,0.13401756,0.35423496,0.95765311,1.75044212,0.16379799,1.28419886,0.00000000
-1.77388694,4.30275464,0.13549523,0.35532197,0.95355107,1.71454893,0.14967724,1.25049380,0.00000000
-1.76788394,4.21741206,0.13670398,0.35627491,0.95319362,1.67465910,0.13597425,1.21870651,0.00000000
-1.76188094,4.12926207,0.13768858,0.35723092,0.95724961,1.63149681,0.12281460,1.18969704,0.00000000
-1.75587794,4.04042727,0.13850021,0.35833828,0.96633022,1.58583483,0.11030377,1.16426033,0.00000000
-1.74987494,3.95300664,0.13919435,0.35974944,0.98096317,1.53847493,0.09852668,1.14310382,0.00000000
-1.74387194,3.86901397,0.13982842,0.36161328,1.00156781,1.49022735,0.08754801,1.12682700,0.00000000
-1.73786893,3.79031755,0.14045935,0.36406717,1.02843206,1.44188994,0.07741326,1.11590363,0.00000000
-1.73186593,3.71858373,0.14114113,0.36722903,1.06169229,1.39422791,0.06815033,1.11066708,0.00000000
-1.72586293,3.65522652,0.14192250,0.37118990,1.10131717,1.34795493,0.05977165,1.11129960,0.00000000
-1.71985993,3.60136603,0.14284498,0.37600739,1.14709646,1.30371641,0.05227652,1.11782578,0.00000000
-1.71385693,3.55779768,0.14394127,0.38170051,1.19863548,1.26207592,0.04565371,1.13011096,0.00000000
-1.70785393,3.52497427,0.14523419,0.38824607,1.25535632,1.22350511,0.03988407,1.14786465,0.00000000
-1.70185093,3.50300209,0.14673620,0.39557706,1.31650578,1.18837792,0.03494301,1.17064927,0.00000000
-1.69584792,3.49165178,0.14844955,0.40358322,1.38117074,1.15696913,0.03080291,1.19789413,0.00000000
-1.68984492,3.49038388,0.15036710,0.41211375,1.44830036,1.12945731,0.02743514,1.22891438,0.00000000
-1.68384192,3.49838808,0.15247364,0.42098228,1.51673500,1.10593201,0.02481187,1.26293434,0.00000000
-1.67783892,3.51463442,0.15474776,0.42997384,1.58524078,1.08640453,0.02290742,1.29911463,0.00000000
-1.67183592,3.53793393,0.15716404,0.43885364,1.65254855,1.07082166,0.02169923,1.33658175,0.00000000
-1.66583292,3.56700551,0.15969544,0.44737719,1.71739595,1.05908125,0.02116848,1.37445928,0.00000000
-1.65982991,3.60054541,0.16231574,0.45530136,1.77857056,1.05104875,0.02130023,1.41189896,0.00000000
-1.65382691,3.63729546,0.16500184,0.46239576,1.83495236,1.04657337,0.02208324,1.44811056,0.00000000
-1.64782391,3.67610600,0.16773563,0.46845395,1.88555344,1.04550287,0.02350944,1.48238878,0.00000000
-1.64182091,3.71599001,0.17050553,0.47330390,1.92955311,1.04769586,0.02557306,1.51413609,0.00000000
-1.63581791,3.75616517,0.17330727,0.47681702,1.96632660,1.05303080,0.02826963,1.54288019,0.00000000
-1.62981491,3.79608157,0.17614407,0.47891550,1.99546596,1.06141108,0.03159470,1.56828533,0.00000000
-1.62381191,3.83543335,0.17902609,0.47957738,2.01679201,1.07276592,0.03554254,1.59015681,0.00000000
-1.61780890,3.87415400,0.18196914,0.47883917,2.03035692,1.08704694,0.04010485,1.60843859,0.00000000
-1.61180590,3.91239581,0.18499284,0.47679587,2.03643701,1.10422093,0.04526946,1.62320426,0.00000000
-1.60580290,3.95049508,0.18811820,0.47359836,2.03551653,1.12425932,0.05101929,1.63464187,0.00000000
-1.59979990,3.98892572,0.19136496,0.46944832,2.02826307,1.14712526,0.05733150,1.64303378,0.00000000
-1.59379690,4.02824452,0.19474871,0.46459088,2.01549603,1.17275941,0.06417699,1.64873271,0.00000000
-1.58779390,4.06903196,0.19827819,0.45930542,1.99814986,1.20106569,0.07152023,1.65213562,0.00000000
