energy_ev,total_up,Ca_p_up,Ca_d_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,Te_p_up,Te_d_up
-3.41270635,0.52001687,0.00238576,0.00000000,0.00037531,0.02864859,0.21810537,0.31510699,0.16960268,0.00000000
-3.40670335,0.54175635,0.00244642,0.00000000,0.00043280,0.02799509,0.23207761,0.33363801,0.17456576,0.00000000
-3.40070035,0.57408910,0.00255124,0.00000000,0.00050190,0.02798730,0.25072253,0.35868587,0.18335123,0.00000000
-3.39469735,0.61727553,0.00270027,0.00000000,0.00058350,0.02861301,0.27420691,0.39051893,0.19602295,0.00000000
-3.38869435,0.67154344,0.00289329,0.00000000,0.00067844,0.02985508,0.30267874,0.42939819,0.21262557,0.00000000
-3.38269135,0.73707761,0.00312980,0.00000000,0.00078750,0.03169160,0.33626029,0.47556922,0.23318088,0.00000000
-3.37668834,0.81400482,0.00340901,0.00000000,0.00091136,0.03409571,0.37503914,0.52925056,0.25768299,0.00000000
-3.37068534,0.90237457,0.00372973,0.00000000,0.00105055,0.03703543,0.41905765,0.59061903,0.28609225,0.00000000
-3.36468234,1.00213622,0.00409036,0.00000000,0.00120541,0.04047337,0.46830111,0.65979197,0.31832851,0.00000000
-3.35867934,1.11311367,0.00448878,0.00000000,0.00137603,0.04436647,0.52268518,0.73680750,0.35426381,0.00000000
-3.35267634,1.23497883,0.00492231,0.00000000,0.00156226,0.04866576,0.58204319,0.82160324,0.39371519,0.00000000
-3.34667334,1.36722538,0.00538763,0.00000000,0.00176358,0.05331619,0.64611413,0.91399480,0.43643799,0.00000000
-3.34067034,1.50914451,0.00588073,0.00000000,0.00197913,0.05825670,0.71453207,1.01365497,0.48212024,0.00000000
-3.33466733,1.65980446,0.00639687,0.00000000,0.00220767,0.06342042,0.78681784,1.12009513,0.53037854,0.00000000
-3.32866433,1.81803548,0.00693056,0.00000000,0.00244755,0.06873513,0.86237368,1.23264999,0.58075615,0.00000000
-3.32266133,1.98242197,0.00747561,0.00000000,0.00269669,0.07412399,0.94048173,1.35046703,0.63272341,0.00000000
-3.31665833,2.15130308,0.00802513,0.00000000,0.00295261,0.07950650,1.02030685,1.47250175,0.68568110,0.00000000
-3.31065533,2.32278296,0.00857164,0.00000000,0.00321245,0.08479974,1.10090418,1.59751982,0.73896669,0.00000000
-3.30465233,2.49475126,0.00910717,0.00000000,0.00347297,0.08991981,1.18123166,1.72410676,0.79186371,0.00000000
-3.29864932,2.66491412,0.00962341,0.00000000,0.00373067,0.09478348,1.26016764,1.85068553,0.84361415,0.00000000
-3.29264632,2.83083535,0.01011192,0.00000000,0.00398179,0.09930991,1.33653299,1.97554220,0.89343349,0.00000000
-3.28664332,2.98998686,0.01056425,0.00000000,0.00422243,0.10342251,1.40911747,2.09685919,0.94052809,0.00000000
-3.28064032,3.13980696,0.01097225,0.00000000,0.00444865,0.10705071,1.47670939,2.21275530,0.98411427,0.00000000
-3.27463732,3.27776463,0.01132823,0.00000000,0.00465656,0.11013173,1.53812758,2.32133146,1.02343859,0.00000000
-3.26863432,3.40142734,0.01162521,0.00000000,0.00484241,0.11261207,1.59225447,2.42072045,1.05779825,0.00000000
-3.26263132,3.50852994,0.01185713,0.00000000,0.00500274,0.11444890,1.63806893,2.50913891,1.08656111,0.00000000
-3.25662831,3.59704158,0.01201904,0.00000000,0.00513446,0.11561114,1.67467753,2.58493940,1.10918425,0.00000000
-3.25062531,3.66522797,0.01210728,0.00000000,0.00523494,0.11608011,1.70134279,2.64666055,1.12523041,0.00000000
-3.24462231,3.71170613,0.01211957,0.00000000,0.00530214,0.11585000,1.71750718,2.69307290,1.13438148,0.00000000
-3.23861931,3.73548920,0.01205513,0.00000000,0.00533462,0.11492777,1.72281179,2.72321860,1.13644848,0.00000000
-3.23261631,3.73601924,0.01191469,0.00000000,0.00533164,0.11333288,1.71710869,2.73644299,1.13137764,0.00000000
-3.22661331,3.71318643,0.01170049,0.00000000,0.00529315,0.11109648,1.70046648,2.73241680,1.11925207,0.00000000
-3.22061031,3.66733386,0.01141621,0.00000000,0.00521982,0.10826044,1.67316868,2.71114770,1.10028922,0.00000000
-3.21460730,3.59924762,0.01106683,0.00000000,0.00511301,0.10487599,1.63570507,2.67298093,1.07483401,0.00000000
-3.20860430,3.51013250,0.01065853,0.00000000,0.00497475,0.10100219,1.58875634,2.61858875,1.04334806,0.00000000
-3.20260130,3.40157469,0.01019845,0.00000000,0.00480763,0.09670425,1.53317270,2.54894938,1.00639542,0.00000000
-3.19659830,3.27549283,0.00969449,0.00000000,0.00461476,0.09205175,1.46994745,2.46531624,0.96462549,0.00000000
-3.19059530,3.13407981,0.00915508,0.00000000,0.00439965,0.08711684,1.40018677,2.36917907,0.91875383,0.00000000
-3.18459230,2.97973777,0.00858896,0.00000000,0.00416612,0.08197247,1.32507683,2.26221853,0.86954157,0.00000000
-3.17858929,2.81500904,0.00800487,0.00000000,0.00391818,0.07669071,1.24584978,2.14625635,0.81777446,0.00000000
-3.17258629,2.64250594,0.00741140,0.00000000,0.00365989,0.07134126,1.16375003,2.02320307,0.76424218,0.00000000
-3.16658329,2.46484205,0.00681676,0.00000000,0.00339529,0.06599010,1.08000189,1.89500560,0.70971873,0.00000000
-3.16058029,2.28456760,0.00622856,0.00000000,0.00312829,0.06069836,0.99578001,1.76359654,0.65494460,0.00000000
-3.15457729,2.10411111,0.00565372,0.00000000,0.00286254,0.05552149,0.91218340,1.63084716,0.60061125,0.00000000
-3.14857429,1.92572914,0.00509830,0.00000000,0.00260138,0.05050857,0.83021386,1.49852554,0.54734826,0.00000000
-3.14257129,1.75146536,0.00456747,0.00000000,0.00234779,0.04570195,0.75075930,1.36826120,0.49571349,0.00000000
-3.13656828,1.58311977,0.00406545,0.00000000,0.00210434,0.04113705,0.67458208,1.24151690,0.44618628,0.00000000
-3.13056528,1.42222830,0.00359550,0.00000000,0.00187311,0.03684247,0.60231256,1.11956825,0.39916378,0.00000000
-3.12456228,1.27005267,0.00315995,0.00000000,0.00165578,0.03284015,0.53444740,1.00349102,0.35496005,0.00000000
-3.11855928,1.12757974,0.00276025,0.00000000,0.00145353,0.02914579,0.47135233,0.89415604,0.31380795,0.00000000
-3.11255628,0.99552946,0.00239705,0.00000000,0.00126715,0.02576938,0.41326871,0.79223093,0.27586314,0.00000000
-3.10655328,0.87437009,0.00207029,0.00000000,0.00109700,0.02271574,0.36032331,0.69818799,0.24121006,0.00000000
-3.10055028,0.76433928,0.00177931,0.00000000,0.00094310,0.01998523,0.31254037,0.61231711,0.20986929,0.00000000
-3.09454727,0.66546942,0.00152291,0.00000000,0.00080515,0.01757439,0.26985545,0.53474265,0.18180587,0.00000000
-3.08854427,0.57761585,0.00129954,0.00000000,0.00068259,0.01547664,0.23213004,0.46544307,0.15693820,0.00000000
-3.08254127,0.50048624,0.00110731,0.00000000,0.00057466,0.01368288,0.19916648,0.40427231,0.13514704,0.00000000
-3.07653827,0.43367010,0.00094418,0.00000000,0.00048041,0.01218212,0.17072252,0.35098156,0.11628431,0.00000000
-3.07053527,0.37666702,0.00080797,0.00000000,0.00039881,0.01096197,0.14652496,0.30524090,0.10018138,0.00000000
-3.06453227,0.32891286,0.00069647,0.00000000,0.00032876,0.01000908,0.12628215,0.26665954,0.08665664,0.00000000
-3.05852926,0.28980316,0.00060750,0.00000000,0.00026912,0.00930953,0.10969485,0.23480449,0.07552216,0.00000000
-3.05252626,0.25871335,0.00053897,0.00000000,0.00021875,0.00884904,0.09646560,0.20921686,0.06658939,0.00000000
-3.04652326,0.23501543,0.00048887,0.00000000,0.00017656,0.00861319,0.08630626,0.18942578,0.05967375,0.00000000
-3.04052026,0.21809120,0.00045537,0.00000000,0.00014151,0.00858751,0.07894386,0.17495964,0.05459832,0.00000000
-3.03451726,0.20734210,0.00043677,0.00000000,0.00011262,0.00875754,0.07412498,0.16535484,0.05119646,0.00000000
-3.02851426,0.20219606,0.00043153,0.00000000,0.00008900,0.00910880,0.07161852,0.16016219,0.04931361,0.00000000
-3.02251126,0.20211153,0.00043826,0.00000000,0.00006983,0.00962674,0.07121732,0.15895107,0.04880835,0.00000000
-3.01650825,0.20657942,0.00045573,0.00000000,0.00005441,0.01029667,0.07273871,0.16131195,0.04955268,0.00000000
-3.01050525,0.21512318,0.00048285,0.00000000,0.00004210,0.01110367,0.07602410,0.16685727,0.05143200,0.00000000
-3.00450225,0.22729761,0.00051863,0.00000000,0.00003234,0.01203257,0.08093798,0.17522138,0.05434441,0.00000000
-2.99849925,0.24268683,0.00056221,0.00000000,0.00002467,0.01306783,0.08736634,0.18605963,0.05819995,0.00000000
-2.99249625,0.26090175,0.00061278,0.00000000,0.00001868,0.01419357,0.09521470,0.19904702,0.06291948,0.00000000
-2.98649325,0.28157741,0.00066963,0.00000000,0.00001405,0.01539356,0.10440591,0.21387673,0.06843349,0.00000000
-2.98049025,0.30437031,0.00073209,0.00000000,0.00001049,0.01665132,0.11487768,0.23025856,0.07468078,0.00000000
-2.97448724,0.32895611,0.00079953,0.00000000,0.00000778,0.01795016,0.12658000,0.24791758,0.08160713,0.00000000
-2.96848424,0.35502745,0.00087134,0.00000000,0.00000573,0.01927337,0.13947241,0.26659298,0.08916396,0.00000000
-2.96248124,0.38229228,0.00094691,0.00000000,0.00000419,0.02060438,0.15352122,0.28603722,0.09730693,0.00000000
-2.95647824,0.41047231,0.00102564,0.00000000,0.00000304,0.02192694,0.16869651,0.30601530,0.10599456,0.00000000
-2.95047524,0.43930180,0.00110692,0.00000000,0.00000219,0.02322530,0.18496915,0.32630437,0.11518684,0.00000000
-2.94447224,0.46852643,0.00119011,0.00000000,0.00000157,0.02448447,0.20230769,0.34669334,0.12484383,0.00000000
-2.93846923,0.49790224,0.00127455,0.00000000,0.00000111,0.02569038,0.22067515,0.36698257,0.13492424,0.00000000
-2.93246623,0.52719454,0.00135955,0.00000000,0.00000079,0.02683005,0.24002591,0.38698358,0.14538411,0.00000000
-2.92646323,0.55617683,0.00144437,0.00000000,0.00000055,0.02789174,0.26030259,0.40651867,0.15617542,0.00000000
-2.92046023,0.58462956,0.00152826,0.00000000,0.00000038,0.02886505,0.28143313,0.42542042,0.16724485,0.00000000
-2.91445723,0.61233902,0.00161039,0.00000000,0.00000026,0.02974103,0.30332812,0.44353121,0.17853272,0.00000000
-2.90845423,0.63909619,0.00168995,0.00000000,0.00000018,0.03051217,0.32587857,0.46070257,0.18997200,0.00000000
-2.90245123,0.66469578,0.00176606,0.00000000,0.00000012,0.03117241,0.34895415,0.47679464,0.20148765,0.00000000
-2.89644822,0.68893560,0.00183783,0.00000000,0.00000008,0.03171713,0.37240213,0.49167567,0.21299631,0.00000000
-2.89044522,0.71161625,0.00190438,0.00000000,0.00000006,0.03214306,0.39604709,0.50522170,0.22440619,0.00000000
-2.88444222,0.73254146,0.00196481,0.00000000,0.00000004,0.03244822,0.41969145,0.51731644,0.23561754,0.00000000
-2.87843922,0.75151889,0.00201826,0.00000000,0.00000002,0.03263183,0.44311697,0.52785153,0.24652340,0.00000000
-2.87243622,0.76836174,0.00206391,0.00000000,0.00000002,0.03269422,0.46608716,0.53672706,0.25701091,0.00000000
-2.86643322,0.78289089,0.00210100,0.00000000,0.00000001,0.03263672,0.48835064,0.54385249,0.26696290,0.00000000
-2.86043022,0.79493779,0.00212887,0.00000000,0.00000001,0.03246163,0.50964531,0.54914796,0.27625998,0.00000000
-2.85442721,0.80434778,0.00214693,0.00000000,0.00000000,0.03217210,0.52970335,0.55254579,0.28478288,0.00000000
-2.84842421,0.81098384,0.00215476,0.00000000,0.00000000,0.03177208,0.54825675,0.55399227,0.29241503,0.00000000
-2.84242121,0.81473051,0.00215205,0.00000000,0.00000000,0.03126629,0.56504334,0.55344950,0.29904537,0.00000000
-2.83641821,0.81549783,0.00213868,0.00000000,0.00000000,0.03066016,0.57981296,0.55089726,0.30457111,0.00000000
-2.83041521,0.81322506,0.00211466,0.00000000,0.00000000,0.02995981,0.59233376,0.54633466,0.30890050,0.00000000
-2.82441221,0.80788396,0.00208021,0.00000000,0.00000000,0.02917200,0.60239815,0.53978159,0.31195539,0.00000000
-2.81840920,0.79948145,0.00203571,0.00000000,0.00000000,0.02830410,0.60982847,0.53127967,0.31367361,0.00000000
-2.81240620,0.78806150,0.00198171,0.00000000,0.00000000,0.02736405,0.61448196,0.52089283,0.31401094,0.00000000
-2.80640320,0.77370614,0.00191890,0.00000000,0.00000000,0.02636033,0.61625497,0.50870723,0.31294266,0.00000000
-2.80040020,0.75653552,0.00184814,0.00000000,0.00000000,0.02530187,0.61508629,0.49483071,0.31046471,0.00000000
-2.79439720,0.73670698,0.00177040,0.00000000,0.00000000,0.02419801,0.61095939,0.47939153,0.30659429,0.00000000
-2.78839420,0.71441318,0.00168673,0.00000000,0.00000000,0.02305840,0.60390361,0.46253668,0.30136998,0.00000000
-2.78239120,0.68987946,0.00159826,0.00000000,0.00000000,0.02189295,0.59399428,0.44442967,0.29485138,0.00000000
-2.77638819,0.66336039,0.00150617,0.00000000,0.00000000,0.02071177,0.58135170,0.42524787,0.28711824,0.00000000
-2.77038519,0.63513574,0.00141164,0.00000000,0.00000000,0.01952502,0.56613906,0.40517964,0.27826924,0.00000000
-2.76438219,0.60550606,0.00131583,0.00000000,0.00000000,0.01834291,0.54855943,0.38442125,0.26842034,0.00000000
-2.75837919,0.57478799,0.00121987,0.00000000,0.00000000,0.01717561,0.52885189,0.36317369,0.25770282,0.00000000
-2.75237619,0.54330944,0.00112481,0.00000000,0.00000000,0.01603322,0.50728689,0.34163954,0.24626111,0.00000000
-2.74637319,0.51140485,0.00103162,0.00000000,0.00000000,0.01492570,0.48416101,0.32002004,0.23425043,0.00000000
-2.74037019,0.47941065,0.00094119,0.00000000,0.00000000,0.01386288,0.45979137,0.29851221,0.22183432,0.00000000
-2.73436718,0.44766090,0.00085426,0.00000000,0.00000000,0.01285446,0.43450966,0.27730639,0.20918214,0.00000000
-2.72836418,0.41648337,0.00077151,0.00000000,0.00000000,0.01190997,0.40865609,0.25658405,0.19646651,0.00000000
-2.72236118,0.38619598,0.00069344,0.00000000,0.00000000,0.01103883,0.38257339,0.23651583,0.18386097,0.00000000
-2.71635818,0.35710361,0.00062047,0.00000000,0.00000000,0.01025035,0.35660097,0.21726011,0.17153749,0.00000000
-2.71035518,0.32949537,0.00055290,0.00000000,0.00000000,0.00955373,0.33106933,0.19896172,0.15966434,0.00000000
-2.70435218,0.30364211,0.00049093,0.00000000,0.00000000,0.00895803,0.30629497,0.18175103,0.14840392,0.00000000
-2.69834917,0.27979432,0.00043465,0.00000000,0.00000000,0.00847222,0.28257568,0.16574333,0.13791079,0.00000000
-2.69234617,0.25818017,0.00038408,0.00000000,0.00000000,0.00810506,0.26018639,0.15103832,0.12832981,0.00000000
-2.68634317,0.23900375,0.00033916,0.00000000,0.00000000,0.00786503,0.23937562,0.13771987,0.11979439,0.00000000
-2.68034017,0.22244325,0.00029977,0.00000000,0.00000000,0.00776026,0.22036243,0.12585586,0.11242483,0.00000000
-2.67433717,0.20864923,0.00026573,0.00000000,0.00000000,0.00779828,0.20333397,0.11549801,0.10632666,0.00000000
-2.66833417,0.19774272,0.00023685,0.00000000,0.00000000,0.00798588,0.18844353,0.10668186,0.10158915,0.00000000
-2.66233117,0.18981323,0.00021287,0.00000000,0.00000000,0.00832882,0.17580904,0.09942665,0.09828369,0.00000000
-2.65632816,0.18491658,0.00019353,0.00000000,0.00000000,0.00883156,0.16551202,0.09373520,0.09646230,0.00000000
-2.65032516,0.18307269,0.00017855,0.00000000,0.00000001,0.00949690,0.15759692,0.08959375,0.09615610,0.00000000
-2.64432216,0.18426321,0.00016763,0.00000000,0.00000001,0.01032567,0.15207075,0.08697178,0.09737393,0.00000000
-2.63831916,0.18842930,0.00016047,0.00000000,0.00000001,0.01131636,0.14890315,0.08582181,0.10010093,0.00000000
-2.63231616,0.19546959,0.00015676,0.00000000,0.00000002,0.01246477,0.14802672,0.08607930,0.10429746,0.00000000
-2.62631316,0.20523847,0.00015618,0.00000000,0.00000003,0.01376372,0.14933772,0.08766254,0.10989818,0.00000000
-2.62031016,0.21754506,0.00015840,0.00000000,0.00000005,0.01520278,0.15269718,0.09047284,0.11681149,0.00000000
-2.61430715,0.23215295,0.00016310,0.00000000,0.00000007,0.01676810,0.15793256,0.09439487,0.12491949,0.00000000
-2.60830415,0.24878091,0.00016994,0.00000000,0.00000010,0.01844232,0.16483980,0.09929735,0.13407850,0.00000000
-2.60230115,0.26710494,0.00017859,0.00000000,0.00000014,0.02020458,0.17318609,0.10503416,0.14412020,0.00000000
-2.59629815,0.28676168,0.00018870,0.00000000,0.00000020,0.02203073,0.18271331,0.11144586,0.15485363,0.00000000
-2.59029515,0.30735327,0.00019994,0.00000000,0.00000028,0.02389357,0.19314209,0.11836180,0.16606789,0.00000000
-2.58429215,0.32845386,0.00021197,0.00000000,0.00000039,0.02576335,0.20417671,0.12560262,0.17753574,0.00000000
-2.57828914,0.34961757,0.00022446,0.00000000,0.00000054,0.02760831,0.21551059,0.13298339,0.18901797,0.00000000
-2.57228614,0.37038787,0.00023710,0.00000000,0.00000074,0.02939539,0.22683247,0.14031716,0.20026848,0.00000000
-2.56628314,0.39030805,0.00024960,0.00000000,0.00000102,0.03109107,0.23783304,0.14741888,0.21104001,0.00000000
-2.56028014,0.40893265,0.00026169,0.00000000,0.00000139,0.03266223,0.24821194,0.15410969,0.22109024,0.00000000
-2.55427714,0.42583927,0.00027314,0.00000000,0.00000187,0.03407711,0.25768483,0.16022125,0.23018813,0.00000000
-2.54827414,0.44064040,0.00028377,0.00000000,0.00000251,0.03530627,0.26599037,0.16560017,0.23812025,0.00000000
-2.54227114,0.45299483,0.00029346,0.00000000,0.00000335,0.03632345,0.27289680,0.17011217,0.24469684,0.00000000
-2.53626813,0.46261808,0.00030213,0.00000000,0.00000443,0.03710646,0.27820786,0.17364594,0.24975730,0.00000000
-2.53026513,0.46929143,0.00030980,0.00000000,0.00000582,0.03763787,0.28176776,0.17611643,0.25317490,0.00000000
-2.52426213,0.47286904,0.00031656,0.00000000,0.00000760,0.03790563,0.28346505,0.17746749,0.25486048,0.00000000
-2.51825913,0.47328299,0.00032257,0.00000000,0.00000985,0.03790341,0.28323515,0.17767365,0.25476494,0.00000000
-2.51225613,0.47054577,0.00032812,0.00000000,0.00001267,0.03763086,0.28106139,0.17674106,0.25288047,0.00000000
-2.50625313,0.46475029,0.00033355,0.00000000,0.00001619,0.03709357,0.27697456,0.17470741,0.24924029,0.00000000
-2.50025013,0.45606724,0.00033932,0.00000000,0.00002056,0.03630289,0.27105093,0.17164096,0.24391712,0.00000000
-2.49424712,0.44474002,0.00034597,0.00000000,0.00002592,0.03527553,0.26340888,0.16763856,0.23702031,0.00000000
-2.48824412,0.43107743,0.00035412,0.00000000,0.00003247,0.03403296,0.25420425,0.16282296,0.22869179,0.00000000
-2.48224112,0.41544450,0.00036448,0.00000000,0.00004041,0.03260073,0.24362465,0.15733929,0.21910108,0.00000000
-2.47623812,0.39825177,0.00037783,0.00000000,0.00004996,0.03100763,0.23188301,0.15135109,0.20843958,0.00000000
-2.47023512,0.37994375,0.00039500,0.00000000,0.00006138,0.02928482,0.21921064,0.14503594,0.19691440,0.00000000
-2.46423212,0.36098681,0.00041684,0.00000000,0.00007495,0.02746490,0.20585015,0.13858098,0.18474200,0.00000000
-2.45822911,0.34185725,0.00044426,0.00000000,0.00009097,0.02558102,0.19204856,0.13217838,0.17214202,0.00000000
-2.45222611,0.32302994,0.00047814,0.00000000,0.00010976,0.02366607,0.17805080,0.12602118,0.15933138,0.00000000
-2.44622311,0.30496813,0.00051936,0.00000000,0.00013169,0.02175197,0.16409408,0.12029954,0.14651915,0.00000000
-2.44022011,0.28811471,0.00056875,0.00000000,0.00015713,0.01986901,0.15040306,0.11519756,0.13390213,0.00000000
-2.43421711,0.27288535,0.00062711,0.00000000,0.00018651,0.01804543,0.13718626,0.11089093,0.12166140,0.00000000
-2.42821411,0.25966377,0.00069512,0.00000000,0.00022030,0.01630714,0.12463366,0.10754541,0.10996003,0.00000000
-2.42221111,0.24879919,0.00077341,0.00000000,0.00025899,0.01467754,0.11291554,0.10531629,0.09894175,0.00000000
-2.41620810,0.24060618,0.00086249,0.00000000,0.00030315,0.01317760,0.10218262,0.10434880,0.08873075,0.00000000
-2.41020510,0.23536668,0.00096274,0.00000000,0.00035341,0.01182600,0.09256740,0.10477951,0.07943253,0.00000000
-2.40420210,0.23333416,0.00107446,0.00000000,0.00041050,0.01063943,0.08418643,0.10673868,0.07113553,0.00000000
-2.39819910,0.23473965,0.00119780,0.00000000,0.00047521,0.00963304,0.07714361,0.11035342,0.06391359,0.00000000
-2.39219610,0.23979927,0.00133284,0.00000000,0.00054850,0.00882086,0.07153401,0.11575152,0.05782889,0.00000000
-2.38619310,0.24872292,0.00147956,0.00000000,0.00063145,0.00821634,0.06744824,0.12306582,0.05293530,0.00000000
-2.38019010,0.26172357,0.00163788,0.00000000,0.00072529,0.00783287,0.06497685,0.13243879,0.04928189,0.00000000
-2.37418709,0.27902665,0.00180769,0.00000000,0.00083145,0.00768424,0.06421474,0.14402720,0.04691629,0.00000000
-2.36818409,0.30087894,0.00198888,0.00000000,0.00095156,0.00778507,0.06526513,0.15800631,0.04588791,0.00000000
-2.36218109,0.32755623,0.00218141,0.00000000,0.00108744,0.00815114,0.06824286,0.17457352,0.04625060,0.00000000
-2.35617809,0.35936927,0.00238527,0.00000000,0.00124116,0.00879954,0.07327679,0.19395088,0.04806470,0.00000000
-2.35017509,0.39666719,0.00260061,0.00000000,0.00141495,0.00974874,0.08051107,0.21638621,0.05139832,0.00000000
-2.34417209,0.43983790,0.00282771,0.00000000,0.00161127,0.01101838,0.09010500,0.24215242,0.05632762,0.00000000
-2.33816908,0.48930484,0.00306703,0.00000000,0.00183269,0.01262905,0.10223138,0.27154469,0.06293618,0.00000000
-2.33216608,0.54551979,0.00331921,0.00000000,0.00208191,0.01460164,0.11707318,0.30487530,0.07131317,0.00000000
-2.32616308,0.60895128,0.00358508,0.00000000,0.00236162,0.01695674,0.13481850,0.34246584,0.08155052,0.00000000
-2.32016008,0.68006878,0.00386566,0.00000000,0.00267446,0.01971367,0.15565378,0.38463674,0.09373895,0.00000000
-2.31415708,0.75932252,0.00416207,0.00000000,0.00302289,0.02288950,0.17975547,0.43169434,0.10796305,0.00000000
-2.30815408,0.84711961,0.00447558,0.00000000,0.00340905,0.02649787,0.20728013,0.48391543,0.12429556,0.00000000
-2.30215108,0.94379693,0.00480743,0.00000000,0.00383463,0.03054770,0.23835349,0.54152992,0.14279086,0.00000000
-2.29614807,1.04959188,0.00515885,0.00000000,0.00430071,0.03504201,0.27305867,0.60470210,0.16347819,0.00000000
-2.29014507,1.16461209,0.00553089,0.00000000,0.00480764,0.03997659,0.31142402,0.67351120,0.18635464,0.00000000
-2.28414207,1.28880553,0.00592435,0.00000000,0.00535483,0.04533888,0.35341131,0.74793220,0.21137841,0.00000000
-2.27813907,1.42193263,0.00633967,0.00000000,0.00594068,0.05110701,0.39890461,0.82781779,0.23846262,0.00000000
-2.27213607,1.56354209,0.00677684,0.00000000,0.00656242,0.05724898,0.44770074,0.91288267,0.26747004,0.00000000
-2.26613307,1.71295196,0.00723527,0.00000000,0.00721607,0.06372224,0.49950185,1.00269120,0.29820922,0.00000000
-2.26013007,1.86923774,0.00771371,0.00000000,0.00789633,0.07047352,0.55391069,1.09664944,0.33043216,0.00000000
-2.25412706,2.03122868,0.00821022,0.00000000,0.00859667,0.07743912,0.61042931,1.19400244,0.36383407,0.00000000
-2.24812406,2.19751353,0.00872209,0.00000000,0.00930930,0.08454561,0.66846141,1.29383772,0.39805526,0.00000000
-2.24212106,2.36645632,0.00924585,0.00000000,0.01002532,0.09171092,0.72731887,1.39509509,0.43268540,0.00000000
-2.23611806,2.53622240,0.00977730,0.00000000,0.01073489,0.09884591,0.78623239,1.49658335,0.46727017,0.00000000
-2.23011506,2.70481437,0.01031155,0.00000000,0.01142742,0.10585631,0.84436634,1.59700345,0.50132018,0.00000000
-2.22411206,2.87011710,0.01084313,0.00000000,0.01209184,0.11264498,0.90083735,1.69497768,0.53432203,0.00000000
-2.21810905,3.02995039,0.01136610,0.00000000,0.01271691,0.11911447,0.95473625,1.78908414,0.56575115,0.00000000
-2.21210605,3.18212735,0.01187419,0.00000000,0.01329153,0.12516972,1.00515257,1.87789508,0.59508594,0.00000000
-2.20610305,3.32451623,0.01236100,0.00000000,0.01380511,0.13072083,1.05120071,1.96001783,0.62182273,0.00000000
-2.20010005,3.45510311,0.01282019,0.00000000,0.01424787,0.13568574,1.09204673,2.03413657,0.64549100,0.00000000
-2.19409705,3.57205263,0.01324564,0.00000000,0.01461122,0.13999283,1.12693460,2.09905313,0.66566800,0.00000000
-2.18809405,3.67376409,0.01363169,0.00000000,0.01488802,0.14358309,1.15521082,2.15372502,0.68199247,0.00000000
-2.18209105,3.75892027,0.01397328,0.00000000,0.01507282,0.14641197,1.17634617,2.19729900,0.69417642,0.00000000
-2.17608804,3.82652679,0.01426617,0.00000000,0.01516209,0.14845072,1.18995366,2.22913856,0.70201479,0.00000000
-2.17008504,3.87593999,0.01450703,0.00000000,0.01515432,0.14968714,1.19580184,2.24884408,0.70539229,0.00000000
-2.16408204,3.90688231,0.01469357,0.00000000,0.01505009,0.15012578,1.19382265,2.25626484,0.70428712,0.00000000
-2.15807904,3.91944435,0.01482462,0.00000000,0.01485202,0.14978747,1.18411375,2.25150217,0.69877155,0.00000000
-2.15207604,3.91407389,0.01490015,0.00000000,0.01456468,0.14870826,1.16693488,2.23490386,0.68900911,0.00000000
-2.14607304,3.89155234,0.01492125,0.00000000,0.01419447,0.14693791,1.14269868,2.20705013,0.67524869,0.00000000
-2.14007004,3.85296024,0.01489011,0.00000000,0.01374932,0.14453777,1.11195641,2.16873186,0.65781577,0.00000000
-2.13406703,3.79963358,0.01480988,0.00000000,0.01323846,0.14157845,1.07537910,2.12092236,0.63710122,0.00000000
-2.12806403,3.73311328,0.01468463,0.00000000,0.01267210,0.13813712,1.03373536,2.06474405,0.61354818,0.00000000
-2.12206103,3.65509047,0.01451913,0.00000000,0.01206110,0.13429480,0.98786653,2.00143155,0.58763774,0.00000000
-2.11605803,3.56735012,0.01431873,0.00000000,0.01141662,0.13013358,0.93866071,1.93229321,0.55987390,0.00000000
-2.11005503,3.47171593,0.01408920,0.00000000,0.01074982,0.12573406,0.88702654,1.85867240,0.53076853,0.00000000
-2.10405203,3.36999866,0.01383651,0.00000000,0.01007154,0.12117300,0.83386792,1.78191061,0.50082710,0.00000000
-2.09804902,3.26395018,0.01356673,0.00000000,0.00939205,0.11652132,0.78006079,1.70331341,0.47053547,0.00000000
-2.09204602,3.15522485,0.01328582,0.00000000,0.00872082,0.11184255,0.72643260,1.62412084,0.44034837,0.00000000
-2.08604302,3.04534946,0.01299953,0.00000000,0.00806635,0.10719171,0.67374528,1.54548277,0.41067998,0.00000000
-2.08004002,2.93570215,0.01271329,0.00000000,0.00743607,0.10261467,0.62268211,1.46844007,0.38189662,0.00000000
-2.07403702,2.82750068,0.01243212,0.00000000,0.00683627,0.09814804,0.57383857,1.39391168,0.35431184,0.00000000
-2.06803402,2.72179926,0.01216056,0.00000000,0.00627209,0.09381942,0.52771730,1.32268750,0.32818386,0.00000000
-2.06203102,2.61949333,0.01190267,0.00000000,0.00574757,0.08964805,0.48472685,1.25542679,0.30371513,0.00000000
-2.05602801,2.52133075,0.01166200,0.00000000,0.00526571,0.08564578,0.44518382,1.19266132,0.28105391,0.00000000
-2.05002501,2.42792814,0.01144165,0.00000000,0.00482857,0.08181829,0.40931793,1.13480268,0.26029747,0.00000000
