energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,S_s_up,S_p_up,V_p_up,V_d_up
-3.24462231,2.32728821,0.18500777,1.30943681,0.04536711,0.05517652,0.05853867,0.51581968,0.49458209,0.36512363
-3.23861931,2.20952027,0.17650784,1.24731940,0.04460008,0.05321401,0.05669154,0.48391763,0.45757122,0.34603531
-3.23261631,2.09017172,0.16761301,1.18383146,0.04377190,0.05100799,0.05455911,0.45246825,0.42191854,0.32677688
-3.22661331,1.97074215,0.15844615,1.11981604,0.04289849,0.04859482,0.05218233,0.42181467,0.38793681,0.30758418
-3.22061031,1.85269013,0.14913095,1.05609540,0.04199516,0.04601406,0.04960574,0.39228065,0.35589584,0.28869156
-3.21460730,1.73740232,0.13978887,0.99345243,0.04107608,0.04330733,0.04687617,0.36416529,0.32602071,0.27032671
-3.20860430,1.62616521,0.13053628,0.93261396,0.04015379,0.04051698,0.04404142,0.33773831,0.29849101,0.25270568
-3.20260130,1.52014022,0.12148185,0.87423625,0.03923883,0.03768498,0.04114890,0.31323597,0.27344094,0.23602826
-3.19659830,1.42034277,0.11272427,0.81889303,0.03833942,0.03485176,0.03824439,0.29085765,0.25096026,0.22047366
-3.19059530,1.32762569,0.10435041,0.76706631,0.03746140,0.03205524,0.03537097,0.27076310,0.23109582,0.20619684
-3.18459230,1.24266728,0.09643388,0.71914011,0.03660814,0.02932998,0.03256797,0.25307047,0.21385366,0.19332539
-3.17858929,1.16596408,0.08903408,0.67539711,0.03578069,0.02670650,0.02987027,0.23785503,0.19920153,0.18195713
-3.17258629,1.09782836,0.08219577,0.63601811,0.03497797,0.02421078,0.02730764,0.22514862,0.18707176,0.17215855
-3.16658329,1.03839020,0.07594898,0.60108423,0.03419712,0.02186394,0.02490435,0.21493991,0.17736430,0.16396396
-3.16058029,0.98760388,0.07030948,0.57058146,0.03343385,0.01968212,0.02267903,0.20717543,0.16995010,0.15737553
-3.15457729,0.94525821,0.06527957,0.54440745,0.03268288,0.01767650,0.02064462,0.20176128,0.16467456,0.15236414
-3.14857429,0.91099052,0.06084917,0.52238013,0.03193840,0.01585351,0.01880858,0.19856573,0.16136120,0.14887110
-3.14257129,0.88430381,0.05699728,0.50424785,0.03119452,0.01421511,0.01717321,0.19742251,0.15981544,0.14681061
-3.13656828,0.86458661,0.05369360,0.48970077,0.03044568,0.01275928,0.01573613,0.19813488,0.15982863,0.14607302
-3.13056528,0.85113507,0.05090030,0.47838313,0.02968710,0.01148045,0.01449089,0.20048035,0.16118218,0.14652881
-3.12456228,0.84317687,0.04857394,0.46990609,0.02891509,0.01037014,0.01342757,0.20421614,0.16365192,0.14803313
-3.11855928,0.83989632,0.04666742,0.46386090,0.02812732,0.00941754,0.01253358,0.20908510,0.16701265,0.15043096
-3.11255628,0.84046019,0.04513194,0.45983204,0.02732313,0.00861012,0.01179433,0.21482216,0.17104279,0.15356260
-3.10655328,0.84404369,0.04391887,0.45741017,0.02650362,0.00793424,0.01119407,0.22116102,0.17552914,0.15726949
-3.10055028,0.84985606,0.04298166,0.45620446,0.02567182,0.00737571,0.01071652,0.22784096,0.18027170,0.16140016
-3.09454727,0.85716504,0.04227750,0.45585430,0.02483278,0.00692039,0.01034568,0.23461363,0.18508835,0.16581605
-3.08854427,0.86531972,0.04176896,0.45603978,0.02399357,0.00655461,0.01006641,0.24124946,0.18981934,0.17039722
-3.08254127,0.87377096,0.04142535,0.45649099,0.02316331,0.00626563,0.00986503,0.24754360,0.19433143,0.17504749
-3.07653827,0.88208893,0.04122398,0.45699574,0.02235316,0.00604200,0.00972980,0.25332108,0.19852150,0.17969900
-3.07053527,0.88997694,0.04115115,0.45740550,0.02157625,0.00587387,0.00965137,0.25844098,0.20231951,0.18431600
-3.06453227,0.89728114,0.04120288,0.45763932,0.02084761,0.00575315,0.00962304,0.26279944,0.20569060,0.18889746
-3.05852926,0.90399555,0.04138544,0.45768556,0.02018411,0.00567372,0.00964102,0.26633142,0.20863626,0.19347868
-3.05252626,0.91026211,0.04171551,0.45760139,0.01960428,0.00563146,0.00970446,0.26901095,0.21119439,0.19813147
-3.04652326,0.91636546,0.04222016,0.45750982,0.01912816,0.00562427,0.00981551,0.27085004,0.21343822,0.20296301
-3.04052026,0.92272241,0.04293634,0.45759441,0.01877706,0.00565201,0.00997914,0.27189612,0.21547406,0.20811321
-3.03451726,0.92986633,0.04391025,0.45809166,0.01857327,0.00571636,0.01020297,0.27222817,0.21743784,0.21375069
-3.02851426,0.93842655,0.04519623,0.45928121,0.01853966,0.00582067,0.01049686,0.27195168,0.21949052,0.22006731
-3.02251126,0.94910355,0.04685536,0.46147422,0.01869928,0.00596966,0.01087257,0.27119269,0.22181251,0.22727158
-3.01650825,0.96264043,0.04895379,0.46500009,0.01907473,0.00616920,0.01134315,0.27009108,0.22459720,0.23558081
-3.01050525,0.97979152,0.05156072,0.47019198,0.01968760,0.00642594,0.01192243,0.26879352,0.22804380,0.24521249
-3.00450225,1.00128928,0.05474612,0.47737161,0.02055771,0.00674701,0.01262430,0.26744629,0.23234971,0.25637509
-2.99849925,1.02781034,0.05857824,0.48683386,0.02170233,0.00713958,0.01346206,0.26618828,0.23770265,0.26925846
-2.99249625,1.05994211,0.06312085,0.49883150,0.02313532,0.00761051,0.01444766,0.26514462,0.24427287,0.28402435
-2.98649325,1.09815093,0.06843051,0.51356093,0.02486627,0.00816593,0.01559099,0.26442091,0.25220557,0.30079723
-2.98049025,1.14275310,0.07455360,0.53114919,0.02689966,0.00881088,0.01689913,0.26409860,0.26161393,0.31965592
-2.97448724,1.19388986,0.08152355,0.55164287,0.02923400,0.00954893,0.01837578,0.26423148,0.27257294,0.34062622
-2.96848424,1.25150735,0.08935810,0.57499940,0.03186113,0.01038182,0.02002056,0.26484340,0.28511418,0.36367497
-2.96248124,1.31534260,0.09805677,0.60108112,0.03476559,0.01130920,0.02182862,0.26592743,0.29922190,0.38870584
-2.95647824,1.38491602,0.10759875,0.62965240,0.03792426,0.01232837,0.02379019,0.26744625,0.31483044,0.41555696
-2.95047524,1.45953128,0.11794117,0.66038020,0.04130608,0.01343410,0.02589046,0.26933385,0.33182321,0.44400079
-2.94447224,1.53828251,0.12901790,0.69283800,0.04487217,0.01461854,0.02810945,0.27149836,0.35003317,0.47374610
-2.93846923,1.62006919,0.14073904,0.72651325,0.04857613,0.01587119,0.03042219,0.27382586,0.36924505,0.50444231
-2.93246623,1.70361829,0.15299106,0.76081820,0.05236466,0.01717898,0.03279902,0.27618501,0.38919907,0.53568597
-2.92646323,1.78751318,0.16563780,0.79510374,0.05617856,0.01852640,0.03520613,0.27843221,0.40959627,0.56702936
-2.92046023,1.87022865,0.17852222,0.82867604,0.05995389,0.01989578,0.03760625,0.28041719,0.43010523,0.59799087
-2.91445723,1.95017078,0.19146899,0.86081539,0.06362348,0.02126761,0.03995949,0.28198864,0.45037001,0.62806692
-2.90845423,2.02572059,0.20428787,0.89079655,0.06711865,0.02262095,0.04222439,0.28299982,0.47001910,0.65674507
-2.90245123,2.09527985,0.21677782,0.91791010,0.07037111,0.02393392,0.04435899,0.28331382,0.48867515,0.68351773
-2.89644822,2.15731749,0.22873172,0.94148383,0.07331489,0.02518422,0.04632208,0.28280839,0.50596511,0.70789612
-2.89044522,2.21041494,0.23994157,0.96090348,0.07588838,0.02634974,0.04807434,0.28138005,0.52153049,0.72942401
-2.88444222,2.25330872,0.25020407,0.97563205,0.07803626,0.02740912,0.04957962,0.27894749,0.53503742,0.74769050
-2.87843922,2.28492865,0.25932619,0.98522676,0.07971127,0.02834235,0.05080602,0.27545413,0.54618608,0.76234174
-2.87243622,2.30443020,0.26713082,0.98935327,0.08087582,0.02913133,0.05172692,0.27086970,0.55471936,0.77309079
-2.86643322,2.31121992,0.27346201,0.98779626,0.08150325,0.02976040,0.05232187,0.26519094,0.56043018,0.77972555
-2.86043022,2.30497269,0.27818975,0.98046625,0.08157873,0.03021680,0.05257720,0.25844138,0.56316744,0.78211435
-2.85442721,2.28564053,0.28121399,0.96740217,0.08109985,0.03049102,0.05248651,0.25067022,0.56284034,0.78020902
-2.84842421,2.25345251,0.28246790,0.94876974,0.08007667,0.03057708,0.05205084,0.24195049,0.55942082,0.77404554
-2.84242121,2.20890592,0.28191995,0.92485571,0.07853146,0.03047269,0.05127865,0.23237644,0.55294420,0.76374205
-2.83641821,2.15274924,0.27957499,0.89605831,0.07649791,0.03017933,0.05018552,0.22206046,0.54350796,0.74949461
-2.83041521,2.08595780,0.27547418,0.86287419,0.07402012,0.02970214,0.04879363,0.21112954,0.53126869,0.73157081
-2.82441221,2.00970308,0.26969368,0.82588274,0.07115112,0.02904979,0.04713102,0.19972143,0.51643742,0.71030149
-2.81840920,1.92531717,0.26234237,0.78572812,0.06795119,0.02823415,0.04523071,0.18798078,0.49927356,0.68607114
-2.81240620,1.83425382,0.25355844,0.74310008,0.06448605,0.02726998,0.04312964,0.17605518,0.48007764,0.65930710
-2.80640320,1.73804760,0.24350527,0.69871411,0.06082484,0.02617445,0.04086762,0.16409147,0.45918313,0.63046822
-2.80040020,1.63827284,0.23236659,0.65329188,0.05703819,0.02496664,0.03848607,0.15223223,0.43694783,0.60003323
-2.79439720,1.53650368,0.22034121,0.60754252,0.05319624,0.02366707,0.03602696,0.14061273,0.41374492,0.56848925
-2.78839420,1.43427670,0.20763753,0.56214543,0.04936684,0.02229709,0.03353164,0.12935828,0.38995416,0.53632088
-2.78239120,1.33305713,0.19446801,0.51773525,0.04561395,0.02087843,0.03103987,0.11858207,0.36595349,0.50400002
-2.77638819,1.23420965,0.18104396,0.47488909,0.04199623,0.01943262,0.02858885,0.10838359,0.34211133,0.47197677
-2.77038519,1.13897421,0.16757058,0.43411659,0.03856589,0.01798063,0.02621253,0.09884751,0.31877966,0.44067158
-2.76438219,1.04844752,0.15424275,0.39585268,0.03536786,0.01654242,0.02394093,0.09004313,0.29628834,0.41046878
-2.75837919,0.96357006,0.14124138,0.36045316,0.03243919,0.01513669,0.02179976,0.08202429,0.27494045,0.38171153
-2.75237619,0.88511865,0.12873063,0.32819288,0.02980878,0.01378057,0.01981008,0.07482968,0.25500904,0.35469826
-2.74637319,0.81370428,0.11685595,0.29926639,0.02749734,0.01248957,0.01798823,0.06848357,0.23673505,0.32968056
-2.74037019,0.74977464,0.10574297,0.27379072,0.02551754,0.01127743,0.01634581,0.06299678,0.22032651,0.30686244
-2.73436718,0.69362092,0.09549717,0.25180996,0.02387449,0.01015617,0.01488988,0.05836798,0.20595890,0.28640090
-2.72836418,0.64538812,0.08620428,0.23330131,0.02256625,0.00913618,0.01362316,0.05458504,0.19377647,0.26840763
-2.72236118,0.60508826,0.07793137,0.21818226,0.02158452,0.00822629,0.01254446,0.05162667,0.18389451,0.25295177
-2.71635818,0.57261573,0.07072840,0.20631854,0.02091548,0.00743403,0.01164903,0.04946391,0.17640215,0.24006351
-2.71035518,0.54776413,0.06463009,0.19753253,0.02054063,0.00676573,0.01092911,0.04806183,0.17136579,0.22973838
-2.70435218,0.53024393,0.05965812,0.19161186,0.02043769,0.00622680,0.01037435,0.04738105,0.16883255,0.22194201
-2.69834917,0.51970035,0.05582331,0.18831802,0.02058154,0.00582190,0.00997240,0.04737930,0.16883390,0.21661521
-2.69234617,0.51573086,0.05312778,0.18739472,0.02094508,0.00555514,0.00970941,0.04801279,0.17138891,0.21367915
-2.68634317,0.51790184,0.05156689,0.18857577,0.02150018,0.00543019,0.00957050,0.04923750,0.17650718,0.21304036
-2.68034017,0.52576390,0.05113089,0.19159255,0.02221843,0.00545041,0.00954029,0.05101034,0.18419105,0.21459553
-2.67433717,0.53886546,0.05180624,0.19618074,0.02307195,0.00561893,0.00960334,0.05329008,0.19443703,0.21823570
-2.66833417,0.55676437,0.05357641,0.20208635,0.02403410,0.00593859,0.00974454,0.05603813,0.20723637,0.22384988
-2.66233117,0.57903714,0.05642227,0.20907089,0.02508003,0.00641193,0.00994952,0.05921908,0.22257458,0.23132783
-2.65632816,0.60528577,0.06032204,0.21691570,0.02618726,0.00704105,0.01020496,0.06280112,0.24043003,0.24056191
-2.65032516,0.63514200,0.06525077,0.22542534,0.02733601,0.00782751,0.01049885,0.06675610,0.26077153,0.25144808
-2.64432216,0.66826910,0.07117949,0.23442997,0.02850954,0.00877209,0.01082071,0.07105948,0.28355511,0.26388583
-2.63831916,0.70436106,0.07807404,0.24378681,0.02969429,0.00987463,0.01116175,0.07569003,0.30872019,0.27777727
-2.63231616,0.74313981,0.08589380,0.25338056,0.03087995,0.01113378,0.01151499,0.08062934,0.33618521,0.29302539
-2.62631316,0.78435029,0.09459022,0.26312286,0.03205936,0.01254688,0.01187528,0.08586117,0.36584319,0.30953171
-2.62031016,0.82775423,0.10410556,0.27295094,0.03322834,0.01410974,0.01223926,0.09137062,0.39755742,0.32719340
-2.61430715,0.87312274,0.11437170,0.28282533,0.03438539,0.01581658,0.01260533,0.09714329,0.43115761,0.34590028
-2.60830415,0.92022850,0.12530928,0.29272696,0.03553129,0.01765999,0.01297348,0.10316426,0.46643688,0.36553178
-2.60230115,0.96883794,0.13682728,0.30265362,0.03666864,0.01963097,0.01334512,0.10941715,0.50314986,0.38595421
-2.59629815,1.01870395,0.14882304,0.31261602,0.03780135,0.02171909,0.01372287,0.11588322,0.54101217,0.40701862
-2.59029515,1.06955975,0.16118282,0.32263361,0.03893403,0.02391274,0.01411025,0.12254044,0.57970140,0.42855932
-2.58429215,1.12111421,0.17378294,0.33273026,0.04007143,0.02619944,0.01451147,0.12936287,0.61885988,0.45039343
-2.57828914,1.17304897,0.18649148,0.34293015,0.04121787,0.02856631,0.01493105,0.13632002,0.65809908,0.47232137
-2.57228614,1.22501770,0.19917048,0.35325376,0.04237668,0.03100059,0.01537354,0.14337648,0.69700563,0.49412850
-2.56628314,1.27664743,0.21167859,0.36371440,0.04354969,0.03349018,0.01584321,0.15049179,0.73514886,0.51558785
-2.56028014,1.32754208,0.22387404,0.37431524,0.04473683,0.03602433,0.01634377,0.15762045,0.77208955,0.53646379
-2.55427714,1.37728798,0.23561788,0.38504692,0.04593578,0.03859422,0.01687806,0.16471219,0.80738947,0.55651661
-2.54827414,1.42546103,0.24677724,0.39588598,0.04714170,0.04119362,0.01744787,0.17171244,0.84062158,0.57550771
-2.54227114,1.47163542,0.25722857,0.40679401,0.04834714,0.04381947,0.01805370,0.17856297,0.87138016,0.59320529
-2.53626813,1.51539321,0.26686066,0.41771757,0.04954199,0.04647238,0.01869467,0.18520275,0.89929081,0.60939023
-2.53026513,1.55633469,0.27557736,0.42858893,0.05071357,0.04915704,0.01936840,0.19156892,0.92401961,0.62386182
-2.52426213,1.59408873,0.28329981,0.43932751,0.05184687,0.05188253,0.02007100,0.19759791,0.94528133,0.63644340
-2.51825913,1.62832305,0.28996821,0.44984205,0.05292487,0.05466239,0.02079710,0.20322664,0.96284633,0.64698727
-2.51225613,1.65875386,0.29554291,0.46003328,0.05392896,0.05751460,0.02153995,0.20839383,0.97654587,0.65537916
-2.50625313,1.68515451,0.30000501,0.46979723,0.05483945,0.06046139,0.02229159,0.21304134,0.98627587,0.66154167
-2.50025013,1.70736299,0.30335624,0.47902873,0.05563619,0.06352879,0.02304301,0.21711549,0.99199890,0.66543694
-2.49424712,1.72528800,0.30561831,0.48762531,0.05629917,0.06674603,0.02378442,0.22056844,0.99374450,0.66706828
-2.48824412,1.73891327,0.30683169,0.49549102,0.05680926,0.07014481,0.02450554,0.22335945,0.99160794,0.66648076
-2.48224112,1.74830019,0.30705395,0.50254025,0.05714886,0.07375832,0.02519586,0.22545613,0.98574745,0.66376083
-2.47623812,1.75358835,0.30635772,0.50870125,0.05730258,0.07762020,0.02584498,0.22683545,0.97638008,0.65903488
-2.47023512,1.75499407,0.30482824,0.51391924,0.05725789,0.08176331,0.02644291,0.22748468,0.96377645,0.65246679
-2.46423212,1.75280671,0.30256083,0.51815887,0.05700565,0.08621841,0.02698036,0.22740206,0.94825437,0.64425461
-2.45822911,1.74738270,0.29965809,0.52140596,0.05654055,0.09101286,0.02744898,0.22659720,0.93017166,0.63462621
-2.45222611,1.73913726,0.29622711,0.52366841,0.05586150,0.09616920,0.02784163,0.22509118,0.90991810,0.62383411
-2.44622311,1.72853386,0.29237659,0.52497602,0.05497177,0.10170376,0.02815252,0.22291628,0.88790684,0.61214948
-2.44022011,1.71607147,0.28821409,0.52537943,0.05387901,0.10762537,0.02837735,0.22011539,0.86456524,0.59985541
-2.43421711,1.70226983,0.28384331,0.52494794,0.05259517,0.11393410,0.02851337,0.21674103,0.84032535,0.58723952
-2.42821411,1.68765305,0.27936158,0.52376642,0.05113617,0.12062018,0.02855939,0.21285397,0.81561411,0.57458618
-2.42221111,1.67273190,0.27485749,0.52193129,0.04952146,0.12766309,0.02851576,0.20852159,0.79084348,0.56216828
-2.41620810,1.65798548,0.27040878,0.51954589,0.04777340,0.13503082,0.02838421,0.20381588,0.76640072,0.55023904
-2.41020510,1.64384279,0.26608049,0.51671530,0.04591662,0.14267951,0.02816777,0.19881132,0.74263897,0.53902397
-2.40420210,1.63066505,0.26192346,0.51354090,0.04397716,0.15055320,0.02787055,0.19358256,0.71986853,0.52871330
-2.39819910,1.61872958,0.25797324,0.51011504,0.04198169,0.15858412,0.02749755,0.18820213,0.69834902,0.51945526
-2.39219610,1.60821609,0.25424928,0.50651594,0.03995661,0.16669315,0.02705445,0.18273820,0.67828278,0.51135046
-2.38619310,1.59919609,0.25075476,0.50280329,0.03792730,0.17479078,0.02654737,0.17725253,0.65980993,0.50444772
-2.38019010,1.59162634,0.24747679,0.49901460,0.03591729,0.18277834,0.02598267,0.17179874,0.64300510,0.49874172
-2.37418709,1.58534672,0.24438719,0.49516280,0.03394769,0.19054970,0.02536677,0.16642092,0.62787641,0.49417255
-2.36818409,1.58008307,0.24144374,0.49123492,0.03203661,0.19799321,0.02470596,0.16115268,0.61436658,0.49062735
-2.36218109,1.57545503,0.23859197,0.48719227,0.03019878,0.20499406,0.02400628,0.15601673,0.60235641,0.48794420
-2.35617809,1.57098899,0.23576743,0.48297193,0.02844540,0.21143684,0.02327341,0.15102493,0.59167059,0.48591810
-2.35017509,1.56613558,0.23289836,0.47848962,0.02678402,0.21720828,0.02251262,0.14617883,0.58208557,0.48430887
-2.34417209,1.56029126,0.22990865,0.47364382,0.02521870,0.22220023,0.02172872,0.14147076,0.57333946,0.48285078
-2.33816908,1.55282314,0.22672112,0.46832085,0.02375024,0.22631253,0.02092610,0.13688521,0.56514340,0.48126354
-2.33216608,1.54309590,0.22326083,0.46240083,0.02237655,0.22945596,0.02010874,0.13240062,0.55719411,0.47926409
-2.32616308,1.53049986,0.21945845,0.45576409,0.02109315,0.23155493,0.01928028,0.12799140,0.54918697,0.47657882
-2.32016008,1.51447866,0.21525343,0.44829780,0.01989373,0.23255000,0.01844411,0.12363002,0.54082925,0.47295560
-2.31415708,1.49455560,0.21059697,0.43990246,0.01877066,0.23240000,0.01760345,0.11928919,0.53185277,0.46817515
-2.30815408,1.47035731,0.20545453,0.43049797,0.01771566,0.23108375,0.01676144,0.11494388,0.52202552,0.46206116
-2.30215108,1.44163365,0.19980798,0.42002894,0.01672032,0.22860127,0.01592125,0.11057327,0.51116185,0.45448885
-2.29614807,1.40827315,0.19365706,0.40846905,0.01577658,0.22497442,0.01508619,0.10616230,0.49913057,0.44539140
-2.29014507,1.37031324,0.18702034,0.39582434,0.01487727,0.22024700,0.01425975,0.10170297,0.48586098,0.43476427
-2.28414207,1.32794493,0.17993554,0.38213511,0.01401636,0.21448423,0.01344571,0.09719528,0.47134631,0.42266701
-2.27813907,1.28151192,0.17245919,0.36747661,0.01318931,0.20777166,0.01264821,0.09264775,0.45564468,0.40922263
-2.27213607,1.23150422,0.16466582,0.35195841,0.01239317,0.20021357,0.01187173,0.08807751,0.43887763,0.39461471
-2.26613307,1.17854679,0.15664650,0.33572252,0.01162671,0.19193087,0.01112119,0.08351005,0.42122618,0.37908225
-2.26013007,1.12338378,0.14850711,0.31894049,0.01089038,0.18305868,0.01040194,0.07897864,0.40292484,0.36291264
-2.25412706,1.06685918,0.14036615,0.30180952,0.01018622,0.17374354,0.00971972,0.07452339,0.38425383,0.34643314
-2.24812406,1.00989485,0.13235240,0.28454799,0.00951772,0.16414053,0.00908073,0.07019013,0.36552978,0.33000114
-2.24212106,0.95346669,0.12460245,0.26739040,0.00888959,0.15441024,0.00849152,0.06602902,0.34709543,0.31399363
-2.23611806,0.89858013,0.11725810,0.25058213,0.00830758,0.14471580,0.00795901,0.06209315,0.32930871,0.29879633
-2.23011506,0.84624568,0.11046396,0.23437416,0.00777816,0.13522004,0.00749045,0.05843698,0.31253151,0.28479289
-2.22411206,0.79745539,0.10436502,0.21901789,0.00730831,0.12608283,0.00709332,0.05511482,0.29711860,0.27235439
-2.21810905,0.75316084,0.09910443,0.20476031,0.00690522,0.11745872,0.00677532,0.05217936,0.28340698,0.26182954
-2.21210605,0.71425334,0.09482143,0.19183953,0.00657609,0.10949485,0.00654429,0.04968028,0.27170599,0.25353590
-2.20610305,0.68154653,0.09164944,0.18048087,0.00632783,0.10232916,0.00640808,0.04766297,0.26228838,0.24775217
-2.20010005,0.65576180,0.08971432,0.17089334,0.00616694,0.09608899,0.00637451,0.04616737,0.25538253,0.24471195
-2.19409705,0.63751656,0.08913267,0.16326679,0.00609924,0.09088994,0.00645126,0.04522708,0.25116605,0.24459889
-2.18809405,0.62731550,0.09001028,0.15776937,0.00612976,0.08683492,0.00664568,0.04486854,0.24976077,0.24754353
-2.18209105,0.62554461,0.09244053,0.15454550,0.00626256,0.08401354,0.00696473,0.04511044,0.25122930,0.25362175
-2.17608804,0.63246809,0.09650284,0.15371420,0.00650061,0.08250156,0.00741478,0.04596337,0.25557321,0.26285501
-2.17008504,0.64822785,0.10226103,0.15536762,0.00684572,0.08236049,0.00800142,0.04742960,0.26273276,0.27521234
-2.16408204,0.67284556,0.10976167,0.15956989,0.00729840,0.08363720,0.00872932,0.04950314,0.27258846,0.29061413
-2.15807904,0.70622710,0.11903236,0.16635608,0.00785783,0.08636364,0.00960201,0.05216992,0.28496413,0.30893759
-2.15207604,0.74816919,0.13008008,0.17573138,0.00852178,0.09055646,0.01062169,0.05540828,0.29963168,0.33002394
-2.14607304,0.79836825,0.14288953,0.18767046,0.00928661,0.09621672,0.01178902,0.05918957,0.31631747,0.35368706
-2.14007004,0.85643111,0.15742169,0.20211697,0.01014724,0.10332960,0.01310299,0.06347898,0.33471003,0.37972352
-2.13406703,0.92188750,0.17361257,0.21898344,0.01109720,0.11186405,0.01456071,0.06823654,0.35446910,0.40792354
-2.12806403,0.99420411,0.19137240,0.23815144,0.01212864,0.12177274,0.01615734,0.07341826,0.37523574,0.43808271
-2.12206103,1.07279979,0.21058528,0.25947217,0.01323248,0.13299192,0.01788597,0.07897741,0.39664316,0.47001389
-2.11605803,1.15706159,0.23110935,0.28276767,0.01439847,0.14544169,0.01973758,0.08486583,0.41832797,0.50355881
-2.11005503,1.24636107,0.25277779,0.30783249,0.01561540,0.15902636,0.02170111,0.09103535,0.43994143,0.53859881
-2.10405203,1.34007047,0.27540043,0.33443610,0.01687126,0.17363526,0.02376349,0.09743909,0.46116029,0.57506406
-2.09804902,1.43757782,0.29876626,0.36232589,0.01815346,0.18914376,0.02590982,0.10403272,0.48169676,0.61294078
-2.09204602,1.53830066,0.32264667,0.39123082,0.01944911,0.20541471,0.02812354,0.11077555,0.50130706,0.65227570
-2.08604302,1.64169731,0.34679939,0.42086565,0.02074525,0.22230022,0.03038670,0.11763141,0.51979838,0.69317740
-2.08004002,1.74727540,0.37097313,0.45093556,0.02202912,0.23964369,0.03268023,0.12456921,0.53703351,0.73581411
-2.07403702,1.85459684,0.39491268,0.48114116,0.02328846,0.25728216,0.03498429,0.13156322,0.55293323,0.78040777
-2.06803402,1.96327888,0.41836426,0.51118355,0.02451172,0.27504876,0.03727860,0.13859297,0.56747603,0.82722425
-2.06203102,2.07299122,0.44108110,0.54076931,0.02568833,0.29277531,0.03954279,0.14564273,0.58069522,0.87656004
-2.05602801,2.18344887,0.46282879,0.56961531,0.02680885,0.31029486,0.04175669,0.15270073,0.59267352,0.92872570
-2.05002501,2.29440142,0.48339040,0.59745294,0.02786518,0.32744419,0.04390068,0.15975791,0.60353536,0.98402688
-2.04402201,2.40561897,0.50257093,0.62403182,0.02885060,0.34406602,0.04595594,0.16680647,0.61343716,1.04274352
-2.03801901,2.51687574,0.52020123,0.64912272,0.02975984,0.36001111,0.04790465,0.17383826,0.62255628,1.10510850
-2.03201601,2.62793238,0.53614083,0.67251971,0.03058912,0.37513992,0.04973016,0.18084297,0.63107900,1.17128667
-2.02601301,2.73851820,0.55028001,0.69404144,0.03133605,0.38932402,0.05141710,0.18780642,0.63918833,1.24135560
-2.02001001,2.84831469,0.56254075,0.71353175,0.03199955,0.40244720,0.05295145,0.19470898,0.64705225,1.31528910
-2.01400700,2.95694161,0.57287679,0.73085950,0.03257976,0.41440627,0.05432059,0.20152425,0.65481305,1.39294462
-2.00800400,3.06394711,0.58127269,0.74591801,0.03307787,0.42511160,0.05551323,0.20821814,0.66257836,1.47405546
-2.00200100,3.16880263,0.58774215,0.75862404,0.03349598,0.43448758,0.05651948,0.21474837,0.67041438,1.55822842
-1.99599800,3.27090372,0.59232571,0.76891672,0.03383691,0.44247291,0.05733081,0.22106467,0.67834168,1.64494717
-1.98999500,3.36957688,0.59508792,0.77675648,0.03410411,0.44902088,0.05794005,0.22710940,0.68633380,1.73358154
-1.98399200,3.46409268,0.59611421,0.78212418,0.03430153,0.45409970,0.05834144,0.23281887,0.69431865,1.82340222
-1.97798899,3.55368444,0.59550772,0.78502053,0.03443347,0.45769285,0.05853069,0.23812522,0.70218271,1.91360031
-1.97198599,3.63757187,0.59338605,0.78546593,0.03450457,0.45979950,0.05850512,0.24295871,0.70977763,2.00331073
-1.96598299,3.71498809,0.58987822,0.78350062,0.03451972,0.46043496,0.05826377,0.24725041,0.71692886,2.09163828
-1.95997999,3.78520862,0.58512186,0.77918514,0.03448408,0.45963104,0.05780758,0.25093513,0.72344573,2.17768491
-1.95397699,3.84758047,0.57926060,0.77260100,0.03440300,0.45743637,0.05713959,0.25395431,0.72913245,2.26057681
-1.94797399,3.90154931,0.57244183,0.76385123,0.03428210,0.45391646,0.05626510,0.25625886,0.73379920,2.33948973
-1.94197099,3.94668310,0.56481462,0.75306085,0.03412717,0.44915340,0.05519183,0.25781165,0.73727279,2.41367136
-1.93596798,3.98269029,0.55652782,0.74037678,0.03394421,0.44324516,0.05393000,0.25858955,0.73940618,2.48245953
-1.92996498,4.00943136,0.54772834,0.72596718,0.03373933,0.43630434,0.05249242,0.25858483,0.74008638,2.54529533
-1.92396198,4.02692289,0.53855938,0.71001995,0.03351870,0.42845637,0.05089437,0.25780587,0.73924022,2.60173083
-1.91795898,4.03533356,0.52915865,0.69274035,0.03328839,0.41983704,0.04915352,0.25627712,0.73683780,2.65143106
-1.91195598,4.03497238,0.51965655,0.67434759,0.03305426,0.41058947,0.04728964,0.25403824,0.73289339,2.69417063
-1.90595298,4.02626984,0.51017417,0.65507059,0.03282172,0.40086060,0.04532429,0.25114256,0.72746387,2.72982547
-1.89994997,4.00975298,0.50082129,0.63514284,0.03259555,0.39079719,0.04328032,0.24765485,0.72064481,2.75836069
-1.89394697,3.98601615,0.49169424,0.61479674,0.03237969,0.38054170,0.04118144,0.24364859,0.71256458,2.77981557
-1.88794397,3.95568920,0.48287389,0.59425747,0.03217698,0.37022800,0.03905155,0.23920284,0.70337682,2.79428690
-1.88194097,3.91940513,0.47442369,0.57373695,0.03198897,0.35997736,0.03691421,0.23439900,0.69325178,2.80191205
