energy_ev,total_up,N_s_up,N_p_up,Na_s_up,Os_p_up,Os_d_up,S_s_up,S_p_up
-3.01650825,0.33403678,0.00000766,0.03273288,0.05287336,0.07572699,0.16312774,0.00196695,0.09799974
-3.01050525,0.29059327,0.00000622,0.02977571,0.04605370,0.06686284,0.13871869,0.00171783,0.08843088
-3.00450225,0.25352351,0.00000502,0.02749316,0.03983974,0.05974851,0.11734596,0.00148989,0.08105217
-2.99849925,0.22251035,0.00000403,0.02587491,0.03422852,0.05429607,0.09879896,0.00128324,0.07579799
-2.99249625,0.19720842,0.00000322,0.02490743,0.02920632,0.05041428,0.08285500,0.00109760,0.07259641
-2.98649325,0.17725627,0.00000256,0.02457441,0.02475046,0.04801080,0.06928717,0.00093231,0.07137098
-2.98049025,0.16228630,0.00000202,0.02485698,0.02083111,0.04699368,0.05787096,0.00078645,0.07204159
-2.97448724,0.15193249,0.00000159,0.02573376,0.01741312,0.04727201,0.04838988,0.00065886,0.07452459
-2.96848424,0.14583599,0.00000124,0.02718062,0.01445768,0.04875599,0.04063993,0.00054823,0.07873214
-2.96248124,0.14364876,0.00000096,0.02917037,0.01192391,0.05135646,0.03443303,0.00045316,0.08457109
-2.95647824,0.14503551,0.00000074,0.03167230,0.00977023,0.05498399,0.02959941,0.00037217,0.09194135
-2.95047524,0.14967436,0.00000056,0.03465167,0.00795546,0.05954776,0.02598924,0.00030380,0.10073420
-2.94447224,0.15725641,0.00000043,0.03806926,0.00643986,0.06495435,0.02347336,0.00024664,0.11083055
-2.93846923,0.16748471,0.00000032,0.04188093,0.00518580,0.07110662,0.02194340,0.00019931,0.12209944
-2.93246623,0.18007289,0.00000024,0.04603742,0.00415834,0.07790273,0.02131135,0.00016055,0.13439698
-2.92646323,0.19474378,0.00000018,0.05048425,0.00332555,0.08523558,0.02150858,0.00012919,0.14756590
-2.92046023,0.21122829,0.00000013,0.05516194,0.00265873,0.09299259,0.02248451,0.00010417,0.16143576
-2.91445723,0.22926463,0.00000010,0.06000648,0.00213245,0.10105604,0.02420489,0.00008457,0.17582404
-2.90845423,0.24859809,0.00000007,0.06495002,0.00172450,0.10930385,0.02664980,0.00006955,0.19053797
-2.90245123,0.26898130,0.00000005,0.06992193,0.00141571,0.11761096,0.02981135,0.00005841,0.20537723
-2.89644822,0.29017499,0.00000004,0.07485006,0.00118979,0.12585107,0.03369112,0.00005055,0.22013733
-2.89044522,0.31194912,0.00000003,0.07966214,0.00103299,0.13389887,0.03829751,0.00004546,0.23461360
-2.88444222,0.33408419,0.00000002,0.08428746,0.00093391,0.14163247,0.04364268,0.00004272,0.24860554
-2.87843922,0.35637262,0.00000001,0.08865845,0.00088309,0.14893603,0.04973958,0.00004198,0.26192141
-2.87243622,0.37861990,0.00000001,0.09271238,0.00087282,0.15570239,0.05659872,0.00004295,0.27438270
-2.86643322,0.40064542,0.00000001,0.09639287,0.00089677,0.16183557,0.06422496,0.00004540,0.28582834
-2.86043022,0.42228274,0.00000000,0.09965128,0.00094976,0.16725300,0.07261439,0.00004913,0.29611846
-2.85442721,0.44337930,0.00000000,0.10244780,0.00102750,0.17188732,0.08175134,0.00005397,0.30513729
-2.84842421,0.46379545,0.00000000,0.10475228,0.00112638,0.17568773,0.09160566,0.00005978,0.31279535
-2.84242121,0.48340288,0.00000000,0.10654470,0.00124326,0.17862075,0.10213044,0.00006643,0.31903055
-2.83641821,0.50208266,0.00000000,0.10781524,0.00137535,0.18067039,0.11326031,0.00007380,0.32380833
-2.83041521,0.51972284,0.00000000,0.10856403,0.00152003,0.18183764,0.12491036,0.00008175,0.32712082
-2.82441221,0.53621623,0.00000000,0.10880058,0.00167479,0.18213959,0.13697599,0.00009017,0.32898514
-2.81840920,0.55145830,0.00000000,0.10854290,0.00183718,0.18160786,0.14933364,0.00009893,0.32944084
-2.81240620,0.56534574,0.00000000,0.10781639,0.00200474,0.18028681,0.16184255,0.00010790,0.32854698
-2.80640320,0.57777593,0.00000000,0.10665262,0.00217501,0.17823144,0.17434757,0.00011692,0.32637867
-2.80040020,0.58864755,0.00000000,0.10508803,0.00234554,0.17550524,0.18668313,0.00012587,0.32302374
-2.79439720,0.59786251,0.00000000,0.10316269,0.00251397,0.17217798,0.19867808,0.00013458,0.31857937
-2.78839420,0.60532944,0.00000000,0.10091906,0.00267803,0.16832380,0.21016151,0.00014292,0.31314921
-2.78239120,0.61096852,0.00000000,0.09840102,0.00283568,0.16401944,0.22096931,0.00015073,0.30684098
-2.77638819,0.61471777,0.00000000,0.09565308,0.00298514,0.15934297,0.23095123,0.00015788,0.29976476
-2.77038519,0.61654043,0.00000000,0.09271983,0.00312505,0.15437282,0.23997817,0.00016425,0.29203194
-2.76438219,0.61643304,0.00000000,0.08964562,0.00325450,0.14918733,0.24794946,0.00016973,0.28375504
-2.75837919,0.61443401,0.00000000,0.08647456,0.00337314,0.14386466,0.25479981,0.00017424,0.27504804
-2.75237619,0.61063186,0.00000000,0.08325065,0.00348128,0.13848311,0.26050557,0.00017770,0.26602741
-2.74637319,0.60517284,0.00000000,0.08001811,0.00357991,0.13312172,0.26508991,0.00018009,0.25681343
-2.74037019,0.59826729,0.00000000,0.07682186,0.00367079,0.12786102,0.26862689,0.00018140,0.24753180
-2.73436718,0.59019412,0.00000000,0.07370799,0.00375639,0.12278384,0.27124376,0.00018166,0.23831518
-2.72836418,0.58130301,0.00000000,0.07072414,0.00383996,0.11797611,0.27312172,0.00018092,0.22930447
-2.72236118,0.57201392,0.00000000,0.06791994,0.00392540,0.11352738,0.27449455,0.00017927,0.22064975
-2.71635818,0.56281365,0.00000000,0.06534704,0.00401724,0.10953109,0.27564542,0.00017682,0.21251040
-2.71035518,0.55424906,0.00000000,0.06305914,0.00412049,0.10608433,0.27690150,0.00017372,0.20505460
-2.70435218,0.54691728,0.00000000,0.06111157,0.00424051,0.10328721,0.27862677,0.00017012,0.19845781
-2.69834917,0.54145261,0.00000000,0.05956061,0.00438280,0.10124160,0.28121281,0.00016621,0.19290031
-2.69234617,0.53851070,0.00000000,0.05846260,0.00455285,0.10004927,0.28506807,0.00016216,0.18856379
-2.68634317,0.53875008,0.00000001,0.05787256,0.00475588,0.09980955,0.29060570,0.00015817,0.18562700
-2.68034017,0.54281181,0.00000001,0.05784269,0.00499663,0.10061639,0.29823031,0.00015443,0.18426061
-2.67433717,0.55129769,0.00000002,0.05842057,0.00527910,0.10255502,0.30832404,0.00015111,0.18462141
-2.66833417,0.56474777,0.00000002,0.05964718,0.00560636,0.10569827,0.32123245,0.00014839,0.18684604
-2.66233117,0.58361806,0.00000004,0.06155491,0.00598030,0.11010271,0.33725058,0.00014641,0.19104461
-2.65632816,0.60825916,0.00000005,0.06416544,0.00640147,0.11580476,0.35660976,0.00014529,0.19729425
-2.65032516,0.63889676,0.00000008,0.06748785,0.00686891,0.12281700,0.37946565,0.00014514,0.20563319
-2.64432216,0.67561486,0.00000012,0.07151683,0.00738004,0.13112479,0.40588814,0.00014601,0.21605542
-2.63831916,0.71834263,0.00000017,0.07623128,0.00793066,0.14068350,0.43585340,0.00014793,0.22850631
-2.63231616,0.76684564,0.00000025,0.08159322,0.00851487,0.15141644,0.46923886,0.00015089,0.24287958
-2.62631316,0.82072218,0.00000037,0.08754732,0.00912523,0.16321379,0.50582118,0.00015487,0.25901570
-2.62031016,0.87940518,0.00000053,0.09402084,0.00975286,0.17593257,0.54527792,0.00015980,0.27670207
-2.61430715,0.94217023,0.00000076,0.10092438,0.01038764,0.18939783,0.58719271,0.00016557,0.29567506
-2.60830415,1.00814965,0.00000108,0.10815313,0.01101850,0.20340507,0.63106446,0.00017206,0.31562398
-2.60230115,1.07635271,0.00000152,0.11558886,0.01163376,0.21772405,0.67632012,0.00017915,0.33619703
-2.59629815,1.14569151,0.00000212,0.12310258,0.01222148,0.23210367,0.72233105,0.00018666,0.35700913
-2.59029515,1.21501190,0.00000295,0.13055768,0.01276989,0.24627814,0.76843247,0.00019446,0.37765138
-2.58429215,1.28312860,0.00000407,0.13781364,0.01326785,0.25997401,0.81394534,0.00020239,0.39770196
-2.57828914,1.34886317,0.00000558,0.14473008,0.01370524,0.27291792,0.85820011,0.00021031,0.41673805
-2.57228614,1.41108359,0.00000760,0.15117095,0.01407345,0.28484487,0.90056116,0.00021811,0.43434841
-2.56628314,1.46874379,0.00001026,0.15700891,0.01436575,0.29550649,0.94045123,0.00022572,0.45014601
-2.56028014,1.52092150,0.00001377,0.16212944,0.01457771,0.30467921,0.97737454,0.00023309,0.46378031
-2.55427714,1.56685267,0.00001835,0.16643469,0.01470747,0.31217173,1.01093760,0.00024026,0.47494870
-2.54827414,1.60596100,0.00002428,0.16984683,0.01475605,0.31783166,1.04086673,0.00024729,0.48340636
-2.54227114,1.63788093,0.00003191,0.17231078,0.01472745,0.32155092,1.06702127,0.00025436,0.48897446
-2.53626813,1.66247313,0.00004164,0.17379606,0.01462884,0.32326961,1.08940177,0.00026171,0.49154593
-2.53026513,1.67983133,0.00005396,0.17429787,0.01447052,0.32297832,1.10815258,0.00026966,0.49108888
-2.52426213,1.69028033,0.00006944,0.17383716,0.01426587,0.32071856,1.12355856,0.00027864,0.48764725
-2.51825913,1.69436480,0.00008875,0.17245976,0.01403119,0.31658145,1.13603588,0.00028917,0.48133876
-2.51225613,1.69282957,0.00011265,0.17023463,0.01378549,0.31070460,1.14611719,0.00030189,0.47235031
-2.50625313,1.68659194,0.00014201,0.16725119,0.01355019,0.30326749,1.15443168,0.00031751,0.46093095
-2.50025013,1.67670731,0.00017780,0.16361605,0.01334872,0.29448534,1.16168096,0.00033687,0.44738275
-2.49424712,1.66432974,0.00022109,0.15944906,0.01320613,0.28460194,1.16861172,0.00036086,0.43205016
-2.48824412,1.65066906,0.00027307,0.15487909,0.01314863,0.27388170,1.17598639,0.00039047,0.41530808
-2.48224112,1.63694644,0.00033499,0.15003949,0.01320297,0.26260119,1.18455312,0.00042676,0.39754945
-2.47623812,1.62435053,0.00040818,0.14506370,0.01339599,0.25104065,1.19501656,0.00047081,0.37917262
-2.47023512,1.61399586,0.00049404,0.14008092,0.01375391,0.23947571,1.20801049,0.00052372,0.36056932
-2.46423212,1.60688532,0.00059396,0.13521225,0.01430176,0.22816971,1.22407368,0.00058659,0.34211341
-2.45822911,1.60387810,0.00070936,0.13056728,0.01506271,0.21736678,1.24362995,0.00066049,0.32415098
-2.45222611,1.60566430,0.00084157,0.12624131,0.01605736,0.20728599,1.26697311,0.00074638,0.30699210
-2.44622311,1.61274685,0.00099186,0.12231334,0.01730309,0.19811668,1.29425730,0.00084512,0.29090433
-2.44022011,1.62543114,0.00116133,0.11884465,0.01881338,0.19001493,1.32549298,0.00095742,0.27610817
-2.43421711,1.64382228,0.00135089,0.11587829,0.02059715,0.18310148,1.36054837,0.00108379,0.26277454
-2.42821411,1.66782955,0.00156122,0.11343911,0.02265815,0.17746066,1.39915609,0.00122450,0.25102398
-2.42221111,1.69717730,0.00179265,0.11153452,0.02499444,0.17314060,1.44092421,0.00137954,0.24092764
-2.41620810,1.73142125,0.00204520,0.11015568,0.02759790,0.17015435,1.48535110,0.00154859,0.23250967
-2.41020510,1.76996911,0.00231845,0.10927925,0.03045390,0.16848191,1.53184303,0.00173103,0.22575089
-2.40420210,1.81210409,0.00261153,0.10886929,0.03354115,0.16807285,1.57973349,0.00192584,0.22059330
-2.39819910,1.85701012,0.00292312,0.10887944,0.03683159,0.16884956,1.62830340,0.00213166,0.21694523
-2.39219610,1.90379763,0.00325136,0.10925517,0.04029062,0.17071071,1.67680104,0.00234678,0.21468687
-2.38619310,1.95152870,0.00359392,0.10993593,0.04387743,0.17353502,1.72446120,0.00256910,0.21367583
-2.38019010,1.99924078,0.00394793,0.11085729,0.04754557,0.17718504,1.77052254,0.00279623,0.21375264
-2.37418709,2.04596838,0.00431008,0.11195277,0.05124377,0.18151095,1.81424305,0.00302548,0.21474592
-2.36818409,2.09076225,0.00467659,0.11315559,0.05491692,0.18635422,1.85491315,0.00325391,0.21647719
-2.36218109,2.13270598,0.00504331,0.11440009,0.05850721,0.19155111,1.89186637,0.00347841,0.21876512
-2.35617809,2.17092999,0.00540578,0.11562290,0.06195555,0.19693607,1.92448787,0.00369574,0.22142936
-2.35017509,2.20462314,0.00575931,0.11676392,0.06520291,0.20234482,1.95222090,0.00390264,0.22429382
-2.34417209,2.23304245,0.00609909,0.11776706,0.06819194,0.20761730,1.97457175,0.00409589,0.22718943
-2.33816908,2.25552105,0.00642026,0.11858082,0.07086841,0.21260043,1.99111339,0.00427237,0.22995658
-2.33216608,2.27147516,0.00671807,0.11915871,0.07318276,0.21715061,2.00148845,0.00442920,0.23244709
-2.32616308,2.28041022,0.00698797,0.11945960,0.07509144,0.22113605,2.00541183,0.00456375,0.23452594
-2.32016008,2.28192654,0.00722573,0.11944799,0.07655817,0.22443895,2.00267325,0.00467377,0.23607272
-2.31415708,2.27572484,0.00742755,0.11909418,0.07755497,0.22695740,1.99313998,0.00475740,0.23698291
-2.30815408,2.26161147,0.00759014,0.11837455,0.07806288,0.22860706,1.97675987,0.00481324,0.23716891
-2.30215108,2.23950348,0.00771087,0.11727167,0.07807253,0.22932263,1.95356453,0.00484042,0.23656096
-2.29614807,2.20943312,0.00778777,0.11577450,0.07758429,0.22905895,1.92367250,0.00483856,0.23510789
-2.29014507,2.17155163,0.00781965,0.11387851,0.07660820,0.22779187,1.88729226,0.00480781,0.23277761
-2.28414207,2.12613175,0.00780610,0.11158578,0.07516352,0.22551864,1.84472442,0.00474886,0.22955742
-2.27813907,2.07356853,0.00774753,0.10890503,0.07327811,0.22225795,1.79636288,0.00466288,0.22545406
-2.27213607,2.01437807,0.00764517,0.10585154,0.07098744,0.21804956,1.74269447,0.00455151,0.22049338
-2.26613307,1.94919363,0.00750101,0.10244698,0.06833351,0.21295342,1.68429650,0.00441680,0.21471971
-2.26013007,1.87875889,0.00731780,0.09871911,0.06536352,0.20704835,1.62183212,0.00426116,0.20819487
-2.25412706,1.80391803,0.00709894,0.09470133,0.06212851,0.20043027,1.55604291,0.00408732,0.20099673
-2.24812406,1.72560265,0.00684845,0.09043207,0.05868189,0.19320997,1.48773890,0.00389821,0.19321742
-2.24212106,1.64481556,0.00657081,0.08595405,0.05507801,0.18551051,1.41778574,0.00369694,0.18496114
-2.23611806,1.56261170,0.00627091,0.08131340,0.05137080,0.17746426,1.34708936,0.00348671,0.17634170
-2.23011506,1.48007661,0.00595389,0.07655865,0.04761246,0.16920971,1.27657833,0.00327074,0.16747964
-2.22411206,1.39830302,0.00562505,0.07173968,0.04385234,0.16088806,1.20718439,0.00305219,0.15849933
-2.21810905,1.31836613,0.00528971,0.06690655,0.04013599,0.15263974,1.13982173,0.00283415,0.14952581
-2.21210605,1.24129858,0.00495310,0.06210838,0.03650436,0.14460090,1.07536560,0.00261953,0.14068168
-2.20610305,1.16806568,0.00462023,0.05739224,0.03299324,0.13690011,1.01463103,0.00241107,0.13208405
-2.20010005,1.09954184,0.00429585,0.05280207,0.02963289,0.12965516,0.95835235,0.00221124,0.12384163
-2.19409705,1.03648909,0.00398426,0.04837780,0.02644785,0.12297024,0.90716432,0.00202228,0.11605216
-2.18809405,0.97953830,0.00368934,0.04415447,0.02345701,0.11693346,0.86158539,0.00184612,0.10880013
-2.18209105,0.92917384,0.00341440,0.04016166,0.02067374,0.11161488,0.82200395,0.00168442,0.10215496
-2.17608804,0.88572222,0.00316221,0.03642301,0.01810619,0.10706501,0.78866793,0.00153851,0.09616960
-2.17008504,0.84934512,0.00293493,0.03295595,0.01575780,0.10331391,0.76167822,0.00140942,0.09087972
-2.16408204,0.82003700,0.00273409,0.02977168,0.01362775,0.10037080,0.74098619,0.00129787,0.08630331
-2.15807904,0.79762750,0.00256062,0.02687525,0.01171155,0.09822435,0.72639549,0.00120431,0.08244094
-2.15207604,0.78178843,0.00241487,0.02426588,0.01000169,0.09684341,0.71756809,0.00112887,0.07927638
-2.14607304,0.77204520,0.00229660,0.02193743,0.00848822,0.09617837,0.71403440,0.00107142,0.07677774
-2.14007004,0.76779233,0.00220504,0.01987899,0.00715935,0.09616296,0.71520719,0.00103155,0.07489904
-2.13406703,0.76831244,0.00213895,0.01807553,0.00600208,0.09671644,0.72039892,0.00100862,0.07358202
-2.12806403,0.77279826,0.00209664,0.01650872,0.00500269,0.09774616,0.72884184,0.00100175,0.07275836
-2.12206103,0.78037672,0.00207605,0.01515769,0.00414725,0.09915044,0.73971038,0.00100984,0.07235195
-2.11605803,0.79013462,0.00207480,0.01399985,0.00342208,0.10082149,0.75214487,0.00103160,0.07228138
-2.11005503,0.80114480,0.00209026,0.01301171,0.00281411,0.10264853,0.76527607,0.00106558,0.07246238
-2.10405203,0.81249217,0.00211961,0.01216960,0.00231122,0.10452085,0.77824950,0.00111016,0.07281029
-2.09804902,0.82329868,0.00215991,0.01145038,0.00190254,0.10633076,0.79024897,0.00116363,0.07324238
-2.09204602,0.83274655,0.00220815,0.01083205,0.00157873,0.10797641,0.80051834,0.00122416,0.07367999
-2.08604302,0.84009900,0.00226136,0.01029429,0.00133216,0.10936430,0.80838107,0.00128991,0.07405052
-2.08004002,0.84471794,0.00231660,0.00981882,0.00115716,0.11041148,0.81325669,0.00135903,0.07428907
-2.07403702,0.84607814,0.00237109,0.00938980,0.00105018,0.11104740,0.81467398,0.00142971,0.07433982
-2.06803402,0.84377755,0.00242222,0.00899401,0.00101005,0.11121531,0.81228035,0.00150025,0.07415712
-2.06203102,0.83754362,0.00246763,0.00862097,0.00103809,0.11087325,0.80584723,0.00156908,0.07370620
-2.05602801,0.82723548,0.00250524,0.00826296,0.00113840,0.10999457,0.79527154,0.00163486,0.07296365
-2.05002501,0.81284228,0.00253334,0.00791503,0.00131800,0.10856797,0.78057321,0.00169651,0.07191741
-2.04402201,0.79447774,0.00255054,0.00757484,0.00158710,0.10659718,0.76188923,0.00175326,0.07056668
-2.03801901,0.77237145,0.00255588,0.00724249,0.00195927,0.10410019,0.73946426,0.00180471,0.06892135
-2.03201601,0.74685727,0.00254881,0.00692031,0.00245166,0.10110811,0.71363872,0.00185086,0.06700133
-2.02601301,0.71835948,0.00252918,0.00661265,0.00308515,0.09766376,0.68483457,0.00189216,0.06483560
-2.02001001,0.68737717,0.00249728,0.00632555,0.00388445,0.09382000,0.65353960,0.00192952,0.06246105
-2.01400700,0.65446753,0.00245380,0.00606649,0.00487811,0.08963788,0.62029079,0.00196432,0.05992132
-2.00800400,0.62022867,0.00239981,0.00584412,0.00609847,0.08518467,0.58565738,0.00199840,0.05726535
-2.00200100,0.58528242,0.00233670,0.00566793,0.00758141,0.08053180,0.55022425,0.00203406,0.05454606
-1.99599800,0.55025772,0.00226620,0.00554800,0.00936595,0.07575291,0.51457608,0.00207398,0.05181883
-1.98999500,0.51577493,0.00219024,0.00549469,0.01149370,0.07092184,0.47928273,0.00212119,0.04914014
-1.98399200,0.48243151,0.00211098,0.00551842,0.01400799,0.06611088,0.44488630,0.00217900,0.04656609
-1.97798899,0.45078918,0.00203065,0.00562932,0.01695286,0.06138905,0.41188992,0.00225090,0.04415111
-1.97198599,0.42136289,0.00195156,0.00583703,0.02037176,0.05682069,0.38074864,0.00234042,0.04194666
-1.96598299,0.39461161,0.00187599,0.00615041,0.02430598,0.05246419,0.35186231,0.00245107,0.04000007
-1.95997999,0.37093100,0.00180612,0.00657728,0.02879294,0.04837103,0.32557059,0.00258618,0.03835347
-1.95397699,0.35064796,0.00174399,0.00712418,0.03386422,0.04458502,0.30214990,0.00274875,0.03704283
-1.94797399,0.33401706,0.00169141,0.00779612,0.03954347,0.04114183,0.28181231,0.00294132,0.03609719
-1.94197099,0.32121873,0.00164990,0.00859637,0.04584431,0.03806876,0.26470619,0.00316586,0.03553802
-1.93596798,0.31235926,0.00162067,0.00952627,0.05276824,0.03538471,0.25091850,0.00342362,0.03537872
-1.92996498,0.30747247,0.00160458,0.01058505,0.06030262,0.03310043,0.24047844,0.00371499,0.03562435
-1.92396198,0.30652310,0.00160209,0.01176980,0.06841903,0.03121893,0.23336263,0.00403946,0.03627152
-1.91795898,0.30941178,0.00161328,0.01307538,0.07707182,0.02973614,0.22950131,0.00439552,0.03730853
-1.91195598,0.31598174,0.00163781,0.01449452,0.08619730,0.02864163,0.22878571,0.00478061,0.03871571
-1.90595298,0.32602697,0.00167496,0.01601793,0.09571340,0.02791958,0.23107639,0.00519113,0.04046597
-1.89994997,0.33930197,0.00172366,0.01763463,0.10552002,0.02754983,0.23621229,0.00562249,0.04252566
-1.89394697,0.35553285,0.00178248,0.01933220,0.11550014,0.02750897,0.24402054,0.00606913,0.04485555
-1.88794397,0.37442962,0.00184974,0.02109735,0.12552167,0.02777160,0.25432669,0.00652468,0.04741216
-1.88194097,0.39569938,0.00192352,0.02291642,0.13544005,0.02831151,0.26696509,0.00698211,0.05014915
-1.87593797,0.41906007,0.00200174,0.02477605,0.14510153,0.02910293,0.28178928,0.00743388,0.05301892
-1.86993497,0.44425426,0.00208224,0.02666385,0.15434716,0.03012169,0.29868180,0.00787218,0.05597435
-1.86393197,0.47106253,0.00216284,0.02856912,0.16301717,0.03134637,0.31756323,0.00828919,0.05897049
-1.85792896,0.49931563,0.00224141,0.03048356,0.17095573,0.03275920,0.33839978,0.00867727,0.06196629
-1.85192596,0.52890486,0.00231596,0.03240188,0.17801585,0.03434691,0.36120912,0.00902928,0.06492620
-1.84592296,0.55978999,0.00238471,0.03432236,0.18406424,0.03610128,0.38606376,0.00933879,0.06782156
-1.83991996,0.59200385,0.00244611,0.03624718,0.18898580,0.03801948,0.41309168,0.00960030,0.07063173
-1.83391696,0.62565318,0.00249893,0.03818266,0.19268771,0.04010409,0.44247364,0.00980948,0.07334487
-1.82791396,0.66091518,0.00254230,0.04013919,0.19510278,0.04236281,0.47443704,0.00996327,0.07595832
-1.82191096,0.69802944,0.00257569,0.04213093,0.19619196,0.04480787,0.50924599,0.01006007,0.07847852
-1.81590795,0.73728514,0.00259896,0.04417532,0.19594590,0.04745508,0.54718770,0.01009971,0.08092044
-1.80990495,0.77900384,0.00261230,0.04629222,0.19438542,0.05032256,0.58855551,0.01008354,0.08330654
-1.80390195,0.82351820,0.00261626,0.04850291,0.19156092,0.05342926,0.63362881,0.01001432,0.08566530
-1.79789895,0.87114739,0.00261169,0.05082886,0.18755084,0.05679321,0.68265077,0.00989615,0.08802931
-1.79189595,0.92217032,0.00259966,0.05329037,0.18245901,0.06042965,0.73580463,0.00973431,0.09043316
-1.78589295,0.97679792,0.00258145,0.05590515,0.17641135,0.06434914,0.79318978,0.00953509,0.09291096
-1.77988994,1.03514587,0.00255842,0.05868690,0.16955187,0.06855565,0.85479883,0.00930556,0.09549398
-1.77388694,1.09720952,0.00253201,0.06164399,0.16203814,0.07304490,0.92049702,0.00905333,0.09820823
-1.76788394,1.16284248,0.00250361,0.06477835,0.15403674,0.07780291,0.99000541,0.00878635,0.10107229
-1.76188094,1.23174047,0.00247452,0.06808459,0.14571847,0.08280498,1.06288906,0.00851264,0.10409549
-1.75587794,1.30343181,0.00244590,0.07154953,0.13725394,0.08801503,1.13855142,0.00824014,0.10727658
-1.74987494,1.37727562,0.00241871,0.07515210,0.12880945,0.09338565,1.21623572,0.00797645,0.11060295
-1.74387194,1.45246845,0.00239366,0.07886369,0.12054341,0.09885858,1.29503413,0.00772877,0.11405055
-1.73786893,1.52805967,0.00237124,0.08264894,0.11260335,0.10436588,1.37390462,0.00750373,0.11758442
-1.73186593,1.60297532,0.00235165,0.08646706,0.10512374,0.10983170,1.45169554,0.00730734,0.12116001
-1.72586293,1.67604988,0.00233487,0.09027342,0.09822431,0.11517455,1.52717708,0.00714497,0.12472505
-1.71985993,1.74606456,0.00232062,0.09402163,0.09200924,0.12031001,1.59907854,0.00702139,0.12822200
-1.71385693,1.81179058,0.00230847,0.09766567,0.08656680,0.12515387,1.66612988,0.00694072,0.13159101
-1.70785393,1.87203548,0.00229781,0.10116235,0.08196955,0.12962532,1.72710583,0.00690656,0.13477301
-1.70185093,1.92568999,0.00228794,0.10447357,0.07827489,0.13365030,1.78087031,0.00692204,0.13771302
-1.69584792,1.97177326,0.00227814,0.10756855,0.07552582,0.13716466,1.82641916,0.00698986,0.14036331
-1.68984492,2.00947396,0.00226766,0.11042575,0.07375182,0.14011694,1.86291891,0.00711235,0.14268632
-1.68384192,2.03818499,0.00225583,0.11303433,0.07296973,0.14247082,1.88973967,0.00729151,0.14465703
-1.67783892,2.05752994,0.00224207,0.11539518,0.07318443,0.14420681,1.90648024,0.00752899,0.14626484
-1.67183592,2.06737977,0.00222595,0.11752124,0.07438936,0.14532328,1.91298430,0.00782611,0.14751455
-1.66583292,2.06785872,0.00220717,0.11943729,0.07656680,0.14583671,1.90934663,0.00818373,0.14842665
-1.65982991,2.05933910,0.00218560,0.12117901,0.07968787,0.14578109,1.89590907,0.00860222,0.14903663
-1.65382691,2.04242517,0.00216130,0.12279140,0.08371231,0.14520646,1.87324639,0.00908132,0.14939350
-1.64782391,2.01792707,0.00213447,0.12432667,0.08858814,0.14417680,1.84214297,0.00961997,0.14955753
-1.64182091,1.98682602,0.00210545,0.12584162,0.09425121,0.14276719,1.80356131,0.01021623,0.14959722
-1.63581791,1.95023290,0.00207468,0.12739473,0.10062482,0.14106052,1.75860432,0.01086707,0.14958589
-1.62981491,1.90934233,0.00204272,0.12904298,0.10761947,0.13914382,1.70847315,0.01156826,0.14959778
-1.62381191,1.86538469,0.00201014,0.13083875,0.11513302,0.13710449,1.65442294,0.01231432,0.14970419
-1.61780890,1.81957873,0.00197755,0.13282677,0.12305106,0.13502658,1.59771860,0.01309840,0.14996955
-1.61180590,1.77308696,0.00194553,0.13504145,0.13124800,0.13298728,1.53959279,0.01391230,0.15044794
-1.60580290,1.72697625,0.00191465,0.13750469,0.13958855,0.13105387,1.48120815,0.01474654,0.15118003
-1.59979990,1.68218527,0.00188542,0.14022420,0.14792988,0.12928122,1.42362526,0.01559046,0.15219076
-1.59379690,1.63950020,0.00185829,0.14319259,0.15612434,0.12771003,1.36777762,0.01643242,0.15348779
-1.58779390,1.59953950,0.00183368,0.14638720,0.16402273,0.12636578,1.31445439,0.01726005,0.15506091
-1.58179090,1.56274805,0.00181195,0.14977063,0.17147796,0.12525852,1.26429123,0.01806054,0.15688237
-1.57578789,1.52940034,0.00179348,0.15329210,0.17834904,0.12438346,1.21776885,0.01882099,0.15890808
-1.56978489,1.49961185,0.00177864,0.15688941,0.18450519,0.12372227,1.17521886,0.01952879,0.16107978
-1.56378189,1.47335758,0.00176786,0.16049154,0.18982989,0.12324505,1.13683582,0.02017201,0.16332789
-1.55777889,1.45049596,0.00176169,0.16402163,0.19422475,0.12291278,1.10269410,0.02073979,0.16557490
-1.55177589,1.43079651,0.00176079,0.16740034,0.19761283,0.12268015,1.07276828,0.02122266,0.16773926
-1.54577289,1.41396919,0.00176597,0.17054926,0.19994141,0.12249861,1.04695538,0.02161290,0.16973935
-1.53976988,1.39969387,0.00177828,0.17339431,0.20118400,0.12231940,1.02509752,0.02190477,0.17149752
-1.53376688,1.38764778,0.00179897,0.17586895,0.20134136,0.12209645,1.00700348,0.02209470,0.17294382
-1.52776388,1.37752981,0.00182951,0.17791703,0.20044164,0.12178900,0.99246801,0.02218141,0.17401934
-1.52176088,1.36908019,0.00187162,0.17949509,0.19853943,0.12136380,0.98128796,0.02216589,0.17467891
-1.51575788,1.36209490,0.00192723,0.18057416,0.19571386,0.12079676,0.97327451,0.02205138,0.17489315
-1.50975488,1.35643417,0.00199845,0.18114080,0.19206575,0.12007403,0.96826116,0.02184319,0.17464959
-1.50375188,1.35202516,0.00208751,0.18119758,0.18771394,0.11919252,0.96610746,0.02154846,0.17395305
