energy_ev,total_up,Hf_p_up,Hf_d_up,P_s_up,P_p_up,Se_s_up,Se_p_up
-4.30115058,2.28018451,1.16848385,0.47454280,0.01288653,0.45942061,0.03961164,1.08803592
-4.29514757,2.29263236,1.18539799,0.47148286,0.01342566,0.45518323,0.03923516,1.09955769
-4.28914457,2.29862243,1.19878778,0.46682588,0.01393527,0.44936911,0.03862524,1.10836405
-4.28314157,2.29869707,1.20887322,0.46079888,0.01441207,0.44222618,0.03779787,1.11461671
-4.27713857,2.29351201,1.21594829,0.45366659,0.01485307,0.43403538,0.03677340,1.11851702
-4.27113557,2.28381168,1.22036744,0.44572537,0.01525551,0.42510394,0.03557594,1.12029500
-4.26513257,2.27040203,1.22253025,0.43729640,0.01561689,0.41575828,0.03423261,1.12019724
-4.25912956,2.25412198,1.22286457,0.42871840,0.01593490,0.40633676,0.03277272,1.11847445
-4.25312656,2.23581483,1.22180931,0.42034006,0.01620742,0.39718254,0.03122698,1.11536908
-4.24712356,2.21630084,1.21979754,0.41251254,0.01643252,0.38863675,0.02962659,1.11110382
-4.24112056,2.19635212,1.21724071,0.40558222,0.01660841,0.38103214,0.02800248,1.10587145
-4.23511756,2.17667085,1.21451480,0.39988373,0.01673348,0.37468733,0.02638454,1.09982659
-4.22911456,2.15787158,1.21194894,0.39573371,0.01680630,0.36990167,0.02480095,1.09307977
-4.22311156,2.14046824,1.20981715,0.39342507,0.01682567,0.36695089,0.02327759,1.08569409
-4.21710855,2.12486610,1.20833333,0.39322210,0.01679063,0.36608327,0.02183755,1.07768467
-4.21110555,2.11135889,1.20764985,0.39535635,0.01670055,0.36751669,0.02050084,1.06902075
-4.20510255,2.10013072,1.20785955,0.40002333,0.01655516,0.37143609,0.01928405,1.05963059
-4.19909955,2.09126264,1.20900109,0.40738008,0.01635463,0.37799167,0.01820032,1.04940850
-4.19309655,2.08474310,1.21106717,0.41754366,0.01609965,0.38729763,0.01725921,1.03822407
-4.18709355,2.08048178,1.21401515,0.43059045,0.01579146,0.39943143,0.01646685,1.02593262
-4.18109055,2.07832585,1.21777947,0.44655643,0.01543194,0.41443365,0.01582608,1.01238677
-4.17508754,2.07807790,1.22228504,0.46543834,0.01502361,0.43230851,0.01533664,0.99744815
-4.16908454,2.07951468,1.22746106,0.48719583,0.01456968,0.45302497,0.01499548,0.98099896
-4.16308154,2.08240572,1.23325429,0.51175441,0.01407405,0.47651852,0.01479712,0.96295252
-4.15707854,2.08653122,1.23964115,0.53900940,0.01354127,0.50269374,0.01473397,0.94326253
-4.15107554,2.09169830,1.24663795,0.56883055,0.01297653,0.53142750,0.01479679,0.92193040
-4.14507254,2.09775509,1.25430867,0.60106736,0.01238558,0.56257285,0.01497508,0.89901050
-4.13906953,2.10460220,1.26276971,0.63555490,0.01177465,0.59596340,0.01525750,0.87461292
-4.13306653,2.11220098,1.27219141,0.67211970,0.01115033,0.63141818,0.01563229,0.84890378
-4.12706353,2.12057840,1.28279599,0.71058564,0.01051947,0.66874647,0.01608772,0.82210306
-4.12106053,2.12982825,1.29485184,0.75077927,0.00988905,0.70775265,0.01661239,0.79448008
-4.11505753,2.14010858,1.30866430,0.79253430,0.00926600,0.74824044,0.01719569,0.76634689
-4.10905453,2.15163531,1.32456314,0.83569479,0.00865709,0.79001633,0.01782798,0.73804988
-4.10305153,2.16467221,1.34288701,0.88011670,0.00806879,0.83289185,0.01850094,0.70996001
-4.09704852,2.17951727,1.36396556,0.92566747,0.00750708,0.87668432,0.01920770,0.68246203
-4.09104552,2.19648605,1.38809963,0.97222348,0.00697738,0.92121596,0.01994292,0.65594318
-4.08504252,2.21589225,1.41554056,1.01966525,0.00648439,0.96631111,0.02070287,0.63078178
-4.07903952,2.23802630,1.44646923,1.06787059,0.00603201,1.01179177,0.02148534,0.60733614
-4.07303652,2.26313262,1.48097595,1.11670582,0.00562325,1.05747151,0.02228948,0.58593407
-4.06703352,2.29138653,1.51904205,1.16601566,0.00526021,1.10314818,0.02311560,0.56686339
-4.06103052,2.32287187,1.56052435,1.21561237,0.00494400,1.14859595,0.02396489,0.55036375
-4.05502751,2.35756035,1.60514333,1.26526487,0.00467477,1.19355721,0.02483907,0.53661978
-4.04902451,2.39529399,1.65247591,1.31468879,0.00445172,1.23773524,0.02574001,0.52575594
-4.04302151,2.43577161,1.70195369,1.36353837,0.00427316,1.28078830,0.02666934,0.51783306
-4.03701851,2.47854064,1.75286715,1.41140102,0.00413657,1.32232596,0.02762810,0.51284661
-4.03101551,2.52299497,1.80437618,1.45779546,0.00403871,1.36190836,0.02861637,0.51072676
-4.02501251,2.56837981,1.85552687,1.50217401,0.00397572,1.39904892,0.02963302,0.51134023
-4.01900950,2.61380357,1.90527455,1.54392940,0.00394325,1.43322086,0.03067546,0.51449376
-4.01300650,2.65825719,1.95251223,1.58240641,0.00393660,1.46386767,0.03173958,0.51993921
-4.00700350,2.70064013,1.99610364,1.61691791,0.00395089,1.49041724,0.03281967,0.52738010
-4.00100050,2.73979261,2.03491972,1.64676496,0.00398118,1.51229931,0.03390858,0.53647939
-3.99499750,2.77453254,2.06787685,1.67126015,0.00402263,1.52896541,0.03499791,0.54686842
-3.98899450,2.80369592,2.09397540,1.68975305,0.00407063,1.53991046,0.03607822,0.55815653
-3.98299150,2.82617857,2.11233666,1.70165646,0.00412094,1.54469473,0.03713950,0.56994136
-3.97698849,2.84097747,2.12223635,1.70647214,0.00416978,1.54296504,0.03817148,0.58181925
-3.97098549,2.84722936,2.12313312,1.70381445,0.00421391,1.53447390,0.03916410,0.59339566
-3.96498249,2.84424475,2.11469046,1.69343069,0.00425074,1.51909539,0.04010790,0.60429502
-3.95897949,2.83153552,2.09679077,1.67521659,0.00427828,1.49683670,0.04099442,0.61416991
-3.95297649,2.80883450,2.06954095,1.64922641,0.00429522,1.46784468,0.04181645,0.62270903
-3.94697349,2.77610599,2.03326894,1.61567650,0.00430087,1.43240658,0.04256829,0.62964385
-3.94097049,2.73354667,1.98851139,1.57494243,0.00429514,1.39094513,0.04324585,0.63475365
-3.93496748,2.68157679,1.93599306,1.52754942,0.00427843,1.34400778,0.04384660,0.63786872
-3.92896448,2.62082216,1.87659887,1.47415682,0.00425160,1.29225083,0.04436946,0.63887177
-3.92296148,2.55208792,1.81134013,1.41553713,0.00421580,1.23641912,0.04481459,0.63769745
-3.91695848,2.47632557,1.74131654,1.35255096,0.00417243,1.17732227,0.04518304,0.63433010
-3.91095548,2.39459514,1.66767587,1.28611893,0.00412298,1.11580881,0.04547636,0.62880000
-3.90495248,2.30802439,1.59157347,1.21719220,0.00406894,1.05273941,0.04569620,0.62117819
-3.89894947,2.21776741,1.51413329,1.14672292,0.00401169,0.98896053,0.04584390,0.61157037
-3.89294647,2.12496461,1.43641249,1.07563605,0.00395243,0.92527983,0.04592008,0.60011015
-3.88694347,2.03070608,1.35937098,1.00480392,0.00389211,0.86244438,0.04592437,0.58695200
-3.88094047,1.93600009,1.28384720,0.93502435,0.00383134,0.80112254,0.04585515,0.57226434
-3.87493747,1.84174790,1.21054100,0.86700347,0.00377043,0.74189025,0.04570951,0.55622308
-3.86893447,1.74872598,1.14000388,0.80134334,0.00370937,0.68522211,0.04548324,0.53900587
-3.86293147,1.65757575,1.07263663,0.73853496,0.00364779,0.63148717,0.04517099,0.52078743
-3.85692846,1.56880106,1.00869404,0.67895621,0.00358511,0.58094952,0.04476664,0.50173584
-3.85092546,1.48277273,0.94829569,0.62287466,0.00352047,0.53377308,0.04426361,0.48201022
-3.84492246,1.39973938,0.89144190,0.57045439,0.00345292,0.49002998,0.04365542,0.46175942
-3.83891946,1.31984324,0.83803352,0.52176633,0.00338139,0.44971189,0.04293619,0.44112193
-3.83291646,1.24313974,0.78789420,0.47680104,0.00330485,0.41274341,0.04210126,0.42022664
-3.82691346,1.16961926,0.74079371,0.43548311,0.00322234,0.37899656,0.04114765,0.39919437
-3.82091046,1.09922959,0.69647107,0.39768628,0.00313304,0.34830568,0.04007465,0.37813990
-3.81490745,1.03189778,0.65465610,0.36324851,0.00303635,0.32048177,0.03888415,0.35717426
-3.80890445,0.96755006,0.61508861,0.33198606,0.00293195,0.29532581,0.03758094,0.33640700
-3.80290145,0.90612896,0.57753436,0.30370623,0.00281977,0.27264036,0.03617290,0.31594837
-3.79689845,0.84760673,0.54179724,0.27821816,0.00270008,0.25223907,0.03467097,0.29591109
-3.79089545,0.79199495,0.50772759,0.25534141,0.00257343,0.23395398,0.03308900,0.27641164
-3.78489245,0.73934980,0.47522647,0.23491229,0.00244067,0.21764035,0.03144355,0.25757110
-3.77888944,0.68977350,0.44424635,0.21678778,0.00230292,0.20317926,0.02975337,0.23951537
-3.77288644,0.64341201,0.41478851,0.20084736,0.00216152,0.19047798,0.02803900,0.22237491
-3.76688344,0.60044964,0.38689765,0.18699281,0.00201800,0.17946847,0.02632215,0.20628405
-3.76088044,0.56110127,0.36065470,0.17514640,0.00187400,0.17010439,0.02462507,0.19137992
-3.75487744,0.52560282,0.33616812,0.16524777,0.00173126,0.16235683,0.02296996,0.17780114
-3.74887444,0.49420082,0.31356477,0.15724988,0.00159156,0.15620932,0.02137831,0.16568648
-3.74287144,0.46714176,0.29298082,0.15111436,0.00145666,0.15165249,0.01987039,0.15517335
-3.73686843,0.44466184,0.27455330,0.14680673,0.00132828,0.14867859,0.01846474,0.14639648
-3.73086543,0.42697766,0.25841291,0.14429162,0.00120805,0.14727649,0.01717779,0.13948664
-3.72486243,0.41427838,0.24467836,0.14352845,0.00109753,0.14742718,0.01602354,0.13456951
-3.71885943,0.40671940,0.23345240,0.14446765,0.00099816,0.14910012,0.01501341,0.13176471
-3.71285643,0.40441787,0.22481991,0.14704767,0.00091124,0.15225060,0.01415615,0.13118486
-3.70685343,0.40744998,0.21884768,0.15119279,0.00083800,0.15681822,0.01345789,0.13293469
-3.70085043,0.41584985,0.21558603,0.15681195,0.00077953,0.16272649,0.01292221,0.13711009
-3.69484742,0.42960988,0.21507181,0.16379843,0.00073684,0.16988345,0.01255038,0.14379696
-3.68884442,0.44868215,0.21733256,0.17203037,0.00071082,0.17818349,0.01234159,0.15306984
-3.68284142,0.47298070,0.22239132,0.18137219,0.00070231,0.18750986,0.01229322,0.16499017
-3.67683842,0.50238410,0.23027170,0.19167664,0.00071204,0.19773798,0.01240116,0.17960421
-3.67083542,0.53673808,0.24100264,0.20278733,0.00074068,0.20873922,0.01266007,0.19694044
-3.66483242,0.57585788,0.25462248,0.21454180,0.00078880,0.22038484,0.01306368,0.21700664
-3.65882941,0.61952991,0.27118173,0.22677460,0.00085689,0.23255001,0.01360498,0.23978653
-3.65282641,0.66751265,0.29074424,0.23932062,0.00094531,0.24511740,0.01427641,0.26523615
-3.64682341,0.71953650,0.31338640,0.25201817,0.00105427,0.25798041,0.01507000,0.29328016
-3.64082041,0.77530268,0.33919412,0.26471187,0.00118384,0.27104547,0.01597737,0.32380809
-3.63481741,0.83448114,0.36825749,0.27725508,0.00133388,0.28423358,0.01698978,0.35667097
-3.62881441,0.89670773,0.40066319,0.28951197,0.00150403,0.29748073,0.01809802,0.39167835
-3.62281141,0.96158091,0.43648480,0.30135889,0.00169370,0.31073725,0.01929237,0.42859617
-3.61680840,1.02865825,0.47577136,0.31268532,0.00190203,0.32396611,0.02056238,0.46714559
-3.61080540,1.09745342,0.51853471,0.32339412,0.00212792,0.33714019,0.02189681,0.50700314
-3.60480240,1.16743382,0.56473629,0.33340135,0.00236998,0.35023883,0.02328345,0.54780227
-3.59879940,1.23801977,0.61427404,0.34263562,0.00262664,0.36324365,0.02470903,0.58913663
-3.59279640,1.30858536,0.66697041,0.35103712,0.00289612,0.37613418,0.02615912,0.63056499
-3.58679340,1.37846169,0.72256224,0.35855644,0.00317653,0.38888344,0.02761818,0.67161807
-3.58079040,1.44694277,0.78069339,0.36515330,0.00346591,0.40145382,0.02906963,0.71180695
-3.57478739,1.51329429,0.84091099,0.37079538,0.00376238,0.41379372,0.03049599,0.75063322
-3.56878439,1.57676530,0.90266582,0.37545732,0.00406420,0.42583499,0.03187917,0.78760040
-3.56278139,1.63660283,0.96531749,0.37912004,0.00436987,0.43749176,0.03320079,0.82222636
-3.55677839,1.69206898,1.02814446,0.38177036,0.00467830,0.44866047,0.03444265,0.85405647
-3.55077539,1.74246010,1.09035892,0.38340117,0.00498885,0.45922149,0.03558720,0.88267681
-3.54477239,1.78712729,1.15112633,0.38401187,0.00530147,0.46904216,0.03661810,0.90772702
-3.53876938,1.82549742,1.20958871,0.38360928,0.00561674,0.47798119,0.03752076,0.92891222
-3.53276638,1.85709359,1.26489107,0.38220880,0.00593596,0.48589418,0.03828296,0.94601342
-3.52676338,1.88155414,1.31620962,0.37983580,0.00626109,0.49264007,0.03889529,0.95889585
-3.52076038,1.89864890,1.36278050,0.37652702,0.00659477,0.49808801,0.03935168,0.96751487
-3.51475738,1.90829190,1.40392756,0.37233186,0.00694019,0.50212436,0.03964965,0.97191878
-3.50875438,1.91054940,1.43908782,0.36731345,0.00730104,0.50465933,0.03979064,0.97224863
-3.50275138,1.90564262,1.46783305,0.36154927,0.00768124,0.50563285,0.03977997,0.96873443
-3.49674837,1.89394474,1.48988633,0.35513126,0.00808481,0.50501931,0.03962686,0.96168819
-3.49074537,1.87597177,1.50513269,0.34816530,0.00851557,0.50283079,0.03934405,0.95149357
-3.48474237,1.85236754,1.51362290,0.34076998,0.00897692,0.49911862,0.03894751,0.93859273
-3.47873937,1.82388328,1.51557045,0.33307475,0.00947149,0.49397312,0.03845576,0.92347064
-3.47273637,1.79135236,1.51134156,0.32521737,0.01000091,0.48752145,0.03788922,0.90663767
-3.46673337,1.75566146,1.50143881,0.31734086,0.01056555,0.47992381,0.03726943,0.88861090
-3.46073037,1.71771932,1.48647931,0.30959005,0.01116424,0.47136807,0.03661815,0.86989523
-3.45472736,1.67842453,1.46716858,0.30210793,0.01179416,0.46206320,0.03595649,0.85096497
-3.44872436,1.63863397,1.44427149,0.29503197,0.01245067,0.45223193,0.03530404,0.83224670
-3.44272136,1.59913348,1.41858199,0.28849057,0.01312730,0.44210302,0.03467811,0.81410438
-3.43671836,1.56061207,1.39089317,0.28260009,0.01381581,0.43190350,0.03409298,0.79682719
-3.43071536,1.52364114,1.36196926,0.27746222,0.01450626,0.42185155,0.03355936,0.78062085
-3.42471236,1.48865954,1.33252094,0.27316228,0.01518729,0.41215013,0.03308402,0.76560272
-3.41870935,1.45596541,1.30318523,0.26976821,0.01584641,0.40298181,0.03266957,0.75180095
-3.41270635,1.42571477,1.27451061,0.26733047,0.01647035,0.39450509,0.03231449,0.73915769
-3.40670335,1.39792719,1.24694802,0.26588275,0.01704551,0.38685204,0.03201329,0.72753622
-3.40070035,1.37249780,1.22084770,0.26544340,0.01755846,0.38012764,0.03175694,0.71673156
-3.39469735,1.34921493,1.19646162,0.26601749,0.01799637,0.37441033,0.03153344,0.70648403
-3.38869435,1.32778232,1.17395083,0.26759928,0.01834756,0.36975386,0.03132854,0.69649517
-3.38269135,1.30784449,1.15339680,0.27017477,0.01860195,0.36618997,0.03112654,0.68644508
-3.37668834,1.28901382,1.13481564,0.27372433,0.01875146,0.36373170,0.03091126,0.67601040
-3.37068534,1.27089780,1.11817389,0.27822490,0.01879039,0.36237681,0.03066692,0.66488209
-3.36468234,1.25312497,1.10340473,0.28365180,0.01871565,0.36211118,0.03037910,0.65278209
-3.35867934,1.23536817,1.09042326,0.28997979,0.01852699,0.36291170,0.03003558,0.63947827
-3.35267634,1.21736400,1.07913995,0.29718337,0.01822701,0.36474845,0.02962717,0.62479679
-3.34667334,1.19892764,1.06947133,0.30523629,0.01782116,0.36758610,0.02914833,0.60863166
-3.34067034,1.17996240,1.06134757,0.31411019,0.01731760,0.37138429,0.02859769,0.59095095
-3.33466733,1.16046396,1.05471647,0.32377272,0.01672695,0.37609716,0.02797838,0.57179964
-3.32866433,1.14051920,1.04954412,0.33418498,0.01606197,0.38167208,0.02729819,0.55129908
-3.32266133,1.12030033,1.04581249,0.34529882,0.01533720,0.38804779,0.02656955,0.52964326
-3.31665833,1.10005466,1.04351448,0.35705414,0.01456849,0.39515224,0.02580931,0.50709222
-3.31065533,1.08009126,1.04264726,0.36937644,0.01377259,0.40290043,0.02503836,0.48396296
-3.30465233,1.06076513,1.04320468,0.38217500,0.01296659,0.41119252,0.02428114,0.46061858
-3.29864932,1.04246024,1.04516955,0.39534190,0.01216752,0.41991260,0.02356490,0.43745582
-3.29264632,1.02557217,1.04850673,0.40875208,0.01139187,0.42892833,0.02291900,0.41489199
-3.28664332,1.01049150,1.05315769,0.42226455,0.01065515,0.43809161,0.02237402,0.39335152
-3.28064032,0.99758851,1.05903691,0.43572485,0.00997156,0.44724050,0.02196085,0.37325272
-3.27463732,0.98719988,1.06603074,0.44896872,0.00935366,0.45620224,0.02170971,0.35499526
-3.26863432,0.97961787,1.07399858,0.46182675,0.00881208,0.46479745,0.02164922,0.33894860
-3.26263132,0.97508189,1.08277633,0.47412993,0.00835536,0.47284524,0.02180545,0.32544169
-3.25662831,0.97377280,1.09218198,0.48571572,0.00798980,0.48016894,0.02220100,0.31475420
-3.25062531,0.97580953,1.10202265,0.49643438,0.00771936,0.48660231,0.02285415,0.30710933
-3.24462231,0.98124798,1.11210265,0.50615512,0.00754568,0.49199563,0.02377813,0.30266825
-3.23861931,0.99008168,1.12223195,0.51477178,0.00746805,0.49622148,0.02498043,0.30152635
-3.23261631,1.00224407,1.13223438,0.52220771,0.00748353,0.49917991,0.02646227,0.30371111
-3.22661331,1.01761193,1.14195512,0.52841955,0.00758707,0.50080250,0.02821828,0.30918169
-3.22061031,1.03600974,1.15126678,0.53339967,0.00777163,0.50105526,0.03023622,0.31783008
-3.21460730,1.05721479,1.16007408,0.53717720,0.00802844,0.49994017,0.03249697,0.32948395
-3.20860430,1.08096281,1.16831653,0.53981753,0.00834719,0.49749526,0.03497473,0.34391091
-3.20260130,1.10695415,1.17596945,0.54142040,0.00871633,0.49379327,0.03763735,0.36082425
-3.19659830,1.13486041,1.18304304,0.54211662,0.00912333,0.48893903,0.04044692,0.37989001
-3.19059530,1.16433149,1.18958001,0.54206363,0.00955503,0.48306567,0.04336054,0.40073527
-3.18459230,1.19500320,1.19565184,0.54144022,0.00999796,0.47632997,0.04633131,0.42295748
-3.17858929,1.22650515,1.20135399,0.54044047,0.01043870,0.46890704,0.04930941,0.44613454
-3.17258629,1.25846899,1.20680054,0.53926742,0.01086421,0.46098464,0.05224337,0.46983561
-3.16658329,1.29053683,1.21211833,0.53812657,0.01126217,0.45275739,0.05508144,0.49363198
-3.16058029,1.32236940,1.21744101,0.53721950,0.01162133,0.44442112,0.05777295,0.51710801
-3.15457729,1.35365381,1.22290323,0.53673779,0.01193175,0.43616750,0.06026972,0.53987149
-3.14857429,1.38411039,1.22863483,0.53685754,0.01218512,0.42817919,0.06252739,0.56156325
-3.14257129,1.41349831,1.23475543,0.53773428,0.01237489,0.42062550,0.06450663,0.58186547
-3.13656828,1.44161942,1.24136913,0.53949881,0.01249646,0.41365868,0.06617422,0.60050845
-3.13056528,1.46832007,1.24855960,0.54225348,0.01254723,0.40741076,0.06750390,0.61727553
-3.12456228,1.49349067,1.25638515,0.54606942,0.01252664,0.40199103,0.06847695,0.63200592
-3.11855928,1.51706278,1.26487426,0.55098437,0.01243607,0.39748398,0.06908264,0.64459538
-3.11255628,1.53900376,1.27402112,0.55700124,0.01227871,0.39394771,0.06931822,0.65499470
-3.10655328,1.55930932,1.28378170,0.56408737,0.01205941,0.39141281,0.06918879,0.66320611
-3.10055028,1.57799423,1.29407018,0.57217455,0.01178436,0.38988157,0.06870686,0.66927785
-3.09454727,1.59508173,1.30475617,0.58115974,0.01146088,0.38932763,0.06789166,0.67329718
-3.08854427,1.61059241,1.31566286,0.59090649,0.01109704,0.38969604,0.06676833,0.67538227
-3.08254127,1.62453326,1.32656645,0.60124728,0.01070134,0.39090372,0.06536686,0.67567347
-3.07653827,1.63688770,1.33719710,0.61198653,0.01028239,0.39284058,0.06372106,0.67432434
-3.07053527,1.64760731,1.34724172,0.62290450,0.00984862,0.39537108,0.06186736,0.67149307
-3.06453227,1.65660606,1.35634868,0.63376205,0.00940791,0.39833662,0.05984373,0.66733460
-3.05852926,1.66375743,1.36413466,0.64430606,0.00896745,0.40155854,0.05768855,0.66199403
-3.05252626,1.66889497,1.37019354,0.65427567,0.00853347,0.40484195,0.05543966,0.65560143
-3.04652326,1.67181619,1.37410725,0.66340896,0.00811115,0.40798026,0.05313343,0.64826836
-3.04052026,1.67229000,1.37545823,0.67145009,0.00770451,0.41076043,0.05080409,0.64008624
-3.03451726,1.67006704,1.37384320,0.67815655,0.00731642,0.41296876,0.04848311,0.63112646
-3.02851426,1.66489267,1.36888757,0.68330636,0.00694862,0.41439713,0.04619877,0.62144213
-3.02251126,1.65652169,1.36026012,0.68670491,0.00660183,0.41484946,0.04397592,0.61107123
-3.01650825,1.64473411,1.34768708,0.68819109,0.00627589,0.41414809,0.04183583,0.60004097
-3.01050525,1.62935099,1.33096511,0.68764261,0.00596988,0.41214001,0.03979614,0.58837282
-3.00450225,1.61024947,1.30997252,0.68498012,0.00568236,0.40870246,0.03787100,0.57608803
-2.99849925,1.58737614,1.28467814,0.68017007,0.00541152,0.40374776,0.03607123,0.56321309
-2.99249625,1.56075813,1.25514748,0.67322602,0.00515544,0.39722722,0.03440449,0.54978500
-2.98649325,1.53051118,1.22154586,0.66420861,0.00491220,0.38913382,0.03287567,0.53585588
-2.98049025,1.49684456,1.18413831,0.65322393,0.00468012,0.37950357,0.03148708,0.52149681
-2.97448724,1.46006250,1.14328636,0.64042064,0.00445785,0.36841558,0.03023884,0.50680065
-2.96848424,1.42056230,1.09944185,0.62598584,0.00424453,0.35599078,0.02912923,0.49188394
-2.96248124,1.37882939,1.05313807,0.61014003,0.00403984,0.34238934,0.02815497,0.47688771
-2.95647824,1.33542974,1.00497876,0.59313145,0.00384405,0.32780699,0.02731163,0.46197733
-2.95047524,1.29100007,0.95562541,0.57522996,0.00365806,0.31247037,0.02659391,0.44734154
-2.94447224,1.24623664,0.90578351,0.55672092,0.00348336,0.29663169,0.02599605,0.43319073
-2.93846923,1.20188297,0.85618833,0.53789927,0.00332197,0.28056282,0.02551211,0.41975465
-2.93246623,1.15871727,0.80759070,0.51906400,0.00317641,0.26454926,0.02513633,0.40727967
-2.92646323,1.11753987,0.76074345,0.50051326,0.00304960,0.24888396,0.02486343,0.39602572
-2.92046023,1.07916093,0.71638865,0.48254011,0.00294469,0.23386140,0.02468887,0.38626285
-2.91445723,1.04438886,0.67524617,0.46542905,0.00286504,0.21977201,0.02460915,0.37826769
-2.90845423,1.01401904,0.63800344,0.44945319,0.00281401,0.20689701,0.02462194,0.37231948
-2.90245123,0.98882316,0.60530661,0.43487192,0.00279487,0.19550382,0.02472624,0.36869581
-2.89644822,0.96953861,0.57775287,0.42192901,0.00281062,0.18584197,0.02492243,0.36766803
-2.89044522,0.95685778,0.55588378,0.41085089,0.00286393,0.17813955,0.02521224,0.36949601
-2.88444222,0.95141694,0.54017934,0.40184484,0.00295695,0.17260008,0.02559858,0.37442250
-2.87843922,0.95378433,0.53105247,0.39509706,0.00309121,0.16939977,0.02608534,0.38266669
-2.87243622,0.96444746,0.52884365,0.39077027,0.00326751,0.16868502,0.02667708,0.39441738
-2.86643322,0.98379934,0.53381547,0.38900090,0.00348584,0.17057010,0.02737853,0.40982544
-2.86043022,1.01212395,0.54614694,0.38989577,0.00374530,0.17513495,0.02819419,0.42899598
-2.85442721,1.04958124,0.56592751,0.39352838,0.00404402,0.18242299,0.02912770,0.45198044
-2.84842421,1.09619204,0.59315089,0.39993486,0.00437915,0.19243905,0.03018131,0.47876870
-2.84242121,1.15182385,0.62770882,0.40910991,0.00474685,0.20514736,0.03135527,0.50928187
-2.83641821,1.21617809,0.66938524,0.42100290,0.00514232,0.22046973,0.03264730,0.54336596
-2.83041521,1.28877996,0.71785117,0.43551457,0.00555984,0.23828401,0.03405208,0.58078699
-2.82441221,1.36897174,0.77266086,0.45249463,0.00599287,0.25842314,0.03556087,0.62122795
-2.81840920,1.45591067,0.83324985,0.47174052,0.00643416,0.28067467,0.03716127,0.66428803
-2.81240620,1.54857200,0.89893538,0.49299782,0.00687590,0.30478132,0.03883701,0.70948437
-2.80640320,1.64575808,0.96891976,0.51596231,0.00730990,0.33044242,0.04056810,0.75625678
-2.80040020,1.74611378,1.04229714,0.54028410,0.00772780,0.35731663,0.04233096,0.80397530
-2.79439720,1.84814832,1.11806392,0.56557363,0.00812126,0.38502597,0.04409881,0.85195079
-2.78839420,1.95026331,1.19513295,0.59140960,0.00848221,0.41316112,0.04584225,0.89944826
-2.78239120,2.05078647,1.27235158,0.61734869,0.00880305,0.44128822,0.04752992,0.94570274
-2.77638819,2.14800996,1.34852309,0.64293656,0.00907690,0.46895684,0.04912930,0.98993708
-2.77038519,2.24023222,1.42243118,0.66771993,0.00929778,0.49570917,0.05060764,1.03138123
-2.76438219,2.32580174,1.49286680,0.69125915,0.00946078,0.52108996,0.05193289,1.06929229
-2.75837919,2.40316115,1.55865638,0.71314065,0.00956225,0.54465721,0.05307464,1.10297453
-2.75237619,2.47088983,1.61869056,0.73298880,0.00959984,0.56599291,0.05400513,1.13179856
-2.74637319,2.52774330,1.67195231,0.75047659,0.00957261,0.58471377,0.05470005,1.15521904
-2.74037019,2.57268758,1.71754318,0.76533450,0.00948103,0.60048119,0.05513932,1.17279003
-2.73436718,2.60492724,1.75470679,0.77735728,0.00932693,0.61301035,0.05530777,1.18417737
-2.72836418,2.62392575,1.78284840,0.78640822,0.00911346,0.62207784,0.05519557,1.18916763
-2.72236118,2.62941728,1.80154966,0.79242067,0.00884495,0.62752752,0.05479855,1.18767324
-2.71635818,2.62140953,1.81057804,0.79539684,0.00852676,0.62927444,0.05411830,1.17973357
-2.71035518,2.60017750,1.80989034,0.79540396,0.00816511,0.62730652,0.05316209,1.16551194
-2.70435218,2.56624852,1.79963025,0.79256797,0.00776688,0.62168396,0.05194263,1.14528876
-2.69834917,2.52037943,1.78012006,0.78706519,0.00733939,0.61253636,0.05047762,1.11945112
-2.69234617,2.46352698,1.75184685,0.77911245,0.00689022,0.60005777,0.04878921,1.08847925
-2.68634317,2.39681288,1.71544401,0.76895628,0.00642700,0.58449973,0.04690328,1.05293060
-2.68034017,2.32148529,1.67166888,0.75686170,0.00595721,0.56616273,0.04484867,1.01342213
-2.67433717,2.23887841,1.62137752,0.74310132,0.00548806,0.54538649,0.04265638,0.97061159
-2.66833417,2.15037210,1.56549796,0.72794544,0.00502633,0.52253929,0.04035870,0.92517866
-2.66233117,2.05735319,1.50500300,0.71165339,0.00457830,0.49800708,0.03798838,0.87780658
-2.65632816,1.96118012,1.44088388,0.69446701,0.00414969,0.47218261,0.03557785,0.82916507
-2.65032516,1.86315227,1.37412577,0.67660609,0.00374561,0.44545504,0.03315855,0.77989509
-2.64432216,1.76448493,1.30568621,0.65826639,0.00337059,0.41820049,0.03076026,0.73059591
-2.63831916,1.66629066,1.23647707,0.63961989,0.00302860,0.39077385,0.02841064,0.68181489
-2.63231616,1.56956722,1.16735069,0.62081739,0.00272313,0.36350191,0.02613486,0.63404013
-2.62631316,1.47519215,1.09909027,0.60199306,0.00245727,0.33667827,0.02395531,0.58769604
-2.62031016,1.38392346,1.03240463,0.58327050,0.00223378,0.31055982,0.02189156,0.54314165
-2.61430715,1.29640568,0.96792710,0.56476999,0.00205525,0.28536494,0.01996026,0.50067165
-2.60830415,1.21318036,0.90621786,0.54661605,0.00192412,0.26127326,0.01817531,0.46051958
-2.60230115,1.13469983,0.84776936,0.52894511,0.00184284,0.23842688,0.01654797,0.42286290
