energy_ev,total_up,Ge_p_up,Ge_d_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
-4.30115058,5.20629983,0.19639208,0.00000000,0.57093957,4.06546449,0.04601805,0.56129821
-4.29514757,5.48652793,0.20877479,0.00000000,0.60140511,4.27644169,0.04802566,0.58261186
-4.28914457,5.77217301,0.22161881,0.00000000,0.63216279,4.49109509,0.05030474,0.60206130
-4.28314157,6.06013131,0.23470953,0.00000000,0.66275331,4.70737643,0.05278897,0.61928039
-4.27713857,6.34761175,0.24783417,0.00000000,0.69274553,4.92353292,0.05541040,0.63395792
-4.27113557,6.63222232,0.26078901,0.00000000,0.72174950,5.13816360,0.05810118,0.64584745
-4.26513257,6.91204048,0.27338669,0.00000000,0.74942823,5.35026012,0.06079535,0.65477492
-4.25912956,7.18566445,0.28546325,0.00000000,0.77550790,5.55922999,0.06343066,0.66064385
-4.25312656,7.45224245,0.29688474,0.00000000,0.79978586,5.76490061,0.06595036,0.66343788
-4.24712356,7.71147835,0.30755300,0.00000000,0.82213616,5.96750340,0.06830485,0.66322048
-4.24112056,7.96361259,0.31741035,0.00000000,0.84251238,6.16763816,0.07045324,0.66013203
-4.23511756,8.20937879,0.32644300,0.00000000,0.86094736,6.36621867,0.07236472,0.65438425
-4.22911456,8.44993702,0.33468294,0.00000000,0.87755003,6.56440155,0.07401958,0.64625239
-4.22311156,8.68678626,0.34220812,0.00000000,0.89249914,6.76350098,0.07541010,0.63606535
-4.21710855,8.92165945,0.34914089,0.00000000,0.90603434,6.96489301,0.07654097,0.62419425
-4.21110555,9.15640533,0.35564468,0.00000000,0.91844466,7.16991351,0.07742941,0.61103992
-4.20510255,9.39286223,0.36191897,0.00000000,0.93005508,7.37975439,0.07810501,0.59701966
-4.19909955,9.63272950,0.36819271,0.00000000,0.94121156,7.59536293,0.07860908,0.58255399
-4.19309655,9.87744238,0.37471638,0.00000000,0.95226519,7.81734908,0.07899377,0.56805365
-4.18709355,10.12805647,0.38175301,0.00000000,0.96355620,8.04590537,0.07932085,0.55390749
-4.18109055,10.38514713,0.38956851,0.00000000,0.97539835,8.28074353,0.07966018,0.54047154
-4.17508754,10.64872920,0.39842156,0.00000000,0.98806454,8.52105130,0.08008805,0.52805970
-4.16908454,10.91820101,0.40855359,0.00000000,1.00177408,8.76547198,0.08068525,0.51693614
-4.16308154,11.19231581,0.42017918,0.00000000,1.01668231,9.01210832,0.08153505,0.50730991
-4.15707854,11.46918242,0.43347721,0.00000000,1.03287283,9.25855107,0.08272112,0.49933157
-4.15107554,11.74629561,0.44858315,0.00000000,1.05035282,9.50193148,0.08432539,0.49309195
-4.14507254,12.02059487,0.46558280,0.00000000,1.06905140,9.73899571,0.08642589,0.48862314
-4.13906953,12.28854949,0.48450756,0.00000000,1.08882121,9.96619837,0.08909468,0.48590121
-4.13306653,12.54626585,0.50533160,0.00000000,1.10944300,10.17981099,0.09239582,0.48485086
-4.12706353,12.78961246,0.52797084,0.00000000,1.13063291,10.37604106,0.09638339,0.48535136
-4.12106053,13.01435672,0.55228381,0.00000000,1.15205225,10.55115628,0.10109967,0.48724366
-4.11505753,13.21630761,0.57807435,0.00000000,1.17331908,10.70160886,0.10657340,0.49033825
-4.10905453,13.39145760,0.60509593,0.00000000,1.19402118,10.82415439,0.11281822,0.49442336
-4.10305153,13.53611777,0.63305747,0.00000000,1.21372988,10.91596044,0.11983129,0.49927325
-4.09704852,13.64704029,0.66163043,0.00000000,1.23201407,10.97470040,0.12759207,0.50465603
-4.09104552,13.72152324,0.69045678,0.00000000,1.24845386,10.99862889,0.13606147,0.51034093
-4.08504252,13.75749388,0.71915770,0.00000000,1.26265348,10.98663610,0.14518119,0.51610460
-4.07903952,13.75356738,0.74734262,0.00000000,1.27425287,10.93827929,0.15487351,0.52173627
-4.07303652,13.70907966,0.77461836,0.00000000,1.28293768,10.85379105,0.16504149,0.52704175
-4.06703352,13.62409396,0.80059799,0.00000000,1.28844736,10.73406453,0.17556962,0.53184605
-4.06103052,13.49938228,0.82490938,0.00000000,1.29058122,10.58061748,0.18632505,0.53599487
-4.05502751,13.33638380,0.84720297,0.00000000,1.28920247,10.39553718,0.19715941,0.53935487
-4.04902451,13.13714340,0.86715878,0.00000000,1.28424004,10.18140949,0.20791116,0.54181304
-4.04302151,12.90423407,0.88449250,0.00000000,1.27568857,9.94123558,0.21840862,0.54327529
-4.03701851,12.64066764,0.89896051,0.00000000,1.26360645,9.67834022,0.22847347,0.54366456
-4.03101551,12.34979824,0.91036384,0.00000000,1.24811235,9.39627561,0.23792483,0.54291877
-4.02501251,12.03522284,0.91855114,0.00000000,1.22938034,9.09872463,0.24658365,0.54098869
-4.01900950,11.70068330,0.92342039,0.00000000,1.20763392,8.78940708,0.25427744,0.53783615
-4.01300650,11.34997331,0.92491983,0.00000000,1.18313919,8.47199208,0.26084509,0.53343268
-4.00700350,10.98685341,0.92304768,0.00000000,1.15619745,8.15001911,0.26614158,0.52775869
-4.00100050,10.61497636,0.91785110,0.00000000,1.12713748,7.82682982,0.27004250,0.52080336
-3.99499750,10.23782435,0.90942423,0.00000000,1.09630762,7.50551186,0.27244807,0.51256501
-3.98899450,9.85865888,0.89790544,0.00000000,1.06406801,7.18885529,0.27328660,0.50305221
-3.98299150,9.48048333,0.88347387,0.00000000,1.03078301,6.87932199,0.27251711,0.49228521
-3.97698849,9.10601772,0.86634533,0.00000000,0.99681407,6.57902728,0.27013108,0.48029764
-3.97098549,8.73768460,0.84676763,0.00000000,0.96251310,6.28973311,0.26615315,0.46713833
-3.96498249,8.37760479,0.82501545,0.00000000,0.92821646,6.01285163,0.26064089,0.45287293
-3.95897949,8.02760124,0.80138480,0.00000000,0.89423973,5.74945755,0.25368341,0.43758523
-3.95297649,7.68920959,0.77618717,0.00000000,0.86087320,5.50030786,0.24539915,0.42137790
-3.94697349,7.36369343,0.74974363,0.00000000,0.82837832,5.26586724,0.23593273,0.40437259
-3.94097049,7.05206313,0.72237875,0.00000000,0.79698494,5.04633760,0.22545114,0.38670926
-3.93496748,6.75509662,0.69441474,0.00000000,0.76688948,4.84169012,0.21413944,0.36854475
-3.92896448,6.47336107,0.66616569,0.00000000,0.73825402,4.65169857,0.20219620,0.35005049
-3.92296148,6.20723460,0.63793233,0.00000000,0.71120620,4.47597267,0.18982875,0.33140960
-3.91695848,5.95692744,0.60999706,0.00000000,0.68583989,4.31399035,0.17724875,0.31281342
-3.91095548,5.72250190,0.58261978,0.00000000,0.66221667,4.16512829,0.16466795,0.29445754
-3.90495248,5.50389123,0.55603423,0.00000000,0.64036779,4.02869002,0.15229452,0.27653778
-3.89894947,5.30091697,0.53044520,0.00000000,0.62029671,3.90393120,0.14033003,0.25924602
-3.89294647,5.11330527,0.50602639,0.00000000,0.60198199,3.79008200,0.12896708,0.24276635
-3.88694347,4.94070194,0.48291923,0.00000000,0.58538040,3.68636638,0.11838773,0.22727150
-3.88094047,4.78268693,0.46123239,0.00000000,0.57043024,3.59201865,0.10876256,0.21291991
-3.87493747,4.63878825,0.44104208,0.00000000,0.55705458,3.50629751,0.10025046,0.19985330
-3.86893447,4.50849580,0.42239310,0.00000000,0.54516457,3.42849800,0.09299883,0.18819510
-3.86293147,4.39127542,0.40530057,0.00000000,0.53466262,3.35796193,0.08714417,0.17804950
-3.85692846,4.28658343,0.38975216,0.00000000,0.52544533,3.29408728,0.08281281,0.16950126
-3.85092546,4.19388182,0.37571094,0.00000000,0.51740645,3.23633702,0.08012166,0.16261606
-3.84492246,4.11265418,0.36311856,0.00000000,0.51043951,3.18424794,0.07917861,0.15744143
-3.83891946,4.04242230,0.35189877,0.00000000,0.50444042,3.13743962,0.08008263,0.15400796
-3.83291646,3.98276309,0.34196121,0.00000000,0.49930985,3.09562381,0.08292320,0.15233080
-3.82691346,3.93332549,0.33320527,0.00000000,0.49495552,3.05861414,0.08777911,0.15241107
-3.82091046,3.89384670,0.32552400,0.00000000,0.49129427,3.02633579,0.09471649,0.15423725
-3.81490745,3.86416690,0.31880789,0.00000000,0.48825402,2.99883481,0.10378608,0.15778627
-3.80890445,3.84424159,0.31294852,0.00000000,0.48577545,2.97628630,0.11501988,0.16302424
-3.80290145,3.83415060,0.30784186,0.00000000,0.48381333,2.95900058,0.12842716,0.16990676
-3.79689845,3.83410270,0.30339118,0.00000000,0.48233750,2.94742667,0.14399023,0.17837882
-3.79089545,3.84443505,0.29950948,0.00000000,0.48133336,2.94215186,0.16166009,0.18837427
-3.78489245,3.86560673,0.29612130,0.00000000,0.48080169,2.94389683,0.18135231,0.19981499
-3.77888944,3.89818580,0.29316394,0.00000000,0.48075790,2.95350527,0.20294349,0.21260983
-3.77288644,3.94282992,0.29058796,0.00000000,0.48123049,2.97192790,0.22626869,0.22665357
-3.76688344,4.00026057,0.28835698,0.00000000,0.48225885,3.00020032,0.25112007,0.24182599
-3.76088044,4.07123153,0.28644687,0.00000000,0.48389026,3.03941505,0.27724717,0.25799129
-3.75487744,4.15649251,0.28484420,0.00000000,0.48617633,3.09068807,0.30435904,0.27499807
-3.74887444,4.25674925,0.28354426,0.00000000,0.48916894,3.15512066,0.33212838,0.29267992
-3.74287144,4.37262155,0.28254858,0.00000000,0.49291579,3.23375763,0.36019773,0.31085694
-3.73686843,4.50460085,0.28186217,0.00000000,0.49745586,3.32754317,0.38818781,0.32933808
-3.73086543,4.65300919,0.28149063,0.00000000,0.50281499,3.43727587,0.41570762,0.34792439
-3.72486243,4.81796114,0.28143728,0.00000000,0.50900173,3.56356438,0.44236624,0.36641314
-3.71885943,4.99933023,0.28170041,0.00000000,0.51600386,3.70678540,0.46778570,0.38460265
-3.71285643,5.19672123,0.28227098,0.00000000,0.52378560,3.86704536,0.49161452,0.40229768
-3.70685343,5.40944924,0.28313067,0.00000000,0.53228588,4.04414745,0.51354126,0.41931504
-3.70085043,5.63652629,0.28425059,0.00000000,0.54141761,4.23756487,0.53330746,0.43548918
-3.69484742,5.87665576,0.28559058,0.00000000,0.55106817,4.44642162,0.55071913,0.45067755
-3.68884442,6.12823469,0.28709927,0.00000000,0.56110108,4.66948150,0.56565637,0.46476513
-3.68284142,6.38936372,0.28871475,0.00000000,0.57135872,4.90514579,0.57808031,0.47766815
-3.67683842,6.65786427,0.29036597,0.00000000,0.58166611,5.15146007,0.58803689,0.48933645
-3.67083542,6.93130230,0.29197471,0.00000000,0.59183554,5.40613026,0.59565732,0.49975448
-3.66483242,7.20701806,0.29345800,0.00000000,0.60167182,5.66654779,0.60115466,0.50894069
-3.65882941,7.48216115,0.29473102,0.00000000,0.61097791,5.92982362,0.60481689,0.51694540
-3.65282641,7.75373034,0.29571008,0.00000000,0.61956081,6.19283073,0.60699641,0.52384701
-3.64682341,8.01861741,0.29631584,0.00000000,0.62723730,6.45225452,0.60809639,0.52974695
-3.64082041,8.27365468,0.29647636,0.00000000,0.63383948,6.70465025,0.60855464,0.53476342
-3.63481741,8.51566571,0.29613007,0.00000000,0.63921974,6.94650661,0.60882560,0.53902439
-3.62881441,8.74151860,0.29522828,0.00000000,0.64325516,7.17431438,0.60936132,0.54266012
-3.62281141,8.94818152,0.29373744,0.00000000,0.64585115,7.38463865,0.61059239,0.54579566
-3.61680840,9.13277976,0.29164075,0.00000000,0.64694420,7.57419320,0.61290968,0.54854384
-3.61080540,9.29265349,0.28893934,0.00000000,0.64650380,7.73991520,0.61664795,0.55099897
-3.60480240,9.42541542,0.28565275,0.00000000,0.64453353,7.87903839,0.62207193,0.55323180
-3.59879940,9.52900690,0.28181892,0.00000000,0.64107121,7.98916253,0.62936582,0.55528587
-3.59279640,9.60175132,0.27749352,0.00000000,0.63618836,8.06831716,0.63862667,0.55717558
-3.58679340,9.64240302,0.27274880,0.00000000,0.62998892,8.11501744,0.64986184,0.55888607
-3.58079040,9.65018996,0.26767189,0.00000000,0.62260735,8.12830994,0.66299083,0.56037477
-3.57478739,9.62484845,0.26236275,0.00000000,0.61420610,8.10780675,0.67785131,0.56157477
-3.56878439,9.56664800,0.25693164,0.00000000,0.60497267,8.05370602,0.69420887,0.56239953
-3.56278139,9.47640468,0.25149646,0.00000000,0.59511615,7.96679799,0.71177005,0.56274881
-3.55677839,9.35548160,0.24617969,0.00000000,0.58486339,7.84845565,0.73019778,0.56251543
-3.55077539,9.20577549,0.24110541,0.00000000,0.57445472,7.70060983,0.74912850,0.56159239
-3.54477239,9.02968874,0.23639602,0.00000000,0.56413939,7.52570921,0.76818972,0.55987992
-3.53876938,8.83008704,0.23216917,0.00000000,0.55417055,7.32666616,0.78701731,0.55729216
-3.53276638,8.61024321,0.22853464,0.00000000,0.54479998,7.10679001,0.80527130,0.55376288
-3.52676338,8.37376848,0.22559143,0.00000000,0.53627254,6.86970999,0.82264951,0.54925006
-3.52076038,8.12453321,0.22342502,0.00000000,0.52882038,6.61929033,0.83889819,0.54373907
-3.51475738,7.86657966,0.22210502,0.00000000,0.52265706,6.35954052,0.85381922,0.53724415
-3.50875438,7.60402975,0.22168306,0.00000000,0.51797178,6.09452406,0.86727350,0.52980836
-3.50275138,7.34099119,0.22219125,0.00000000,0.51492374,5.82826886,0.87918066,0.52150179
-3.49674837,7.08146577,0.22364111,0.00000000,0.51363708,5.56468265,0.88951508,0.51241850
-3.49074537,6.82926329,0.22602312,0.00000000,0.51419643,5.30747635,0.89829888,0.50267205
-3.48474237,6.58792464,0.22930688,0.00000000,0.51664340,5.06009799,0.90559241,0.49239032
-3.47873937,6.36065701,0.23344209,0.00000000,0.52097439,4.82567944,0.91148298,0.48170973
-3.47273637,6.15028391,0.23836009,0.00000000,0.52713972,4.60699725,0.91607295,0.47076925
-3.46673337,5.95921148,0.24397627,0.00000000,0.53504440,4.40644836,0.91946771,0.45970477
-3.46073037,5.78941208,0.25019303,0.00000000,0.54455068,4.22604077,0.92176484,0.44864395
-3.45472736,5.64242507,0.25690344,0.00000000,0.55548228,4.06739821,0.92304487,0.43770202
-3.44872436,5.51937363,0.26399527,0.00000000,0.56763039,3.93177739,0.92336450,0.42697859
-3.44272136,5.42099563,0.27135544,0.00000000,0.58076108,3.82009557,0.92275252,0.41655575
-3.43671836,5.34768582,0.27887451,0.00000000,0.59462410,3.73296574,0.92120876,0.40649739
-3.43071536,5.29954574,0.28645112,0.00000000,0.60896241,3.67073649,0.91870591,0.39684980
-3.42471236,5.27643747,0.29399616,0.00000000,0.62352219,3.63353313,0.91519405,0.38764319
-3.41870935,5.27803727,0.30143635,0.00000000,0.63806281,3.62129715,0.91060734,0.37889422
-3.41270635,5.30388501,0.30871714,0.00000000,0.65236606,3.63382085,0.90487238,0.37060906
-3.40670335,5.35342585,0.31580462,0.00000000,0.66624438,3.67077490,0.89791732,0.36278668
-3.40070035,5.42604140,0.32268645,0.00000000,0.67954741,3.73172680,0.88968116,0.35542227
-3.39469735,5.52106806,0.32937161,0.00000000,0.69216650,3.81614933,0.88012239,0.34851032
-3.38869435,5.63780183,0.33588902,0.00000000,0.70403701,3.92341864,0.86922628,0.34204712
-3.38269135,5.77548950,0.34228507,0.00000000,0.71513811,4.05280260,0.85701030,0.33603269
-3.37668834,5.93330757,0.34862018,0.00000000,0.72549014,4.20344102,0.84352723,0.33047183
-3.37068534,6.11033116,0.35496459,0.00000000,0.73514973,4.37431977,0.82886584,0.32537426
-3.36468234,6.30549618,0.36139357,0.00000000,0.74420286,4.56424173,0.81314900,0.32075405
-3.35867934,6.51755845,0.36798238,0.00000000,0.75275637,4.77179762,0.79652948,0.31662825
-3.35267634,6.74505410,0.37480123,0.00000000,0.76092852,4.99534019,0.77918370,0.31301500
-3.34667334,6.98626544,0.38191061,0.00000000,0.76883894,5.23296476,0.76130408,0.30993124
-3.34067034,7.23919621,0.38935715,0.00000000,0.77659891,5.48249927,0.74309025,0.30739029
-3.33466733,7.50155958,0.39717027,0.00000000,0.78430234,5.74150580,0.72474011,0.30539955
-3.32866433,7.77078129,0.40535989,0.00000000,0.79201801,6.00729531,0.70644106,0.30395832
-3.32266133,8.04401934,0.41391520,0.00000000,0.79978365,6.27695607,0.68836212,0.30305630
-3.31665833,8.31820036,0.42280454,0.00000000,0.80760197,6.54739549,0.67064739,0.30267240
-3.31065533,8.59007155,0.43197637,0.00000000,0.81543902,6.81539391,0.65341124,0.30277443
-3.30465233,8.85626597,0.44136117,0.00000000,0.82322466,7.07766826,0.63673543,0.30331924
-3.29864932,9.11337797,0.45087422,0.00000000,0.83085526,7.33094250,0.62066826,0.30425366
-3.29264632,9.35804468,0.46041879,0.00000000,0.83819813,7.57202157,0.60522569,0.30551576
-3.28664332,9.58702918,0.46988976,0.00000000,0.84509746,7.79786488,0.59039422,0.30703672
-3.28064032,9.79730079,0.47917722,0.00000000,0.85138127,8.00565586,0.57613530,0.30874279
-3.27463732,9.98610820,0.48816997,0.00000000,0.85686890,8.19286395,0.56239073,0.31055739
-3.26863432,10.15104158,0.49675855,0.00000000,0.86137855,8.35729618,0.54908878,0.31240315
-3.26263132,10.29008092,0.50483781,0.00000000,0.86473443,8.49713621,0.53615048,0.31420378
-3.25662831,10.40162853,0.51230880,0.00000000,0.86677316,8.61096935,0.52349570,0.31588553
-3.25062531,10.48452520,0.51908008,0.00000000,0.86734919,8.69779348,0.51104859,0.31737844
-3.24462231,10.53805020,0.52506835,0.00000000,0.86633897,8.75701611,0.49874212,0.31861704
-3.23861931,10.56190689,0.53019869,0.00000000,0.86364394,8.78843935,0.48652146,0.31954084
-3.23261631,10.55619625,0.53440434,0.00000000,0.85919226,8.79223469,0.47434613,0.32009438
-3.22661331,10.52138145,0.53762639,0.00000000,0.85293956,8.76891037,0.46219084,0.32022716
-3.22061031,10.45824711,0.53981351,0.00000000,0.84486881,8.71927432,0.45004513,0.31989344
-3.21460730,10.36785660,0.54092182,0.00000000,0.83498952,8.64439541,0.43791199,0.31905204
-3.20860430,10.25151105,0.54091520,0.00000000,0.82333666,8.54556595,0.42580558,0.31766626
-3.20260130,10.11071262,0.53976606,0.00000000,0.80996940,8.42426755,0.41374848,0.31570404
-3.19659830,9.94713425,0.53745664,0.00000000,0.79496988,8.28214206,0.40176853,0.31313836
-3.19059530,9.76259717,0.53398081,0.00000000,0.77844219,8.12096841,0.38989576,0.30994795
-3.18459230,9.55905621,0.52934641,0.00000000,0.76051143,7.94264564,0.37815950,0.30611833
-3.17858929,9.33859237,0.52357777,0.00000000,0.74132312,7.74918129,0.36658595,0.30164298
-3.17258629,9.10341095,0.51671850,0.00000000,0.72104250,7.54268417,0.35519633,0.29652482
-3.16658329,8.85584309,0.50883403,0.00000000,0.69985387,7.32535942,0.34400582,0.29077753
-3.16058029,8.59834799,0.50001393,0.00000000,0.67795960,7.09950409,0.33302308,0.28442691
-3.15457729,8.33351291,0.49037349,0.00000000,0.65557860,6.86750087,0.32225060,0.27751193
-3.14857429,8.06404823,0.48005461,0.00000000,0.63294426,6.63180791,0.31168559,0.27008539
-3.14257129,7.79277511,0.46922552,0.00000000,0.61030141,6.39494315,0.30132132,0.26221412
-3.13656828,7.52260403,0.45807949,0.00000000,0.58790247,6.15946178,0.29114884,0.25397850
-3.13056528,7.25650305,0.44683219,0.00000000,0.56600262,5.92792639,0.28115878,0.24547143
-3.12456228,6.99745586,0.43571787,0.00000000,0.54485412,5.70286979,0.27134314,0.23679660
-3.11855928,6.74841026,0.42498448,0.00000000,0.52469993,5.48675169,0.26169680,0.22806609
-3.11255628,6.51221901,0.41488762,0.00000000,0.50576687,5.28191047,0.25221880,0.21939753
-3.10655328,6.29157547,0.40568396,0.00000000,0.48825858,5.09051257,0.24291310,0.21091072
-3.10055028,6.08894743,0.39762396,0.00000000,0.47234877,4.91450200,0.23378882,0.20272408
-3.09454727,5.90651257,0.39094455,0.00000000,0.45817496,4.75555301,0.22486005,0.19495091
-3.08854427,5.74609961,0.38586188,0.00000000,0.44583323,4.61502881,0.21614508,0.18769576
-3.08254127,5.60913870,0.38256459,0.00000000,0.43537435,4.49394939,0.20766531,0.18105111
-3.07653827,5.49662460,0.38120788,0.00000000,0.42680142,4.39297069,0.19944375,0.17509440
-3.07053527,5.40909523,0.38190855,0.00000000,0.42006954,4.31237727,0.19150341,0.16988570
-3.06453227,5.34662772,0.38474144,0.00000000,0.41508733,4.25208950,0.18386564,0.16546610
-3.05852926,5.30885277,0.38973726,0.00000000,0.41172059,4.21168580,0.17654846,0.16185682
-3.05252626,5.29498738,0.39688191,0.00000000,0.40979787,4.19043922,0.16956523,0.15905918
-3.04652326,5.30388462,0.40611744,0.00000000,0.40911781,4.18736713,0.16292354,0.15705542
-3.04052026,5.33409827,0.41734445,0.00000000,0.40945799,4.20129157,0.15662457,0.15581021
-3.03451726,5.38395928,0.43042587,0.00000000,0.41058482,4.23090747,0.15066283,0.15527293
-3.02851426,5.45165992,0.44519196,0.00000000,0.41226416,4.27485508,0.14502641,0.15538045
-3.02251126,5.53534140,0.46144627,0.00000000,0.41427205,4.33179271,0.13969767,0.15606040
-3.01650825,5.63318020,0.47897228,0.00000000,0.41640518,4.40046584,0.13465432,0.15723465
-3.01050525,5.74346836,0.49754046,0.00000000,0.41849046,4.47976858,0.12987078,0.15882293
-3.00450225,5.86468344,0.51691551,0.00000000,0.42039338,4.56879392,0.12531983,0.16074635
-2.99849925,5.99554421,0.53686336,0.00000000,0.42202464,4.66686986,0.12097428,0.16293071
-2.99249625,6.13504899,0.55715776,0.00000000,0.42334480,4.77357886,0.11680875,0.16530943
-2.98649325,6.28249458,0.57758622,0.00000000,0.42436667,4.88875951,0.11280122,0.16782599
-2.98049025,6.43747445,0.59795500,0.00000000,0.42515532,5.01248973,0.10893440,0.17043582
-2.97448724,6.59985646,0.61809308,0.00000000,0.42582573,5.14505218,0.10519690,0.17310740
-2.96848424,6.76974097,0.63785495,0.00000000,0.42653801,5.28688337,0.10158384,0.17582286
-2.96248124,6.94740164,0.65712206,0.00000000,0.42749055,5.43850889,0.09809723,0.17857771
-2.95647824,7.13321179,0.67580309,0.00000000,0.42891119,5.60046787,0.09474585,0.18137995
-2.95047524,7.32756029,0.69383282,0.00000000,0.43104685,5.77323059,0.09154474,0.18424860
-2.94447224,7.53076102,0.71116984,0.00000000,0.43415192,5.95711327,0.08851428,0.18721151
-2.93846923,7.74296069,0.72779307,0.00000000,0.43847596,6.15219450,0.08567901,0.19030289
-2.93246623,7.96404971,0.74369741,0.00000000,0.44425103,6.35823761,0.08306611,0.19356026
-2.92646323,8.19358058,0.75888845,0.00000000,0.45167932,6.57462307,0.08070377,0.19702133
-2.92046023,8.43069824,0.77337674,0.00000000,0.46092130,6.80029466,0.07861944,0.20072064
-2.91445723,8.67408591,0.78717160,0.00000000,0.47208514,7.03372241,0.07683812,0.20468628
-2.90845423,8.92192981,0.80027501,0.00000000,0.48521762,7.27288482,0.07538066,0.20893674
-2.90245123,9.17190482,0.81267569,0.00000000,0.50029701,7.51527183,0.07426237,0.21347811
-2.89644822,9.42118290,0.82434371,0.00000000,0.51722825,7.75790934,0.07349183,0.21830163
-2.89044522,9.66646464,0.83522606,0.00000000,0.53584067,7.99740503,0.07306999,0.22338194
-2.88444222,9.90403391,0.84524330,0.00000000,0.55588854,8.23001461,0.07298980,0.22867592
-2.87843922,10.12983433,0.85428759,0.00000000,0.57705434,8.45172653,0.07323618,0.23412237
-2.87243622,10.33956555,0.86222243,0.00000000,0.59895504,8.65836266,0.07378646,0.23964252
-2.86643322,10.52879674,0.86888404,0.00000000,0.62115099,8.84569185,0.07461136,0.24514145
-2.86043022,10.69309358,0.87408461,0.00000000,0.64315746,9.00955245,0.07567640,0.25051049
-2.85442721,10.82815487,0.87761724,0.00000000,0.66445826,9.14597996,0.07694374,0.25563038
-2.84842421,10.92995414,0.87926261,0.00000000,0.68452129,9.25133535,0.07837446,0.26037534
-2.84242121,10.99488147,0.87879698,0.00000000,0.70281514,9.32242969,0.07993112,0.26461785
-2.83641821,11.01988046,0.87600130,0.00000000,0.71882647,9.35664082,0.08158059,0.26823391
-2.83041521,11.00257539,0.87067102,0.00000000,0.73207734,9.35201792,0.08329705,0.27110878
-2.82441221,10.94138381,0.86262613,0.00000000,0.74214177,9.30737017,0.08506495,0.27314278
-2.81840920,10.83561019,0.85172089,0.00000000,0.74866094,9.22233640,0.08688196,0.27425715
-2.81240620,10.68551668,0.83785285,0.00000000,0.75135644,9.09743296,0.08876159,0.27439950
-2.80640320,10.49236800,0.82097058,0.00000000,0.75004076,8.93407795,0.09073559,0.27354885
-2.80040020,10.25844819,0.80107971,0.00000000,0.74462487,8.73459059,0.09285567,0.27171981
-2.79439720,9.98704780,0.77824699,0.00000000,0.73512225,8.50216540,0.09519477,0.26896586
-2.78839420,9.68242139,0.75260200,0.00000000,0.72164951,8.24082167,0.09784740,0.26538158
-2.78239120,9.34971604,0.72433645,0.00000000,0.70442318,7.95532942,0.10092928,0.26110355
-2.77638819,8.99487258,0.69370113,0.00000000,0.68375323,7.65111379,0.10457595,0.25630994
-2.77038519,8.62450232,0.66100046,0.00000000,0.66003324,7.33414063,0.10894041,0.25121882
-2.76438219,8.24574269,0.62658501,0.00000000,0.63372794,7.01078626,0.11418975,0.24608502
-2.75837919,7.86609597,0.59084237,0.00000000,0.60535852,6.68769507,0.12050082,0.24119575
-2.75237619,7.49325580,0.55418665,0.00000000,0.57548634,6.37162880,0.12805495,0.23686499
-2.74637319,7.13492635,0.51704725,0.00000000,0.54469583,6.06931146,0.13703181,0.23342672
-2.74037019,6.79863932,0.47985726,0.00000000,0.51357717,5.78727394,0.14760267,0.23122731
-2.73436718,6.49157368,0.44304214,0.00000000,0.48270953,5.53170219,0.15992314,0.23061706
-2.72836418,6.22038311,0.40700910,0.00000000,0.45264538,5.30829278,0.17412572,0.23194110
-2.72236118,5.99103569,0.37213749,0.00000000,0.42389654,5.12211925,0.19031239,0.23553005
-2.71635818,5.80866968,0.33877070,0.00000000,0.39692231,4.97751247,0.20854754,0.24169034
-2.71035518,5.67746938,0.30720969,0.00000000,0.37212006,4.87795777,0.22885169,0.25069469
-2.70435218,5.60056377,0.27770838,0.00000000,0.34981843,4.82601133,0.25119613,0.26277288
-2.69834917,5.57995059,0.25047080,0.00000000,0.33027323,4.82323772,0.27549899,0.27810301
-2.69234617,5.61644772,0.22565017,0.00000000,0.31366606,4.87017044,0.30162294,0.29680368
-2.68634317,5.70967294,0.20334952,0.00000000,0.30010531,4.96629621,0.32937471,0.31892713
-2.68034017,5.85805289,0.18362385,0.00000000,0.28962952,5.11006412,0.35850678,0.34445380
-2.67433717,6.05886091,0.16648347,0.00000000,0.28221259,5.29891931,0.38872113,0.37328849
-2.66833417,6.30828321,0.15189823,0.00000000,0.27777055,5.52936115,0.41967508,0.40525830
-2.66233117,6.60151171,0.13980245,0.00000000,0.27616951,5.79702467,0.45098928,0.44011267
-2.65632816,6.93286148,0.13010013,0.00000000,0.27723431,6.09678351,0.48225736,0.47752560
-2.65032516,7.29590981,0.12267024,0.00000000,0.28075741,6.42287227,0.51305709,0.51710010
-2.64432216,7.68365334,0.11737185,0.00000000,0.28650783,6.76902515,0.54296263,0.55837504
-2.63831916,8.08867896,0.11404897,0.00000000,0.29423959,7.12862721,0.57155728,0.60083413
-2.63231616,8.50334391,0.11253479,0.00000000,0.30369937,7.49487435,0.59844628,0.64391697
-2.62631316,8.91995973,0.11265547,0.00000000,0.31463336,7.86093732,0.62326914,0.68703195
-2.62031016,9.33097495,0.11423324,0.00000000,0.32679285,8.22012506,0.64571083,0.72957048
-2.61430715,9.72915113,0.11708891,0.00000000,0.33993871,8.56604260,0.66551149,0.77092222
-2.60830415,10.10772713,0.12104382,0.00000000,0.35384456,8.89273874,0.68247422,0.81049082
-2.60230115,10.46056705,0.12592136,0.00000000,0.36829890,9.19483931,0.69647055,0.84770948
