energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Rh_p_up,Rh_d_up,Te_p_up,Te_d_up
-3.47273637,3.71602437,0.00257918,0.04095876,0.64847172,3.21585171,0.17765445,0.80779169,0.14245161,0.00000000
-3.46673337,3.67028740,0.00259859,0.04043582,0.64454149,3.18240438,0.17497360,0.78765404,0.14036304,0.00000000
-3.46073037,3.61999017,0.00263013,0.03975200,0.63995236,3.14354644,0.17213825,0.76766279,0.13837952,0.00000000
-3.45472736,3.56594315,0.00267213,0.03892947,0.63479740,3.09989854,0.16919356,0.74810383,0.13654715,0.00000000
-3.44872436,3.50906679,0.00272269,0.03799405,0.62917895,3.05221719,0.16619192,0.72925556,0.13490812,0.00000000
-3.44272136,3.45035501,0.00277968,0.03697435,0.62320240,3.00136126,0.16319101,0.71138219,0.13350014,0.00000000
-3.43671836,3.39083851,0.00284081,0.03590088,0.61697057,2.94825681,0.16025180,0.69472803,0.13235610,0.00000000
-3.43071536,3.33154933,0.00290365,0.03480512,0.61057868,2.89386149,0.15743657,0.67951292,0.13150393,0.00000000
-3.42471236,3.27348817,0.00296575,0.03371862,0.60411033,2.83913024,0.15480705,0.66592907,0.13096666,0.00000000
-3.41870935,3.21759565,0.00302462,0.03267217,0.59763459,2.78498346,0.15242267,0.65413921,0.13076272,0.00000000
-3.41270635,3.16472830,0.00307785,0.03169505,0.59120424,2.73227867,0.15033899,0.64427621,0.13090625,0.00000000
-3.40670335,3.11563978,0.00312315,0.03081432,0.58485525,2.68178635,0.14860637,0.63644397,0.13140764,0.00000000
-3.40070035,3.07096754,0.00315841,0.03005430,0.57860728,2.63417059,0.14726884,0.63071946,0.13227399,0.00000000
-3.39469735,3.03122460,0.00318179,0.02943611,0.57246515,2.58997461,0.14636322,0.62715568,0.13350961,0.00000000
-3.38869435,2.99679618,0.00319172,0.02897736,0.56642103,2.54961108,0.14591839,0.62578516,0.13511651,0.00000000
-3.38269135,2.96794037,0.00318699,0.02869192,0.56045708,2.51335723,0.14595490,0.62662383,0.13709467,0.00000000
-3.37668834,2.94479218,0.00316674,0.02858985,0.55454835,2.48135405,0.14648466,0.62967478,0.13944224,0.00000000
-3.37068534,2.92737014,0.00313053,0.02867731,0.54866566,2.45360941,0.14751082,0.63493171,0.14215566,0.00000000
-3.36468234,2.91558458,0.00307831,0.02895668,0.54277829,2.43000440,0.14902788,0.64238162,0.14522945,0.00000000
-3.35867934,2.90924694,0.00301043,0.02942665,0.53685617,2.41030245,0.15102186,0.65200665,0.14865601,0.00000000
-3.35267634,2.90807946,0.00292764,0.03008237,0.53087174,2.39416076,0.15347063,0.66378485,0.15242524,0.00000000
-3.34667334,2.91172499,0.00283101,0.03091568,0.52480106,2.38114361,0.15634440,0.67768977,0.15652404,0.00000000
-3.34067034,2.91975631,0.00272194,0.03191534,0.51862451,2.37073715,0.15960624,0.69368879,0.16093586,0.00000000
-3.33466733,2.93168523,0.00260208,0.03306727,0.51232687,2.36236534,0.16321282,0.71174047,0.16564020,0.00000000
-3.32866433,2.94697126,0.00247331,0.03435488,0.50589705,2.35540676,0.16711518,0.73179093,0.17061228,0.00000000
-3.32266133,2.96502993,0.00233761,0.03575929,0.49932748,2.34921200,0.17125962,0.75376952,0.17582274,0.00000000
-3.31665833,2.98524119,0.00219706,0.03725974,0.49261333,2.34312121,0.17558879,0.77758417,0.18123761,0.00000000
-3.31065533,3.00695773,0.00205376,0.03883390,0.48575176,2.33648176,0.18004270,0.80311671,0.18681851,0.00000000
-3.30465233,3.02951375,0.00190974,0.04045822,0.47874114,2.32866531,0.18455997,0.83021849,0.19252306,0.00000000
-3.29864932,3.05223403,0.00176694,0.04210836,0.47158057,2.31908416,0.18907902,0.85870684,0.19830558,0.00000000
-3.29264632,3.07444355,0.00162715,0.04375963,0.46426958,2.30720635,0.19353935,0.88836249,0.20411799,0.00000000
-3.28664332,3.09547757,0.00149196,0.04538739,0.45680811,2.29256912,0.19788278,0.91892842,0.20991102,0.00000000
-3.28064032,3.11469203,0.00136274,0.04696757,0.44919683,2.27479035,0.20205463,0.95011036,0.21563549,0.00000000
-3.27463732,3.13147431,0.00124064,0.04847710,0.44143757,2.25357749,0.20600489,0.98157906,0.22124375,0.00000000
-3.26863432,3.14525384,0.00112653,0.04989446,0.43353406,2.22873391,0.20968917,1.01297440,0.22669116,0.00000000
-3.26263132,3.15551252,0.00102104,0.05120008,0.42549265,2.20016225,0.21306962,1.04391134,0.23193749,0.00000000
-3.25662831,3.16179463,0.00092455,0.05237686,0.41732317,2.16786483,0.21611552,1.07398758,0.23694823,0.00000000
-3.25062531,3.16371583,0.00083721,0.05341053,0.40903957,2.13194110,0.21880385,1.10279270,0.24169573,0.00000000
-3.24462231,3.16097109,0.00075898,0.05429002,0.40066052,2.09258232,0.22111948,1.12991837,0.24615994,0.00000000
-3.23861931,3.15334123,0.00068962,0.05500772,0.39220972,2.05006368,0.22305528,1.15496945,0.25032899,0.00000000
-3.23261631,3.14069791,0.00062876,0.05555973,0.38371599,2.00473443,0.22461188,1.17757524,0.25419930,0.00000000
-3.22661331,3.12300673,0.00057591,0.05594589,0.37521299,1.95700616,0.22579736,1.19740068,0.25777526,0.00000000
-3.22061031,3.10032857,0.00053050,0.05616976,0.36673877,1.90734011,0.22662665,1.21415677,0.26106862,0.00000000
-3.21460730,3.07281873,0.00049192,0.05623856,0.35833494,1.85623372,0.22712079,1.22761000,0.26409744,0.00000000
-3.20860430,3.04072417,0.00045955,0.05616285,0.35004561,1.80420709,0.22730611,1.23759004,0.26688467,0.00000000
-3.20260130,3.00437860,0.00043282,0.05595621,0.34191617,1.75178977,0.22721321,1.24399563,0.26945655,0.00000000
-3.19659830,2.96419568,0.00041119,0.05563479,0.33399196,1.69950830,0.22687599,1.24679829,0.27184072,0.00000000
-3.19059530,2.92066038,0.00039422,0.05521682,0.32631678,1.64787483,0.22633051,1.24604362,0.27406432,0.00000000
-3.18459230,2.87431874,0.00038158,0.05472197,0.31893153,1.59737707,0.22561404,1.24185032,0.27615206,0.00000000
-3.17858929,2.82576638,0.00037307,0.05417080,0.31187285,1.54846978,0.22476396,1.23440685,0.27812439,0.00000000
-3.17258629,2.77563594,0.00036868,0.05358411,0.30517192,1.50156785,0.22381694,1.22396606,0.27999598,0.00000000
-3.16658329,2.72458408,0.00036852,0.05298241,0.29885343,1.45704103,0.22280805,1.21083796,0.28177447,0.00000000
-3.16058029,2.67327835,0.00037292,0.05238535,0.29293490,1.41521033,0.22177017,1.19538117,0.28345970,0.00000000
-3.15457729,2.62238436,0.00038241,0.05181133,0.28742617,1.37634597,0.22073348,1.17799324,0.28504336,0.00000000
-3.14857429,2.57255385,0.00039771,0.05127713,0.28232925,1.34066676,0.21972516,1.15910062,0.28650931,0.00000000
-3.14257129,2.52441395,0.00041976,0.05079773,0.27763852,1.30834092,0.21876926,1.13914838,0.28783433,0.00000000
-3.13656828,2.47855803,0.00044972,0.05038617,0.27334120,1.27948803,0.21788676,1.11859036,0.28898946,0.00000000
-3.13056528,2.43553841,0.00048895,0.05005364,0.26941815,1.25418203,0.21709580,1.09788002,0.28994183,0.00000000
-3.12456228,2.39586102,0.00053902,0.04980956,0.26584496,1.23245514,0.21641203,1.07746219,0.29065683,0.00000000
-3.11855928,2.35998204,0.00060169,0.04966183,0.26259316,1.21430235,0.21584909,1.05776596,0.29110066,0.00000000
-3.11255628,2.32830636,0.00067893,0.04961712,0.25963175,1.19968646,0.21541909,1.03919878,0.29124286,0.00000000
-3.10655328,2.30118758,0.00077285,0.04968121,0.25692864,1.18854334,0.21513315,1.02214166,0.29105902,0.00000000
-3.10055028,2.27892924,0.00088569,0.04985925,0.25445227,1.18078716,0.21500186,1.00694544,0.29053314,0.00000000
-3.09454727,2.26178670,0.00101983,0.05015609,0.25217301,1.17631546,0.21503563,0.99392790,0.28965976,0.00000000
-3.08854427,2.24996925,0.00117768,0.05057644,0.25006455,1.17501377,0.21524495,0.98337138,0.28844561,0.00000000
-3.08254127,2.24364193,0.00136168,0.05112501,0.24810499,1.17675963,0.21564039,0.97552086,0.28691063,0.00000000
-3.07653827,2.24292670,0.00157423,0.05180648,0.24627769,1.18142576,0.21623241,0.97058208,0.28508832,0.00000000
-3.07053527,2.24790242,0.00181763,0.05262533,0.24457179,1.18888243,0.21703106,0.96871968,0.28302541,0.00000000
-3.06453227,2.25860372,0.00209399,0.05358560,0.24298245,1.19899878,0.21804533,0.97005506,0.28078073,0.00000000
-3.05852926,2.27501843,0.00240518,0.05469046,0.24151069,1.21164320,0.21928241,0.97466414,0.27842340,0.00000000
-3.05252626,2.29708397,0.00275270,0.05594175,0.24016292,1.22668286,0.22074686,0.98257492,0.27603051,0.00000000
-3.04652326,2.32468270,0.00313764,0.05733940,0.23895018,1.24398238,0.22243964,0.99376505,0.27368410,0.00000000
-3.04052026,2.35763695,0.00356057,0.05888086,0.23788725,1.26340198,0.22435722,1.00815968,0.27146800,0.00000000
-3.03451726,2.39570408,0.00402144,0.06056053,0.23699140,1.28479522,0.22649075,1.02562974,0.26946436,0.00000000
-3.02851426,2.43857216,0.00451950,0.06236929,0.23628127,1.30800655,0.22882537,1.04599112,0.26775020,0.00000000
-3.02251126,2.48585702,0.00505324,0.06429407,0.23577557,1.33286910,0.23133980,1.06900484,0.26639416,0.00000000
-3.01650825,2.53710101,0.00562030,0.06631763,0.23549192,1.35920264,0.23400618,1.09437871,0.26545356,0.00000000
-3.01050525,2.59177411,0.00621744,0.06841850,0.23544584,1.38681217,0.23679025,1.12177046,0.26497190,0.00000000
-3.00450225,2.64927747,0.00684054,0.07057105,0.23564978,1.41548710,0.23965181,1.15079257,0.26497704,0.00000000
-2.99849925,2.70894966,0.00748452,0.07274590,0.23611250,1.44500120,0.24254558,1.18101873,0.26547992,0.00000000
-2.99249625,2.77007543,0.00814346,0.07491036,0.23683853,1.47511329,0.24542228,1.21199182,0.26647403,0.00000000
-2.98649325,2.83189681,0.00881059,0.07702919,0.23782792,1.50556857,0.24822998,1.24323320,0.26793560,0.00000000
-2.98049025,2.89362594,0.00947839,0.07906542,0.23907611,1.53610058,0.25091553,1.27425296,0.26982439,0.00000000
-2.97448724,2.95445927,0.01013873,0.08098134,0.24057395,1.56643355,0.25342617,1.30456068,0.27208504,0.00000000
-2.96848424,3.01359226,0.01078301,0.08273950,0.24230786,1.59628499,0.25571098,1.33367635,0.27464897,0.00000000
-2.96248124,3.07023408,0.01140228,0.08430378,0.24425994,1.62536842,0.25772231,1.36114087,0.27743663,0.00000000
-2.95647824,3.12362160,0.01198754,0.08564042,0.24640825,1.65339596,0.25941691,1.38652582,0.28035992,0.00000000
-2.95047524,3.17303206,0.01252986,0.08671893,0.24872692,1.68008080,0.26075691,1.40944195,0.28332487,0.00000000
-2.94447224,3.21779409,0.01302064,0.08751295,0.25118634,1.70513944,0.26171041,1.42954627,0.28623424,0.00000000
-2.93846923,3.25729685,0.01345186,0.08800089,0.25375331,1.72829372,0.26225169,1.44654742,0.28899008,0.00000000
-2.93246623,3.29099708,0.01381626,0.08816649,0.25639110,1.74927272,0.26236126,1.46020923,0.29149609,0.00000000
-2.92646323,3.31842432,0.01410756,0.08799908,0.25905967,1.76781475,0.26202548,1.47035265,0.29365986,0.00000000
-2.92046023,3.33918447,0.01432068,0.08749375,0.26171583,1.78366940,0.26123599,1.47685596,0.29539470,0.00000000
-2.91445723,3.35296212,0.01445182,0.08665126,0.26431364,1.79660015,0.25998906,1.47965364,0.29662137,0.00000000
-2.90845423,3.35952195,0.01449865,0.08547787,0.26680492,1.80638742,0.25828478,1.47873416,0.29726939,0.00000000
-2.90245123,3.35870988,0.01446034,0.08398496,0.26913995,1.81283246,0.25612633,1.47413693,0.29727821,0.00000000
-2.89644822,3.35045411,0.01433762,0.08218854,0.27126851,1.81576200,0.25351936,1.46594882,0.29659809,0.00000000
-2.89044522,3.33476650,0.01413272,0.08010870,0.27314107,1.81503373,0.25047149,1.45430042,0.29519078,0.00000000
-2.88444222,3.31174447,0.01384935,0.07776899,0.27471030,1.81054251,0.24699217,1.43936243,0.29303006,0.00000000
-2.87843922,3.28157324,0.01349256,0.07519576,0.27593271,1.80222709,0.24309265,1.42134223,0.29010204,0.00000000
-2.87243622,3.24452843,0.01306861,0.07241753,0.27677042,1.79007702,0.23878631,1.40048075,0.28640545,0.00000000
-2.86643322,3.20097854,0.01258478,0.06946433,0.27719299,1.77413934,0.23408922,1.37704968,0.28195162,0.00000000
-2.86043022,3.15138693,0.01204917,0.06636710,0.27717914,1.75452461,0.22902082,1.35134892,0.27676449,0.00000000
-2.85442721,3.09631268,0.01147050,0.06315715,0.27671825,1.73141177,0.22360481,1.32370417,0.27088031,0.00000000
-2.84842421,3.03640974,0.01085783,0.05986563,0.27581157,1.70505140,0.21787001,1.29446446,0.26434725,0.00000000
-2.84242121,2.97242395,0.01022037,0.05652314,0.27447298,1.67576692,0.21185117,1.26399948,0.25722480,0.00000000
-2.83641821,2.90518724,0.00956729,0.05315927,0.27272924,1.64395334,0.20558964,1.23269644,0.24958297,0.00000000
-2.83041521,2.83560897,0.00890743,0.04980236,0.27061967,1.61007354,0.19913383,1.20095642,0.24150117,0.00000000
-2.82441221,2.76466401,0.00824923,0.04647916,0.26819526,1.57465187,0.19253931,1.16918997,0.23306703,0.00000000
-2.81840920,2.69337791,0.00760049,0.04321466,0.26551716,1.53826516,0.18586863,1.13781200,0.22437484,0.00000000
-2.81240620,2.62280930,0.00696831,0.04003190,0.26265471,1.50153163,0.17919073,1.10723596,0.21552389,0.00000000
-2.80640320,2.55403005,0.00635896,0.03695186,0.25968304,1.46509780,0.17258000,1.07786735,0.20661664,0.00000000
-2.80040020,2.48810399,0.00577787,0.03399335,0.25668040,1.42962425,0.16611503,1.05009679,0.19775671,0.00000000
-2.79439720,2.42606491,0.00522957,0.03117301,0.25372533,1.39577059,0.15987701,1.02429278,0.18904690,0.00000000
-2.78839420,2.36889472,0.00471768,0.02850528,0.25089389,1.36418040,0.15394796,1.00079453,0.18058715,0.00000000
-2.78239120,2.31750266,0.00424500,0.02600245,0.24825703,1.33546673,0.14840882,0.97990500,0.17247258,0.00000000
-2.77638819,2.27270651,0.00381350,0.02367473,0.24587839,1.31019881,0.14333752,0.96188451,0.16479169,0.00000000
-2.77038519,2.23521619,0.00342438,0.02153032,0.24381239,1.28889029,0.13880698,0.94694522,0.15762473,0.00000000
-2.76438219,2.20562063,0.00307819,0.01957558,0.24210299,1.27198942,0.13488337,0.93524665,0.15104224,0.00000000
-2.75837919,2.18437797,0.00277486,0.01781514,0.24078297,1.25987137,0.13162445,0.92689245,0.14510400,0.00000000
-2.75237619,2.17180931,0.00251383,0.01625210,0.23987372,1.25283273,0.12907821,0.92192857,0.13985809,0.00000000
-2.74637319,2.16809598,0.00229409,0.01488820,0.23938569,1.25108798,0.12728178,0.92034289,0.13534043,0.00000000
-2.74037019,2.17327996,0.00211425,0.01372401,0.23931915,1.25476787,0.12626062,0.92206632,0.13157446,0.00000000
-2.73436718,2.18726705,0.00197268,0.01275914,0.23966544,1.26391928,0.12602804,0.92697520,0.12857119,0.00000000
-2.72836418,2.20983249,0.00186749,0.01199242,0.24040825,1.27850628,0.12658500,0.93489515,0.12632946,0.00000000
-2.72236118,2.24062832,0.00179665,0.01142206,0.24152520,1.29841206,0.12792018,0.94560590,0.12483644,0.00000000
-2.71635818,2.27919203,0.00175800,0.01104589,0.24298923,1.32344148,0.13001031,0.95884715,0.12406831,0.00000000
-2.71035518,2.32495630,0.00174931,0.01086143,0.24476992,1.35332390,0.13282071,0.97432517,0.12399110,0.00000000
-2.70435218,2.37725927,0.00176833,0.01086609,0.24683453,1.38771647,0.13630598,0.99171996,0.12456165,0.00000000
-2.69834917,2.43535537,0.00181277,0.01105724,0.24914882,1.42620759,0.14041088,1.01069274,0.12572868,0.00000000
-2.69234617,2.49842664,0.00188037,0.01143233,0.25167756,1.46832098,0.14507136,1.03089370,0.12743394,0.00000000
-2.68634317,2.56559458,0.00196890,0.01198893,0.25438476,1.51352027,0.15021560,1.05196969,0.12961344,0.00000000
-2.68034017,2.63593285,0.00207618,0.01272480,0.25723366,1.56121476,0.15576529,1.07357191,0.13219865,0.00000000
-2.67433717,2.70848086,0.00220007,0.01363789,0.26018664,1.61076632,0.16163694,1.09536324,0.13511788,0.00000000
-2.66833417,2.78225857,0.00233854,0.01472633,0.26320504,1.66149795,0.16774327,1.11702536,0.13829757,0.00000000
-2.66233117,2.85628263,0.00248958,0.01598840,0.26624898,1.71270404,0.17399470,1.13826534,0.14166365,0.00000000
-2.65632816,2.92958382,0.00265129,0.01742249,0.26927741,1.76366252,0.18030098,1.15882179,0.14514291,0.00000000
-2.65032516,3.00122563,0.00282185,0.01902698,0.27224826,1.81364876,0.18657281,1.17847026,0.14866435,0.00000000
-2.64432216,3.07032383,0.00299949,0.02080014,0.27511890,1.86195106,0.19272357,1.19702799,0.15216045,0.00000000
-2.63831916,3.13606626,0.00318254,0.02274000,0.27784691,1.90788719,0.19867103,1.21435780,0.15556846,0.00000000
-2.63231616,3.19773245,0.00336937,0.02484415,0.28039102,1.95082160,0.20433908,1.23037092,0.15883155,0.00000000
-2.62631316,3.25471209,0.00355841,0.02710960,0.28271239,1.99018247,0.20965937,1.24502890,0.16189982,0.00000000
-2.62031016,3.30652164,0.00374812,0.02953252,0.28477598,2.02547787,0.21457286,1.25834421,0.16473119,0.00000000
-2.61430715,3.35281812,0.00393700,0.03210804,0.28655202,2.05631026,0.21903119,1.27037966,0.16729212,0.00000000
-2.60830415,3.39340932,0.00412356,0.03483003,0.28801753,2.08238855,0.22299780,1.28124655,0.16955809,0.00000000
-2.60230115,3.42825983,0.00430629,0.03769089,0.28915764,2.10353702,0.22644882,1.29110154,0.17151392,0.00000000
-2.59629815,3.45749232,0.00448370,0.04068134,0.28996676,2.11970069,0.22937360,1.30014232,0.17315387,0.00000000
-2.59029515,3.48138387,0.00465426,0.04379028,0.29044944,2.13094659,0.23177491,1.30860213,0.17448148,0.00000000
-2.58429215,3.50035745,0.00481645,0.04700468,0.29062088,2.13746096,0.23366877,1.31674343,0.17550929,0.00000000
-2.57828914,3.51496872,0.00496873,0.05030956,0.29050710,2.13954251,0.23508386,1.32485077,0.17625832,0.00000000
-2.57228614,3.52588872,0.00510959,0.05368799,0.29014462,2.13759184,0.23606064,1.33322319,0.17675746,0.00000000
-2.56628314,3.53388320,0.00523754,0.05712128,0.28957981,2.13209778,0.23665000,1.34216639,0.17704263,0.00000000
-2.56028014,3.53978945,0.00535116,0.06058913,0.28886783,2.12362105,0.23691174,1.35198487,0.17715596,0.00000000
-2.55427714,3.54449164,0.00544916,0.06406998,0.28807131,2.11277628,0.23691269,1.36297441,0.17714477,0.00000000
-2.54827414,3.54889549,0.00553035,0.06754136,0.28725865,2.10021301,0.23672466,1.37541485,0.17706060,0.00000000
-2.54227114,3.55390337,0.00559378,0.07098040,0.28650225,2.08659649,0.23642226,1.38956362,0.17695804,0.00000000
-2.53626813,3.56039055,0.00563870,0.07436425,0.28587652,2.07258927,0.23608059,1.40564981,0.17689367,0.00000000
-2.53026513,3.56918322,0.00566465,0.07767064,0.28545579,2.05883390,0.23577301,1.42386901,0.17692485,0.00000000
-2.52426213,3.58103878,0.00567148,0.08087840,0.28531228,2.04593764,0.23556882,1.44437883,0.17710852,0.00000000
-2.51825913,3.59662872,0.00565939,0.08396789,0.28551400,2.03445928,0.23553123,1.46729497,0.17749991,0.00000000
-2.51225613,3.61652410,0.00562893,0.08692138,0.28612275,2.02489847,0.23571528,1.49268780,0.17815122,0.00000000
-2.50625313,3.64118372,0.00558104,0.08972342,0.28719221,2.01768757,0.23616619,1.52057937,0.17911036,0.00000000
-2.50025013,3.67094474,0.00551702,0.09236091,0.28876612,2.01318601,0.23691779,1.55094060,0.18041949,0.00000000
-2.49424712,3.70601568,0.00543855,0.09482318,0.29087667,2.01167695,0.23799133,1.58368881,0.18211373,0.00000000
-2.48824412,3.74647144,0.00534761,0.09710189,0.29354302,2.01336605,0.23939464,1.61868541,0.18421983,0.00000000
-2.48224112,3.79225052,0.00524652,0.09919073,0.29677007,2.01838203,0.24112159,1.65573387,0.18675493,0.00000000
-2.47623812,3.84315396,0.00513786,0.10108507,0.30054751,2.02677886,0.24315196,1.69457820,0.18972547,0.00000000
-2.47023512,3.89884650,0.00502442,0.10278149,0.30484913,2.03853907,0.24545171,1.73490200,0.19312635,0.00000000
-2.46423212,3.95885969,0.00490917,0.10427723,0.30963264,2.05357824,0.24797364,1.77632845,0.19694022,0.00000000
-2.45822911,4.02259742,0.00479523,0.10556961,0.31483972,2.07175025,0.25065846,1.81842156,0.20113725,0.00000000
-2.45222611,4.08934413,0.00468577,0.10665555,0.32039673,2.09285329,0.25343623,1.86068893,0.20567512,0.00000000
-2.44622311,4.15827575,0.00458403,0.10753109,0.32621584,2.11663654,0.25622822,1.90258636,0.21049960,0.00000000
-2.44022011,4.22847391,0.00449322,0.10819102,0.33219663,2.14280733,0.25894895,1.94352449,0.21554536,0.00000000
-2.43421711,4.29894330,0.00441655,0.10862873,0.33822837,2.17103895,0.26150867,1.98287774,0.22073743,0.00000000
-2.42821411,4.36863219,0.00435712,0.10883614,0.34419260,2.20097883,0.26381593,2.01999543,0.22599296,0.00000000
-2.42221111,4.43645600,0.00431793,0.10880394,0.34996633,2.23225726,0.26578026,2.05421498,0.23122338,0.00000000
-2.41620810,4.50132329,0.00430186,0.10852188,0.35542540,2.26449623,0.26731497,2.08487708,0.23633694,0.00000000
-2.41020510,4.56216367,0.00431157,0.10797937,0.36044820,2.29731855,0.26833981,2.11134225,0.24124144,0.00000000
-2.40420210,4.61795664,0.00434953,0.10716614,0.36491940,2.33035677,0.26878351,2.13300828,0.24584708,0.00000000
-2.39819910,4.66776033,0.00441791,0.10607302,0.36873366,2.36326176,0.26858605,2.14932798,0.25006938,0.00000000
-2.39219610,4.71073906,0.00451857,0.10469280,0.37179906,2.39571061,0.26770063,2.15982648,0.25383191,0.00000000
-2.38619310,4.74618839,0.00465297,0.10302109,0.37404016,2.42741348,0.26609520,2.16411723,0.25706888,0.00000000
-2.38019010,4.77355668,0.00482214,0.10105713,0.37540058,2.45811918,0.26375350,2.16191621,0.25972728,0.00000000
-2.37418709,4.79246190,0.00502656,0.09880445,0.37584486,2.48761917,0.26067571,2.15305330,0.26176865,0.00000000
-2.36818409,4.80270299,0.00526614,0.09627147,0.37535961,2.51574967,0.25687843,2.13748069,0.26317026,0.00000000
-2.36218109,4.80426521,0.00554015,0.09347177,0.37395387,2.54239203,0.25239425,2.11527748,0.26392572,0.00000000
-2.35617809,4.79731905,0.00584714,0.09042430,0.37165865,2.56747105,0.24727083,2.08665054,0.26404494,0.00000000
-2.35017509,4.78221295,0.00618494,0.08715326,0.36852566,2.59095161,0.24156948,2.05193129,0.26355353,0.00000000
-2.34417209,4.75946009,0.00655065,0.08368777,0.36462542,2.61283378,0.23536348,2.01156873,0.26249151,0.00000000
-2.33816908,4.72972000,0.00694062,0.08006135,0.36004469,2.63314671,0.22873601,1.96611884,0.26091159,0.00000000
-2.33216608,4.69377599,0.00735052,0.07631121,0.35488342,2.65194187,0.22177797,1.91623083,0.25887697,0.00000000
-2.32616308,4.65250950,0.00777544,0.07247740,0.34925140,2.66928600,0.21458565,1.86263089,0.25645879,0.00000000
-2.32016008,4.60687265,0.00820995,0.06860182,0.34326479,2.68525429,0.20725838,1.80610394,0.25373345,0.00000000
-2.31415708,4.55786023,0.00864828,0.06472729,0.33704253,2.69992439,0.19989631,1.74747424,0.25077975,0.00000000
-2.30815408,4.50648238,0.00908449,0.06089645,0.33070296,2.71337137,0.19259822,1.68758541,0.24767617,0.00000000
-2.30215108,4.45373895,0.00951265,0.05715082,0.32436072,2.72566417,0.18545963,1.62728068,0.24449823,0.00000000
-2.29614807,4.40059629,0.00992705,0.05352989,0.31812391,2.73686345,0.17857109,1.56738387,0.24131623,0.00000000
-2.29014507,4.34796711,0.01032241,0.05007033,0.31209177,2.74702091,0.17201668,1.50868172,0.23819320,0.00000000
-2.28414207,4.29669357,0.01069408,0.04680529,0.30635275,2.75617981,0.16587287,1.45190790,0.23518340,0.00000000
-2.27813907,4.24753357,0.01103823,0.04376389,0.30098306,2.76437638,0.16020745,1.39772909,0.23233115,0.00000000
-2.27213607,4.20115001,0.01135196,0.04097078,0.29604569,2.77164160,0.15507888,1.34673322,0.22967015,0.00000000
-2.26613307,4.15810250,0.01163347,0.03844586,0.29158975,2.77800285,0.15053562,1.29942003,0.22722324,0.00000000
-2.26013007,4.11884096,0.01188203,0.03620417,0.28765018,2.78348494,0.14661573,1.25619399,0.22500250,0.00000000
-2.25412706,4.08370054,0.01209808,0.03425580,0.28424778,2.78810985,0.14334656,1.21735941,0.22300971,0.00000000
-2.24812406,4.05289739,0.01228306,0.03260591,0.28138930,2.79189508,0.14074447,1.18311769,0.22123702,0.00000000
-2.24212106,4.02652475,0.01243941,0.03125489,0.27906786,2.79485011,0.13881472,1.15356660,0.21966790,0.00000000
-2.23611806,4.00454944,0.01257029,0.03019843,0.27726333,2.79697115,0.13755130,1.12870149,0.21827816,0.00000000
-2.23011506,3.98680863,0.01267945,0.02942781,0.27594291,2.79823438,0.13693701,1.10841823,0.21703698,0.00000000
-2.22411206,3.97300752,0.01277095,0.02893007,0.27506175,2.79858814,0.13694346,1.09251794,0.21590810,0.00000000
-2.21810905,3.96271831,0.01284891,0.02868833,0.27456371,2.79794469,0.13753139,1.08071332,0.21485084,0.00000000
-2.21210605,3.95538149,0.01291720,0.02868207,0.27438227,2.79617252,0.13865108,1.07263667,0.21382124,0.00000000
-2.20610305,3.95031040,0.01297927,0.02888753,0.27444162,2.79309009,0.14024307,1.06784957,0.21277303,0.00000000
-2.20010005,3.94669994,0.01303785,0.02927809,0.27465805,2.78846200,0.14223912,1.06585413,0.21165866,0.00000000
-2.19409705,3.94364058,0.01309483,0.02982476,0.27494159,2.78199869,0.14456365,1.06610586,0.21043031,0.00000000
-2.18809405,3.94013810,0.01315111,0.03049675,0.27519801,2.77336014,0.14713538,1.06802808,0.20904088,0.00000000
-2.18209105,3.93513979,0.01320656,0.03126204,0.27533116,2.76216457,0.14986952,1.07102764,0.20744509,0.00000000
-2.17608804,3.92756686,0.01326006,0.03208812,0.27524562,2.74800205,0.15268022,1.07451178,0.20560055,0.00000000
-2.17008504,3.91635279,0.01330956,0.03294270,0.27484971,2.73045306,0.15548340,1.07790576,0.20346893,0.00000000
-2.16408204,3.90048654,0.01335227,0.03379455,0.27405862,2.70911164,0.15819987,1.08067094,0.20101724,0.00000000
-2.15807904,3.87905929,0.01338486,0.03461428,0.27279773,2.68361201,0.16075849,1.08232259,0.19821901,0.00000000
-2.15207604,3.85131274,0.01340376,0.03537525,0.27100584,2.65365775,0.16309949,1.08244702,0.19505559,0.00000000
-2.14607304,3.81668677,0.01340547,0.03605428,0.26863835,2.61905182,0.16517756,1.08071728,0.19151736,0.00000000
-2.14007004,3.77486400,0.01338685,0.03663247,0.26566994,2.57972578,0.16696476,1.07690672,0.18760475,0.00000000
-2.13406703,3.72580868,0.01334546,0.03709578,0.26209690,2.53576650,0.16845292,1.07089993,0.18332922,0.00000000
-2.12806403,3.66979738,0.01327988,0.03743559,0.25793874,2.48743834,0.16965551,1.06270017,0.17871384,0.00000000
-2.12206103,3.60743935,0.01318995,0.03764904,0.25323902,2.43519941,0.17060870,1.05243307,0.17379364,0.00000000
-2.11605803,3.53968457,0.01307698,0.03773920,0.24806530,2.37971023,0.17137166,1.04034603,0.16861556,0.00000000
-2.11005503,3.46781825,0.01294393,0.03771506,0.24250818,2.32183384,0.17202593,1.02680330,0.16323799,0.00000000
