energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Ir_p_up,Ir_d_up,S_s_up,S_p_up
-3.32266133,6.74790510,0.00531508,0.06225899,0.60997990,5.11680842,0.25446692,0.90953547,0.03036578,0.28165115
-3.31665833,6.59826932,0.00512362,0.06225964,0.59844306,4.98372928,0.25061732,0.90532248,0.02999490,0.27721195
-3.31065533,6.43758005,0.00492507,0.06215980,0.58518150,4.84137764,0.24605055,0.90102668,0.02960030,0.27202239
-3.30465233,6.26858340,0.00472374,0.06196356,0.57050910,4.69190595,0.24087180,0.89694301,0.02919017,0.26620231
-3.29864932,6.09406305,0.00452381,0.06167611,0.55476411,4.53751501,0.23519434,0.89333671,0.02877259,0.25988126
-3.29264632,5.91677208,0.00432927,0.06130394,0.53830101,4.38040244,0.22913659,0.89043422,0.02835544,0.25319511
-3.28664332,5.73936769,0.00414374,0.06085496,0.52148207,4.22271275,0.22281906,0.88841569,0.02794629,0.24628252
-3.28064032,5.56435161,0.00397049,0.06033866,0.50466881,4.06649068,0.21636141,0.88740961,0.02755234,0.23928148
-3.27463732,5.39401815,0.00381228,0.05976622,0.48821364,3.91363949,0.20987959,0.88748970,0.02718038,0.23232588
-3.26863432,5.23041175,0.00367138,0.05915062,0.47245182,3.76588567,0.20348318,0.88867434,0.02683670,0.22554250
-3.26263132,5.07529545,0.00354945,0.05850664,0.45769424,3.62475109,0.19727316,0.89092847,0.02652710,0.21904817
-3.25662831,4.93013086,0.00344762,0.05785093,0.44422095,3.49153332,0.19133993,0.89416780,0.02625690,0.21294755
-3.25062531,4.79607004,0.00336640,0.05720191,0.43227584,3.36729459,0.18576190,0.89826530,0.02603093,0.20733129
-3.24462231,4.67395880,0.00330572,0.05657970,0.42206243,3.25285905,0.18060444,0.90305935,0.02585358,0.20227481
-3.23861931,4.56435056,0.00326501,0.05600590,0.41374100,3.14881823,0.17591936,0.90836333,0.02572885,0.19783759
-3.23261631,4.46752941,0.00324315,0.05550338,0.40742697,3.05554357,0.17174486,0.91397607,0.02566043,0.19406306
-3.22661331,4.38354063,0.00323861,0.05509590,0.40319062,2.97320513,0.16810586,0.91969257,0.02565174,0.19097891
-3.22061031,4.31222646,0.00324947,0.05480773,0.40105792,2.90179505,0.16501476,0.92531446,0.02570597,0.18859794
-3.21460730,4.25326511,0.00327349,0.05466315,0.40101256,2.84115416,0.16247244,0.93065976,0.02582618,0.18691922
-3.20860430,4.20621050,0.00330825,0.05468583,0.40299888,2.79100037,0.16046955,0.93557128,0.02601530,0.18592955
-3.20260130,4.17053067,0.00335115,0.05489822,0.40692548,2.75095698,0.15898792,0.93992339,0.02627615,0.18560508
-3.19659830,4.14564265,0.00339955,0.05532086,0.41266950,2.72057962,0.15800198,0.94362675,0.02661142,0.18591306
-3.19059530,4.13094226,0.00345085,0.05597156,0.42008116,2.69938034,0.15748025,0.94663092,0.02702363,0.18681352
-3.18459230,4.12582729,0.00350253,0.05686475,0.42898841,2.68684786,0.15738666,0.94892460,0.02751503,0.18826090
-3.17858929,4.12971329,0.00355223,0.05801065,0.43920161,2.68246302,0.15768171,0.95053368,0.02808754,0.19020547
-3.17258629,4.14204146,0.00359786,0.05941458,0.45051789,2.68570909,0.15832353,0.95151727,0.02874254,0.19259459
-3.16658329,4.16227873,0.00363754,0.06107638,0.46272524,2.69607663,0.15926861,0.95196181,0.02948078,0.19537363
-3.16058029,4.18991074,0.00366974,0.06298986,0.47560607,2.71306325,0.16047241,0.95197385,0.03030213,0.19848671
-3.15457729,4.22442845,0.00369322,0.06514245,0.48894036,2.73616862,0.16188973,0.95167180,0.03120544,0.20187711
-3.14857429,4.26531013,0.00370710,0.06751498,0.50250824,2.76488568,0.16347488,0.95117708,0.03218831,0.20548755
-3.14257129,4.31200007,0.00371080,0.07008170,0.51609221,2.79868898,0.16518181,0.95060536,0.03324696,0.20926015
-3.13656828,4.36388615,0.00370406,0.07281049,0.52947882,2.83702144,0.16696415,0.95005816,0.03437597,0.21313643
-3.13056528,4.42027808,0.00368688,0.07566327,0.54246023,2.87928079,0.16877518,0.94961540,0.03556826,0.21705714
-3.12456228,4.48038831,0.00365953,0.07859663,0.55483542,2.92480706,0.17056795,0.94932931,0.03681490,0.22096214
-3.11855928,4.54331732,0.00362248,0.08156273,0.56641139,2.97287242,0.17229542,0.94921985,0.03810512,0.22479038
-3.11255628,4.60804487,0.00357635,0.08451026,0.57700444,3.02267440,0.17391081,0.94927218,0.03942632,0.22848002
-3.10655328,4.67342840,0.00352192,0.08738561,0.58644146,3.07333357,0.17536803,0.94943600,0.04076411,0.23196866
-3.10055028,4.73820938,0.00346003,0.09013419,0.59456147,3.12389638,0.17662232,0.94962705,0.04210248,0.23519392
-3.09454727,4.80102799,0.00339157,0.09270175,0.60121737,3.17334339,0.17763110,0.94973048,0.04342402,0.23809413
-3.08854427,4.86044592,0.00331745,0.09503571,0.60627785,3.22060318,0.17835489,0.94960615,0.04471014,0.24060934
-3.08254127,4.91497679,0.00323860,0.09708651,0.60962957,3.26457152,0.17875835,0.94909543,0.04594150,0.24268244
-3.07653827,4.96312319,0.00315589,0.09880886,0.61117936,3.30413529,0.17881135,0.94802927,0.04709831,0.24426050
-3.07053527,5.00341874,0.00307015,0.10016284,0.61085647,3.33820034,0.17849009,0.94623713,0.04816082,0.24529623
-3.06453227,5.03447359,0.00298220,0.10111492,0.60861468,3.36572199,0.17777808,0.94355633,0.04910981,0.24574944
-3.05852926,5.05502119,0.00289279,0.10163866,0.60443420,3.38573700,0.17666702,0.93984143,0.04992702,0.24558850
-3.05252626,5.06396432,0.00280262,0.10171537,0.59832318,3.39739538,0.17515745,0.93497309,0.05059571,0.24479164
-3.04652326,5.06041789,0.00271236,0.10133443,0.59031864,3.39999070,0.17325921,0.92886609,0.05110111,0.24334811
-3.04052026,5.04374670,0.00262267,0.10049339,0.58048690,3.39298713,0.17099153,0.92147597,0.05143087,0.24125905
-3.03451726,5.01359575,0.00253417,0.09919796,0.56892316,3.37604194,0.16838288,0.91280415,0.05157544,0.23853805
-3.02851426,4.96991172,0.00244748,0.09746165,0.55575034,3.34902221,0.16547046,0.90290091,0.05152840,0.23521133
-3.02251126,4.91295407,0.00236321,0.09530532,0.54111717,3.31201459,0.16229933,0.89186645,0.05128671,0.23131745
-3.01650825,4.84329479,0.00228199,0.09275650,0.52519535,3.26532749,0.15892130,0.87984944,0.05085079,0.22690672
-3.01050525,4.76180665,0.00220445,0.08984864,0.50817611,3.20948534,0.15539343,0.86704353,0.05022461,0.22204006
-3.00450225,4.66963976,0.00213122,0.08662017,0.49026601,3.14521484,0.15177643,0.85368148,0.04941556,0.21678751
-2.99849925,4.56818737,0.00206296,0.08311348,0.47168231,3.07342372,0.14813275,0.84002736,0.04843423,0.21122639
-2.99249625,4.45904211,0.00200032,0.07937395,0.45264787,2.99517263,0.14452463,0.82636709,0.04729415,0.20543914
-2.98649325,4.34394432,0.00194397,0.07544882,0.43338602,2.91164142,0.14101212,0.81299760,0.04601133,0.19951097
-2.98049025,4.22472472,0.00189456,0.07138614,0.41411529,2.82409119,0.13765107,0.80021512,0.04460379,0.19352734
-2.97448724,4.10324390,0.00185276,0.06723375,0.39504454,2.73382370,0.13449130,0.78830315,0.04309102,0.18757150
-2.96848424,3.98133118,0.00181920,0.06303831,0.37636833,2.64213996,0.13157491,0.77752070,0.04149337,0.18172201
-2.96248124,3.86072576,0.00179453,0.05884441,0.35826306,2.55029991,0.12893494,0.76809114,0.03983147,0.17605050
-2.95647824,3.74302264,0.00177936,0.05469380,0.34088378,2.45948482,0.12659422,0.76019252,0.03812566,0.17061978
-2.95047524,3.62962572,0.00177430,0.05062471,0.32436194,2.37076419,0.12456473,0.75394957,0.03639541,0.16548217
-2.94447224,3.52171027,0.00177996,0.04667134,0.30880401,2.28506839,0.12284728,0.74942791,0.03465888,0.16067843
-2.93846923,3.42019615,0.00179691,0.04286347,0.29429124,2.20316835,0.12143165,0.74663079,0.03293255,0.15623708
-2.93246623,3.32573285,0.00182577,0.03922622,0.28088031,2.12566267,0.12029714,0.74549846,0.03123085,0.15217426
-2.92646323,3.23869672,0.00186710,0.03578000,0.26860490,2.05297277,0.11941358,0.74591028,0.02956608,0.14849415
-2.92046023,3.15920012,0.00192149,0.03254048,0.25747815,1.98534578,0.11874259,0.74768955,0.02794826,0.14518977
-2.91445723,3.08711162,0.00198954,0.02951886,0.24749566,1.92286465,0.11823929,0.75061063,0.02638520,0.14224437
-2.90845423,3.02208582,0.00207179,0.02672212,0.23863911,1.86546473,0.11785414,0.75440828,0.02488263,0.13963302
-2.90245123,2.96360088,0.00216880,0.02415344,0.23088002,1.81295547,0.11753500,0.75878858,0.02344440,0.13732455
-2.89644822,2.91100164,0.00228105,0.02181269,0.22418370,1.76504596,0.11722925,0.76344094,0.02207281,0.13528373
-2.89044522,2.86354583,0.00240895,0.01969692,0.21851298,1.72137274,0.11688581,0.76805079,0.02076888,0.13347333
-2.88444222,2.82045086,0.00255282,0.01780102,0.21383162,1.68152831,0.11645721,0.77231209,0.01953277,0.13185632
-2.87843922,2.78093897,0.00271280,0.01611823,0.21010722,1.64508887,0.11590128,0.77593934,0.01836410,0.13039778
-2.87243622,2.74427840,0.00288886,0.01464074,0.20731352,1.61163982,0.11518274,0.77867848,0.01726229,0.12906670
-2.86643322,2.70981892,0.00308070,0.01336026,0.20543189,1.58079806,0.11427431,0.78031613,0.01622693,0.12783733
-2.86043022,2.67702021,0.00328777,0.01226851,0.20445214,1.55222992,0.11315763,0.78068696,0.01525796,0.12669034
-2.85442721,2.64547217,0.00350913,0.01135764,0.20437248,1.52566446,0.11182364,0.77967891,0.01435597,0.12561342
-2.84842421,2.61490690,0.00374353,0.01062063,0.20519879,1.50090160,0.11027273,0.77723605,0.01352226,0.12460165
-2.84242121,2.58520213,0.00398927,0.01005161,0.20694321,1.47781527,0.10851439,0.77335911,0.01275900,0.12365738
-2.83641821,2.55637693,0.00424426,0.00964600,0.20962228,1.45635186,0.10656671,0.76810388,0.01206921,0.12278983
-2.83041521,2.52858044,0.00450598,0.00940072,0.21325459,1.43652453,0.10445540,0.76157748,0.01145673,0.12201443
-2.82441221,2.50207478,0.00477152,0.00931422,0.21785837,1.41840410,0.10221282,0.75393296,0.01092617,0.12135187
-2.81840920,2.47721374,0.00503760,0.00938644,0.22344885,1.40210743,0.09987672,0.74536247,0.01048274,0.12082709
-2.81240620,2.45441860,0.00530063,0.00961877,0.23003590,1.38778420,0.09748892,0.73608949,0.01013216,0.12046816
-2.80640320,2.43415273,0.00555676,0.01001385,0.23762179,1.37560295,0.09509411,0.72636036,0.00988042,0.12030511
-2.80040020,2.41689626,0.00580200,0.01057542,0.24619940,1.36573738,0.09273851,0.71643566,0.00973365,0.12036897
-2.79439720,2.40312233,0.00603228,0.01130804,0.25575083,1.35835351,0.09046884,0.70658180,0.00969790,0.12069072
-2.78839420,2.39327574,0.00624362,0.01221685,0.26624656,1.35359840,0.08833126,0.69706304,0.00977898,0.12130056
-2.78239120,2.38775493,0.00643214,0.01330723,0.27764512,1.35159084,0.08637061,0.68813436,0.00998222,0.12222728
-2.77638819,2.38689773,0.00659429,0.01458455,0.28989329,1.35241434,0.08462978,0.68003533,0.01031238,0.12349780
-2.77038519,2.39097119,0.00672686,0.01605376,0.30292674,1.35611235,0.08314923,0.67298508,0.01077340,0.12513685
-2.76438219,2.40016534,0.00682714,0.01771915,0.31667109,1.36268581,0.08196675,0.66717864,0.01136829,0.12716686
-2.75837919,2.41459055,0.00689297,0.01958402,0.33104327,1.37209279,0.08111728,0.66278434,0.01209896,0.12960793
-2.75237619,2.43427820,0.00692283,0.02165036,0.34595308,1.38424971,0.08063286,0.65994255,0.01296612,0.13247776
-2.74637319,2.45918380,0.00691586,0.02391860,0.36130483,1.39903402,0.08054262,0.65876542,0.01396907,0.13579173
-2.74037019,2.48919197,0.00687192,0.02638736,0.37699897,1.41628773,0.08087278,0.65933749,0.01510567,0.13956289
-2.73436718,2.52412240,0.00679152,0.02905321,0.39293362,1.43582134,0.08164663,0.66171714,0.01637216,0.14380178
-2.72836418,2.56373629,0.00667590,0.03191051,0.40900585,1.45741782,0.08288435,0.66593831,0.01776307,0.14851627
-2.72236118,2.60774230,0.00652689,0.03495121,0.42511280,1.48083638,0.08460284,0.67201269,0.01927118,0.15371116
-2.71635818,2.65580171,0.00634691,0.03816474,0.44115241,1.50581547,0.08681526,0.67993177,0.02088739,0.15938762
-2.71035518,2.70753226,0.00613887,0.04153793,0.45702387,1.53207522,0.08953058,0.68966872,0.02260070,0.16554253
-2.70435218,2.76251058,0.00590605,0.04505489,0.47262783,1.55931897,0.09275284,0.70117991,0.02439823,0.17216759
-2.69834917,2.82027302,0.00565208,0.04869704,0.48786630,1.58723409,0.09648042,0.71440585,0.02626520,0.17924841
-2.69234617,2.88031517,0.00538076,0.05244307,0.50264237,1.61549219,0.10070510,0.72927155,0.02818500,0.18676347
-2.68634317,2.94209038,0.00509600,0.05626901,0.51685983,1.64374896,0.10541120,0.74568614,0.03013934,0.19468317
-2.68034017,3.00500764,0.00480171,0.06014826,0.53042277,1.67164404,0.11057465,0.76354194,0.03210839,0.20296884
-2.67433717,3.06842966,0.00450174,0.06405179,0.54323518,1.69880112,0.11616219,0.78271290,0.03407103,0.21157203
-2.66833417,3.13167158,0.00419976,0.06794830,0.55520081,1.72482877,0.12213073,0.80305276,0.03600512,0.22043394
-2.66233117,3.19400119,0.00389922,0.07180445,0.56622318,1.74932227,0.12842696,0.82439295,0.03788786,0.22948526
-2.65632816,3.25464127,0.00360328,0.07558520,0.57620602,1.77186680,0.13498725,0.84654068,0.03969622,0.23864629
-2.65032516,3.31277466,0.00331482,0.07925423,0.58505392,1.79204216,0.14173792,0.86927733,0.04140738,0.24782759
-2.64432216,3.36755251,0.00303635,0.08277440,0.59267359,1.80942919,0.14859591,0.89235759,0.04299927,0.25693110
-2.63831916,3.41810606,0.00277006,0.08610831,0.59897536,1.82361788,0.15546993,0.91550955,0.04445108,0.26585166
-2.63231616,3.46356193,0.00251778,0.08921898,0.60387520,1.83421704,0.16226198,0.93843602,0.04574385,0.27447916
-2.62631316,3.50306083,0.00228102,0.09207057,0.60729696,1.84086522,0.16886938,0.96081731,0.04686101,0.28270104
-2.62031016,3.53577923,0.00206099,0.09462916,0.60917499,1.84324263,0.17518714,0.98231555,0.04778895,0.29040518
-2.61430715,3.56095323,0.00185860,0.09686360,0.60945681,1.84108334,0.18111059,1.00258059,0.04851749,0.29748313
-2.60830415,3.57790393,0.00167455,0.09874634,0.60810591,1.83418740,0.18653837,1.02125756,0.04904032,0.30383346
-2.60230115,3.58606293,0.00150931,0.10025429,0.60510430,1.82243197,0.19137542,1.03799567,0.04935536,0.30936521
-2.59629815,3.58499696,0.00136319,0.10136963,0.60045499,1.80578107,0.19553602,1.05245823,0.04946495,0.31400114
-2.59029515,3.57443023,0.00123636,0.10208050,0.59418389,1.78429302,0.19894672,1.06433343,0.04937597,0.31768087
-2.58429215,3.55426326,0.00112891,0.10238163,0.58634124,1.75812517,0.20154898,1.07334535,0.04909981,0.32036345
-2.57828914,3.52458694,0.00104084,0.10227478,0.57700243,1.72753533,0.20330147,1.07926497,0.04865214,0.32202949
-2.57228614,3.48569082,0.00097212,0.10176903,0.56626797,1.69287961,0.20418183,1.08192037,0.04805254,0.32268254
-2.56628314,3.43806486,0.00092268,0.10088084,0.55426270,1.65460652,0.20418791,1.08120581,0.04732402,0.32234981
-2.56028014,3.38239409,0.00089245,0.09963388,0.54113412,1.61324718,0.20333834,1.07708915,0.04649232,0.32108188
-2.55427714,3.31954607,0.00088135,0.09805870,0.52704995,1.56940216,0.20167240,1.06961706,0.04558513,0.31895173
-2.54827414,3.25055130,0.00088930,0.09619208,0.51219482,1.52372499,0.19924923,1.05891792,0.04463124,0.31605279
-2.54227114,3.17657714,0.00091622,0.09407622,0.49676637,1.47690332,0.19614633,1.04520191,0.04365952,0.31249627
-2.53626813,3.09889623,0.00096201,0.09175776,0.48097076,1.42963814,0.19245750,1.02875834,0.04269799,0.30840776
-2.53026513,3.01885049,0.00102653,0.08928655,0.46501778,1.38262216,0.18829018,1.00995015,0.04177281,0.30392322
-2.52426213,2.93781227,0.00110960,0.08671446,0.44911578,1.33651822,0.18376237,0.98920567,0.04090737,0.29918468
-2.51825913,2.85714407,0.00121099,0.08409392,0.43346657,1.29193864,0.17899927,0.96700802,0.04012146,0.29433556
-2.51225613,2.77815880,0.00133036,0.08147662,0.41826047,1.24942649,0.17412970,0.94388232,0.03943055,0.28951608
-2.50625313,2.70208194,0.00146729,0.07891214,0.40367182,1.20943974,0.16928247,0.92038129,0.03884530,0.28485877
-2.50025013,2.63001744,0.00162120,0.07644664,0.38985494,1.17233877,0.16458289,0.89706975,0.03837116,0.28048436
-2.49424712,2.56291863,0.00179140,0.07412177,0.37694087,1.13837807,0.16014944,0.87450856,0.03800831,0.27649825
-2.48824412,2.50156541,0.00197700,0.07197363,0.36503482,1.10770236,0.15609080,0.85323847,0.03775168,0.27298758
-2.48224112,2.44654837,0.00217698,0.07003204,0.35421465,1.08034722,0.15250337,0.83376483,0.03759132,0.27001921
-2.47623812,2.39826072,0.00239011,0.06831993,0.34453014,1.05624432,0.14946918,0.81654324,0.03751289,0.26763854
-2.47023512,2.35689781,0.00261501,0.06685302,0.33600333,1.03523083,0.14705452,0.80196711,0.03749838,0.26586923
-2.46423212,2.32246435,0.00285013,0.06563976,0.32862966,1.01706248,0.14530910,0.79035736,0.03752698,0.26471393
-2.45822911,2.29478861,0.00309379,0.06468147,0.32237994,1.00142970,0.14426576,0.78195461,0.03757603,0.26415577
-2.45222611,2.27354289,0.00334417,0.06397270,0.31720307,0.98797594,0.14394091,0.77691435,0.03762210,0.26416070
-2.44622311,2.25826904,0.00359940,0.06350185,0.31302931,0.97631726,0.14433540,0.77530503,0.03764207,0.26468050
-2.44022011,2.24840788,0.00385758,0.06325194,0.30977398,0.96606224,0.14543591,0.77710932,0.03761414,0.26565618
-2.43421711,2.24333100,0.00411684,0.06320143,0.30734137,0.95683127,0.14721681,0.78222839,0.03751887,0.26702182
-2.42821411,2.24237345,0.00437540,0.06332533,0.30562885,0.94827425,0.14964228,0.79048894,0.03733998,0.26870844
-2.42221111,2.24486592,0.00463169,0.06359618,0.30453076,0.94008598,0.15266861,0.80165296,0.03706510,0.27064791
-2.41620810,2.25016491,0.00488440,0.06398514,0.30394222,0.93201847,0.15624671,0.81542941,0.03668626,0.27277650
-2.41020510,2.25767967,0.00513255,0.06446310,0.30376247,0.92388980,0.16032455,0.83148766,0.03620025,0.27503811
-2.40420210,2.26689480,0.00537565,0.06500156,0.30389778,0.91558914,0.16484942,0.84947185,0.03560867,0.27738695
-2.39819910,2.27738766,0.00561373,0.06557365,0.30426379,0.90707778,0.16977016,0.86901569,0.03491789,0.27978946
-2.39219610,2.28884002,0.00584747,0.06615478,0.30478726,0.89838648,0.17503883,0.88975684,0.03413869,0.28222563
-2.38619310,2.30104358,0.00607830,0.06672332,0.30540708,0.88960922,0.18061220,0.91135041,0.03328582,0.28468943
-2.38019010,2.31389942,0.00630840,0.06726104,0.30607472,0.88089391,0.18645270,0.93348075,0.03237733,0.28718858
-2.37418709,2.32741158,0.00654088,0.06775335,0.30675402,0.87243068,0.19252885,0.95587117,0.03143386,0.28974346
-2.36818409,2.34167539,0.00677974,0.06818948,0.30742041,0.86443849,0.19881534,0.97829092,0.03047778,0.29238554
-2.36218109,2.35686124,0.00702990,0.06856235,0.30805967,0.85715067,0.20529244,1.00055939,0.02953236,0.29515509
-2.35617809,2.37319488,0.00729727,0.06886841,0.30866624,0.85080040,0.21194519,1.02254725,0.02862089,0.29809865
-2.35017509,2.39093528,0.00758866,0.06910736,0.30924134,0.84560677,0.21876204,1.04417450,0.02776590,0.30126609
-2.34417209,2.41035140,0.00791172,0.06928167,0.30979087,0.84176207,0.22573337,1.06540591,0.02698835,0.30470769
-2.33816908,2.43169905,0.00827492,0.06939617,0.31032326,0.83942100,0.23284972,1.08624391,0.02630705,0.30847120
-2.33216608,2.45519902,0.00868734,0.06945753,0.31084743,0.83869222,0.24010003,1.10671981,0.02573808,0.31259911
-2.32616308,2.48101780,0.00915858,0.06947377,0.31137092,0.83963255,0.24746997,1.12688367,0.02529440,0.31712621
-2.32016008,2.50925164,0.00969853,0.06945380,0.31189825,0.84224393,0.25494040,1.14679380,0.02498558,0.32207769
-2.31415708,2.53991482,0.01031716,0.06940701,0.31242968,0.84647323,0.26248615,1.16650643,0.02481762,0.32746757
-2.30815408,2.57293262,0.01102425,0.06934295,0.31296033,0.85221456,0.27007517,1.18606640,0.02479296,0.33329782
-2.30215108,2.60813926,0.01182908,0.06927110,0.31347966,0.85931405,0.27766814,1.20549945,0.02491051,0.33955795
-2.29614807,2.64528062,0.01274015,0.06920066,0.31397149,0.86757640,0.28521851,1.22480649,0.02516586,0.34622516
-2.29014507,2.68402161,0.01376484,0.06914056,0.31441431,0.87677297,0.29267308,1.24396045,0.02555152,0.35326501
-2.28414207,2.72395743,0.01490902,0.06909942,0.31478197,0.88665074,0.29997296,1.26290555,0.02605718,0.36063245
-2.27813907,2.76462814,0.01617673,0.06908561,0.31504477,0.89694165,0.30705501,1.28155929,0.02667008,0.36827322
-2.27213607,2.80553545,0.01756980,0.06910740,0.31517068,0.90737182,0.31385350,1.29981661,0.02737540,0.37612552
-2.26613307,2.84616088,0.01908755,0.06917308,0.31512681,0.91767028,0.32030210,1.31755617,0.02815659,0.38412183
-2.26013007,2.88598424,0.02072647,0.06929104,0.31488097,0.92757671,0.32633590,1.33464797,0.02899580,0.39219075
-2.25412706,2.92450155,0.02247994,0.06946995,0.31440327,0.93684806,0.33189345,1.35096197,0.02987423,0.40025896
-2.24812406,2.96124152,0.02433807,0.06971875,0.31366770,0.94526389,0.33691877,1.36637683,0.03077258,0.40825302
-2.24212106,2.99578005,0.02628756,0.07004676,0.31265367,0.95263030,0.34136310,1.38078839,0.03167136,0.41610122
-2.23611806,3.02775219,0.02831166,0.07046356,0.31134731,0.95878260,0.34518645,1.39411723,0.03255132,0.42373522
-2.23011506,3.05686149,0.03039027,0.07097898,0.30974276,0.96358685,0.34835881,1.40631480,0.03339380,0.43109171
-2.22411206,3.08288657,0.03250010,0.07160292,0.30784312,0.96694044,0.35086106,1.41736786,0.03418109,0.43811389
-2.21810905,3.10568501,0.03461500,0.07234523,0.30566128,0.96877192,0.35268557,1.42730108,0.03489681,0.44475300
-2.21210605,3.12519506,0.03670640,0.07321551,0.30322044,0.96904043,0.35383644,1.43617756,0.03552623,0.45096963
-2.20610305,3.14143513,0.03874381,0.07422291,0.30055436,0.96773484,0.35432946,1.44409747,0.03605663,0.45673515
-2.20010005,3.15450180,0.04069555,0.07537596,0.29770733,0.96487278,0.35419191,1.45119496,0.03647756,0.46203294
-2.19409705,3.16456636,0.04252946,0.07668234,0.29473380,0.96049977,0.35346204,1.45763357,0.03678115,0.46685951
-2.18809405,3.17187027,0.04421376,0.07814879,0.29169767,0.95468840,0.35218848,1.46360043,0.03696232,0.47122547
-2.18209105,3.17671964,0.04571788,0.07978089,0.28867126,0.94753756,0.35042946,1.46929953,0.03701893,0.47515626
-2.17608804,3.17947877,0.04701339,0.08158296,0.28573379,0.93917160,0.34825191,1.47494451,0.03695190,0.47869243
-2.17008504,3.18056253,0.04807483,0.08355790,0.28296965,0.92973932,0.34573042,1.48075104,0.03676524,0.48188951
-2.16408204,3.18042759,0.04888053,0.08570708,0.28046610,0.91941256,0.34294616,1.48692915,0.03646599,0.48481735
-2.15807904,3.17956215,0.04941330,0.08803016,0.27831082,0.90838417,0.33998546,1.49367575,0.03606405,0.48755869
-2.15207604,3.17847396,0.04966103,0.09052488,0.27658898,0.89686524,0.33693840,1.50116728,0.03557201,0.49020711
-2.14607304,3.17767667,0.04961710,0.09318691,0.27538024,0.88508138,0.33389708,1.50955290,0.03500477,0.49286419
-2.14007004,3.17767428,0.04928059,0.09600952,0.27475550,0.87326798,0.33095367,1.51894814,0.03437921,0.49563593
-2.13406703,3.17894405,0.04865641,0.09898333,0.27477366,0.86166453,0.32819830,1.52942914,0.03371371,0.49862854
-2.12806403,3.18191827,0.04775506,0.10209605,0.27547853,0.85050791,0.32571666,1.54102782,0.03302766,0.50194374
-2.12206103,3.18696538,0.04659238,0.10533215,0.27689595,0.84002507,0.32358758,1.55372786,0.03234094,0.50567363
-2.11605803,3.19437134,0.04518897,0.10867263,0.27903128,0.83042514,0.32188036,1.56746195,0.03167338,0.50989559
-2.11005503,3.20432217,0.04356957,0.11209487,0.28186756,0.82189148,0.32065222,1.58211042,0.03104422,0.51466717
-2.10405203,3.21688877,0.04176224,0.11557252,0.28536420,0.81457396,0.31994589,1.59750139,0.03047160,0.52002157
-2.09804902,3.23201501,0.03979752,0.11907560,0.28945656,0.80858193,0.31978737,1.61341283,0.02997213,0.52596371
-2.09204602,3.24951011,0.03770746,0.12257067,0.29405638,0.80397835,0.32018410,1.62957644,0.02956047,0.53246737
-2.08604302,3.26904622,0.03552474,0.12602125,0.29905311,0.80077534,0.32112372,1.64568365,0.02924901,0.53947347
-2.08004002,3.29016150,0.03328172,0.12938839,0.30431613,0.79893154,0.32257336,1.66139345,0.02904761,0.54688972
-2.07403702,3.31226938,0.03100964,0.13263142,0.30969791,0.79835151,0.32447967,1.67634208,0.02896344,0.55459174
-2.06803402,3.33467339,0.02873789,0.13570883,0.31503782,0.79888731,0.32676964,1.69015416,0.02900088,0.56242565
-2.06203102,3.35658754,0.02649336,0.13857930,0.32016665,0.80034213,0.32935217,1.70245484,0.02916152,0.57021203
-2.05602801,3.37716106,0.02429999,0.14120283,0.32491163,0.80247609,0.33212040,1.71288249,0.02944418,0.57775122
-2.05002501,3.39550659,0.02217842,0.14354175,0.32910160,0.80501369,0.33495470,1.72110117,0.02984504,0.58482948
-2.04402201,3.41073032,0.02014582,0.14556192,0.33257232,0.80765287,0.33772627,1.72681238,0.03035778,0.59122612
-2.03801901,3.42196256,0.01821582,0.14723361,0.33517164,0.81007504,0.34030111,1.72976536,0.03097376,0.59672081
-2.03201601,3.42838728,0.01639856,0.14853237,0.33676416,0.81195579,0.34254429,1.72976527,0.03168222,0.60110115
-2.02601301,3.42926913,0.01470095,0.14943963,0.33723547,0.81297569,0.34432425,1.72667894,0.03247049,0.60416985
-2.02001001,3.42397656,0.01312686,0.14994313,0.33649560,0.81283070,0.34551701,1.72043776,0.03332423,0.60575137
-2.01400700,3.41200022,0.01167751,0.15003702,0.33448153,0.81124195,0.34601011,1.71103757,0.03422762,0.60569760
-2.00800400,3.39296578,0.01035180,0.14972180,0.33115890,0.80796419,0.34570605,1.69853571,0.03516365,0.60389251
-2.00200100,3.36664109,0.00914676,0.14900391,0.32652260,0.80279284,0.34452519,1.68304532,0.03611429,0.60025550
-1.99599800,3.33293753,0.00805791,0.14789526,0.32059648,0.79556943,0.34240797,1.66472760,0.03706077,0.59474334
-1.98999500,3.29190624,0.00707967,0.14641245,0.31343204,0.78618517,0.33931641,1.64378238,0.03798383,0.58735087
-1.98399200,3.24372977,0.00620570,0.14457598,0.30510635,0.77458275,0.33523482,1.62043787,0.03886405,0.57811029
-1.97798899,3.18871020,0.00542924,0.14240937,0.29571924,0.76075635,0.33016986,1.59494025,0.03968207,0.56708935
-1.97198599,3.12725482,0.00474336,0.13993828,0.28538988,0.74475018,0.32414980,1.56754389,0.04041902,0.55438853
-1.96598299,3.05986047,0.00414117,0.13718975,0.27425294,0.72665545,0.31722333,1.53850281,0.04105686,0.54013741
-1.95997999,2.98709755,0.00361606,0.13419147,0.26245461,0.70660632,0.30945771,1.50806396,0.04157874,0.52449048
