energy_ev,total_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,S_s_up,S_p_up
-3.38269135,1.75165517,0.31316363,0.10479785,0.02536147,0.12044580,0.23705082,1.30690291,0.02638396,0.10015154
-3.37668834,1.64996155,0.29054683,0.09969153,0.02534012,0.11458621,0.21963156,1.22416761,0.02558797,0.09467466
-3.37068534,1.55149957,0.26843216,0.09469997,0.02523442,0.10907765,0.20254615,1.14403486,0.02487286,0.08934920
-3.36468234,1.45685992,0.24707682,0.08984614,0.02503235,0.10398242,0.18596990,1.06692156,0.02424216,0.08421592
-3.35867934,1.36661233,0.22671787,0.08515468,0.02472549,0.09936314,0.17006214,0.99321622,0.02370112,0.07931444
-3.35267634,1.28129951,0.20756797,0.08065184,0.02430925,0.09528171,0.15496374,0.92327497,0.02325684,0.07468269
-3.34667334,1.20143134,0.18981209,0.07636519,0.02378297,0.09179809,0.14079540,0.85741849,0.02291813,0.07035639
-3.34067034,1.12747924,0.17360522,0.07232331,0.02314986,0.08896898,0.12765675,0.79592963,0.02269536,0.06636859
-3.33466733,1.05987059,0.15907122,0.06855538,0.02241683,0.08684650,0.11562615,0.73905160,0.02260011,0.06274913
-3.32866433,0.99898308,0.14630252,0.06509057,0.02159416,0.08547667,0.10476107,0.68698668,0.02264475,0.05952418
-3.32266133,0.94513890,0.13536075,0.06195749,0.02069513,0.08489792,0.09509900,0.63989516,0.02284188,0.05671579
-3.31665833,0.89859890,0.12627805,0.05918341,0.01973550,0.08513966,0.08665871,0.59789443,0.02320369,0.05434137
-3.31065533,0.85955659,0.11905899,0.05679353,0.01873296,0.08622077,0.07944185,0.56105822,0.02374125,0.05241324
-3.30465233,0.82813225,0.11368283,0.05481022,0.01770661,0.08814832,0.07343460,0.52941574,0.02446381,0.05093821
-3.29864932,0.80436742,0.11010615,0.05325214,0.01667635,0.09091631,0.06860942,0.50295099,0.02537801,0.04991718
-3.29264632,0.78821989,0.10826548,0.05213361,0.01566236,0.09450482,0.06492680,0.48160209,0.02648721,0.04934476
-3.28664332,0.77955976,0.10808011,0.05146386,0.01468458,0.09887927,0.06233679,0.46526082,0.02779087,0.04920910
-3.28064032,0.77816683,0.10945467,0.05124651,0.01376231,0.10399015,0.06078052,0.45377255,0.02928399,0.04949172
-3.27463732,0.78372975,0.11228172,0.05147921,0.01291387,0.10977314,0.06019147,0.44693675,0.03095673,0.05016755
-3.26863432,0.79584732,0.11644408,0.05215338,0.01215632,0.11614975,0.06049669,0.44450810,0.03279419,0.05120515
-3.26263132,0.81403225,0.12181709,0.05325426,0.01150531,0.12302835,0.06161776,0.44619864,0.03477643,0.05256705
-3.25662831,0.83771763,0.12827059,0.05476116,0.01097505,0.13030583,0.06347175,0.45168085,0.03687858,0.05421041
-3.25062531,0.86626619,0.13567092,0.05664790,0.01057828,0.13786973,0.06597213,0.46059197,0.03907126,0.05608776
-3.24462231,0.89898240,0.14388262,0.05888357,0.01032645,0.14560085,0.06902957,0.47253949,0.04132120,0.05814803
-3.23861931,0.93512726,0.15277030,0.06143346,0.01022981,0.15337627,0.07255296,0.48710789,0.04359202,0.06033773
-3.23261631,0.97393543,0.16220026,0.06426018,0.01029770,0.16107274,0.07645027,0.50386656,0.04584521,0.06260223
-3.22661331,1.01463435,0.17204225,0.06732498,0.01053875,0.16857021,0.08062973,0.52237871,0.04804122,0.06488730
-3.22061031,1.05646476,0.18217122,0.07058911,0.01096111,0.17575558,0.08500096,0.54221120,0.05014066,0.06714053
-3.21460730,1.09870185,0.19246905,0.07401530,0.01157273,0.18252630,0.08947632,0.56294489,0.05210558,0.06931289
-3.20860430,1.14067643,0.20282630,0.07756913,0.01238148,0.18879378,0.09397225,0.58418535,0.05390066,0.07136018
-3.20260130,1.18179513,0.21314396,0.08122041,0.01339529,0.19448653,0.09841076,0.60557345,0.05549444,0.07324442
-3.19659830,1.22155892,0.22333510,0.08494426,0.01462218,0.19955265,0.10272088,0.62679561,0.05686032,0.07493503
-3.19059530,1.25957905,0.23332635,0.08872211,0.01607019,0.20396181,0.10684005,0.64759314,0.05797748,0.07640979
-3.18459230,1.29558965,0.24305919,0.09254227,0.01774716,0.20770641,0.11071543,0.66777048,0.05883158,0.07765554
-3.17858929,1.32945635,0.25249094,0.09640022,0.01966045,0.21080191,0.11430502,0.68720179,0.05941517,0.07866859
-3.17258629,1.36118039,0.26159530,0.10029853,0.02181650,0.21328627,0.11757845,0.70583574,0.05972786,0.07945475
-3.16658329,1.39089788,0.27036250,0.10424630,0.02422029,0.21521851,0.12051759,0.72369810,0.05977626,0.08002907
-3.16058029,1.41887401,0.27879881,0.10825829,0.02687471,0.21667636,0.12311666,0.74089193,0.05957356,0.08041519
-3.15457729,1.44549230,0.28692558,0.11235361,0.02977983,0.21775309,0.12538200,0.75759538,0.05913895,0.08064438
-3.14857429,1.47123922,0.29477753,0.11655410,0.03293216,0.21855377,0.12733140,0.77405685,0.05849677,0.08075435
-3.14257129,1.49668449,0.30240060,0.12088244,0.03632391,0.21919076,0.12899301,0.79058780,0.05767548,0.08078769
-3.13656828,1.52245797,0.30984909,0.12536009,0.03994221,0.21977905,0.13040384,0.80755317,0.05670656,0.08079027
-3.13056528,1.54922388,0.31718251,0.13000516,0.04376856,0.22043122,0.13160793,0.82535976,0.05562327,0.08080937
-3.12456228,1.57765328,0.32446191,0.13483026,0.04777828,0.22125258,0.13265417,0.84444294,0.05445940,0.08089188
-3.11855928,1.60839611,0.33174621,0.13984055,0.05194018,0.22233646,0.13359401,0.86525197,0.05324814,0.08108245
-3.11255628,1.64205364,0.33908835,0.14503204,0.05621653,0.22375997,0.13447899,0.88823458,0.05202096,0.08142172
-3.10655328,1.67915271,0.34653172,0.15039021,0.06056314,0.22558039,0.13535828,0.91382116,0.05080665,0.08194474
-3.10055028,1.72012258,0.35410698,0.15588916,0.06492987,0.22783242,0.13627636,0.94240913,0.04963055,0.08267963
-3.09454727,1.76527551,0.36182939,0.16149123,0.06926131,0.23052625,0.13727090,0.97434816,0.04851398,0.08364640
-3.08854427,1.81479169,0.36969688,0.16714717,0.07349784,0.23364675,0.13837094,1.00992652,0.04747385,0.08485620
-3.08254127,1.86870911,0.37768902,0.17279692,0.07757686,0.23715370,0.13959551,1.04935913,0.04652252,0.08631078
-3.07653827,1.92691882,0.38576688,0.17837096,0.08143436,0.24098303,0.14095268,1.09277777,0.04566781,0.08800244
-3.07053527,1.98916549,0.39387389,0.18379215,0.08500656,0.24504916,0.14243915,1.14022362,0.04491326,0.08991414
-3.06453227,2.05505330,0.40193767,0.18897802,0.08823173,0.24924815,0.14404032,1.19164239,0.04425849,0.09202009
-3.05852926,2.12405664,0.40987264,0.19384338,0.09105205,0.25346171,0.14573097,1.24688226,0.04369966,0.09428655
-3.05252626,2.19553513,0.41758344,0.19830319,0.09341538,0.25756172,0.14747630,1.30569445,0.04323010,0.09667295
-3.04652326,2.26875219,0.42496885,0.20227546,0.09527697,0.26141523,0.14923352,1.36773652,0.04284091,0.09913318
-3.04052026,2.34289621,0.43192601,0.20568416,0.09660092,0.26488957,0.15095368,1.43257810,0.04252158,0.10161711
-3.03451726,2.41710350,0.43835473,0.20846193,0.09736144,0.26785747,0.15258382,1.49970883,0.04226063,0.10407213
-3.02851426,2.49048185,0.44416163,0.21055241,0.09754371,0.27020192,0.15406920,1.56854819,0.04204619,0.10644480
-3.02251126,2.56213396,0.44926388,0.21191229,0.09714442,0.27182053,0.15535560,1.63845680,0.04186650,0.10868252
-3.01650825,2.63117957,0.45359227,0.21251274,0.09617191,0.27262933,0.15639156,1.70874889,0.04171034,0.11073506
-3.01050525,2.69677586,0.45709358,0.21234034,0.09464594,0.27256577,0.15713034,1.77870537,0.04156736,0.11255603
-3.00450225,2.75813518,0.45973194,0.21139742,0.09259703,0.27159081,0.15753170,1.84758731,0.04142839,0.11410416
-2.99849925,2.81453987,0.46148932,0.20970180,0.09006547,0.26969017,0.15756333,1.91464926,0.04128556,0.11534438
-2.99249625,2.86535379,0.46236500,0.20728599,0.08710010,0.26687453,0.15720182,1.97915225,0.04113242,0.11624870
-2.98649325,2.91003055,0.46237422,0.20419586,0.08375675,0.26317886,0.15643327,2.04037610,0.04096397,0.11679679
-2.98049025,2.94811847,0.46154596,0.20048898,0.08009658,0.25866089,0.15525348,2.09763090,0.04077662,0.11697638
-2.97448724,2.97926252,0.45992026,0.19623250,0.07618435,0.25339875,0.15366774,2.15026743,0.04056812,0.11678326
-2.96848424,3.00320370,0.45754502,0.19150090,0.07208660,0.24748810,0.15169019,2.19768655,0.04033747,0.11622122
-2.96248124,3.01977610,0.45447272,0.18637363,0.06786995,0.24103866,0.14934300,2.23934739,0.04008477,0.11530157
-2.95647824,3.02890235,0.45075715,0.18093270,0.06359954,0.23417043,0.14665524,2.27477439,0.03981107,0.11404259
-2.95047524,3.03058784,0.44645045,0.17526038,0.05933753,0.22700984,0.14366159,2.30356327,0.03951823,0.11246872
-2.94447224,3.02491420,0.44160060,0.16943707,0.05514196,0.21968575,0.14040101,2.32538577,0.03920871,0.11060966
-2.93846923,3.01203254,0.43624952,0.16353948,0.05106571,0.21232576,0.13691540,2.33999342,0.03888550,0.10849934
-2.93246623,2.99215667,0.43043188,0.15763903,0.04715585,0.20505266,0.13324825,2.34722020,0.03855187,0.10617483
-2.92646323,2.96555664,0.42417475,0.15180065,0.04345305,0.19798137,0.12944352,2.34698415,0.03821123,0.10367523
-2.92046023,2.93255279,0.41749799,0.14608192,0.03999147,0.19121632,0.12554456,2.33928787,0.03786702,0.10104058
-2.91445723,2.89351017,0.41041530,0.14053256,0.03679861,0.18484936,0.12159331,2.32421798,0.03752251,0.09831079
-2.90845423,2.84883364,0.40293602,0.13519427,0.03389558,0.17895830,0.11762962,2.30194342,0.03718068,0.09552471
-2.90245123,2.79896325,0.39506733,0.13010085,0.03129731,0.17360597,0.11369079,2.27271254,0.03684411,0.09271919
-2.89644822,2.74436997,0.38681679,0.12527859,0.02901308,0.16883988,0.10981127,2.23684909,0.03651483,0.08992839
-2.89044522,2.68555160,0.37819504,0.12074688,0.02704697,0.16469243,0.10602257,2.19474694,0.03619423,0.08718314
-2.88444222,2.62302862,0.36921840,0.11651900,0.02539850,0.16118158,0.10235318,2.14686375,0.03588303,0.08451047
-2.87843922,2.55734005,0.35991129,0.11260294,0.02406315,0.15831195,0.09882874,2.09371349,0.03558117,0.08193332
-2.87243622,2.48903902,0.35030822,0.10900239,0.02303304,0.15607624,0.09547208,2.03585809,0.03528789,0.07947036
-2.86643322,2.41868821,0.34045520,0.10571761,0.02229744,0.15445696,0.09230347,1.97389832,0.03500166,0.07713594
-2.86043022,2.34685501,0.33041060,0.10274640,0.02184335,0.15342825,0.08934073,1.90846405,0.03472035,0.07494027
-2.85442721,2.27410645,0.32024519,0.10008483,0.02165596,0.15295790,0.08659940,1.84020431,0.03444127,0.07288960
-2.84842421,2.20100403,0.31004147,0.09772803,0.02171909,0.15300923,0.08409283,1.76977708,0.03416136,0.07098660
-2.84242121,2.12809844,0.29989227,0.09567074,0.02201554,0.15354302,0.08183221,1.69783944,0.03387735,0.06923074
-2.83641821,2.05592426,0.28989865,0.09390775,0.02252740,0.15451919,0.07982662,1.62503802,0.03358599,0.06761881
-2.83041521,1.98499471,0.28016716,0.09243415,0.02323626,0.15589830,0.07808289,1.55200004,0.03328430,0.06614544
-2.82441221,1.91579646,0.27080667,0.09124550,0.02412336,0.15764277,0.07660554,1.47932519,0.03296976,0.06480358
-2.81840920,1.84878466,0.26192478,0.09033771,0.02516973,0.15971771,0.07539663,1.40757843,0.03264055,0.06358509
-2.81240620,1.78437800,0.25362411,0.08970688,0.02635616,0.16209150,0.07445550,1.33728370,0.03229578,0.06248115
-2.80640320,1.72295405,0.24599856,0.08934893,0.02766326,0.16473593,0.07377864,1.26891876,0.03193562,0.06148275
-2.80040020,1.66484477,0.23912965,0.08925917,0.02907136,0.16762600,0.07335946,1.20291103,0.03156143,0.06058097
-2.79439720,1.61033232,0.23308337,0.08943172,0.03056047,0.17073944,0.07318807,1.13963450,0.03117579,0.05976731
-2.78839420,1.55964517,0.22790737,0.08985891,0.03211017,0.17405585,0.07325121,1.07940765,0.03078248,0.05903386
-2.78239120,1.51295485,0.22362897,0.09053069,0.03369952,0.17755573,0.07353208,1.02249236,0.03038637,0.05837339
-2.77638819,1.47037329,0.22025387,0.09143400,0.03530705,0.18121934,0.07401041,0.96909378,0.02999325,0.05777938
-2.77038519,1.43195120,0.21776581,0.09255228,0.03691067,0.18502556,0.07466256,0.91936122,0.02960955,0.05724601
-2.76438219,1.39767764,0.21612721,0.09386506,0.03848774,0.18895079,0.07546172,0.87338995,0.02924205,0.05676806
-2.75837919,1.36748116,0.21528081,0.09534775,0.04001515,0.19296808,0.07637835,0.83122409,0.02889749,0.05634084
-2.75237619,1.34123278,0.21515228,0.09697158,0.04146954,0.19704654,0.07738064,0.79286050,0.02858224,0.05596013
-2.74637319,1.31875107,0.21565385,0.09870382,0.04282750,0.20115119,0.07843528,0.75825374,0.02830182,0.05562210
-2.74037019,1.29980959,0.21668863,0.10050828,0.04406598,0.20524322,0.07950827,0.72732217,0.02806063,0.05532337
-2.73436718,1.28414662,0.21815577,0.10234601,0.04516268,0.20928077,0.08056591,0.69995505,0.02786158,0.05506109
-2.72836418,1.27147735,0.21995597,0.10417627,0.04609659,0.21322029,0.08157593,0.67602067,0.02770582,0.05483313
-2.72236118,1.26150813,0.22199736,0.10595781,0.04684850,0.21701838,0.08250865,0.65537531,0.02759264,0.05463834
-2.71635818,1.25395246,0.22420131,0.10765026,0.04740162,0.22063404,0.08333824,0.63787287,0.02751935,0.05447696
-2.71035518,1.24854827,0.22650803,0.10921566,0.04774215,0.22403130,0.08404393,0.62337479,0.02748135,0.05435098
-2.70435218,1.24507554,0.22888157,0.11062013,0.04785980,0.22718205,0.08461114,0.61176010,0.02747233,0.05426466
-2.69834917,1.24337361,0.23131402,0.11183544,0.04774831,0.23006893,0.08503251,0.60293491,0.02748448,0.05422501
-2.69234617,1.24335702,0.23382860,0.11284052,0.04740583,0.23268796,0.08530867,0.59684105,0.02750889,0.05424221
-2.68634317,1.24502906,0.23648144,0.11362279,0.04683516,0.23505100,0.08544880,0.59346337,0.02753597,0.05433003
-2.68034017,1.24849184,0.23936188,0.11417916,0.04604392,0.23718748,0.08547084,0.59283504,0.02755598,0.05450602
-2.67433717,1.25395204,0.24259109,0.11451674,0.04504448,0.23914550,0.08540140,0.59504061,0.02755945,0.05479161
-2.66833417,1.26172154,0.24631902,0.11465307,0.04385377,0.24099206,0.08527518,0.60021621,0.02753778,0.05521201
-2.66233117,1.27221235,0.25071966,0.11461589,0.04249290,0.24281220,0.08513415,0.60854680,0.02748362,0.05579583
-2.65632816,1.28592548,0.25598473,0.11444248,0.04098667,0.24470712,0.08502620,0.62026017,0.02739133,0.05657445
-2.65032516,1.30343386,0.26231591,0.11417845,0.03936284,0.24679127,0.08500357,0.63561765,0.02725723,0.05758116
-2.64432216,1.32535942,0.26991587,0.11387610,0.03765140,0.24918836,0.08512087,0.65490191,0.02707987,0.05885008
-2.63831916,1.35234523,0.27897854,0.11359237,0.03588369,0.25202651,0.08543300,0.67840183,0.02686008,0.06041479
-2.63231616,1.38502356,0.28967878,0.11338652,0.03409145,0.25543267,0.08599280,0.70639534,0.02660094,0.06230684
-2.62631316,1.42398117,0.30216204,0.11331749,0.03230595,0.25952657,0.08684877,0.73913054,0.02630767,0.06455417
-2.62031016,1.46972342,0.31653449,0.11344130,0.03055707,0.26441456,0.08804276,0.77680622,0.02598740,0.06717944
-2.61430715,1.52263891,0.33285395,0.11380836,0.02887239,0.27018341,0.08960792,0.81955247,0.02564881,0.07019845
-2.60830415,1.58296643,0.35112222,0.11446100,0.02727655,0.27689476,0.09156685,0.86741250,0.02530180,0.07361864
-2.60230115,1.65076606,0.37127918,0.11543129,0.02579051,0.28458015,0.09393015,0.92032658,0.02495704,0.07743787
-2.59629815,1.72589611,0.39319906,0.11673921,0.02443110,0.29323729,0.09669542,0.97811908,0.02462555,0.08164338
-2.59029515,1.80799738,0.41668917,0.11839144,0.02321070,0.30282755,0.09984677,1.04048951,0.02431834,0.08621127
-2.58429215,1.89648597,0.44149134,0.12038056,0.02213699,0.31327497,0.10335484,1.10700814,0.02404595,0.09110626
-2.57828914,1.99055541,0.46728605,0.12268504,0.02121301,0.32446699,0.10717746,1.17711693,0.02381822,0.09628193
-2.57228614,2.08918860,0.49369933,0.12526976,0.02043722,0.33625675,0.11126075,1.25013589,0.02364396,0.10168152
-2.56628314,2.19117924,0.52031229,0.12808717,0.01980385,0.34846714,0.11554077,1.32527491,0.02353079,0.10723903
-2.56028014,2.29516250,0.54667279,0.13107907,0.01930327,0.36089621,0.11994563,1.40165107,0.02348506,0.11288090
-2.55427714,2.39965361,0.57230907,0.13417878,0.01892252,0.37332394,0.12439789,1.47831065,0.02351172,0.11852791
-2.54827414,2.50309308,0.59674473,0.13731378,0.01864590,0.38551990,0.12881724,1.55425532,0.02361438,0.12409749
-2.54227114,2.60389664,0.61951435,0.14040855,0.01845566,0.39725161,0.13312330,1.62847155,0.02379534,0.12950615
-2.53626813,2.70050798,0.64017934,0.14338754,0.01833268,0.40829299,0.13723839,1.69996215,0.02405565,0.13467201
-2.53026513,2.79145197,0.65834309,0.14617810,0.01825716,0.41843275,0.14109031,1.76777862,0.02439520,0.13951738
-2.52426213,2.87538613,0.67366493,0.14871327,0.01820935,0.42748213,0.14461476,1.83105329,0.02481280,0.14397108
-2.51825913,2.95114834,0.68587219,0.15093422,0.01817012,0.43528166,0.14775756,1.88902980,0.02530628,0.14797069
-2.51225613,3.01779863,0.69476994,0.15279237,0.01812161,0.44170675,0.15047648,1.94109075,0.02587248,0.15146435
-2.50625313,3.07465365,0.70024784,0.15425092,0.01804769,0.44667166,0.15274263,1.98678161,0.02650740,0.15441230
-2.50025013,3.12131224,0.70228394,0.15528591,0.01793438,0.45013188,0.15454137,2.02582983,0.02720611,0.15678789
-2.49424712,3.15767152,0.70094521,0.15588672,0.01777019,0.45208478,0.15587286,2.05815846,0.02796285,0.15857820
-2.48824412,3.18393284,0.69638488,0.15605591,0.01754628,0.45256854,0.15675206,2.08389390,0.02877102,0.15978419
-2.48224112,3.20059767,0.68883671,0.15580869,0.01725658,0.45165948,0.15720841,2.10336735,0.02962320,0.16042039
-2.47623812,3.20845390,0.67860644,0.15517177,0.01689779,0.44946804,0.15728512,2.11711007,0.03051121,0.16051422
-2.47023512,3.20855315,0.66606100,0.15418194,0.01646932,0.44613362,0.15703816,2.12584250,0.03142621,0.16010497
-2.46423212,3.20218034,0.65161574,0.15288430,0.01597303,0.44181858,0.15653502,2.13045759,0.03235880,0.15924247
-2.45822911,3.19081658,0.63572054,0.15133033,0.01541308,0.43670173,0.15585330,2.13199894,0.03329923,0.15798558
-2.45222611,3.17609690,0.61884510,0.14957590,0.01479557,0.43097164,0.15507912,2.13163425,0.03423761,0.15640051
-2.44622311,3.15976428,0.60146424,0.14767922,0.01412824,0.42482012,0.15430544,2.13062494,0.03516415,0.15455905
-2.44022011,3.14362131,0.58404363,0.14569895,0.01342009,0.41843608,0.15363040,2.13029269,0.03606950,0.15253685
-2.43421711,3.12948117,0.56702654,0.14369251,0.01268106,0.41200000,0.15315546,2.13198377,0.03694506,0.15041156
-2.42821411,3.11911889,0.55082194,0.14171452,0.01192165,0.40567929,0.15298364,2.13703221,0.03778324,0.14826122
-2.42221111,3.11422452,0.53579440,0.13981557,0.01115262,0.39962452,0.15321768,2.14672261,0.03857785,0.14616257
-2.41620810,3.11635903,0.52225599,0.13804126,0.01038469,0.39396664,0.15395815,2.16225367,0.03932428,0.14418952
-2.41020510,3.12691412,0.51046027,0.13643151,0.00962834,0.38881524,0.15530156,2.18470346,0.04001972,0.14241175
-2.40420210,3.14707687,0.50059856,0.13502009,0.00889355,0.38425769,0.15733847,2.21499738,0.04066330,0.14089335
-2.39819910,3.17779996,0.49279838,0.13383452,0.00818972,0.38035923,0.16015156,2.25387978,0.04125610,0.13969167
-2.39219610,3.21977830,0.48712396,0.13289606,0.00752556,0.37716369,0.16381384,2.30189030,0.04180112,0.13885621
-2.38619310,3.27343270,0.48357870,0.13221991,0.00690903,0.37469506,0.16838679,2.35934562,0.04230307,0.13842771
-2.38019010,3.33890104,0.48210946,0.13181565,0.00634736,0.37295934,0.17391876,2.42632761,0.04276817,0.13843737
-2.37418709,3.41603737,0.48261224,0.13168768,0.00584710,0.37194696,0.18044351,2.50267824,0.04320381,0.13890623
-2.36818409,3.50441916,0.48493921,0.13183586,0.00541418,0.37163540,0.18797898,2.58800201,0.04361814,0.13984481
-2.36218109,3.60336260,0.48890664,0.13225608,0.00505397,0.37199194,0.19652644,2.68167566,0.04401965,0.14125291
-2.35617809,3.71194577,0.49430357,0.13294102,0.00477146,0.37297647,0.20606993,2.78286556,0.04441672,0.14311963
-2.35017509,3.82903896,0.50090077,0.13388079,0.00457131,0.37454429,0.21657626,2.89055191,0.04481716,0.14542377
-2.34417209,3.95334139,0.50845978,0.13506363,0.00445801,0.37664871,0.22799531,3.00355945,0.04522776,0.14813437
-2.33816908,4.08342306,0.51674174,0.13647653,0.00443595,0.37924340,0.24026091,3.12059337,0.04565397,0.15121155
-2.33216608,4.21777016,0.52551554,0.13810586,0.00450956,0.38228450,0.25329213,3.24027931,0.04609953,0.15460762
-2.32616308,4.35483244,0.53456529,0.13993780,0.00468335,0.38573228,0.26699502,3.36120578,0.04656629,0.15826839
-2.32016008,4.49307054,0.54369655,0.14195877,0.00496202,0.38955231,0.28126468,3.48196735,0.04705402,0.16213464
-2.31415708,4.63100123,0.55274133,0.14415568,0.00535045,0.39371618,0.29598763,3.60120672,0.04756036,0.16614371
-2.30815408,4.76723867,0.56156154,0.14651602,0.00585380,0.39820160,0.31104439,3.71765400,0.04808087,0.17023117
-2.30215108,4.90052985,0.57005089,0.14902785,0.00647745,0.40299193,0.32631214,3.83016121,0.04860917,0.17433241
-2.29614807,5.02978255,0.57813508,0.15167957,0.00722705,0.40807515,0.34166734,3.93773081,0.04913706,0.17838427
-2.29014507,5.15408462,0.58577037,0.15445958,0.00810846,0.41344224,0.35698824,4.03953674,0.04965485,0.18232639
-2.28414207,5.27271388,0.59294069,0.15735579,0.00912776,0.41908519,0.37215718,4.13493724,0.05015160,0.18610245
-2.27813907,5.38513834,0.59965335,0.16035503,0.01029121,0.42499454,0.38706255,4.22347908,0.05061551,0.18966115
-2.27213607,5.49100687,0.60593368,0.16344243,0.01160519,0.43115680,0.40160039,4.30489298,0.05103423,0.19295692
-2.26613307,5.59013142,0.61181890,0.16660076,0.01307615,0.43755177,0.41567560,4.37908095,0.05139527,0.19595032
-2.26013007,5.68246173,0.61735160,0.16980979,0.01471060,0.44414998,0.42920267,4.44609631,0.05168635,0.19860827
-2.25412706,5.76805454,0.62257311,0.17304583,0.01651499,0.45091047,0.44210600,4.50611770,0.05189575,0.20090391
-2.24812406,5.84703908,0.62751731,0.17628135,0.01849567,0.45777903,0.45431985,4.55941871,0.05201266,0.20281631
-2.24212106,5.91958114,0.63220506,0.17948483,0.02065878,0.46468715,0.46578789,4.60633493,0.05202747,0.20433006
-2.23611806,5.98584788,0.63663971,0.18262085,0.02301007,0.47155166,0.47646246,4.64723029,0.05193211,0.20543467
-2.23011506,6.04597560,0.64080384,0.18565048,0.02555480,0.47827531,0.48630363,4.68246460,0.05172025,0.20612397
-2.22411206,6.10004219,0.64465752,0.18853184,0.02829742,0.48474821,0.49527810,4.71236416,0.05138753,0.20639551
-2.21810905,6.14804604,0.64813807,0.19122102,0.03124136,0.49085011,0.50335803,4.73719682,0.05093176,0.20625001
-2.21210605,6.18989232,0.65116137,0.19367316,0.03438863,0.49645348,0.51051991,4.75715285,0.05035302,0.20569093
-2.20610305,6.22538744,0.65362465,0.19584372,0.03773939,0.50142730,0.51674345,4.77233256,0.04965378,0.20472411
-2.20010005,6.25424169,0.65541054,0.19768987,0.04129148,0.50564124,0.52201066,4.78274095,0.04883891,0.20335762
-2.19409705,6.27607979,0.65639215,0.19917192,0.04503986,0.50897013,0.52630513,4.78828962,0.04791572,0.20160172
-2.18809405,6.29045846,0.65643886,0.20025472,0.04897602,0.51129852,0.52961152,4.78880546,0.04689381,0.19946895
-2.18209105,6.29688981,0.65542250,0.20090892,0.05308736,0.51252498,0.53191525,4.78404547,0.04578505,0.19697431
-2.17608804,6.29486910,0.65322363,0.20111214,0.05735663,0.51256603,0.53320260,4.77371652,0.04460334,0.19413561
-2.17008504,6.28390511,0.64973748,0.20084979,0.06176133,0.51135946,0.53346089,4.75749893,0.04336439,0.19097374
-2.16408204,6.26355136,0.64487929,0.20011568,0.06627334,0.50886685,0.53267907,4.73507221,0.04208549,0.18751301
-2.15807904,6.23343648,0.63858888,0.19891236,0.07085852,0.50507532,0.53084843,4.70614159,0.04078513,0.18378143
-2.15207604,6.19329194,0.63083413,0.19725105,0.07547666,0.49999823,0.52796360,4.67046367,0.03948269,0.17981091
-2.14607304,6.14297598,0.62161329,0.19515133,0.08008153,0.49367508,0.52402354,4.62786993,0.03819805,0.17563734
-2.14007004,6.08249228,0.61095607,0.19264059,0.08462128,0.48617043,0.51903283,4.57828660,0.03695117,0.17130047
-2.13406703,6.01200276,0.59892355,0.18975313,0.08903907,0.47757210,0.51300282,4.52175011,0.03576169,0.16684371
-2.12806403,5.93183380,0.58560693,0.18652919,0.09327398,0.46798866,0.50595286,4.45841722,0.03464855,0.16231368
-2.12206103,5.84247587,0.57112517,0.18301379,0.09726229,0.45754646,0.49791135,4.38856931,0.03362955,0.15775960
-2.11605803,5.74457662,0.55562188,0.17925551,0.10093893,0.44638620,0.48891672,4.31261088,0.03272101,0.15323248
-2.11005503,5.63892776,0.53926145,0.17530525,0.10423924,0.43465941,0.47901812,4.23106223,0.03193743,0.14878420
-2.10405203,5.52644670,0.52222468,0.17121502,0.10710078,0.42252473,0.46827588,4.14454690,0.03129118,0.14446641
-2.09804902,5.40815352,0.50470416,0.16703680,0.10946538,0.41014439,0.45676160,4.05377441,0.03079222,0.14032937
-2.09204602,5.28514453,0.48689948,0.16282151,0.11128107,0.39768075,0.44455793,3.95951952,0.03044794,0.13642068
-2.08604302,5.15856357,0.46901253,0.15861808,0.11250399,0.38529311,0.43175799,3.86259871,0.03026294,0.13278408
-2.08004002,5.02957216,0.45124300,0.15447261,0.11310010,0.37313480,0.41846440,3.76384542,0.03023897,0.12945821
-2.07403702,4.89931985,0.43378415,0.15042775,0.11304668,0.36135062,0.40478800,3.66408506,0.03037487,0.12647552
-2.06803402,4.76891589,0.41681909,0.14652210,0.11233338,0.35007453,0.39084628,3.56411109,0.03066656,0.12386126
-2.06203102,4.63940345,0.40051742,0.14278977,0.11096304,0.33942775,0.37676151,3.46466336,0.03110711,0.12163275
-2.05602801,4.51173713,0.38503253,0.13926002,0.10895186,0.32951707,0.36265880,3.36640956,0.03168690,0.11979877
-2.05002501,4.38676491,0.37049931,0.13595703,0.10632930,0.32043357,0.34866395,3.26993078,0.03239376,0.11835935
-2.04402201,4.26521487,0.35703261,0.13289968,0.10313740,0.31225157,0.33490139,3.17571165,0.03321323,0.11730569
-2.03801901,4.14768722,0.34472607,0.13010149,0.09942971,0.30502791,0.32149211,3.08413537,0.03412886,0.11662060
-2.03201601,4.03465177,0.33365167,0.12757058,0.09526983,0.29880150,0.30855173,2.99548376,0.03512258,0.11627901
-2.02601301,3.92645068,0.32385967,0.12530980,0.09072964,0.29359328,0.29618885,2.90994204,0.03617504,0.11624901
-2.02001001,3.82330601,0.31537917,0.12331684,0.08588728,0.28940645,0.28450352,2.82760787,0.03726612,0.11649299
