energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,S_s_up,S_p_up,Zr_p_up,Zr_d_up
-3.20260130,9.93521159,0.01223471,3.86410881,0.32463118,0.62522855,0.04485582,1.16739368,6.07901465,3.35054256
-3.19659830,10.05759273,0.01293701,3.93642916,0.32170290,0.61475833,0.04477488,1.15354478,6.26304500,3.39624202
-3.19059530,10.14530200,0.01362089,3.99699652,0.31741432,0.60131153,0.04454158,1.13455364,6.43543836,3.42927773
-3.18459230,10.19958891,0.01427422,4.04610082,0.31189188,0.58517570,0.04416387,1.11084849,6.59624194,3.44997544
-3.17858929,10.22238117,0.01488468,4.08428095,0.30528084,0.56668441,0.04365134,1.08292827,6.74576878,3.45891926
-3.17258629,10.21615280,0.01544009,4.11227500,0.29773932,0.54620534,0.04301492,1.05134325,6.88451376,3.45691087
-3.16658329,10.18377492,0.01592878,4.13096324,0.28943224,0.52412777,0.04226650,1.01667526,7.01306127,3.44492139
-3.16058029,10.12835720,0.01633993,4.14130698,0.28052541,0.50085026,0.04141855,0.97951844,7.13199042,3.42403840
-3.15457729,10.05308872,0.01666393,4.14428699,0.27118004,0.47676882,0.04048381,0.94046122,7.24178382,3.39541113
-3.14857429,9.96108688,0.01689273,4.14084496,0.26154789,0.45226623,0.03947491,0.90007031,7.34274628,3.36019688
-3.14257129,9.85526250,0.01702009,4.13183161,0.25176725,0.42770272,0.03840410,0.85887714,7.43493881,3.31951155
-3.13656828,9.73820830,0.01704187,4.11796437,0.24195984,0.40340850,0.03728302,0.81736711,7.51813282,3.27438699
-3.13056528,9.61211610,0.01695612,4.09979722,0.23222876,0.37967817,0.03612252,0.77597192,7.59178795,3.22573729
-3.12456228,9.47872669,0.01676325,4.07770399,0.22265746,0.35676712,0.03493249,0.73506492,7.65505542,3.17433561
-3.11855928,9.33931380,0.01646594,4.05187631,0.21330973,0.33488999,0.03372189,0.69495941,7.70680712,3.12080253
-3.11255628,9.19470151,0.01606916,4.02233551,0.20423052,0.31422088,0.03249874,0.65590959,7.74568902,3.06560585
-3.10655328,9.04531262,0.01557994,3.98895765,0.19544764,0.29489532,0.03127018,0.61811376,7.77019555,3.00907132
-3.10055028,8.89124303,0.01500715,3.95150944,0.18697401,0.27701343,0.03004266,0.58171945,7.77876043,2.95140300
-3.09454727,8.73235617,0.01436124,3.90969249,0.17881035,0.26064422,0.02882208,0.54682982,7.76985797,2.89271126
-3.08854427,8.56839011,0.01365389,3.86319255,0.17094816,0.24583046,0.02761401,0.51351100,7.74210843,2.83304608
-3.08254127,8.39906938,0.01289761,3.81173030,0.16337270,0.23259381,0.02642390,0.48179967,7.69438045,2.77243305
-3.07653827,8.22421378,0.01210542,3.75511017,0.15606593,0.22093993,0.02525733,0.45171077,7.62588398,2.71090937
-3.07053527,8.04383644,0.01129040,3.69326380,0.14900920,0.21086312,0.02412012,0.42324457,7.53624764,2.64855714
-3.06453227,7.85822494,0.01046537,3.62628548,0.14218547,0.20235033,0.02301857,0.39639318,7.42557556,2.58553179
-3.05852926,7.66800018,0.00964256,3.55445695,0.13558124,0.19538433,0.02195948,0.37114598,7.29448012,2.52208350
-3.05252626,7.47414966,0.00883328,3.47826040,0.12918784,0.18994583,0.02095023,0.34749408,7.14408861,2.45857046
-3.04652326,7.27803340,0.00804773,3.39837866,0.12300225,0.18601455,0.01999875,0.32543360,6.97602351,2.39546303
-3.04052026,7.08136263,0.00729481,3.31568285,0.11702749,0.18356936,0.01911339,0.30496781,6.79235760,2.33333863
-3.03451726,6.88615320,0.00658196,3.23120832,0.11127243,0.18258731,0.01830278,0.28610842,6.59554699,2.27286791
-3.02851426,6.69465692,0.00591515,3.14612034,0.10575129,0.18304199,0.01757561,0.26887576,6.38834586,2.21479297
-3.02251126,6.50927544,0.00529886,3.06167175,0.10048290,0.18490125,0.01694034,0.25329842,6.17370819,2.15989921
-3.01650825,6.33246205,0.00473607,2.97915491,0.09548960,0.18812451,0.01640488,0.23941223,5.95468177,2.10898245
-3.01050525,6.16661708,0.00422845,2.89985069,0.09079614,0.19265997,0.01597628,0.22725888,5.73430056,2.06281323
-3.00450225,6.01398309,0.00377638,2.82497718,0.08642853,0.19844198,0.01566034,0.21688428,5.51548056,2.02210043
-2.99849925,5.87654509,0.00337916,2.75564057,0.08241293,0.20538868,0.01546134,0.20833683,5.30092449,1.98745611
-2.99249625,5.75594121,0.00303515,2.69279070,0.07877463,0.21340035,0.01538166,0.20166567,5.09303933,1.95936342
-2.98649325,5.65338773,0.00274193,2.63718314,0.07553721,0.22235837,0.01542161,0.19691902,4.89386995,1.93814918
-2.98049025,5.56962193,0.00249652,2.58934926,0.07272196,0.23212517,0.01557914,0.19414251,4.70505104,1.92396255
-2.97448724,5.50486496,0.00229549,2.54957557,0.07034734,0.24254513,0.01584977,0.19337772,4.52777823,1.91676054
-2.96848424,5.45880577,0.00213515,2.51789271,0.06842880,0.25344638,0.01622652,0.19466068,4.36279855,1.91630122
-2.96248124,5.43060627,0.00201170,2.49407449,0.06697868,0.26464364,0.01669993,0.19802049,4.21041901,1.92214478
-2.95647824,5.41892701,0.00192131,2.47764658,0.06600630,0.27594183,0.01725824,0.20347779,4.07053181,1.93366231
-2.95047524,5.42197158,0.00186023,2.46790441,0.06551812,0.28714045,0.01788754,0.21104329,3.94265358,1.95005198
-2.94447224,5.43754758,0.00182492,2.46393918,0.06551801,0.29803845,0.01857211,0.22071610,3.82597611,1.97036198
-2.93846923,5.46314135,0.00181201,2.46467117,0.06600750,0.30843942,0.01929477,0.23248193,3.71942537,1.99351916
-2.93246623,5.49600318,0.00181843,2.46888871,0.06698606,0.31815698,0.02003732,0.24631121,3.62172599,2.01836239
-2.92646323,5.53323979,0.00184136,2.47529153,0.06845132,0.32701990,0.02078100,0.26215707,3.53146821,2.04367935
-2.92046023,5.57191037,0.00187825,2.48253687,0.07039921,0.33487706,0.02150702,0.27995327,3.44717449,2.06824531
-2.91445723,5.60912294,0.00192680,2.48928671,0.07282402,0.34160176,0.02219705,0.29961227,3.36736355,2.09086259
-2.90845423,5.64212737,0.00198497,2.49425454,0.07571839,0.34709542,0.02283373,0.32102341,3.29060959,2.11039920
-2.90245123,5.66840219,0.00205087,2.49625003,0.07907316,0.35129043,0.02340113,0.34405134,3.21559501,2.12582526
-2.89644822,5.68573219,0.00212280,2.49421999,0.08287718,0.35415212,0.02388517,0.36853508,3.14115539,2.13624590
-2.89044522,5.69227427,0.00219917,2.48728438,0.08711706,0.35567978,0.02427398,0.39428745,3.06631551,2.14092945
-2.88444222,5.68660968,0.00227847,2.47476595,0.09177682,0.35590671,0.02455817,0.42109545,2.99031612,2.13932998
-2.87843922,5.66778097,0.00235923,2.45621255,0.09683762,0.35489945,0.02473102,0.44872129,2.91263079,2.13110322
-2.87243622,5.63531272,0.00244003,2.43141123,0.10227736,0.35275609,0.02478855,0.47690442,2.83297321,2.11611554
-2.86643322,5.58921570,0.00251942,2.40039382,0.10807047,0.34960389,0.02472954,0.50536455,2.75129496,2.09444550
-2.86043022,5.52997461,0.00259599,2.36343356,0.11418765,0.34559640,0.02455542,0.53380553,2.66777460,2.06637821
-2.85442721,5.45852034,0.00266829,2.32103322,0.12059573,0.34091001,0.02427007,0.56192015,2.58279877,2.03239259
-2.84842421,5.37618796,0.00273491,2.27390488,0.12725765,0.33574031,0.02387957,0.58939575,2.49693627,1.99314221
-2.84242121,5.28466254,0.00279446,2.22294259,0.13413258,0.33029823,0.02339191,0.61592040,2.41090670,1.94943064
-2.83641821,5.18591499,0.00284561,2.16918865,0.14117612,0.32480630,0.02281661,0.64118956,2.32554463,1.90218215
-2.83041521,5.08213066,0.00288710,2.11379510,0.14834069,0.31949495,0.02216431,0.66491299,2.24176118,1.85240917
-2.82441221,4.97563355,0.00291783,2.05798187,0.15557610,0.31459912,0.02144642,0.68682153,2.16050418,1.80117776
-2.81840920,4.86880917,0.00293683,2.00299328,0.16283020,0.31035523,0.02067473,0.70667378,2.08271883,1.74957238
-2.81240620,4.76402890,0.00294333,1.95005453,0.17004974,0.30699856,0.01986105,0.72426221,2.00930999,1.69866149
-2.80640320,4.66357868,0.00293680,1.90032986,0.17718133,0.30476111,0.01901687,0.73941855,1.94110758,1.64946510
-2.80040020,4.56959455,0.00291694,1.85488393,0.18417254,0.30387002,0.01815315,0.75201837,1.87883635,1.60292555
-2.79439720,4.48400708,0.00288373,1.81464781,0.19097311,0.30454638,0.01728007,0.76198460,1.82309083,1.55988232
-2.78839420,4.40849640,0.00283741,1.78039068,0.19753617,0.30700461,0.01640690,0.76928991,1.77431626,1.52105184
-2.78239120,4.34445902,0.00277853,1.75269813,0.20381958,0.31145216,0.01554189,0.77395795,1.73279598,1.48701261
-2.77638819,4.29298695,0.00270786,1.73195774,0.20978725,0.31808962,0.01469225,0.77606334,1.69864539,1.45819615
-2.77038519,4.25485926,0.00262646,1.71835211,0.21541035,0.32711091,0.01386415,0.77573054,1.67181259,1.43488348
-2.76438219,4.23054562,0.00253559,1.71185940,0.22066856,0.33870369,0.01306281,0.77313157,1.65208516,1.41720735
-2.75837919,4.22022078,0.00243669,1.71226110,0.22555109,0.35304953,0.01229253,0.76848275,1.63910275,1.40515934
-2.75237619,4.22378870,0.00233136,1.71915642,0.23005754,0.37032395,0.01155683,0.76204042,1.63237461,1.39860168
-2.74637319,4.24091456,0.00222131,1.73198256,0.23419852,0.39069586,0.01085856,0.75409600,1.63130134,1.39728269
-2.74037019,4.27106258,0.00210830,1.75003981,0.23799604,0.41432657,0.01020002,0.74497022,1.63519972,1.40085515
-2.73436718,4.31353746,0.00199411,1.77252041,0.24148349,0.44136777,0.00958304,0.73500687,1.64332960,1.40889667
-2.72836418,4.36752718,0.00188049,1.79853984,0.24470533,0.47195877,0.00900911,0.72456598,1.65492185,1.42093102
-2.72236118,4.43214483,0.00176911,1.82716933,0.24771636,0.50622253,0.00847942,0.71401674,1.66920606,1.43644947
-2.71635818,4.50646733,0.00166155,1.85746816,0.25058060,0.54426069,0.00799493,0.70373000,1.68543711,1.45493125
-2.71035518,4.58956908,0.00155924,1.88851458,0.25336976,0.58614740,0.00755637,0.69407071,1.70291944,1.47586231
-2.70435218,4.68054882,0.00146344,1.91943404,0.25616131,0.63192217,0.00716428,0.68539014,1.72102825,1.49875156
-2.69834917,4.77854860,0.00137521,1.94942383,0.25903624,0.68158189,0.00681893,0.67801817,1.73922664,1.52314407
-2.69234617,4.88276386,0.00129543,1.97777310,0.26207645,0.73507220,0.00652035,0.67225557,1.75707829,1.54863075
-2.68634317,4.99244442,0.00122475,2.00387765,0.26536193,0.79227867,0.00626827,0.66836659,1.77425507,1.57485431
-2.68034017,5.10688664,0.00116360,2.02724915,0.26896773,0.85301812,0.00606203,0.66657185,1.79053932,1.60151135
-2.67433717,5.22541737,0.00111221,2.04751855,0.27296092,0.91703062,0.00590061,0.66704174,1.80582083,1.62835075
-2.66833417,5.34737114,0.00107058,2.06443378,0.27739756,0.98397270,0.00578249,0.66989054,1.82008866,1.65516866
-2.66233117,5.47206214,0.00103854,2.07785232,0.28231977,1.05341230,0.00570574,0.67517145,1.83341821,1.68180049
-2.65632816,5.59875325,0.00101571,2.08772903,0.28775314,1.12482602,0.00566788,0.68287272,1.84595423,1.70811069
-2.65032516,5.72662435,0.00100157,2.09410039,0.29370453,1.19759913,0.00566601,0.69291513,1.85789051,1.73398072
-2.64432216,5.85474253,0.00099544,2.09706596,0.30016029,1.27102871,0.00569672,0.70515100,1.86944727,1.75929646
-2.63831916,5.98203655,0.00099654,2.09676842,0.30708523,1.34433030,0.00575621,0.71936496,1.88084754,1.78393549
-2.63231616,6.10727799,0.00100397,2.09337333,0.31442215,1.41664808,0.00584033,0.73527654,1.89229346,1.80775532
-2.62631316,6.22907100,0.00101677,2.08704977,0.32209223,1.48706858,0.00594462,0.75254477,1.90394400,1.83058324
-2.62031016,6.34585234,0.00103394,2.07795315,0.32999616,1.55463774,0.00606444,0.77077466,1.91589508,1.85220857
-2.61430715,6.45590257,0.00105442,2.06621093,0.33801607,1.61838083,0.00619505,0.78952574,1.92816331,1.87237770
-2.60830415,6.55736880,0.00107719,2.05191224,0.34601825,1.67732478,0.00633169,0.80832224,1.94067415,1.89079238
-2.60230115,6.64829873,0.00110123,2.03510170,0.35385656,1.73052209,0.00646969,0.82666491,1.95325520,1.90711152
-2.59629815,6.72668486,0.00112554,2.01577780,0.36137643,1.77707546,0.00660455,0.84404399,1.96563502,1.92095630
-2.59029515,6.79051726,0.00114919,1.99389564,0.36841925,1.81616235,0.00673206,0.85995302,1.97744763,1.93191851
-2.58429215,6.83784265,0.00117133,1.96937377,0.37482716,1.84705834,0.00684831,0.87390304,1.98824237,1.93957173
-2.57828914,6.86682715,0.00119117,1.94210444,0.38044788,1.86915852,0.00694979,0.88543660,1.99749879,1.94348472
-2.57228614,6.87581966,0.00120800,1.91196644,0.38513937,1.88199581,0.00703343,0.89414109,2.00464563,1.94323636
-2.56628314,6.86341291,0.00122124,1.87883957,0.38877437,1.88525574,0.00709662,0.89966088,2.00908306,1.93843146
-2.56028014,6.82849903,0.00123037,1.84261969,0.39124427,1.87878683,0.00713724,0.90170770,2.01020685,1.92871649
-2.55427714,6.77031696,0.00123502,1.80323322,0.39246238,1.86260627,0.00715366,0.90006896,2.00743335,1.91379463
-2.54827414,6.68848939,0.00123490,1.76065020,0.39236647,1.83690076,0.00714474,0.89461348,2.00022394,1.89343916
-2.54227114,6.58304718,0.00122981,1.71489494,0.39092027,1.80202233,0.00710983,0.88529458,1.98810767,1.86750480
-2.53626813,6.45444029,0.00121969,1.66605365,0.38811411,1.75847960,0.00704872,0.87215024,1.97070113,1.83593623
-2.53026513,6.30353467,0.00120455,1.61427857,0.38396448,1.70692470,0.00696168,0.85530044,1.94772445,1.79877358
-2.52426213,6.13159522,0.00118453,1.55978837,0.37851276,1.64813651,0.00684937,0.83494185,1.91901293,1.75615462
-2.51825913,5.94025582,0.00115983,1.50286495,0.37182298,1.58300108,0.00671286,0.81133998,1.88452376,1.70831364
-2.51225613,5.73147801,0.00113076,1.44384685,0.36397896,1.51248977,0.00655363,0.78481940,1.84433776,1.65557698
-2.50625313,5.50750006,0.00109771,1.38311974,0.35508081,1.43763622,0.00637348,0.75575233,1.79865625,1.59835580
-2.50025013,5.27077922,0.00106114,1.32110481,0.34524108,1.35951292,0.00617459,0.72454613,1.74779346,1.53713608
-2.49424712,5.02392935,0.00102158,1.25824560,0.33458078,1.27920816,0.00595942,0.69163037,1.69216509,1.47246667
-2.48824412,4.76965692,0.00097964,1.19499425,0.32322533,1.19780417,0.00573075,0.65744399,1.63227380,1.40494578
-2.48224112,4.51069777,0.00093598,1.13179790,0.31130085,1.11635701,0.00549164,0.62242299,1.56869239,1.33520650
-2.47623812,4.24975707,0.00089130,1.06908610,0.29893071,1.03587874,0.00524538,0.58698929,1.50204579,1.26390201
-2.47023512,3.98945447,0.00084635,1.00725966,0.28623271,0.95732223,0.00499546,0.55154100,1.43299252,1.19169095
-2.46423212,3.73227611,0.00080192,0.94668163,0.27331675,0.88156869,0.00474557,0.51644450,1.36220668,1.11922353
-2.45822911,3.48053441,0.00075884,0.88767064,0.26028330,0.80941808,0.00449948,0.48202846,1.29036099,1.04712876
-2.45222611,3.23633652,0.00071793,0.83049675,0.24722242,0.74158221,0.00426108,0.44857990,1.21811160,0.97600317
-2.44622311,3.00156132,0.00068005,0.77537983,0.23421345,0.67868035,0.00403425,0.41634219,1.14608501,0.90640122
-2.44022011,2.77784484,0.00064607,0.72249015,0.22132539,0.62123705,0.00382282,0.38551496,1.07486732,0.83882761
-2.43421711,2.56657330,0.00061683,0.67195112,0.20861753,0.56968189,0.00363051,0.35625564,1.00499603,0.77373147
-2.42821411,2.36888295,0.00059319,0.62384346,0.19614070,0.52435056,0.00346083,0.32868233,0.93695409,0.71150244
-2.42221111,2.18566548,0.00057599,0.57821064,0.18393852,0.48548716,0.00331706,0.30287784,0.87116629,0.65246862
-2.41620810,2.01757784,0.00056602,0.53506487,0.17204897,0.45324723,0.00320212,0.27889431,0.80799750,0.59689597
-2.41020510,1.86505525,0.00056409,0.49439331,0.16050580,0.42770122,0.00311854,0.25675841,0.74775259,0.54498937
-2.40420210,1.72832640,0.00057092,0.45616409,0.14933990,0.40883824,0.00306834,0.23647663,0.69067758,0.49689469
-2.39819910,1.60742971,0.00058720,0.42033174,0.13858049,0.39656991,0.00305306,0.21804033,0.63696184,0.45270198
-2.39219610,1.50223015,0.00061358,0.38684176,0.12825607,0.39073435,0.00307363,0.20143068,0.58674081,0.41244937
-2.38619310,1.41243594,0.00065062,0.35563438,0.11839503,0.39110025,0.00313036,0.18662291,0.54009932,0.37612756
-2.38019010,1.33761491,0.00069881,0.32664711,0.10902609,0.39737110,0.00322293,0.17359008,0.49707495,0.34368467
-2.37418709,1.27721044,0.00075854,0.29981651,0.10017838,0.40918994,0.00335036,0.16230621,0.45766164,0.31503134
-2.36818409,1.23055699,0.00083010,0.27507891,0.09188132,0.42614454,0.00351103,0.15274868,0.42181335,0.29004587
-2.36218109,1.19689542,0.00091369,0.25237051,0.08416432,0.44777334,0.00370270,0.14490006,0.38944762,0.26857936
-2.35617809,1.17538833,0.00100934,0.23162694,0.07705631,0.47357235,0.00392254,0.13874921,0.36044938,0.25046082
-2.35017509,1.16513553,0.00111695,0.21278250,0.07058516,0.50300291,0.00416724,0.13429191,0.33467468,0.23550195
-2.34417209,1.16518976,0.00123628,0.19576921,0.06477709,0.53550052,0.00443302,0.13153082,0.31195467,0.22350179
-2.33816908,1.17457279,0.00136690,0.18051599,0.05965599,0.57048460,0.00471575,0.13047499,0.29209968,0.21425107
-2.33216608,1.19229158,0.00150821,0.16694797,0.05524281,0.60736899,0.00501107,0.13113883,0.27490350,0.20753614
-2.32616308,1.21735429,0.00165943,0.15498612,0.05155493,0.64557292,0.00531449,0.13354050,0.26014775,0.20314255
-2.32016008,1.24878584,0.00181957,0.14454711,0.04860554,0.68453218,0.00562148,0.13769995,0.24760642,0.20085816
-2.31415708,1.28564223,0.00198746,0.13554365,0.04640310,0.72371002,0.00592763,0.14363629,0.23705033,0.20047571
-2.30815408,1.32702343,0.00216172,0.12788498,0.04495071,0.76260729,0.00622873,0.15136477,0.22825151,0.20179492
-2.30215108,1.37208388,0.00234081,0.12147770,0.04424561,0.80077154,0.00652087,0.16089322,0.22098733,0.20462389
-2.29614807,1.42004049,0.00252300,0.11622668,0.04427860,0.83780452,0.00680057,0.17221816,0.21504426,0.20878005
-2.29014507,1.47017752,0.00270641,0.11203611,0.04503348,0.87336786,0.00706482,0.18532054,0.21022107,0.21409040
-2.28414207,1.52184837,0.00288901,0.10881047,0.04648648,0.90718667,0.00731115,0.20016130,0.20633153,0.22039134
-2.27813907,1.57447425,0.00306870,0.10645544,0.04860581,0.93905110,0.00753767,0.21667702,0.20320632,0.22752793
-2.27213607,1.62754018,0.00324329,0.10487868,0.05135119,0.96881585,0.00774309,0.23477569,0.20069428,0.23535288
-2.26613307,1.68058889,0.00341056,0.10399040,0.05467351,0.99639786,0.00792672,0.25433308,0.19866298,0.24372531
-2.26013007,1.73321339,0.00356833,0.10370385,0.05851471,1.02177273,0.00808844,0.27518986,0.19699857,0.25250941
-2.25412706,1.78504943,0.00371443,0.10393550,0.06280778,1.04497033,0.00822870,0.29714971,0.19560514,0.26157327
-2.24812406,1.83576879,0.00384685,0.10460531,0.06747715,1.06607005,0.00834847,0.31997889,0.19440363,0.27078801
-2.24212106,1.88507465,0.00396371,0.10563680,0.07243932,1.08519666,0.00844920,0.34340732,0.19333051,0.28002738
-2.23611806,1.93270016,0.00406334,0.10695721,0.07760388,1.10251714,0.00853273,0.36713139,0.19233632,0.28916795
-2.23011506,1.97841103,0.00414433,0.10849773,0.08287495,1.11823918,0.00860133,0.39081871,0.19138430,0.29809017
-2.22411206,2.02201286,0.00420554,0.11019383,0.08815297,1.13261179,0.00865761,0.41411464,0.19044931,0.30668007
-2.21810905,2.06336343,0.00424619,0.11198586,0.09333692,1.14592818,0.00870447,0.43665064,0.18951699,0.31483189
-2.21210605,2.10238989,0.00426584,0.11381971,0.09832683,1.15853116,0.00874513,0.45805415,0.18858346,0.32245151
-2.20610305,2.13911023,0.00426444,0.11564780,0.10302656,1.17082067,0.00878308,0.47795976,0.18765549,0.32946043
-2.20010005,2.17365815,0.00424233,0.11743011,0.10734684,1.18326317,0.00882209,0.49602112,0.18675111,0.33580027
-2.19409705,2.20630980,0.00420024,0.11913536,0.11120828,1.19640225,0.00886616,0.51192327,0.18590068,0.34143751
-2.18809405,2.23751091,0.00413931,0.12074229,0.11454437,1.21086952,0.00891956,0.52539474,0.18514835,0.34636818
-2.18209105,2.26790221,0.00406104,0.12224071,0.11730435,1.22739500,0.00898678,0.53621887,0.18455357,0.35062215
-2.17608804,2.29834118,0.00396730,0.12363255,0.11945571,1.24681569,0.00907249,0.54424378,0.18419277,0.35426679
-2.17008504,2.32991813,0.00386024,0.12493257,0.12098629,1.27008153,0.00918152,0.54939056,0.18416078,0.35740958
-2.16408204,2.36396464,0.00374231,0.12616871,0.12190583,1.29825737,0.00931876,0.55165908,0.18457193,0.36019948
-2.15807904,2.40205284,0.00361616,0.12738203,0.12224692,1.33252030,0.00948911,0.55113127,0.18556059,0.36282676
-2.15207604,2.44598423,0.00348460,0.12862618,0.12206523,1.37415137,0.00969731,0.54797151,0.18728102,0.36552112
-2.14607304,2.49776712,0.00335056,0.12996627,0.12143899,1.42452120,0.00994786,0.54242407,0.18990635,0.36854806
-2.14007004,2.55958261,0.00321697,0.13147736,0.12046779,1.48506925,0.01024482,0.53480771,0.19362663,0.37220333
-2.13406703,2.63373914,0.00308675,0.13324228,0.11927061,1.55727657,0.01059169,0.52550757,0.19864587,0.37680575
-2.12806403,2.72261646,0.00296273,0.13534914,0.11798315,1.64263249,0.01099120,0.51496472,0.20517812,0.38268828
-2.12206103,2.82860032,0.00284757,0.13788841,0.11675465,1.74259571,0.01144514,0.50366369,0.21344256,0.39018789
-2.11605803,2.95400957,0.00274372,0.14094972,0.11574408,1.85855066,0.01195422,0.49211849,0.22365772,0.39963422
-2.11005503,3.10101774,0.00265335,0.14461858,0.11511603,1.99176017,0.01251793,0.48085772,0.23603506,0.41133766
-2.10405203,3.27157163,0.00257833,0.14897291,0.11503618,2.14331585,0.01313442,0.47040918,0.25077192,0.42557714
-2.09804902,3.46730950,0.00252018,0.15407981,0.11566674,2.31408757,0.01380040,0.46128467,0.26804416,0.44258809
-2.09204602,3.68948142,0.00248005,0.15999240,0.11716173,2.50467369,0.01451117,0.45396522,0.28799876,0.46255112
-2.08604302,3.93887491,0.00245866,0.16674703,0.11966236,2.71535364,0.01526058,0.44888756,0.31074649,0.48558180
-2.08004002,4.21574817,0.00245634,0.17436088,0.12329264,2.94604469,0.01604112,0.44643180,0.33635498,0.51172200
-2.07403702,4.51977382,0.00247302,0.18282997,0.12815522,3.19626450,0.01684405,0.44691089,0.36484250,0.54093335
-2.06803402,4.84999515,0.00250820,0.19212780,0.13432772,3.46510110,0.01765951,0.45056194,0.39617255,0.57309287
-2.06203102,5.20479730,0.00256100,0.20220454,0.14185947,3.75119183,0.01847678,0.45753965,0.43024957,0.60799145
-2.05602801,5.58189470,0.00263017,0.21298678,0.15076889,4.05271263,0.01928448,0.46791176,0.46691600,0.64533507
-2.05002501,5.97833640,0.00271413,0.22437801,0.16104158,4.36737872,0.02007082,0.48165672,0.50595072,0.68474900
-2.04402201,6.39052991,0.00281099,0.23625963,0.17262903,4.69245760,0.02082390,0.49866341,0.54706912,0.72578506
-2.03801901,6.81428397,0.00291858,0.24849265,0.18544827,5.02479491,0.02153199,0.51873301,0.58992484,0.76793161
-2.03201601,7.24487006,0.00303454,0.26091992,0.19938227,5.36085336,0.02218377,0.54158273,0.63411323,0.81062632
-2.02601301,7.67710181,0.00315632,0.27336894,0.21428125,5.69676449,0.02276862,0.56685154,0.67917647,0.85327111
-2.02001001,8.10543094,0.00328126,0.28565515,0.22996492,6.02839266,0.02327684,0.59410763,0.72461041,0.89524900
-2.01400700,8.52405778,0.00340662,0.29758564,0.24622547,6.35141021,0.02369985,0.62285743,0.76987284,0.93594220
-2.00800400,8.92705376,0.00352965,0.30896326,0.26283158,6.66138221,0.02403037,0.65255626,0.81439328,0.97475080
-2.00200100,9.30849279,0.00364765,0.31959094,0.27953304,6.95385893,0.02426257,0.68262014,0.85758384,1.01111144
-1.99599800,9.66258795,0.00375798,0.32927621,0.29606614,7.22447367,0.02439213,0.71243884,0.89885108,1.04451506
-1.98999500,9.98382958,0.00385816,0.33783575,0.31215962,7.46904319,0.02441629,0.74138968,0.93760843,1.07452318
-1.98399200,10.26712051,0.00394591,0.34509990,0.32754094,7.68366797,0.02433393,0.76885195,0.97328909,1.10078183
-1.97798899,10.50790419,0.00401916,0.35091689,0.34194289,7.86482906,0.02414547,0.79422159,1.00535870,1.12303255
-1.97198599,10.70228142,0.00407614,0.35515685,0.35511015,8.00947856,0.02385286,0.81692568,1.03332785,1.14111998
-1.96598299,10.84711170,0.00411536,0.35771526,0.36680568,8.11512050,0.02345952,0.83643655,1.05676363,1.15499549
-1.95997999,10.94009558,0.00413571,0.35851581,0.37681677,8.17987940,0.02297022,0.85228482,1.07530026,1.16471679
-1.95397699,10.97983498,0.00413641,0.35751265,0.38496040,8.20255398,0.02239094,0.86407123,1.08864814,1.17044326
-1.94797399,10.96586910,0.00411707,0.35469173,0.39108787,8.18265399,0.02172877,0.87147667,1.09660116,1.17242731
-1.94197099,10.89868462,0.00407769,0.35007135,0.39508846,8.12041853,0.02099175,0.87427016,1.09904208,1.17100204
-1.93596798,10.77969945,0.00401864,0.34370180,0.39689197,8.01681520,0.02018868,0.87231444,1.09594557,1.16656563
-1.92996498,10.61122069,0.00394066,0.33566412,0.39647003,7.87351959,0.01932902,0.86556887,1.08737892,1.15956330
-1.92396198,10.39637811,0.00384481,0.32606795,0.39383628,7.69287594,0.01842265,0.85408969,1.07350036,1.15046754
-1.91795898,10.13903554,0.00373248,0.31504864,0.38904517,7.47783991,0.01747972,0.83802743,1.05455496,1.13975755
-1.91195598,9.84368348,0.00360531,0.30276364,0.38218969,7.23190536,0.01651051,0.81762156,1.03086819,1.12789887
-1.90595298,9.51531663,0.00346519,0.28938832,0.37339798,6.95901764,0.01552520,0.79319270,1.00283746,1.11532418
-1.89994997,9.15930095,0.00331415,0.27511138,0.36282896,6.66347615,0.01453376,0.76513259,0.97092178,1.10241615
-1.89394697,8.78123491,0.00315433,0.26013002,0.35066727,6.34982938,0.01354575,0.73389208,0.93562998,1.08949318
-1.88794397,8.38680974,0.00298796,0.24464507,0.33711764,6.02276599,0.01257020,0.69996790,0.89750784,1.07679868
-1.88194097,7.98167348,0.00281724,0.22885616,0.32239893,5.68700529,0.01161549,0.66388835,0.85712453,1.06449444
-1.87593797,7.57130314,0.00264433,0.21295723,0.30673813,5.34719049,0.01068919,0.62619877,0.81505902,1.05265828
-1.86993497,7.16088899,0.00247130,0.19713242,0.29036442,5.00778811,0.00979803,0.58744705,0.77188662,1.04128614
-1.86393197,6.75523409,0.00230006,0.18155250,0.27350362,4.67299621,0.00894781,0.54816988,0.72816638,1.03029839
-1.85792896,6.35867160,0.00213237,0.16637194,0.25637318,4.34666394,0.00814332,0.50888007,0.68442953,1.01954992
-1.85192596,5.97500143,0.00196977,0.15172669,0.23917777,4.03222433,0.00738839,0.47005545,0.64116949,1.00884357
-1.84592296,5.60744698,0.00181361,0.13773266,0.22210571,3.73264166,0.00668586,0.43212949,0.59883354,0.99794595
-1.83991996,5.25863180,0.00166499,0.12448492,0.20532618,3.45037414,0.00603759,0.39548401,0.55781645,0.98660496
