energy_ev,total_up,Bi_p_up,Bi_d_up,Nb_p_up,Nb_d_up,Te_p_up,Te_d_up
-4.85342671,2.75620529,0.47869579,0.01543405,1.19663088,1.25584874,1.27172116,0.00000000
-4.84742371,2.75884650,0.47020401,0.01564117,1.19241574,1.25452428,1.27032402,0.00000000
-4.84142071,2.76854913,0.46302942,0.01586546,1.19342508,1.25636096,1.27181977,0.00000000
-4.83541771,2.78508169,0.45721385,0.01610284,1.19955031,1.26129929,1.27607929,0.00000000
-4.82941471,2.80821446,0.45280211,0.01634958,1.21066058,1.26927476,1.28297885,0.00000000
-4.82341171,2.83772854,0.44983981,0.01660233,1.22660911,1.28022207,1.29240882,0.00000000
-4.81740870,2.87342057,0.44837024,0.01685829,1.24723776,1.29407782,1.30428043,0.00000000
-4.81140570,2.91510369,0.44843043,0.01711518,1.27238001,1.31078164,1.31853067,0.00000000
-4.80540270,2.96260541,0.45004681,0.01737128,1.30186263,1.33027620,1.33512516,0.00000000
-4.79939970,3.01576321,0.45323077,0.01762545,1.33550641,1.35250626,1.35405935,0.00000000
-4.79339670,3.07441896,0.45797468,0.01787702,1.37312646,1.37741721,1.37535808,0.00000000
-4.78739370,3.13841316,0.46424848,0.01812579,1.41453237,1.40495347,1.39907379,0.00000000
-4.78139070,3.20757964,0.47199734,0.01837192,1.45952853,1.43505703,1.42528360,0.00000000
-4.77538769,3.28174163,0.48114059,0.01861589,1.50791491,1.46766635,1.45408549,0.00000000
-4.76938469,3.36070945,0.49157209,0.01885841,1.55948822,1.50271583,1.48559355,0.00000000
-4.76338169,3.44428000,0.50316202,0.01910035,1.61404354,1.54013586,1.51993273,0.00000000
-4.75737869,3.53223787,0.51576016,0.01934272,1.67137605,1.57985325,1.55723275,0.00000000
-4.75137569,3.62435764,0.52920054,0.01958658,1.73128267,1.62179213,1.59762141,0.00000000
-4.74537269,3.72040673,0.54330706,0.01983306,1.79356324,1.66587471,1.64121721,0.00000000
-4.73936968,3.82014803,0.55790000,0.02008335,1.85802077,1.71202192,1.68812119,0.00000000
-4.73336668,3.92334150,0.57280288,0.02033864,1.92446050,1.76015336,1.73840812,0.00000000
-4.72736368,4.02974400,0.58784948,0.02060020,1.99268746,1.81018642,1.79211691,0.00000000
-4.72136068,4.13910678,0.60289034,0.02086931,2.06250245,1.86203432,1.84924066,0.00000000
-4.71535768,4.25117017,0.61779872,0.02114732,2.13369650,1.91560296,1.90971637,0.00000000
-4.70935468,4.36565563,0.63247541,0.02143561,2.20604399,1.97078650,1.97341483,0.00000000
-4.70335168,4.48225526,0.64685221,0.02173559,2.27929500,2.02746201,2.04013118,0.00000000
-4.69734867,4.60061949,0.66089400,0.02204865,2.35316736,2.08548331,2.10957665,0.00000000
-4.69134567,4.72034382,0.67459910,0.02237616,2.42733919,2.14467449,2.18137219,0.00000000
-4.68534267,4.84095588,0.68799806,0.02271936,2.50144278,2.20482362,2.25504463,0.00000000
-4.67933967,4.96190399,0.70115093,0.02307935,2.57506054,2.26567723,2.33002599,0.00000000
-4.67333667,5.08254855,0.71414313,0.02345699,2.64772378,2.32693605,2.40565645,0.00000000
-4.66733367,5.20215764,0.72708010,0.02385283,2.71891486,2.38825268,2.48119143,0.00000000
-4.66133067,5.31990763,0.74008115,0.02426704,2.78807312,2.44923158,2.55581285,0.00000000
-4.65532766,5.43488978,0.75327270,0.02469937,2.85460470,2.50943163,2.62864470,0.00000000
-4.64932466,5.54612281,0.76678112,0.02514904,2.91789597,2.56837159,2.69877248,0.00000000
-4.64332166,5.65257172,0.78072582,0.02561477,2.97733014,2.62553826,2.76526603,0.00000000
-4.63731866,5.75317194,0.79521241,0.02609471,3.03230637,2.68039733,2.82720499,0.00000000
-4.63131566,5.84685799,0.81032657,0.02658643,3.08226023,2.73240625,2.88370588,0.00000000
-4.62531266,5.93259532,0.82612864,0.02708701,3.12668452,2.78102891,2.93394974,0.00000000
-4.61930965,6.00941358,0.84264913,0.02759296,3.16514913,2.82575114,2.97720894,0.00000000
-4.61330665,6.07643970,0.85988523,0.02810038,3.19731883,2.86609656,3.01287219,0.00000000
-4.60730365,6.13292886,0.87779850,0.02860498,3.22296786,2.90164175,3.04046641,0.00000000
-4.60130065,6.17829177,0.89631369,0.02910213,3.24199045,2.93203024,3.05967444,0.00000000
-4.59529765,6.21211676,0.91531862,0.02958701,3.25440655,2.95698443,3.07034788,0.00000000
-4.58929465,6.23418551,0.93466529,0.03005467,3.26036260,2.97631509,3.07251431,0.00000000
-4.58329165,6.24448184,0.95417209,0.03050013,3.26012719,2.98992782,3.06637875,0.00000000
-4.57728864,6.24319312,0.97362692,0.03091847,3.25408211,2.99782645,3.05231919,0.00000000
-4.57128564,6.23070463,0.99279149,0.03130495,3.24270915,3.00011325,3.03087661,0.00000000
-4.56528264,6.20758737,1.01140637,0.03165509,3.22657389,2.99698598,3.00273995,0.00000000
-4.55927964,6.17458028,1.02919697,0.03196475,3.20630712,2.98873234,2.96872678,0.00000000
-4.55327664,6.13256824,1.04588024,0.03223026,3.18258532,2.97572198,2.92976076,0.00000000
-4.54727364,6.08255711,1.06117195,0.03244845,3.15611110,2.95839678,2.88684674,0.00000000
-4.54127064,6.02564735,1.07479453,0.03261677,3.12759485,2.93725987,2.84104480,0.00000000
-4.53526763,5.96300777,1.08648506,0.03273335,3.09773822,2.91286415,2.79344421,0.00000000
-4.52926463,5.89585043,1.09600347,0.03279706,3.06722028,2.88580071,2.74513834,0.00000000
-4.52326163,5.82540808,1.10314052,0.03280760,3.03668671,2.85668777,2.69720154,0.00000000
-4.51725863,5.75291462,1.10772533,0.03276552,3.00674212,2.82616053,2.65066845,0.00000000
-4.51125563,5.67958909,1.10963223,0.03267226,2.97794546,2.79486222,2.60651663,0.00000000
-4.50525263,5.60662344,1.10878655,0.03253019,2.95080811,2.76343649,2.56565244,0.00000000
-4.49924962,5.53517353,1.10516916,0.03234262,2.92579415,2.73252119,2.52890066,0.00000000
-4.49324662,5.46635319,1.09881936,0.03211375,2.90332216,2.70274341,2.49699743,0.00000000
-4.48724362,5.40123038,1.08983612,0.03184862,2.88376795,2.67471559,2.47058654,0.00000000
-4.48124062,5.34082481,1.07837725,0.03155311,2.86746740,2.64903247,2.45021849,0.00000000
-4.47523762,5.28610598,1.06465667,0.03123374,2.85471889,2.62626835,2.43635190,0.00000000
-4.46923462,5.23799095,1.04893956,0.03089761,2.84578487,2.60697454,2.42935677,0.00000000
-4.46323162,5.19734105,1.03153571,0.03055221,2.84089223,2.59167653,2.42951894,0.00000000
-4.45722861,5.16495703,1.01279108,0.03020529,2.84023131,2.58087060,2.43704531,0.00000000
-4.45122561,5.14157243,0.99307799,0.02986459,2.84395367,2.57501980,2.45206924,0.00000000
-4.44522261,5.12784503,0.97278421,0.02953770,2.85216878,2.57454899,2.47465588,0.00000000
-4.43921961,5.12434676,0.95230143,0.02923183,2.86494007,2.57983915,2.50480699,0.00000000
-4.43321661,5.13155232,0.93201358,0.02895358,2.88228071,2.59122103,2.54246517,0.00000000
-4.42721361,5.14982737,0.91228543,0.02870882,2.90414965,2.60896826,2.58751738,0.00000000
-4.42121061,5.17941696,0.89345205,0.02850242,2.93044845,2.63329038,2.63979775,0.00000000
-4.41520760,5.22043500,0.87580939,0.02833821,2.96101935,2.66432607,2.69908980,0.00000000
-4.40920460,5.27285562,0.85960659,0.02821883,2.99564488,2.70213691,2.76512819,0.00000000
-4.40320160,5.33650717,0.84504013,0.02814568,3.03404935,2.74670218,2.83760015,0.00000000
-4.39719860,5.41106932,0.83225007,0.02811890,3.07590221,2.79791491,2.91614683,0.00000000
-4.39119560,5.49607374,0.82131857,0.02813743,3.12082332,2.85557950,3.00036455,0.00000000
-4.38519260,5.59090831,0.81227055,0.02819904,3.16838986,2.91941111,3.08980633,0.00000000
-4.37918959,5.69482490,0.80507648,0.02830047,3.21814469,2.98903673,3.18398343,0.00000000
-4.37318659,5.80695022,0.79965702,0.02843755,3.26960556,3.06399818,3.28236717,0.00000000
-4.36718359,5.92629925,0.79588927,0.02860537,3.32227478,3.14375652,3.38439087,0.00000000
-4.36118059,6.05179038,0.79361422,0.02879849,3.37564898,3.22769804,3.48945178,0.00000000
-4.35517759,6.18226169,0.79264512,0.02901106,3.42922813,3.31514120,3.59691301,0.00000000
-4.34917459,6.31648731,0.79277619,0.02923707,3.48252367,3.40534444,3.70610531,0.00000000
-4.34317159,6.45319315,0.79379141,0.02947045,3.53506526,3.49751442,3.81632863,0.00000000
-4.33716858,6.59107153,0.79547295,0.02970526,3.58640580,3.59081452,3.92685346,0.00000000
-4.33116558,6.72879403,0.79760891,0.02993584,3.63612473,3.68437333,4.03692206,0.00000000
-4.32516258,6.86502254,0.80000005,0.03015681,3.68382947,3.77729300,4.14574966,0.00000000
-4.31915958,6.99841857,0.80246544,0.03036323,3.72915516,3.86865756,4.25252598,0.00000000
-4.31315658,7.12765095,0.80484671,0.03055062,3.77176301,3.95754117,4.35641734,0.00000000
-4.30715358,7.25140282,0.80701102,0.03071492,3.81133761,4.04301653,4.45656974,0.00000000
