energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-2.94447224,12.49779145,0.01865932,3.78231664,0.55965029,3.48132874,0.04488382,2.35807074,4.00435447,3.44347871
-2.93846923,12.33398998,0.01900661,3.76881989,0.55164727,3.40410782,0.04156758,2.29297027,3.97582576,3.41683155
-2.93246623,12.12226131,0.01925014,3.73772368,0.54168644,3.31563655,0.03836637,2.22205703,3.92832045,3.37580718
-2.92646323,11.86452171,0.01938212,3.68930077,0.52991141,3.21664249,0.03529991,2.14599207,3.86234730,3.32080557
-2.92046023,11.56326759,0.01939697,3.62406892,0.51647669,3.10799484,0.03238316,2.06546592,3.77868173,3.25240139
-2.91445723,11.22152655,0.01929155,3.54278111,0.50154416,2.99068614,0.02962662,1.98118524,3.67834981,3.17133300
-2.90845423,10.84280021,0.01906534,3.44641089,0.48527998,2.86581176,0.02703663,1.89386067,3.56260709,3.07848887
-2.90245123,10.43100007,0.01872045,3.33613325,0.46785202,2.73454781,0.02461587,1.80419621,3.43291268,2.97489193
-2.89644822,9.99037743,0.01826161,3.21330130,0.44942784,2.59812804,0.02236385,1.71288028,3.29089917,2.86168176
-2.89044522,9.52544873,0.01769603,3.07941921,0.43017319,2.45782029,0.02027746,1.62057832,3.13833901,2.74009511
-2.88444222,9.04091751,0.01703311,2.93611199,0.41025090,2.31490317,0.01835146,1.52792716,2.97710812,2.61144482
-2.87843922,8.54159460,0.01628418,2.78509287,0.38982025,2.17064343,0.01657903,1.43553069,2.80914779,2.47709765
-2.87243622,8.03231809,0.01546211,2.62812904,0.36903659,2.02627465,0.01495225,1.34395699,2.63642568,2.33845127
-2.86643322,7.51787471,0.01458086,2.46700670,0.34805113,1.88297763,0.01346247,1.25373653,2.46089722,2.19691101
-2.86043022,7.00292449,0.01365508,2.30349645,0.32701092,1.74186300,0.01210073,1.16536133,2.28446825,2.05386681
-2.85442721,6.49193039,0.01269965,2.13931984,0.30605877,1.60395643,0.01085802,1.07928493,2.10896022,1.91067094
-2.84842421,5.98909457,0.01172925,1.97611828,0.28533326,1.47018653,0.00972555,0.99592293,1.93607873,1.76861710
-2.84242121,5.49830299,0.01075796,1.81542495,0.26496859,1.34137583,0.00869493,0.91565416,1.76738653,1.62892140
-2.83641821,5.02307953,0.00979896,1.65864068,0.24509449,1.21823480,0.00775826,0.83882221,1.60428138,1.49270574
-2.83041521,4.56655085,0.00886418,1.50701425,0.22583595,1.10135886,0.00690826,0.76573742,1.44797964,1.36098416
-2.82441221,4.13142250,0.00796417,1.36162777,0.20731306,0.99122841,0.00613826,0.69667925,1.29950565,1.23465228
-2.81840920,3.71996681,0.00710790,1.22338715,0.18964079,0.88821151,0.00544225,0.63189908,1.15968701,1.11448026
-2.81240620,3.33402223,0.00630275,1.09301778,0.17292886,0.79256902,0.00481485,0.57162334,1.02915571,1.00110928
-2.80640320,2.97500373,0.00555444,0.97106538,0.15728178,0.70446186,0.00425125,0.51605705,0.90835455,0.89505148
-2.80040020,2.64392323,0.00486717,0.85790141,0.14279893,0.62395987,0.00374724,0.46538778,0.79754843,0.79669324
-2.79439720,2.34141873,0.00424365,0.75373275,0.12957494,0.55105195,0.00329910,0.41978979,0.69683963,0.70630144
-2.78839420,2.06779056,0.00368536,0.65861486,0.11770019,0.48565698,0.00290357,0.37942837,0.60618632,0.62403220
-2.78239120,1.82304282,0.00319262,0.57246779,0.10726141,0.42763495,0.00255785,0.34446429,0.52542333,0.54994180
-2.77638819,1.60692802,0.00276487,0.49509412,0.09834251,0.37679806,0.00225952,0.31505787,0.45428420,0.48399889
-2.77038519,1.41899289,0.00240088,0.42619815,0.09102533,0.33292113,0.00200652,0.29137280,0.39242353,0.42609764
-2.76438219,1.25862327,0.00209889,0.36540554,0.08539042,0.29575112,0.00179714,0.27357909,0.33943892,0.37607107
-2.75837919,1.12508616,0.00185686,0.31228258,0.08151766,0.26501539,0.00162998,0.26185504,0.29489138,0.33370400
-2.75237619,1.01756738,0.00167262,0.26635458,0.07948661,0.24042851,0.00150393,0.25638784,0.25832392,0.29874511
-2.74637319,0.93520315,0.00154402,0.22712284,0.07937645,0.22169736,0.00141815,0.25737258,0.22927739,0.27091759
-2.74037019,0.87710484,0.00146903,0.19407966,0.08126554,0.20852460,0.00137206,0.26500930,0.20730348,0.24992810
-2.73436718,0.84237593,0.00144585,0.16672125,0.08523033,0.20061047,0.00136528,0.27949806,0.19197446,0.23547373
-2.72836418,0.83012107,0.00147292,0.14455824,0.09134371,0.19765299,0.00139761,0.30103175,0.18288961,0.22724688
-2.72236118,0.83944728,0.00154897,0.12712380,0.09967265,0.19934694,0.00146898,0.32978682,0.17967840,0.22493802
-2.71635818,0.86945789,0.00167298,0.11397935,0.11027523,0.20538167,0.00157942,0.36591197,0.18200060,0.22823646
-2.71035518,0.91924014,0.00184414,0.10471808,0.12319712,0.21543832,0.00172896,0.40951504,0.18954361,0.23682932
-2.70435218,0.98784768,0.00206180,0.09896631,0.13846745,0.22918667,0.00191760,0.46064863,0.20201731,0.25039911
-2.69834917,1.07427962,0.00232536,0.09638316,0.15609444,0.24628215,0.00214520,0.51929481,0.21914710,0.26862017
-2.69234617,1.17745776,0.00263418,0.09665865,0.17606079,0.26636344,0.00241145,0.58534973,0.24066544,0.29115456
-2.68634317,1.29620398,0.00298747,0.09951062,0.19831914,0.28905099,0.00271574,0.65860878,0.26630262,0.31764776
-2.68034017,1.42921971,0.00338418,0.10468084,0.22278776,0.31394687,0.00305715,0.73875317,0.29577725,0.34772475
-2.67433717,1.57506927,0.00382286,0.11193062,0.24934689,0.34063631,0.00343431,0.82533870,0.32878706,0.38098680
-2.66833417,1.73216879,0.00430159,0.12103616,0.27783573,0.36869101,0.00384542,0.91778769,0.36500068,0.41700952
-2.66233117,1.89878217,0.00481787,0.13178409,0.30805065,0.39767434,0.00428815,1.01538467,0.40405076,0.45534243
-2.65632816,2.07302509,0.00536855,0.14396728,0.33974454,0.42714842,0.00475964,1.11727660,0.44552891,0.49551021
-2.65032516,2.25287786,0.00594976,0.15738139,0.37262768,0.45668294,0.00525652,1.22247818,0.48898300,0.53701594
-2.64432216,2.43620708,0.00655690,0.17182203,0.40637024,0.48586523,0.00577487,1.32988240,0.53391678,0.57934619
-2.63831916,2.62079621,0.00718464,0.18708290,0.44060636,0.51431144,0.00631035,1.43827666,0.57979232,0.62197792
-2.63231616,2.80438383,0.00782689,0.20295495,0.47493997,0.54167801,0.00685816,1.54636411,0.62603500,0.66438699
-2.62631316,2.98470868,0.00847694,0.21922648,0.50895216,0.56767301,0.00741323,1.65278993,0.67204121,0.70605794
-2.62031016,3.15955972,0.00912746,0.23568423,0.54220998,0.59206668,0.00797023,1.75617189,0.71718835,0.74649462
-2.61430715,3.32682914,0.00977063,0.25211542,0.57427642,0.61470040,0.00852377,1.85513420,0.76084700,0.78523123
-2.60830415,3.48456612,0.01039831,0.26831054,0.60472130,0.63549361,0.00906848,1.94834374,0.80239464,0.82184322
-2.60230115,3.63102904,0.01100212,0.28406676,0.63313265,0.65444807,0.00959917,2.03454709,0.84123051,0.85595753
-2.59629815,3.76473354,0.01157367,0.29919183,0.65912826,0.67164896,0.01011095,2.11260736,0.87679109,0.88726168
-2.59029515,3.88449437,0.01210467,0.31350814,0.68236686,0.68726274,0.01059937,2.18153902,0.90856535,0.91551119
-2.58429215,3.98945881,0.01258720,0.32685678,0.70255858,0.70153138,0.01106050,2.24053953,0.93610936,0.94053495
-2.57828914,4.07912997,0.01301381,0.33910141,0.71947420,0.71476333,0.01149107,2.28901630,0.95905956,0.96223830
-2.57228614,4.15337875,0.01337773,0.35013163,0.73295285,0.72732122,0.01188852,2.32660780,0.97714402,0.98060341
-2.56628314,4.21244361,0.01367308,0.35986570,0.74290766,0.73960702,0.01225104,2.35319776,0.99019138,0.99568715
-2.56028014,4.25691789,0.01389493,0.36825240,0.74932935,0.75204509,0.01257754,2.36892176,0.99813682,1.00761623
-2.55427714,4.28772511,0.01403951,0.37527199,0.75228720,0.76506392,0.01286773,2.37416555,1.00102495,1.01658002
-2.54827414,4.30608303,0.01410428,0.38093601,0.75192767,0.77907760,0.01312195,2.36955522,0.99900935,1.02282111
-2.54227114,4.31345789,0.01408800,0.38528610,0.74847030,0.79446768,0.01334117,2.35593909,0.99234879,1.02662414
-2.53626813,4.31151072,0.01399078,0.38839166,0.74220130,0.81156656,0.01352685,2.33436199,0.98140006,1.02830334
-2.53026513,4.30203777,0.01381406,0.39034657,0.73346473,0.83064319,0.01368082,2.30603270,0.96660788,1.02818935
-2.52426213,4.28690776,0.01356062,0.39126500,0.72265182,0.85189185,0.01380512,2.27228560,0.94849200,1.02661578
-2.51825913,4.26799818,0.01323448,0.39127655,0.71018866,0.87542472,0.01390187,2.23453802,0.92763211,1.02390628
-2.51225613,4.24713356,0.01284083,0.39052087,0.69652263,0.90126862,0.01397314,2.19424459,0.90465096,1.02036258
-2.50625313,4.22602800,0.01238587,0.38914211,0.68210829,0.92936604,0.01402079,2.15285051,0.88019638,1.01625396
-2.50025013,4.20623422,0.01187667,0.38728329,0.66739301,0.95958074,0.01404634,2.11174526,0.85492276,1.01180887
-2.49424712,4.18910110,0.01132101,0.38508100,0.65280302,0.99170734,0.01405093,2.07221862,0.82947269,1.00720867
-2.48824412,4.17574111,0.01072714,0.38266056,0.63873041,1.02548460,0.01403520,2.03542057,0.80445935,1.00258411
-2.48224112,4.16700875,0.01010364,0.38013198,0.62552140,1.06061173,0.01399932,2.00232651,0.78045021,0.99801437
-2.47623812,4.16349029,0.00945917,0.37758675,0.61346654,1.09676672,0.01394295,1.97370927,0.75795267,0.99352884
-2.47023512,4.16550495,0.00880231,0.37509570,0.60279299,1.13362579,0.01386533,1.95011865,0.73740191,0.98911132
-2.46423212,4.17311665,0.00814133,0.37270793,0.59365933,1.17088297,0.01376534,1.93186939,0.71915149,0.98470648
-2.45822911,4.18615548,0.00748405,0.37045087,0.58615287,1.20826855,0.01364161,1.91903795,0.70346680,0.98022804
-2.45222611,4.20424723,0.00683770,0.36833141,0.58028962,1.24556547,0.01349271,1.91146788,0.69052149,0.97556830
-2.44622311,4.22684905,0.00620876,0.36633787,0.57601695,1.28262278,0.01331721,1.90878367,0.68039701,0.97060835
-2.44022011,4.25328938,0.00560290,0.36444288,0.57321856,1.31936521,0.01311392,1.91041227,0.67308495,0.96522838
-2.43421711,4.28280965,0.00502491,0.36260668,0.57172164,1.35579838,0.01288203,1.91561124,0.66849210,0.95931752
-2.42821411,4.31460571,0.00447866,0.36078089,0.57130587,1.39200928,0.01262122,1.92350243,0.66644792,0.95278262
-2.42221111,4.34786688,0.00396709,0.35891229,0.57171381,1.42816190,0.01233181,1.93310944,0.66671391,0.94555545
-2.41620810,4.38181073,0.00349225,0.35694648,0.57266211,1.46448811,0.01201485,1.94339762,0.66899455,0.93759799
-2.41020510,4.41571203,0.00305534,0.35483119,0.57385332,1.50127437,0.01167215,1.95331457,0.67294924,0.92890546
-2.40420210,4.44892484,0.00265675,0.35251903,0.57498745,1.53884461,0.01130631,1.96182984,0.67820480,0.91950705
-2.39819910,4.48089699,0.00229621,0.34996963,0.57577314,1.57754046,0.01092070,1.96797198,0.68436801,0.90946427
-2.39219610,4.51117689,0.00197278,0.34715091,0.57593771,1.61769958,0.01051934,1.97086185,0.69103773,0.89886723
-2.38619310,4.53941281,0.00168506,0.34403970,0.57523608,1.65963331,0.01010686,1.96974071,0.69781622,0.88782897
-2.38019010,4.56534557,0.00143121,0.34062149,0.57345787,1.70360469,0.00968828,1.96399257,0.70431935,0.87647847
-2.37418709,4.58879564,0.00120909,0.33688962,0.57043284,1.74980812,0.00926890,1.95315983,0.71018539,0.86495261
-2.36818409,4.60964619,0.00101632,0.33284386,0.56603440,1.79835166,0.00885408,1.93695232,0.71508235,0.85338791
-2.36218109,4.62782363,0.00085043,0.32848865,0.56018121,1.84924281,0.00844906,1.91524954,0.71871362,0.84191229
-2.35617809,4.64327747,0.00070885,0.32383119,0.55283694,1.90237877,0.00805875,1.88809655,0.72082216,0.83063772
-2.35017509,4.65596117,0.00058906,0.31887942,0.54400853,1.95754153,0.00768761,1.85569422,0.72119314,0.81965402
-2.34417209,4.66581548,0.00048858,0.31364031,0.53374287,2.01439817,0.00733940,1.81838446,0.71965529,0.80902425
-2.33816908,4.67275570,0.00040505,0.30811838,0.52212246,2.07250656,0.00701713,1.77663165,0.71608113,0.79878211
-2.33216608,4.67666376,0.00033627,0.30231477,0.50926026,2.13132603,0.00672295,1.73100124,0.71038625,0.78893123
-2.32616308,4.67738573,0.00028019,0.29622674,0.49529398,2.19023281,0.00645807,1.68213659,0.70252802,0.77944671
-2.32016008,4.67473504,0.00023493,0.28984784,0.48038020,2.24853946,0.00622273,1.63073524,0.69250370,0.77027843
-2.31415708,4.66850108,0.00019881,0.28316857,0.46468851,2.30551738,0.00601628,1.57752549,0.68034834,0.76135619
-2.30815408,4.65846256,0.00017033,0.27617761,0.44839603,2.36042163,0.00583718,1.52324426,0.66613243,0.75259623
-2.30215108,4.64440477,0.00014816,0.26886336,0.43168235,2.41251669,0.00568313,1.46861678,0.64995957,0.74390869
-2.29614807,4.62613930,0.00013114,0.26121584,0.41472505,2.46110222,0.00555116,1.41433877,0.63196399,0.73520558
-2.29014507,4.60352496,0.00011829,0.25322865,0.39769600,2.50553764,0.00543778,1.36106132,0.61230812,0.72640889
-2.28414207,4.57648833,0.00010873,0.24490093,0.38075824,2.54526437,0.00533913,1.30937867,0.59117997,0.71745825
-2.27813907,4.54504237,0.00010174,0.23623914,0.36406365,2.57982491,0.00525116,1.25981892,0.56879045,0.70831781
-2.27213607,4.50930179,0.00009672,0.22725847,0.34775119,2.60887780,0.00516977,1.21283737,0.54537040,0.69898197
-2.26613307,4.46949397,0.00009316,0.21798387,0.33194564,2.63220801,0.00509096,1.16881247,0.52116729,0.68947973
-2.26013007,4.42596442,0.00009064,0.20845054,0.31675690,2.64973207,0.00501101,1.12804387,0.49644162,0.67987743
-2.25412706,4.37917631,0.00008882,0.19870382,0.30227954,2.66149803,0.00492655,1.09075230,0.47146286,0.67027974
-2.24812406,4.32970367,0.00008745,0.18879859,0.28859264,2.66768008,0.00483473,1.05708104,0.44650503,0.66082903
-2.24212106,4.27821845,0.00008631,0.17879807,0.27575982,2.66856817,0.00473325,1.02709839,0.42184188,0.65170301
-2.23611806,4.22547188,0.00008527,0.16877216,0.26382939,2.66455307,0.00462042,1.00080122,0.39774191,0.64311088
-2.23011506,4.17227081,0.00008422,0.15879543,0.25283454,2.65610766,0.00449523,0.97811905,0.37446308,0.63528808
-2.22411206,4.11945018,0.00008311,0.14894485,0.24279365,2.64376510,0.00435730,0.95891868,0.35224769,0.62848992
-2.21810905,4.06784290,0.00008194,0.13929731,0.23371063,2.62809510,0.00420689,0.94300927,0.33131731,0.62298418
-2.21210605,4.01824846,0.00008073,0.12992727,0.22557530,2.60967924,0.00404486,0.93014767,0.31186815,0.61904318
-2.20610305,3.97140189,0.00007955,0.12090440,0.21836388,2.58908655,0.00387263,0.92004423,0.29406692,0.61693525
-2.20010005,3.92794468,0.00007851,0.11229155,0.21203967,2.56685062,0.00369203,0.91236885,0.27804745,0.61691612
-2.19409705,3.88839907,0.00007774,0.10414299,0.20655379,2.54344918,0.00350532,0.90675755,0.26390813,0.61922036
-2.18809405,3.85314719,0.00007744,0.09650310,0.20184612,2.51928752,0.00331504,0.90281941,0.25171031,0.62405320
-2.18209105,3.82241644,0.00007784,0.08940551,0.19784654,2.49468638,0.00312394,0.90014402,0.24147783,0.63158298
-2.17608804,3.79627182,0.00007920,0.08287266,0.19447622,2.46987533,0.00293488,0.89830940,0.23319758,0.64193443
-2.17008504,3.77461639,0.00008185,0.07691589,0.19164926,2.44499200,0.00275077,0.89689033,0.22682112,0.65518331
-2.16408204,3.75719996,0.00008618,0.07153596,0.18927444,2.42008751,0.00257452,0.89546706,0.22226739,0.67135236
-2.15807904,3.74363628,0.00009265,0.06672390,0.18725717,2.39513812,0.00240892,0.89363421,0.21942637,0.69040906
-2.15207604,3.73342842,0.00010176,0.06246232,0.18550151,2.37006270,0.00225668,0.89100977,0.21816351,0.71226539
-2.14607304,3.72600163,0.00011413,0.05872681,0.18391238,2.34474548,0.00212034,0.88724390,0.21832487,0.73677971
-2.14007004,3.72074280,0.00013042,0.05548764,0.18239758,2.31906313,0.00200228,0.88202733,0.21974276,0.76376098
-2.13406703,3.71704484,0.00015142,0.05271144,0.18087000,2.29291512,0.00190476,0.87509908,0.22224163,0.79297528
-2.12806403,3.71435466,0.00017798,0.05036300,0.17924948,2.26625577,0.00182988,0.86625320,0.22564410,0.82415468
-2.12206103,3.71222246,0.00021107,0.04840689,0.17746466,2.23912674,0.00177963,0.85534431,0.22977688,0.85700823
-2.11605803,3.71035051,0.00025173,0.04680898,0.17545450,2.21168814,0.00175598,0.84229163,0.23447633,0.89123474
-2.11005503,3.70863897,0.00030109,0.04553782,0.17316950,2.18424674,0.00176084,0.82708130,0.23959360,0.92653707
-2.10405203,3.70722676,0.00036036,0.04456572,0.17057267,2.15727981,0.00179615,0.80976686,0.24499902,0.96263725
-2.09804902,3.70652517,0.00043080,0.04386962,0.16764000,2.13145295,0.00186396,0.79046784,0.25058568,0.99929194
-2.09204602,3.70724260,0.00051370,0.04343170,0.16436071,2.10763106,0.00196640,0.76936631,0.25627218,1.03630741
-2.08604302,3.71039861,0.00061034,0.04323965,0.16073700,2.08688124,0.00210576,0.74670170,0.26200418,1.07355347
-2.08004002,3.71732622,0.00072196,0.04328681,0.15678351,2.07046724,0.00228449,0.72276381,0.26775505,1.11097538
-2.07403702,3.72966163,0.00084972,0.04357202,0.15252647,2.05983506,0.00250523,0.69788443,0.27352537,1.14860332
-2.06803402,3.74932116,0.00099466,0.04409920,0.14800246,2.05658991,0.00277077,0.67242779,0.27934133,1.18655857
-2.06203102,3.77846552,0.00115760,0.04487689,0.14325714,2.06246489,0.00308402,0.64678020,0.28525230,1.22505609
-2.05602801,3.81945221,0.00133912,0.04591758,0.13834362,2.07928223,0.00344798,0.62133928,0.29132740,1.26440306
-2.05002501,3.87477727,0.00153951,0.04723692,0.13332085,2.10890805,0.00386563,0.59650319,0.29765138,1.30499327
-2.04402201,3.94700776,0.00175867,0.04885288,0.12825193,2.15320196,0.00433988,0.57266014,0.30431997,1.34729743
-2.03801901,4.03870717,0.00199611,0.05078491,0.12320248,2.21396298,0.00487342,0.55017866,0.31143483,1.39184951
-2.03201601,4.15235574,0.00225085,0.05305298,0.11823900,2.29287335,0.00546859,0.52939886,0.31909825,1.43922968
-2.02601301,4.29026823,0.00252144,0.05567663,0.11342747,2.39144178,0.00612727,0.51062483,0.32740799,1.49004425
-2.02001001,4.45451144,0.00280592,0.05867411,0.10883198,2.51094798,0.00685068,0.49411845,0.33645218,1.54490346
-2.01400700,4.64682412,0.00310180,0.06206136,0.10451359,2.65238999,0.00763927,0.48009460,0.34630475,1.60439780
-2.00800400,4.86854153,0.00340610,0.06585114,0.10052931,2.81643582,0.00849250,0.46871786,0.35702126,1.66907369
-2.00200100,5.12052703,0.00371537,0.07005212,0.09693130,3.00338107,0.00940878,0.46010050,0.36863551,1.73940949
-1.99599800,5.40311271,0.00402575,0.07466793,0.09376616,3.21311358,0.01038523,0.45430180,0.38115691,1.81579259
-1.98999500,5.71605096,0.00433308,0.07969631,0.09107438,3.44508648,0.01141766,0.45132847,0.39456861,1.89849828
-1.98399200,6.05847853,0.00463291,0.08512832,0.08888992,3.69830064,0.01250043,0.45113597,0.40882660,1.98767129
-1.97798899,6.42889447,0.00492069,0.09094748,0.08723981,3.97129725,0.01362643,0.45363070,0.42385963,2.08331048
-1.97198599,6.82515295,0.00519187,0.09712918,0.08614390,4.26216120,0.01478702,0.45867276,0.43956999,2.18525712
-1.96598299,7.24447161,0.00544201,0.10364006,0.08561464,4.56853569,0.01597215,0.46607923,0.45583509,2.29318735
-1.95997999,7.68345602,0.00566691,0.11043762,0.08565689,4.88764818,0.01717033,0.47562790,0.47250971,2.40660892
-1.95397699,8.13814010,0.00586276,0.11747009,0.08626784,5.21634771,0.01836888,0.48706127,0.48942895,2.52486245
-1.94797399,8.60404243,0.00602626,0.12467642,0.08743697,5.55115302,0.01955402,0.50009100,0.50641165,2.64712735
-1.94197099,9.07623764,0.00615470,0.13198667,0.08914612,5.88831097,0.02071115,0.51440254,0.52326426,2.77243228
-1.93596798,9.54944179,0.00624607,0.13932265,0.09136964,6.22386418,0.02182511,0.52966022,0.53978503,2.89967004
-1.92996498,10.01811044,0.00629911,0.14659898,0.09407466,6.55372667,0.02288049,0.54551267,0.55576839,3.02761672
-1.92396198,10.47654709,0.00631338,0.15372440,0.09722155,6.87376561,0.02386202,0.56159862,0.57100950,3.15495465
-1.91795898,10.91901995,0.00628925,0.16060345,0.10076449,7.17988761,0.02475486,0.57755308,0.58530872,3.28029880
-1.91195598,11.33988391,0.00622789,0.16713854,0.10465218,7.46812692,0.02554507,0.59301390,0.59847606,3.40222586
-1.90595298,11.73370462,0.00613122,0.17323214,0.10882876,7.73473331,0.02621992,0.60762854,0.61033543,3.51930546
-1.89994997,12.09538106,0.00600187,0.17878925,0.11323477,7.97625701,0.02676828,0.62106107,0.62072852,3.63013246
-1.89394697,12.42026283,0.00584309,0.18371996,0.11780835,8.18962788,0.02718097,0.63299914,0.62951839,3.73335957
-1.88794397,12.70425830,0.00565863,0.18794205,0.12248634,8.37222626,0.02745106,0.64316076,0.63659248,3.82772912
-1.88194097,12.94392993,0.00545262,0.19138343,0.12720556,8.52194300,0.02757412,0.65130065,0.64186512,3.91210290
-1.87593797,13.13657321,0.00522948,0.19398444,0.13190399,8.63722640,0.02754840,0.65721601,0.64527927,3.98548918
-1.86993497,13.28027620,0.00499374,0.19569984,0.13652191,8.71711434,0.02737497,0.66075131,0.64680763,4.04706580
-1.86393197,13.37395747,0.00474995,0.19650040,0.14100293,8.76125011,0.02705778,0.66180208,0.64645292,4.09619845
-1.85792896,13.41738070,0.00450256,0.19637403,0.14529488,8.76988143,0.02660363,0.66031733,0.64424733,4.13245374
-1.85192596,13.41114550,0.00425577,0.19532641,0.14935054,8.74384247,0.02602211,0.65630065,0.64025126,4.15560632
-1.84592296,13.35665491,0.00401347,0.19338098,0.15312821,8.68451967,0.02532538,0.64980972,0.63455122,4.16564022
-1.83991996,13.25606098,0.00377914,0.19057850,0.15659205,8.59380257,0.02452798,0.64095441,0.62725710,4.16274441
-1.83391696,13.11219100,0.00355581,0.18697596,0.15971231,8.47402180,0.02364656,0.62989339,0.61849892,4.14730301
-1.82791396,12.92845779,0.00334595,0.18264505,0.16246537,8.32787673,0.02269950,0.61682948,0.60842309,4.11988108
-1.82191096,12.70875800,0.00315151,0.17767019,0.16483369,8.15835584,0.02170655,0.60200388,0.59718844,4.08120658
-1.81590795,12.45736313,0.00297390,0.17214628,0.16680567,7.96865305,0.02068847,0.58568960,0.58496226,4.03214981
-1.80990495,12.17880788,0.00281394,0.16617609,0.16837549,7.76208357,0.01966654,0.56818419,0.57191627,3.97370138
-1.80390195,11.87778052,0.00267197,0.15986767,0.16954286,7.54200238,0.01866219,0.54980235,0.55822307,3.90694970
-1.79789895,11.55901968,0.00254781,0.15333164,0.17031293,7.31172864,0.01769657,0.53086843,0.54405284,3.83305916
-1.79189595,11.22722095,0.00244089,0.14667857,0.17069610,7.07447851,0.01679013,0.51170928,0.52957068,3.75324955
-1.78589295,10.88695644,0.00235024,0.14001655,0.17070795,6.83330851,0.01596222,0.49264762,0.51493449,3.66877757
-1.77988994,10.54260885,0.00227460,0.13344900,0.17036918,6.59107084,0.01523078,0.47399606,0.50029356,3.58092051
-1.77388694,10.19832103,0.00221248,0.12707276,0.16970563,6.35038121,0.01461195,0.45605209,0.48578770,3.49096222
-1.76788394,9.85796073,0.00216226,0.12097651,0.16874820,6.11359929,0.01411977,0.43909383,0.47154698,3.40018114
-1.76188094,9.52509934,0.00212226,0.11523952,0.16753284,5.88282076,0.01376599,0.42337676,0.45769187,3.30984006
-1.75587794,9.20300265,0.00209079,0.10993085,0.16610041,5.65987976,0.01355974,0.40913136,0.44433379,3.22117685
-1.74987494,8.89463118,0.00206629,0.10510874,0.16449647,5.44635980,0.01350744,0.39656146,0.43157571,3.13539582
-1.74387194,8.60264706,0.00204732,0.10082040,0.16277090,5.24361084,0.01361260,0.38584323,0.41951291,3.05365881
-1.73786893,8.32942458,0.00203270,0.09710206,0.16097745,5.05277038,0.01387577,0.37712474,0.40823353,2.97707585
-1.73186593,8.07706173,0.00202151,0.09397923,0.15917299,4.87478595,0.01429448,0.37052580,0.39781897,2.90669474
-1.72586293,7.84739016,0.00201315,0.09146720,0.15741670,4.71043705,0.01486326,0.36613809,0.38834393,2.84348960
-1.71985993,7.64198197,0.00200736,0.08957162,0.15576909,4.56035458,0.01557372,0.36402534,0.37987612,2.78834846
-1.71385693,7.46215197,0.00200428,0.08828925,0.15429079,4.42503633,0.01641470,0.36422352,0.37247559,2.74206006
-1.70785393,7.30895509,0.00200440,0.08760877,0.15304138,4.30485764,0.01737246,0.36674106,0.36619377,2.70530060
-1.70185093,7.18317914,0.00200857,0.08751169,0.15207808,4.20007689,0.01843096,0.37155891,0.36107223,2.67862081
-1.69584792,7.08533379,0.00201800,0.08797320,0.15145437,4.11083573,0.01957217,0.37863066,0.35714125,2.66243426
-1.68984492,7.01563703,0.00203422,0.08896310,0.15121880,4.03715488,0.02077650,0.38788262,0.35441842,2.65700750
-1.68384192,6.97400080,0.00205901,0.09044670,0.15141368,3.97892624,0.02202322,0.39921393,0.35290724,2.66245271
-1.67783892,6.96001748,0.00209438,0.09238565,0.15207401,3.93590275,0.02329094,0.41249696,0.35259601,2.67872345
-1.67183592,6.97294917,0.00214249,0.09473877,0.15322648,3.90768716,0.02455812,0.42757779,0.35345689,2.70561371
-1.66583292,7.01172110,0.00220560,0.09746278,0.15488865,3.89372151,0.02580361,0.44427709,0.35544549,2.74276044
-1.65982991,7.07492072,0.00228597,0.10051292,0.15706825,3.89327839,0.02700709,0.46239140,0.35850083,2.78964957
-1.65382691,7.16080323,0.00238581,0.10384351,0.15976267,3.90545554,0.02814963,0.48169477,0.36254575,2.84562498
-1.64782391,7.26730425,0.00250718,0.10740838,0.16295866,3.92917464,0.02921406,0.50194093,0.36748783,2.90990020
-1.64182091,7.39205970,0.00265196,0.11116116,0.16663209,3.96318534,0.03018536,0.52286592,0.37322071,2.98157209
-1.63581791,7.53243279,0.00282172,0.11505544,0.17074798,4.00607472,0.03105092,0.54419112,0.37962581,3.05963592
-1.62981491,7.68554767,0.00301768,0.11904490,0.17526060,4.05628278,0.03180077,0.56562681,0.38657427,3.14300119
-1.62381191,7.84832909,0.00324065,0.12308325,0.18011377,4.11212357,0.03242764,0.58687603,0.39392922,3.23050770
-1.61780890,8.01754731,0.00349097,0.12712414,0.18524133,4.17181194,0.03292697,0.60763884,0.40154808,3.32094132
-1.61180590,8.18986746,0.00376847,0.13112108,0.19056782,4.23349522,0.03329683,0.62761680,0.40928492,3.41304922
-1.60580290,8.36190251,0.00407241,0.13502728,0.19600929,4.29528907,0.03353772,0.64651768,0.41699283,3.50555445
-1.59979990,8.53026902,0.00440149,0.13879569,0.20147441,4.35531688,0.03365233,0.66406029,0.42452614,3.59716987
-1.59379690,8.69164486,0.00475380,0.14237899,0.20686576,4.41175137,0.03364523,0.67997939,0.43174253,3.68661160
-1.58779390,8.84282817,0.00512685,0.14572982,0.21208142,4.46285769,0.03352254,0.69403051,0.43850498,3.77261223
-1.58179090,8.98079655,0.00551756,0.14880117,0.21701677,4.50703641,0.03329157,0.70599474,0.44468349,3.85393419
