energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
-3.26263132,3.33669686,0.00124692,0.03174522,1.98920014,1.54603992,0.38228431,0.89837448,0.00826216,0.29777661
-3.25662831,3.29935676,0.00121897,0.03154551,1.96828221,1.53261210,0.37704733,0.88487029,0.00815721,0.29508514
-3.25062531,3.24613328,0.00119007,0.03116276,1.93727201,1.51136657,0.37000006,0.86793158,0.00801700,0.29073442
-3.24462231,3.17774230,0.00115996,0.03060402,1.89669656,1.48267467,0.36122810,0.84766245,0.00784219,0.28478751
-3.23861931,3.09521975,0.00112852,0.02987964,1.84725570,1.44705433,0.35085231,0.82425756,0.00763426,0.27734348
-3.23261631,2.99987957,0.00109573,0.02900296,1.78979594,1.40514992,0.33902381,0.79799240,0.00739551,0.26853352
-3.22661331,2.89326401,0.00106166,0.02798973,1.72528068,1.35770854,0.32591823,0.76921101,0.00712890,0.25851601
-3.22061031,2.77708875,0.00102646,0.02685765,1.65475808,1.30555434,0.31172959,0.73831200,0.00683795,0.24747091
-3.21460730,2.65318576,0.00099033,0.02562579,1.57932846,1.24956180,0.29666394,0.70573349,0.00652662,0.23559370
-3.20860430,2.52344652,0.00095354,0.02431399,1.50011220,1.19062935,0.28093319,0.67193797,0.00619916,0.22308911
-3.20260130,2.38976782,0.00091639,0.02294234,1.41821981,1.12965440,0.26474928,0.63739757,0.00585998,0.21016498
-3.19659830,2.25400249,0.00087921,0.02153064,1.33472499,1.06751072,0.24831887,0.60258044,0.00551354,0.19702650
-3.19059530,2.11791631,0.00084231,0.02009797,1.25064153,1.00502884,0.23183877,0.56793871,0.00516422,0.18387096
-3.18459230,1.98315247,0.00080603,0.01866232,1.16690467,0.94297994,0.21549218,0.53389822,0.00481622,0.17088321
-3.17858929,1.85120392,0.00077070,0.01724025,1.08435715,0.88206365,0.19944571,0.50085043,0.00447349,0.15823196
-3.17258629,1.72339391,0.00073661,0.01584666,1.00373980,0.82289949,0.18384731,0.46914630,0.00413966,0.14606695
-3.16658329,1.60086417,0.00070405,0.01449472,0.92568670,0.76602208,0.16882493,0.43909219,0.00381796,0.13451697
-3.16058029,1.48457023,0.00067329,0.01319572,0.85072423,0.71187954,0.15448599,0.41094765,0.00351123,0.12368874
-3.15457729,1.37528282,0.00064456,0.01195917,0.77927360,0.66083478,0.14091741,0.38492468,0.00322187,0.11366652
-3.14857429,1.27359426,0.00061807,0.01079283,0.71165620,0.61316905,0.12818619,0.36118839,0.00295186,0.10451243
-3.14257129,1.17992885,0.00059400,0.00970285,0.64810101,0.56908729,0.11634043,0.33985857,0.00270275,0.09626727
-3.13656828,1.09455584,0.00057251,0.00869399,0.58875349,0.52872469,0.10541067,0.32101210,0.00247568,0.08895186
-3.13056528,1.01760442,0.00055372,0.00776978,0.53368531,0.49215395,0.09541138,0.30468583,0.00227142,0.08256856
-3.12456228,0.94907938,0.00053770,0.00693282,0.48290436,0.45939294,0.08634270,0.29087975,0.00209038,0.07710315
-3.11855928,0.88887733,0.00052453,0.00618497,0.43636469,0.43041242,0.07819215,0.27956049,0.00193271,0.07252677
-3.11255628,0.83680257,0.00051420,0.00552768,0.39397588,0.40514346,0.07093638,0.27066487,0.00179825,0.06879790
-3.10655328,0.79258263,0.00050671,0.00496217,0.35561190,0.38348473,0.06454296,0.26410366,0.00168668,0.06586444
-3.10055028,0.75588331,0.00050199,0.00448973,0.32111901,0.36530929,0.05897204,0.25976547,0.00159747,0.06366567
-3.09454727,0.72632313,0.00049997,0.00411193,0.29032290,0.35047115,0.05417803,0.25752088,0.00153003,0.06213420
-3.08854427,0.70348735,0.00050050,0.00383079,0.26303497,0.33881141,0.05011116,0.25722678,0.00148369,0.06119797
-3.08254127,0.68694157,0.00050343,0.00364902,0.23905788,0.33016423,0.04671902,0.25873101,0.00145777,0.06078201
-3.07653827,0.67624503,0.00050858,0.00357005,0.21819030,0.32436251,0.04394797,0.26187721,0.00145164,0.06081033
-3.07053527,0.67096347,0.00051573,0.00359823,0.20023110,0.32124333,0.04174452,0.26650996,0.00146477,0.06120768
-3.06453227,0.67068149,0.00052466,0.00373880,0.18498301,0.32065313,0.04005663,0.27247991,0.00149675,0.06190121
-3.05852926,0.67501421,0.00053512,0.00399791,0.17225572,0.32245248,0.03883484,0.27964898,0.00154735,0.06282210
-3.05252626,0.68361782,0.00054688,0.00438256,0.16186852,0.32652035,0.03803335,0.28789520,0.00161652,0.06390708
-3.04652326,0.69619876,0.00055970,0.00490046,0.15365252,0.33275774,0.03761091,0.29711715,0.00170445,0.06509975
-3.04052026,0.71252093,0.00057335,0.00555987,0.14745231,0.34109034,0.03753161,0.30723763,0.00181152,0.06635175
-3.03451726,0.73241060,0.00058762,0.00636935,0.14312716,0.35147022,0.03776538,0.31820638,0.00193837,0.06762370
-3.02851426,0.75575860,0.00060232,0.00733745,0.14055168,0.36387616,0.03828839,0.33000155,0.00208583,0.06888582
-3.02251126,0.78251939,0.00061728,0.00847241,0.13961585,0.37831273,0.03908313,0.34262991,0.00225492,0.07011832
-3.01650825,0.81270684,0.00063236,0.00978170,0.14022455,0.39480772,0.04013832,0.35612541,0.00244679,0.07131134
-3.01050525,0.84638680,0.00064743,0.01127165,0.14229635,0.41340824,0.04144851,0.37054631,0.00266270,0.07246461
-3.00450225,0.88366633,0.00066238,0.01294703,0.14576192,0.43417535,0.04301350,0.38597076,0.00290393,0.07358675
-2.99849925,0.92468017,0.00067714,0.01481056,0.15056172,0.45717738,0.04483749,0.40249101,0.00317172,0.07469418
-2.99249625,0.96957478,0.00069161,0.01686256,0.15664339,0.48248232,0.04692802,0.42020648,0.00346720,0.07580977
-2.98649325,1.01849066,0.00070574,0.01910054,0.16395880,0.51014943,0.04929478,0.43921592,0.00379128,0.07696122
-2.98049025,1.07154381,0.00071943,0.02151889,0.17246075,0.54022058,0.05194825,0.45960914,0.00414462,0.07817926
-2.97448724,1.12880701,0.00073260,0.02410866,0.18209984,0.57271155,0.05489828,0.48145853,0.00452752,0.07949577
-2.96848424,1.19029211,0.00074516,0.02685743,0.19282119,0.60760398,0.05815261,0.50481101,0.00493986,0.08094176
-2.96248124,1.25593400,0.00075700,0.02974928,0.20456155,0.64483806,0.06171546,0.52968060,0.00538106,0.08254561
-2.95647824,1.32557727,0.00076797,0.03276488,0.21724676,0.68430662,0.06558617,0.55604225,0.00584999,0.08433128
-2.95047524,1.39896618,0.00077794,0.03588172,0.23078965,0.72585080,0.06975799,0.58382705,0.00634500,0.08631686
-2.94447224,1.47573862,0.00078675,0.03907450,0.24508864,0.76925761,0.07421712,0.61291927,0.00686387,0.08851336
-2.93846923,1.55542440,0.00079423,0.04231553,0.26002701,0.81425949,0.07894194,0.64315541,0.00740383,0.09092392
-2.93246623,1.63744814,0.00080021,0.04557537,0.27547282,0.86053610,0.08390252,0.67432522,0.00796160,0.09354333
-2.92646323,1.72113668,0.00080453,0.04882348,0.29127972,0.90771810,0.08906057,0.70617495,0.00853343,0.09635803
-2.92046023,1.80573092,0.00080705,0.05202893,0.30728841,0.95539303,0.09436957,0.73841257,0.00911514,0.09934648
-2.91445723,1.89040154,0.00080765,0.05516119,0.32332878,1.00311299,0.09977540,0.77071481,0.00970226,0.10247991
-2.90845423,1.97426816,0.00080626,0.05819091,0.33922272,1.05040386,0.10521720,0.80273584,0.01029006,0.10572340
-2.90245123,2.05642126,0.00080284,0.06109066,0.35478739,1.09677584,0.11062866,0.83411719,0.01087368,0.10903731
-2.89644822,2.13594590,0.00079741,0.06383560,0.36983894,1.14173474,0.11593953,0.86449857,0.01144825,0.11237883
-2.89044522,2.21194653,0.00079007,0.06640416,0.38419644,1.18479396,0.12107741,0.89352912,0.01200897,0.11570374
-2.88444222,2.28357189,0.00078097,0.06877849,0.39768598,1.22548649,0.12596971,0.92087873,0.01255124,0.11896815
-2.87843922,2.35003917,0.00077033,0.07094483,0.41014473,1.26337668,0.13054571,0.94624888,0.01307076,0.12213032
-2.87243622,2.41065652,0.00075846,0.07289379,0.42142488,1.29807145,0.13473870,0.96938265,0.01356360,0.12515220
-2.86643322,2.46484311,0.00074571,0.07462038,0.43139728,1.32923049,0.13848803,0.99007347,0.01402631,0.12800094
-2.86043022,2.51214616,0.00073251,0.07612400,0.43995461,1.35657536,0.14174105,1.00817219,0.01445596,0.13064998
-2.85442721,2.55225417,0.00071934,0.07740815,0.44701417,1.37989699,0.14445483,1.02359228,0.01485017,0.13307998
-2.84842421,2.58500607,0.00070675,0.07848015,0.45251990,1.39906161,0.14659758,1.03631283,0.01520719,0.13527926
-2.84242121,2.61039589,0.00069529,0.07935064,0.45644383,1.41401481,0.14814976,1.04637928,0.01552587,0.13724396
-2.83641821,2.62857279,0.00068558,0.08003303,0.45878677,1.42478371,0.14910474,1.05390171,0.01580562,0.13897780
-2.83041521,2.63983656,0.00067822,0.08054288,0.45957822,1.43147716,0.14946907,1.05905086,0.01604646,0.14049144
-2.82441221,2.64462859,0.00067381,0.08089724,0.45887554,1.43428387,0.14926231,1.06205193,0.01624888,0.14180159
-2.81840920,2.64351872,0.00067296,0.08111399,0.45676238,1.43346875,0.14851638,1.06317634,0.01641385,0.14292979
-2.81240620,2.63718852,0.00067621,0.08121113,0.45334639,1.42936728,0.14727454,1.06273191,0.01654270,0.14390098
-2.80640320,2.62641134,0.00068409,0.08120624,0.44875638,1.42237822,0.14559002,1.06105176,0.01663710,0.14474199
-2.80040020,2.61203016,0.00069705,0.08111587,0.44313886,1.41295484,0.14352430,1.05848232,0.01669890,0.14547990
-2.79439720,2.59493379,0.00071546,0.08095508,0.43665420,1.40159481,0.14114517,1.05537121,0.01673009,0.14614050
-2.78839420,2.57603247,0.00073959,0.08073710,0.42947254,1.38882915,0.13852473,1.05205522,0.01673274,0.14674678
-2.78239120,2.55623359,0.00076962,0.08047303,0.42176943,1.37521048,0.13573719,1.04884916,0.01670887,0.14731777
-2.77638819,2.53641869,0.00080560,0.08017170,0.41372159,1.36130093,0.13285680,1.04603598,0.01666044,0.14786743
-2.77038519,2.51742234,0.00084748,0.07983962,0.40550269,1.34766018,0.12995587,1.04385870,0.01658928,0.14840406
-2.76438219,2.50001388,0.00089504,0.07948103,0.39727946,1.33483385,0.12710299,1.04251434,0.01649704,0.14892999
-2.75837919,2.48488251,0.00094796,0.07909810,0.38920816,1.32334279,0.12436143,1.04215043,0.01638519,0.14944159
-2.75237619,2.47262647,0.00100577,0.07869112,0.38143164,1.31367352,0.12178795,1.04286392,0.01625503,0.14992979
-2.74637319,2.46374634,0.00106786,0.07825883,0.37407688,1.30627025,0.11943182,1.04470269,0.01610766,0.15038090
-2.74037019,2.45864288,0.00113353,0.07779881,0.36725333,1.30152860,0.11733427,1.04766954,0.01594404,0.15077774
-2.73436718,2.45761905,0.00120194,0.07730782,0.36105190,1.29979141,0.11552824,1.05172828,0.01576503,0.15110102
-2.72836418,2.46088613,0.00127218,0.07678228,0.35554471,1.30134654,0.11403847,1.05681150,0.01557139,0.15133098
-2.72236118,2.46857311,0.00134326,0.07621861,0.35078544,1.30642683,0.11288185,1.06282972,0.01536393,0.15144905
-2.71635818,2.48073901,0.00141417,0.07561366,0.34681049,1.31521201,0.11206804,1.06968106,0.01514345,0.15143950
-2.71035518,2.49738677,0.00148384,0.07496503,0.34364048,1.32783238,0.11160027,1.07726091,0.01491087,0.15129104
-2.70435218,2.51847825,0.00155125,0.07427138,0.34128241,1.34437397,0.11147628,1.08547100,0.01466729,0.15099813
-2.69834917,2.54394873,0.00161540,0.07353260,0.33973191,1.36488462,0.11168933,1.09422712,0.01441396,0.15056204
-2.69234617,2.57372038,0.00167536,0.07275003,0.33897580,1.38938074,0.11222921,1.10346503,0.01415239,0.14999153
-2.68634317,2.60771331,0.00173028,0.07192643,0.33899458,1.41785393,0.11308323,1.11314410,0.01388429,0.14930306
-2.68034017,2.64585354,0.00177944,0.07106604,0.33976479,1.45027711,0.11423705,1.12324834,0.01361164,0.14852052
-2.67433717,2.68807723,0.00182226,0.07017440,0.34126105,1.48660953,0.11567551,1.13378476,0.01333662,0.14767453
-2.66833417,2.73433058,0.00185827,0.06925819,0.34345768,1.52680017,0.11738309,1.14477904,0.01306161,0.14680122
-2.66233117,2.78456542,0.00188720,0.06832495,0.34632987,1.57078921,0.11934441,1.15626875,0.01278910,0.14594058
-2.65632816,2.83873037,0.00190890,0.06738276,0.34985420,1.61850712,0.12154433,1.16829452,0.01252165,0.14513452
-2.65032516,2.89675827,0.00192338,0.06643987,0.35400856,1.66987147,0.12396802,1.18088977,0.01226181,0.14442461
-2.64432216,2.95855025,0.00193080,0.06550430,0.35877152,1.72478123,0.12660076,1.19406956,0.01201202,0.14384973
-2.63831916,3.02395766,0.00193142,0.06458340,0.36412111,1.78310900,0.12942762,1.20781938,0.01177452,0.14344366
-2.63231616,3.09276279,0.00192562,0.06368349,0.37003317,1.84469129,0.13243304,1.22208468,0.01155127,0.14323285
-2.62631316,3.16465979,0.00191387,0.06280945,0.37647932,1.90931764,0.13560033,1.23676186,0.01134386,0.14323432
-2.62031016,3.23923696,0.00189669,0.06196442,0.38342480,1.97671904,0.13891114,1.25169143,0.01115342,0.14345410
-2.61430715,3.31596203,0.00187464,0.06114952,0.39082617,2.04655649,0.14234491,1.26665396,0.01098056,0.14388594
-2.60830415,3.39417123,0.00184827,0.06036369,0.39862924,2.11841061,0.14587847,1.28136921,0.01082535,0.14451072
-2.60230115,3.47306373,0.00181813,0.05960362,0.40676723,2.19177301,0.14948564,1.29549875,0.01068727,0.14529638
-2.59629815,3.55170177,0.00178476,0.05886371,0.41515940,2.26604037,0.15313705,1.30865203,0.01056521,0.14619849
-2.59029515,3.62901750,0.00174863,0.05813624,0.42371024,2.34051190,0.15680006,1.32039589,0.01045751,0.14716144
-2.58429215,3.70382640,0.00171017,0.05741158,0.43230938,2.41439082,0.16043890,1.33026699,0.01036197,0.14812017
-2.57828914,3.77484735,0.00166972,0.05667851,0.44083225,2.48679030,0.16401502,1.33778677,0.01027597,0.14900242
-2.57228614,3.84072888,0.00162761,0.05592459,0.44914149,2.55674402,0.16748760,1.34247811,0.01019648,0.14973135
-2.56628314,3.90008072,0.00158407,0.05513668,0.45708923,2.62322156,0.17081431,1.34388309,0.01012025,0.15022840
-2.56028014,3.95150966,0.00153930,0.05430143,0.46452003,2.68514804,0.17395216,1.34158077,0.01004383,0.15041638
-2.55427714,3.99365835,0.00149344,0.05340584,0.47127452,2.74142788,0.17685855,1.33520429,0.00996375,0.15022242
-2.54827414,4.02524559,0.00144663,0.05243780,0.47719355,2.79097174,0.17949249,1.32445638,0.00987661,0.14958088
-2.54227114,4.04510646,0.00139897,0.05138668,0.48212276,2.83272581,0.18181576,1.30912259,0.00977920,0.14843593
-2.53626813,4.05223072,0.00135056,0.05024376,0.48591730,2.86570237,0.18379420,1.28908149,0.00966861,0.14674374
-2.53026513,4.04579784,0.00130151,0.04900273,0.48844663,2.88901047,0.18539897,1.26431152,0.00954230,0.14447421
-2.52426213,4.02520731,0.00125195,0.04766000,0.48959910,2.90188543,0.18660771,1.23489412,0.00939821,0.14161211
-2.51825913,3.99010294,0.00120202,0.04621495,0.48928624,2.90371603,0.18740557,1.20101299,0.00923481,0.13815764
-2.51225613,3.94039004,0.00115190,0.04467011,0.48744642,2.89406815,0.18778607,1.16294969,0.00905113,0.13412638
-2.50625313,3.87624500,0.00110180,0.04303114,0.48404784,2.87270382,0.18775178,1.12107569,0.00884676,0.12954870
-2.50025013,3.79811669,0.00105195,0.04130679,0.47909071,2.83959496,0.18731464,1.07584140,0.00862191,0.12446856
-2.49424712,3.70671972,0.00100262,0.03950864,0.47260845,2.79493096,0.18649604,1.02776269,0.00837732,0.11894191
-2.48824412,3.60301980,0.00095407,0.03765086,0.46466788,2.73911992,0.18532659,0.97740543,0.00811426,0.11303472
-2.48224112,3.48821187,0.00090661,0.03574974,0.45536843,2.67278335,0.18384547,0.92536900,0.00783444,0.10682064
-2.47623812,3.36369179,0.00086050,0.03382327,0.44484031,2.59674452,0.18209954,0.87226915,0.00754000,0.10037865
-2.47023512,3.23102276,0.00081602,0.03189055,0.43324173,2.51201087,0.18014205,0.81872117,0.00723336,0.09379053
-2.46423212,3.09189779,0.00077343,0.02997132,0.42075533,2.41975130,0.17803115,0.76532390,0.00691719,0.08713845
-2.45822911,2.94809959,0.00073295,0.02808530,0.40758391,2.32126904,0.17582808,0.71264519,0.00659431,0.08050268
-2.45222611,2.80145935,0.00069476,0.02625168,0.39394559,2.21797137,0.17359531,0.66120918,0.00626757,0.07395954
-2.44622311,2.65381595,0.00065899,0.02448855,0.38006871,2.11133712,0.17139447,0.61148593,0.00593983,0.06757965
-2.44022011,2.50697691,0.00062574,0.02281249,0.36618652,2.00288343,0.16928444,0.56388343,0.00561382,0.06142652
-2.43421711,2.36268233,0.00059504,0.02123808,0.35253201,1.89413269,0.16731936,0.51874231,0.00529210,0.05555548
-2.42821411,2.22257291,0.00056688,0.01977763,0.33933291,1.78658094,0.16554696,0.47633300,0.00497704,0.05001301
-2.42221111,2.08816278,0.00054118,0.01844092,0.32680715,1.68166868,0.16400714,0.43685551,0.00467070,0.04483645
-2.41620810,1.96081781,0.00051785,0.01723505,0.31515888,1.58075482,0.16273082,0.40044132,0.00437487,0.04005399
-2.41020510,1.84173955,0.00049674,0.01616440,0.30457512,1.48509445,0.16173928,0.36715729,0.00409102,0.03568501
-2.40420210,1.73195489,0.00047766,0.01523067,0.29522305,1.39582083,0.16104387,0.33701125,0.00382028,0.03174064
-2.39819910,1.63231108,0.00046042,0.01443302,0.28724818,1.31393157,0.16064617,0.30995877,0.00356349,0.02822457
-2.39219610,1.54347573,0.00044479,0.01376830,0.28077302,1.24027918,0.16053864,0.28591081,0.00332118,0.02513392
-2.38619310,1.46594104,0.00043057,0.01323130,0.27589656,1.17556553,0.16070554,0.26474183,0.00309363,0.02246027
-2.38019010,1.40003141,0.00041754,0.01281513,0.27269414,1.12033996,0.16112427,0.24629806,0.00288087,0.02019070
-2.37418709,1.34591372,0.00040549,0.01251159,0.27121788,1.07500043,0.16176692,0.23040547,0.00268272,0.01830883
-2.36818409,1.30360919,0.00039422,0.01231157,0.27149738,1.03979719,0.16260191,0.21687730,0.00249888,0.01679579
-2.36218109,1.27300618,0.00038358,0.01220547,0.27354058,1.01483837,0.16359575,0.20552079,0.00232890,0.01563113
-2.35617809,1.25387310,0.00037343,0.01218366,0.27733485,1.00009706,0.16471466,0.19614306,0.00217227,0.01479361
-2.35017509,1.24587087,0.00036365,0.01223680,0.28284801,0.99541929,0.16592607,0.18855595,0.00202843,0.01426191
-2.34417209,1.24856467,0.00035415,0.01235626,0.29002938,1.00053267,0.16719986,0.18257984,0.00189679,0.01401517
-2.33816908,1.26143460,0.00034488,0.01253437,0.29881082,1.01505554,0.16850922,0.17804639,0.00177680,0.01403341
-2.33216608,1.28388552,0.00033582,0.01276475,0.30910775,1.03850644,0.16983127,0.17480035,0.00166793,0.01429788
-2.32616308,1.31525596,0.00032695,0.01304239,0.32082022,1.07031397,0.17114724,0.17270044,0.00156968,0.01479127
-2.32016008,1.35482666,0.00031829,0.01336388,0.33383410,1.10982726,0.17244229,0.17161956,0.00148162,0.01549782
-2.31415708,1.40182904,0.00030987,0.01372736,0.34802244,1.15632715,0.17370501,0.17144435,0.00140339,0.01640333
-2.30815408,1.45545402,0.00030176,0.01413252,0.36324711,1.20903827,0.17492675,0.17207436,0.00133465,0.01749521
-2.30215108,1.51486162,0.00029402,0.01458049,0.37936080,1.26714218,0.17610064,0.17342093,0.00127514,0.01876237
-2.29614807,1.57919160,0.00028674,0.01507367,0.39620941,1.32979167,0.17722067,0.17540598,0.00122467,0.02019513
-2.29014507,1.64757542,0.00028003,0.01561550,0.41363471,1.39612605,0.17828061,0.17796072,0.00118306,0.02178512
-2.28414207,1.71914926,0.00027399,0.01621017,0.43147753,1.46528741,0.17927320,0.18102454,0.00115019,0.02352513
-2.27813907,1.79306820,0.00026878,0.01686230,0.44958105,1.53643727,0.18018936,0.18454399,0.00112600,0.02540899
-2.27213607,1.86852082,0.00026455,0.01757658,0.46779432,1.60877327,0.18101773,0.18847191,0.00111044,0.02743144
-2.26613307,1.94474385,0.00026150,0.01835741,0.48597570,1.68154512,0.18174441,0.19276685,0.00110350,0.02958793
-2.26013007,2.02103600,0.00025984,0.01920850,0.50399615,1.75406923,0.18235301,0.19739249,0.00110522,0.03187453
-2.25412706,2.09677019,0.00025983,0.02013255,0.52174199,1.82574105,0.18282496,0.20231724,0.00111566,0.03428773
-2.24812406,2.17140327,0.00026174,0.02113083,0.53911711,1.89604457,0.18314009,0.20751389,0.00113491,0.03682426
-2.24212106,2.24448256,0.00026590,0.02220291,0.55604438,1.96455809,0.18327731,0.21295912,0.00116308,0.03948090
-2.23611806,2.31564841,0.00027267,0.02334636,0.57246602,2.03095596,0.18321553,0.21863300,0.00120032,0.04225423
-2.23011506,2.38463242,0.00028242,0.02455652,0.58834302,2.09500585,0.18293453,0.22451827,0.00124676,0.04514044
-2.22411206,2.45125114,0.00029558,0.02582638,0.60365343,2.15656149,0.18241583,0.23059947,0.00130256,0.04813499
-2.21810905,2.51539528,0.00031259,0.02714643,0.61838967,2.21555116,0.18164355,0.23686186,0.00136784,0.05123242
-2.21210605,2.57701486,0.00033389,0.02850471,0.63255491,2.27196239,0.18060502,0.24329008,0.00144270,0.05442596
-2.20610305,2.63610109,0.00035993,0.02988688,0.64615876,2.32582361,0.17929121,0.24986681,0.00152716,0.05770734
-2.20010005,2.69266585,0.00039118,0.03127636,0.65921245,2.37718373,0.17769709,0.25657125,0.00162121,0.06106645
-2.19409705,2.74672003,0.00042804,0.03265468,0.67172387,2.42609086,0.17582157,0.26337765,0.00172469,0.06449114
-2.18809405,2.79825198,0.00047091,0.03400176,0.68369273,2.47257134,0.17366743,0.27025400,0.00183734,0.06796699
-2.18209105,2.84720756,0.00052012,0.03529639,0.69510615,2.51661037,0.17124096,0.27716092,0.00195875,0.07147720
-2.17608804,2.89347300,0.00057597,0.03651677,0.70593497,2.55813559,0.16855155,0.28405097,0.00208838,0.07500250
-2.17008504,2.93686183,0.00063864,0.03764104,0.71613113,2.59700440,0.16561120,0.29086833,0.00222551,0.07852122
-2.16408204,2.97710690,0.00070828,0.03864795,0.72562613,2.63299621,0.16243396,0.29754909,0.00236924,0.08200937
-2.15807904,3.01385811,0.00078494,0.03951747,0.73433095,2.66580998,0.15903550,0.30402207,0.00251856,0.08544093
-2.15207604,3.04668634,0.00086858,0.04023147,0.74213727,2.69506748,0.15543264,0.31021029,0.00267228,0.08878817
-2.14607304,3.07509355,0.00095911,0.04077426,0.74892010,2.72032223,0.15164310,0.31603299,0.00282914,0.09202212
-2.14007004,3.09852870,0.00105637,0.04113323,0.75454168,2.74107375,0.14768531,0.32140822,0.00298779,0.09511319
-2.13406703,3.11640889,0.00116013,0.04129927,0.75885650,2.75678657,0.14357839,0.32625585,0.00314688,0.09803180
-2.12806403,3.12814469,0.00127015,0.04126715,0.76171720,2.76691299,0.13934219,0.33050090,0.00330507,0.10074917
-2.12206103,3.13316854,0.00138619,0.04103580,0.76298111,2.77091871,0.13499756,0.33407704,0.00346113,0.10323814
-2.11605803,3.13096471,0.00150800,0.04060839,0.76251713,2.76830985,0.13056656,0.33693010,0.00361395,0.10547404
-2.11005503,3.12109943,0.00163540,0.03999234,0.76021267,2.75866029,0.12607274,0.33902134,0.00376266,0.10743560
-2.10405203,3.10324976,0.00176825,0.03919911,0.75598029,2.74163789,0.12154147,0.34033042,0.00390662,0.10910572
-2.09804902,3.07722958,0.00190651,0.03824393,0.74976381,2.71702840,0.11700013,0.34085780,0.00404547,0.11047238
-2.09204602,3.04301161,0.00205023,0.03714533,0.74154368,2.68475591,0.11247824,0.34062637,0.00417918,0.11152924
-2.08604302,3.00074412,0.00219957,0.03592462,0.73134125,2.64489890,0.10800751,0.33968242,0.00430806,0.11227628
-2.08004002,2.95076178,0.00235481,0.03460521,0.71922191,2.59770112,0.10362165,0.33809550,0.00443271,0.11272021
-2.07403702,2.89358967,0.00251633,0.03321195,0.70529686,2.54357681,0.09935614,0.33595752,0.00455405,0.11287467
-2.06803402,2.82994052,0.00268459,0.03177037,0.68972352,2.48310987,0.09524771,0.33338073,0.00467322,0.11276025
-2.06203102,2.76070494,0.00286012,0.03030594,0.67270437,2.41704717,0.09133383,0.33049496,0.00479156,0.11240433
-2.05602801,2.68693504,0.00304351,0.02884334,0.65448447,2.34628588,0.08765192,0.32744393,0.00491048,0.11184059
-2.05002501,2.60982204,0.00323532,0.02740582,0.63534748,2.27185562,0.08423862,0.32438102,0.00503140,0.11110839
-2.04402201,2.53066864,0.00343610,0.02601457,0.61561032,2.19489571,0.08112890,0.32146448,0.00515565,0.11025191
-2.03801901,2.45085716,0.00364629,0.02468822,0.59561669,2.11662856,0.07835517,0.31885246,0.00528432,0.10931911
-2.03201601,2.37181468,0.00386624,0.02344248,0.57572950,2.03833006,0.07594650,0.31669803,0.00541823,0.10836051
-2.02601301,2.29497640,0.00409612,0.02228981,0.55632240,1.96129785,0.07392777,0.31514430,0.00555777,0.10742796
-2.02001001,2.22174856,0.00433594,0.02123930,0.53777073,1.88681880,0.07231910,0.31432011,0.00570285,0.10657325
-2.01400700,2.15347219,0.00458548,0.02029664,0.52044203,1.81613658,0.07113522,0.31433633,0.00585287,0.10584679
-2.00800400,2.09138905,0.00484430,0.01946420,0.50468645,1.75042046,0.07038514,0.31528290,0.00600668,0.10529630
-2.00200100,2.03661073,0.00511174,0.01874124,0.49082726,1.69073637,0.07007193,0.31722699,0.00616254,0.10496559
-1.99599800,1.99009208,0.00538693,0.01812423,0.47915194,1.63802107,0.07019264,0.32021202,0.00631824,0.10489353
-1.98999500,1.95260964,0.00566875,0.01760720,0.46990390,1.59306030,0.07073847,0.32425788,0.00647109,0.10511310
-1.98399200,1.92474575,0.00595595,0.01718223,0.46327535,1.55647150,0.07169497,0.32936212,0.00661806,0.10565076
-1.97798899,1.90687880,0.00624706,0.01683991,0.45940143,1.52869157,0.07304247,0.33550213,0.00675589,0.10652594
-1.97198599,1.89917955,0.00654053,0.01656993,0.45835587,1.50996999,0.07475656,0.34263810,0.00688123,0.10775081
-1.96598299,1.90161376,0.00683464,0.01636155,0.46014852,1.50036749,0.07680869,0.35071670,0.00699082,0.10933024
-1.95997999,1.91395065,0.00712764,0.01620416,0.46472459,1.49976007,0.07916674,0.35967515,0.00708162,0.11126203
-1.95397699,1.93577670,0.00741769,0.01608778,0.47196598,1.50784815,0.08179571,0.36944563,0.00715101,0.11353723
-1.94797399,1.96651436,0.00770289,0.01600347,0.48169447,1.52417049,0.08465836,0.37995960,0.00719692,0.11614077
-1.94197099,2.00544467,0.00798130,0.01594379,0.49367684,1.54812227,0.08771580,0.39115201,0.00721796,0.11905207
-1.93596798,2.05173291,0.00825096,0.01590304,0.50763161,1.57897645,0.09092815,0.40296513,0.00721357,0.12224588
-1.92996498,2.10445641,0.00850983,0.01587758,0.52323733,1.61590784,0.09425507,0.41535183,0.00718408,0.12569315
-1.92396198,2.16263340,0.00875586,0.01586590,0.54014195,1.65801872,0.09765627,0.42827813,0.00713072,0.12936190
-1.91795898,2.22525178,0.00898691,0.01586878,0.55797304,1.70436513,0.10109205,0.44172508,0.00705569,0.13321816
-1.91195598,2.29129697,0.00920084,0.01588918,0.57634832,1.75398288,0.10452370,0.45568973,0.00696210,0.13722687
-1.90595298,2.35977763,0.00939543,0.01593222,0.59488625,1.80591226,0.10791396,0.47018525,0.00685389,0.14135271
-1.89994997,2.42974865,0.00956847,0.01600495,0.61321604,1.85922067,0.11122745,0.48524033,0.00673576,0.14556088
