energy_ev,total_up,Ca_p_up,Ca_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-3.02851426,3.88710525,0.02582626,0.00000000,0.00739911,0.62896859,0.02374422,2.38233923,1.26191552,0.55280737
-3.02251126,3.80224731,0.02484644,0.00000000,0.00729224,0.60340958,0.02309929,2.34648179,1.23562575,0.54293510
-3.01650825,3.72305843,0.02389068,0.00000000,0.00726314,0.57716815,0.02259353,2.31638771,1.21000637,0.53326720
-3.01050525,3.65094380,0.02297189,0.00000000,0.00731313,0.55069564,0.02223140,2.29273142,1.18556236,0.52397406
-3.00450225,3.58714435,0.02210217,0.00000000,0.00744266,0.52443161,0.02201485,2.27606426,1.16276357,0.51520922
-2.99849925,3.53270676,0.02129249,0.00000000,0.00765132,0.49879313,0.02194332,2.26679998,1.14203133,0.50710609
-2.99249625,3.48845918,0.02055247,0.00000000,0.00793788,0.47416527,0.02201388,2.26520340,1.12372698,0.49977562
-2.98649325,3.45499336,0.01989013,0.00000000,0.00830024,0.45089311,0.02222128,2.27138251,1.10814244,0.49330491
-2.98049025,3.43265333,0.01931177,0.00000000,0.00873545,0.42927524,0.02255816,2.28528418,1.09549318,0.48775669
-2.97448724,3.42153058,0.01882186,0.00000000,0.00923971,0.40955896,0.02301517,2.30669353,1.08591357,0.48316957
-2.96848424,3.42146577,0.01842301,0.00000000,0.00980831,0.39193712,0.02358117,2.33523696,1.07945465,0.47955907
-2.96248124,3.43205653,0.01811602,0.00000000,0.01043565,0.37654648,0.02424346,2.37038888,1.07608429,0.47691915
-2.95647824,3.45267094,0.01789989,0.00000000,0.01111521,0.36346765,0.02498793,2.41148190,1.07568949,0.47522410
-2.95047524,3.48246609,0.01777203,0.00000000,0.01183950,0.35272629,0.02579935,2.45772038,1.07808080,0.47443080
-2.94447224,3.52041119,0.01772834,0.00000000,0.01260011,0.34429553,0.02666153,2.50819693,1.08299845,0.47448099
-2.93846923,3.56531441,0.01776341,0.00000000,0.01338771,0.33809948,0.02755762,2.56191169,1.09012006,0.47530366
-2.93246623,3.61585282,0.01787080,0.00000000,0.01419212,0.33401758,0.02847032,2.61779380,1.09906966,0.47681726
-2.92646323,3.67060469,0.01804315,0.00000000,0.01500237,0.33188967,0.02938214,2.67472479,1.10942771,0.47893192
-2.92046023,3.72808338,0.01827252,0.00000000,0.01580684,0.33152167,0.03027570,2.73156319,1.12074193,0.48155137
-2.91445723,3.78677205,0.01855054,0.00000000,0.01659343,0.33269173,0.03113396,2.78716990,1.13253874,0.48457488
-2.90845423,3.84515849,0.01886865,0.00000000,0.01734976,0.33515665,0.03194056,2.84043372,1.14433492,0.48789890
-2.90245123,3.90176939,0.01921829,0.00000000,0.01806339,0.33865856,0.03268009,2.89029629,1.15564946,0.49141877
-2.89644822,3.95520311,0.01959109,0.00000000,0.01872212,0.34293163,0.03333841,2.93577593,1.16601520,0.49503026
-2.89044522,4.00416056,0.01997901,0.00000000,0.01931429,0.34770879,0.03390295,2.97598966,1.17499022,0.49863118
-2.88444222,4.04747325,0.02037447,0.00000000,0.01982906,0.35272824,0.03436299,3.01017290,1.18216855,0.50212296
-2.87843922,4.08412805,0.02077043,0.00000000,0.02025673,0.35773973,0.03470996,3.03769619,1.18719006,0.50541232
-2.87243622,4.11328811,0.02116049,0.00000000,0.02058907,0.36251037,0.03493772,3.05807859,1.18974938,0.50841288
-2.86643322,4.13430940,0.02153894,0.00000000,0.02081954,0.36682988,0.03504272,3.07099743,1.18960340,0.51104695
-2.86043022,4.14675283,0.02190077,0.00000000,0.02094357,0.37051519,0.03502427,3.07629421,1.18657737,0.51324715
-2.85442721,4.15039143,0.02224170,0.00000000,0.02095872,0.37341423,0.03488457,3.07397663,1.18056923,0.51495806
-2.84842421,4.14521304,0.02255820,0.00000000,0.02086480,0.37540881,0.03462888,3.06421681,1.17155215,0.51613777
-2.84242121,4.13141829,0.02284749,0.00000000,0.02066392,0.37641654,0.03426547,3.04734616,1.15957509,0.51675922
-2.83641821,4.10941455,0.02310756,0.00000000,0.02036049,0.37639170,0.03380553,3.02384714,1.14476144,0.51681138
-2.83041521,4.07980619,0.02333718,0.00000000,0.01996108,0.37532510,0.03326309,2.99434254,1.12730575,0.51630015
-2.82441221,4.04338177,0.02353591,0.00000000,0.01947433,0.37324294,0.03265479,2.95958296,1.10746863,0.51524899
-2.81840920,4.00109895,0.02370419,0.00000000,0.01891064,0.37020468,0.03199954,2.92043294,1.08557006,0.51369921
-2.81240620,3.95406765,0.02384335,0.00000000,0.01828195,0.36630015,0.03131825,2.87785657,1.06198139,0.51171001
-2.80640320,3.90353226,0.02395567,0.00000000,0.01760137,0.36164584,0.03063340,2.83290301,1.03711620,0.50935806
-2.80040020,3.85085326,0.02404448,0.00000000,0.01688286,0.35638067,0.02996852,2.78669242,1.01142057,0.50673693
-2.79439720,3.79748889,0.02411422,0.00000000,0.01614083,0.35066137,0.02934777,2.74040243,0.98536286,0.50395600
-2.78839420,3.74497669,0.02417050,0.00000000,0.01538974,0.34465758,0.02879535,2.69525550,0.95942355,0.50113923
-2.78239120,3.69491528,0.02422012,0.00000000,0.01464379,0.33854687,0.02833496,2.65250672,0.93408532,0.49842345
-2.77638819,3.64894582,0.02427117,0.00000000,0.01391650,0.33250985,0.02798920,2.61343206,0.90982366,0.49595635
-2.77038519,3.60873295,0.02433292,0.00000000,0.01322045,0.32672539,0.02777901,2.57931639,0.88709822,0.49389419
-2.76438219,3.57594449,0.02441585,0.00000000,0.01256696,0.32136624,0.02772311,2.55144083,0.86634504,0.49239897
-2.75837919,3.55222944,0.02453149,0.00000000,0.01196585,0.31659487,0.02783741,2.53106868,0.84796968,0.49163538
-2.75237619,3.53919347,0.02469226,0.00000000,0.01142529,0.31255985,0.02813454,2.51942934,0.83234129,0.49176721
-2.74637319,3.53837163,0.02491123,0.00000000,0.01095160,0.30939258,0.02862333,2.51769978,0.81978755,0.49295353
-2.74037019,3.55119774,0.02520184,0.00000000,0.01054923,0.30720449,0.02930846,2.52698297,0.81059040,0.49534440
-2.73436718,3.57897061,0.02557747,0.00000000,0.01022066,0.30608469,0.03019005,2.54828337,0.80498240,0.49907637
-2.72836418,3.62281733,0.02605111,0.00000000,0.00996644,0.30609811,0.03126351,2.58247946,0.80314363,0.50426783
-2.72236118,3.68365445,0.02663480,0.00000000,0.00978522,0.30728401,0.03251931,2.63029392,0.80519914,0.51101432
-2.71635818,3.76214804,0.02733919,0.00000000,0.00967388,0.30965503,0.03394304,2.69226230,0.81121662,0.51938395
-2.71035518,3.85867438,0.02817300,0.00000000,0.00962762,0.31319665,0.03551551,2.76870125,0.82120456,0.52941321
-2.70435218,3.97328303,0.02914253,0.00000000,0.00964015,0.31786724,0.03721300,2.85967802,0.83511077,0.54110334
-2.69834917,4.10566441,0.03025120,0.00000000,0.00970390,0.32359856,0.03900768,2.96498279,0.85282131,0.55441745
-2.69234617,4.25512430,0.03149916,0.00000000,0.00981021,0.33029686,0.04086816,3.08410574,0.87416004,0.56927868
-2.68634317,4.42056738,0.03288293,0.00000000,0.00994963,0.33784469,0.04276019,3.21622084,0.89888899,0.58556954
-2.68034017,4.60049195,0.03439526,0.00000000,0.01011214,0.34610317,0.04464744,3.36017807,0.92670950,0.60313259
-2.67433717,4.79299759,0.03602502,0.00000000,0.01028742,0.35491506,0.04649248,3.51450567,0.95726459,0.62177262
-2.66833417,4.99580697,0.03775729,0.00000000,0.01046519,0.36410835,0.04825771,3.67742368,0.99014252,0.64126023
-2.66233117,5.20630253,0.03957359,0.00000000,0.01063543,0.37350043,0.04990641,3.84686932,1.02488172,0.66133692
-2.65632816,5.42157768,0.04145225,0.00000000,0.01078864,0.38290282,0.05140378,4.02053457,1.06097722,0.68172147
-2.65032516,5.63850187,0.04336894,0.00000000,0.01091616,0.39212611,0.05271796,4.19591523,1.09788842,0.70211745
-2.64432216,5.85379750,0.04529736,0.00000000,0.01101030,0.40098524,0.05382091,4.37037033,1.13504832,0.72222159
-2.63831916,6.06412635,0.04720999,0.00000000,0.01106460,0.40930472,0.05468928,4.54119013,1.17187383,0.74173268
-2.63231616,6.26618220,0.04907892,0.00000000,0.01107397,0.41692375,0.05530505,4.70567011,1.20777716,0.76036066
-2.62631316,6.45678591,0.05087677,0.00000000,0.01103476,0.42370087,0.05565605,4.86118816,1.24217775,0.77783541
-2.62031016,6.63297891,0.05257756,0.00000000,0.01094486,0.42951814,0.05573622,5.00528160,1.27451459,0.79391504
-2.61430715,6.79211093,0.05415753,0.00000000,0.01080373,0.43428449,0.05554575,5.13572073,1.30425838,0.80839306
-2.60830415,6.93191783,0.05559591,0.00000000,0.01061230,0.43793819,0.05509098,5.25057538,1.33092322,0.82110436
-2.60230115,7.05058608,0.05687557,0.00000000,0.01037298,0.44044832,0.05438401,5.34827149,1.35407743,0.83192956
-2.59629815,7.14680060,0.05798345,0.00000000,0.01008947,0.44181510,0.05344232,5.42763483,1.37335304,0.84079758
-2.59029515,7.21977405,0.05891090,0.00000000,0.00976665,0.44206922,0.05228802,5.48792006,1.38845380,0.84768643
-2.58429215,7.26925607,0.05965374,0.00000000,0.00941036,0.44127007,0.05094710,5.52882358,1.39916129,0.85262214
-2.57828914,7.29552257,0.06021224,0.00000000,0.00902725,0.43950299,0.04944858,5.55047993,1.40533906,0.85567592
-2.57228614,7.29934588,0.06059079,0.00000000,0.00862450,0.43687586,0.04782357,5.55344203,1.40693477,0.85695985
-2.56628314,7.28194766,0.06079749,0.00000000,0.00820967,0.43351489,0.04610431,5.53864672,1.40398012,0.85662120
-2.56028014,7.24493760,0.06084361,0.00000000,0.00779044,0.42956015,0.04432330,5.50736763,1.39658890,0.85483585
-2.55427714,7.19024139,0.06074290,0.00000000,0.00737442,0.42516083,0.04251242,5.46115822,1.38495317,0.85180109
-2.54827414,7.12002211,0.06051093,0.00000000,0.00696897,0.42047056,0.04070221,5.40178810,1.36933781,0.84772821
-2.54227114,7.03659920,0.06016435,0.00000000,0.00658106,0.41564292,0.03892119,5.33117635,1.35007372,0.84283521
-2.53626813,6.94236939,0.05972023,0.00000000,0.00621708,0.41082740,0.03719538,5.25132504,1.32754994,0.83734001
-2.53026513,6.83973330,0.05919549,0.00000000,0.00588278,0.40616583,0.03554792,5.16425661,1.30220492,0.83145443
-2.52426213,6.73103119,0.05860642,0.00000000,0.00558318,0.40178946,0.03399884,5.07195772,1.27451741,0.82537914
-2.51825913,6.61849010,0.05796835,0.00000000,0.00532252,0.39781670,0.03256499,4.97633202,1.24499688,0.81929975
-2.51225613,6.50418416,0.05729544,0.00000000,0.00510420,0.39435150,0.03126005,4.87916336,1.21417410,0.81338405
-2.50625313,6.39000855,0.05660067,0.00000000,0.00493082,0.39148230,0.03009467,4.78209028,1.18259173,0.80778054
-2.50025013,6.27766668,0.05589594,0.00000000,0.00480419,0.38928152,0.02907674,4.68659153,1.15079517,0.80261787
-2.49424712,6.16866931,0.05519227,0.00000000,0.00472531,0.38780543,0.02821160,4.59398211,1.11932384,0.79800532
-2.48824412,6.06434350,0.05450012,0.00000000,0.00469449,0.38709428,0.02750244,4.50541797,1.08870278,0.79403391
-2.48224112,5.96584863,0.05382974,0.00000000,0.00471134,0.38717262,0.02695059,4.42190765,1.05943467,0.79077797
-2.47623812,5.87419675,0.05319152,0.00000000,0.00477483,0.38804960,0.02655586,4.34432827,1.03199232,0.78829696
-2.47023512,5.79027384,0.05259630,0.00000000,0.00488338,0.38971920,0.02631683,4.27344345,1.00681144,0.78663713
-2.46423212,5.71485933,0.05205568,0.00000000,0.00503491,0.39216045,0.02623113,4.20992066,0.98428397,0.78583297
-2.45822911,5.64864117,0.05158208,0.00000000,0.00522687,0.39533738,0.02629558,4.15434582,0.96475166,0.78590815
-2.45222611,5.59222464,0.05118881,0.00000000,0.00545629,0.39919896,0.02650638,4.10723323,0.94850021,0.78687590
-2.44622311,5.54613349,0.05088992,0.00000000,0.00571990,0.40367893,0.02685910,4.06902980,0.93575383,0.78873864
-2.44022011,5.51080308,0.05069988,0.00000000,0.00601409,0.40869566,0.02734874,4.04011266,0.92667049,0.79148705
-2.43421711,5.48656587,0.05063320,0.00000000,0.00633501,0.41415220,0.02796960,4.02078037,0.92133787,0.79509846
-2.42821411,5.47363039,0.05070385,0.00000000,0.00667860,0.41993651,0.02871521,4.01123839,0.91977028,0.79953483
-2.42221111,5.47205542,0.05092458,0.00000000,0.00704064,0.42592216,0.02957814,4.01157990,0.92190660,0.80474046
-2.41620810,5.48172180,0.05130625,0.00000000,0.00741678,0.43196943,0.03054986,4.02176382,0.92760956,0.81063971
-2.41020510,5.50230444,0.05185709,0.00000000,0.00780259,0.43792707,0.03162052,4.04159201,0.93666649,0.81713489
-2.40420210,5.53324733,0.05258198,0.00000000,0.00819362,0.44363457,0.03277882,4.07068784,0.94879167,0.82410471
-2.39819910,5.57374428,0.05348181,0.00000000,0.00858543,0.44892515,0.03401188,4.10847835,0.96363043,0.83140346
-2.39219610,5.62272769,0.05455303,0.00000000,0.00897363,0.45362925,0.03530512,4.15418207,0.98076507,0.83886119
-2.38619310,5.67886749,0.05578722,0.00000000,0.00935396,0.45757852,0.03664229,4.20680419,0.99972256,0.84628508
-2.38019010,5.74058150,0.05717096,0.00000000,0.00972231,0.46061018,0.03800549,4.26514054,1.01998406,0.85346208
-2.37418709,5.80605792,0.05868582,0.00000000,0.01007480,0.46257157,0.03937533,4.32779092,1.04099586,0.86016291
-2.36818409,5.87328996,0.06030864,0.00000000,0.01040781,0.46332465,0.04073113,4.39318241,1.06218186,0.86614737
-2.36218109,5.94012184,0.06201192,0.00000000,0.01071805,0.46275036,0.04205125,4.45960184,1.08295689,0.87117087
-2.35617809,6.00430459,0.06376451,0.00000000,0.01100262,0.46075251,0.04331344,4.52523694,1.10274086,0.87499194
-2.35017509,6.06355971,0.06553238,0.00000000,0.01125900,0.45726115,0.04449533,4.58822440,1.12097299,0.87738059
-2.34417209,6.11564813,0.06727962,0.00000000,0.01148515,0.45223516,0.04557491,4.64670320,1.13712591,0.87812699
-2.33816908,6.15844155,0.06896945,0.00000000,0.01167953,0.44566396,0.04653107,4.69887098,1.15071904,0.87705032
-2.33216608,6.18999316,0.07056538,0.00000000,0.01184110,0.43756831,0.04734416,4.74304108,1.16133077,0.87400723
-2.32616308,6.20860475,0.07203231,0.00000000,0.01196935,0.42800012,0.04799652,4.77769785,1.16860909,0.86889966
-2.32016008,6.21288726,0.07333760,0.00000000,0.01206429,0.41704131,0.04847301,4.80154793,1.17228021,0.86168145
-2.31415708,6.20181229,0.07445217,0.00000000,0.01212647,0.40480178,0.04876142,4.81356530,1.17215498,0.85236354
-2.30815408,6.17475236,0.07535133,0.00000000,0.01215690,0.39141662,0.04885292,4.81302829,1.16813276,0.84101747
-2.30215108,6.13150826,0.07601554,0.00000000,0.01215703,0.37704265,0.04874229,4.79954696,1.16020275,0.82777672
-2.29614807,6.07232260,0.07643103,0.00000000,0.01212873,0.36185447,0.04842811,4.77307992,1.14844267,0.81283608
-2.29014507,5.99787886,0.07659015,0.00000000,0.01207417,0.34604025,0.04791284,4.73393990,1.13301499,0.79644872
-2.28414207,5.90928621,0.07649159,0.00000000,0.01199575,0.32979730,0.04720276,4.68278789,1.11416075,0.77892107
-2.27813907,5.80805076,0.07614030,0.00000000,0.01189607,0.31332774,0.04630779,4.62061622,1.09219142,0.76060573
-2.27213607,5.69603431,0.07554732,0.00000000,0.01177777,0.29683426,0.04524119,4.54872117,1.06747896,0.74189249
-2.26613307,5.57540222,0.07472937,0.00000000,0.01164347,0.28051622,0.04401921,4.46866623,1.04044461,0.72319781
-2.26013007,5.44856220,0.07370826,0.00000000,0.01149568,0.26456614,0.04266062,4.38223721,1.01154674,0.70495309
-2.25412706,5.31809608,0.07251017,0.00000000,0.01133673,0.24916653,0.04118614,4.29139077,0.98126819,0.68759220
-2.24812406,5.18668681,0.07116484,0.00000000,0.01116866,0.23448727,0.03961790,4.19819792,0.95010352,0.67153853
-2.24212106,5.05704275,0.06970465,0.00000000,0.01099322,0.22068342,0.03797885,4.10478430,0.91854660,0.65719219
-2.23611806,4.93182154,0.06816360,0.00000000,0.01081177,0.20789343,0.03629212,4.01326888,0.88707866,0.64491769
-2.23011506,4.81355562,0.06657633,0.00000000,0.01062531,0.19623779,0.03458050,3.92570278,0.85615739,0.63503243
-2.22411206,4.70458111,0.06497710,0.00000000,0.01043442,0.18581791,0.03286586,3.84400980,0.82620703,0.62779661
-2.21810905,4.60697218,0.06339881,0.00000000,0.01023935,0.17671539,0.03116867,3.76993036,0.79760970,0.62340462
-2.21210605,4.52248218,0.06187203,0.00000000,0.01003996,0.16899135,0.02950762,3.70496999,0.77069814,0.62197838
-2.20610305,4.45249311,0.06042421,0.00000000,0.00983587,0.16268604,0.02789923,3.65035406,0.74574984,0.62356270
-2.20010005,4.39797464,0.05907886,0.00000000,0.00962644,0.15781851,0.02635761,3.60698967,0.72298258,0.62812295
-2.19409705,4.35945380,0.05785498,0.00000000,0.00941089,0.15438634,0.02489430,3.57543596,0.70255141,0.63554499
-2.18809405,4.33699614,0.05676650,0.00000000,0.00918838,0.15236557,0.02351814,3.55588373,0.68454707,0.64563741
-2.18209105,4.33019919,0.05582200,0.00000000,0.00895805,0.15171067,0.02223531,3.54814520,0.66899574,0.65813611
-2.17608804,4.33819862,0.05502451,0.00000000,0.00871915,0.15235479,0.02104931,3.55165448,0.65586022,0.67271094
-2.17008504,4.35968740,0.05437150,0.00000000,0.00847108,0.15421015,0.01996118,3.56547918,0.64504241,0.68897442
-2.16408204,4.39294786,0.05385511,0.00000000,0.00821346,0.15716880,0.01896960,3.58834312,0.63638712,0.70649214
-2.15807904,4.43589636,0.05346243,0.00000000,0.00794617,0.16110378,0.01807119,3.61866019,0.62968715,0.72479459
-2.15207604,4.48613970,0.05317609,0.00000000,0.00766941,0.16587063,0.01726075,3.65457857,0.62468960,0.74339023
-2.14607304,4.54104229,0.05297492,0.00000000,0.00738368,0.17130955,0.01653159,3.69403449,0.62110342,0.76177915
-2.14007004,4.59780224,0.05283474,0.00000000,0.00708983,0.17724799,0.01587585,3.73481419,0.61860795,0.77946722
-2.13406703,4.65353461,0.05272929,0.00000000,0.00678901,0.18350379,0.01528483,3.77462236,0.61686244,0.79598005
-2.12806403,4.70535928,0.05263126,0.00000000,0.00648266,0.18988894,0.01474937,3.81115497,0.61551634,0.81087651
-2.12206103,4.75049065,0.05251329,0.00000000,0.00617250,0.19621366,0.01426018,3.84217415,0.61422005,0.82376130
-2.11605803,4.78632633,0.05234903,0.00000000,0.00586043,0.20229095,0.01380815,3.86558245,0.61263596,0.83429611
-2.11005503,4.81053157,0.05211415,0.00000000,0.00554856,0.20794130,0.01338469,3.87949385,0.61044936,0.84220919
-2.10405203,4.82111628,0.05178726,0.00000000,0.00523909,0.21299749,0.01298202,3.88229868,0.60737897,0.84730275
-2.09804902,4.81650175,0.05135073,0.00000000,0.00493428,0.21730934,0.01259342,3.87272003,0.60318664,0.84945821
-2.09204602,4.79557435,0.05079132,0.00000000,0.00463643,0.22074806,0.01221348,3.84985908,0.59768585,0.84863892
-2.08604302,4.75772392,0.05010071,0.00000000,0.00434779,0.22321019,0.01183827,3.81322777,0.59074877,0.84489039
-2.08004002,4.70286537,0.04927571,0.00000000,0.00407055,0.22462080,0.01146551,3.76276705,0.58231151,0.83833800
-2.07403702,4.63144233,0.04831838,0.00000000,0.00380678,0.22493594,0.01109471,3.69885021,0.57237733,0.82918232
-2.06803402,4.54441290,0.04723583,0.00000000,0.00355843,0.22414406,0.01072719,3.62227103,0.56101771,0.81769215
-2.06203102,4.44321798,0.04603993,0.00000000,0.00332729,0.22226641,0.01036621,3.53421727,0.54837116,0.80419571
-2.05602801,4.32973353,0.04474671,0.00000000,0.00311494,0.21935631,0.01001690,3.43623082,0.53463979,0.78907017
-2.05002501,4.20620898,0.04337566,0.00000000,0.00292280,0.21549746,0.00968629,3.33015623,0.52008390,0.77273002
-2.04402201,4.07519437,0.04194895,0.00000000,0.00275206,0.21080108,0.00938318,3.21808000,0.50501457,0.75561465
-2.03801901,3.93945934,0.04049044,0.00000000,0.00260370,0.20540224,0.00911813,3.10226340,0.48978477,0.73817568
-2.03201601,3.80190753,0.03902478,0.00000000,0.00247847,0.19945541,0.00890326,2.98507151,0.47477916,0.72086426
-2.02601301,3.66548969,0.03757641,0.00000000,0.00237691,0.19312945,0.00875212,2.86890183,0.46040307,0.70411906
-2.02001001,3.53311914,0.03616868,0.00000000,0.00229928,0.18660218,0.00867950,2.75611497,0.44707101,0.68835505
-2.01400700,3.40759250,0.03482298,0.00000000,0.00224566,0.18005483,0.00870118,2.64897042,0.43519509,0.67395350
-2.00800400,3.29151863,0.03355807,0.00000000,0.00221583,0.17366656,0.00883369,2.54956939,0.42517374,0.66125346
-2.00200100,3.18725766,0.03238947,0.00000000,0.00220939,0.16760920,0.00909396,2.45980651,0.41738107,0.65054480
-1.99599800,3.09687185,0.03132908,0.00000000,0.00222566,0.16204250,0.00949903,2.38133173,0.41215706,0.64206305
-1.98999500,3.02208891,0.03038496,0.00000000,0.00226375,0.15710985,0.01006561,2.31552275,0.40979889,0.63598584
-1.98399200,2.96427799,0.02956123,0.00000000,0.00232254,0.15293481,0.01080969,2.26346818,0.41055341,0.63243117
-1.97798899,2.92443771,0.02885821,0.00000000,0.00240072,0.14961838,0.01174601,2.22596064,0.41461099,0.63145719
-1.97198599,2.90319526,0.02827266,0.00000000,0.00249676,0.14723702,0.01288762,2.20349890,0.42210064,0.63306339
-1.96598299,2.90081488,0.02779816,0.00000000,0.00260899,0.14584154,0.01424530,2.19629757,0.43308642,0.63719309
-1.95997999,2.91721408,0.02742558,0.00000000,0.00273558,0.14545671,0.01582707,2.20430264,0.44756508,0.64373700
-1.95397699,2.95198542,0.02714362,0.00000000,0.00287458,0.14608156,0.01763756,2.22721115,0.46546499,0.65253747
-1.94797399,3.00442202,0.02693942,0.00000000,0.00302397,0.14769037,0.01967758,2.26449315,0.48664607,0.66339353
-1.94197099,3.07354492,0.02679909,0.00000000,0.00318165,0.15023407,0.02194360,2.31541447,0.51090087,0.67606625
-1.93596798,3.15813072,0.02670832,0.00000000,0.00334551,0.15364216,0.02442734,2.37905872,0.53795675,0.69028432
-1.92996498,3.25673836,0.02665286,0.00000000,0.00351342,0.15782494,0.02711545,2.45434788,0.56747903,0.70574984
-1.92396198,3.36773427,0.02661902,0.00000000,0.00368332,0.16267596,0.02998936,2.54006042,0.59907535,0.72214406
-1.91795898,3.48931550,0.02659396,0.00000000,0.00385317,0.16807471,0.03302514,2.63484710,0.63230100,0.73913301
-1.91195598,3.61953113,0.02656605,0.00000000,0.00402101,0.17388936,0.03619368,2.73724451,0.66666561,0.75637312
-1.90595298,3.75630225,0.02652501,0.00000000,0.00418498,0.17997965,0.03946094,2.84568683,0.70164085,0.77351666
-1.89994997,3.89744146,0.02646204,0.00000000,0.00434333,0.18619973,0.04278836,2.95851679,0.73666952,0.79021708
-1.89394697,4.04067292,0.02636983,0.00000000,0.00449441,0.19240111,0.04613358,3.07399671,0.77117571,0.80613433
-1.88794397,4.18365383,0.02624253,0.00000000,0.00463671,0.19843555,0.04945116,3.19032078,0.80457610,0.82094004
-1.88194097,4.32399855,0.02607565,0.00000000,0.00476882,0.20415791,0.05269358,3.30562964,0.83629219,0.83432273
-1.87593797,4.45930609,0.02586591,0.00000000,0.00488948,0.20942901,0.05581230,3.41802813,0.86576321,0.84599294
-1.86993497,4.58719157,0.02561114,0.00000000,0.00499754,0.21411837,0.05875894,3.52560689,0.89245947,0.85568830
-1.86393197,4.70532182,0.02531006,0.00000000,0.00509199,0.21810685,0.06148647,3.62646827,0.91589563,0.86317849
-1.85792896,4.81145478,0.02496216,0.00000000,0.00517194,0.22128913,0.06395046,3.71875630,0.93564368,0.86826992
-1.85192596,4.90348222,0.02456753,0.00000000,0.00523662,0.22357594,0.06611025,3.80069048,0.95134486,0.87081010
-1.84592296,4.97947449,0.02412680,0.00000000,0.00528543,0.22489608,0.06793005,3.87060250,0.96272031,0.87069153
-1.83991996,5.03772585,0.02364102,0.00000000,0.00531786,0.22519805,0.06937990,3.92697472,0.96957983,0.86785486
-1.83391696,5.07679868,0.02311161,0.00000000,0.00533357,0.22445125,0.07043648,3.96847878,0.97182829,0.86229126
-1.82791396,5.09556449,0.02254033,0.00000000,0.00533239,0.22264677,0.07108372,3.99401298,0.96946949,0.85404375
-1.82191096,5.09323980,0.02192934,0.00000000,0.00531428,0.21979761,0.07131320,4.00273623,0.96260708,0.84320741
-1.81590795,5.06941492,0.02128113,0.00000000,0.00527940,0.21593846,0.07112429,3.99409710,0.95144239,0.82992827
-1.80990495,5.02407385,0.02059866,0.00000000,0.00522807,0.21112479,0.07052409,3.96785622,0.93626934,0.81440098
-1.80390195,4.95760404,0.01988531,0.00000000,0.00516081,0.20543153,0.06952719,3.92410057,0.91746633,0.79686503
-1.79789895,4.87079482,0.01914498,0.00000000,0.00507832,0.19895114,0.06815510,3.86324866,0.89548555,0.77759988
-1.79189595,4.76482432,0.01838209,0.00000000,0.00498151,0.19179134,0.06643567,3.78604594,0.87084005,0.75691880
-1.78589295,4.64123474,0.01760159,0.00000000,0.00487145,0.18407239,0.06440218,3.69355022,0.84408905,0.73516190
-1.77988994,4.50189672,0.01680897,0.00000000,0.00474940,0.17592412,0.06209249,3.58710744,0.81582207,0.71268841
-1.77388694,4.34896401,0.01601018,0.00000000,0.00461680,0.16748279,0.05954799,3.46831848,0.78664252,0.68986854
-1.76788394,4.18482002,0.01521161,0.00000000,0.00447522,0.15888792,0.05681257,3.33899828,0.75715136,0.66707533
-1.76188094,4.01201828,0.01441995,0.00000000,0.00432636,0.15027913,0.05393154,3.20112881,0.72793143,0.64467655
-1.75587794,3.83321907,0.01364212,0.00000000,0.00417202,0.14179314,0.05095066,3.05680766,0.69953308,0.62302732
-1.74987494,3.65112465,0.01288512,0.00000000,0.00401407,0.13356113,0.04791515,2.90819438,0.67246145,0.60246328
-1.74387194,3.46841549,0.01215585,0.00000000,0.00385439,0.12570626,0.04486880,2.75745654,0.64716595,0.58329498
-1.73786893,3.28768966,0.01146100,0.00000000,0.00369489,0.11834175,0.04185324,2.60671764,0.62403198,0.56580324
-1.73186593,3.11140769,0.01080683,0.00000000,0.00353743,0.11156935,0.03890720,2.45800860,0.60337525,0.55023587
-1.72586293,2.94184431,0.01019908,0.00000000,0.00338379,0.10547821,0.03606604,2.31322466,0.58543857,0.53680560
-1.71985993,2.78104856,0.00964277,0.00000000,0.00323566,0.10014431,0.03336127,2.17408881,0.57039107,0.52568919
-1.71385693,2.63081311,0.00914207,0.00000000,0.00309456,0.09563028,0.03082028,2.04212286,0.55832958,0.51702770
-1.70785393,2.49265311,0.00870024,0.00000000,0.00296188,0.09198561,0.02846614,1.91862659,0.54928202,0.51092752
-1.70185093,2.36779463,0.00831951,0.00000000,0.00283881,0.08924720,0.02631751,1.80466526,0.54321228,0.50746222
-1.69584792,2.25717209,0.00800103,0.00000000,0.00272632,0.08744030,0.02438866,1.70106513,0.54002644,0.50667473
-1.68984492,2.16143405,0.00774489,0.00000000,0.00262516,0.08657948,0.02268958,1.60841658,0.53957972,0.50857972
-1.68384192,2.08095609,0.00755008,0.00000000,0.00253588,0.08666992,0.02122612,1.52708387,0.54168396,0.51316600
-1.67783892,2.01585963,0.00741459,0.00000000,0.00245876,0.08770867,0.02000025,1.45722060,0.54611523,0.52039860
-1.67183592,1.96603513,0.00733545,0.00000000,0.00239387,0.08968589,0.01901031,1.39878966,0.55262127,0.53022040
-1.66583292,1.93116848,0.00730887,0.00000000,0.00234109,0.09258613,0.01825133,1.35158628,0.56092863,0.54255335
