energy_ev,total_up,total_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Sc_p_up,Sc_p_down,Sc_d_up,Sc_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-3.32266133,1.31005636,-1.31001719,0.00026021,-0.00026025,0.12387613,-0.12386862,0.06490430,-0.06489701,0.93213694,-0.93214129,0.29140380,-0.29136544,0.11678881,-0.11677994,0.00466722,-0.00466554,0.18066565,-0.18066151
-3.31665833,1.30656605,-1.30652184,0.00027188,-0.00027192,0.12185161,-0.12184253,0.06318832,-0.06318016,0.93885188,-0.93885547,0.28348694,-0.28344357,0.11543905,-0.11543045,0.00438690,-0.00438520,0.17859431,-0.17858807
-3.31065533,1.30299213,-1.30294134,0.00028444,-0.00028448,0.11958161,-0.11957048,0.06138229,-0.06137322,0.94614429,-0.94614602,0.27491370,-0.27486574,0.11413480,-0.11412625,0.00410428,-0.00410259,0.17629610,-0.17628736
-3.30465233,1.29922370,-1.29916513,0.00029790,-0.00029794,0.11701626,-0.11700269,0.05948414,-0.05947413,0.95391842,-0.95391737,0.26578902,-0.26573695,0.11285012,-0.11284142,0.00382284,-0.00382117,0.17372989,-0.17371834
-3.29864932,1.29517322,-1.29510603,0.00031227,-0.00031232,0.11412038,-0.11410411,0.05749593,-0.05748500,0.96208155,-0.96207699,0.25622201,-0.25616635,0.11156074,-0.11155171,0.00354584,-0.00354421,0.17086813,-0.17085358
-3.29264632,1.29077050,-1.29069416,0.00032755,-0.00032760,0.11087342,-0.11085430,0.05542334,-0.05541152,0.97053904,-0.97053039,0.24632368,-0.24626500,0.11024392,-0.11023442,0.00327626,-0.00327468,0.16769659,-0.16767893
-3.28664332,1.28595769,-1.28587197,0.00034374,-0.00034379,0.10726909,-0.10724707,0.05327512,-0.05326249,0.97919055,-0.97917737,0.23620500,-0.23614391,0.10887851,-0.10886842,0.00301675,-0.00301523,0.16421377,-0.16419302
-3.28064032,1.28068541,-1.28059037,0.00036079,-0.00036084,0.10331463,-0.10328979,0.05106264,-0.05104927,0.98792746,-0.98790943,0.22597518,-0.22591230,0.10744507,-0.10743430,0.00276954,-0.00276811,0.16043017,-0.16040645
-3.27463732,1.27491026,-1.27480619,0.00037868,-0.00037874,0.09902982,-0.09900231,0.04879939,-0.04878539,0.99663168,-0.99660862,0.21574030,-0.21567628,0.10592607,-0.10591455,0.00253650,-0.00253516,0.15636724,-0.15634075
-3.26863432,1.26859341,-1.26848083,0.00039738,-0.00039744,0.09444562,-0.09441568,0.04650058,-0.04648607,1.00517580,-1.00514762,0.20560209,-0.20553757,0.10430623,-0.10429393,0.00231909,-0.00231783,0.15205617,-0.15202718
-3.26263132,1.26170041,-1.26158006,0.00041684,-0.00041690,0.08960260,-0.08957057,0.04418280,-0.04416791,1.01342450,-1.01339122,0.19565702,-0.19559264,0.10257291,-0.10255982,0.00211837,-0.00211721,0.14753648,-0.14750535
-3.25662831,1.25420207,-1.25407483,0.00043705,-0.00043711,0.08454920,-0.08451543,0.04186365,-0.04184852,1.02123719,-1.02119889,0.18599553,-0.18593191,0.10071655,-0.10070268,0.00193509,-0.00193403,0.14285448,-0.14282162
-3.25062531,1.24607607,-1.24594297,0.00045797,-0.00045803,0.07933976,-0.07930468,0.03956142,-0.03954621,1.02847154,-1.02842842,0.17670140,-0.17663914,0.09873110,-0.09871650,0.00176968,-0.00176872,0.13806169,-0.13802754
-3.24462231,1.23730932,-1.23717151,0.00047960,-0.00047967,0.07403258,-0.07399662,0.03729485,-0.03727969,1.03498802,-1.03494032,0.16785128,-0.16779094,0.09661444,-0.09659916,0.00162235,-0.00162149,0.13321312,-0.13317815
-3.23861931,1.22790073,-1.22775943,0.00050196,-0.00050203,0.06868788,-0.06865150,0.03508279,-0.03506784,1.04065483,-1.04060288,0.15951427,-0.15945640,0.09436869,-0.09435284,0.00149313,-0.00149237,0.12836569,-0.12833039
-3.23261631,1.21786413,-1.21772066,0.00052507,-0.00052514,0.06336596,-0.06332960,0.03294402,-0.03292944,1.04535333,-1.04529752,0.15175167,-0.15169675,0.09200051,-0.09198419,0.00138192,-0.00138126,0.12357663,-0.12354148
-3.22661331,1.20723130,-1.20708698,0.00054900,-0.00054908,0.05812535,-0.05808945,0.03089701,-0.03088293,1.04898343,-1.04892423,0.14461665,-0.14456510,0.08952114,-0.08950447,0.00128857,-0.00128801,0.11890206,-0.11886751
-3.22061031,1.19605462,-1.19591081,0.00057384,-0.00057392,0.05302129,-0.05298624,0.02895969,-0.02894623,1.05146889,-1.05140682,0.13815409,-0.13810630,0.08694637,-0.08692950,0.00121295,-0.00121248,0.11439565,-0.11436216
-3.21460730,1.18440932,-1.18426739,0.00059970,-0.00059978,0.04810434,-0.04807052,0.02714923,-0.02713653,1.05276202,-1.05269767,0.13240044,-0.13235672,0.08429638,-0.08427944,0.00115496,-0.00115458,0.11010756,-0.11007552
-3.20860430,1.17239509,-1.17225638,0.00062672,-0.00062681,0.04341936,-0.04338707,0.02548191,-0.02547006,1.05284775,-1.05278177,0.12738363,-0.12734423,0.08159526,-0.08157844,0.00111458,-0.00111430,0.10608349,-0.10605325
-3.20260130,1.16013668,-1.16000250,0.00065509,-0.00065518,0.03900462,-0.03897415,0.02397285,-0.02396197,1.05174660,-1.05167970,0.12312296,-0.12308807,0.07887060,-0.07885404,0.00109193,-0.00109173,0.10236399,-0.10233586
-3.19659830,1.14778351,-1.14765514,0.00068500,-0.00068509,0.03489141,-0.03486295,0.02263588,-0.02262604,1.04951638,-1.04944933,0.11962914,-0.11959887,0.07615268,-0.07613656,0.00108723,-0.00108712,0.09898392,-0.09895816
-3.19059530,1.13550804,-1.13538667,0.00071666,-0.00071677,0.03110370,-0.03107742,0.02148332,-0.02147459,1.04625252,-1.04618613,0.11690424,-0.11687864,0.07347375,-0.07345823,0.00110084,-0.00110082,0.09597214,-0.09594894
-3.18459230,1.12350272,-1.12338950,0.00075032,-0.00075043,0.02765821,-0.02763422,0.02052577,-0.02051820,1.04208659,-1.04202172,0.11494174,-0.11492080,0.07086706,-0.07085230,0.00113325,-0.00113332,0.09335129,-0.09333080
-3.17858929,1.11197558,-1.11187153,0.00078621,-0.00078633,0.02456463,-0.02454297,0.01977193,-0.01976556,1.03718323,-1.03712073,0.11372656,-0.11371020,0.06836592,-0.06835205,0.00118504,-0.00118520,0.09113772,-0.09112003
-3.17258629,1.10114426,-1.10105030,0.00082457,-0.00082470,0.02182602,-0.02180671,0.01922836,-0.01922321,1.03173510,-1.03167584,0.11323511,-0.11322320,0.06600264,-0.06598979,0.00125683,-0.00125708,0.08934149,-0.08932664
-3.16658329,1.09122874,-1.09114567,0.00086562,-0.00086576,0.01943937,-0.01942237,0.01889924,-0.01889531,1.02595622,-1.02590105,0.11343534,-0.11342769,0.06380751,-0.06379580,0.00134928,-0.00134962,0.08796644,-0.08795442
-3.16058029,1.08244277,-1.08237122,0.00090956,-0.00090971,0.01739624,-0.01738147,0.01878619,-0.01878347,1.02007360,-1.02002330,0.11428681,-0.11428316,0.06180785,-0.06179737,0.00146297,-0.00146341,0.08701020,-0.08700095
-3.15457729,1.07498425,-1.07492467,0.00095654,-0.00095670,0.01568345,-0.01567082,0.01888798,-0.01888644,1.01431747,-1.01427276,0.11574077,-0.11574084,0.06002703,-0.06001784,0.00159839,-0.00159892,0.08646429,-0.08645773
-3.14857429,1.06902498,-1.06897761,0.00100666,-0.00100684,0.01428386,-0.01427323,0.01920038,-0.01919997,1.00891051,-1.00887197,0.11774031,-0.11774374,0.05848364,-0.05847578,0.00175583,-0.00175646,0.08631420,-0.08631018
-3.14257129,1.06470008,-1.06466493,0.00105996,-0.00106016,0.01317700,-0.01316823,0.01971592,-0.01971659,1.00405639,-1.00402445,0.12022053,-0.12022694,0.05719080,-0.05718428,0.00193534,-0.00193606,0.08653935,-0.08653771
-3.13656828,1.06209771,-1.06207453,0.00111638,-0.00111658,0.01233986,-0.01233279,0.02042383,-0.02042550,0.99992824,-0.99990315,0.12310889,-0.12311787,0.05615554,-0.05615036,0.00213661,-0.00213741,0.08711321,-0.08711375
-3.13056528,1.06124948,-1.06123773,0.00117575,-0.00117597,0.01174746,-0.01174192,0.02130990,-0.02131247,0.99665758,-0.99663936,0.12632563,-0.12633673,0.05537846,-0.05537457,0.00235895,-0.00235984,0.08800335,-0.08800584
-3.12456228,1.06212231,-1.06212119,0.00123781,-0.00123804,0.01137349,-0.01136930,0.02235649,-0.02235986,0.99432430,-0.99431275,0.12978446,-0.12979719,0.05485345,-0.05485078,0.00260121,-0.00260219,0.08917155,-0.08917573
-3.11855928,1.06461227,-1.06462066,0.00130217,-0.00130240,0.01119084,-0.01118783,0.02354267,-0.02354673,0.99294842,-0.99294305,0.13339336,-0.13340722,0.05456770,-0.05456616,0.00286175,-0.00286280,0.09057406,-0.09057967
-3.11255628,1.06854086,-1.06855734,0.00136828,-0.00136852,0.01117207,-0.01117007,0.02484442,-0.02484904,0.99248399,-0.99248407,0.13705573,-0.13707022,0.05450189,-0.05450135,0.00313839,-0.00313950,0.09216196,-0.09216870
-3.10655328,1.07365436,-1.07367725,0.00143551,-0.00143575,0.01128989,-0.01128872,0.02623493,-0.02623997,0.99281589,-0.99282040,0.14067183,-0.14068642,0.05463056,-0.05463089,0.00342839,-0.00342955,0.09388171,-0.09388929
-3.10055028,1.07962648,-1.07965384,0.00150306,-0.00150329,0.01151749,-0.01151700,0.02768508,-0.02769040,0.99375973,-0.99376741,0.14414038,-0.14415456,0.05492274,-0.05492376,0.00372851,-0.00372970,0.09567591,-0.09568400
-3.09454727,1.08606456,-1.08609423,0.00157002,-0.00157025,0.01182900,-0.01182905,0.02916405,-0.02916951,0.99506514,-0.99507451,0.14736053,-0.14737381,0.05534270,-0.05534425,0.00403501,-0.00403622,0.09748424,-0.09749254
-3.08854427,1.09251936,-1.09254904,0.00163539,-0.00163562,0.01219976,-0.01220020,0.03063999,-0.03064543,0.99642267,-0.99643205,0.15023406,-0.15024595,0.05585096,-0.05585285,0.00434372,-0.00434493,0.09924473,-0.09925292
-3.08254127,1.09849825,-1.09852552,0.00169807,-0.00169828,0.01260667,-0.01260737,0.03208082,-0.03208611,0.99747389,-0.99748147,0.15266767,-0.15267773,0.05640540,-0.05640744,0.00465013,-0.00465133,0.10089511,-0.10090289
-3.07653827,1.10348136,-1.10350380,0.00175690,-0.00175710,0.01302850,-0.01302935,0.03345517,-0.03346016,0.99782468,-0.99782860,0.15457546,-0.15458329,0.05696250,-0.05696448,0.00494952,-0.00495069,0.10237449,-0.10238156
-3.07053527,1.10694029,-1.10695553,0.00181071,-0.00181088,0.01344618,-0.01344708,0.03473327,-0.03473785,0.99706107,-0.99705945,0.15588135,-0.15588659,0.05747864,-0.05748039,0.00523708,-0.00523818,0.10362508,-0.10363119
-3.06453227,1.10835849,-1.10836430,0.00185831,-0.00185845,0.01384307,-0.01384394,0.03588796,-0.03589201,0.99476701,-0.99475804,0.15652142,-0.15652381,0.05791151,-0.05791286,0.00550803,-0.00550907,0.10459406,-0.10459897
-3.05852926,1.10725247,-1.10724686,0.00189857,-0.00189868,0.01420523,-0.01420600,0.03689562,-0.03689905,0.99054322,-0.99052524,0.15644609,-0.15644540,0.05822143,-0.05822221,0.00575785,-0.00575880,0.10523541,-0.10523893
-3.05252626,1.10319303,-1.10317430,0.00193046,-0.00193054,0.01452162,-0.01452224,0.03773708,-0.03773983,0.98402640,-0.98399800,0.15562189,-0.15561799,0.05837263,-0.05837270,0.00598240,-0.00598324,0.10551170,-0.10551366
-3.04652326,1.09582526,-1.09579211,0.00195304,-0.00195308,0.01478429,-0.01478473,0.03839844,-0.03840046,0.97490775,-0.97486780,0.15403289,-0.15402574,0.05833445,-0.05833370,0.00617808,-0.00617880,0.10539570,-0.10539601
-3.04052026,1.08488664,-1.08483823,0.00196556,-0.00196555,0.01498849,-0.01498873,0.03887172,-0.03887298,0.96294994,-0.96289766,0.15168162,-0.15167124,0.05808234,-0.05808068,0.00634200,-0.00634260,0.10487178,-0.10487039
-3.03451726,1.07022213,-1.07015809,0.00196742,-0.00196737,0.01513278,-0.01513280,0.03915540,-0.03915592,0.94800171,-0.94793674,0.14858938,-0.14857589,0.05759871,-0.05759609,0.00647214,-0.00647261,0.10393693,-0.10393385
-3.02851426,1.05179560,-1.05171612,0.00195826,-0.00195817,0.01521897,-0.01521880,0.03925471,-0.03925454,0.93000942,-0.92993183,0.14479604,-0.14477963,0.05687347,-0.05686987,0.00656740,-0.00656773,0.10260148,-0.10259677
-3.02251126,1.02969703,-1.02960283,0.00193795,-0.00193781,0.01525208,-0.01525174,0.03918182,-0.03918101,0.90902490,-0.90893524,0.14035913,-0.14034009,0.05590443,-0.05589985,0.00662773,-0.00662794,0.10088928,-0.10088308
-3.01650825,1.00414510,-1.00403744,0.00190658,-0.00190640,0.01524020,-0.01523973,0.03895565,-0.03895431,0.88520933,-0.88510860,0.13535246,-0.13533113,0.05469729,-0.05469178,0.00665418,-0.00665426,0.09883753,-0.09883001
-3.01050525,0.97548498,-0.97536567,0.00186450,-0.00186429,0.01519418,-0.01519363,0.03860162,-0.03859986,0.85883294,-0.85872260,0.12986413,-0.12984091,0.05326549,-0.05325913,0.00664887,-0.00664883,0.09649604,-0.09648744
-3.00450225,0.94418165,-0.94405295,0.00181229,-0.00181203,0.01512737,-0.01512680,0.03815105,-0.03814902,0.83027058,-0.83015251,0.12399417,-0.12396950,0.05162971,-0.05162259,0.00661496,-0.00661483,0.09392608,-0.09391668
-2.99849925,0.91080873,-0.91067334,0.00175073,-0.00175044,0.01505521,-0.01505468,0.03764049,-0.03763837,0.79999344,-0.79986989,0.11785176,-0.11782613,0.04981719,-0.04980945,0.00655660,-0.00655639,0.09119883,-0.09118894
-2.99249625,0.87603371,-0.87589470,0.00168080,-0.00168049,0.01499475,-0.01499434,0.03711079,-0.03710875,0.76855734,-0.76843091,0.11155228,-0.11152621,0.04786084,-0.04785262,0.00647881,-0.00647855,0.08839342,-0.08838340
-2.98649325,0.84060008,-0.84046079,0.00160366,-0.00160332,0.01496414,-0.01496393,0.03660605,-0.03660430,0.73658827,-0.73646181,0.10521430,-0.10518828,0.04579816,-0.04578963,0.00638730,-0.00638700,0.08559472,-0.08558492
-2.98049025,0.80530726,-0.80517123,0.00152055,-0.00152019,0.01498211,-0.01498218,0.03617254,-0.03617126,0.70476578,-0.70464233,0.09895646,-0.09893101,0.04367012,-0.04366146,0.00628831,-0.00628800,0.08289090,-0.08288170
-2.97448724,0.77098924,-0.77086011,0.00143284,-0.00143246,0.01506736,-0.01506779,0.03585745,-0.03585685,0.67380504,-0.67368775,0.09289467,-0.09287029,0.04151991,-0.04151130,0.00618840,-0.00618812,0.08037090,-0.08036269
-2.96848424,0.73849285,-0.73837427,0.00134190,-0.00134152,0.01523802,-0.01523888,0.03570772,-0.03570801,0.64443843,-0.64433050,0.08713949,-0.08711664,0.03939178,-0.03938339,0.00609424,-0.00609401,0.07812192,-0.07811505
-2.96248124,0.70865656,-0.70855211,0.00124914,-0.00124875,0.01551108,-0.01551243,0.03576890,-0.03577027,0.61739740,-0.61730200,0.08179382,-0.08177293,0.03732984,-0.03732187,0.00601239,-0.00601224,0.07622697,-0.07622179
-2.95647824,0.68229066,-0.68220379,0.00115590,-0.00115551,0.01590189,-0.01590380,0.03608405,-0.03608668,0.59339530,-0.59331549,0.07695112,-0.07693258,0.03537707,-0.03536968,0.00594907,-0.00594901,0.07476264,-0.07475946
-2.95047524,0.66015948,-0.66009343,0.00106346,-0.00106308,0.01642373,-0.01642625,0.03669279,-0.03669683,0.57311180,-0.57305051,0.07269402,-0.07267817,0.03357433,-0.03356770,0.00590992,-0.00590998,0.07379713,-0.07379622
-2.94447224,0.64296629,-0.64292403,0.00097299,-0.00097262,0.01708744,-0.01709060,0.03763047,-0.03763608,0.55717945,-0.55713937,0.06909348,-0.06908061,0.03195971,-0.03195399,0.00589987,-0.00590008,0.07338867,-0.07339027
-2.93846923,0.63134121,-0.63132540,0.00088554,-0.00088519,0.01790113,-0.01790497,0.03892757,-0.03893488,0.54617259,-0.54615619,0.06620834,-0.06619869,0.03056793,-0.03056325,0.00592296,-0.00592331,0.07358431,-0.07358861
-2.93246623,0.62583232,-0.62584527,0.00080199,-0.00080165,0.01887005,-0.01887458,0.04060926,-0.04061837,0.54059894,-0.54060841,0.06408548,-0.06407925,0.02943002,-0.02942649,0.00598215,-0.00598267,0.07441920,-0.07442632
-2.92646323,0.62690004,-0.62694372,0.00072307,-0.00072276,0.01999653,-0.02000174,0.04269519,-0.04270619,0.54089377,-0.54093098,0.06276023,-0.06275755,0.02857314,-0.02857088,0.00607933,-0.00608002,0.07591631,-0.07592634
-2.92046023,0.63491468,-0.63499070,0.00064935,-0.00064906,0.02128004,-0.02128595,0.04519947,-0.04521241,0.54741657,-0.54748310,0.06225721,-0.06225820,0.02802066,-0.02801977,0.00621517,-0.00621603,0.07808660,-0.07809959
-2.91445723,0.65015675,-0.65026632,0.00058122,-0.00058095,0.02271744,-0.02272400,0.04813084,-0.04814576,0.56045005,-0.56054716,0.06259146,-0.06259616,0.02779233,-0.02779289,0.00638918,-0.00639021,0.08092971,-0.08094564
-2.90845423,0.67281959,-0.67296359,0.00051890,-0.00051866,0.02430318,-0.02431038,0.05149304,-0.05150996,0.58020093,-0.58032956,0.06376961,-0.06377807,0.02790460,-0.02790666,0.00659972,-0.00660090,0.08443492,-0.08445375
-2.90245123,0.70301393,-0.70319288,0.00046249,-0.00046227,0.02602977,-0.02603758,0.05528530,-0.05530422,0.60680229,-0.60696306,0.06579130,-0.06580352,0.02837097,-0.02837461,0.00684405,-0.00684538,0.08858257,-0.08860421
-2.89644822,0.74077358,-0.74098768,0.00041193,-0.00041173,0.02788821,-0.02789659,0.05950295,-0.05952385,0.64031679,-0.64051004,0.06865043,-0.06866638,0.02920252,-0.02920777,0.00711846,-0.00711992,0.09334561,-0.09336997
-2.89044522,0.78606172,-0.78631088,0.00036704,-0.00036687,0.02986848,-0.02987738,0.06413805,-0.06416091,0.68074050,-0.68096624,0.07233641,-0.07235607,0.03040823,-0.03041513,0.00741842,-0.00741997,0.09869139,-0.09871833
-2.88444222,0.83877718,-0.83906101,0.00032757,-0.00032742,0.03196007,-0.03196946,0.06918008,-0.06920486,0.72800657,-0.72826453,0.07683520,-0.07685852,0.03199540,-0.03200399,0.00773868,-0.00774032,0.10458346,-0.10461284
-2.87843922,0.89876005,-0.89907786,0.00029316,-0.00029303,0.03415251,-0.03416233,0.07461655,-0.07464320,0.78198860,-0.78227822,0.08213009,-0.08215701,0.03396990,-0.03398020,0.00807352,-0.00807521,0.11098333,-0.11101501
-2.87243622,0.96579617,-0.96614700,0.00026342,-0.00026330,0.03643577,-0.03644600,0.08043354,-0.08046199,0.84250315,-0.84282357,0.08820220,-0.08823264,0.03633629,-0.03634833,0.00841688,-0.00841860,0.11785206,-0.11788589
-2.86643322,1.03962013,-1.04000276,0.00023790,-0.00023780,0.03880071,-0.03881129,0.08661603,-0.08664623,0.90931123,-0.90966129,0.09503066,-0.09506453,0.03909779,-0.03911159,0.00876256,-0.00876429,0.12515163,-0.12518746
-2.86043022,1.11991658,-1.12032948,0.00021615,-0.00021606,0.04123928,-0.04125020,0.09314819,-0.09318007,0.98211867,-0.98249689,0.10259245,-0.10262967,0.04225606,-0.04227162,0.00910442,-0.00910612,0.13284591,-0.13288361
-2.85442721,1.20631970,-1.20676105,0.00019770,-0.00019763,0.04374472,-0.04375594,0.10001336,-0.10004683,1.06057530,-1.06097989,0.11086198,-0.11090244,0.04581077,-0.04582809,0.00943650,-0.00943816,0.14090136,-0.14094080
-2.84842421,1.29841098,-1.29887865,0.00018212,-0.00018206,0.04631153,-0.04632304,0.10719387,-0.10722884,1.14427315,-1.14470196,0.11981032,-0.11985388,0.04975903,-0.04977809,0.00975322,-0.00975480,0.14928713,-0.14932819
-2.84242121,1.39571564,-1.39620716,0.00016897,-0.00016892,0.04893536,-0.04894714,0.11467062,-0.11470700,1.23274389,-1.23319445,0.12940426,-0.12945076,0.05409466,-0.05411543,0.01004944,-0.01005092,0.15797488,-0.15801744
-2.83641821,1.49769809,-1.49821060,0.00015785,-0.00015781,0.05161269,-0.05162471,0.12242257,-0.12246024,1.32545601,-1.32592545,0.13960521,-0.13965448,0.05880734,-0.05882976,0.01032062,-0.01032198,0.16693805,-0.16698199
-2.83041521,1.60375688,-1.60428719,0.00014842,-0.00014838,0.05434040,-0.05435266,0.13042598,-0.13046481,1.42181205,-1.42229715,0.15036811,-0.15041991,0.06388166,-0.06390564,0.01056283,-0.01056406,0.17615086,-0.17619606
-2.82441221,1.71322012,-1.71376462,0.00014034,-0.00014031,0.05711530,-0.05712777,0.13865363,-0.13869346,1.52114659,-1.52164375,0.16164027,-0.16169435,0.06929625,-0.06932170,0.01077283,-0.01077391,0.18558692,-0.18563325
-2.81840920,1.82534177,-1.82589645,0.00013335,-0.00013333,0.05993348,-0.05994613,0.14707399,-0.14711465,1.62272551,-1.62323078,0.17336048,-0.17341654,0.07502293,-0.07504968,0.01094804,-0.01094896,0.19521771,-0.19526501
-2.81240620,1.93929979,-1.93986028,0.00012722,-0.00012719,0.06278970,-0.06280250,0.15565043,-0.15569171,1.72574709,-1.72625616,0.18545827,-0.18551595,0.08102593,-0.08105381,0.01108659,-0.01108734,0.20501091,-0.20505902
-2.80640320,2.05419675,-2.05475829,0.00012174,-0.00012172,0.06567677,-0.06568967,0.16434055,-0.16438221,1.82934537,-1.82985363,0.19785354,-0.19791245,0.08726144,-0.08729023,0.01118722,-0.01118779,0.21492884,-0.21497754
-2.80040020,2.16906346,-2.16962097,0.00011677,-0.00011675,0.06858496,-0.06859791,0.17309569,-0.17313748,1.93259637,-1.93309896,0.21045657,-0.21051627,0.09367734,-0.09370678,0.01124926,-0.01124965,0.22492698,-0.22497603
-2.79439720,2.28286621,-2.28341436,0.00011219,-0.00011217,0.07150155,-0.07151447,0.18186073,-0.18190235,2.03452723,-2.03501911,0.22316845,-0.22322846,0.10021327,-0.10024308,0.01127258,-0.01127278,0.23495286,-0.23500197
-2.78839420,2.39451774,-2.39505098,0.00010790,-0.00010789,0.07441050,-0.07442329,0.19057408,-0.19061521,2.13412851,-2.13460451,0.23588198,-0.23594179,0.10680107,-0.10683091,0.01125750,-0.01125752,0.24494527,-0.24499411
-2.78239120,2.50289204,-2.50340475,0.00010385,-0.00010384,0.07729223,-0.07730480,0.19916813,-0.19920843,2.23036946,-2.23082440,0.24848300,-0.24854206,0.11336558,-0.11339510,0.01120475,-0.01120459,0.25483399,-0.25488219
-2.77638819,2.60684286,-2.60732941,0.00009998,-0.00009997,0.08012374,-0.08013596,0.20756999,-0.20760909,2.32221613,-2.32264493,0.26085211,-0.26090987,0.11982584,-0.11985465,0.01111539,-0.01111505,0.26454000,-0.26458717
-2.77038519,2.70522533,-2.70568022,0.00009628,-0.00009627,0.08287876,-0.08289050,0.21570250,-0.21574003,2.40865178,-2.40904955,0.27286674,-0.27292262,0.12609663,-0.12612435,0.01099074,-0.01099022,0.27397633,-0.27402202
-2.76438219,2.79692025,-2.79733825,0.00009272,-0.00009271,0.08552820,-0.08553932,0.22348568,-0.22352126,2.48869897,-2.48906114,0.28440342,-0.28445686,0.13209033,-0.13211657,0.01083236,-0.01083168,0.28304930,-0.28309305
-2.75837919,2.88086015,-2.88123640,0.00008930,-0.00008929,0.08804082,-0.08805117,0.23083833,-0.23087158,2.56144269,-2.56176513,0.29534028,-0.29539071,0.13771908,-0.13774344,0.01064198,-0.01064114,0.29166040,-0.29170175
-2.75237619,2.95605611,-2.95638628,0.00008603,-0.00008602,0.09038394,-0.09039337,0.23767990,-0.23771047,2.62605365,-2.62633277,0.30555948,-0.30560638,0.14289702,-0.14291911,0.01042149,-0.01042050,0.29970856,-0.29974701
-2.74637319,3.02162451,-3.02190492,0.00008290,-0.00008290,0.09252447,-0.09253283,0.24393248,-0.24396001,2.68181089,-2.68204377,0.31494964,-0.31499251,0.14754268,-0.14756216,0.01017293,-0.01017180,0.30709264,-0.30712774
-2.74037019,3.07681255,-3.07704026,0.00007993,-0.00007993,0.09442984,-0.09443699,0.24952279,-0.24954698,2.72812296,-2.72830742,0.32340807,-0.32344647,0.15158138,-0.15159793,0.00989842,-0.00989715,0.31371433,-0.31374563
-2.73436718,3.12102161,-3.12119457,0.00007713,-0.00007713,0.09606914,-0.09607493,0.25438422,-0.25440478,2.76454682,-2.76468152,0.33084273,-0.33087625,0.15494746,-0.15496082,0.00960021,-0.00959883,0.31948100,-0.31950809
-2.72836418,3.15382770,-3.15394478,0.00007451,-0.00007451,0.09741414,-0.09741847,0.25845871,-0.25847543,2.79080389,-2.79088840,0.33717386,-0.33720217,0.15758636,-0.15759631,0.00928067,-0.00927917,0.32430862,-0.32433113
-2.72236118,3.17499819,-3.17505929,0.00007208,-0.00007207,0.09844040,-0.09844318,0.26169851,-0.26171121,2.80679274,-2.80682757,0.34233529,-0.34235813,0.15945634,-0.15946273,0.00894223,-0.00894065,0.32812449,-0.32814212
-2.71635818,3.18450441,-3.18451047,0.00006985,-0.00006984,0.09912817,-0.09912932,0.26406771,-0.26407628,2.81259807,-2.81258469,0.34627535,-0.34629250,0.16052991,-0.16053265,0.00858747,-0.00858580,0.33086980,-0.33088233
-2.71035518,3.18252978,-3.18248284,0.00006783,-0.00006783,0.09946325,-0.09946273,0.26554349,-0.26554789,2.80849583,-2.80843672,0.34895737,-0.34896871,0.16079482,-0.16079389,0.00821901,-0.00821727,0.33250185,-0.33250914
-2.70435218,3.16947344,-3.16937659,0.00006606,-0.00006605,0.09943765,-0.09943546,0.26611717,-0.26611741,2.79495447,-2.79485306,0.35035997,-0.35036543,0.16025456,-0.16025003,0.00783957,-0.00783778,0.33299592,-0.33299790
-2.69834917,3.14594929,-3.14580667,0.00006454,-0.00006453,0.09905015,-0.09904631,0.26579489,-0.26579108,2.77263240,-2.77249307,0.35047697,-0.35047656,0.15892852,-0.15892050,0.00745191,-0.00745008,0.33234669,-0.33234338
-2.69234617,3.11278080,-3.11259757,0.00006330,-0.00006330,0.09830661,-0.09830117,0.26459813,-0.26459042,2.74237193,-2.74219997,0.34931714,-0.34931094,0.15685156,-0.15684025,0.00705885,-0.00705700,0.33056928,-0.33056081
-2.68634317,3.07099188,-3.07077413,0.00006238,-0.00006238,0.09722011,-0.09721315,0.26256385,-0.26255248,2.70518988,-2.70499140,0.34690382,-0.34689195,0.15407326,-0.15405892,0.00666319,-0.00666132,0.32769980,-0.32768640
-2.68034017,3.02179392,-3.02154863,0.00006183,-0.00006183,0.09581089,-0.09580254,0.25974447,-0.25972974,2.66226516,-2.66204705,0.34327435,-0.34325703,0.15065679,-0.15063974,0.00626771,-0.00626585,0.32379554,-0.32377752
-2.67433717,2.96656967,-2.96630458,0.00006168,-0.00006168,0.09410617,-0.09409658,0.25620757,-0.25618986,2.61492352,-2.61469332,0.33847959,-0.33845708,0.14667741,-0.14665801,0.00587514,-0.00587330,0.31893467,-0.31891244
-2.66833417,2.90685387,-2.90657739,0.00006199,-0.00006200,0.09213971,-0.09212906,0.25203539,-0.25201514,2.56461967,-2.56438551,0.33258329,-0.33255592,0.14222082,-0.14219947,0.00548811,-0.00548631,0.31321562,-0.31318968
-2.66233117,2.84431109,-2.84403217,0.00006285,-0.00006286,0.08995128,-0.08993978,0.24732412,-0.24730183,2.51291684,-2.51268729,0.32566150,-0.32562965,0.13738119,-0.13735833,0.00510912,-0.00510736,0.30675600,-0.30672691
