energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
-0.14707354,3.15875777,0.25187328,1.63544884,0.02478116,0.07999564,0.18717269,1.20719073,0.02827615,0.17407423
-0.14107054,3.19624321,0.25017637,1.64659154,0.02562839,0.08202755,0.18937514,1.22921451,0.02908503,0.17514778
-0.13506753,3.22593316,0.24802845,1.65364071,0.02636419,0.08387476,0.19174899,1.24816085,0.02982469,0.17603960
-0.12906453,3.24705156,0.24543704,1.65622955,0.02697254,0.08550762,0.19423851,1.26370497,0.03048896,0.17668917
-0.12306153,3.25916046,0.24243181,1.65418352,0.02744053,0.08690670,0.19680283,1.27563816,0.03107595,0.17704601
-0.11705853,3.26218124,0.23906550,1.64752836,0.02775880,0.08806354,0.19941771,1.28387811,0.03158808,0.17707211
-0.11105553,3.25640205,0.23541395,1.63649039,0.02792203,0.08898095,0.20207647,1.28847451,0.03203183,0.17674362
-0.10505253,3.24247122,0.23157506,1.62148920,0.02792914,0.08967284,0.20479012,1.28960950,0.03241738,0.17605201
-0.09904952,3.22137667,0.22766699,1.60312290,0.02778344,0.09016367,0.20758655,1.28759328,0.03275810,0.17500433
-0.09304652,3.19441244,0.22382543,1.58214651,0.02749265,0.09048740,0.21050879,1.28285484,0.03306991,0.17362283
-0.08704352,3.16313369,0.22020020,1.55944461,0.02706870,0.09068602,0.21361248,1.27592847,0.03337054,0.17194379
-0.08104052,3.12930236,0.21695126,1.53599937,0.02652744,0.09080781,0.21696261,1.26743652,0.03367873,0.17001577
-0.07503752,3.09482579,0.21424437,1.51285532,0.02588824,0.09090518,0.22062960,1.25806934,0.03401332,0.16789725
-0.06903452,3.06169100,0.21224648,1.49108258,0.02517337,0.09103246,0.22468515,1.24856313,0.03439251,0.16565391
-0.06303152,3.03189734,0.21112103,1.47173988,0.02440741,0.09124344,0.22919778,1.23967660,0.03483293,0.16335558
-0.05702851,3.00739011,0.21102337,1.45583897,0.02361648,0.09158902,0.23422848,1.23216738,0.03534901,0.16107309
-0.05102551,2.98999766,0.21209635,1.44431177,0.02282753,0.09211489,0.23982663,1.22676890,0.03595226,0.15887519
-0.04502251,2.98137402,0.21446623,1.43798123,0.02206750,0.09285944,0.24602638,1.22416850,0.03665080,0.15682550
-0.03901951,2.98294881,0.21823895,1.43753703,0.02136255,0.09385194,0.25284371,1.22498737,0.03744899,0.15497994
-0.03301651,2.99588577,0.22349691,1.44351644,0.02073732,0.09511104,0.26027422,1.22976282,0.03834719,0.15338441
-0.02701351,3.02105049,0.23029616,1.45629089,0.02021421,0.09664378,0.26829183,1.23893315,0.03934171,0.15207306
-0.02101051,3.05898809,0.23866410,1.47605812,0.01981272,0.09844493,0.27684844,1.25282542,0.04042492,0.15106702
-0.01500750,3.10991046,0.24859774,1.50283976,0.01954896,0.10049693,0.28587447,1.27164624,0.04158545,0.15037378
-0.00900450,3.17369299,0.26006246,1.53648409,0.01943518,0.10277024,0.29528028,1.29547563,0.04280856,0.14998708
-0.00300150,3.24988004,0.27299131,1.57667318,0.01947939,0.10522416,0.30495840,1.32426388,0.04407664,0.14988744
0.00300150,3.33769861,0.28728488,1.62293402,0.01968522,0.10780812,0.31478639,1.35783147,0.04536971,0.15004308
0.00900450,3.43607916,0.30281180,1.67465296,0.02005179,0.11046332,0.32463031,1.39587188,0.04666609,0.15041145
0.01500750,3.54368293,0.31940980,1.73109271,0.02057373,0.11312469,0.33434844,1.43795739,0.04794304,0.15094099
0.02101051,3.65893492,0.33688759,1.79141147,0.02124135,0.11572316,0.34379529,1.48354754,0.04917745,0.15157328
0.02701351,3.78006167,0.35502728,1.85468358,0.02204093,0.11818795,0.35282565,1.53200043,0.05034652,0.15224540
0.03301651,3.90513324,0.37358774,1.91992130,0.02295511,0.12044911,0.36129855,1.58258656,0.05142840,0.15289238
0.03901951,4.03210861,0.39230863,1.98609735,0.02396336,0.12243994,0.36908100,1.63450519,0.05240289,0.15344968
0.04502251,4.15888378,0.41091519,2.05216795,0.02504262,0.12409933,0.37605143,1.68690291,0.05325193,0.15385565
0.05102551,4.28334184,0.42912383,2.11709594,0.02616796,0.12537395,0.38210276,1.73889409,0.05396020,0.15405387
0.05702851,4.40340396,0.44664822,2.17987375,0.02731330,0.12622010,0.38714500,1.78958295,0.05451554,0.15399518
0.06303152,4.51708048,0.46320598,2.23954599,0.02845224,0.12660534,0.39110734,1.83808654,0.05490935,0.15363963
0.06903452,4.62252054,0.47852561,2.29523101,0.02955884,0.12650964,0.39393979,1.88355808,0.05513683,0.15295788
0.07503752,4.71805922,0.49235350,2.34614108,0.03060845,0.12592613,0.39561420,1.92520989,0.05519721,0.15193244
0.08104052,4.80226032,0.50446076,2.39160070,0.03157846,0.12486139,0.39612484,1.96233511,0.05509384,0.15055834
0.08704352,4.87395338,0.51464964,2.43106218,0.03244903,0.12333531,0.39548836,1.99432733,0.05483412,0.14884349
0.09304652,4.93226336,0.52275910,2.46411808,0.03320373,0.12138042,0.39374325,2.02069722,0.05442940,0.14680851
0.09904952,4.97663131,0.52866949,2.49050964,0.03383006,0.11904081,0.39094880,2.04108549,0.05389472,0.14448621
0.10505253,5.00682496,0.53230586,2.51013084,0.03431982,0.11637072,0.38718346,2.05527142,0.05324840,0.14192057
0.11105553,5.02293834,0.53363989,2.52302747,0.03466934,0.11343270,0.38254281,2.06317652,0.05251155,0.13916541
0.11705853,5.02537983,0.53269025,2.52939098,0.03487955,0.11029558,0.37713699,2.06486301,0.05170748,0.13628269
0.12306153,5.01484892,0.52952126,2.52954721,0.03495586,0.10703222,0.37108779,2.06052713,0.05086100,0.13334049
0.12906453,4.99230230,0.52424006,2.52394009,0.03490786,0.10371722,0.36452538,2.05048763,0.04999761,0.13041083
0.13506753,4.95891050,0.51699224,2.51311084,0.03474885,0.10042455,0.35758474,2.03516975,0.04914272,0.12756738
0.14107054,4.91600708,0.50795620,2.49767364,0.03449524,0.09722532,0.35040200,2.01508581,0.04832072,0.12488300
0.14707354,4.86503253,0.49733653,2.47828861,0.03416579,0.09418578,0.34311072,1.99081304,0.04755420,0.12242745
0.15307654,4.80747567,0.48535664,2.45563350,0.03378077,0.09136546,0.33583833,1.96297016,0.04686308,0.12026519
0.15907954,4.74481549,0.47225115,2.43037544,0.03336105,0.08881569,0.32870269,1.93219365,0.04626388,0.11845331
0.16508254,4.67846616,0.45825819,2.40314416,0.03292714,0.08657852,0.32180920,1.89911512,0.04576909,0.11703984
0.17108554,4.60972826,0.44361219,2.37450811,0.03249833,0.08468594,0.31524826,1.86434091,0.04538665,0.11606238
0.17708854,4.53974846,0.42853731,2.34495466,0.03209179,0.08315964,0.30909349,1.82843485,0.04511966,0.11554710
0.18309155,4.46948971,0.41324194,2.31487556,0.03172187,0.08201104,0.30340060,1.79190509,0.04496619,0.11550818
0.18909455,4.39971329,0.39791429,2.28455823,0.03139942,0.08124187,0.29820698,1.75519545,0.04491932,0.11594770
0.19509755,4.33097328,0.38271944,2.25418340,0.03113140,0.08084495,0.29353224,1.71868152,0.04496747,0.11685597
0.20110055,4.26362349,0.36779770,2.22382910,0.03092060,0.08080537,0.28937929,1.68267153,0.04509475,0.11821225
0.20710355,4.19783582,0.35326433,2.19348060,0.03076559,0.08110192,0.28573633,1.64741140,0.04528169,0.11998586
0.21310655,4.13362875,0.33921058,2.16304575,0.03066084,0.08170861,0.28257929,1.61309359,0.04550598,0.12213764
0.21910955,4.07090360,0.32570574,2.13237446,0.03059710,0.08259643,0.27987484,1.57986869,0.04574341,0.12462155
0.22511256,4.00948630,0.31280009,2.10128132,0.03056187,0.08373498,0.27758356,1.54785877,0.04596889,0.12738658
0.23111556,3.94917162,0.30052853,2.06956981,0.03054010,0.08509419,0.27566337,1.51717140,0.04615751,0.13037865
0.23711856,3.88976709,0.28891440,2.03705656,0.03051495,0.08664581,0.27407282,1.48791321,0.04628562,0.13354254
0.24312156,3.83113366,0.27797349,2.00359433,0.03046861,0.08836483,0.27277403,1.46020187,0.04633177,0.13682377
0.24912456,3.77322052,0.26771780,1.96909213,0.03038326,0.09023054,0.27173533,1.43417557,0.04627771,0.14017026
0.25512756,3.71609189,0.25815880,1.93353144,0.03024187,0.09222738,0.27093323,1.40999923,0.04610912,0.14353385
0.26113057,3.65994407,0.24931019,1.89697749,0.03002905,0.09434547,0.27035362,1.38786684,0.04581624,0.14687147
0.26713357,3.60511157,0.24118973,1.85958494,0.02973175,0.09658072,0.26999232,1.36799978,0.04539426,0.15014609
0.27313657,3.55206203,0.23382028,1.82159768,0.02933986,0.09893471,0.26985467,1.35064098,0.04484351,0.15332722
0.27913957,3.50138003,0.22722996,1.78334261,0.02884664,0.10141410,0.26995437,1.33604520,0.04416945,0.15639115
0.28514257,3.45374075,0.22145129,1.74521796,0.02824900,0.10402980,0.27031161,1.32446607,0.04338238,0.15932088
0.29114557,3.40987497,0.21651967,1.70767660,0.02754756,0.10679583,0.27095049,1.31614044,0.04249700,0.16210565
0.29714857,3.37052739,0.21247107,1.67120537,0.02674660,0.10972792,0.27189605,1.31127121,0.04153174,0.16474034
0.30315158,3.33641065,0.20933915,1.63630146,0.02585376,0.11284195,0.27317095,1.31000939,0.04050800,0.16722451
0.30915458,3.30815776,0.20715214,1.60344730,0.02487968,0.11615227,0.27479209,1.31243689,0.03944915,0.16956147
0.31515758,3.28627576,0.20592949,1.57308514,0.02383746,0.11966996,0.27676738,1.31855082,0.03837965,0.17175712
0.32116058,3.27110329,0.20567862,1.54559284,0.02274210,0.12340119,0.27909288,1.32825065,0.03732397,0.17381889
0.32716358,3.26277478,0.20639203,1.52126222,0.02160981,0.12734567,0.28175047,1.34132904,0.03630564,0.17575465
0.33316658,3.26119352,0.20804488,1.50028107,0.02045734,0.13149535,0.28470631,1.35746718,0.03534637,0.17757187
0.33916958,3.26601544,0.21059327,1.48272003,0.01930138,0.13583336,0.28791020,1.37623529,0.03446524,0.17927685
0.34517259,3.27664511,0.21397345,1.46852498,0.01815794,0.14033342,0.29129590,1.39709839,0.03367809,0.18087423
0.35117559,3.29224442,0.21810196,1.45751554,0.01704182,0.14495956,0.29478253,1.41942767,0.03299706,0.18236678
0.35717859,3.31175435,0.22287687,1.44938996,0.01596621,0.14966639,0.29827696,1.44251695,0.03243037,0.18375543
0.36318159,3.33392891,0.22818003,1.44373614,0.01494241,0.15439982,0.30167713,1.46560382,0.03198230,0.18503961
0.36918459,3.35738026,0.23388047,1.44004857,0.01397961,0.15909827,0.30487625,1.48789467,0.03165335,0.18621781
0.37518759,3.38063305,0.23983859,1.43775032,0.01308490,0.16369435,0.30776754,1.50859257,0.03144066,0.18728845
0.38119060,3.40218559,0.24591128,1.43621917,0.01226327,0.16811691,0.31024945,1.52692675,0.03133857,0.18825080
0.38719360,3.42057517,0.25195751,1.43481669,0.01151785,0.17229347,0.31223103,1.54218249,0.03133931,0.18910615
0.39319660,3.43444442,0.25784433,1.43291890,0.01085013,0.17615284,0.31363708,1.55372992,0.03143389,0.18985892
0.39919960,3.44260564,0.26345291,1.42994705,0.01026034,0.17962792,0.31441305,1.56105053,0.03161296,0.19051780
0.40520260,3.44409991,0.26868434,1.42539702,0.00974785,0.18265838,0.31452917,1.56375994,0.03186771,0.19109670
0.41120560,3.43824808,0.27346496,1.41886601,0.00931157,0.18519329,0.31398375,1.56162604,0.03219077,0.19161562
0.41720860,3.42469109,0.27775079,1.41007500,0.00895043,0.18719343,0.31280539,1.55458153,0.03257700,0.19210113
0.42321161,3.40341757,0.28153103,1.39888608,0.00866374,0.18863316,0.31105395,1.54273009,0.03302415,0.19258656
0.42921461,3.37477710,0.28483012,1.38531364,0.00845168,0.18950183,0.30882023,1.52634613,0.03353333,0.19311188
0.43521761,3.33947836,0.28770848,1.36952876,0.00831554,0.18980446,0.30622429,1.50586779,0.03410931,0.19372309
0.44122061,3.29857203,0.29026162,1.35185666,0.00825810,0.18956188,0.30341252,1.48188365,0.03476054,0.19447128
0.44722361,3.25341890,0.29261772,1.33276711,0.00828375,0.18881004,0.30055346,1.45511359,0.03549895,0.19541125
0.45322661,3.20564455,0.29493366,1.31285820,0.00839870,0.18759870,0.29783264,1.42638477,0.03633951,0.19659987
0.45922961,3.15708227,0.29738958,1.29283414,0.00861098,0.18598942,0.29544652,1.39660347,0.03729952,0.19809408
0.46523262,3.10970679,0.30018227,1.27347800,0.00893040,0.18405305,0.29359586,1.36672426,0.03839774,0.19994874
0.47123562,3.06556130,0.30351750,1.25562054,0.00936846,0.18186672,0.29247875,1.33771762,0.03965325,0.20221441
0.47723862,3.02668107,0.30760169,1.24010642,0.00993809,0.17951053,0.29228356,1.31053729,0.04108433,0.20493509
0.48324162,2.99501659,0.31263319,1.22775937,0.01065338,0.17706413,0.29318208,1.28608872,0.04270708,0.20814612
0.48924462,2.97235952,0.31879358,1.21934755,0.01152925,0.17460333,0.29532319,1.26519977,0.04453423,0.21187229
0.49524762,2.96027441,0.32623932,1.21555085,0.01258095,0.17219691,0.29882719,1.24859472,0.04657385,0.21612627
0.50125063,2.96003884,0.33509412,1.21693124,0.01382363,0.16990380,0.30378108,1.23687247,0.04882829,0.22090753
0.50725363,2.97259448,0.34544239,1.22390767,0.01527177,0.16777081,0.31023499,1.23048970,0.05129322,0.22620165
0.51325663,2.99851079,0.35732405,1.23673635,0.01693861,0.16583096,0.31819982,1.22974932,0.05395702,0.23198019
0.51925963,3.03796280,0.37073100,1.25549743,0.01883551,0.16410257,0.32764625,1.23479459,0.05680037,0.23820118
0.52526263,3.09072368,0.38560529,1.28008852,0.02097139,0.16258910,0.33850511,1.24560889,0.05979624,0.24481007
0.53126563,3.15617229,0.40183931,1.31022544,0.02335206,0.16127973,0.35066920,1.26202085,0.06291020,0.25174125
0.53726863,3.23331527,0.41927788,1.34545003,0.02597965,0.16015073,0.36399632,1.28371462,0.06610106,0.25892000
0.54327164,3.32082258,0.43772223,1.38514495,0.02885202,0.15916743,0.37831362,1.31024454,0.06932193,0.26626479
0.54927464,3.41707504,0.45693579,1.42855461,0.03196234,0.15828672,0.39342292,1.34105364,0.07252150,0.27368995
0.55527764,3.52022180,0.47665142,1.47481153,0.03529859,0.15746002,0.40910700,1.37549505,0.07564562,0.28110836
0.56128064,3.62824531,0.49658003,1.52296702,0.03884335,0.15663641,0.42513636,1.41285551,0.07863906,0.28843429
0.56728364,3.73903116,0.51641999,1.57202477,0.04257357,0.15576585,0.44127651,1.45237992,0.08144744,0.29558606
0.57328664,3.85043981,0.53586713,1.62097610,0.04646064,0.15480237,0.45729527,1.49329614,0.08401913,0.30248850
0.57928964,3.96037739,0.55462475,1.66883517,0.05047049,0.15370691,0.47296979,1.53483890,0.08630710,0.30907508
0.58529265,4.06686261,0.57241332,1.71467280,0.05456396,0.15244986,0.48809324,1.57627223,0.08827074,0.31528954
0.59129565,4.16808715,0.58897935,1.75764729,0.05869737,0.15101298,0.50248055,1.61690933,0.08987728,0.32108707
0.59729865,4.26246703,0.60410311,1.79703107,0.06282325,0.14939084,0.51597324,1.65612951,0.09110313,0.32643481
0.60330165,4.34868325,0.61760478,1.83223188,0.06689122,0.14759155,0.52844298,1.69339146,0.09193469,0.33131181
0.60930465,4.42570998,0.62934887,1.86280774,0.07084911,0.14563679,0.53979380,1.72824266,0.09236889,0.33570831
0.61530765,4.49282964,0.63924659,1.88847504,0.07464415,0.14356124,0.54996281,1.76032471,0.09241326,0.33962454
0.62131066,4.54963463,0.64725626,1.90910957,0.07822426,0.14141144,0.55891946,1.78937456,0.09208565,0.34306894
0.62731366,4.59601595,0.65338161,1.92474063,0.08153945,0.13924398,0.56666340,1.81522185,0.09141349,0.34605600
0.63331666,4.63214008,0.65766825,1.93553859,0.08454310,0.13712341,0.57322102,1.83778285,0.09043275,0.34860389
0.63931966,4.65841538,0.66019848,1.94179685,0.08719332,0.13511972,0.57864093,1.85705123,0.08918656,0.35073184
0.64532266,4.67545034,0.66108470,1.94390914,0.08945408,0.13330567,0.58298861,1.87308660,0.08772362,0.35245770
0.65132566,4.68400606,0.66046197,1.94234359,0.09129623,0.13175399,0.58634057,1.88600135,0.08609647,0.35379551
0.65732866,4.68494554,0.65847993,1.93761499,0.09269831,0.13053465,0.58877828,1.89594660,0.08435964,0.35475357
0.66333167,4.67918274,0.65529474,1.93025676,0.09364712,0.12971224,0.59038228,1.90309809,0.08256782,0.35533282
0.66933467,4.66763390,0.65106132,1.92079421,0.09413794,0.12934358,0.59122684,1.90764266,0.08077413,0.35552589
0.67533767,4.65117374,0.64592647,1.90972046,0.09417458,0.12947565,0.59137536,1.90976610,0.07902854,0.35531675
0.68134067,4.63059847,0.64002303,1.89747625,0.09376903,0.13014387,0.59087683,1.90964281,0.07737649,0.35468101
0.68734367,4.60659751,0.63346556,1.88443469,0.09294088,0.13137076,0.58976355,1.90742781,0.07585776,0.35358694
0.69334667,4.57973476,0.62634752,1.87089153,0.09171655,0.13316508,0.58805021,1.90325128,0.07450566,0.35199708
0.69934967,4.55044012,0.61874030,1.85706128,0.09012820,0.13552132,0.58573433,1.89721582,0.07334652,0.34987040
0.70535268,4.51901101,0.61069379,1.84307925,0.08821262,0.13841963,0.58279805,1.88939631,0.07239945,0.34716484
0.71135568,4.48562333,0.60223856,1.82900899,0.08600990,0.14182621,0.57921108,1.87984226,0.07167650,0.34384021
0.71735868,4.45035064,0.59338946,1.81485453,0.08356218,0.14569395,0.57493466,1.86858221,0.07118294,0.33986109
0.72336168,4.41318987,0.58415015,1.80057646,0.08091234,0.14996353,0.56992624,1.85562992,0.07091796,0.33519976
0.72936468,4.37409159,0.57451846,1.78611046,0.07810283,0.15456471,0.56414459,1.84099165,0.07087540,0.32983885
0.73536768,4.33299285,0.56449203,1.77138733,0.07517459,0.15941795,0.55755496,1.82467419,0.07104476,0.32377364
0.74137069,4.28985014,0.55407390,1.75635274,0.07216617,0.16443623,0.55013402,1.80669294,0.07141225,0.31701384
0.74737369,4.24467047,0.54327766,1.74098565,0.06911302,0.16952703,0.54187433,1.78707961,0.07196192,0.30958473
0.75337669,4.19753853,0.53213185,1.72531403,0.06604704,0.17459450,0.53278787,1.76588913,0.07267677,0.30152770
0.75937969,4.14863827,0.52068324,1.70942679,0.06299628,0.17954169,0.52290870,1.74320522,0.07353984,0.29290001
0.76538269,4.09826755,0.50899890,1.69348122,0.05998490,0.18427288,0.51229431,1.71914449,0.07453524,0.28377388
0.77138569,4.04684508,0.49716675,1.67770520,0.05703332,0.18869587,0.50102580,1.69385881,0.07564902,0.27423500
0.77738869,3.99490913,0.48529471,1.66239422,0.05415847,0.19272430,0.48920677,1.66753581,0.07686998,0.26438045
0.78339170,3.94310821,0.47350841,1.64790301,0.05137428,0.19627989,0.47696099,1.64039760,0.07819023,0.25431615
0.78939470,3.89218414,0.46194760,1.63463241,0.04869212,0.19929449,0.46442906,1.61269779,0.07960566,0.24415403
0.79539770,3.84294860,0.45076142,1.62301208,0.04612146,0.20171202,0.45176408,1.58471687,0.08111617,0.23400908
0.80140070,3.79625429,0.44010294,1.61347998,0.04367037,0.20349012,0.43912680,1.55675631,0.08272579,0.22399627
0.80740370,3.75296244,0.43012305,1.60645981,0.04134617,0.20460155,0.42668026,1.52913165,0.08444253,0.21422762
0.81340670,3.71390824,0.42096428,1.60233762,0.03915588,0.20503520,0.41458436,1.50216471,0.08627817,0.20480955
0.81940970,3.67986616,0.41275475,1.60143894,0.03710670,0.20479674,0.40299055,1.47617555,0.08824784,0.19584046
0.82541271,3.65151684,0.40560258,1.60400768,0.03520637,0.20390886,0.39203688,1.45147415,0.09036944,0.18740875
0.83141571,3.62941728,0.39959116,1.61018810,0.03346336,0.20241101,0.38184377,1.42835233,0.09266299,0.17959132
0.83741871,3.61397568,0.39477537,1.62001071,0.03188701,0.20035869,0.37251044,1.40707615,0.09514986,0.17245249
0.84342171,3.60543228,0.39117915,1.63338314,0.03048750,0.19782227,0.36411237,1.38787895,0.09785188,0.16604337
0.84942471,3.60384683,0.38879432,1.65008641,0.02927572,0.19488538,0.35669974,1.37095531,0.10079046,0.16040177
0.85542771,3.60909325,0.38758074,1.66977683,0.02826297,0.19164277,0.35029688,1.35645596,0.10398556,0.15555233
0.86143072,3.62086151,0.38746793,1.69199364,0.02746064,0.18819788,0.34490277,1.34448394,0.10745474,0.15150708
0.86743372,3.63866642,0.38835777,1.71617185,0.02687971,0.18466007,0.34049247,1.33509179,0.11121209,0.14826623
0.87343672,3.66186254,0.39012826,1.74165978,0.02653020,0.18114151,0.33701931,1.32828004,0.11526726,0.14581910
0.87943972,3.68966442,0.39263813,1.76774033,0.02642057,0.17775399,0.33441777,1.32399678,0.11962447,0.14414519
0.88544272,3.72117079,0.39573188,1.79365501,0.02655708,0.17460566,0.33260687,1.32213828,0.12428154,0.14321521
0.89144572,3.75539140,0.39924513,1.81862941,0.02694312,0.17179771,0.33149371,1.32255070,0.12922906,0.14299224
0.89744872,3.79127519,0.40300988,1.84189893,0.02757865,0.16942131,0.33097720,1.32503259,0.13444962,0.14343265
0.90345173,3.82773834,0.40685952,1.86273350,0.02845954,0.16755471,0.33095168,1.32933817,0.13991716,0.14448713
0.90945473,3.86369096,0.41063328,1.88046021,0.02957713,0.16626078,0.33131015,1.33518134,0.14559648,0.14610153
0.91545773,3.89806155,0.41417995,1.89448277,0.03091787,0.16558494,0.33194724,1.34224021,0.15144300,0.14821771
0.92146073,3.92981826,0.41736093,1.90429707,0.03246304,0.16555371,0.33276156,1.35016223,0.15740270,0.15077430
0.92746373,3.95798679,0.42005227,1.90950238,0.03418873,0.16617383,0.33365755,1.35856975,0.16341236,0.15370748
0.93346673,3.98166444,0.42214600,1.90980788,0.03606593,0.16743209,0.33454674,1.36706605,0.16940006,0.15695185
0.93946973,4.00003084,0.42355069,1.90503453,0.03806091,0.16929587,0.33534840,1.37524187,0.17528607,0.16044128
0.94547274,4.01235550,0.42419133,1.89511265,0.04013572,0.17171430,0.33598984,1.38268232,0.18098406,0.16410991
0.95147574,4.01800291,0.42400885,1.88007576,0.04224898,0.17462021,0.33640619,1.38897436,0.18640263,0.16789325
0.95747874,4.01643584,0.42295931,1.86005121,0.04435679,0.17793259,0.33653997,1.39371457,0.19144717,0.17172938
0.96348174,4.00721768,0.42101299,1.83524865,0.04641389,0.18155961,0.33634059,1.39651739,0.19602211,0.17556031
0.96948474,3.99001439,0.41815358,1.80594706,0.04837495,0.18540200,0.33576368,1.39702359,0.20003327,0.17933325
0.97548774,3.96459663,0.41437762,1.77248127,0.05019584,0.18935668,0.33477070,1.39490876,0.20339052,0.18300208
0.98149075,3.93084244,0.40969415,1.73522880,0.05183518,0.19332055,0.33332868,1.38989177,0.20601047,0.18652856
0.98749375,3.88874060,0.40412491,1.69459765,0.05325562,0.19719408,0.33141024,1.38174277,0.20781917,0.18988351
0.99349675,3.83839446,0.39770469,1.65101563,0.05442530,0.20088474,0.32899396,1.37029047,0.20875470,0.19304772
0.99949975,3.78002589,0.39048215,1.60492146,0.05531899,0.20431001,0.32606501,1.35542837,0.20876948,0.19601253
1.00550275,3.71397884,0.38252083,1.55675802,0.05591918,0.20739985,0.32261616,1.33711957,0.20783233,0.19878004
1.01150575,3.64072168,0.37390017,1.50696739,0.05621689,0.21009851,0.31864885,1.31539986,0.20592997,0.20136285
1.01750875,3.56084775,0.36471653,1.45598786,0.05621217,0.21236562,0.31417452,1.29037875,0.20306811,0.20378336
1.02351176,3.47507320,0.35508394,1.40425229,0.05591439,0.21417654,0.30921583,1.26223842,0.19927180,0.20607256
1.02951476,3.38423157,0.34513443,1.35218762,0.05534212,0.21552193,0.30380777,1.23123019,0.19458532,0.20826840
1.03551776,3.28926472,0.33501783,1.30021501,0.05452269,0.21640667,0.29799849,1.19766887,0.18907124,0.21041375
1.04152076,3.19120979,0.32490088,1.24875013,0.05349149,0.21684813,0.29184979,1.16192490,0.18280901,0.21255411
1.04752376,3.09118229,0.31496556,1.19820335,0.05229088,0.21687399,0.28543707,1.12441457,0.17589295,0.21473508
1.05352676,2.99035572,0.30540664,1.14897922,0.05096891,0.21651974,0.27884877,1.08558882,0.16842969,0.21699986
1.05952976,2.88993812,0.29642849,1.10147533,0.04957776,0.21582594,0.27218516,1.04592089,0.16053530,0.21938677
1.06553277,2.79114654,0.28824099,1.05608007,0.04817203,0.21483557,0.26555658,1.00589353,0.15233222,0.22192710
1.07153577,2.69518031,0.28105500,1.01316953,0.04680696,0.21359148,0.25908113,0.96598612,0.14394591,0.22464322
1.07753877,2.60319411,0.27507712,0.97310343,0.04553653,0.21213420,0.25288173,0.92666242,0.13550166,0.22754725
1.08354177,2.51627206,0.27050422,0.93622022,0.04441164,0.21050010,0.24708297,0.88835934,0.12712149,0.23064019
1.08954477,2.43540370,0.26751775,0.90283164,0.04347836,0.20872010,0.24180749,0.85147721,0.11892127,0.23391177
1.09554777,2.36146288,0.26627811,0.87321699,0.04277631,0.20681897,0.23717234,0.81637186,0.11100828,0.23734072
1.10155078,2.29519016,0.26691925,0.84761725,0.04233726,0.20481512,0.23328525,0.78334874,0.10347909,0.24089575
1.10755378,2.23717944,0.26954368,0.82622947,0.04218397,0.20272100,0.23024116,0.75265923,0.09641801,0.24453690
1.11355678,2.18786901,0.27421828,0.80920166,0.04232936,0.20054395,0.22811898,0.72449906,0.08989606,0.24821736
1.11955978,2.14753709,0.28097073,0.79662834,0.04277589,0.19828748,0.22697880,0.69900884,0.08397030,0.25188552
1.12556278,2.11630195,0.28978715,0.78854706,0.04351547,0.19595282,0.22685974,0.67627634,0.07868386,0.25548713
1.13156578,2.09412616,0.30061074,0.78493597,0.04452953,0.19354072,0.22777836,0.65634044,0.07406620,0.25896753
1.13756878,2.08082470,0.31334172,0.78571254,0.04578957,0.19105328,0.22972791,0.63919631,0.07013392,0.26227371
1.14357179,2.07607643,0.32783848,0.79073362,0.04725801,0.18849579,0.23267831,0.62480152,0.06689177,0.26535613
1.14957479,2.07943828,0.34392012,0.79979670,0.04888933,0.18587843,0.23657691,0.61308277,0.06433394,0.26817028
1.15557779,2.09036181,0.36137017,0.81264246,0.05063151,0.18321777,0.24135007,0.60394290,0.06244552,0.27067783
1.16158079,2.10821123,0.37994152,0.82895856,0.05242770,0.18053801,0.24690543,0.59726797,0.06120405,0.27284742
1.16758379,2.13228268,0.39936233,0.84838453,0.05421808,0.17787188,0.25313482,0.59293404,0.06058105,0.27465509
1.17358679,2.16182393,0.41934285,0.87051766,0.05594174,0.17526122,0.25991773,0.59081356,0.06054352,0.27608427
1.17958979,2.19605409,0.43958276,0.89491982,0.05753875,0.17275720,0.26712513,0.59078117,0.06105538,0.27712560
1.18559280,2.23418285,0.45977889,0.92112490,0.05895204,0.17042009,0.27462358,0.59271876,0.06207873,0.27777639
1.19159580,2.27542869,0.47963301,0.94864687,0.06012927,0.16831877,0.28227941,0.59651969,0.06357492,0.27804005
1.19759880,2.31903561,0.49885927,0.97698803,0.06102450,0.16652982,0.28996283,0.60209205,0.06550545,0.27792531
1.20360180,2.36428794,0.51719117,1.00564745,0.06159960,0.16513625,0.29755178,0.60936105,0.06783269,0.27744547
1.20960480,2.41052283,0.53438765,1.03412928,0.06182540,0.16422596,0.30493536,0.61827017,0.07052033,0.27661768
1.21560780,2.45714002,0.55023811,1.06195073,0.06168248,0.16388976,0.31201678,0.62878139,0.07353366,0.27546222
1.22161081,2.50360863,0.56456610,1.08864953,0.06116159,0.16421925,0.31871556,0.64087412,0.07683960,0.27400190
1.22761381,2.54947078,0.57723168,1.11379080,0.06026376,0.16530432,0.32496909,0.65454312,0.08040664,0.27226151
1.23361681,2.59434195,0.58813226,1.13697300,0.05899994,0.16723048,0.33073338,0.66979528,0.08420456,0.27026730
