energy_ev,total_up,Pb_p_up,Pb_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-4.30115058,3.72676598,0.33383707,0.00054194,0.00655371,2.82134631,2.10327632,1.75957493
-4.29514757,3.60337762,0.32603596,0.00050500,0.00677170,2.72738869,2.03560494,1.70765874
-4.28914457,3.46299654,0.31665733,0.00046819,0.00705277,2.62009346,1.95841069,1.64611331
-4.28314157,3.30815582,0.30592033,0.00043200,0.00740158,2.50136762,1.87316138,1.57610274
-4.27713857,3.14163235,0.29406936,0.00039688,0.00782157,2.37330976,1.78145114,1.49893507
-4.27113557,2.96636720,0.28136651,0.00036326,0.00831476,2.23814927,1.68495714,1.41602273
-4.26513257,2.78538585,0.26808383,0.00033155,0.00888159,2.09818514,1.58539613,1.32884164
-4.25912956,2.60172138,0.25449583,0.00030210,0.00952079,1.95572674,1.48448282,1.23889067
-4.25312656,2.41834346,0.24087232,0.00027526,0.01022937,1.81303890,1.38389152,1.14765324
-4.24712356,2.23809561,0.22747218,0.00025132,0.01100258,1.67229307,1.28522273,1.05656227
-4.24112056,2.06364264,0.21453799,0.00023059,0.01183410,1.53552613,1.18997557,0.96696989
-4.23511756,1.89742952,0.20229191,0.00021333,0.01271612,1.40460791,1.09952698,0.88012272
-4.22911456,1.74165239,0.19093273,0.00019979,0.01363965,1.28121787,1.01511791,0.79714314
-4.22311156,1.59824151,0.18063423,0.00019023,0.01459480,1.16683108,0.93784659,0.71901698
-4.21710855,1.46885556,0.17154463,0.00018489,0.01557115,1.06271295,0.86866828,0.64658725
-4.21110555,1.35488600,0.16378715,0.00018400,0.01655817,0.96992197,0.80840094,0.58055363
-4.20510255,1.25746978,0.15746133,0.00018780,0.01754565,0.88931918,0.75773567,0.52147700
-4.19909955,1.17750842,0.15264495,0.00019654,0.01852411,0.82158293,0.71725060,0.46978807
-4.19309655,1.11569114,0.14939629,0.00021042,0.01948526,0.76722739,0.68742704,0.42579916
-4.18709355,1.07252003,0.14775637,0.00022968,0.02042233,0.72662309,0.66866631,0.38971810
-4.18109055,1.04833482,0.14775100,0.00025450,0.02133042,0.70001800,0.66130595,0.36166310
-4.17508754,1.04333570,0.14939240,0.00028505,0.02220668,0.68755765,0.66563413,0.34167770
-4.16908454,1.05760225,0.15268016,0.00032146,0.02305046,0.68930303,0.68190108,0.32974489
-4.16308154,1.09110775,0.15760146,0.00036378,0.02386329,0.70524542,0.71032683,0.32579963
-4.15707854,1.14372781,0.16413056,0.00041202,0.02464875,0.73531738,0.75110467,0.32973933
-4.15107554,1.21524336,0.17222749,0.00046608,0.02541225,0.77939952,0.80440021,0.34143185
-4.14507254,1.30533812,0.18183615,0.00052580,0.02616063,0.83732317,0.87034595,0.36072080
-4.13906953,1.41359132,0.19288198,0.00059086,0.02690172,0.90886889,0.94903182,0.38742831
-4.13306653,1.53946667,0.20526930,0.00066086,0.02764377,0.99376164,1.04049230,0.42135526
-4.12706353,1.68229884,0.21887890,0.00073526,0.02839488,1.09166294,1.14469086,0.46227934
-4.12106053,1.84127911,0.23356581,0.00081337,0.02916232,1.20216110,1.26150281,0.50995135
-4.11505753,2.01544153,0.24915791,0.00089441,0.02995202,1.32476025,1.39069754,0.56409021
-4.10905453,2.20365138,0.26545534,0.00097744,0.03076789,1.45886928,1.53192134,0.62437720
-4.10305153,2.40459719,0.28223119,0.00106142,0.03161145,1.60379141,1.68468196,0.69045002
-4.09704852,2.61678765,0.29923354,0.00114524,0.03248141,1.75871557,1.84833583,0.76189712
-4.09104552,2.83855439,0.31618893,0.00122767,0.03337346,1.92271010,2.02207900,0.83825296
-4.08504252,3.06806121,0.33280733,0.00130749,0.03428022,2.09471968,2.20494253,0.91899454
-4.07903952,3.30332017,0.34878843,0.00138343,0.03519132,2.27356587,2.39579298,1.00353965
-4.07303652,3.54221446,0.36382919,0.00145425,0.03609370,2.45795184,2.59333830,1.09124717
-4.06703352,3.78252771,0.37763223,0.00151876,0.03697203,2.64647139,2.79613942,1.18141969
-4.06103052,4.02197903,0.38991486,0.00157589,0.03780931,2.83762246,3.00262748,1.27330852
-4.05502751,4.25826297,0.40041824,0.00162467,0.03858753,3.02982500,3.21112640,1.36612121
-4.04902451,4.48909301,0.40891632,0.00166430,0.03928847,3.22144308,3.41988043,1.45903155
-4.04302151,4.71224761,0.41522401,0.00169417,0.03989457,3.41081084,3.62708607,1.55119179
-4.03701851,4.92561718,0.41920439,0.00171387,0.04038972,3.59626171,3.83092751,1.64174695
-4.03101551,5.12725061,0.42077434,0.00172322,0.04076007,3.77616048,4.02961475,1.72985092
-4.02501251,5.31540003,0.41990848,0.00172230,0.04099482,3.94893716,4.22142338,1.81468373
-4.01900950,5.48856246,0.41664112,0.00171139,0.04108682,4.11312209,4.40473480,1.89546971
-4.01300650,5.64551699,0.41106620,0.00169103,0.04103308,4.26738100,4.57807587,1.97149586
-4.00700350,5.78535660,0.40333518,0.00166196,0.04083511,4.41054922,4.74015670,2.04212991
-4.00100050,5.90751354,0.39365296,0.00162513,0.04049914,4.54166381,4.88990537,2.10683733
-3.99499750,6.01177766,0.38227213,0.00158166,0.04003609,4.65999245,5.02649853,2.16519677
-3.98899450,6.09830696,0.36948574,0.00153281,0.03946144,4.76505810,5.14938674,2.21691329
-3.98299150,6.16763019,0.35561902,0.00147995,0.03879494,4.85665829,5.25831354,2.26182875
-3.97698849,6.22064122,0.34102043,0.00142454,0.03806015,4.93487812,5.35332764,2.29992900
-3.97098549,6.25858515,0.32605242,0.00136804,0.03728391,5.00009622,5.43478733,2.33134735
-3.96498249,6.28303654,0.31108228,0.00131194,0.03649572,5.05298303,5.50335691,2.35636409
-3.95897949,6.29586987,0.29647357,0.00125771,0.03572707,5.09449100,5.55999481,2.37540190
-3.95297649,6.29922298,0.28257823,0.00120673,0.03501074,5.12583671,5.60593354,2.38901710
-3.94697349,6.29545407,0.26972987,0.00116032,0.03438011,5.14847487,5.64265166,2.39788690
-3.94097049,6.28709295,0.25823817,0.00111968,0.03386852,5.16406485,5.67183842,2.40279283
-3.93496748,6.27678764,0.24838465,0.00108589,0.03350860,5.17443019,5.69535171,2.40460083
-3.92896448,6.26724713,0.24041963,0.00105990,0.03333174,5.18151215,5.71517042,2.40423837
-3.92296148,6.26118144,0.23456058,0.00104251,0.03336754,5.18731843,5.73334229,2.40266929
-3.91695848,6.26124004,0.23099134,0.00103438,0.03364336,5.19386836,5.75192846,2.40086699
-3.91095548,6.26994985,0.22986237,0.00103602,0.03418385,5.20313600,5.77294641,2.39978667
-3.90495248,6.28965399,0.23129156,0.00104781,0.03501059,5.21699281,5.79831242,2.40033752
-3.89894947,6.32245237,0.23536546,0.00106997,0.03614169,5.23715136,5.82978537,2.40335543
-3.89294647,6.37014563,0.24214064,0.00110260,0.03759140,5.26511184,5.86891332,2.40957721
-3.88694347,6.43418328,0.25164496,0.00114567,0.03936976,5.30211298,5.91698438,2.41961695
-3.88094047,6.51561773,0.26387852,0.00119904,0.04148220,5.34908879,5.97498334,2.43394538
-3.87493747,6.61506500,0.27881421,0.00126243,0.04392913,5.40663266,6.04355551,2.45287273
-3.86893447,6.73267377,0.29639771,0.00133547,0.04670561,5.47497009,6.12297895,2.47653588
-3.86293147,6.86810353,0.31654686,0.00141768,0.04980089,5.55394110,6.21314623,2.50489019
-3.85692846,7.02051320,0.33915059,0.00150847,0.05319813,5.64299328,6.31355670,2.53770650
-3.85092546,7.18856108,0.36406737,0.00160715,0.05687409,5.74118600,6.42331977,2.57457347
-3.84492246,7.37041681,0.39112343,0.00171291,0.06079897,5.84720622,6.54116982,2.61490553
-3.83891946,7.56378607,0.42011095,0.00182486,0.06493631,5.95939580,6.66549264,2.65795630
-3.83291646,7.76594805,0.45078646,0.00194199,0.06924312,6.07578999,6.79436326,2.70283732
-3.82691346,7.97380580,0.48286978,0.00206321,0.07367015,6.19416644,6.92559438,2.74854167
-3.82091046,8.18394866,0.51604375,0.00218731,0.07816237,6.31210337,7.05679454,2.79397190
-3.81490745,8.39272611,0.54995504,0.00231300,0.08265970,6.42704576,7.18543435,2.83797149
-3.80890445,8.59633134,0.58421629,0.00243890,0.08709796,6.53637734,7.30891916,2.87935894
-3.80290145,8.79089275,0.61840976,0.00256358,0.09141001,6.63749647,7.42466580,2.91696332
-3.79689845,8.97257099,0.65209260,0.00268552,0.09552714,6.72789338,7.53018110,2.94966021
-3.79089545,9.13765879,0.68480375,0.00280320,0.09938061,6.80522614,7.62313934,2.97640664
-3.78489245,9.28268043,0.71607243,0.00291506,0.10290325,6.86739285,7.70145601,2.99627387
-3.77888944,9.40448765,0.74542802,0.00301957,0.10603123,6.91259716,7.76335487,3.00847672
-3.77288644,9.50034846,0.77241106,0.00311525,0.10870578,6.93940479,7.80742583,3.01239838
-3.76688344,9.56802564,0.79658495,0.00320067,0.11087479,6.94678878,7.83267116,3.00760957
-3.76088044,9.60584168,0.81754805,0.00327453,0.11249437,6.93416142,7.83853778,2.99388146
-3.75487744,9.61272745,0.83494552,0.00333566,0.11353017,6.90139163,7.82493436,2.97119171
-3.74887444,9.58825230,0.84848041,0.00338307,0.11395841,6.84880670,7.79223179,2.93972331
-3.74287144,9.53263401,0.85792357,0.00341598,0.11376665,6.77717825,7.74124696,2.89985635
-3.73686843,9.44672766,0.86312175,0.00343380,0.11295416,6.68769263,7.67320999,2.85215297
-3.73086543,9.33199359,0.86400356,0.00343621,0.11153203,6.58190696,7.58971583,2.79733614
-3.72486243,9.19044524,0.86058288,0.00342316,0.10952274,6.46169209,7.49266213,2.73626305
-3.71885943,9.02457859,0.85295956,0.00339482,0.10695959,6.32916507,7.38417549,2.66989434
-3.71285643,8.83728610,0.84131723,0.00335166,0.10388557,6.18661352,7.26652912,2.59926029
-3.70685343,8.63175822,0.82591838,0.00329439,0.10035218,6.03641508,7.14205515,2.52542555
-3.70085043,8.41137670,0.80709678,0.00322394,0.09641783,5.88095529,7.01305535,2.44945364
-3.69484742,8.17960409,0.78524769,0.00314146,0.09214615,5.72254719,6.88171390,2.37237295
-3.68884442,7.93987396,0.76081616,0.00304828,0.08760429,5.56335613,6.75001617,2.29514533
-3.68284142,7.69548673,0.73428407,0.00294586,0.08286104,5.40533294,6.61967697,2.21863881
-3.67683842,7.44951536,0.70615639,0.00283578,0.07798508,5.25015816,6.49208157,2.14360527
-3.67083542,7.20472494,0.67694740,0.00271967,0.07304341,5.09919975,6.36824217,2.07066406
-3.66483242,6.96350948,0.64716731,0.00259918,0.06809981,4.95348588,6.24877180,2.00029201
-3.65882941,6.72784835,0.61731004,0.00247596,0.06321359,4.81369387,6.13387696,1.93282012
-3.65282641,6.49928378,0.58784240,0.00235158,0.05843864,4.68015539,6.02336934,1.86843687
-3.64682341,6.27891989,0.55919535,0.00222754,0.05382262,4.55287752,5.91669613,1.80719777
-3.64082041,6.06744249,0.53175724,0.00210522,0.04940654,4.43157823,5.81298744,1.74904050
-3.63481741,5.86515798,0.50586948,0.00198587,0.04522460,4.31573444,5.71111868,1.69380471
-3.62881441,5.67204848,0.48182442,0.00187059,0.04130420,4.20463988,5.60978490,1.64125544
-3.62281141,5.48783993,0.45986532,0.00176032,0.03766626,4.09746990,5.50758346,1.59110876
-3.61680840,5.31207874,0.44018817,0.00165587,0.03432571,3.99334982,5.40310110,1.54305844
-3.61080540,5.14421272,0.42294505,0.00155788,0.03129214,3.89142323,5.29500122,1.49680216
-3.60480240,4.98367158,0.40824844,0.00146686,0.02857051,3.79091699,5.18210716,1.45206603
-3.59879940,4.82994242,0.39617614,0.00138321,0.02616194,3.69119954,5.06347740,1.40862611
-3.59279640,4.68263621,0.38677629,0.00130722,0.02406456,3.59182984,4.93846925,1.36632610
-3.58679340,4.54154180,0.38007202,0.00123909,0.02227427,3.49259464,4.80678803,1.32509016
-3.58079040,4.40666457,0.37606542,0.00117895,0.02078540,3.39353241,4.66851949,1.28493061
-3.57478739,4.27824826,0.37474041,0.00112690,0.01959138,3.29494306,4.52414428,1.24595008
-3.56878439,4.15677899,0.37606451,0.00108297,0.01868520,3.19738347,4.37453392,1.20833821
-3.56278139,4.04297206,0.37998922,0.00104718,0.01805972,3.10164925,4.22092908,1.17236338
-3.55677839,3.93774278,0.38644934,0.00101953,0.01770786,3.00874439,4.06490135,1.13835997
-3.55077539,3.84216366,0.39536115,0.00099997,0.01762271,2.91984056,3.90830105,1.10671203
-3.54477239,3.75741104,0.40661992,0.00098847,0.01779735,2.83622880,3.75319384,1.07783448
-3.53876938,3.68470482,0.42009704,0.00098494,0.01822468,2.75926627,3.60178962,1.05215293
-3.53276638,3.62524529,0.43563718,0.00098924,0.01889714,2.69032137,3.45636744,1.03008327
-3.52676338,3.58015111,0.45305599,0.00100120,0.01980633,2.63072009,3.31920022,1.01201243
-3.52076038,3.55040246,0.47213861,0.00102059,0.02094266,2.58169670,3.19248295,0.99828117
-3.51475738,3.53679287,0.49263963,0.00104709,0.02229494,2.54435123,3.07826756,0.98917004
-3.50875438,3.53989262,0.51428448,0.00108032,0.02385016,2.51961590,2.97840744,0.98488926
-3.50275138,3.56002588,0.53677263,0.00111979,0.02559318,2.50823207,2.89451359,0.98557297
-3.49674837,3.59726286,0.55978265,0.00116494,0.02750670,2.51073846,2.82792379,0.99127813
-3.49074537,3.65142702,0.58297895,0.00121511,0.02957128,2.52747083,2.77968539,1.00198811
-3.48474237,3.72211676,0.60602003,0.00126956,0.03176558,2.55857247,2.75055132,1.01762048
-3.47873937,3.80873974,0.62856792,0.00132750,0.03406666,2.60401437,2.74098848,1.03803868
-3.47273637,3.91055725,0.65029828,0.00138808,0.03645061,2.66362302,2.75119654,1.06306640
-3.46673337,4.02673550,0.67091073,0.00145041,0.03889311,2.73711378,2.78113508,1.09250406
-3.46073037,4.15640000,0.69013875,0.00151359,0.04137028,2.82412699,2.83055627,1.12614593
-3.45472736,4.29868918,0.70775854,0.00157675,0.04385947,2.92426420,2.89904040,1.16379689
-3.44872436,4.45280341,0.72359643,0.00163906,0.04634016,3.03712166,2.98603118,1.20528768
-3.44272136,4.61804565,0.73753423,0.00169973,0.04879477,3.16231856,3.09086832,1.25048732
-3.43671836,4.79385080,0.74951218,0.00175807,0.05120935,3.29951783,3.21281492,1.29931206
-3.43071536,4.97980118,0.75952936,0.00181349,0.05357423,3.44843771,3.35107783,1.35172981
-3.42471236,5.17562675,0.76764132,0.00186550,0.05588439,3.60885301,3.50481980,1.40775975
-3.41870935,5.38118937,0.77395515,0.00191373,0.05813954,3.78058558,3.67316263,1.46746669
-3.41270635,5.59645159,0.77862209,0.00195792,0.06034409,3.96348421,3.85518169,1.53095045
-3.40670335,5.82143132,0.78182814,0.00199793,0.06250665,4.15739480,4.04989219,1.59833038
-3.40070035,6.05614475,0.78378315,0.00203371,0.06463937,4.36212241,4.25622896,1.66972583
-3.39469735,6.30054048,0.78470885,0.00206531,0.06675696,4.57738714,4.47302127,1.74523331
-3.38869435,6.55442861,0.78482663,0.00209284,0.06887550,4.80277645,4.69896514,1.82490153
-3.38269135,6.81740884,0.78434552,0.00211643,0.07101107,5.03769659,4.93259548,1.90870553
-3.37668834,7.08880176,0.78345113,0.00213628,0.07317828,5.28132614,5.17226076,1.99652120
-3.37068534,7.36758759,0.78229604,0.00215255,0.07538882,5.53257455,5.41610261,2.08810172
-3.36468234,7.65235620,0.78099216,0.00216542,0.07765000,5.79004856,5.66204268,2.18305720
-3.35867934,7.94127203,0.77960531,0.00217502,0.07996353,6.05202879,5.90777867,2.28083881
-3.35267634,8.23205653,0.77815245,0.00218142,0.08232451,6.31645892,6.15079118,2.38072869
-3.34667334,8.52199045,0.77660147,0.00218467,0.08472073,6.58094874,6.38836217,2.48183640
-3.34067034,8.80793701,0.77487360,0.00218474,0.08713239,6.84279243,6.61760572,2.58310276
-3.33466733,9.08638632,0.77284830,0.00218155,0.08953219,7.09900221,6.83551075,2.68331153
-3.32866433,9.35352052,0.77037029,0.00217499,0.09188592,7.34635731,7.03899511,2.78110884
-3.32266133,9.60529796,0.76725840,0.00216490,0.09415345,7.58146726,7.22496976,2.87503039
-3.31665833,9.83755404,0.76331577,0.00215111,0.09629009,7.80084804,7.39041119,2.96353564
-3.31065533,10.04611561,0.75834094,0.00213342,0.09824839,8.00100882,7.53243991,3.04504811
-3.30465233,10.22692496,0.75213934,0.00211167,0.09998012,8.17854680,7.64840253,3.11800055
-3.29864932,10.37616893,0.74453453,0.00208573,0.10143845,8.33024674,7.73595433,3.18088349
-3.29264632,10.49040851,0.73537896,0.00205552,0.10258018,8.45318196,7.79313949,3.23229522
-3.28664332,10.56670384,0.72456350,0.00202102,0.10336796,8.54481280,7.81846584,3.27099144
-3.28064032,10.60272953,0.71202558,0.00198229,0.10377229,8.60307894,7.81097098,3.29593245
-3.27463732,10.59687566,0.69775554,0.00193950,0.10377324,8.62648167,7.77027698,3.30632584
-3.26863432,10.54832993,0.68180086,0.00189290,0.10336184,8.61415258,7.69663100,3.30166278
-3.26263132,10.45713718,0.66426827,0.00184287,0.10254094,8.56590554,7.59092979,3.28174615
-3.25662831,10.32423328,0.64532356,0.00178986,0.10132566,8.48226937,7.45472617,3.24670905
-3.25062531,10.15145126,0.62518906,0.00173443,0.09974318,8.36449912,7.29021665,3.19702270
-3.24462231,9.94149873,0.60413904,0.00167723,0.09783212,8.21456499,7.10020981,3.13349296
-3.23861931,9.69790662,0.58249302,0.00161899,0.09564126,8.03511848,6.88807565,3.05724545
-3.23261631,9.42495048,0.56060735,0.00156048,0.09322796,7.82943645,6.65767726,2.96969953
-3.22661331,9.12754692,0.53886530,0.00150251,0.09065600,7.60134464,6.41328645,2.87253203
-3.22061031,8.81112835,0.51766602,0.00144592,0.08799334,7.35512308,6.15948597,2.76763206
-3.21460730,8.48150066,0.49741272,0.00139152,0.08530948,7.09539656,5.90106134,2.65704858
-3.20860430,8.14468857,0.47850057,0.00134013,0.08267293,6.82701397,5.64288579,2.54293266
-3.20260130,7.80677441,0.46130451,0.00129247,0.08014859,6.55492069,5.38980200,2.42747686
-3.19659830,7.47373601,0.44616773,0.00124923,0.07779538,6.28402879,5.14650476,2.31285380
-3.19059530,7.15128936,0.43339079,0.00121097,0.07566408,6.01908928,4.91742811,2.20115643
-3.18459230,6.84474151,0.42322214,0.00117817,0.07379557,5.76457108,4.70664070,2.09434199
-3.17858929,6.55885867,0.41585002,0.00115117,0.07221945,5.52455069,4.51775258,1.99418176
-3.17258629,6.29775362,0.41139629,0.00113018,0.07095318,5.30261603,4.35383599,1.90221804
-3.16658329,6.06479567,0.40991216,0.00111527,0.07000170,5.10178734,4.21736235,1.81972975
-3.16058029,5.86254556,0.41137612,0.00110636,0.06935752,4.92445726,4.11015667,1.74770737
-3.15457729,5.69271646,0.41569411,0.00110324,0.06900142,4.77235122,4.03337017,1.68683766
-3.14857429,5.55616119,0.42270180,0.00110556,0.06890343,4.64650868,3.98747106,1.63749809
-3.14257129,5.45288481,0.43216911,0.00111285,0.06902436,4.54728460,3.97225277,1.59976060
-3.13656828,5.38208097,0.44380661,0.00112453,0.06931750,4.47437026,3.98685845,1.57340398
-3.13056528,5.34218925,0.45727374,0.00113992,0.06973066,4.42683130,4.02982005,1.55793375
-3.12456228,5.33097050,0.47218846,0.00115828,0.07020828,4.40316092,4.09910997,1.55260843
-3.11855928,5.34559663,0.48813801,0.00117879,0.07069356,4.40134544,4.19220305,1.55647091
-3.11255628,5.38275091,0.50469053,0.00120063,0.07113064,4.41893926,4.30614651,1.56838337
-3.10655328,5.43873501,0.52140692,0.00122295,0.07146652,4.45314639,4.43763553,1.58706465
-3.10055028,5.50957905,0.53785280,0.00124494,0.07165283,4.50090548,4.58309234,1.61112855
-3.09454727,5.59115105,0.55360985,0.00126578,0.07164733,4.55897565,4.73874654,1.63912219
-3.08854427,5.67926272,0.56828650,0.00128474,0.07141506,4.62402075,4.90071502,1.66956310
-3.08254127,5.76976890,0.58152729,0.00130113,0.07092916,4.69268975,5.06507981,1.70097456
-3.07653827,5.85865847,0.59302084,0.00131437,0.07017132,4.76169164,5.22796245,1.73191823
-3.07053527,5.94213510,0.60250607,0.00132395,0.06913192,4.82786346,5.38559395,1.76102379
-3.06453227,6.01668666,0.60977653,0.00132945,0.06780977,4.88823050,5.53437926,1.78701515
-3.05852926,6.07914280,0.61468280,0.00133058,0.06621162,4.94005796,5.67095575,1.80873299
-3.05252626,6.12672024,0.61713286,0.00132712,0.06435140,4.98089399,5.79224505,1.82515361
-3.04652326,6.15705624,0.61709067,0.00131897,0.06224923,5.00860378,5.89549785,1.83540393
-3.04052026,6.16823038,0.61457294,0.00130612,0.05993037,5.02139513,5.97833130,1.83877274
-3.03451726,6.15877565,0.60964440,0.00128864,0.05742403,5.01783556,6.03875889,1.83471820
-3.02851426,6.12767940,0.60241187,0.00126670,0.05476218,4.99686158,6.07521234,1.82287172
-3.02251126,6.07437540,0.59301744,0.00124051,0.05197838,4.95778042,6.08655565,1.80303824
-3.01650825,5.99872767,0.58163104,0.00121036,0.04910667,4.90026478,6.07209104,1.77519309
-3.01050525,5.90100741,0.56844284,0.00117658,0.04618063,4.82434120,6.03155695,1.73947558
-3.00450225,5.78186387,0.55365578,0.00113955,0.04323247,4.73037250,5.96511808,1.69617943
-2.99849925,5.64229024,0.53747853,0.00109964,0.04029237,4.61903484,5.87334799,1.64574031
-2.99249625,5.48358547,0.52011920,0.00105728,0.03738791,4.49129013,5.75720442,1.58872084
-2.98649325,5.30731306,0.50177991,0.00101289,0.03454367,4.34835438,5.61799810,1.52579322
-2.98049025,5.11525772,0.48265249,0.00096688,0.03178100,4.19166262,5.45735582,1.45772012
-2.97448724,4.90938079,0.46291532,0.00091966,0.02911792,4.02283127,5.27717850,1.38533406
-2.96848424,4.69177530,0.44273129,0.00087162,0.02656908,3.84361876,5.07959555,1.30951609
-2.96248124,4.46462161,0.42224692,0.00082316,0.02414590,3.65588516,4.86691647,1.23117410
-2.95647824,4.23014432,0.40159245,0.00077461,0.02185675,3.46155192,4.64158102,1.15122147
-2.95047524,3.99057127,0.38088273,0.00072632,0.01970718,3.26256244,4.40610922,1.07055669
-2.94447224,3.74809541,0.36021885,0.00067858,0.01770019,3.06084442,4.16305234,0.99004439
-2.93846923,3.50483999,0.33969010,0.00063168,0.01583653,2.85827494,3.91494612,0.91049844
-2.93246623,3.26282777,0.31937628,0.00058587,0.01411501,2.65664884,3.66426723,0.83266748
-2.92646323,3.02395455,0.29934999,0.00054136,0.01253280,2.45765114,3.41339394,0.75722319
-2.92046023,2.78996739,0.27967878,0.00049835,0.01108573,2.26283399,3.16457174,0.68475171
-2.91445723,2.56244779,0.26042713,0.00045701,0.00976854,2.07359860,2.91988457,0.61574803
-2.90845423,2.34279969,0.24165803,0.00041748,0.00857513,1.89118211,2.68123188,0.55061366
-2.90245123,2.13224258,0.22343414,0.00037988,0.00749883,1.71664977,2.45031200,0.48965726
-2.89644822,1.93180924,0.20581864,0.00034431,0.00653250,1.55089196,2.22861162,0.43309805
-2.89044522,1.74234821,0.18887565,0.00031084,0.00566882,1.39462611,2.01740133,0.38107168
-2.88444222,1.56453042,0.17267048,0.00027954,0.00490034,1.24840293,1.81773696,0.33363824
-2.87843922,1.39885965,0.15726958,0.00025045,0.00421966,1.11261647,1.63046624,0.29079186
-2.87243622,1.24568644,0.14274052,0.00022360,0.00361951,0.98751752,1.45624024,0.25247156
-2.86643322,1.10522486,0.12915203,0.00019900,0.00309284,0.87322969,1.29552886,0.21857277
-2.86043022,0.97757143,0.11657415,0.00017668,0.00263292,0.76976729,1.14863981,0.18895911
-2.85442721,0.86272585,0.10507869,0.00015662,0.00223332,0.67705466,1.01574002,0.16347407
-2.84842421,0.76061260,0.09474000,0.00013885,0.00188805,0.59494583,0.89687879,0.14195206
-2.84242121,0.67110283,0.08563609,0.00012337,0.00159151,0.52324406,0.79201166,0.12422853
-2.83641821,0.59403583,0.07785008,0.00011020,0.00133854,0.46172053,0.70102418,0.11014899
-2.83041521,0.52923921,0.07147189,0.00009936,0.00112444,0.41013138,0.62375449,0.09957642
-2.82441221,0.47654725,0.06660024,0.00009089,0.00094497,0.36823267,0.56001396,0.09239708
-2.81840920,0.43581645,0.06334447,0.00008486,0.00079632,0.33579261,0.50960489,0.08852457
-2.81240620,0.40693775,0.06182642,0.00008134,0.00067516,0.31260063,0.47233463,0.08790183
-2.80640320,0.38984467,0.06218184,0.00008044,0.00057856,0.29847290,0.44802525,0.09050126
-2.80040020,0.38451692,0.06456122,0.00008227,0.00050401,0.29325400,0.43651847,0.09632286
-2.79439720,0.39097897,0.06912985,0.00008701,0.00044937,0.29681473,0.43767524,0.10539032
-2.78839420,0.40929324,0.07606685,0.00009480,0.00041288,0.30904581,0.45136997,0.11774538
-2.78239120,0.43954809,0.08556286,0.00010586,0.00039309,0.32984799,0.47747948,0.13344037
-2.77638819,0.48184036,0.09781644,0.00012039,0.00038884,0.35911851,0.51586692,0.15252935
-2.77038519,0.53625318,0.11302887,0.00013861,0.00039921,0.39673477,0.56636138,0.17505792
-2.76438219,0.60282951,0.13139744,0.00016072,0.00042348,0.44253566,0.62873397,0.20105224
-2.75837919,0.68154235,0.15310726,0.00018694,0.00046110,0.49630150,0.70267154,0.23050750
-2.75237619,0.77226288,0.17832162,0.00021743,0.00051162,0.55773361,0.78774949,0.26337639
-2.74637319,0.87472789,0.20717144,0.00025236,0.00057464,0.62643459,0.88340504,0.29955811
-2.74037019,0.98850813,0.23974379,0.00029180,0.00064979,0.70189043,0.98891283,0.33888837
-2.73436718,1.11297943,0.27607035,0.00033579,0.00073665,0.78345581,1.10336444,0.38113101
-2.72836418,1.24729834,0.31611610,0.00038426,0.00083471,0.87034365,1.22565357,0.42597182
-2.72236118,1.39038422,0.35976896,0.00043709,0.00094334,0.96161990,1.35446836,0.47301494
-2.71635818,1.54090935,0.40683109,0.00049400,0.00106175,1.05620463,1.48829229,0.52178243
-2.71035518,1.69729871,0.45701259,0.00055466,0.00118897,1.15287987,1.62541448,0.57171724
-2.70435218,1.85774039,0.50992813,0.00061857,0.00132380,1.25030464,1.76395007,0.62218974
-2.69834917,2.02020749,0.56509722,0.00068516,0.00146485,1.34703709,1.90187062,0.67250802
-2.69234617,2.18249153,0.62194854,0.00075372,0.00161050,1.44156343,2.03704424,0.72193154
-2.68634317,2.34224719,0.67982863,0.00082346,0.00175895,1.53233283,2.16728432,0.76968812
-2.68034017,2.49704713,0.73801509,0.00089349,0.00190823,1.61779715,2.29040534,0.81499351
-2.67433717,2.64444550,0.79573402,0.00096287,0.00205622,1.69645406,2.40428380,0.85707295
-2.66833417,2.78204776,0.85218151,0.00103062,0.00220075,1.76689185,2.50692182,0.89518399
-2.66233117,2.90758434,0.90654830,0.00109576,0.00233964,1.82783389,2.59651071,0.92863950
-2.65632816,3.01898495,0.95804691,0.00115731,0.00247073,1.87818095,2.67149167,0.95682995
-2.65032516,3.11445027,1.00594004,0.00121439,0.00259203,1.91704917,2.73061074,0.97924401
-2.64432216,3.19251777,1.04956897,0.00126619,0.00270170,1.94380195,2.77296535,0.99548638
-2.63831916,3.25211834,1.08838058,0.00131202,0.00279819,1.95807419,2.79804001,1.00529215
-2.63231616,3.29262072,1.12195168,0.00135135,0.00288027,1.95978742,2.80572924,1.00853684
-2.62631316,3.31386145,1.15000910,0.00138385,0.00294710,1.94915512,2.79634629,1.00524168
-2.62031016,3.31615823,1.17244448,0.00140937,0.00299825,1.92667765,2.77061702,0.99557384
-2.61430715,3.30030568,1.18932268,0.00142796,0.00303372,1.89312702,2.72965867,0.97984136
-2.60830415,3.26755315,1.20088307,0.00143990,0.00305398,1.84952184,2.67494437,0.95848326
-2.60230115,3.21956506,1.20753325,0.00144565,0.00305993,1.79709365,2.60825466,0.93205498
